Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CHO2X(213),CH2OH(40)
4.209242788926943e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439793027734771,0.10591269733341045,0.020246039320392407,0.0,0.0018741194514611227,0.003938975675554219,0.0024336010065315224,4.5013209920499295e-05,1.2482207351243584e-05,0.002367077610291437,4.69558982631196e-11,0.0003832160898517145,3.2164658642843968e-09,7.073985954292799e-05,7.05199739556769e-10,1.753633329154197e-11,0.00044879152408156697,1.3066508843455152e-06,0.00763050733374565,0.00029424014572800375,0.00018359900887826997,1.1080040580334541e-06,1.1922596413118744e-08,1.3699499693456202e-08,8.479833554749915e-08,2.526071917696482e-11,8.702601171044778e-07,0.00013833238920402636,3.83580810173644e-07,7.854455515530169e-05,1.5442341615680214e-05,7.354557534997328e-09,2.067375856114684e-06,1.391868650218781e-09,7.559147164543023e-09,7.85937675375203e-10,1.5541433658940912e-11,1.2409685548163903e-07,1.4415176055250614e-11,5.91850108223316e-06,1.2754207162756984e-07,3.4734615882070485e-14,3.696746711092564e-13,2.1478966782813903e-08,4.137824536471971e-13,8.011104967916346e-09
4.219486427087011e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398026235247495,0.1059008090195815,0.020239735981144143,0.0,0.0018795720271470508,0.003954922063520735,0.002442884662187389,4.516218028780629e-05,1.2559796477450479e-05,0.0023690625145766924,4.7229221441029216e-11,0.0003833119124421171,3.2255191290683956e-09,7.096531137159185e-05,7.081812281820908e-10,1.7653786033735873e-11,0.00044787278727675663,1.3156609072416934e-06,0.00762966458096499,0.0002927139840222923,0.0001838862534407109,1.1039815312963929e-06,1.192887946636828e-08,1.3710448958040474e-08,8.504123828755527e-08,2.543482372836581e-11,8.766410207557978e-07,0.00013912942109764117,3.8488426321263353e-07,7.886415559841995e-05,1.5456919273820117e-05,7.360740755381821e-09,2.0816333049075422e-06,1.3890223651439508e-09,7.588000523273686e-09,7.884442802225881e-10,1.561868200741022e-11,1.2451000904419328e-07,1.4482300907379708e-11,5.925790593730951e-06,1.2850295034693408e-07,3.476657103480043e-14,3.7222457158527284e-13,2.1612891217319443e-08,4.1368033024492764e-13,8.036080763148674e-09
4.2297300652470793e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398120919046685,0.10588892767829478,0.02023343348661394,0.0,0.0018850122547388489,0.003970891123869456,0.002452173378253229,4.5310789755131305e-05,1.2637500356379142e-05,0.002371033668580074,4.750239587858125e-11,0.0003834077079005229,3.234524467588387e-09,7.118974851199028e-05,7.111520186777451e-10,1.777143193369461e-11,0.0004469512933233542,1.3246954387929912e-06,0.007628822077794408,0.00029119720504302123,0.0001841730379953933,1.0999736820679446e-06,1.193508757537144e-08,1.3721320738222227e-08,8.528360241541791e-08,2.5609997172835742e-11,8.830547150551029e-07,0.0001399295135063593,3.861881317188734e-07,7.918421461221571e-05,1.547135506874259e-05,7.366881067640123e-09,2.0959295463933053e-06,1.3861674761444575e-09,7.61686950766753e-09,7.909395997252423e-10,1.569607339877818e-11,1.2492216872683152e-07,1.45494636335316e-11,5.932945113817686e-06,1.294669928519598e-07,3.479770927020805e-14,3.747814062953602e-13,2.1747015483978725e-08,4.1357397329381053e-13,8.060935822652901e-09
4.2399737034071474e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398214333246305,0.10587705331593128,0.020227131849796576,0.0,0.0018904401285036946,0.003986882738271592,0.002461467102802549,4.5459036043328634e-05,1.2715317291644941e-05,0.0023729911310512736,4.7775410425665846e-11,0.0003835034750336192,3.2434818355217426e-09,7.141316739117608e-05,7.141120336437018e-10,1.788926668672441e-11,0.0004460271192046517,1.3337543402975741e-06,0.007627979825902502,0.000289689768572538,0.0001844593631572664,1.0959805701591626e-06,1.1941221109361627e-08,1.3732115364197974e-08,8.552542760429016e-08,2.5786242593103932e-11,8.895012256623686e-07,0.00014073266169201728,3.87492410368698e-07,7.950472980266127e-05,1.5485649122268227e-05,7.372978654257266e-09,2.110264361077429e-06,1.383304222313076e-09,7.645753954814843e-09,7.934235939756884e-10,1.5773607348694548e-11,1.2533332812146545e-07,1.4616663403266242e-11,5.939965076763833e-06,1.3043418434323352e-07,3.4828033901948265e-14,3.773451358606039e-13,2.18813366408866e-08,4.134634506856739e-13,8.085669831586477e-09
4.2502173415672155e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439830648238984,0.10586518593849209,0.020220831083551064,0.0,0.0018958556434937467,0.0040028967884486915,0.0024707657842635853,4.560691690275666e-05,1.2793245591199181e-05,0.0023749349607345162,4.804825399802369e-11,0.0003835992126639414,3.2523911928715793e-09,7.163556452982229e-05,7.170611977222004e-10,1.8007285990511888e-11,0.00044510034124118644,1.3428374729615536e-06,0.007627137826937361,0.00028819163408509143,0.00018474522956081976,1.092002252793959e-06,1.1947280437104028e-08,1.374283316609444e-08,8.576671356101641e-08,2.5963563046148428e-11,8.95980577211918e-07,0.00014153886080344404,3.8879709388160955e-07,7.982569877651085e-05,1.5499801563461844e-05,7.379033697719714e-09,2.1246375293190744e-06,1.3804328406907541e-09,7.674653702922794e-09,7.958962241100141e-10,1.585128337535073e-11,1.2574348090216072e-07,1.4683899391631194e-11,5.946850925369183e-06,1.3140450997147267e-07,3.4857548290168407e-14,3.799157208759305e-13,2.2015851753534144e-08,4.1334882979931123e-13,8.110282486273274e-09
4.2604609797272836e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439839737106199,0.10585332555160223,0.020214531200601567,0.0,0.0019012587955355939,0.004018933156181993,0.0024800693714181156,4.575443011321365e-05,1.2871283567435723e-05,0.0023768652163654734,4.8320915578174516e-11,0.0003836949196298806,3.2612525039206376e-09,7.185693654163316e-05,7.199994375879831e-10,1.8125485545764156e-11,0.00044417103508967735,1.351944697911072e-06,0.007626296082526556,0.0002867027607582713,0.00018503063785973336,1.0880387846431948e-06,1.195326592688007e-08,1.3753474473952944e-08,8.600746002566308e-08,2.614196156315135e-11,9.024927933164611e-07,0.00014234810587759606,3.9010217701996927e-07,8.014711914149324e-05,1.5513812528587787e-05,7.385046380505501e-09,2.139048831350245e-06,1.3775535662631645e-09,7.703568591311773e-09,7.983574523013292e-10,1.5929100999485023e-11,1.2615262082496539e-07,1.4751170779168443e-11,5.953603110816659e-06,1.323779548391881e-07,3.4886255840569976e-14,3.824931219135474e-13,2.2150557894995737e-08,4.13230177495327e-13,8.13477349410937e-09
4.2707046178873517e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443984870038875,0.1058414721605146,0.020208232213538325,0.0,0.0019066495812197551,0.004034991723321673,0.002489377813400237,4.590157348387147e-05,1.294942953729589e-05,0.0023787819566681943,4.859338421632484e-11,0.00038379059478568767,3.270065737184992e-09,7.207728013274832e-05,7.229266819381422e-10,1.8243861056842423e-11,0.00044323927574208927,1.3610758762042585e-06,0.007625454594277168,0.00028522310748429596,0.00018531558872652852,1.0840902178587562e-06,1.195917794647196e-08,1.3764039617713879e-08,8.624766677110004e-08,2.632144114945956e-11,9.09037896571308e-07,0.00014316039184070914,3.914076545886861e-07,8.046898850650223e-05,1.5527682161064383e-05,7.391016885074412e-09,2.1534980472947086e-06,1.3746666319576539e-09,7.732498460411584e-09,8.008072417531456e-10,1.600705974438692e-11,1.2656074172773188e-07,1.4818476751920256e-11,5.960222092526428e-06,1.3335450400233436e-07,3.491416000347402e-14,3.8507729952634375e-13,2.2285452146113093e-08,4.1310756011125037e-13,8.15914257346828e-09
4.28094825604742e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439857538552986,0.10582962577011361,0.02020193413481858,0.0,0.0019120279978902294,0.004051072371795947,0.0024986910596951264,4.604834485320702e-05,1.302768182237156e-05,0.0023806852403520664,4.88656490312545e-11,0.0003838862370014702,3.278830865367624e-09,7.229659210114067e-05,7.258428614815835e-10,1.8362408232389258e-11,0.00044230513752481856,1.3702308688430495e-06,0.0076246133637757705,0.0002837526328811504,0.0001856000828522203,1.0801566021076104e-06,1.196501686314744e-08,1.3774528927201318e-08,8.648733360258393e-08,2.650200478455046e-11,9.156159085587446e-07,0.00014397571350946434,3.9271352143490477e-07,8.079130448178408e-05,1.5541410611417384e-05,7.396945393858282e-09,2.1679849571867117e-06,1.3717722686405656e-09,7.761443151757554e-09,8.032455566926837e-10,1.6085159135900967e-11,1.269678375299332e-07,1.4885816501434394e-11,5.966708338010383e-06,1.3433414247194895e-07,3.494126427289039e-14,3.8766821425125387e-13,2.2420531595676167e-08,4.1298104345690025e-13,8.183389453605684e-09
4.291191894207488e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398662520690146,0.1058177863849191,0.020195636976767586,0.0,0.0019173940436341041,0.004067174983620053,0.0025080090601377726,4.6194742088931644e-05,1.3106038749006544e-05,0.0023825751261087984,4.9137699211182513e-11,0.00038398184516318557,3.287547865311855e-09,7.251486933600778e-05,7.287479089281213e-10,1.848112278594914e-11,0.0004413686940980035,1.3794095367848747e-06,0.007623772392588471,0.00028229129530357234,0.00018588412094597167,1.076237984605828e-06,1.1970783043644728e-08,1.3784942732107673e-08,8.672646035734312e-08,2.6683655422002257e-11,9.222268498525707e-07,0.00014479406559216913,3.940197724476956e-07,8.111406467912303e-05,1.5554998037232584e-05,7.402832089251335e-09,2.182509340989481e-06,1.368870705114962e-09,7.790402507986619e-09,8.056723623641094e-10,1.6163398702429833e-11,1.2737390223247304e-07,1.4953189224768447e-11,5.973062322727017e-06,1.353168552157797e-07,3.496757218559115e-14,3.902658266125826e-13,2.255579334060108e-08,4.1285069280998274e-13,8.207513874563667e-09
4.301435532367556e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439874841410582,0.10580595400909018,0.02018934075157945,0.0,0.0019227477172712136,0.004083299440905117,0.002517331764911678,4.634076308791831e-05,1.3184498648396227e-05,0.00238445167260943,4.9409524014611955e-11,0.00038407741817262834,3.296216717954655e-09,7.273210881715728e-05,7.316417589772075e-10,1.8600000436582366e-11,0.0004404300184549555,1.3886117409542071e-06,0.007622931682260911,0.0002808390528538877,0.0001861677037347487,1.0723344101525536e-06,1.1976476854157552e-08,1.3795281361978545e-08,8.696504690416431e-08,2.6866395989469872e-11,9.28870740022797e-07,0.00014561544268995238,3.9532640255774203e-07,8.143726671202352e-05,1.5568444603107562e-05,7.408677153600634e-09,2.197070978613509e-06,1.3659621681187122e-09,7.819376372833251e-09,8.080876250217019e-10,1.624177797493677e-11,1.2777892991748947e-07,1.502059412449342e-11,5.97928452993668e-06,1.3630262715990036e-07,3.4993087320187765e-14,3.9287009712529153e-13,2.269123448610496e-08,4.127165729119287e-13,8.23151558707449e-09
4.311679170527624e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439883307054954,0.105794128646429,0.020183045471318193,0.0,0.0019280890183438568,0.004099445625866889,0.002526659124547544,4.648640577612684e-05,1.3263059856685392e-05,0.0023863149385013626,4.968111277115415e-11,0.0003841729549474129,3.3048374082798554e-09,7.294830761438665e-05,7.345243483063135e-10,1.871903690947213e-11,0.0004394891829217093,1.3978373422539847e-06,0.007622091234318289,0.00027939586339269733,0.0001864508319629777,1.0684459211639416e-06,1.1982098660320443e-08,1.3805545146197584e-08,8.720309314298085e-08,2.705022938866533e-11,9.355475976405023e-07,0.00014643983929797267,3.9663340673702755e-07,8.176090819589063e-05,1.558175048060255e-05,7.4144807691965795e-09,2.2116696499346312e-06,1.3630468823229609e-09,7.848364591125357e-09,8.104913119229578e-10,1.6320296486947334e-11,1.281829147481531e-07,1.5088030408696528e-11,5.985375450557297e-06,1.372914431903143e-07,3.501781329621303e-14,3.954809862982478e-13,2.2826852145877737e-08,4.125787479639744e-13,8.255394352463997e-09
4.321922808687692e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398916494828033,0.1057823103003845,0.02017675114791862,0.0,0.001933417947106574,0.004115613420834335,0.002535991089921918,4.663166810852697e-05,1.334172071506441e-05,0.0023881649824054217,4.9952454882331957e-11,0.00038426845442095204,3.313409925271258e-09,7.316346288685693e-05,7.373956155589666e-10,1.883822793652468e-11,0.0004385462591566916,1.4070862015768886e-06,0.007621251050265381,0.0002779616845494116,0.00018673350639220398,1.0645725577070148e-06,1.198764882719415e-08,1.3815734413971594e-08,8.744059900446287e-08,2.7235158495343104e-11,9.422574402828396e-07,0.00014726724980664022,3.9794077999852357e-07,8.208498674820772e-05,1.559491584819056e-05,7.42024311826352e-09,2.226305134811887e-06,1.3601250703309582e-09,7.877367008780072e-09,8.128833913216285e-10,1.6398953774550628e-11,1.2858585096845938e-07,1.5155497290983235e-11,5.991335583020537e-06,1.3828328815454577e-07,3.50417537732071e-14,3.980984546374342e-13,2.2962643442250957e-08,4.1243728162348543e-13,8.27914994255456e-09
4.33216644684776e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44398998691780855,0.10577049897405631,0.020170457793187345,0.0,0.0019387345045159751,0.0041318027082581305,0.0025453276122558346,4.6776548069019456e-05,1.3420479569863617e-05,0.002390001862912942,5.022353982236258e-11,0.0003843639155424297,3.321934261865672e-09,7.337757188246146e-05,7.402555013324554e-10,1.8957569256962517e-11,0.0004376013181505068,1.4163581798164922e-06,0.007620411131586574,0.00027653647373263664,0.00018701572780075237,1.0607143575334638e-06,1.1993127719251237e-08,1.3825849494315619e-08,8.76775644496091e-08,2.7421186159290478e-11,9.490002845381981e-07,0.0001480976685028506,3.992485173958758e-07,8.240949998871111e-05,1.5607940891206626e-05,7.425964382950422e-09,2.240977213105163e-06,1.357196952677261e-09,7.90638347279948e-09,8.152638324606985e-10,1.6477749376399862e-11,1.2898773290301502e-07,1.5222993990478573e-11,5.997165433128463e-06,1.3927814686321915e-07,3.5064912449808144e-14,4.0072246264912e-13,2.3098605506363532e-08,4.1229223700046367e-13,8.302782139567705e-09
4.342410085007828e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439907966627936,0.1057586946701985,0.020164165418803705,0.0,0.0019440386922206353,0.00414801337071902,0.002554668643113424,4.692104367035511e-05,1.3499334772646015e-05,0.0023918256385828734,5.0494357138919575e-11,0.00038445933727677,3.330410414905872e-09,7.3590631937189e-05,7.431039481652112e-10,1.907705661791044e-11,0.0004366544302258362,1.425653137878273e-06,0.007619571479745873,0.0002751201881404111,0.00018729749698338948,1.0568713561133667e-06,1.1998535700361827e-08,1.3835890716038194e-08,8.79139894693407e-08,2.7608315204322396e-11,9.557761460115056e-07,0.00014893108957123095,4.00556614023093e-07,8.273444553956275e-05,1.5620825801796373e-05,7.431644745321617e-09,2.2556856646926353e-06,1.354262747827284e-09,7.935413831266291e-09,8.176326055653047e-10,1.6556682833712253e-11,1.293885549568185e-07,1.5290519731827683e-11,6.0028655139106895e-06,1.4027600409162553e-07,3.508729306284785e-14,4.033529708429946e-13,2.3234735478324516e-08,4.121436766543612e-13,8.326290736026389e-09
4.3526537231678963e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439915942322551,0.10574689739122328,0.020157874036320758,0.0,0.0019493305125510495,0.004164245290936029,0.0025640141344004928,4.706515295405206e-05,1.3578284680298231e-05,0.0023936363679389248,5.076489645387453e-11,0.00038455471860460215,3.3388383850935245e-09,7.380264047448219e-05,7.459409005238765e-10,1.9196685774974467e-11,0.00043570566503745196,1.4349709366904895e-06,0.0076187320961869556,0.0002737127847702938,0.00018757881475098807,1.0530435866688177e-06,1.200387313377958e-08,1.3845858407726785e-08,8.814987408409715e-08,2.7796548428281106e-11,9.625850393296817e-07,0.00014976750709539736,4.018650650142329e-07,8.305982102552005e-05,1.5633570778863756e-05,7.4372843873476575e-09,2.27043026948798e-06,1.3513226721772142e-09,7.964457933339395e-09,8.199896818355994e-10,1.6635753690268516e-11,1.297883116150355e-07,1.535807374519566e-11,6.0084363454820955e-06,1.41276844581277e-07,3.510889938645163e-14,4.0598993973526207e-13,2.3371030507372872e-08,4.119916625910343e-13,8.349675534656994e-09
4.3628973613279644e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439923796755076,0.10573510713920498,0.02015158365716622,0.0,0.0019546099685096427,0.00418049835177458,0.002573364038363095,4.720887399031077e-05,1.365732765511978e-05,0.0023954341094667196,5.103514746401805e-11,0.0003846500585222203,3.3472181769420503e-09,7.40135950045909e-05,7.487663047900688e-10,1.931645249281344e-11,0.0004347550915723415,1.4443114372149219e-06,0.007617892982333192,0.00027231422042930194,0.0001878596819301929,1.0492310802074643e-06,1.2009140382127762e-08,1.3855752897733207e-08,8.838521834343383e-08,2.7985888603040758e-11,9.694269781472266e-07,0.0001506069150592233,4.031738655430898e-07,8.338562407410326e-05,1.5646176028018143e-05,7.442883490896227e-09,2.2852108074573843e-06,1.348376940054262e-09,7.993515629249376e-09,8.223350334395576e-10,1.6714961492411394e-11,1.301869974427688e-07,1.5425655266266642e-11,6.013878454901055e-06,1.4228065304144788e-07,3.512973523114367e-14,4.0863332985169626e-13,2.3507487752034298e-08,4.1183625625997933e-13,8.372936348291009e-09
4.3731409994880325e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439931530421501,0.10572332391588354,0.020145294292643477,0.0,0.0019598770637608526,0.004196772436254469,0.002582718307586073,4.735220487792745e-05,1.3736462064910619e-05,0.0023972189216109954,5.130509994176067e-11,0.0003847453560415402,3.3555497987294663e-09,7.422349312392109e-05,7.515801092468499e-10,1.9436352545703365e-11,0.00043380277814994244,1.4536745004574785e-06,0.007617054139587673,0.000270924451743703,0.00018814009936308942,1.045433865555946e-06,1.2014337807385576e-08,1.3865574514159294e-08,8.86200223256219e-08,2.8176338474516032e-11,9.763019751519526e-07,0.00015144930734811824,4.0448301082288244e-07,8.371185231576023e-05,1.5658641761520663e-05,7.44844223772316e-09,2.3000270586363345e-06,1.3454257637172679e-09,8.022586770293963e-09,8.246686335057338e-10,1.679430578904435e-11,1.3058460708482194e-07,1.5493263536242253e-11,6.019192376028284e-06,1.4328741415070365e-07,3.514980444295748e-14,4.1128310173065885e-13,2.3644104380274998e-08,4.116775185517467e-13,8.396072999766482e-09
4.3833846376481006e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439939143820546,0.10571154772266853,0.020139005953932487,0.0,0.001965131802621267,0.00421306742755771,0.0025920768949915826,4.749514374420539e-05,1.3815686283057002e-05,0.002398990862772806,5.1574743735813164e-11,0.000384840610190051,3.3638332624512137e-09,7.443233251437921e-05,7.543822640649111e-10,1.9556381718094217e-11,0.00043284879242248657,1.4630599874786647e-06,0.007616215569333266,0.00026954343516865715,0.00018842006790687374,1.0416519693932135e-06,1.2019465770874537e-08,1.3875323584842581e-08,8.885428613724985e-08,2.8367900762675967e-11,9.832100420708441e-07,0.00015229467775031678,4.0579249610594205e-07,8.403850338402871e-05,1.5670968198229906e-05,7.45396080946351e-09,2.314878803146193e-06,1.3424693533576374e-09,8.051671208833397e-09,8.269904561159668e-10,1.68737861316287e-11,1.3098113526545852e-07,1.5560897801839246e-11,6.024378649386269e-06,1.442971125584161e-07,3.516911090255108e-14,4.1393921592607754e-13,2.3780877569652626e-08,4.115155097956029e-13,8.419085321829245e-09
4.3936282758081687e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443994663745356,0.10569977856064276,0.02013271865209083,0.0,0.001970374190049835,0.004229383209036261,0.002601439753837596,4.763768874486454e-05,1.389499868861567e-05,0.002400749991306778,5.184406877184691e-11,0.0003849358200107641,3.372068583772984e-09,7.464011094271249e-05,7.571727212884811e-10,1.9676535805159368e-11,0.0004318932013754495,1.4724677594039207e-06,0.0076153772729326405,0.00026817112699771317,0.00018869958843352523,1.0378854162837339e-06,1.2024524633245194e-08,1.3885000437342199e-08,8.908800991282806e-08,2.8560578161561654e-11,9.901511896760563e-07,0.000153143019958176,4.07102316683401e-07,8.436557491569594e-05,1.568315556354691e-05,7.459439387622746e-09,2.32976582121056e-06,1.3395079171006169e-09,8.080768798285746e-09,8.293004762980396e-10,1.695340207418131e-11,1.3137657678815587e-07,1.5628557315286627e-11,6.029437822019317e-06,1.4530973288626662e-07,3.51876585243279e-14,4.166016330103863e-13,2.391780450746417e-08,4.113502897573559e-13,8.441973157033953e-09
4.403871913968237e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399540118244085,0.10568801643056602,0.02012643239805462,0.0,0.001975604231638131,0.004245719664219633,0.0026108068377163817,4.777983806394923e-05,1.3974397666396329e-05,0.002402496365518371,5.2113065053134115e-11,0.000385030984562157,3.3802557819835376e-09,7.484682625984492e-05,7.599514348209668e-10,1.9796810613337366e-11,0.0004309360713281057,1.4818976774338186e-06,0.007614539251728315,0.0002668074833721579,0.00018897866182948124,1.0341342287105722e-06,1.2029514754463846e-08,1.3894605398924817e-08,8.9321193814394e-08,2.875437333930898e-11,9.971254277910315e-07,0.00015399432756948276,4.084124678848797e-07,8.46930645509558e-05,1.5695204089359624e-05,7.464878153567993e-09,2.3446878931714223e-06,1.336541661006889e-09,8.109879393122126e-09,8.315986700182911e-10,1.703315317327078e-11,1.3177092653535327e-07,1.5696241334321882e-11,6.034370447354265e-06,1.46325259729735e-07,3.520545125556309e-14,4.192703135774269e-13,2.405488239089096e-08,4.1118191763744644e-13,8.464736357644932e-09
4.414115552128305e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399612674393785,0.1056762613328789,0.020120147202639504,0.0,0.001980821933600699,0.0042620766768223465,0.002620178100552978,4.792158991373415e-05,1.4053881607042486e-05,0.002404230043661179,5.2381722661167916e-11,0.00038512610291811496,3.3883948799475588e-09,7.50524764002098e-05,7.627183604103391e-10,1.9917201960866157e-11,0.00042997746793418777,1.4913496028541266e-06,0.00761370150704271,0.00026545246029021914,0.00018925728899531397,1.030398427108333e-06,1.2034436493799572e-08,1.3904138796550772e-08,8.955383803112133e-08,2.8949288938174964e-11,1.0041327652967485e-06,0.00015484859408876873,4.097229450781794e-07,8.50209699335635e-05,1.5707114013986634e-05,7.470277288519399e-09,2.3596447995050864e-06,1.333570789074506e-09,8.139002848861948e-09,8.338850141741882e-10,1.7113038988013865e-11,1.3216417946819532e-07,1.5763949122186788e-11,6.039177085061842e-06,1.4734367765957608e-07,3.5222493075535135e-14,4.2194521824531224e-13,2.4192108427140802e-08,4.110104520691867e-13,8.487374785536905e-09
4.424359190288373e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44399684048070615,0.1056645132677064,0.020113863076541644,0.0,0.0019860273027654564,0.004278454130751296,0.002629553496603631,4.806294253462843e-05,1.413344890711061e-05,0.002405951083934254,5.26500317562628e-11,0.00038522117416786816,3.3964859040585286e-09,7.525705938107805e-05,7.654734556342683e-10,2.0037705678309608e-11,0.0004290174561826468,1.50082339704574e-06,0.007612864040178184,0.0002641060136161229,0.00018953547084540981,1.0266780298959646e-06,1.2039290209811354e-08,1.391360095686025e-08,8.978594277892997e-08,2.914532757456949e-11,1.0111732101380928e-06,0.00015570581292863317,4.11033743668969e-07,8.534928871098735e-05,1.571888558212041e-05,7.475636973541543e-09,2.374636320837897e-06,1.3305955032411192e-09,8.168139022067965e-09,8.361594865868477e-10,1.7193059080071053e-11,1.3255633062627056e-07,1.583167994762233e-11,6.043858300918715e-06,1.4836497122328225e-07,3.523878799466337e-14,4.2462630765924966e-13,2.432947983358711e-08,4.108359511172228e-13,8.509888312095568e-09
4.434602828448441e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439975424438267,0.10565277223486169,0.02010758003033866,0.0,0.0019912203465641647,0.004294851910112963,0.0026389329804542305,4.820389419507821e-05,1.4213097969147639e-05,0.002407659544479454,5.291798257813514e-11,0.00038531619741592553,3.4045288841916464e-09,7.546057330188367e-05,7.682166798850206e-10,2.0158317609076252e-11,0.00042805610039851297,1.5103189214944715e-06,0.007612026852417084,0.00026276809908900586,0.00018981320830765107,1.0229730535094202e-06,1.2044076260335372e-08,1.3922992206159694e-08,9.001750830009923e-08,2.934249183908999e-11,1.0182467693303367e-06,0.0001565659774110735,4.1234485910047827e-07,8.567801853455863e-05,1.5730519044769913e-05,7.480957389534966e-09,2.389662237961744e-06,1.327616003386543e-09,8.197287770341407e-09,8.384220659935321e-10,1.7273213013641467e-11,1.329473751273444e-07,1.5899433084863177e-11,6.0484146666702555e-06,1.493891249465331e-07,3.525434005365111e-14,4.2731354249432827e-13,2.4466993837905268e-08,4.1065847227622225e-13,8.532276818118091e-09
4.444846466608509e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439982326845915,0.10564103823384985,0.020101298074490632,0.0,0.0019964010730229714,0.004311269899220521,0.002648316507018719,4.8344443191467314e-05,1.4292827201766862e-05,0.002409355483378825,5.3185565446464104e-11,0.00038541117178200583,3.412523853656799e-09,7.566301634354564e-05,7.709479943541249e-10,2.0279033609930285e-11,0.0004270934642438552,1.5198360378007155e-06,0.0076111899450218064,0.00026143867233168345,0.00019009050232309985,1.019283512434151e-06,1.2048795002472536e-08,1.3932312870408193e-08,9.024853486288267e-08,2.954078429656117e-11,1.0253534489657394e-06,0.00015742908076882173,4.1365628685318827e-07,8.600715705961819e-05,1.5742014659202715e-05,7.486238717227772e-09,2.4047223318493558e-06,1.3246324873356135e-09,8.22644895231698e-09,8.406727320400992e-10,1.7353500355458054e-11,1.3333730816708813e-07,1.5967207813631372e-11,6.052846759894018e-06,1.504161233346311e-07,3.526915332263474e-14,4.3000688345826595e-13,2.460464767820608e-08,4.104780724696768e-13,8.554540193713566e-09
4.455090104768577e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439989112544935,0.10562931126387151,0.02009501721934105,0.0,0.0020015694907530262,0.004327707982600808,0.0026577040315374917,4.848458784801628e-05,1.437263501972213e-05,0.0024110389586520092,5.3452770761432966e-11,0.00038550609640096477,3.4204708491515945e-09,7.58643867677865e-05,7.736673620168188e-10,2.039984955149469e-11,0.0004261296107188367,1.529374607688968e-06,0.007610353319234851,0.00026011768885927374,0.00019036735384568497,1.0156094192374517e-06,1.2053446792576117e-08,1.3941563275204192e-08,9.047902276112579e-08,2.9740207486078957e-11,1.0324932542202615e-06,0.00015829511614668822,4.149680224445242e-07,8.63367019456611e-05,1.5753372688886513e-05,7.491481137167326e-09,2.419816383669378e-06,1.3216451508613535e-09,8.255622427657811e-09,8.429114652734165e-10,1.7433920674781185e-11,1.3372612501880227e-07,1.6035003419129548e-11,6.057155163863963e-06,1.514459508739237e-07,3.528323190033863e-14,4.327062912941186e-13,2.4742438603166323e-08,4.102948080489804e-13,8.576678338203376e-09
