Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CH3X(55),CHOX(53),C2H4X(215),C2H4X(70)
4.13394680473546e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4384330457541299,0.07647313573953327,0.006629715019035336,0.0,0.004410876898870546,0.0638248327342691,0.027965993530519005,4.0760878584645665e-05,2.9776037397583183e-10,0.0018848278139317006,6.371146584395954e-11,0.0005431671544103021,3.6874191214139266e-09,1.2078074836598584e-06,2.762464586259488e-09,1.434249035173092e-10,2.181656784253185e-06,4.4604229124880095e-05,0.005439436302199751,2.935739338627996e-06,0.0005779729922998699,8.524223716474163e-09,3.108759652826609e-09,1.3328201015034072e-07,1.9607857338657377e-07,1.5382427450662888e-07,0.0005186905248283705,0.006064211063664408,2.0979275377300802e-07,0.001265214396620772,7.058837137870132e-05,8.578317312345317e-08,5.783060280982106e-09,1.1514870277384835e-10,4.976831238699337e-06,1.2461690691394961e-11
4.1352279581202505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4384291384611764,0.076464512502753,0.006627220190855149,0.0,0.004410797239780057,0.06384290288600762,0.027971067448112626,4.075453380003562e-05,2.979789109007002e-10,0.001884685692876117,6.373061237444046e-11,0.000543199518138898,3.6889236008599184e-09,1.206803896987163e-06,2.7631302529799784e-09,1.4344206394560698e-10,2.180947842366858e-06,4.464487576395364e-05,0.005438774517578549,2.9328137773948707e-06,0.0005780453623217294,8.516989852333298e-09,3.1073554744349907e-09,1.3337449976685233e-07,1.9607328359935525e-07,1.53960841300656e-07,0.0005190814697861536,0.006067967876838976,2.0982829730671816e-07,0.0012655615386454998,7.065269738545558e-05,8.579797231067239e-08,5.782572687988997e-09,1.1518365858213388e-10,4.981297761485239e-06,1.247293553689287e-11
4.136509111505041e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43842523066774275,0.07645589028939871,0.0066247263459376995,0.0,0.00441071752388095,0.06386097056400579,0.027976139449576724,4.074819175497275e-05,2.981975121634717e-10,0.0018845436231871987,6.374979398451524e-11,0.0005432318728698725,3.6904303439213518e-09,1.2058019670616591e-06,2.763795744245911e-09,1.4345921129754432e-10,2.1802398131231037e-06,4.468557119172347e-05,0.005438112810241031,2.929892073623846e-06,0.0005781177089801452,8.509764457334553e-09,3.1059520181203573e-09,1.3346704690859066e-07,1.9606799112747647e-07,1.540974633794481e-07,0.0005194725154462995,0.00607172508347449,2.0986382580651955e-07,0.0012659086237834518,7.071710060342486e-05,8.581276524504362e-08,5.782085253765617e-09,1.1521860711857584e-10,4.985769612930227e-06,1.248419379624006e-11
4.137790264889831e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4384213223747889,0.07644726909940143,0.006622233483884835,0.0,0.004410637751241483,0.06387903576806941,0.02798120953565025,4.0741852448635906e-05,2.984161777344132e-10,0.0018844016048571634,6.376901071118663e-11,0.000543264218605804,3.6919393532073446e-09,1.2048016908310726e-06,2.7644610600847632e-09,1.434763455805095e-10,2.1795326949870905e-06,4.472631546595474e-05,0.0054374511801944265,2.9269742210171034e-06,0.0005781900322842875,8.502547518872193e-09,3.1045492834837155e-09,1.3355965156761363e-07,1.9606269597451843e-07,1.5423414071732879e-07,0.000519863661717877,0.006075482682686171,2.0989933927857212e-07,0.0012662556520336345,7.078158112401822e-05,8.582755192912836e-08,5.781597978298607e-09,1.1525354838306811e-10,4.990246799357275e-06,1.2495465485201062e-11
4.139071418274621e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4384174135832753,0.0764386489326922,0.006619741604298535,0.0,0.004410557921929837,0.06389709849800429,0.027986277707071905,4.073551588020375e-05,2.9863490758378686e-10,0.0018842596378782174,6.378826259148227e-11,0.0005432965553492682,3.69345063132848e-09,1.2038030652485127e-06,2.7651262005240284e-09,1.434934668018876e-10,2.1788264864267237e-06,4.476710864442071e-05,0.005436789627445965,2.9240602132893414e-06,0.0005782623322433041,8.495339024513572e-09,3.1031472701203494e-09,1.336523137297204e-07,1.9605739814418987e-07,1.543708732846608e-07,0.0005202549085099662,0.006079240673589278,2.0993483772883397e-07,0.0012666026233950555,7.084613903872868e-05,8.584233236551926e-08,5.7811108615807176e-09,1.1528848237855171e-10,4.994729327093204e-06,1.2506750619560164e-11
4.140352571659411e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4384135042941622,0.07643002978920203,0.006617250706780936,0.0,0.004410478036014096,0.06391515875361603,0.02799134396458018,4.0729182048854774e-05,2.988537016818487e-10,0.0018841177222425568,6.380754966245615e-11,0.0005433288831028393,3.6949641808969296e-09,1.2028060872728214e-06,2.7657911655912066e-09,1.4351057496906066e-10,2.1781211859128297e-06,4.4807950784965014e-05,0.005436128152002868,2.9211500441677825e-06,0.0005783346088663317,8.4881389618462e-09,3.10174597763367e-09,1.3374503338238048e-07,1.9605209763985938e-07,1.5450766105755248e-07,0.0005206462557316036,0.006082999055299149,2.0997032116359639e-07,0.0012669495378667254,7.091077443907616e-05,8.585710655674926e-08,5.780623903593267e-09,1.1532340910167062e-10,4.999217202468946e-06,1.2518049215084848e-11
4.141633725044201e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43840959450840983,0.07642141166886202,0.006614760790934354,0.0,0.004410398093562236,0.06393321653471026,0.027996408308913305,4.0722850953767345e-05,2.990725599988488e-10,0.0018839758579423632,6.382687196119369e-11,0.0005433612018690878,3.696480004527763e-09,1.2018107538696064e-06,2.766455955313807e-09,1.4352767008940647e-10,2.1774167919196797e-06,4.4848841945479354e-05,0.005435466753872347,2.918243707392964e-06,0.0005784068621625248,8.480947318263388e-09,3.100345405626991e-09,1.3383781052020694e-07,1.9604679446508e-07,1.5464450401131466e-07,0.0005210377032917473,0.006086757826931231,2.10005789589063e-07,0.0012672963954476566,7.097548741664828e-05,8.587187450537113e-08,5.7801371043214415e-09,1.1535832855177683e-10,5.003710431820284e-06,1.2529361287569827e-11
4.142914878428991e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43840568422697807,0.07641279457160317,0.006612271856361255,0.0,0.00441031809464214,0.06395127184109245,0.02800147074080925,4.0716522594119625e-05,2.992914825050312e-10,0.0018838340449698063,6.384622952480727e-11,0.000543393511650582,3.6979981048377196e-09,1.2008170620103101e-06,2.7671205697193402e-09,1.4354475217029967e-10,2.1767133029245085e-06,4.488978218387638e-05,0.005434805433061611,2.915341196715771e-06,0.0005784790921410164,8.473764081338257e-09,3.0989455537002086e-09,1.33930645131625e-07,1.9604148862342705e-07,1.5478140211896945e-07,0.0005214292510993694,0.00609051698760101,2.1004124301133447e-07,0.0012676431961368617,7.104027806311203e-05,8.588663621395078e-08,5.7796504637530975e-09,1.1539324072934385e-10,5.008209021487206e-06,1.2540686852822271e-11
4.1441960318137816e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4384017734508272,0.07640417849735655,0.00660978390266422,0.0,0.004410238039321624,0.06396932467256802,0.028006531261005826,4.0710196969089654e-05,2.995104691706362e-10,0.0018836922833170473,6.386562239042862e-11,0.0005434258124498888,3.6995184844449385e-09,1.1998250086705445e-06,2.767785008835343e-09,1.4356182121911226e-10,2.1760107174066785e-06,4.493077155809582e-05,0.0054341441895778605,2.912442505899524e-06,0.0005785512988109318,8.466589238727334e-09,3.0975464214537005e-09,1.3402353720323798e-07,1.9603618011841114e-07,1.5491835535384934e-07,0.0005218208990634146,0.00609427653642403,2.1007668143654185e-07,0.0012679899399333572,7.110514647017824e-05,8.590139168504662e-08,5.779163981874697e-09,1.1542814563393236e-10,5.012712977812691e-06,1.2552025926651248e-11
4.145477185198572e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43839786218091725,0.07639556344605318,0.0066072969294460005,0.0,0.004410157927668399,0.0639873750289424,0.02801158987024058,4.070387407785532e-05,2.9972951996589797e-10,0.0018835505729762356,6.388505059521903e-11,0.0005434581042695726,3.701041145969734e-09,1.1988345908322988e-06,2.768449272689361e-09,1.4357887724321266e-10,2.1753090338487933e-06,4.497181012613369e-05,0.005433483023428292,2.909547628720509e-06,0.000578623482181398,8.45942277799151e-09,3.0961480084908776e-09,1.341164867261569e-07,1.9603086895351061e-07,1.5505536369109696e-07,0.0005222126470927692,0.006098036472515933,2.1011210487089802e-07,0.0012683366268361595,7.117009272961104e-05,8.591614092120474e-08,5.778677658670381e-09,1.1546304326411996e-10,5.017222307144317e-06,1.2563378524874914e-11
4.146758338583362e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4383939504182082,0.07638694941762413,0.0066048109363094866,0.0,0.004410077759750092,0.0640054229100208,0.028016646569250837,4.0697553919594356e-05,2.999486348610453e-10,0.0018834089139395072,6.390451417636547e-11,0.0005434903871121947,3.702566092034342e-09,1.1978458054830572e-06,2.7691133613089474e-09,1.43595920249966e-10,2.1746082507362546e-06,4.501289794602078e-05,0.005432821934620098,2.9066565589673394e-06,0.0005786956422615336,8.452264686688676e-09,3.094750314414665e-09,1.3420949369191e-07,1.9602555513225124e-07,1.5519242710526938e-07,0.000522604495096291,0.0061017967949924205,2.101475133205769e-07,0.0012686832568442902,7.123511693323458e-05,8.59308839249779e-08,5.778191494125666e-09,1.1549793361935403e-10,5.021737015833622e-06,1.2574744663325494e-11
4.148039491968152e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43839003816366007,0.07637833641200047,0.0066023259228577035,0.0,0.004409997535634252,0.06402346831560843,0.028021701358773726,4.069123649348434e-05,3.0016781382630257e-10,0.0018832673061989905,6.392401317107647e-11,0.0005435226609803152,3.7040933252626257e-09,1.196858649614962e-06,2.7697772747216714e-09,1.4361295024673466e-10,2.173908366556837e-06,4.505403507580615e-05,0.005432160923160462,2.9037692904395417e-06,0.0005787677790604472,8.445114952513145e-09,3.093353338825628e-09,1.3430255808771068e-07,1.9602023865817498e-07,1.553295455692041e-07,0.0005229964429828278,0.0061055575029692515,2.1018290679167532e-07,0.001269029829956769,7.130021917293464e-05,8.594562069892833e-08,5.77770548822801e-09,1.1553281669991571e-10,5.026257110235502e-06,1.258612435784481e-11
4.149320645352942e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4383861254182327,0.07636972442911322,0.006599841888693876,0.0,0.004409917255388303,0.06404151124551041,0.028026754239546075,4.0684921798702675e-05,3.003870568318868e-10,0.0018831257497467972,6.394354761659666e-11,0.0005435549258764908,3.7056228482807725e-09,1.1958731202278885e-06,2.770441012955101e-09,1.436299672408765e-10,2.1732093798022487e-06,4.509522157359509e-05,0.005431499989056561,2.900885816950609e-06,0.0005788398925872381,8.437973563181857e-09,3.0919570813257546e-09,1.3439567990153998e-07,1.9601491953476705e-07,1.55466719056656e-07,0.0005233884906611946,0.006109318595562266,2.1021828529034282e-07,0.00126937634617262,7.136539954067368e-05,8.596035124560849e-08,5.777219640963058e-09,1.1556769250509272e-10,5.030782596710452e-06,1.2597517624284307e-11
4.150601798737732e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4383822121828859,0.07636111346889345,0.0065973588334213564,0.0,0.004409836919079596,0.06405955169953177,0.028031805212304486,4.067860983442658e-05,3.0060636384801043e-10,0.0018829842445750287,6.396311755019285e-11,0.0005435871818032761,3.7071546637166842e-09,1.1948892143264607e-06,2.771104576036821e-09,1.4364697123974667e-10,2.1725112889666156e-06,4.513645749754013e-05,0.005430839132315565,2.898006132325918e-06,0.0005789119828510062,8.430840506294047e-09,3.090561541520394e-09,1.3448885912636104e-07,1.9600959776547774e-07,1.556039475434971e-07,0.0005237806380401477,0.006113080071887387,2.1025364882282415e-07,0.0012697228054908687,7.143065812844921e-05,8.597507556755725e-08,5.776733952313831e-09,1.1560256103303775e-10,5.035313481622398e-06,1.260892447850109e-11
4.1518829521225225e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43837829845857973,0.07635250353127218,0.006594876756643693,0.0,0.004409756526775363,0.0640775896774774,0.0280368542777853,4.067230059983312e-05,3.00825734844879e-10,0.0018828427906757727,6.398272300916567e-11,0.0005436194287632226,3.708688774200804e-09,1.193906928922529e-06,2.7717679639944186e-09,1.4366396225069587e-10,2.17181409254773e-06,4.5177742905831265e-05,0.005430178352944643,2.8951302304019843e-06,0.0005789840498608487,8.423715769506882e-09,3.0891667190125183e-09,1.34582095752571e-07,1.960042733538408e-07,1.5574123100357438e-07,0.0005241728850284223,0.006116841931060614,2.1028899739525318e-07,0.0012700692079105418,7.149599502834634e-05,8.598979366732974e-08,5.776248422266685e-09,1.1563742228376035e-10,5.039849771340517e-06,1.262034493637251e-11
4.153164105507313e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43837438424627373,0.07634389461618052,0.006592395657964535,0.0,0.004409676078542774,0.06409562517915217,0.028041901436724685,4.0665994094099204e-05,3.010451697926942e-10,0.0018827013880411078,6.400236403083345e-11,0.0005436516667588805,3.7102251823649383e-09,1.1929262610317323e-06,2.772431176855496e-09,1.4368094028107265e-10,2.1711177890453195e-06,4.521907785666058e-05,0.005429517650950948,2.892258105026894e-06,0.0005790560936258465,8.416599340723026e-09,3.087772613400525e-09,1.346753897628557e-07,1.959989463034243e-07,1.5587856940748006e-07,0.0005245652315347648,0.0061206041721979755,2.103243310136199e-07,0.0012704155534306685,7.156141033251328e-05,8.600450554749927e-08,5.775763050811653e-09,1.1567227625885432e-10,5.04439147223673e-06,1.263177901378577e-11
4.154445258892103e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43837046954692777,0.0763352867235495,0.006589915536987706,0.0,0.004409595574448899,0.06411365820436093,0.028046946689858535,4.0659690316401574e-05,3.0126466866165214e-10,0.0018825600366631,6.402204065254521e-11,0.000543683895792797,3.7117638908427016e-09,1.1919472076762387e-06,2.773094214647666e-09,1.4369790533822172e-10,2.1704223769624186e-06,4.526046240829658e-05,0.0054288570263416385,2.889389750061251e-06,0.0005791281141550741,8.409491207685109e-09,3.086379224290491e-09,1.3476874114874096e-07,1.959936166175921e-07,1.560159627314023e-07,0.0005249576774678518,0.0061243667944156,2.103596496842034e-07,0.001270761842050279,7.16269041331347e-05,8.601921121059512e-08,5.775277837930086e-09,1.1570712295535601e-10,5.048938590687715e-06,1.2643226726622904e-11
4.155726412276893e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43836655436150135,0.07632667985331021,0.006587436393317205,0.0,0.004409515014560699,0.06413168875290828,0.028051990037922494,4.0653389265916815e-05,3.0148423142194193e-10,0.0018824187365338012,6.404175291167996e-11,0.000543716115867517,3.7133049022702066e-09,1.1909697658845972e-06,2.7737570773985488e-09,1.4371485742948388e-10,2.1697278548052935e-06,4.530189661905104e-05,0.005428196479123856,2.8865251593788754e-06,0.0005792001114576128,8.402391358012599e-09,3.0849865512879523e-09,1.348621499037407e-07,1.959882842998621e-07,1.5615341095040131e-07,0.0005253502227363075,0.0061281297968297154,2.1039495341318615e-07,0.0012711080737684063,7.169247652246327e-05,8.603391065916396e-08,5.774792783606918e-09,1.1574196237281414e-10,5.0534911330748005e-06,1.2654688090790475e-11
4.157007565661683e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43836263869095415,0.07631807400539367,0.006584958226557165,0.0,0.004409434398945056,0.06414971682459888,0.02805703148165197,4.06470909418213e-05,3.017038580437486e-10,0.0018822774876452537,6.406150084564099e-11,0.0005437483269855829,3.7148482192852706e-09,1.1899939326905219e-06,2.774419765135769e-09,1.4373179656219708e-10,2.169034221082839e-06,4.5343380547251794e-05,0.005427536009304745,2.883664326863633e-06,0.0005792720855425281,8.395299779562354e-09,3.0835945939948734e-09,1.3495561601468643e-07,1.9598294935374485e-07,1.5629091403706493e-07,0.0005257428672487683,0.006131893178556581,2.1043024220665144e-07,0.0012714542485840836,7.17581275928257e-05,8.604860389576332e-08,5.774307887829328e-09,1.1577679451154321e-10,5.058049105783087e-06,1.2666163122204298e-11
4.158288719046473e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43835872253624586,0.07630946917973098,0.006582481036311839,0.0,0.004409353727668781,0.06416774241923728,0.028062071021782216,4.0640795343291305e-05,3.0192354849725247e-10,0.0018821362899894892,6.408128449185186e-11,0.0005437805291495355,3.716393844527253e-09,1.189019705132024e-06,2.7750822778869768e-09,1.437487227436964e-10,2.1683414743061325e-06,4.5384914251255395e-05,0.005426875616891438,2.8808072464114202e-06,0.0005793440364188794,8.388216460252772e-09,3.082203352013723e-09,1.3504913946803675e-07,1.9597761178269931e-07,1.5642847196431833e-07,0.0005261356109138363,0.006135656938712523,2.104655160707111e-07,0.0012718003664963478,7.182385743659389e-05,8.606329092294474e-08,5.773823150583333e-09,1.158116193710817e-10,5.06261251520081e-06,1.2677651836783431e-11
4.159569872431263e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43835480589833603,0.07630086537625319,0.0065800048221856455,0.0,0.004409273000798587,0.06418576553662796,0.02806710865904821,4.063450246950295e-05,3.021433027526283e-10,0.0018819951435585286,6.410110388776522e-11,0.0005438127223619129,3.7179417806375608e-09,1.1880470802532762e-06,2.7757446156798272e-09,1.4376563598131337e-10,2.1676496129893745e-06,4.542649778947496e-05,0.005426215301891066,2.877953911930826e-06,0.0005794159640957254,8.381141387856358e-09,3.0808128249501875e-09,1.3514272025530986e-07,1.9597227159017614e-07,1.565660847070913e-07,0.0005265284536400572,0.00613942107641397,2.1050077501155863e-07,0.0012721464275042371,7.188966614619096e-05,8.607797174324906e-08,5.773338571852923e-09,1.1584643695024899e-10,5.0671813677207024e-06,1.2689154250457405e-11
4.1608510258160535e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4383508887781842,0.07629226259489136,0.006577529583783154,0.0,0.004409192218401096,0.06420378617657524,0.028072144394184706,4.062821231963217e-05,3.0236312078004556e-10,0.0018818540483443785,6.41209590708596e-11,0.0005438449066252511,3.7194920302594958e-09,1.1870760551039497e-06,2.7764067785419867e-09,1.4378253628237636e-10,2.166958635649562e-06,4.5468131220358715e-05,0.005425555064310751,2.8751043173424627e-06,0.0005794878685821149,8.374074550164802e-09,3.079423012409474e-09,1.352363583673525e-07,1.9596692877965823e-07,1.567037522397165e-07,0.0005269213953359523,0.006143185590777406,2.1053601903535144e-07,0.0012724924316067916,7.195555381410108e-05,8.609264635922208e-08,5.7728541516231745e-09,1.1588124724855617e-10,5.071755669739528e-06,1.2700670379168855e-11
4.162132179200844e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43834697117674964,0.07628366083557656,0.00657505532070909,0.0,0.004409111380542837,0.06422180433888348,0.02807717822792621,4.0621924892854716e-05,3.02583002549668e-10,0.0018817130043390351,6.414085007864154e-11,0.0005438770819420836,3.7210445960383703e-09,1.1861066267396125e-06,2.7770687665011272e-09,1.4379942365420998e-10,2.166268540806683e-06,4.55098146023828e-05,0.0054248949041576094,2.8722584565785363e-06,0.0005795597498870871,8.367015935135178e-09,3.0780339139945973e-09,1.3533005379094305e-07,1.9596158335462095e-07,1.5684147453488028e-07,0.0005273144359100318,0.0061469504809193816,2.1057124814818136e-07,0.0012728383788030533,7.202152053288331e-05,8.610731477341622e-08,5.77236988988059e-09,1.1591605026600543e-10,5.0763354276583715e-06,1.2712200238870982e-11
4.163413332585634e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4383430530949918,0.07627506009823985,0.006572582032568301,0.0,0.0044090304872902684,0.0642398200233569,0.028082210161007048,4.0615640188346226e-05,3.0280294803165553e-10,0.0018815720115344847,6.416077694863797e-11,0.0005439092483149417,3.7225994806211e-09,1.1851387922201523e-06,2.7777305795849387e-09,1.438162981041363e-10,2.165579326982918e-06,4.555154799405582e-05,0.005424234821438752,2.869416323581962e-06,0.0005796316080196828,8.359965530726857e-09,3.076645529309711e-09,1.3542380651401172e-07,1.9595623531850256e-07,1.5697925156597913e-07,0.0005277075752707651,0.006150715745956517,2.1060646235617847e-07,0.0012731842690920658,7.208756639513957e-05,8.61219769883774e-08,5.771885786610394e-09,1.159508460018874e-10,5.080920647881482e-06,1.2723743845521302e-11
4.164694485970424e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4383391345338701,0.07626646038281232,0.006570109718965833,0.0,0.004408949538709732,0.06425783322979967,0.028087240194161246,4.060935820528211e-05,3.0302295719616084e-10,0.0018814310699226985,6.418073971841109e-11,0.0005439414057463543,3.7241566866569215e-09,1.1841725486128999e-06,2.7783922178211135e-09,1.4383315963947297e-10,2.1648909927042234e-06,4.5593331453946675e-05,0.005423574816161283,2.8665779123095204e-06,0.0005797034429889313,8.352923324802088e-09,3.0752578579610494e-09,1.3551761652768085e-07,1.9595088467474754e-07,1.5711708330767638e-07,0.0005281008133265819,0.006154481385005524,2.1064166166552027e-07,0.0012735301024728754,7.215369149354188e-05,8.613663300664573e-08,5.771401841796762e-09,1.1598563445523561e-10,5.085511336818584e-06,1.273530121509182e-11
4.165975639355214e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4383352154943438,0.07625786168922502,0.006567638379506862,0.0,0.004408868534867485,0.06427584395801576,0.02809226832812262,4.060307894283765e-05,3.0324303001333186e-10,0.0018812901794956363,6.420073842554527e-11,0.0005439735542388476,3.725716216796756e-09,1.1832078929898512e-06,2.779053681237356e-09,1.438500082675348e-10,2.164203536498926e-06,4.563516504065395e-05,0.005422914888332303,2.863743216729416e-06,0.00057977525480385,8.345889305240505e-09,3.073870899554303e-09,1.3561148382219774e-07,1.959455314268386e-07,1.572549697339798e-07,0.0005284941499858881,0.006158247397183174,2.1067684608234502e-07,0.0012738758789445298,7.221989592081462e-05,8.615128283076666e-08,5.770918055425099e-09,1.1602041562587597e-10,5.090107500882825e-06,1.2746872363566767e-11
4.167256792740004e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4383312959773721,0.07624926401740903,0.006565168013796759,0.0,0.004408787475829685,0.0642938522078092,0.028097294563624687,4.05968024001879e-05,3.034631664533104e-10,0.0018811493402452442,6.422077310765862e-11,0.0005440056937949453,3.727278073693992e-09,1.1822448224300698e-06,2.7797149698613725e-09,1.4386684399563226e-10,2.1635169568989254e-06,4.567704881280954e-05,0.0054222550379589,2.860912230820538e-06,0.0005798470434734606,8.33886346013782e-09,3.0724846536926417e-09,1.357054083829904e-07,1.9594017557822476e-07,1.5739291081695687e-07,0.0005288875851570703,0.006162013781606317,2.1071201561271924e-07,0.0012742215985060772,7.228617976977276e-05,8.616592646329146e-08,5.7704344274820295e-09,1.1605518951386683e-10,5.094709146492574e-06,1.2758457306940785e-11
4.168537946124794e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43832737598391436,0.07624066736729546,0.006562698621440989,0.0,0.004408706361662414,0.06431185797898391,0.02810231890140082,4.0590528576507795e-05,3.036833664862345e-10,0.00188100855216346,6.424084380238699e-11,0.0005440378244171693,3.728842260003422e-09,1.1812833340163733e-06,2.780376083720886e-09,1.4388366683107351e-10,2.1628312524380365e-06,4.57189828290766e-05,0.005421595265048158,2.858084948573269e-06,0.0005799188090067853,8.331845777582984e-09,3.071099119981077e-09,1.3579939019774124e-07,1.959348171322885e-07,1.5753090653000184e-07,0.0005292811187484718,0.0061657805373918715,2.1074717026278227e-07,0.0012745672611565698,7.235254313326586e-05,8.618056390676016e-08,5.769950957951877e-09,1.1608995611792351e-10,5.099316280068966e-06,1.2770056061208953e-11
4.1698190995095846e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43832345551492957,0.07623207173881533,0.006560230202045221,0.0,0.004408625192431647,0.0643298612713436,0.028107341342184074,4.0584257470972056e-05,3.0390363008223524e-10,0.001880867815242206,6.426095054740015e-11,0.0005440699461080387,3.730408778381975e-09,1.1803234248386607e-06,2.7810370228436258e-09,1.4390047678116257e-10,2.162146421653636e-06,4.576096714818994e-05,0.005420935569607163,2.855261363990328e-06,0.000579990551412823,8.324836245358815e-09,3.0697142980290878e-09,1.35893429261543e-07,1.9592945609246817e-07,1.5766895684946966e-07,0.0005296747506683919,0.006169547663656844,2.1078231003877426e-07,0.00127491286689506,7.241898610419707e-05,8.619519516370294e-08,5.769467646817227e-09,1.1612471543664874e-10,5.10392890803838e-06,1.27816686423845e-11
4.171100252894375e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43831953457137707,0.07622347713189973,0.006557762755215238,0.0,0.004408543968203294,0.0643478620846921,0.028112361886707342,4.057798908275528e-05,3.041239572114399e-10,0.001880727129473395,6.428109338038878e-11,0.0005441020588700707,3.731977631488327e-09,1.179365091991216e-06,2.7816977872573357e-09,1.4391727385320064e-10,2.161462463085337e-06,4.5803001828891004e-05,0.00542027595164298,2.8524414710860723e-06,0.0005800622707005653,8.31783485149519e-09,3.0683301874406797e-09,1.3598752556075753e-07,1.959240924623088e-07,1.5780706174722508e-07,0.0005300684808251318,0.006173315159518286,2.1081743494672088e-07,0.001275258415720602,7.248550877554042e-05,8.62098202366777e-08,5.768984494066424e-09,1.1615946747167636e-10,5.108547036830431e-06,1.2793295066499567e-11
4.172253290940686e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43831600531721693,0.07621574285905643,0.0065555428842862945,0.0,0.004408470819429238,0.0643640606969889,0.02811687875608153,4.057234985598557e-05,3.043223059239196e-10,0.0018806005560101113,6.429925281646787e-11,0.0005441309527238222,3.733391597675187e-09,1.178503937793287e-06,2.782292325876394e-09,1.4393238021333336e-10,2.1608476449136383e-06,4.584087614925205e-05,0.005419682361723738,2.8499067189195572e-06,0.0005801267983008349,8.311540545606925e-09,3.0670850958004922e-09,1.3607226115508612e-07,1.9591926298316358e-07,1.579314027973659e-07,0.0005304229218828477,0.006176706221068882,2.1084903465676992e-07,0.0012755693610022407,7.254544740049178e-05,8.622297751715788e-08,5.768549791995307e-09,1.1619073807396846e-10,5.112708061263649e-06,1.2803770697156083e-11
4.1734063289869965e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43831247568013276,0.07620800941357432,0.006553323800529264,0.0,0.004408397626208371,0.06438025730098434,0.028121394090612525,4.0566712828973546e-05,3.04520706052309e-10,0.0018804740239678353,6.431744154186944e-11,0.0005441598393490847,3.734807459087423e-09,1.1776440559627611e-06,2.7828867230238588e-09,1.4394747615347416e-10,2.1602335309954166e-06,4.587879135298639e-05,0.00541908883457159,2.847374947826423e-06,0.00058019130718913,8.30525281351255e-09,3.0658405797585066e-09,1.361570430921393e-07,1.9591443141105335e-07,1.5805578801517546e-07,0.0005307774423711679,0.006180097580633945,2.1088062233314862e-07,0.0012758802601829417,7.260545072598742e-05,8.623612979252996e-08,5.768115218190882e-09,1.1622200277475445e-10,5.116873551267117e-06,1.2814257565265511e-11
4.174559367033307e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43830894566082385,0.07620027679540319,0.006551105503657091,0.0,0.004408324388588547,0.06439645189653527,0.02812590789083409,4.056107800111713e-05,3.0471915757481955e-10,0.0018803475333406458,6.433565958412612e-11,0.0005441887187476877,3.736225217667231e-09,1.1767854443930771e-06,2.783480978719975e-09,1.4396256167893848e-10,2.1596201202719753e-06,4.5916747483000754e-05,0.005418495370191679,2.844846153467142e-06,0.0005802557973719987,8.298971646525456e-09,3.064596639027878e-09,1.3624187136381134e-07,1.9590959774847964e-07,1.5818021738133063e-07,0.0005311320422231693,0.006183489237569971,2.1091219798031872e-07,0.0012761911132620192,7.266551881992788e-05,8.624927706464645e-08,5.767680772642268e-09,1.1625326157376064e-10,5.121043511536711e-06,1.2824755682529242e-11
