Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),CO2X(24),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
6.937961575231486e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407811302802315,0.10385639823016546,0.018487312019282658,1.008633072893505e-06,7.067514492743165e-05,0.010521110388459374,0.004951077062130297,5.407171405615286e-05,1.6639395965926262e-12,0.002291260588922529,4.546554792552172e-11,0.0004165107041562348,2.4363287196320706e-09,4.988604454367654e-06,3.7480923349752126e-10,2.4044227833119836e-11,2.0839903310142118e-05,2.1442937608585587e-06,0.0074269039461721574,0.003605092407306337,0.0002660840729146928,1.2640059165166643e-07,1.0538244153096682e-08,6.736767137532097e-09,4.1464557798726036e-12,6.873192891598946e-08,1.543212184184051e-05,3.1104840771817926e-06,0.00020906884450398548,3.393089675140144e-06,7.0677282057140315e-09,1.526817651659746e-08,8.874222366642512e-11,1.0543828992995205e-05,3.1734283134053086e-09,1.0489936060410154e-10,2.8387881063287456e-11,2.2706594075664233e-07,6.022888593274471e-13,3.204310929235024e-14,1.7887414869481568e-15,8.304408304669983e-22
6.961318314689198e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077882152047393,0.10383365386547141,0.018474254544993966,1.017861932732158e-06,7.102684317207396e-05,0.010566502122399846,0.004974187149607559,5.417174994140326e-05,1.683695183740223e-12,0.0022922325946213894,4.563924875344713e-11,0.0004166728502214488,2.4414603874627126e-09,5.0070559684599095e-06,3.767067895248919e-10,2.4185498887753192e-11,2.083778665196699e-05,2.159533462922651e-06,0.007425235169851049,0.0036076995460643654,0.0002665275957897445,1.267034701045907e-07,1.0535268623128184e-08,6.739634316277282e-09,4.1518227759383204e-12,6.887973684662214e-08,1.5439539077540784e-05,3.1240150197431948e-06,0.0002099725270078817,3.417206405842971e-06,7.070689528587709e-09,1.5339363921253553e-08,8.92772931798727e-11,1.054114189210271e-05,3.1891882040925642e-09,1.0543266058098377e-10,2.8532486101828458e-11,2.2876516394787874e-07,6.065662079482127e-13,3.234881910195454e-14,1.805810754528625e-15,8.439957041643636e-22
6.984675054146911e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407765407503679,0.10381091376606336,0.018461206332983645,1.0271364448112851e-06,7.137882853706198e-05,0.010611905875290486,0.004997306802997448,5.4270840509376014e-05,1.70361112873444e-12,0.0022931916619201,4.581188891097436e-11,0.00041683486340452966,2.4465521121940623e-09,5.02543929153466e-06,3.7860631459101846e-10,2.4326892374019492e-11,2.0835605169331625e-05,2.1748022697002044e-06,0.007423567207369796,0.0036102783609588194,0.00026697034091670757,1.2700528202124127e-07,1.053223263674953e-08,6.7424627938587336e-09,4.157178123255711e-12,6.902764974474469e-08,1.5447000989613667e-05,3.137550271429737e-06,0.0002108764559960875,3.4413692016236278e-06,7.0736113586384675e-09,1.5410581058214315e-08,8.98135112482949e-11,1.0538439608514087e-05,3.2049608765357257e-09,1.059659363700229e-10,2.8677096660450966e-11,2.3046803385478032e-07,6.108517253633008e-13,3.2656197475653723e-14,1.822973205958988e-15,8.57708193321908e-22
7.008031793604623e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077428782569394,0.10378817793373542,0.018448167375107925,1.0364565938381803e-06,7.173109980147956e-05,0.01065732145343871,0.0050204358914139385,5.4368991375648286e-05,1.7236880843008511e-12,0.0022941379130121844,4.598346846077669e-11,0.00041699674335186974,2.4516041207081988e-09,5.043754368151798e-06,3.805077975931114e-10,2.4468406429875306e-11,2.0833359883225063e-05,2.190099915893186e-06,0.007421900055922697,0.003612828999265995,0.00026741231188790826,1.2730602851959617e-07,1.0529136882779468e-08,6.745252925465599e-09,4.1625220145553e-12,6.917566940639231e-08,1.5454507615056893e-05,3.1510897696295694e-06,0.00021178062767914684,3.4655776426052884e-06,7.076494071658387e-09,1.5481827531904987e-08,9.035087446287846e-11,1.0535722386058325e-05,3.2207462770690282e-09,1.0649917968724225e-10,2.8821711346112895e-11,2.3217451865555262e-07,6.151453375457892e-13,3.296524530885195e-14,1.8402288912579244e-15,8.715792934760786e-22
7.031388533062335e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44077206260343316,0.10376544637029372,0.01843513766324067,1.0458223637771097e-06,7.208365575398611e-05,0.010702748664926666,0.0050435742851810735,5.4466208153357117e-05,1.7439267024761233e-12,0.0022950714688365664,4.615398758456221e-11,0.0004171584897169875,2.4566166399505897e-09,5.06200114713121e-06,3.824112275041966e-10,2.461003920915795e-11,2.0831051793899936e-05,2.205426137726409e-06,0.007420233712729261,0.0036153516070300037,0.00026785351226655033,1.2760571071717445e-07,1.052598204252174e-08,6.748005062673241e-09,4.167854640945223e-12,6.932379761931211e-08,1.5462058990841277e-05,3.1646334523058716e-06,0.00021268503830282947,3.4898313113210854e-06,7.079338039562245e-09,1.5553102950450833e-08,9.088937942825369e-11,1.0532990463202666e-05,3.236544352453584e-09,1.0703238229368755e-10,2.896632878210751e-11,2.3388458669899714e-07,6.194469708971569e-13,3.32759634693523e-14,1.857577858902619e-15,8.856099990305272e-22
7.054745272520048e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407698649417546,0.10374271907755628,0.01842211718927331,1.0552337378535748e-06,7.24364951925685e-05,0.010748187319593193,0.005066721855820576,5.45624964524276e-05,1.764327634603065e-12,0.0022959924490918437,4.632344658086405e-11,0.0004173201021604558,2.4615898968954166e-09,5.080179581478683e-06,3.84316593372461e-10,2.4751788881477045e-11,2.082868188128146e-05,2.2207806729474535e-06,0.007418568175033944,0.003617846329075162,0.000268293945587061,1.2790432973094743e-07,1.0522768789853849e-08,6.750719553484158e-09,4.17317619193089e-12,6.94720361631207e-08,1.5469655153925235e-05,3.178181257991073e-06,0.000213589684147769,3.514129792713982e-06,7.0821436304318536e-09,1.5624406925639016e-08,9.142902276244779e-11,1.0530244073176604e-05,3.252355049866314e-09,1.0756553599511351e-10,2.9110947607894186e-11,2.3559820650482284e-07,6.237565522472174e-13,3.35883527974555e-14,1.8750201558342893e-15,8.998013032171792e-22
7.07810201197776e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44076769470000315,0.10371999605735298,0.018409105945114697,1.0646906985585457e-06,7.278961692429779e-05,0.010793637229015891,0.005089878476039625,5.465786187882058e-05,1.7848915313257435e-12,0.0022969009722503854,4.6491845862850784e-11,0.0004174815803498317,2.4665241185117375e-09,5.098289628312931e-06,3.8622388432060645e-10,2.489365363210623e-11,2.0826251105369195e-05,2.2361632608263615e-06,0.007416903440105915,0.0036203133090182502,0.0002687336153554316,1.2820188667724986e-07,1.0519497791314702e-08,6.753396742368416e-09,4.178486855434451e-12,6.962038680945777e-08,1.5477296141268925e-05,3.191733125781132e-06,0.00021449456152910582,3.538472674136294e-06,7.084911208559851e-09,1.5695739072881047e-08,9.196980109682125e-11,1.052748344409303e-05,3.268178316889072e-09,1.0809863264166756e-10,2.9255566478930954e-11,2.3731534676392484e-07,6.280740088539918e-13,3.390241410605846e-14,1.8925558274636857e-15,9.141541980575929e-22
7.101458751435473e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44076555173868814,0.10369727731152549,0.01839610392269096,1.0741932276526632e-06,7.314301976509131e-05,0.010839098206493468,0.005113044019718759,5.475231003379929e-05,1.8056190425846725e-12,0.002297797155572251,4.6659185956157055e-11,0.00041764292395958383,2.4714195317304857e-09,5.116331248793744e-06,3.881330895452099e-10,2.503563166187494e-11,2.0823760406631617e-05,2.251573642155119e-06,0.007415239505238802,0.0036227526892806255,0.00026917252504955286,1.2849838267169636e-07,1.0516169706191072e-08,6.7560369703035556e-09,4.183786817813952e-12,6.976885132213892e-08,1.5484981989848106e-05,3.2052889953298927e-06,0.00021539966679613368,3.5628595453488818e-06,7.087641134492926e-09,1.5767099011175498e-08,9.251171107602313e-11,1.0524708799066586e-05,3.284014101498036e-09,1.0863166412758013e-10,2.9400184066508455e-11,2.3903597633863135e-07,6.323992684035233e-13,3.4218148180752145e-14,1.910184917676565e-15,9.286696743247011e-22
7.124815490893185e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.440763435919471,0.10367456284192726,0.018383111113945465,1.0837413061704125e-06,7.349670253947947e-05,0.010884570067028247,0.0051362183618999056,5.484584651321479e-05,1.8265108176120664e-12,0.0022986811151189408,4.6825467496734665e-11,0.00041780413267102323,2.4762763634122656e-09,5.134304408051219e-06,3.900441983160888e-10,2.517772118706027e-11,2.0821210706393562e-05,2.2670115592469315e-06,0.0074135763677504515,0.003625164611100206,0.0002696106781195457,1.2879381882909685e-07,1.0512785186603038e-08,6.758640574814033e-09,4.189076263882363e-12,6.991743145730562e-08,1.54927127366677e-05,3.2188488068434845e-06,0.00021630499633195033,3.587289998520003e-06,7.090333765074505e-09,1.5838486363071278e-08,9.305474935792605e-11,1.0521920356329322e-05,3.2998623520532882e-09,1.0916462239085266e-10,2.954479905758532e-11,2.407600642629201e-07,6.367322590096313e-13,3.453555577991927e-14,1.927907468839143e-15,9.43348721504891e-22
7.148172230350897e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407613471051545,0.10365185265042351,0.018370127510838642,1.093334914424269e-06,7.385066408037754e-05,0.01093005262730889,0.00515940137877457,5.493847690680981e-05,1.8475675049271645e-12,0.0022995529657669684,4.699069122872437e-11,0.00041796520617223056,2.481094840315956e-09,5.152209075116077e-06,3.9195719997567375e-10,2.531992043927901e-11,2.0818602907216837e-05,2.2824767559352974e-06,0.007411914024982688,0.0036275492145433175,0.000270048077988085,1.290881962633783e-07,1.0509344877588247e-08,6.76120789001012e-09,4.194355376926286e-12,7.006612896357391e-08,1.5500488418775104e-05,3.232412501074815e-06,0.00021721054655311263,3.61176362822385e-06,7.092989453486926e-09,1.5909900754631294e-08,9.359891261358248e-11,1.0519118329343704e-05,3.315723017288632e-09,1.0969749941295103e-10,2.968941015462535e-11,2.4248757974260406e-07,6.410729092136134e-13,3.485463763483133e-14,1.9457235218035172e-15,9.581923277603942e-22
7.17152896980861e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44075928515967044,0.10362914673889104,0.01835715310534791,1.102974032008814e-06,7.420490322886194e-05,0.010975545705693304,0.005182592947672138,5.503020679754062e-05,1.8687897523316174e-12,0.00230041282122126,4.715485800234837e-11,0.0004181261441579863,2.485875189068096e-09,5.170045222851042e-06,3.938720839383879e-10,2.546222766537981e-11,2.081593789327386e-05,2.29796897757288e-06,0.007410252474301081,0.003629906638516402,0.000270484728050722,1.293815160875034e-07,1.0505849417185096e-08,6.76373924662637e-09,4.1996243387244865e-12,7.02149455821801e-08,1.5508309073273137e-05,3.2459800193180816e-06,0.00021811631390929493,3.636280031438773e-06,7.0956085492930125e-09,1.5981341815396434e-08,9.414419752715946e-11,1.0516302926912972e-05,3.331596046301602e-09,1.102302872184987e-10,2.983401607543572e-11,2.442184921554883e-07,6.454211479838883e-13,3.51753944497452e-14,1.963633115913071e-15,9.732014798920686e-22
7.194885709266322e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44075724994806853,0.10360644510921821,0.01834418788946756,1.1126586378048212e-06,7.455941883395163e-05,0.011021049122191772,0.005205792947048318,5.512104176091664e-05,1.890178206904947e-12,0.0023012607940283954,4.7317968771823826e-11,0.0004182869463296996,2.4906176361330333e-09,5.187812827883272e-06,3.957888396900319e-10,2.5604641127335477e-11,2.0813216530714615e-05,2.31348797103019e-06,0.007408591713094701,0.003632237020777614,0.00027092063167619737,1.2967377941339797e-07,1.0502299436514887e-08,6.7662349720595574e-09,4.204883329566184e-12,7.036388304712549e-08,1.5516174737332763e-05,3.259551303403385e-06,0.00021902229488295175,3.660838807545196e-06,7.098191398477189e-09,1.6052809178350096e-08,9.469060079589373e-11,1.0513474353289035e-05,3.347481388543704e-09,1.1076297787497204e-10,2.9978615553007125e-11,2.459527710514976e-07,6.497769047155869e-13,3.549782690199956e-14,1.9816362890078507e-15,9.883771633024723e-22
7.218242448724035e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407552413365059,0.10358374776330503,0.018331231855208643,1.1223887099833157e-06,7.49142097523936e-05,0.011066562698450234,0.005229001256473722,5.5210987364357566e-05,1.9117335150000625e-12,0.0023020969955896793,4.7480024593297364e-11,0.00041844761239533796,2.495322407783839e-09,5.2055118705378325e-06,3.977074567871752e-10,2.574715910213553e-11,2.081043966802698e-05,2.329033484694076e-06,0.007406931738775894,0.0036345404979482594,0.00027135579220675357,1.299649873518729e-07,1.0498695559862911e-08,6.768695390406191e-09,4.210132528269141e-12,7.051294308531824e-08,1.5524085448205554e-05,3.273126295691382e-06,0.00021992848598898456,3.685439558323235e-06,7.1007383434860845e-09,1.6124302479883052e-08,9.523811913002926e-11,1.0510632808277834e-05,3.363378993810847e-09,1.1129556349240021e-10,3.012320733535518e-11,2.476903861527758e-07,6.541401092300935e-13,3.5821935642110504e-14,1.999733077429915e-15,1.0037203619592988e-21
7.241599188181747e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44075325919223496,0.10356105470306286,0.018318284994598855,1.132164226009604e-06,7.526927484845328e-05,0.01111208625773378,0.00525221775662256,5.530004916656735e-05,1.933456322238853e-12,0.002302921536174044,4.764102662280075e-11,0.00041860814206935704,2.4999897300739516e-09,5.223142334772193e-06,3.996279248565538e-10,2.5889779881678876e-11,2.0807608136390413e-05,2.3446052684660375e-06,0.007405272548780047,0.003636817205524133,0.0002717902129584392,1.3025514101255613e-07,1.0495038404758432e-08,6.771120822499519e-09,4.215372112197515e-12,7.066212741671461e-08,1.553204124323584e-05,3.286704939067992e-06,0.0002208348837744117,3.7100818879500282e-06,7.103249723268552e-09,1.61958213597587e-08,9.578674925277066e-11,1.0507778487342291e-05,3.379288812233978e-09,1.118280362230618e-10,3.026779018536323e-11,2.494313073537581e-07,6.585106917745302e-13,3.6147721293866984e-14,2.0179235160286632e-15,1.0192320583591401e-21
7.26495592763946e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44075130338359314,0.10353836593041446,0.018305347299682466,1.1419851626472763e-06,7.562461299370918e-05,0.011157619624910346,0.005275442329261474,5.538823271692528e-05,1.9553472735078286e-12,0.002303734524930798,4.780097611422804e-11,0.00041876853507263006,2.5046198288095596e-09,5.2407042081117275e-06,4.015502335944737e-10,2.6032501772666753e-11,2.0804722750023336e-05,2.360203073760352e-06,0.007403614140565363,0.0036390672778867125,0.0002722238972214119,1.3054424150381857e-07,1.0491328582053754e-08,6.773511585946091e-09,4.220602257279506e-12,7.081143775445662e-08,1.5540042159872687e-05,3.300287176939179e-06,0.00022174148481804264,3.7347654029967798e-06,7.105725873315267e-09,1.6267365461078735e-08,9.633648790021868e-11,1.0504911581702912e-05,3.395210794269926e-09,1.123603882611896e-10,3.04123628806268e-11,2.511755047212164e-07,6.628885830211986e-13,3.647518445442573e-14,2.0362076381661386e-15,1.0349132334915982e-21
7.288312667097172e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407493737799917,0.10351568144729396,0.018292418762520166,1.1518514959621804e-06,7.598022306685179e-05,0.011203162626434553,0.005298674857238491,5.547554355489324e-05,1.977407012953841e-12,0.0023045360699022154,4.7959874417333744e-11,0.00041892879113237863,2.509212929522695e-09,5.258197481586226e-06,4.0347437276622063e-10,2.6175323096495887e-11,2.0801784306524053e-05,2.3758266535020366e-06,0.007401956511612633,0.00364129084831424,0.0002726568482602326,1.3083228993271063e-07,1.0487566696002162e-08,6.775867995161885e-09,4.2258231380247985e-12,7.09608758050099e-08,1.554808823568153e-05,3.3138729532257798e-06,0.00022264828573015556,3.759489712425536e-06,7.108167125697774e-09,1.633893443024919e-08,9.68873318213304e-11,1.0502032278436058e-05,3.4111448906924117e-09,1.1289261184267235e-10,3.055692421329932e-11,2.529229484942783e-07,6.672737140669684e-13,3.6804325694405726e-14,2.0545854757223108e-15,1.0507648668036885e-21
7.311669406554884e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074747025190525,0.1034930012556468,0.018279499375189003,1.1617632013263674e-06,7.633610395348683e-05,0.011248715090331762,0.0053219152244721015,5.556198720943937e-05,1.999636183979853e-12,0.002305326278035964,4.8117722975752746e-11,0.00041908890998210293,2.5137692574450286e-09,5.2756221496673744e-06,4.0540033220547474e-10,2.631824218915189e-11,2.0798793587205485e-05,2.3914757621246314e-06,0.0074002996594250145,0.0036434880489926696,0.00027308906931416103,1.3111928740489046e-07,1.0483753344334952e-08,6.778190361407952e-09,4.231034927541787e-12,7.111044326829754e-08,1.555617950835561e-05,3.3274622123583877e-06,0.00022355528315217896,3.784254427585684e-06,7.1105738091070895e-09,1.6410527916946893e-08,9.743927777784523e-11,1.0499140760569957e-05,3.4270910525832837e-09,1.1342469924476101e-10,3.070147298993936e-11,2.54673609084421e-07,6.71666016432622e-13,3.7135145557982274e-14,2.073057059100322e-15,1.0667879361646502e-21
7.335026146012597e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407455926708611,0.10347032535742946,0.018266589129782258,1.171720253422012e-06,7.669225454594283e-05,0.011294276846182293,0.005345163315940469,5.564756919847737e-05,2.022035429240779e-12,0.002306105255197381,4.8274523325041674e-11,0.0004192488913615125,2.5182890374823553e-09,5.2929782102072236e-06,4.0732810181373343e-10,2.646125740110296e-11,2.0795751357423778e-05,2.4071501555678265e-06,0.007398643581527808,0.003645659011026499,0.00027352056359743936,1.314052350245662e-07,1.0479889118337426e-08,6.780478992825629e-09,4.2362377975546094e-12,7.126014183783458e-08,1.5564316015727193e-05,3.3410548992723084e-06,0.0002244624737563764,3.8090591622101937e-06,7.112946248891777e-09,1.6482145574086273e-08,9.79923225442556e-11,1.0496237207178507e-05,3.4430492313239192e-09,1.1395664278577653e-10,3.08460080313594e-11,2.5642745707543973e-07,6.760654220621509e-13,3.7467644562980574e-14,2.0916224172317268e-15,1.082983417830981e-21
7.358382885470309e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074374090942897,0.10344765375460965,0.01825368801840936,1.1817226262453016e-06,7.704867374308263e-05,0.011339847725105838,0.005368419017670745,5.573229502832165e-05,2.0446053906393817e-12,0.0023068731061815988,4.843027709074169e-11,0.00041940873501645777,2.522772494189763e-09,5.3102656643775935e-06,4.0925767155973745e-10,2.6604367097193752e-11,2.079265836690078e-05,2.422849591274922e-06,0.007396988275468245,0.003647803864449486,0.00027395133429958143,1.3169013389442655e-07,1.0475974602923944e-08,6.7827341944713364e-09,4.241431918419943e-12,7.14099732008586e-08,1.5572497795778525e-05,3.354650959402546e-06,0.0002253698542455353,3.833903532411609e-06,7.115284767095582e-09,1.6553787057786552e-08,9.854646290772378e-11,1.0493321793472912e-05,3.4590193785868153e-09,1.1448843482481955e-10,3.0990528172475716e-11,2.5818446322339217e-07,6.804718633220113e-13,3.7801823200969025e-14,2.110281577581692e-15,1.099352286411911e-21
7.381739624928022e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074191484121006,0.10342498644916603,0.018240796033195776,1.1917702931103016e-06,7.740536045011884e-05,0.011385427559746029,0.005391682216728519,5.5816170193157414e-05,2.0673467093222344e-12,0.002307629934725511,4.858498598646316e-11,0.0004195684406988609,2.5272198517474487e-09,5.327484516610444e-06,4.11189031478904e-10,2.674756965653969e-11,2.0789515350040667e-05,2.4385738281901375e-06,0.007395333738815261,0.0036499227382352354,0.0002743813845856448,1.3197398511558811e-07,1.0472010376711958e-08,6.784956268350916e-09,4.24661745914368e-12,7.155993903846013e-08,1.5580724886652558e-05,3.3682503386788686e-06,0.00022627742135265916,3.858787156677789e-06,7.117589682494557e-09,1.6625452027339305e-08,9.910169566806034e-11,1.0490394690891243e-05,3.475001446327352e-09,1.1502006776148077e-10,3.113503226216004e-11,2.5994459845651956e-07,6.848852730003318e-13,3.813768193735185e-14,2.12903456615418e-15,1.1158955148351195e-21
7.405096364385734e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44074011434082744,0.1034023234430883,0.018227913166282896,1.2018632266527923e-06,7.776231357843349e-05,0.011431016184255184,0.005414952801207371,5.589920017452607e-05,2.090260025675734e-12,0.002308375843519604,4.873865181199172e-11,0.0004197280081666484,2.531631333937206e-09,5.344634774539158e-06,4.1312217167276487e-10,2.6890863472421447e-11,2.0786323026240638e-05,2.454322626755765e-06,0.007393679969159292,0.0036520157603076777,0.00027481071759651477,1.3225678978752713e-07,1.0467997012095222e-08,6.787145513453567e-09,4.251794587397264e-12,7.171004102571064e-08,1.5588997326663468e-05,3.38185298352091e-06,0.00022718517184066288,3.883709655867404e-06,7.119861310633779e-09,1.6697140145176367e-08,9.965801763763362e-11,1.0487456067185883e-05,3.490995386775747e-09,1.1555153403555704e-10,3.127951916309235e-11,2.6170783387514354e-07,6.893055843060823e-13,3.847522121146153e-14,2.14788140749711e-15,1.132614074312807e-21
7.428453103843446e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407383392839156,0.10337966473837695,0.018215039409827962,1.2120013988340784e-06,7.811953204540138e-05,0.01147661343427924,0.005438230660218558,5.598139044082515e-05,2.1133459793221837e-12,0.00230911093421963,4.889127645141627e-11,0.0004198874371836825,2.5360071641195422e-09,5.361716448940761e-06,4.150570823084113e-10,2.703424695217982e-11,2.078308210019587e-05,2.4700957489091756e-06,0.007392026964112059,0.0036540830575514283,0.00027523933644916506,1.3253854900803358e-07,1.0463935075315924e-08,6.7893022257853455e-09,4.256963469534065e-12,7.186028083178913e-08,1.559731515430698e-05,3.395458840833337e-06,0.0002280931025020718,3.90867065320521e-06,7.122099963863553e-09,1.6768851076838152e-08,1.0021542564135836e-10,1.0484506086509004e-05,3.507001152429167e-09,1.1608282612676343e-10,3.142398775161514e-11,2.634741407515422e-07,6.937327308682025e-13,3.881444143665069e-14,2.1668221247074872e-15,1.1495089343081133e-21
7.451809843301159e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407365895471107,0.10335701033704335,0.018202174756003973,1.2221847809447718e-06,7.847701477421733e-05,0.011522219146942821,0.005461515683880806,5.606274644682266e-05,2.1366052091159276e-12,0.0023098353074581398,4.904286187127848e-11,0.00042004672751969475,2.5403475652114233e-09,5.3787295536790255e-06,4.1699375361794317e-10,2.7177718517110908e-11,2.0779793262198793e-05,2.485892958079687e-06,0.0073903747213063505,0.003656124755822034,0.0002756672442369375,1.3281926387314255e-07,1.0459825126536016e-08,6.791426698402262e-09,4.2621242706051975e-12,7.201066012010705e-08,1.5605678408270425e-05,3.409067858001064e-06,0.00022900121015872416,3.9336697742770865e-06,7.124305951375205e-09,1.6840584490942273e-08,1.0077391651659054e-10,1.0481544909496042e-05,3.5230186960440324e-09,1.1661393655445376e-10,3.1568436917589104e-11,2.652434905298025e-07,6.981666467346871e-13,3.9155343000383506e-14,2.185856739436515e-15,1.1665810625017947e-21
7.475166582758871e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44073486500804,0.10333436024110954,0.01818931919699953,1.2324133436085505e-06,7.883476069372718e-05,0.011567833160834524,0.0054848077633102114,5.614327363318566e-05,2.1600383531395442e-12,0.0023105490628558727,4.9193410118744166e-11,0.0004202058789502184,2.544652759664638e-09,5.395674105648491e-06,4.1893217589792424e-10,2.7321276602361613e-11,2.0776457188432832e-05,2.501714019185284e-06,0.007388723238395832,0.003658140979956109,0.0002760944440297902,1.3309893547709633e-07,1.0455667719907547e-08,6.793519221442966e-09,4.2672771543756985e-12,7.216118054843219e-08,1.5614087127442644e-05,3.4226799828845166e-06,0.00022990949166147695,3.958706647024849e-06,7.126479579236388e-09,1.6912340059152528e-08,1.0133348711313702e-10,1.0478572693347276e-05,3.5390479706284504e-09,1.1714485787733844e-10,3.171286556425012e-11,2.670158548256523e-07,7.026072663716363e-13,3.9497926264326896e-14,2.2049852718946846e-15,1.1838314247593002e-21
7.498523322216584e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407331655453132,0.10331171445260814,0.01817647272501884,1.2426870567858863e-06,7.919276873826227e-05,0.011613455315992316,0.005508106790610268,5.622297742602267e-05,2.183646048700099e-12,0.0023112522990330034,4.934292331979623e-11,0.000420364891256522,2.548922969444766e-09,5.412550124719352e-06,4.208723395088422e-10,2.7464919656825506e-11,2.0773074541260557e-05,2.517558698629209e-06,0.007387072513054823,0.0036601318537813478,0.000276520938874575,1.3337756491227317e-07,1.0451463403642196e-08,6.795580082161014e-09,4.272422283339749e-12,7.231184376900945e-08,1.562254135092369e-05,3.4362951638149583e-06,0.00023081794388991482,3.983780901740864e-06,7.1286211504260035e-09,1.698411745614826e-08,1.01894134293123e-10,1.0475589591907491e-05,3.555088929434866e-09,1.1767558269320535e-10,3.185727260806762e-11,2.68791205426271e-07,7.070545246622672e-13,3.9842191564441016e-14,2.2242077408568314e-15,1.201260985098092e-21
7.521880061674296e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407314910385115,0.10328907297358245,0.018163635332281533,1.2530058897777516e-06,7.955103784747775e-05,0.01165908545388913,0.005531412658861988,5.6301863236439756e-05,2.2074289323254515e-12,0.002311945113620258,4.9491403677449455e-11,0.0004205237642255438,2.5531584160107378e-09,5.429357633683205e-06,4.228142348745757e-10,2.760864614303907e-11,2.0769645969506554e-05,2.533426764296417e-06,0.0073854225429781095,0.0036620975001264485,0.0002769467317952714,1.3365515326915964e-07,1.0447212720079843e-08,6.797609564956798e-09,4.2775598187366996e-12,7.246265142868307e-08,1.5631041118034297e-05,3.4499133495898558e-06,0.00023172656375206244,4.008892171062437e-06,7.1307309648686515e-09,1.705591635959402e-08,1.0245585493103626e-10,1.0472595755743858e-05,3.5711415259528093e-09,1.1820610363864553e-10,3.2001656978604385e-11,2.705695142900804e-07,7.115083569058867e-13,4.018813921106959e-14,2.2435241636671823e-15,1.2188707056553255e-21
7.545236801132008e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4407298413681792,0.10326643580608609,0.01815080701102261,1.2633698112292953e-06,7.990956696619446e-05,0.011704723417418596,0.005554725262114151,5.637993646010985e-05,2.2313876397606213e-12,0.002312627603269879,4.963885346998687e-11,0.00042068249764982534,2.557359320294978e-09,5.4460966581996725e-06,4.2475785248186416e-10,2.7752454537078296e-11,2.076617210873489e-05,2.549317985549906e-06,0.0073837733258807275,0.0036640380408309065,0.0002773718257932648,1.3393170163627417e-07,1.04429162057563e-08,6.799607951408979e-09,4.2826899205657535e-12,7.261360516901287e-08,1.5639586468325205e-05,3.463534489468301e-06,0.00023263534818410007,4.034040089966007e-06,7.132809319468647e-09,1.7127736450109614e-08,1.0301864591355374e-10,1.0469591332221949e-05,3.587205713901879e-09,1.187364133887749e-10,3.214601761837746e-11,2.723507535465154e-07,7.15968698816833e-13,4.053576948902953e-14,2.262934556244359e-15,1.2366615466558406e-21
