Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CO2X(24),COX(50),CHOX(53),H2OX(23)
6.01830288447404e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227744494722688,0.11864047599295893,0.022821138281100349,3.1295389098520753e-25,2.1295560690761656e-19,1.3591268610810109e-10,1.0208668518549438e-15,5.2072084232422794e-16,1.9128793120353495e-34,5.3116265630725056e-07,9.1131323383661087e-31,5.307078163872167e-07,1.6449125844365947e-21,6.4486667325395531e-28,6.9213484953568058e-27,5.5557603307972742e-28,1.8462915078699425e-19,1.207596073134313e-22,2.8955362894547559e-05,8.5881846665879004e-07,1.4162642380096383e-08,1.4114895578114936e-15,2.7164622241636416e-12,1.9084375506058784e-11,8.7447020232203005e-15,7.0773094426532857e-13,3.488930322698128e-09,5.8610833145572056e-15,3.1067851137260064e-14,2.8774896179870806e-23,6.0216015527570947e-25,2.4533311387888768e-21,4.1761331082238989e-24,1.2689341002730504e-20
6.299689582768203e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227605271432969,0.11863909976398798,0.022821118205445835,3.8401191035629966e-25,2.3601567616486394e-19,1.4887592140886966e-10,1.1975910018351855e-15,5.9722491906030768e-16,2.4955733016465666e-34,5.5599733751312454e-07,1.1947664420683756e-30,5.5549888565281136e-07,1.9670610850426352e-21,7.6715070105416296e-28,8.6318046970212657e-27,6.8413216989609746e-28,2.0447854655194897e-19,1.5006184295809182e-22,3.0306589541263332e-05,8.9896949275326351e-07,1.4850360447550552e-08,1.4960835934060541e-15,2.8574540524165573e-12,1.9119590961715655e-11,8.7608382005851243e-15,7.0907469694993104e-13,3.6563947955003491e-09,6.5445147728822266e-15,3.5604460475005469e-14,3.7240814298068527e-23,7.0383144309618163e-25,2.9135604915211778e-21,4.8908792430649821e-24,1.346754545301507e-20
6.581076281062365e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227466071005851,0.11863772376539992,0.022821098129932573,4.6673556170474929e-25,2.6046189801869313e-19,1.6242884333053097e-10,1.394370608349356e-15,6.8087733665060341e-16,3.2168954697414367e-34,5.8083202767136524e-07,1.5474291463483678e-30,5.8028796861339485e-07,2.3335801167034173e-21,9.0707961549722947e-28,1.0658995706318056e-26,8.3432197729631248e-28,2.2553761742062216e-19,1.8464060157759841e-22,3.1657585487861405e-05,9.3912023629370853e-07,1.5540126440441617e-08,1.5823965397682714e-15,2.9984472961379136e-12,1.9154806536397594e-11,8.7769744324192647e-15,7.1042037007982857e-13,3.8241674229273046e-09,7.2685950981060498e-15,4.0561012781423279e-14,4.7623491249667986e-23,8.1661322491201607e-25,3.4307409614680324e-21,5.6857166100726349e-24,1.4261765252643273e-20
6.862462979356528e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522732689343742,0.11863634799715543,0.022821078054560531,5.6237072076128402e-25,2.8632255711503028e-19,1.7657136663618264e-10,1.6123661695700011e-15,7.7199730769908898e-16,4.1016824548590029e-34,6.0566672676707492e-07,1.9821333041230102e-30,6.0507506553766179e-07,2.7482133912076737e-21,1.0664494057577306e-27,1.3043997285181509e-26,1.0085384569019141e-27,2.4783356645369977e-19,2.2514626469566457e-22,3.3008350773747322e-05,9.7927069732080779e-07,1.623194020232714e-08,1.6704357667721012e-15,3.1394414023885456e-12,1.9190022012793476e-11,8.7931106196135399e-15,7.1176796833892803e-13,3.9922482020022717e-09,8.0335064762506385e-15,4.595583889857395e-14,6.0240087845865284e-23,9.4118169333657361e-25,4.0085084537084009e-21,6.5653303489923322e-24,1.5072071423429522e-20
7.143849677650691e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227187738723751,0.11863497245921512,0.022821057979329692,6.7223773475816076e-25,3.136260791112711e-19,1.9130340616543772e-10,1.8527438301972885e-15,8.7090403706735828e-16,5.1782128392882425e-34,6.3050143478508684e-07,2.513558804276699e-30,6.2986017669426373e-07,3.2148473921061712e-21,1.2471792725957438e-27,1.5831487715546913e-26,1.2093261240339676e-27,2.7139370177438334e-19,2.7228019390118958e-22,3.4358885438319004e-05,1.0194208758752448e-06,1.6925801575485379e-08,1.760208786602418e-15,3.2804360910533965e-12,1.9225237583767968e-11,8.8092468496203945e-15,7.1311751256119134e-13,4.1606371293322035e-09,8.8394156411564286e-15,5.1807233901134658e-14,7.5445787048282099e-23,1.0780174083033361e-24,4.6505206740152855e-21,7.5342908761950839e-24,1.5898534991333747e-20
7.425236375944853e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45227048606860898,0.11863359715153952,0.022821037904240036,7.9772270331236327e-25,3.4240101387636088e-19,2.066248768254646e-10,2.1166740996620076e-15,9.7791672279834574e-16,6.4781424435787418e-34,6.5533615171019557e-07,3.1581997885834063e-30,6.5464330235181228e-07,3.7374902855002911e-21,1.4513009593831695e-27,1.9069468872358147e-26,1.4393637921340442e-27,2.9624542401678067e-19,3.2678999156320703e-22,3.5709189520967672e-05,1.0595707719977004e-06,1.7621710403429859e-08,1.8517228374474989e-15,3.4214311238006743e-12,1.9260453026532865e-11,8.8253830221852789e-15,7.1446900699120272e-13,4.3293342019616184e-09,9.6864801233289744e-15,5.8133461448077641e-14,9.3631959846637515e-23,1.2279795267966501e-24,5.360451470986386e-21,8.5974675416256949e-24,1.6741227004519875e-20
7.706623074239016e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226909497844936,0.11863222207408941,0.022821017829291541,9.4027334429707705e-25,3.7267602658641355e-19,2.2253569358595691e-10,2.4053312180595254e-15,1.09335455660607e-15,8.0365622196373859e-34,6.8017087752719192e-07,3.9343990529433451e-30,6.7942444277888422e-07,4.3202600519095351e-21,1.6809541841148449e-27,2.2809158459082989e-26,1.7014555213948187e-27,3.2241621962909322e-19,3.8946717664278183e-22,3.7059263061078324e-05,1.0997203857288519e-06,1.8319666528202484e-08,1.9449856843230746e-15,3.5624262690133115e-12,1.9295668593189494e-11,8.8415192491980908e-15,7.1582247536478007e-13,4.4983394164432651e-09,1.0574851232217376e-14,6.4952756106453661e-14,1.1522569048068313e-22,1.3912006907647613e-24,6.141988061640381e-21,9.7593535478961182e-24,1.7600218495902384e-20
7.988009772533179e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226770411671952,0.11863084722682533,0.022820997754484186,1.1014001214541856e-24,4.0447990048707987e-19,2.3903577148084733e-10,2.7198932058909012e-15,1.2175367237250941e-15,9.8922570044744625e-34,7.050056122208046e-07,4.8625045816261e-30,7.0420359824401896e-07,4.9673854203528826e-21,1.9383914883635743e-27,2.7105149992761334e-26,1.9985338562483517e-27,3.4993366295259034e-19,4.6114872487905079e-22,3.8409106098029645e-05,1.1398697171093721e-06,1.9019669793401724e-08,2.0400040735886849e-15,3.7034213609226485e-12,1.9330884015613867e-11,8.8576554149259635e-15,7.1717791916287873e-13,4.6676527698752147e-09,1.1504674187614192e-14,7.2283322698327003e-14,1.4069180362842937e-22,1.569224291365265e-24,6.9988311503696808e-21,1.1025167118109475e-23,1.8475580556548684e-20
8.269396470827341e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226631348337998,0.11862947260970795,0.022820977679817951,1.2826810551613661e-24,4.3784154377047239e-19,2.5612502561181617e-10,3.0615420779074238e-15,1.3507824025329405e-15,1.2088095203300793e-33,7.2984035577567259e-07,5.9650811418084199e-30,7.2898076901571706e-07,5.6832110457411841e-21,2.2259865814250105e-27,3.2015674282051934e-26,2.3336675030665395e-27,3.7882542122352299e-19,5.4272008227694519e-22,3.9758718671193534e-05,1.1800187661799291e-06,1.9721720040874716e-08,2.1367867128929213e-15,3.8444163263189514e-12,1.9366099590335956e-11,8.873791641274706e-15,7.1853536594508248e-13,4.8372742587673207e-09,1.2476087809658961e-14,8.0143334598356947e-14,1.7053597031580802e-22,1.7608738030856052e-24,7.9346956827183507e-21,1.2399039778270125e-23,1.9367384193310257e-20
8.550783169121504e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226492307839172,0.11862809822269794,0.022820957605292815,1.4857618730185151e-24,4.7278999340538049e-19,2.7380337115060988e-10,3.4314638408422041e-15,1.4934107643420129e-15,1.4671342704953843e-33,7.546751081763805e-07,7.2671012044461643e-30,7.5375595536243935e-07,6.472199079596795e-21,2.5462403254597822e-27,3.7602792098137899e-26,2.7100658081511588e-27,4.0911925757923585e-19,6.3511722335539597e-22,4.1108100819934988e-05,1.2201675329811851e-06,2.0425817114341234e-08,2.2353385261467963e-15,3.985411150224533e-12,1.9401314991620795e-11,8.8899278063345555e-15,7.1989481109711332e-13,5.0072038802861323e-09,1.3489225216230051e-14,8.8550932824616557e-14,2.0530730041536616e-22,1.9702340005391162e-24,8.9533106588439513e-21,1.3886987210812289e-23,2.0275700606377482e-20
8.832169867415667e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226353290171517,0.11862672406575593,0.022820937530908757,1.7123597257141315e-24,5.0935441444935017e-19,2.9207072333840671e-10,3.8308482742751723e-15,1.645740973435494e-15,1.7693987317593516e-33,7.7950986940750736e-07,8.7960942636116173e-30,7.7852915755260613e-07,7.3389258927276028e-21,2.9017831487409896e-27,4.3932486440788674e-26,3.1310785344031229e-27,4.4084303015759754e-19,7.3932721308466655e-22,4.2457252583612097e-05,1.2603160175537929e-06,2.1131960855396535e-08,2.3356717296208214e-15,4.1264058271162204e-12,1.9436530575382546e-11,8.9060640197066529e-15,7.2125629205262607e-13,5.1774416308750846e-09,1.4544215290893218e-14,9.7524226264234558e-14,2.4559997633935967e-22,2.1912285539312276e-24,1.0058418063891602e-20,1.5492041454608304e-23,2.1200600651186186e-20
9.11355656570983e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226214295331141,0.11862535013884261,0.022820917456665757,1.9642547000773199e-24,5.4756409780288964e-19,3.1092699748484227e-10,4.2608886879763075e-15,1.808092187197328e-15,2.1212894055352506e-33,8.0434463945364597e-07,1.058227829887975e-29,8.0330037585459895e-07,8.2880771067864055e-21,3.2953760474991096e-27,5.1074709068525139e-26,3.6001937736840411e-27,4.7402469106777494e-19,8.5638812260964577e-22,4.3806174001576182e-05,1.3004642199384009e-06,2.1840151107918262e-08,2.437784479058104e-15,4.2674003401276539e-12,1.9471745951091991e-11,8.9222002070016167e-15,7.226197873536602e-13,5.3479875077827987e-09,1.5641184009829174e-14,1.0708129233382163e-13,2.9205440837057264e-22,2.4374215764204928e-24,1.1253771758711493e-20,1.7222236936138697e-23,2.2142155881111456e-20
9.394943264003992e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45226075323314097,0.11862397644191865,0.022820897382563793,2.2433037896724551e-24,5.8744845864638376e-19,3.3037210896693218e-10,4.7227817899994126e-15,1.9807835561876529e-15,2.5290210179483491e-33,8.2917941829939727e-07,1.2658701902598132e-29,8.2806961053676059e-07,9.3244438912301016e-21,3.7299123357150777e-27,5.9103454436483565e-26,4.121036860495241e-27,5.0869228388472291e-19,9.8738920638362931e-22,4.5154865113171884e-05,1.3406121401756432e-06,2.2550387713182631e-08,2.5417020334777173e-15,4.4083946686307616e-12,1.9506961546831399e-11,8.9383363600327557e-15,7.2398536483912549e-13,5.5188415073490899e-09,1.6780255147300993e-14,1.172401773838161e-13,3.4535849626557275e-22,2.6844319979125529e-24,1.2543136880343552e-20,1.9077515473872508e-23,2.3100436528397135e-20
9.676329962298155e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225936374116465,0.11862260297494469,0.022820877308602844,2.5514132761491379e-24,6.2903703708923755e-19,3.5040597322956516e-10,5.2177276582605389e-15,2.1641342241308638e-15,2.9993405610608772e-33,8.5401420592935625e-07,1.5061406057032973e-29,8.5283686186739509e-07,1.0452921074937606e-20,4.208420729206961e-27,6.8096859786225285e-26,4.6973709528687685e-27,5.4487394661006011e-19,1.1334715807768346e-21,4.6503325957737132e-05,1.3807597783061543e-06,2.3262670515323683e-08,2.6473974015313238e-15,4.5493888007974069e-12,1.9542176893543908e-11,8.9544726631621017e-15,7.2535294733389957e-13,5.6900036269546103e-09,1.796155051594312e-14,1.2801889669603999e-13,4.0624919015322419e-22,2.9812056078841372e-24,1.3930289688883938e-20,2.1071198709899606e-23,2.4075515412149788e-20
9.957716660592317e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225797447734334,0.11862122973788147,0.022820857234782884,2.8905934522636795e-24,6.7235949822806521e-19,3.7102850578557805e-10,5.7469297391455521e-15,2.3584633278677522e-15,3.5396013620835572e-33,8.7884900232811107e-07,1.7829597518398072e-29,8.7760213011476753e-07,1.1678505964726269e-20,4.7340689072400943e-27,7.8137337713740685e-26,5.3330983147650092e-27,5.8259790686062812e-19,1.2958291221909281e-21,4.7851556574603117e-05,1.4209071343705433e-06,2.397699935514812e-08,2.7549443133201043e-15,4.6903827354589533e-12,1.9577392505350675e-11,8.9706085718100913e-15,7.2672270698708104e-13,5.8614738627470352e-09,1.9185190132278446e-14,1.3943543431524718e-13,4.755141995947169e-22,3.2350071138632626e-24,1.5419017520531379e-20,2.3194776976715663e-23,2.5067460376454958e-20
9.999999999999999e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225776573554305,0.11862102340453747,0.022820854218347782,2.9443710658913367e-24,6.7902116062917732e-19,3.7417827673999108e-10,5.8294870480402215e-15,2.3886332899315096e-15,3.6273202730716614e-33,8.8258087147683486e-07,1.8279789815238092e-29,8.8132337929989046e-07,1.187138007094875e-20,4.8173359206735697e-27,7.9741965682649162e-26,5.4340110281823322e-27,5.8840164699458465e-19,1.3217100585481671e-21,4.8054132229362108e-05,1.4269399619147848e-06,2.4084516743106635e-08,2.771257701017009e-15,4.7115695565652829e-12,1.9582684263276933e-11,8.9730333224482898e-15,7.2692870884824849e-13,5.8872669337412339e-09,1.9372730577799164e-14,1.4120720639442747e-13,4.8669827841241669e-22,3.2806455723639976e-24,1.5651739075564042e-20,2.3526805494529055e-23,2.5217980126844334e-20
1.023910335888648e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225658544163766,0.11861985673068963,0.022820837161103901,3.2628545643862492e-24,7.174456343610786e-19,3.9223962221649543e-10,6.3115948211201916e-15,2.5640899973260173e-15,4.1577224097086369e-33,9.0368380748024909e-07,2.1005823147069295e-29,9.023654155471036e-07,1.3006296784214208e-20,5.310166991390567e-27,8.9311673608454548e-26,6.0322612564904151e-27,6.2189249274437752e-19,1.4757092567916036e-21,4.919955700309425e-05,1.4610542084094417e-06,2.4693374077300473e-08,2.8642223369494293e-15,4.8313764753568112e-12,1.9612607818747674e-11,8.9867453520046569e-15,7.2809436990110379e-13,6.0332522123943489e-09,2.0451292499133545e-14,1.5150774296696491e-13,5.5399364132190588e-22,3.6268699344590993e-24,1.701311863084683e-20,2.54756485353735e-23,2.6076348920910827e-20
1.0520490057180643e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225519663400843,0.1186184839533299,0.022820817087565871,3.6704091806251731e-24,7.6432536164915047e-19,4.1403923817202812e-10,6.9129329843138081e-15,2.7813333555225237e-15,4.862343207392377e-33,9.2851862137036312e-07,2.463614134683836e-29,9.2712671843259002e-07,1.4441490508182883e-20,5.9401702593028038e-27,1.0171115487246121e-25,6.7990424623359411e-27,6.6278611255916036e-19,1.6744135449049068e-21,5.0547327282528175e-05,1.50120100046341e-06,2.5411794521667581e-08,2.9754853181595928e-15,4.9723700211462865e-12,1.9647823451263047e-11,9.002880308843055e-15,7.2946848183690085e-13,6.2053386715660465e-09,2.1759974963049937e-14,1.6425374412316278e-13,6.4258154637898466e-22,3.8088499404907117e-24,1.8716401944095638e-20,2.7882442025685688e-23,2.7102239897107504e-20
1.0801876755474806e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225380805441662,0.11861711140576296,0.022820797014168774,4.1152812932417461e-24,8.130287264559324e-19,4.3642726937044597e-10,7.5521575521310506e-15,3.0105125185794576e-15,5.6626467431962074e-33,9.533534439830524e-07,2.8770293203463063e-29,9.5188603903937455e-07,1.5989380484072749e-20,6.6276822746565152e-27,1.1543161930356553e-25,7.6377650397394872e-27,7.0530729361640135e-19,1.8932981561844887e-21,5.1894867452215806e-05,1.5413475105731158e-06,2.6132260534221869e-08,3.0882656249253268e-15,5.1133633707536403e-12,1.9683038726076617e-11,9.0190189498462516e-15,7.3084405743740824e-13,6.3777332387467771e-09,2.3111354003388449e-14,1.7769132813204594e-13,7.4222727357478591e-22,4.4551045813958497e-24,2.0532686824270529e-20,3.0480264864270633e-23,2.8145228260794074e-20
1.1083263453768968e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225241970282282,0.11861573908794958,0.022820776940912581,4.6000625083106165e-24,8.6358589199291769e-19,4.5940363159791041e-10,8.2304850615088411e-15,3.2519465957344722e-15,6.5687458104335841e-33,9.7818827530291967e-07,3.3461877176372927e-29,9.7664337763556568e-07,1.7655354240487585e-20,7.3764568937743162e-27,1.3057362768384845e-25,8.552892673702162e-27,7.4948460672705656e-19,2.1337743563056401e-21,5.3242177551461289e-05,1.5814937387789916e-06,2.6854771952408109e-08,3.2034863638710696e-15,5.2543565218887118e-12,1.9718254384906782e-11,9.0351502495382506e-15,7.322230003925182e-13,6.5504359081279949e-09,2.4505545418290606e-14,1.9183835431939044e-13,8.5393690421765953e-22,4.2649021948378006e-24,2.2465802934771538e-20,3.3176138081748763e-23,2.9205339159750365e-20
1.1364650152063131e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45225103157918789,0.11861436699985041,0.022820756867797283,5.1266972876132532e-24,9.1602718570789435e-19,4.8296824072522828e-10,8.9491360048537223e-15,3.5059546877079615e-15,7.5914342372774121e-33,1.0030231153145697e-06,3.8769495367550318e-29,1.0013987344892237e-06,1.9444913126801025e-20,8.1904388956003695e-27,1.4724358496462058e-25,9.549063450658072e-27,7.9534681086994478e-19,2.3973223113462685e-21,5.4589257619560438e-05,1.6216396851222238e-06,2.7579328623975877e-08,3.320014435397502e-15,5.3953494740751371e-12,1.9753469796561665e-11,9.0512881753156587e-15,7.3360299068339624e-13,6.7234466794698737e-09,2.5942664292840789e-14,2.0671264370582381e-13,9.7878864476000071e-22,4.861794932393221e-24,2.4519592583747635e-20,3.608664129502522e-23,3.0282699473196392e-20
1.1617898180527876e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224978246278891,0.11861313231693441,0.022820738802113952,5.6385775532864317e-24,9.648604134037958e-19,5.0467927054402874e-10,9.6314088870611139e-15,3.7455764860872999e-15,8.6209742591316088e-33,1.0253744787438069e-06,4.4123899994785052e-29,1.0236768614891804e-06,2.1165777487255096e-20,8.982123168244939e-27,1.6364366332171521e-25,1.0518820786260112e-26,8.3808714954592949e-19,2.6554964850262394e-21,5.5801433036693821e-05,1.6577707958715169e-06,2.823317818798802e-08,3.4264313227082972e-15,5.5222429611566548e-12,1.9785163627712053e-11,9.0658128341652873e-15,7.3484674127530369e-13,6.8794197971960667e-09,2.7272869131787457e-14,2.2073602616802265e-13,1.1033163883510091e-21,5.4781150260642081e-24,2.6474360418188022e-20,3.8854439256004757e-23,3.1267113422316341e-20
1.1871146208992622e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224853353097627,0.11861189782002647,0.02282072073654471,6.1883040968917171e-24,1.0152666600485957e-18,5.2686665098624758e-10,1.034822719732328e-14,3.995874321413324e-15,9.7629895935957629e-33,1.0477258491897e-06,5.0074487771520233e-29,1.0459533836901677e-06,2.2995355259568878e-20,9.8329519396505602e-27,1.8145317359638533e-25,1.1561588559639053e-26,8.8223657589227394e-19,2.9347276164699433e-21,5.7013422189064136e-05,1.6939016783736747e-06,2.8888684161984844e-08,3.5345461269330052e-15,5.6491362874520403e-12,1.9816857521996462e-11,9.0803350578802634e-15,7.3609263543443263e-13,7.0356424710662986e-09,2.863802162084666e-14,2.353758687532817e-13,1.2402459176206882e-21,5.8384023080609516e-24,2.8532803401453384e-20,4.1748718424564426e-23,3.2265579781239845e-20
1.2377642265922112e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224603622099613,0.11860942938412047,0.022820684605748435,7.4086363203898196e-24,1.1208878730139372e-18,5.7267021909503421e-10,1.1889090439160751e-14,4.5294285324549637e-15,1.2424496030512977e-32,1.0924286110865962e-06,6.3979386261780473e-29,1.0905016144765129e-06,2.6997561188006274e-20,1.1725137372783289e-26,2.2166045399136019e-25,1.3881083442408895e-26,9.7484737672488403e-19,3.5612397340463322e-21,5.9436841814035463e-05,1.7661627587560457e-06,3.0204664882426163e-08,3.7552910192122058e-15,5.9029224573015999e-12,1.9880245319573665e-11,9.1093798879789507e-15,7.3858969518642247e-13,7.3488364792822145e-09,3.1473501342158451e-14,2.6655659512504108e-13,1.5550623628842933e-21,6.6518898777771231e-24,3.2972018814238654e-20,4.7975142897897541e-23,3.4304902160424945e-20
1.2804825437127798e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224393054179324,0.11860734806198268,0.022820654133075834,8.5724290509620777e-24,1.2150630300384801e-18,6.1278200475203448e-10,1.3304172871056605e-14,5.0147242124598754e-15,1.5110416620143786e-32,1.1301313302434853e-06,7.8052846744188634e-29,1.1280689906822145e-06,3.0749278405000054e-20,1.3534660429184775e-26,2.6077246256454182e-25,1.6098198684780751e-26,1.0575284113419298e-18,4.1661888733975485e-21,6.1480196031610352e-05,1.8271076717688952e-06,3.1319724009695486e-08,3.9461750818452473e-15,6.116967415413087e-12,1.9933707129642683e-11,9.1338768530825898e-15,7.4070124073179483e-13,7.613762998307309e-09,3.3974385799212147e-14,2.9488781235645308e-13,1.8676865069033843e-21,7.4354271157524004e-24,3.7063927882942645e-20,5.3704036333467116e-23,3.6069074310753982e-20
1.3232008608333483e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45224182538742302,0.118605267268722,0.022820623660727648,9.8695444472130563e-24,1.3140141173635334e-18,6.5424836101322648e-10,1.4829548853104268e-14,5.5334988894194148e-15,1.8258618515694563e-32,1.1678340692157135e-06,9.4588683109790426e-29,1.1656318032730021e-06,3.4867476184879218e-20,1.5557751513025971e-26,3.0514576900129867e-25,1.8574177374461787e-26,1.1445019622993227e-18,4.8478723752987583e-21,6.3523020641953649e-05,1.888051935733194e-06,3.2439494676622626e-08,4.1414229246410734e-15,6.3310119149949379e-12,1.9987168925124032e-11,9.1583737014081103e-15,7.4281793311111536e-13,7.8793995627557005e-09,3.6575813184719199e-14,3.2514501823209955e-13,2.2287296204192162e-21,8.2673832270161931e-24,4.1488609949304069e-20,5.988884433507155e-23,3.7873947664016867e-20
1.3659191779539168e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223972075774854,0.11860318700420111,0.022820593188703806,1.1309941928367003e-23,1.4178503460065812e-18,6.9706899520504662e-10,1.6469566744164353e-14,6.086868895111016e-15,2.1929374495722893e-32,1.2055368279494994e-06,1.1391194250887323e-28,1.2031900531858291e-06,3.9373489474740696e-20,1.781233818897325e-26,3.5528164203330731e-25,2.1328768548046333e-26,1.2358708132888041e-18,5.6128968493671676e-21,6.5565315782391243e-05,1.948995550790627e-06,3.356397633104244e-08,4.3410565668722306e-15,6.5450559556596522e-12,2.0040630710653354e-11,9.1828705167336812e-15,7.4493981584471859e-13,8.1457461613998077e-09,3.9278179384254403e-14,3.5738980685393353e-13,2.6435424730300599e-21,9.1562078410476361e-24,4.6259756180094801e-20,6.6548026540825024e-23,3.9719771965701117e-20
1.4513558121950538e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223551307193899,0.11859902806083,0.022820532245628855,1.4662997214712025e-23,1.6406196097771252e-18,7.8677192914686999e-10,2.0111034434701709e-14,7.3018599715145884e-15,3.1118712043742785e-32,1.2809424044867364e-06,1.624280965651282e-28,1.2782928687240146e-06,4.9637049452827394e-20,2.3094220235467973e-26,4.7504973712932567e-25,2.7757980682416396e-26,1.4322089015956859e-18,7.4215565600038227e-21,6.9648318202610089e-05,2.0708808347512734e-06,3.5827070392636077e-08,4.7535598711785076e-15,6.9731426589767896e-12,2.0147554255376472e-11,9.2318643173884911e-15,7.4919929311194443e-13,8.6805694163155058e-09,4.4987308450917145e-14,4.2808740962743662e-13,3.6583989446874023e-21,1.1148353393329492e-23,5.6896561944054675e-20,8.1372660239701599e-23,4.353527053748841e-20
1.5282487830120772e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45223172794779642,0.11859528681870989,0.022820477397969923,1.8278912063265934e-23,1.858929156480561e-18,8.7213327193636711e-10,2.3824411466421227e-14,8.5248662159746675e-15,4.1908288480063682e-32,1.3488074904156238e-06,2.195641822529407e-28,1.3458698077448244e-06,6.0423223127812385e-20,2.8840468222596006e-26,6.0823465125930988e-25,3.471178605043973e-26,1.6249868788962969e-18,9.4075537422345365e-21,7.3321210970611991e-05,2.1805753724745709e-06,3.7879961082379198e-08,5.1400627006329446e-15,7.3584191193430883e-12,2.0243785413747464e-11,9.2759586882102793e-15,7.5305103975710932e-13,9.1643385497578079e-09,5.0474697560317821e-14,4.9912720877011127e-13,4.817432377060474e-21,1.3171198711981439e-23,6.7793074638939493e-20,9.6541532361837785e-23,4.7111772578297421e-20
1.6051417538291006e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45222794452153947,0.11859154728757369,0.022820422551360724,2.2532001228264821e-23,2.0947965766819469e-18,9.6187794068001103e-10,2.7977637116719847e-14,9.8773207905655762e-15,5.5616179818118219e-32,1.4166726395363888e-06,2.9231698365469495e-28,1.4134319782507995e-06,7.2816235092631955e-20,3.5662223806641584e-26,7.6934669564770339e-25,4.2911700436311364e-26,1.8336274160488625e-18,1.1781508508027473e-20,7.699239039012547e-05,2.2902678099405148e-06,3.9948106776365355e-08,5.541168469808573e-15,7.7436940881041771e-12,2.0340016541410388e-11,9.3200530265488218e-15,7.5692034044973299e-13,9.6504080187097929e-09,5.6295267462043939e-14,5.7755706409754813e-13,6.2518429392596552e-21,1.5427260265653224e-23,8.0027527557761824e-20,1.1356562991027816e-22,5.0824834822974853e-20
1.682034724646124e-10,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45222416279237071,0.11858780946662215,0.022820367705800843,2.7494278647885513e-23,2.3488830187371857e-18,1.056004241645477e-09,3.2596671298110442e-14,1.1365732817134609e-14,7.2830279308556664e-32,1.4845378515360284e-06,3.838373331502909e-28,1.4809793856987765e-06,8.69541888846664e-20,4.3701045154963027e-26,9.6246869719219172e-25,5.2500852041471443e-26,2.0587478170088157e-18,1.4593743206706837e-20,8.0661857260742203e-05,2.3999581479734202e-06,4.2031504248165694e-08,5.9570240985306874e-15,8.1289675635619772e-12,2.0436247638605299e-11,9.3641473828148247e-15,7.6080747553759371e-13,1.0138777757164824e-08,6.2451316841971936e-14,6.6373036152197933e-13,8.0069979807591445e-21,1.7935980586759508e-23,9.3681660439115866e-20,1.3256836442527617e-22,5.4675913807111719e-20
