Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25)
1.5848427072103952e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33339898017254321,0.11480382159765791,0.022670692895883044,0.0,3.0875383646435533e-09,1.7635109199035441e-09,7.2791018074197114e-08,4.2840803080359744e-14,6.5407686501990266e-27,4.0426492815692687e-08,1.6890455131693654e-29,1.5335212885615317e-09,7.9757332355074141e-22,2.2159143571390155e-12,7.7008453327613831e-20,4.9588566461234466e-22,6.653576123389618e-09,2.9191265173438385e-22,0.0038658796018555589,0.00030165083275281651,5.5469304143845452e-09,1.6225840437357761e-08,8.8475540239048313e-07,9.6591810062555282e-13,3.9428831059379087e-13,2.5192578408105879e-09,1.4354362200432917e-07,4.3483000280336006e-13
1.5944381394246905e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33338441869886992,0.11479106521089963,0.022669792708618606,0.0,3.1819643731901083e-09,1.8052032964120366e-09,7.4118873309000934e-08,4.342400004966451e-14,6.7651585227325971e-27,4.0800811679009171e-08,1.7451778720224963e-29,1.5427709368737142e-09,8.1268558021315565e-22,2.2709627224900362e-12,7.9132899580245668e-20,5.0822945113282439e-22,6.790754124351028e-09,2.9883438441627871e-22,0.0038786335224444278,0.00030344940558744055,5.5706616830382542e-09,1.6467988519801976e-08,8.927295383254085e-07,9.9272142422355271e-13,3.9617295779329386e-13,2.5545555672545659e-09,1.4424852515625514e-07,4.3989237390327262e-13
1.604033571638986e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33336994267690206,0.11477839401014059,0.022668892649735716,0.0,3.2787843295574308e-09,1.8476417620349187e-09,7.5461137843799727e-08,4.4012435379012908e-14,6.9956945799342153e-27,4.1176651648518279e-08,1.8029001439195898e-29,1.552024472264312e-09,8.2803037256118339e-22,2.3270688510139116e-12,8.1300631128817443e-20,5.207962006461721e-22,6.9299509609784395e-09,3.0588703816062432e-22,0.0038913022467694717,0.00030524770065076416,5.5943915885770479e-09,1.6712321066233014e-08,9.0072948564782057e-07,1.0201406122888398e-12,3.9806132835200007e-13,2.5900482201978658e-09,1.4494756782797137e-07,4.4496978916175824e-13
1.6232244360675765e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33334124471712073,0.11475330489782068,0.022667092915542177,0.0,3.4797993039527604e-09,1.9347930129878029e-09,7.8188977530929948e-08,4.5205126021350581e-14,7.4757035128303878e-27,4.193289484034753e-08,1.9232689306292691e-29,1.5705434443065416e-09,8.5943088349078749e-22,2.4425121683872317e-12,8.5768112714871383e-20,5.4660812171304714e-22,7.214471954354579e-09,3.2039319114335248e-22,0.0039163863754303196,0.00030884346023968767,5.6418474731067498e-09,1.7207561187516819e-08,9.1680626192413889e-07,1.0768703084167051e-12,4.0184934320746264e-13,2.6616084523217237e-09,1.463279960769383e-07,4.5516843053894675e-13
1.6394825928599136e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33331719464269932,0.11473231134761766,0.022665568611216855,0.0,3.6580312312258328e-09,2.0110431952349366e-09,8.0545232242191355e-08,4.6232185475362975e-14,7.9027354010476256e-27,4.2578331194941981e-08,2.0305754197510424e-29,1.5862450928108042e-09,8.8679119820690807e-22,2.5437560552880467e-12,8.9693270113932279e-20,5.6919498671982657e-22,7.4619924242349032e-09,3.331108306863978e-22,0.0039373756714463489,0.00031188886027925508,5.6820473485301193e-09,1.76340051299581e-08,9.3050574105777135e-07,1.1269582453254114e-12,4.0507036674519886e-13,2.7228205969836211e-09,1.4747896478876936e-07,4.638526358387907e-13
1.6557407496522506e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33329338232049671,0.11471155479397761,0.022664044670229658,0.0,3.8438024255707495e-09,2.0895578369355194e-09,8.294310767183982e-08,4.7274638272705802e-14,8.3491247395095405e-27,4.3228134392191393e-08,2.1429851971709555e-29,1.6019586993542661e-09,9.1486514729619566e-22,2.6482337618393489e-12,9.3750007034947424e-20,5.9245413139515522e-22,7.7155480700371964e-09,3.4623220121637751e-22,0.0039581279414394478,0.00031493347209998079,5.7222438487863026e-09,1.8066791318611978e-08,9.4427742983512639e-07,1.1789643049175345e-12,4.0830241845201623e-13,2.784558719796661e-09,1.4861287995804381e-07,4.7257561261612263e-13
1.6719989064445876e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33326980507612086,0.11469103256499652,0.022662521090741135,0.0,4.0373644969290965e-09,2.1703819001743733e-09,8.5382677875918621e-08,4.8332613314987468e-14,8.815513377056578e-27,4.3882304527641506e-08,2.2607059829243516e-29,1.6176845452101333e-09,9.4367020013287396e-22,2.7560181681659008e-12,9.7940980404057754e-20,6.1639721062603968e-22,7.9752258083336175e-09,3.5976782481252955e-22,0.0039786458573163016,0.00031797729894386369,5.7624371609409857e-09,1.8505943959066867e-08,9.5812062437469651e-07,1.2329445639178986e-12,4.1154561324635086e-13,2.8468103984237293e-09,1.4972967697079825e-07,4.8133579216268679e-13
1.6882570632369247e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33324646026538046,0.1146707420189215,0.022660997870936922,0.0,4.2389750848612765e-09,2.2535607310251468e-09,8.7864007745864335e-08,4.9406239981325885e-14,9.3025559466033973e-27,4.4540841758249919e-08,2.383952967855633e-29,1.6334229078422438e-09,9.7322429869652313e-22,2.8671830828105916e-12,1.0226885530012272e-19,6.4103589634157316e-22,8.2411128179863843e-09,3.7372848146876908e-22,0.0039989320608321798,0.00032102034400632108,5.8026274682661119e-09,1.8951486487497539e-08,9.7203460923096306e-07,1.2889561284447292e-12,4.1480006195486571e-13,2.9095630745877615e-09,1.5082930065379528e-07,4.9013162131497488e-13
1.7045152200292617e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33322334527394376,0.11465068054380961,0.022659475009027496,0.0,4.4488979335491995e-09,2.3391400528843935e-09,9.0387153131042839e-08,5.0495648131905653e-14,9.8109199032971768e-27,4.5203746302038592e-08,2.5129490668154334e-29,1.6491740608751576e-09,1.0035458698571214e-21,2.9818032422218849e-12,1.0673630422305625e-19,6.6638187499419591e-22,8.5132965285662425e-09,3.8812521605192638e-22,0.0040189891639322598,0.00032406261043660362,5.842814950271821e-09,1.9403441558294758e-08,9.8601865725963612e-07,1.34705713461802e-12,4.1806587123576553e-13,2.9728040643508234e-09,1.5191170513883898e-07,4.9896156342561038e-13
1.7207733768215987e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33320045751700189,0.11463084555719093,0.022657952503247852,0.0,4.6674029657543214e-09,2.427165959516758e-09,9.2952160967073407e-08,5.160096811150598e-14,1.034128555885753e-26,4.5871018437744523e-08,2.647925181346575e-29,1.6649382740636738e-09,1.0346538379056668e-21,3.0999543099810941e-12,1.1134600637139141e-19,6.9244684508163589e-22,8.791864608571507e-09,4.029693454627957e-22,0.0040388197490885853,0.00032710410133819705,5.8829997827377502e-09,1.9861831031667344e-08,1.0000720294857448e-06,1.4073067507228385e-12,4.2134314351908428e-13,3.0365205685609589e-09,1.5297685372116801e-07,5.0782409931024425e-13
1.7370315336139358e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33317779443893442,0.11461123450573486,0.022656430351857233,0.0,4.8947663557904745e-09,2.5176849078599002e-09,9.5559069408468431e-08,5.2722330753005762e-14,1.0894346112874941e-26,4.6542658504468774e-08,2.7891204705835898e-29,1.6807158132619037e-09,1.0665676372883405e-21,3.2217128758092448e-12,1.1610064692848349e-19,7.1924251470374916e-22,9.0769049534848353e-09,4.1827246596670676e-22,0.0040584263696334996,0.00033014481976921702,5.9231821377436703e-09,2.0326675959635164e-08,1.014193974976404e-06,1.4697651760316996e-12,4.2463197693462657e-13,3.1006996829664914e-09,1.5402471871389275e-07,5.1671772813756093e-13
1.7532896904062728e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33315535351298065,0.11459184486492111,0.022654908553138831,0.0,5.1312706013438384e-09,2.6107437105486075e-09,9.8207907966323372e-08,5.3859867380861631e-14,1.1470807680562806e-26,4.7218666901323835e-08,2.9367826317791424e-29,1.6965069403918237e-09,1.0993072255773298e-21,3.347156454315667e-12,1.2100291635874364e-19,7.4678059916078585e-22,9.3685056736369389e-09,4.3404646072407685e-22,0.0040778115500890227,0.00033318476874279158,5.9633621836992677e-09,2.0797996572924646e-08,1.0283837307160501e-06,1.5344936380103225e-12,4.2793246523502774e-13,3.1653284081346428e-09,1.5505528129760912e-07,5.2564096828596988e-13
1.76954784719861e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3331331322409134,0.11457267413871361,0.022653387105399509,0.0,5.3772045941460641e-09,2.7063895281841553e-09,1.0089869765010678e-07,5.5013709814562629e-14,1.2071389317425903e-26,4.7899044087078645e-08,3.091168189888996e-29,1.7123119134113916e-09,1.1328930966551583e-21,3.4763634835111969e-12,1.2605550971386879e-19,7.7507281859037182e-22,9.6667550818961807e-09,4.5030350750379443e-22,0.0040969777864926279,0.00033622395122743284,6.0035400853729902e-09,2.1275812269049737e-08,1.042640521483164e-06,1.6015543941366729e-12,4.3124469775500438e-13,3.2303936597793452e-09,1.5606853136553012e-07,5.3459235819552869e-13
1.785806003990947e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33311112815271698,0.11455371985923883,0.022651866006969536,0.0,5.6328636893849544e-09,2.804669861329133e-09,1.0363145111375646e-07,5.618399037205976e-14,1.2696823040647821e-26,4.8583790579801702e-08,3.2525427970324765e-29,1.7281309862822013e-09,1.1673462941279051e-21,3.6094133230670917e-12,1.3126112594996226e-19,8.0413089564694921e-22,9.9717416811753796e-09,4.6705608659551339e-22,0.0041159275467192299,0.00033926237014740248,6.0437160039203769e-09,2.1760141598307691e-08,1.0569635597328307e-06,1.6710107299909911e-12,4.3456875935879897e-13,3.2958822787025902e-09,1.5706446736472488e-07,5.435704571515125e-13
1.802064160783284e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33308933880626856,0.11453497958646706,0.022650345256202308,0.0,5.898549773797461e-09,2.9056325422389556e-09,1.0640617280554064e-07,5.7370841873172383e-14,1.3347853847438208e-26,4.9272906956501596e-08,3.4211815417322099e-29,1.7439644089367181e-09,1.2026884249573669e-21,3.7463862523240508e-12,1.3662246725574243e-19,8.3396655322278528e-22,1.0283554151762365e-08,4.8431698891452744e-22,0.0041346632707996182,0.00034230002838306686,6.0838900969117483e-09,2.225100224961015e-08,1.0713520454835478e-06,1.7429269511607287e-12,4.3790473035101253e-13,3.3617810401126223e-09,1.5804309613424317e-07,5.5257384601405466e-13
1.818322317575621e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33306776178702391,0.11451645090789786,0.022648824851474073,0.0,6.1745713323582837e-09,3.0093257263178727e-09,1.0922285912171217e-07,5.8574397642970402e-14,1.4025239730253502e-26,4.9966393852765066e-08,3.5973692685268575e-29,1.7598124272450915e-09,1.2389416733211279e-21,3.8873634680420876e-12,1.4214223839247534e-19,8.6459151221298337e-22,1.0602281338463257e-08,5.0209932430966547e-22,0.0041531873712352093,0.00034533692877124266,6.1240625183590214e-09,2.2748411038879287e-08,1.0858051662043125e-06,1.8173683842725113e-12,4.412526864515098e-13,3.4280766637242885e-09,1.5900443273869022e-07,5.6160112797772832e-13
1.834580474367958e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33304639470770508,0.1144981314382487,0.022647304791183671,0.0,6.4612435135185009e-09,3.1157978833035786e-09,1.1208149856358284e-07,5.9794791515133333e-14,1.4729751689033724e-26,5.0664251962392343e-08,3.7814009080829193e-29,1.7756752829815784e-09,1.2761288146963477e-21,4.0324270818947531e-12,1.4782314604593696e-19,8.9601748932446849e-22,1.0928012237567739e-08,5.2041653007294701e-22,0.0041715022333092631,0.00034837307410553526,6.1642334187419876e-09,2.3252383895777564e-08,1.1003220967072875e-06,1.8944013773139692e-12,4.4461269878660516e-13,3.4947558236682603e-09,1.599485002985985e-07,5.706509292593397e-13
1.850838631160295e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33302523520799393,0.11448001881914747,0.022645785073752249,0.0,6.7588881928807281e-09,3.2250977881747294e-09,1.1498207189791694e-07,6.1032157835286167e-14,1.5462173740451779e-26,5.1366482037029679e-08,3.9735818182536469e-29,1.7915532137905712e-09,1.314273230171508e-21,4.1816601176943019e-12,1.536678981909023e-19,9.2825619493054029e-22,1.1260835983634205e-08,5.3928237965761844e-22,0.0041896102153945458,0.00035140846713667059,6.2044029450341113e-09,2.3762935848365186e-08,1.1149019990480023e-06,1.9740932837979758e-12,4.479848337714289e-13,3.5618051569322837e-09,1.6087532981897275e-07,5.7972189968116536e-13
1.867096787952632e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33300428095422679,0.11446211071882818,0.022644265697623032,0.0,7.0678340352412756e-09,3.3372745117830226e-09,1.1792455232033563e-07,6.2286631464312371e-14,1.6223302924285375e-26,5.2073084885798793e-08,4.1742281363067663e-29,1.8074464531522735e-09,1.3533989209838896e-21,4.3351465083494886e-12,1.5967920346848871e-19,9.6131933097129695e-22,1.1600841836089928e-08,5.5871099160532511e-22,0.0042075136492574997,0.00035444311057281812,6.2445712407274712e-09,2.4280081011189791e-08,1.1295440224250278e-06,2.0565124599503914e-12,4.5136915307436547e-13,3.6292112729587814e-09,1.6178496001369319e-07,5.8881271333592017e-13
1.883354944744969e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33298352963909439,0.11444440483183022,0.022642746661261058,0.0,7.3884165549570462e-09,3.4523774112056268e-09,1.2090890562154853e-07,6.3558347781644378e-14,1.7013949306945446e-26,5.2784061374923213e-08,4.3836671427137521e-29,1.8233552303480233e-09,1.3935305232849497e-21,4.4929710925572209e-12,1.6585977057674843e-19,9.9521858890103115e-22,1.1948119165648561e-08,5.7871683868732154e-22,0.0042252148403589844,0.00035747700707990435,6.2847384458570831e-09,2.4803832573509251e-08,1.1442473030830346e-06,2.1417282732746747e-12,4.5476571370324077e-13,3.6969607638931662e-09,1.6267743712646304e-07,5.9792206920776179e-13
1.899613101537306e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33296297898134458,0.11442689887870117,0.022641227963152901,0.0,7.7209781745360933e-09,3.5704561198191202e-09,1.2393509035617681e-07,6.4847442688531748e-14,1.7834935982246332e-26,5.3499412427351131e-08,4.6022376367935592e-29,1.8392797704252915e-09,1.4346933231328606e-21,4.6552196112172895e-12,1.7221230767481503e-19,1.0299656476830558e-21,1.2302757440552834e-08,5.9931475726186863e-22,0.0042427160681515726,0.00036051015928192573,6.3249046970249909e-09,2.5334202783236674e-08,1.1590109642274735e-06,2.2298110781091603e-12,4.5817456785629139e-13,3.7650402119284744e-09,1.6355281475209312e-07,6.0704869158397877e-13
1.915871258329643e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33294262672548747,0.11440959060570272,0.022639709601806429,0.0,8.0658682813282177e-09,3.6915605370928472e-09,1.2700305801399326e-07,6.6154052611287524e-14,1.8687099069466476e-26,5.4219139022375108e-08,4.8302903245909599e-29,1.8552202941623732e-09,1.4769132717135489e-21,4.8219787035634845e-12,1.7873952180092968e-19,1.065572171832772e-21,1.2664846212633113e-08,6.2051995685204227e-22,0.0042600195863735099,0.00036354256976125126,6.3650701274236754e-09,2.5871202933731619e-08,1.1738341159398932e-06,2.3208321999206613e-12,4.6159576279168855e-13,3.8334361977739432e-09,1.6441115365426747e-07,6.1619133060707234e-13
1.9321294151219802e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3329224706415061,0.11439247778452016,0.022638191575750578,0.0,8.4234432823045514e-09,3.8157408180998576e-09,1.3011275319330726e-07,6.7478314504512376e-14,1.9571287708776255e-26,5.4943242195247787e-08,5.0681882193208976e-29,1.8711770180327897e-09,1.5202170007899717e-21,4.9933359030220271e-12,1.8544411830462005e-19,1.1020498095094515e-21,1.3034475103180948e-08,6.4234802994671549e-22,0.0042771276233393293,0.00036657424105891669,6.4052348668585825e-09,2.6414843353857118e-08,1.1887158550918171e-06,2.4148639608203899e-12,4.6502934109089182e-13,3.9021353118830956e-09,1.6525252157842611e-07,6.2534876288631763e-13
1.9483875719143172e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33290250852456771,0.11437555821197508,0.022636673883535071,0.0,8.7940666568618997e-09,3.943047362745181e-09,1.3326411377632018e-07,6.8820365854297556e-14,2.0488364054093962e-26,5.5671723036794084e-08,5.3163070547543646e-29,1.8871501541694209e-09,1.564631838380254e-21,5.1693796327858712e-12,1.9232880029329551e-19,1.1394101906573397e-21,1.3411733788650122e-08,6.6481496202844799e-22,0.004294042382227148,0.00036960517567491787,6.4453990417705892e-09,2.6965133392403643e-08,1.2036552652739972e-06,2.5119796525850898e-12,4.6847534054479516e-13,3.9711241608029063e-09,1.6607699306757966e-07,6.3451979171404062e-13
1.9646457287066543e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33288273819474107,0.11435882970974116,0.022635156523730198,0.0,9.1781090074624309e-09,4.0735308047127705e-09,1.364570711062762e-07,7.0180344681406575e-14,2.1439203263444814e-26,5.6404582693019375e-08,5.5750357119018618e-29,1.9031399103283976e-09,1.6101858246645133e-21,5.350199201089505e-12,1.9939626809349385e-19,1.1776649251964804e-21,1.37967119861806e-08,6.8793714183129854e-22,0.0043107660413627315,0.00037263537606849976,6.4855627752581152e-09,2.752208140263141e-08,1.218651416731054e-06,2.6122534889919849e-12,4.7193379372710022e-13,4.0403893732230967e-09,1.6688464927664903e-07,6.4370324744682225e-13
1.9809038854989913e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3328631574967143,0.11434229012406359,0.022633639494926569,0.0,9.5759481080718609e-09,4.2072420001276665e-09,1.3969155016612385e-07,7.1558389544435452e-14,2.2424693486889729e-26,5.7141822364713725e-08,5.8447766593776698e-29,1.9191464898527559e-09,1.6569077281206196e-21,5.5358847962009933e-12,2.0664921872699113e-19,1.2168256012637193e-21,1.4189499438934929e-08,7.1173137183209162e-22,0.0043273007545003364,0.0003756648446584325,6.5257261870981691e-09,2.8085694733621918e-08,1.2337033662873696e-06,2.7157606549276782e-12,4.7540472850724668e-13,4.1099176129969946e-09,1.6767557777834247e-07,6.5289798820599131e-13
1.9971620422913283e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33284376429951812,0.11432593732548113,0.022632122795734864,0.0,9.9879689504480728e-09,4.3442320159334915e-09,1.4296746975848803e-07,7.2954639542952714e-14,2.3445735852096988e-26,5.7883443307051834e-08,6.1259464078236262e-29,1.9351700916359025e-09,1.7048270618887418e-21,5.72652748112942e-12,2.1409034540195344e-19,1.2569037835042024e-21,1.4590185901263239e-08,7.3621487897832785e-22,0.0043436486511003441,0.00037869358382328934,6.5658893937672141e-09,2.8655979716901322e-08,1.2488101572896462e-06,2.8225772999921223e-12,4.7888816824353115e-13,4.1796955854560495e-09,1.6844987237445038e-07,6.6210289989711551e-13
2.0134201990836654e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33282455649625114,0.11430976920855189,0.022630606424785635,0.0,1.0414563788043962e-08,4.4845521179892324e-09,1.4628474268688589e-07,7.4369234320618241e-14,2.4503244447626424e-26,5.8629446829188754e-08,6.4189759787883084e-29,1.9512109100848841e-09,1.753974100364724e-21,5.9222191880174331e-12,2.2172233701929948e-19,1.297911011413694e-21,1.4998861123701674e-08,7.6140532565619019e-22,0.0043598118366037801,0.00038172159590172327,6.6060525084621982e-09,2.9232941648515697e-08,1.2639708195647802e-06,2.9327804284775434e-12,4.8238413068503147e-13,4.2497100387453974e-09,1.6920763291089579e-07,6.7131689628316816e-13
2.0296783558760024e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33280553200380775,0.11429378369158179,0.022629090380729026,0.0,1.0856132177342475e-08,4.6282537588818353e-09,1.4964327593784904e-07,7.58023140682822e-14,2.5598146303999303e-26,5.9379834293851174e-08,6.7243113884589033e-29,1.9672691350835096e-09,1.8043798960220346e-21,6.1230527122354062e-12,2.2954787769441479e-19,1.3398587977319386e-21,1.5415614837785018e-08,7.8732082090190123e-22,0.004375792392703695,0.00038474888319273186,6.6462156411204606e-09,2.9816584780066914e-08,1.2791843693604073e-06,3.0464479625595124e-12,4.8589262862286374e-13,4.3199477791377455e-09,1.699489650779173e-07,6.8053891992091104e-13
2.0443106969891057e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3327885649886404,0.1142795511476782,0.022627726219471248,0.0,1.1266682264012074e-08,4.7605191176143539e-09,1.5270115202057187e-07,7.7108006801646553e-14,2.6616305816242742e-26,6.0058932452044504e-08,7.0100158568546335e-29,1.9817365734469766e-09,1.8508476548111641e-21,6.3082765239973293e-12,2.3675856294386934e-19,1.3784254753408897e-21,1.5797674426509781e-08,8.1128001920893436e-22,0.0043900204466482138,0.0003874728239297637,6.682362564123317e-09,3.0347578689355116e-08,1.29292095895419e-06,3.1517760149278779e-12,4.8906100230335713e-13,4.3833418054788259e-09,1.7060220968153438e-07,6.8884475359233618e-13
2.058943038102209e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33277174330137188,0.11426546335793722,0.022626362320961945,0.0,1.1689992158885127e-08,4.8956030867787402e-09,1.5579229343432369e-07,7.8428889337299825e-14,2.7666209223039885e-26,6.0741583818594675e-08,7.3064091790399932e-29,1.996218393204951e-09,1.8983845719530718e-21,6.4978099172591236e-12,2.4413014184806317e-19,1.417771659573359e-21,1.6186415604076446e-08,8.358554005892529e-22,0.0044041037225782034,0.00039019618103990913,6.7185096636937572e-09,3.0883988561916697e-08,1.3066988432033691e-06,3.2600321825646901e-12,4.922395392451787e-13,4.4468965322272008e-09,1.7124232238557302e-07,6.9715552524324701e-13
2.0721121451040018e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33275672682275026,0.11425290689731363,0.022625135036172892,0.0,1.2082134003273516e-08,5.019619849190354e-09,1.5860269720637417e-07,7.9630756310072773e-14,2.8638843847774591e-26,6.1359008952619194e-08,7.5825980665785002e-29,2.0092644336618089e-09,1.942102018752574e-21,6.6721320242153264e-12,2.5090373454356628e-19,1.4538565896619023e-21,1.654204940475422e-08,8.5851178996391922e-22,0.0044166561003777033,0.00039264670475653668,6.7510422650219066e-09,3.1371388835918063e-08,1.3191336299776765e-06,3.3600147204490145e-12,4.9510891144338509e-13,4.504225352551595e-09,1.7180726906251764e-07,7.04638853611988e-13
2.0852812521057947e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33274182580725253,0.11424046543649424,0.022623907962765366,0.0,1.2485086463540812e-08,5.1459779935972281e-09,1.6143992177761402e-07,8.0845086324732388e-14,2.963827806804513e-26,6.1979313906230914e-08,7.8680039480351362e-29,2.0223223193149907e-09,1.986723291891207e-21,6.8500520970989898e-12,2.5781064153989152e-19,1.4905857273093038e-21,1.6903195774893539e-08,8.8168932301786482e-22,0.0044290934590513493,0.00039509675817226743,6.7835751209875507e-09,3.1863176905571707e-08,1.331600711964998e-06,3.4624596980334136e-12,4.979865130723287e-13,4.5616697957073954e-09,1.7236171727731639e-07,7.1212510039425588e-13
2.0984503591075875e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33272703920318314,0.11422813792441727,0.022622681100067578,0.0,1.2899079640396496e-08,5.2747052276692233e-09,1.6430390496828342e-07,8.2071955217551359e-14,3.0665035445113224e-26,6.2602499529419776e-08,8.1629032459544942e-29,2.0353921399784172e-09,2.0322668750566805e-21,7.0316214792282899e-12,2.64852274870978e-19,1.5279651167956652e-21,1.7269902253373647e-08,9.0539877283375764e-22,0.0044414168496600117,0.00039754634241545578,6.816108282322282e-09,3.2359352440670444e-08,1.3440995335579513e-06,3.5674105889281043e-12,5.0087233889727244e-13,4.6192230253756014e-09,1.729057359609481e-07,7.1961377279639293e-13
2.1116194661093804e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33271236596847942,0.11421592331963304,0.022621454447415659,0.0,1.3324346855464687e-08,5.4058293089254897e-09,1.671945825229951e-07,8.3311439067432625e-14,3.1719645052037387e-26,6.3228566694247848e-08,8.4675800842209251e-29,2.0484739834321188e-09,2.0787516278138844e-21,7.2168918694781439e-12,2.720300435105618e-19,1.5660007875168493e-21,1.7642216334212089e-08,9.2965113278963803e-22,0.004453627313652537,0.00039999545859798917,6.8486417983990174e-09,3.2859914631343958e-08,1.3566295332379584e-06,3.6749112329588233e-12,5.0376638182183365e-13,4.6768782469863299e-09,1.7343939610964262e-07,7.271043908177231e-13
2.1234716624109943e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33269925613448176,0.1142050258579804,0.02262035063907579,0.0,1.3716922094141164e-08,5.5259132643094617e-09,1.6981896127444628e-07,8.4437823396166564e-14,3.2693049066637708e-26,6.3794491599119271e-08,8.7503902320210221e-29,2.0602579929270597e-09,2.1214085006541735e-21,7.386842596116931e-12,2.7860759292147443e-19,1.6007989825711188e-21,1.7982132720160965e-08,9.5195171200469995e-22,0.0044645210320702336,0.00040219926387618301,6.8779223058892386e-09,3.3314170135712947e-08,1.3679327213526709e-06,3.773878406117566e-12,5.0637803913821584e-13,4.7288495688472198e-09,1.7391089398609454e-07,7.3384722398026751e-13
2.135323858712608e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33268623654705709,0.11419421826951867,0.022619246999868756,0.0,1.4118995555429389e-08,5.6479814813216739e-09,1.7246485915004532e-07,8.5574543466847736e-14,3.3689839828308912e-26,6.4362751943353394e-08,9.0415751323762841e-29,2.0720518714256598e-09,2.1648575979945377e-21,7.5598714848486824e-12,2.8529757317829467e-19,1.636138010375979e-21,1.8326664241514846e-08,9.7470946889487707e-22,0.0044753248616435561,0.00040440269170015467,6.9072031737087645e-09,3.3771976511922889e-08,1.3792602864226044e-06,3.8749791435189321e-12,5.0899633706794026e-13,4.7808931395986552e-09,1.7437411510922407e-07,7.4059092216926506e-13
2.147176055014222e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33267330646620646,0.11418349981465284,0.022618143529326746,0.0,1.453074405394003e-08,5.772054279160782e-09,1.7513222525014591e-07,8.6721655249213069e-14,3.4710414438143026e-26,6.4933348407927039e-08,9.341358741979388e-29,2.0838556786420334e-09,2.2091134749281648e-21,7.7360169517095709e-12,2.9210100455025169e-19,1.6720222336981245e-21,1.8675845405531451e-08,9.9793289335063349e-22,0.0044860395419666294,0.00040660574284660496,6.9364844350525814e-09,3.4233332158263467e-08,1.390611806818069e-06,3.9782461013243954e-12,5.1162126591795211e-13,4.8330040952529732e-09,1.7482911526555174e-07,7.4733516169190418e-13
2.1590282513158358e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33266046515803493,0.11417286975987788,0.02261704022698699,0.0,1.4952346535359553e-08,5.8981519973144313e-09,1.7782100747254368e-07,8.78792148747564e-14,3.575517358467082e-26,6.5506281687910798e-08,9.6499705997124468e-29,2.0956694729234502e-09,2.2541909492628439e-21,7.9153176388592489e-12,2.99018904984859e-19,1.7084560044771527e-21,1.9029710675757419e-08,1.0216306312250278e-21,0.004496665806543728,0.00040880841808164757,6.9657661222397988e-09,3.4698235148558378e-08,1.4019868570292736e-06,4.0837122018362119e-12,5.142528155678831e-13,4.8851776059871704e-09,1.7527595142862368e-07,7.5407962725237518e-13
