Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7(69),C4H6(54),C2H5(67),C4H7(373),C2H6(343),C4H5X(454),C2H3(53),C4H7X(140),C4H7(68),C4H7X(145),C4H8(73),C4H7X(541),C4H9(85),C4H9X(153),C4H6a(453),C6H10(458),C4H5X(455),C4H8(187),SX(1011),C6H9(1002),SX(1012)
1.31071e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583766437,0.66999999999997517,2.6855520390013453e-30,3.1309248040776824e-39,1.0040813159316016e-23,2.5369188630095902e-35,8.3780758876877643e-49,2.6792928871843511e-56,0.0,1.9605206673150528e-54,0.0,2.4962203687428267e-14,2.4962203689231998e-14,1.311081046105373e-24,8.2986197451742882e-24,9.5667250041824658e-25,7.8514053003802596e-25,2.9972199474790311e-28,1.5090020604986502e-28,2.9032049930481342e-31,2.6651278316049747e-34,3.3924681803913583e-26,5.3643378055504654e-28,5.7148468972531034e-29,3.9132526619631775e-31,3.2441313660090636e-27,9.4497423630418496e-31,6.3296276783814382e-34,3.1262540549395029e-33,2.9631557368881773e-38,1.709254799889559e-38,2.9987815177973924e-39,1.1490224743853466e-25,8.6589424505310895e-52,1.4421542235724525e-52,8.8342128150199733e-52
2.62143e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583761447,0.66999999999995019,3.6615242140378793e-29,3.1394971944306497e-37,4.0161378758866328e-23,8.6826415903243995e-35,2.4524514220711586e-47,5.3113509248232853e-54,0.0,9.9512313654488191e-53,0.0,4.9923075501034129e-14,4.992307551647699e-14,1.0488174787889039e-23,2.8227049641552993e-23,6.5322020202740756e-24,5.399477588736558e-24,2.3748359069441651e-27,1.4348493132235057e-27,4.6448093144616043e-30,3.6833872387569918e-33,1.3421529320284262e-25,3.36214259291441e-27,7.1280463823188064e-28,9.7999163022266343e-30,3.2441313660092924e-27,1.6575721750789349e-29,9.5772677677468193e-33,2.2841259426692786e-32,4.0953197668174172e-37,2.3623279456571037e-37,4.143796805105432e-38,2.2982152339555231e-25,2.1036441962592776e-50,6.9481457641370449e-51,2.4474892634194029e-50
3.93215e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583756456,0.66999999999992521,1.3042899223760475e-28,1.9060425350546419e-36,8.5339123269479968e-23,1.666083989338407e-34,1.1100072541154305e-46,2.7978148229952464e-53,0.0,4.6979909330991169e-52,0.0,7.4881580133218839e-14,7.4881580180962469e-14,3.113539762953206e-23,5.3976741472885253e-23,1.7132317019285449e-23,1.4223304005780259e-23,6.7532031089549718e-27,4.1833819952411415e-27,1.7707653379960329e-29,1.2684038400295194e-32,2.830525660240526e-25,8.3858363296221862e-27,2.333472010760558e-27,4.0593109016873327e-29,3.2441313660090507e-27,5.9838800064966988e-29,3.436669750901839e-32,6.2149048792746324e-32,1.4102656132592066e-36,8.1349203781603326e-37,1.4268152688247595e-37,3.447407993525614e-25,8.6185016688022462e-50,3.4687960312835962e-50,1.0571395248579235e-49
5.24287e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583751466,0.66999999999990023,3.2727270233111439e-28,7.6928025834343919e-36,1.4557129960199976e-22,2.6008669493484922e-34,3.466237345678215e-46,1.7050591430142609e-52,0.0,1.802338806615102e-51,0.0,9.9836771275407676e-14,9.9836771382589992e-14,6.7838092231484271e-23,8.4048385074095933e-23,3.3546954940324839e-23,2.7963273437727954e-23,1.4173530607332544e-26,8.7475806332078548e-27,4.764059951830812e-29,3.037923611881363e-32,4.7950201097474966e-25,1.5700668508313658e-26,5.3421372268196008e-27,1.1107413494524953e-28,3.2441313660088103e-27,1.4609626888352637e-28,8.5265007242653975e-32,1.2557132728878449e-31,3.3777259728430345e-36,1.9483941714484886e-36,3.4170035168902456e-37,4.5966007530956194e-25,2.3375765124592812e-49,1.0958842331337914e-49,3.0028719866212884e-49
6.55359e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583746476,0.66999999999987525,6.2560094112232113e-28,2.0938901109405368e-35,2.1603898930525647e-22,3.6108653351808641e-34,7.7915124795837191e-46,6.6099580933136895e-52,0.0,4.7569499327495371e-51,0.0,1.2478910408916514e-13,1.2478910427985251e-13,1.1839078930940427e-22,1.1648652833141555e-22,5.4212228537742721e-23,4.5320500692693184e-23,2.4012663026069215e-26,1.4683136149429684e-26,9.6355226632066219e-29,5.5599760128385568e-32,7.0788432420921315e-25,2.4570436263244931e-26,9.4944943732392547e-27,2.1910454217584931e-28,3.2441313660085678e-27,2.6919510819145358e-28,1.5950855004001985e-31,2.0733906402149366e-31,6.1819440784485388e-36,3.5659684171585224e-36,6.2533017642684466e-37,5.7457935126655674e-25,4.587958659687115e-49,2.334755778804122e-49,6.0545647700083373e-49
8.379512539392047e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583739526,0.6699999999998405,1.3463146517900978e-27,7.2952076857798273e-35,3.3720478771525741e-22,5.1488325302016905e-34,2.0993034416334992e-45,3.2294594080843631e-51,0.0,1.5402062060915736e-50,0.0,1.5954139999410265e-13,1.5954140036995509e-13,2.2762188711364658e-22,1.6579753471681391e-22,9.3156466272802074e-23,7.821925222148731e-23,4.4128831978437165e-26,2.6319487503794704e-26,2.2583190014548815e-28,1.1257057235561252e-31,1.0965727270025599e-24,4.0304550033964894e-26,1.8374883545246296e-26,4.9074795439646177e-28,3.2441313660082313e-27,5.4441323339533318e-28,3.3379070655367262e-31,3.6727301586473974e-31,1.2516595933260349e-35,7.220024505561659e-36,1.2659163798997125e-36,7.3466975667768474e-25,1.020138369831153e-48,5.875404938485072e-49,1.4060759211764753e-48
9.999999999999999e-10,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583733358,0.66999999999980964,2.3865767348518253e-27,1.7957985833018056e-34,4.6828799021286719e-22,6.6123689387540464e-34,4.3900669948132408e-45,9.5284687527596386e-51,0.0,3.6110329076806576e-50,0.0,1.9037390963486861e-13,1.9037391026040202e-13,3.7202638651035024e-22,2.1268526984859124e-22,1.3865344638951049e-22,1.1690601239163133e-22,6.9723370358418416e-26,4.035478904006503e-26,4.2879357388257094e-28,1.9187542351888746e-31,1.5122822105894018e-24,5.7506623785462143e-26,3.0019031656545563e-26,9.081819741971956e-28,3.2441313660079328e-27,9.193346384707281e-28,5.8634510233680405e-31,5.6157409655192393e-31,2.1334864621369717e-35,1.2306720831607283e-35,2.1574671613916479e-36,8.7674834376754529e-25,1.8763328507568284e-48,1.2044080077421634e-48,2.6944295723144418e-48
1.0205435078784093e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583732576,0.66999999999980575,2.5453633400291482e-27,1.9715870238586499e-34,4.864876110571826e-22,6.8045296785738171e-34,4.7556428123701674e-45,1.0596989207517738e-50,0.0,3.9491927853560254e-50,0.0,1.9428200092100023e-13,1.9428200158391905e-13,3.9352093287618238e-22,2.1883927102059231e-22,1.4515567292706072e-22,1.2244783473437038e-22,7.3488052108629161e-26,4.2383154459300804e-26,4.6043782345928407e-28,2.0385977340856276e-31,1.5697353189761556e-24,5.9904888144914092e-26,3.1747938138362067e-26,9.7294640489942735e-28,3.2441313660078948e-27,9.7564113921194528e-28,6.2493652225614469e-31,5.8972321035717916e-31,2.266747073890721e-35,1.3075416252080308e-35,2.2921891447547739e-36,8.9476016208879694e-25,2.0089214666835267e-48,1.3029373216241134e-48,2.8965677119260806e-48
1.203135761817614e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583725626,0.669999999999771,4.3607100961725153e-27,4.6906009393700342e-34,6.6457070762133213e-22,8.5428212136490447e-34,9.5727043058205352e-45,2.9415918401489788e-50,0.0,8.7152314500771936e-50,0.0,2.2900832179122251e-13,2.2900832286727649e-13,6.2861392590072543e-22,2.7454882113282325e-22,2.1106142912280292e-22,1.7890214339386322e-22,1.1396995917008655e-25,6.324760108652887e-26,8.4704307584498501e-28,3.3980374881168528e-31,2.1273612521301782e-24,8.3094979878539704e-26,5.0477758223587242e-26,1.7552154500174099e-27,3.2441313660075576e-27,1.5987348123396832e-27,1.0758638307763394e-30,8.8287792778111205e-31,3.7784326464767512e-35,2.1795365962082305e-35,3.8201450885527105e-36,1.0548505674998928e-24,3.6029298843345027e-48,2.6049840816097803e-48,5.429496352845461e-48
1.3857280157568186e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583718692,0.66999999999973625,6.9342622278816443e-27,1.0086740056625977e-33,8.7167819338942015e-22,1.0336309062156117e-33,1.7628420413226278e-44,7.1920775885486153e-50,0.0,1.7267888104629957e-49,0.0,2.6371781405459727e-13,2.637178156939773e-13,9.4524986619652099e-22,3.3211586086981638e-22,2.9132856166107669e-22,2.4816344115625012e-22,1.6739908650988792e-25,8.9130366912153737e-26,1.4414746657665137e-27,5.3133856432675811e-31,2.7679439463937538e-24,1.0947903441921575e-25,7.5295243966812912e-26,2.9415166734314251e-27,3.2441313660072211e-27,2.4454161480522359e-27,1.7355822384285391e-30,1.2535946337093733e-30,5.9083845219621065e-35,3.4081700354788314e-35,5.9724123965168465e-36,1.2149409729109721e-24,6.007995058509777e-48,4.7998399230421234e-48,9.4526586952573009e-48
1.7509125236352278e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583704814,0.66999999999966686,1.4877880156538027e-26,3.7074931252783986e-33,1.373063199877598e-21,1.4030847699053013e-33,4.8998324030304316e-44,3.2652986749840531e-49,0.0,5.3742139245612417e-49,0.0,3.33077183016743e-13,3.3307718632064928e-13,1.8673887561877129e-21,4.5116892042563424e-22,4.9548394358551261e-22,4.2632727336374314e-22,3.1944930459485338e-25,1.5626088049840862e-25,3.506355970503664e-27,1.1226983560291709e-30,4.2904217602245486e-24,1.7036755769293199e-25,1.4514128389406552e-25,6.9601874705118644e-27,3.2441313660065496e-27,4.8984384606134322e-27,3.886933053557741e-30,2.2483119185954143e-30,1.2485167707125415e-34,7.2018973345732061e-35,1.261471184311275e-35,1.535121783733081e-24,1.4113481519272249e-47,1.3446925206248881e-47,2.4104666118950672e-47
2.116097031513637e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583690964,0.66999999999959758,2.7542355702450887e-26,1.0525282468009384e-32,1.990868105044562e-21,1.7787689823579504e-33,1.1273120406097783e-43,1.0800383176203943e-48,0.0,1.3466396550177335e-48,0.0,4.023399939839375e-13,4.0233999983303056e-13,3.2573991103505153e-21,5.7316551561137037e-22,7.5836234355606371e-22,6.5927273741405824e-22,5.4341702309093442e-25,2.4424434373096904e-25,7.2598434276513424e-27,2.0706905261708705e-30,6.1208417905215139e-24,2.3964952859880712e-25,2.4496860882867683e-25,1.4026750027062012e-26,3.2441313660058766e-27,8.5051058701098899e-27,7.558422681706636e-30,3.6173297495416509e-30,2.3029588084611515e-34,1.3284302595582425e-34,2.3256751878780188e-35,1.8553025945551238e-24,2.8320935504362416e-47,3.126630901779584e-47,5.2115422738981954e-47
2.4812815393920464e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583677137,0.66999999999952842,4.6158032789487786e-26,2.541720903308528e-32,2.7250605819917069e-21,2.156680216884748e-33,2.2869376790941565e-43,2.9656544021302251e-48,0.0,2.9321164318921898e-48,0.0,4.714851573367912e-13,4.7148516681462989e-13,5.2174706299322108e-21,6.9706001163120931e-22,1.0795214965094445e-21,9.4847258597235951e-22,8.5317612984707191e-25,3.5300750525701329e-25,1.3475373192741207e-26,3.47645057372699e-30,8.24193306929204e-24,3.150092454288313e-25,3.7704197132493025e-25,2.5299886761942664e-26,3.2441313660052115e-27,1.3377100660399235e-26,1.3330045773399791e-29,5.4014904312875249e-30,3.8668156926911088e-34,2.2305199233111948e-34,3.9027379750461178e-35,2.1754834053771002e-24,5.0995256412251975e-47,6.4092134339270415e-47,1.0065486541522667e-46
2.8464660472704557e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583663337,0.66999999999945936,7.1970406086565663e-26,5.488111842957741e-32,3.5753633250214938e-21,2.5368545510121341e-33,4.2370249471686026e-43,7.1470570307405767e-48,0.0,5.7811114133618665e-48,0.0,5.4049207837813094e-13,5.4049209276703544e-13,7.8473948429602818e-21,8.2292372210933741e-22,1.4577924576868262e-21,1.2947641708331525e-21,1.2615566033950818e-24,4.8213638721015481e-25,2.3085501637733487e-26,5.4425023965489409e-30,1.0636947588273592e-23,3.9516289641650532e-25,5.4204636370928618e-25,4.2005321984816124e-26,3.2441313660045356e-27,1.9555641082305699e-26,2.1859869014835996e-29,7.6387244055365486e-30,6.0543916727717744e-34,3.4923936814915584e-34,6.1067058134371688e-35,2.4956642161990105e-24,8.4737193305995264e-47,1.1981158312202129e-46,1.7889303918154595e-46
3.576835063027274e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583635836,0.66999999999932192,1.5018020322001406e-25,2.0721099253779086e-31,5.6228694212237747e-21,3.3045446046145917e-33,1.2137793691851494e-42,3.2974736118838562e-47,0.0,1.8692090090143144e-47,0.0,6.7801352086322681e-13,6.7801354967099475e-13,1.5493163759299028e-20,1.0806108336441002e-21,2.3812486548816482e-21,2.1616222871823139e-21,2.4180972022744444e-24,7.9990926584302199e-25,5.7235580466326528e-26,1.1460005024302411e-29,1.6190182632623061e-23,5.6858482475022502e-25,9.6960450861601888e-25,9.6466560644968166e-26,3.2441313660032091e-27,3.5794079476152022e-26,5.0211102476131085e-29,1.3637268078598091e-29,1.2752692706970596e-33,7.3562194534147137e-34,1.2841958641807455e-34,3.1360258378426336e-24,1.9676420939721731e-46,3.4581848875564447e-46,4.7447524173864581e-46
4.219981326548345e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583611744,0.66999999999920135,2.5498944071456461e-25,5.2455078124427487e-31,7.8071813777671372e-21,3.986494319749183e-33,2.5966184176038723e-42,9.4085709255310708e-47,0.0,4.3521267532893242e-47,0.0,7.984649912066802e-13,7.984650387815343e-13,2.5359769748633149e-20,1.3134272934358604e-21,3.3733864713044762e-21,3.1217700762228421e-21,3.8692976989428558e-24,1.1435922251429628e-24,1.1040456314338878e-25,1.9602781086433392e-29,2.1846742280684456e-23,7.3319534616334084e-25,1.4534689483883228e-24,1.738739131942797e-25,3.2441313660020417e-27,5.4384018139146974e-26,9.1750234151707447e-29,2.0834700431473029e-29,2.1821529871134029e-33,1.2587458913579734e-33,2.1938555276464206e-34,3.6999136471241804e-24,3.5998713831197127e-46,7.368966104762174e-46,9.590690395488091e-46
4.863127590069416e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583587791,0.66999999999908155,4.0073095381160441e-25,1.1493031280423283e-30,1.0346532397884356e-20,4.6721557535492169e-33,4.997571733507309e-42,2.2797044621383914e-46,0.0,9.024809204302224e-47,0.0,9.182015637165609e-13,9.1820163679708167e-13,3.8690409720560503e-20,1.5510909327624697e-21,4.5273811159174041e-21,4.2706653575789614e-21,5.7818297247349613e-24,1.5450661486255048e-24,1.9387326677950862e-25,3.1008223709906245e-29,2.8146103913766147e-23,9.0780516138646896e-25,2.0357565113952894e-24,2.8544520097873356e-25,3.2441313660008787e-27,7.690388241157641e-26,1.5382003792509302e-28,3.0109868880186199e-29,3.4531680405301952e-33,1.9919144083346865e-33,3.4653654297359926e-34,4.2638014564055238e-24,6.0210543446717674e-46,1.400409698617339e-45,1.7506111244438586e-45
5.506273853590487e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258356401,0.66999999999896276,5.9446002971398131e-25,2.2635743990868799e-30,1.3238630391455403e-20,5.3606334231679603e-33,8.8910860648663162e-42,4.8935139117249509e-46,0.0,1.7159030629940444e-46,0.0,1.0371212614608304e-12,1.0371213677700859e-12,5.5979211709388077e-20,1.7931899587250731e-21,5.8375953907391137e-21,5.6121382442131371e-21,8.2041639596699285e-24,2.0023324286630806e-24,3.1720928410029427e-25,4.6260341240011886e-29,3.5022052351590646e-23,1.0919254050865486e-24,2.7136784533851135e-24,4.3731688109571396e-25,3.2441313659997308e-27,1.032292266050225e-25,2.4165635159903537e-28,4.1761977156287011e-29,5.1540123460055627e-33,2.9730246079065066e-33,5.161814246454842e-34,4.827689265686668e-24,9.4227426291436294e-46,2.4440922930008917e-45,2.9597501034360355e-45
6.149420117111558e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583540402,0.66999999999884474,8.4331436896349335e-25,4.1109301587060315e-30,1.6480873303946269e-20,6.0513288771326321e-33,1.4890426661269345e-41,9.58458280147261e-46,0.0,3.0505333837976781e-46,0.0,1.1551249884928781e-12,1.1551251367108497e-12,7.7706343694509962e-20,2.0394076458262193e-21,7.2983344105267686e-21,7.14966730701417e-21,1.1179866459608962e-23,2.5133645121332153e-24,4.9125765092282975e-25,6.5952789863487903e-29,4.2413597407396599e-23,1.2851656432879541e-24,3.4842878552053342e-24,6.3541841859200834e-25,3.2441313659985893e-27,1.3322635786515383e-25,3.609026759302008e-28,5.6117746942995334e-29,7.3517088777378701e-33,4.2407379770466274e-33,7.3466115193809366e-34,5.3915770749676125e-24,1.4012269786210826e-45,3.9959252859046078e-45,4.716015697369944e-45
6.792566380632629e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583517004,0.66999999999872772,1.1544693211703357e-24,7.0035310860630013e-30,2.0070361409206991e-20,6.7435803459627514e-33,2.3769042851338516e-41,1.7468360916294735e-45,0.0,5.1384648842372785e-46,0.0,1.2721168150855954e-12,1.2721170148187869e-12,1.0433663149879578e-19,2.2894105694456099e-21,8.9039123370697906e-21,8.8864371868845528e-21,1.4748031706144162e-23,3.0761402753071271e-24,7.2807563234084108e-25,9.0687419566929539e-29,5.0264422061722265e-23,1.4871127397331406e-24,4.3446529391223295e-24,8.8546388244518599e-25,3.2441313659974543e-27,1.6676203453223804e-25,5.1755938067229941e-28,7.3528781540510807e-29,1.0114478670142167e-32,5.8344071207775874e-33,1.0083239703986128e-33,5.9554648842483585e-24,2.001256752697899e-45,6.2042872488824541e-45,7.167859336634599e-45
8.07885890767477e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583470885,0.66999999999849702,1.9922837461141761e-24,1.7538253042400125e-29,2.8278194443231025e-20,8.1297574704929486e-33,5.416264329839476e-41,4.9155562414338482e-45,0.0,1.2834610040214975e-45,0.0,1.5026979000105175e-12,1.5026982351377328e-12,1.7408432053586039e-19,2.7993323750391663e-21,1.2526958500963332e-20,1.2969130693572756e-20,2.3799560919178354e-23,4.3488842864999451e-24,1.4434652400524987e-24,1.5771914231725092e-28,6.7137664474957137e-23,1.9153884740400211e-24,6.3230233549655328e-24,1.5632386018740911e-24,3.2441313659952244e-27,2.4392358691488658e-25,9.6847504437860573e-28,1.1901915458590523e-28,1.7612872524087704e-32,1.0159763484861189e-32,1.7464605502046537e-33,7.0832405028092622e-24,3.7209240845181507e-45,1.3280732573824318e-44,1.484094485053775e-44
9.365151434716913e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583425788,0.66999999999827176,3.1647136655687811e-24,3.7936100034364039e-29,3.783359404542707e-20,9.5132499935938558e-33,1.1021032889927078e-40,1.1717700316002748e-44,0.0,2.8118660632931173e-45,0.0,1.7281696317244453e-12,1.7281701509303855e-12,2.6858932364343483e-19,3.3201089194794226e-21,1.6661625748176781e-20,1.788009021232773e-20,3.559463625480299e-23,5.8045379220604125e-24,2.5814940289627728e-24,2.5228384088261602e-28,8.5269721971745939e-23,2.373271000168774e-24,8.6254835412776501e-24,2.5121361915765451e-24,3.2441313659930289e-27,3.3366494645447621e-25,1.6479906819091868e-27,1.8143660746249929e-28,2.8214436375083111e-32,1.627514863447261e-32,2.780706004791676e-33,8.2110161213694025e-24,6.3100516103504386e-45,2.527002411832349e-44,2.7542606648590524e-44
9.999999999999999e-09,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258340395,0.66999999999816251,3.8837210399343039e-24,5.3284458622044397e-29,4.303648271610691e-20,1.0193376267777695e-32,1.515300596808319e-40,1.7180848076611934e-44,0.0,3.9883887333763386e-45,0.0,1.8373734936101359e-12,1.83737412349052e-12,3.2529876480304099e-19,3.5802989191046609e-21,1.8877141478948812e-20,2.0613999058679363e-20,4.2484439995026434e-23,6.5855154886612373e-24,3.3394982428094661e-24,3.1062872189093653e-28,9.4583760077294906e-23,2.6091573805074121e-24,9.8741187522482542e-24,3.0921549842589508e-24,3.2441313659919685e-27,3.8227184633593843e-25,2.0849952549164793e-27,2.1953008182111786e-28,3.4767220349809495e-32,2.0055045095794497e-32,3.4153135855508404e-33,8.767628803439607e-24,7.9792183728784095e-45,3.3582561034864209e-44,3.6230349908486515e-44
1.0522814709054842e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583386186,0.66999999999807358,4.5518029893138984e-24,6.929469851634976e-29,4.7558726375111533e-20,1.0751533106103748e-32,1.942778917354226e-40,2.3092349577061206e-44,0.0,5.2339104897359173e-45,0.0,1.9262072324977756e-12,1.9262079640120035e-12,3.7732351353441991e-19,3.7958347527233882e-21,2.0783298814431213e-20,2.3020774063737883e-20,4.8705525511510321e-23,7.2578762409499663e-24,4.0778510233718095e-24,3.6505053696281812e-28,1.0240239507304147e-22,2.8079648388695796e-24,1.0955373909769996e-23,3.6293928809354464e-24,3.2441313659911176e-27,4.2432070542574971e-25,2.5021714911289774e-27,2.5493409627741589e-28,4.0886711422872252e-32,2.3585002503345754e-32,4.0051092045183619e-33,9.2260141780728837e-24,9.5769607371696617e-45,4.1867894355114046e-44,4.4826330811161101e-44
1.168047798339277e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583347589,0.66999999999788062,6.2935822265782972e-24,1.1825145252661846e-28,5.8322796548948152e-20,1.1979555055558019e-32,3.2417869341357237e-40,4.2137037245501189e-44,0.0,9.1341750842162173e-45,0.0,2.1191923262114009e-12,2.1191933183054131e-12,5.1053954394294858e-19,4.2762949530969803e-21,2.5250942275462559e-20,2.8852850155940668e-20,6.4284192544569008e-23,8.8350384110004537e-24,6.1324610216872956e-24,5.0779832714486891e-28,1.2009791114498325e-22,3.2616872995176323e-24,1.3511601231844899e-23,5.0223993307053245e-24,3.244131365989235e-27,5.2355647311932983e-25,3.6310744180709079e-27,3.4757117158729871e-28,5.6968628274797923e-32,3.2861672994718667e-32,5.5433358590392622e-33,1.0241012234775774e-23,1.39254840236422e-44,6.5685084446175456e-44,6.9295888167590142e-44
1.28381412577307e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583310075,0.66999999999769322,8.4267346168041513e-24,1.9096202024321414e-28,7.0097735741224661e-20,1.3193937432098747e-32,5.1686458809248963e-40,7.2234803165647743e-44,0.0,1.5112184180078718e-44,0.0,2.3067672505264042e-12,2.3067685549323789e-12,6.6997044701983954e-19,4.7597249893501651e-21,3.0032853051287865e-20,3.5381954660626014e-20,8.2405793425113857e-23,1.0524747116141475e-23,8.8592879611338057e-24,6.8415485919166501e-28,1.3817906039752717e-22,3.7321927824849668e-24,1.6277177480877999e-23,6.7144291957514069e-24,3.2441313659874614e-27,6.3062324502980357e-25,5.0788916916865357e-27,4.6204822715051473e-28,7.6891612602480366e-32,4.4354025154596331e-32,7.428257907524867e-33,1.1256010291478089e-23,1.9558406408177421e-44,9.8604767394259332e-44,1.0273350525988298e-43
1.3995804532068628e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583273704,0.66999999999751114,1.0985460378182471e-23,2.9464802290918534e-28,8.2853815333793036e-20,1.4391544645991668e-32,7.9304829847665548e-40,1.1762355340838748e-43,0.0,2.3907671135113459e-44,0.0,2.488624992083083e-12,2.4886266635054346e-12,8.5710383323795076e-19,5.2444505907260797e-21,3.5097964059432356e-20,4.2611313769611498e-20,1.0312318521741776e-22,1.2315948618178568e-23,1.2377873648291854e-23,8.977160352917729e-28,1.5648971664449645e-22,4.2172910951379844e-24,1.9235340038056784e-23,8.726662578703177e-24,3.2441313659856218e-27,7.4478573051074778e-25,6.8903998481703595e-27,6.0111173748037181e-28,1.0108934641167871e-31,5.8312225942841496e-32,9.6910026718314958e-33,1.2271008348179845e-23,2.669372054021821e-44,1.4273694490063136e-43,1.4711734299689e-43
1.5153467806406557e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583238526,0.66999999999733528,1.4001292268612945e-23,4.376056100049869e-28,9.6559765007490517e-20,1.5569552352334646e-32,1.1774802373165933e-39,1.8345080470015886e-43,0.0,3.6408809460539416e-44,0.0,2.6645101367781755e-12,2.6645122323958998e-12,1.0731772869025185e-18,5.7289090102283825e-21,4.0415930847642623e-20,5.0541753417465884e-20,1.2646718320835546e-22,1.4197842573174702e-23,1.6812650082578528e-23,1.1520364953568918e-27,1.7489492751258509e-22,4.7148843958974687e-24,2.2369566703780235e-23,1.1078142620387056e-23,3.244131365984085e-27,8.6532337530049488e-25,9.1108373061295213e-27,7.6754642792162322e-28,1.2999704232444431e-31,7.4987325627419243e-32,1.2360823377977482e-32,1.3286006404881056e-23,3.5565029324267555e-44,2.0042668577904391e-43,2.0462617654426581e-43
1.6311131080744486e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583204581,0.66999999999716564,1.7502945023911353e-23,6.2917631379460482e-28,1.1118300071926736e-19,1.672546319132468e-32,1.6991278962404074e-39,2.7580162045482816e-43,0.0,5.3655965145948855e-44,0.0,2.8342181429317531e-12,2.8342207219076847e-12,1.3191818882004293e-18,6.2116564606296636e-21,4.5957224706860927e-20,5.9171827994693335e-20,1.5244868994467573e-22,1.615991466342593e-23,2.2291843811644914e-23,1.4506172923279338e-27,1.9327895599350165e-22,5.22297584752874e-24,2.5663630608151744e-23,1.3785810427630358e-23,3.2441313659820883e-27,9.9153257455878114e-25,1.1785627201997053e-26,9.6415686884823498e-28,1.6405024767042011e-31,9.4630567943229817e-32,1.5464986263639232e-32,1.4301004461581741e-23,4.6421374572814574e-44,2.7425488456016257e-43,2.7763707849001289e-43
1.7468794355082415e-08,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282583171913,0.66999999999700222,2.1516089160421413e-23,8.7969447077749288e-28,1.2668997839439833e-19,1.7857084258856678e-32,2.3913111528145183e-39,4.0172176069411498e-43,0.0,7.6844295427473013e-44,0.0,2.9975935561028614e-12,2.9975966791099779e-12,1.5958708635907626e-18,6.69136469059091e-21,5.1693241826084882e-20,6.8498071143395556e-20,1.8106264464202522e-22,1.8191976518966179e-23,2.8945844191172324e-23,1.7968890729311447e-27,2.1154143482324887e-22,5.7396571370100867e-24,2.9101693958898278e-23,1.6864615251338264e-23,3.2441313659812439e-27,1.1227300841481003e-24,1.495993907418381e-26,1.1937381263490249e-27,2.0368307097843335e-31,1.1749236705989332e-31,1.9028640541811181e-32,1.5316002518281926e-23,5.9526526852709645e-44,3.6703247543702135e-43,3.6871662405678381e-43
