Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49),H2OX(23),CHOX(53),CO2X(24),COX(50)
2.5722257051108207e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33226204740987181,0.11385232937001223,0.02257840453953492,1.9979446880742982e-12,1.185716819285567e-12,1.6818645512576842e-08,3.3734980608455286e-07,1.0633146588652859e-17,3.9491137526725709e-23,2.502705705529696e-09,4.6624721138645084e-34,2.5940687399707741e-09,2.2045028420527094e-25,2.1706339843491091e-20,8.063710340131869e-19,3.9684757232870117e-21,7.4292921518445281e-15,1.1364695979645535e-25,0.0048170665147008072,0.00048598288022657228,1.3068649368387922e-10,2.2358732388851932e-06,9.0694194439533605e-15,1.3921155184028437e-10,2.2397683654075579e-07,2.7815492741590719e-11,6.0437197548472869e-09,2.0340433550130458e-10,3.1756485337322139e-16,7.5493704697479469e-16,2.322647187148322e-15,2.761100179261443e-13
2.5916657092756764e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33224550171222089,0.11383941001707704,0.022576598262315794,2.054077931134607e-12,1.2201356641322881e-12,1.7346370826997598e-08,3.4401147041194024e-07,1.0862562310824288e-17,4.1247154669892476e-23,2.5209745472482419e-09,4.8576066257701607e-34,2.6158153042876067e-09,2.2630639911519453e-25,2.2417292642996987e-20,8.3144379659019534e-19,4.083496193098424e-21,7.627601047752735e-15,1.1753754392125371e-25,0.0048299787822830747,0.00048958870649933354,1.3145424319613931e-10,2.2630644302758311e-06,9.1231169507994573e-15,1.4112028054594697e-10,2.2431371575860533e-07,2.8361867868011322e-11,6.1095221118721433e-09,2.1009883536126535e-10,3.2439010828145657e-16,7.7247614267786021e-16,2.3654680048542908e-15,2.8154929145471415e-13
2.611105713440532e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33222913109792823,0.1138266651197659,0.022574792308518707,2.1112401011032544e-12,1.2553284448085038e-12,1.7886848900708546e-08,3.5073284385235963e-07,1.109522139356192e-17,4.3065516536812064e-23,2.5392366482770132e-09,5.0593612181758662e-34,2.6376220598248225e-09,2.3227201111904684e-25,2.3146421554775173e-20,8.5705013413119193e-19,4.2007626347357969e-21,7.8297287133372979e-15,1.2153108013954278e-25,0.0048427165532121119,0.00049319382634332532,1.3222187749199752e-10,2.2903938427332904e-06,9.1768150177080206e-15,1.4303103707718771e-10,2.2463205283669239e-07,2.8914963052012344e-11,6.1751904442557875e-09,2.1696347781364779e-10,3.3131889283176894e-16,7.9024705203067076e-16,2.4086112343811237e-15,2.8703705928776413e-13
2.630545717605388e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33221293321457362,0.11381409232995085,0.022572986676190017,2.1694388835286346e-12,1.2913079377859241e-12,1.8440295853433538e-08,3.5751350366263724e-07,1.133114561491567e-17,4.4947865020866072e-23,2.5574920590431093e-09,5.267908000171986e-34,2.6594894944297415e-09,2.3834828733252823e-25,2.3894062227434648e-20,8.8319563663007393e-19,4.3202948024737073e-21,8.0357203003113432e-15,1.2562948580190433e-25,0.0048552821756223316,0.00049679824408969573,1.3298939823664236e-10,2.3178610114686434e-06,9.2305137970107152e-15,1.4494367422094297e-10,2.2493226532280275e-07,2.9474809563414177e-11,6.2407235613102852e-09,2.2400131299098159e-10,3.3835222109608625e-16,8.0825037809688303e-16,2.4520751697912235e-15,2.9257297476270886e-13
2.6499857217702436e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33219690574141153,0.11380168933112086,0.022571181363402387,2.2286819241005728e-12,1.3280870626630584e-12,1.9006929816268439e-08,3.6435302744996531e-07,1.1570356738144781e-17,4.6895870106097168e-23,2.5757408296920413e-09,5.4834221829184485e-34,2.6814180920056797e-09,2.4453639747803059e-25,2.4660554102012996e-20,9.0988588114200555e-19,4.4421123091682865e-21,8.2456211367905784e-15,1.2983469861007089e-25,0.0048676779660311413,0.00050040196401638043,1.3375680705705378e-10,2.3454654680207696e-06,9.284213438333796e-15,1.4685805255583581e-10,2.2521477023353237e-07,3.004143844677381e-11,6.3061205494889884e-09,2.3121542177337801e-10,3.4549111349708145e-16,8.264867385669706e-16,2.4958582022610274e-15,2.9815669159004217e-13
2.6694257259350993e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33218104638894164,0.11378945383795361,0.022569376368254401,2.2889768309730571e-12,1.3656788830133807e-12,1.958697092943255e-08,3.7125099353611674e-07,1.1812876511906541e-17,4.8911230128962242e-23,2.5939830100919793e-09,5.7060821104875502e-34,2.7034083325126671e-09,2.5083751386871728e-25,2.544624042459854e-20,9.3712643243614787e-19,4.5662346264845979e-21,8.4594767254199656e-15,1.341486766622881e-25,0.0048799062097671054,0.00050400499034846931,1.3452410554270051e-10,2.3732067402506162e-06,9.3379140887539165e-15,1.487740404202175e-10,2.2547998369511467e-07,3.0614880519766981e-11,6.3713807648016619e-09,2.3860891578382274e-10,3.5273659683365261e-16,8.449567666380335e-16,2.5399588210029508e-15,3.0378786414886857e-13
2.688865730099955e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33216535289848903,0.11377738359589476,0.022567571688870223,2.3503311771156457e-12,1.4040966072268045e-12,2.0180641339710453e-08,3.7820698130699481e-07,1.2058726670443221e-17,5.0995672044253025e-23,2.6122186498379105e-09,5.9360692907799091e-34,2.7254606919680233e-09,2.5725281139351435e-25,2.6251468258688248e-20,9.6492284369596373e-19,4.6926810852732944e-21,8.6773327414877976e-15,1.3857339849833192e-25,0.0048919691613907856,0.00050760732725857493,1.3529129524620952e-10,2.4010843523364256e-06,9.3916158928634366e-15,1.5069151377750349e-10,2.2572832059938814e-07,3.1195166371525704e-11,6.4365038249184262e-09,2.4618493737888504e-10,3.6008970430542435e-16,8.6366111179084384e-16,2.5843756130425395e-15,3.0946614777001875e-13
2.7083057342648107e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33214982304179053,0.11376547638074447,0.022565767323399242,2.412752502686986e-12,1.4433535893437722e-12,2.0788165197566944e-08,3.8522057154644654e-07,1.2307928933767342e-17,5.315095169686046e-23,2.6304477982557022e-09,6.1735684265179329e-34,2.7475756424467723e-09,2.6378346750303794e-25,2.7076588497264113e-20,9.9328065726607962e-19,4.8214708760976397e-21,8.8992350310265896e-15,1.4311086314418267e-25,0.0049038690451080535,0.00051120897886720753,1.3605837768398857e-10,2.4290978247698165e-06,9.4453189927880857e-15,1.5261035614447922e-10,2.2596019427565545e-07,3.1782326360962017e-11,6.5014896011182443e-09,2.5394665963457885e-10,3.6755147553582978e-16,8.8260044113405412e-16,2.6291072650823625e-15,3.1519119900634654e-13
2.7277457384296665e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33213445462058677,0.1137537299982494,0.022563963270015717,2.4762483174156976e-12,1.4834633298838463e-12,2.1409768654031669e-08,3.9229134675887094e-07,1.2560505007845676e-17,5.537885409764601e-23,2.6486705044060957e-09,6.4187674462942843e-34,2.7697536520819729e-09,2.7043066219615375e-25,2.7921955874669833e-20,1.0222054054273501e-18,4.9526230498584177e-21,9.1252296089048814e-15,1.4776309015648221e-25,0.0049156080551782094,0.00051480994924314781,1.3682535433689722e-10,2.4572466743525051e-06,9.4990235283695015e-15,1.5453045851822659e-10,2.2617601617371542e-07,3.237639061517731e-11,6.566338210312752e-09,2.6189728632880036e-10,3.7512295659627644e-16,9.01775439924115e-16,2.6741525632488943e-15,3.2096267589422819e-13
2.7471857425945222e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33211924546621585,0.11374214228369726,0.022562159526918472,2.5408261029808822e-12,1.5244394766712322e-12,2.204567985746232e-08,3.9941889148599507e-07,1.2816476584782745e-17,5.7681193699344685e-23,2.6668868170886807e-09,6.6718575356496798e-34,2.7919951850649914e-09,2.7719557800685724e-25,2.8787928978382982e-20,1.0517026111846538e-18,5.0861565184669911e-21,9.3553626569142989e-15,1.5253211966688609e-25,0.0049271883563194955,0.00051841024240382343,1.3759222665089883e-10,2.4855304141934096e-06,9.5527296372800314e-15,1.5645171924719448e-10,2.26376195552792e-07,3.2977389027852086e-11,6.6310500070834877e-09,2.7004005192196056e-10,3.828052000297992e-16,9.2118681204388681e-16,2.7195103922603147e-15,3.2678023821014968e-13
2.766625746759378e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33210419343921599,0.11373071110151804,0.022560356092330505,2.6064933153995742e-12,1.5662958256526527e-12,2.2696128949995259e-08,4.0660279260858964e-07,1.3075865343002692e-17,6.0059814679852668e-23,2.6850967848457707e-09,6.9330331682250891e-34,2.81430070164566e-09,2.8407939999199755e-25,2.9674870260513467e-20,1.0817777890929196e-18,5.2220900556471959e-21,9.5896805218443244e-15,1.5742001242613246e-25,0.0049386120841076785,0.00052200986231568753,1.3835899603761422e-10,2.5139485537066411e-06,9.6064374548733938e-15,1.5837404388442203e-10,2.2656113918586654e-07,3.3585351257507802e-11,6.6956255754499492e-09,2.7837822153296555e-10,3.905992648715983e-16,9.4083528166792232e-16,2.7651797377311877e-15,3.3264354771430106e-13
2.7860657509242336e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33208929642893248,0.11371943434489279,0.022558552964498716,2.6732573874152604e-12,1.6090463217068476e-12,2.3361348063663388e-08,4.1384263963206646e-07,1.3338692947429536e-17,6.2516591230191665e-23,2.7033004559661941e-09,7.2024921369935425e-34,2.8366706581322956e-09,2.9108331571987815e-25,3.0583146049012646e-20,1.1124364461201989e-18,5.3604422978676828e-21,9.8282297135440704e-15,1.624288498478271e-25,0.0049498813453674306,0.00052560881289460406,1.3912566387500305e-10,2.5425005986103051e-06,9.6601471145529599e-15,1.6029734513410259e-10,2.2673125108018925e-07,3.4200306726009765e-11,6.7600657205432804e-09,2.8691509091023877e-10,3.9850621667294953e-16,9.6072159306294758e-16,2.8111596843450299e-15,3.3855226838214424e-13
2.8055057550890893e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33207455235313249,0.11370830993536706,0.022556750141693525,2.7411257308785525e-12,1.6527050594479339e-12,2.4041571316282301e-08,4.2113802496082119e-07,1.360498104966636e-17,6.5053427844887314e-23,2.7214978784890295e-09,7.4804355855481054e-34,2.8591055068916585e-09,2.9820851525943947e-25,3.1513126558679684e-20,1.1436840825315944e-18,5.501231745356706e-21,1.007105690297521e-14,1.6756073405205554e-25,0.0049609982185588397,0.00052920709800623037,1.398922315079599e-10,2.5711860509260552e-06,9.7138587477553908e-15,1.6222154267831797e-10,2.2688693220905078e-07,3.4822284616929637e-11,6.8243714604322494e-09,2.9565398639927741e-10,4.065271275224743e-16,9.8084651128978442e-16,2.8574494153470164e-15,3.445060666261318e-13
2.824945759253945e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33205995915762015,0.11369733582246681,0.022554947622208586,2.8101057391208103e-12,1.6972862840252917e-12,2.4737034807215347e-08,4.2848854416684866e-07,1.3874751288173941e-17,6.7672259616572036e-23,2.7396891002073012e-09,7.767068039419664e-34,2.8816056963488593e-09,3.0545619116973534e-25,3.2465185902057364e-20,1.1755261927816879e-18,5.644476763156446e-21,1.031820892026041e-14,1.7281778790891362e-25,0.0049719647541614578,0.00053280472146640724,1.4065870024884848e-10,2.6000044089789782e-06,9.767572483748614e-15,1.6414656299438418e-10,2.2702858024923142e-07,3.5451313873848081e-11,6.8885440180301434e-09,3.0459826490839878e-10,4.1466307606551828e-16,1.0012108235484585e-15,2.9040482137447277e-15,3.5050461151244632e-13
2.8443857634188007e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33204551481585881,0.11368650998332105,0.022553145404360455,2.8802047893155598e-12,1.7428043919149484e-12,2.5447976612823003e-08,4.3589379624328864e-07,1.4148025288447952e-17,7.0375052533874668e-23,2.7578741686716024e-09,8.0625974374709171e-34,2.9041716709871686e-09,3.128275384901921e-25,3.3439702100051968e-20,1.2079682664358624e-18,5.7901955822859212e-21,1.0569732752719743e-14,1.7820215508181107e-25,0.0049827829750518178,0.00053640168704154826,1.4142507137815947e-10,2.6289551673981782e-06,9.8212884501983269e-15,1.6607233933351567e-10,2.2715658933365154e-07,3.6087423198907876e-11,6.952584812759846e-09,3.1375131386976418e-10,4.2291514752692009e-16,1.021815338664932e-15,2.9509554604042693e-15,3.5654757496635095e-13
2.8638257675836565e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33203121732860086,0.11367583042229087,0.022551343486488292,2.9514302448210418e-12,1.7892739317016105e-12,2.617463678157678e-08,4.4335338384196292e-07,1.4424824663194668e-17,7.3163803784263763e-23,2.7760531311936289e-09,8.3672351633720151e-34,2.9268038713477303e-09,3.2032375473167941e-25,3.4437057092255815e-20,1.2410157891187348e-18,5.9384063010130423e-21,1.082567554289447e-14,1.8371600007055051e-25,0.0049934548768740851,0.00053999799844903652,1.4219134614507199e-10,2.6580378171184847e-06,9.8750067729509355e-15,1.6799881146036071e-10,2.2727134982036567e-07,3.6730641051145243e-11,7.0164954521798522e-09,3.2311655119537794e-10,4.3128443373045752e-16,1.0426608878467311e-15,2.99817063290326e-15,3.6263463196372928e-13
2.8832657717485122e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33201706472352072,0.11366529517060388,0.022549541866953519,3.0237894575026304e-12,1.8367096048538227e-12,2.691725732893935e-08,4.5086691349983074e-07,1.4705171012505637e-17,7.6040542061498879e-23,2.7942260348496533e-09,8.6811960771340514e-34,2.9495027340292073e-09,3.2794603986812387e-25,3.5457636747059112e-20,1.2746742434767136e-18,6.0891268861946755e-21,1.1086084586562281e-14,1.8936150825427048e-25,0.0050039824284061288,0.00054359365935762133,1.4295752576797994e-10,2.6872518453826863e-06,9.9287275759523645e-15,1.6992592551291593e-10,2.2737324807232963e-07,3.7380995644881363e-11,7.0802777238332841e-09,3.3269742522956915e-10,4.3977203311701103e-16,1.0637483255618365e-15,3.0456933061062222e-15,3.6876546071361659e-13
2.902705775913368e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33200305505485139,0.11365490228598987,0.02254774054413956,3.0972897700431443e-12,1.8851262664953699e-12,2.7676082232122913e-08,4.5843399585990721e-07,1.4989085924031903e-17,7.9007327875772325e-23,2.8123929264839766e-09,9.004698546673218e-34,2.9722686916874024e-09,3.3569559632839332e-25,3.6501830871652183e-20,1.308949110145204e-18,6.2423751746485016e-21,1.135100733074814e-14,1.95140885934328e-25,0.0050143675719232306,0.00054718867338782,1.437236114350735e-10,2.7165967357439779e-06,9.9824509816714016e-15,1.7185363394743882e-10,2.2746266624250552e-07,3.8038514948246037e-11,7.1439335872329996e-09,3.4249741469964738e-10,4.483790507645685e-16,1.0850785294735e-15,3.0935231512202046e-15,3.7493974283675153e-13
2.9221457800782236e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33198918640302677,0.11364464985232388,0.022545939516451494,3.1719385182237524e-12,1.9345389261672344e-12,2.8451357424530169e-08,4.660542458774622e-07,1.5276590973156854e-17,8.2066253866019687e-23,2.8305538527122958e-09,9.3379644794532808e-34,2.9951021730348004e-09,3.4357362898890491e-25,3.7570033221744208e-20,1.3438458687355955e-18,6.3981688746135299e-21,1.1620491371723538e-14,2.0105636037700621e-25,0.0050246122235556162,0.00055078304411232035,1.444896043049348e-10,2.7460719680695217e-06,1.0036177111041908e-14,1.737818952256655e-10,2.2753998207420001e-07,3.870322668157654e-11,7.2074651656366226e-09,3.5252002866177957e-10,4.571065984080685e-16,1.1066524002592894e-15,3.1416599320945727e-15,3.8115716353172762e-13
2.9415857842430793e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33197545687433033,0.11363453597927478,0.02254413878231579,3.2477430331691668e-12,1.98496274857922e-12,2.9243330789858037e-08,4.7372728301069362e-07,1.5567707723167696e-17,8.5219445119439834e-23,2.8487088599249984e-09,9.6812193542120927e-34,3.0180036028400316e-09,3.515813451669863e-25,3.8662641510976403e-20,1.3793699988396711e-18,6.5565255672986003e-21,1.1894584452993585e-14,2.071101798560518e-25,0.0050347182736395187,0.00055437677505639014,1.4525550550699144e-10,2.7756770185446954e-06,1.0089906083137506e-14,1.7571067370292441e-10,2.2760556871677326e-07,3.9375158315801784e-11,7.2708747378293616e-09,3.6276880644178975e-10,4.6595579445414035e-16,1.1284708630105254e-15,3.1901035075078749e-15,3.8741741172810897e-13
2.961025788407935e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33196186460054794,0.1136245588019586,0.022542338340180018,3.3247106435628912e-12,2.0364130543540525e-12,3.0052252155966616e-08,4.8145273140075206e-07,1.5862457725426009e-17,8.8469059495733071e-23,2.8668579942903953e-09,1.0034692252747671e-33,3.0409734019272898e-09,3.5971995461473663e-25,3.9780057420121033e-20,1.4155269810415769e-18,6.7174627084845786e-21,1.2173334463275822e-14,2.133046136951138e-25,0.0050446875870638636,0.00055796986969828687,1.460213161420991e-10,2.805411359677947e-06,1.0143638015746362e-14,1.7763993952308665e-10,2.2765979455174801e-07,4.0054337071015177e-11,7.3341647301827064e-09,3.7324731757241028e-10,4.7492776400040823e-16,1.1505348665816796e-15,3.2388538284033458e-15,3.9372018023175497e-13
2.980465792572791e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33194840773862339,0.11361471648059425,0.022540538188512524,3.4028486778451134e-12,2.0889053207674513e-12,3.0878373288626182e-08,4.8923022004650915e-07,1.6160862519537874e-17,9.1817287946060619e-23,2.8850013017579295e-09,1.0398615891735984e-33,3.0640119871757345e-09,3.6799066951314018e-25,4.0922686606173459e-20,1.4523222979308709e-18,6.8809976301511598e-21,1.2456789434474885e-14,2.1964195231013886e-25,0.0050545220036147384,0.00056156233146967239,1.4678703728313331e-10,2.8352744603061002e-06,1.0197373025615874e-14,1.7956966838008085e-10,2.2770302302413675e-07,4.0740789914992209e-11,7.3973377089016629e-09,3.839591617286889e-10,4.8402363885490367e-16,1.172845382925594e-15,3.2879109337756978e-15,4.0006516586576779e-13
2.999905796737647e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3319350844703195,0.11360500720016478,0.02253873832580218,3.4821644663676226e-12,2.1424551824777452e-12,3.1721947884945603e-08,4.9705938296525949e-07,1.6462943633522715e-17,9.5266354844806744e-23,2.9031388280613111e-09,1.0773226654629538e-33,3.0871197715188318e-09,3.7639470446684824e-25,4.2090938711146723e-20,1.4897614351268356e-18,7.0471475421730506e-21,1.274499753964598e-14,2.2612450725164095e-25,0.0050642233383140188,0.00056515416375602806,1.4755266997535134e-10,2.8652657856004924e-06,1.025111122728723e-14,1.8149984127752765e-10,2.2773561248806543e-07,4.1434543561432101e-11,7.4603963720907732e-09,3.9490796865857561e-10,4.9324455754612082e-16,1.1954034095534582e-15,3.3372749547319251e-15,4.0645206959842824e-13
3.019345800902503e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33192189300188507,0.11359542917008485,0.022536938750558112,3.5626653435000583e-12,2.1970784322442544e-12,3.2583231566462514e-08,5.0493985933867647e-07,1.6768722583980861e-17,9.881851832318029e-23,2.9212706187215784e-09,1.1158764623642671e-33,3.1102971639436432e-09,3.8493327649965861e-25,4.3285227370558799e-20,1.5278498823110589e-18,7.2159295340841045e-21,1.3038007090946724e-14,2.3275461124685059e-25,0.0050737933817518429,0.00056874536989707538,1.483182152370188e-10,2.8953847970737707e-06,1.0304852734627108e-14,1.8343044451570346e-10,2.2775791606692183e-07,4.2135624468732095e-11,7.5233435418626538e-09,4.0609739810838965e-10,5.0259166534382448e-16,1.2182099672861153e-15,3.3869461088007648e-15,4.1288059666135879e-13
3.038785805067359e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33190883156372702,0.11358598062387247,0.022535139461309361,3.6443586496965383e-12,2.2527910216375875e-12,3.3462481871998532e-08,5.1287129364873856e-07,1.7078220876260319e-17,1.0247607060108406e-22,2.9393967190501041e-09,1.1555473611798354e-33,3.1335445694900818e-09,3.936076050504558e-25,4.4505970221705917e-20,1.5665931342613924e-18,7.3873605768815134e-21,1.3335866537581076e-14,2.3953461824179973e-25,0.00508323390041496,0.00057233595318720157,1.4908367405992637e-10,2.9256309525875732e-06,1.0358597660415063e-14,1.8536146939390786e-10,2.2777028152352702e-07,4.2844058838429591e-11,7.5861821567681161e-09,4.1753113974471533e-10,5.1206611427439101e-16,1.2412661005311529e-15,3.4369246976826684e-15,4.1935045665842279e-13
3.058225809232215e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33189589841008277,0.11357665981882277,0.022533340456604708,3.7272517335425112e-12,2.3096090617453344e-12,3.4359958250392923e-08,5.2085333580878188e-07,1.739146000462307e-17,1.0624133832909891e-22,2.9575171741515756e-09,1.1963601195007881e-33,3.1568623892501627e-09,4.0241891196938507e-25,4.5753588911814113e-20,1.6059966918840147e-18,7.561457524847776e-21,1.3638624463739326e-14,2.4646690344337928e-25,0.0050925466370129952,0.0005759259168758821,1.498490474097769e-10,2.9560037063605237e-06,1.0412346115037844e-14,1.8729291191578204e-10,2.2777305113496322e-07,4.3559872613514477e-11,7.6489152644610972e-09,4.2921291307444499e-10,5.2166906313062342e-16,1.2645728792667937e-15,3.4872111094703228e-15,4.2586136366991197e-13
3.077665813397071e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33188309181870063,0.11356746503568782,0.02253154173501231,3.8113519537417606e-12,2.367548823865311e-12,3.5275922052879611e-08,5.2888564127979672e-07,1.7708461452410047e-17,1.1011668293055092e-22,2.9756320289268987e-09,1.2383398744243748e-33,3.1802510203672091e-09,4.1136842151471543e-25,4.702850910586485e-20,1.6460660632493296e-18,7.7382371174292645e-21,1.3946329586526178e-14,2.5355386336130838e-25,0.0051017333107984996,0.00057951526416810987,1.506143362267374e-10,2.9865025089767521e-06,1.0466098208550363e-14,1.8922477288250037e-10,2.2776656158201015e-07,4.4283091477269127e-11,7.7115460141667062e-09,4.4114646735939863e-10,5.3140167748964394e-16,1.2881313966079145e-15,3.5378058142299047e-15,4.3241303634621861e-13
3.097105817561927e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33187041009052293,0.11355839457836045,0.022529743295119482,3.8966666810611416e-12,2.4266267401908951e-12,3.6210636525244233e-08,5.3696787117804879e-07,1.8029246692205512e-17,1.1410450093319412e-22,2.9937413280760565e-09,1.2815121457771812e-33,3.2037108560350408e-09,4.2045736035011854e-25,4.8331160494223116e-20,1.6868067646243232e-18,7.9177159811460629e-21,1.4259030753881707e-14,2.6079791585005745e-25,0.0051107956178832424,0.00058310399822482665,1.5137954142603507e-10,3.0171268073953088e-06,1.0519854051402778e-14,1.9115705765825303e-10,2.2775114384738161e-07,4.5013740851910491e-11,7.7740776493855055e-09,4.5333558152759819e-10,5.4126512973161829e-16,1.3119427671382736e-15,3.5887093576292774e-15,4.390051979944931e-13
3.116545821726783e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33185785154937447,0.11354944677356327,0.022527945135532444,3.9832033002211235e-12,2.4868594044845401e-12,3.7164366799665891e-08,5.4509969236976146e-07,1.8353837186000226e-17,1.182072243234031e-22,3.0118451161008996e-09,1.3259028393467249e-33,3.2272422854971358e-09,4.2968695754253764e-25,4.9661976799955591e-20,1.7282243215063167e-18,8.0999106315436018e-21,1.4576776942492039e-14,2.6820150015071266e-25,0.0051197352315491664,0.00058669212216335787,1.5214466389821771e-10,3.0478760449608119e-06,1.0573613749985755e-14,1.9308977550999814e-10,2.2772712312725911e-07,4.5751845896538481e-11,7.8365135007047791e-09,4.6578406407972262e-10,5.5126059904080992e-16,1.3360081323492313e-15,3.6399223676706765e-15,4.4563757665214199e-13
3.135985825891639e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33184541454165523,0.11354061997054092,0.022526147254876047,4.0709692117465002e-12,2.5482635727436649e-12,3.8137379886365476e-08,5.5328077755877811e-07,1.8682254385353864e-17,1.2242732091412505e-22,3.0299434373078915e-09,1.3715382501184609e-33,3.2508456940457836e-09,4.3905844456039664e-25,5.1021395785957271e-20,1.7703242696487385e-18,8.284837475163637e-21,1.4899617255694016e-14,2.7576707693282136e-25,0.0051285538025561423,0.0005902796390578472,1.5290970450959292e-10,3.0787496614136222e-06,1.0627377409067786e-14,1.9502293990719086e-10,2.2769481874859414e-07,4.6497431506089408e-11,7.8988569789259039e-09,4.7849575299260291e-10,5.6138927141805052e-16,1.3603286583391269e-15,3.6914455532540446e-15,4.5230990515685625e-13
3.155425830056495e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33183309743603562,0.1135319125407568,0.022524349651793486,4.1599718337649955e-12,2.6108561638565223e-12,3.9129944664974209e-08,5.6151080536342855e-07,1.9014519731556766e-17,1.2676729466870902e-22,3.0480363358108095e-09,1.4184450655203562e-33,3.2745214630212299e-09,4.4857305527230787e-25,5.2409859261848753e-20,1.8131121560838803e-18,8.4725128115432795e-21,1.522760092137113e-14,2.8349712833620679e-25,0.0051372529594451771,0.00059386655193969639,1.5367466410307288e-10,3.1097470929007825e-06,1.0681145138417672e-14,1.9695656876994178e-10,2.2765454409731127e-07,4.7250522310714567e-11,7.96111156817571e-09,4.9147451561844842e-10,5.7165233971410784e-16,1.3849055271464563e-15,3.7432796861121026e-15,4.5902192121044499e-13
3.174865834221351e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33182089862315728,0.11352332287759352,0.02252255232494613,4.2502186037543612e-12,2.6746542602490083e-12,4.0142331875686609e-08,5.697894603859473e-07,1.9350654655790974e-17,1.3122968604537943e-22,3.0661238555333868e-09,1.4666503686736056e-33,3.2982699698108173e-09,4.5823202594615093e-25,5.3827813090648112e-20,1.8565935401353715e-18,8.6629528352318481e-21,1.5560777289842779e-14,2.9139415801277117e-25,0.0051458343088381002,0.00059745286379800507,1.544395434983746e-10,3.1408677719891625e-06,1.0734917042878057e-14,1.9889068305922762e-10,2.2760660655540938e-07,4.8011142673107203e-11,8.0232808192495354e-09,5.0472424858074904e-10,5.8205100362326208e-16,1.4097399469062397e-15,3.7954256105248878e-15,4.6577336743086621e-13
3.194305838386207e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3318088165153375,0.11351484939605763,0.022520755273013185,4.3417169802419216e-12,2.7396751085194812e-12,4.1174814110128461e-08,5.7811643327116269e-07,1.9690680579290034e-17,1.3581707241167571e-22,3.0842060402119106e-09,1.5161816416512273e-33,3.3220915878481185e-09,4.6803659524864557e-25,5.5275707195127154e-20,1.9007739944271325e-18,8.85617363783153e-21,1.5899195831744918e-14,2.9946069116827989e-25,0.0051542994357326672,0.00060103857758001347,1.5520434349200684e-10,3.1721111276778575e-06,1.0788693218138895e-14,2.0082530682333457e-10,2.2755130744728049e-07,4.8779316686844185e-11,8.0853683430480086e-09,5.1824887766579818e-10,5.9258646966858748e-16,1.4348331578211038e-15,3.8478842597501336e-15,4.7256399139567065e-13
