Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H7X(140),C4H5X(374),C4H4(459),C4H5X(381),C4H5X(562),C4H6a(380),C4H3X(489),C4H2(708),C4H3X(488),C6H10(384),C2H6(343),C4H4(604),C4H5X(927),C4H5X(926),C8H8(948),C8H8(599),C8H8(974),C4H6(439),C4H7X(141),C6H9X(605),C6H8(619)
1.8721754874572675e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0042423073149390391,0.53538707816312858,3.1005319563731585e-11,0.0,2.7530026143604631e-18,4.169402317751391e-37,5.7378666854944099e-37,0.0,0.0,3.099144406283846e-37,0.0,0.2690757508199636,6.0490715315767331e-07,0.13443657617384408,7.299511840375974e-05,8.9767188709672044e-21,3.2758161956929266e-12,1.0138936372358295e-05,4.0052287224227575e-06,1.9293546666501016e-22,7.3625667219092322e-14,7.7104434584071255e-14,3.3426929996629597e-07,1.5755962301851066e-07,3.4369081559639274e-14,5.1419446829579301e-14,3.9676106716431324e-10,3.7257131677622007e-18,1.7722206373712392e-20,1.3179815520607815e-23,4.3778093621318119e-23,1.8533939076235044e-24,3.8278518358284277e-16,2.0728690566740762e-21,2.9719953560694367e-19,1.5922233320440097e-07
1.8769787507302226e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0042317650380672032,0.53538180785707634,3.1007282025279899e-11,0.0,2.7530834199743348e-18,4.1799626796146283e-37,5.7382158177207956e-37,0.0,0.0,3.1056336884033707e-37,0.0,0.26908629782576726,6.0189702222453224e-07,0.13444184947236731,7.2994328864448558e-05,8.9769509549897546e-21,3.2595189973391648e-12,1.0141373715635627e-05,4.0035122413912713e-06,1.9298941160677211e-22,7.3813402173001156e-14,7.674010040681267e-14,3.3432792390411237e-07,1.5755731972560395e-07,3.4455833516100753e-14,5.1562928895059178e-14,3.9775490080343924e-10,3.7352311423431343e-18,1.7767271885820568e-20,1.321600549748158e-23,4.3799144167554147e-23,1.8626905474854301e-24,3.8379936009666175e-16,2.0625197649507942e-21,2.9706924340485569e-19,1.592358044051687e-07
1.8817820140031778e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.004221275144357624,0.53537656373845732,3.1009234762624325e-11,0.0,2.7531638219826822e-18,4.1905229232049744e-37,5.7385632191727833e-37,0.0,0.0,3.1121233278933005e-37,0.0,0.26909679242646772,5.9890933853308833e-07,0.13444709656112391,7.299354327896451e-05,8.977181935636954e-21,3.2433432984471939e-12,1.0143807840376302e-05,4.0017953435337173e-06,1.9304326133955061e-22,7.4001133893885193e-14,7.6378406945539582e-14,3.3438637070450836e-07,1.5755492705629363e-07,3.4542583684721975e-14,5.1706421916347096e-14,3.9874830837427268e-10,3.7447451095407009e-18,1.781231843392736e-20,1.3252192982001758e-23,4.3820171966131493e-23,1.8720064445322936e-24,3.8481356514764822e-16,2.0522479052317417e-21,2.9693893730575807e-19,1.5924920325863428e-07
1.8865852772761329e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0042108372437745971,0.53537134561228461,3.1011177847971661e-11,0.0,2.7532438234067982e-18,4.2010830491094721e-37,5.7389089027079581e-37,0.0,0.0,3.118613323020794e-37,0.0,0.26910723501231293,5.9594387919937495e-07,0.13445231763532281,7.2992761617941479e-05,8.9774118208053156e-21,3.227287892943498e-12,1.0146238764137253e-05,4.0000780384358537e-06,1.9309701644327004e-22,7.418886239192161e-14,7.6019328516988282e-14,3.3444464163554499e-07,1.5755244567182787e-07,3.462933207443015e-14,5.1849925839914969e-14,3.997412897745569e-10,3.7542550678489933e-18,1.7857346010838583e-20,1.3288377952143023e-23,4.3841177148756588e-23,1.881341567901817e-24,3.858277986012018e-16,2.0420527061536557e-21,2.9680861789503485e-19,1.5926253031614086e-07
1.891388540549088e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0042004509501492584,0.53536615328550363,3.1013111352814811e-11,0.0,2.7533234272378674e-18,4.211643057910788e-37,5.7392528810567292e-37,0.0,0.0,3.1251036720656356e-37,0.0,0.26911762596968197,5.9300042410131629e-07,0.13445751288823707,7.2991983852303209e-05,8.9776406183160921e-21,3.2113515896956877e-12,1.0148666504303649e-05,3.9983603355857744e-06,1.931506774922002e-22,7.4376587677212219e-14,7.5662839750621475e-14,3.345027379529376e-07,1.5754987622706037e-07,3.4716078694086072e-14,5.1993440612627215e-14,4.0073384490440169e-10,3.7637610157895661e-18,1.7902354609490564e-20,1.3324560385985293e-23,4.3862159845822772e-23,1.8906958867573145e-24,3.8684206032368281e-16,2.0319334059428418e-21,2.9667828575204376e-19,1.5927578612353266e-07
1.8961918038220431e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0041901158811317443,0.53536098656696995,3.1015035347941624e-11,0.0,2.7534026364373341e-18,4.2222029501872594e-37,5.7395951668239e-37,0.0,0.0,3.1315943733201119e-37,0.0,0.26912796568113201,5.9007875583772912e-07,0.13446268251122778,7.2991209953259835e-05,8.9778683359161049e-21,3.1955332122907848e-12,1.0151091078091e-05,3.9966422443750945e-06,1.9320424505502434e-22,7.4564309759784111e-14,7.5308915584059699e-14,3.345606609002064e-07,1.5754721937052787e-07,3.4802823552484765e-14,5.2136966181736901e-14,4.0172597366626016e-10,3.7732629519111618e-18,1.7947344222948811e-20,1.3360740261712808e-23,4.388312018642633e-23,1.9000693702877658e-24,3.8785635018240241e-16,2.0218892522723775e-21,2.9654794145018922e-19,1.5928897122122268e-07
1.9009950670949982e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0041798316581440603,0.53535584526742475,3.101694990344354e-11,0.0,2.753481453937276e-18,4.2327627265129375e-37,5.7399357724902111e-37,0.0,0.0,3.1380854250888934e-37,0.0,0.26913825452544582,5.8717865968803856e-07,0.13446782669376786,7.2990439892304187e-05,8.9780949812786291e-21,3.1798315988173255e-12,1.01535125025473e-05,3.9949237741001325e-06,1.9325771969490915e-22,7.4752028649590388e-14,7.4957531258591116e-14,3.3461841170882477e-07,1.5754447574452682e-07,3.4889566658356067e-14,5.2280502494881921e-14,4.0271767596490439e-10,3.7827608747894212e-18,1.7992314844406625e-20,1.3396917557613257e-23,4.390405829838282e-23,1.9094619877078611e-24,3.8887066804561429e-16,2.0119195021217861e-21,2.9641758555699613e-19,1.5930208614426046e-07
1.9057983303679533e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.004169597906333632,0.53535072919947058,3.1018855088724134e-11,0.0,2.7535598826407587e-18,4.2433223874576257e-37,5.740274710413874e-37,0.0,0.0,3.1445768256889112e-37,0.0,0.26914849287767822,5.8429992357267992e-07,0.13447294562346515,7.2989673641208572e-05,8.9783205620043081e-21,3.1642456016512361e-12,1.0155930794555073e-05,3.9932049339630809e-06,1.9331110196957127e-22,7.493974435651106e-14,7.4608662314756332e-14,3.3467599159836477e-07,1.5754164598518826e-07,3.4976308020365399e-14,5.2424049500081359e-14,4.0370895170740177e-10,3.7922547830266128e-18,1.8037266467183803e-20,1.3433092252076805e-23,4.3924974308242396e-23,1.9188737082580655e-24,3.8988501378250484e-16,2.0020234216391203e-21,2.9628721863418078e-19,1.5931513142239701e-07
1.9106015936409085e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0041594142545275659,0.53534563817755065,3.1020750972507599e-11,0.0,2.7536379254222048e-18,4.2538819335869262e-37,5.7406119928320586e-37,0.0,0.0,3.1510685734492422e-37,0.0,0.26915868110920177,5.8144233801418654e-07,0.13447803948608522,7.298891117202108e-05,8.9785450856219587e-21,3.1487740872453553e-12,1.0158345970833435e-05,3.9914857330731358e-06,1.9336439243134468e-22,7.5127456890353573e-14,7.4262284588009443e-14,3.3473340177664153e-07,1.5753873072255229e-07,3.5063047647114268e-14,5.2567607145731619e-14,4.0469980080309202e-10,3.8017446752513429e-18,1.8082199084725316e-20,1.3469264323595303e-23,4.3945868341305831e-23,1.9283045012046693e-24,3.908993872631852e-16,1.9922002860054447e-21,2.9615684123772299e-19,1.5932810758015076e-07
1.9154048569138636e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0041492803351875591,0.53534057201792473,3.1022637622846971e-11,0.0,2.7537155851277421e-18,4.2644413654622757e-37,5.7409476318623892e-37,0.0,0.0,3.1575606667109896e-37,0.0,0.26916881958775218,5.7860569609894697e-07,0.13448310846557424,7.2988152457062437e-05,8.9787685595894676e-21,3.1334159359226242e-12,1.0160758047940109e-05,3.9897661804476493e-06,1.9341759162724603e-22,7.5315166260853696e-14,7.3918374204451648e-14,3.3479064343985473e-07,1.5753573058064113e-07,3.5149785547140994e-14,5.2711175380602926e-14,4.0569022316356437e-10,3.8112305501182969e-18,1.812711269060006e-20,1.3505433750761353e-23,4.3966740521639471e-23,1.9377543358398515e-24,3.9191378835868229e-16,1.9824493793016502e-21,2.9602645391793542e-19,1.5934101513687107e-07
1.9202081201868187e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0041391957843654919,0.53533553053864769,3.1024515107132338e-11,0.0,2.7537928645755511e-18,4.2750006836409925e-37,5.7412816395043792e-37,0.0,0.0,3.1640531038271676e-37,0.0,0.26917890867747241,5.75789793439614e-07,0.13448815274408096,7.29873974689226e-05,8.9789909912945863e-21,3.1181700416727601e-12,1.0163167042273401e-05,3.9880462850132229e-06,1.9347070009903923e-22,7.5502872477675934e-14,7.3576907576636693e-14,3.3484771777272872e-07,1.5753264617753127e-07,3.5236521728921264e-14,5.2854754153835645e-14,4.0668021870263476e-10,3.820712406307968e-18,1.8172007278499529e-20,1.3541600512267454e-23,4.3987590972090477e-23,1.9472231814817254e-24,3.9292821694092982e-16,1.9727699943775503e-21,2.9589605721953251e-19,1.5935385460680155e-07
1.925011383459774e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0041291602416596495,0.53533051355954675,3.1026383492098937e-11,0.0,2.7538697665562015e-18,4.2855598886763128e-37,5.7416140276408975e-37,0.0,0.0,3.1705458831625914e-37,0.0,0.26918894873895644,5.729944281381539e-07,0.1344931725019787,7.2986646180457485e-05,8.9792123880557734e-21,3.1030353119524325e-12,1.0165572970074173e-05,3.9863260556068132e-06,1.9352371838329913e-22,7.5690575550414577e-14,7.3237861399447392e-14,3.3490462594864975e-07,1.5752947812542432e-07,3.5323256200868771e-14,5.2998343414936756e-14,4.0766978733632353e-10,3.8301902425263899e-18,1.8216882842236578e-20,1.3577764586905192e-23,4.4008419814301719e-23,1.9567110074743994e-24,3.9394267288276015e-16,1.9631614327232075e-21,2.9576565168169803e-19,1.5936662649914214e-07
1.929814646732729e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0041191733501715986,0.53532552090220098,3.102824284383501e-11,0.0,2.7539462938330025e-18,4.296118981117429e-37,5.7419448080395522e-37,0.0,0.0,3.1770390030937573e-37,0.0,0.26919894012929291,5.7021940074952847e-07,0.13449816791788713,7.2985898564785818e-05,8.9794327571230131e-21,3.0880106674888263e-12,1.0167975847427747e-05,3.9846055009768136e-06,1.9357664701147459e-22,7.587827548859413e-14,7.2901212646040687e-14,3.34961369129802e-07,1.5752622703071721e-07,3.5409988971335817e-14,5.3141943113776252e-14,4.0865892898283296e-10,3.8396640575048726e-18,1.8261739375744185e-20,1.3613925953564335e-23,4.4029227168726337e-23,1.9662177831880217e-24,3.9495715605789608e-16,1.9536230043424806e-21,2.9563523783815282e-19,1.5937933131811055e-07
1.934617910005684e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0041092347564636944,0.53532055238991949,3.103009322778975e-11,0.0,2.7540224491423261e-18,4.3066779615095324e-37,5.7422739923541139e-37,0.0,0.0,3.1835324620087398e-37,0.0,0.2692088832021074,5.6746451424599445e-07,0.13450313916869314,7.298515459528588e-05,8.9796521056786037e-21,3.0730950420865613e-12,1.0170375690265833e-05,3.9828846297841124e-06,1.9362948650995043e-22,7.6065972301670044e-14,7.2566938563861578e-14,3.3501794846730131e-07,1.5752289349407118e-07,3.5496720048613866e-14,5.3285553200583793e-14,4.0964764356252587e-10,3.849133849999753e-18,1.8306576873074237e-20,1.3650084591232051e-23,4.4050013154642291e-23,1.9757434780188399e-24,3.95971666340942e-16,1.94415402762872e-21,2.9550481621721933e-19,1.5939196956300271e-07
1.939421173278639e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0040993441105171809,0.53531560784772025,3.1031934708780881e-11,0.0,2.7540982351939343e-18,4.3172368303938554e-37,5.7426015921258679e-37,0.0,0.0,3.190026258307075e-37,0.0,0.26921877830760377,5.6472957398200298e-07,0.13450808642957232,7.2984414245592423e-05,8.97987044083794e-21,3.0582873824378445e-12,1.0172772514368381e-05,3.9811634506031487e-06,1.936822374001078e-22,7.6253665999029448e-14,7.2235016670721997e-14,3.3507436510132732e-07,1.5751947811047965e-07,3.5583449440934234e-14,5.3429173625945114e-14,4.1063593099790387e-10,3.8585996187921285e-18,1.8351395328396259e-20,1.3686240478992087e-23,4.4070777890166514e-23,1.985288061389246e-24,3.9698620360737608e-16,1.9347538292425608e-21,2.9537438734188792e-19,1.5940454172825208e-07
1.9442244365515943e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0040895010656909342,0.53531068710231033,3.1033767351002388e-11,0.0,2.7541736546713081e-18,4.3277955883076979e-37,5.7429276187849826e-37,0.0,0.0,3.1965203903996567e-37,0.0,0.26922862579260676,5.620143876596993e-07,0.13451300987400927,7.2983677489593603e-05,8.9800877696503079e-21,3.04358664793589e-12,1.0175166335365424e-05,3.979441971922946e-06,1.9373490019838519e-22,7.644135658999173e-14,7.1905424750947098e-14,3.3513062016125298e-07,1.5751598146933561e-07,3.5670177156468561e-14,5.3572804340798771e-14,4.1162379121358599e-10,3.8680613626876096e-18,1.8396194735996302e-20,1.3722393596023912e-23,4.4091521492268959e-23,1.9948515027478316e-24,3.9800076773354194e-16,1.9254217439918156e-21,2.9524395172987981e-19,1.5941704830348846e-07
1.9490276998245494e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0040797052786807715,0.53530578998206457,3.1035591218031876e-11,0.0,2.7542487102319614e-18,4.3383542357844795e-37,5.7432520836518401e-37,0.0,0.0,3.2030148567086241e-37,0.0,0.26923842600060127,5.5931876529499985e-07,0.13451790967381808,7.2982944301427905e-05,8.9803040990996498e-21,3.0289918104914292e-12,1.01775571687389e-05,3.9777202021481328e-06,1.9378747541633664e-22,7.6629044083809232e-14,7.1578140851583466e-14,3.3518671476577323e-07,1.5751240415449732e-07,3.5756903203329441e-14,5.371644529643266e-14,4.1261122413628759e-10,3.8775190805160755e-18,1.8440975090275674e-20,1.3758543921601952e-23,4.4112244076786294e-23,2.0044337715694312e-24,3.9901535859664078e-16,1.9161571147133798e-21,2.951135098937114e-19,1.5942948977359592e-07
1.9538309630975045e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0040699564094793649,0.53530091631700616,3.1037406372838089e-11,0.0,2.7543234045077528e-18,4.3489127733537626e-37,5.7435749979383536e-37,0.0,0.0,3.2095096556672599e-37,0.0,0.26924817927177352,5.5664251918423937e-07,0.13452278599916229,7.2982214655481134e-05,8.9805194361052964e-21,3.0145018543523303e-12,1.0179945029824462e-05,3.9759981495999446e-06,1.9383996356069141e-22,7.6816728489667828e-14,7.1253143278671875e-14,3.3524265002303062e-07,1.5750874674435386e-07,3.584362758957098e-14,5.3860096444480836e-14,4.135982296947999e-10,3.8869727711314182e-18,1.8485736385749853e-20,1.3794691435094836e-23,4.413294575843593e-23,2.0140348373551775e-24,4.0002997607472326e-16,1.9069592921571279e-21,2.9498306234075459e-19,1.5944186661876961e-07
1.9586342263704596e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0040602541213367238,0.53529606593878665,3.1039212877788137e-11,0.0,2.7543977401052022e-18,4.3594712015413018e-37,5.7438963727492616e-37,0.0,0.0,3.2160047857198834e-37,0.0,0.26925788594305033,5.539854638713825e-07,0.13452763901857509,7.2981488526383624e-05,8.9807337875227609e-21,3.0001157759262601e-12,1.0182329933813207e-05,3.9742758225172195e-06,1.9389236513341045e-22,7.7004409816687697e-14,7.0930410593580643e-14,3.3529842703074058e-07,1.5750500981188895e-07,3.5930350323189363e-14,5.4003757736920071e-14,4.1458480781996855e-10,3.8964224334113059e-18,1.8530478617047262e-20,1.3830836115964508e-23,4.4153626650828909e-23,2.0236546696325386e-24,4.0104462004668204e-16,1.8978276348717809e-21,2.9485260957330036e-19,1.5945417931457203e-07
1.9634374896434148e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0040505980807212525,0.53529123868066675,3.104101079465457e-11,0.0,2.754471719605785e-18,4.3700295208690771e-37,5.74421621908341e-37,0.0,0.0,3.2225002453217474e-37,0.0,0.26926754634813749,5.5134741611578111e-07,0.13453246889897816,7.298076588900701e-05,8.980947160144407e-21,2.9858325836062798e-12,1.0184711895753452e-05,3.9725532290573674e-06,1.9394468063174357e-22,7.7192088073923789e-14,7.0609921609400082e-14,3.3535404687631388e-07,1.5750119392474493e-07,3.6017071412123414e-14,5.4147429126066779e-14,4.155709584446743e-10,3.9058680662569432e-18,1.8575201778908153e-20,1.3866977943765577e-23,4.4174286866483625e-23,2.0332932379553803e-24,4.0205929039224348e-16,1.8887615090926885e-21,2.9472215208861724e-19,1.5946642833198839e-07
1.96824075291637e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0040409879572813586,0.53528643437749646,3.1042800184622626e-11,0.0,2.7545453455662386e-18,4.3805877318553251e-37,5.7445345478350105e-37,0.0,0.0,3.2289960329389374e-37,0.0,0.26927716081755909,5.4872819486047105e-07,0.13453727580570152,7.2980046718461723e-05,8.9811595607002419e-21,2.971651297599398e-12,1.0187090930552407e-05,3.9708303772973413e-06,1.9399691054828528e-22,7.7379763270366531e-14,7.029165538739584e-14,3.354095106369776e-07,1.5749729964528447e-07,3.6103790864255085e-14,5.4291110564573674e-14,4.1655668150381234e-10,3.9153096685928292e-18,1.8619905866183518e-20,1.3903116898144445e-23,4.4194926516838426e-23,2.0429505119039953e-24,4.030739869919603e-16,1.879760288631472e-21,2.9459169037901135e-19,1.5947861413748128e-07
1.973044016189325e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0040314234238076098,0.53528165286569684,3.1044581108297076e-11,0.0,2.7546186205188609e-18,4.3911458350145771e-37,5.7448513697948828e-37,0.0,0.0,3.2354921470482656e-37,0.0,0.2692867296786951,5.4612762120099582e-07,0.13454205990250209,7.2979330990093929e-05,8.9813709958585949e-21,2.9575709497579326e-12,1.0189467052977917e-05,3.9691072752345825e-06,1.9404905537103045e-22,7.7567435414942394e-14,6.9975591233520916e-14,3.3546481937989451e-07,1.5749332753065282e-07,3.6190508687410103e-14,5.4434802005426727e-14,4.1754197693427242e-10,3.9247472393665287e-18,1.866459087383391e-20,1.3939252958838648e-23,4.4215545712264953e-23,2.0526264610851616e-24,4.0408870972720437e-16,1.8708233547675337e-21,2.944612249318862e-19,1.5949073719304445e-07
1.97784727946228e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00402190415619544,0.53527689398324152,3.1046353625709181e-11,0.0,2.7546915469717962e-18,4.4017038308576947e-37,5.745166695651681e-37,0.0,0.0,3.2419885861371781e-37,0.0,0.26929625325581824,5.4354551835475276e-07,0.13454682135158255,7.2978618679482839e-05,8.981581472226829e-21,2.943590583413718e-12,1.0191840277660088e-05,3.9673839307879527e-06,1.9410111558342787e-22,7.7755104516514603e-14,6.9661708694984689e-14,3.3551997416228065e-07,1.5748927813283794e-07,3.6277224889358395e-14,5.4578503401941984e-14,4.1852684467491984e-10,3.9341807775484349e-18,1.8709256796928406e-20,1.3975386105676053e-23,4.4236144562080431e-23,2.0623210551321813e-24,4.0510345848015833e-16,1.8619500961413736e-21,2.9433075622979905e-19,1.595027979562557e-07
1.9826505427352352e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0040124298334083654,0.53527215756963742,3.1048117796323329e-11,0.0,2.7547641274093239e-18,4.4122617198919083e-37,5.7454805359930983e-37,0.0,0.0,3.248485348703648e-37,0.0,0.26930573187013129,5.4098171163084158e-07,0.13455156031360954,7.2977909762437899e-05,8.9817909963520379e-21,2.9297092532150172e-12,1.0194210619092939e-05,3.9656603517986689e-06,1.9415309166443425e-22,7.7942770583883603e-14,6.934998755687751e-14,3.3557497603152152e-07,1.5748515199873083e-07,3.636393947781471e-14,5.4722214707762437e-14,4.1951128466657499e-10,3.9436102821315461e-18,1.8753903630643472e-20,1.4011516318574136e-23,4.425672317456041e-23,2.0720342637049221e-24,4.0611823313380897e-16,1.8531399086496614e-21,2.9420028475051904e-19,1.5951479688032932e-07
1.9874538060081903e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0040030001374417503,0.53526744346590704,3.104987367904389e-11,0.0,2.7548363642921426e-18,4.4228195026208488e-37,5.7457929013070599e-37,0.0,0.0,3.254982433256085e-37,0.0,0.26931516583980342,5.3843602840041644e-07,0.13455627694773226,7.297720421499614e-05,8.9819995747217376e-21,2.9159260249661839e-12,1.0196578091636029e-05,3.9639365460311942e-06,1.9420498408856722e-22,7.8130433625787713e-14,6.9040407838851309e-14,3.3562982602528626e-07,1.5748094967018428e-07,3.6450652460439059e-14,5.4865935876855061e-14,4.2049529685199533e-10,3.953035752131236e-18,1.8798531370261917e-20,1.4047643577539242e-23,4.4277281656950928e-23,2.0817660564898665e-24,4.0713303357193962e-16,1.8443921953420739e-21,2.9406981096708234e-19,1.595267344141677e-07
1.9922570692811455e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.003993614753287065,0.53526275151457159,3.1051621332221691e-11,0.0,2.7549082600576531e-18,4.4333771795445761e-37,5.7461038019828896e-37,0.0,0.0,3.2614798383132322e-37,0.0,0.26932455548000522,5.3590829806752807e-07,0.13456097141159984,7.2976502013419482e-05,8.9822072137645228e-21,2.9022399754699294e-12,1.019894270951604e-05,3.9622125211741533e-06,1.9425679332595685e-22,7.8318093650903708e-14,6.873294979185337e-14,3.3568452517164069e-07,1.5747667168407117e-07,3.6537363844837291e-14,5.5009666863507727e-14,4.2147888117585559e-10,3.9624571865850295e-18,1.8843140011171823e-20,1.4083767862665903e-23,4.4297820115480729e-23,2.091516403200148e-24,4.0814785967912277e-16,1.835706366319834e-21,2.9393933534784927e-19,1.5953861100241211e-07
1.9970603325541006e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0039842733688966459,0.53525808155963128,3.1053360813660526e-11,0.0,2.7549798171202265e-18,4.4439347511596191e-37,5.7464132483124798e-37,0.0,0.0,3.2679775624040769e-37,0.0,0.26933390110294503,5.3339835204044011e-07,0.13456564386137926,7.2975803134192152e-05,8.9824139198507768e-21,2.8886501923721979e-12,1.0201304486828372e-05,3.9604882848412044e-06,1.9430851984239788e-22,7.8505750667847351e-14,6.8427593894913437e-14,3.3573907448915802e-07,1.5747231857234179e-07,3.6624073638561589e-14,5.5153407622326268e-14,4.224620375847297e-10,3.9718745845523896e-18,1.8887729548865514e-20,1.4119889154136101e-23,4.4318338655373365e-23,2.1012852735755989e-24,4.0916271134071351e-16,1.8270818386359087e-21,2.9380885835655709e-19,1.5955042708549258e-07
2.0018635958270557e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0039749756751489805,0.53525343344654985,3.1055092180623557e-11,0.0,2.7550510378714808e-18,4.4544922179590117e-37,5.7467212504914171e-37,0.0,0.0,3.2744756040677522e-37,0.0,0.26934320301790282,5.3090602370342424e-07,0.1345702944517726,7.2975107554017936e-05,8.9826196992932798e-21,2.8751557740096063e-12,1.0203663437538658e-05,3.9587638445719131e-06,1.9436016409939929e-22,7.8693404685174085e-14,6.812432085198309e-14,3.3579347498702941e-07,1.5746789086208077e-07,3.6710781849110965e-14,5.5297158108231479e-14,4.2344476602707182e-10,3.9812879451144874e-18,1.8932299978938491e-20,1.4156007432218557e-23,4.4338837380858746e-23,2.1110726373827847e-24,4.1017758844284151e-16,1.8185180361968831e-21,2.9367838045237502e-19,1.5956218309967779e-07
2.006666859100011e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0039657213658144362,0.53524880702223698,3.1056815489839638e-11,0.0,2.755121924680547e-18,4.465049580432315e-37,5.7470278186201203e-37,0.0,0.0,3.2809739618534432e-37,0.0,0.26935246153126485,5.2843114838901217e-07,0.13457492333603446,7.2974415249817872e-05,8.9828245583479021e-21,2.8617558292593522e-12,1.0206019575484326e-05,3.9570392078326181e-06,1.944117265542351e-22,7.8881055711379385e-14,6.7823111588825277e-14,3.3584772766517105e-07,1.5746338907556227e-07,3.6797488483931736e-14,5.5440918276456248e-14,4.2442706645319814e-10,3.9906972673740005e-18,1.8976851297088425e-20,1.4192122677268058e-23,4.4359316395185031e-23,2.1208784644150476e-24,4.1119249087240485e-16,1.8100143896664191e-21,2.935479020899575e-19,1.5957387947712337e-07
2.011470122372966e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0039565101375215184,0.53524420213503054,3.1058530797509552e-11,0.0,2.7551924798943341e-18,4.4756068390656616e-37,5.7473329627049361e-37,0.0,0.0,3.2874726343202996e-37,0.0,0.2693616769465576,5.2597356335070483e-07,0.13457953066598871,7.2973726198727421e-05,8.9830285032142107e-21,2.8484494773916127e-12,1.0208372914376089e-05,3.9553143820172718e-06,1.9446320765999336e-22,7.9068703754899608e-14,6.7523947249955603e-14,3.3590183351433144e-07,1.5745881373030574e-07,3.688419355041804e-14,5.5584688082542672e-14,4.2540893881526924e-10,4.0001025504548867e-18,1.9021383499114165e-20,1.4228234869724781e-23,4.4379775800629961e-23,2.1307027244925495e-24,4.122074185170629e-16,1.801570336370312e-21,2.9341742371949581e-19,1.5958551664592001e-07
2.016273385645921e-06,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0039473416897235535,0.53523961863468106,3.1060238159312074e-11,0.0,2.7552627058377873e-18,4.4861639943417786e-37,5.7476366926592448e-37,0.0,0.0,3.2939716200373383e-37,0.0,0.2693708495644806,5.2353310773612338e-07,0.13458411659204492,7.2973040378094281e-05,8.9832315400361252e-21,2.8352358479243142e-12,1.0210723467799437e-05,3.9535893744482798e-06,1.9451460786562454e-22,7.925634882411223e-14,6.7226809195630898e-14,3.3595579351619674e-07,1.5745416533912972e-07,3.6970897055912374e-14,5.5728467482339166e-14,4.2639038306727132e-10,4.0095037935021801e-18,1.9065896580914674e-20,1.426434399011356e-23,4.4400215698512275e-23,2.1405453874622985e-24,4.1322237126522926e-16,1.7931853202030983e-21,2.9328694578677045e-19,1.5959709503014103e-07
