Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H6(54),C4H7X(141),C2H6(343),C4H5X(364),C4H7(69),C4H7X(140),C4H7X(142),C4H5X(365),C4H7X(143),C4H7(68),C4H7X(145),C4H7X(146),C6H8(455),C6H7X(902),C6H7X(904),C6H7X(903),C6H9X(441),C8H10(459),SX(1305),SX(1307),SX(1306),S(1304),C4H6a(363),SX(1127),S(1312),C6H10(368),SX(3584),SX(3585),S(1143),S(3865),S(4742),SX(6827),S(6770),SX(8037),SX(8035),SX(6824),SX(8033),SX(6826),SX(6828),SX(10116),SX(10113),SX(6830),SX(6829),SX(1592),S(1770),S(10130),SX(11733),SX(11736),SX(11732)
0.008119421773404929,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281492010829,0.66999999355558681,9.0154028464260074e-11,3.4059235120159521e-14,2.7782925326610656e-16,1.374447763266736e-31,3.1391483267700267e-29,8.6906058598709166e-33,6.3836007385589032e-30,6.4355054036007116e-29,1.1557212990150208e-31,5.6382905924771056e-09,5.2791525334976586e-09,1.8926935597040141e-12,3.8858012981144705e-10,1.0645048736940043e-17,2.073764762743819e-10,1.6182090906299295e-13,1.6982618128394326e-19,1.0297195771107042e-17,2.69431051864755e-18,4.8674639603895517e-19,1.2234723807600901e-19,8.2147055032564102e-20,4.2908708771196617e-19,3.8754177023206182e-21,6.3643280946636007e-15,8.1894011219314359e-16,2.2641861051124651e-23,2.2641863894608878e-23,2.0485141216589357e-20,1.5118016256839349e-17,1.9451300287524995e-18,5.3779612631825441e-26,5.3779626790586376e-26,7.4803262734984656e-29,1.4233291132328856e-16,2.8591919783589979e-22,5.495788886728864e-30,4.9345569751414223e-16,1.5325743523998138e-23,2.9495758788847669e-23,1.134066432348483e-24,5.5664972348512296e-29,2.3784909906946413e-21,1.2733758842014833e-22,1.8486886398391208e-24,1.1583959838967113e-22,2.4683427895347625e-20,7.9841630208937423e-28,3.648639679872903e-27,7.3871560602134157e-29,7.1087180084760054e-29,1.412664206269249e-27,3.714086833502996e-38,8.4621871085271956e-30,8.4621871085271956e-30,6.8956879404305919e-25,1.0951741116793137e-27,2.4189062580928639e-23,6.9345245744011507e-24,4.7738995865035138e-26,2.0531920062488877e-26
0.008548519699062606,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491950972,0.66999999350362738,9.488028266603467e-11,3.770092759652456e-14,2.778297729712812e-16,1.3756071669211911e-31,3.3010050757914306e-29,9.7191964348990883e-33,7.0663427377210245e-30,7.123621486176561e-29,1.3456512972688696e-31,5.6473477851901005e-09,5.2706858516824337e-09,1.8987791830090342e-12,4.0848085716930117e-10,1.0620242466782599e-17,2.1852282706795319e-10,1.6983557475601495e-13,1.6943043345180213e-19,1.0819505801891987e-17,2.83100996115696e-18,5.1085397032710195e-19,1.2855468856356761e-19,8.6314060292733347e-20,4.5721058545462592e-19,4.2829089348630931e-21,7.0354377345290053e-15,9.0384542318971679e-16,2.4989287377281317e-23,2.4989290342588303e-23,2.1499732876016369e-20,1.7566971437177102e-17,2.2565886713303879e-18,6.2390857113304232e-26,6.2390872571241716e-26,8.692058254114697e-29,1.5038505308345301e-16,3.1556275555147363e-22,6.3860472664270785e-30,5.4640786664724947e-16,1.6943124001623947e-23,3.2608551630878453e-23,1.3137335431141525e-24,6.4483824990269778e-29,2.8842650420079699e-21,1.5418404493566905e-22,2.2479115134067808e-24,1.4085829684565746e-22,3.0167027560958896e-20,9.6663937065921786e-28,4.4293942738082694e-27,8.9435997345409546e-29,8.6064967873128893e-29,1.7264981747217432e-27,4.5391977299553867e-38,1.0245135440660085e-29,1.0245135440660085e-29,7.9998527524948605e-25,1.2725804815298809e-27,3.1170830477036025e-23,8.9216992140712752e-24,6.141888804207451e-26,2.6415477431784664e-26
0.008977617624720283,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228149188886,0.66999999345168637,9.9602921948152788e-11,4.152242148514766e-14,2.7783029197438993e-16,1.3767604855578818e-31,3.4624865536563571e-29,1.0813679725047127e-32,7.7828050114531192e-30,7.84571490889937e-29,1.5550087324734834e-31,5.6563399120040512e-09,5.2623068156723549e-09,1.904830752308475e-12,4.2832301656986004e-10,1.0595704093640596e-17,2.2968700440157343e-10,1.7780231176668597e-13,1.6903895952594934e-19,1.1339862557329434e-17,2.9671980881501102e-18,5.3481737836794999e-19,1.3473892047976777e-19,9.0465503451056086e-20,4.8585644344633397e-19,4.7095400395222862e-21,7.7382980900842463e-15,9.9256225855854631e-16,2.7442092511475201e-23,2.7442095601657621e-23,2.2508257147088582e-20,2.0259243316383405e-17,2.5982943799131749e-18,7.1838373259261166e-26,7.1838390150187185e-26,1.0024182240213705e-28,1.584122321542211e-16,3.4653707100497472e-22,7.3647575425023246e-30,6.0200028473571244e-16,1.863726845075581e-23,3.5869083576672408e-23,1.5104822215782773e-24,7.4141116163052782e-29,3.4651455389741444e-21,1.8496027246211317e-22,2.7070529754194834e-24,1.6963243935136398e-22,3.6497062779132806e-20,1.1594705291253956e-27,5.3256336159459268e-27,1.0727723859389767e-28,1.0323374499415458e-28,2.0887748959111363e-27,5.4916708045667669e-38,1.2288897887633865e-29,1.2288897887633865e-29,9.2112485273474307e-25,1.4676131165461122e-27,3.966141483249967e-23,1.1333897218008203e-23,7.8024637377982298e-26,3.3557412721447077e-26
0.00940671555037796,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491824545,0.6699999933997639,1.0432197659757342e-10,4.5523047438259929e-14,2.7783081028971442e-16,1.3779077204220034e-31,3.6235968080560646e-29,1.1975264902639056e-32,8.5328623039599573e-30,8.6016594864185247e-29,1.7846816520465422e-31,5.6652674473048642e-09,5.2540142783675832e-09,1.9108483792711236e-12,4.4810729022652857e-10,1.0571429940855981e-17,2.408688802248738e-10,1.857218919634093e-13,1.6865170085055816e-19,1.1858295752666017e-17,3.1028826788519457e-18,5.5863894188913668e-19,1.4090028707511529e-19,9.4601621416504594e-20,5.1502150205289221e-19,5.1551574972686834e-21,8.472668086044115e-15,1.0850443811993663e-15,2.9998998179037972e-23,2.9999001399029104e-23,2.3510811743099177e-20,2.3204952827970008e-17,2.9714132922307475e-18,8.2154402832176855e-26,8.2154421317406599e-26,1.1481706024063019e-28,1.6641776856901843e-16,3.7882600067503851e-22,8.4355989353401523e-30,6.6022521639264011e-16,2.0407625736132011e-23,3.9276293917203621e-23,1.7249232047280596e-24,8.4666823526490383e-29,4.1279013447610127e-21,2.2001040703750824e-22,3.2315024191545713e-24,2.0249984305176151e-22,4.3751861975909881e-20,1.3790632110127532e-27,6.3474497047367122e-27,1.2759452561069421e-28,1.2278524321243387e-28,2.5039772281858709e-27,6.5832920449673551e-38,1.4616298075082132e-29,1.4616298075082132e-29,1.0534009454042229e-24,1.6810051939555483e-27,4.9887622069359574e-23,1.4233891413680273e-23,9.7988364006177106e-26,4.2143576224350406e-26
0.009835813476035637,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491758131,0.66999999334785965,1.0903747659385658e-10,4.9702146265782345e-14,2.7783132793133068e-16,1.3790488747890358e-31,3.7843398312359102e-29,1.3205153923368366e-32,9.3163912627265664e-30,9.391330950653823e-29,2.0355510694215551e-31,5.6741308651835979e-09,5.2458071148262042e-09,1.9168321726174388e-12,4.6783435010227744e-10,1.054741641523354e-17,2.5206832742275015e-10,1.9359505267714665e-13,1.682686001013309e-19,1.2374834287029577e-17,3.2380712986556513e-18,5.823208787367848e-19,1.4703913189060653e-19,9.8722644596797573e-20,5.447028634327236e-19,5.6196208246443782e-21,9.2383089354494387e-15,1.181248443620835e-15,3.2658805580545781e-23,3.2658808916834276e-23,2.4507490007333875e-20,2.6414086878583852e-17,3.3770566818593643e-18,9.3369658588161737e-26,9.3369678502269689e-26,1.3069571082038903e-28,1.7440197301252739e-16,4.1241440720822555e-22,9.6022019431016944e-30,7.2107501624872499e-16,2.2253691818491224e-23,4.2829212584693891e-23,1.9576150577141878e-24,9.6088363916843708e-29,4.8795531076061728e-21,2.5968763966460875e-22,3.8268123217276747e-24,2.3980865152928661e-22,5.2012419722001526e-20,1.6276265596505141e-27,7.5049786395722286e-27,1.5059225405968231e-28,1.4491615460927552e-28,2.9767406184687045e-27,7.8262486104909388e-38,1.7250750078658018e-29,1.7250750078658018e-29,1.1972075895528584e-24,1.9134801818211108e-27,6.2096938116331427e-23,1.7689776853173676e-23,1.2177876802049786e-25,5.2375553497166173e-26
0.009999999999999998,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491732163,0.6699999933280042,1.1084084295066223e-10,5.1348275288759396e-14,2.7783152582217109e-16,1.3794839089301035e-31,3.8457489175822375e-29,1.3694067596280869e-32,9.625022698495769e-30,9.7023800253432743e-29,2.1373324769214115e-31,5.6775054289359284e-09,5.2426891420090485e-09,1.9191128370615372e-12,4.7536755635658256e-10,1.0538296267780325e-17,2.5635821381297958e-10,1.9659545357548352e-13,1.6812310146127314e-19,1.2571983256147573e-17,3.2896691599390791e-18,5.9134588243966113e-19,1.4938216389799843e-19,1.0029553468039126e-19,5.5619581647924397e-19,5.8022926285249028e-21,9.5394902986995942e-15,1.2190342521456662e-15,3.3703490738619988e-23,3.3703494117768782e-23,2.4887316415357576e-20,2.7713747389899532e-17,3.5411093981692217e-18,9.7905396896840202e-26,9.7905417349596101e-26,1.3712637242760329e-28,1.7745092216127859e-16,4.2560683730142477e-22,1.0074662063978474e-29,7.4505082445059624e-16,2.2979967530804123e-23,4.4226994907403034e-23,2.0516023464348057e-24,1.0070167375355364e-28,5.1921864399693346e-21,2.7616993565447529e-22,4.0745409077773275e-24,2.5533424410011065e-22,5.5456673928049077e-20,1.7308772748526211e-27,7.9860331289787362e-27,1.6014527913432694e-28,1.5410911299644195e-28,3.1738601753230813e-27,8.344501555428529e-38,1.8345074942136197e-29,1.8345074942136197e-29,1.2553667602946406e-24,2.0076297427891644e-27,6.7349007257993442e-23,1.9174540691579013e-23,1.3199989813544285e-25,5.6771544192804918e-26
0.010264911401693314,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491689647,0.66999999329597337,1.1374945161806984e-10,5.4059068522715495e-14,2.7783184491294277e-16,1.3801839512623531e-31,3.9447195622229601e-29,1.4504541872778331e-32,1.0133270361120486e-29,1.0214606872835243e-28,2.3084913008511325e-31,5.6829306322390944e-09,5.2376842141013306e-09,1.9227822493062839e-12,4.8750485831269585e-10,1.052365995556077e-17,2.6328521979856201e-10,2.0142254797184419e-13,1.6788960046431967e-19,1.2889506995481497e-17,3.3727714964409488e-18,6.0586545708111801e-19,1.5315579771660153e-19,1.0282880288068579e-19,5.7489738274546185e-19,6.1027769604357088e-21,1.0034988722109579e-14,1.281129146683069e-15,3.5420262581820857e-23,3.542026603515463e-23,2.5498387396326957e-20,2.9896433511360471e-17,3.8163573567728794e-18,1.0551546901498399e-25,1.0551549045296689e-25,1.4792620493753569e-28,1.8236243103324415e-16,4.4728647703560309e-22,1.0868124771931727e-29,7.84542125784402e-16,2.4174914876353002e-23,4.6526777548998202e-23,2.2091553154478846e-24,1.0843506697773028e-28,5.727334271207415e-21,3.0435848200203994e-22,4.4987243462942742e-24,2.8191870183223042e-22,6.1362226892456702e-20,1.9074544594487891e-27,8.8090260701262852e-27,1.7648266009308646e-28,1.6983071594894386e-28,3.5118433802750741e-27,9.2331032764964076e-38,2.0216566124039055e-29,2.0216566124039055e-29,1.3529463377476238e-24,2.1657471422652033e-27,7.6558420766612695e-23,2.1775740707633415e-23,1.499065803348999e-25,6.4473002864207189e-26
0.010694009327350991,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491619176,0.66999999324410509,1.1845793105137675e-10,5.8593174566305046e-14,2.7783236124799032e-16,1.3813129538161221e-31,4.104739886505218e-29,1.5874616926017288e-32,1.0983379909177944e-29,1.107136667436701e-28,2.6043699216279416e-31,5.6916672131860502e-09,5.2296444850026178e-09,1.9286987256503975e-12,5.0711946709414979e-10,1.0500157070199029e-17,2.7451943207779885e-10,2.0920511080186379e-13,1.6751464623567432e-19,1.3402342089067549e-17,3.5069906576622473e-18,6.2927488159789503e-19,1.5925061992257435e-19,1.0692032118307311e-19,6.0560204421416958e-19,6.6044792093875426e-21,1.0862478867667954e-14,1.3846428106870971e-15,3.8282161657453542e-23,3.8282165236276397e-23,2.6483596694006792e-20,3.3661635459999125e-17,4.29041432637388e-18,1.1862222414946766e-25,1.1862224736279125e-25,1.6655625440363874e-28,1.9029844527810755e-16,4.8342696119380446e-22,1.2236872804245075e-29,8.5061907382123786e-16,2.6170765588430105e-23,5.036797008390076e-23,2.4801139992068187e-24,1.217349118625315e-28,6.6787145702253532e-21,3.5439865343591591e-22,5.2531391551234904e-24,3.2919985383881975e-22,7.1887294884961788e-20,2.2208980324380497e-27,1.0270563130473868e-26,2.0548327563157497e-28,1.9773826022507432e-28,4.1142080812421164e-27,1.0816798078467363e-37,2.3538665081319437e-29,2.3538665081319437e-29,1.5210067903142336e-24,2.4385046109374606e-27,9.3563042465900744e-23,2.6571727376719669e-23,1.8292214412732062e-25,7.8672620360438207e-26
0.011123107253008668,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491546773,0.66999999319225456,1.2316294397609679e-10,6.3303834501601697e-14,2.7783287694991116e-16,1.3824358882573841e-31,4.2644046363208943e-29,1.7316560410819555e-32,1.1866602043457377e-29,1.1961491616608448e-28,2.9240478251476843e-31,5.7003410717951116e-09,5.2216868569287467e-09,1.9345817136341246e-12,5.2667881888544071e-10,1.0476904348220743e-17,2.8577083990640835e-10,2.1694342998735819e-13,1.6714368299878277e-19,1.3913366951474843e-17,3.6407359508753846e-18,6.5255122421746135e-19,1.6532392402951522e-19,1.1099741783388125e-19,6.368142189637814e-19,7.1246001274401675e-21,1.1720551834370575e-14,1.491749636057295e-15,4.1243402070731337e-23,4.1243405756277912e-23,2.7463205105150617e-20,3.771922782984152e-17,4.8002568564189729e-18,1.3271836277927885e-25,1.3271838743399913e-25,1.8663303848996861e-28,1.982111941684934e-16,5.208219594658611e-22,1.3711912296771008e-29,9.192984761203403e-16,2.8240784812896173e-23,5.4351906530866424e-23,2.7709904942510616e-24,1.3601241059798802e-28,7.7414052552595465e-21,4.1019173320133419e-22,6.0961052937319412e-24,3.8203136393945599e-22,8.3676127835636142e-20,2.5703559688641736e-27,1.1900431016942385e-26,2.37816033701241e-28,2.2885235602350245e-28,4.7888999534229604e-27,1.2590650131354976e-37,2.7242469978161529e-29,2.7242469978161529e-29,1.7017539309106043e-24,2.7324433266529671e-27,1.1342427272328506e-22,3.2163244949150062e-23,2.2141399476838452e-25,9.522753297099576e-26
0.011552205178666345,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491472488,0.66999999314042169,1.2786451918155437e-10,6.8190427914624345e-14,2.7783339203153559e-16,1.3835527597622324e-31,4.42371759211399e-29,1.883154702701312e-32,1.2782820676893895e-29,1.288486475036257e-28,3.2683794326787789e-31,5.7089526649501082e-09,5.2138102732692097e-09,1.9404313342018108e-12,5.4618354655056427e-10,1.0453898407527187e-17,2.9703931984015573e-10,2.2463822583238046e-13,1.6677665679750162e-19,1.4422608985128544e-17,3.7740145499697068e-18,6.756966515607045e-19,1.7137603579945272e-19,1.1506031129669774e-19,6.6853085672322787e-19,7.6629909811646397e-21,1.2608988219692619e-14,1.602406444673353e-15,4.430279036803872e-23,4.4302794166651565e-23,2.8437303807918789e-20,4.2078530746246575e-17,5.3469590199813261e-18,1.478335978294329e-25,1.4783362414686872e-25,2.082026727565939e-28,2.0610185371200333e-16,5.5945640145937796e-22,1.5296631355468828e-29,9.9057303330917889e-16,3.0384433451025125e-23,5.8477549345653508e-23,3.0823502805781301e-24,1.5129531943144832e-28,8.9233241021101781e-21,4.7213493503110892e-22,7.0338594114615223e-24,4.408040840752596e-22,9.6819627245485068e-20,2.9583145890667578e-27,1.3710332741124992e-26,2.7371097513601647e-28,2.6339437360270304e-28,5.541121432737445e-27,1.4568337278830767e-37,3.135433261501287e-29,3.1354332615012875e-29,1.8955684558965795e-24,3.0482384548109746e-27,1.3647838572197191e-22,3.8642346064865175e-23,2.6601588141954665e-25,1.1441030627906843e-25
0.011981303104324022,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491396393,0.66999999308860636,1.3256268516768248e-10,7.3252343697681387e-14,2.7783390650583376e-16,1.3846635753102681e-31,4.5826824834606413e-29,2.0420745021995338e-32,1.3731921466252967e-29,1.3841370883096417e-28,3.6382128654928258e-31,5.7175024485346385e-09,5.2060136969471177e-09,1.9462477024724663e-12,5.6563427365111508e-10,1.0431135946030603e-17,3.083247493373972e-10,2.3229016654492507e-13,1.6641351495141721e-19,1.4930094736322809e-17,3.9068334043068016e-18,6.9871317355637178e-19,1.7740727079972624e-19,1.1910921322539054e-19,7.0074939378610994e-19,8.2195272496545159e-21,1.3527568552011745e-14,1.7165747678099329e-15,4.7459262784650261e-23,4.7459266682146567e-23,2.9405977399661287e-20,4.6748781690583431e-17,5.9315128386873243e-18,1.6399534128678953e-25,1.6399536902767214e-25,2.3131086384479416e-28,2.1397082114783552e-16,5.9931685102171679e-22,1.6994388043074696e-29,1.064435529560824e-15,3.2601261021711166e-23,6.2744031537745262e-23,3.4146727094627644e-24,1.6760716703346799e-28,1.023261360905319e-20,5.4063184759987938e-22,8.0727679551283521e-24,5.0591717386679003e-22,1.1141099167506602e-19,3.3872979658822308e-27,1.5711697622961652e-26,3.1340163368954716e-28,3.015890449818654e-28,6.3762064207274448e-27,1.676388300045904e-37,3.5901004914400931e-29,3.5901004914400915e-29,2.1028021416304908e-24,3.3865591738537349e-27,1.6308589683231251e-22,4.6106873445883889e-23,3.1740125964535454e-25,1.3651059008616614e-25
0.0124104010299817,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491318527,0.66999999303680824,1.3725747015101557e-10,7.8488979792857618e-14,2.7783442038504608e-16,1.3857683413812209e-31,4.7413029904782951e-29,2.2085316351340851e-32,1.4713791763881807e-29,1.4830896530335575e-28,4.0343900974628253e-31,5.7259908724747047e-09,5.1982961048198265e-09,1.9520309437943217e-12,5.8503161464224041e-10,1.0408613688366878e-17,3.1962700674819645e-10,2.3989995813670077e-13,1.6605420520746529e-19,1.5435850789251375e-17,4.0391994736717475e-18,7.216029138321298e-19,1.8341794506969174e-19,1.2314433555569867e-19,7.3346676715195744e-19,8.7940593194875882e-21,1.4476081940780739e-14,1.8342120523942472e-15,5.0711643273255586e-23,5.0711647294416001e-23,3.0369315243520885e-20,5.1739001844223595e-17,6.5549676972860773e-18,1.8123263423205634e-25,1.8123266401936632e-25,2.5600224815328762e-28,2.2181780999297642e-16,6.403884600158339e-22,1.8808461791695053e-29,1.1408788305728425e-15,3.4890723151282582e-23,6.7150305410463065e-23,3.7685173032660227e-24,1.8497541722436022e-28,1.1677614703807791e-20,6.1609914294497904e-22,9.2193745577726201e-24,5.7778066917362277e-22,1.2754563231302552e-19,3.8599147190368755e-27,1.7916853865074376e-26,3.5712936566353803e-28,3.4366862926558565e-28,7.2996154499421696e-27,1.9191643707392408e-37,4.0910134894637026e-29,4.091013489463702e-29,2.3238268655297071e-24,3.748058993216589e-27,1.9363139877122001e-22,5.4661708041287013e-23,3.7629223497506027e-25,1.6183894892601078e-25
0.012839498955639376,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491238974,0.66999999298502722,1.4194890206573042e-10,8.3899743130378238e-14,2.7783493368162057e-16,1.3868670667115565e-31,4.8995827441338427e-29,2.382641677275757e-32,1.5728320606380306e-29,1.5853329904256489e-28,4.4577470452986022e-31,5.7344183870211644e-09,5.1906564938868388e-09,1.9577811745923531e-12,6.0437617503366714e-10,1.0386328446903007e-17,3.3094597131232227e-10,2.4746824386749226e-13,1.6569867671131112e-19,1.5939902744765117e-17,4.1711194599192637e-18,7.4436780727416684e-19,1.8940836293750973e-19,1.2716588240320866e-19,7.6668051510455916e-19,9.3864675105300793e-21,1.5454316158162461e-14,1.9552815332517365e-15,5.4058915091826832e-23,5.4058919242678164e-23,3.1327398777440786e-20,5.7058153878472182e-17,7.2182749209384305e-18,1.9957176590093418e-25,1.9957179802108029e-25,2.8232117257554336e-28,2.2964284570869726e-16,6.8265838730879505e-22,2.0742110763516629e-29,1.2198958831422565e-15,3.7252385381904537e-23,7.1695534811589339e-23,4.1443376683142201e-24,2.0342233499929083e-28,1.3266889592951463e-20,6.9895800003813315e-22,1.0480334200026848e-23,6.5681184167308029e-22,1.4532113187594322e-19,4.3787989765418993e-27,2.0337680753342159e-26,4.0513788740535685e-28,3.8986765724196542e-28,8.3169333346369949e-27,2.1866302558078801e-37,4.6409640921971926e-29,4.6409640921971943e-29,2.5589799815936863e-24,4.1333871836415633e-27,2.2852503138786535e-22,6.441766692393833e-23,4.4345158633266948e-25,1.9072344918600879e-25
0.013268596881297053,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491157767,0.6699999929332634,1.4663700856573553e-10,8.948404953473089e-14,2.7783544640795907e-16,1.3879597601343129e-31,5.0575253267492855e-29,2.5645195937978769e-32,1.6775398696918618e-29,1.6908560895876257e-28,4.9091136563822029e-31,5.7427854373184659e-09,5.1830938756309168e-09,1.9634985151055125e-12,6.2366855144399051e-10,1.0364277077970913e-17,3.4228152315534996e-10,2.5499565137494582e-13,1.6534687931012176e-19,1.6442275835369586e-17,4.3025999683932584e-18,7.670097417788386e-19,1.9537882434894579e-19,1.3117405494927193e-19,8.0038828690898864e-19,9.9966376937802069e-21,1.6462062347968042e-14,2.0797474648733389e-15,5.7500089881354591e-23,5.7500094141735924e-23,3.2280307460200528e-20,6.2715069735571457e-17,7.9223626228450572e-18,2.1903837558424299e-25,2.1903840945755572e-25,3.1031133716353753e-28,2.3744633997371472e-16,7.2611414951269109e-22,2.2798545597339359e-29,1.3014797144405537e-15,3.9685832815604909e-23,7.637892123339733e-23,4.5425712515317313e-24,2.2296939217884033e-28,1.5009208434126717e-20,7.8963911642572591e-22,1.1862449389484207e-23,7.4343714001621098e-22,1.6483721087971358e-19,4.9466439683122139e-27,2.2986209437230855e-26,4.5767638350669461e-28,4.4042592205371772e-28,9.4338672386451094e-27,2.4802864383155372e-37,5.2428067764567138e-29,5.242806776456715e-29,2.8085905732210975e-24,4.5431835456619529e-27,2.6820236718653218e-22,7.5492090147462248e-23,5.1968695258380851e-25,2.2351145304166986e-25
0.01369769480695473,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281491074967,0.66999999288151657,1.5132181702886859e-10,9.5241323524021166e-14,2.7783595857562972e-16,1.389046432001895e-31,5.2151342730854908e-29,2.7542797586145565e-32,1.7854918367567782e-29,1.7996481037110709e-28,5.389314093099456e-31,5.7510924680810467e-09,5.1756072801972234e-09,1.9691830830328277e-12,6.4290933178563998e-10,1.0342456502001931e-17,3.5363354328019294e-10,2.6248282647316608e-13,1.6499876387369428e-19,1.6942994925396531e-17,4.4336475084453815e-18,7.8953065990968186e-19,2.0132962488996288e-19,1.3516905142698536e-19,8.3458741553705741e-19,1.0624439314393232e-20,1.7499117552483483e-14,2.207572466031543e-15,6.1034133811281889e-23,6.1034138178421137e-23,3.322812304733028e-20,6.8718413234687559e-17,8.6681790347792326e-18,2.3965869867530964e-25,2.3965873487048994e-25,3.400156101038429e-28,2.4522877975159649e-16,7.7074269383548273e-22,2.498091581488565e-29,1.385623430468028e-15,4.2190588923360953e-23,8.1199547553651292e-23,4.9636895339740626e-24,2.4363973112855339e-28,1.6913535429500232e-20,8.8858196651811464e-22,1.3372662721619326e-23,8.3809186293326471e-22,1.8619564900507087e-19,5.5662000523082049e-27,2.5875149514930768e-26,5.1499932426190072e-28,4.9558830249706059e-28,1.0656242175096251e-26,2.8016643853409956e-37,5.899456568354773e-29,5.8994565683547707e-29,3.0729948511492819e-24,4.9780757006993275e-27,3.1312476310004202e-22,8.8009396547158784e-23,6.058548972077429e-25,2.6057135565560193e-25
0.014126792732612407,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281490990606,0.66999999282978651,1.5600335456297898e-10,1.0117099804527958e-13,2.7783647019661045e-16,1.3901270908106273e-31,5.3724130717570639e-29,2.9520359767122573e-32,1.8966773529811345e-29,1.9116983450926479e-28,5.8991669500404803e-31,5.7593399137013192e-09,5.1681957459793057e-09,1.9748350104728429e-12,6.6209909558704886e-10,1.0320863646266497e-17,3.6500191355584965e-10,2.6993039592278775e-13,1.646542813816312e-19,1.7442084785017565e-17,4.5642685645325233e-18,8.1193244691879424e-19,2.0726105901634998e-19,1.3915106932436247e-19,8.6927543292138103e-19,1.1269752465812028e-20,1.8565282244098862e-14,2.3387198285991494e-15,6.4660032683518901e-23,6.4660037150459865e-23,3.4170924874980427e-20,7.5076724909110284e-17,9.4566544281327422e-18,2.6145844329335543e-25,2.6145848125952909e-25,3.7147624957014224e-28,2.5299034062006403e-16,8.1653121041252008e-22,2.7292326120283515e-29,1.4723202140154548e-15,4.4766215529778209e-23,8.6156570463765826e-23,5.4081542813062247e-24,2.6545601733980535e-28,1.8989017614031461e-20,9.9623707248597631e-22,1.5018068469504074e-23,9.4122050399534343e-22,2.0950018372315492e-19,6.2402852406982785e-27,2.901720825690191e-26,5.7736743943734976e-28,5.5560570177990116e-28,1.1989995203740091e-26,3.1523250226087377e-37,6.6139001978589425e-29,6.613900197858938e-29,3.3525224810655009e-24,5.4386823392348508e-27,3.637807177911851e-22,1.0210085681284281e-22,7.0285898673855061e-25,3.0229177532280234e-25
0.014555890658270084,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332281490904764,0.66999999277807309,1.6068164800678007e-10,1.0727251444833401e-13,2.7783698128228792e-16,1.3912017476982614e-31,5.5293651653930514e-29,3.1579014811943491e-32,2.0110859669616113e-29,2.0269962846370296e-28,6.4394852225085429e-31,5.767528211112969e-09,5.1608583323605341e-09,1.9804544196406179e-12,6.8123841401938988e-10,1.0299495523697514e-17,3.7638651671596143e-10,2.7733897267295734e-13,1.6431338417955152e-19,1.7939569453715104e-17,4.6944694299039749e-18,8.3421694651548296e-19,2.1317341250123703e-19,1.4312030030292192e-19,9.0444989461551068e-19,1.1932457981224272e-20,1.966035960926354e-14,2.4731542318973935e-15,6.8376809989628148e-23,6.8376814553830337e-23,3.5108790538722375e-20,8.1798430505147973e-17,1.0288692158614454e-17,2.8446258667547442e-25,2.8446262583987429e-25,4.0473494577524908e-28,2.6073114459009179e-16,8.634673662005206e-22,2.9735839489629164e-29,1.5615633244263745e-15,4.7412276479729981e-23,9.1249150544264064e-23,5.8764044203870489e-24,2.8843979527487045e-28,2.1244998841176043e-20,1.113060348403541e-21,1.6805872181102581e-23,1.0532747995031886e-21,2.3485651009138782e-19,6.9717517918552341e-27,3.242532331646915e-26,6.4504462738086536e-28,6.2073207185895444e-28,1.3441175421135585e-26,3.5338587314175101e-37,7.3891606919281485e-29,7.3891606919281485e-29,3.6474937494921026e-24,5.9256138363045769e-27,4.2068587401370874e-22,1.1790469418582827e-22,8.1165071899059516e-25,3.4908194177537673e-25
