Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2OX(23),H2X(49),CO2X(24),CHOX(53)
4.7924064502853107e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33109778387833039,0.11309903720467265,0.022373868346012706,1.5414159570933008e-09,1.0028675825742858e-09,2.2421107885415722e-07,1.2162431829704952e-06,5.2405947607618925e-17,1.1261851359410783e-21,4.5051983543829455e-09,1.1049379667548281e-32,5.5578896799212449e-09,1.5667843201576907e-24,3.6057493922601622e-18,7.3016764872696679e-18,2.9194298259607332e-20,1.183139575827481e-11,1.4848751611217736e-24,0.0055692852894210481,0.00089397140216721785,5.2422776898632905e-11,6.0965246350602152e-06,3.6383500710385721e-15,8.8811819766153655e-11,2.1601379373367694e-07,1.8592053005165623e-09,2.0509014348542541e-07,7.23329649590086e-14,3.0000942044978209e-09,8.8205208912849644e-13,1.6865186117585588e-14
4.8154472000936e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33109033682047678,0.11309582293066565,0.022371761696086474,1.5665691528752203e-09,1.0273499313801168e-09,2.2873499623687573e-07,1.2290171505564968e-06,5.3143620142854502e-17,1.156443825419618e-21,4.5258506534816328e-09,1.1343459854557529e-32,5.5944168315499069e-09,1.5931818058516057e-24,3.6841368510921449e-18,7.4334063866533204e-18,2.9680304359056718e-20,1.2032744801382914e-11,1.5174916355783221e-24,0.0055724856395070986,0.000898170569322565,5.2639425873090303e-11,6.1428756812259294e-06,3.6534762923023081e-15,8.9421934038829297e-11,2.1585633037300203e-07,1.8821491310634302e-09,2.0635091809337817e-07,7.3891524222349336e-14,3.062566946617756e-09,8.9165780344556884e-13,1.7098260442245327e-14
4.838487949901889e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33108294237073982,0.1130926606605769,0.022369655338932155,1.5919954655043753e-09,1.0523108536614959e-09,2.3332665628084066e-07,1.2418437427807348e-06,5.3888054233204241e-17,1.1873520183277242e-21,4.5464984857502008e-09,1.1643849621658882e-32,5.6310707558190993e-09,1.6198884700807016e-24,3.7638493729491045e-18,7.5667828856048637e-18,3.0171384593467147e-20,1.2236493764214097e-11,1.5506562447090796e-24,0.0055756339286555214,0.00090236909462499326,5.2856054991728752e-11,6.189316145624618e-06,3.6686022734876496e-15,9.0033049060748268e-11,2.1570049428414776e-07,1.9052522878844437e-09,2.0761419046375228e-07,7.5477734716630379e-14,3.1260100227054598e-09,9.0132488675610324e-13,1.7333378015845806e-14
4.861528699710178e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33107559970002254,0.11308954956546619,0.022367549273838317,1.6176966352579882e-09,1.0777571866397881e-09,2.3798667748699695e-07,1.2547229333321512e-06,5.4639279259526552e-17,1.2189201870029772e-21,4.5671419093175876e-09,1.1950652140100164e-32,5.6678515149476513e-09,1.6469063892509627e-24,3.8449027133210441e-18,7.7018188327103416e-18,3.0667559809221497e-20,1.2442657838425135e-11,1.5843753925865905e-24,0.005578730985812126,0.0009065669794890279,5.3072664227625303e-11,6.2358447364529502e-06,3.6837280149004008e-15,9.064515631435036e-11,2.1554628005136778e-07,1.9285147327605691e-09,2.0887998497535613e-07,7.709196326621782e-14,3.1904327776423451e-09,9.1105358801815604e-13,1.7570546583602381e-14
4.8845694495184674e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33106830799245379,0.11308648882959266,0.022365443500104259,1.6436744093991358e-09,1.1036958220455482e-09,2.4271567884533299e-07,1.2676546981928412e-06,5.5397324601962344e-17,1.2511589124736161e-21,4.587780982134525e-09,1.2263971754612257e-32,5.7047591638085302e-09,1.6742376449747907e-24,3.9273127266479294e-18,7.8385271385530899e-18,3.1168850844284195e-20,1.2651252189404295e-11,1.6186555262021862e-24,0.0055817776267232866,0.00091076422530647942,5.3289253552616639e-11,6.2824601607505473e-06,3.6988535166456695e-15,9.1258246828322457e-11,2.1539368111380815e-07,1.9519364196572585e-09,2.1014832483763389e-07,7.8734579355519527e-14,3.2558445694339112e-09,9.2084415301737122e-13,1.7809773779761027e-14
4.9076101993267565e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33106106644517724,0.11308347765020477,0.022363338017039915,1.6699305420869276e-09,1.130133705965833e-09,2.4751427977771991e-07,1.280639015522299e-06,5.6162219640226627e-17,1.284078884622208e-21,4.6084157619737992e-09,1.2583913991382633e-32,5.7417937499505096e-09,1.701884324100696e-24,4.0110953661030163e-18,7.9769207750522454e-18,3.1675278529056887e-20,1.286229195539936e-11,1.6535031355737754e-24,0.0055847746541461841,0.00091496083344687134,5.3505822937347922e-11,6.3291611245148913e-06,3.7139787786310044e-15,9.1872311193975248e-11,2.1524268984660123e-07,1.9755172947540741e-09,2.1141923212506311e-07,8.0405955117066173e-14,3.3222547683541849e-09,9.3069682439908827e-13,1.8051067126916843e-14
4.930650949135046e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33105387426814359,0.11308051523733322,0.022361232823965613,1.6964667942876595e-09,1.1570778386842096e-09,2.5238310008064242e-07,1.2936758655453505e-06,5.6933993753898529e-17,1.3176909023350116e-21,4.629046306430471e-09,1.2910585566059488e-32,5.7789553136203252e-09,1.7298485187429543e-24,4.0962666833703782e-18,8.1170127747846018e-18,3.2186863687189011e-20,1.3075792246650441e-11,1.6889247538542413e-24,0.005587722858055681,0.00091915680525785906,5.3722372351320423e-11,6.3759463328165662e-06,3.7291038005695015e-15,9.2487339581516427e-11,2.1509329763835285e-07,1.9992572964753987e-09,2.1269272781148649e-07,8.2106465319213766e-14,3.3896727560872498e-09,9.4061184170440014e-13,1.8294434035441053e-14
4.953691698943335e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33104673068390639,0.11307760081358749,0.022359127920211934,1.7232849336870448e-09,1.1845352745134814e-09,2.5732275986783516e-07,1.3067652304437449e-06,5.7712676322710102e-17,1.3520058736371379e-21,4.6496726729220484e-09,1.3244094391786717e-32,5.8162438877853487e-09,1.7581323263112004e-24,4.182842828416686e-18,8.2588162302908354e-18,3.2703627136345105e-20,1.3291768144527626e-11,1.7249269574404534e-24,0.0055906230158479335,0.00092335214206563953,5.3938901762938027e-11,6.4228144899147457e-06,3.7442285819828902e-15,9.3103321756193709e-11,2.1494549496511719e-07,2.0231563555222097e-09,2.1396883180431106e-07,8.3836487353467096e-14,3.4581079248660554e-09,9.5058944140984725e-13,1.8539881803011699e-14
4.976732448751624e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3310396349274215,0.11307473361395545,0.022357023305119569,1.7503867346036213e-09,1.2125131216211799e-09,2.6233387951283656e-07,1.3199070942513767e-06,5.8498296726833408e-17,1.3870348158135904e-21,4.6702949186886466e-09,1.3584549587269837e-32,5.8536594981567493e-09,1.7867378495399737e-24,4.2708400492573256e-18,8.4023442933671714e-18,3.3225589688930158e-20,1.3510234700673643e-11,1.7615163660828918e-24,0.0055934758925407163,0.00092754684517535224,5.4155411139552294e-11,6.4697642993729237e-06,3.7593531222045855e-15,9.3720247094282441e-11,2.1479927146095156e-07,2.0472143949049072e-09,2.1524756297851305e-07,8.5596401221429906e-14,3.5275696766086747e-09,9.6062985697045032e-13,1.87874176142437e-14
4.999773198559913e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33103258624584886,0.11307191288560617,0.022354918978039106,1.7777739779034292e-09,1.2410185418478456e-09,2.6741707959147341e-07,1.3331014427530918e-06,5.9290884347166423e-17,1.4227888555162903e-21,4.6909131007930967e-09,1.3932061484873148e-32,5.8912021632131701e-09,1.8156671965181939e-24,4.3602746917169043e-18,8.5476101743433695e-18,3.3752772152774186e-20,1.3731206936151602e-11,1.7986996429958739e-24,0.0055962822409705891,0.00093174091587147081,5.4371900447506211e-11,6.5167944641748643e-06,3.774477420382709e-15,9.4338104598896197e-11,2.1465461598514865e-07,2.0714313299772084e-09,2.1652893921039084e-07,8.7386589521382667e-14,3.5980674220522225e-09,9.7073331886579937e-13,1.9037048540413784e-14
5.0228139483682024e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33102558389835773,0.11306913788769597,0.022352814938330939,1.8054484509160379e-09,1.2700587505181489e-09,2.7257298082428844e-07,1.3463482633870403e-06,6.0090468565617256e-17,1.4592792288571746e-21,4.7115272761210387e-09,1.4286741638748215e-32,5.9288718942249097e-09,1.8449224807185643e-24,4.4511631991842341e-18,8.6946271413480298e-18,3.4285195331777939e-20,1.3954699840597971e-11,1.8364834949683977e-24,0.005599042801986906,0.0009359343554181884,5.4588369652176994e-11,6.5639036868407369e-06,3.7896014754830925e-15,9.4956882915599329e-11,2.1451151668624124e-07,2.0958070684710886e-09,2.1781297741101127e-07,8.9207437434495265e-14,3.6696105798846093e-09,9.8090005464891056e-13,1.9288781539275946e-14
5.0458546981764916e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33101862715593611,0.1130664078911775,0.022350711185365031,1.8334119473520007e-09,1.2996410162448879e-09,2.7780220401892337e-07,1.3596475451505318e-06,6.0897078765387062e-17,1.4965172814874826e-21,4.7321375013809737e-09,1.4648702832993962e-32,5.9666686952785995e-09,1.8745058210268836e-24,4.5435221123618227e-18,8.843408519562148e-18,3.4822880026520754e-20,1.4180728371380877e-11,1.8748746724755818e-24,0.0056017583046427382,0.00094012716505979138,5.4804818718017597e-11,6.6110906695433996e-06,3.8047252862922424e-15,9.5576570347801471e-11,2.143699610628757e-07,2.1203415105327532e-09,2.1909969355930138e-07,9.1059332710671309e-14,3.7422085758743154e-09,9.9113028899758263e-13,1.9542623454962791e-14
5.068895447984781e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33101171530120133,0.11306372217861177,0.022348607718520836,1.8616662672217987e-09,1.3297726607259053e-09,2.8310537001247e-07,1.3729992785093302e-06,6.1710744331251436e-17,1.5345144686633261e-21,4.7527438331042932e-09,1.5018059089848429e-32,6.0045925633023818e-09,1.9044193417712861e-24,4.6373680690099995e-18,8.9939676904617385e-18,3.5365847034832101e-20,1.4409307452763864e-11,1.9138799697907188e-24,0.0056044294663827494,0.00094431934602102671,5.5021247608596847e-11,6.6583541142248329e-06,3.8198488514202693e-15,9.6197154871918883e-11,2.1422993602165237e-07,2.1450345487596578e-09,2.2038910273473803e-07,9.2942665654036498e-14,3.8158708419984076e-09,1.0014242437679987e-12,1.9798581017968868e-14
5.09193619779307e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33100484762821475,0.11306108004398337,0.022346504537187079,1.8902132167563445e-09,1.3604610585339756e-09,2.8848309961380408e-07,1.3864034553103488e-06,6.2531494649840179e-17,1.5732823552976617e-21,4.7733463276452698e-09,1.5394925677912509e-32,6.0426434880916064e-09,1.9346651727513656e-24,4.7327178036856882e-18,9.1463180910504205e-18,3.5914117152328203e-20,1.4640451975075174e-11,1.9535062250979249e-24,0.0056070569932280788,0.00094851089950746348,5.5237656286638838e-11,6.7056927227126559e-06,3.8349721693038071e-15,9.6818624152284832e-11,2.1409142793202804e-07,2.1698860682385411e-09,2.2168121914959477e-07,9.4857829108066805e-14,3.8906068155689357e-09,1.011782138050316e-12,2.0056660845211282e-14
5.114976947601359e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33099802344229989,0.11305848079251844,0.02234440164076168,1.9190546083290835e-09,1.3917136368997079e-09,2.9393601354591119e-07,1.3998600686976698e-06,6.3359359109915976e-17,1.6128326159987661e-21,4.7939450411810326e-09,1.5779419120405715e-32,6.0808214523350169e-09,1.9652454492672095e-24,4.8295881474759467e-18,9.3004732130828014e-18,3.6467711172914924e-20,1.4874176793882751e-11,1.9937603206053934e-24,0.0056096415799582883,0.00095270182670584237,5.5454044714061016e-11,6.7531051968367351e-06,3.8500952382088803e-15,9.7440965555797048e-11,2.13954422678378e-07,2.1948959465844901e-09,2.2297605618070703e-07,9.6805218440364734e-14,3.9664259383579646e-09,1.0222041882260025e-12,2.0316869440163652e-14
5.138017697409648e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33099124205986213,0.11305592374050578,0.022342299028651518,1.9481922603797555e-09,1.4235378754875127e-09,2.9946473238821963e-07,1.4133691130318412e-06,6.4194367102651012e-17,1.6531770350953388e-21,4.8145400297115081e-09,1.6171657203454288e-32,6.1191264316414417e-09,1.9961623121483115e-24,4.9279960277263068e-18,9.4564466022794059e-18,3.7026649889258472e-20,1.5110496729174963e-11,2.0346491826592424e-24,0.005612183910290394,0.00095689212878442072,5.5670412852011087e-11,6.8005902385458392e-06,3.8652180562337537e-15,9.8064166166288593e-11,2.1381890570931398e-07,2.2200640539809969e-09,2.2427362640072147e-07,9.8785231527087961e-14,4.043337655721382e-09,1.0326906080266992e-12,2.0579213193059279e-14
5.1610584472179375e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3309845028082124,0.11305340821512046,0.022340196700272378,1.9776279973398439e-09,1.4559413061646876e-09,3.0506987651895379e-07,1.4269305838123801e-06,6.5036548021902669e-17,1.6943275066483297e-21,4.8351313490593282e-09,1.6571758984411664e-32,6.157558394566987e-09,2.0274179077823783e-24,5.0279584677640303e-18,9.6142518575339316e-18,3.7590954093225013e-20,1.5349426564547293e-11,2.0761797818579616e-24,0.0056146846570550579,0.00096108180689330957,5.5886760660903226e-11,6.8481465500243067e-06,3.8803406213117528e-15,9.8688212798611939e-11,2.1368486208435167e-07,2.2453902532210317e-09,2.2557394160879715e-07,1.007982687370292e-13,4.1213514157216946e-09,1.0432416085943763e-12,2.0843698381159436e-14
5.1840991970262266e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097780502539303,0.1130509335542506,0.02233809465504873,2.0073636495597545e-09,1.4889315127636773e-09,3.1075206605751786e-07,1.4405444776034115e-06,6.5885931264487285e-17,1.7362960344496289e-21,4.8557190548697284e-09,1.6979844800211578e-32,6.1961173026427269e-09,2.0590143881439939e-24,5.129492586616312e-18,9.7739026301135972e-18,3.8160644576290466e-20,1.5590981046394911e-11,2.1183591331674526e-24,0.0056171444823699696,0.00096527086216480174,5.6103088100452902e-11,6.8957728338087167e-06,3.8954629312140371e-15,9.9313092012426391e-11,2.1355227651802418e-07,2.2708743997490985e-09,2.268770128607315e-07,1.0284473291536139e-13,4.2004766682500182e-09,1.0538573985425781e-12,2.1110331169082807e-14
5.207139946834516e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33097114806000671,0.11304849910632672,0.022335992892413649,2.0374010532377437e-09,1.5225161308375635e-09,3.165119208069244e-07,1.4542107919623858e-06,6.6742546230452617e-17,1.7790947320077169e-21,4.8763032026104066e-09,1.7396036275753961e-32,6.2348031104029056e-09,2.0909539108231713e-24,5.2326155987235421e-18,9.9354126228531941e-18,3.873574212992193e-20,1.5835174883111467e-11,2.1611942960366588e-24,0.0056195640378104601,0.00096945929571369636,5.6319395129710908e-11,6.9434677929045344e-06,3.9105849835523586e-15,9.9938790125681414e-11,2.134211334215338e-07,2.2965163417042788e-09,2.2818285049848544e-07,1.0492502936703849e-13,4.2807228641474319e-09,1.0645381840185628e-12,2.1379117609192442e-14
5.230180696642805e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33096453127104858,0.11304610423015368,0.022333891411808641,2.0677420503506302e-09,1.5567028474088376e-09,3.223500601962817e-07,1.4679295253717899e-06,6.7606422323348794e-17,1.8227358225204053e-21,4.8968838475713623e-09,1.7820456332323735e-32,6.2736157654136103e-09,2.1232386390537495e-24,5.3373448136476839e-18,1.0098795589343607e-17,3.9316267545931581e-20,1.6082022744294009e-11,2.2046923745137795e-24,0.005621943964577397,0.00097364710863761226,5.6535681707096303e-11,6.9912301309026744e-06,3.9257067757817756e-15,1.0056529322778809e-10,2.1329141694203431e-07,2.3223159199642372e-09,2.2949146417908581e-07,1.0703956583987269e-13,4.3620994543259014e-09,1.0752841687661339e-12,2.165006364203622e-14
5.253221446451094e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3309579540277397,0.1130437482947458,0.02233179021268351,2.098388488586297e-09,1.5914994007115293e-09,3.2826710322334833e-07,1.4817006771737946e-06,6.8477588950497475e-17,1.8672316388347834e-21,4.9174610448647164e-09,1.8253229196042734e-32,6.3125552083019689e-09,2.1558707417416528e-24,5.4436976357758426e-18,1.02640653331154e-17,3.9902241616804612e-20,1.6331539259954248e-11,2.2488605173630772e-24,0.0056242848936624203,0.00097783430201729888,5.6751947790428678e-11,7.0390585520960032e-06,3.940828305203355e-15,1.0119258719247418e-10,2.1316311099963535e-07,2.3482729681902091e-09,2.3080286290288631e-07,1.0918875250727635e-13,4.4446158888889711e-09,1.0860955541889949e-12,2.1923175096837459e-14
5.276262196259383e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33095141570936426,0.11304143067916386,0.022329689294496254,2.1293422212779969e-09,1.626913579926739e-09,3.3426366839717279e-07,1.4955242475077504e-06,6.9356075523260016e-17,1.9125946233944908e-21,4.9380348494244978e-09,1.8694480406354861e-32,6.3516213727858237e-09,2.1888523934930032e-24,5.5516915640191253e-18,1.0431235706818057e-17,4.0493685136002065e-20,1.6583739019736228e-11,2.2937059181822571e-24,0.0056265874460105234,0.00098202087691693675,5.6968193336959088e-11,7.0869517615957173e-06,3.9559495689668139e-15,1.0182065769031735e-10,2.1303619932221725e-07,2.3743873128729252e-09,2.3211705504117028e-07,1.1137300195068702e-13,4.5282816162523914e-09,1.0969725394144538e-12,2.2198457692032116e-14
5.2993029460676725e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33094491570510942,0.11303915077235545,0.022327588656712898,2.1606051073404803e-09,1.6629532249116519e-09,3.4034037368082604e-07,1.5094002372504689e-06,7.0241911457303362e-17,1.9588373281744325e-21,4.9586053160064203e-09,1.9144336824544688e-32,6.3908141857039072e-09,2.2221857746420649e-24,5.6613441915068471e-18,1.0600320611395525e-17,4.1090618898239892e-20,1.6838636572140513e-11,2.3392358155204335e-24,0.0056288522326800637,0.00098620683438443361,5.718441830340046e-11,7.1349084654475754e-06,3.9710705640731547e-15,1.0244949020095374e-10,2.1291066547814602e-07,2.4006587733794807e-09,2.3343404836308114e-07,1.1359272914166915e-13,4.613106082264918e-09,1.1079153213573112e-12,2.2475917035848909e-14
5.322343695875962e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33093845341390721,0.11303690797299733,0.022325488298807376,2.1921790112079299e-09,1.6996262259220879e-09,3.4649783643424301e-07,1.5233286479592088e-06,7.1135126172865191e-17,2.0059724146030726e-21,4.9791724991876282e-09,1.9602926642289569e-32,6.430133567046504e-09,2.2558730712790348e-24,5.7726732052761739e-18,1.0771333995258543e-17,4.1693063699745087e-20,1.7096246423754998e-11,2.3854574929966671e-24,0.0056310798550001998,0.00099039217545171553,5.7400622645956831e-11,7.1829273707479778e-06,3.9861912873772528e-15,1.0307907002495974e-10,2.1278649290697191e-07,2.4270871620011454e-09,2.3475385006187014e-07,1.1584835142370646e-13,4.6990987293294336e-09,1.1189240947837906e-12,2.2755558626929645e-14
5.345384445684251e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33093202824427886,0.11303470168934042,0.022323388220261402,2.2240658027737199e-09,1.7369405233286646e-09,3.5273667335718312e-07,1.5373094818172911e-06,7.2035749095016831e-17,2.0540126534724055e-21,4.9997364533664262e-09,2.0070379390245542e-32,6.469579429986601e-09,2.2899164752776539e-24,5.8856963859572797e-18,1.0944289853454351e-17,4.2301040338490212e-20,1.7356583038492395e-11,2.4323782794190731e-24,0.0056332709047258525,0.00099457690113500868,5.761680632035197e-11,7.2310071857598368e-06,4.0013117355904103e-15,1.0370938229540471e-10,2.1266366494819936e-07,2.4536722840020856e-09,2.3607646678045131e-07,1.1814028849368315e-13,4.7862689955246141e-09,1.1299990523753627e-12,2.3037387854986031e-14
5.36842519549254e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33092563961418253,0.11303253133905762,0.02232128842056438,2.2562673573319826e-09,1.7749041073266414e-09,3.5905750043232373e-07,1.5513427415822704e-06,7.2943809653924946e-17,2.1029709248357444e-21,5.0202972327619829e-09,2.0546825946667038e-32,6.509151680911527e-09,2.324318184322656e-24,6.0004316074541013e-18,1.1119202226834215e-17,4.2914569614407215e-20,1.761966083683458e-11,2.4800055489045005e-24,0.0056354259641901681,0.00099876101243511753,5.783296928185708e-11,7.2791466200282473e-06,4.016431905282903e-15,1.0434041198907508e-10,2.1254216486820815e-07,2.4804139376689962e-09,2.3740190463625787e-07,1.2046896238306072e-13,4.8746263137273168e-09,1.1411403847923325e-12,2.3321410001490361e-14
5.391465945300829e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33091928695086192,0.1130303963490934,0.022319188899213215,2.2887855555209754e-09,1.8135250176395123e-09,3.6546093286849786e-07,1.565428430536583e-06,7.3859337285111703e-17,2.1528602178934445e-21,5.0408548914140277e-09,2.1032398546060654e-32,6.5488502194550786e-09,2.3590804019370236e-24,6.1168968366207799e-18,1.1296085201219299e-17,4.3533672329581498e-20,1.7885494195083835e-11,2.5283467209987775e-24,0.0056375456064545644,0.0010029445103376961,5.8049111485317451e-11,7.3273443844958872e-06,4.031551792886451e-15,1.049721439373698e-10,2.1242197588540773e-07,2.5073119143616408e-09,2.3873016924539391e-07,1.2283479743876e-13,4.964180110735883e-09,1.1523482807370671e-12,2.3607630240397e-14
5.4145066951091184e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.330912969690699,0.11302829615551639,0.02231708965571225,2.3216222832682439e-09,1.852811343216426e-09,3.719475850440893e-07,1.5795665524405938e-06,7.4782361429713162e-17,2.2036936308666734e-21,5.061409483182517e-09,2.1527230787873024e-32,6.588674938530116e-09,2.3942053375090592e-24,6.2351101329338475e-18,1.1474952906565331e-17,4.4158369288427263e-20,1.8154097444621072e-11,2.5774092607975135e-24,0.0056396303954563938,0.001007127395813515,5.8265232885178856e-11,7.37559919161817e-06,4.0466713946966992e-15,1.0560456283686812e-10,2.123030811937038e-07,2.5343659985642678e-09,2.400612657460802e-07,1.2523822030374494e-13,5.0549398063945564e-09,1.1636229270167497e-12,2.3896053638891945e-14
5.4375474449174075e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33090668727906802,0.11302623020337407,0.022314990689573107,2.3547794317375534e-09,1.8927712219235096e-09,3.7851807045059682e-07,1.5937571114879772e-06,7.5712911534736196e-17,2.2554843708593702e-21,5.081961061747277e-09,2.2031457645213042e-32,6.6286257243616552e-09,2.4296952063192726e-24,6.3550896481602744e-18,1.1655819516126412e-17,4.478868129784511e-20,1.842548487117113e-11,2.6272006790674563e-24,0.0056416808861542433,0.0010113096698187213,5.8481333435512675e-11,7.4239097554780824e-06,4.061790706875643e-15,1.0623765325957157e-10,2.121854639843529e-07,2.5615759679379039e-09,2.4139519882139197e-07,1.2767965989732134e-13,5.1469148127192046e-09,1.1749645086055521e-12,2.4186685158167693e-14
5.460588194725697e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33090043917019185,0.11302419794654962,0.022312892000314607,2.3882588972775913e-09,1.9334128402291655e-09,3.8517300163637996e-07,1.608000112263338e-06,7.6651017053313798e-17,2.3082457537084913e-21,5.1025096806076533e-09,2.2545215473608504e-32,6.6687024565204227e-09,2.4655522295670612e-24,6.476853626021435e-18,1.1838699245618482e-17,4.5424629167362693e-20,1.8699670714075323e-11,2.677728532368413e-24,0.0056436976246709101,0.001015491333295093,5.8697413090040446e-11,7.4722747919007096e-06,4.0769097254540323e-15,1.0687139966282307e-10,2.1206910746628021e-07,2.5889415933735165e-09,2.4273197272128949e-07,1.3015954739515175e-13,5.2401145330245335e-09,1.186373208706126e-12,2.4479529654221215e-14
5.483628944533986e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33089422482700104,0.11302219884762135,0.022310793587462623,2.422062581372385e-09,1.9747444328834319e-09,3.9191299015059824e-07,1.6222955597020131e-06,7.7596707444958889e-17,2.361991203822687e-21,5.1230553930821132e-09,2.3068642019797313e-32,6.7089050079568896e-09,2.5017786343971908e-24,6.600420401853087e-18,1.2023606352382732e-17,4.6066233709259367e-20,1.8976669165571223e-11,2.7290004231757077e-24,0.0056456811484341335,0.0010196723871702914,5.8913471802157831e-11,7.520693018567394e-06,4.0920284463337309e-15,1.0750578639890565e-10,2.1195399488493362e-07,2.6164626390460176e-09,2.4407159128394491e-07,1.3267831620899323e-13,5.3345483610529679e-09,1.1978492088103315e-12,2.4774591878672238e-14
5.506669694342275e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33088804372099551,0.1130202323777242,0.022308695450549979,2.4561923905934579e-09,2.0167742825914773e-09,3.9873864648735602e-07,1.6366434590519751e-06,7.8550012175816292e-17,2.4167342540095139e-21,5.1435982523078568e-09,2.3601876430553386e-32,6.7492332450357728e-09,2.5383766539260697e-24,6.7258084022614548e-18,1.2210555134549352e-17,4.6713515738675748e-20,1.9256494370079778e-11,2.7810240000031875e-24,0.005647631986315048,0.0010238528323581032,5.9129509524957575e-11,7.5691631551295416e-06,4.1071468652900628e-15,1.0814079772432448e-10,2.1184010953974307e-07,2.6441388624691116e-09,2.4541405795636687e-07,1.3523640196616036e-13,5.4302256801054357e-09,1.2093926887591065e-12,2.5071876479599777e-14
5.529710444150564e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308818953321066,0.11301829801641339,0.02230659758911633,2.4906502365536559e-09,2.0595107196813191e-09,4.0565058003006472e-07,1.6510438158377564e-06,7.9510960718913406e-17,2.4724885452913151e-21,5.1641383112403995e-09,2.4145059261547404e-32,6.7896870275710095e-09,2.575348527267811e-24,6.8530361447754871e-18,1.2399559930201972e-17,4.7366496073708798e-20,1.9539160423499931e-11,2.8338069575267737e-24,0.0056495506587644455,0.0010280326697586811,5.9345526211251869e-11,7.6176839233220141e-06,4.122264977974101e-15,1.0877641780877768e-10,2.1172743480025543e-07,2.6719700145509646e-09,2.4675937581433041e-07,1.3783424248872847e-13,5.5271558621741842e-09,1.2210038268014143e-12,2.5371388002394858e-14
5.5527511939588534e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3308757791485642,0.11301639525153058,0.022304500002708078,2.5254380358626459e-09,2.1029621217658411e-09,4.1264939899603459e-07,1.6654966358263344e-06,8.0479582554408986e-17,2.5292678267098862e-21,5.1846756226531358e-09,2.4698332486242536e-32,6.8302662088611866e-09,2.6126964995600688e-24,6.9821222374953832e-18,1.2590635116543033e-17,4.8025195535493408e-20,1.9824681372510734e-11,2.88735703670854e-24,0.0056514376779468849,0.0010322119002587804,5.9561521813594525e-11,7.6662540470760894e-06,4.1373827799149707e-15,1.0941263074381796e-10,2.1161595412100969e-07,2.6999558396506882e-09,2.4810754758161762e-07,1.404722777724664e-13,5.6253482670778585e-09,1.2326827996522006e-12,2.5673130890627134e-14
5.5757919437671426e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33086969466676303,0.11301452357907155,0.022302402690878232,2.5605577100840374e-09,2.1471369133992087e-09,4.1973571038130768e-07,1.6800019249948929e-06,8.1455907169840418e-17,2.5870859551200475e-21,5.205210239136901e-09,2.5261839504825214e-32,6.8709706357254398e-09,2.6504228219896662e-24,7.1130853787374862e-18,1.2783795109060468e-17,4.8689634948271228e-20,2.0113071213881113e-11,2.9416820249213333e-24,0.0056532935478726233,0.0010363905247319871,5.9777496284301474e-11,7.7148722526319926e-06,4.152500266522064e-15,1.1004942055121313e-10,2.1150565105521667e-07,2.728096075635621e-09,2.4945857564857559e-07,1.4315094996552402e-13,5.7248122415990161e-09,1.2444297825492892e-12,2.5977109486923728e-14
