Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CO2X(24),CH3X(55),C2H4X(215)
1.9143766509644076e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415374888477027,0.0928406330385224,0.012909229424734305,2.167954327390736e-06,2.4071533692973255e-05,0.033684577550908416,0.016797725478798167,5.563744586890103e-05,4.5825170996631956e-11,0.002196409412323469,5.935742630071556e-11,0.0004852758187360943,2.859333177439843e-09,3.418935923941723e-08,1.4823949005045094e-09,9.350636996556328e-11,8.911197283076519e-08,1.059240161594987e-05,0.006649610761557761,0.002998002218169874,0.0004338262622158807,8.283207082076184e-08,7.053981202571251e-09,3.886295029961563e-08,1.1343494611116553e-10,6.218707093834755e-07,1.4016372270505459e-05,2.6636044414128275e-07,0.0006720706876551191,1.676251334053477e-05,5.189024312429742e-08,1.0915133259185188e-09,7.58210064497917e-11,5.8105369520123875e-11,6.7867782684423105e-09,1.1917083581576144e-06
1.920508683823903e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415483267865269,0.09278806386387942,0.012885664044638265,2.1801558377037816e-06,2.419288777554906e-05,0.03379577330040304,0.016854879673262345,5.558142955189985e-05,4.6270068634425893e-11,0.002195265695987054,5.931988750511685e-11,0.0004855336794848551,2.8588838392984608e-09,3.422908073321646e-08,1.4882298002470318e-09,9.381906455446677e-11,8.904403287370204e-08,1.063335503146333e-05,0.006646005710883345,0.002987832167238669,0.0004344786432145688,8.267317914320252e-08,7.0374379431193225e-09,3.8837767552263134e-08,1.1397244902138274e-10,6.24517725790929e-07,1.4055255527309959e-05,2.6724996539523864e-07,0.0006743083272700936,1.6827323914636924e-05,5.2068078081250344e-08,1.0969500889618695e-09,7.618674244067627e-11,5.810605237225489e-11,6.783410754133744e-09,1.1964339976178952e-06
1.9266407166833983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4415592108291997,0.09273552887276741,0.012862140525626595,2.192348243968539e-06,2.4314073256532616e-05,0.03390689866397498,0.01691199737592862,5.5525361039230624e-05,4.671757567613919e-11,0.0021941211558589363,5.928219488103344e-11,0.00048579101563185574,2.8584304051568434e-09,3.42677849045418e-08,1.494065217695582e-09,9.413126070187169e-11,8.897382319649943e-08,1.0674268460354458e-05,0.006642403621556903,0.0029776150789690265,0.00043512972856177046,8.251189257181652e-08,7.020928308297166e-09,3.881255515848103e-08,1.1451458792078545e-10,6.271890622797153e-07,1.4094615188028063e-05,2.6813898661693374e-07,0.0006765447411685526,1.6892071208987302e-05,5.2245814427369193e-08,1.1023790986505772e-09,7.65528432800643e-11,5.810442341206821e-11,6.780041228613835e-09,1.201155453371075e-06
1.9327727495428936e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441570140760307,0.09268302808241012,0.012838658790591208,2.204531003034286e-06,2.4435085063090925e-05,0.03401795357442924,0.016969078539734683,5.546924241821998e-05,4.7167696020350793e-11,0.0021929758151792364,5.924435224019247e-11,0.0004860478293201947,2.857972965410345e-09,3.430547262864426e-08,1.4999011338346141e-09,9.444295828003199e-11,8.89013472223166e-08,1.0715141842488804e-05,0.006638804490561321,0.0029673511607913876,0.0004357795240420209,8.234821490241966e-08,7.004452308972267e-09,3.878731367164611e-08,1.1506143124107612e-10,6.298850697983633e-07,1.4134457209589467e-05,2.6902750724535683e-07,0.0006787799282622132,1.6956755128407176e-05,5.2423452038620974e-08,1.1078001290607203e-09,7.691930681643138e-11,5.810047856006233e-11,6.7766697590973355e-09,1.2058727183032021e-06
1.938904782402389e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44158111636529457,0.09263056150980406,0.012815218762602887,2.2167035711847284e-06,2.4555918122716442e-05,0.03412893796579106,0.017026123118228216,5.5413075732920064e-05,4.7620433533861324e-11,0.0021918296967523595,5.920636331499822e-11,0.00048630412268070404,2.8575116086214997e-09,3.4342144809488474e-08,1.5057375297657414e-09,9.475415716890269e-11,8.882660837822054e-08,1.0755975119384462e-05,0.006635208314885921,0.0029570406191692226,0.00043642803539539857,8.218214993857767e-08,6.988009954214786e-09,3.876204363738312e-08,1.1561304866906177e-10,6.326061057574252e-07,1.4174787667160595e-05,2.6991552672584365e-07,0.0006810138874832585,1.7021375580333397e-05,5.26009907925306e-08,1.1132129542638202e-09,7.728613090782674e-11,5.809421378504189e-11,6.773296411478104e-09,1.210585785494645e-06
1.945036815261884e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44159213743044873,0.09257812917171919,0.012791820364910628,2.228865404150007e-06,2.467656736334277e-05,0.03423985177328753,0.01708313106555187,5.535686298510406e-05,4.807579205177627e-11,0.002190682822956834,5.916823176033266e-11,0.0004865598978320017,2.857046421561702e-09,3.437780237932004e-08,1.511574386705987e-09,9.506485725598763e-11,8.874961009523477e-08,1.0796768234178867e-05,0.006631615091526191,0.0029466836596152117,0.0004370752683180014,8.201370149172589e-08,6.971601251344144e-09,3.873674559375147e-08,1.1616951117633851e-10,6.353525341824335e-07,1.4215612756843672e-05,2.7080304450988333e-07,0.0006832466177839702,1.708593247476556e-05,5.277843056813438e-08,1.1186173483317796e-09,7.76533134217694e-11,5.8085625103990314e-11,6.769921250359211e-09,1.2152946482159611e-06
1.9511688481213795e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416032037428791,0.0925257310846999,0.012768463520941029,2.241015957118462e-06,2.4797027713457885e-05,0.03435069493333079,0.017140102336429496,5.530060613514144e-05,4.853377537758823e-11,0.0021895352157539345,5.912996115514622e-11,0.00048681515688055605,2.8565774892480186e-09,3.441244629826617e-08,1.517411685986188e-09,9.537505843620137e-11,8.867035580838501e-08,1.083752113159938e-05,0.0066280248174835025,0.002936280486706159,0.00043772122846238645,8.18428733812763e-08,6.9552262059701e-09,3.871142007141091e-08,1.167308910505925e-10,6.381247258750895e-07,1.4256938798525266e-05,2.716900600549263e-07,0.0006854781181363912,1.7150425724219478e-05,5.295577124593813e-08,1.1240130853416983e-09,7.80208522351428e-11,5.807470858195189e-11,6.7665443390793025e-09,1.2199992999242612e-06
1.957300880980875e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44161431509049903,0.09247336726506569,0.012745148154297605,2.2531546847486753e-06,2.491729410222008e-05,0.03446146738349943,0.017197036886150895,5.5244307102993414e-05,4.89943872832599e-11,0.0021883868966975245,5.909155500425849e-11,0.0004870699019207348,2.856104894985632e-09,3.4446077553903284e-08,1.5232494090492017e-09,9.56847606117188e-11,8.858884895675217e-08,1.0878233757929727e-05,0.006624437489764838,0.0029258313040993783,0.000438365921437996,8.166966943479265e-08,6.938884822036503e-09,3.868606759380541e-08,1.172972619278164e-10,6.409230585781184e-07,1.429877223876006e-05,2.725765728240986e-07,0.0006877083875319465,1.7214855243674713e-05,5.3133012707870596e-08,1.1293999393807447e-09,7.838874523407833e-11,5.806146033193265e-11,6.7631657397422075e-09,1.2246997342590686e-06
1.96343291384037e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441625471262009,0.09242103772891205,0.012721874188760208,2.265281041181002e-06,2.5037361459568847e-05,0.034572169062523674,0.01725393467055926,5.518796776898291e-05,4.945763150930532e-11,0.0021872378869416324,5.905301673976466e-11,0.0004873241350348769,2.855628720399743e-09,3.447869716088701e-08,1.5290875374483548e-09,9.599396369184871e-11,8.850509298351514e-08,1.0918906060984085e-05,0.006620853105382529,0.0029153363145463626,0.00043900935281165394,8.149409348804766e-08,6.922577101860651e-09,3.866068867731022e-08,1.1786869882376543e-10,6.437479171375874e-07,1.4341119653630786e-05,2.7346258228605235e-07,0.0006899374249811549,1.727922095053334e-05,5.331015483724331e-08,1.1347776845508624e-09,7.875699031387433e-11,5.8045876514720574e-11,6.759785513239957e-09,1.2293959450391118e-06
1.9695649466998655e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44163667204687646,0.09236874249211123,0.012698641548284338,2.2773944800497546e-06,2.5157224716342166e-05,0.0346827999102659,0.017310795646035233,5.513158997483682e-05,4.992351176487297e-11,0.0021860882072507627,5.901434972291894e-11,0.00048757785829333164,2.8551490454785076e-09,3.4510306160507166e-08,1.53492605284562e-09,9.630266759288173e-11,8.841909133601227e-08,1.0959537990072899e-05,0.006617271661353979,0.0029047957199099046,0.0004396515281080297,8.131614938512727e-08,6.9063030461826365e-09,3.8635283831433825e-08,1.184452781663766e-10,6.465996936718284e-07,1.4383987751788212e-05,2.743480879148981e-07,0.0006921652295132361,1.734352276456422e-05,5.348719751870012e-08,1.1401460949739255e-09,7.912558537890154e-11,5.802795333879401e-11,6.756403719285236e-09,1.234087926257991e-06
1.975696979559361e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44164791723531943,0.09231648157031307,0.012675450157000574,2.2894944544945803e-06,2.5276878804385863e-05,0.034793359867707,0.01736761976948472,5.5075175524382006e-05,5.03920317278261e-11,0.002184937878006746,5.897555724541093e-11,0.00048783107375453794,2.854665948603914e-09,3.454090562033862e-08,1.5407649370102932e-09,9.661087223797152e-11,8.833084746578241e-08,1.1000129495978602e-05,0.0066136931547014065,0.0028942097211773488,0.0004402924528099387,8.113584097864045e-08,6.8900626541912655e-09,3.860985355894939e-08,1.190270778337033e-10,6.494787877621892e-07,1.4427383377745204e-05,2.752330891897439e-07,0.0006943918001758319,1.7407760607866273e-05,5.366414063818526e-08,1.1455049447962669e-09,7.949452834243166e-11,5.800768706030533e-11,6.753020416431647e-09,1.2387756720812643e-06
1.9812158091329065e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416580756971815,0.09226947609277808,0.012654613110338954,2.300372467042962e-06,2.5384384456432354e-05,0.034892803170306415,0.017418729936902123,5.502437263878871e-05,5.0815959658905663e-11,0.0021839020428626892,5.894053941247392e-11,0.00048805853519472766,2.8542282991620646e-09,3.4567582880900125e-08,1.5460202330720065e-09,9.688782949663587e-11,8.824951373826531e-08,1.1036627249958014e-05,0.006610475007713106,0.002884643667237787,0.0004408682202816282,8.09715451243769e-08,6.875475081964087e-09,3.85869449841909e-08,1.1955522647311032e-10,6.520936653595468e-07,1.4466896246264925e-05,2.760291586878422e-07,0.0006963946580412321,1.7465519909323983e-05,5.3823304226979686e-08,1.1503195486779705e-09,7.982687274530403e-11,5.798744100089927e-11,6.7499742012330725e-09,1.2429910173727092e-06
1.986734638706452e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4416682698046993,0.09222249843398929,0.012633809359146545,2.311238730725928e-06,2.5491712884477134e-05,0.034992188963367435,0.01746981018898252,5.497354275598785e-05,5.124203134401838e-11,0.0021828657121228732,5.890542487233728e-11,0.0004882855884608256,2.8537879951040008e-09,3.4593444114439e-08,1.551275800011307e-09,9.716438225457007e-11,8.81663691317295e-08,1.1073092188598275e-05,0.006607259235426505,0.0028750411433998034,0.0004414429831184682,8.080534013250484e-08,6.860914772757332e-09,3.856401657315348e-08,1.2008772674335342e-10,6.547313021923562e-07,1.4506847256339087e-05,2.7682481886839715e-07,0.000698396515046623,1.7523227279643674e-05,5.398238699779673e-08,1.1551260609521105e-09,8.01594957541113e-11,5.796529137182018e-11,6.746926851439294e-09,1.2472029233860122e-06
1.992253468279998e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44167849940642834,0.09217554860489667,0.01261303884847579,2.32209284590138e-06,2.5598860396379785e-05,0.03509151720612438,0.017520860495346183,5.492268711561994e-05,5.167024939965066e-11,0.002181828899884087,5.887021588628335e-11,0.0004885122350289122,2.8533450903746703e-09,3.4618490152269316e-08,1.5565316247541504e-09,9.74405304694853e-11,8.808141617129393e-08,1.110952427896406e-05,0.006604045835679766,0.002865402294424113,0.00044201674523235374,8.063722882969118e-08,6.8463817229223574e-09,3.854106867900914e-08,1.206246385692504e-10,6.573920057801398e-07,1.4547241692629226e-05,2.776200693615094e-07,0.0007003973705347103,1.7580882666695862e-05,5.41413888700104e-08,1.1599243170412633e-09,8.049239586582664e-11,5.7941235542251825e-11,6.7438784074288925e-09,1.2514113862109728e-06
1.9977722978535436e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44168876435137144,0.09212862661630633,0.01259230152349246,2.332934412631827e-06,2.5705823300941177e-05,0.03519078785850631,0.017571880825923935,5.4871806934501535e-05,5.210061642196439e-11,0.002180791620012204,5.88349146736725e-11,0.0004887384763674011,2.8528996379508557e-09,3.4642721841997874e-08,1.5617876942927707e-09,9.771627410327523e-11,8.799465738497041e-08,1.1145923489017165e-05,0.006600834806313574,0.0028557272645338785,0.00044258951050881097,8.046721404846558e-08,6.8318759278904264e-09,3.851810165090355e-08,1.2116602291772703e-10,6.60076089007613e-07,1.4588084937249437e-05,2.7841490980018587e-07,0.0007023972238594945,1.763848601977081e-05,5.430030976373937e-08,1.1647141523959831e-09,8.082557158304705e-11,5.791527091235648e-11,6.7408289088812735e-09,1.2556164020416794e-06
2.0032911274270893e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44169906448896823,0.09208173247888103,0.012571597329475288,2.3437630306911783e-06,2.5812597907968632e-05,0.0352900008811287,0.017622871150949574,5.48209034070535e-05,5.253313498684419e-11,0.0021797538861464015,5.879952341272601e-11,0.0004889643139370781,2.85245168985894e-09,3.4666140047314565e-08,1.5670439956847934e-09,9.799161312194582e-11,8.790609530369578e-08,1.1182289787602015e-05,0.0065976261451709765,0.0028460161974228518,0.0004431612828072579,8.02952986273035e-08,6.817397382192096e-09,3.84951158340393e-08,1.217119418207143e-10,6.62783870241768e-07,1.4629382471813603e-05,2.792093398201738e-07,0.0007043960743861038,1.7696037289555688e-05,5.445914959982371e-08,1.169495402497562e-09,8.115902141393338e-11,5.788739491320801e-11,6.7377783947894505e-09,1.2598179671747112e-06
2.008809957000635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417093996690845,0.09203486620314062,0.012550926211815652,2.3545782995715986e-06,2.5919180528341696e-05,0.035389156235284644,0.01767383144095194,5.476997770575604e-05,5.2967807649944545e-11,0.0021787157117036608,5.876404424135656e-11,0.0004891897491911359,2.8520012971943093e-09,3.4688745647775456e-08,1.5723005160523166e-09,9.826654749554324e-11,8.781573246136728e-08,1.121862314443026e-05,0.006594419850097248,0.0028362692362639812,0.00044373206596122234,8.01214854107093e-08,6.802946079477918e-09,3.847211156976497e-08,1.2226245839923573e-10,6.655156734551742e-07,1.4671139879614828e-05,2.8000335905983973e-07,0.0007063939214906184,1.7753536428110222e-05,5.46179082998001e-08,1.1742679028608338e-09,8.149274387213425e-11,5.785760500676211e-11,6.734726903473701e-09,1.2640160780072343e-06
2.0143287865741807e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44171976974200144,0.09198802779946269,0.012530288116017186,2.365379818490367e-06,2.6025567474077852e-05,0.0354882538829361,0.017724761666746847,5.471903098159903e-05,5.3404636946737006e-11,0.0021776771098832057,5.872847925798954e-11,0.0004894147835752097,2.8515485101403113e-09,3.4710539538587555e-08,1.577557242580947e-09,9.854107719808256e-11,8.77235713948789e-08,1.1254923530065601e-05,0.006591215918939717,0.0028264865237180646,0.00044430186377857127,7.994577724930049e-08,6.788522012538876e-09,3.844908919566327e-08,1.2281763688818012e-10,6.682718283542274e-07,1.4713362847901486e-05,2.8079696716006475e-07,0.0007083907645598876,1.7810983388842675e-05,5.4776585785876875e-08,1.1790314890369759e-09,8.182673747674008e-11,5.782589868579866e-11,6.731674472595078e-09,1.2682107310351098e-06
2.0198476161477264e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417301745584045,0.0919412172780829,0.012509682987695437,2.3761671863966782e-06,2.6131755058397744e-05,0.03558729378670568,0.017775661799429417,5.4668064364506684e-05,5.384362539255696e-11,0.002176638093670701,5.869283052233969e-11,0.0004896394185274133,2.85109337798613e-09,3.473152263040087e-08,1.5828141625188756e-09,9.881520220747898e-11,8.762961464415782e-08,1.1291190915909386e-05,0.006588014349547636,0.002816668201942094,0.0004448706800417476,7.976817699988968e-08,6.774125173325883e-09,3.8426049045635186e-08,1.233775426614081e-10,6.710526705079873e-07,1.4756057170158114e-05,2.8159016376412815e-07,0.0007103866029913622,1.786837812648706e-05,5.4935181980909784e-08,1.1837859966162883e-09,8.216100075221871e-11,5.779227347388776e-11,6.728621139168161e-09,1.2724019228511098e-06
2.025366445721272e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417406139693732,0.09189443464909558,0.012489110772577534,2.3869400019784125e-06,2.6237739595789932e-05,0.03568627590986859,0.01782653181036644,5.461707896374451e-05,5.428477548265023e-11,0.0021755986758422666,5.865710005615623e-11,0.0004898636554783773,2.850635949143958e-09,3.475169584910571e-08,1.588071263175981e-09,9.908892250548116e-11,8.753386475220081e-08,1.132742527418685e-05,0.006584815139772028,0.0028068144125974527,0.0004454385185079969,7.958868752556494e-08,6.75975555296848e-09,3.840299144998109e-08,1.2394224225739964e-10,6.738585414799233e-07,1.4799228748430356e-05,2.823829485175797e-07,0.0007123814361929309,1.7925720597081336e-05,5.509369680837841e-08,1.1885312612309577e-09,8.249553222835379e-11,5.77567269253389e-11,6.725566939573269e-09,1.276589650143205e-06
2.030885275294818e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44175108782637007,0.09184767992245417,0.012468571416501834,2.397697863668895e-06,2.6343517402075623e-05,0.03578520021634478,0.01787737167118878,5.456607586832219e-05,5.4728089692219384e-11,0.0021745588689684584,5.862128984396073e-11,0.0004900874958512876,2.8501762711659887e-09,3.477106013563146e-08,1.593328531922926e-09,9.936223807760476e-11,8.743632426511222e-08,1.1363626577933413e-05,0.006581618287465539,0.002796925296858152,0.00044600538290958823,7.940731169577213e-08,6.745413141793337e-09,3.837991673548156e-08,1.2451180340596035e-10,6.766897889652055e-07,1.4842883595754743e-05,2.8317532106812267e-07,0.0007143752635827598,1.7983010757945757e-05,5.525213019236222e-08,1.1932671185578139e-09,8.283033044018442e-11,5.771925662516147e-11,6.722511909568506e-09,1.2807739096928657e-06
2.0364041048683635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417615959812304,0.09180095310797183,0.012448064865417585,2.408440369653666e-06,2.6449084794473377e-05,0.03588406667069098,0.017928181353783636,5.451505614739493e-05,5.517357047647014e-11,0.002173518685418227,5.858540183378183e-11,0.0004903109410619221,2.8497143907613354e-09,3.478961644574625e-08,1.598585956190239e-09,9.963514891306667e-11,8.733699573214275e-08,1.1399794800981115e-05,0.006578423790482293,0.0027870009954191403,0.00044657127695403684,7.922405238640142e-08,6.731097929342528e-09,3.8356825225478104e-08,1.250862950555911e-10,6.795467669316722e-07,1.4887027838659327e-05,2.839672810655051e-07,0.0007163680845891257,1.804024856766136e-05,5.5410482057516435e-08,1.1979934043210945e-09,8.316539392794848e-11,5.7679860189029897e-11,6.719456084301832e-09,1.2849546983733725e-06
2.0419229344419092e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417721382861505,0.0917542542153218,0.012427591065384592,2.419167117877237e-06,2.655443809166371e-05,0.03598287523809303,0.017978960830286935,5.4464020850657015e-05,5.562122027065743e-11,0.0021724781373628076,5.854943793787613e-11,0.0004905339925186872,2.849250353812648e-09,3.4807365749859e-08,1.6038435234674027e-09,9.990765500471983e-11,8.723588170573023e-08,1.1435929917945222e-05,0.0065752316466777426,0.0027770416485045565,0.00044713620432432314,7.903891247987608e-08,6.716809904391463e-09,3.833371723995283e-08,1.256657874013656e-10,6.824298357631391e-07,1.4931667719701335e-05,2.847588281613985e-07,0.0007183598986502587,1.8097433986048805e-05,5.556875232904796e-08,1.2027099542951993e-09,8.350072123702114e-11,5.763853526324998e-11,6.716399498322831e-09,1.2891320131481533e-06
2.047441764015455e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4417827145936778,0.09170758325403802,0.012407149962572861,2.4298777060498276e-06,2.6659573613853458e-05,0.03608162588435819,0.018029710073075692,5.441297100872441e-05,5.607104149013126e-11,0.0021714372367795014,5.851340003342957e-11,0.0004907566516226566,2.8487842053922567e-09,3.482430903282499e-08,1.6091012213019585e-09,1.0017975634898946e-10,8.713298474154058e-08,1.1472031904211243e-05,0.00657204185390852,0.002767047395875921,0.0004477001686791071,7.885189486524099e-08,6.702549054966307e-09,3.8310593095606585e-08,1.2625035191366245e-10,6.853393624069676e-07,1.4976809600077252e-05,2.855499620092737e-07,0.0007203507052141843,1.8154566974147813e-05,5.572694093269169e-08,1.20741660430744e-09,8.383631091785251e-11,5.7595279524725785e-11,6.713342185594201e-09,1.2933058510691663e-06
2.0529605935890006e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441793324756699,0.09166094023351566,0.012386741503262291,2.4405717316540873e-06,2.6764487682839922e-05,0.03618031857590783,0.01808042905476044,5.436190763350797e-05,5.652303653038246e-11,0.00217039599545536,5.847728996324221e-11,0.0004909789197676094,2.84831598977793e-09,3.484044729375434e-08,1.614359037298603e-09,1.0045145294581019e-10,8.702830739851019e-08,1.1508100735922248e-05,0.006568854410032306,0.0027570183768403215,0.0004482631736529417,7.866300243825363e-08,6.688315368360981e-09,3.828745310593559e-08,1.268400613678514e-10,6.882757205267528e-07,1.5022459962328546e-05,2.8634068226428407e-07,0.0007223405037385692,1.821164749419707e-05,5.588504779468633e-08,1.2121131902407803e-09,8.417216152590882e-11,5.7550090680931084e-11,6.710284179502924e-09,1.2974762092753211e-06
2.0584794231625463e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418039686284303,0.09161432516301149,0.012366365633842311,2.4512487919518173e-06,2.6869176622074967e-05,0.03627895327977005,0.01813111774817764,5.431083171858011e-05,5.697720776708815e-11,0.0021693544249908104,5.844110953640108e-11,0.0004912007983400666,2.8478457504683506e-09,3.4855781545822834e-08,1.6196169591182835e-09,1.0072274479856391e-10,8.69218522388897e-08,1.1544136389966373e-05,0.006565669312907656,0.002746954730258586,0.0004488252228564829,7.847223810147686e-08,6.67410883115381e-09,3.826429758130739e-08,1.2743498987467176e-10,6.912392906586515e-07,1.5068625413114843e-05,2.8713098858315136e-07,0.0007243292936905696,1.826867550961449e-05,5.604307284175076e-08,1.2167995480365733e-09,8.4508271621613e-11,5.750296646988511e-11,6.707225512871263e-09,1.3016430849909277e-06
2.063998252736092e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44181464606240434,0.09156773805164448,0.01234602230081159,2.46190848399067e-06,2.6973636756728966e-05,0.0363775299635725,0.018181776126382113,5.425974423953511e-05,5.74335575561571e-11,0.0021683125368032164,5.840486052894142e-11,0.0004914222887193308,2.8473735301983323e-09,3.4870312816084846e-08,1.624874974477309e-09,1.0099363191401833e-10,8.681362182828862e-08,1.158013884396456e-05,0.006562486560393879,0.0027368565945534522,0.00044938631987669726,7.827960476437446e-08,6.659929429223899e-09,3.824112682903593e-08,1.2803521291134247e-10,6.942304603712629e-07,1.511531268604661e-05,2.8792088062404265e-07,0.0007263170745466788,1.8325650984977802e-05,5.620101600106e-08,1.2214755136972929e-09,8.48446397702831e-11,5.745390466012956e-11,6.704166217967536e-09,1.3058064755241634e-06
2.0695170823096377e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44182535691246116,0.09152117890839642,0.012325711450777672,2.472550404610858e-06,2.70778644137546e-05,0.03647604859553528,0.018232404162639392,5.420864615434208e-05,5.789208823377478e-11,0.0021672703421303664,5.836854468449519e-11,0.000491643392277523,2.8468993709537314e-09,3.488404214528886e-08,1.6301330711464428e-09,1.0126411430226638e-10,8.670361873572194e-08,1.1616108076258538e-05,0.0065593061503508784,0.0027267241077177295,0.00044994646827706616,7.808510534340785e-08,6.6457771477671026e-09,3.821794115345562e-08,1.2864080735367104e-10,6.972496244306065e-07,1.5162528644607283e-05,2.8871035804644506e-07,0.0007283038457925798,1.8382573886005498e-05,5.635887720022107e-08,1.2261409232892633e-09,8.518126454207004e-11,5.740290305070842e-11,6.7011063265167005e-09,1.3099663782655787e-06
2.0750359118831834e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418361010327357,0.09147464774211224,0.012305433030456663,2.4831741504518394e-06,2.7181855921950608e-05,0.03657450914446404,0.018283001830418203,5.415753840369037e-05,5.835280211644837e-11,0.002166227852033893,5.83321637149254e-11,0.0004918641103796215,2.84642331398604e-09,3.489697058769539e-08,1.6353912369500075e-09,1.0153419197666614e-10,8.659184553365771e-08,1.1652044065899031e-05,0.006556128080639003,0.0027165574073224792,0.00045050567159778853,7.788874276213664e-08,6.631651971311666e-09,3.81947408559947e-08,1.2925185150911887e-10,7.002971849701953e-07,1.5210280285169962e-05,2.8949942051104945e-07,0.0007302896069229991,1.8439444179538197e-05,5.6516656367249165e-08,1.2307956129453846e-09,8.551814451189826e-11,5.7349959471152354e-11,6.698045869710702e-09,1.3141227906866254e-06
2.080554741456729e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418468782776466,0.09142814456150058,0.01228518698667292,2.493779317959003e-06,2.7285607612025293e-05,0.036672911579743096,0.01833356910338281,5.4106421911327496e-05,5.881570150105131e-11,0.0021651850774026134,5.829571930094768e-11,0.0004920844443834999,2.8459453998266666e-09,3.490909921089759e-08,1.6406494597649903e-09,1.0180386495378166e-10,8.6478304798066e-08,1.1687946792634223e-05,0.0065529523491189064,0.002706356630525174,0.00045106393335598015,7.769051995132011e-08,6.617553883733522e-09,3.817152623524728e-08,1.2986842515065503e-10,7.033735516651565e-07,1.5258574740087049e-05,2.902880676796286e-07,0.0007322743574415614,1.8496261833520384e-05,5.667435343054339e-08,1.23543941886785e-09,8.585527825940471e-11,5.7295071781465956e-11,6.694984878218576e-09,1.3182757103382193e-06
2.086073571030275e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418576885018853,0.09138166937513445,0.01226497326635872,2.5043655033903463e-06,2.7389115816660022e-05,0.036771255871328776,0.018384105955385435,5.405529758439061e-05,5.928078866486794e-11,0.0021641420289558086,5.825921309273945e-11,0.0004923043956399655,2.8454656683009438e-09,3.4920429095644134e-08,1.6459077275201433e-09,1.0207313325332456e-10,8.636299910846995e-08,1.1723816236898457e-05,0.006549778953651391,0.0026961219140778704,0.00045162125704587084,7.749043984902194e-08,6.603482868271238e-09,3.814829758704482e-08,1.304906095515413e-10,7.064791419109715e-07,1.5307419280858924e-05,2.91076299214912e-07,0.000734258096860647,1.8553026816982523e-05,5.683196831886274e-08,1.2400721773308621e-09,8.619266436887564e-11,5.723823787211869e-11,6.6919233821963775e-09,1.3224251348493256e-06
2.0915924006038205e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4418685315604038,0.09133522219145151,0.012244791816553935,2.514932302823143e-06,2.7492376870572568e-05,0.03686954198974274,0.018434612360458617,5.400416631373125e-05,5.974806586563768e-11,0.002163098717246439,5.822264671053767e-11,0.0004925239654927978,2.8449841585418623e-09,3.493096133566439e-08,1.651166028195082e-09,1.0234199689809582e-10,8.624593104799758e-08,1.175965237980111e-05,0.006546607892097271,0.0026858533943353983,0.0004521776461389982,7.7288505400717e-08,6.589438907540687e-09,3.812505520452682e-08,1.3111848752123933e-10,7.096143810080031e-07,1.5356821321405706e-05,2.918641147804597e-07,0.0007362408247012506,1.860973910002345e-05,5.6989500961301684e-08,1.2446937246833455e-09,8.653030142918549e-11,5.717945566403695e-11,6.688861411296898e-09,1.3265710619255723e-06
