Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70)
6.185523972455958e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999968,0.1186699660299623,0.022821567693054243,4.634294244987055e-100,1.4719242815238743e-45,1.9064837596334554e-30,3.7836540052153995e-72,9.94604904170086e-46,3.137789202490798e-110,5.4592154271488874e-17,1.3254615837103578e-89,5.4592154271479975e-17,7.517502989411073e-61,4.8126330186259885e-60,4.200120305537046e-93,4.87002991189384e-94,6.867162905351925e-32,3.783967252935991e-71,2.9814274145875e-15,8.827476676399627e-17,3.53393492405387e-19,5.78284637000623e-32,2.141289491056612e-31,3.533934916824118e-19,3.588037111815485e-28,6.814637030081418e-34,1.1807000619960654e-38,7.407650423441578e-64,7.726175319080942e-44,1.9073137326754352e-61,1.926437222432882e-31,7.396807148350142e-87,5.280380517298065e-90,6.636843543351531e-25,1.1945639580022992e-45,2.1943117070236042e-102,1.8421265804590084e-75,3.851344536413207e-90,3.639508026262717e-85
1.237642198832847e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999938,0.11866996602995926,0.0228215676930542,1.2070102266298167e-97,1.1784344201756817e-44,7.63090352511171e-30,2.4625036301568356e-70,7.964905833698203e-45,8.168024487968374e-108,1.0923173873783172e-16,8.496065258110257e-88,1.092317387377961e-16,1.204106946503501e-59,7.709173881355124e-59,5.466831416139218e-91,6.338778553445468e-92,2.7486547964427913e-31,1.8517267384952337e-69,5.9654451223225824e-15,1.7662622750432773e-16,7.070940172412207e-19,2.3146450842879755e-31,8.570738320613054e-31,7.070940143474329e-19,1.4361471846672586e-27,5.455842023069142e-33,9.604168337646312e-38,2.4107910139177673e-62,6.1856381357990994e-43,6.110926816055193e-60,7.710769322652656e-31,9.627604621601072e-85,6.876581931275925e-88,1.3279454615578851e-24,9.563773110813626e-45,5.714817776014932e-100,1.180437644683408e-73,5.0155641132699773e-88,3.5575248870544315e-83
2.4758218020073495e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767999876,0.11866996602995318,0.02282156769305411,3.188002923286383e-95,9.43105689586062e-44,3.053355418478704e-29,1.625567423952254e-68,6.37515288355447e-44,2.1564257135527362e-105,2.1851090767053162e-16,5.44168110766543e-86,2.185109076703891e-16,1.927616884761487e-58,1.234185147955831e-57,7.216832195146313e-89,8.367900460458994e-90,1.099819947444077e-30,1.0023908659382036e-67,1.1933480537788265e-14,3.5332914898498477e-16,1.4144950690903186e-18,9.26159116487083e-31,3.429411714547191e-30,1.414495057511376e-18,5.746437563878153e-27,4.3663138462357094e-32,7.928566042455284e-37,7.958901941013143e-61,4.950390506650253e-42,1.9566951961319187e-58,3.085312097377882e-30,1.2709520669923081e-82,9.081835548574037e-86,2.6564680885697574e-24,7.653921891763823e-44,1.509251389863539e-97,7.559507014869111e-72,6.62400762283655e-86,3.8477447746838665e-81
4.952181008356355e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997534,0.11866996602994102,0.022821567693053935,8.653627025876173e-93,7.546278474669095e-43,1.2215410197368182e-28,1.1028865637568801e-66,5.101413908152778e-43,5.850415403101552e-103,4.37069245535988e-16,3.4840203034462576e-84,4.3706924553541785e-16,3.085023869673502e-57,1.975270199536757e-56,9.790687777531012e-87,1.1352280125378558e-87,4.3999959495159326e-30,5.830091517533028e-66,2.386955136870169e-14,7.067349919462756e-16,2.8292971814983518e-18,3.705236234314331e-30,1.3719879924479723e-29,2.8292971351748667e-18,2.2989317339330285e-26,3.4936858051976626e-31,6.731826426030619e-36,2.7010305812561275e-59,3.9610646328232017e-41,6.263305160299578e-57,1.2343257376898876e-29,1.7242322519371537e-80,1.232728832641832e-83,5.313514992859135e-24,6.124295254338293e-43,4.0959081095850375e-95,4.839561912662156e-70,8.991140720915822e-84,4.4729341083079945e-79
9.904899421054365e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995075,0.11866996602991671,0.02282156769305358,2.466157417947439e-90,6.037596085007037e-42,4.886561990665828e-28,7.855812203473777e-65,4.081647828965879e-42,1.666012519786389e-100,8.741859212671277e-16,2.2302032964614984e-82,8.741859212648471e-16,4.936707768028746e-56,3.1608912870295935e-55,1.3942823729374757e-84,1.6166672256455699e-85,1.760141621954186e-29,3.54387211361937e-64,4.77416930304568e-14,1.413546677868764e-15,5.6589014411546835e-18,1.482212469532522e-29,5.488398595348685e-29,5.6589012558442665e-18,9.196335528734185e-26,2.7951681571920065e-30,6.006446973317735e-35,9.626496067058052e-58,3.169152737541573e-40,2.004534298740629e-55,4.937704748529291e-29,2.45546245036854e-78,1.7568568585689678e-81,1.0627615402500424e-23,4.899893159482183e-42,1.166857714270369e-92,3.097755242988244e-68,1.2813970541563353e-81,5.435774428848447e-77
1.9810336246450387e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990157,0.11866996602986808,0.022821567693052873,7.595954784598616e-88,4.830306299713783e-41,1.9547045244016533e-27,6.047322714780553e-63,3.2655249549094444e-41,5.125869718405268e-98,1.7484192727303137e-15,1.4274678207841486e-80,1.7484192727211905e-15,7.899268121637039e-55,5.0577923749111165e-54,2.1454774953284083e-82,2.4876762457973983e-83,7.0408529823068e-29,2.2080502069934724e-62,9.548597635368007e-14,2.8271700497133667e-15,1.1318110099835747e-17,5.929069946775164e-29,2.195448750824615e-28,1.1318109358552744e-17,3.6785720379416255e-25,2.2361672887788066e-29,5.798144687136614e-34,3.709128797295195e-56,2.5354427819905586e-39,6.414796959548305e-54,1.9751622391684096e-28,3.7783876936727464e-76,2.706338076656629e-79,2.125584262603313e-23,3.920087415898023e-41,3.5920933518393996e-90,1.9826550922917184e-66,1.97392021363817e-79,6.772259241903098e-75
3.962120989724243e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767998032,0.11866996602977084,0.02282156769305146,2.6009856165203484e-85,3.864336970666219e-40,7.818978700272929e-27,5.174953656165373e-61,2.612502640174361e-40,1.7528469222434874e-95,3.496885975660314e-15,9.136234738048858e-79,3.4968859756238196e-15,1.2639257542997747e-53,8.092758020789504e-53,3.669546246924216e-80,4.254830448429089e-81,2.816398492835809e-28,1.393875058729044e-60,1.9097454299897864e-13,5.65441679340108e-15,2.263652797473011e-17,2.371659280199695e-28,8.7819735069939e-28,2.263652500944843e-17,1.4713692696769576e-24,1.7888588694358067e-28,6.226926586314424e-33,1.5891283989971414e-54,2.0284027404596186e-38,2.052681487172185e-52,7.900809457777929e-28,6.462415965910466e-74,4.63499590582818e-77,4.251240269009906e-23,3.136123243759983e-40,1.2291778247312818e-87,1.268867597817915e-64,3.380627412563991e-77,8.549328085439894e-73
7.924295719882651e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679960653,0.11866996602957634,0.022821567693048633,1.0018503526816236e-82,3.09150659859537e-39,3.127624515594895e-26,4.981532539517375e-59,2.0900351783890205e-39,6.742727194852147e-93,6.993819381534828e-15,5.847331236148761e-77,6.993819381388847e-15,2.0223154846038995e-52,1.294863591539319e-51,7.060173473269067e-78,8.186254829136779e-79,1.1265708572149559e-27,8.85826445179904e-59,3.819516762849842e-13,1.1308910280770528e-14,4.527336595511753e-17,9.486598022224518e-28,3.51282500397027e-27,4.527335409315493e-17,5.884821204258068e-24,1.4309162300991694e-27,7.522427488907245e-32,7.6587038308763235e-53,1.622742041364271e-37,6.567858447027114e-51,3.1603557386016597e-27,1.2433628665109195e-71,8.929448796930809e-75,8.502594528623302e-23,2.5088945663612523e-39,4.73143351756304e-85,8.11987041723379e-63,6.51288514820916e-75,1.0865820268772933e-70
1.5848645180199469e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767992132,0.11866996602918735,0.022821567693042978,4.28436312561293e-80,2.473220486524152e-38,1.2510571448081332e-25,5.324382844067552e-57,1.6720413617058054e-38,2.880471398938047e-90,1.39876861933419e-14,3.7423370881754276e-75,1.3987686192757972e-14,3.235732176169327e-51,2.0717966815418598e-50,1.5084329530188536e-75,1.7490244793199227e-76,4.50630634909116e-27,5.648194704979364e-57,7.639059428386287e-13,2.2617897255485528e-14,9.054705084204044e-17,3.7945500311299484e-27,1.405137041946906e-26,9.054700338823026e-17,2.3533680501611243e-23,1.1444393167184395e-26,1.0081776211886073e-30,4.0971732871080355e-51,1.2982022809371275e-36,2.1011918353342375e-49,1.2641485705541775e-26,2.656491844706389e-69,1.9098034761436746e-72,1.7005472035050917e-22,2.007073478005589e-38,2.0223104566719012e-82,5.195435600768312e-61,1.3929613830668542e-72,1.3856074984667595e-68
3.16973441008331e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679842647,0.11866996602840936,0.022821567693031668,1.976575887001934e-77,1.9785831101997005e-37,5.004249103312807e-25,6.139870088898541e-55,1.337638364812833e-37,1.327972443225979e-87,2.7975419817188234e-14,2.3951101358296084e-73,2.797541981485252e-14,5.1771933334255865e-50,3.3148773220742603e-49,3.477733263592019e-73,4.032423376780289e-74,1.802527123667382e-26,3.6067097084040266e-55,1.5278144758724519e-12,4.523587120481996e-14,1.810944563504619e-16,1.517737096481862e-26,5.620561609276778e-26,1.810942664890445e-16,9.408920009426314e-23,9.150737552545961e-26,1.4562588911564788e-29,2.3639817326446933e-49,1.0385664161403645e-35,6.720372606066839e-48,5.0566059043671284e-26,6.124613038421295e-67,4.4061268905161955e-70,3.401190299670941e-22,1.6055770163260602e-37,9.326601720949595e-80,3.323390781910592e-59,3.213739382073054e-70,1.7695504926763773e-66
6.339474194210037e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679685306,0.11866996602685338,0.02282156769300905,9.557693406126104e-75,1.5828701970121512e-36,2.0017084162512416e-24,7.421538177177792e-53,1.0701127825618674e-36,6.41878757264846e-85,5.5950887065809656e-14,1.5328750541051876e-71,5.595088705646678e-14,8.283526593370404e-49,5.303776013207986e-48,8.405698377418761e-71,9.746386116384637e-72,7.210117662537159e-26,2.3039215322209223e-53,3.055631541646235e-12,9.04718191031065e-14,3.6218941054507383e-16,6.070262007810887e-26,2.248226820603776e-25,3.621886507334376e-16,3.7599168565378096e-22,7.31292458479034e-25,2.2029709410263655e-28,1.4293004472308478e-47,8.308567782752485e-35,2.1483042291868967e-46,2.0226439436962075e-25,1.4803213635552446e-64,1.0653772165022374e-67,6.802746871523908e-22,1.2843250917021902e-36,4.508936652581697e-77,2.1247967186205e-57,7.770761404255364e-68,2.2606890620627184e-64
1.2678953762463491e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679370625,0.11866996602374144,0.022821567692963816,4.74262485634598e-72,1.266299273285639e-35,8.006888457368295e-24,9.206108568179642e-51,8.560910311802649e-36,3.1843870436398966e-82,1.1190182156676752e-13,9.810414440948051e-70,1.1190182152939599e-13,1.3253655648862137e-47,8.485924110733569e-47,2.0851618040748807e-68,2.417739374165792e-69,2.8840488984258536e-25,1.470852567158693e-51,6.111265672018345e-12,1.8094371489815039e-13,7.243798935583701e-16,2.4275512460601075e-25,8.992907544944905e-25,7.243768513941768e-16,1.501050888802937e-21,5.838094836991004e-24,3.418070294885958e-27,8.866828582901548e-46,6.646897659782615e-34,6.860410428496428e-45,8.090572998827216e-25,3.6721600740105237e-62,2.64331562925676e-65,1.3606941533314646e-21,1.0272394209618294e-35,2.237131634760489e-74,1.357090360652923e-55,1.928067447865191e-65,2.8864201524022937e-62
2.5357912898970397e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678741256,0.11866996601751754,0.022821567692873343,2.382521134138852e-69,1.013043274408092e-34,3.2027959472800034e-23,1.15617513801077e-48,6.848730971494445e-35,1.599562045195534e-79,2.2380369058354333e-13,6.278669086513855e-68,2.2380369043405711e-13,2.120585725070403e-46,1.3577079677061887e-45,5.237159323331132e-66,6.072469360672501e-67,1.153619925921773e-24,9.373029725399401e-50,1.2222533928060747e-11,3.6188750648212136e-13,1.448763173286358e-15,9.705770104750856e-25,3.5971597974831134e-24,1.448750981410598e-15,5.980997210753012e-21,4.650983714724314e-23,5.367510239225206e-26,5.568384106167754e-44,5.317581382451829e-33,2.186311082484669e-43,3.2362238924674587e-24,9.223099779704073e-60,6.639290967935718e-63,2.721965692923308e-21,8.214377975932603e-35,1.1237885385015448e-71,8.649972312023308e-54,4.8430723505062255e-63,3.6785541690198434e-60
5.071583117198421e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677482524,0.11866996600506975,0.0228215676926924,1.2010004205926377e-66,8.104403309640644e-34,1.2811498793870028e-22,1.4570295214740017e-46,5.4789850684678315e-34,8.063010486962368e-77,4.476074286765253e-13,4.018348593081596e-66,4.4760742807859037e-13,3.3929370916606983e-45,2.1722034141599433e-44,1.319972314379527e-63,1.5305024036586014e-64,4.614480435742253e-24,5.949486581886631e-48,2.444507042133828e-11,7.237750896256068e-13,2.897539107717626e-15,3.8787628254350745e-24,1.4388606565037742e-23,2.897490156280382e-15,2.3740321837772245e-20,3.6899287568644686e-22,8.456143381865189e-25,3.508778159250181e-42,4.2541629263262404e-32,6.939067988231218e-42,1.294484694100892e-23,2.3245800074576083e-57,1.6732042606824573e-60,5.446239201040043e-21,6.565845905787818e-34,5.664725040178525e-69,5.491133325505595e-52,1.2206757662743796e-60,4.669401820684678e-58
1.0143166771801184e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767496506,0.11866996598017418,0.022821567692330513,6.029398328978011e-64,6.483612005226693e-33,5.124844987095131e-22,1.8287134061848713e-44,4.383186895232489e-33,4.048050880064721e-74,8.95214905100264e-13,2.5717421298507447e-64,8.952149027085008e-13,5.428696970475577e-44,3.4751106447301513e-43,3.313445428654367e-61,3.841919948891547e-62,1.8457923198690013e-23,3.746535535508639e-46,4.8890143332664226e-11,1.4475502558147273e-12,5.795129417946139e-15,1.5486758295558103e-23,5.755415154077966e-23,5.7949321658247344e-15,9.35230877697756e-20,2.903604182481463e-21,1.3265837041023173e-23,2.2018566797293783e-40,3.4034827178624807e-31,2.184691087878642e-40,5.1778986392331496e-23,5.835211593397684e-55,4.199007843766923e-58,1.0901707932991502e-20,5.2436472720535966e-33,2.8438363080598225e-66,3.4580931066900363e-50,3.064062412071828e-58,5.879646428881835e-56
2.028633408100671e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072766993013,0.11866996593038302,0.022821567691606738,2.986637522444782e-61,5.187031148189169e-32,2.0501260233346067e-21,2.2647066462691708e-42,3.5065470107643456e-32,2.0054375700945264e-71,1.7904298588987414e-12,1.6459132563496281e-62,1.790429849331697e-12,8.685905823456769e-43,5.558855859098947e-42,8.207310499165117e-59,9.516296067558422e-60,7.383169563892962e-23,2.3228892403109017e-44,9.77802888543997e-11,2.8951005878017682e-12,1.159047100249918e-14,6.172183396228565e-23,2.3021438099428525e-22,1.1589670827788806e-14,3.6306200157043735e-19,2.2487007950774337e-20,2.0530762152933032e-22,1.3632589913130287e-38,2.7230198624732393e-30,6.771139091765474e-39,2.071127099762854e-22,1.4453461572598052e-52,1.0394652308917827e-55,2.184033225965343e-20,4.1805412901526894e-32,1.4086803144116257e-63,2.1441164364237882e-48,7.588648783624897e-56,7.287836168854807e-54
4.0572668699417765e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727659860276,0.11866996583080071,0.022821567690159188,1.4383604866333704e-58,4.149848864545174e-31,8.201889688141215e-21,2.7269330418303866e-40,2.805233340126793e-31,9.660742845061709e-69,3.5808597702995038e-12,1.0533821506529198e-60,3.580859732031594e-12,1.3897418084558653e-41,8.889982869154181e-41,1.9767249902856053e-56,2.2919784061174267e-57,2.9532678770351273e-22,1.3982092538806213e-42,1.9556057869420495e-10,5.790201250212214e-12,2.3181850897836865e-14,2.4510395254929287e-22,9.208396682237332e-22,2.3178566752467008e-14,1.3709351646713627e-18,1.689494167064852e-19,3.0884849202564246e-21,8.205595973821657e-37,2.178761204302358e-29,2.0368998123542785e-37,8.2842490691772785e-22,3.4810134977227844e-50,2.500538562525311e-53,4.382832836310924e-20,3.3216555760875514e-31,6.784217135495002e-61,1.2906256833680016e-46,1.8272358459516774e-53,8.76611611658935e-52
6.085900331782881e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764979042,0.1186699657312184,0.022821567688711637,1.2104795058878456e-57,1.1866339058228083e-30,1.743091900822489e-20,1.7509371662789433e-39,8.328029202692661e-31,8.094651171118479e-68,5.371289685504073e-12,5.980787438271636e-60,5.3712896041849955e-12,5.257669888138036e-41,3.3885872178887475e-40,1.4616411138695803e-55,1.6947445466176918e-56,6.27569426473166e-22,7.681825734103499e-42,2.9334086733034456e-10,8.685301911059024e-12,3.477397607493066e-14,5.182484047036332e-22,1.956758054477355e-21,3.4766881307141213e-14,2.801525123970181e-18,4.661854188808646e-19,1.1042269749745058e-20,4.485424990214498e-36,6.230429294096399e-29,9.308612212302726e-37,1.760364825580324e-21,2.57393219946449e-49,1.857665865974983e-52,6.592707191579049e-20,9.460727291850671e-31,5.699473197136773e-60,7.090786506207529e-46,1.3578407890767312e-52,5.65091164869949e-51
