Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),CO2X(24),C2H6X(52),HOCO(73),CHO2(74),S(216)
2.8393773044935925e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420908021905114,0.08514993649897429,0.009598915333468934,5.486057303373028e-05,0.0015218123866599176,0.048456864651546076,0.024710123676046948,4.747966068100494e-05,1.4088757304647342e-10,0.002027456590306026,5.440183550316139e-11,0.000514758676827816,2.830374516920626e-09,7.122937619985998e-06,2.3132901829844817e-09,1.3537570039411845e-10,1.3886249542408175e-05,1.6879953169962154e-05,0.006136138259716729,7.396160163285465e-05,0.000514873768893601,2.1253304400724286e-08,4.841661826556321e-09,1.68677897151269e-08,8.679213648421643e-10,9.793083306631947e-06,0.00038650104735854653,1.6619042959992328e-06,6.853428091809186e-08,0.0009730200296644675,2.67128343263856e-05,6.302629811057742e-09,7.679459653490329e-08,2.702119475008767e-10,6.835213229071855e-06,1.2536778672317126e-10,1.9244233662751866e-06,4.778112083764324e-12,1.7444538246200592e-10,1.3139275671123795e-07,2.1530869896459217e-12,1.2023820871471757e-13,2.0388270988348937e-20
2.8405544976348135e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420739488515876,0.08514093536619168,0.009595430522243544,5.486074118294265e-05,0.0015218443628643695,0.048476027651987816,0.024717596806572355,4.7469218879000125e-05,1.4104693145003603e-10,0.002027238458933108,5.439313306086098e-11,0.0005147988287688162,2.8302407046449994e-09,7.119152633961663e-06,2.314170431285702e-09,1.3541255141401507e-10,1.3879536642768616e-05,1.6886753471923997e-05,0.006135469082347587,7.343791134445693e-05,0.0005149667415307118,2.1106853745582264e-08,4.839383379392735e-09,1.686633101139836e-08,8.734510458991296e-10,9.854228680626695e-06,0.00038884259094408476,1.6623778590091615e-06,6.853543395053452e-08,0.0009734014652196206,2.672359611591646e-05,6.301927809742908e-09,7.681753037119405e-08,2.7033877762230734e-10,6.833233572408042e-06,1.253922097448675e-10,1.9252027716703057e-06,4.780018871057674e-12,1.7413679209471307e-10,1.313633610702385e-07,2.1532615218152033e-12,1.2024795603601066e-13,2.0396547319227954e-20
2.8417316907760344e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420569730244297,0.0851319354231805,0.009591946996008405,5.486089534661719e-05,0.0015218760179619773,0.04849518866329936,0.024725062006606506,4.7458781224698164e-05,1.4120637377786112e-10,0.0020270204112551385,5.438443555920793e-11,0.0005148389740005072,2.830107055605985e-09,7.115368951604094e-06,2.3150500133607745e-09,1.354493418769268e-10,1.3872840523101771e-05,1.6893552242823596e-05,0.0061347997998172235,7.291991101595805e-05,0.0005150596720387358,2.0961980558151186e-08,4.83710615818023e-09,1.6864876617528582e-08,8.789992098883544e-10,9.915562369362513e-06,0.0003911907216025803,1.662850992687159e-06,6.85365709225207e-08,0.0009737828306485549,2.673435548245499e-05,6.301225899988604e-09,7.684043726504729e-08,2.70465552017381e-10,6.831254347511269e-06,1.2541658955924405e-10,1.925981930251321e-06,4.781925078498788e-12,1.738314661963828e-10,1.3133397345363446e-07,2.153435478014565e-12,1.2025767119061003e-13,2.0404816649381038e-20
2.8429088839172554e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4442039876028592,0.08512293666726782,0.009588464754470238,5.486103567486782e-05,0.001521907355040044,0.048514347684697964,0.02473251934219958,4.7448347725314245e-05,1.413658999706769e-10,0.00202680244726217,5.4375743010043435e-11,0.0005148791125007292,2.829973570013788e-09,7.1115865862544056e-06,2.315928935111432e-09,1.3548607190896962e-10,1.38661611288933e-05,1.6900349483154226e-05,0.006134130413871935,7.240753185167915e-05,0.0005151525605805553,2.0818666005983406e-08,4.834830162320523e-09,1.68634265131738e-08,8.845657303599607e-10,9.977082839470414e-06,0.0003935453755682451,1.6633237008109574e-06,6.853769198970095e-08,0.0009741641261956031,2.674511242678174e-05,6.300524083688702e-09,7.686331744293632e-08,2.705922712590079e-10,6.829275554813383e-06,1.2544092651835926e-10,1.9267608425727594e-06,4.783830707494146e-12,1.7352936621345386e-10,1.313045939230952e-07,2.153608863915464e-12,1.2026735449523765e-13,2.0413079028963408e-20
2.8440860770584764e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420226591735373,0.08511393909579551,0.009584983797333649,5.48611623160335e-05,0.0015219383771503813,0.04853350471541901,0.024739968878913554,4.743791838797828e-05,1.4152550996971163e-10,0.0020265845669407874,5.4367055425086354e-11,0.0005149192442470938,2.8298402480728883e-09,7.107805551170965e-06,2.3168072023950315e-09,1.3552274163897393e-10,1.3859498404547047e-05,1.6907145193409344e-05,0.006133460926253357,7.190070558854188e-05,0.0005152454073178564,2.0676891394541014e-08,4.832555391206257e-09,1.6861980678091554e-08,8.901504817054852e-10,1.0038788568336024e-05,0.0003959064895482633,1.6637959870929636e-06,6.853879730600741e-08,0.0009745453521038152,2.6755866949677595e-05,6.299822362711159e-09,7.688617112967126e-08,2.7071893590987927e-10,6.827297194739848e-06,1.2546522097142637e-10,1.92753950918986e-06,4.7857357594417684e-12,1.7323045385720052e-10,1.312752225397269e-07,2.153781685120593e-12,1.2027700626277544e-13,2.042133450756249e-20
2.8452632701996974e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44420053237583884,0.08510494270612069,0.009581504124301164,5.4861275416690893e-05,0.001521969087309552,0.04855265975471553,0.02474741068180921,4.7427493219734245e-05,1.4168520371668883e-10,0.0020263667702741434,5.435837281593227e-11,0.0005149593692169938,2.8297070899820736e-09,7.104025859528671e-06,2.317684821023338e-09,1.3555935119842252e-10,1.3852852293413054e-05,1.691393937408271e-05,0.006132791338697892,7.139936450864577e-05,0.0005153382124111014,2.053663817096117e-08,4.83028184422111e-09,1.6860539092146352e-08,8.957533391879989e-10,1.0100678044431323e-05,0.0003982740007353966,1.6642678551810432e-06,6.853988702366146e-08,0.0009749265086148912,2.67666190519239e-05,6.299120738897744e-09,7.690899854835381e-08,2.7084554652258593e-10,6.8253192677097164e-06,1.2548947326475073e-10,1.928317930658376e-06,4.787640235730947e-12,1.7293469111222136e-10,1.3124585936406355e-07,2.153953947164394e-12,1.2028662680229426e-13,2.042958313420136e-20
2.8464404633409184e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419878710716926,0.08509594749561612,0.009578025735073251,5.4861375121667156e-05,0.0015219994884991227,0.04857181280185821,0.024754844815434014,4.741707222753949e-05,1.418449811538233e-10,0.0020261490572420064,5.4349695194052484e-11,0.000514999487387615,2.8295740959344716e-09,7.1002475244182406e-06,2.3185617967613903e-09,1.3559590072138903e-10,1.3846222737815548e-05,1.6920732025668405e-05,0.00613212165293615,7.090344145105794e-05,0.0005154309760195042,2.0397887927600298e-08,4.828009520739946e-09,1.6859101735315133e-08,9.013741789705585e-10,1.0162749767627226e-05,0.00040064784681983183,1.664739308659343e-06,6.854096129318182e-08,0.0009753075959691144,2.6777368734302502e-05,6.298419214063884e-09,7.693179992033533e-08,2.709721036397441e-10,6.823341774135626e-06,1.255136837416726e-10,1.9290961075343713e-06,4.789544137741985e-12,1.7264204024445914e-10,1.312165044560582e-07,2.154125655513578e-12,1.2029621641908265e-13,2.0437824957342195e-20
2.8476176564821394e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419703023912066,0.08508695346167093,0.009574548629348334,5.486146157405327e-05,0.001522029583665921,0.048590963856134865,0.02476227134381078,4.740665541826421e-05,1.420048422238168e-10,0.002025931427820801,5.434102257079311e-11,0.0005150395987359448,2.829441266117583e-09,7.096470558845528e-06,2.319438135326428e-09,1.3563239034447603e-10,1.3839609679080864e-05,1.6927523148660916e-05,0.00613145187069241,7.041286982282968e-05,0.000515523698301009,2.0260622405358073e-08,4.825738420128925e-09,1.6857668587692454e-08,9.070128781430961e-10,1.0225002249487888e-05,0.00040302796600028256,1.665210351049138e-06,6.854202026339306e-08,0.0009756886144052886,2.678811599759592e-05,6.297717789998485e-09,7.695457546517719e-08,2.71098607794126e-10,6.8213647144237834e-06,1.2553785274251352e-10,1.929874040374035e-06,4.791447466845954e-12,1.7235246380874212e-10,1.311871578750748e-07,2.1542968155676607e-12,1.2030577541467702e-13,2.0446060024889987e-20
2.8487948496233603e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441952618983691,0.08507796060169075,0.009571072806822805,5.48615349152176e-05,0.0015220593757223008,0.04861011291685034,0.024769690330426992,4.739624279869077e-05,1.4216478686985353e-10,0.0020257138819836486,5.433235495737417e-11,0.0005150797032387848,2.8293086007133155e-09,7.092694975730873e-06,2.3203138423869045e-09,1.3566882020675335e-10,1.383301305756534e-05,1.693431274355517e-05,0.006130781993684094,6.992758360925482e-05,0.000515616379412267,2.0124823496788436e-08,4.823468541745626e-09,1.6856239629495364e-08,9.1266931474769e-10,1.0287434013546417e-05,0.00040541429699435954,1.6656809858096931e-06,6.854306408143498e-08,0.0009760695641606788,2.679886084258737e-05,6.297016468463782e-09,7.697732540061399e-08,2.712250595087915e-10,6.819388088973957e-06,1.2556198060452565e-10,1.9306517297334925e-06,4.7933502244044636e-12,1.7206592465587914e-10,1.3115781967988036e-07,2.154467432659516e-12,1.2031530408689236e-13,2.0454288384196263e-20
2.8499720427645813e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419348221047217,0.08506896891309831,0.009567598267191066,5.486159528481983e-05,0.0015220888675464123,0.048629259983326276,0.02477710183822495,4.7385834375513276e-05,1.4232481503559575e-10,0.0020254964197004145,5.4323692364888734e-11,0.0005151198008727583,2.8291760998980197e-09,7.088920787908466e-06,2.321188923561546e-09,1.3570519044969642e-10,1.3826432812683106e-05,1.6941100810846622e-05,0.006130112023621265,6.944751738338577e-05,0.0005157090195086186,1.999047324899871e-08,4.821199884939193e-09,1.6854814841068093e-08,9.183433678023102e-10,1.0350043595562962e-05,0.00040780677904822353,1.666151216339154e-06,6.854409289277196e-08,0.0009764504454709538,2.680960327006086e-05,6.2963152511952216e-09,7.700004994251903e-08,2.713514592972249e-10,6.81741189817947e-06,1.2558606766184622e-10,1.9314291761686216e-06,4.795252411769453e-12,1.717823859392949e-10,1.3112848992863815e-07,2.154637512055933e-12,1.203248027298535e-13,2.0462510082063072e-20
2.8511492359058023e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44419169129985187,0.08505997839333378,0.009564125010145533,5.486164282082515e-05,0.00152211806198248,0.04864840505490072,0.024784505929592613,4.737543015533687e-05,1.4248492666517925e-10,0.0020252790409377437,5.4315034804302085e-11,0.0005151598916143234,2.829043763842523e-09,7.085148008125753e-06,2.3220633844185005e-09,1.3574150121712475e-10,1.381986888293381e-05,1.694788735103127e-05,0.006129441962206151,6.897260631482318e-05,0.0005158016187440754,1.985755386634364e-08,4.818932449050436e-09,1.6853394202886402e-08,9.240349173230493e-10,1.0412829543765076e-05,0.0004102053519455372,1.6666210459754504e-06,6.854510684120311e-08,0.0009768312585701345,2.6820343280801318e-05,6.295614139901344e-09,7.702274930487268e-08,2.714778076634767e-10,6.815436142427203e-06,1.25610114245455e-10,1.932206380234879e-06,4.797154030282995e-12,1.7150181112122644e-10,1.310991686789008e-07,2.1548070589582005e-12,1.2033427163402737e-13,2.0470725164746972e-20
2.8523264290470233e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441898892897781,0.08505098903985531,0.009560653035376657,5.486167765951873e-05,0.0015221469618410836,0.04866754813092803,0.024791902666355094,4.73650301446774e-05,1.4264512170320843e-10,0.0020250617456591138,5.4306382286450937e-11,0.0005151999754397802,2.828911592712169e-09,7.081376649042854e-06,2.3229372304745367e-09,1.3577775265514045e-10,1.3813321205930174e-05,1.6954672364605727e-05,0.0061287718111326574,6.850278617779649e-05,0.0005158941772713024,1.972604771291808e-08,4.816666233411982e-09,1.6851977695561735e-08,9.297438443448221e-10,1.047579041907095e-05,0.0004126099560157322,1.6670904779972116e-06,6.85461060688728e-08,0.0009772120036905447,2.683108087559462e-05,6.294913136263723e-09,7.70454236997325e-08,2.7160410510230235e-10,6.813460822097588e-06,1.2563412068313503e-10,1.9329833424871234e-06,4.7990550812770976e-12,1.7122416397849158e-10,1.310698559876043e-07,2.1549760785026744e-12,1.2034371108625533e-13,2.047893367796321e-20
2.8535036221882443e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441880763023547,0.08504200085013904,0.009557182342572959,5.486169993552044e-05,0.0015221755698994449,0.048686689210778504,0.024799292109766922,4.735463434996075e-05,1.4280540009475217e-10,0.0020248445338248706,5.4297734822042683e-11,0.0005152400523252839,2.828779586666853e-09,7.077606723232013e-06,2.323810467194317e-09,1.358139449120671e-10,1.380678971842546e-05,1.696145585206728e-05,0.006128101572085943,6.803799335855244e-05,0.0005159866952416061,1.959593731485211e-08,4.814401237348393e-09,1.685056529984514e-08,9.354700309406816e-10,1.0538924795295991e-05,0.0004150205321416059,1.6675595156247032e-06,6.85470907162814e-08,0.0009775926810627609,2.684181605522771e-05,6.294212241936882e-09,7.706807333720662e-08,2.7173035209930996e-10,6.8114859375646026e-06,1.2565808729943772e-10,1.933760063479448e-06,4.8009555660735536e-12,1.709494086078279e-10,1.3104055191106226e-07,2.155144575761391e-12,1.203531213697868e-13,2.0487135666889954e-20
2.8546808153294653e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418625245850535,0.08503301382167981,0.009553712931421047,5.486170978179977e-05,0.0015222038889017209,0.048705828293838155,0.024806674320504925,4.734424277752255e-05,1.429657617853386e-10,0.0020246274053922785,5.4289092421654645e-11,0.0005152801222468521,2.8286477458610586e-09,7.0738382431770755e-06,2.3246830999897285e-09,1.3585007813838882e-10,1.3800274356340767e-05,1.6968237813913914e-05,0.006127431246741974,6.757816486206944e-05,0.0005160791728049185,1.9467205362415687e-08,4.812137460176306e-09,1.6849156996630895e-08,9.412133602396352e-10,1.0602231259342826e-05,0.00041743702176626744,1.6680281620207657e-06,6.854806092229665e-08,0.0009779732909155703,2.6852548820488658e-05,6.293511458548274e-09,7.709069842542865e-08,2.7185654913110474e-10,6.809511489195792e-06,1.2568201441565088e-10,1.934536543765021e-06,4.802855485983768e-12,1.7067750943082513e-10,1.3101125650496087e-07,2.1553125557426557e-12,1.2036250276431243e-13,2.049533117617266e-20
2.8558580084706862e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418441787796153,0.0850240279519914,0.009550244801605613,5.4861707329691084e-05,0.0015222319215592985,0.04872496537950854,0.02481404935866174,4.733385543360763e-05,1.4312620672095082e-10,0.0020244103603155594,5.4280455095733435e-11,0.0005153201851803759,2.8285160704438988e-09,7.070071221272984e-06,2.325555134219271e-09,1.358861524866898e-10,1.379377505479215e-05,1.697501825064438e-05,0.00612676083676712,6.7123238318116e-05,0.0005161716101097869,1.9339834711935033e-08,4.80987490120454e-09,1.6847752766959915e-08,9.46973716443141e-10,1.0665708411375639e-05,0.0004198593668994478,1.6684964202917604e-06,6.854901682416502e-08,0.0009783538334759312,2.6863279172166714e-05,6.292810787698225e-09,7.711329917053498e-08,2.719826966654367e-10,6.807537477352252e-06,1.2570590234977006e-10,1.935312783895922e-06,4.804754842308615e-12,1.7040843119845517e-10,1.30981969824354e-07,2.155480023391661e-12,1.2037185554599862e-13,2.0503520249928526e-20
2.8570352016119072e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441825726792523,0.0850150432386066,0.009546777952809496,5.486169270890883e-05,0.0015222596705510927,0.04874410046720641,0.024821417283740047,4.732347232436962e-05,1.432867348480217e-10,0.0020241933985459433,5.427182285459426e-11,0.0005153602411016302,2.8283845605591515e-09,7.066305669825309e-06,2.326426575187519e-09,1.3592216811159356e-10,1.3787291748117568e-05,1.6981797162758227e-05,0.006126090343817756,6.667315198667162e-05,0.000516264007303363,1.921380838752853e-08,4.807613559734256e-09,1.6846352592022995e-08,9.527509848402083e-10,1.072935486497868e-05,0.0004222875101231931,1.6689642934885332e-06,6.854995855752392e-08,0.0009787343089689303,2.6874007111052423e-05,6.292110230959967e-09,7.713587577664489e-08,2.7210879516135074e-10,6.805563902388651e-06,1.2572975141647337e-10,1.9360887844229917e-06,4.806653636338312e-12,1.7014213899520798e-10,1.3095269192365895e-07,2.1556469835911014e-12,1.2038117998752186e-13,2.0511702931750975e-20
2.858212394753128e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44418071697969425,0.08500605967907789,0.00954331238471368,5.486166604756331e-05,0.0015222871385238545,0.048763233556363555,0.024828778154647294,4.731309345587055e-05,1.4344734611342927e-10,0.0020239765200317033,5.4263195708420325e-11,0.000515400289986282,2.8282532163453017e-09,7.062541601049787e-06,2.327297428144623e-09,1.359581251697035e-10,1.3780824369903622e-05,1.698857455075584e-05,0.006125419769539887,6.622784476272895e-05,0.0005163563645313943,1.9089109582665042e-08,4.805353435059059e-09,1.6844956453163694e-08,9.585450518212034e-10,1.0793169247299994e-05,0.0004247213945969589,1.6694317846073696e-06,6.855088625641389e-08,0.0009791147176177516,2.688473263793765e-05,6.291409789879619e-09,7.715842844584183e-08,2.722348450693353e-10,6.8035907646532305e-06,1.257535619270991e-10,1.9368645458956836e-06,4.808551869352302e-12,1.6987859824284833e-10,1.3092342285665274e-07,2.1558134411618105e-12,1.2039047635810402e-13,2.0519879264714365e-20
2.859389587894349e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44417885089538284,0.08499707727097729,0.009539848096997306,5.486162747217611e-05,0.0015223143280924723,0.0487823646464265,0.024836132029691153,4.73027188340805e-05,1.4360804046449186e-10,0.0020237597247182095,5.425457366726223e-11,0.0005154403318099003,2.828122037935578e-09,7.0587790270719185e-06,2.3281676982858782e-09,1.359940238195429e-10,1.3774372853012092e-05,1.6995350415138504e-05,0.006124749115568792,6.578725618049592e-05,0.000516448681938216,1.896572166155148e-08,4.8030945264651445e-09,1.6843564331881146e-08,9.643558048903837e-10,1.0857150199180275e-05,0.0004271609640621222,1.6698988965909593e-06,6.8551800053291e-08,0.0009794950596436409,2.6895455753615686e-05,6.2907094659762275e-09,7.718095737815749e-08,2.723608468314736e-10,6.801618064487827e-06,1.2577733418962676e-10,1.9376400688619187e-06,4.810449542619134e-12,1.6961777470380836e-10,1.3089416267646845e-07,2.1559794008633737e-12,1.203997449235469e-13,2.0528049291378553e-20
2.86056678103557e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441769745411856,0.08498809601189694,0.009536385089337721,5.486157710769616e-05,0.0015223412418402847,0.048801493736856286,0.024843478966575416,4.729234846487729e-05,1.4376881784896327e-10,0.002023543012547969,5.424595674103743e-11,0.0005154803665479668,2.8279910254579973e-09,7.0550179599265395e-06,2.3290373907513433e-09,1.360298642214959e-10,1.3767937129606224e-05,1.7002124756408435e-05,0.006124078383528687,6.535132641701747e-05,0.0005165409596667445,1.8843628160354206e-08,4.800836833231423e-09,1.6842176209832556e-08,9.701831326771549e-10,1.0921296375267572e-05,0.00042960616284593045,1.6703656323293598e-06,6.855270007903989e-08,0.000979875335265876,2.6906176458881262e-05,6.290009260741819e-09,7.720346277155764e-08,2.72486800881594e-10,6.799645802227873e-06,1.2580106850866106e-10,1.938415353867947e-06,4.8123466573963856e-12,1.693596344842094e-10,1.308649114355924e-07,2.156144867394783e-12,1.204089859462688e-13,2.0536213053793722e-20
2.861743974176791e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441750880307357,0.08497911589944919,0.009532923361410485,5.486151507751562e-05,0.0015223678823193922,0.04882062082712826,0.024850819022396577,4.728198235404608e-05,1.4392967821502774e-10,0.0020233263834606705,5.423734493952976e-11,0.0005155203941758832,2.8278601790354038e-09,7.051258411557461e-06,2.3299065106255184e-09,1.3606564653774875e-10,1.376151713117681e-05,1.7008897575068765e-05,0.006123407575032391,6.49199962952353e-05,0.0005166331978584727,1.8722812788258864e-08,4.798580354629651e-09,1.684079206883554e-08,9.760269249461938e-10,1.09856064441184e-05,0.0004320569358649065,1.6708319946609616e-06,6.855358646298678e-08,0.000980255544701741,2.691689475453064e-05,6.289309175641446e-09,7.722594482192963e-08,2.726127076454207e-10,6.79767397820242e-06,1.258247651854181e-10,1.9391904014582163e-06,4.814243214930558e-12,1.691041440365503e-10,1.308356691858615e-07,2.156309845395071e-12,1.2041819968533964e-13,2.0544370593505173e-20
2.862921167318012e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441731914764265,0.08497013693126683,0.009529462912889393,5.486144150348594e-05,0.001522394252050969,0.0488397459167318,0.02485815225364086,4.727162050727907e-05,1.4409062151129508e-10,0.0020231098373932324,5.4228738272388816e-11,0.0005155604146689812,2.827729498785502e-09,7.047500393817115e-06,2.3307750629370586e-09,1.3610137093223162e-10,1.3755112788567956e-05,1.7015668871623692e-05,0.006122736691681031,6.449320728650547e-05,0.0005167253966534654,1.8603259428376144e-08,4.796325089924563e-09,1.683941189087026e-08,9.818870726063284e-10,1.1050079088285264e-05,0.00043451322862772605,1.6712979863734444e-06,6.85544593329127e-08,0.0009806356881664968,2.6927610641361686e-05,6.288609212113276e-09,7.724840372307224e-08,2.7273856754072464e-10,6.795702592734157e-06,1.2584842451771557e-10,1.9399652121752376e-06,4.81613921645702e-12,1.6885127016204948e-10,1.3080643597846096e-07,2.1564743394439557e-12,1.2042738639651726e-13,2.0552521951558183e-20
2.864098360459233e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444171284989408,0.08496115910500333,0.009526003743446494,5.4861356505934097e-05,0.001522420353525583,0.04885886900517013,0.024865478716181822,4.7261262930175333e-05,1.4425164768679593e-10,0.00202289337427984,5.422013674912969e-11,0.0005156004280025325,2.827598984820913e-09,7.043743918466219e-06,2.331643052658555e-09,1.3613703757056088e-10,1.3748724032002678e-05,1.702243864657839e-05,0.006122065735063746,6.407090151259293e-05,0.0005168175561903561,1.8484952138496012e-08,4.794071038373984e-09,1.6838035658081297e-08,9.877634677183466e-10,1.1114713004391555e-05,0.00043697498723758733,1.671763610204741e-06,6.855531881506731e-08,0.0009810157658733632,2.6938324120173875e-05,6.287909371568667e-09,7.727083966668693e-08,2.728643809774728e-10,6.793731646139421e-06,1.2587204679996395e-10,1.940739786559466e-06,4.818034663199943e-12,1.6860098001266873e-10,1.3077721186392252e-07,2.1566383540625e-12,1.2043654633228388e-13,2.0560667168502922e-20
2.865275553600454e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44416936867958323,0.08495218241833292,0.009522545852752126,5.486126020367883e-05,0.0015224461892035116,0.04887799009196005,0.024872798465278425,4.7250909628240396e-05,1.444127566909766e-10,0.002022676994052001,5.421154037913235e-11,0.0005156404341517554,2.827468637249201e-09,7.039988997173476e-06,2.3325104847063466e-09,1.3617264661998164e-10,1.374235079110812e-05,1.7029206900439126e-05,0.006121394706757418,6.3653021747162e-05,0.0005169096766063465,1.836787515169815e-08,4.791818199228988e-09,1.6836663352779477e-08,9.936560035017035e-10,1.1179506903193959e-05,0.00043944215839409115,1.6722288688439834e-06,6.855616503418241e-08,0.0009813957780334945,2.6949035191768366e-05,6.287209655392298e-09,7.729325284237101e-08,2.729901483579787e-10,6.791761138728226e-06,1.2589563232316174e-10,1.9415141251491797e-06,4.8199295563722325e-12,1.6835324109281576e-10,1.3074799689212283e-07,2.1568018937137486e-12,1.2044567974188221e-13,2.056880628439942e-20
2.866452746741675e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44416744265560626,0.08494320686895089,0.009519089240474928,5.486115271404698e-05,0.0015224717615150618,0.04889710917663171,0.024880111555573636,4.7240560606886124e-05,1.4457394847369416e-10,0.0020224606966385773,5.4202949171641406e-11,0.0005156804330918256,2.827338456172924e-09,7.036235641515285e-06,2.33337736394039e-09,1.3620819824931133e-10,1.3735992994940567e-05,1.7035973633713253e-05,0.006120723608326414,6.32395114167821e-05,0.0005170017580372041,1.8252012876822577e-08,4.789566571733996e-09,1.6835294957443374e-08,9.995645743401574e-10,1.1244459509632853e-05,0.00044191468939464907,1.6726937649324557e-06,6.855699811348603e-08,0.000981775724855965,2.6959743856948077e-05,6.286510064942253e-09,7.73156434376125e-08,2.731158700770505e-10,6.789791070804285e-06,1.2591918137489242e-10,1.9422882284803656e-06,4.821823897175501e-12,1.6810802126075518e-10,1.307187911122824e-07,2.1569649628034e-12,1.204547868713524e-13,2.0576939338822545e-20
2.867629939882896e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441655070248809,0.08493423245457364,0.009515633906281858,5.486103415288991e-05,0.0015224970728608892,0.048916226258728455,0.02488741804109343,4.723021587143045e-05,1.447352229852118e-10,0.00202224448196584,5.4194363135765704e-11,0.0005157204247978838,2.8272084416896734e-09,7.032483862975482e-06,2.3342436951641643e-09,1.3624369262888365e-10,1.372965057201011e-05,1.7042738846909246e-05,0.006120052441322344,6.283031460146767e-05,0.0005170938006172632,1.8137349898805782e-08,4.787316155126919e-09,1.683393045472072e-08,1.0054890757864334e-09,1.130956956287135e-05,0.00044439252813543897,1.6731583010645314e-06,6.855781817471649e-08,0.0009821556065477484,2.6970450116517685e-05,6.285810601550176e-09,7.733801163778647e-08,2.732415465221387e-10,6.787821442665025e-06,1.2594269423932362e-10,1.9430620970866084e-06,4.823717686800031e-12,1.678652887297164e-10,1.306895945729648e-07,2.1571275656804557e-12,1.2046386796356865e-13,2.058506637086709e-20
2.868807133024117e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441635618935604,0.0849252591729388,0.009512179849838232,5.486090463459985e-05,0.0015225221256123245,0.0489353413378065,0.024894717975246304,4.7219875427097204e-05,1.4489658017619343e-10,0.0020220283499575074,5.4185782280477905e-11,0.0005157604092450441,2.8270785938921125e-09,7.028733672945104e-06,2.3351094831246247e-09,1.3627912993049278e-10,1.3723323450305045e-05,1.7049502540536737e-05,0.0061193812072838395,6.242537603477125e-05,0.0005171858044794259,1.8023870978888708e-08,4.7850669486392905e-09,1.6832569827429578e-08,1.0114294045658793e-09,1.13748358163231e-05,0.000446875623111925,1.673622479788601e-06,6.855862533813686e-08,0.0009825354233137073,2.698115397128369e-05,6.285111266521401e-09,7.736035762615301e-08,2.733671780734827e-10,6.785852254601631e-06,1.2596617119720932e-10,1.9438357314989846e-06,4.825610926424744e-12,1.6762501206873055e-10,1.306604073220762e-07,2.157289706637873e-12,1.204729232582755e-13,2.0593187419152724e-20
2.869984326165338e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441616073665475,0.0849162870218055,0.009508727070807726,5.486076427212645e-05,0.0015225469221116883,0.048954454413434795,0.02490201141082315,4.720953927901595e-05,1.4505801999769915e-10,0.002021812300534793,5.4177206614614333e-11,0.0005158003864084027,2.8269489128680254e-09,7.024985082722172e-06,2.3359747325121884e-09,1.3631451032733886e-10,1.371701155731593e-05,1.7056264715106525e-05,0.006118709907736343,6.202464110344822e-05,0.0005172777697551639,1.791156105470064e-08,4.782818951496374e-09,1.6831213058559446e-08,1.0173854585791967e-09,1.1440257037669571e-05,0.0004493639234189602,1.6740863036079998e-06,6.855941972254906e-08,0.000982915175356581,2.6991855422054466e-05,6.2844120611351125e-09,7.738268158385664e-08,2.734927651042555e-10,6.783883506899056e-06,1.259896125258932e-10,1.944609132245967e-06,4.827503617217193e-12,1.673871602031933e-10,1.3063122940686514e-07,2.1574513899132355e-12,1.2048195299212556e-13,2.0601302521829212e-20
