Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24)
5.8799961451467895e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4344820389320347,0.06493669027499929,0.0038199689798648494,1.6373167440013613e-05,0.001457734703125617,0.09135496080286555,0.03649979735878687,2.9668077903557328e-05,7.566793399508698e-10,0.001608224861641802,4.6168059690708023e-11,0.0005926592607808304,3.0758974590006967e-09,2.213919651228177e-06,3.9336083839789954e-09,1.6821107097649425e-10,5.827207380779706e-06,3.761356800223121e-05,0.00457742882068461,1.0354407911137914e-06,0.0006804627331803385,4.177552818806836e-10,1.528365763974196e-09,1.1295829597776721e-07,1.7429363879846315e-07,0.0007109777660098767,0.010055108643259198,5.586804536250223e-07,0.0017949163066623113,5.9524898026432704e-05,4.889916505088868e-09,6.420770820964887e-08,1.109509410157339e-07,2.5349376686978557e-10,3.099796052085069e-06,1.4689153136428487e-10,4.201147050951005e-06,1.0413907636514163e-11,8.03010911610334e-08,4.661870022297159e-11
5.891803581067746e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43443759886922745,0.06486878571185027,0.003806623195374068,1.6371711934741103e-05,0.0014571767930767773,0.09149853947995411,0.036527094894760324,2.9618766709465613e-05,7.595929051248086e-10,0.0016069033994265407,4.618739948123691e-11,0.000592889098982439,3.0800196627856647e-09,2.204822140103382e-06,3.938074743335233e-09,1.6821059585783564e-10,5.808613388034217e-06,3.7741215110824366e-05,0.004572174267464947,1.0273458778039712e-06,0.0006809078910766062,4.149002006505565e-10,1.521774672600966e-09,1.1352667024357716e-07,1.753042388673625e-07,0.0007145599340636991,0.010098130162746978,5.590350794609661e-07,0.0017975546009054203,5.9726906890969483e-05,4.885398765068513e-09,6.41765700290055e-08,1.1102256249992553e-07,2.538465779123339e-10,3.0900497644687067e-06,1.468805993478479e-10,4.214892900339297e-06,1.0448179965541649e-11,8.015941375509123e-08,4.660824619720475e-11
5.9036110169887024e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4343931483522489,0.06480095650620744,0.0037933265424567007,1.6370256006736867e-05,0.0014566179428736903,0.09164195053969973,0.036554294891678336,2.956958212783611e-05,7.625085055143973e-10,0.001605584234643399,4.6207339531184044e-11,0.0005931185034082177,3.0841857382969794e-09,2.1957660909422346e-06,3.9425299779622095e-09,1.6820956540768634e-10,5.790084353274279e-06,3.786965666460643e-05,0.004566925888158707,1.01933316237971e-06,0.0006813519344337781,4.120717500806769e-10,1.5152141495957989e-09,1.1409691757005391e-07,1.7631687445603875e-07,0.0007181460277844799,0.010141156896526013,5.593881372580771e-07,0.0018001889805486903,5.993017301013005e-05,4.880888713597346e-09,6.41453939343412e-08,1.1109386789986309e-07,2.5419854946851326e-10,3.0803336124138234e-06,1.4686930505327828e-10,4.228723602065841e-06,1.0482664722349797e-11,8.001810437670253e-08,4.659780834634157e-11
5.915418452909659e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43434868770398743,0.06473320258502453,0.0037800788325594867,1.6368799664068273e-05,0.001456058157820968,0.09178519410942426,0.0365813977228924,2.952052381802062e-05,7.654261205935287e-10,0.0016042673638089686,4.622788290055908e-11,0.0005933474751409506,3.0883959911473396e-09,2.1867512951908137e-06,3.946974116732868e-09,1.6820798291422805e-10,5.7716200480954215e-06,3.7998899111460446e-05,0.0045616836797626485,1.0114015903179982e-06,0.0006817948667071923,4.0926960753454036e-10,1.50868404525602e-09,1.1466903367500259e-07,1.7733153705303136e-07,0.0007217360164825045,0.01018418854766138,5.597396334808147e-07,0.0018028194502417614,6.013470658798785e-05,4.876386341857659e-09,6.411418022131026e-08,1.1116485851777405e-07,2.5454968316597143e-10,3.0706475142500277e-06,1.4685765109562256e-10,4.242639851365618e-06,1.0517363629331404e-11,7.987716206795875e-08,4.6587386516366884e-11
5.927225888830615e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43430421724605245,0.06466552387532441,0.0037668798778584017,1.6367342914704507e-05,0.0014554974432014662,0.09192827031624819,0.03660840376029863,2.947159144003916e-05,7.683457298896625e-10,0.0016029527834365927,4.624903265877446e-11,0.0005935760152583362,3.0926507281983673e-09,2.177777545629625e-06,3.951407188458561e-09,1.6820585164956976e-10,5.753220244843685e-06,3.8128948919933215e-05,0.004556447639251962,1.0035501237647816e-06,0.0006822366913377537,4.064934552957814e-10,1.5021842106276037e-09,1.1524301425507515e-07,1.7834821814004155e-07,0.0007253298695238891,0.010227224820459867,5.600895745691632e-07,0.0018054460146328176,6.034051786131712e-05,4.871891640998953e-09,6.408292918425768e-08,1.1123553565095844e-07,2.548999806339216e-10,3.06099138839267e-06,1.468456400745729e-10,4.25664234554301e-06,1.0552278413911215e-11,7.973658587245819e-08,4.657698055597155e-11
5.939033324751572e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43425973729877954,0.06459792030419904,0.0037537294912560284,1.636588576651808e-05,0.001454935804276411,0.09207117928709119,0.03663531337434331,2.9422784654580057e-05,7.712673129839201e-10,0.0016016404900364095,4.6270791884555614e-11,0.0005938041248330187,3.0969502575561284e-09,2.1688446363591733e-06,3.95582922188891e-09,1.6820317486981413e-10,5.734884716613007e-06,3.825981257912795e-05,0.004551217763580411,9.95777741218302e-07,0.0006826774117520285,4.037429804760205e-10,1.4957144975015688e-09,1.1581885498593218e-07,1.7936690919209138e-07,0.0007289275563306813,0.01027026542046497,5.604379669387338e-07,0.001808068678368553,6.054761709942318e-05,4.867404602138297e-09,6.405164111622676e-08,1.1130590059180416e-07,2.5524944350309e-10,3.051365153344408e-06,1.4683327457454633e-10,4.270731783959049e-06,1.0587410808514306e-11,7.959637483531065e-08,4.656659031649972e-11
5.950840760672528e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43421524818123575,0.0645303917988093,0.003740627486378923,1.6364428227286165e-05,0.0014543732462855231,0.09221392114867233,0.03666212693402827,2.937410312300008e-05,7.741908495111781e-10,0.001600330480115394,4.629316366585088e-11,0.0005940318049326238,3.101294888566551e-09,2.1599523627857754e-06,3.960240245711733e-09,1.6819995581512542e-10,5.716613237242663e-06,3.839149659859583e-05,0.004545994049680488,9.880834372196112e-07,0.0006831170313623289,4.0101787492598845e-10,1.4892747584103397e-09,1.163965515223964e-07,1.8038760167767606e-07,0.0007325290463809353,0.01031331005445193,5.607848169808462e-07,0.0018106874460941352,6.075601460397098e-05,4.862925216360591e-09,6.402031630896605e-08,1.113759546278058e-07,2.5559807340567413e-10,3.0417687276967325e-06,1.4682055716476197e-10,4.2849088680186015e-06,1.0622762550534047e-11,7.945652800314276e-08,4.6556215651896735e-11
5.962648196593485e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43417075021122425,0.06446293828638476,0.0037275736775750053,1.6362970304692043e-05,0.0014538097744471415,0.09235649602751063,0.036688844806916365,2.9325546507324497e-05,7.771163191601552e-10,0.0015990227501774003,4.6316151099741085e-11,0.0005942590566197922,3.1056849318108677e-09,2.1511005216076218e-06,3.964640288552994e-09,1.6819619770979587e-10,5.698405581314717e-06,3.8524007508227214e-05,0.004540776494463565,9.804662220498338e-07,0.0006835555535667946,3.983178351482525e-10,1.4828648466240895e-09,1.1697609949862587e-07,1.8141028705893085e-07,0.0007361343092088171,0.010356358430422749,5.611301310625869e-07,0.0018133023224531633,6.096572070881225e-05,4.858453474718826e-09,6.398895505293478e-08,1.114456990415804e-07,2.559458719752652e-10,3.0322020301314903e-06,1.4680749039931857e-10,4.299174301157452e-06,1.065833538229964e-11,7.931704442410305e-08,4.654585641865981e-11
5.974455632514441e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43412624370528946,0.06439555969422367,0.003714567879910937,1.6361512006326444e-05,0.0014532453939583444,0.09249890404992524,0.0367154673591369,2.9277114470247254e-05,7.800437016735024e-10,0.0015977172967232072,4.633975729234877e-11,0.000594485880952211,3.1101206991009815e-09,2.1422889108010776e-06,3.9690293789766754e-09,1.681919037623126e-10,5.68026152415152e-06,3.8657351858141316e-05,0.004535565094820036,9.729251214342899e-07,0.0006839929817494833,3.9564256221069403e-10,1.4764846161472015e-09,1.1755749452827694e-07,1.824349567917908e-07,0.0007397433144047055,0.010399410257601277,5.614739155269129e-07,0.0018159133120876423,6.117674577981167e-05,4.853989368234494e-09,6.395755763731027e-08,1.1151513511088154e-07,2.562928408467967e-10,3.022664979422369e-06,1.4679407681727375e-10,4.313528788829293e-06,1.069413105104396e-11,7.917792314786606e-08,4.653551247578866e-11
5.986263068435398e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43408172897872205,0.06432825594969259,0.003701609909169526,1.636005333968886e-05,0.001452680109995069,0.09264114534203596,0.036741994955390954,2.9228806675131002e-05,7.829729768478859e-10,0.001596414116250557,4.6363985358747206e-11,0.0005947122789826488,3.114602503474709e-09,2.1335173296072185e-06,3.973407545484679e-09,1.6818707716542385e-10,5.662180841813231e-06,3.879153621857542e-05,0.004530359847619472,9.654591762529592e-07,0.0006844293192804593,3.9299176166337174e-10,1.4701339217146807e-09,1.1814073220465569e-07,1.8346160232614066e-07,0.0007433560316152667,0.010442465246428308,5.6181617669274e-07,0.0018185204196379434,6.138910021467134e-05,4.8495328878978195e-09,6.392612434999512e-08,1.1158426410861899e-07,2.566389816565163e-10,3.0131574944363672e-06,1.4678031894271967e-10,4.3279730384926595e-06,1.0730151308870961e-11,7.903916322563772e-08,4.652518368473647e-11
5.998070504356354e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4340372063455633,0.06426102698022654,0.00368869958184712,1.6358594312188897e-05,0.0014521139277122303,0.09278322002976372,0.03676842795895679,2.9180622786007246e-05,7.8590412453407e-10,0.0015951132052542017,4.638883842286899e-11,0.0005949382517589862,3.1191306591910627e-09,2.1247855785185967e-06,3.977774816516821e-09,1.6818172109620567e-10,5.64416331109536e-06,3.892656717977337e-05,0.004525160749710762,9.580674422575675e-07,0.0006848645695158672,3.903651434572568e-10,1.4638126187885252e-09,1.1872580810088372e-07,1.844902151059728e-07,0.0007469724305435387,0.0104855231085567,5.621569208549877e-07,0.001821123649742767,6.160279444275386e-05,4.8450840246679974e-09,6.389465547762176e-08,1.1165308730287413e-07,2.5698429604189926e-10,3.003679494135238e-06,1.4676621928485895e-10,4.34250775959776e-06,1.0766397912722442e-11,7.890076371016014e-08,4.651486990936398e-11
6.009877940277311e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43399267611861075,0.06419387271332845,0.0036758367151510244,1.635713493114755e-05,0.0014515468522438367,0.09292512823883077,0.036794766731695246,2.9132562467576402e-05,7.888371246369965e-10,0.0015938145602259414,4.641431961741448e-11,0.0005951638003242508,3.123705481725484e-09,2.1160934592662322e-06,3.982131220450713e-09,1.6817583871612753e-10,5.626208709526357e-06,3.906245135187286e-05,0.00451996779792226,9.507489897945189e-07,0.0006852987357980212,3.877624218626846e-10,1.457520563554243e-09,1.1931271777006307e-07,1.8552078656954768e-07,0.0007505924809490361,0.010528583556846528,5.62496154284689e-07,0.0018237230070391143,6.181783892490443e-05,4.840642769473621e-09,6.386315130555974e-08,1.1172160595691354e-07,2.5732878564159385e-10,2.994230897576914e-06,1.467517803380837e-10,4.357133663573218e-06,1.0802872624345413e-11,7.876272365571587e-08,4.6504571015893665e-11
6.021685376198267e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43394813860942255,0.0641267930765693,0.003663021126996906,1.6355675203798456e-05,0.0014509788887031047,0.09306687009476132,0.03682101163405502,2.9084625385207915e-05,7.917719571158625e-10,0.001592518177654672,4.644043208375978e-11,0.0005953889257166462,3.128327287764897e-09,2.1074407748068288e-06,3.986476785601645e-09,1.6816943317111823e-10,5.608316815365201e-06,3.9199195364791844e-05,0.004514780989061928,9.435029035344134e-07,0.0006857318214554932,3.85183315391625e-10,1.451257612917333e-09,1.1990145674543092e-07,1.865533081495468e-07,0.0007542161526478322,0.010571646305360243,5.628338832290848e-07,0.0018263184961622538,6.203424415327131e-05,4.83620911321294e-09,6.383161211792346e-08,1.1178982132920897e-07,2.576724520954138e-10,2.984811623916905e-06,1.4673700458205042e-10,4.3718514638127665e-06,1.0839577210258973e-11,7.862504211813276e-08,4.649428687286314e-11
6.033492812119224e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4339035941283222,0.0640597879975879,0.0036502526360062265,1.6354215137289144e-05,0.0014504100421825743,0.09320844572288182,0.03684716302507799,2.9036811204940367e-05,7.94708601984195e-10,0.0015912240540264216,4.646717897186454e-11,0.0005956136289695869,3.1329963952028404e-09,2.098827329310199e-06,3.990811540222597e-09,1.6816250759163214e-10,5.590487407599051e-06,3.93368058681148e-05,0.004509600319917484,9.363282822066439e-07,0.000686163829803187,3.826275467219419e-10,1.445023624499663e-09,1.2049202054051392e-07,1.8758777127321833e-07,0.000757843415512617,0.010614711069357885,5.631701139116573e-07,0.001828910121745684,6.225202065112502e-05,4.831783046754014e-09,6.380003819757554e-08,1.1185773467345289e-07,2.5801529704424235e-10,2.9754215924096814e-06,1.4672189448175328e-10,4.386661875661824e-06,1.0876513441720295e-11,7.848771815478882e-08,4.6484017351082506e-11
6.04530024804018e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43385904298440353,0.06399285740409061,0.0036375310615036687,1.635275473868228e-05,0.0014498403177542194,0.09334985524832155,0.03687322126240454,2.898911959348151e-05,7.976470393099229e-10,0.0015899321858243985,4.6494563440179403e-11,0.0005958379111117273,3.1377131231345626e-09,2.0902529281469107e-06,3.995135512504153e-09,1.6815506509271364e-10,5.572720265940886e-06,3.94752895309774e-05,0.004504425787256535,9.292242383410271e-07,0.0006865947641424187,3.800948426207522e-10,1.4388184566360533e-09,1.2108440464929148e-07,1.8862416736253416e-07,0.000761474239472801,0.010657777565292327,5.635048525322365e-07,0.0018314978884211015,6.247117897267618e-05,4.827364560935201e-09,6.376842982613416e-08,1.1192534723857089e-07,2.583573221299637e-10,2.9660607224100295e-06,1.46706452487604e-10,4.401565616404008e-06,1.0913683094691477e-11,7.835075082461632e-08,4.647376232359209e-11
6.057107683961137e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4338144854855355,0.06392600122385142,0.0036248562235145694,1.635129401495683e-05,0.0014492697204695577,0.09349109879601279,0.03689918670227885,2.8941550218208377e-05,8.005872492154485e-10,0.0015886425695290278,4.6522588655553294e-11,0.0005960617731669951,3.142477791851903e-09,2.081717377876133e-06,3.999448730574361e-09,1.6814710877406325e-10,5.555015170827194e-06,3.9614653041950374e-05,0.004499257387826734,9.221898980129595e-07,0.0006870246277610053,3.775849338709033e-10,1.4326419683708256e-09,1.2167860454636032e-07,1.8966248783435195e-07,0.0007651085945146095,0.010700845510804469,5.638381052671151e-07,0.001834081800818373,6.269172970289266e-05,4.822953646565415e-09,6.373678728398102e-08,1.119926602687422e-07,2.5869852899548785e-10,2.956728933374389e-06,1.4669068103550485e-10,4.416563405247575e-06,1.0951087949806029e-11,7.821413918810635e-08,4.646352166561758e-11
6.068915119882093e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4337699219383668,0.06385921938471147,0.00361222794276237,1.6349832973009262e-05,0.0014486982553597615,0.09363217649069162,0.03692505969955405,2.889410274716736e-05,8.035292118777148e-10,0.0015873552016179976,4.6551257793140255e-11,0.0005962852161546213,3.1472907228382574e-09,2.0732204862336916e-06,4.0037512224987575e-09,1.6813864172010217e-10,5.537371903415673e-06,3.97549031089235e-05,0.004494095118355907,9.152244005975018e-07,0.0006874534239333436,3.7509755520167035e-10,1.4264940194541876e-09,1.2227461568707846e-07,1.9070272410055045e-07,0.0007687464506811242,0.010743914624718553,5.641698782690585e-07,0.0018366618635654983,6.29136834573143e-05,4.818550294424227e-09,6.37051108502643e-08,1.1205967500341608e-07,2.590389192846467e-10,2.947426144862169e-06,1.4667458254692034e-10,4.431655963311776e-06,1.0988729792334053e-11,7.807788230731357e-08,4.645329525453098e-11
6.08072255580305e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43372535264833023,0.06379251181457922,0.003599646040666061,1.6348371619654713e-05,0.0014481259274357631,0.09377308845689811,0.03695084060769767,2.8846776849074253e-05,8.064729075282697e-10,0.0015860700785662995,4.658057403630614e-11,0.0005965082410891708,3.152152238763554e-09,2.064762062120322e-06,4.008043016280312e-09,1.6812966700003718e-10,5.519790245582968e-06,3.989604645898777e-05,0.0044889389755521985,9.083268985229125e-07,0.0006878811559204804,3.726324452148957e-10,1.420374470338872e-09,1.2287243350771798e-07,1.9174486756817522e-07,0.0007723877780723699,0.010786984627037487,5.645001776674141e-07,0.0018392380812885815,6.313705088186722e-05,4.81415449526236e-09,6.367340080290495e-08,1.1212639267732234e-07,2.5937849464209544e-10,2.938152276537043e-06,1.466581594289572e-10,4.44684401361313e-06,1.1026610412148543e-11,7.794197924586037e-08,4.644308296981085e-11
6.092529991724006e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43368077791964815,0.06372587844143004,0.0035871103393376423,1.6346909961628105e-05,0.0014475527416883645,0.09391383481897699,0.036976529778796646,2.879957219331434e-05,8.094183164533315e-10,0.0015847871968462687,4.661054057653494e-11,0.0005967308489805733,3.1570626634789576e-09,2.0563419155901188e-06,4.012324139859273e-09,1.681201876679256e-10,5.502269979922412e-06,4.003808983831673e-05,0.004483788956104216,9.014965570395964e-07,0.0006883078269701989,3.701893463179879e-10,1.4142831821767703e-09,1.2347205342564294e-07,1.9278890963961012e-07,0.0007760325468454216,0.0108300552389381,5.648290095682438e-07,0.0018418104586118012,6.336184265267709e-05,4.809766239802021e-09,6.364165741860601e-08,1.121928145204922e-07,2.5971725671338494e-10,2.928907248168222e-06,1.466414140744363e-10,4.462128281051629e-06,1.1064731603691571e-11,7.780642906894091e-08,4.643288469300079e-11
6.104337427644963e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4336361980553364,0.06365931919330622,0.0035746206615795877,1.6345448005585277e-05,0.00144697870308834,0.09405441570107789,0.03700212756356267,2.8752488449942428e-05,8.123654189938482e-10,0.0015835065529276285,4.6641160613335035e-11,0.0005969530408341547,3.1620223220116625e-09,2.047959857839174e-06,4.0165946211131915e-09,1.6811020676273903e-10,5.484810889741801e-06,4.018104001204821e-05,0.0044786450566811535,8.947325539759443e-07,0.0006887334403171031,3.6776800465585054e-10,1.4082200168153162e-09,1.240734708394534e-07,1.9383484171271692e-07,0.0007796807272144515,0.010873126182766535,5.651563800543175e-07,0.001844379000157377,6.358806947588013e-05,4.805385518736874e-09,6.360988097285465e-08,1.1225894175827629e-07,2.6005520714485376e-10,2.9196909796317123e-06,1.4662434886196186e-10,4.477509492396874e-06,1.1103095165938664e-11,7.767123084332582e-08,4.642270030767003e-11
6.116144863565919e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43359161335720914,0.06359283399831664,0.0035621768308823185,1.6343985758104083e-05,0.0014464038165865392,0.09419483122715612,0.03702763431133732,2.8705525289682927e-05,8.153141955455571e-10,0.0015822281432775287,4.6672437354144904e-11,0.0005971748176506653,3.1670315405597736e-09,2.039615701194407e-06,4.0208544878569076e-09,1.6809972730842827e-10,5.467412759061193e-06,4.032490376416426e-05,0.0044735072739329465,8.88034079532228e-07,0.0006891579991826822,3.6536817004878894e-10,1.4021848367941644e-09,1.246766811291155e-07,1.94882655180954e-07,0.0007833322894507785,0.010916197182033635,5.65482295185208e-07,0.0018469437105455393,6.381574208743348e-05,4.801012322732588e-09,6.357807173992719e-08,1.1232477561135261e-07,2.603923475834761e-10,2.910503390911547e-06,1.4660696615600147e-10,4.492988376274112e-06,1.1141702902364488e-11,7.753638363736631e-08,4.6412529699382814e-11
6.12677155589478e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4335514832444672,0.06353306057889152,0.0035510164371589607,1.634266949156582e-05,0.0014458856978548037,0.0943210639235198,0.03705051283533774,2.8663361272403774e-05,8.179695095629366e-10,0.0015810794819701016,4.6701150560065965e-11,0.0005973740627522866,3.1715824816081977e-09,2.0321382114506662e-06,4.0246793154583215e-09,1.6808987202728865e-10,5.451806383885962e-06,4.0455167872638186e-05,0.0044688884964323135,8.820608199679415e-07,0.0006895392032322256,3.632265035616441e-10,1.3967769891853746e-09,1.2522109946534147e-07,1.9582728877849312e-07,0.000786621562435402,0.010954960901190683,5.657743794640189e-07,0.0018492486780722925,6.402189248402045e-05,4.797082872518705e-09,6.354941562297977e-08,1.1238377624033865e-07,2.6069508279621705e-10,2.90225901626119e-06,1.465910522066046e-10,4.507003485471547e-06,1.1176660128241214e-11,7.741532050507721e-08,4.6403387838283515e-11
6.137398248223641e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4335113496781736,0.06347334703201242,0.0035398929094257424,1.6341352998915863e-05,0.001445366899898076,0.0944471628718421,0.03707331815398677,2.8621294422176224e-05,8.206261494801436e-10,0.0015799326249775485,4.673040064980716e-11,0.0005975729732039714,3.1761740708702692e-09,2.0246911352516992e-06,4.028495587974013e-09,1.6807961754207393e-10,5.43624905508666e-06,4.0586182461615194e-05,0.0044642746682402035,8.76139419073101e-07,0.0006899195580809035,3.611018807192302e-10,1.391391599677041e-09,1.257669628799503e-07,1.967734330513501e-07,0.0007899135291071888,0.010993724242307138,5.660652941797014e-07,0.0018515505494675795,6.422923055742733e-05,4.793159503177239e-09,6.352073336786959e-08,1.1244254109602798e-07,2.60997164451096e-10,2.8940377493606478e-06,1.46574884695237e-10,4.52109883485115e-06,1.1211817920633668e-11,7.729454026841976e-08,4.63942569647745e-11
6.146962271319615e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43347522669553934,0.06341965598764543,0.003529913149700965,1.6340167966039284e-05,0.0014448994039490204,0.09456053764511242,0.03709378055836286,2.8583517137546717e-05,8.230182473315696e-10,0.001578901994240613,4.675718671198492e-11,0.0005977517070800647,3.1803414539464773e-09,2.0180146590681276e-06,4.0319229352917315e-09,1.6807004898249949e-10,5.422289264893166e-06,4.070474137171017e-05,0.004460126452475229,8.70854029839065e-07,0.0006902611532969008,3.5920414778485306e-10,1.3865638691412805e-09,1.262594726802453e-07,1.9762624933172479e-07,0.0007928785843998655,0.011028610761466705,5.663261210590895e-07,0.0018536195893112263,6.441685680596973e-05,4.789633664244756e-09,6.349489715335515e-08,1.1249522860755974e-07,2.6126848014189365e-10,2.886658318253091e-06,1.4656011854030322e-10,4.533853696774475e-06,1.1243632512335898e-11,7.718607937256331e-08,4.6386048507325936e-11
6.156526294415589e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4334391012498005,0.06336601335962568,0.003519963055883513,1.6338982757116325e-05,0.0014444313633104348,0.09467380422083378,0.03711418405338983,2.8545818191244342e-05,8.25411397367275e-10,0.0015778728210260624,4.678441127673695e-11,0.0005979301709960463,3.1845421322714752e-09,2.011362611335061e-06,4.035343383967278e-09,1.6806016040605738e-10,5.4083689625277376e-06,4.082391584988431e-05,0.004455982241822476,8.656097808917251e-07,0.0006906020642273223,3.5731995239577365e-10,1.381754177941613e-09,1.2675314774405447e-07,1.984802795883366e-07,0.0007958457884344718,0.011063496668419333,5.665860073069668e-07,0.0018556861264644906,6.460545722489524e-05,4.786112740246467e-09,6.346904007028827e-08,1.1254772649535429e-07,2.615392683009259e-10,2.8792975150534453e-06,1.4654514960199469e-10,4.5466743773638e-06,1.1275611602409883e-11,7.707784658271313e-08,4.637784882839852e-11
6.1660903175115635e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43340297349850027,0.06331241910990629,0.003510042535803083,1.6337797375462573e-05,0.0014439627805662655,0.0947869626644177,0.03713452882146863,2.8508197409885377e-05,8.278055893005703e-10,0.0015768451034504952,4.681207606703137e-11,0.0005981083654729737,3.1887762819740006e-09,2.0047348949576006e-06,4.038756948631596e-09,1.6804995338417685e-10,5.394488034904546e-06,4.0943709545837434e-05,0.004451842034456245,8.60406270084929e-07,0.0006909422925532429,3.554491699874521e-10,1.3769624546648294e-09,1.272479855724817e-07,1.9933551923779127e-07,0.0007988151255496358,0.011098381818991752,5.668449560886413e-07,0.0018577501633777877,6.47950375900192e-05,4.78259672615638e-09,6.344316226157213e-08,1.1260003539703874e-07,2.6180952980511095e-10,2.871955297505015e-06,1.4652997910343845e-10,4.559561268200029e-06,1.1307756159861424e-11,7.696984140757173e-08,4.636965787170642e-11
6.175654340607538e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4333668435986752,0.06325887320046877,0.0035001514975796654,1.633661182436251e-05,0.0014434936582921145,0.09490001304119325,0.03715481504442235,2.847065462037435e-05,8.302008128684718e-10,0.001575818839629499,4.6840182809028494e-11,0.0005982862910300045,3.1930440796743075e-09,1.9981314133029217e-06,4.042163643888637e-09,1.6803942948196924e-10,5.380646369239371e-06,4.10641261170973e-05,0.00444770582854286,8.552431000954016e-07,0.0006912818399502898,3.535916774359718e-10,1.3721886281875063e-09,1.2774398365894174e-07,2.00191963695117e-07,0.000801786580108723,0.011133266069501456,5.671029705594435e-07,0.0018598117025006094,6.49856036895407e-05,4.77908561693667e-09,6.341726386959323e-08,1.1265215594826311e-07,2.620792655312584e-10,2.8646316234003405e-06,1.4651460826183939e-10,4.572514761629769e-06,1.1340067155548706e-11,7.686206335653141e-08,4.6361475581745e-11
6.185218363703512e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43333071170685655,0.06320537559332287,0.003490289849622677,1.633542610706979e-05,0.0014430239990552726,0.0950129554164071,0.03717504290349808,2.8433189649904112e-05,8.325970578317168e-10,0.0015747940276776631,4.6868733232047447e-11,0.0005984639481844049,3.197345702482177e-09,1.9915520701967214e-06,4.045563484315264e-09,1.6802859025825014e-10,5.366843853048864e-06,4.118516922897465e-05,0.004443573622240705,8.501198783540476e-07,0.0006916207080886424,3.5174735303167044e-10,1.3674326276752712e-09,1.282411394892128e-07,2.0104960837380617e-07,0.0008047601364998722,0.011168149276755142,5.673600538649628e-07,0.0018618707462815136,6.517716132397586e-05,4.775579407538422e-09,6.339134503623137e-08,1.1270408878270393e-07,2.6234847635622585e-10,2.857326450581585e-06,1.4649903828851616e-10,4.585535250760336e-06,1.1372545562172253e-11,7.675451193967587e-08,4.6353301903775604e-11
6.194782386799486e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.43329457797907184,0.06315192625050664,0.003480457500630098,1.6334240226807637e-05,0.0014425538054147558,0.09512578985522378,0.03719521257936865,2.8395802325955763e-05,8.349943139747783e-10,0.0015737706657085939,4.689772906853273e-11,0.0005986413374515605,3.2016813279943244e-09,1.9849967699198e-06,4.048956484460932e-09,1.68017437265561e-10,5.353080374149833e-06,4.130684255451615e-05,0.004439445413700287,8.450362169791178e-07,0.0006919588986330315,3.499160764536599e-10,1.3626943825822815e-09,1.2873945054160143e-07,2.0190844868597227e-07,0.0008077357791360922,0.011203031298047063,5.67616209141429e-07,0.0018639272971681135,6.536971630609149e-05,4.772078092902194e-09,6.336540590288357e-08,1.1275583453209008e-07,2.6261716315782985e-10,2.850039736940922e-06,1.4648327038892402e-10,4.5986231294546905e-06,1.140519235426633e-11,7.664718666778062e-08,4.634513678379299e-11
