Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(40)
9.999999999999999e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33717803773095323,0.11828044045932472,0.022821567693054285,0.0,5.2744168591210399e-29,7.730715812413362e-14,0.0,5.4021854673877534e-22,0.0,1.0159413205165859e-10,1.8167117554713621e-42,1.0143951773649078e-10,5.9794841211996476e-31,7.3385637004804628e-37,0.0,0.0,6.9668373440157932e-26,1.0746467022116661e-32,0.00038952546904655631
1.0105368348364327e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33717407631939322,0.11827647904669522,0.022821567693054285,0.0,5.4999415036976337e-29,7.8941762473613357e-14,0.0,5.5746794662580652e-22,0.0,1.0266367676129751e-10,1.9343158842131134e-42,1.0250579323746525e-10,6.2343560474760027e-31,7.7331183873785423e-37,0.0,0.0,7.1891189807766692e-26,1.132293422904425e-32,0.0003934868806065108
1.124516478507041e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33713141030515492,0.11823381302088853,0.022821567693054285,0.0,8.4283631930454253e-29,9.7712179809063191e-14,0.0,7.6806134275005533e-22,0.0,1.1423202484946422e-10,3.6661927294552434e-42,1.1403660049138223e-10,9.5405635791353778e-31,1.3189821722357025e-36,0.0,0.0,9.9023686179861115e-26,1.9288544724442736e-32,0.00043615289484485336
1.2384961221776492e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33708908218041622,0.1181914848845837,0.022821567693054285,0.0,1.2393391336207931e-28,1.1847363444372327e-13,0.0,1.0259302511508252e-21,0.0,1.2579821345001243e-10,6.5305422032424212e-42,1.255612661831769e-10,1.4009366977640994e-30,2.1364861071403278e-36,0.0,0.0,1.3223562785255798e-25,3.1204550329320831e-32,0.0004784810195835048
1.3524757658482575e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33704708926521387,0.11814949195781727,0.022821567693054285,0.0,1.7614173969890139e-28,1.4122369387699791e-13,0.0,1.3358517712559733e-21,0.0,1.3736227299986847e-10,1.1053875381838428e-41,1.3707982561478612e-10,1.9883301982490651e-30,3.3165906449481691e-36,0.0,0.0,1.7213787288737453e-25,4.8380205754989091e-32,0.00052047393478588967
1.4664554095188658e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33700542890090535,0.11810783158194683,0.022821567693054285,0.0,2.4330647202844248e-28,1.6595994932892557e-13,0.0,1.7026004953444227e-21,0.0,1.4892423369896989e-10,1.7928334281828563e-41,1.4859231380371708e-10,2.7426987355423033e-30,4.96828452115677e-36,0.0,0.0,2.1934032565097164e-25,7.2383629198979837e-32,0.00056213429909433713
1.580435053189474e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3369640984499982,0.11806650111947981,0.022821567693054285,0.0,3.2803476219069911e-28,1.9268001548771427e-13,0.0,2.1309485581616333e-21,0.0,1.6048412551209699e-10,2.8041745492379324e-41,1.600987654853833e-10,3.692690214529238e-30,7.220436630101103e-36,0.0,0.0,2.7445194471423851e-25,1.0506436428008741e-31,0.00060346475000150389
1.6944146968600824e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3369230952959793,0.11802549795390307,0.022821567693054285,0.0,4.3313997092946158e-28,2.2138153025988188e-13,0.0,2.6256656860409431e-21,0.0,1.7204197817068968e-10,4.2509826224453342e-41,1.7159921511542103e-10,4.8691165391533476e-30,1.022344909476054e-35,0.0,0.0,3.3808075066722215e-25,1.4857571558606495e-31,0.00064446790402038819
1.8083943405306906e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33688241684314796,0.11798481948951595,0.022821567693054285,0.0,5.6164160129595504e-28,2.5206215452533203e-13,0.0,3.1915192450870754e-21,0.0,1.8359782117463654e-10,6.2712278313394632e-41,1.8309369687196859e-10,6.3049320406968393e-30,1.4150899072491009e-35,0.0,0.0,4.1083383377587505e-25,2.0539665621164555e-31,0.0006851463568516695
1.922373984201299e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33684206051645049,0.11794446315126461,0.022821567693054285,0.0,7.1676474404170007e-28,2.8471957189610858e-13,0.0,3.8332742886631884e-21,0.0,1.9515168379404525e-10,9.0332380086246335e-41,1.9458224465791913e-10,8.0352122473554566e-30,1.9201175339718155e-35,0.0,0.0,4.9331736152049495e-25,2.7835342508519784e-31,0.00072550268354913607
2.0363536278719072e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33680202376131468,0.11790442638457684,0.022821567693054285,0.0,9.0193952533028829e-28,3.1935148847561364e-13,0.0,4.5556936047933506e-21,0.0,2.0670359507101137e-10,1.2739789401779574e-40,2.0606489210317105e-10,1.0097132699298305e-29,2.5599118963158482e-35,0.0,0.0,5.8613658611796164e-25,3.7064109592562951e-31,0.00076553943868497678
2.1899951820778902e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33674855652159191,0.11785095912928543,0.022821567693054285,0.0,1.2055573498829306e-27,3.6915504181937638e-13,0.0,5.6655543854772901e-21,0.0,2.2227222971701229e-10,1.9663754581711107e-40,2.2153391964470403e-10,1.347101117833944e-29,3.680729888788807e-35,0.0,0.0,7.2867789738733e-25,5.3202851743489723e-31,0.00081900667840774822
2.3436367362838733e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33669565920226974,0.11779806179439818,0.022821567693054285,0.0,1.5798979106936422e-27,4.2253669949687804e-13,0.0,6.9422885497252859e-21,0.0,2.3783744097547383e-10,2.946563478713517e-40,2.3699236759036398e-10,1.7621126451733556e-29,5.1633304825106461e-35,0.0,0.0,8.9257515533085182e-25,7.4508205004511541e-31,0.00087190399772982567
2.481914135069258e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33664853386747245,0.11775093644559502,0.022821567693054285,0.0,1.9856553512327075e-27,4.7363498197302595e-13,0.0,8.2436523736793344e-21,0.0,2.5184326132120945e-10,4.1472770159852384e-40,2.5089599137374982e-10,2.2109664781951252e-29,6.8738090797135485e-35,0.0,0.0,1.0595609236961822e-24,9.9041751783458058e-31,0.00091902933252714029
2.6201915338546424e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33660186085000238,0.11770426341412171,0.022821567693054285,0.0,2.4647883065808624e-27,5.2762322157874622e-13,0.0,9.6981036669677503e-21,0.0,2.6584641472927911e-10,5.7294030587312672e-40,2.6479116830551665e-10,2.7398834574845131e-29,9.0097985877006893e-35,0.0,0.0,1.2461125976203979e-24,1.296233711196602e-30,0.00096570234999728628
2.758468932640027e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33655563580243264,0.11765803835255147,0.022821567693054285,0.0,3.0256036871258383e-27,5.8449755518466234e-13,0.0,1.1314124031583733e-20,0.0,2.7984695067210754e-10,7.7837960435374107e-40,2.7867795558436516e-10,3.3576794029406923e-29,1.1646017740759704e-34,0.0,0.0,1.4533013295862377e-24,1.6729913114810784e-30,0.001011927397567015
2.8967463314254116e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33650985441923442,0.11761225695535531,0.022821567693054285,0.0,3.6768444987671066e-27,6.442541648180544e-13,0.0,1.3100190864990723e-20,0.0,2.9384491815467254e-10,1.0416444130283676e-39,2.9255640985123519e-10,4.0735937643523581e-29,1.4865422457015062e-34,0.0,0.0,1.6821964006164373e-24,2.1322698129850317e-30,0.0010577087807652071
3.0350237302107962e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33646451243637127,0.11756691495849671,0.022821567693054285,0.0,4.4276885607226746e-27,7.0688927708423111e-13,0.0,1.5064777474389959e-20,0.0,3.0784036571886055e-10,1.3750046460336086e-39,3.0642658719481987e-10,4.897284558864633e-29,1.8759629216031135e-34,0.0,0.0,1.9338652382951659e-24,2.6868196129314863e-30,0.0011030507636283504
3.173301128996181e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33641960563089968,0.11752200813903219,0.022821567693054285,0.0,5.287747257370194e-27,7.7239916259911823e-13,0.0,1.7216353188846164e-20,0.0,3.2183334144775989e-10,1.7925688440207239e-39,3.202885431569924e-10,5.8388234129480753e-29,2.3429336536418438e-34,0.0,0.0,2.2093734344282188e-24,3.3506131429769448e-30,0.0011479575690999167
3.3115785277815654e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33637512982057166,0.1174775323147137,0.022821567693054285,0.0,6.267064299208406e-27,8.4078013542507484e-13,0.0,1.9563383470794837e-20,0.0,3.3582389296993434e-10,2.3104541194313499e-39,3.3414233273820857e-10,6.9086906355083134e-29,2.8984745732486772e-34,0.0,0.0,2.5097847625961925e-24,4.1388957105078175e-30,0.0011924333794278612
3.44985592656695e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33633108086343766,0.11743348334359149,0.022821567693054285,0.0,7.3761144868065795e-27,9.1202855250740282e-13,0.0,2.2114330027418743e-20,0.0,3.49812067463695e-10,2.9469579531649364e-39,3.4798801040290616e-10,8.117770297154454e-29,3.5545982242100873e-34,0.0,0.0,2.8361611956855595e-24,5.0682363022730812e-30,0.0012364823365618892
3.5890006102870684e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33628718235650634,0.11738958482258659,0.022821567693054285,0.0,8.6341081393213227e-27,9.8661467999788165e-13,0.0,2.4895670684474731e-20,0.0,3.6388562453966124e-10,3.7280925634000065e-39,3.6191239522945371e-10,9.4863721208438858e-29,4.3295672271217809e-34,0.0,0.0,3.1918670003037148e-24,6.1639453891481576e-30,0.0012803808434932369
3.728145294007187e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3362437077811295,0.11734611023313858,0.022821567693054285,0.0,1.0046059164279739e-26,1.0640970619686895e-12,0.0,2.7900672672282169e-20,0.0,3.7795686916123516e-10,4.6739231529664556e-39,3.7582867509309553e-10,1.101926319664618e-28,5.2339907866036098e-34,0.0,0.0,3.5760166269424699e-24,7.4403933440009058e-30,0.0013238554188700071
3.867289977727306e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33620065303812252,0.11730305547606254,0.022821567693054285,0.0,1.1623955329319202e-26,1.1444721145319388e-12,0.0,3.1137947063604602e-20,0.0,3.9202584804499462e-10,5.8109377239635854e-39,3.8973690387820268e-10,1.2728742583404794e-28,6.2834092706408129e-34,0.0,0.0,3.9896867388354493e-24,8.9188243992480541e-30,0.0013669101618770498
4.0064346614474245e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33615801406803636,0.1172604164919096,0.022821567693054285,0.0,1.3380221604576102e-26,1.227736295544588e-12,0.0,3.4616101521029232e-20,0.0,4.0609260746290951e-10,7.1686507271233593e-39,4.0363713494104815e-10,1.4627503959284023e-28,7.4945524917286088e-34,0.0,0.0,4.433952222011421e-24,1.0622041003861176e-29,0.0014095491319632196
4.145579345167543e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3361157868507717,0.11721818926058036,0.022821567693054285,0.0,1.5327719014811206e-26,1.3138861040699042e-12,0.0,3.8343740403663934e-20,0.0,4.2015719324650944e-10,8.7798196183339313e-39,4.1752942111505224e-10,1.6728630941961584e-28,8.8853825843846855e-34,0.0,0.0,4.9098862020070442e-24,1.2574452634183303e-29,0.0014517763492278948
4.284724028887662e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33607396740519896,0.11717636980094513,0.022821567693054285,0.0,1.7479743526393357e-26,1.402918079851136e-12,0.0,4.2329464871482532e-20,0.0,4.3421965079098212e-10,1.0680671910464083e-38,4.3141381471593351e-10,1.9045592522607866e-28,1.0475136682449155e-33,0.0,0.0,5.4185600601861275e-24,1.4802123563365072e-29,0.0014935957948006512
4.423868712607781e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33603255178877306,0.11713495417045888,0.022821567693054285,0.0,1.9850024904448482e-26,1.4948288027748399e-12,0.0,4.6581872991667911e-20,0.0,4.4828002505932941e-10,1.291112311086623e-38,4.4529036754693775e-10,2.1592238407249626e-28,1.2284369759912699e-33,0.0,0.0,5.9610434503806805e-24,1.7332821477128632e-29,0.0015350114112265294
4.5630133963279e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33599153609716115,0.11709393846478861,0.022821567693054285,0.0,2.2452725637288166e-26,1.5896148923575858e-12,0.0,5.1109559840446869e-20,0.0,4.6233836058639088e-10,1.5515015588778967e-38,4.5915913090388838e-10,2.4382794571253512e-28,1.4334997129161541e-33,0.0,0.0,6.5384043147927682e-24,2.0196064149750439e-29,0.0015760271028384858
4.702158080048019e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33595091646387276,0.11705331881744395,0.022821567693054285,0.0,2.5302439876767805e-26,1.6872730072382236e-12,0.0,5.5921117603850252e-20,0.0,4.7639470148283663e-10,1.8540363061135342e-38,4.7302015558019529e-10,2.7431858865080676e-28,1.6650336897146801e-33,0.0,0.0,7.1517088997185317e-24,2.3423165664253782e-29,0.0016166467361267952
4.8413027637681374e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33591068905988675,0.11701309139940354,0.022821567693054285,0.0,2.8414192354880286e-26,1.7877998446619077e-12,0.0,6.1025135680070369e-20,0.0,4.9044909143920511e-10,2.2039587235894405e-38,4.8687349187192382e-10,3.0754396548009553e-28,1.9255152518919292e-33,0.0,0.0,7.8020217715234091e-24,2.7047283281928715e-29,0.0016568741401127944
4.980447447488256e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33587085009328715,0.11697325241875148,0.022821567693054285,0.0,3.1803437353874541e-26,1.8911921399829221e-12,0.0,6.6430200778182359e-20,0.0,5.0450157372983475e-10,2.6069772042294572e-38,5.0071918958272079e-10,3.4365735991632384e-28,2.2175695123326063e-33,0.0,0.0,8.49040583202761e-24,3.1103462779699777e-29,0.0016967131067123771
5.119592131208375e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33583139580890542,0.11693379812031918,0.022821567693054285,0.0,3.5486057702527601e-26,1.9974466661769772e-12,0.0,7.214489701503425e-20,0.0,5.1855219121674036e-10,3.0692926027762509e-38,5.1455729802866719e-10,3.8281564471770156e-28,2.5439745691217573e-33,0.0,0.0,9.2179223335858014e-24,3.5628682980629772e-29,0.0017361673910940823
5.258736814928494e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3357923224879576,0.11689472478532253,0.022821567693054285,0.0,3.9478363748072204e-26,2.1065602333448036e-12,0.0,7.8177806013826466e-20,0.0,5.3260098635353874e-10,3.5976236915031242e-38,5.2838786604319487e-10,4.2517923883247222e-28,2.9076657355994042e-33,0.0,0.0,9.9856308944351672e-24,4.0661900985108792e-29,0.0017752407120419178
5.397881498648613e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33575362644769269,0.1168560287310106,0.022821567693054285,0.0,4.379709238473489e-26,2.2185296882361436e-12,0.0,8.4537506998738552e-20,0.0,5.4664800118925582e-10,4.1992344459658719e-38,5.4221094198184801e-10,4.7091206639874309e-28,3.3117397421762434e-33,0.0,0.0,1.0794589513400681e-23,4.6244095721175789e-29,0.0018139367523068376
5.5370261823687316e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33571530404104494,0.1168177063103175,0.022821567693054285,0.0,4.8459406099423908e-26,2.3333519137800602e-12,0.0,9.1232576888328463e-20,0.0,5.606932773720995e-10,4.8819619329348649e-38,5.5602657372699317e-10,5.2018151632514525e-28,3.7594589317856741e-33,0.0,0.0,1.1645854584398862e-23,5.2418310974366207e-29,0.001852259158954653
5.67617086608885e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33567735165628126,0.11677975391151024,0.022821567693054285,0.0,5.3482891995120681e-26,2.4510238286071464e-12,0.0,9.8271590390509617e-20,0.0,5.747368561532741e-10,5.6542434540481312e-38,5.6983480869259059e-10,5.7315840116112701e-28,4.2542554656925044e-33,0.0,0.0,1.2540480911189126e-23,5.9229699059913366e-29,0.0018902115437183363
5.815315549808969e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33563976571665938,0.11674216795784645,0.022821567693054285,0.0,5.8885560863685889e-26,2.5715423865898626e-12,0.0,1.0566312009400258e-19,0.0,5.8877877839069515e-10,6.5251453525611407e-38,5.8363569382882818e-10,6.3001691760247699e-28,4.7997355067926965e-33,0.0,0.0,1.3479521721556914e-23,6.6725563018192571e-29,0.001927797483340219
5.954460233529088e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33560254268008993,0.11670494490723668,0.022821567693054285,0.0,6.4685846279501633e-26,2.6949045763907188e-12,0.0,1.1341573655826542e-19,0.0,6.0281908455265292e-10,7.5043925064896143e-38,5.9742927562668873e-10,6.9093460772574628e-28,5.3996833918267058e-33,0.0,0.0,1.4464028681244481e-23,7.4955398148215535e-29,0.0019650205199096536
6.093604917249207e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33556567903879464,0.11666808125190267,0.022821567693054285,0.0,7.0902603672325144e-26,2.8211074210027163e-12,0.0,1.2153800840493151e-19,0.0,6.1685781472152361e-10,8.6023971208316611e-38,6.1121560012257879e-10,7.5609231954188027e-28,6.0580658136229904e-33,0.0,0.0,1.5495051908118814e-23,8.397093415709108e-29,0.0020018841612049424
6.232749600969326e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33552917131897464,0.11663157351804547,0.022821567693054285,0.0,7.7555109448806825e-26,2.9501479773080499e-12,0.0,1.3003850240569432e-19,0.0,6.3089500859737027e-10,9.8302891594578551e-38,6.2499471290281471e-10,8.2567416920050145e-28,6.7790359794435682e-33,0.0,0.0,1.6573639985766181e-23,9.3826175815560359e-29,0.0020383918810249345
6.3718942846894445e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33549301608048265,0.11659541826551785,0.022821567693054285,0.0,8.4663060130982504e-26,3.0820233356433359e-12,0.0,1.3892578356891748e-19,0.0,6.4493070550150782e-10,1.1199947377414054e-37,6.3876665910805525e-10,8.9986750379403557e-28,7.5669377618071393e-33,0.0,0.0,1.7700839976878451e-23,1.0457744307363922e-28,0.0020745471195168785
6.511038968409563e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33545720991649119,0.11655961208749203,0.022821567693054285,0.0,9.2246571474662039e-26,3.216730619357222e-12,0.0,1.4820841522773413e-19,0.0,6.5896494438010999e-10,1.2724029664497691e-37,6.5253148343779385e-10,9.7886286349371457e-28,8.4263098591389395e-33,0.0,0.0,1.8877697436872378e-23,1.1628341178049362e-28,0.0021103532835084608
6.650183652129682e-09,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33542174945316949,0.11652415161013759,0.022821567693054285,0.0,1.0032617763265434e-25,3.3542669843851729e-12,0.0,1.5789495912479431e-19,0.0,6.7299776380771512e-10,1.4416004942193825e-37,6.6628923015471489e-10,1.0628539452304735e-27,9.3618899349914333e-33,0.0,0.0,2.0105256426971714e-23,1.2900515300924602e-28,0.002145813746830115
