Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),OH(D)X(68)
1.2285375014593705e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411191117118687,0.09867369195131437,0.015683239680094132,0.0,0.003942530907589742,0.01721651970701729,0.010067064450108496,6.468400901961593e-05,9.364733597319978e-12,0.002374869253045137,6.983753296635743e-11,0.00043372076401352076,3.124258946079987e-09,3.4805893256278166e-05,7.939781897317341e-10,5.5863764281152166e-11,5.0842959560121064e-05,6.6256474498838545e-06,0.007108863549895211,0.00017115987578894453,0.00032354464247161545,2.7089140780263125e-07,9.266083469982292e-09,4.0379934773842214e-08,1.775801576068893e-07,9.081035477418181e-10,7.801366206400506e-06,0.00023718405811005243,1.6266402459461542e-07,0.0003452021918000163,7.380995220248402e-09,1.0484919822441426e-05,3.1279670636473395e-08,3.4332484656367744e-11,9.589494269067485e-06,5.982763127142934e-11,7.393268953973085e-07,3.8682345918853656e-10,1.8750738332007245e-12,1.7895259000030366e-07,1.5772973822989476e-10
1.2302128620018372e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441118378817832,0.09865873926045912,0.01567516928096819,0.0,0.0039446695980774014,0.01724631055476031,0.0100821940586377,6.467061994356148e-05,9.406681217430746e-12,0.0023745053413291237,6.98306815136549e-11,0.000433817054206077,3.1240611866486366e-09,3.476930139757065e-05,7.953485138273367e-10,5.5956093902860336e-11,5.0700681812341204e-05,6.638987076884452e-06,0.007107786140712452,0.0001702152007736262,0.00032378551991530107,2.695972570097646e-07,9.25989611453312e-09,4.0373266615042765e-08,1.7767610243709246e-07,9.139704497385185e-10,7.847002067125977e-06,0.00023839401914958007,1.6289762726884014e-07,0.0003458005101174441,7.379862983964178e-09,1.0506030368926472e-05,3.132667539485295e-08,3.440739241609052e-11,9.586467287041141e-06,5.990836378902408e-11,7.408650717284582e-07,3.864167268790206e-10,1.878848669482141e-12,1.789156555646504e-07,1.57288322710503e-10
1.2318882225443039e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441117537693675,0.09864378999292958,0.015667103001889178,0.0,0.003946799275479728,0.017276104244646498,0.010097316919727586,6.465714877487208e-05,9.448750637951465e-12,0.0023741409489422766,6.982368026182222e-11,0.0004339132880724923,3.123860824501283e-09,3.473260926954256e-05,7.967187313102839e-10,5.604836044969905e-11,5.055912701153294e-05,6.65232351519326e-06,0.007106708800638211,0.00016927741538884887,0.0003240261867907371,2.683116312915986e-07,9.25371078025099e-09,4.0366598716646516e-08,1.7777164008337155e-07,9.198651749407937e-10,7.89281866014279e-06,0.0002396078173556048,1.6313112268321725e-07,0.0003463988779566379,7.378729074273851e-09,1.052713586958613e-05,3.137365840782991e-08,3.4482329374604574e-11,9.583440433667577e-06,5.998901651814452e-11,7.424028849300617e-07,3.860088708962333e-10,1.8826225562311073e-12,1.7887848842860192e-07,1.5684914631095068e-10
1.2335635830867705e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411165889527093,0.09862884413973828,0.01565904084119704,0.0,0.003948919992709577,0.017305900726358053,0.010112433038727824,6.464359630552007e-05,9.490941986196828e-12,0.0023737760836003547,6.98165306624262e-11,0.00043400946561464917,3.123657890551387e-09,3.469581827578211e-05,7.980888417855288e-10,5.6140563917940415e-11,5.04182925192822e-05,6.665656753786733e-06,0.007105631530096147,0.0001683464659789995,0.00032426664350126635,2.6703447297193616e-07,9.247527497988253e-09,4.035993121289357e-08,1.7786677291415595e-07,9.257877574099835e-10,7.938815957244953e-06,0.00024082544532235181,1.6336451094283852e-07,0.00034699729430350137,7.377593516260637e-09,1.0548236306970764e-05,3.1420619692941714e-08,3.455729545110825e-11,9.580413712079792e-06,6.006958964970704e-11,7.439403334501469e-07,3.8559990692315045e-10,1.886395490313017e-12,1.7884109081830317e-07,1.5641220089874777e-10
1.2352389436292372e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441115533205339,0.09861390169194394,0.01565098279722945,0.0,0.003951031802381897,0.017335699949923747,0.01012754242103303,6.46299633225489e-05,9.533255389192669e-12,0.0023734107529492132,6.980923415768e-11,0.0004341055868351759,3.1234524154549168e-09,3.465892981151534e-05,7.994588448638319e-10,5.623270430514105e-11,5.027817567670684e-05,6.6789867817850735e-06,0.00710455432950877,0.00016742229917476742,0.00032450689045076533,2.6576572452972417e-07,9.241346298259497e-09,4.0353264236963934e-08,1.7796150328476553e-07,9.317382310263414e-10,7.984993929179325e-06,0.00024204689564251785,1.6359779215256484e-07,0.0003475957581510139,7.376456334785227e-09,1.0569331663858275e-05,3.1467559267873874e-08,3.463229056519325e-11,9.577387125335435e-06,6.015008337431959e-11,7.454774157560482e-07,3.8518985054948217e-10,1.8901674686349296e-12,1.7880346494613835e-07,1.5597747827724035e-10
1.236914304171704e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411143710590273,0.09859896264065146,0.01564292886832177,0.0,0.003953134756813536,0.01736550186571818,0.010142645072080153,6.461625060808635e-05,9.575690973676681e-12,0.002373044964565177,6.98017921804649e-11,0.0004342016517374303,3.123244429611961e-09,3.462194526359981e-05,8.008287401615341e-10,5.6324781610124717e-11,5.013877380499644e-05,6.692313588451028e-06,0.007103477199297369,0.00016650486189540245,0.0003247469280435972,2.645053286049233e-07,9.235167211243765e-09,4.034659792098401e-08,1.7805583353739682e-07,9.377166294971077e-10,8.031352545718331e-06,0.0002432721609094114,1.6383096641699788e-07,0.0003481942684992118,7.375317554486891e-09,1.0590421923252174e-05,3.151447715045139e-08,3.4707314636833774e-11,9.574360676417462e-06,6.023049788226062e-11,7.470141303342403e-07,3.847787172715978e-10,1.8939384881451987e-12,1.7876561301076523e-07,1.5554497018729073e-10
1.2385896647141706e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441113103118243,0.09858402697701203,0.01563487905280712,0.0,0.00395522890802307,0.017395306424461042,0.010157740997345887,6.460245893935802e-05,9.618248866099106e-12,0.002372678725955428,6.979420615435264e-11,0.00043429766032548303,3.1230339631683288e-09,3.4584866010519114e-05,8.021985273003344e-10,5.641679583296459e-11,5.00000842059495e-05,6.705637163188691e-06,0.007102400139881941,0.00016559410135088496,0.00032498675668456546,2.6325322800424823e-07,9.228990266786898e-09,4.0339932396033286e-08,1.781497660011099e-07,9.43722986364515e-10,8.077891775731867e-06,0.0002445012337190558,1.6406403384045237e-07,0.00034879282435516985,7.374177199784591e-09,1.0611507068379698e-05,3.156137335863019e-08,3.478236758637615e-11,9.571334368234806e-06,6.031083336345898e-11,7.485504756901752e-07,3.843665224924547e-10,1.897708545833096e-12,1.7872753719714975e-07,1.5511466830894868e-10
1.2402650252566373e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441111729984427,0.09856909469222339,0.015626833349016392,0.0,0.003957314307730706,0.01742511357721636,0.010172830202344085,6.4588589088701e-05,9.660929192623454e-12,0.0023723120445583844,6.978647749362841e-11,0.00043439361260410166,3.122821046017161e-09,3.454769342237836e-05,8.03568205907071e-10,5.650874697496592e-11,4.986210416250804e-05,6.7189574955423095e-06,0.007101323151681118,0.00016468996504400796,0.0003252263767788681,2.620093657067834e-07,9.222815494403751e-09,4.033326779215089e-08,1.7824330299182007e-07,9.497573350137133e-10,8.124611587258048e-06,0.00024573410667225453,1.6429699452692875e-07,0.0003493914247329818,7.3730352948781e-09,1.0632587082689921e-05,3.160824791048865e-08,3.4857449334528206e-11,9.568308203623063e-06,6.039109000747374e-11,7.500864503481161e-07,3.8395328152154247e-10,1.901477638728447e-12,1.786892396766012e-07,1.5468656426311524e-10
1.241940385799104e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441110252255952,0.09855416577752966,0.015618791755278251,0.0,0.003959391007358208,0.017454923275391658,0.010187912692623313,6.457464182357754e-05,9.703732079127174e-12,0.002371944927744086,6.977860760331395e-11,0.000434489508578734,3.1226057078005313e-09,3.4510428860900514e-05,8.049377756135034e-10,5.660063503864828e-11,4.9724830939289524e-05,6.7322745751950985e-06,0.007100246235112098,0.000163792400772372,0.0003254657887320527,2.6077368486946206e-07,9.216642923280487e-09,4.032660423834216e-08,1.7833644681228948e-07,9.55819708680615e-10,8.171511947573201e-06,0.00024697077237661796,1.6452984858008825e-07,0.00034999006865373943,7.371891863749133e-09,1.0653661949851874e-05,3.1655100824219485e-08,3.493255980234921e-11,9.565282185345161e-06,6.047126800347486e-11,7.516220528509787e-07,3.8353900957483535e-10,1.905245763901269e-12,1.7865072260680784e-07,1.5426064961319806e-10
1.2436157463415707e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441108670528085,0.09853924022422156,0.015610754269919166,0.0,0.0039614590580288826,0.017484735470737162,0.010202988473764324,6.456061790658895e-05,9.746657651202342e-12,0.002371577382814572,6.977059787919134e-11,0.00043458534825549283,3.1223879779110506e-09,3.447307367942364e-05,8.063072360560996e-10,5.669246002772817e-11,4.958826178311589e-05,6.7455883919680835e-06,0.007099169390590582,0.00016290135663029316,0.0003257049929499722,2.5954612883242613e-07,9.210472582276824e-09,4.031994186258536e-08,1.784291997521219e-07,9.619101404596842e-10,8.218592823260674e-06,0.000248211223448552,1.647625961032267e-07,0.00035058875514551213,7.370746930162453e-09,1.0674731653752705e-05,3.1701932118121484e-08,3.500769891123986e-11,9.562256316092028e-06,6.055136754022364e-11,7.531572817601668e-07,3.8312372177475456e-10,1.909012918461407e-12,1.7861198813187273e-07,1.5383691586675794e-10
1.2452911068840374e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441106985392941,0.09852431802363648,0.01560272089126344,0.0,0.003963518510567607,0.017514550115344852,0.01021805755137768,6.454651809548934e-05,9.78970603415635e-12,0.0023712094170042744,6.97624497078274e-11,0.00043468113164114,3.122167885493462e-09,3.4435629222898874e-05,8.076765868758248e-10,5.678422194710134e-11,4.945239392353974e-05,6.7588989358189104e-06,0.0070980926185307,0.0001620167810106246,0.0003259439898387411,2.5832664112424957e-07,9.20430449992832e-09,4.0313280791838184e-08,1.7852156408775888e-07,9.680286633115955e-10,8.265854180278748e-06,0.000249455452515208,1.6499523719925075e-07,0.00035118748324332435,7.369600517667006e-09,1.0695796178495821e-05,3.174874181059156e-08,3.508286658293226e-11,9.559230598483287e-06,6.063138880605421e-11,7.546921356554127e-07,3.8270743315013853e-10,1.9127790995581665e-12,1.7857303838234977e-07,1.53415354477146e-10
1.246966467426504e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411051974394605,0.09850939916715845,0.015594691617633221,0.0,0.003965569415500903,0.017544367161647575,0.010233119931101342,6.453234314319989e-05,9.832877353012547e-12,0.0023708410374803923,6.975416446659807e-11,0.00043477685874307155,3.1219454594462497e-09,3.439809682788949e-05,8.090458277179361e-10,5.6875920802825254e-11,4.931722457336734e-05,6.772206196840707e-06,0.00709701591934495,0.0001611386226064923,0.0003261827798046924,2.5711516546703756e-07,9.198138704448616e-09,4.030662115204442e-08,1.7861354208247914e-07,9.74175310070858e-10,8.313295984027394e-06,0.0002507034522163928,1.6522777197065422e-07,0.0003517862519891336,7.368452649597065e-09,1.0716855508399049e-05,3.179552992011694e-08,3.515806273948055e-11,9.55620503506791e-06,6.071133198885487e-11,7.562266131346188e-07,3.822901586362276e-10,1.9165443043799693e-12,1.7853387547528024e-07,1.52995956845132e-10
1.2486418279689708e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441103307253367,0.09849448364621828,0.015586666447348534,0.0,0.003967611823057056,0.01757418656241807,0.010248175618598355,6.45180937978228e-05,9.876171732510924e-12,0.002370472251343286,6.974574352371384e-11,0.0004348725295693015,3.1217207284232267e-09,3.43604778225706e-05,8.104149582317785e-10,5.6967556602101604e-11,4.918275092917856e-05,6.785510165260919e-06,0.007095939293444136,0.00016026683041294552,0.00032642136325433506,2.559116457813929e-07,9.191975223731684e-09,4.029996306814064e-08,1.7870513598639874e-07,9.80350113453307e-10,8.36091819941411e-06,0.00025195521520643915,1.6546020051949543e-07,0.000352385060431807,7.367303349073358e-09,1.073790962799284e-05,3.184229646526741e-08,3.523328730325102e-11,9.553179628324916e-06,6.079119727605021e-11,7.577607128136978e-07,3.81871913074654e-10,1.920308530153988e-12,1.7849450151422992e-07,1.5257871432052235e-10
1.2503171885114374e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441101315417136,0.09847957145229362,0.015578645378727276,0.0,0.003969645783166271,0.017604008270767982,0.010263224619554546,6.450377080265566e-05,9.919589297108757e-12,0.002370103065626857,6.973718823824498e-11,0.00043496814412844815,3.1214937208351354e-09,3.43227735267299e-05,8.117839780705825e-10,5.705912935325869e-11,4.9048970171843634e-05,6.798810831440183e-06,0.007094862741237309,0.0001594013537285228,0.0003266597405943132,2.5471602619125917e-07,9.185814085354088e-09,4.029330666406276e-08,1.7879634803647395e-07,9.865531060635408e-10,8.408720790918557e-06,0.0002532107341560368,1.656925229473755e-07,0.0003529839076270974,7.3661526390042115e-09,1.0758958522018436e-05,3.188904146468777e-08,3.530854019691329e-11,9.550154380664046e-06,6.087098485458338e-11,7.592944333264159e-07,3.8145271121344365e-10,1.9240717741458016e-12,1.7845491858932634e-07,1.5216361820376886e-10
1.2519925490539041e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441099222509959,0.0984646625769089,0.015570628410085278,0.0,0.003971671345460883,0.017633832240146852,0.010278266939676274,6.44893748962058e-05,9.96313017098125e-12,0.0023697334872989375,6.972849996014772e-11,0.00043506370242971885,3.1212644648512394e-09,3.42849852517689e-05,8.131528868912709e-10,5.7150639065733974e-11,4.89158794670365e-05,6.812108185871178e-06,0.007093786263131696,0.00015854214215673385,0.0003268979122313642,2.5352825102863355e-07,9.179655316577237e-09,4.0286652062752744e-08,1.7888718045650607e-07,9.927843204022256e-10,8.456703722656196e-06,0.0002544700017540239,1.659247393554169e-07,0.00035358279263761946,7.365000542086695e-09,1.078000217542608e-05,3.193576493709043e-08,3.538382134343075e-11,9.547129294426443e-06,6.095069491089886e-11,7.608277733242363e-07,3.81032567707025e-10,1.9278340336590395e-12,1.784151287772965e-07,1.5175065974756607e-10
1.2536679095963708e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410970291077184,0.09844975701163548,0.01556261553973629,0.0,0.003973688559275592,0.01766365842434102,0.010293302584688245,6.447490681220458e-05,1.0006794478022182e-11,0.0023693635232616738,6.971968003029063e-11,0.00043515920448289526,3.121032988400909e-09,3.4247114300705476e-05,8.145216843542634e-10,5.724208575005655e-11,4.878347596574464e-05,6.825402219177503e-06,0.007092709859532653,0.0001576891456074579,0.0003271358785722794,2.5234826483814996e-07,9.173498944349605e-09,4.027999938616511e-08,1.7897763545714755e-07,9.990437888733422e-10,8.504866958440766e-06,0.0002557330107091366,1.661568498442438e-07,0.0003541817145328238,7.363847080807769e-09,1.0801040573373251e-05,3.1982466901248116e-08,3.54591306660519e-11,9.544104371885323e-06,6.103032763092562e-11,7.623607314761642e-07,3.806114971162516e-10,1.9315953060350387e-12,1.7837513414150436e-07,1.5133983015843911e-10
1.2553432701388375e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441094735782956,0.0984348547480916,0.015554606765992018,0.0,0.003975697473647762,0.017693486777472556,0.010308331560331329,6.446036727962208e-05,1.0050582341844521e-11,0.0023689931803519185,6.97107297804813e-11,0.00043525465029831974,3.1207993191752084e-09,3.420916196817679e-05,8.158903701232869e-10,5.733346941782965e-11,4.865175680477555e-05,6.838692922112562e-06,0.007091633530843599,0.00015684231429826008,0.00032737364002386404,2.5117601238153746e-07,9.167344995308989e-09,4.027334875527376e-08,1.7906771523591111e-07,1.0053315437913066e-09,8.553210461845711e-06,0.0002569997537517197,1.6638885451396196e-07,0.0003547806723889722,7.362692277445446e-09,1.0822073701222868e-05,3.202914737598676e-08,3.553446808830159e-11,9.541079615246672e-06,6.110988320006064e-11,7.638933064685916e-07,3.801895139084295e-10,1.9353555886525003e-12,1.7833493673198977e-07,1.509311205983199e-10
1.2570186306813042e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410923431048416,0.09841995577794253,0.01554660208716215,0.0,0.003977698137317733,0.017723317253998134,0.010323353872360453,6.444575702268183e-05,1.0094493885781082e-11,0.002368622465341614,6.970165053349364e-11,0.0004353500398868812,3.120563484628488e-09,3.417112954044326e-05,8.172589438651891e-10,5.7424790081713334e-11,4.852071910725952e-05,6.851980285558454e-06,0.007090557277465969,0.00015600159875562558,0.0003276111969928982,2.500114386419531e-07,9.16119349578475e-09,4.026670029007853e-08,1.791574219771795e-07,1.0116476173879992e-09,8.601734196264399e-06,0.00025827022363539623,1.666207534641404e-07,0.0003553796652891101,7.361536154069937e-09,1.0843101544541548e-05,3.20758063801785e-08,3.560983353397227e-11,9.538055026649935e-06,6.11893618031528e-11,7.654254970051444e-07,3.797666324573558e-10,1.939114878927146e-12,1.7829453858550688e-07,1.5052452218611207e-10
1.2586939912237709e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441089851639148,0.09840506009290033,0.015538601501554361,0.0,0.003979690598729195,0.017753149808707857,0.010338369526542534,6.44310767608753e-05,1.0138529232885102e-11,0.002368251384938183,6.969244360309547e-11,0.00043544537326000127,3.1203255119799517e-09,3.4133018295393236e-05,8.186274052497558e-10,5.7516047755406957e-11,4.839035998314863e-05,6.865264300524864e-06,0.007089481099799154,0.00015516694981611311,0.0003278485498860996,2.4885448882818475e-07,9.155044471800014e-09,4.026005410961182e-08,1.7924675785221757e-07,1.0179920418197025e-09,8.65043812496933e-06,0.0002595444131386967,1.6685254679379313e-07,0.00035597869232304125,7.3603787325448084e-09,1.0864124089097865e-05,3.212244393273484e-08,3.568522692711583e-11,9.535030608168665e-06,6.126876362448723e-11,7.669573018065303e-07,3.793428670433662e-10,1.9428731743113758e-12,1.7825394172556308e-07,1.5012002599924512e-10
1.2603693517662376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410872619482233,0.09839016768472422,0.015530605007474356,0.0,0.0039816749060296,0.017782984396724107,0.010353378528654457,6.441632720897705e-05,1.0182688505930877e-11,0.0023678799457849163,6.96831102940764e-11,0.0004355406504296207,3.120085428215241e-09,3.4094829502548487e-05,8.19995753949532e-10,5.76072424536319e-11,4.8260676529712096e-05,6.878544958147973e-06,0.007088404998240448,0.0001543383186274279,0.0003280856991100854,2.4770510837873334e-07,9.148897949073944e-09,4.0253410331945325e-08,1.7933572501918698e-07,1.0243648491739053e-09,8.699322211170006e-06,0.00026082231506664694,1.6708423460136218e-07,0.0003565777525872988,7.3592200345281654e-09,1.0885141320860597e-05,3.2169060052599966e-08,3.576064819203516e-11,9.532006361811244e-06,6.134808884777009e-11,7.684887196103869e-07,3.7891823185339106e-10,1.946630472293942e-12,1.7821314816245837e-07,1.4971762307521608e-10
1.2620447123087043e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441084574590972,0.09837527854522025,0.015522612603225872,0.0,0.003983651107070582,0.017812820973500294,0.010368380884481084,6.440150907705947e-05,1.0226971827414355e-11,0.0023675081544613586,6.967365190227638e-11,0.0004356358714081866,3.1198432600880127e-09,3.405656442307049e-05,8.213639896396455e-10,5.769837419211426e-11,4.813166583202757e-05,6.891822249689373e-06,0.007087328973185,0.0001535156566494158,0.0003283226450713361,2.4656324296576406e-07,9.142753953023906e-09,4.024676907419653e-08,1.79424325623161e-07,1.0307660714760436e-09,8.748386418069917e-06,0.000262103922252316,1.6731581698470117e-07,0.00035717684518511873,7.358060081473787e-09,1.0906153225997029e-05,3.22156547587442e-08,3.583609725327648e-11,9.528982289521556e-06,6.142733765611343e-11,7.700197491711317e-07,3.784927409810211e-10,1.9503867703996034e-12,1.7817215989332513e-07,1.4931730441311957e-10
1.263720072851171e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441081790122822,0.09836039266624158,0.015514624287110703,0.0,0.003985619249408462,0.01784265949481962,0.010383376599813322,6.438662307050784e-05,1.0271379319553734e-11,0.002367136017483704,6.966406971461425e-11,0.0004357310362086388,3.119599034121497e-09,3.4018224309767394e-05,8.227321119976352e-10,5.778944298756758e-11,4.8003324963468624e-05,6.90509616653498e-06,0.0070862530250257625,0.00015269891565497862,0.0003285593881761592,2.4542883849894223e-07,9.136612508767742e-09,4.024013045253557e-08,1.7951256179614254e-07,1.0371957406960935e-09,8.797630708922061e-06,0.00026338922755832293,1.6754729404105925e-07,0.0003577759692264104,7.356898894632328e-09,1.0927159790871231e-05,3.2262228070157596e-08,3.5911574035621014e-11,9.525958393179662e-06,6.150651023202097e-11,7.715503892598127e-07,3.780664084265804e-10,1.954142066188802e-12,1.7813097890216817e-07,1.4891906097516525e-10
1.2653954333936376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441078909095709,0.09834551003968824,0.015506640057428736,0.0,0.003987579380304746,0.01787249991679383,0.010398365680446234,6.437166989003563e-05,1.0315911104290049e-11,0.0023667635413051795,6.965436500911693e-11,0.0004358261448443981,3.1193527766100724e-09,3.3979810407101846e-05,8.241001207032813e-10,5.788044885767567e-11,4.7875650986188185e-05,6.918366700193969e-06,0.007085177154153445,0.00015188804773091236,0.0003287959288306539,2.4430184112913594e-07,9.130473641125943e-09,4.023349458219171e-08,1.7960043565708275e-07,1.0436538887550764e-09,8.847055047083611e-06,0.00026467822387830307,1.6777866586706624e-07,0.0003583751238277284,7.35573649505246e-09,1.094816100204236e-05,3.2308780005843685e-08,3.598707846407777e-11,9.522934674602502e-06,6.158560675737382e-11,7.730806386639608e-07,3.7763924809720885e-10,1.9578963572573304e-12,1.7808960715990484e-07,1.4852288368818324e-10
1.2670707939361043e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410759320580523,0.09833063065750734,0.015498659912477956,0.0,0.003989531546726681,0.017902342195861887,0.010413348132177183,6.435665023169949e-05,1.036056730328775e-11,0.0023663907323164383,6.964453905494889e-11,0.0004359211973293525,3.1191045136208253e-09,3.394132395119955e-05,8.254680154384423e-10,5.797139182107545e-11,4.77486409515977e-05,6.9316338422977105e-06,0.007084101360956467,0.00015108300527866877,0.0003290322674406771,2.431821972520057e-07,9.124337374623888e-09,4.02268615774601e-08,1.7968794931190195e-07,1.0501405475314631e-09,8.896659396069139e-06,0.0002659709041383344,1.6800993255871834e-07,0.000358974308112242,7.354572903582077e-09,1.0969156846262987e-05,3.235531058481337e-08,3.606261046387585e-11,9.519911135544574e-06,6.166462741341666e-11,7.746104961874411e-07,3.772112738069543e-10,1.9616496412360085e-12,1.7804804662440568e-07,1.4812876344511628e-10
1.268746154478571e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441072859554737,0.09831575451169287,0.015490683850554472,0.0,0.0039914757953478435,0.017932186288788662,0.010428323960804045,6.434156478691488e-05,1.0405348037935282e-11,0.0023660175968459453,6.96345931124418e-11,0.00043601619367784574,3.1188542709951066e-09,3.390276616985848e-05,8.268357958868912e-10,5.806227189733986e-11,4.76222919008423e-05,6.944897584598707e-06,0.007083025645820916,0.0001502837410150411,0.0003292684044118091,2.42069853511465e-07,9.118203733494013e-09,4.022023155170826e-08,1.7977510485351207e-07,1.056655748867431e-09,8.94644371960286e-06,0.00026726726129832094,1.6824109421136442e-07,0.0003595735212097068,7.353408140869446e-09,1.0990147310477411e-05,3.240181982607897e-08,3.6138169960457084e-11,9.516887777698611e-06,6.17435723807446e-11,7.761399606503084e-07,3.7678249927687016e-10,1.9654019157903585e-12,1.780062992405358e-07,1.4773669110649936e-10
1.2704215150210377e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410696921270904,0.09830088159428585,0.015482711869952545,0.0,0.003993412172548761,0.017962032152663565,0.010443293172123426,6.432641424247117e-05,1.0450253429345642e-11,0.002365644141160374,6.962452843312493e-11,0.0004361111339046654,3.118602074350083e-09,3.38641382825589e-05,8.282034617341587e-10,5.815308910696092e-11,4.7496600865271615e-05,6.958157918969553e-06,0.007081950009130492,0.00014949020797277592,0.0003295043401493205,2.4096475680302684e-07,9.11207274167805e-09,4.021360461738299e-08,1.7986190436184024e-07,1.0631995245750563e-09,8.996407981669571e-06,0.00026856728835333957,1.684721509196928e-07,0.0003601727622564328,7.352242227364404e-09,1.1011132381820021e-05,3.2448307748648365e-08,3.6213756879468993e-11,9.51386460269628e-06,6.182244183928995e-11,7.776690308886605e-07,3.7635293813512396e-10,1.969153178620282e-12,1.7796436694019587e-07,1.4734665750192559e-10
1.2720968755635044e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441066430312869,0.09828601189737411,0.015474743968964593,0.0,0.0039953407244175555,0.01799187974489918,0.010458255771928968,6.43111992805474e-05,1.049528359835695e-11,0.0023652703714649877,6.961434625975539e-11,0.0004362060180250307,3.118347949080291e-09,3.382544150047412e-05,8.295710126673798e-10,5.824384347133273e-11,4.737156486690619e-05,6.971414837401888e-06,0.007080874451266487,0.00014870235950111072,0.00032974007505813996,2.398668542770244e-07,9.105944422829175e-09,4.0206980886016697e-08,1.7994834990385452e-07,1.0697719064423532e-09,9.046552146564543e-06,0.00026987097833494313,1.6870310277771923e-07,0.0003607720303952543,7.351075183319528e-09,1.1032112047613618e-05,3.249477437151934e-08,3.628937114675785e-11,9.51084161210887e-06,6.190123596830978e-11,7.791977057544956e-07,3.7592260391711284e-10,1.9729034274597445e-12,1.779222516423635e-07,1.4695865343149904e-10
1.273772236105971e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410630746462393,0.09827114541309244,0.015466780145881235,0.0,0.003997261496750641,0.01802172902322989,0.010473211766009675,6.429592057872773e-05,1.0540438665532999e-11,0.0023648962939040383,6.960404782634901e-11,0.000436300846054581,3.1180919203591724e-09,3.378667702648186e-05,8.30938448375141e-10,5.833453501273463e-11,4.7247180918899684e-05,6.984668332005368e-06,0.007079798972607724,0.00014792014926623943,0.00032997560954282234,2.3877609334172114e-07,9.099818800314243e-09,4.0200360468234266e-08,1.800344435335909e-07,1.0763729262392172e-09,9.096876178942026e-06,0.00027117832431242556,1.6893394987877542e-07,0.0003613713247754988,7.349907028791338e-09,1.105308629536781e-05,3.2541219713674115e-08,3.636501268836182e-11,9.507818807447979e-06,6.197995494637375e-11,7.807259841155678e-07,3.7549151006558795e-10,1.9766526600764626e-12,1.7787995525313556e-07,1.465726696672741e-10
1.2754475966484378e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410596256577617,0.0982562821336225,0.015458820398991288,0.0,0.0039991745350534316,0.01805157994571039,0.010488161160148276,6.428057881001718e-05,1.0585718751163794e-11,0.0023645219145611495,6.959363435821153e-11,0.0004363956180093649,3.1178340131406187e-09,3.3747846055176385e-05,8.323057685473343e-10,5.84251637543144e-11,4.712344602599637e-05,6.997918395006635e-06,0.007078723573530531,0.0001471435312517066,0.00033021094400751793,2.3769242166629277e-07,9.093695897215926e-09,4.0193743473759566e-08,1.801201872921814e-07,1.083002615723262e-09,9.147380043862908e-06,0.0002724893193940461,1.691646923154972e-07,0.00036197064455295504,7.348737783641462e-09,1.1074055112777368e-05,3.258764379407386e-08,3.644068143050439e-11,9.50479619016618e-06,6.205859895135201e-11,7.822538648552462e-07,3.750596699307849e-10,1.9804008742715827e-12,1.7783747966576996e-07,1.4618869695468023e-10
