Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),H2OX(23),OCX(25),CO2X(24)
1.800405941598722e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33309128327553578,0.11453688199455132,0.022650500441290907,1.9190003405779354e-10,7.5898840577683186e-09,3.8236381719543633e-09,1.1427786005867686e-08,3.2008811211073707e-18,1.1195772652949248e-27,1.9018835660220153e-09,5.4871127469645786e-35,1.7685969950260591e-09,5.6467823371240382e-26,1.262682281881085e-16,1.3480638138645093e-20,7.2845647112858119e-23,1.1748906081003289e-08,1.7702996056786873e-26,0.0041327612300291758,0.00034196026301710981,5.814778643585823e-12,1.2238009189542855e-06,4.0276676115813071e-16,4.0671200627290383e-12,1.9153090846974553e-07,2.5344458249970218e-08,2.2258585542089065e-12,1.1774259978587739e-07,4.2468945296379431e-13
1.8133957968141968e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33307400626411748,0.11452204401556695,0.022649285622184691,1.9879150016012015e-10,7.8724647791789113e-09,3.9314226605117538e-09,1.1749320062071996e-08,3.2752743565669505e-18,1.1729912621005258e-27,1.9186360367248384e-09,5.7417694857128074e-35,1.7816781290799685e-09,5.8266866580787004e-26,1.3042933202815059e-16,1.4015362978987516e-20,7.5475718257733391e-23,1.2038283553487187e-08,1.8370622138099535e-26,0.0041475955535102971,0.00034438615228913732,5.8450842423785166e-12,1.2368396002038349e-06,4.0486731190661991e-16,4.1271063972358933e-12,1.9244914865014129e-07,2.5794041079891912e-08,2.3017187382398449e-12,1.2013458289240316e-07,4.3640188887505894e-13
1.8263856520296716e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3330568637123611,0.1145073400465776,0.022648071023275641,2.0587215789982703e-10,8.1637129233772381e-09,4.041486913213949e-09,1.2077107055606465e-08,3.3509821797963768e-18,1.2285098146191161e-27,1.9354922434427186e-09,6.0068336496073903e-35,1.7947724646151736e-09,6.0115434177451116e-26,1.3470218435791838e-16,1.4566724444031201e-20,7.8179125873780212e-23,1.2332710853852122e-08,1.9059473465040899e-26,0.004162295848157368,0.00034681155035512116,5.8753876382241784e-12,1.2499216962458217e-06,4.0696772834786918e-16,4.1873446539198143e-12,1.9335388884965546e-07,2.6248291913787304e-08,2.3796772507406262e-12,1.2255235861088424e-07,4.4833096208593256e-13
1.8393755072451463e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33303985441113498,0.11449276887922095,0.022646856643753821,2.1314548716840275e-10,8.4638358980126005e-09,4.1538621875171897e-09,1.2411206242783299e-08,3.42802440059914e-18,1.2861979422033395e-27,1.9524540635028474e-09,6.2826891480629724e-35,1.8078801240061051e-09,6.2014812848781555e-26,1.3908916559416916e-16,1.5135089680170216e-20,8.0957279745115923e-23,1.2632238551439036e-08,1.9770133884402033e-26,0.0041768633223326487,0.00034923645858235905,5.9056888979401456e-12,1.2630466676194579e-06,4.0906801512714473e-16,4.2478268206058549e-12,1.9424514259486943e-07,2.6707217062387433e-08,2.4597769754767748e-12,1.249958489529376e-07,4.6047834052866236e-13
1.852365362460621e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33302297716223495,0.11447832931603887,0.022645642482818338,2.2061499434770248e-10,8.7730445234689416e-09,4.2685798694189757e-09,1.2751676481015029e-08,3.5064211960927071e-18,1.3461220891311629e-27,1.9695233921161638e-09,6.5697333913868311e-35,1.8210012275852502e-09,6.3966324469487246e-26,1.4359269616217068e-16,1.572083013898989e-20,8.3811602740315387e-23,1.2936917246630837e-08,2.0503202421990659e-26,0.0041912991734940454,0.00035166087832093487,5.9359880869602983e-12,1.2762139684361765e-06,4.1116817679187612e-16,4.3085448684125284e-12,1.9512292733615764e-07,2.7170822373114557e-08,2.5420612762726215e-12,1.2746497242971576e-07,4.7284567055257173e-13
1.865355217676096e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33300623077828656,0.11446402017037892,0.022644428539677262,2.2828421196263838e-10,9.0915530535938353e-09,4.3856714688599006e-09,1.3098576219637681e-08,3.5861931187584223e-18,1.4083501412576047e-27,1.9867021423803588e-09,6.8683777729413546e-35,1.8341358936289225e-09,6.5971327092440865e-26,1.4821523708325705e-16,1.6324321559601953e-20,8.6743530721112836e-23,1.3246797565385042e-08,2.1259293697901209e-26,0.0042056045882937019,0.00035408481090381329,5.9662852693411784e-12,1.2894230463537862e-06,4.1326821779206558e-16,4.3694907553044672e-12,1.9598726438206686e-07,2.7639113225053494e-08,2.6265739931365029e-12,1.2995964412602367e-07,4.8543457675636697e-13
1.8783450728915706e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33298961408264682,0.1144498402662967,0.022643214813547537,2.3615669833130241e-10,9.419579195733208e-09,4.50516861502849e-09,1.3451963490979998e-08,3.6673611046370758e-18,1.4729514426036413e-27,2.0039922452808346e-09,7.1790481690735307e-35,1.8472842383429673e-09,6.8031215965851297e-26,1.5295929057211149e-16,1.6945943950092817e-20,8.9754512449144265e-23,1.3561930153711994e-08,2.2039038353470517e-26,0.0042197807426756729,0.00035650825764693299,5.9965805077679527e-12,1.302673342552276e-06,4.1536814248068792e-16,4.4306564296025173e-12,1.9683817883273685e-07,2.8112094523941051e-08,2.7133594381191363e-12,1.3247977577515721e-07,4.9824666183470204e-13
1.8913349281070454e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33297312590930755,0.114435788438459,0.022642001303654874,2.442360372127514e-10,9.7573441300500752e-09,4.6271030515689354e-09,1.3811895901680139e-08,3.7499464816726843e-18,1.5399968118790319e-27,2.0213956496896062e-09,7.5021854574664558e-35,1.8604463758484059e-09,7.0147424577277067e-26,1.5782740064394165e-16,1.7586081568098563e-20,9.2846009490785305e-23,1.3882365672099091e-08,2.2843083490227568e-26,0.0042338288019727593,0.00035893121984929773,6.0268738635602633e-12,1.3159642917112929e-06,4.1746795511408362e-16,4.4920338334490934e-12,1.9767569951241755e-07,2.8589770697176298e-08,2.8024623909022015e-12,1.350252758344057e-07,5.1128350643890548e-13
1.90432478332252e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33295676510279909,0.1144218635320479,0.022640788009233716,2.525258374526778e-10,1.0105072528105518e-08,4.7515066316917501e-09,1.4178430624251036e-08,3.8339709782070242e-18,1.6095585589358659e-27,2.0389143223621195e-09,7.838246054591809e-35,1.8736224181670257e-09,7.2321425725169435e-26,1.628221537317114e-16,1.8245122900520236e-20,9.6019496120139651e-23,1.420815478988113e-08,2.3672093121153402e-26,0.0042477499210024196,0.00036135369879306602,6.0571653966779577e-12,1.3292953219893487e-06,4.1956765985234487e-16,4.5536149062267483e-12,1.9849985890113712e-07,2.9072145688854078e-08,2.8939280941137089e-12,1.3759604956116367e-07,5.2454666905177382e-13
1.917314638537995e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33294053051809575,0.11440806440266565,0.022639574929527107,2.6102973262719399e-10,1.0462992570679956e-08,4.878411313187319e-09,1.4551624388895462e-08,3.9194567316275017e-18,1.6817105011496783e-27,2.0565502479319674e-09,8.1877024729669913e-35,1.8868124752069254e-09,7.4554732618654062e-26,1.679461793135957e-16,1.8923460642393352e-20,9.92764592202331e-23,1.4539348179557274e-08,2.4526748634576072e-26,0.0042615452441618429,0.00036377569574363896,6.0874551657266991e-12,1.3426658550047887e-06,4.2166726075969416e-16,4.6153915879280331e-12,1.9931069306557343e-07,2.9559222954824664e-08,2.9878022483673587e-12,1.4019199908959627e-07,5.3803768587631845e-13
1.9303044937534697e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33292442102052072,0.1143943899162405,0.022638362063786648,2.6975138068494951e-10,1.0831335964812849e-08,5.0078491533424573e-09,1.4931533475571665e-08,4.0064262971710322e-18,1.7565279797250306e-27,2.0743054289034916e-09,8.5510438989462679e-35,1.9000166547480134e-09,7.684890000627722e-26,1.7320215055082614e-16,1.9621491674925637e-20,1.0261839818246919e-22,1.4875996511054874e-08,2.540774927103317e-26,0.0042752159055221258,0.00036619721194974678,6.1177432279634707e-12,1.3560753058185601e-06,4.2376676180485633e-16,4.6773558224747208e-12,2.0010824158918456e-07,3.005100545778214e-08,3.0841310070227209e-12,1.4281302350780353e-07,5.5175807073834455e-13
1.9432943489689445e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33290843548565352,0.11438083894893349,0.022637149411272411,2.7869446358780229e-10,1.121033796003872e-08,5.1398523037600712e-09,1.5318213706310338e-08,4.094902656886546e-18,1.8340878759225086e-27,2.0921818856422376e-09,8.9287767918017303e-35,1.9132350624274763e-09,7.92055253344623e-26,1.7859278493609423e-16,2.0339617042717208e-20,1.0604682480440167e-22,1.5218150445940611e-08,2.6315812613443637e-26,0.0042887630289216404,0.00036861824864353401,6.1480296393020015e-12,1.3695230829188286e-06,4.2586616686142711e-16,4.7394995609845893e-12,2.0089254750165002e-07,3.0547495662384335e-08,3.1829609706636306e-12,1.4545901893542893e-07,5.6570931500273594e-13
1.9562842041844192e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3328925727992369,0.11436741038704575,0.02263593697125283,2.8786268695026492e-10,1.1600237363797606e-08,5.2744530050821152e-09,1.5711720437783389e-08,4.1849092287588544e-18,1.9144686272041311e-27,2.1101816563632543e-09,9.3214255048773942e-35,1.9264678017252034e-09,8.1626249936442216e-26,1.8412084495268217e-16,2.1078241930177627e-20,1.095632631858796e-22,1.5565860631579397e-08,2.7251675090938896e-26,0.0043021877280585135,0.00037103880704064348,6.1783144543180527e-12,1.3830085882074735e-06,4.2796547970823221e-16,4.8018147649840307e-12,2.0166365720767673e-07,3.1048695530407069e-08,3.2843391812918549e-12,1.4812987860165883e-07,5.7989288750330329e-13
1.969274059399894e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.332876831857085,0.11435410312692691,0.022634724743004663,2.9725977967793719e-10,1.2001276555997719e-08,5.4116835816160407e-09,1.6112108554124977e-08,4.2764698759966358e-18,1.9977502432942268e-27,2.1283067971172208e-09,9.7295329296281908e-35,1.9397149739492048e-09,8.4112760252452243e-26,1.8978913874448907e-16,2.1837775637154217e-20,1.1316924962362098e-22,1.5919177695241399e-08,2.8216092496712613e-26,0.0043154911065822858,0.00037345888834029891,6.208597726254637e-12,1.3965312169885097e-06,4.3006470402968301e-16,4.8642934095647767e-12,2.0242162041522144e-07,3.1554606515935657e-08,3.3883131162337543e-12,1.5082549292355916e-07,5.9431023448605127e-13
1.9822639146153688e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33286121156499293,0.11434091607488436,0.022633512725812887,3.0688949360514403e-10,1.2413701502708398e-08,5.5515764358650497e-09,1.6519432460005014e-08,4.3696089164872831e-18,2.0840143221528692e-27,2.1465593817743746e-09,1.0153661163385154e-34,1.9529766782209923e-09,8.6666789081989288e-26,1.9560052079712456e-16,2.2618631553786356e-20,1.1686633250427075e-22,1.6278152238157796e-08,2.9209840520257605e-26,0.0043286742581847421,0.00037587849372538605,6.238879507027146e-12,1.4100903579584704e-06,4.3216384341612735e-16,4.9269274864832222e-12,2.0316649006318324e-07,3.2065229560596375e-08,3.4949306817571931e-12,1.5354574958469616e-07,6.0896277956570513e-13
1.9952537698308435e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33284571083864645,0.11432784814709315,0.022632300918970647,3.1675560313198512e-10,1.2837761768961223e-08,5.6941640429624224e-09,1.6933746073955171e-08,4.4643511324214633e-18,2.1733440658590414e-27,2.1649415020062197e-09,1.059439220171868e-34,1.9662530114609642e-09,8.9290116868964173e-26,2.0155789263023852e-16,2.3421227134600477e-20,1.2065607219599896e-22,1.6642834829525758e-08,3.0233715294367855e-26,0.0043417382666899118,0.00037829762436253426,6.2691598472284112e-12,1.4236853931987953e-06,4.342629013641959e-16,4.9897090072007474e-12,2.0389832224861623e-07,3.2580565088831048e-08,3.6042402063965797e-12,1.5629053361399026e-07,6.2385192369533808e-13
2.0082436250463183e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3328303286035324,0.11431489826950696,0.022631089321779128,3.268619048610075e-10,1.3273710530637237e-08,5.8394789450103728e-09,1.73551028219474e-08,4.5607217800902384e-18,2.2658242964007175e-27,2.1834552672650175e-09,1.1052328656303285e-34,1.9795440683737688e-09,9.1984573020594782e-26,2.0766420350125972e-16,2.4245983871860558e-20,1.2454004093869512e-22,1.7013276000463129e-08,3.1288533957293307e-26,0.0043546842061432554,0.0003807162814021947,6.2994387961336554e-12,1.4373156981702582e-06,4.3636188127714333e-16,5.0526300058636815e-12,2.0461717615351481e-07,3.3100613003217612e-08,3.7162904339839678e-12,1.5905972746475031e-07,6.3897904514891844e-13
2.021233480261793e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33281506379485087,0.11430206537776934,0.022629877933547565,3.372122172337053e-10,1.3721804585418362e-08,5.9875537453238095e-09,1.7783555631224645e-08,4.6587465998576435e-18,2.3615414713691344e-27,2.2021028047610139e-09,1.1528094499220253e-34,1.9928499414336826e-09,9.475203726090999e-26,2.1392245112071431e-16,2.5093327268189076e-20,1.2851982273281398e-22,1.7389526237913555e-08,3.2375135230445459e-26,0.0043675131409000329,0.00038313446597871989,6.3297164017053929e-12,1.4509806417094777e-06,4.3846078646518482e-16,5.1156825422214784e-12,2.0532311397122198e-07,3.3625372679839514e-08,3.8311305163836323e-12,1.6185321109383853e-07,6.5434549951660528e-13
2.034223335477268e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33279991535742709,0.11428934841712669,0.022628666753593069,3.4781038016705073e-10,1.4182304362780964e-08,6.1384211025795234e-09,1.821915692438339e-08,4.7584518263116459e-18,2.4605836995545611e-27,2.2208862594374027e-09,1.2022335834668382e-34,2.0061707208699833e-09,9.7594441019756474e-26,2.2033568237929598e-16,2.5963686808473346e-20,1.3259701322692912e-22,1.7771635978502534e-08,3.3494380012061286e-26,0.004380226125712895,0.00038555217921044141,6.3599927105982801e-12,1.4646795860275487e-06,4.405596201458323e-16,5.1788587044818856e-12,2.0601620083251075e-07,3.4154842963707282e-08,3.9488100059293611e-12,1.6467086204091445e-07,6.699526197125983e-13
2.0472131906927426e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33278488224562486,0.11427674634234107,0.022627455781240632,3.5866025469025315e-10,1.4655473933009794e-08,6.2921137248713664e-09,1.8661958613707632e-08,4.8598641985964729e-18,2.5630407564409233e-27,2.2398077939430064e-09,1.2535721699088278e-34,2.0195064946523451e-09,1.0051376885822384e-25,2.2690699408686133e-16,2.6857495931072407e-20,1.3677321960404954e-22,1.8159655602345194e-08,3.4647151987244458e-26,0.0043928242058186512,0.000387969422199747,6.390267768163872e-12,1.4784118867108318e-06,4.4265838544422402e-16,5.242150612101848e-12,2.0669650473138822e-07,3.468902216423517e-08,4.0693788475614371e-12,1.6751255550771102e-07,6.8580171599535159e-13
2.0602030459082174e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33276996342325993,0.11426425811760425,0.022626245015823009,3.6976572258194545e-10,1.5141581015210428e-08,6.4486643636719895e-09,1.9112012095753332e-08,4.9630109709292967e-18,2.6690040995967118e-27,2.2588695886026555e-09,1.3068944890742084e-34,2.0328573484762493e-09,1.0351205993142634e-25,2.3363953372352166e-16,2.7775191998339405e-20,1.4105006046675434e-22,1.8553635426806348e-08,3.5834358254812849e-26,0.0044053084170242712,0.00039038619603315688,6.4205416184553314e-12,1.4921768927239389e-06,4.4475708539345195e-16,5.3055504185130905e-12,2.0736409645067236e-07,3.5227908050775972e-08,4.1928873706628085e-12,1.7037816443729114e-07,7.0189407599994613e-13
2.073192901123692e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33275515786351556,0.11425188271645274,0.022625034456680657,3.8113068600798902e-10,1.5640896984298631e-08,6.6081058077018764e-09,1.956936824618288e-08,5.0679199233043267e-18,2.7785668839596346e-27,2.2780738413852416e-09,1.3622722829828289e-34,2.0462233657484243e-09,1.0659140948960349e-25,2.4053650020300546e-16,2.8717216266474701e-20,1.4542916572120117e-22,1.8953625700213757e-08,3.7056929971392815e-26,0.0044176797857920997,0.00039280250178140043,6.4508143042321195e-12,1.5059739464149589e-06,4.4685572293488887e-16,5.3690503137812468e-12,2.080190494873877e-07,3.5771497848217099e-08,4.3193862805925799e-12,1.732675595932397e-07,7.1823096478241669e-13
2.086182756339167e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33274046454885725,0.11423961912168309,0.022623824103161681,3.9275906716008748e-10,1.6153696876944959e-08,6.7704708767063176e-09,2.0034077414848346e-08,5.1746193723874103e-18,2.8918239770125473e-27,2.2974227678694419e-09,1.4197798450250265e-34,2.0596046275723196e-09,1.0975397041852746e-25,2.4760114464846417e-16,2.9684013854724745e-20,1.4991217646006349e-22,1.9359676595525157e-08,3.8315823013211923e-26,0.0044299393293242969,0.00039521834049949104,6.481085866964609e-12,1.5198023835229502e-06,4.4895430091851083e-16,5.4326425271976529e-12,2.0866143997803016e-07,3.6319788232641433e-08,4.4489266499157986e-12,1.7618060963874211e-07,7.3481362487581391e-13
2.0991726115546417e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33272588247094931,0.11422746632526827,0.022622613954621732,4.046548078953956e-10,1.6680259396453299e-08,6.9357924151412252e-09,2.0506189421122572e-08,5.2831381826042312e-18,3.0088719738482278e-27,2.3169186012070876e-09,1.4794941124197817e-34,2.0730012127336164e-09,1.1300195482022726e-25,2.5483677118089342e-16,3.0676033713942047e-20,1.5450074484445065e-22,1.9771838203950034e-08,3.9612018656053428e-26,0.0044420880556465163,0.00039763371322680156,6.511356346838652e-12,1.5336615331877433e-06,4.5105282210321764e-16,5.4963193298028515e-12,2.0929134662374601e-07,3.6872775327055521e-08,4.5815599093283969e-12,1.7911718121550429e-07,7.5164327635778445e-13
2.1121624667701165e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3327114106305718,0.11421542332827486,0.022621404010423951,4.1682186937730564e-10,1.7220866916552048e-08,7.1041032857685297e-09,2.0985753549476878e-08,5.3935057774252714e-18,3.1298092121206277e-27,2.3365635920841631e-09,1.5414947620742719e-34,2.0864131976857999e-09,1.1633763563506927e-25,2.6224673772034455e-16,3.1693728594521124e-20,1.5919653398486589e-22,2.0190160528526879e-08,4.0946524273847821e-26,0.0044541269636908286,0.00040004862098713933,6.5416257827601528e-12,1.5475507179620959e-06,4.5315128915715561e-16,5.5600730368410685e-12,2.0990885061547295e-07,3.7430454697189117e-08,4.7173378382766428e-12,1.8207713902246823e-07,7.6872111692944456e-13
2.1251523219855912e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33269704803753847,0.11420348914078081,0.022620194269938915,4.2926423171759019e-10,1.7775805484076733e-08,7.2754363631621748e-09,2.1472818545303947e-08,5.5057521508507485e-18,3.25473578688029e-27,2.3563600086794274e-09,1.6058643099692816e-34,2.0998406565357685e-09,1.1976334830625599e-25,2.6983445680009872e-16,3.2737555013725823e-20,1.6400121782125646e-22,2.0614693477656921e-08,4.2320374056388853e-26,0.0044660570433778775,0.00040246306478882034,6.5718942123595818e-12,1.5614692538262224e-06,4.5524970465803423e-16,5.6238960101448233e-12,2.1051403555908671e-07,3.7992821347368563e-08,4.8563125552704651e-12,1.8506034589427878e-07,7.8604832200530721e-13
2.138142177201066e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33268279371061449,0.11419166278179396,0.02261898473254453,4.4198589362007673e-10,1.8345364820523463e-08,7.4498245271256354e-09,2.1967432610984525e-08,5.6199078790987235e-18,3.3837535652916521e-27,2.3763101366206291e-09,1.6726882141994084e-34,2.1132836610295203e-09,1.232814924878342e-25,2.7760339639397465e-16,3.3807973222422901e-20,1.6891648100220933e-22,2.1045486858595099e-08,4.3734629746674095e-26,0.0044778792756983102,0.00040487704562474383,6.602161671996453e-12,1.5754164502047437e-06,4.5734807109344432e-16,5.6877806604491541e-12,2.1110698740060054e-07,3.8559869716467918e-08,4.9985365078896921e-12,1.8806666287945867e-07,8.0362604481403812e-13
2.1511320324165408e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33266864667743706,0.11417994327917144,0.022617775397625994,4.549908720260251e-10,1.8929838322452198e-08,7.6273006560220355e-09,2.2469643402196291e-08,5.7360041324996712e-18,3.516966201230042e-27,2.396416278938309e-09,1.7420549818016637e-34,2.1267422805379063e-09,1.2689453379732891e-25,2.855570807569455e-16,3.4905447171237166e-20,1.7394401876334566e-22,2.1482590370899412e-08,4.5190381398382881e-26,0.0044895946327934647,0.00040729056447246696,6.6324281967638344e-12,1.5893916099860937e-06,4.5944639086117831e-16,5.751719449634753e-12,2.1168779435145962e-07,3.9131593673940708e-08,5.1440624624843159e-12,1.9109594931824831e-07,8.2145541650979002e-13
2.1641218876320155e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33265460597443358,0.11416832966953976,0.022616566264575717,4.682832017613757e-10,1.9529523060719637e-08,7.8078976200179693e-09,2.2979498024463126e-08,5.8540726876008021e-18,3.654479149756188e-27,2.4166807560171779e-09,1.8140562795108791e-34,2.1402165820424569e-09,1.3060500561414916e-25,2.936990912792366e-16,3.6030444476142834e-20,1.7908553680496805e-22,2.1926053599839515e-08,4.6688748154017662e-26,0.0045012040780353178,0.00040970362229427848,6.6626938204927917e-12,1.6033940295444038e-06,4.6154466626954526e-16,5.8157048928996153e-12,2.1225654681397406e-07,3.9707986515935831e-08,5.2929434935667561e-12,1.9414806292006951e-07,8.3953754629386995e-13
2.1771117428474903e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33264067064674413,0.11415682099821542,0.02261535733279325,4.8186693518603158e-10,2.0144719778521471e-08,7.9916482742422129e-09,2.3497043029943077e-08,5.9741459394834658e-18,3.7963996814661461e-27,2.437105905545047e-09,1.8887870485853221e-34,2.1537066301213003e-09,1.3441551092493871e-25,3.0203306735407201e-16,3.7183436383506505e-20,1.8434275116901254e-22,2.2375926009765616e-08,4.8230879044248308e-26,0.0045127085661057142,0.00041211622003727385,6.6929585757568624e-12,1.617422998763915e-06,4.6364289953769087e-16,5.8797295608586751e-12,2.1281333730693313e-07,4.0289040961500911e-08,5.4452329728984547e-12,1.9722285984057182e-07,8.5787352154649608e-13
2.190101598062965e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33262683974814172,0.11414541631912657,0.022614148601685237,4.957461418453338e-10,2.0775732888224071e-08,8.1785854518605635e-09,2.4022324414452879e-08,6.0962569142970333e-18,3.9428368967145744e-27,2.4576940824593018e-09,1.9663456238510806e-34,2.1672124869351698e-09,1.3832872421707372e-25,3.1056270725924825e-16,3.836489773459631e-20,1.897173881153574e-22,2.2832256937438823e-08,4.9817953809012582e-26,0.0045241090430748745,0.00041452835863342889,6.7232224938765026e-12,1.6314778010659396e-06,4.6574109279591499e-16,5.9437860815711953e-12,2.1335826039144231e-07,4.0874749148876287e-08,5.6009845582693763e-12,2.0032019475822234e-07,8.7646440796838069e-13
2.20309145327844e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33261311234095448,0.11413411469473511,0.022612940070665308,5.0992490812388508e-10,2.1422870466965966e-08,8.3687419570681756e-09,2.4555387614727178e-08,6.2204392820126182e-18,4.0939017397093739e-27,2.4784476588909106e-09,2.0468338571191285e-34,2.1807342122135168e-09,1.4234739342154048e-25,3.1929176905269819e-16,3.9575306929572137e-20,1.9521118399754094e-22,2.3295095585323975e-08,5.1451183740940452e-26,0.0045354064464792031,0.00041694003899967532,6.7534856049235551e-12,1.6455577134384065e-06,4.6783924808599267e-16,6.0078671424955456e-12,2.1389141259702297e-07,4.1465102631883515e-08,5.760252181972592e-12,2.0343992095039964e-07,8.9531124973188894e-13
2.2160813084939146e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33259948749598872,0.1141229151959596,0.022611731739154067,5.2440733690187545e-10,2.2086444251009928e-08,8.5621505580006812e-09,2.5096277505910122e-08,6.3467273694001297e-18,4.2497070124757103e-27,2.4993690241059418e-09,2.1303572451345156e-34,2.1942718632407259e-09,1.4647434190645415e-25,3.2822407148222186e-16,4.0815145890971717e-20,2.0082588513793972e-22,2.3764491014846077e-08,5.3131812551684269e-26,0.0045466017053983803,0.00041935126203797508,6.7837479377257069e-12,1.6596620064680253e-06,4.6993736736149376e-16,6.0719654923711873e-12,2.1441289234801511e-07,4.206009237641103e-08,5.9230900389735467e-12,2.0658189036895486e-07,9.1441506964150929e-13
2.2290711637093894e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33258596429245257,0.11411181690209891,0.022610523606578985,5.3919754721405022e-10,2.2766769628826557e-08,8.7588439795656701e-09,2.5645038399277145e-08,6.4751561732321037e-18,4.4103673886875305e-27,2.5204605844445964e-09,2.2170250622228395e-34,2.2078254948424536e-09,1.507124705225122e-25,3.3736349490954905e-16,4.2084900026707095e-20,2.0656324770245722e-22,2.4240492139611718e-08,5.4861117261751495e-26,0.0045576957405317493,0.00042176202863539576,6.8140095198709815e-12,1.6737899443750966e-06,4.7203545248810714e-16,6.1360739430277855e-12,2.1492279989032216e-07,4.2659708757000987e-08,6.08955257477563e-12,2.0974595371520235e-07,9.3377686930336838e-13
2.242061018924864e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33257254181787976,0.11410081890075657,0.022609315672374359,5.5429967391147399e-10,2.3464165632890813e-08,8.9588548961959381e-09,2.6201714040184487e-08,6.605761373717813e-18,4.5759994273647212e-27,2.541724763257718e-09,2.3069504978050999e-34,2.2213951593720865e-09,1.5506475970170732e-25,3.4671398224890409e-16,4.3385058192586101e-20,2.1242503757477373e-22,2.4723147718596378e-08,5.6640409114452255e-26,0.0045686894642740341,0.00042417233966418627,6.8442703777122458e-12,1.6879407850509931e-06,4.7413350524396533e-16,6.200185371121312e-12,2.1542123721853441e-07,4.3263941553540293e-08,6.2596944729842732e-12,2.129319605143051e-07,9.5339762930353073e-13
2.255050874140339e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3325592191680547,0.11408992028776553,0.022608107935981232,5.6971786732621601e-10,2.4178954930173357e-08,9.1622159245262317e-09,2.6766347606244096e-08,6.7385793481712262e-18,4.7467215864340929e-27,2.5631640008408007e-09,2.4002507989581758e-34,2.2349809066973385e-09,1.5953427161065489e-25,3.5627953992024022e-16,4.4716112654373089e-20,2.184130302302073e-22,2.5212506349299262e-08,5.8471034514589538e-26,0.0045795837807903446,0.00042658219598185266,6.8745305363717027e-12,1.7021137800983526e-06,4.7623152731996988e-16,6.2642927197972465e-12,2.1590830800347012e-07,4.3872779948059425e-08,6.433570642568672e-12,2.1613975918901948e-07,9.732783093948073e-13
2.2680407293558137e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33254599544693825,0.11407912016711411,0.022606900396847325,5.8545629293910236e-10,2.4911463811308693e-08,9.368959615995006e-09,2.7338981705721218e-08,6.8736471849163713e-18,4.9226542361524429e-27,2.584780754365454e-09,2.4970474182044675e-34,2.2485827841869824e-09,1.6412415235992571e-25,3.6606423881730946e-16,4.6078559049403331e-20,2.245290106092343e-22,2.5708616460866635e-08,6.0354375992535527e-26,0.0045903795860905237,0.00042899159843123532,6.9047900197454993e-12,1.7163081748739974e-06,4.783295203201242e-16,6.3283890002808606e-12,2.1638411752016814e-07,4.4486212521642594e-08,6.6112362048265502e-12,2.1936919713276671e-07,9.9341984869180612e-13
