Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),CO2X(24),C2H6X(52),HOCO(73),CHO2(74),S(216)
4.478609105133971e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230705447984215,0.11866974618526872,0.02282156449730165,1.2478780543657726e-35,2.5190702322469286e-22,7.682612001647397e-15,9.245763434204445e-24,2.1511297043823343e-22,3.8317167899806546e-47,3.952729522767082e-09,1.6731541666600063e-43,3.9527020137106436e-09,5.5115428582136126e-30,4.746744773805991e-29,2.4698324820536158e-37,2.8356466703274407e-38,2.6988836136743514e-16,7.84794075814918e-30,2.158663774763538e-07,6.3915029316237805e-09,3.668850095069849e-11,9.934319417085813e-17,8.209039519903565e-16,2.1823888614311405e-11,9.989784596679782e-15,1.8514126913140653e-13,3.5689715015359475e-12,5.603539654871748e-22,9.662199035194144e-23,1.3148776615070913e-20,2.0470239808481292e-27,7.274725922515156e-16,4.253157385648639e-31,1.9385918647229916e-33,3.1794003780338194e-16,7.413133782313406e-39,7.275491876284349e-34,1.1763665994051053e-36,5.032030925434748e-33,7.146111224330042e-29,1.5517401257399455e-49,6.571466497692789e-50,6.179007162632399e-72
4.819113047915416e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523070375764892,0.11866972947094716,0.022821564254332,2.083732510778448e-35,3.141976002504922e-22,8.893543519028721e-15,1.33370104505964e-23,2.679915370239002e-22,6.425908711984304e-47,4.253251518002469e-09,2.5957139971013007e-43,4.253219693694214e-09,7.387966104755486e-30,6.336500298161167e-29,3.842384854262869e-37,4.4085888651889506e-38,3.124870025897756e-16,1.0411089933685038e-29,2.322782312918106e-07,6.877441884915267e-09,4.0303040618197615e-11,1.0974013745001596e-16,9.486923852174347e-16,2.320927562596147e-11,1.0624982325984804e-14,1.9729232840284705e-13,4.116308653981148e-12,7.4943369891732e-22,1.1515358381580952e-22,1.63792192844669e-20,2.5129894253554056e-27,8.397695009068783e-16,6.6060496836327185e-31,2.971544842157247e-33,3.641917177420935e-16,1.232361512817405e-38,9.654958256450377e-34,1.6220965166633373e-36,7.802625661412311e-33,9.579442739103251e-29,2.954946169207812e-49,1.241836776880837e-49,1.270521676081219e-71
5.500120933478307e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230700376957983,0.11866969604240563,0.022821563768392714,5.248899141039277e-35,4.680345550258864e-22,1.158039116778494e-14,2.5769730138889273e-23,3.9838484849790726e-22,1.632049082655604e-46,4.854295550338724e-09,5.733885617152023e-43,4.854254164335309e-09,1.2533237885364056e-29,1.066988401065914e-28,8.512095461880933e-37,9.753755980968073e-38,4.0704459884846805e-16,1.727453277243787e-29,2.651018371920145e-07,7.849319666776649e-09,4.7837385907910367e-11,1.307730951653404e-16,1.2311425231525651e-15,2.5878832063225718e-11,1.1848969654938407e-14,2.207066656079202e-13,5.313182515195368e-12,1.263266487273447e-21,1.5718546229942987e-22,2.4343394831569182e-20,3.624051155166205e-27,1.0873453291556193e-15,1.4587249137840909e-30,6.396212369969355e-33,4.660552419115906e-16,3.0756205155583234e-38,1.6030844472147418e-33,2.874360409787652e-36,1.717866934281251e-32,1.6252350789366899e-28,9.490659237166314e-49,3.909953838136445e-49,4.615539645368577e-71
6.113028030484908e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230697334314296,0.11866966595683406,0.022821563331047394,1.096320974893727e-34,6.4355377160365935e-22,1.430040813133895e-14,4.353531975288984e-23,5.469230366620445e-22,3.432634532427631e-46,5.3952352239388826e-09,1.0804552110485118e-42,5.395184174294441e-09,1.912189436276075e-29,1.6183951829524597e-28,1.604472653565332e-36,1.8364248710727775e-37,5.02817177460277e-16,2.580644084290561e-29,2.946429665295526e-07,8.7240095283526e-09,5.495277368265569e-11,1.498911238386035e-16,1.5157050612320607e-15,2.8170543001715697e-11,1.2899715399996085e-14,2.4080696451531583e-13,6.502340652580376e-12,1.9133327879011006e-21,2.0055845039798575e-22,3.341334228846205e-20,4.8378423762069464e-27,1.3359804105015836e-15,2.7416785847917797e-30,1.1759717840725104e-32,5.684029775133976e-16,6.369468683078302e-38,2.3963227250507577e-33,4.509057869544486e-36,3.221365978938522e-32,2.47980553408559e-28,2.407526737605665e-48,9.723128734171155e-49,1.286818374882514e-70
6.725935127491509e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230694291651347,0.11866963587137222,0.0228215628937021,2.1308478257605563e-34,8.582883093353506e-22,1.730614979711388e-14,6.983686973085913e-23,7.284288697091702e-22,6.716333545794757e-46,5.9361749362889905e-09,1.9163437225865202e-42,5.936113224211e-09,2.801883264910442e-29,2.3591286920621316e-28,2.8422905996564725e-36,3.2495708878361806e-37,6.086988622817466e-16,3.699980899702298e-29,3.24183985998672e-07,9.598699255370318e-09,6.237068482245474e-11,1.6912465118480333e-16,1.8287227402690116e-15,3.0361972416256187e-11,1.3904482199137293e-14,2.6002769894053647e-13,7.792765272051517e-12,2.7802758277718616e-21,2.490320254807588e-22,4.449347277296576e-20,6.2628336360571434e-27,1.6086569776666044e-15,4.8429504706851236e-30,2.0335468728354716e-32,6.808596424332212e-16,1.2273606198577408e-37,3.4378305513599584e-33,6.738139094618514e-36,5.678789563264432e-32,3.6338798075360705e-28,5.57980887686999e-48,2.2063038921199735e-48,3.2329335830340886e-70
7.33884222449811e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230691248970456,0.1186696057860201,0.02282156245635683,3.902646800891578e-34,1.1161858721241554e-21,2.0597392980859563e-14,1.073518060413494e-22,9.46204300181368e-22,1.2379947944319491e-45,6.4771146842744e-09,3.23309817038388e-42,6.4770413142941225e-09,3.970867625558527e-29,3.328003027709405e-28,4.783895195767513e-36,5.463448213695919e-37,7.246896359268174e-16,5.128403590789567e-29,3.5372489559976205e-07,1.0473388847867594e-08,7.007790532814409e-11,1.88435159793142e-16,2.1699050023485315e-15,3.2457514677150654e-11,1.4865284863473015e-14,2.7840740250323456e-13,9.180025254766532e-12,3.9045558502921135e-21,3.0244781943804444e-22,5.77842905818856e-20,7.905373686901151e-27,1.904980119143213e-15,8.128138305822717e-30,3.343489542371871e-32,8.034252116927265e-16,2.2285981133296976e-37,4.76799264353666e-33,9.677195583719931e-36,9.513698272520793e-32,5.15038557915249e-28,1.2003737698565174e-47,4.64528136648192e-48,7.47853889432881e-70
7.951749321504711e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230688206272895,0.11866957570077769,0.02282156201901159,6.800840968963226e-34,1.4211879846359935e-21,2.4173924231647954e-14,1.5922893914764256e-22,1.2035508958844418e-21,2.1707716299526074e-45,7.0180544649374065e-09,5.2304273141396085e-42,7.017968444743914e-09,5.472213662272543e-29,4.567431874789549e-28,7.714009375592348e-36,8.800413651205095e-37,8.507894808516765e-16,6.909850594521327e-29,3.8326569533321325e-07,1.1348078305868089e-08,7.80617997853855e-11,2.0779826387528828e-16,2.5389642551845143e-15,3.446137173407342e-11,1.5784049983828487e-14,2.959829385846465e-13,1.0659883494575596e-11,5.329058240835948e-21,3.6064224502725358e-22,7.348613991883171e-20,9.770127250899715e-27,2.224561407270566e-15,1.306973404608725e-29,5.269911723581355e-32,9.3609966031726e-16,3.850233933783923e-37,6.428223437471672e-33,1.3446527311378645e-35,1.5272500466342466e-31,7.098248399668834e-28,2.4263402826104183e-47,9.187074046745914e-48,1.6110261507561833e-69
8.717751801616263e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523068440353161,0.1186695381008284,0.022821561472423844,1.2838728089262222e-33,1.8745908392712417e-21,2.904459087425387e-14,2.4985782690666957e-22,1.585838588014829e-21,4.1289325091782765e-45,7.694113269195823e-09,9.080071630184239e-42,7.69401004843579e-09,7.9041123281147e-29,6.567242888457072e-28,1.3324054385622078e-35,1.5180805645279025e-36,1.0225993169032918e-15,9.700580035064431e-29,4.2018520777067503e-07,1.2441252428911085e-08,8.841057650927222e-11,2.3204948844249284e-16,3.0389675315432697e-15,3.684296749927521e-11,1.68760076313219e-14,3.1687155620194823e-13,1.2633417626487192e-11,7.600354211120818e-21,4.398402068503648e-22,9.680455656125858e-20,1.2417776702282624e-26,2.6560863189993256e-15,2.2496056232317928e-29,8.853766937977783e-32,1.1161260606137117e-15,7.19064519352217e-37,9.031434461406417e-33,1.9513602080465006e-35,2.6238456456803555e-31,1.0253768553532827e-27,5.433319989736576e-47,2.0018276649165636e-47,3.8664156403608107e-69
9.483754281727815e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230680600768397,0.1186695005010505,0.022821560925836138,2.294557827050987e-33,2.415383776114155e-21,3.4360170003094947e-14,3.7692147802674837e-22,2.041535129486013e-21,7.433564616264153e-45,8.370172114951764e-09,1.504777789779257e-41,8.370050153868969e-09,1.1068285538373201e-28,9.159546442540861e-28,2.1950951679750824e-35,2.4978165659711947e-36,1.2101990973630135e-15,1.3200354780278374e-28,4.571045486002043e-07,1.3534426341913661e-08,9.915024777462672e-11,2.563417010864707e-16,3.581519950824626e-15,3.9095075497981696e-11,1.7908595303537697e-14,3.366244321073796e-13,1.4737750915857068e-11,1.0503689353094906e-20,5.259280762721485e-22,1.2459207247596553e-19,1.542070844501104e-26,3.122611289305309e-15,3.693319246979946e-29,1.4198473185154576e-31,1.3119420799466732e-15,1.2712799314811601e-36,1.2299342934036143e-32,2.7318615596910193e-35,4.300451337287222e-31,1.4359953062960439e-27,1.1370012388360064e-46,4.072867723403423e-47,8.574133464901072e-69
1e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523067803789304,0.11866947516085798,0.022821560557464565,3.3044884267958895e-33,2.832993100487298e-21,3.81933768370072e-14,4.8788136906642005e-22,2.3932984844782403e-21,1.075719027508964e-44,8.825800535929619e-09,2.0679776453186878e-41,8.825665078921979e-09,1.3680712133937054e-28,1.1294050765625087e-27,3.003558818399156e-35,3.4149104363115396e-36,1.3455382879105255e-15,1.6003288026133656e-28,4.819861618726822e-07,1.4271168422802145e-08,1.0659801058772365e-10,2.727309855531724e-16,3.970900026729024e-15,4.054339942157926e-11,1.8572649321298774e-14,3.493274348253628e-13,1.6226151128029028e-11,1.286546356925655e-20,5.876781201757923e-22,1.4603648539018537e-19,1.764533921649982e-26,3.456406390512543e-15,5.041863464787316e-29,1.9085718775794442e-31,1.4528183963304257e-15,1.817562429382705e-36,1.4918772307197205e-32,3.3685222975703043e-35,5.864465234921697e-31,1.775046971073417e-27,1.8084448477509953e-46,6.357854090269973e-47,1.4125549242120285e-68
1.0249756761839367e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230676797985375,0.11866946290144395,0.022821560379248484,3.914903603038615e-33,3.051219921687924e-21,4.012030312675705e-14,5.500278186282558e-22,2.577083628838717e-21,1.277357540296886e-44,9.046230997365884e-09,2.3977311322108726e-41,9.046088761380054e-09,1.5098670829830482e-28,1.2450905929116385e-27,3.4748800854050103e-35,3.94920091060948e-36,1.4135887875912767e-15,1.7497278733536465e-28,4.940237178225681e-07,1.462760004488566e-08,1.1025960693602516e-10,2.806641402632638e-16,4.166079208387505e-15,4.1224748063779905e-11,1.8885046491624346e-14,3.5530342903849767e-13,1.6965772031105348e-11,1.413597372670984e-20,6.185983616307307e-22,1.5723882199423289e-19,1.877953628032927e-26,3.623419271082926e-15,5.826524456787003e-29,2.1894176983147253e-31,1.5235476695861266e-15,2.145820932250564e-36,1.6315655705795799e-32,3.71125124065502e-35,6.773810812703752e-31,1.9590866254914834e-27,2.2431368093200316e-46,7.817138126366872e-47,1.7806430535327196e-68
1.1015759241950918e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523067299518456,0.11866942530200879,0.022821559832660876,6.420248378847048e-33,3.789737821411769e-21,4.6324651185330223e-14,7.801810139323597e-22,3.198926656597904e-21,2.109420698015016e-44,9.72228991190943e-09,3.6943729789530074e-41,9.722125871287633e-09,2.0140423454090221e-28,1.6556699177189194e-27,5.316401007218425e-35,6.034783984891366e-36,1.6327683529094872e-15,2.267903632585366e-28,5.309427154385353e-07,1.572077353783232e-08,1.2171860245762504e-10,3.0501033999321406e-16,4.792109909716673e-15,4.323865338648422e-11,1.980841857042161e-14,3.729670620381847e-13,1.931075697604847e-11,1.8598049481191452e-20,7.175548635218315e-22,1.9513461654701355e-19,2.2492545253654298e-26,4.157807904238437e-15,8.883917189720042e-29,3.2649730442124894e-31,1.7509427808094694e-15,3.481455612812374e-36,2.1163945793770636e-32,4.914762031850216e-35,1.0313537114114963e-30,2.6135196779803497e-27,4.209915155608521e-46,1.4276961756853664e-46,3.4996226712483777e-68
1.178176172206247e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230669192367845,0.118669387702745,0.022821559286073316,1.0173228424560565e-32,4.6385620652243425e-21,5.297289347343651e-14,1.0798372044334848e-21,3.913506339430316e-21,3.365230160419922e-44,1.0398348854346198e-08,5.528933335657753e-41,1.0398161483893247e-08,2.634991355613652e-28,2.1601127010394743e-27,7.897505387402352e-35,8.954078104774331e-36,1.867737758613771e-15,2.883233408638669e-28,5.678615414488761e-07,1.6813946820756768e-08,1.335082739661853e-10,3.2937693385271965e-16,5.459083485308921e-15,4.514309680401625e-11,2.0681602505561698e-14,3.8967060795680065e-13,2.1766347697222367e-11,2.3994201931082105e-20,8.225130048015394e-22,2.3866896155061046e-19,2.655610882407218e-26,4.725089219708625e-15,1.3152439909393967e-28,4.730182465995816e-31,1.9941273649017257e-15,5.4583220764471174e-36,2.6927129661587497e-32,6.367559039231992e-35,1.5248633368002286e-30,3.41962609767057e-27,7.56227788689552e-46,2.4980874385454817e-46,6.552606868096981e-68
1.254776420217402e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523066538953701,0.11866935010365257,0.022821558739485805,1.5645788373455316e-32,5.605303864199382e-21,6.006472667291429e-14,1.4629441229040028e-21,4.727264414168472e-21,5.209995885674122e-44,1.1074407820716396e-08,8.066963754424433e-41,1.1074195599482294e-08,3.3894711649860665e-28,2.7717216417683215e-27,1.1433755355052415e-34,1.2948452202881592e-35,2.118496969985674e-15,3.604250370506753e-28,6.047801958543627e-07,1.7907119893658846e-08,1.4561069471736807e-10,3.5376258725436797e-16,6.166478098761068e-15,4.694403992492491e-11,2.150733164345013e-14,4.054663057371326e-13,2.432653276882361e-11,3.04317752603766e-20,9.332001092633361e-22,2.882310715912762e-19,3.0964929203248456e-26,5.324589336448271e-15,1.897773817234913e-28,6.682344418770641e-31,2.2531013731541247e-15,8.306168933004806e-36,3.368708815854181e-32,8.094597657574966e-35,2.197503315177631e-30,4.399199119963704e-27,1.3082007367291934e-45,4.211235944657774e-46,1.1748307645461886e-67
1.3313766682285572e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523066158669377,0.1186693125047315,0.022821558192898342,2.3435043717161392e-32,6.697561627901805e-21,6.759986386873743e-14,1.944988950454684e-21,5.646642317929224e-21,7.85468046698511e-44,1.1750466807320185e-08,1.1509153880492349e-40,1.175022821832496e-08,4.295359363416506e-28,3.504683150775578e-27,1.618251560561543e-34,1.830560419486161e-35,2.3850459523054664e-15,4.439310785036995e-28,6.416986786557683e-07,1.90002927565393e-08,1.5800891295317668e-10,3.78166936430382e-16,6.91377856899998e-15,4.8647120084238994e-11,2.2288190769143598e-14,4.2040366586923053e-13,2.6985627635168732e-11,3.80207184730223e-20,1.0493556708737315e-21,3.442098858416365e-19,3.5712435346214595e-26,5.9556481869130855e-15,2.6770217543369032e-28,9.233157355600974e-31,2.527864756865402e-15,1.2311946741500356e-35,4.152429396302515e-32,1.012046878943582e-34,3.0961909608028512e-30,5.575494925739934e-27,2.1884205716700104e-45,6.870737969637496e-46,2.0294192792694497e-67
1.4079769162397123e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230657783839706,0.11866927490598181,0.022821557646310928,3.4290374921529155e-32,7.922921501711603e-21,7.557803368287545e-14,2.5430267702612334e-21,6.678081220620595e-21,1.1566493247803912e-43,1.242652581070324e-08,1.6096607610941189e-40,1.2426259340676997e-08,5.371652352415838e-28,4.3740674243474964e-27,2.2447752472619787e-34,2.536473490290789e-35,2.6673846708595353e-15,5.396565863984683e-28,6.786169898538675e-07,2.0093465409397648e-08,1.7068690055424105e-10,4.025897786243524e-16,7.70047627842509e-15,5.0257667465518825e-11,2.3026623801303343e-14,4.3452948273656293e-13,2.973825748340764e-11,4.6873270923301384e-20,1.1707314641854043e-21,4.0699408166306765e-19,4.079092857925938e-26,6.617619221361564e-15,3.7011701985412386e-28,1.2509410073100124e-30,2.8184174673400027e-15,1.78291941280331e-35,5.051753617388772e-32,1.246929986327986e-34,4.275956813526396e-30,6.97323111981385e-27,3.553666334230955e-45,1.0888983743918169e-45,3.393964615251856e-67
1.4845771642508674e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230653980976365,0.11866923730740347,0.02282155709972357,4.9139620187176357e-32,9.288957924573239e-21,8.399897945692188e-14,3.275708431327633e-21,7.828022071592787e-21,1.6679410286514954e-43,1.310258482764314e-08,2.211602961137193e-40,1.3102288966780506e-08,6.638464823919029e-28,5.3958288777309534e-27,3.058468990150124e-34,3.452156477189243e-35,2.965513090941109e-15,6.483939722441085e-28,7.155351294494362e-07,2.1186637852232915e-08,1.8362950455722325e-10,4.2703098440662625e-16,8.526069091157586e-15,5.178072125993435e-11,2.3724941068365516e-14,4.478878683041671e-13,3.2579341057454867e-11,5.710363966772155e-20,1.2970910450834324e-21,4.769720874241109e-19,4.6191788830985595e-26,7.30986913716796e-15,5.026187197283239e-28,1.6653583984519744e-30,3.124759455887974e-15,2.528764841256316e-35,6.074370267593955e-32,1.5164668302911246e-34,5.8006611938430046e-30,8.61858675790367e-27,5.621425848201588e-45,1.6817341969845424e-45,5.508707547182736e-67
1.5611774122620225e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230650178105136,0.11866919970899653,0.02282155655313626,6.911336798345703e-32,1.0803234217583932e-20,9.28624583924713e-14,4.163311201092343e-21,9.102905651856685e-21,2.360383216083668e-43,1.3778643855135027e-08,2.9904682968341995e-40,1.3778317096864715e-08,8.117029067729088e-28,6.586806637511036e-27,4.100443008677332e-34,4.6233328269219577e-35,3.2794311778501753e-15,7.709105846129241e-28,7.524530974432518e-07,2.2279810085043578e-08,1.968223958762533e-10,4.51490458445999e-16,9.390061268848e-15,5.322104666012458e-11,2.4385327380552354e-14,4.605205780065682e-13,3.550407334486556e-11,6.882765248600752e-20,1.4282091803752246e-21,5.545320959840283e-19,5.190570486703451e-26,8.0317775995567e-15,6.716474992502288e-28,2.1824428178413445e-30,3.4468906738246195e-15,3.520252938160791e-35,7.227754930105056e-32,1.822950882610605e-34,7.743712888264618e-30,1.0539202155102807e-26,8.684038237796463e-45,2.5378619789452523e-45,8.701442423492302e-67
1.6377776602731777e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452306463752274,0.11866916211076094,0.022821556006549,9.557363800595355e-32,1.2473303115418542e-20,1.0216824080933239e-13,5.22776036695995e-21,1.0509172617551027e-20,3.2838458076043366e-43,1.4454702890379273e-08,3.985594678250606e-40,1.4454343731146679e-08,9.829694857385658e-28,7.964725068218529e-27,5.417868778081982e-34,6.102385250111329e-35,3.60913889689158e-15,9.079474680231332e-28,7.893708938360917e-07,2.337298210782896e-08,2.1025202505217757e-10,4.759683298731658e-16,1.0291963393583867e-14,5.458314952496037e-11,2.5009848999905107e-14,4.724672919080212e-13,3.850791063662401e-11,8.216246636629143e-20,1.5638711492308915e-21,6.400620763191518e-19,5.792286691745445e-26,8.782736986385325e-15,8.845510775971882e-28,2.8197425901344168e-30,3.7848110724709615e-15,4.81848747333449e-35,8.519157058888304e-32,2.1686057124322008e-34,1.0188763712287953e-29,1.2764179435686652e-26,1.3129704268587554e-44,3.750587309115103e-45,1.3431466217212355e-66
1.7143779082843328e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230642572344437,0.1186691245126967,0.022821555459961795,1.301474912614761e-31,1.430670724364956e-20,1.119161094650694e-13,6.492642482503515e-21,1.2053263524231767e-20,4.498429109841746e-43,1.5130761930770186e-08,5.242554806571031e-40,1.5130368869831913e-08,1.1799928665253119e-27,9.548194072511337e-27,7.064477458682929e-34,7.948887271813762e-35,3.9546362133752185e-15,1.0602187688199225e-27,8.26288518628736e-07,2.4466153920588797e-08,2.2390558214233615e-10,5.004648847922039e-16,1.1231292287168427e-14,5.5871289832128055e-11,2.560045906070289e-14,4.837653920313668e-13,4.158655730344362e-11,9.722633077767434e-20,1.7038723111319605e-21,7.339497841989137e-19,6.42330747918294e-26,9.562152130006464e-15,1.1496501848129486e-27,3.596516703583371e-30,4.138520603153301e-15,6.495268184742001e-35,9.95559284637657e-32,2.5555820466005167e-34,1.3230444132685172e-29,1.5324082221087076e-26,1.9468957447045903e-44,5.438820480043039e-45,2.0295569964483128e-66
1.790978156295488e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523063876945746,0.11866908691480384,0.02282155491337464,1.7475795339396577e-31,1.631097961843567e-20,1.2210585882840328e-13,7.98322331652505e-21,1.3741618860985718e-20,6.075737328860519e-43,1.5806820973883916e-08,6.813741333028597e-40,1.5806392513115058e-08,1.4052312970230309e-27,1.1356709434037292e-26,9.101047812600142e-34,1.0230125596435955e-34,4.315923092617146e-15,1.2284106597846997e-27,8.632059718219648e-07,2.555932552332333e-08,2.3777095371623586e-10,5.249804292835465e-16,1.2207570930024939e-14,5.7089496042711464e-11,2.6159003750050014e-14,4.944498987598221e-13,4.4735951501024616e-11,1.1413831767524696e-19,1.8480177068008785e-21,8.365827735837451e-19,7.082588382454893e-26,1.0369440054724796e-14,1.4763039049132984e-27,4.533772365940776e-30,4.508019217202873e-15,8.634154492343383e-35,1.1543833715523295e-31,2.9859530570581988e-34,1.6975088763940557e-29,1.8250935436811032e-26,2.835914831066561e-44,7.752068963973306e-45,3.003373423532721e-66
1.867578404306643e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230634966567596,0.11866904931708233,0.02282155436678754,2.316622732111638e-31,1.8493644079101146e-20,1.3273729446638976e-13,9.726454398106779e-21,1.5580679063012348e-20,8.100497829819467e-43,1.6482880017468315e-08,8.759052439091775e-40,1.648241466118045e-08,1.6612545234455384e-27,1.341065299443253e-26,1.1595918656832214e-33,1.3021643291483853e-34,4.692999499940007e-15,1.4131811824931536e-27,9.001232534165596e-07,2.665249691603228e-08,2.51836685601153e-10,5.495151741081601e-16,1.3220328380518616e-14,5.824157721296779e-11,2.6687230494361908e-14,5.045544057330049e-13,4.7952252125668957e-11,1.3301812892884816e-19,1.996121711580367e-21,9.48348406241432e-19,7.769066409086229e-26,1.1204029724456962e-14,1.8749748893654537e-27,5.654290639294171e-30,4.893306865955083e-15,1.1331650299516359e-34,1.329040314664445e-31,3.4617131821231345e-34,2.1541479040123275e-29,2.1578224693171053e-26,4.063874107021625e-44,1.0876067685734727e-44,4.3664352156036985e-66
1.9441786523177984e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230631163675944,0.11866901171953219,0.02282155382020049,3.0349138766416845e-31,2.086221570986022e-20,1.4381023246460722e-13,1.1750978871744899e-20,1.7576884530129536e-20,1.0672267182546744e-42,1.715893905943337e-08,1.1146594637930183e-39,1.7158435314202673e-08,1.9507437333956934e-27,1.573129292211417e-26,1.4625493504564647e-33,1.6407773142099366e-34,5.085865400672276e-15,1.6151601442420062e-27,9.370403634133026e-07,2.7745668098715015e-08,2.6609194872500615e-10,5.740692818973978e-16,1.426909969881093e-14,5.933113445826046e-11,2.7186791605134673e-14,5.141108681963174e-13,5.1231827568265864e-11,1.5398590607361592e-19,2.1480075671536652e-21,1.0696338608419132e-18,8.481668577581822e-26,1.2065361803161466e-14,2.357292464269508e-27,6.982646961869724e-30,5.294383500749379e-15,1.469839995571236e-34,1.520157410140478e-31,3.984776908584567e-34,2.706154630903218e-29,2.5340896248204768e-26,5.736884686654298e-44,1.50394855216107e-44,6.249670293119984e-66
2.0207789003289537e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230627360783526,0.11866897412215341,0.02282155327361349,3.932870830471709e-31,2.342420128256271e-20,1.5532449881382044e-13,1.4087139493214478e-20,1.9736675649284562e-20,1.3907018811975333e-42,1.7834998097840974e-08,1.405335475497726e-39,1.78344544723471e-08,2.2764914946260985e-27,1.8340784016612127e-26,1.8274743743788074e-33,2.0482171467615543e-34,5.4945207601474884e-15,1.8349489934577225e-27,9.739573018129766e-07,2.883883907137063e-08,2.805265037189357e-10,5.986429046225862e-16,1.53534258692726e-14,6.036157308273984e-11,2.7659245187101628e-14,5.231486416499536e-13,5.45712445555432e-11,1.7716202079475487e-19,2.3035068994253727e-21,1.2008261425809938e-18,9.219320902763484e-26,1.2952888409040613e-14,2.936116827212415e-27,8.545231240836111e-30,5.711249072929048e-15,1.8860356507716742e-34,1.7283366238649729e-31,4.55697736322745e-34,3.3681082947617686e-29,2.957535691623013e-26,7.987178612940889e-44,2.0521056850667399e-44,8.801800213139369e-66
2.097379148340109e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452306235578913,0.11866893652494599,0.022821552727026552,5.045458958556772e-31,2.6187099630171576e-20,1.6727992890408386e-13,1.676697958849829e-20,2.206649281101491e-20,1.7939102673539876e-42,1.8511057130896658e-08,1.7565967781880833e-39,1.8510472135770408e-08,2.641401724660732e-27,2.1262167996221364e-26,2.2637713472239094e-33,2.5348347629098722e-34,5.918965543703786e-15,2.073121136736331e-27,1.0108740686163656e-06,2.993200983399883e-08,2.951306699605744e-10,6.232362378225499e-16,1.6472853728668296e-14,6.133611257496493e-11,2.8106065424428455e-14,5.316954575526499e-13,5.796725717709947e-11,2.026669162906671e-19,2.462459293803481e-21,1.3423120911059127e-18,9.980955537475802e-26,1.386607289107255e-14,3.625599484267609e-27,1.0370257462644034e-29,6.14390353384148e-15,2.396003047840779e-34,1.9541547278085064e-31,5.1800664157169335e-34,4.156040746811899e-29,3.4319474370970766e-26,1.0978650823626669e-43,2.765756639694611e-44,1.2209714677539855e-65
2.1739793963512644e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523061975500019,0.11866889892790994,0.022821552180439665,6.412592933231869e-31,2.9158402059578773e-20,1.7967636695117093e-13,1.98242460426089e-20,2.457277642427288e-20,2.2922971825668788e-42,1.918711615694006e-08,2.178143049524388e-39,1.9186488304621053e-08,3.0484895996955465e-27,2.4519373720036276e-26,2.781803465428964e-33,3.112020886754382e-34,6.359199716683718e-15,2.3302222163218473e-27,1.0477906638242538e-06,3.1025180386599104e-08,3.098952898099035e-10,6.478494753060079e-16,1.7626935887324257e-14,6.225779793650821e-11,2.852865774546792e-14,5.397792013755999e-13,6.141679377337661e-11,2.306209235810336e-19,2.6247119115381022e-21,1.4944783895086215e-18,1.0765518341602138e-25,1.4804389583871224e-14,4.44124776025065e-27,1.2487773259099671e-29,6.592346834837561e-15,3.015769877978603e-34,2.198163386575552e-31,5.8557148169646375e-34,5.087508696934471e-29,3.961257667035464e-26,1.491167844853521e-43,3.6852839467696083e-44,1.6743737576121302e-65
