Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C4H7X(141),C2H2X(348),C2H6(343),C4H6(54),C4H7X(140),C4H7X(143),C4H9X(153),C4H9X(171),C4H7X(142),SX(175),SX(150),C4H5X(384),SX(176),SX(168),C4H5X(374),C4H7X(523),C4H7X(145),SX(524),SX(782),SX(174),C4H7X(146),SX(155),SX(178),SX(152),SX(154),SX(177),SX(157),SX(167),SX(172),SX(156),C6H10(477),C6H9X(433),C6H8(701)
7.561335377222943e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030685876806101878,0.53337400368253063,3.7066237397556969e-05,1.9163925208900557e-09,3.0262801834911571e-05,2.7687153621813389e-30,4.1819331808793379e-10,4.4899141804166625e-31,1.94841575031693e-12,5.0337170724278622e-10,4.6656374975995883e-29,0.13647268586383857,0.13650855561480768,3.8907504261934216e-09,4.1488038716899068e-06,7.4917608552438625e-06,3.8509647086164848e-07,2.8918308064729046e-07,1.1592284353997601e-08,2.0716787515934346e-10,2.8162188957592027e-09,5.8646411773644768e-09,6.323944146000156e-13,3.6246457931014508e-11,2.5842951868203931e-10,4.5009559621738841e-14,1.794598492106509e-15,1.304095884858471e-10,1.2512985093466533e-12,5.0281008603257413e-13,2.2477583432295286e-14,1.0003721016634125e-12,1.0433591437483447e-13,1.6707570880219926e-13,6.9503027048660454e-16,4.7354951031870675e-14,7.3414816871103063e-15,5.0312131349807529e-14,2.3838157708036899e-14,3.6776622596541764e-14,8.1614222868227181e-14,2.3832823999024571e-14,1.8412084196451253e-14,1.0235676560929948e-11,2.0543411017241911e-12,7.7762153466687408e-12
7.587862588092235e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030683592215034576,0.53337355029491607,3.7196511442516905e-05,1.9337244217313193e-09,3.0346464097458327e-05,2.76895224080907e-30,4.2125447574203969e-10,4.5710070612763513e-31,1.9592415510926766e-12,5.0691632453976861e-10,4.7498666927958429e-29,0.1364725686887498,0.1365086054828841,3.8907575650258884e-09,4.1542080376185054e-06,7.5407362099642386e-06,3.8644727213827085e-07,2.9019512875213032e-07,1.1630860610780215e-08,2.0794809494207317e-10,2.830175916055508e-09,5.8843789308895057e-09,6.3461977104279233e-13,3.637932069559812e-11,2.5923929800682054e-10,4.5167553789231162e-14,1.800572516870558e-15,1.3082091036451628e-10,1.2582857033864987e-12,5.0885747323483229e-13,2.2553204986492981e-14,1.0060062296797363e-12,1.0474218667284549e-13,1.6908358678218138e-13,6.9567183186103705e-16,4.7785745136989653e-14,7.3780928280512598e-15,5.0773858032445831e-14,2.4055017876839995e-14,3.7134606681709025e-14,8.2068088075308058e-14,2.4049455224378477e-14,1.8591367192206903e-14,1.031070264948967e-11,2.0625151703625e-12,7.8371532372424938e-12
7.611737077874597e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0003068159882641438,0.53337314244470735,3.7313757720886069e-05,1.949396369199915e-09,3.0421644449348665e-05,2.7691592099922928e-30,4.2401907601229429e-10,4.6450164149439861e-31,1.9690155587830133e-12,5.1011711753290268e-10,4.8267377224762498e-29,0.13647246291755741,0.136508650166069,3.8907640032413874e-09,4.1590714497950867e-06,7.5849294410498085e-06,3.8766299128872612e-07,2.9110608340246712e-07,1.1665690115106714e-08,2.086499475700183e-10,2.8427395460917448e-09,5.9021996723775232e-09,6.3662259383391758e-13,3.6498897221560249e-11,2.5997042418645056e-10,4.5309768586571778e-14,1.8059663225855396e-15,1.3119227967721403e-10,1.2645942817307065e-12,5.1434603205328836e-13,2.262148374113341e-14,1.0110931477451352e-12,1.0510808351262661e-13,1.7090589921054527e-13,6.9625148297484866e-16,4.8175993006651825e-14,7.4111639812044679e-15,5.1191965544361275e-14,2.4251466451222946e-14,3.7458982124374201e-14,8.2477866642494477e-14,2.4245695358809097e-14,1.8753819160226548e-14,1.0378460822998947e-11,2.0698718622903475e-12,7.8922042351973597e-12
7.635611567656959e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030679663710853078,0.53337273477701885,3.7431003655818616e-05,1.9651377107659106e-09,3.0496715371251156e-05,2.7693603983010359e-30,4.2679273154573565e-10,4.7200078798281383e-31,1.9788188245126832e-12,5.1332798814964687e-10,4.9046281859652647e-29,0.13647235685510342,0.13650869466725474,3.890770448031954e-09,4.1639345522268329e-06,7.6292318437929907e-06,3.8887870854561045e-07,2.9201714365994e-07,1.1700624764705569e-08,2.0935147046464114e-10,2.8553052603222453e-09,5.9200742443792059e-09,6.3862541850868445e-13,3.6618473783169792e-11,2.607037550258613e-10,4.5452002390592604e-14,1.8113764239791912e-15,1.3156476769235726e-10,1.2709219654205669e-12,5.1987829849178653e-13,2.2689970531143526e-14,1.0161954644363588e-12,1.0547421890298645e-13,1.7274270328469703e-13,6.968332612579625e-16,4.8568649622297726e-14,7.4443498545360027e-15,5.1612500286587441e-14,2.4449126850963275e-14,3.7785439994856156e-14,8.2888880548209963e-14,2.4443145040856851e-14,1.8917314620058739e-14,1.044644133805032e-11,2.0772285817514736e-12,7.9474512410662324e-12
7.65948605743932e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030677785763596501,0.53337232728649264,3.7548249246928124e-05,1.9809484573741073e-09,3.0571677022769507e-05,2.769555912955509e-30,4.295754422983862e-10,4.7959914948803197e-31,1.9886514365207563e-12,5.1654893645021093e-10,4.9835484927683133e-29,0.13647225050691647,0.13650873899179153,3.8907769020074515e-09,4.1687973540560077e-06,7.6736432584864676e-06,3.9009442390860586e-07,2.929283096311031e-07,1.1735664661863214e-08,2.1005266102253263e-10,2.8678729573959431e-09,5.9380026990026642e-09,6.4062824506327066e-13,3.6738050380242248e-11,2.6143929264627348e-10,4.5594255215721905e-14,1.8168028368898454e-15,1.3193837551985369e-10,1.2772688121078889e-12,5.2545447860093441e-13,2.2758665570265904e-14,1.0213132266257404e-12,1.0584059287146749e-13,1.7459406707246804e-13,6.9741716593195013e-16,4.8963723558359086e-14,7.4776504177622543e-15,5.2035470093436264e-14,2.4648003392106895e-14,3.8113987920712142e-14,8.330113353040156e-14,2.4641808574258761e-14,1.9081857399806107e-14,1.0514644194684079e-11,2.0845853277782818e-12,8.0028942555567619e-12
7.683360547221683e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030675963900432334,0.53337191996787225,3.7665494493834327e-05,1.9968286194110454e-09,3.0646529563276657e-05,2.7697458592733268e-30,4.3236720822631798e-10,4.8729773677544242e-31,1.9985134831314933e-12,5.1977996249495443e-10,5.0635091234684953e-29,0.13647214387842233,0.13650878314492723,3.8907833683139346e-09,4.1736598642516438e-06,7.7181635256571161e-06,3.9131013737739775e-07,2.9383958142118163e-07,1.1770809907562296e-08,2.1075351666280357e-10,2.8804425367059999e-09,5.9559850877050561e-09,6.4263107349396399e-13,3.6857627012599217e-11,2.6217703914122658e-10,4.5736527076195813e-14,1.822245576954608e-15,1.3231310425581746e-10,1.283634879499905e-12,5.3107477848985865e-13,2.2827569069563775e-14,1.0264464812334123e-12,1.0620720544415305e-13,1.7646005865831168e-13,6.9800319619770258e-16,4.936122338558691e-14,7.5110656402888493e-15,5.2460882796486581e-14,2.4848100388953335e-14,3.8444633527065748e-14,8.3714629330624199e-14,2.4841690260969308e-14,1.9247451326405624e-14,1.0583069392940211e-11,2.0919420994302071e-12,8.0585332793512187e-12
7.704847588025808e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030674371295636474,0.53337155352382981,3.7771014921454617e-05,2.0111801235736868e-09,3.0713803691354518e-05,2.7699121355686064e-30,4.3488753970005468e-10,4.9431299932604391e-31,2.0074145647342322e-12,5.2269650245650276e-10,5.1363718876556865e-29,0.13647204767751789,0.13650882274045781,3.8907891934845362e-09,4.1780358813568521e-06,7.7583247033625871e-06,3.9240427787959151e-07,2.9465981659339517e-07,1.1802530784118937e-08,2.1138399826940907e-10,2.8917566848416234e-09,5.9722153931859811e-09,6.4443362068265255e-13,3.6965246011746215e-11,2.628429012826979e-10,4.5864588037453273e-14,1.8271580154935724e-15,1.3265131938988542e-10,1.2893808215943815e-12,5.361709411960872e-13,2.2889760624693205e-14,1.0310796952154958e-12,1.0653736078656379e-13,1.7815201413749705e-13,6.9853244042265588e-16,4.9721054447803495e-14,7.5412373487368569e-15,5.2845849376077124e-14,2.5029234740104575e-14,3.8744014389807744e-14,8.4087841255509184e-14,2.5022628854218836e-14,1.9397387752925263e-14,1.0644842173490663e-11,2.0985632150702632e-12,8.1087759892650449e-12
7.726334628829933e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030672822494843871,0.53337118721116306,3.7876535069706771e-05,2.0255878689915292e-09,3.0780989684277137e-05,2.770074059465099e-30,4.3741520579827201e-10,5.0141101562302969e-31,2.0163396244820973e-12,5.2562120548405656e-10,5.2100936020478047e-29,0.13647195125769218,0.13650886220500857,3.8907950261287098e-09,4.1824116756669276e-06,7.7985738066640292e-06,3.9349841684709028e-07,2.954801376380333e-07,1.183433714556082e-08,2.1201420467030162e-10,2.9030722043926403e-09,5.9884894630426457e-09,6.4623616938548564e-13,3.7072865039212484e-11,2.6351055577409004e-10,4.599266443882906e-14,1.8320837026536726e-15,1.3299044411662721e-10,1.295142421392104e-12,5.4130315824897791e-13,2.2952121351542849e-14,1.0357255303708384e-12,1.0686770943534592e-13,1.7985592294972554e-13,6.9906340540077116e-16,5.0082863664100971e-14,7.5715018834816066e-15,5.3232806748310738e-14,2.5211364296215693e-14,3.9045106103399911e-14,8.4462065629132653e-14,2.5204560768409559e-14,1.9548181495455633e-14,1.0706795050816129e-11,2.1051843500770956e-12,8.1591774677106584e-12
7.747821669634058e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030671316748833799,0.53337082102624567,3.7982054938328853e-05,2.0400518620927035e-09,3.0848087657749115e-05,2.7702317039134347e-30,4.3995020648904778e-10,5.0859253686017614e-31,2.0252887269361869e-12,5.2855407162192286e-10,5.2846820553996931e-29,0.13647185462269451,0.13650890154220044,3.8908008667131968e-09,4.1867872533729356e-06,7.8389107197907155e-06,3.9459255427970144e-07,2.9630054462913175e-07,1.1866229062860933e-08,2.1264413403022169e-10,2.9143890235443284e-09,6.0048073334675427e-09,6.4803871959997049e-13,3.7180484094880391e-11,2.6418000408547391e-10,4.6120756290313113e-14,1.8370226494263829e-15,1.3333047920714569e-10,1.300919721074079e-12,5.4647158001431535e-13,2.3014651398545072e-14,1.0403840210011744e-12,1.0719825140656776e-13,1.8157183475997836e-13,6.9959609061139795e-16,5.0446657274933612e-14,7.601859221629222e-15,5.3621760616708397e-14,2.5394492198794739e-14,3.9347914221476158e-14,8.4837305186411007e-14,2.5387489135974601e-14,1.9699835341399511e-14,1.076892802494515e-11,2.1118055038183993e-12,8.209737715135391e-12
7.769308710438183e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030669853320923712,0.53337045496551327,3.808757452706451e-05,2.0545721089492006e-09,3.0915097727324346e-05,2.7703851406951357e-30,4.4249254174049159e-10,5.1585831878372691e-31,2.0342619367108275e-12,5.314951009145021e-10,5.3601450835596975e-29,0.13647175777621154,0.13650894075559183,3.8908067142048256e-09,4.1911626205600846e-06,7.8793353271246833e-06,3.9568669017725284e-07,2.9712103763990952e-07,1.1898206606177671e-08,2.1327378452832317e-10,2.9257070709586397e-09,6.0211690402464569e-09,6.4984127132367585e-13,3.7288103178636095e-11,2.6485124766962708e-10,4.6248863601775475e-14,1.8419748666774434e-15,1.3367142542392673e-10,1.3067127628559829e-12,5.5167635689045736e-13,2.3077350912457889e-14,1.0450552014381325e-12,1.0752898671539394e-13,1.8329979924220072e-13,7.0013049558538322e-16,5.0812441518356792e-14,7.6323093401167393e-15,5.4012716682985433e-14,2.5578621588212009e-14,3.9652444296059121e-14,8.5213562664519841e-14,2.5571417088185542e-14,1.9852352077387565e-14,1.0831241095906124e-11,2.1184266756778664e-12,8.2604567319716029e-12
7.790795751242308e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030668431486756647,0.53337008902546279,3.8193093835660303e-05,2.0691486152792324e-09,3.0982020008406291e-05,2.7705344404406491e-30,4.4504221152074469e-10,5.2320912170288369e-31,2.0432593184729572e-12,5.344442934062898e-10,5.4364905695769565e-29,0.13647166072186812,0.13650897984867996,3.8908125687767895e-09,4.1955377832095045e-06,7.9198475132005459e-06,3.9678082453956592e-07,2.9794161674275823e-07,1.193026984486425e-08,2.1390315435808856e-10,2.9370262757714934e-09,6.0375746187631497e-09,6.5164382455423954e-13,3.739572229036947e-11,2.655242879622337e-10,4.6376986382968651e-14,1.846940365148316e-15,1.3401328352093857e-10,1.3125215889877749e-12,5.569176393069961e-13,2.3140220038384187e-14,1.0497391060428989e-12,1.0785991537609776e-13,1.8503986607885456e-13,7.0066661981115668e-16,5.1180222630031714e-14,7.6628522157207576e-15,5.4405680647049457e-14,2.5763755603702441e-14,3.9958701877557814e-14,8.5590840802869287e-14,2.5756347755154656e-14,2.0005734489277168e-14,1.0893734263727254e-11,2.1250478650548023e-12,8.3113345186370703e-12
7.812282792046433e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030667050534093749,0.53336972320265208,3.8298612863866872e-05,2.0837813864495826e-09,3.1048854616247987e-05,2.7706796726470757e-30,4.4759921579798021e-10,5.3064571050023551e-31,2.052280936941523e-12,5.3740164914187294e-10,5.5137264438080534e-29,0.13647156346322845,0.13650901882490166,3.8908184304878027e-09,4.1999127471999658e-06,7.9604471627052911e-06,3.9787495736646884e-07,2.9876228200926165e-07,1.1962418847477936e-08,2.1453224172724515e-10,2.9483465675900778e-09,6.0540241040039936e-09,6.5344637928936621e-13,3.7503341429974107e-11,2.6619912638208175e-10,4.6505124643529101e-14,1.8519191554576163e-15,1.3435605424372977e-10,1.3183462417533106e-12,5.6219557772343233e-13,2.320325891979072e-14,1.0544357692058852e-12,1.0819103740207305e-13,1.8679208496047678e-13,7.0120446278114107e-16,5.1550006843230301e-14,7.6934878250648103e-15,5.4800658206998785e-14,2.5949897383368094e-14,4.0266692514765356e-14,8.5969142343079472e-14,2.5942284265837438e-14,2.015998536215132e-14,1.0956407528436599e-11,2.1316690713637498e-12,8.3623710755353509e-12
7.833769832850558e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030665709762609037,0.53336935749369818,3.8404131611439134e-05,2.0984704274779442e-09,3.1115601665952367e-05,2.7708209056957309e-30,4.5016355454040247e-10,5.3816885464215118e-31,2.0613268568868819e-12,5.4036716816593097e-10,5.5918606840232989e-29,0.13647146600379734,0.13650905768763452,3.8908242991358503e-09,4.2042875183096011e-06,8.0011341604780711e-06,3.9896908865779748e-07,2.9958303351020556e-07,1.1994653681789278e-08,2.1516104485768149e-10,2.9596678764901734e-09,6.070517530562562e-09,6.5524893552682351e-13,3.7610960597347224e-11,2.668757643312582e-10,4.6633278392978364e-14,1.8569112481025243e-15,1.346997383295273e-10,1.324186763469965e-12,5.6751032262786255e-13,2.3266467698526947e-14,1.0591452253463997e-12,1.0852235280584627e-13,1.8855650558524104e-13,7.0174402399669347e-16,5.1921800388840608e-14,7.7242161446271053e-15,5.5197655059121092e-14,2.6137050064180831e-14,4.0576421754857368e-14,8.6348470028956336e-14,2.6129229748035225e-14,2.0315107480317734e-14,1.1019260890062051e-11,2.1382902940341205e-12,8.4135664030561323e-12
7.855256873654683e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030664408483686709,0.53336899189527609,3.8509650078135657e-05,2.1132157430352482e-09,3.1182261272472347e-05,2.7709582068695114e-30,4.5273522771624752e-10,5.4577932818912938e-31,2.0703971431302058e-12,5.43340850523234e-10,5.6709013155125357e-29,0.13647136834702073,0.13650909644019801,3.8908301746801499e-09,4.208662102217579e-06,8.0419083915099736e-06,4.0006321841339207e-07,3.0040387131558455e-07,1.2026974414791219e-08,2.1578956198536426e-10,2.97099013301348e-09,6.0870549326441877e-09,6.5705149326444192e-13,3.7718579792389648e-11,2.6755420319534382e-10,4.6761447640724533e-14,1.8619166534601904e-15,1.3504433650733267e-10,1.3300431964882529e-12,5.7286202453567733e-13,2.3329846514843701e-14,1.0638675089123177e-12,1.0885386159908843e-13,1.90333177658524e-13,7.0228530295342115e-16,5.2295609495372315e-14,7.7550371507483312e-15,5.5596676897892422e-14,2.6325216781985133e-14,4.0887895143390341e-14,8.6728826606467602e-14,2.6317187328397961e-14,2.0471103627308105e-14,1.1082294348631352e-11,2.1449115325098339e-12,8.4649205015756007e-12
7.876743914458808e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030663146020222249,0.53336862640411842,3.8615168263718892e-05,2.1280173374479795e-09,3.1248833550611011e-05,2.7710916423699969e-30,4.5531423529378245e-10,5.5347790980609293e-31,2.0794918605428946e-12,5.4632269625864282e-10,5.7508564111903781e-29,0.1364712704962871,0.13650913508585411,3.890836057077994e-09,4.213036504505774e-06,8.0827697409438597e-06,4.0115734663309787e-07,3.0122479549461226e-07,1.2059381112708134e-08,2.1641779136025534e-10,2.9823132681649586e-09,6.1036363440704694e-09,6.5885405250011511e-13,3.7826199015005744e-11,2.6823444434360485e-10,4.6889632396063956e-14,1.8669353817891377e-15,1.3538984949801796e-10,1.3359155831914576e-12,5.7825083398827525e-13,2.3393395507411663e-14,1.0686026543797641e-12,1.0918556379262685e-13,1.9212215089247588e-13,7.0282829914711784e-16,5.2671440388962634e-14,7.7859508196391396e-15,5.5997729415976465e-14,2.6514400671501016e-14,4.1201118224300618e-14,8.7110214823719059e-14,2.6506160132427117e-14,2.0627976585877513e-14,1.114550790417211e-11,2.1515327862489626e-12,8.5164333714567721e-12
7.898230955262934e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030661921706427693,0.53336826101701451,3.8720686167955119e-05,2.142875214700474e-09,3.1315318615021777e-05,2.7712212773342547e-30,4.5790057724130581e-10,5.6126538277262067e-31,2.0886110740460008e-12,5.4931270541710726e-10,5.8317340917007995e-29,0.13647117245492821,0.13650917362780887,3.8908419462440268e-09,4.2174107306603869e-06,8.1237180940741209e-06,4.0225147331676601e-07,3.020458061157306e-07,1.2091873841004722e-08,2.1704573124622943e-10,2.9936372134101958e-09,6.1202617982837171e-09,6.6065661323180099e-13,3.7933818265103327e-11,2.6891648912918201e-10,4.7017832668182532e-14,1.8719674432306307e-15,1.3573627801441988e-10,1.3418039659952633e-12,5.8367690155179105e-13,2.3457114813339623e-14,1.0733506962527893e-12,1.0951745939645675e-13,1.9392347500559658e-13,7.0337301207527796e-16,5.3049299293382475e-14,7.8169571273874888e-15,5.6400818304224311e-14,2.6704604866327179e-14,4.1516096539903559e-14,8.7492637430931198e-14,2.66961512844788e-14,2.0785729138004054e-14,1.1208901556711781e-11,2.1581540547233903e-12,8.568105013049846e-12
7.941205036871185e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030659584920143313,0.53336753054239905,3.8931721131470108e-05,2.172759831965038e-09,3.1448027560526128e-05,2.7714694009782839e-30,4.630952641196665e-10,5.7711015900685067e-31,2.106923249252509e-12,5.5531721418344473e-10,5.9962899290642442e-29,0.13647097581338458,0.13650925041316145,3.8908537446339731e-09,4.2261586760447715e-06,8.2058753533578768e-06,4.0443972207542033e-07,3.0368808695419911e-07,1.2157117646849876e-08,2.1830073567600281e-10,3.0162872623317232e-09,6.1536449669701357e-09,6.6426173917533643e-13,3.8149056847391546e-11,2.7028599494533965e-10,4.7274279798956573e-14,1.8820716054380875e-15,1.3643188443610176e-10,1.3536288897272595e-12,5.9464141339229391e-13,2.3585064906008652e-14,1.0828856073695485e-12,1.1018183087087914e-13,1.9756337477259033e-13,7.0446758612291651e-16,5.3811126018002796e-14,7.8792475632381084e-15,5.7213127945553434e-14,2.7088086700718395e-14,4.2151341036342299e-14,8.8260596826554763e-14,2.7079201124366946e-14,2.1103884146954971e-14,1.1336229152897055e-11,2.1713966338327544e-12,8.671924612710246e-12
7.984179118479437e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030657393017674171,0.53336680044683371,3.9142754966884181e-05,2.2028696199472307e-09,3.1580389023226311e-05,2.7717030782311185e-30,4.6831928809833672e-10,5.9332001580703747e-31,2.1253341890895703e-12,5.6135437718360253e-10,6.164634751280744e-29,0.13647077844794753,0.13650932682081257,3.8908655693309562e-09,4.2349059804068553e-06,8.2883792547395763e-06,4.0662796468826918e-07,3.0533071436342276e-07,1.222270634118327e-08,2.195545616608494e-10,3.0389397406158955e-09,6.1872046988221156e-09,6.678668710799033e-13,3.8364295538585002e-11,2.7166273115350774e-10,4.7530789104377106e-14,1.8922292189186899e-15,1.3713116131789059e-10,1.3655183076440484e-12,6.057567650335198e-13,2.3713697859163477e-14,1.0924725188417067e-12,1.1084697608610411e-13,2.0125327481866592e-13,7.055690210770965e-16,5.4581139412327399e-14,7.9419082648211747e-15,5.8033651312442774e-14,2.7475687331648469e-14,4.2793672938799895e-14,8.9032726836523264e-14,2.7466361820129055e-14,2.1425590894440104e-14,1.1464277137404311e-11,2.1846392658766925e-12,8.7763793031139778e-12
8.027153200087688e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030655341061004043,0.53336607070656383,3.9353787672457899e-05,2.2332045984360173e-09,3.1712403914979741e-05,2.7719227935264181e-30,4.7357264892481561e-10,6.0990138656912632e-31,2.1438444146554663e-12,5.6742419478031547e-10,6.3368352523007134e-29,0.13647058038332846,0.1365094028744778,3.8908774198512665e-09,4.2436526843515632e-06,8.3712288860092347e-06,4.0881620115431025e-07,3.0697368886404718e-07,1.2288640421261245e-08,2.2080719580435529e-10,3.0615941163040281e-09,6.2209412481665536e-09,6.7147200893129385e-13,3.8579534338067204e-11,2.7304670801716456e-10,4.7787360654095164e-14,1.9024403607179113e-15,1.3783411408261021e-10,1.3774725602010339e-12,6.1702416176838562e-13,2.3843014715261735e-14,1.1021117076754441e-12,1.1151289509328047e-13,2.0499357307816652e-13,7.0667731292553333e-16,5.5359389182029894e-14,8.0049390371436921e-15,5.8862433866482242e-14,2.7867431787886742e-14,4.3443136527434098e-14,8.9809049536402645e-14,2.785765832572464e-14,2.1750871608306001e-14,1.1593045510448804e-11,2.1978819470942957e-12,8.8814690866331111e-12
8.07012728169594e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030653424275598634,0.53336534129865032,3.9564819246507346e-05,2.2637647819623522e-09,3.1844073145265929e-05,2.7721290157981314e-30,4.7885534634708998e-10,6.2686077948794473e-31,2.1624544477895465e-12,5.7352666733767147e-10,6.5129588995964624e-29,0.13647038164342037,0.13650947859706,3.8908892956974211e-09,4.2523988270999899e-06,8.4544233373620297e-06,4.1100443147262384e-07,3.0861701096520381e-07,1.2354920373008344e-08,2.2205862492497628e-10,3.084249864558985e-09,6.2548548636726152e-09,6.7507715271621714e-13,3.8794773245272912e-11,2.7443793555928275e-10,4.8043994516125314e-14,1.9127051061319586e-15,1.3854074803323964e-10,1.3894919883381849e-12,6.2844480916803293e-13,2.3973016493455797e-14,1.1118034512944522e-12,1.1217958793130081e-13,2.0878466754782636e-13,7.0779245766746054e-16,5.6145924995607623e-14,8.0683396839111816e-15,5.9699521040330904e-14,2.8263345080604796e-14,4.4099776056494683e-14,9.0589587033437593e-14,2.8253115577127773e-14,2.2079748503980015e-14,1.172253427224409e-11,2.2111246739153589e-12,8.9871939654639623e-12
8.113101363304191e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030651638044943856,0.53336461220094022,3.9775849687402345e-05,2.2945501798696571e-09,3.1975397621191992e-05,2.7723221989617229e-30,4.8416738011363188e-10,6.4420477787191065e-31,2.1811648110552635e-12,5.7966179522108715e-10,6.6930739373753964e-29,0.13647018225132576,0.13650955401067619,3.8909011963955272e-09,4.2611444465351421e-06,8.5379617013918308e-06,4.1319265564237073e-07,3.1026068116477799e-07,1.2421546671279831e-08,2.2330883605351505e-10,3.1069064675841845e-09,6.2889457884827906e-09,6.7868230242227019e-13,3.9010012259686791e-11,2.7583642356791001e-10,4.8300690756886917e-14,1.9230235287482529e-15,1.3925106835569439e-10,1.4015769334692755e-12,6.4001991304430967e-13,2.4103704190130484e-14,1.1215480275306014e-12,1.1284705462713534e-13,2.1262695627426047e-13,7.0891445131471342e-16,5.6940796484641787e-14,8.1321100077320292e-15,6.0544958237777195e-14,2.8663452203506958e-14,4.476363575436933e-14,9.1374361465866134e-14,2.8652758492456592e-14,2.24122437844929e-14,1.1852743423002185e-11,2.2243674429512316e-12,9.0935539416360028e-12
8.156075444912443e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030649977905266153,0.53336388339204077,3.9986878993565048e-05,2.3255607963835207e-09,3.2106378247498197e-05,2.7725027823815523e-30,4.8950874997339271e-10,6.6194004045446103e-31,2.1999760277235946e-12,5.8582957879728314e-10,6.877249389758806e-29,0.13646998222938247,0.1365096291366841,3.8909131214846569e-09,4.2698895792461969e-06,8.6218430730847271e-06,4.1538087366279258e-07,3.1190469994966981e-07,1.2488519780118639e-08,2.2455781643062604e-10,3.1295634145434605e-09,6.323214260341198e-09,6.822874580379147e-13,3.9225251380841956e-11,2.7724218160163255e-10,4.8557449441244698e-14,1.9333957004850597e-15,1.3996508012154784e-10,1.4137277374713582e-12,6.5175067941304341e-13,2.4235078779429409e-14,1.1313457146148175e-12,1.1351529519615772e-13,2.1652083734171987e-13,7.1004328989456903e-16,5.7744053244072022e-14,8.1962498103146489e-15,6.1398790833816093e-14,2.9067778132968033e-14,4.543475982364614e-14,9.2163395002249537e-14,2.9056611972110204e-14,2.2748379640509761e-14,1.1983672962933716e-11,2.2376102509860893e-12,9.2005490170203605e-12
8.199049526520694e-05,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.00030648439540428515,0.53336315485129515,4.0197907163468336e-05,2.3567966306806299e-09,3.2237015926563599e-05,2.7726711913248558e-30,4.9487945567580222e-10,6.800733017022136e-31,2.2188886217568373e-12,5.9203001843426069e-10,7.065555063926361e-29,0.13646978159918979,0.13650970399570767,3.8909250705131585e-09,4.2786342605713239e-06,8.7060665498125859e-06,4.17569085533209e-07,3.1354906779605009e-07,1.2555840153006924e-08,2.2580555350434658e-10,3.1522202014817834e-09,6.3576605117191714e-09,6.8589261955245599e-13,3.9440490608318678e-11,2.7865521899492055e-10,4.8814270632548467e-14,1.9438216916302929e-15,1.4068278829069614e-10,1.4259447426744816e-12,6.6363831445808678e-13,2.4367141213770241e-14,1.1411967911681641e-12,1.1418430964246213e-13,2.2046670886010399e-13,7.1117896945218475e-16,5.8555744832484574e-14,8.2607588926572258e-15,6.2261064174741843e-14,2.9476347828177751e-14,4.6113192441192118e-14,9.2956709840817817e-14,2.9464700898912266e-14,2.3088178250368941e-14,1.211532289224809e-11,2.2508530949685992e-12,9.3081791933379055e-12
