Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),CO2X(24),acetyl(44),C2H4X(215),C2H4X(70)
2.43119135614191e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442753319651398,0.08825752534531722,0.010903847029977994,3.457101833279081e-06,0.0002600305356611924,0.0431180310262575,0.021723423859154652,5.121685050330099e-05,9.446398301689145e-11,0.002105623936892688,5.760583147499008e-11,0.000504575100395939,2.8856410698775785e-09,6.880166359106307e-06,1.993378197360079e-09,1.208256290220252e-10,1.4625727553305918e-05,1.4378185018443498e-05,0.006338634048790667,0.0018095944839718698,0.0004867134184529527,5.593925345220605e-08,5.71190909686734e-09,8.65722805424958e-09,2.629601624515019e-11,5.535466998543365e-07,4.756557828030156e-05,6.248149909764249e-06,0.0008628674750144592,2.2753672016623495e-05,6.524172404367401e-09,6.729116831001033e-08,4.665113085165434e-10,7.574986714009759e-06,1.1666146035008572e-08,5.156657961743606e-11,1.1446389249129962e-10,1.6298210825944251e-06,4.056612771388685e-12
2.434890962703009e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427617387800663,0.08822734727121788,0.010891495886263295,3.4629414014390664e-06,0.00026035470796224777,0.04318172836600183,0.02175607065758916,5.11814552032167e-05,9.487765771489747e-11,0.0021048920212463954,5.757673153693838e-11,0.0005047118720356467,2.885174711194577e-09,6.873506216808437e-06,1.9969151160689647e-09,1.2098955951008015e-10,1.4611208549654874e-05,1.4401330366558249e-05,0.0063365856184076415,0.0018013326698571848,0.00048705144632838095,5.572147418792172e-08,5.703455819215813e-09,8.653290393010185e-09,2.6439834662175476e-11,5.567807574159057e-07,4.781123967735258e-05,6.257457559628375e-06,0.0008641597708306614,2.2790300582743575e-05,6.522028616575735e-09,6.739357783881707e-08,4.675218436421457e-10,7.568422502168151e-06,1.1680864126186801e-08,5.1407126433549465e-11,1.1459606583274879e-10,1.632515847497811e-06,4.063220184719954e-12
2.4385905692641085e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427701647201971,0.08819718250767077,0.01087915820058387,3.468755438082032e-06,0.0002606782950283194,0.04324539831454821,0.021788700639769325,5.114607470968696e-05,9.529237139236545e-11,0.0021041602238801188,5.754763714974449e-11,0.0005048484984525735,2.8847083691605354e-09,6.866837184110521e-06,2.0004515379838638e-09,1.211532934534549e-10,1.4596695492156468e-05,1.442445922664038e-05,0.006334538164604774,0.0017930613979105167,0.00048738912879435877,5.5503015572778e-08,5.6950144046832695e-09,8.649352801924702e-09,2.6585116844699e-11,5.60047110393303e-07,4.8059377575984945e-05,6.26676078693266e-06,0.0008654515799858881,2.2826903055905796e-05,6.5198852093334325e-09,6.749594015945941e-08,4.685326356898684e-10,7.561860701013698e-06,1.16955565626156e-08,5.124667183207583e-11,1.147280374886533e-10,1.6352088487409382e-06,4.069823256951933e-12
2.442290175825208e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44277859737037883,0.08816703105404822,0.010866833958603234,3.4745438110720035e-06,0.00026100129601915143,0.0433090408735237,0.021821313769530292,5.11107091196544e-05,9.570812430296436e-11,0.0021034285462997785,5.7518548489579254e-11,0.0005049849799585819,2.884242048451305e-09,6.860159370310756e-06,2.0039874571919696e-09,1.2131683081327143e-10,1.4582188418082354e-05,1.4447571602893838e-05,0.0063324916859196015,0.0017847807339284492,0.00048772646650759743,5.528387971661123e-08,5.6865848413991405e-09,8.645415294973729e-09,2.6731884315887732e-11,5.633462323425276e-07,4.8310028072253245e-05,6.276059578233418e-06,0.0008667429023425691,2.286347944276231e-05,6.5177421857303095e-09,6.759825514611701e-08,4.695436821662962e-10,7.555301321289689e-06,1.171022330361687e-08,5.108521695308321e-11,1.148598074722458e-10,1.637900086437287e-06,4.076421988372717e-12
2.445989782386307e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44278703662791985,0.08813689290970433,0.010854523146005532,3.480306388497952e-06,0.0002613237100979624,0.043372656044637414,0.02185391001005665,5.1075358529098616e-05,9.612491669599634e-11,0.0021026969900022783,5.7489465730786976e-11,0.0005051213168648781,2.8837757537012515e-09,6.853472884057629e-06,2.0075228677247656e-09,1.2148017154879642e-10,1.4567687364490355e-05,1.4470667499580291e-05,0.006330446180873897,0.0017764907443140584,0.0004880634601207063,5.5064068752911385e-08,5.678167117473676e-09,8.641477886157283e-09,2.688015901049126e-11,5.666786058508556e-07,4.856322794909679e-05,6.285353919827342e-06,0.0008680337377610865,2.2900029750056633e-05,6.515599548811878e-09,6.770052267065281e-08,4.705549805595662e-10,7.5487443736862485e-06,1.172486430862102e-08,5.092276296619701e-11,1.1499137579356901e-10,1.6405895607007805e-06,4.083016379268578e-12
2.4496893889474064e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44279548238881666,0.088106768073975,0.010842225748495577,3.4860430386779925e-06,0.0002616455364314717,0.04343624382968053,0.021886489323866522,5.1040023033049507e-05,9.654274881638246e-11,0.002101965556475677,5.74603890459102e-11,0.0005052575094820213,2.8833094895038505e-09,6.84677783335341e-06,2.011057763556493e-09,1.216433156173908e-10,1.4553192368226225e-05,1.4493746921018735e-05,0.006328401647973309,0.0017681914960927876,0.0004884001102822127,5.4843584839447454e-08,5.6697612209985775e-09,8.637540589497127e-09,2.702996328433144e-11,5.700447227436644e-07,4.881901469209586e-05,6.294643797746084e-06,0.000869324086099699,2.2936553984622995e-05,6.513457301579426e-09,6.7802742602557e-08,4.715665283387053e-10,7.542189868840649e-06,1.1739479537167274e-08,5.0759311071176705e-11,1.1512274245940287e-10,1.6432772716456003e-06,4.089606429923479e-12
2.4533889955085057e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44280393454772216,0.08807665654617823,0.010829941751798876,3.4917536301636416e-06,0.00026196677418992536,0.04349980423052637,0.021919051672795207,5.100470272560011e-05,9.69616209046473e-11,0.0021012342471993634,5.743131860571406e-11,0.0005053935581199353,2.882843260412293e-09,6.840074325557625e-06,2.0145921386026113e-09,1.2180626297445737e-10,1.453870346592539e-05,1.4516809871585074e-05,0.006326358085706988,0.0017598830569286487,0.0004887364176364937,5.462243015872406e-08,5.6613671400476455e-09,8.633603419039184e-09,2.718131992403294e-11,5.734450842979128e-07,4.907742650556332e-05,6.303929197748516e-06,0.0008706139472144617,2.2973052153385707e-05,6.511315446990132e-09,6.790491480889033e-08,4.725783229531787e-10,7.535637817337636e-06,1.1754068948903923e-08,5.05948624985127e-11,1.1525390747318995e-10,1.6459632193860027e-06,4.096192140618569e-12
2.457088602069605e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44281239299791175,0.08804655832561419,0.010817671141661645,3.497438031744179e-06,0.000262287422547124,0.043563337249130515,0.02195159701797812,5.096939769991979e-05,9.738153319690381e-11,0.00210050306364422,5.740225457921057e-11,0.0005055294630879185,2.882377070940081e-09,6.833362467390515e-06,2.0181259867181655e-09,1.2196901357338802e-10,1.4524220694014697e-05,1.453985635571173e-05,0.0063243154925471945,0.001751565495141254,0.0004890723828238112,5.440060691868921e-08,5.65298486267739e-09,8.629666388855953e-09,2.7334252157327894e-11,5.768802014652921e-07,4.933850232946076e-05,6.3132101053123185e-06,0.0008719033209591471,2.3009524263358504e-05,6.5091739879571194e-09,6.800703915422407e-08,4.735903618319265e-10,7.529088229709722e-06,1.1768632503588676e-08,5.042941851002282e-11,1.1538487083495705e-10,1.64864740403613e-06,4.102773511631684e-12
2.4607882086307043e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282085763124884,0.08801647341156543,0.010805413903850845,3.503096112451083e-06,0.00026260748068044997,0.04362684288753085,0.02198412531983298,5.093410804826683e-05,9.780248592483676e-11,0.0020997720072727993,5.737319713368248e-11,0.0005056652246946548,2.881910925561611e-09,6.826642364936479e-06,2.0216593016960983e-09,1.2213156736550886e-10,1.450974408871421e-05,1.4562886377887221e-05,0.006322273866948916,0.0017432388797234985,0.000489408006480216,5.4178117353190476e-08,5.64461437692768e-09,8.625729513049069e-09,2.748878366357813e-11,5.803505951047321e-07,4.960228185697251e-05,6.322486505628425e-06,0.0008731922071851598,2.304597032164394e-05,6.5070329273494975e-09,6.810911550057798e-08,4.746026423832731e-10,7.5225411164375315e-06,1.1783170161088828e-08,5.0262980399462434e-11,1.1551563254123322e-10,1.6513298257098194e-06,4.109350543236803e-12
2.4644878151918037e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44282932833814925,0.08798640180329713,0.01079317002415423,3.5087277415625537e-06,0.00026292694777089646,0.04369032114784773,0.022016636538042145,5.089883386200123e-05,9.82244793156865e-11,0.0020990410795394907,5.734414643470697e-11,0.0005058008432482252,2.881444828712761e-09,6.819914123647507e-06,2.0251920772655546e-09,1.2229392430002455e-10,1.4495273686038973e-05,1.4585899942655819e-05,0.006320233207349451,0.001734903280359154,0.0004897432892376153,5.395496372276074e-08,5.636255670822363e-09,8.621792805751788e-09,2.7644938584263976e-11,5.838567962107359e-07,4.986880555200301e-05,6.331758383596671e-06,0.0008744806057414514,2.3082390335432772e-05,6.504892267992422e-09,6.821114370735836e-08,4.756151619941107e-10,7.515996487950091e-06,1.1797681881381655e-08,5.009554949317617e-11,1.1564619258496868e-10,1.6540104845204076e-06,4.1159232357035515e-12
2.468187421752903e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428378050075472,0.08795634350005711,0.010780939488380336,3.5143327886081344e-06,0.0002632458230030966,0.043753772032284005,0.022049130631534842,5.08635752315973e-05,9.864751359223151e-11,0.0020983102818906913,5.7315102646179166e-11,0.0005059363190561176,2.880978784791475e-09,6.813177848346601e-06,2.0287243070901978e-09,1.2245608432396112e-10,1.4480809521800807e-05,1.460889705461713e-05,0.006318193512167997,0.0017265587674405265,0.0004900782317236362,5.3731148314997095e-08,5.627908732369881e-09,8.617856281131501e-09,2.7802741533617373e-11,5.873993461475062e-07,5.013811466674592e-05,6.341025723816798e-06,0.0008757685164744345,2.3118784312003355e-05,6.502752012667129e-09,6.831312363129616e-08,4.766279180295998e-10,7.509454354625169e-06,1.1812167624554693e-08,4.992712715077392e-11,1.1577655095545302e-10,1.6566893805805364e-06,4.122491589296661e-12
2.4718870283140023e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428462875268571,0.08792629850107614,0.010768722282358548,3.519911123373425e-06,0.0002635641055653528,0.04381719554312531,0.022081607558468136,5.0828332246656045e-05,9.907158897277063e-11,0.0020975796157649785,5.728606593033524e-11,0.0005060716524252396,2.8805127981583383e-09,6.806433643231178e-06,2.032255984766409e-09,1.2261804738210714e-10,1.4466351631610106e-05,1.4631877718425753e-05,0.006316154779805227,0.0017182054120873755,0.0004904128345617366,5.3506673445502765e-08,5.619573549563888e-09,8.613919953392438e-09,2.7962217610227184e-11,5.909787968974412e-07,5.041025126050853e-05,6.350288510576413e-06,0.0008770559392278963,2.3155152258721064e-05,6.500612164110969e-09,6.84150551263802e-08,4.776409078315266e-10,7.5029147267895745e-06,1.1826627350806048e-08,4.975771476580073e-11,1.1590670763822867e-10,1.6593665140019503e-06,4.129055604275425e-12
2.4752166742189916e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44285392670160223,0.08789926937648534,0.010757738182181798,3.5249086782504666e-06,0.00026385005247069526,0.04387425330041455,0.022110822080078186,5.0796627010440794e-05,9.945414713597045e-11,0.002096922129886891,5.7259939065990015e-11,0.0005061933309255007,2.8800934627442497e-09,6.800357164253611e-06,2.0354340172397454e-09,1.2276364568120536e-10,1.445334492402017e-05,1.4652546256574005e-05,0.006314320742551591,0.0017106798913708566,0.0004907136872288305,5.330408415987021e-08,5.612081926181584e-09,8.610377438532424e-09,2.810719774694718e-11,5.942323177522889e-07,5.0657627117938294e-05,6.358621112206764e-06,0.0008782142023522183,2.3187861161399945e-05,6.498686650425054e-09,6.850675194234104e-08,4.785527963079353e-10,7.497031212425216e-06,1.1839618827157201e-08,4.960439831252942e-11,1.1602367619469197e-10,1.6617744271165956e-06,4.134959508450495e-12
2.478546320123981e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44286157043802205,0.08787225102712315,0.010746764857342023,3.5298843963624564e-06,0.0002641355180724119,0.04393128888879334,0.022140022630607856,5.076493458304406e-05,9.98375489193752e-11,0.0020962647527396064,5.72338181765853e-11,0.000506314894521432,2.8796741803632446e-09,6.794274421107814e-06,2.0386115924628903e-09,1.2290908434790625e-10,1.444034335277139e-05,1.4673201479002962e-05,0.006312487482677357,0.0017031473194071916,0.0004910142657310071,5.3100964337536894e-08,5.604599806364155e-09,8.606835105096077e-09,2.8253572852120428e-11,5.97516602079904e-07,5.090735981063605e-05,6.366950000650275e-06,0.0008793720699666145,2.3220548991424747e-05,6.496761470337465e-09,6.859840929993319e-08,4.794648699927744e-10,7.491149743288044e-06,1.1852589168792735e-08,4.945028214671032e-11,1.161404813532788e-10,1.664180912663283e-06,4.140859898733281e-12
2.481543001438471e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428684536304813,0.08784794372502565,0.010736898069396882,3.5343437942245485e-06,0.00026439202511664716,0.04398260196543429,0.0221662911542199,5.073642240246522e-05,1.0018333194355124e-10,0.0020956732071258843,5.721031457969344e-11,0.0005064242036985334,2.879296874129158e-09,6.788794658138845e-06,2.041471015235745e-09,1.230398426249623e-10,1.4428646351337852e-05,1.4691779797146005e-05,0.006310838212453301,0.0016963620199778589,0.0004912845523402767,5.291770433333563e-08,5.5978740168192035e-09,8.603647168750488e-09,2.8386519130487763e-11,6.004991122540968e-07,5.113416110847062e-05,6.374442815457017e-06,0.0008804138125596811,2.324995002591201e-05,6.495029095059694e-09,6.868086709198996e-08,4.802858930202166e-10,7.485858175870152e-06,1.1864244382290796e-08,4.9310894742908164e-11,1.1624546627543075e-10,1.6663455291498307e-06,4.146167245755008e-12
2.4845396827529613e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287534038574133,0.0878236451499395,0.010727039993652442,3.5387853591864263e-06,0.0002646481414078924,0.04403389708812457,0.022192548311343267,5.0707920694469585e-05,1.0052979852854064e-10,0.00209508175117093,5.7186815998655045e-11,0.0005065334201454308,2.8789196156124655e-09,6.783309935843012e-06,2.0443300601915895e-09,1.231704715292038e-10,1.4416953549573405e-05,1.4710347334976093e-05,0.006309189570041227,0.0016895710916347733,0.0004915546175597134,5.273401729901083e-08,5.5911559116424615e-09,8.600459395449766e-09,2.8520625349326633e-11,6.035072008466432e-07,5.136292172507565e-05,6.381932603766338e-06,0.0008814552346041382,2.3279334000125546e-05,6.493296992907671e-09,6.876329274841944e-08,4.811070629964612e-10,7.480568276489091e-06,1.1875882432419374e-08,4.9170861264546773e-11,1.163503188147127e-10,1.6685089894268249e-06,4.15147174679064e-12
2.4875363640674514e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428822306400624,0.08779935530141614,0.010717190622628095,3.543209022693695e-06,0.0002649038665237925,0.04408517425827842,0.022218794077755368,5.067942950466009e-05,1.0087694877948139e-10,0.00209449038562162,5.7163322515858385e-11,0.0005066425440239108,2.878542407044663e-09,6.7778203081162935e-06,2.047188723753201e-09,1.233009710255133e-10,1.4405264965931618e-05,1.4728904095096462e-05,0.0063075415545437545,0.0016827745740514474,0.0004918244617102347,5.254990453649567e-08,5.584445484421859e-09,8.597271792849167e-09,2.865590608824024e-11,6.065411884170671e-07,5.159366608065489e-05,6.389419356436473e-06,0.000882496336010036,2.3308700918184734e-05,6.491565165230701e-09,6.884568618458138e-08,4.819283784501627e-10,7.475280050512797e-06,1.1887503298293401e-08,4.903018253834979e-11,1.1645503895383726e-10,1.6706712935501306e-06,4.156773401961149e-12
2.4905330453819416e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428891243289552,0.0877750741790001,0.010707349948852299,3.547614716313916e-06,0.0002651592000436476,0.04413643347734602,0.0222450284288529,5.065094887829204e-05,1.0122478279953688e-10,0.0020938991112218618,5.7139834213030205e-11,0.0005067515754955379,2.8781652506424823e-09,6.772325828593226e-06,2.0500470023097855e-09,1.234313410776621e-10,1.4393580618783657e-05,1.4747450080133217e-05,0.006305894165054435,0.0016759725072625813,0.0004920940851108711,5.236536736134736e-08,5.577742728740365e-09,8.594084368626377e-09,2.8792376164097185e-11,6.096014007275702e-07,5.182641899071047e-05,6.396903064174619e-06,0.0008835371166860655,2.33380507842451e-05,6.489833613359122e-09,6.89280473144863e-08,4.827498378990333e-10,7.4699935032880135e-06,1.1899106959076075e-08,4.8888859407187747e-11,1.165596266736814e-10,1.672832441574732e-06,4.162072211383804e-12
2.4935297266964317e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428960213871671,0.08775080178222915,0.010697517964862577,3.5520023717384936e-06,0.00026541414154842555,0.04418767474681371,0.022271251339644634,5.0622478860277275e-05,1.0157330068988823e-10,0.0020933079287126562,5.711635117124322e-11,0.0005068605147216581,2.877788148608078e-09,6.766826550648054e-06,2.0529048922163017e-09,1.2356158164828643e-10,1.4381900526418929e-05,1.47659852927352e-05,0.0063042474006575885,0.0016691649316712624,0.0004923634880787446,5.218040710298906e-08,5.571047638176256e-09,8.590897130482554e-09,2.8930050635743412e-11,6.126881688393085e-07,5.20612056732317e-05,6.404383717529695e-06,0.0008845775765395227,2.336738360249823e-05,6.488102338604313e-09,6.901037605076964e-08,4.835714398483132e-10,7.464708640140413e-06,1.1910693393979076e-08,4.874689273096576e-11,1.1666408195325303e-10,1.6749924335546565e-06,4.167368175171961e-12
2.496526408010922e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44290292174866586,0.08772653811063419,0.010687694663205557,3.556371920784575e-06,0.0002656686906207744,0.04423889806820398,0.022297462784743302,5.059401949518819e-05,1.019225025497267e-10,0.0020927168388321558,5.709287347092369e-11,0.0005069693618634046,2.8774111031292274e-09,6.76132252739589e-06,2.055762389792714e-09,1.236916926988631e-10,1.437022470704574e-05,1.47845097355739e-05,0.006302601260428116,0.0016623518880569841,0.0004926326709290481,5.199502510508432e-08,5.564360206303307e-09,8.587710086143364e-09,2.9068944808365725e-11,6.158018292149718e-07,5.2298051756695656e-05,6.411861306894751e-06,0.0008856177154762719,2.3396699377171476e-05,6.4863713422586245e-09,6.909267230466398e-08,4.843931827915121e-10,7.459425466374699e-06,1.1922262582262662e-08,4.860428338634394e-11,1.1676840476965388e-10,1.6771512695428934e-06,4.172661293434872e-12
2.499523089325412e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44290982534662315,0.08770228316373951,0.010677880036436965,3.5607232953969895e-06,0.0002659228468450349,0.04429010344307565,0.022323662738356963,5.056557082726189e-05,1.0227238847624515e-10,0.002092125842315725,5.706940119185893e-11,0.000507078117081702,2.8770341163795224e-09,6.755813811693869e-06,2.0586194913231474e-09,1.2382167418968468e-10,1.4358553178791977e-05,1.4803023411343336e-05,0.00630095574343132,0.001655533417584269,0.0004929016339750348,5.180922272569941e-08,5.55768042669095e-09,8.584523243360062e-09,2.920907423896341e-11,6.189427238367836e-07,5.253698328866077e-05,6.41933582249764e-06,0.0008866575334007075,2.3425998112527887e-05,6.484640625595379e-09,6.91749359859688e-08,4.852150652104478e-10,7.454143987274722e-06,1.1933814503235686e-08,4.8461032266791514e-11,1.1687259509803978e-10,1.6793089495913164e-06,4.177951566277388e-12
2.502519770639902e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44291673211339716,0.08767803694106284,0.010668074077121652,3.565056427650229e-06,0.0002661766098072538,0.04434129087302385,0.022349851174280684,5.0537132900404136e-05,1.0262295856463014e-10,0.0020915349398960012,5.7045934413204754e-11,0.0005071867805372698,2.8766571905185475e-09,6.7503004561422816e-06,2.061476193055085e-09,1.239515260798338e-10,1.434688595970576e-05,1.4821526322759956e-05,0.00629931084872271,0.0016487095618109434,0.0004931703775280126,5.162300133764555e-08,5.551008292904554e-09,8.581336609910686e-09,2.935045474139624e-11,6.221112003125218e-07,5.277802674403135e-05,6.426807254402311e-06,0.0008876970302157124,2.3455279812866028e-05,6.482910189868793e-09,6.925716700302087e-08,4.860370855739394e-10,7.4488642081036e-06,1.1945349136255779e-08,4.831714028371752e-11,1.169766529115816e-10,1.6814654737505977e-06,4.183238993799782e-12
2.5055164519543923e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442923641980518,0.08765379944211528,0.010658276777833606,3.5693712497504427e-06,0.00026642997909519695,0.04439246035968025,0.02237602806588849,5.050870575819342e-05,1.0297421290805327e-10,0.002090944132302954,5.702247321349282e-11,0.0005072953523906283,2.8762803276920895e-09,6.744782513085741e-06,2.064332491198627e-09,1.240812483271573e-10,1.4335223067756125e-05,1.484001847256255e-05,0.006297666575347819,0.0016418803626960987,0.0004934389018973289,5.143636232885426e-08,5.544343798505634e-09,8.578150193601112e-09,2.949310239072389e-11,6.253076119766045e-07,5.302120903301295e-05,6.4342755925118365e-06,0.0008887362058226189,2.3484544482519717e-05,6.4811800363139475e-09,6.93393652626665e-08,4.868592423380788e-10,7.443586134103818e-06,1.1956866460729579e-08,4.81726083665247e-11,1.1708057818142778e-10,1.6836208420701295e-06,4.188523576097576e-12
2.5085131332688824e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293055487866984,0.08762957066640152,0.010648488131155983,3.5736676940374762e-06,0.0002666829542983624,0.04444361190471306,0.022402193386124727,5.048028944388505e-05,1.033261515976627e-10,0.002090353420263949,5.699901767063812e-11,0.0005074038328021034,2.8759035300323103e-09,6.7392600346143035e-06,2.067188381925674e-09,1.242108408882401e-10,1.4323564520833703e-05,1.4858499863512077e-05,0.006296022922341998,0.00163504586260872,0.0004937072073903472,5.1249307102473066e-08,5.537686937051974e-09,8.574964002266072e-09,2.963703352902069e-11,6.285323180150498e-07,5.326655750971809e-05,6.441740826546787e-06,0.0008897750601211693,2.3513792125858034e-05,6.4794501661468005e-09,6.942153067023135e-08,4.876815339467705e-10,7.438309770497348e-06,1.1968366456112638e-08,4.802743746180391e-11,1.171843708766669e-10,1.6857750545979355e-06,4.193805313261153e-12
2.5115098145833726e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293747073767264,0.0876053506134199,0.010638708129681106,3.5779456929869673e-06,0.0002669355350079952,0.044494745509827134,0.022428347107494622,5.045188400041493e-05,1.0367877472257402e-10,0.0020897628045038062,5.697556786194612e-11,0.0005075122219318303,2.875526799657938e-09,6.73373307256462e-06,2.070043861369018e-09,1.243403037183778e-10,1.4311910336751384e-05,1.4876970498391665e-05,0.006294379888730227,0.0016282061043370408,0.0004939752943124404,5.106183707733955e-08,5.531037702097948e-09,8.571778043770617e-09,2.9782264771107494e-11,6.317856835809816e-07,5.35140999815088e-05,6.4492029460528975e-06,0.0008908135930094754,2.3543022747285007e-05,6.4777205805640585e-09,6.950366312948698e-08,4.885039588288466e-10,7.433035122485764e-06,1.1979849101909689e-08,4.78816285357082e-11,1.172880309642817e-10,1.6879281113805899e-06,4.19908420537566e-12
2.5145064958978627e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44294438948646375,0.0875811392826625,0.010628936766010505,3.5822051792124537e-06,0.0002671877208171002,0.0445458611767642,0.022454489202055113,5.042348947040368e-05,1.0403208236986094e-10,0.0020891722857448634,5.695212386412006e-11,0.0005076205199397592,2.8751501386744656e-09,6.7282016785210605e-06,2.0728989256214676e-09,1.2446963677154895e-10,1.4300260533245038e-05,1.4895430380006482e-05,0.006292737473526893,0.0016213611310976644,0.0004942431629669753,5.087395368830611e-08,5.5243960871946974e-09,8.568592326011129e-09,2.9928813009307475e-11,6.350680799131465e-07,5.376386471811221e-05,6.456661940403364e-06,0.0008918518043839697,2.357223635123954e-05,6.475991280743132e-09,6.958576254261895e-08,4.893265154002108e-10,7.427762195250348e-06,1.1991314377674735e-08,4.7735182572946334e-11,1.173915584091066e-10,1.6900800124631244e-06,4.204360252520735e-12
2.517503177212353e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429513110530808,0.0875569366736152,0.01061917403275492,3.5864460854675294e-06,0.0002674395113204578,0.04459695890730285,0.02248061964140598,5.039510589616049e-05,1.0438607462454626e-10,0.0020885818647070355,5.6928685753268174e-11,0.00050772872698566,2.8747735491743243e-09,6.722665903816852e-06,2.075753570735015e-09,1.2459884000038714e-10,1.428861512797418e-05,1.4913879511183557e-05,0.006291095675735593,0.001614510986544385,0.0004945108136552945,5.068565838640974e-08,5.51776208589025e-09,8.565406856916321e-09,3.007669541899834e-11,6.383798844590614e-07,5.401588046043349e-05,6.464117798785619e-06,0.0008928896941393667,2.3601432942195298e-05,6.4742622678421376e-09,6.966782881019617e-08,4.901492020649657e-10,7.422490993952221e-06,1.2002762263011127e-08,4.758810057591288e-11,1.1749495317378947e-10,1.6922307578889443e-06,4.209633454770142e-12
2.520499858526843e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429582353646432,0.08753274278575766,0.010609419922534325,3.590668344648043e-06,0.00026769090611463754,0.04464803870325875,0.022506738396680503,5.0366733319687084e-05,1.0474075156959208e-10,0.0020879915421078772,5.6905253604910765e-11,0.0005078368432291268,2.8743970332370697e-09,6.717125799535204e-06,2.078607792719945e-09,1.2472791335615207e-10,1.4276974138522684e-05,1.4932317894771808e-05,0.006289454494348917,0.001607655714777473,0.0004947782466767026,5.049695263930323e-08,5.511135691729854e-09,8.562221644448906e-09,3.022592946539033e-11,6.417214809950786e-07,5.427017642983562e-05,6.471570510195652e-06,0.0008939272621686182,2.363061252466047e-05,6.472533542999762e-09,6.974986183113768e-08,4.909720172093785e-10,7.4172215237324355e-06,1.2014192737571782e-08,4.7440383568528584e-11,1.175982152187455e-10,1.6943803476997365e-06,4.214903812191692e-12
2.523496539841333e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429651623473313,0.08750855761856367,0.010599674427977962,3.5948718897943103e-06,0.00026794190479801326,0.044699100566484684,0.022532845438535003,5.033837178268156e-05,1.0509611328588975e-10,0.0020874013186626466,5.688182749398743e-11,0.000507944868829585,2.8740205929295895e-09,6.71158141651043e-06,2.081461587543863e-09,1.248568567887005e-10,1.4265337582399468e-05,1.4950745533641982e-05,0.00628781392834822,0.0016007953603540685,0.0004950454623284472,5.03078379317427e-08,5.504516898256219e-09,8.559036696606785e-09,3.0376532908301314e-11,6.450932597586225e-07,5.4526782338524644e-05,6.479020063443893e-06,0.0008949645083628666,2.3659775103177573e-05,6.47080510733519e-09,6.983186150267537e-08,4.917949592049589e-10,7.411953789712104e-06,1.2025605781059278e-08,4.7292032594589556e-11,1.1770134450210904e-10,1.6965287819353773e-06,4.220171324846998e-12
