Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),CH4OX(63),C2H6X(52),CHO2X(213),OH(D)X(68),HOCO(73),S(216),CHO2(74)
1.363972387457268e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720909158545,0.1186698990750543,0.022821566719779116,7.425935860931609e-39,7.012656347960698e-24,8.516708877965159e-16,6.898823383657093e-27,6.064153966782477e-24,2.4315800525038145e-51,1.2038137639104322e-09,1.330891645880581e-46,1.2038114146890324e-09,4.733491988218664e-32,5.781726047208062e-31,5.377817721617972e-41,6.212690257749528e-42,2.5033434380972563e-17,2.335711444754971e-33,6.574330417089927e-08,1.9465500911955534e-09,1.076699527313123e-11,2.0325674873896277e-17,7.746525640233797e-17,6.746338592408439e-12,3.0873417682833316e-15,1.6037563503457597e-13,8.831519344896696e-13,1.2570421286592503e-23,5.331484113716014e-24,4.455095169441203e-22,6.936927762436994e-17,2.0651085665840416e-30,9.401252256998403e-35,1.779851402027026e-36,3.9667649733950253e-17,5.230480151926405e-43,2.1501646322887605e-37,1.0168051078023472e-35,1.5445450184099863e-40,4.5459163112813294e-38,6.134880973074345e-31,7.261765136045467e-42,9.07449640391668e-25,8.94338363205138e-47,2.1328722163105995e-79,3.973823504556835e-51
1.4656031925270853e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230720404636565,0.11866989408620562,0.022821566647259515,1.251081706586056e-38,8.710127969207558e-24,9.820972493544848e-16,1.0023194119373976e-26,7.52316701285121e-24,4.1174921146254624e-51,1.2935110030429556e-09,2.0502182509841234e-46,1.2935082915289522e-09,6.310261972479114e-32,7.679039228402298e-31,8.432932602555914e-41,9.739268738082165e-42,2.890298801596802e-17,3.116808881621925e-33,7.064187490559335e-08,2.0915892548973017e-09,1.1796222994131583e-11,2.3404535609662934e-17,8.938879038227234e-17,7.1736405872655925e-12,3.2832379480964807e-15,1.7169335905035677e-13,1.025017858769987e-12,1.6924867477060262e-23,6.590393100182408e-24,5.521876849985958e-22,8.0019092564913e-17,2.5479131292552867e-30,1.4733472473721465e-34,2.7933903857671367e-36,4.4627496919674726e-17,8.800597054436235e-43,2.8686635744093705e-37,1.5872332802705045e-35,2.1910362069720374e-40,6.490057886410269e-38,8.178572693460604e-31,1.1824359461495386e-41,1.1250591462728418e-24,1.5751418758915845e-46,4.434716711826372e-79,7.511118850179512e-51
1.5564526044885473e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230719953634113,0.11866988962659607,0.02282156658243308,1.9324714130249283e-38,1.0443246704184627e-23,1.1064049119574665e-15,1.368539356693526e-26,9.010678321245603e-24,6.3872982810414e-51,1.3736928079209553e-09,2.942737578759658e-46,1.3736897506592815e-09,8.026752563040672e-32,9.735739728627045e-31,1.227113843182417e-40,1.4168384607504903e-41,3.259735408943958e-17,3.962424316430341e-33,7.502078354945495e-08,2.221242093804977e-09,1.2740160301857466e-11,2.6332840653827456e-17,1.0076335943855594e-16,7.547725984058533e-12,3.4547401603065527e-15,1.816016977267987e-13,1.1599358217468124e-12,2.1684989112754213e-23,7.868072329600762e-24,6.60822783239947e-22,9.017362355690116e-17,3.033373910342019e-30,2.142819649635552e-34,4.0674281450703095e-36,4.9296473457281243e-17,1.3576880205256278e-42,3.6463106751436426e-37,2.3009061172871368e-35,2.9293038406152113e-40,8.740797895267933e-38,1.040339379159549e-30,1.773169111560017e-41,1.346741008393661e-24,2.5211149045655946e-46,8.154812244906718e-79,1.2739080463639633e-50
1.6473020164500093e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071950262969,0.11866988516698893,0.022821566517606643,2.908694866351456e-38,1.2393593401726205e-23,1.237975059901034e-15,1.8340684312322085e-26,1.0682374872480504e-23,9.653161495019587e-51,1.453874612340374e-09,4.137545299077826e-46,1.4538711886832354e-09,1.0071618867116355e-31,1.2176186884441394e-30,1.7461758966776745e-40,2.0156321639922898e-41,3.6513850648798027e-17,4.963566715807758e-33,7.939968977930344e-08,2.3508949295938206e-09,1.370619648917722e-11,2.9426085086729957e-17,1.128126892600487e-16,7.914517348894855e-12,3.62289643116101e-15,1.9131693906794843e-13,1.3023467566044351e-12,2.737157731072114e-23,9.297797777651828e-24,7.827752212582515e-22,1.0092557821406373e-16,3.571498210710463e-30,3.0476355794251586e-34,5.791000900051837e-36,5.4187559981489454e-17,2.0408500610418965e-42,4.566751924268281e-37,3.262463426655263e-35,3.84511606669045e-40,1.1572645579133312e-37,1.3053875831657017e-30,2.5928527312047106e-41,1.5956825370484136e-24,3.919416848665497e-46,1.4412349547516894e-78,2.0904179121151973e-50
1.7381514284114713e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071905162334,0.1186698807073842,0.022821566452780207,4.2775124672945593e-38,1.4574285201896728e-23,1.3767862997275928e-15,2.4174854257943792e-26,1.2549006349513857e-23,1.4250918448561798e-50,1.5340564162897156e-09,5.710999597501044e-46,1.5340526056030914e-09,1.2484183084024173e-31,1.5044190086050262e-30,2.435667691476216e-40,2.810796531050359e-41,4.0652478722756e-17,6.136535198956692e-33,8.377859359514e-08,2.4805477622650244e-09,1.4693900631829383e-11,3.2683065201155363e-17,1.2553575401631815e-16,8.27415707122337e-12,3.78777385334105e-15,2.0084278847436752e-13,1.4521045153878957e-12,3.409315366747955e-23,1.0887405137693995e-23,9.187998920031709e-22,1.1227349149333015e-16,4.163885110330464e-30,4.248815553791001e-34,8.081399314127852e-36,5.93007564109111e-17,2.9973995671223014e-42,5.644887898682517e-37,4.5354129775251626e-35,4.965571613537418e-40,1.5089666945173164e-37,1.618099977928308e-30,3.707606972883627e-41,1.873441988131832e-24,5.936229358415422e-46,2.4705075237580725e-78,3.3294494513567105e-50
1.8290008403729332e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071860061512,0.11866987624778189,0.02282156638795377,6.161207589588581e-38,1.6998484540170262e-23,1.5228176636181101e-15,3.13951243277313e-26,1.4621322342507422e-23,2.0602380204635062e-50,1.6142382197577557e-09,7.75332951675795e-46,1.6142340014210828e-09,1.5306041402178597e-31,1.83857661092478e-30,3.3372625411533202e-40,3.8502601481821617e-41,4.50132393319456e-17,7.498123354138008e-33,8.815749499696575e-08,2.6102005918197695e-09,1.5702850352261092e-11,3.610258654731481e-17,1.3893152946504548e-16,8.626784707982313e-12,3.9494373616446474e-15,2.1018290483539746e-13,1.6090658310436723e-12,4.1963415809470886e-23,1.264462010875527e-23,1.0696494356320562e-21,1.2421590201027505e-16,4.811996680785753e-30,5.818559674550947e-34,1.107744966607015e-35,6.46360626641644e-17,4.312053544603167e-42,6.8960574067596175e-37,6.194728463600849e-35,6.319706875662171e-40,1.940756536088937e-37,1.983869638049248e-30,5.197076654981671e-41,2.181573959313385e-24,8.78422277269605e-46,4.113928224437853e-78,5.163946180736727e-50
1.9198502523343952e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071814960505,0.11866987178818196,0.022821566323127335,8.710764657819904e-38,1.9679398205659524e-23,1.6760485981882008e-15,4.02310080901929e-26,1.691007235391637e-23,2.9230382159055366e-50,1.694420022733536e-09,1.0370174131714588e-45,1.6944153761393987e-09,1.8581048744815813e-31,2.2249096457498616e-30,4.499813663903941e-40,5.190183573143092e-41,4.959613348903482e-17,9.065575537678285e-33,9.253639398478176e-08,2.7398534182592304e-09,1.6732631591849577e-11,3.968346379488141e-17,1.5299899293902792e-16,8.972537059370717e-12,4.107948577698998e-15,2.193409033478447e-13,1.7730902399923412e-12,5.1101057849627954e-23,1.4577060270820474e-23,1.2360742996893745e-21,1.3675135200564947e-16,5.5171658571507785e-30,7.841429649946376e-34,1.494177628248654e-35,7.019347865987383e-17,6.089247931523544e-42,8.335996026911355e-37,8.328047834592675e-35,7.938429879349343e-40,2.4654166435448554e-37,2.408382654945396e-30,7.156057978342864e-41,2.5216294229072822e-24,1.2731500740310138e-45,6.669723282996724e-78,7.821962620386266e-50
2.1015490762573192e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230717247579544,0.11866986286898937,0.022821566193474474,1.6578174302498432e-37,2.5864397471097237e-23,2.0040288328362403e-15,6.37777755164456e-26,2.2179872068112465e-23,5.599784761520043e-50,1.8547836271656804e-09,1.7833662841366555e-45,1.854778062285561e-09,2.6676423273349885e-31,3.174361888046946e-30,7.841840300112874e-40,9.040314914986279e-41,5.942832646100205e-17,1.2888888842925907e-32,1.0129418471838922e-07,2.9991590617969524e-09,1.885306998583306e-11,4.7324586531638274e-17,1.8314490059498683e-16,9.643950674286063e-12,4.415759271924266e-15,2.371247088788209e-13,2.1217792148583968e-12,7.367549178812198e-23,1.8997591815944612e-23,1.6186418905612822e-21,1.63595556174859e-16,7.103455087535282e-30,1.3651198365459096e-33,2.605411740340001e-35,8.197463955318702e-17,1.1563892045471384e-41,1.1846722516672644e-36,1.4435387311340624e-34,1.2101558515239452e-39,3.850482516688868e-37,3.457744468989887e-30,1.2945452516071398e-40,3.3036979316217054e-24,2.5326196678330986e-45,1.6372675276476452e-77,1.6870225691338531e-49
2.2650780177879506e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230716435750695,0.11866985484172428,0.022821566076786898,2.8199804511632716e-37,3.2442215117589797e-23,2.3236353746754177e-15,9.327594233764417e-26,2.777073357312057e-23,9.577540804886737e-50,1.99911086936627e-09,2.7944548132340514e-45,1.9991044076773284e-09,3.5997114724207227e-31,4.259880051167946e-30,1.2402878989285256e-39,1.4291837490771487e-40,6.903700687163973e-17,1.7214665366510268e-32,1.0917618812273417e-07,3.2325341303382273e-09,2.0828715390765426e-11,5.4741722610939815e-17,2.1256316252505597e-16,1.0226028627383276e-11,4.68261516655618e-15,2.5254227056916555e-13,2.4584004383790316e-12,9.961266489822598e-23,2.3649637912314477e-23,2.0237064897626608e-21,1.8976898283079626e-16,8.737270546183689e-30,2.1571126688181384e-33,4.121939611733685e-35,9.333729886013001e-17,1.9633791562197256e-41,1.5816544855022613e-36,2.2732125907730183e-34,1.709861524088362e-39,5.5689925462019986e-37,4.665970664081646e-30,2.107970823129113e-40,4.132225135923013e-24,4.4598445456980074e-45,3.4269063136945308e-77,3.1720587129753866e-49
2.4286069593185823e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230715623916473,0.118669846814467,0.022821565960099325,4.6148614694102814e-37,4.005912576111886e-23,2.666266818756857e-15,1.3268111091741064e-25,3.423001403999054e-23,1.5753473431904703e-49,2.143438109813012e-09,4.2435581152897297e-45,2.1434306847382866e-09,4.757031066225368e-31,5.598927892541116e-30,1.897372201466412e-39,2.1853393874838725e-40,7.936541537192257e-17,2.249245509473889e-32,1.1705818370570536e-07,3.4659091888038356e-09,2.2865776769325955e-11,6.26636231369036e-17,2.441418602184079e-16,1.0787838737934728e-11,4.940177284340078e-15,2.674230144335008e-13,2.8158440357164206e-12,1.317146948800516e-22,2.8983097085675657e-23,2.490811088099557e-21,2.178413495801524e-16,1.0571469080515547e-29,3.296870012998563e-33,6.305601091240617e-35,1.054195924673489e-16,3.20712227826492e-41,2.0657232691479824e-36,3.463644312688797e-34,2.3512138412447805e-39,7.847474823136192e-37,6.16622423022494e-30,3.3079636301356254e-40,5.0881418559908235e-24,7.524359888002964e-45,6.792404140360423e-77,5.6800742516500926e-49
2.592135900849214e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071481207712,0.11866983878721754,0.02282156584341175,7.30497055771434e-37,4.879366584446993e-23,3.0318171462081024e-15,1.8425028095966576e-25,4.162040196022706e-23,2.5056412388428445e-49,2.2877653484508673e-09,6.271123601878896e-45,2.2877568934797325e-09,6.173289342884484e-31,7.227069607683552e-30,2.8201831871162965e-39,3.2467207678326037e-40,9.041355758939798e-17,2.883458895284119e-32,1.2494017146730958e-07,3.6992842372003124e-09,2.496211836157739e-11,7.108369346114544e-17,2.778750857482527e-16,1.1330086626102606e-11,5.1887755832085275e-15,2.817855952675581e-13,3.1933854712683425e-12,1.7083633705944962e-22,3.5038652446424354e-23,3.0242589569001258e-21,2.478042838363529e-16,1.260996265273115e-29,4.8958281852242743e-33,9.369138012619199e-35,1.1822151990046986e-16,5.067214726938322e-41,2.647055587942581e-36,5.129105237681883e-34,3.158133472419168e-39,1.081085902197787e-36,8.002192106699412e-30,5.028047323419866e-40,6.180364216595024e-24,1.2236832261301088e-44,1.2809497951878493e-76,9.757597593889408e-49
2.755664842379846e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230714000232825,0.11866983075997589,0.02282156572672418,1.123434196136175e-36,5.87247713787727e-23,3.4201838993633096e-15,2.5053838093064087e-25,5.000458525582075e-23,3.871123732125784e-49,2.4320925852270746e-09,9.049363444355445e-45,2.432083033912587e-09,7.884461195420551e-31,9.181874330108312e-30,4.087845933075168e-39,4.703957132982445e-40,1.021814390758506e-16,3.635535813440195e-32,1.3282215140755352e-07,3.932659275534106e-09,2.7115676105555116e-11,7.999542537774876e-17,3.1375694694253305e-16,1.1853454226277207e-11,5.4287088742088664e-15,2.956480756923625e-13,3.590324516199312e-12,2.1787246982077546e-22,4.185598111226617e-23,3.628334523620637e-21,2.7964944899337746e-16,1.4855821500645525e-29,7.089935748752501e-33,1.3570699455632172e-34,1.3174308068517237e-16,7.778061158387425e-41,3.3359791721538224e-36,7.408581788435074e-34,4.1558734244059754e-39,1.4600635373527225e-36,1.0220529046761025e-29,7.432803160695256e-40,7.41777231308147e-24,1.9278924086356593e-44,2.3233981709374944e-76,1.6177522405985107e-48
2.9191937839104775e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230713188383787,0.11866982273274206,0.022821565610036607,1.684441271302188e-36,6.993177963954041e-23,3.831268167699004e-15,3.344135342758582e-25,5.9445251299737e-23,5.829903246315582e-49,2.576419820091142e-09,1.278642908744069e-44,2.57640910604739e-09,9.928858429405904e-31,1.1502939224028848e-29,5.7956095887698585e-39,6.666057422846058e-40,1.146690653063473e-16,4.517082930087988e-32,1.4070412352644396e-07,4.166034303811581e-09,2.9324457463159954e-11,8.939239816326556e-17,3.5178156770087996e-16,1.2358599819241028e-11,5.660306317137157e-15,3.090278808139614e-13,4.0059852001242524e-12,2.737575798868209e-22,4.9473744883562434e-23,4.307303396504219e-21,3.1336854510656526e-16,1.7311308140289168e-29,1.0042569220400677e-32,1.9218607105263249e-34,1.4598427434718945e-16,1.1639070831510778e-40,4.142952967209733e-36,1.0468652495435937e-33,5.37094710718982e-39,1.9375815105180906e-36,1.2870923063356062e-29,1.0721484118545682e-39,8.809209522424834e-24,2.9538076220934306e-44,4.054013149189674e-76,2.6000463051538325e-48
3.1543388619205274e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230712020984304,0.11866981119006176,0.022821565442246693,2.9014892522547374e-36,8.844346956590471e-23,4.462011964694978e-15,4.923496844695541e-25,7.49981087690085e-23,1.0104001082840934e-48,2.783953960651037e-09,2.0352373424159746e-44,2.7839414584254093e-09,1.353493052705305e-30,1.556656486404712e-29,9.255425449252136e-39,1.0638480691661031e-39,1.338871291755566e-16,6.035273379359561e-32,1.5203792590754132e-07,4.501613962285624e-09,3.259350757348002e-11,1.0374253019709752e-16,4.102028354030286e-16,1.3054300364169727e-11,5.979249402813595e-15,3.2745493449923765e-13,4.635192004758209e-12,3.7159060713112784e-22,6.190604870273487e-23,5.423421626578919e-21,3.6512269214430993e-16,2.1212452918918073e-29,1.60162481927304e-32,3.0620838781152474e-34,1.677236580245281e-16,1.9987810221611613e-40,5.5314835036997495e-36,1.664216989851476e-33,7.554921779113678e-39,2.833068086705918e-36,1.7546050884073277e-29,1.7488737033157168e-39,1.1097679109490967e-23,5.228783708047811e-44,8.55887067556046e-76,4.90804530385909e-48
3.3894839399305773e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071085357596,0.11866979964739763,0.022821565274456782,4.8008124472858986e-36,1.0999671519565046e-22,5.139260050126129e-15,7.040672981214792e-25,9.305142527417717e-23,1.6816932716288886e-48,2.991488097022125e-09,3.1332184453920886e-44,2.991473669635095e-09,1.8044067870091583e-30,2.0604939032458383e-29,1.427410820149579e-38,1.6396332486791758e-39,1.5459341906341527e-16,7.880838782972911e-32,1.6337171211664663e-07,4.837193599997786e-09,3.5967310679845235e-11,1.1906438640395464e-16,4.730251589180271e-16,1.371543970848128e-11,6.2823387874209436e-15,3.449665694033891e-13,5.299909413253798e-12,4.927638608584674e-22,7.617940641431464e-23,6.7157363900341265e-21,4.207100092657776e-16,2.555203010273171e-29,2.4667896428095176e-32,4.708058776407198e-34,1.9095100710205403e-16,3.2966296038510226e-40,7.217577471443212e-36,2.5556147843903952e-33,1.0331700067980722e-38,4.0291985393168585e-36,2.3392184829028877e-29,2.7449998956677275e-39,1.3748882172118753e-23,8.85517677986312e-44,1.7064388497411918e-75,8.815545494384287e-48
3.601114510139622e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523070980290132,0.11866978925901371,0.022821565123445867,7.328274710360935e-36,1.3219352551394728e-22,5.788330977455847e-15,9.50688590550863e-25,1.1159134324910093e-22,2.5801528327634937e-48,3.178268816069446e-09,4.506020843018208e-44,3.1782525390476616e-09,2.2989474920654724e-30,2.608781355489163e-29,2.0539993622284682e-38,2.3579982940271503e-39,1.7450152599510573e-16,9.851185868164964e-32,1.7357210587780507e-07,5.139215256202221e-09,3.9088996121121556e-11,1.3366986332617278e-16,5.333138562379361e-16,1.4282336306967986e-11,6.542243210779335e-15,3.599819586454973e-13,5.927057491876008e-12,6.243916761264278e-22,9.068579308537223e-23,8.039793346835265e-21,4.739958844193463e-16,2.9832145788538444e-29,3.545381438287088e-32,6.752458716586959e-34,2.1312783052399237e-16,5.01750417856104e-40,9.015680377156029e-36,3.663987918584032e-33,1.341172771848832e-38,5.419156248338289e-36,2.9804172432898775e-29,4.0027706400763936e-39,1.6466507428890212e-23,1.3762099908321694e-43,3.040545815137163e-75,1.4380367677484719e-47
3.812745080348667e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523070875222028,0.11866977887064288,0.022821564972434955,1.0908829120913935e-35,1.5722443624511098e-22,6.4746819577630265e-15,1.2608127919048847e-24,1.3244346632498862e-22,3.859782006605931e-48,3.3650495315337135e-09,6.346878139675762e-44,3.3650312941553154e-09,2.8887798415555755e-30,3.2580064781485924e-29,2.8924154159653576e-38,3.3185737358324097e-39,1.9561511959103878e-16,1.2141556574579935e-31,1.8377248653968157e-07,5.4412368956170255e-09,4.22877068950853e-11,1.4903472325664327e-16,5.971408363194598e-16,1.4823823429922215e-11,6.790489901898818e-15,3.743243192069583e-13,6.580314672294856e-12,7.798906712383008e-22,1.0684121558134404e-22,9.52574804107346e-21,5.303493646181609e-16,3.4465233897463376e-29,4.986606076776087e-32,9.472992253945586e-34,2.365099037509187e-16,7.447115484935506e-40,1.1103500737179853e-35,5.141549300092129e-33,1.7111906937697068e-38,7.164302585231898e-36,3.745192443496952e-29,5.700548630491139e-39,1.9517694503737148e-23,2.0808143033268026e-43,5.22942906769063e-75,2.273914475392383e-47
4.024375650557712e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230707701533185,0.11866976848228514,0.022821564821424046,1.5881721407111403e-35,1.8526643147932235e-22,7.198141709574976e-15,1.6455648824053656e-24,1.5574366156170848e-22,5.646333296558434e-48,3.5518302433329547e-09,8.775838447787381e-44,3.5518099349763366e-09,3.58541988222727e-30,4.0194084036949767e-29,3.9955963746488544e-38,4.581650667450802e-39,2.1793421071313635e-16,1.4777918843390614e-31,1.939728541022913e-07,5.743258518254878e-09,4.55599926450061e-11,1.6514619303137545e-16,6.644935817883654e-16,1.5341041005979907e-11,7.027602813046937e-15,3.880238469568721e-13,7.258510418027731e-12,9.617421699120314e-22,1.2471640471631805e-22,1.118261771404183e-20,5.897529562630924e-16,3.9448343081344827e-29,6.880330218289377e-32,1.3031042725493959e-33,2.61097225755526e-16,1.080989383617668e-39,1.350388119769373e-35,7.0787446131125e-33,2.150106896321425e-38,9.327370748565434e-36,4.648484576131521e-29,7.950208986282029e-39,2.292111358872429e-23,3.0707619371061775e-43,8.714900098615609e-75,3.498634690210446e-47
4.236006220766757e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230706650840385,0.11866975809394045,0.02282156467041314,2.2669747547674995e-35,2.1649741478398237e-22,7.958546569431859e-15,2.1171924083220697e-24,1.8162779531428416e-22,8.097658081912185e-48,3.738610951390034e-09,1.1935200012723679e-43,3.738588461528195e-09,4.401040503874816e-30,4.904745638315746e-29,5.425705306976766e-38,6.217955760181118e-39,2.4145881002877967e-16,1.778614819527421e-31,2.041732085656495e-07,6.045280124128236e-09,4.890255654605426e-11,1.8199172026445286e-16,7.353596195461087e-16,1.5835078234151692e-11,7.254101106921523e-15,4.011093747206594e-13,7.960526285067207e-12,1.1725025366227969e-21,1.4437961514425782e-22,1.3019379220584617e-20,6.521892654560338e-16,4.477751533789766e-29,9.331845107106773e-32,1.7612939754686352e-33,2.8688979551062163e-16,1.5383532053773798e-39,1.6239431265780252e-35,9.581270884069857e-33,2.6649186104444273e-38,1.1977794199171124e-35,5.706087383448231e-29,1.0882293931372551e-38,2.669533480302895e-23,4.4353052863126445e-43,1.4109037587188545e-74,5.255035580518314e-47
4.447636790975802e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230705600142174,0.11866974770560887,0.02282156451940224,3.1782484890344684e-35,2.5109619711668157e-22,8.755740366091116e-15,2.6890773279411238e-24,2.1023173326269903e-22,1.14050409111899e-47,3.925391655632571e-09,1.5990356556009272e-43,3.9253668738275686e-09,5.348470841867329e-30,5.926293891791366e-29,7.254388476363764e-38,8.308938346703582e-39,2.6618892801212923e-16,2.1191997294607847e-31,2.1437354992977133e-07,6.347301713249348e-09,5.231225267962901e-11,1.995589718074831e-16,8.097265206804831e-16,1.630697446726296e-11,7.470453494882087e-15,4.13608439454408e-13,8.685295017015151e-12,1.4148015834403319e-21,1.6589664802420868e-22,1.5044969730659355e-20,7.176409977266274e-16,5.0447830767583593e-29,1.2462286232047758e-31,2.343085634100507e-33,3.138876119891257e-16,2.1502027320626264e-39,1.9332496256459347e-35,1.277052856777605e-32,3.2627245153302786e-38,1.5191796876587714e-35,6.934647118590146e-29,1.4647258045573568e-38,3.085882845504745e-23,6.28232451107102e-43,2.228157007793545e-74,7.72091279335558e-47
4.659267361184847e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523070454943886,0.11866973731729037,0.022821564368391334,4.383478017557948e-35,2.892424543592213e-22,9.58957397878915e-15,3.3757774568787615e-24,2.4169134053885335e-22,1.580069420539583e-47,4.112172355992649e-09,2.1133167463108428e-43,4.112145171890389e-09,6.441196438808527e-30,7.096838691226545e-29,9.564000092992909e-38,1.0948137189062269e-38,2.921245749485015e-16,2.502103341965976e-31,2.245738781946723e-07,6.649323285630247e-09,5.578607714605671e-11,2.178358285626991e-16,8.875819002764924e-16,1.6757722144472143e-11,7.677087606927645e-15,4.255473549582706e-13,9.431797530769143e-12,1.691335958168295e-21,1.8933092857625872e-22,1.726828905778425e-20,7.860909573182672e-16,5.645359973481138e-29,1.6410613338252525e-31,3.072490804892379e-33,3.4209067416406464e-16,2.956628159318961e-39,2.2805086451707943e-35,1.678549891113202e-32,3.950687001573461e-38,1.905276320471536e-35,8.351662909633003e-29,1.9417220606093372e-38,3.542996571080916e-23,8.74204636676996e-43,3.44256407085204e-74,1.1118119125705322e-46
4.870897931393892e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523070349873073,0.11866972692898493,0.022821564217380436,5.956609801049924e-35,3.3111668569123375e-22,1.0459904900208936e-14,4.193064710490825e-24,2.7614248183915343e-22,2.1565694926340734e-47,4.298953052406544e-09,2.758545682919582e-43,4.2989233557318816e-09,7.693358923407067e-30,8.429668586782773e-29,1.2448819033987296e-37,1.4242535559178752e-38,3.19265760938751e-16,2.9298582307684742e-31,2.3477419336036775e-07,6.951344841282765e-09,5.932115942362744e-11,2.36810380332963e-16,9.689134171988945e-16,1.7188269619058755e-11,7.874472746582197e-15,4.3695120563328643e-13,1.0199060012500537e-11,2.004863012786515e-21,2.1474358282646127e-22,1.9698201904441536e-20,8.575220464176179e-16,6.27885327253147e-29,2.133556817601687e-31,3.976524450152744e-33,3.714989810085648e-16,4.0055527662634754e-39,2.6678812478296774e-35,2.1784617964870729e-32,4.735998247019714e-38,2.3651593318607638e-35,9.975486493603361e-29,2.53877960960704e-38,4.042701932040266e-23,1.1970966999578854e-42,5.203293373162532e-74,1.5722233776526332e-46
5.127154251074552e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230702226457636,0.11866971435015378,0.022821564034526436,8.481195425268701e-35,3.870705714792739e-22,1.1562417428844224e-14,5.3819527587849886e-24,3.2205711132266413e-22,3.0866264533256194e-47,4.5251194926672035e-09,3.751863107468868e-43,4.525086606102679e-09,9.444220271680753e-30,1.0280560967880534e-28,1.6866432330194757e-37,1.9283825520214832e-38,3.5374377408599624e-16,3.5114339663175593e-31,2.4712539342895584e-07,7.31705253419356e-09,6.36797462805753e-11,2.607031584065741e-16,1.072030313608703e-15,1.7683861700908477e-11,8.101695317509082e-15,4.500778502766799e-13,1.1154570095113191e-11,2.4380535102976902e-21,2.4824721536947717e-22,2.2929682640877482e-20,9.47981531588919e-16,7.089013152333103e-29,2.886592567858012e-31,5.3484145000869705e-33,4.0872176462253325e-16,5.682289002268318e-39,3.193660647897696e-35,2.9413819343763914e-32,5.827524228054431e-38,3.0349789101127027e-35,1.2246115134518765e-28,3.454265595970029e-38,4.70739157804565e-23,1.717932389557828e-42,8.361900186073464e-74,2.3401579501968294e-46
5.383410570755211e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230700954178343,0.1186697017713418,0.022821563851672447,1.1862327005449783e-34,4.490796240475006e-22,1.2718013084287307e-14,6.819998609639469e-24,3.7279833190773354e-22,4.3392405370554107e-47,4.751285926956107e-09,5.026930232377853e-43,4.751249689048377e-09,1.1478139314382334e-29,1.2415092326616415e-28,2.250254771712495e-37,2.5710825092377404e-38,3.89989376928114e-16,4.166834021333707e-31,2.594765742915767e-07,7.682760202614547e-09,6.811950512654184e-11,2.8558136024652495e-16,1.1802041372205918e-15,1.815269215629162e-11,8.316571759070428e-15,4.62495726353713e-13,1.213758585443697e-11,2.934712176539817e-21,2.8483796908541603e-22,2.6492631829244443e-20,1.042757027959547e-15,7.945147461977698e-29,3.8457681341084173e-31,7.080805875477365e-33,4.477116711834164e-16,7.918343894719223e-39,3.785025117592639e-35,3.91123036283583e-32,7.085112586283871e-38,3.846587365175764e-35,1.4883938336625012e-28,4.6226968835612955e-38,5.440400782377754e-23,2.4184651409457365e-42,1.3117993419059956e-73,3.4087449050292753e-46
