Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),H2OX(23),COX(50),CO2X(24),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),HOCO(73),CHO2(74),S(216)
3.80408915549529e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422393265942904,0.07798473417588427,0.007144731534884656,5.7944025127078836e-05,0.0007368501994102073,0.06453596623483764,0.030410458075202366,3.983467073262703e-05,3.0740238327811904e-10,0.0018595096285003864,4.834532071368251e-11,0.0005471173336020348,2.750340868971377e-09,4.506576385428083e-06,3.025808784223252e-09,1.5874690058191462e-10,1.0074121563862353e-05,2.1905760772461085e-05,0.005595255850972953,3.3493488608005245e-05,0.0005866407039601135,5.334937687500227e-09,3.3052555915213653e-09,3.6041753104584978e-09,4.03086595372668e-10,1.70329798227349e-05,0.0025054982543722395,3.688685343850606e-05,0.0012903944373905583,3.4666404315439584e-05,5.754910700095276e-09,3.303014400362284e-08,9.409117419250727e-08,3.0244568375780246e-11,1.609161997187381e-09,5.370576488399099e-06,1.4150797264783057e-10,2.4940269111928805e-06,6.173242956378671e-12,1.0974622498953033e-07,2.417045524371713e-12,1.3497942167241041e-13,2.794586427546792e-20
3.8078494434770054e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44222789072483637,0.0779584736989718,0.007136509518124985,5.792230577376115e-05,0.0007369490183848992,0.06459202622625798,0.03042701030423799,3.980919746246981e-05,3.0813028219304756e-10,0.0018589207196026418,4.8326291679809165e-11,0.0005472225556285116,2.7501482293302784e-09,4.500188957388781e-06,3.028037442499002e-09,1.5879819909391556e-10,1.006323908043807e-05,2.1923844687839483e-05,0.005593227756330591,3.3333633996805935e-05,0.0005868674023819431,5.3116888463495295e-09,3.3004063940375294e-09,3.602991174614822e-09,4.0537314919267037e-10,1.7122962806110605e-05,0.002517696489973174,3.690560361336224e-05,0.0012914826174032735,3.4695022927610066e-05,5.752939343841457e-09,3.303371522364929e-08,9.41399531501553e-08,3.0143100816094704e-11,1.61064376169996e-09,5.365351330986957e-06,1.415401544821521e-10,2.4960418265861297e-06,6.178179402969545e-12,1.096732059170491e-07,2.4166041942329113e-12,1.3495477648591632e-13,2.795845110227704e-20
3.8116097314587208e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44221644274829536,0.07793222231631357,0.007128297339877916,5.790058217455189e-05,0.0007370475006094716,0.06464806729831879,0.030443541800491723,3.978374587927749e-05,3.088588143032421e-10,0.0018583320788009012,4.8307283680184887e-11,0.0005473277046470513,2.749956111536726e-09,4.493811131380656e-06,3.0302642651002966e-09,1.588493370029459e-10,1.0052369066833394e-05,2.194191628709613e-05,0.005591200254922144,3.3175180289657796e-05,0.00058709389189191,5.288640480476524e-09,3.295564629776862e-09,3.6018079330721245e-09,4.076645304737065e-10,1.721308158911097e-05,0.0025299054115093516,3.6924327258609766e-05,0.0012925703254838875,3.472362204894869e-05,5.750968754073894e-09,3.3037270254246256e-08,9.418866273547915e-08,3.0042474532754495e-11,1.6121245472506374e-09,5.360130596882976e-06,1.4157221154067839e-10,2.4980551478920666e-06,6.18311194609664e-12,1.0960024725834264e-07,2.4161620161300224e-12,1.3493008394558525e-13,2.797100288225853e-20
3.8153700194404365e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44220498271724323,0.07790598002403937,0.007120094988406999,5.787885445326609e-05,0.0007371456470378294,0.0647040894580727,0.030460052604062256,3.975831590716203e-05,3.0958797876395746e-10,0.0018577437051412384,4.8288296594634475e-11,0.000547432780757802,2.7497645123123605e-09,4.487442892069942e-06,3.032489254732567e-09,1.5890031471822482e-10,1.004151149842574e-05,2.195997557986376e-05,0.005589173347276657,3.301810965363137e-05,0.0005873201727990551,5.265790050069755e-09,3.2907302856597963e-09,3.6006255836838186e-09,4.099607361407164e-10,1.7303335949609494e-05,0.0025421249833411817,3.694302442332758e-05,0.0012936575618653825,3.475220169470155e-05,5.748998928609509e-09,3.3040809142425275e-08,9.423730308451051e-08,2.99426789184133e-11,1.6136043544715608e-09,5.354914284966123e-06,1.416041440620131e-10,2.5000668764942815e-06,6.188040589061047e-12,1.0952734881803622e-07,2.4157189959332537e-12,1.3490534437925119e-13,2.79835197001518e-20
3.819130307422152e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442193510683679,0.07787974681829238,0.007111902451987317,5.785712273212753e-05,0.0007372434586149232,0.06476009271255248,0.030476542754740873,3.973290747099542e-05,3.103177747306677e-10,0.001857155597681325,4.826933030415519e-11,0.000547537784060703,2.749573428412985e-09,4.481084224114664e-06,3.034712414075298e-09,1.589511326447504e-10,1.0030666350885527e-05,2.197802257574437e-05,0.0055871470339151205,3.286240455226758e-05,0.0005875462454112178,5.243135057468835e-09,3.2859033486511817e-09,3.599444124337223e-09,4.122617631434979e-10,1.739372566704102e-05,0.002554355170118637,3.696169515627497e-05,0.001294744326779223,3.4780761880059674e-05,5.747029865292627e-09,3.304433193476175e-08,9.428587433223326e-08,2.9843703541231353e-11,1.6150831839878333e-09,5.349702394106195e-06,1.416359522837266e-10,2.502077013769732e-06,6.192965335148806e-12,1.0945451040268815e-07,2.415275139449097e-12,1.3488055811118884e-13,2.7996001640070897e-20
3.822890595403868e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442182026699037,0.07785352269522895,0.0071037197189055155,5.783538713179483e-05,0.0007373409362768974,0.06481607706877139,0.030493012292017303,3.9707520496403015e-05,3.110482013590597e-10,0.0018565677554902775,4.825038469090885e-11,0.0005476427146554847,2.749382856628467e-09,4.47473511216575e-06,3.036933745782579e-09,1.5900179118339228e-10,1.0019833600169247e-05,2.1996057284303956e-05,0.005585121315350626,3.270804773953383e-05,0.0005877721100350373,5.2206730462135634e-09,3.2810838057596528e-09,3.598263552952397e-09,4.1456760845772893e-10,1.7484250522390072e-05,0.002566595936775678,3.6980339505873754e-05,0.0012958306204553837,3.4809302620165057e-05,5.745061561994683e-09,3.304783867740156e-08,9.433437661263016e-08,2.974553814064734e-11,1.6165610364158973e-09,5.344494923163806e-06,1.4166763644237947e-10,2.5040855610888443e-06,6.1978861876335155e-12,1.0938173182077479e-07,2.4148304524212727e-12,1.348557254621186e-13,2.800844878551949e-20
3.826650883385584e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421705308141971,0.07782730765101813,0.00709554677745982,5.781364777138699e-05,0.000737438080951234,0.06487204253372347,0.03050946125508534,3.9682154909756806e-05,3.117792578050293e-10,0.0018559801776485106,4.823145963821376e-11,0.0005477475726416654,2.7491927937822713e-09,4.468395540868107e-06,3.039153252483613e-09,1.5905229073098248e-10,1.0009013222512737e-05,2.201407971507594e-05,0.00558309619208853,3.255502225392486e-05,0.000587997766976005,5.198401600294648e-09,3.276271644037702e-09,3.597083867483328e-09,4.1687826908313094e-10,1.757491029811736e-05,0.002578847248524882,3.699895752021138e-05,0.0012969164431223849,3.483782393010823e-05,5.743094016614825e-09,3.305132941606926e-08,9.438281005863636e-08,2.9648172625415384e-11,1.6180379123605085e-09,5.339291870990357e-06,1.4169919677357674e-10,2.50609251981561e-06,6.20280314977282e-12,1.0930901288267484e-07,2.4143849405312608e-12,1.3483084674933436e-13,2.8020861219383846e-20
3.8304111713672995e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421590230794964,0.07780110168184162,0.007087383615960036,5.779190476850837e-05,0.0007375348935568926,0.06492798911438374,0.03052588968284838,3.965681063816878e-05,3.1251094322467567e-10,0.0018553928632475875,4.8212555030536525e-11,0.0005478523581185506,2.7490032367310785e-09,4.462065494861668e-06,3.0413709367832165e-09,1.5910263168040478e-10,9.998205194424606e-06,2.2032089877565265e-05,0.005581071664626589,3.240331141270485e-05,0.0005882232165384556,5.1763183433674095e-09,3.2714668505810645e-09,3.5959050659163896e-09,4.191937420417852e-10,1.766570477814355e-05,0.002591109070852149,3.701754924707754e-05,0.0012980017950073172,3.4866325824924896e-05,5.741127227078709e-09,3.305480419607468e-08,9.443117480219073e-08,2.95515970695003e-11,1.6195138124205465e-09,5.334093236428014e-06,1.417306335119508e-10,2.5080978913076807e-06,6.20771622480935e-12,1.0923635340065412e-07,2.413938609399805e-12,1.348059222867495e-13,2.8033239023952584e-20
3.834171459349015e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421475035447393,0.07777490478389341,0.007079230222727585,5.777015823927328e-05,0.0007376313750044486,0.06498391681770849,0.030542297613924862,3.9631487609484196e-05,3.132432567742971e-10,0.001854805811390076,4.819367075348391e-11,0.0005479570711852312,2.7488141823647077e-09,4.455744958782426e-06,3.043586801262313e-09,1.591528144206805e-10,9.987409492679858e-06,2.2050087781241352e-05,0.005579047733455117,3.225289880628591e-05,0.00058844845902556,5.154420937818406e-09,3.2666694125279255e-09,3.5947271462687065e-09,4.2151402438003275e-10,1.775663374785196e-05,0.0026033813695115083,3.703611473394419e-05,0.0012990866763358745,3.4894808319603914e-05,5.739161191337941e-09,3.305826306231879e-08,9.447947097430357e-08,2.9455801707572674e-11,1.6209887371878216e-09,5.328899018309682e-06,1.4176194689117524e-10,2.5101016769164706e-06,6.212625415974795e-12,1.0916375318885005e-07,2.4134914645879114e-12,1.3478095238486934e-13,2.804558228093515e-20
3.837931747330731e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421359722592083,0.07774871695337963,0.0070710865860955175,5.7748408298329964e-05,0.0007377275261962293,0.06503982565063555,0.030558685086653537,3.960618575227486e-05,3.139761976103857e-10,0.0018542190211894031,4.817480669379441e-11,0.0005480617119405824,2.7486256276056864e-09,4.449433917263413e-06,3.0458008484784247e-09,1.5920283933705366e-10,9.976626094313657e-06,2.2068073435541e-05,0.005577024399057122,3.2103768292741236e-05,0.0005886734947393872,5.1327070840834374e-09,3.261879317059176e-09,3.5935501065899634e-09,4.238391131666574e-10,1.7847696994008492e-05,0.002615664110520148,3.705465402795844e-05,0.0013001710873323808,3.492327142908523e-05,5.737195907371134e-09,3.3061706059301744e-08,9.452769870498788e-08,2.936077693387015e-11,1.6224626872414608e-09,5.3237092154589974e-06,1.417931371440334e-10,2.5121038779872402e-06,6.217530726485423e-12,1.0909121206325606e-07,2.4130435115970762e-12,1.3475593735093328e-13,2.805789107144797e-20
3.841692035312447e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421244292716738,0.07772253818651831,0.0070629526944085115,5.772665505888413e-05,0.000737823348026444,0.06509571562008454,0.030575052139098547,3.958090499583245e-05,3.14709764889624e-10,0.0018536324917697144,4.815596273932999e-11,0.0005481662804832622,2.7484375694088113e-09,4.443132354935679e-06,3.0480130809661227e-09,1.5925270681107292e-10,9.965854976615258e-06,2.208604684987518e-05,0.0055750016619084495,3.195590399244666e-05,0.0005888983239808937,5.111174519961136e-09,3.257096551397847e-09,3.592373944960904e-09,4.2616900549021815e-10,1.7938894304742287e-05,0.0026279572601534892,3.7073167175990176e-05,0.001301255028219822,3.495171516825392e-05,5.735231373182585e-09,3.3065133231129276e-08,9.45758581233021e-08,2.926651329840192e-11,1.6239356631557006e-09,5.318523826690296e-06,1.4182420450239355e-10,2.5141044958591986e-06,6.222432159542119e-12,1.090187298417058e-07,2.412594755870844e-12,1.3473087748897566e-13,2.8070165476035176e-20
3.8454523232941625e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421128746304039,0.07769636847953909,0.0070548285360229075,5.7704898632722083e-05,0.0007379188413813172,0.06515158673295719,0.030591398809054537,3.955564527016177e-05,3.154439577688799e-10,0.00185304622226573,4.8137138779067546e-11,0.0005482707769117102,2.748250004761093e-09,4.436840256429232e-06,3.050223501237503e-09,1.5930241722067243e-10,9.955096117122107e-06,2.2104008033619956e-05,0.005572979522477914,3.1809290282849624e-05,0.0005891229470499044,5.089821019681385e-09,3.2523211028081133e-09,3.591198659490988e-09,4.28503698462054e-10,1.8030225469566085e-05,0.0026402607849403572,3.709165422461252e-05,0.0013023384992198682,3.4980139551950074e-05,5.7332675868013035e-09,3.306854462151752e-08,9.462394935744948e-08,2.9173001501858984e-11,1.6254076654999967e-09,5.313342850808611e-06,1.4185514919720756e-10,2.516103531865583e-06,6.227329718336506e-12,1.0894630634385734e-07,2.4121452027959343e-12,1.3470577309975648e-13,2.808240557469288e-20
3.849212611275878e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44210130838317435,0.0776702078286831,0.007046714099306709,5.768313913023334e-05,0.0007380140071392126,0.06520743899613743,0.030607725134051543,3.9530406505974074e-05,3.16178775405203e-10,0.0018524602118226102,4.811833470309045e-11,0.0005483752013241476,2.748062930681349e-09,4.430557606373955e-06,3.0524321117826293e-09,1.5935197094025037e-10,9.944349493614086e-06,2.2121956996118053e-05,0.005570957981227434,3.166391179336e-05,0.0005893473642451844,5.068644393275603e-09,3.2475529585957116e-09,3.590024248320951e-09,4.3084318921478704e-10,1.812169027928967e-05,0.0026525746516583523,3.711011522008028e-05,0.0013034215005529057,3.500854459496809e-05,5.7313045462826285e-09,3.307194027380111e-08,9.467197253468417e-08,2.908023239542821e-11,1.6268786948295356e-09,5.308166286609652e-06,1.4188597145859823e-10,2.5181009873337593e-06,6.2322234060455244e-12,1.088739413911774e-07,2.411694857702114e-12,1.346806244809161e-13,2.809461144684616e-20
3.852972899257594e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442089730577278,0.07764405623020264,0.007038609372639598,5.76613766604328e-05,0.0007381088461707589,0.06526327241649178,0.030624031151359747,3.950518863468036e-05,3.169142169558201e-10,0.0018518744595958146,4.8099550402579924e-11,0.0005484795538185743,2.7478763442197395e-09,4.424284389400497e-06,3.0546389150699637e-09,1.5940136834074545e-10,9.933615084107897e-06,2.2139893746689418e-05,0.0055689370386121624,3.151975340036215e-05,0.0005895715758644308,5.04764248600977e-09,3.24279210610753e-09,3.588850709621483e-09,4.3318747489806736e-10,1.82132885259931e-05,0.002664898827329298,3.7128550208389206e-05,0.0013045040324380604,3.503693031204691e-05,5.729342249706881e-09,3.307532023093939e-08,9.47199277813365e-08,2.8988196977507852e-11,1.6283487516951388e-09,5.302994132879803e-06,1.419166715158299e-10,2.520096863585299e-06,6.2371132258298424e-12,1.088016348069257e-07,2.4112437258637683e-12,1.3465543192706573e-13,2.8106783171370606e-20
3.85673318723931e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44207814125953343,0.07761791368036113,0.0070305143444129616,5.763961133098256e-05,0.0007382033593389732,0.06531908700086958,0.030640316897994176,3.947999158838467e-05,3.176502815781322e-10,0.0018512889647509681,4.8080785769806484e-11,0.0005485838344927689,2.747690242457716e-09,4.418020590141144e-06,3.056843913546793e-09,1.594506097897118e-10,9.922892866851613e-06,2.2157818294620044e-05,0.005566916695080604,3.13768002223401e-05,0.0005897955822042372,5.0268131774392586e-09,3.238038532730299e-09,3.5876780415898876e-09,4.355365526828893e-10,1.830502000306804e-05,0.0026772332792147097,3.714695923526178e-05,0.001305586095093224,3.506529671788206e-05,5.72738069517776e-09,3.307868453552021e-08,9.476781522295573e-08,2.889688638760282e-11,1.629817836646211e-09,5.297826388396101e-06,1.4194724959728294e-10,2.5220911619360696e-06,6.2419991808427044e-12,1.0872938641613872e-07,2.410791812501287e-12,1.3463019572966387e-13,2.8118920826625615e-20
3.8604934752210255e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44206654047629423,0.07759178017543271,0.007022429003029883,5.761784324821314e-05,0.0007382975474993787,0.0653748827561031,0.03065658241071931,3.945481529987745e-05,3.1838696842970987e-10,0.0018507037264637255,4.806204069812118e-11,0.0005486880434442883,2.747504622507624e-09,4.411766193230662e-06,3.059047109639661e-09,1.5949969565139217e-10,9.912182820319355e-06,2.2175730649161e-05,0.0055648969510747595,3.123503761512119e-05,0.0005900193835601758,5.0061543808089e-09,3.23329222589118e-09,3.5865062424535005e-09,4.378904197609601e-10,1.839688450512605e-05,0.0026895779748115148,3.716534234610549e-05,0.001306667688735079,3.5093643827127304e-05,5.72541988082461e-09,3.3082033229767896e-08,9.48156349841911e-08,2.8806291907210986e-11,1.6312859502156849e-09,5.292663051926245e-06,1.4197770593056642e-10,2.524083883696319e-06,6.246881274223804e-12,1.0865719604561364e-07,2.4103391227804938e-12,1.3460491617717914e-13,2.813102449041921e-20
3.864253763202741e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420549282734581,0.07756565571170222,0.00701435333690517,5.759607251714447e-05,0.0007383914115001231,0.06543065968900795,0.030672827726053523,3.942965970262878e-05,3.191242766682902e-10,0.0018501187439196407,4.8043315081946965e-11,0.0005487921807704666,2.7473194815122422e-09,4.405521183307121e-06,3.061248505754761e-09,1.5954862628678892e-10,9.901484923206101e-06,2.2193630819543973e-05,0.005562877807030216,3.1094451167223065e-05,0.000590242980226795,4.985664042632215e-09,3.228553173057611e-09,3.5853353104688145e-09,4.402490733380469e-10,1.848888182795875e-05,0.002701932881847817,3.718369958608392e-05,0.0013077488135791238,3.512197165438007e-05,5.723459804801241e-09,3.308536635554975e-08,9.48633871887852e-08,2.8716404957417616e-11,1.6327530929317697e-09,5.287504122228573e-06,1.4200804074248824e-10,2.526075030170756e-06,6.251759509094988e-12,1.085850635238929e-07,2.4098856618141847e-12,1.3457959355523023e-13,2.814309424002933e-20
3.868014051184457e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44204330469647507,0.07753954028546492,0.007006287334465355,5.75742992415064e-05,0.0007384849521820937,0.06548641780638323,0.030689052880273383,3.940452473078184e-05,3.198622054517732e-10,0.0018495340163140362,4.802460881676986e-11,0.0005488962465684139,2.7471348166447348e-09,4.399285545012696e-06,3.0634481042783366e-09,1.5959740205373377e-10,9.89079915442264e-06,2.221151881496826e-05,0.005560859263376292,3.0955026695316914e-05,0.0005904663724975658,4.965340141722235e-09,3.2238213617355804e-09,3.584165243916699e-09,4.426125106397021e-10,1.8581011768603518e-05,0.002714297968278665,3.7202031000114125e-05,0.0013088294698396978,3.515028021419503e-05,5.72150046528338e-09,3.3088683954378506e-08,9.491107195977491e-08,2.8627217091202157e-11,1.634219265326141e-09,5.282349598052073e-06,1.4203825425899513e-10,2.5280646026586347e-06,6.256633888572614e-12,1.0851298868124783e-07,2.409431434663922e-12,1.34554228146395e-13,2.815513015225143e-20
3.871774339166173e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420316697903558,0.0775134338930263,0.00699823098414872,5.7552523523758735e-05,0.0007385781703790303,0.06554215711501167,0.030705257909418065,3.93794103191462e-05,3.206007539382187e-10,0.0018489495428518703,4.8005921799130286e-11,0.000549000240935016,2.746950625108231e-09,4.393059262994439e-06,3.0656459075770708e-09,1.5964602330695556e-10,9.880125493090656e-06,2.222939464459557e-05,0.005558841320536135,3.081675023978238e-05,0.0005906895606649715,4.945180688584082e-09,3.2190967794703586e-09,3.582996041106835e-09,4.4498072891241925e-10,1.867327412524926e-05,0.002726673202282062,3.722033663279935e-05,0.0013099096577300037,3.517856952109032e-05,5.719541860471696e-09,3.309198606742017e-08,9.495868941935102e-08,2.85387199954445e-11,1.6356844679113286e-09,5.2771994781363775e-06,1.420683467053152e-10,2.5300526024538313e-06,6.261504415761271e-12,1.0844097134966252e-07,2.4089764463389585e-12,1.3452882023037017e-13,2.81671323033469e-20
3.8755346271478885e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44202002359967973,0.07748733653070199,0.006990184274405298,5.753074546511111e-05,0.0007386710669176349,0.06559787762166003,0.03072144284929335,3.93543164031912e-05,3.213399212858427e-10,0.0018483653227476145,4.79872539266141e-11,0.000549104163966934,2.746766904135392e-09,4.3868423219050485e-06,3.067841917998473e-09,1.5969449039814657e-10,9.869463918537923e-06,2.2247258317571796e-05,0.005556823978926842,3.0679608060384666e-05,0.0005909125450205172,4.925183725179905e-09,3.2143794138467566e-09,3.581827700377614e-09,4.4735372541353505e-10,1.876566869717677e-05,0.0027390585522550606,3.723861652850879e-05,0.0013109893774621302,3.520683958952633e-05,5.717583988591026e-09,3.309527273550111e-08,9.500623968879768e-08,2.8450905490037377e-11,1.6371487011931672e-09,5.272053761211757e-06,1.4209831830593627e-10,2.5320390308449242e-06,6.266371093745297e-12,1.0836901136281809e-07,2.4085207017976165e-12,1.3450337008418887e-13,2.817910076906208e-20
3.879294915129604e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44200836616860334,0.07746124819481738,0.006982147193696881,5.7508965165542166e-05,0.0007387636426176823,0.06565357933307923,0.030737607735475788,3.932924291903941e-05,3.220797066530144e-10,0.0018477813552251242,4.7968605097843847e-11,0.0005492080157606037,2.746583650988402e-09,4.380634706403586e-06,3.0700361378712396e-09,1.5974280367602714e-10,9.85881441029366e-06,2.226510984301318e-05,0.005554807238959567,3.0543586632017596e-05,0.0005911353258546519,4.905347323927489e-09,3.2096692524868717e-09,3.580660220089419e-09,4.4973149741821366e-10,1.8858195284851446e-05,0.0027514539868097637,3.725687073139696e-05,0.0013120686292470746,3.5235090433920474e-05,5.7156268478865484e-09,3.309854399910906e-08,9.505372288876916e-08,2.8363765517839803e-11,1.638611965687934e-09,5.266912445999131e-06,1.4212816928449779e-10,2.534023889115272e-06,6.271233925605377e-12,1.0829710855607655e-07,2.4080642059497192e-12,1.344778779819488e-13,2.8191035624697634e-20
3.88305520311132e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419966975408679,0.07743516888170772,0.006974119730497037,5.748718272381864e-05,0.0007388558982921235,0.06570926225600453,0.030753752603316652,3.930418980345994e-05,3.228201091982539e-10,0.0018471976395175148,4.794997521246989e-11,0.0005493117964122345,2.7464008629584583e-09,4.374436401156215e-06,3.0722285695056213e-09,1.5979096348640864e-10,9.848176948083945e-06,2.228294922999418e-05,0.005552791101039621,3.0408672640595198e-05,0.0005913579034568681,4.88566958703827e-09,3.2049662830508666e-09,3.5794935986301673e-09,4.5211404222387085e-10,1.895085368983174e-05,0.0027638594747696516,3.7275099285303325e-05,0.001313147413294767,3.5263322068659934e-05,5.713670436627568e-09,3.310179989840056e-08,9.510113913913764e-08,2.82772921477255e-11,1.6400742618899305e-09,5.261775531210063e-06,1.4215789986396607e-10,2.536007178543086e-06,6.276092914413268e-12,1.0822526276646488e-07,2.4076069636549295e-12,1.3445234419494887e-13,2.8202936945035645e-20
3.886815491093036e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44198501775980653,0.07740909858771768,0.0069661018732911206,5.7465398237513956e-05,0.0007389478347471919,0.06576492639715581,0.030769877487945886,3.9279156993862e-05,3.2356112808022793e-10,0.0018466141748670383,4.793136417116143e-11,0.0005494155060178102,2.746218537365376e-09,4.368247390836886e-06,3.0744192151937825e-09,1.5983897017225525e-10,9.837551511827309e-06,2.230077648757708e-05,0.005550775565566587,3.0274852978956952e-05,0.0005915802781157261,4.866148646504466e-09,3.200270493237872e-09,3.5783278344165125e-09,4.5450135713533487e-10,1.9043643714680793e-05,0.002776274985165915,3.729330223383824e-05,0.001314225729814089,3.529153450807293e-05,5.711714753107587e-09,3.310504047320917e-08,9.51484885588489e-08,2.819147757618838e-11,1.6415355902822269e-09,5.2566430155467704e-06,1.421875102666362e-10,2.5379889004015106e-06,6.2809480632170476e-12,1.0815347383265858e-07,2.407148979723794e-12,1.3442676899202037e-13,2.8214804804351687e-20
3.8905757790747515e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419733268683523,0.07738303730920139,0.006958093610576272,5.74436118030265e-05,0.0007390394527825059,0.06582057176323775,0.03078598242427569,3.925414442828827e-05,3.2430276245774855e-10,0.0018460309605249634,4.7912771875597745e-11,0.0005495191446730876,2.7460366715577044e-09,4.362067660128005e-06,3.076608077210138e-09,1.5988682407374388e-10,9.826938081630396e-06,2.231859162479883e-05,0.005548760632934418,3.0142114742990144e-05,0.0005918024501187493,4.846782663090675e-09,3.195581870783082e-09,3.5771629258845073e-09,4.5689343947249145e-10,1.9136565163088845e-05,0.0027887004872337805,3.731147962043146e-05,0.001315303579012896,3.531972776644254e-05,5.709759795638738e-09,3.3108265763044856e-08,9.519577126629197e-08,2.810631411406541e-11,1.6429959513678347e-09,5.25151489770213e-06,1.4221700071395616e-10,2.5399690559586904e-06,6.2857993750626115e-12,1.0808174159496632e-07,2.406690258921077e-12,1.3440115263916407e-13,2.822663927651759e-20
3.894336067056467e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44196162490904567,0.07735698504252213,0.006950094930861439,5.742182351559747e-05,0.0007391307531911677,0.06587619836094012,0.03080206744700456,3.92291520454085e-05,3.250450114897699e-10,0.0018454479957514544,4.789419822845922e-11,0.0005496227124735967,2.745855262912036e-09,4.355897193721113e-06,3.078795157811701e-09,1.5993452552832267e-10,9.81633663778378e-06,2.233639465064879e-05,0.005546746303531533,3.0010445227639484e-05,0.0005920244197525304,4.827569825515172e-09,3.190900403458431e-09,3.575998871496306e-09,4.592902865801833e-10,1.9229617839790578e-05,0.002801135950408936,3.732963148820169e-05,0.0013163809610980393,3.53479018580297e-05,5.7078055625562756e-09,3.311147580710065e-08,9.524298737915572e-08,2.802179419014683e-11,1.6444553456257836e-09,5.24639117635968e-06,1.4224637142673708e-10,2.5419476464778464e-06,6.290646852991284e-12,1.0801006589531381e-07,2.4062308059634956e-12,1.343754953996299e-13,2.823844043490094e-20
3.898096355038183e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419499119240403,0.0773309417840523,0.006942105822667372,5.740003346932859e-05,0.0007392217367598634,0.06593180619693784,0.03081813259062061,3.920417978451293e-05,3.2578787433538495e-10,0.0018448652798154516,4.787564313341835e-11,0.0005497262095146395,2.74567430883263e-09,4.349735976317511e-06,3.0809804592383993e-09,1.5998207487076853e-10,9.805747160757823e-06,2.235418557410732e-05,0.005544732577740916,2.9879831923334762e-05,0.0005922461873027785,4.808508350752178e-09,3.186226079074429e-09,3.5748356697434586e-09,4.616918958072418e-10,1.9322801550440522e-05,0.0028135813443244,3.734775788002657e-05,0.0013174578762753838,3.537605679703543e-05,5.705852052220094e-09,3.311467064426272e-08,9.529013701415879e-08,2.7937910356940704e-11,1.645913773514982e-09,5.24127185019364e-06,1.4227562262519913e-10,2.5439246732173435e-06,6.295490500016184e-12,1.0793844657722752e-07,2.4057706255201146e-12,1.3434979753440819e-13,2.8250208352362115e-20
3.901856643019899e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419381879551119,0.0773049075301732,0.006934126274526646,5.7378241757199226e-05,0.0007393124042689574,0.06598739527789131,0.03083417788940536,3.9179227585505866e-05,3.2653135015382455e-10,0.001844282811994558,4.785710649513098e-11,0.0005498296358912923,2.745493806751777e-09,4.343583992628886e-06,3.0831639837134283e-09,1.6002947243324266e-10,9.795169631198706e-06,2.237196440413611e-05,0.005542719455940218,2.9750262511954524e-05,0.0005924677530541825,4.7895964829862545e-09,3.1815588854765125e-09,3.5736733191340524e-09,4.6409826451328874e-10,1.941611610176191e-05,0.002826036638806647,3.736585883865536e-05,0.0013185343247498304,3.54041925976111e-05,5.7038992630069075e-09,3.311785031310782e-08,9.533722028753006e-08,2.7854655272886924e-11,1.6473712355272876e-09,5.236156917868907e-06,1.423047545287079e-10,2.545900137430765e-06,6.300330319148844e-12,1.0786688348581896e-07,2.4053097222169325e-12,1.343240593017722e-13,2.8261943101406804e-20
