Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),CO2X(24),H2OX(23),O(29),acetyl(44),C2H4X(215),C2H4X(70)
6.717690389671907e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523039418137289,0.11866666908413263,0.022821519758555984,7.750473791454775e-29,8.270267521252344e-19,1.7393319893855782e-12,5.370135499635899e-19,7.243100186528728e-19,8.083150987955578e-40,5.928877088345151e-08,1.8851862390596896e-36,5.9283201528761935e-08,2.7580970062571153e-25,2.1929476858701837e-24,2.6957181187068846e-31,2.8872479423304794e-32,6.071682078471017e-14,2.993909068643661e-27,3.237272185471281e-06,9.586860515285224e-08,1.460738223289362e-09,2.4920956384350634e-16,1.3453573254344657e-13,2.6461054826264393e-11,1.2125584472858162e-14,6.824918376344989e-13,3.5748502303941826e-10,1.571741787747563e-17,4.5144741270646106e-17,4.2265914962106794e-27,1.0111469157176332e-13,3.5920693375598933e-25,1.5723406762993967e-27,1.5332218394688433e-27,1.7853843918269657e-21,6.143598517857948e-14,4.975427310675326e-32,3.941359243092826e-32,8.10607439621782e-34
6.95923607468531e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230382192026125,0.11866655056152656,0.022821518035001064,9.294818494731379e-29,9.194087673174743e-19,1.864797926216295e-12,6.20982667708317e-19,8.052787149359952e-19,1.0077042651791092e-39,6.142059246094116e-08,2.329347235026991e-36,6.14146135174587e-08,3.1755085874863016e-25,2.5257067858847694e-24,3.2393267290331623e-31,3.4636913416214127e-32,6.516151746403365e-14,3.520297542486953e-27,3.353649093006124e-06,9.93156895649145e-08,1.5163452736980948e-09,2.585338366344643e-16,1.4278811410835653e-13,2.6465403575725283e-11,1.212757725800406e-14,6.82604467645536e-13,3.713435786356015e-10,1.751620180457862e-17,5.012480911470974e-17,4.412799945636558e-27,1.0679926279414055e-13,4.279620081894955e-25,1.822886063381928e-27,1.7722426264525706e-27,1.8722987129539365e-21,6.590642013356307e-14,6.045229452135741e-32,4.2617790073517856e-32,9.54800748531247e-34
7.200781759698713e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523037020284839,0.1186664320406239,0.022821516311446882,1.1074533249228977e-28,1.0184212468869006e-18,1.9946215491282646e-12,7.14361952024529e-19,8.920649882979842e-19,1.2463649154735432e-39,6.355241388690819e-08,2.8571152369357247e-36,6.354601067320133e-08,3.638453972636011e-25,2.8949303889321373e-24,3.8672356221433387e-31,4.128248479301282e-32,6.976319214702206e-14,4.120012227536726e-27,3.470024294786185e-06,1.0276277188903887e-07,1.5719674427083976e-09,2.67882025334093e-16,1.5119320333460493e-13,2.6469750642116914e-11,1.2129569271045922e-14,6.827170706466486e-13,3.8520440712163824e-10,1.9445049587531212e-17,5.545729886997528e-17,4.604681375263938e-27,1.125510252986475e-13,5.065908940458887e-25,2.1020502195404304e-27,2.0379585892709577e-27,1.9598232937502254e-21,7.053382041471648e-14,7.292118740433439e-32,4.5962028233148845e-32,1.1193312309633248e-33
7.442327444712115e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523035821383969,0.11866631352142462,0.022821514587893433,1.3115716584355828e-28,1.1242976837631292e-18,2.128802802022141e-12,8.178286768895321e-19,9.848740773257774e-19,1.530338962854697e-39,6.568423517184925e-08,3.480786759127358e-36,6.567739299616516e-08,4.150164213648259e-25,3.303229539088566e-24,4.589050718982256e-31,4.890728273323683e-32,7.452184372779104e-14,4.800676677117225e-27,3.586397790836879e-06,1.0620985212524753e-07,1.6276047281361458e-09,2.772541396854885e-16,1.5974482991420915e-13,2.6474096713411144e-11,1.2131560828819728e-14,6.828296648704628e-13,3.99067507784664e-10,2.150828149949463e-17,6.115441479019272e-17,4.803174097186648e-27,1.183656432581243e-13,5.960839892516829e-25,2.4118914850333583e-27,2.332245633616533e-27,2.0479466725869257e-21,7.531818447449939e-14,8.737580861548447e-32,4.945086812391312e-32,1.3063417043454776e-33
7.683873129725518e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523034622500003,0.11866619500392873,0.022821512864340733,1.5446218676833358e-28,1.237268267583028e-18,2.2673416296658686e-12,9.320766453238122e-19,1.0839083224444314e-18,1.8663655440762267e-39,6.781605632548095e-08,4.2139964628682555e-36,6.780876048652292e-08,4.71395352449684e-25,3.753284247095242e-24,5.4150720412500885e-31,5.761612620207858e-32,7.943747111608331e-14,5.570397500661168e-27,3.70276958118326e-06,1.096569302735624e-07,1.6832571292541373e-09,2.8665018932018363e-16,1.6843720727802133e-13,2.647844199673098e-11,1.2133552023635359e-14,6.829422558171551e-13,4.12932880405684e-10,2.371012326342177e-17,6.722818665110731e-17,5.0093112982551865e-27,1.242391773041633e-13,6.974837686105087e-25,2.7545298626658852e-27,2.6570361851735216e-27,2.1366615140222957e-21,8.025951078724242e-14,1.0404669124678055e-31,5.308965388332658e-32,1.518113122143209e-33
7.925418814738921e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230334236329406,0.11866607648813617,0.022821511140788786,1.8095586130827027e-28,1.357561781627448e-18,2.410237977167257e-12,1.0578169743680122e-18,1.189368831664545e-18,2.2618721694233727e-39,6.994787735697995e-08,5.0716962319248083e-36,6.994011314444642e-08,5.333223081799794e-25,4.247847489274908e-24,6.356270733590038e-31,6.752032399283904e-32,8.451007322829128e-14,6.4377475102281804e-27,3.819139665850228e-06,1.1310400633400522e-07,1.7389246453360609e-09,2.960701840339193e-16,1.7726481514498816e-13,2.648278669911347e-11,1.2135542954945169e-14,6.830548489775278e-13,4.2680052476584567e-10,2.6054747203680632e-17,7.369056917023381e-17,5.224219213465798e-27,1.3016796177163592e-13,8.118825648556287e-25,3.1321547316679798e-27,3.0143214933167764e-27,2.2259630067114177e-21,8.535779783658416e-14,1.2317965186988614e-31,5.688451456677319e-32,1.7570596239063948e-33
8.408510184765727e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523031025949524,0.11866583946166098,0.02282150769368716,2.448231326382599e-28,1.6210361417601873e-18,2.7091030113547656e-12,1.3467672959514297e-18,1.4203760910789983e-18,3.266537373847146e-39,7.421151908764295e-08,7.230757182480034e-36,7.420277396368019e-08,6.752549129663944e-25,5.382132068226893e-24,8.633328006042393e-31,9.141067091668987e-32,9.512619727382864e-14,8.503269964343073e-27,4.051874718245907e-06,1.1999815219136233e-07,1.8503050190793992e-09,3.1498204731815693e-16,1.9530493149259086e-13,2.649147532326786e-11,1.2139524454955802e-14,6.832800674844078e-13,4.545426276905331e-10,3.118891712415316e-17,8.78291528157615e-17,5.685590838207456e-27,1.4217797235216658e-13,1.0844336022737763e-24,4.0014940818154575e-27,3.834652361910667e-27,2.4063182036186348e-21,9.602524805697188e-14,1.6992830659819217e-31,6.497340748152364e-32,2.327174156000585e-33
8.891601554792532e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523028628333717,0.11866560244199885,0.02282150424658861,3.2549426860384077e-28,1.91655823840919e-18,3.025397463863297e-12,1.690775067650311e-18,1.6795111132321664e-18,4.619482747654398e-39,7.847516042986778e-08,1.0107461609046523e-35,7.846537545524587e-08,8.437391436890515e-25,6.72981262018234e-24,1.1522742272594967e-30,1.216107602693159e-31,1.0637020716125799e-13,1.107601823157608e-26,4.2846029482239146e-06,1.2689228969749384e-07,1.961745845454783e-09,3.3398980726797167e-16,2.138246394191791e-13,2.6500163613852638e-11,1.2143505803188917e-14,6.8350534770799e-13,4.822938154531581e-10,3.69438099013781e-17,1.0366615117340159e-16,6.198396841889228e-27,1.543701102408935e-13,1.4235498907030736e-24,5.0387102516218834e-27,4.810312396746063e-27,2.5890056286642472e-21,1.0732052295684132e-13,2.299237001710051e-31,7.378516336534891e-32,3.0389072887100883e-33
9.374692924819338e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523026230785519,0.11866536542914956,0.022821500799493157,4.260247212048444e-28,2.245966648299289e-18,3.3591208938552905e-12,2.0962612638568004e-18,1.9683901702577023e-18,6.410151715780548e-39,8.273880144363699e-08,1.3878540774000314e-35,8.272791762052369e-08,1.0418646056616445e-24,8.315997889393014e-24,1.5139800345351915e-30,1.5927482637438716e-31,1.182420941821084e-13,1.424345484651795e-26,4.517324355984365e-06,1.3378641885257494e-07,2.0732471226634476e-09,3.530935415649091e-16,2.327864283086182e-13,2.6508851900832183e-11,1.2147487149774755e-14,6.837306984807914e-13,5.100540876650905e-10,4.335205220465615e-17,1.2129758263212955e-16,6.775620454608615e-27,1.6672182850088365e-13,1.8399363402083837e-24,6.26367736928111e-27,5.9593029892789045e-27,2.774041925897771e-21,1.1924361034995783e-13,3.057698054637025e-31,8.340485365136925e-32,3.916962555946849e-33
9.857784294846144e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230238333049283,0.11866512842311291,0.022821497352400848,5.498228451656154e-28,2.611099930928887e-18,3.710272860591787e-12,2.569984581217253e-18,2.2886295624678245e-18,8.744714041142557e-39,8.700244218302539e-08,1.875248498907882e-35,8.699040046089394e-08,1.2728932446061886e-24,1.0167244462595014e-23,1.9613989621258677e-30,2.05691480128524e-31,1.307418496279062e-13,1.8102567259468417e-26,4.750038941727376e-06,1.4068053965678102e-07,2.184808849858605e-09,3.722933279063149e-16,2.521558126708045e-13,2.651754019976411e-11,1.2151468501842851e-14,6.839561203063986e-13,5.378234442607631e-10,5.044583840501438e-17,1.4081943824649046e-16,7.432404185229511e-27,1.792134631225753e-13,2.345248476214024e-24,7.697291298429186e-27,7.300509709606787e-27,2.9614629658533397e-21,1.3179449805012424e-13,4.004046803172834e-31,9.393870202710088e-32,4.9887655395973654e-33
1e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230231275312555,0.1186650586529707,0.022821496337623103,5.912506985331635e-28,2.7256646908515633e-18,3.8169678624044025e-12,2.7234763882530076e-18,2.3891142248028223e-18,9.553786892374118e-39,8.825760153812125e-08,2.0432931313076644e-35,8.824520768832468e-08,1.3476740553407027e-24,1.0766806946705735e-23,2.1115485934925635e-30,2.212317471578151e-31,1.345412356515359e-13,1.9385993381894087e-26,4.818545735830405e-06,1.4271007598014888e-07,2.217662662860741e-09,3.779638025312144e-16,2.5793093943429025e-13,2.652009791691184e-11,1.2152640557792573e-14,6.840224949175052e-13,5.460001060902063e-10,5.26693972608629e-17,1.4694056897280733e-16,7.643461543193186e-27,1.8291499269050612e-13,2.512785826666282e-24,8.162268998916117e-27,7.734843142486978e-27,3.0170988343701757e-21,1.356089232478006e-13,4.323220500278419e-31,9.723293895891945e-32,5.345612138434428e-33
1.034087566487295e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230214358919424,0.11866489142388875,0.02282149390531171,7.006648859776398e-28,3.0137964087332278e-18,4.078852923446787e-12,3.119034607969369e-18,2.6418454202784047e-18,1.1747957870230401e-38,9.126608269682647e-08,2.497291122463941e-35,9.125282397773669e-08,1.5402575253488307e-24,1.2311546771586527e-23,2.508976649626386e-30,2.6228976767686968e-31,1.4386946479124174e-13,2.2760229133318972e-26,4.982746705653039e-06,1.4757465211028743e-07,2.2964310263518013e-09,3.915892439935917e-16,2.719010807077842e-13,2.6526228474021545e-11,1.215544984260274e-14,6.841816123062095e-13,5.656018852284018e-10,5.8256934599871e-17,1.6232767011230566e-16,8.186253126705516e-27,1.9182785766072539e-13,2.9520971654452825e-24,9.361432523197771e-27,8.853683169349372e-27,3.151318445955755e-21,1.4497317387267385e-13,5.171113698005464e-31,1.0551738523223696e-31,6.284568701346323e-33
1.0823967034899755e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230190385465596,0.11866465443147685,0.02282149045822577,8.82661588332661e-28,3.455894252481832e-18,4.4648606418694766e-12,3.7507847537451536e-18,3.0296537712223417e-18,1.5562627410636934e-38,9.552972302971639e-08,3.281732585434774e-35,9.551518817243187e-08,1.847537560539125e-24,1.4778148759949407e-23,3.172533195363427e-30,3.3062647136230317e-31,1.57624930965389e-13,2.833224985158842e-26,5.215447647961423e-06,1.544687562132697e-07,2.4081136513752963e-09,4.1098136752358963e-16,2.919927371861138e-13,2.6534916713265705e-11,1.2159431167314402e-14,6.844071742979649e-13,5.93389410529407e-10,6.681674085189798e-17,1.8591819914883538e-16,9.056912360864313e-27,2.0454975657184276e-13,3.6739305557756e-24,1.1278917388028575e-26,1.0639405108825021e-26,3.3436666217192533e-21,1.5877962563393222e-13,6.594972399440043e-31,1.1829595246886115e-31,7.837180798667183e-33
1.1307058404926561e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230166412687783,0.11866441744587701,0.022821487011143057,1.1003721124539842e-27,3.9392315142162425e-18,4.868295575389595e-12,4.472970826107325e-18,3.4536705753779588e-18,2.0356815003780647e-38,9.979336322153721e-08,4.261052987698261e-35,9.977749304635937e-08,2.1985035888605707e-24,1.7597908630202754e-23,3.9697461515454176e-30,4.124299266452388e-31,1.720082394441525e-13,3.49463735784746e-26,5.448141768852589e-06,1.6136285196590344e-07,2.5198567240854197e-09,4.3046977619203077e-16,3.1240394378990623e-13,2.6543604932344497e-11,1.2163412482784728e-14,6.846328067665825e-13,6.211860200995191e-10,7.615619173746923e-17,2.1168690991431763e-16,1.0067245959387474e-26,2.1736608091584914e-13,4.525284352318329e-24,1.3473636662090017e-26,1.267917661007896e-26,3.538574030384173e-21,1.7321384115101376e-13,8.315821355598954e-31,1.3246495029799407e-31,9.68282618822396e-33
1.1790149774953367e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523014244058597,0.11866418046708901,0.022821483564063594,1.3587720158465792e-27,4.465646193209034e-18,5.2891572835996525e-12,5.293646446930266e-18,3.915511777240382e-18,2.632368824839483e-38,1.0405700330831871e-07,5.472398779219528e-35,1.0403973860089898e-07,2.5970943587884647e-24,2.0803121127636275e-23,4.920040588319996e-30,5.09588318312661e-31,1.870193815215696e-13,4.2741392111842175e-26,5.680829068526585e-06,1.682569393683642e-07,2.6316602436358486e-09,4.500545476942913e-16,3.331100137686241e-13,2.6552293147054783e-11,1.2167393796256138e-14,6.848585102221569e-13,6.489917138736738e-10,8.630581501367763e-17,2.39729657271757e-16,1.1243149322508858e-26,2.302654123571956e-13,5.521667041056203e-24,1.5970384192610516e-26,1.499527765682962e-26,3.736112234889832e-21,1.8827580824139967e-13,1.0377784548077369e-30,1.4825127168025851e-31,1.1860892287862495e-32
1.2273241144980172e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523011846916013,0.11866394349511267,0.02282148011698741,1.663260969064701e-27,5.036976260750029e-18,5.72744532614988e-12,6.221170554344213e-18,4.416793325271147e-18,3.368365341236691e-38,1.0832064332282781e-07,6.95792928102076e-35,1.083019248374305e-07,3.0474123729022524e-24,2.4427483114818672e-23,6.044644474267744e-30,6.241533624617554e-31,2.0265834849180135e-13,5.186732274804735e-26,5.913509547183461e-06,1.751510184208279e-07,2.743524209211556e-09,4.697357597237522e-16,3.5408815524761644e-13,2.6560981362913604e-11,1.2171375110257789e-14,6.850842849025352e-13,6.76806491797515e-10,9.729574841133303e-17,2.7014226825342535e-16,1.2613754507339293e-26,2.4323770044530066e-13,6.679539915807752e-24,1.8794833319718915e-26,1.7610767137442486e-26,3.93635596349238e-21,2.0396551472278483e-13,1.282886160534364e-30,1.6592273338432848e-31,1.4413981877960452e-32
1.2756332515006978e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523009449841025,0.1186637065299478,0.022821476669914527,2.01966670098044e-27,5.655059662498635e-18,6.183159262745954e-12,7.264194437124421e-18,4.959131172400515e-18,4.268617420597108e-38,1.1258428329499961e-07,8.765145883876379e-35,1.1256405175733376e-07,3.553718549879852e-24,2.8506053159991427e-23,7.366625434213234e-30,7.583420270656464e-31,2.1892513164912626e-13,6.248545948288096e-26,6.146183205023256e-06,1.8204508912347024e-07,2.855448620018942e-09,4.895134899720354e-16,3.7531725914070745e-13,2.6569669578407812e-11,1.2175356424095743e-14,6.853101308593947e-13,7.046303538240474e-10,1.0915575648866181e-16,3.0302054290640304e-16,1.4211587512053124e-26,2.5627404376070866e-13,8.01629040563367e-24,2.1973615124174308e-26,2.0549546377805164e-26,4.139382151186861e-21,2.2028294841306713e-13,1.5721122123711527e-30,1.8579215243051351e-31,1.738792885916159e-32
1.372251525506059e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230046558938275,0.11866323262005163,0.022821469775778713,2.913842778149524e-27,7.038838060797659e-18,7.1468630571911135e-12,9.732817245806294e-18,6.1734395444192605e-18,6.678486914057017e-38,1.2111156321938234e-07,1.356535488501807e-34,1.2108812765277422e-07,4.7521467051400514e-24,3.817302987512692e-23,1.0705016569851762e-29,1.09534767807421e-30,2.5334211170306244e-13,8.890376773993967e-26,6.611510059051747e-06,1.9583320547999484e-07,3.0794787741379254e-09,5.29358815887109e-16,4.1845163877346074e-13,2.658704600791435e-11,1.2183319051103375e-14,6.857620369594999e-13,7.603053299920654e-10,1.3560317828985491e-16,3.7655714193605095e-16,1.823821415278771e-26,2.8250825882341087e-13,1.1300708381132207e-23,2.9505333956939785e-26,2.749652131683843e-26,4.554098282476513e-21,2.548009486933644e-13,2.305954521414728e-30,2.33647692976948e-31,2.479899818466836e-32
1.46886979951142e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229998622169904,0.11866275873739893,0.022821462881656297,4.097221878343249e-27,8.631684218353933e-18,8.180265145748468e-12,1.2774584417370324e-17,7.5713644132222e-18,1.0130556557325526e-37,1.2963884327149693e-07,2.03790133749089e-34,1.29611966298258e-07,6.229693069250331e-24,5.01124313878396e-23,1.5160380231648503e-29,1.5419344416596593e-30,2.902702520410624e-13,1.2352961713699515e-25,7.07680963221228e-06,2.096212884393463e-07,3.3037506996346282e-09,5.695911469489735e-16,4.623744960254149e-13,2.6604422427468165e-11,1.2191281673562621e-14,6.862142290426e-13,8.160166420003353e-10,1.658787218309303e-16,4.611052901745666e-16,2.366148225241843e-26,3.089160806899667e-13,1.5532937971761255e-23,3.879671348946766e-26,3.604294775744508e-26,4.9809083060235336e-21,2.918297116311118e-13,3.289892071423593e-30,2.954457922134406e-31,3.4530416401530974e-32
1.5654880735167812e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45229950688104964,0.11866228488198803,0.02282145598754739,5.633671368561682e-27,1.0448300348717854e-17,9.283362008180669e-12,1.646917959245756e-17,9.165833185632382e-18,1.4957783587645061e-37,1.38166123608236e-07,2.9828913942730496e-34,1.3813556770482197e-07,8.026258576607752e-24,6.465516470850357e-23,2.0993235010104782e-29,2.1225092939759846e-30,3.2970948302376197e-13,1.681024805696168e-25,7.542081926104977e-06,2.234093380029343e-07,3.528264390111925e-09,6.1021110464441425e-16,5.069681242175323e-13,2.66217988424241e-11,1.2199244293928404e-14,6.866667079859953e-13,8.717642894596255e-10,2.0020714901988938e-16,5.574303662290796e-16,3.089074924627176e-26,3.3545771964545827e-13,2.0886177038212965e-23,5.009286057139724e-26,4.640757488163525e-26,5.4204752999396e-21,3.31369139779905e-13,4.5821804489443585e-30,3.759148884735804e-31,4.7077628697209685e-32
1.6621063475221423e-11,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4522990275674332,0.11866181105381736,0.022821449093452097,7.595475312386678e-27,1.2503388060758691e-17,1.0456150125201782e-11,2.0900784373682743e-17,1.0969773159722281e-17,2.1567546239606577e-37,1.4669340435962386e-07,4.267199674841823e-34,1.4665893188350248e-07,1.0184315007309229e-23,8.215469181979867e-23,2.850228236726425e-29,2.8647496309256384e-30,3.716597350147295e-13,2.2457888940798596e-25,8.007326942329864e-06,2.3719735417216944e-07,3.7530198391737264e-09,6.512193104368469e-16,5.521324850234597e-13,2.663917525825476e-11,1.2207206914709626e-14,6.87119474670722e-13,9.275482719823979e-10,2.3880749880593003e-16,6.66297291428348e-16,4.041497996733346e-26,3.621025849587833e-13,2.7548690311870635e-23,6.365246642503824e-26,5.882080546499966e-26,5.873469727130581e-21,3.7341913569808947e-13,6.249208097465315e-30,4.811135515596371e-31,6.299835743850844e-32
