Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),CO2X(24),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CH2OH(40)
7.949521035706203e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438384577773267,0.10195953482708058,0.018048718737363138,5.764185833985405e-07,0.0032303388581297193,0.010506310884548668,0.0059010599213386574,7.299218588237776e-05,3.996170243676076e-05,0.0025769447562659455,1.0189948477691525e-10,0.00041344467136944675,4.300311536822895e-09,9.438860921147308e-05,1.20698116683183e-09,5.383140537374632e-11,0.00018945873159711098,5.4023012876551224e-06,0.007342175240435416,7.380682491994875e-05,0.00026576181861436325,4.0147059050394826e-07,1.1571032186243646e-08,4.3341853261570466e-08,1.4545806818871742e-07,1.4391483799913367e-09,1.514167471538728e-05,0.0005601002597266964,9.769615547283053e-08,2.1317702294735195e-11,0.00021025625434267127,1.476182326768959e-05,8.004105418566303e-09,8.548758527409893e-06,5.873950817102115e-10,1.8324005160587293e-08,1.0483632901194106e-09,1.713452603235579e-11,2.017513666084288e-07,3.8053464176544625e-11,4.343628436144412e-06,5.888581750046708e-07,2.272615628694316e-14,1.5279224896818791e-12,6.893071258032874e-08,1.0587277983126573e-08
7.965339821925122e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44383682410988207,0.1019440162424668,0.018039926365509877,5.776141626661972e-07,0.003234209061044766,0.010535529286999197,0.005915629920834745,7.301509436977167e-05,4.005443078570132e-05,0.002576673129165283,1.0193117154867685e-10,0.0004135570160592874,4.299642409274191e-09,9.432223791606873e-05,1.2078298585830648e-09,5.393167837731245e-11,0.00018888687763101938,5.420317196517498e-06,0.007341027657552801,7.350852700120148e-05,0.00026604709567545014,4.0027259278989174e-07,1.1564176388609981e-08,4.333614573554963e-08,1.4563134106388625e-07,1.4476204224602134e-09,1.5215707181412512e-05,0.0005622332015182086,9.792164556999123e-08,2.1304343368146376e-11,0.0002108420076075442,1.4748384355156628e-05,8.003232299911667e-09,8.57726954688067e-06,5.856199467467691e-10,1.836918078628353e-08,1.0476222745035651e-09,1.7192371688323935e-11,2.0181477075800152e-07,3.8143399148901016e-11,4.333331102868301e-06,5.909330778352238e-07,2.2661240045157875e-14,1.5330122529731289e-12,6.90907025247967e-08,1.0580385703975953e-08
7.981158608144041e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44383518663306554,0.1019285043451594,0.018031138343490412,5.788086985684567e-07,0.0032380697770308955,0.01056474950984918,0.005930196339784065,7.303751621196477e-05,4.014691870850355e-05,0.0025763980753129964,1.0196184313749964e-10,0.00041366925132379725,4.298958819773533e-09,9.425524095147501e-05,1.2086762781541506e-09,5.4031620955561407e-11,0.00018831827057647397,5.438327523650991e-06,0.0073398805209517115,7.321220742886188e-05,0.00026633200668526566,3.990813839522374e-07,1.1557309194785203e-08,4.333038994544063e-08,1.4580418725771278e-07,1.456119144349559e-09,1.528988561007645e-05,0.0005643677123991967,9.814707171853668e-08,2.129104900521964e-11,0.00021142779265420527,1.4734950391894989e-05,8.002348474935107e-09,8.605771735136395e-06,5.838548865238187e-10,1.8414344802675684e-08,1.0468743059672785e-09,1.725026619668996e-11,2.018768212382359e-07,3.823324037703488e-11,4.323066084614329e-06,5.930074548450743e-07,2.259655063348825e-14,1.5381003868957497e-12,6.925027546489735e-08,1.0573428887298545e-08
7.996977394362961e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438335453742306,0.10191299910541159,0.018022354669692146,5.800021952444716e-07,0.0032419210569350223,0.010593971493515052,0.005944759163646461,7.305945507452169e-05,4.0239166450154284e-05,0.002576119633857288,1.019915087481153e-10,0.00041378137744027256,4.2982609622784245e-09,9.418762516811291e-05,1.2095204681742412e-09,5.413123565417214e-11,0.00018775288807108207,5.456332207459023e-06,0.007338733828860014,7.291784788945656e-05,0.00026661655298003287,3.978969070845391e-07,1.1550430800853365e-08,4.332458656709429e-08,1.4597660903759613e-07,1.4646445486214731e-09,1.5364209785755032e-05,0.0005665037852463053,9.837243374417538e-08,2.1277818668192405e-11,0.00021201360827028147,1.4721521921826651e-05,8.0014540658671e-09,8.63426499467043e-06,5.820998316795792e-10,1.845949716470848e-08,1.046119460758392e-09,1.7308209417801883e-11,2.019375282366236e-07,3.832298798225697e-11,4.3128335137336935e-06,5.950812971770989e-07,2.2532088455614958e-14,1.5431868740100957e-12,6.940943182499336e-08,1.0566408245444124e-08
8.01279618058188e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438319003603942,0.10189750049368868,0.01801357534248993,5.811946567997575e-07,0.003245762951229445,0.01062319517901331,0.005959318378014923,7.308091460597658e-05,4.033117426072374e-05,0.0025758378435572354,1.0202017753696677e-10,0.00041389339468348894,4.2975490286605145e-09,9.411939736453926e-05,1.2103624705538793e-09,5.423052500675739e-11,0.00018719070786765723,5.474331187190214e-06,0.007337587579515099,7.262543027584237e-05,0.00026690073588696913,3.9671910584781275e-07,1.154354140078273e-08,4.331873626969202e-08,1.4614860865438584e-07,1.4731966383672323e-09,1.543867949537304e-05,0.0005686414130497701,9.859773147412857e-08,2.1264651822274216e-11,0.00021259945325558647,1.470809948018286e-05,8.000549193721943e-09,8.662749229313982e-06,5.803547132090791e-10,1.8504637827738453e-08,1.0453578145469518e-09,1.7366201212463054e-11,2.0199690189347753e-07,3.841264208686383e-11,4.302633517058008e-06,5.97154596090027e-07,2.246785388529812e-14,1.548271697115985e-12,6.956817203829225e-08,1.0559324485133253e-08
8.0286149668008e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438302516182415,0.10188200848066696,0.018004800360246313,5.823860873063819e-07,0.003249595510014427,0.01065242050795443,0.005973873968614175,7.310189843776416e-05,4.042294239526298e-05,0.002575552742786452,1.0204785861190346e-10,0.0004140053033257336,4.296823208725687e-09,9.405056428769244e-05,1.2112023264947441e-09,5.4329491534674605e-11,0.0001866317078349295,5.492324402929281e-06,0.007336441771163893,7.233493668459689e-05,0.0002671845567243709,3.955479244645728e-07,1.153664118644702e-08,4.331283971580875e-08,1.4632018834249335e-07,1.4817754168076967e-09,1.5513294528391898e-05,0.0005707805889123777,9.882296473711565e-08,2.1251547935662263e-11,0.00021318532642199643,1.4694683593581848e-05,7.999633978309201e-09,8.691224344221716e-06,5.786194624663776e-10,1.8549766747529577e-08,1.0445894424279496e-09,1.7424241441928873e-11,2.0205495230173516e-07,3.850220281410969e-11,4.292466215990201e-06,5.992273429572249e-07,2.24038472669239e-14,1.5533548392501185e-12,6.972649654666788e-08,1.0552178307489932e-08
8.044433753019719e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382859917412937,0.10186652303723248,0.01799602972131186,5.835764908031532e-07,0.0032534187830207733,0.010681647422536831,0.0059884259212992655,7.312241018415382e-05,4.051447111370301e-05,0.002575264369536735,1.0207456103189177e-10,0.00041411710363683797,4.296083690234048e-09,9.398113263314053e-05,1.2120400764993258e-09,5.442813774684425e-11,0.0001860758659582141,5.510311795588023e-06,0.0073352964020628325,7.204634941344424e-05,0.0002674680168016975,3.9438330771292195e-07,1.1529730347646587e-08,4.3306897561475683e-08,1.4649135032000244e-07,1.4903808872937227e-09,1.558805467679791e-05,0.0005729213060484305,9.904813336333899e-08,2.1238506479554496e-11,0.00021377122659332667,1.4681274780106524e-05,7.998708538245135e-09,8.719690245857474e-06,5.768940111666539e-10,1.8594883880248872e-08,1.0438144189240913e-09,1.748232996790417e-11,2.0211168950677215e-07,3.859167028817924e-11,4.282331726594416e-06,6.012995292654907e-07,2.2340068916044525e-14,1.5584362836835175e-12,6.988440580048476e-08,1.0544970408074285e-08
8.060252539238638e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382694305408954,0.10185104413447979,0.01798726342402534,5.847658712958127e-07,0.003257232819612399,0.010710875865540903,0.006002974222054194,7.314245344218701e-05,4.0605760680755075e-05,0.0025749727614216692,1.0210029380673989e-10,0.0004142287958842096,4.295330658919751e-09,9.391110904533133e-05,1.2128757603805186e-09,5.452646613957492e-11,0.00018552316034004023,5.528293306896395e-06,0.007334151470477862,7.175965095871491e-05,0.00026775111741965456,3.932252009207054e-07,1.1522809072129261e-08,4.330091045624239e-08,1.4666209678878005e-07,1.499013053306568e-09,1.566295973508997e-05,0.0005750635577827148,9.92732371844695e-08,2.122552692816347e-11,0.00021435715260521008,1.4667873549382126e-05,7.997772990963945e-09,8.748146841980151e-06,5.751782913881722e-10,1.863998918246208e-08,1.0430328179885867e-09,1.754046665254009e-11,2.021671235062244e-07,3.8681044634160463e-11,4.272230159684944e-06,6.033711466138614e-07,2.2276519119911505e-14,1.5635160139189919e-12,7.004190025842482e-08,1.0537701476915385e-08
8.076071325457558e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382528328383297,0.10183557174371066,0.017978501466713984,5.859542327572238e-07,0.00326103766878889,0.010740105780323079,0.006017518856990545,7.316203179161783e-05,4.0696811365812486e-05,0.0025746779556802147,1.0212506589683716e-10,0.000414340380332864,4.294564298510719e-09,9.384050011784442e-05,1.2137094172711306e-09,5.4624479196395724e-11,0.0001849735692007397,5.546268879393669e-06,0.00733300697468442,7.147482401283996e-05,0.00026803385987027577,3.9207354995971326e-07,1.1515877545611125e-08,4.3294879043238494e-08,1.4683242993458656e-07,1.5076719184582297e-09,1.5738009500267574e-05,0.0005772073375494757,9.949827603363224e-08,2.121260875872784e-11,0.0002149431033049762,1.465448040265383e-05,7.996827452728999e-09,8.776594041629704e-06,5.734722355741232e-10,1.8685082611129412e-08,1.0422447130079575e-09,1.7598651358431456e-11,2.0222126424981934e-07,3.8770325978018354e-11,4.262161620914155e-06,6.054421867124298e-07,2.2213198138002465e-14,1.5685940136886274e-12,7.019898038731639e-08,1.0530372198544094e-08
8.091890111676477e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382361988875274,0.10182010583643294,0.01796974384769377,5.871415791275664e-07,0.0032648333791880555,0.010769337110810009,0.006032059812346141,7.318114879485665e-05,4.078762344285392e-05,0.002574379989180255,1.0214888621290725e-10,0.00041445185724545646,4.293784790748204e-09,9.37693123936447e-05,1.2145410856333116e-09,5.4722179387895056e-11,0.00018442707087899774,5.564238456419682e-06,0.007331862912967424,7.119185146187842e-05,0.0002683162454370046,3.9092830123994686e-07,1.1508935951797046e-08,4.3288803959234715e-08,1.4700235192718538e-07,1.516357486491823e-09,1.5813203771818395e-05,0.0005793526388913957,9.972324974539193e-08,2.1199751451523245e-11,0.000215529077551532,1.4641095832864272e-05,7.995872038643933e-09,8.8050317551133e-06,5.717757765343471e-10,1.8730164123601373e-08,1.0414501768048684e-09,1.7656883948613852e-11,2.0227412163921552e-07,3.885951444656884e-11,4.252126210859463e-06,6.075126413811726e-07,2.2150106202541286e-14,1.5736702669513045e-12,7.035564666196583e-08,1.0522983252025927e-08
8.107708897895396e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438219528939281,0.10180464638435913,0.017960990565269588,5.883279143145276e-07,0.0032686199990884742,0.01079856980149273,0.006046597074483716,7.319980799691703e-05,4.087819719034801e-05,0.002574078898422125,1.0217176361577527e-10,0.0004145632268823137,4.292992315406238e-09,9.36975523653383e-05,1.2153708032678988e-09,5.4819569171566437e-11,0.00018388364383236606,5.582201982106174e-06,0.0073307192836212535,7.091071638307822e-05,0.0002685982753947744,3.897894017039346e-07,1.1501984472401009e-08,4.3282685834703754e-08,1.4717186492045358e-07,1.5250697612818724e-09,1.588854235170603e-05,0.0005814994554585784,9.994815815573915e-08,2.1186954489873073e-11,0.00021611507421524377,1.462772032473101e-05,7.994906862663664e-09,8.833459893991599e-06,5.700888474469391e-10,1.8775233677614565e-08,1.0406492816409795e-09,1.7715164286560866e-11,2.0232570552785147e-07,3.894861016745322e-11,4.242124025109305e-06,6.095825025487879e-07,2.208724351901171e-14,1.578744757890235e-12,7.051189956499154e-08,1.0515535310994017e-08
8.123527684114316e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44382028232412746,0.10178919335940534,0.017952241617735554,5.895132421934958e-07,0.0032723975764120342,0.010827803797420966,0.0060611306298896045,7.321801292536548e-05,4.096853289115934e-05,0.0025737747195420995,1.021937069161481e-10,0.0004146744895014653,4.29218705031093e-09,9.362522647542958e-05,1.2161986073236824e-09,5.4916650991660735e-11,0.0001833432666377397,5.600159401368199e-06,0.00732957608494974,7.06314020424694e-05,0.00026887995101008814,3.886567988211093e-07,1.1495023287166336e-08,4.327652529388019e-08,1.473409710524906e-07,1.5338087468346473e-09,1.596402504435753e-05,0.0005836477810075382,1.0017300110207622e-07,2.117421736015668e-11,0.00021670109217782,1.4614354354823866e-05,7.993932037605323e-09,8.861878371065163e-06,5.684113818597426e-10,1.8820291231287643e-08,1.0398420992198128e-09,1.7773492236181413e-11,2.0237602572080256e-07,3.903761326911317e-11,4.23215515434816e-06,6.116517622515454e-07,2.202461026666466e-14,1.5838174709105273e-12,7.066773958666054e-08,1.0508029043682096e-08
8.139346470333235e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381860820381214,0.10177374673368988,0.01794349700337518,5.906975666077541e-07,0.0032761661587264617,0.01085703904419744,0.006075660465172442,7.32357670902742e-05,4.1058630832455756e-05,0.0025734674883158663,1.022147248744082e-10,0.000414785645358674,4.2913691713596435e-09,9.355234111657989e-05,1.2170245343065834e-09,5.501342727904477e-11,0.00018280591799179792,5.618110659895638e-06,0.007328433315266147,7.035389189248975e-05,0.0002691612735410971,3.875304405822361e-07,1.1488052573885632e-08,4.3270322954820404e-08,1.4750967244572793e-07,1.5425744472884295e-09,1.6039651656650943e-05,0.000585797609400194,1.0039777842320341e-07,2.116153955181868e-11,0.00021728713033219586,1.4600998391642183e-05,7.992947675159087e-09,8.890287100361024e-06,5.667433136917296e-10,1.8865336743117217e-08,1.0390287006896388e-09,1.783186766181693e-11,2.0242509197464648e-07,3.912652388076602e-11,4.22221968444058e-06,6.137204126321453e-07,2.1962206599018842e-14,1.588888390636773e-12,7.082316722472705e-08,1.0500465112957484e-08
8.155165256552154e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438169305571398,0.10175830647953214,0.017934756720461627,5.918808913686744e-07,0.003279925793247843,0.010886275487972252,0.006090186567061896,7.325307398417679e-05,4.1148491305617154e-05,0.002573157240161957,1.0223482620042007e-10,0.0004148966947074678,4.290538852540011e-09,9.347890263186795e-05,1.2178486200887477e-09,5.510990045106635e-11,0.00018227157671141028,5.6360557041447795e-06,0.007327290972893158,7.007816956964235e-05,0.0002694422442376786,3.8641027549390054e-07,1.1481072508420623e-08,4.326407942946167e-08,1.4767797120703815e-07,1.5513668669137903e-09,1.6115421997902714e-05,0.0005879489346028694,1.0062248995930568e-07,2.114892055737561e-11,0.0002178731875824184,1.458765289569193e-05,7.991953885898933e-09,8.91868599711936e-06,5.650845772342755e-10,1.8910370171973927e-08,1.038209156646379e-09,1.7890290428238817e-11,2.024729139973363e-07,3.921534213238071e-11,4.212317696514266e-06,6.157884459385894e-07,2.190003264435516e-14,1.593957501910661e-12,7.097818298427359e-08,1.0492844176354119e-08
8.170984042771074e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438152494079679,0.10174287256945125,0.017926020767257918,5.930632202559119e-07,0.003283676526843136,0.010915513075437326,0.0061047089224073965,7.326993708202701e-05,4.123811460614544e-05,0.002572844010145158,1.0225401955334972e-10,0.00041500763779916966,4.289696265948846e-09,9.340491731505129e-05,1.2186708999175596e-09,5.52060729114254e-11,0.00018174022173400958,5.653994481329996e-06,0.007326149056162842,6.98042188921842e-05,0.0002697228643415134,3.85296252573046e-07,1.1474083264721758e-08,4.32577953236809e-08,1.4784586942784326e-07,1.5601860101138275e-09,1.6191335879855075e-05,0.0005901017506852967,1.0084713555193906e-07,2.1136359872423162e-11,0.00021845926284353362,1.4574318319562696e-05,7.990950779293285e-09,8.947074977780308e-06,5.634351071523261e-10,1.8955391477098473e-08,1.0373835371365237e-09,1.7948760400645733e-11,2.0251950144808282e-07,3.9304068154653925e-11,4.202449267042194e-06,6.178558545230603e-07,2.1838088506204715e-14,1.5990247897886112e-12,7.113278737755463e-08,1.0485166886105595e-08
8.186802828989993e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438135647798565,0.10172744497616486,0.01791728914201716,5.942445570175996e-07,0.003287418406032672,0.01094475175382092,0.006119227518176895,7.328635984115988e-05,4.132750103357596e-05,0.0025725278329798915,1.0227231354149614e-10,0.00041511847488292836,4.288841581810879e-09,9.333039141082934e-05,1.2194914084245646e-09,5.5301947050051166e-11,0.00018121183211793074,5.671926939415497e-06,0.007325007563416656,6.953202385784608e-05,0.00027000313508616176,3.841883213415709e-07,1.146708501484768e-08,4.3251471237352915e-08,1.4801336918422284e-07,1.5690318814244141e-09,1.6267393116663346e-05,0.0005922560518196268,1.0107171504401728e-07,2.1123856995641573e-11,0.00021904535504147383,1.45609951080045e-05,7.98993846371559e-09,8.975453959970919e-06,5.617948384854639e-10,1.9000400618097703e-08,1.0365519116600625e-09,1.8007277444660987e-11,2.0256486393724343e-07,3.939270207898679e-11,4.192614467923761e-06,6.199226308408147e-07,2.177637426383042e-14,1.6040902395394338e-12,7.128698092384211e-08,1.0477433889178234e-08
8.202621615208912e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438118766960724,0.101712023672588,0.017908561842982767,5.954249053705439e-07,0.0032911514769926554,0.010973991470882159,0.00613374234145564,7.330234570125617e-05,4.141665089139009e-05,0.0025722087430335664,1.0228971672213539e-10,0.00041522920620574863,4.287974968497387e-09,9.325533111510745e-05,1.2203101796343137e-09,5.539752524298544e-11,0.00018068638704271892,5.689853027107167e-06,0.007323866493005402,6.926156864158292e-05,0.00027028305769713864,3.830864318209762e-07,1.1460077928984484e-08,4.3245107764408164e-08,1.4818047253702255e-07,1.5779044855143836e-09,1.6343593524883137e-05,0.0005944118322794453,1.0129622827979922e-07,2.111141142880109e-11,0.0002196314631129468,1.4547683698004498e-05,7.988917046454805e-09,9.003822862492242e-06,5.601637066488745e-10,1.9045397554940852e-08,1.035714349173433e-09,1.8065841426330024e-11,2.0260901102621937e-07,3.948124403746218e-11,4.182813366564988e-06,6.219887674490822e-07,2.1714889972702418e-14,1.6091538366420128e-12,7.144076414927354e-08,1.0469645827304109e-08
8.218440401427832e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44381018517959175,0.10169660863183158,0.017899838868388637,5.966042690004198e-07,0.00329487578555764,0.011003232174905663,0.006148253379444955,7.331789808430903e-05,4.1505564486929195e-05,0.0025718867743298977,1.0230623760137632e-10,0.0004153398320125211,4.287096592544656e-09,9.317974257526224e-05,1.2211272469731154e-09,5.549280985227146e-11,0.00018016386580940491,5.707772693844478e-06,0.007322725843289231,6.89928375933542e-05,0.00027056263339198867,3.8199053452706914e-07,1.1453062175464799e-08,4.3238705492889964e-08,1.4834718153196098e-07,1.586803827185748e-09,1.641993692345762e-05,0.000596569086438793,1.0152067510487537e-07,2.109902267676581e-11,0.00022021758600532611,1.4534384518863426e-05,7.987886633725764e-09,9.032181605306516e-06,5.585416474342138e-10,1.9090382247955687e-08,1.034870918092477e-09,1.8124452212117804e-11,2.0265195222736095e-07,3.9569694162821886e-11,4.173046025957785e-06,6.24054257005979e-07,2.1653635664967208e-14,1.614215566783011e-12,7.159413758670227e-08,1.04618033370141e-08
8.234259187646751e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4438084902531037,0.10168119982720146,0.01789112021645941,5.977826515619664e-07,0.003298591377223015,0.01103247381469621,0.0061627606194610465,7.333302039459382e-05,4.159424213130988e-05,0.002571561960552211,1.0232188463402783e-10,0.0004154503525460519,4.286206618672326e-09,9.310363189040783e-05,1.2219426432777065e-09,5.558780322584872e-11,0.00017964424784075117,5.725685889792495e-06,0.007321585612637589,6.872581523593421e-05,0.0002708418633803596,3.809005804647199e-07,1.1446037920786724e-08,4.323226500501147e-08,1.4851349819973792e-07,1.5957299113738581e-09,1.6496423133704577e-05,0.0005987278087711919,1.017450553661556e-07,2.1086690247497917e-11,0.00022080372267654197,1.452109799227194e-05,7.986847330679515e-09,9.060530109524517e-06,5.569285970103821e-10,1.9135354657824818e-08,1.03402168629541e-09,1.8183109668906333e-11,2.0269369700387958e-07,3.9658052588444955e-11,4.163312504758255e-06,6.261190922694295e-07,2.1592611349910667e-14,1.619275415854599e-12,7.174710177554986e-08,1.0453907049670926e-08
8.25007797386567e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380679193901335,0.10166579723219693,0.017882405885410627,5.98960056679183e-07,0.0033022982971474585,0.011061716339573462,0.006177264048933825,7.334771601864009e-05,4.16826841393404e-05,0.0025712343350467,1.0233666622347788e-10,0.00041556076804709244,4.28530520980158e-09,9.302700511166336e-05,1.2227564008038367e-09,5.568250769745315e-11,0.00017912751268146757,5.7435925658339585e-06,0.007320445799429223,6.846048626275156e-05,0.00027112074886407564,3.7981652112267033e-07,1.1439005329632537e-08,4.3225786877211815e-08,1.4867942455613992e-07,1.6046827431475677e-09,1.657305197930354e-05,0.0006008879938486777,1.0196936891185629e-07,2.107441365205981e-11,0.0002213898720949739,1.450782453238671e-05,7.985799241413507e-09,9.088868297393025e-06,5.553244919242058e-10,1.918031474558198e-08,1.0331667211258047e-09,1.8241813663992195e-11,2.0273425476976773e-07,3.974631944832576e-11,4.1536128573640716e-06,6.281832660960978e-07,2.1531817014414835e-14,1.6243333699522076e-12,7.189965726166068e-08,1.0445957591502178e-08
8.26589676008459e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380509025944487,0.1016504008205097,0.017873695873448944,6.001364879455244e-07,0.003305996590155405,0.011090959699366729,0.006191763655405727,7.336198832520655e-05,4.177089082943848e-05,0.0025709039308256716,1.0235059072158343e-10,0.0004156710787543682,4.284392527073199e-09,9.294986824242093e-05,1.2235685512347649e-09,5.577692558652297e-11,0.00017861363999839872,5.761492673561429e-06,0.007319306402052142,6.819683553575762e-05,0.0002713992910372093,3.787383084683969e-07,1.1431964564887283e-08,4.321927168021209e-08,1.4884496260214794e-07,1.6136623277093766e-09,1.6649823286282798e-05,0.0006030496363408357,1.02193615591488e-07,2.1062192404616855e-11,0.00022197603323934428,1.4494564545906317e-05,7.984742468981743e-09,9.117196092282395e-06,5.537292691010286e-10,1.92252624726084e-08,1.0323060893955794e-09,1.8300564065084002e-11,2.0277363488972556e-07,3.983449487705288e-11,4.14394713399091e-06,6.302467714403308e-07,2.1471252623408546e-14,1.6293894153722987e-12,7.205180459715894e-08,1.0437955583633318e-08
8.281715546303509e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380338523624485,0.10163501056602242,0.017864990178772334,6.01311948924097e-07,0.0033096863007394776,0.011120203844409824,0.006206259426530577,7.337584066525835e-05,4.1858862523550166e-05,0.002570570780570755,1.0236366642857143e-10,0.00041578128490460804,4.283468729865475e-09,9.287222723861496e-05,1.2243791256896699e-09,5.5871059198109744e-11,0.00017810260958068245,5.7793861652695485e-06,0.0073181674189035885,6.793484808332369e-05,0.00027167749108615287,3.776658949430257e-07,1.1424915787657151e-08,4.321271997907063e-08,1.4901011432404264e-07,1.6226686703955497e-09,1.6726736883006378e-05,0.0006052127310138453,1.024177952558431e-07,2.105002602243868e-11,0.00022256220509861267,1.4481318432146937e-05,7.983677115404792e-09,9.1455134186743e-06,5.521428658452141e-10,1.927019780062921e-08,1.0314398573879999e-09,1.8359360740300072e-11,2.0281184667909533e-07,3.992257900978811e-11,4.134315380747976e-06,6.323096013531096e-07,2.141091812031229e-14,1.6344435386101685e-12,7.220354434030741e-08,1.042990164212063e-08
8.297534332522429e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44380167689098565,0.10161962644280774,0.017856288799570283,6.024864431478549e-07,0.003313367473062935,0.011149448725535919,0.006220751350072437,7.33892763719467e-05,4.194659954707007e-05,0.0025702349166360893,1.0237590159295042e-10,0.00041589138673257266,4.282533975811975e-09,9.279408800899181e-05,1.225188154731978e-09,5.5964910822794885e-11,0.0001775944013398817,5.797272993947334e-06,0.007317028848390028,6.767450909816605e-05,0.00027195535018968963,3.7659923345629945e-07,1.1417859157287703e-08,4.3206132333238106e-08,1.4917488169351074e-07,1.6317017766762304e-09,1.680379260016102e-05,0.0006073772727295274,1.0264190775698382e-07,2.1037914025900082e-11,0.00022314838667187198,1.4468086583117755e-05,7.982603281679788e-09,9.17382020214954e-06,5.505652198405671e-10,1.9315120691709908e-08,1.0305680908606898e-09,1.841820355816599e-11,2.0284889940380207e-07,4.001057198224615e-11,4.1247176397125705e-06,6.343717489810131e-07,2.1350813427476654e-14,1.6394957263577598e-12,7.23548770553687e-08,1.0421796377984171e-08
8.313353118741348e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4437999652449676,0.10160424842512672,0.01784759173402397,6.036599741197961e-07,0.0033170401509620855,0.011178694294072498,0.006235239413904495,7.340229876059137e-05,4.2034102228762684e-05,0.002569896371051476,1.023873044114327e-10,0.00041600138447108343,4.2815884208191775e-09,9.271545641538046e-05,1.2259956683775982e-09,5.605848273661104e-11,0.00017708899531008942,5.815153113270589e-06,0.007315890688927108,6.74158039352991e-05,0.0002722328695190631,3.755382773815961e-07,1.1410794831381922e-08,4.319950929661174e-08,1.4933926666774966e-07,1.6407616521555327e-09,1.688099027074309e-05,0.0006095432564443997,1.0286595294823014e-07,2.1025855938481188e-11,0.0002237345769682447,1.4454869383596207e-05,7.98152106779026e-09,9.202116369376027e-06,5.489962691506668e-10,1.936003110825284e-08,1.029690855048644e-09,1.8477092387612236e-11,2.0288480228030165e-07,4.00984739306744e-11,4.115153949003782e-06,6.3643320756519e-07,2.1290938446615203e-14,1.6445459655015088e-12,7.250580331246819e-08,1.0413640397240685e-08
8.329171904960267e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44379825031922315,0.10158887648742791,0.017838898980306432,6.048325453131582e-07,0.003320704377948708,0.011207940501836362,0.006249723606007948,7.341491112866528e-05,4.2121370900684974e-05,0.0025695551755255106,1.0239788302886646e-10,0.0004161112783510499,4.2806322190839565e-09,9.263633827296349e-05,1.226801696103078e-09,5.615177720096873e-11,0.00017658637164800743,5.833026477594368e-06,0.007314752938939637,6.715871811001568e-05,0.0002725100502380467,3.744829805509996e-07,1.1403722965818065e-08,4.3192851417589517e-08,1.4950327118957295e-07,1.649848302571621e-09,1.695832973004541e-05,0.0006117106772087344,1.0308993068414796e-07,2.101385128676755e-11,0.00022432077500678116,1.4441667211202892e-05,7.980430572715941e-09,9.230401848096855e-06,5.474359522191238e-10,1.940492901299376e-08,1.0288082146672537e-09,1.853602709797178e-11,2.0291956447553528e-07,4.018628499183324e-11,4.105624342855223e-06,6.384939704403392e-07,2.123129305923105e-14,1.6495942431202054e-12,7.265632368745952e-08,1.0405434300936427e-08
