Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CO2X(24),H2OX(23)
5.8056748747750694e-21,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999705,0.11866996602996248,0.022821567693054247,6.3442356293605257e-98,1.9185294309711443e-54,1.6795240917865495e-30,1.5647244499491681e-71,8.0246763790294748e-46,1.1432373824638589e-109,5.1239699480184156e-17,8.8424527665418971e-90,5.1239699480178227e-17,5.6928095489582603e-61,1.9904537650627508e-62,1.6303730869953911e-92,1.8904133091736324e-93,7.6906438382596305e-46,1.2710663669204935e-71,2.7983398510642101e-15,8.2853869415185128e-17,3.3169182413716335e-19,5.0944112087361312e-32,1.8863748499893108e-31,3.3169182025913681e-19,1.9376264412917649e-27,2.1173709198105886e-32,2.2183370878698644e-36,1.2263487125952013e-61,6.388425954166995e-44,9.8772764524489431e-82,2.8712395882846521e-86,1.258640783951074e-88,5.6172128763020011e-88,9.8772938118304933e-46
1.1616393776374444e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679999416,0.11866996602995962,0.022821567693054205,1.6308089064145852e-95,3.0721455476493465e-53,6.7224821920457429e-30,1.0051039694909542e-69,6.4262494020933752e-45,2.9374458360981731e-107,1.0252391650987369e-16,5.6679164958505629e-88,1.0252391650984998e-16,9.1183888226610584e-60,3.1884309148399437e-61,2.0945480670028221e-90,2.4286229780260927e-91,6.1571888234071381e-45,4.0719775752725712e-70,5.5991109270194273e-15,1.6577972307833999e-16,6.6367182924389884e-19,2.0390912425158919e-31,7.5504154304955093e-31,6.6367181372160164e-19,7.7554705510117456e-27,1.6951664439121483e-31,1.7804157722161378e-35,3.9387350095007427e-60,5.114631490465527e-43,6.3286664396228589e-80,3.688695166110048e-84,1.617688138046639e-86,7.2196116958453521e-86,7.9078376559849204e-45
2.3237831579573192e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679998839,0.11866996602995392,0.022821567693054122,4.1985883798623979e-93,4.9174297408685708e-52,2.6898756098020148e-29,6.4677445434932901e-68,5.143604113451529e-44,7.5607136001068046e-105,2.050923505692542e-16,3.6302680335821411e-86,2.0509235056915924e-16,1.4597341464418699e-58,5.1044520727241594e-60,2.6956047951440347e-88,3.1255466732285121e-89,4.9276183719636133e-44,1.3037637023577829e-68,1.1200653078925914e-14,3.3163143040464459e-16,1.3276318511184758e-18,8.1590139442694565e-31,3.0211496559924499e-30,1.3276317890083909e-18,3.1031305456901064e-26,1.3566199503108734e-30,1.4319117943401579e-34,1.2673039362536299e-58,4.0932697018745915e-42,4.0526550202866404e-78,4.7472123075449598e-82,2.0824172723908996e-84,9.2936584727802566e-84,6.3286683385867163e-44
4.648070718597069e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679997684,0.11866996602994251,0.022821567693053955,1.085634866332859e-90,7.8694761973783063e-51,1.0761310699801387e-28,4.1804030281913649e-66,4.1159253818475065e-43,1.9546350516208132e-102,4.1022921868802078e-16,2.3242684177404502e-84,4.102292186876407e-16,2.3362083624980696e-57,8.1694837902069434e-59,3.484468579788864e-86,4.0402321546075547e-87,3.9428370024650972e-43,4.1732136085063037e-67,2.2403737382723085e-14,6.6333484505723323e-16,2.6555519415156138e-18,3.2641312077748901e-30,1.2086565851600804e-29,2.6555516930294072e-18,1.2413999792589411e-25,1.0854566315031126e-29,1.1570093620580241e-33,4.0958720156376899e-57,3.2752537841129881e-41,2.5944381645189125e-76,6.1364752379691977e-80,2.6923141608586575e-82,1.2015573716427713e-81,5.0638879921185469e-43
9.296645839876569e-20,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679995375,0.11866996602991969,0.022821567693053622,2.8327709574879304e-88,1.2592403272950052e-49,4.3049199882404625e-28,2.72675805935283e-64,3.2931571926590901e-42,5.0992729856645405e-100,8.2050295492557618e-16,1.4878188521536041e-82,8.2050295492405565e-16,3.7384404341074739e-56,1.3073029503388163e-57,4.5453189687565809e-84,5.270285382915191e-85,3.1545589073712919e-42,1.3356155441863113e-65,4.4809905990254221e-14,1.3267416743623283e-15,5.3113923089303028e-18,1.3057542243516657e-29,4.8350197980555092e-29,5.3113913148612061e-18,4.9655696514688471e-25,8.6837504467826081e-29,9.4371468848193761e-33,1.3360011314927005e-55,2.6204775977252233e-40,1.6606769255368758e-74,8.0047319961530957e-78,3.5126835161871132e-80,1.5676801164825592e-79,4.0514818917799703e-42
1.8593796082435566e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679990762,0.11866996602987405,0.02282156769305296,7.5237735322927987e-86,2.0148743372627987e-48,1.7220743566790358e-27,1.8103789192596127e-62,2.6346925189417312e-41,1.3539519300898344e-97,1.6410504274007751e-15,9.522959361259658e-81,1.6410504273946938e-15,5.9819103646283444e-55,2.0918225278607438e-56,6.0347396641717385e-82,6.9972647389676359e-83,2.5237506169053832e-41,4.2742692619151011e-64,8.9622243205063667e-14,2.6535553329721894e-15,1.0623073790469104e-17,5.2231932490518137e-29,1.9340866006019286e-28,1.0623069813683973e-17,1.9859612317377009e-24,6.9461669689091079e-28,7.8383285028428687e-32,4.436274774623719e-54,2.0965228388165885e-39,1.0629089164163622e-72,1.062774107179181e-75,4.6651254536471039e-78,2.0820015856790163e-77,3.2413183266407564e-41
3.7188096567553564e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679981531,0.11866996602978278,0.022821567693051634,2.0649383703853791e-83,3.2238403893297551e-47,6.8887277653870283e-27,1.2420009550180731e-60,2.1078207227357581e-40,3.7141303855961564e-95,3.2821453723515292e-15,6.0949879898631371e-79,3.2821453723272027e-15,9.5713811242198261e-54,3.3469922473607623e-55,8.2781845426063469e-80,9.5985331070282391e-81,2.019022311555292e-40,1.3678140854185927e-62,1.7924691763367133e-13,5.3071826501905966e-15,2.1246439742205409e-17,2.0892908604732799e-28,7.7365036647261689e-28,2.1246423831967011e-17,7.9412282335038718e-24,5.5552052125457383e-27,6.7318025757130669e-31,1.5224916150105126e-52,1.6773240324508965e-38,6.8028592383930116e-71,1.4578657011184243e-73,6.4026398755812136e-76,2.8574287336347372e-75,2.5930825180197404e-40
7.437669753778956e-19,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679963073,0.11866996602960023,0.02282156769304898,5.9961143040294755e-81,5.158080496013896e-46,2.7557510660910422e-26,9.0143661613137215e-59,1.6862832610219457e-39,1.0776298088774219e-92,6.5643352622544569e-15,3.9008863902383306e-77,6.5643352621571502e-15,1.5314469414309737e-52,5.3551396110850946e-54,1.2011692796918363e-77,1.3927525898906698e-78,1.6151952506389855e-39,4.3770817269357572e-61,3.5849626648684167e-13,1.0614437284622147e-14,4.2493183614865768e-17,8.3570168903497201e-28,3.0946328360399163e-27,4.2493119951089934e-17,3.1743031063135448e-23,4.4412432753528572e-26,6.1223837185494287e-30,5.5295508761914803e-51,1.3419805730248498e-37,4.3539073772413048e-69,2.1153713106998912e-71,9.2978332545276815e-74,4.1494954848384562e-73,2.0744367268411465e-39
1.4875389947826155e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679926153,0.11866996602923512,0.022821567693043672,1.8977083452534691e-78,8.2525661986877483e-45,1.1024912147213918e-25,7.1303666134330359e-57,1.3490372810614872e-38,3.4067079999236614e-90,1.3128715042065995e-14,2.4965973876971994e-75,1.3128715041676764e-14,2.4503358687700345e-51,8.5678363853024158e-53,1.8991662389752656e-75,2.2020781581611147e-76,1.2920970437854476e-38,1.4006784029530768e-59,7.1699496417700236e-13,2.1228946553464198e-14,8.4986719353087663e-17,3.3426385192782661e-27,1.2378593423983245e-26,8.498646451961616e-17,1.2679547625360614e-22,3.5482668572551667e-25,6.0746595938808589e-29,2.1894569068801264e-49,1.0737591858132717e-36,2.7865254689998553e-67,3.3446088339624432e-69,1.4717725517864483e-71,6.5682348282541576e-71,1.6594729832371869e-38
2.9750830335920553e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679852312,0.11866996602850491,0.022821567693033059,6.7079247989391462e-76,1.3202819873642131e-43,4.4114517529777958e-25,6.2990276318898683e-55,1.0792340922097166e-37,1.2026071909482794e-87,2.6257474601711791e-14,1.5978319505360345e-73,2.6257474600154876e-14,3.920553977853456e-50,1.3707113283931392e-51,3.353249167981183e-73,3.8880832275749109e-74,1.0335737986354349e-37,4.4821903981811209e-58,1.4339923594926035e-12,4.2457965091064106e-14,1.6997398372583842e-16,1.3369106391608246e-26,4.9514492569817405e-26,1.6997296297821962e-16,5.0577037018464094e-22,2.831052416061991e-24,6.7352160226997531e-28,9.6838788661604415e-48,8.5927825214618642e-36,1.783384166462101e-65,5.9053833043524571e-67,2.6021034346657509e-69,1.1612384439461952e-68,1.3274443522029812e-37
5.950171111210935e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767970463,0.11866996602704448,0.022821567693011829,2.6570159769010129e-73,2.1120296962004317e-42,1.7657543255912622e-24,6.2360046055943644e-53,8.6338897822994106e-37,4.7579240348566911e-85,5.2514993721094294e-14,1.0226155160047292e-71,5.2514993714866603e-14,6.2728995636942404e-49,2.1926673494390986e-50,6.6353283120237991e-71,7.6936442741925401e-72,8.2668927126987781e-37,1.4343039900089686e-56,2.8679871498649258e-12,8.4916002165927128e-14,3.3994929138222192e-16,5.3464643718176057e-26,1.9805816573899462e-25,3.3994519718505262e-16,2.0118691381404482e-21,2.2528250886543305e-23,8.3658188475759383e-27,4.7994037095137081e-46,6.8784976429048494e-35,1.1413683159727023e-63,1.168542502162623e-64,5.1553163841990753e-67,2.3005409290882406e-66,1.0617363658324927e-36
1.1900347266448695e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679409272,0.11866996602412364,0.02282156769296937,1.1540197114334616e-70,3.3778915095149913e-41,7.0722487632630017e-24,6.7703846668659566e-51,6.9071186039303382e-36,2.0648692575081368e-82,1.0503003196022288e-13,6.544748971505158e-70,1.0503003193531215e-13,1.0036649633520635e-47,3.5067502504024534e-49,1.44013990565692e-68,1.6698377994106546e-69,6.6107848046909937e-36,4.5897772917743713e-55,5.7359767295740496e-12,1.6983207631430614e-13,6.7990307985846494e-16,2.1376397079963261e-25,7.9223271556943209e-25,6.798866147845968e-16,7.9591410898624715e-21,1.7833152971588576e-22,1.1384149873649662e-25,2.6076821252865914e-44,5.5095190298069482e-34,7.3047641927733816e-62,2.5362171928668783e-62,1.1199160194876761e-64,4.9970738364230937e-64,8.4903682824487839e-36
2.380069957692421e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678818555,0.11866996601828195,0.022821567692884456,5.3075486573520334e-68,5.4002858856966372e-40,2.8360593040001617e-23,7.7852399048614691e-49,5.5256975307601721e-35,9.49385468413211e-80,2.1006010843993447e-13,4.188642247122424e-68,2.1006010834029149e-13,1.6058646950273376e-46,5.6059407450273405e-48,3.311165719408994e-66,3.8392850224999347e-67,5.2842602093197801e-35,1.4687292162682063e-53,1.1471955884850218e-11,3.3966422460567653e-13,1.3598237927035874e-15,8.5429917387657724e-25,3.1689282610597079e-24,1.3597572469463888e-15,3.1151159241265935e-20,1.3972242216975646e-21,1.6388763870097957e-24,1.5000601496724283e-42,4.4180500175372909e-33,4.6750502033484252e-60,5.8312545024015938e-60,2.5762047704866546e-62,1.1492705738418192e-61,6.7866576046394179e-35
4.760140419787525e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677637123,0.11866996600659857,0.022821567692714623,2.4939268826522808e-65,8.6265953234231985e-39,1.1398181156560978e-22,9.148963596173526e-47,4.4205589818662373e-34,4.4621199260960457e-77,4.2012026140517469e-13,2.6807317263103072e-66,4.2012026100660329e-13,2.5693838818099088e-45,8.9539281829719871e-47,7.7816204159404133e-64,9.0227546615396207e-65,4.2204343184628561e-34,4.6999327229506972e-52,2.2943914178834233e-11,6.7932852116686882e-13,2.7197210572121373e-15,3.4111563774946749e-24,1.2675686190322213e-23,2.7194497008737953e-15,1.1943991402755835e-19,1.0733437292653758e-20,2.408801462757594e-23,8.8157750879102037e-41,3.550194481561912e-32,2.9920310669674017e-58,1.3704076200260812e-57,6.055841846995119e-60,2.7002382941151983e-59,5.4203254380263455e-34
9.520281343977733e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727675274252,0.11866996598323182,0.022821567692374957,1.1568748742661727e-62,1.3758398207000836e-37,4.5977516664088507e-22,1.061960884488771e-44,3.5364474055522404e-33,2.071919333361136e-74,8.402405673589206e-13,1.7156682158258023e-64,8.4024056576463962e-13,4.1110137605998217e-44,1.4276759294321131e-45,1.8065920975065037e-61,2.0947324006721221e-62,3.3652415796788764e-33,1.5039773615765949e-50,4.5887830700528983e-11,1.3586571142030939e-12,5.4397618322299602e-15,1.3596538187163789e-23,5.070251784289674e-23,5.4386393811667368e-15,4.4091543657935298e-19,7.9503610978541416e-20,3.4938659438606066e-22,5.115885423880164e-39,2.8627182636452773e-31,1.9148977230489362e-56,3.181538003520491e-55,1.4057745149505657e-57,6.2627168356987277e-57,4.3219268921305716e-33
1.9040563192358148e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727670548515,0.11866996593649831,0.022821567691695629,5.1088096466258804e-60,2.1873460110158292e-36,1.8640154098854954e-21,1.1746080863687637e-42,2.8291577519722046e-32,9.1697556146339996e-72,1.6804811793594531e-12,1.0980272338678902e-62,1.6804811729823637e-12,6.5776192693020334e-43,2.2685867460305195e-44,3.9973156583856927e-59,4.6348487393610855e-60,2.6745919985581959e-32,4.8127194665819059e-49,9.1775663478825313e-11,2.7173142999311565e-12,1.0880969208286043e-14,5.40052211515224e-23,2.0280823187094643e-22,1.0876237943672639e-14,1.5250663106150893e-18,5.5301229051498354e-19,4.8243212170458332e-21,2.8280605372745634e-37,2.3196087405869484e-30,1.2255315225630603e-54,7.0394710462632237e-53,3.1089023353679814e-55,1.3826707924852147e-54,3.4348252091655804e-32
2.856084504073856e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727665822779,0.11866996588976481,0.022821567691016301,4.227499485874798e-59,8.0262812491682824e-36,3.9919081090210901e-21,7.3816114825833621e-42,8.3990616377009381e-32,7.5554477987073164e-71,2.5207217914530263e-12,6.2342725788979569e-62,2.5207217779017399e-12,2.4884464520284729e-42,8.6221067115908405e-44,2.9004213394166285e-58,3.3630075363053352e-59,7.6189611203382141e-32,2.2451215244944651e-48,1.3766349599202851e-10,4.0759714853150615e-12,1.6323411070304213e-14,1.1420612472384674e-22,4.3096478418681639e-22,1.6313055820252512e-14,2.9450490502218146e-18,1.4642317493471881e-18,1.663698163623971e-20,1.5080717469700479e-36,6.6741295792706878e-30,6.8532739496263489e-54,5.1077683170621936e-52,2.2674448606598618e-54,1.0081650012327037e-53,9.7844126813341676e-32
3.8081126889118977e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727661097042,0.1186699658430313,0.022821567690336973,2.260080661800932e-58,2.0300242346219594e-35,6.8518247426493481e-21,2.9782796775327586e-41,1.8301112074602561e-31,3.7287028002270682e-70,3.3609624036395975e-12,2.3975743433545718e-61,3.3609623805227699e-12,6.477410678254664e-42,2.3120399446818753e-43,1.2990042170157105e-57,1.5061793685211392e-58,1.6015998399004563e-31,6.8364085465331666e-48,1.8355132824013854e-10,5.4346286703550689e-12,2.1767171496178123e-14,1.9395656292617638e-22,7.3517096237471164e-22,2.1749093123039141e-14,4.6206394396268354e-18,2.8891552609986696e-18,3.9906197015282033e-20,5.442657671359299e-36,1.4148352991694567e-29,2.3989778546683982e-53,2.2875947656487998e-51,1.1214502037431751e-53,4.983918877285182e-53,2.0567697353206755e-31
5.712169058587981e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727651645569,0.11866996574956427,0.022821567688978316,3.4369180864558687e-57,7.0661738931121626e-35,1.4308193164361375e-20,2.3057340966873038e-40,5.3122475071766249e-31,3.8430198729699166e-69,5.0414436282309021e-12,1.8247417645997798e-60,5.0414435803707601e-12,2.3771174572799134e-41,9.2832807449914485e-43,1.1644106340291905e-56,1.350111327677615e-57,4.3498179837348972e-31,3.1146854647353635e-47,2.7532699211420117e-10,8.151943039628733e-12,3.2657978183976299e-14,3.9859781335622313e-22,1.5220633736813798e-21,3.2619336117491571e-14,8.394140004962115e-18,7.1074219535404373e-18,1.277727534376262e-19,3.6066089260727275e-35,3.8921463363476366e-29,1.3351463489438181e-52,2.0505503762134442e-50,1.5731158363879126e-52,6.9841051963346496e-52,5.5858657868624095e-31
7.616225428264064e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727642194096,0.11866996565609725,0.02282156768761966,1.892861190153498e-56,1.7588923889821246e-34,2.4500595193604761e-20,9.2327196105690337e-40,1.1617284709631633e-30,1.8870163891103691e-68,6.7219248531640103e-12,6.8902174531404705e-60,6.7219247717669274e-12,6.1640416758488433e-41,2.5018004866562702e-42,5.2036417800638548e-56,6.0335013497466836e-57,9.0558478553577981e-31,9.3554662402126755e-47,3.6710265501342182e-10,1.0869257407639732e-11,4.355409473908653e-14,6.731565173223541e-22,2.5886073115676156e-21,4.3486709594994619e-14,1.2684451951590812e-17,1.359714111252782e-17,2.9760771465777428e-19,1.2631220824110924e-34,8.1888497052002518e-29,4.563782143510085e-52,9.163663024800849e-50,7.6216404347512962e-52,3.3812424465596322e-51,1.1628873245768773e-30
9.520281797940148e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727632742623,0.11866996556263022,0.022821567686261004,7.9043310469353831e-56,3.7172419912279258e-34,3.7647208597189761e-20,2.9203158009644009e-39,2.1795604328939018e-30,7.2800169447868697e-68,8.4024060784631969e-12,2.1075774133819739e-59,8.4024059541075778e-12,1.3477529791532985e-40,5.5904182886885973e-42,1.8277535256728383e-55,2.119230142422124e-56,1.6402352531281177e-30,2.3343360878384293e-46,4.5887831686816881e-10,1.3586571774299431e-11,5.4456152032609876e-14,1.0210703115478723e-21,3.9547697815269023e-21,5.4351009339221377e-14,1.7310062370749445e-17,2.2703529437986784e-17,5.8997486128419223e-19,3.5655096782995589e-34,1.4980174256491051e-28,1.2798530816882242e-51,3.218670673119576e-49,2.903716610426592e-51,1.2872865693445066e-50,2.1062191758348188e-30
