Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),COX(50)
9.929069813319548e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32998195330376728,0.11291032575491967,0.021910769774400689,0.0,2.8906509607336653e-08,3.1943371203850134e-06,5.0279668921940211e-06,7.0381018351974571e-12,6.0889817418410606e-23,8.6553322960362295e-07,7.395268891663542e-25,1.5317411933485742e-08,3.1837921432863676e-19,5.4780689293899348e-12,8.9072355424426894e-17,2.8730791388633813e-19,1.2575553997730612e-10,5.8924651379581361e-19,0.0057534982551390272,0.0018165293349611496,2.5799288488284071e-08,9.4861784695839671e-09,1.5278249171420034e-05,5.6078751297129489e-12,5.2199832364639171e-08,1.7048560461379173e-07,5.8090293045428928e-12,1.6349933327292075e-12,4.6068917778037128e-08,4.0880326544667331e-12
9.96973169762618e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299746508524124,0.11291024027215123,0.021907153574537666,0.0,2.945442643999377e-08,3.2412491394082013e-06,5.0680703297962652e-06,7.137416405377479e-12,6.207645258237064e-23,8.7178422977137822e-07,7.5981190902530081e-25,1.5411278484567178e-08,3.2366434318938855e-19,5.5730644881325083e-12,9.0374127080966934e-17,2.9084841720149044e-19,1.274020170531571e-10,6.009417529796781e-19,0.0057535370756621514,0.0018237209995819058,2.5897330266002928e-08,9.5680910966418809e-09,1.5349134595033796e-05,5.6497864510914679e-12,5.2435185318350023e-08,1.7045961473606846e-07,5.843641263653088e-12,1.664606361781819e-12,4.6760249011437704e-08,4.120548963781235e-12
9.999999999999998e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996921909938276,0.11291017942815866,0.021904462202667563,0.0,2.9867080573345529e-08,3.2764332345264786e-06,5.0980218341053696e-06,7.2120494330613531e-12,6.2971589392673228e-23,8.7645005410720512e-07,7.7522612293518992e-25,1.5481227786507157e-08,3.2764513770701597e-19,5.6445447547566658e-12,9.1351627842595411e-17,2.9350226546477861e-19,1.2863593376005747e-10,6.0977328796464788e-19,0.0057535630734672138,0.0018290733166737448,2.5970304377093302e-08,9.6292032442558055e-09,1.5401764338627855e-05,5.681021320473401e-12,5.2609928511247775e-08,1.7044045419487448e-07,5.8694639116047823e-12,1.6868964049565985e-12,4.7278865621620066e-08,4.144833312624864e-12
1.0010393581932812e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996735473474037,0.1129101590736213,0.021903538131442624,0.0,3.0009725866802839e-08,3.2885666407297297e-06,5.1083261010703118e-06,7.2378164149864677e-12,6.3281306341305606e-23,8.7805469893560104e-07,7.8058178439354665e-25,1.5505261825146337e-08,3.290213083391674e-19,5.6692413655522393e-12,9.1688956997548933e-17,2.9441716651680811e-19,1.2906127217739056e-10,6.1283084606881199e-19,0.0057535714405605376,0.0018309109907247462,2.5995360930029889e-08,9.6502148821487436e-09,1.5419809490889893e-05,5.6917538484671968e-12,5.2669843180138028e-08,1.7043391102726546e-07,5.8783423214066995e-12,1.6945991127621385e-12,4.7457736038132526e-08,4.1531877680833071e-12
1.0051055466239444e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32996006482557011,0.11291008203436578,0.021899923444796944,0.0,3.0572459963738353e-08,3.3362897276997079e-06,5.1487341883953317e-06,7.3393104822313898e-12,6.450457954422555e-23,8.843446071926231e-07,8.0184646092653829e-25,1.55993592714438e-08,3.3445088547631885e-19,5.7666078386685438e-12,9.3016903532355084e-17,2.9801427047979779e-19,1.3073331692147036e-10,6.2491642431306832e-19,0.0057536014748521182,0.0018380993089943361,2.6093380440830978e-08,9.7325478966577569e-09,1.5490273423140139e-05,5.7337756850878942e-12,5.2903804462206429e-08,1.7040848865214199e-07,5.9131324389953855e-12,1.7249740590013142e-12,4.816138154590467e-08,4.1859490451286766e-12
1.0091717350546077e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32995278100316999,0.11291000903291112,0.021896309514284867,0.0,3.1142680702628481e-08,3.3844184808563421e-06,5.1892945738323616e-06,7.4419072680544025e-12,6.5746474230479375e-23,8.9065392466925115e-07,8.2361605570384178e-25,1.5693568151749089e-08,3.3995385643789057e-19,5.8651721878587817e-12,9.4358024690899194e-17,3.0163983774800159e-19,1.3241816243497818e-10,6.3720114733427819e-19,0.0057536273000643743,0.0018452859549900336,2.6191388759280513e-08,9.8150882361152388e-09,1.5560526002099099e-05,5.7758503476743701e-12,5.3137067831944405e-08,1.7038334287615301e-07,5.948011577814904e-12,1.7557336678594289e-12,4.8871187852115143e-08,4.2188327724239868e-12
1.0132379234852709e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3299455031491616,0.11290993995117671,0.021892696339593426,0.0,3.1720439950629894e-08,3.432952958290652e-06,5.230007239129837e-06,7.5456154761841419e-12,6.7007193627349265e-23,8.9698262152284073e-07,8.4590085962684366e-25,1.5787885806784978e-08,3.4553100922600133e-19,5.964942696817369e-12,9.5712378125403302e-17,3.0529397698894633e-19,1.3411581945189375e-10,6.496877033503771e-19,0.0057536490343317818,0.0018524709293060396,2.6289385846652651e-08,9.8978340219673598e-09,1.5630566883510143e-05,5.8179762465992582e-12,5.3369632109502827e-08,1.7035846906317416e-07,5.9829796994642417e-12,1.7868804007449181e-12,4.9587156909143679e-08,4.2518389272313189e-12
1.0173041119159341e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993823114842474,0.11290987467438036,0.02188908392041233,0.0,3.2305789469794199e-08,3.4818931960129227e-06,5.2708721657290425e-06,7.6504438531863854e-12,6.8286942147619734e-23,9.0333066794136993e-07,8.6871133984181794e-25,1.5882309590062532e-08,3.5118313803420084e-19,6.0659276525207671e-12,9.7080021134278099e-17,3.0897679688009754e-19,1.3582629829687988e-10,6.6237880940049085e-19,0.0057536667924905117,0.0018596542325315416,2.6387371664613046e-08,9.9807834012533182e-09,1.5700395767807671e-05,5.8601518160509374e-12,5.3601496265349009e-08,1.7033386267329016e-07,6.0180367657444344e-12,1.8184167131381019e-12,5.030929030987049e-08,4.2849674865726617e-12
1.0213703003465973e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32993096488900697,0.1129098130909461,0.021885472256433933,0.0,3.2898780916724732e-08,3.5312392083206982e-06,5.3118893347695129e-06,7.7564011885140974e-12,6.9585925387122696e-23,9.0969803414350974e-07,8.9205814218853386e-25,1.5976836868227037e-08,3.5691104327382332e-19,6.1681353451982765e-12,9.8461010661705986e-17,3.1268840610881586e-19,1.3754960889156919e-10,6.7527721157098171e-19,0.005753680686170522,0.0018668358652508539,2.6485346175210621e-08,1.0063934546685196e-08,1.5770012399376075e-05,5.9023755141796092e-12,5.3832659417816819e-08,1.7030951926063111e-07,6.0531827386577429e-12,1.8503450546187456e-12,5.1037589293195447e-08,4.3182184272343385e-12
1.0254364887772605e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32992370426203366,0.11290975509241472,0.021881861347353145,0.0,3.3499465842321618e-08,3.5809909881680518e-06,5.353058727094381e-06,7.863496314556905e-12,7.0904350122259855e-23,9.1608469037869006e-07,9.1595209367457822e-25,1.607146502139469e-08,3.6271553160033405e-19,6.2715740683085067e-12,9.9855403297324963e-17,3.1642891337231793e-19,1.3928576076085076e-10,6.8838568522245542e-19,0.0057536908238850475,0.0018740158280435551,2.6583309340869457e-08,1.0147285656714641e-08,1.5839416565805713e-05,5.9446458232294354e-12,5.4063120830636379e-08,1.7028543447127045e-07,6.0884175804064075e-12,1.8826678688975232e-12,5.1772054749591011e-08,4.3515917257713704e-12
1.0295026772079237e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32991644916162272,0.11290970057335672,0.021878251192867352,0.0,3.4107895691613724e-08,3.6311485075359403e-06,5.3943803232556433e-06,7.9717381066899163e-12,7.2242424307504447e-23,9.2249060692716806e-07,9.4040420497556755e-25,1.6166191443480248e-08,3.6859741593967096e-19,6.3762521185213846e-12,1.0126325527601177e-16,3.201984273776396e-19,1.4103476303915311e-10,7.0170703521772651e-19,0.0057536973111176112,0.0018811941214846187,2.6681261124380819e-08,1.0230834955586725e-08,1.5908608097146548e-05,5.986961249652726e-12,5.4292879910464922e-08,1.7026160404116518e-07,6.1237412533918802e-12,1.9153875938512779e-12,5.2512687226685086e-08,4.3850873585117951e-12
1.0335688656385869e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32990919948479941,0.11290964943128778,0.021874641792676359,0.0,3.4724121803675735e-08,3.6817117178034276e-06,5.4358541035193896e-06,8.0811354833219732e-12,7.3600357072883278e-23,9.2891575410009048e-07,9.6542567296141968e-25,1.6261013542515494e-08,3.7455751551458059e-19,6.482177795705616e-12,1.0268462247776304e-16,3.2399705684160392e-19,1.4279662447672161e-10,7.1524409615074453e-19,0.0057537002504065866,0.0018883707461445423,2.677920148889525e-08,1.0314580693381242e-08,1.597758686515976e-05,6.029320324211689e-12,5.4521936204397093e-08,1.7023802379415808e-07,6.1591537202134844e-12,1.948506661561998e-12,5.3259486934870479e-08,4.4187053015609221e-12
1.0376350540692501e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32990195513141585,0.11290960156658655,0.021871033146482359,0.0,3.5348195411628451e-08,3.732680550119539e-06,5.4774800478709496e-06,8.1916974059432915e-12,7.4978358721441033e-23,9.3536010223955519e-07,9.9102788324885436e-25,1.6355928740958701e-08,3.8059665587095216e-19,6.5893594029214446e-12,1.0411956042767244e-16,3.2782491049079169e-19,1.4457135344588695e-10,7.2899973257647912e-19,0.0057536997414274309,0.0018955457025894723,2.6877130397914868e-08,1.0398521146041492e-08,1.6046352782567765e-05,6.0717216020616015e-12,5.4750289397483068e-08,1.7021468964001341e-07,6.1946549436677197e-12,1.9820274983593434e-12,5.4012453752937364e-08,4.4524455308055432e-12
1.0417012424999133e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32989471600407094,0.11290955688241471,0.02186742525398979,0.0,3.5980167642720652e-08,3.7840549157755717e-06,5.519258136020004e-06,8.303432879172509e-12,7.6376640726688147e-23,9.4182362171867014e-07,1.0172224127803013e-24,1.645093447599509e-08,3.8671566890414715e-19,6.6978052464186179e-12,1.0556812429600231e-16,3.3168209706151512e-19,1.4635895794732321e-10,7.4297683924176403e-19,0.00575369588107258,0.0019027189913813232,2.6975047815285696e-08,1.0482654615391152e-08,1.6114905802303178e-05,6.1141636628234643e-12,5.4977939310223985e-08,1.7019159757251866e-07,6.2302448867467724e-12,2.0159525248666688e-12,5.4771587233725348e-08,4.4863080219180981e-12
1.0457674309305765e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32988748200803414,0.11290951528463926,0.021863818114905363,0.0,3.6620089518490829e-08,3.8358347065776291e-06,5.5611883474056148e-06,8.4163509508031232e-12,7.7795415730033385e-23,9.4830628294161213e-07,1.044021032429386e-24,1.6546028199828261e-08,3.9291539288532918e-19,6.8075236356394092e-12,1.070303688983482e-16,3.3556872529979556e-19,1.4815944561629228e-10,7.5717834131710177e-19,0.0057536887635291573,0.0019098906130778988,2.7072953705190152e-08,1.056697942913921e-08,1.6183245916757048e-05,6.1566451106371655e-12,5.5204885896084979e-08,1.7016874366760915e-07,6.2659235126379671e-12,2.0502841560504287e-12,5.5536886609791744e-08,4.5202927503607762e-12
1.0498336193612397e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32988025305116947,0.11290947668175703,0.021860211728937939,0.0,3.7268011955006792e-08,3.8880197952192026e-06,5.6032706612012114e-06,8.5304607118493344e-12,7.9234897538203256e-23,9.5480805634368102e-07,1.071435709633168e-24,1.6641207379962774e-08,3.9919667248779082e-19,6.9185228832266116e-12,1.0850634869589452e-16,3.3948490396134374e-19,1.4997282372887274e-10,7.7160719462942563e-19,0.0057536784803544731,0.0019170605682330001,2.7170848032139656e-08,1.0651493940873273e-08,1.6251373157026726e-05,6.1991645742066104e-12,5.5431129238978713e-08,1.7014612408156487e-07,6.3016907847219955e-12,2.0850248012727833e-12,5.6308350799092771e-08,4.5543996913895651e-12
1.0538998077919029e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3298730290438639,0.11290944098482134,0.021856606095798509,0.0,3.7923985763181517e-08,3.9406100356535953e-06,5.6455050563195128e-06,8.6457712965913137e-12,8.0695301120648895e-23,9.6132891239135258e-07,1.0994786110513101e-24,1.6736469499477822e-08,4.0556035881328231e-19,7.0308113050363356e-12,1.0999611779575989e-16,3.4343074181154373e-19,1.5179909920817015e-10,7.8626638589582218e-19,0.0057536651205494487,0.0019242288573965421,2.7268730760967393e-08,1.0736196530041698e-08,1.6319287592163901e-05,6.2417207068233278e-12,5.5656669550781801e-08,1.701237350492153e-07,6.3375466665726531e-12,2.1201768643474208e-12,5.708597841067448e-08,4.5886288200582749e-12
1.0579659962225661e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32986580989895553,0.11290940810737046,0.021853001215200112,0.0,3.8588061649163256e-08,3.9936052634659938e-06,5.687891511417392e-06,8.7622918826198712e-12,8.2176842606942497e-23,9.6786882158233108e-07,1.1281621052523439e-24,1.6831812057292092e-08,4.1200730941834044e-19,7.1443972201555345e-12,1.1149972995142982e-16,3.4740634762543925e-19,1.5363827863050785e-10,8.0115893295821215e-19,0.0057536487706299653,0.0019313954811146557,2.7366601856821046e-08,1.0821085601924507e-08,1.6386989328423087e-05,6.2843121863863951e-12,5.5881507168807786e-08,1.701015728822317e-07,6.3734911219546138e-12,2.1557427435983857e-12,5.7869767750370173e-08,4.6229801112224747e-12
1.0620321846532293e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32985859553166597,0.11290937796535845,0.021849397086857784,0.0,3.9260290214798247e-08,4.0470052962450323e-06,5.7304300049006868e-06,8.8800316908805242e-12,8.3679739284164192e-23,9.7442775444559632e-07,1.1574987654272187e-24,1.6927232568419913e-08,4.1853838834061938e-19,7.259288950924086e-12,1.1301723856327595e-16,3.5141183018772402e-19,1.5549036823159455e-10,8.1628788501899176e-19,0.0057536295146962402,0.0019385604399297955,2.7464461285155903e-08,1.0906159587593655e-08,1.6454478508510944e-05,6.3269377153963406e-12,5.6105642553337909e-08,1.7007963396739997e-07,6.4095241148236811e-12,2.1917248319218234e-12,5.8659716826501278e-08,4.6574535395434153e-12
1.0660983730838926e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32985138585953272,0.11290935047708753,0.021845793710488535,0.0,3.9940721958164008e-08,4.1008099339536212e-06,5.7731205149289363e-06,8.9989999857170036e-12,8.5204209594281033e-23,9.8100568154145498e-07,1.1875013721303022e-24,1.7022728564218684e-08,4.251544661252246e-19,7.3754948229613674e-12,1.1454869667915921e-16,3.5544729829273418e-19,1.5735537391266761e-10,8.3165632287763172e-19,0.0057536074345002543,0.001945723734380839,2.7562309011727808e-08,1.0991416943862666e-08,1.6521755310836895e-05,6.3695960209529308e-12,5.6329076285080544e-08,1.7005791476501221e-07,6.445645609323746e-12,2.2281255168506024e-12,5.9455823355578614e-08,4.6920490794918741e-12
1.0701645615145558e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32984418080234451,0.11290932556314272,0.021842191085811254,0.0,4.0629407274171343e-08,4.1550189592989051e-06,5.815963019420089e-06,9.119206074914136e-12,8.6750473131519135e-23,9.8760257346158213e-07,1.2181829160480094e-24,1.7118297592627694e-08,4.3185641985104962e-19,7.4930231651971304e-12,1.1609415699511565e-16,3.5951286074444457e-19,1.5923330124660959e-10,8.472673591682372e-19,0.0057535826095113027,0.0019528853650031845,2.7660145002586426e-08,1.1076856153226162e-08,1.6588819948765238e-05,6.4122858547181396e-12,5.6551809062732674e-08,1.7003641180719139e-07,6.4818555697880705e-12,2.2649471806215953e-12,6.0258084768001156e-08,4.7267667053519706e-12
1.074230749945219e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32983698028207836,0.11290930314632792,0.021838589212546677,0.0,4.1326396455233566e-08,4.2096321381011703e-06,5.8589574960551267e-06,9.2406593097402112e-12,8.8318750639730716e-23,9.9421840082906757e-07,1.2495566007952373e-24,1.7213937218398364e-08,4.386451331571184e-19,7.6118823099066294e-12,1.176536718561234e-16,3.6360862635646738e-19,1.6112415548403617e-10,8.6312413859806624e-19,0.0057535551169797128,0.0019600453323288464,2.7757969224068507e-08,1.1162475723789159e-08,1.6655672669869285e-05,6.4550059928966209e-12,5.6773841700414557e-08,1.7001512169639448e-07,6.5181539607346899e-12,2.3021922002456298e-12,6.1066498213749339e-08,4.7616063912249166e-12
1.0782969383758822e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32982978422283848,0.1129092831516042,0.021834988090417361,0.0,4.2031739692000502e-08,4.2646492196615257e-06,5.902103922282645e-06,9.3633690849886786e-12,8.9909264009756722e-23,1.0008531342984555e-06,1.281635845739787e-24,1.7309645023316107e-08,4.4552149626893247e-19,7.7320805927498066e-12,1.1922729325694797e-16,3.6773470395205355e-19,1.6302794155935302e-10,8.7922983818700887e-19,0.0057535250319987819,0.0019672036368865498,2.7855781642791371e-08,1.1248274189187023e-08,1.6722313755187674e-05,6.4977552361638929e-12,5.6995175125289489e-08,1.6999404110376071e-07,6.5545407468697604e-12,2.3398629475798874e-12,6.1881060568070007e-08,4.7965681110327429e-12
1.0823631268065454e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32982259255079599,0.11290926550602937,0.021831387719147593,0.0,4.2745487074155845e-08,4.3200699371282044e-06,5.9454022753233656e-06,9.4873448390193565e-12,9.1522236276787109e-23,1.0075067445557881e-06,1.3144342888549435e-24,1.7405418606413605e-08,4.5248640602482378e-19,7.853626352814471e-12,1.2081507284306543e-16,3.7189120236409758e-19,1.6494466409678065e-10,8.9558766750802617e-19,0.0057534924275649954,0.0019743602792018137,2.7953582225646403e-08,1.1334250108495475e-08,1.6788743518483451e-05,6.5405324096382548e-12,5.7215810374945586e-08,1.6997316676775662e-07,6.5910158930799281e-12,2.3779617894027916e-12,6.2701768437150587e-08,4.831651838521935e-12
1.0864293152372086e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32981540519413172,0.11290925013869951,0.021827788098463377,0.0,4.346768859127595e-08,4.3758940078613426e-06,5.9888525321746164e-06,9.6125960537990101e-12,9.315789161771911e-23,1.0141792023186385e-06,1.3479657896003927e-24,1.750125558417595e-08,4.5954076590231571e-19,7.9765279326633172e-12,1.2241706191166097e-16,3.7607823043514483e-19,1.6687432741634434e-10,9.1220086892854765e-19,0.0057534573746365553,0.001981515259797046,2.8051370939792726e-08,1.142040206613211e-08,1.6854962305505817e-05,6.5833363627646942e-12,5.7435748595125982e-08,1.6995249549249305e-07,6.6275793644398762e-12,2.416491087491049e-12,6.3528618163779369e-08,4.8668575472670764e-12
1.0904955036678718e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32980822208297966,0.1129092369806923,0.02182418922809239,0.0,4.4198394133747948e-08,4.4321211337960447e-06,6.0324546696147156e-06,9.7391322549413524e-12,9.4816455348515625e-23,1.0208704783361534e-06,1.382244431831659e-24,1.7597153590737398e-08,4.6668548604449143e-19,8.1007936783846728e-12,1.240333114127009e-16,3.8029589701740123e-19,1.6881693553982829e-10,9.2907271785283203e-19,0.0057534199421902616,0.0019886685791916203,2.8149147752650945e-08,1.1506728671748091e-08,1.6920970493255529e-05,6.6261659692952462e-12,5.765499103699242e-08,1.6993202414658328e-07,6.6642311261985201e-12,2.4554531986991448e-12,6.4361605832989856e-08,4.902185210674388e-12
1.094561692098535e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32980104314937264,0.1129092259650113,0.021820591107763902,0.0,4.493765349374559e-08,4.4887510018036417e-06,6.0762086642073431e-06,9.8669630117465192e-12,9.6498153921564112e-23,1.0275805433890835e-06,1.4172845267382361e-24,1.7693110278070035e-08,4.7392148328636995e-19,8.2264319396468544e-12,1.2566387195007695e-16,3.8454431097274645e-19,1.7077249219669162e-10,9.4620652296528856e-19,0.0057533801972768474,0.0019958202379019648,2.824691263189714e-08,1.1593228560112365e-08,1.698676848925316e-05,6.6690201271068673e-12,5.787353905507276e-08,1.6991174966131519e-07,6.7009711437954096e-12,2.4948504750405204e-12,6.5200727277685953e-08,4.9376348019852652e-12
1.0986278805291982e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32979386832718838,0.11290921702653253,0.02181699373720879,0.0,4.5685516366260846e-08,4.5457832840509724e-06,6.1201144923058082e-06,9.99609793723994e-12,9.820321492303794e-23,1.0343093682898196e-06,1.453100615810592e-24,1.7789123316164306e-08,4.8124968118129348e-19,8.3534510697559996e-12,1.2730879378282022e-16,3.8882358117274882e-19,1.7274100082994505e-10,9.636056264747554e-19,0.0057533382050747178,0.0020029702364416347,2.8344665545456719e-08,1.1679900390985992e-08,1.705235673081223e-05,6.7118977582257421e-12,5.8091394104257805e-08,1.6989166902988196e-07,6.737799382833811e-12,2.5346852637713508e-12,6.6045978084246209e-08,4.9732062942797289e-12
1.1026940689598614e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32978669755209911,0.11290921010195205,0.021813397116159428,0.0,4.6442032350189497e-08,4.6032176383575344e-06,6.1641721300573235e-06,1.0126546688210623e-11,9.9931867070260667e-23,1.0410569238824224e-06,1.4897074738362312e-24,1.7885190393201613e-08,4.8867101002732397e-19,8.4818594257172925e-12,1.2896812682638405e-16,3.9313381649868389e-19,1.7472246460198629e-10,9.8127340435974527e-19,0.0057532940289422244,0.0020101185753213925,2.8442406461498656e-08,1.1766742848990455e-08,1.7117735684314936e-05,6.7547978085292594e-12,5.8308557738199249e-08,1.698717793051609e-07,6.7747158091163531e-12,2.5749599074753953e-12,6.6897353598104301e-08,5.0088996604798812e-12
1.1067602573905246e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32977953076152017,0.11290920512973515,0.021809801244349728,0.0,4.7207250949468725e-08,4.6610537085504168e-06,6.2083815534071213e-06,1.0258318965248949e-11,1.016843402090749e-22,1.0478231810426535e-06,1.5271201119249871e-24,1.7981309215718926e-08,4.9618640689364988e-19,8.6116653682994016e-12,1.3064192065399302e-16,3.9747512584155451e-19,1.7671688640039293e-10,9.992132666146482e-19,0.0057532477304684743,0.0020172652550492845,2.8540135348429563e-08,1.1853754643465098e-08,1.7182905844494425e-05,6.7977192478928255e-12,5.8525031605697937e-08,1.6985207759968436e-07,6.8117203885893114e-12,2.6156767441517476e-12,6.7754848929303899e-08,5.0447148733532181e-12
1.1108264458211878e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3297723678945621,0.11290920205006703,0.021806206121515029,0.0,4.7981221574265017e-08,4.7192911248168543e-06,6.2527427381026876e-06,1.0391424512783807e-11,1.0346086531121651e-22,1.0546081106780037e-06,1.5653537805637348e-24,1.8077477508765675e-08,5.0379681564700707e-19,8.7428772621020874e-12,1.3233022449805686e-16,4.018476181021146e-19,1.7872426884367086e-10,1.0174286574969008e-18,0.005753199369522702,0.0020244102761307098,2.8637852174888283e-08,1.1940934508321541e-08,1.7247867733718602e-05,6.8406610696597788e-12,5.8740817450081433e-08,1.6983256108245718e-07,6.8488130874214004e-12,2.6568381073027882e-12,6.8618458958024988e-08,5.0806519055160612e-12
1.114892634251851e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32976520889198296,0.11290920080480479,0.021802611747392103,0.0,4.8763993542210532e-08,4.7779295040542829e-06,6.2972556596976485e-06,1.052587311911925e-11,1.0526167447169558e-22,1.0614116837277197e-06,1.6044239727006918e-24,1.8173693016052802e-08,5.1150318697810902e-19,8.875503475626779e-12,1.340330872516475e-16,4.0625140219089358e-19,1.8074461428695749e-10,1.0359230557751137e-18,0.0057531490043022876,0.0020315536390684936,2.8735556909739982e-08,1.2028281201883835e-08,1.7312621901283332e-05,6.8836222910918806e-12,5.8955917104181994e-08,1.6981322698053083e-07,6.885993871882547e-12,2.6984463260258772e-12,6.9488178340080185e-08,5.1167107294366821e-12
1.1189588226825142e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32975805369614247,0.11290920133743071,0.02179901812171909,0.0,4.9555616079685955e-08,4.8369684502178087e-06,6.3419202935560721e-06,1.0661674616470532e-11,1.0708700090618483e-22,1.0682338711628293e-06,1.6443464268595023e-24,1.8269953500094296e-08,5.1930647842809357e-19,9.0095523813501063e-12,1.3575055747003695e-16,4.1068658702822591e-19,1.8277792482767799e-10,1.0546999749781663e-18,0.0057530966913794208,0.0020386953443629484,2.8833249522071133e-08,1.2115793506732067e-08,1.7377168922704156e-05,6.9266019523309492e-12,5.9170332491941191e-08,1.6979407257351919e-07,6.9232627085226374e-12,2.7405037251033746e-12,7.0364001512378724e-08,5.1528913174387782e-12
1.1230250111131774e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32975090225095688,0.11290920359300687,0.021795425244235486,0.0,5.0356138323148551e-08,4.8964075546649246e-06,6.3867366148559787e-06,1.079883888099963e-11,1.0893707894841687e-22,1.0750746439861669e-06,1.6851371302832771e-24,1.836625674234113e-08,5.2720765441498064e-19,9.1450323558001618e-12,1.3748268337229542e-16,4.1515328154428051e-19,1.848242023111529e-10,1.0737629636452629e-18,0.0057530424857464672,0.0020458353925119528,2.893092998118358e-08,1.2203470229523301e-08,1.7441509399023347e-05,6.9695991175857314e-12,5.9384065620046079e-08,1.6977509519885408e-07,6.9606195638962369e-12,2.7830126250989779e-12,7.1245922698355924e-08,5.1891936417042938e-12
1.1270911995438407e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32974375450185578,0.11290920751813112,0.021791833114682111,0.0,5.1165609320502677e-08,4.9562463964974331e-06,6.4317045985939257e-06,1.09373758328502e-11,1.1081214404759105e-22,1.0819339732323939e-06,1.7268123221087718e-24,1.8462600543307774e-08,5.3520768626014692e-19,9.2819517796354449e-12,1.3922951284294568e-16,4.1965159467909408e-19,1.8688344833615695e-10,1.0931156055769536e-18,0.0057529864408600584,0.0020529737840110024,2.9028598256590201e-08,1.2291310200830111e-08,1.7505643956107319e-05,7.0126128729109921e-12,5.9597118584795768e-08,1.6975629224073296e-07,6.9980644049803009e-12,2.8259753424477899e-12,7.2133935913366352e-08,5.2256176742771108e-12
1.1307507691314376e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32973732464390093,0.11290921243527337,0.021788600837351221,0.0,5.1901824870545405e-08,5.0104427721305998e-06,6.472305434533501e-06,1.1063240971643582e-11,1.125212620661416e-22,1.0881232113813815e-06,1.7650898594959707e-24,1.8549342839465025e-08,5.424930450606439e-19,9.4064169203184971e-12,1.408142702258214e-16,4.2372720046638481e-19,1.8874785898873182e-10,1.1107836274817156e-18,0.0057529344708788744,0.002059396920332099,2.9116489262355258e-08,1.2370504805066557e-08,1.7563189533287266e-05,7.0513387017358609e-12,5.9788286505423525e-08,1.6973951659090212e-07,7.031839962283387e-12,2.8650317131864223e-12,7.2938351381941784e-08,5.258503340980422e-12
