Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CH2OH(40),CHO2X(213)
5.015065094891823e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401932912639885,0.10499852874922776,0.019754244330799507,0.0,0.0022678273141631803,0.00524301434333561,0.003170659176746531,5.5679190118149834e-05,1.8850989178501283e-05,0.0024905836782563306,6.760481222652693e-11,0.00039045149017006084,3.7995102086369306e-09,8.546569974447896e-05,9.063288718053014e-10,2.7100238233888243e-11,0.00037406665143399913,2.0861491609933526e-06,0.007565045431361318,0.000200452796659299,0.00020465256393720313,8.413118550306322e-07,1.2239985934539712e-08,2.9548709840122722e-08,1.0236839448788202e-07,1.651956381765396e-10,3.0202913612748033e-06,0.00020857955826277853,1.1399880556350012e-07,0.00010469151982552383,1.6186912766279962e-05,7.739003513999815e-09,3.3008829322610098e-06,1.1602259653862232e-09,9.849491871862067e-09,9.49636616839179e-10,1.068055500009737e-11,1.5368989664483982e-07,1.9761010563368756e-11,6.1427385583449465e-06,2.1224356908262118e-07,3.5175104501489574e-14,5.902614292808305e-13,3.24759461791896e-08,9.62516311602944e-09,1.928322833982436e-13
5.027081683096356e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440194636702816,0.10498521860620333,0.01974696407671935,0.0,0.002273132894462045,0.005263372108166685,0.003181848091893129,5.581579270275014e-05,1.8947363944380868e-05,0.0024918584367439405,6.788104236144267e-11,0.0003905583177767842,3.805916445094442e-09,8.563220341748951e-05,9.087386106833432e-10,2.7242126795583367e-11,0.0003729511532466347,2.098546596323505e-06,0.007564083919749785,0.00019936887511511943,0.00020495041113660463,8.379769737092168e-07,1.2241737830382498e-08,2.95626038491658e-08,1.0260549721620001e-07,1.665069562413513e-10,3.0418540587946775e-06,0.00020976350100043918,1.1436221034166295e-07,0.00010509982289948773,1.6191977354656907e-05,7.742967054503789e-09,3.3205014829036714e-06,1.156766440134126e-09,9.884253145372376e-09,9.514870457877836e-10,1.0730233431319259e-11,1.5406912120747457e-07,1.9840895249998424e-11,6.140978390327705e-06,2.1361344963442848e-07,3.515206872057155e-14,5.937693786959782e-13,3.264240519950766e-08,9.643160228221671e-09,1.9268012899697705e-13
5.039098271300889e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440195862499883,0.10497191754572101,0.019739685918499596,0.0,0.002278423169696315,0.005283749246518207,0.003193039687230591,5.5951764582485886e-05,1.904373994762427e-05,0.002493120305972603,6.815619535532325e-11,0.0003906650397212071,3.812264990796436e-09,8.579724400685372e-05,9.111322191382681e-10,2.7383879388635818e-11,0.00037183748434105237,2.1109635527579383e-06,0.007563122851137412,0.0001982931588803243,0.00020524774162037073,8.346612606762306e-07,1.2243423108406623e-08,2.957634774150524e-08,1.0284192453776947e-07,1.6782553430698184e-10,3.063507392178704e-06,0.00021095077525353645,1.1472564940432317e-07,0.00010550851709321904,1.6196884137008372e-05,7.746890336926917e-09,3.340150934667005e-06,1.1533125549777084e-09,9.919022499294891e-09,9.533211931669446e-10,1.0779986684981538e-11,1.5444659864383544e-07,1.9920765053884474e-11,6.139100594008093e-06,2.149860448333722e-07,3.512837103185354e-14,5.972828375142412e-13,3.280886717932139e-08,9.660993296746299e-09,1.9252758557142478e-13
5.051114859505423e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440196969471634,0.10495862554737008,0.019732409864507715,0.0,0.0022836981864093474,0.005304145605053171,0.003204233916115999,5.60871052879253e-05,1.9140115320029174e-05,0.002494369368133635,6.843026368625549e-11,0.00039077165571205035,3.8185561018993375e-09,8.596082430976899e-05,9.135097550013515e-10,2.7525491551102843e-11,0.0003707256916278362,2.123399837214022e-06,0.0075621622259213275,0.00019722558273504924,0.00020554455741959886,8.313646340580503e-07,1.2245042249287605e-08,2.9589942479486333e-08,1.0307767840044568e-07,1.6915138026702877e-10,3.085251247450542e-06,0.00021214136550842054,1.1508912168490348e-07,0.00010591759928971031,1.6201633940971538e-05,7.750773617741335e-09,3.3598309819539527e-06,1.1498644559208903e-09,9.953799787754716e-09,9.551390900685228e-10,1.0829814519004243e-11,1.548223275683327e-07,2.0000619285374378e-11,6.137106321496082e-06,2.1636133092916676e-07,3.510401878108523e-14,6.008017509351876e-13,3.297532887160656e-08,9.678662755697307e-09,1.9237467368068708e-13
5.063131447709956e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440197958431493,0.10494534259051266,0.01972513592298634,0.0,0.0022889579914593416,0.00532456103124562,0.003215430732326148,5.622181438745718e-05,1.9236488208629682e-05,0.002495605705106229,6.87032399914846e-11,0.0003908781654736329,3.824790036482792e-09,8.612294720046494e-05,9.15871277519223e-10,2.7666958877109895e-11,0.00036961582109748845,2.135855257493371e-06,0.0075612020444722,0.00019616608179853141,0.00020584086056487473,8.280870111275333e-07,1.2246595731466844e-08,2.9603389021916698e-08,1.033127607671851e-07,1.7048450186878311e-10,3.10708550892919e-06,0.0002133352562272484,1.154526261265397e-07,0.00010632706638833018,1.6206227598858594e-05,7.754617152453585e-09,3.379541320566533e-06,1.1464222861096508e-09,9.988584866198152e-09,9.569407684436937e-10,1.0879716692962154e-11,1.5519630670116856e-07,2.0080457263041246e-11,6.134996723890802e-06,2.1773928424671252e-07,3.50790192978491e-14,6.043260644098156e-13,3.314178705575145e-08,9.696169046566156e-09,1.922214134987699e-13
5.075148035914489e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440198830189799,0.10493206865428929,0.019717864102054797,0.0,0.002294202632008398,0.00534499537338286,0.003226630090053797,5.6355891486952156e-05,1.933285677569356e-05,0.0024968293984553194,6.897511706670975e-11,0.00039098456874559476,3.830967054480242e-09,8.628361562882622e-05,9.182168473173919e-10,2.780827701696797e-11,0.0003685079178293078,2.148329622287777e-06,0.007560242307134516,0.00019511459153329482,0.00020613665308597673,8.248283083409041e-07,1.2248084031144905e-08,2.9616688324040755e-08,1.0354717361556824e-07,1.718249067147708e-10,3.129010059264855e-06,0.00021453243185023453,1.1581616168198005e-07,0.00010673691530487241,1.6210665947521566e-05,7.758421195597713e-09,3.3992816477152374e-06,1.1429861858595272e-09,1.0023377591380842e-08,9.587262610875909e-10,1.0929692968068681e-11,1.555685348673956e-07,2.0160278313626076e-11,6.132772951118075e-06,2.1911988118742236e-07,3.505337989464981e-14,6.078557236422373e-13,3.3308238537553716e-08,9.713512618076248e-09,1.9206782481910078e-13
5.087164624119023e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401995855537413,0.10491880371762435,0.019710594409710635,0.0,0.0022994321555117503,0.005365448480567537,0.0032378319439039316,5.648933622942373e-05,1.9429219198717056e-05,0.0024980405294295206,6.9245887865357e-11,0.0003910908652826217,3.837087417610418e-09,8.644283261902529e-05,9.205465263640834e-10,2.7949441677275367e-11,0.00036740202600028885,2.160822741184918e-06,0.007559283014226867,0.00019407104774913847,0.00020643193701158836,8.215884413739051e-07,1.2249507622275177e-08,2.9629841337514916e-08,1.0378091893732879e-07,1.731726022642814e-10,3.151024779474686e-06,0.00021573287679787077,1.1617972731348523e-07,0.00010714714297160122,1.6214949828217957e-05,7.762186000728604e-09,3.419051662028078e-06,1.1395562926831863e-09,1.0058177821355966e-08,9.604956016240531e-10,1.0979743107160107e-11,1.5593901099597362e-07,2.024008177197996e-11,6.1304361517708535e-06,2.2050309823051566e-07,3.5027107866022344e-14,6.113906745912959e-13,3.3474680149213275e-08,9.730693926019111e-09,1.9191392705908128e-13
5.099181212323556e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402002253273015,0.10490554775923146,0.019703326853831162,0.0,0.0023046466097071667,0.005385920202719504,0.003249036248890053,5.662214829468878e-05,1.952557367041763e-05,0.0024992391789591256,6.951554549783068e-11,0.00039119705485417223,3.843151389309761e-09,8.660060126816474e-05,9.228603779344004e-10,2.8090448621004e-11,0.00036629818889404476,2.173334424673845e-06,0.007558324166042228,0.0001930353866069338,0.0002067267143690175,8.183673251572711e-07,1.2250866976557863e-08,2.9642849010383437e-08,1.0401399873789003e-07,1.7452759583491923e-10,3.1731295489781462e-06,0.00021693657547311557,1.1654332199272995e-07,0.00010755774633729284,1.6219080086477138e-05,7.765911820415497e-09,3.438851063559281e-06,1.1361327413180663e-09,1.0092985415462472e-08,9.62248824490484e-10,1.1029866874679533e-11,1.563077341188252e-07,2.0319866981005925e-11,6.127987472952565e-06,2.2188891193428169e-07,3.500021048765904e-14,6.149308634721232e-13,3.364110874932139e-08,9.747713433092284e-09,1.9175973926461258e-13
5.111197800528089e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440200750311192,0.10489230075761877,0.01969606144217498,0.0,0.002309846042604534,0.0054064103905775525,0.003260242960430494,5.6754327399027796e-05,1.9621918398724516e-05,0.002500425427654159,6.978408323074322e-11,0.0003913031372442056,3.849159234665751e-09,8.675692474492967e-05,9.251584665748116e-10,2.8231293667570687e-11,0.0003651964489097453,2.1858644841502433e-06,0.007557365762848227,0.00019200754462223268,0.00020702098718392231,8.15164873911465e-07,1.2252162563434299e-08,2.965571228705497e-08,1.0424641503590846e-07,1.7588989460412568e-10,3.195324245632225e-06,0.00021814351226355134,1.1690694470070542e-07,0.00010796872236727389,1.6223057571967623e-05,7.769598906235685e-09,3.4586795537976135e-06,1.1327156637540722e-09,1.0127800234313459e-08,9.639859649228197e-10,1.1080064036661285e-11,1.5667470336989084e-07,2.0399633291600753e-11,6.125428060123338e-06,2.2327729893731074e-07,3.497269501555481e-14,6.184762367576285e-13,3.3807521222845935e-08,9.764571608738932e-09,1.9160528011467202e-13
5.123214388732623e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440201161302802,0.10487906269109419,0.019688798182383435,0.0,0.0023150305024756,0.005426918895700945,0.003271452034344745,5.6885873294845e-05,1.9718251606767105e-05,0.0025015993558025005,7.005149448612459e-11,0.00039140911225091246,3.855111220351171e-09,8.69118062882503e-05,9.274408580679752e-10,2.8371972692893445e-11,0.0003640968475710719,2.1984127319214792e-06,0.007556407804887445,0.00019098745866869162,0.00020731475748004454,8.119810011807445e-07,1.2253394850081535e-08,2.966843210827974e-08,1.0447816986282411e-07,1.7725950561073597e-10,3.217608745766306e-06,0.00021935367154351056,1.1727059442762334e-07,0.00010838006804345594,1.6226883138365098e-05,7.77324750876844e-09,3.47853683567439e-06,1.1293051892613236e-09,1.0162622139784525e-08,9.657070589406125e-10,1.1130334360715007e-11,1.570399179841827e-07,2.0479380062596558e-11,6.122759056949112e-06,2.2466823595969464e-07,3.49445686851711e-14,6.22026741179932e-13,3.397391448111299e-08,9.781268928989208e-09,1.9145056792582022e-13
5.135230976937156e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402014590961386,0.10486583353777074,0.01968153708198214,0.0,0.0023202000378438944,0.005447445570470812,0.003282663426849818,5.7016785770328176e-05,1.981457153286134e-05,0.0025027610433680635,7.031777284061125e-11,0.00039151497968644615,3.861007614559291e-09,8.706524920597448e-05,9.297076193979057e-10,2.851248162943315e-11,0.00036299942553518285,2.210978981211427e-06,0.0075554502923776854,0.00018997506598131524,0.0002076080272789495,8.088156198665153e-07,1.2254564301407337e-08,2.9681009411127468e-08,1.0470926526241737e-07,1.7863643575650137e-10,3.239982924216847e-06,0.0002205670376761707,1.1763427017282046e-07,0.00010879178036436684,1.6230557643221386e-05,7.776857877589097e-09,3.4984226135711145e-06,1.125901444417936e-09,1.0197450995002287e-08,9.674121433322234e-10,1.1180677616010182e-11,1.574033772968384e-07,2.055910666070225e-11,6.119981605153579e-06,2.2606169980419642e-07,3.491583871061772e-14,6.255823237317308e-13,3.414028546178473e-08,9.797805876303344e-09,1.912956206568013e-13
5.147247565141689e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444020164448178,0.1048526132755715,0.01967427814838238,0.0,0.002325354697474811,0.0054679902680913675,0.00329387709455662,5.71470646491083e-05,1.9910876430494003e-05,0.002503910569989036,7.058291202461579e-11,0.00039162073937665714,3.866848686939959e-09,8.721725687355089e-05,9.319588187154818e-10,2.8652816466220858e-11,0.00036190422260168873,2.2235630461650907e-06,0.007554493225512255,0.00018897030415952274,0.00020790079859977286,8.056686422600234e-07,1.2255671380045368e-08,2.969344512896589e-08,1.0493970329037333e-07,1.8002069180763902e-10,3.26244665436169e-06,0.0002217835950156174,1.1799797094466484e-07,0.00010920385634517899,1.6234081947834163e-05,7.780430261263354e-09,3.5183365933268072e-06,1.1225045531378404e-09,1.02322866643329e-08,9.691012556401356e-10,1.1231093573260334e-11,1.5776508074217367e-07,2.0638812460444913e-11,6.117096844372993e-06,2.274576673573897e-07,3.488651228385319e-14,6.291429316676084e-13,3.430663112883383e-08,9.814182939416491e-09,1.9114045591304115e-13
5.159264153346223e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440201718246818,0.10483940188223473,0.019667021388882634,0.0,0.002330494530365858,0.005488552842590981,0.0033050929944663603,5.7276709789919336e-05,2.0007164568305018e-05,0.002505048014976175,7.084690592147753e-11,0.0003917263911608294,3.872634708536628e-09,8.736783273272229e-05,9.34194525304311e-10,2.879297324887082e-11,0.00036081127772163383,2.2361647418530115e-06,0.007553536604460255,0.00018797311117004127,0.000208193073458974,8.02539980074334e-07,1.22567165463508e-08,2.9705740191439896e-08,1.0516948601385223e-07,1.8141228039635752e-10,3.284999808154191e-06,0.0002230033279088755,1.183616957604628e-07,0.00010961629301773376,1.6237456917117678e-05,7.783964907341747e-09,3.538278482244986e-06,1.1191146366986182e-09,1.026712901337068e-08,9.70774434146378e-10,1.1281582004707793e-11,1.5812502785273535e-07,2.0718496844110985e-11,6.1141059120138065e-06,2.2885611559076772e-07,3.4856596573902843e-14,6.327085125052846e-13,3.4472948472514296e-08,9.830400613185277e-09,1.9098509095122445e-13
5.171280741550756e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402016811748174,0.10482619933531903,0.01965976681066994,0.0,0.002335619585737072,0.005509133148823089,0.0033163110839669724,5.740572108625775e-05,2.010343423006782e-05,0.002506173457311167,7.110974856659457e-11,0.00039183193489141736,3.878365951724281e-09,8.751698029022957e-05,9.364148095469443e-10,2.893294807957971e-11,0.00035972062900648086,2.248783884275472e-06,0.0075525804293668525,0.0001869834253496299,0.00020848485387009612,7.99429544475679e-07,1.2257700258396132e-08,2.971789552445144e-08,1.0539861551106708e-07,1.8281120802240097e-10,3.3076422561569652e-06,0.0002242262206979094,1.1872544364636731e-07,0.00011002908743056322,1.6240683419474292e-05,7.787462062354314e-09,3.558247989100326e-06,1.115731813769352e-09,1.0301977908926815e-08,9.724317178580707e-10,1.1332142684107993e-11,1.5848321825835384e-07,2.079815920168745e-11,6.111009943113103e-06,2.3025702156182252e-07,3.4826098726094995e-14,6.362790140268047e-13,3.463923450932887e-08,9.846459398436114e-09,1.9082954268379592e-13
5.18329732975529e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44402015340457623,0.1048130056122081,0.019652514420821353,0.0,0.002340729913021596,0.005529731042466953,0.0033275313208295694,5.753409846604225e-05,2.0199683714667782e-05,0.0025072869756450457,7.137143414653781e-11,0.00039193737043378735,3.884042690148294e-09,8.766470311652646e-05,9.386197428914596e-10,2.9072737117112027e-11,0.00035863231373709723,2.261420290366496e-06,0.007551624700353572,0.00018600118540763763,0.00020877614184353286,7.963372461140919e-07,1.2258622971967395e-08,2.972991205014003e-08,1.0562709387086739e-07,1.8421748105456864e-10,3.330373867575436e-06,0.0002254522577215905,1.1908921363728708e-07,0.00011044223664890879,1.6243762326666992e-05,7.790921971805466e-09,3.5782448241450077e-06,1.112356200438481e-09,1.0336833219018126e-08,9.74073146493088e-10,1.1382775386714423e-11,1.5883965168519565e-07,2.0877798930802913e-11,6.107810070201862e-06,2.3166036241509478e-07,3.479502586131476e-14,6.398543842796739e-13,3.480548628199311e-08,9.862359801815284e-09,1.906738276835246e-13
5.195313917959823e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440201277636015,0.10479982069011574,0.019645264226305324,0.0,0.0023458255618564157,0.005550346380028279,0.003338753663204917,5.766184189127344e-05,2.0295911336078733e-05,0.0025083886482966623,7.163195699814796e-11,0.00039204269766595913,3.889665198664178e-09,8.781100484450471e-05,9.408093978184021e-10,2.9212336576772206e-11,0.0003575463683727393,2.2740737779976532e-06,0.007550669417518573,0.00018502633042839973,0.00020906693938630116,7.932629951534303e-07,1.225948514056057e-08,2.974179068686382e-08,1.0585492319233024e-07,1.8563110573225747e-10,3.353194510290996e-06,0.00022668142331763424,1.1945300477679726e-07,0.0001108557377547362,1.6246694513692782e-05,7.794344880169001e-09,3.5982686991147336e-06,1.1089879102416543e-09,1.0371694812855917e-08,9.756987604658389e-10,1.1433479889263125e-11,1.5919432795481618e-07,2.0957415436668605e-11,6.1045074231709635e-06,2.3306611538319431e-07,3.47633850752754e-14,6.434345715779327e-13,3.4971700859396135e-08,9.878102335640718e-09,1.9051796218796143e-13
5.207330506164356e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440200912718275,0.10478664454609064,0.019638016233983098,0.0,0.002350906582073256,0.005570979018839689,0.0033499780696199383,5.778895135769382e-05,2.039211542333769e-05,0.0025094785532512112,7.189131160761533e-11,0.0003921479164783506,3.895233753278264e-09,8.79558891682305e-05,9.429838478081004e-10,2.9351742730363385e-11,0.00035646282856003237,2.2867441659816587e-06,0.007549714580936936,0.0001840587998734752,0.00020935724850182076,7.90206701300703e-07,1.226028721537834e-08,2.9753532349181388e-08,1.0608210558435708e-07,1.8705208816697285e-10,3.376104050893961e-06,0.00022791370182450427,1.1981681611705052e-07,0.00011126958784674828,1.6249480858657075e-05,7.797731030883326e-09,3.618319327234444e-06,1.1056270541895721e-09,1.0406562560834922e-08,9.77308600873173e-10,1.1484255969957847e-11,1.595472469832125e-07,2.1037008132019335e-11,6.101103129139995e-06,2.3447425778779143e-07,3.473118343780735e-14,6.470195245031766e-13,3.513787533655809e-08,9.893687517755545e-09,1.9036196210400784e-13
5.21934709436889e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440200440061534,0.10477347715702115,0.019630770450610086,0.0,0.0023559730236896387,0.005591628817061043,0.0033612044989742283,5.7915426894447794e-05,2.0488294320517733e-05,0.0025105567681588253,7.214949260954347e-11,0.0003922530267735252,3.90074863108927e-09,8.809935984169131e-05,9.45143167308348e-10,2.9490951906133366e-11,0.0003553817291419452,2.299431274075791e-06,0.007548760190660931,0.0001830985335837294,0.00020964707118969984,7.871682738347876e-07,1.2261029645327153e-08,2.97651379478341e-08,1.0630864316527768e-07,1.8848043434386612e-10,3.3991023547161266e-06,0.00022914907758328563,1.2018064671868993e-07,0.00011168378404039429,1.6252122242649013e-05,7.801080666346864e-09,3.638396423223728e-06,1.1022737407958111e-09,1.0441436334522288e-08,9.789027094804029e-10,1.153510340845465e-11,1.5989840877987744e-07,2.111657643705442e-11,6.09759831232878e-06,2.3588476704058018e-07,3.469842799216432e-14,6.506091919055242e-13,3.53040068345846e-08,9.909115871383382e-09,1.9020584301232774e-13
5.231363682573423e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440199860431039,0.10476031849964011,0.01962352688283719,0.0,0.0023610249369000872,0.005612295633679643,0.0033724329105366125,5.804126856374196e-05,2.0584446386699128e-05,0.0025116233703332104,7.240649478599713e-11,0.0003923580284659406,3.906210110230791e-09,8.824142067755415e-05,9.472874317024703e-10,2.962996048870769e-11,0.00035430310416675415,2.3121349229851066e-06,0.007547806246720322,0.00018214547178126543,0.00020993640944552642,7.841476216344758e-07,1.226171287701452e-08,2.9776608389729203e-08,1.0653453806245992e-07,1.8991615012323648e-10,3.422189285863104e-06,0.00023038753493952597,1.205444956507618e-07,0.00011209832346787653,1.62546195496178e-05,7.804394027913623e-09,3.658499703301922e-06,1.098928076104619e-09,1.047631600664665e-08,9.804811287074509e-10,1.1586021985847305e-11,1.6024781344685276e-07,2.1196119779378627e-11,6.093994093931647e-06,2.3729762064421253e-07,3.466512575434674e-14,6.542035229045239e-13,3.547009250061787e-08,9.924387924985382e-09,1.90049620171886e-13
5.243380270777956e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401991745882546,0.10474716855052929,0.0196162855372122,0.0,0.002366062372067499,0.005632979328510269,0.003383663263941722,5.816647646050576e-05,2.068056999593872e-05,0.002512678436750346,7.266231306553471e-11,0.00039246292148170046,3.911618469814665e-09,8.838207554593471e-05,9.494167172777642e-10,2.97687649190105e-11,0.0003532269868969968,2.3248549343654792e-06,0.00754685274912263,0.00018119955507120793,0.00021022526526066673,7.811446532059212e-07,1.2262337354746625e-08,2.9787944577923407e-08,1.067597924119267e-07,1.913592412420621e-10,3.4453647072462774e-06,0.00023162905824504566,1.2090836199063126e-07,0.00011251320327815421,1.6256973666249956e-05,7.807671355888947e-09,3.6786288851929243e-06,1.095590163718683e-09,1.0511201451087353e-08,9.820439016151231e-10,1.1637011484652205e-11,1.6059546117778472e-07,2.1275637593943066e-11,6.090291591994409e-06,2.3871279619320533e-07,3.463128371244218e-14,6.578024668900169e-13,3.563612950778505e-08,9.939504212118964e-09,1.8989330852433496e-13
5.25539685898249e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401983832908265,0.10473402728612419,0.01960904642018105,0.0,0.0023710853797146566,0.005653679762195131,0.0033948955191865898,5.829105071205238e-05,2.0776663537237615e-05,0.0025137220440472332,7.291694252222618e-11,0.0003925677057583086,3.916973989875258e-09,8.852132837317753e-05,9.515311011943184e-10,2.9907361694172986e-11,0.0003521534098184116,2.337591130826444e-06,0.007545899697853421,0.00018026072444334194,0.00021051364062206845,7.781592767094322e-07,1.226290352052619e-08,2.9799147411607136e-08,1.0698440835797808e-07,1.9280971331549264e-10,3.468628480614494e-06,0.00023287363185971603,1.2127224482389684e-07,0.00011292842063694437,1.6259185481847656e-05,7.810912889525432e-09,3.698783688129711e-06,1.092260104826848e-09,1.0546092542863634e-08,9.83591071891499e-10,1.1688071688793778e-11,1.6094135225697907e-07,2.135512932298609e-11,6.086491921294013e-06,2.401302713748195e-07,3.4596908825982434e-14,6.614059735229385e-13,3.580211505514332e-08,9.95446527129836e-09,1.897369226985085e-13
5.267413447187023e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440197487292549,0.10472089468271843,0.019601809538089203,0.0,0.0023760940105158994,0.005674396796203629,0.0034061296366272803,5.841499147774008e-05,2.0872725414507237e-05,0.002514754268520704,7.317037837465673e-11,0.00039267238124442497,3.922276951314625e-09,8.865918314064765e-05,9.53630661454228e-10,3.004574736742989e-11,0.0003510824046488628,2.3503433359338715e-06,0.007544947092876582,0.0001793289212736116,0.0002108015375120708,7.751913999856738e-07,1.2263411814050663e-08,2.981021778608937e-08,1.0720838805282092e-07,1.9426757183836714e-10,3.4919804665853987e-06,0.00023412124015320633,1.2163614324430744e-07,0.00011334397272672048,1.626125588820805e-05,7.814118867019033e-09,3.718963832858564e-06,1.0889379982317999e-09,1.058098915812399e-08,9.851226838384547e-10,1.1739202383589701e-11,1.6128548705845795e-07,2.143459441597426e-11,6.082596193220897e-06,2.415500239699109e-07,3.4562008025317795e-14,6.650139927360745e-13,3.596804636762232e-08,9.969271645856834e-09,1.8958047701477e-13
5.279430035391556e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440196487343334,0.10470777071646824,0.019594574897182884,0.0,0.002381088315288941,0.0056951302928320595,0.0034173655769755376,5.853829894863392e-05,2.0968754046533716e-05,0.002515775186126278,7.342261598491652e-11,0.0003927769478996253,3.92752763584857e-09,8.879564388353314e-05,9.557154768711856e-10,3.018391854800443e-11,0.0003500140023472456,2.3631113742124505e-06,0.007543994934134614,0.000178404087325481,0.00021108895790822015,7.722409305812397e-07,1.22638626727106e-08,2.982115659278316e-08,1.0743173365620368e-07,1.957328221867046e-10,3.515420524676497e-06,0.00023537186750669938,1.2200005635367988e-07,0.00011375985674670801,1.6263185779503574e-05,7.817289525505334e-09,3.7391690416430204e-06,1.0856239403776824e-09,1.0615891174135562e-08,9.86638782358307e-10,1.1790403355736645e-11,1.616278660450177e-07,2.1514032329543282e-11,6.078605515663959e-06,2.42972031853756e-07,3.4526588211007287e-14,6.686264747347632e-13,3.6133920695963574e-08,9.983923883810653e-09,1.8942398548945487e-13
5.29144662359609e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4440195384189175,0.10469465536339702,0.01958734250361037,0.0,0.002386068344986837,0.005715880115203129,0.0034286033012954687,5.866097334716793e-05,2.1064747866940716e-05,0.0025167848724770713,7.367365085757753e-11,0.0003928814056941619,3.932726325953576e-09,8.89307146896593e-05,9.57785627040468e-10,3.032187190098159e-11,0.0003489482331223727,2.3758950711480063e-06,0.007543043221548899,0.00017748616475116107,0.0002113759037830906,7.693077757736468e-07,1.2264256531588344e-08,2.9831964719191595e-08,1.076544473350581e-07,1.9720546961920187e-10,3.538948513335831e-06,0.0002366254983145766,1.2236398326181713e-07,0.00011417606991287781,1.6264976052163357e-05,7.82042510105597e-09,3.7593990382675384e-06,1.0823180253776617e-09,1.0650798469273644e-08,9.881394129405827e-10,1.1841674393295483e-11,1.6196848976728759e-07,2.159344252743902e-11,6.074520992898179e-06,2.443962729968484e-07,3.4490656253225697e-14,6.722433699975498e-13,3.629973531665719e-08,9.998422537724776e-09,1.892674618391927e-13
5.303463211800623e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44401941785721244,0.10468154859939952,0.01958011236342332,0.0,0.0023910341506900917,0.005736646127265403,0.0034398427710002435,5.8783014926808e-05,2.1160705324150733e-05,0.002517783402842763,7.392347863865737e-11,0.00039298575460872787,3.937873304814629e-09,8.906439969831408e-05,9.598411923093137e-10,3.0459604147170276e-11,0.00034788512644183886,2.3886942531896417e-06,0.00754209195501998,0.00017657509609270567,0.0002116623771041117,7.663918425957028e-07,1.2264593823457041e-08,2.9842643048894494e-08,1.0787653126314615e-07,1.986855192787178e-10,3.5625642899724166e-06,0.00023788211698607103,1.2272792308642804e-07,0.00011459260945793676,1.626662760475564e-05,7.823525828675229e-09,3.7796535480409003e-06,1.0790203450414236e-09,1.0685710923011246e-08,9.8962462164892e-10,1.1893015285677435e-11,1.6230735886279028e-07,2.1672824480458582e-11,6.070343725474841e-06,2.458227254656717e-07,3.445421899118672e-14,6.758646292767893e-13,3.6465487531875846e-08,1.0012768164580279e-08,1.8911091948527732e-13
