Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),HOX(22),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),COX(50),CHOX(53)
8.73278623526003e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33019181572604289,0.11291560465030781,0.022017514564835829,0.0,2.1418181946092856e-17,2.4421029252403166e-06,5.4465255746954362e-07,1.4702467753840218e-14,3.9780900798142849e-21,1.0677157863882493e-08,1.9277065597340023e-29,1.3478193468206933e-08,6.1892396915468883e-22,2.0979680906937108e-23,8.2760741042831706e-18,1.8708073404851947e-20,1.0511488617082904e-16,1.1523388540080302e-21,0.0057495064697343362,0.0016075613297803638,1.5418692711453865e-09,1.4345193140334517e-05,2.4923511449627854e-13,3.8634152223506941e-13,7.0302566909640916e-08,4.2274615061677088e-06,2.7340571828009283e-10,3.4900874421825189e-08,4.4309042887405585e-13,9.1645844232077257e-16
8.777151240815806e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33018349322416363,0.11291529147161967,0.022013544809857514,0.0,2.1961281622118885e-17,2.4879844988858428e-06,5.5391392854598041e-07,1.4909940520307663e-14,4.1069554129471668e-21,1.0740484987408261e-08,1.9807512520067407e-29,1.3582886611447455e-08,6.292804358313599e-22,2.1539968402756843e-23,8.4876196374886427e-18,1.9128099425297948e-20,1.076796583860643e-16,1.1771464137090822e-21,0.0057497741049341786,0.001615491574707718,1.5489614404123752e-09,1.4432924706991427e-05,2.5200122824448402e-13,3.9263253681632221e-13,7.1323052630283873e-08,4.2626490562250166e-06,2.7705360817341056e-10,3.5572267338341122e-08,4.5061376159399185e-13,9.3438938833185175e-16
8.821516246371583e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33017518500929438,0.11291499029264133,0.022009575970514669,0.0,2.2514696963909413e-17,2.5343968006322157e-06,5.6327986941972166e-07,1.5119342803732086e-14,4.2391335211779246e-21,1.0803911837615317e-08,2.0350006507872008e-29,1.3687811313908284e-08,6.397617259990864e-22,2.2112895895688331e-23,8.7033427076629361e-18,1.9555248257926869e-20,1.1029029542168566e-16,1.2023681191643127e-21,0.0057500295327279427,0.0016234198837655827,1.5560519784078036e-09,1.4520401491797253e-05,2.5477772502399465e-13,3.9899861196621165e-13,7.2351081806159558e-08,4.2979320624377759e-06,2.8073014776673572e-10,3.6251680976958017e-08,4.5822180770280418e-13,9.5255126876527593e-16
8.86588125192736e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33016689071137212,0.11291470074131585,0.022005608046226213,0.0,2.3078551322524515e-17,2.5813407789966173e-06,5.7275090292980377e-07,1.533068328504721e-14,4.3746852537644004e-21,1.0867438390099508e-08,2.090476523293319e-29,1.3792963440422498e-08,6.5036878075958122e-22,2.2698698475996724e-23,8.9232985440300936e-18,1.9989600137093385e-20,1.1294726764015247e-16,1.2280089507839632e-21,0.005750273125228157,0.0016313462575932528,1.563140882714544e-09,1.4607621367471778e-05,2.575644972543089e-13,4.0543995208540649e-13,7.3386632617238318e-08,4.3333099681003872e-06,2.8443538683438041e-10,3.6939132152254563e-08,4.6591498662129512e-13,9.7094522858889902e-16
8.910246257483136e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33015860997156937,0.11291442245690668,0.02200164103642014,0.0,2.3652968477284325e-17,2.6288173335068559e-06,5.8232754968391918e-07,1.5543970641337439e-14,4.5136720534595122e-21,1.0931064617659123e-08,2.1472009325269825e-29,1.3898338861109298e-08,6.6110254372469412e-22,2.3297614637898714e-23,9.1475426353049326e-18,2.0431235697307127e-20,1.156510448748731e-16,1.2540739264368817e-21,0.0057505052432271575,0.0016392706968140613,1.5702281509676749e-09,1.4694582306098672e-05,2.6036143840739187e-13,4.1195675505858314e-13,7.4429683040976437e-08,4.3687822188506532e-06,2.8816937455299165e-10,3.7634636901371582e-08,4.7369371591563726e-13,9.8957240390003324e-16
8.954611263038913e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33015034244195024,0.11291415508965315,0.021997674940533278,0.0,2.4238072631132357e-17,2.676827315245463e-06,5.920103280486344e-07,1.5759213545840408e-14,4.6561559551029448e-21,1.0994790490308005e-08,2.205196239967478e-29,1.4003933452368225e-08,6.7196396098857796e-22,2.3909886310731618e-23,9.3761307251648319e-18,2.088023597152239e-20,1.1840209637483963e-16,1.2805681015497471e-21,0.0057507262365414889,0.0016471932020359354,1.5773137808536261e-09,1.478128237801459e-05,2.631684430314611e-13,4.1854921238757035e-13,7.5480210867706182e-08,4.4043482626663187e-06,2.9193215950533689e-10,3.8338210491466856e-08,4.8155841128969038e-13,1.0084339220678529e-15
8.998976268594689e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33014208778513721,0.11291389830043655,0.021993709758011019,0.0,2.4833988406149415e-17,2.7253715274080572e-06,6.0179975413989857e-07,1.5976420667949679e-14,4.802199584200248e-21,1.1058615975289137e-08,2.2644851082748812e-29,1.4109743097855107e-08,6.8295398109982156e-22,2.4535758890097152e-23,9.6091188077121229e-18,2.133668238942062e-20,1.2120089075010044e-16,1.3074965692051845e-21,0.0057509364443457901,0.0016551137738519419,1.5843977701093899e-09,1.4867719750669594e-05,2.6598540677307161e-13,4.2521750932150872e-13,7.6538193715534436e-08,4.4400075498617569e-06,2.9572378968408692e-10,3.9049867427425884e-08,4.8950948657757326e-13,1.0275309018724436e-15
9.043341274150466e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33013384567398768,0.1129136517604564,0.021989745488307039,0.0,2.5440840839216652e-17,2.7744507258752588e-06,6.1169634181383176e-07,1.6195600673217317e-14,4.9518661554920882e-21,1.112254103708867e-08,2.3250905040032912e-29,1.4215763689439566e-08,6.9407355503356454e-22,2.5175481268975628e-23,9.8465631229291601e-18,2.1800656775685741e-20,1.2404789591808364e-16,1.3348644602387751e-21,0.0057511361954965335,0.0016630324128408098,1.5914801165217391e-09,1.4953892687460108e-05,2.6881222639762602e-13,4.3196182498864672e-13,7.7603609044976188e-08,4.4757595330846254e-06,2.9954431249563632e-10,3.976962145981695e-08,4.9754735373644836e-13,1.0468644536497407e-15
9.087706279706242e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33012561579128119,0.11291341515091664,0.021985782130883081,0.0,2.6058755377827242e-17,2.8240656197974791e-06,6.2170060265779221e-07,1.641676222335643e-14,5.1052194715168666e-21,1.1186565637450427e-08,2.3870357003238077e-29,1.4321991128143877e-08,7.0532363616360734e-22,2.5829305868806783e-23,1.0088520152127913e-17,2.2272241348272732e-20,1.2694357905078248e-16,1.3626769433349553e-21,0.0057513258088459284,0.0016709491195674427,1.598560817926385e-09,1.5039799546535499e-05,2.7164879980997083e-13,4.3878233253753834e-13,7.8676434173635503e-08,4.5116036673121384e-06,3.0339377476384613e-10,4.0497485593080447e-08,5.056724228395249e-13,1.0664356794426526e-15
9.132071285262019e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33011739782941524,0.11291318816272115,0.021981819685208674,0.0,2.6687857876045966e-17,2.8742168721919022e-06,6.3181304598172318e-07,1.6639913976243812e-14,5.262323921169056e-21,1.1250689735390834e-08,2.4503442797571541e-29,1.442842132506314e-08,7.1670518023452852e-22,2.6497488670533693e-23,1.0335046613395928e-17,2.2751518716669584e-20,1.2988840652281506e-16,1.3909392251218087e-21,0.0057515055935462665,0.0016788638945834085,1.6056398722071831e-09,1.5125438779580247e-05,2.7449502607332409e-13,4.4567919927313626e-13,7.9756646290333781e-08,4.5475394098475939e-06,3.0727222273377855e-10,4.1233472093941738e-08,5.1388510206931897e-13,1.0862456731459126e-15
9.176436290817796e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33010919149011148,0.11291297049617875,0.021977858150760921,0.0,2.7328274590614471e-17,2.9249051005509975e-06,6.4203417880976916e-07,1.6865064585922396e-14,5.4232444782556106e-21,1.1314913287214307e-08,2.5150401369158657e-29,1.453505020226653e-08,7.2821914533381996e-22,2.7180289245605399e-23,1.0586199457040554e-17,2.3238571880152768e-20,1.3288284386036806e-16,1.4196565502647509e-21,0.0057516758493450088,0.0016867767384274208,1.6127172772953867e-09,1.521080893057287e-05,2.7735080542625643e-13,4.5265258679012023e-13,8.0844222468886103e-08,4.5835662203169389e-06,3.1117970207552407e-10,4.197759250003732e-08,5.2218579771111584e-13,1.1062955206565311e-15
9.220801296373572e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33010099648412988,0.11291276186071704,0.021973897527024281,0.0,2.7980132177201527e-17,2.9761308774619123e-06,6.5236450587216525e-07,1.7092222702603838e-14,5.5880467000537071e-21,1.1379236246529038e-08,2.5811474812559472e-29,1.4641873693679591e-08,7.3986649186405728e-22,2.787797078693472e-23,1.0842035861033113e-17,2.373348422603656e-20,1.3592735569103506e-16,1.4488342015591056e-21,0.0057518368668708995,0.0016946876516258009,1.6197930311688181e-09,1.5295908634522392e-05,2.8021603930017864e-13,4.5970265112116897e-13,8.1939139682034044e-08,4.6196835606648748e-06,3.1511625788790048e-10,4.2729857628744176e-08,5.3057491414663654e-13,1.1265863000325138e-15
9.265166301929349e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33009281253099276,0.11291256197460507,0.021969937813490326,0.0,2.8643557686797488e-17,3.0278947312360633e-06,6.6280452959739132e-07,1.7321396972670965e-14,5.7567967258719486e-21,1.1443658564263238e-08,2.6486908398379009e-29,1.4748887745947457e-08,7.5164818251511108e-22,2.8590800139808339e-23,1.1102613226454908e-17,2.4236339527916362e-20,1.3902240569455825e-16,1.4784775000215753e-21,0.0057519889279113567,0.0017025966346929282,1.626867131851076e-09,1.5380736616184511e-05,2.8309063033530078e-13,4.6682954287886681e-13,8.3041374814775672e-08,4.6558908951512609e-06,3.1908193470212547e-10,4.3490277586201731e-08,5.3905285384796024e-13,1.1471190816414623e-15
9.309531307485125e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33008463935871607,0.11291237056468426,0.021965979009657542,0.0,2.9318678562249877e-17,3.0801971465482804e-06,6.7335475010459359e-07,1.7552596038680221e-14,5.9295612756168487e-21,1.150818018868175e-08,2.7176950600970508e-29,1.4856088319278911e-08,7.6356518223641672e-22,2.9319047832744131e-23,1.1367989172946755e-17,2.4747221943906197e-20,1.4216845655448094e-16,1.5085918049806106e-21,0.005752132305681442,0.0017105036881316746,1.6339395774108211e-09,1.5465291688758703e-05,2.8597448239409984e-13,4.7403340738664936e-13,8.4150904677221932e-08,4.6921876903477017e-06,3.2307677648567675e-10,4.425886177651601e-08,5.4762001737164594e-13,1.1678949283145149e-15
9.353896313040902e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33007647670355,0.11291218736610771,0.021962021115031104,0.0,3.0005622634938515e-17,3.1330385650848587e-06,6.8401566519626442e-07,1.7785828539364108e-14,6.1064076483682453e-21,1.157280106540307e-08,2.7881853126230461e-29,1.4963471388271222e-08,7.7561845820930988e-22,3.0062988108293052e-23,1.163822153416376e-17,2.5266216014870645e-20,1.4536596991071889e-16,1.5391825141656746e-21,0.0057522672650846393,0.0017184088124338271,1.6410103659609737e-09,1.5549572752566654e-05,2.8886750057576999e-13,4.8131438483296291e-13,8.5267706017749389e-08,4.7285734151335294e-06,3.271008266459537e-10,4.5035618911136147e-08,5.5627680335303558e-13,1.1889148955119618e-15
9.398261318596679e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33006832430972644,0.11291201212208732,0.021958064129122708,0.0,3.0704518121590603e-17,3.1864193861998679e-06,6.9478777035118261e-07,1.8021103109633521e-14,6.2874037209653691e-21,1.163752113741679e-08,2.8601870939484673e-29,1.5071032942715731e-08,7.8780897981944294e-22,3.0822898953782597e-23,1.1913368353237002e-17,2.5793406662651349e-20,1.4861540631305659e-16,1.570255063795415e-21,0.0057523940629656926,0.0017263120080804968,1.6480794956579201e-09,1.5633578793714475e-05,2.9176959122946581e-13,4.8867261042025536e-13,8.6391755535522692e-08,4.7650475406921388e-06,3.3115412803385644e-10,4.5820557018392571e-08,5.6502360850081793e-13,1.2101800314733205e-15
9.442626324152455e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33006018192921555,0.11291184458364865,0.021954108051450334,0.0,3.1415493621230868e-17,3.2403399675790999e-06,7.056715587176092e-07,1.8258428380580092e-14,6.4726179466046488e-21,1.1702340345101367e-08,2.9337262293464598e-29,1.5178768988384113e-08,8.0013771862929003e-22,3.1599062131997243e-23,1.2193487878243757e-17,2.6328879188288378e-20,1.5191722517557482e-16,1.6018149286647343e-21,0.0057525129483557633,0.0017342132755425151,1.6551469647008336e-09,1.5717308882739799e-05,2.9468066196428483e-13,4.961082144887741e-13,8.7523029892373226e-08,4.8016095405076609e-06,3.3523672294771461e-10,4.6613683453187559e-08,5.7386082759179032e-13,1.231691377372639e-15
9.486991329708232e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33005204932148807,0.11291168450939328,0.021950152881538083,0.0,3.2138678112264969e-17,3.2948006259110316e-06,7.166675211067364e-07,1.8497812979478496e-14,6.6621193534535614e-21,1.1767258626242297e-08,3.0088288756372759e-29,1.5286675547795314e-08,8.1260564835075354e-22,3.2391763211792624e-23,1.2478638557687902e-17,2.6872719270236529e-20,1.5527188473201356e-16,1.6338676222307755e-21,0.0057526241627101279,0.0017421126152808166,1.662212771330904e-09,1.5800762173244034e-05,2.9760062166072349e-13,5.0362132267471673e-13,8.8661505725146436e-08,4.8382588903609043e-06,3.3934865313692816e-10,4.7415004906827557e-08,5.8278885346577602e-13,1.2534499674911116e-15
9.531356335264008e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33004392625328693,0.11291153166526811,0.021946198618916005,0.0,3.2874200949697657e-17,3.3498016375641765e-06,7.2777614598638566e-07,1.8739265529788673e-14,6.8559775432817636e-21,1.1832275916050629e-08,3.0855215240036595e-29,1.5394748660963147e-08,8.25213744817883e-22,3.320129159864191e-23,1.2768879035991957e-17,2.7425012962576859e-20,1.5867984199207593e-16,1.6664186966978176e-21,0.0057527279401386293,0.0017500100277468152,1.6692769138305451e-09,1.5883937900512046e-05,3.0052938048153051e-13,5.1121205606970358e-13,8.9807159657426103e-08,4.8749950683256158e-06,3.4348995980539966e-10,4.8224527416987949e-08,5.9180807702080565e-13,1.2754568293658945e-15
9.575721340819785e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3300358124984038,0.11291138582434232,0.021942245263119883,0.0,3.3622191862479087e-17,3.4053432392702366e-06,7.3899791947495436e-07,1.8982794651158018e-14,7.0542626901094851e-21,1.1897392147181848e-08,3.1638310028149748e-29,1.5502984386124543e-08,8.3796298595971636e-22,3.402794056510898e-23,1.3064268149002409e-17,2.7985846693223605e-20,1.6214155269867528e-16,1.6994737431010909e-21,0.0057528245076291298,0.0017579055133827592,1.6763393905227484e-09,1.596683538012076e-05,3.0346684987824387e-13,5.1888053133176831e-13,9.0959968310383185e-08,4.9118175547653486e-06,3.476606836155743e-10,4.9042256377800225e-08,6.0091888720850122e-13,1.2977129839443087e-15
9.620086346375562e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33002770783746443,0.1129112467665903,0.021938292813691116,0.0,3.4382780950977093e-17,3.461425628812456e-06,7.5033332533560876e-07,1.9228408959423541e-14,7.2570455388787142e-21,1.1962607249755071e-08,3.2437844804600074e-29,1.5611378800448463e-08,8.5085435177325216e-22,3.4872007281245303e-23,1.3364864919509794e-17,2.8555307262126623e-20,1.6565747128612951e-16,1.733038391389513e-21,0.0057529140852641651,0.0017657990726220867,1.6834001997703547e-09,1.6049454006536408e-05,3.0641294259964954e-13,5.2662686084404011e-13,9.2119908314294663e-08,4.9487258323293783e-06,3.5186086469209922e-10,4.9868196550052155e-08,6.1012167102958949e-13,1.3202194457649914e-15
9.664451351931338e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33001961205771868,0.11291111427868185,0.021934341270176481,0.0,3.5156098684578016e-17,3.5180489657185805e-06,7.6178284497071615e-07,1.947611706661395e-14,7.4643974041478249e-21,1.2027921151372586e-08,3.3254094681883323e-29,1.5719928000725548e-08,8.6388882429656505e-22,3.5733792844910182e-23,1.3670728552784859e-17,2.9133481839469675e-20,1.6922805083930402e-16,1.7671183105073541e-21,0.0057529968864310005,0.0017736907058897586,1.6904593399752635e-09,1.6131793251702787e-05,3.0936757270064327e-13,5.3445115289113555e-13,9.328695631949947e-08,4.9857193859489199e-06,3.5609054262501945e-10,5.0702352071491512e-08,6.1941681352967404e-13,1.3429772231019524e-15
9.708816357487115e-08,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33001152495283864,0.11291098815377841,0.021930390632128045,0.0,3.5942275899408848e-17,3.5752133719578651e-06,7.7334695741652035e-07,1.972592758095165e-14,7.6763901688077052e-21,1.2093333777139696e-08,3.4087338229601702e-29,1.5828628104038462e-08,8.770673875820742e-22,3.6613602312008508e-23,1.3981918432132345e-17,2.9720457963864528e-20,1.7285374305370532e-16,1.8017192084748384e-21,0.0057530731180253022,0.0017815804136025917,1.6975168095778101e-09,1.6213852663622273e-05,3.1233065554540193e-13,5.4235351175103967e-13,9.446108900617178e-08,5.0227977028342401e-06,3.603497564739797e-10,5.1544726467223938e-08,6.2880469779522944e-13,1.3659873181142951e-15
