Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58)
9.113759574526492e-12,0.004023131612903226,0.0,0.0,0.010942209010855046,0.49999976935154578,1.0110475141820096e-48,4.633443169502956e-10,1.1896493990450435e-27,1.8546644500849855e-35,1.7676477010210511e-51,1.1501186471439453e-12,2.3248165973311126e-14,0.0,0.49991840782656555,1.4077147646137542e-07,8.1237173909220312e-05,2.3064845516931611e-07,2.2492969700224583e-08,1.6831422405938392e-07,1.692420860600977e-07
9.20341775727986e-12,0.004023131612903226,0.0,0.0,0.010942205710046808,0.49999976935161106,1.1175985060083234e-48,4.7708963251947216e-10,1.2629864441303391e-27,1.9881511642139413e-35,1.970077587565518e-51,1.1725624076995104e-12,2.3936564213120814e-14,0.0,0.49991763278033913,1.4077121557768803e-07,8.2009677707172153e-05,2.3064838979460063e-07,2.2932151961614308e-08,1.6995103442764224e-07,1.7090641019165316e-07
9.293075940033228e-12,0.004023131612903226,0.0,0.0,0.01094220240980623,0.49999976935167711,1.2342011312359189e-48,4.9110223148008533e-10,1.3400777141082623e-27,2.1298257351379419e-35,2.1933942610246765e-51,1.1952166215506416e-12,2.4638322725694303e-14,0.0,0.49991685823393617,1.4077095484221169e-07,8.2781673421261523e-05,2.3064832381340139e-07,2.3375472458205686e-08,1.7158729379628386e-07,1.7257071811418841e-07
9.382734122786595e-12,0.004023131612903226,0.0,0.0,0.010942199110138436,0.49999976935174362,1.3616950736118061e-48,5.0538459585739304e-10,1.4210770528869395e-27,2.2801052508986443e-35,2.4395208697477021e-51,1.2180810882645589e-12,2.5353565966978859e-14,0.0,0.49991608418702843,1.4077069425491934e-07,8.3553161385974359e-05,2.3064825731511676e-07,2.3822928137861175e-08,1.7322299708314608e-07,1.7423500970951517e-07
9.472392305539963e-12,0.004023131612903226,0.0,0.0,0.010942195811048534,0.49999976935181051,1.5009813040534702e-48,5.1993920421535026e-10,1.5061430759302954e-27,2.4394238087295978e-35,2.7105367154816592e-51,1.2411556068363329e-12,2.6082418270676829e-14,0.0,0.49991531063928774,1.4077043381578409e-07,8.4324141935576371e-05,2.3064819037623879e-07,2.4274515950492776e-08,1.7485813921307423e-07,1.758992848595301e-07
9.562050488293331e-12,0.004023131612903226,0.0,0.0,0.010942192512541648,0.4999997693518779,1.6530259228677068e-48,5.3476853162676356e-10,1.5954392719512263e-27,2.6082330401033164e-35,3.0086882684167893e-51,1.2644399756901794e-12,2.6825003847910667e-14,0.0,0.4999145375903864,1.4077017352477934e-07,8.509461540411323e-05,2.3064812306221815e-07,2.4730232848060658e-08,1.7649271511798202e-07,1.7756354344621515e-07
9.651708671046699e-12,0.004023131612903226,0.0,0.0,0.010942189214622899,0.49999976935194557,1.8188642042643719e-48,5.4987504964354134e-10,1.6891341058113706e-27,2.7870026469157794e-35,3.3364008441992759e-51,1.2879339926807689e-12,2.7581446786888752e-14,0.0,0.49991376503999663,1.407699133818782e-07,8.5864582125410568e-05,2.3064805542906107e-07,2.5190075784571798e-08,1.7812671973691197e-07,1.7922778535163859e-07
9.741366853800067e-12,0.004023131612903226,0.0,0.0,0.010942185917297412,0.4999997693520134,1.9996048518408432e-48,5.6526122626703509e-10,1.7874011226304853e-27,2.9762209489402075e-35,3.6962909759265948e-51,1.3116374550945373e-12,2.835187105257197e-14,0.0,0.49991299298779118,1.4076965338705421e-07,8.6634042433074264e-05,2.3064798752469442e-07,2.5654041716078562e-08,1.7976014801609508e-07,1.8089201045795539e-07
9.920683219306804e-12,0.004023131612903226,0.0,0.0,0.010942179324446718,0.49999976935214996,2.4106228531794488e-48,5.9688240940975224e-10,1.9983719231210183e-27,3.3880534009100071e-35,4.5241073740659228e-51,1.3596719025041375e-12,2.9935158805667054e-14,0.0,0.49991145037662466,1.407691338415322e-07,8.8171445140825954e-05,2.3064785106006525e-07,2.6594330398507444e-08,1.8302525537644792e-07,1.8422040980232879e-07
1e-11,0.004023131612903226,0.0,0.0,0.010942176409013585,0.49999976935221047,2.615662283485032e-48,6.1123445654949867e-10,2.0981388996202271e-27,3.5853096787279358e-35,4.9414273431050458e-51,1.3811854808527997e-12,3.065374713117007e-14,0.0,0.4999107686699526,1.4076890422047289e-07,8.8850837482443452e-05,2.3064779047284407e-07,2.7015497709516348e-08,1.8446875388391058e-07,1.8569263463623759e-07
1.0082067948262868e-11,0.004023131612903226,0.0,0.0,0.010942173392961429,0.49999976935227325,2.8442946200803438e-48,6.2632259192403236e-10,2.2057312809616286e-27,3.7997371839844438e-35,5.409834434985119e-51,1.403617163310199e-12,3.140917500211036e-14,0.0,0.49991006372708507,1.4076866675672146e-07,8.9553378985414138e-05,2.3064772766753664e-07,2.745466036052636e-08,1.8596183036872003e-07,1.8721591057890646e-07
1.0239716049240962e-11,0.004023131612903226,0.0,0.0,0.010942167600743595,0.49999976935239415,3.3348442769858163e-48,6.559927913637141e-10,2.4254250206730024e-27,4.2427622610221757e-35,6.4246894819688561e-51,1.4471970927280657e-12,3.2894651512694247e-14,0.0,0.49990871073699106,1.4076821094941951e-07,9.0901736917880778e-05,2.3064760674955265e-07,2.8307923290583219e-08,1.8882853491632877e-07,1.9014200059080051e-07
1.0397364150219057e-11,0.004023131612903226,0.0,0.0,0.010942161810463676,0.49999976935251539,3.900686476799788e-48,6.8657737347078966e-10,2.6631893187923494e-27,4.7295577593266641e-35,7.610008401391488e-51,1.4914204111240377e-12,3.4425858095142677e-14,0.0,0.4999073592805125,1.4076775559939372e-07,9.2248535917707674e-05,2.3064748555501196e-07,2.9173871729690739e-08,1.9169335568905737e-07,1.9306803628226821e-07
1.0555012251197152e-11,0.004023131612903226,0.0,0.0,0.010942156022149381,0.49999976935263674,4.5519979948655054e-48,7.1808959592085313e-10,2.9202078325478586e-27,5.26369557483399e-35,8.9911882707128562e-51,1.5362859922447714e-12,3.6003463266985978e-14,0.0,0.49990600935587887,1.4076730070650127e-07,9.3593777788990667e-05,2.3064736416003654e-07,3.0052489218296164e-08,1.9455626553527659e-07,1.9599401701657385e-07
1.0712660352175246e-11,0.004023131612903226,0.0,0.0,0.01094215023582837,0.49999976935275831,5.3001511402987773e-48,7.5054267985458467e-10,3.1977226158429638e-27,5.8489797699347226e-35,1.0596943508158378e-50,1.5817927045257366e-12,3.7628134338358435e-14,0.0,0.49990466096132152,1.4076684627059913e-07,9.4937464333737492e-05,2.3064724262259229e-07,3.094375931627636e-08,1.9741723737733e-07,1.9891994215787806e-07
1.087030845315334e-11,0.004023131612903226,0.0,0.0,0.010942144451528234,0.49999976935287987,6.1578335577819422e-48,7.8394980939678944e-10,3.4970360882170958e-27,6.4894579299818234e-35,1.2459679373295619e-50,1.6279394111145851e-12,3.9300537406539466e-14,0.0,0.49990331409507421,1.4076639229154416e-07,9.6279597351870135e-05,2.3064712098703455e-07,3.1847665602914926e-08,2.0027624421250789e-07,2.0184581107125002e-07
1.1027956554131435e-11,0.004023131612903226,0.0,0.0,0.010942138669276506,0.49999976935300156,7.13917837498734e-48,8.1832413117857119e-10,3.8195130420132551e-27,7.1894329143904566e-35,1.4615902144033326e-50,1.6747249698947404e-12,4.1021337350520603e-14,0.0,0.49990196875537252,1.4076593876919299e-07,9.762017864122714e-05,2.3064699928728735e-07,3.2764191676879281e-08,2.0313325911401499e-07,2.0477162312267937e-07
1.118560465510953e-11,0.004023131612903226,0.0,0.0,0.010942132889100634,0.49999976935312324,8.2599051870543817e-48,8.536787538625905e-10,4.1665826867705185e-27,7.9534749993908759e-35,1.7106668146914165e-50,1.7221482335091935e-12,4.2791197825597626e-14,0.0,0.4999006249404539,1.407654857034018e-07,9.895920999756621e-05,2.3064687754921433e-07,3.3693321156197934e-08,2.0598825523193194e-07,2.076973776790885e-07
1.1343252756087625e-11,0.004023131612903226,0.0,0.0,0.010942127111028007,0.49999976935324508,9.5374724157172797e-48,8.9002674767136154e-10,4.5397407299615081e-27,8.7864344102660769e-35,1.9978074024651532e-50,1.7702080493845044e-12,4.4610781257987528e-14,0.0,0.49989928264855821,1.4076503309402658e-07,0.00010029669321456644,2.3064675579254798e-07,3.4635037678237473e-08,2.0884120579417093e-07,2.1062307410834438e-07
1.1500900857065719e-11,0.004023131612903226,0.0,0.0,0.010942121335085934,0.49999976935336676,1.0991241822855489e-47,9.2738114391863587e-10,4.9405514943247129e-27,9.6934542512694053e-35,2.3281791491344177e-50,1.8189032597550011e-12,4.6480748839470408e-14,0.0,0.49989794187792713,1.4076458094092289e-07,0.00010163263008383085,2.3064663403243126e-07,3.5589324899679975e-08,2.1169208410742474e-07,2.1354871177927059e-07
1.1658548958043814e-11,0.004023131612903226,0.0,0.0,0.010942115561301655,0.4999997693534885,1.2642656077378186e-47,9.6575493454394561e-10,5.370650072458028e-27,1.0679983845400129e-34,2.7075650287798942e-50,1.8682327016871806e-12,4.840176052205714e-14,0.0,0.49989660262680446,1.4076412924394599e-07,0.00010296702239488872,2.3064651228054858e-07,3.6556166496500121e-08,2.1454086355810913e-07,2.1647429006165926e-07
1.1816197059021908e-11,0.004023131612903226,0.0,0.0,0.010942109789702307,0.49999976935361024,1.4515430245190279e-47,1.0051610716503551e-09,5.8317445189426774e-27,1.1751792492737949e-34,3.1424273020592111e-50,1.9181952071043179e-12,5.0374475012682838e-14,0.0,0.49989526489343572,1.4076367800295053e-07,0.00010429987193519802,2.3064639054592906e-07,3.7535546163942499e-08,2.1738751761329988e-07,2.1939980832628274e-07
1.1973845160000003e-11,0.004023131612903226,0.0,0.0,0.010942104020314977,0.49999976935373197,1.6635758044255121e-47,1.0456124670454361e-09,6.3256180798859631e-27,1.291498365260639e-34,3.6399765547627946e-50,1.9687896028112633e-12,5.2399549767926533e-14,0.0,0.49989392867606908,1.4076322721779081e-07,0.00010563118049014778,2.3064626883555658e-07,3.8527447616498874e-08,2.2023201982166206e-07,2.2232526594490552e-07
1.228914136195619e-11,0.004023131612903226,0.0,0.0,0.010942092488284235,0.49999976935397528,2.1737632974323963e-47,1.1297024757315346e-09,7.419225223966888e-27,1.5541687398881608e-34,4.8561922942683133e-50,2.0718693468725761e-12,5.6609403615372468e-14,0.0,0.49989126078234275,1.4076232701439328e-07,0.00010828918177519458,2.3064602550788281e-07,4.0548750831020856e-08,2.2591446330602412e-07,2.2817599673623771e-07
1.2604437563912378e-11,0.004023131612903226,0.0,0.0,0.010942080965424338,0.49999976935421842,2.8216290522500754e-47,1.2181274319203977e-09,8.6673284397634075e-27,1.8616172895718339e-34,6.4318875179309334e-50,2.1774624468965848e-12,6.1036556510940778e-14,0.0,0.4998885989316485,1.4076142863257825e-07,0.00011094104049185399,2.3064578232865168e-07,4.2619946240083061e-08,2.3158798406721322e-07,2.3402647743005744e-07
1.2919733765868565e-11,0.004023131612903226,0.0,0.0,0.010942069451948847,0.49999976935446144,3.6395388435284673e-47,1.3109891333683335e-09,1.008713662729398e-26,2.2200844762550757e-34,8.4602001647751883e-50,2.2855593356335593e-12,6.5686222561899407e-14,0.0,0.4998859431100417,1.4076053207116188e-07,0.00011358677084900102,2.3064553931812483e-07,4.4740904250208827e-08,2.3725237352508924e-07,2.3987670303738407e-07
1.3235029967824753e-11,0.004023131612903226,0.0,0.0,0.010942057948069902,0.49999976935470436,4.6664030577345509e-47,1.4083886901690014e-09,1.1697288659936716e-26,2.6364967343375968e-34,1.1055181071079464e-49,2.3961503663863395e-12,7.0563595371978481e-14,0.0,0.49988329330360975,1.4075963732895121e-07,0.00011622638702263729,2.3064529648993611e-07,4.6911495573705968e-08,2.4290742449192139e-07,2.4572666858622129e-07
1.355032616978094e-11,0.004023131612903226,0.0,0.0,0.010942046453998218,0.49999976935494694,5.9488011114303487e-47,1.5104265108763398e-09,1.3517933865023106e-26,3.1185228506775873e-34,1.4355822232830528e-49,2.509225813850194e-12,7.5673847878894411e-14,0.0,0.49988064949847244,1.4075874440474426e-07,0.00011885990315596684,2.3064505385354419e-07,4.9131591227946557e-08,2.4855293120050453e-07,2.5157636912191884e-07
1.3865622371737128e-11,0.004023131612903226,0.0,0.0,0.010942034969943046,0.49999976935518942,7.5422627889009226e-47,1.6172022888454e-09,1.5570814875418946e-26,3.6746334020585196e-34,1.8530723446680123e-49,2.6247758749639672e-12,8.1022132193606345e-14,0.0,0.4998780116807815,1.4075785329732957e-07,0.00012148733335947223,2.3064481141609198e-07,5.140106253464863e-08,2.5418868933183441e-07,2.574257997075324e-07
1.4180918573693316e-11,0.004023131612903226,0.0,0.0,0.010942023496112143,0.49999976935543156,9.5127242364177977e-47,1.7288149887949776e-09,1.7879352864323548e-26,4.3141633430490528e-34,2.3783480482808142e-49,2.7427906697723145e-12,8.661357944133076e-14,0.0,0.49987537983672076,1.4075696400548536e-07,0.00012410869171099024,2.3064456918364226e-07,5.3719781119159338e-08,2.5981449604233767e-07,2.6327495542417692e-07
1.4496214775649503e-11,0.004023131612903226,0.0,0.0,0.010942012032711747,0.49999976935567364,1.1938180800657781e-46,1.8453628336012318e-09,2.0468735236150968e-26,5.0473779107210071e-34,3.0358897692943992e-49,2.8632602422991539e-12,9.2453299604383592e-14,0.0,0.49987275395250613,1.407560765279793e-07,0.00012672399225578722,2.3064432716167562e-07,5.6087618909739944e-08,2.6543014999063354e-07,2.6912383137137804e-07
1.4811510977605692e-11,0.004023131612903226,0.0,0.0,0.010942000579946551,0.49999976935591545,1.4910559434244076e-46,1.9669432913280039e-09,2.3366005805172731e-26,5.8855419729761006e-34,3.8550133222205793e-49,2.9861745614322001e-12,9.8546381366891743e-14,0.0,0.49987013401438501,1.4075519086356848e-07,0.00012933324900663462,2.3064408535519575e-07,5.8504448136852509e-08,2.7103545136381932e-07,2.7497242266741816e-07
1.512680717956188e-11,0.004023131612903226,0.0,0.0,0.010941989138019666,0.49999976935615703,1.8537833113903029e-46,2.0936530624950816e-09,2.660015744249029e-26,6.84099289165109e-34,4.8706887320953043e-49,3.1115235218182365e-12,1.0489789196138171e-13,0.0,0.49986752000863721,1.4075430701099874e-07,0.00013193647594388435,2.3064384376884122e-07,6.0970141332448313e-08,2.7663020190327466e-07,2.808207244496787e-07
1.544210338151807e-11,0.004023131612903226,0.0,0.0,0.010941977707132617,0.49999976935639839,2.2946401315200569e-46,2.2255880675853914e-09,3.0202227169728952e-26,7.9272169677653863e-34,6.124475390721276e-49,3.2392969447687087e-12,1.1151287701724979e-13,0.0,0.49986491192157351,1.4075342496900415e-07,0.00013453368701554335,2.3064360240706958e-07,6.348457132925794e-08,2.8221420492998494e-07,2.8666873187497748e-07
1.575739958347426e-11,0.004023131612903226,0.0,0.0,0.010941966287485299,0.49999976935663953,2.8283763509649138e-46,2.3628434347941224e-09,3.4205393701616895e-26,9.1589295626609815e-34,7.6655870595923118e-49,3.3694845791754124e-12,1.1839636041113633e-13,0.0,0.49986230973953694,1.4075254473630708e-07,0.00013712489613734881,2.3064336127427599e-07,6.604761126008303e-08,2.8778726536937502e-07,2.9251644011990279e-07
1.607269578543045e-11,0.004023131612903226,0.0,0.0,0.010941954879275958,0.49999976935688045,3.4721515290222627e-46,2.5055134880236306e-09,3.8645077449675825e-26,1.0552159002107678e-33,9.552101686224417e-49,3.5020761024360919e-12,1.2555334411923203e-13,0.0,0.49985971344890184,1.4075166631161767e-07,0.0001397101171928427,2.3064312037479826e-07,6.8659134557089879e-08,2.9334918977564833e-07,2.9836384438114212e-07
1.6387991987386638e-11,0.004023131612903226,0.0,0.0,0.010941943482701165,0.49999976935712115,4.2458698703955344e-46,2.6536917351272222e-09,4.3559042990428363e-26,1.2124334363088216e-33,1.1852332233348245e-48,3.6370611213896847e-12,1.3298880807154058e-13,0.0,0.49985712303607416,1.407507896936336e-07,0.00014228936403344624,2.3064287971289042e-07,7.1319014951104487e-08,2.9889978635562273e-07,3.0421093987580656e-07
1.6703288189342827e-11,0.004023131612903226,0.0,0.0,0.010941932097955794,0.49999976935736151,5.1725540333627161e-46,2.8074708564039896e-09,4.8987503991594678e-26,1.3894377233257026e-33,1.4646375987930728e-48,3.774429173260959e-12,1.4070771000811349e-13,0.0,0.49985453848749117,1.4074991488103927e-07,0.00014486265047853431,2.306426392927336e-07,7.4027126470909475e-08,3.0443886499206023e-07,3.1005772184175149e-07
1.7018584391299016e-11,0.004023131612903226,0.0,0.0,0.010941920725233003,0.49999976935760171,6.2787613097463121e-46,2.9669426933467917e-09,5.4973230588805323e-26,1.5882797532549668e-33,1.8027861302489673e-48,3.914169726614234e-12,1.4871498533727417e-13,0.0,0.4998519597896216,1.4074904187250619e-07,0.00014742999031550961,2.3064239911846862e-07,7.6783343442542614e-08,3.0996623726648564e-07,3.1590418553789128e-07
1.7333880593255206e-11,0.004023131612903226,0.0,0.0,0.010941909364724214,0.49999976935784168,7.5950460491615378e-46,3.1321982376456947e-09,6.1561659208733065e-26,1.8111793490906182e-33,2.2105912378963085e-48,4.0562721823159271e-12,1.5701554699584978e-13,0.0,0.4998493869289653,1.407481706666924e-07,0.00014999139729987663,2.3064215919420854e-07,7.9587540488597016e-08,3.154817164814901e-07,3.2175032624451083e-07
1.7649176795211395e-11,0.004023131612903226,0.0,0.0,0.010941898016619066,0.49999976935808127,9.1564724793436872e-46,3.3033276204492366e-09,6.8801004835222217e-26,2.0605355878043298e-33,2.700735442772156e-48,4.2007258745056817e-12,1.6561428531142976e-13,0.0,0.49984681989205365,1.4074730126224195e-07,0.00015254688515531519,2.3064191952402927e-07,8.2439592527523045e-08,3.2098511768251304e-07,3.2759613926357137e-07
1.7964472997167584e-11,0.004023131612903226,0.0,0.0,0.010941886681105432,0.49999976935832074,1.1003182352695335e-45,3.4804201018856387e-09,7.674237571236964e-26,2.3389376579582266e-33,3.2879183304281088e-48,4.347520071575808e-12,1.7451606786666986e-13,0.0,0.49984425866544874,1.4074643365778465e-07,0.00015509646757375461,2.3064168011196067e-07,8.5339374772931899e-08,3.2647625767910128e-07,3.3344161991901195e-07
1.8279769199123773e-11,0.004023131612903226,0.0,0.0,0.010941875358369362,0.49999976935855989,1.3181022139813779e-45,3.6635640608457715e-09,8.5439890475861729e-26,2.6491761611892734e-33,3.9891325595971337e-48,4.4966439771587358e-12,1.8372573936565688e-13,0.0,0.49984170323574412,1.4074556785193613e-07,0.00015764015821544678,2.3064144096199034e-07,8.8286762732900669e-08,3.3195495506563831e-07,3.3928676355704643e-07
1.8595065401079962e-11,0.004023131612903226,0.0,0.0,0.010941864048595091,0.49999976935879875,1.5742234801833327e-45,3.8528469850296247e-09,9.4950797702877479e-26,2.9942548667677115e-33,4.823971713427055e-48,4.6480867311222573e-12,1.9324812150235075e-13,0.0,0.49983915358956404,1.4074470384329731e-07,0.00016017797070903942,2.3064120207807031e-07,9.1281632209279393e-08,3.3742103024154287e-07,3.4513156554645476e-07
1.891036160303615e-11,0.004023131612903226,0.0,0.0,0.010941852751964994,0.49999976935903734,1.8746221501864266e-45,4.0483554612579456e-09,1.0533559787058837e-25,3.3774029284777144e-33,5.8149730037214972e-48,4.8018374105722291e-12,2.0308801283111957e-13,0.0,0.49983660971356381,1.4074384163045391e-07,0.00016270991865164955,2.3064096346411739e-07,9.4323859296999526e-08,3.4287430543093135e-07,3.5097602127887067e-07
1.922565780499234e-11,0.004023131612903226,0.0,0.0,0.010941841468659593,0.49999976935927565,2.2260378956560128e-45,4.2501751660505659e-09,1.1665816771248401e-25,3.8020875730632357e-33,6.9879980623634984e-48,4.9578850308625145e-12,2.1325018863938216e-13,0.0,0.49983407159442977,1.4074298121197639e-07,0.00016523601560893629,2.3064072512400879e-07,9.7413320383384009e-08,3.4831460470174255e-07,3.5682012616906314e-07
1.954095400694853e-11,0.004023131612903226,0.0,0.0,0.010941830198857512,0.49999976935951379,2.6361018481761685e-45,4.4583908564728759e-09,1.2898588696038239e-25,4.2720272694112369e-33,8.3726552888888454e-48,5.1162185466118478e-12,2.2373940082237403e-13,0.0,0.49983153921887868,1.4074212258642012e-07,0.00016775627511517345,2.3064048706158094e-07,1.0054989214745932e-07,3.5374175398432078e-07,3.6266387565521415e-07
1.985625020890472e-11,0.004023131612903226,0.0,0.0,0.010941818942735477,0.4999997693597516,3.1134373154129108e-45,4.6730863612516599e-09,1.4238976745864381e-25,4.7912053875669249e-33,1.000276747038588e-47,5.2768268527273821e-12,2.345603777600498e-13,0.0,0.49982901257365819,1.4074126575232425e-07,0.00017027071067332244,2.306402492806302e-07,1.0373345155926863e-07,3.5915558108945621e-07,3.6850726519919011e-07
2.0171546410860908e-11,0.004023131612903226,0.0,0.0,0.010941807700468291,0.49999976935998902,3.6677699895245502e-45,4.8943445721614239e-09,1.5694458463608233e-25,5.3638843566233631e-33,1.1916888650412771e-47,5.4396987854346201e-12,2.4571782419613518e-13,0.0,0.4998264916455466,1.4074041070821185e-07,0.00017277933575510449,2.3064001178491403e-07,1.0696387587918723e-07,3.6455591572587741e-07,3.7435029028680992e-07
2.0486842612817097e-11,0.004023131612903226,0.0,0.0,0.01094179647222882,0.49999976936022622,4.3100483685336025e-45,5.1222474356822553e-09,1.7272901132016541e-25,5.9946203304852348e-33,1.4158874497539847e-47,5.6048231233134604e-12,2.5721642111934218e-13,0.0,0.49982397642135262,1.4073955745259007e-07,0.00017528216380107328,2.3063977457815037e-07,1.10241042657239e-07,3.6994258951719769e-07,3.8019294642810666e-07
2.0802138814773286e-11,0.004023131612903226,0.0,0.0,0.010941785258187973,0.49999976936046314,5.0525751529806405e-45,5.3568759449300716e-09,1.8982575387709711e-25,6.688278370451267e-33,1.6778510711469344e-47,5.7721885883400789e-12,2.6906082564675895e-13,0.0,0.49982146688791579,1.4073870598394946e-07,0.00017777920822068663,2.306395376640162e-07,1.1356482973241498e-07,3.7531543601831012e-07,3.8603522915758422e-07
2.1117435016729476e-11,0.004023131612903226,0.0,0.0,0.010941774058514687,0.49999976936069979,5.9091504233565831e-45,5.5983101318600321e-09,2.0832169066030104e-25,7.4500481534899433e-33,1.9832204305863851e-47,5.9417838469343838e-12,2.8125567090942716e-13,0.0,0.4998189630321056,1.4073785630076362e-07,0.00018027048239237876,2.3063930104614716e-07,1.1693511523199326e-07,3.806742907312324e-07,3.918771340344704e-07
2.1432731218685665e-11,0.004023131612903226,0.0,0.0,0.010941762873375904,0.49999976936093615,6.8952274486344161e-45,5.846629059743737e-09,2.2830801274875443e-25,8.2854602150092871e-33,2.3383742922623936e-47,6.1135975110127502e-12,2.9380556594011553e-13,0.0,0.49981646484082248,1.4073700840148928e-07,0.00018275599966363187,2.3063906472813747e-07,1.2035177757086061e-07,3.8601899112039796e-07,3.9771865664296242e-07
2.1748027420641854e-11,0.004023131612903226,0.0,0.0,0.01094175170293658,0.49999976936117213,8.0280820227395567e-45,6.1019108159207216e-09,2.4988036695563657e-25,9.2004027348489531e-33,2.7505127662873531e-47,6.2876181390457545e-12,3.0671509556330337e-13,0.0,0.49981397230099661,1.4073616228456617e-07,0.00018523577335104803,2.306388287135402e-07,1.2381469545083567e-07,3.9134937662739358e-07,4.0355979259246972e-07
2.2063323622598043e-11,0.004023131612903226,0.0,0.0,0.010941740547359639,0.49999976936140789,9.3269962740165362e-45,6.3642325048246116e-09,2.7313900108678817e-25,1.0201138875148875e-32,3.2277485265672037e-47,6.4638342371206649e-12,3.1998882028738172e-13,0.0,0.49981148539958847,1.4073531794841645e-07,0.00018770981674042032,2.3063859300586659e-07,1.2732374785999402e-07,3.9666528868514285e-07,4.0940053751784957e-07
2.2378619824554232e-11,0.004023131612903226,0.0,0.0,0.010941729406805985,0.4999997693616432,1.0813457942675516e-44,6.633670241284222e-09,2.9818891142751691e-25,1.1294324678669158e-32,3.7792065826810552e-47,6.6422342600083584e-12,3.3363127619908104e-13,0.0,0.49980900412358908,1.4073447539144481e-07,0.00019017814308680439,2.3063835760858534e-07,1.3087881407199434e-07,4.0196657073153401e-07,4.1524088707963877e-07
2.269391602651042e-11,0.004023131612903226,0.0,0.0,0.010941718281434473,0.49999976936187834,1.2511376172861444e-44,6.910299144099713e-09,3.2513999243531078e-25,1.2487027536051042e-32,4.4151332627381755e-47,6.8228066122344457e-12,3.4764697486013686e-13,0.0,0.49980652846001905,1.4073363461203807e-07,0.00019264076561458941,2.3063812252512265e-07,1.3447977364540667e-07,4.0725306822249349e-07,4.2108083696428007e-07
2.300921222846661e-11,0.004023131612903226,0.0,0.0,0.010941707171401902,0.4999997693621131,1.444731491941438e-44,7.1941933298938294e-09,3.5410718861507162e-25,1.3786745230420122e-32,5.147015103557995e-47,7.005539649154282e-12,3.6204040320619872e-13,0.0,0.49980405839592928,1.4073279560856519e-07,0.0001950976975175691,2.3063788775886194e-07,1.3812650642304207e-07,4.1252462864450218e-07,4.2692038288434223e-07
2.33245084304228e-11,0.004023131612903226,0.0,0.0,0.010941696076862999,0.49999976936234752,1.6650745124605816e-44,7.4854259072381089e-09,3.8521064855255475e-25,1.520142556764186e-32,5.9877083855804667e-47,7.1904216780316243e-12,3.7681602344799181e-13,0.0,0.49980159391840034,1.4073195837937692e-07,0.00019754895195901243,2.3063765331314349e-07,1.418188925312838e-07,4.1778110152655835e-07,4.3275952057873619e-07
2.363980463237899e-11,0.004023131612903226,0.0,0.0,0.010941684997970417,0.49999976936258161,1.9154316877158949e-44,7.7840689710538477e-09,4.1857588108079224e-25,1.6739486600444876e-32,6.9515800926993225e-47,7.3774409591206201e-12,3.9197827297473771e-13,0.0,0.49979913501454298,1.4073112292280575e-07,0.00019999454207173447,2.3063741919126416e-07,1.4555681237942027e-07,4.2302233845158508e-07,4.3859824581292495e-07
2.3955100834335178e-11,0.004023131612903226,0.0,0.0,0.010941673934874717,0.49999976936281548,2.199415282470732e-44,8.0901935972874486e-09,4.5433391355338449e-25,1.8409837454529641e-32,8.0546611217583761e-47,7.5665857067509161e-12,4.0753156425984016e-13,0.0,0.49979668167149754,1.4073028923716571e-07,0.00020243448095816672,2.3063718539647739e-07,1.4934014665897944e-07,4.2824819306728321e-07,4.4443655437912927e-07
2.4270397036291367e-11,0.004023131612903226,0.0,0.0,0.01094166288772435,0.49999976936304896,2.5210164171535647e-44,8.4038698378597557e-09,4.926214521976656e-25,2.0221899764678059e-32,9.3148126128014929e-47,7.7578440904155361e-12,4.2348028476884404e-13,0.0,0.49979423387643418,1.4072945732075217e-07,0.00020486878169042721,2.3063695193199243e-07,1.5316877634306501e-07,4.3345852109643168e-07,4.5027444209652638e-07
2.4585693238247556e-11,0.004023131612903226,0.0,0.0,0.010941651856665662,0.49999976936328211,2.8846390655997967e-44,8.7251667158887108e-09,5.3358104451988248e-25,2.2185629728774372e-32,1.0751906319360533e-46,7.9512042358613406e-12,4.3982879686966898e-13,0.0,0.49979179161655263,1.4072862717184174e-07,0.00020729745731039111,2.3063671880097472e-07,1.5704258268569374e-07,4.3865318034663539e-07,4.561119048114457e-07
2.4900989440203745e-11,0.004023131612903226,0.0,0.0,0.010941640841842884,0.49999976936351492,3.2951365966438346e-44,9.0541522211847524e-09,5.7736124373368979e-25,2.4311540787539716e-32,1.2388019988142239e-46,8.1466542261817251e-12,4.5658143774512686e-13,0.0,0.49978935487908227,1.4072779878869212e-07,0.00020972052082976025,2.3063648600654512e-07,1.6096144722113501e-07,4.4383203071952307e-07,4.6194893839755654e-07
2.5216285642159935e-11,0.004023131612903226,0.0,0.0,0.010941629843398099,0.4999997693637474,3.7578510120761815e-44,9.3908933060180535e-09,6.2411677518243531e-25,2.6610726937670949e-32,1.4247648769473637e-46,8.3441821029113261e-12,4.737425193077236e-13,0.0,0.49978692365128186,1.40726972169542e-07,0.00021213798523013323,2.3063625355178012e-07,1.6492525176325137e-07,4.4899493421939498e-07,4.677855387560534e-07
