Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),CO2X(24),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),C2H4X(215),C2H4X(70),HOCO(73),CHO2(74),S(216)
2.9713789767951577e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426070336217004,0.0839657692781253,0.009249104377053851,1.8322198784097203e-05,0.00041058435758661236,0.05211008855947474,0.025485878754881675,4.636874615825801e-05,1.6241142722190915e-10,0.002003955770274605,5.3677280411033e-11,0.0005233525049810483,2.8267599250692787e-09,5.959186924280987e-06,2.4256851481961576e-09,1.3875390312714321e-10,1.2789389850213122e-05,1.7599892220219878e-05,0.006028789540751115,0.0011219976981119164,0.0005310812501818848,7.818802966241912e-08,4.611142416590434e-09,2.7477576719277603e-09,5.873290558142007e-11,3.874394003123863e-06,0.0009054475140817702,6.42240589726411e-05,0.0010426420926524429,2.7852170116820838e-05,6.207107136859102e-09,1.5989563725005124e-10,7.891983897796075e-08,6.65908964007158e-06,1.8428880732932584e-08,1.7634405337062453e-09,1.2780481495649002e-10,2.0001508977174153e-06,4.9639338335603435e-12,7.311158143783454e-13,4.082738761186626e-14,1.2382740785446734e-19
2.9744766584714406e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44260755938761287,0.08394200814410538,0.009240329995104716,1.8334536414842386e-05,0.0004108782392275759,0.05216038328653539,0.025507508971944193,4.634208489036922e-05,1.6286828374542782e-10,0.002003384053179958,5.365553728515713e-11,0.000523453476476092,2.82643554848644e-09,5.953187708016251e-06,2.428212282093636e-09,1.3885189850971178e-10,1.2778027498064305e-05,1.7617385003116672e-05,0.00602709260503369,0.0011175672904206613,0.0005313205417008983,7.791429373126694e-08,4.605453662233878e-09,2.7467948954840977e-09,5.905597718304442e-11,3.89445254233457e-06,0.0009097265166552199,6.427710353294625e-05,0.0010436504505990714,2.787985324496097e-05,6.2053436562036514e-09,1.5939659386282688e-10,7.898691341579526e-08,6.654004759229393e-06,1.8442026420712972e-08,1.7656901311284202e-09,1.278767918026038e-10,2.0021674187840673e-06,4.968873460603219e-12,7.317492382220654e-13,4.086276169304471e-14,1.24033948338681e-19
2.9775743401477236e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426080502395312,0.08391825551520544,0.009231563878829528,1.8346809651662995e-05,0.00041117147479088916,0.05221066147099613,0.02552910922755233,4.6315442164913766e-05,1.6332578083869302e-10,0.0020028126004132444,5.363381210701479e-11,0.0005235543814436791,2.8261116364796783e-09,5.947189745230021e-06,2.4307370481792168e-09,1.389496855730724e-10,1.276667326604756e-05,1.7634867300127574e-05,0.0060253958088537,0.0011131511559418258,0.000531559610892218,7.764124942756119e-08,4.599772129468019e-09,2.745833017764976e-09,5.938086374979004e-11,3.914616616171026e-06,0.0009140266299872245,6.433006728472353e-05,0.0010446583974224545,2.7907519778710652e-05,6.203580500724872e-09,1.5889835680996975e-10,7.905388899773441e-08,6.6489224979494585e-06,1.8455141863329055e-08,1.767938214910514e-09,1.2794857348067034e-10,2.0041825855753946e-06,4.9738097495390686e-12,7.323801885048583e-13,4.0897997641263e-14,1.2424014463818113e-19
2.9806720218240065e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426085060845189,0.08389451138510085,0.009222806021874233,1.8359018616567836e-05,0.000411464065283825,0.052260923126217856,0.025550679483716043,4.628881800561022e-05,1.637839178972577e-10,0.002002241412561681,5.3612104918281266e-11,0.0005236552200197926,2.825788190501846e-09,5.941193065250275e-06,2.433259441022596e-09,1.3904726414185928e-10,1.2755327172699923e-05,1.7652339118166013e-05,0.006023699150774116,0.0011087493441585832,0.0005317984579045843,7.736890190462568e-08,4.594097811220413e-09,2.744872040926963e-09,5.970757153019768e-11,3.934886521495551e-06,0.0009183478988039478,6.438295013533809e-05,0.0010456659329288807,2.7935169729010404e-05,6.201817671361006e-09,1.5840094023239165e-10,7.912076557338142e-08,6.643842859626481e-06,1.8468227099920685e-08,1.7701847790866123e-09,1.2802016000928627e-10,2.0061963979233548e-06,4.978742700095687e-12,7.330086686153938e-13,4.093309564575407e-14,1.2444599618359537e-19
2.9837697035002894e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426089268314184,0.0838707757474346,0.009214056417890245,1.8371163433211996e-05,0.0004117560117233867,0.05231116826557945,0.025572219703342104,4.6262212435980264e-05,1.6424269431398554e-10,0.002001670490207412,5.3590415760333174e-11,0.0005237559923397385,2.825465211995925e-09,5.935197697258318e-06,2.4357794552771566e-09,1.3914463404398233e-10,1.2743989236421834e-05,1.766980046415627e-05,0.00602200262937963,0.0011043619036309883,0.0005320370828878469,7.70972562546296e-08,4.588430700411472e-09,2.7439119670901347e-09,6.003610672488693e-11,3.95526255158874e-06,0.0009226903669502262,6.443575199488921e-05,0.0010466730569284929,2.7962803106817916e-05,6.200055169060585e-09,1.5790435815667777e-10,7.918754299542227e-08,6.638765847638313e-06,1.84812821701264e-08,1.7724298177663601e-09,1.2809155141144045e-10,2.0082088556673516e-06,4.98367231202122e-12,7.336346820133475e-13,4.096805589971614e-14,1.2465150242175525e-19
2.989965066852855e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44260966267530605,0.0838233299238277,0.009196581943468646,1.8395261124482598e-05,0.00041233797655846607,0.05241160905032438,0.02561520988913919,4.620905715883472e-05,1.651621627800868e-10,0.0020005294442936583,5.354709170079515e-11,0.0005239573387489574,2.8248206631218853e-09,5.9232110132320145e-06,2.440812327056569e-09,1.3933874717654582e-10,1.2721337907985004e-05,1.770469176774289e-05,0.006018609991094647,0.0010956303259221087,0.0005325136673721227,7.655609063230787e-08,4.577118072754869e-09,2.741994536716229e-09,6.06986839153195e-11,3.9963341410350005e-06,0.0009314390721557735,6.454111239498825e-05,0.001048686069667394,2.8018020188871793e-05,6.196531149495853e-09,1.5691375303450544e-10,7.932079980501378e-08,6.628619716093312e-06,1.850730197240633e-08,1.776915295457592e-09,1.2823374895044433e-10,2.012229706738944e-06,4.993521519074865e-12,7.34879322862011e-13,4.103756394849213e-14,1.250614768443512e-19
2.995540893870164e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44261020402180445,0.08378065766228751,0.009180883078070993,1.8416730933273117e-05,0.0004128595526458446,0.05250194940691888,0.025653797977914734,4.6161281217974126e-05,1.65991864859511e-10,0.001999503416706363,5.350816212140718e-11,0.0005241383252646075,2.824242182160061e-09,5.912427774364554e-06,2.445333724988539e-09,1.3951273369824317e-10,1.2700979791318976e-05,1.7736058196248053e-05,0.006015557070355135,0.0010878215236673125,0.0005329418355951674,7.607149178642595e-08,4.5669612861317145e-09,2.7402719581554883e-09,6.130131433965822e-11,4.033664385576404e-06,0.0009393858300708985,6.463565892036122e-05,0.0010504963719550021,2.8067658995068883e-05,6.193360660171735e-09,1.5602520073032893e-10,7.944039041457979e-08,6.6194972133082275e-06,1.8530617033156773e-08,1.78094695066044e-09,1.2836105972455767e-10,2.0158438385029138e-06,5.002374385203563e-12,7.359910996109548e-13,4.109965210386656e-14,1.2542926765443364e-19
3.0011167208874733e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426106303157016,0.08373801281591467,0.009165210853808208,1.84379948984755e-05,0.0004133790582510925,0.052592236460958806,0.025692288213235603,4.611356586431092e-05,1.6682362889688756e-10,0.001998478258146325,5.346929159140826e-11,0.0005243190991833306,2.8236652377881975e-09,5.901649233503652e-06,2.449847337050242e-09,1.396860416184585e-10,1.2680648383338267e-05,1.77673908034854e-05,0.006012504571479502,0.0010800599965112739,0.0005333692868272873,7.558924333669136e-08,4.556827741170426e-09,2.7385523365933165e-09,6.190995974683419e-11,4.071342867235556e-06,0.0009474019145680526,6.472994176331688e-05,0.0010523053381888995,2.811724427756796e-05,6.190191245756747e-09,1.5513956493715952e-10,7.955965761930462e-08,6.610383271606688e-06,1.8553834993689474e-08,1.7849735751686807e-09,1.2848773885001528e-10,2.019453579203865e-06,5.01121643120631e-12,7.370949412038745e-13,4.116129713017042e-14,1.257959318011976e-19
3.0066925479047825e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426109410916238,0.08369539534648074,0.009149565233842197,1.845905379881783e-05,0.0004138964996441842,0.05268247029104767,0.025730680412191325,4.6065911227709e-05,1.6765745125742406e-10,0.001997453971818146,5.3430480341064676e-11,0.0005244996612693702,2.8230898380533294e-09,5.8908755555834864e-06,2.4543531351877877e-09,1.398586700583751e-10,1.2660343786241473e-05,1.779868963021161e-05,0.006009452487026102,0.0010723459933234276,0.0005337960219852816,7.510937268303171e-08,4.546717396310866e-09,2.736835683039373e-09,6.25246544661743e-11,4.109371161359703e-06,0.0009554875484593808,6.482396050053254e-05,0.0010541129674071887,2.8166776100866676e-05,6.187022912155732e-09,1.5425692308946264e-10,7.967860067514924e-08,6.6012779100750974e-06,1.85769561027298e-08,1.788995137441044e-09,1.2861378662308262e-10,2.023058928188093e-06,5.020047656381112e-12,7.381908703124439e-13,4.1222500293459234e-14,1.2616146663733373e-19
3.0122683749220917e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426111359039948,0.08365280521542882,0.009133946181385766,1.8479908429100793e-05,0.00041441188318922016,0.05277265097593377,0.025768974401858394,4.60183174358453e-05,1.6849332828010436e-10,0.0019964305608689207,5.339172859735785e-11,0.0005246800122796208,2.822515990891785e-09,5.880106904029558e-06,2.4588510922848364e-09,1.4003061817736367e-10,1.2640066100689629e-05,1.7829954717286102e-05,0.006006400809796955,0.0010646797527321349,0.0005342220419992477,7.463190653291816e-08,4.536630209909727e-09,2.735122008099848e-09,6.314543226493588e-11,4.147750802439322e-06,0.0009636429447122124,6.491771473856732e-05,0.0010559192586919498,2.8216254529625237e-05,6.1838556653811344e-09,1.5337735128338814e-10,7.979721887254286e-08,6.592181147620722e-06,1.859998061394047e-08,1.7930116067741424e-09,1.2873920338803608e-10,2.0266598848881384e-06,5.028868060257673e-12,7.392789103086476e-13,4.128326289889694e-14,1.2652586968104913e-19
3.017844201939401e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426112143272627,0.08361024238387747,0.009118353659701112,1.850055959989416e-05,0.0004149252153424354,0.052862778594499685,0.02580717001941677,4.59707846141802e-05,1.6933125627818498e-10,0.0019954080283872506,5.3353036583946935e-11,0.0005248601529635766,2.8219437041274685e-09,5.869343440765646e-06,2.46334118217486e-09,1.402018851738382e-10,1.2619815425782709e-05,1.78611861056682e-05,0.006003349532840976,0.0010570615030136815,0.0005346473478129326,7.415687089069674e-08,4.526566140238762e-09,2.7334113219733035e-09,6.377232633536853e-11,4.186483283413068e-06,0.0009718683063276484,6.501120411407494e-05,0.0010577242111699994,2.826567962866209e-05,6.180689511552389e-09,1.5250092424652627e-10,7.991551153681597e-08,6.583093002971186e-06,1.8622908785845674e-08,1.7970229533113218e-09,1.2886398953751406e-10,2.030256448824586e-06,5.03767764260128e-12,7.403590852533639e-13,4.1343586290118285e-14,1.2688913861480278e-19
3.02342002895671e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426111759561129,0.08356770681262417,0.009102787632098293,1.8521008137227028e-05,0.0004154365026501748,0.05295285322575167,0.02584526711225793,4.592331288592781e-05,1.7017123153969876e-10,0.001994386377402267,5.33144045211306e-11,0.0005250400840632832,2.821372985470154e-09,5.8585853262205645e-06,2.467823379652638e-09,1.4037247028609238e-10,1.2599591859036586e-05,1.789238383641454e-05,0.006000298649457049,0.0010494914619897581,0.0005350719403840686,7.368429104748544e-08,4.516525145483092e-09,2.731703634446841e-09,6.440536928222742e-11,4.22557005500654e-06,0.0009801638262275036,6.510442829395059e-05,0.0010595278240136138,2.8315051462949556e-05,6.177524456895077e-09,1.5162771530866793e-10,8.00334780286024e-08,6.574013494673968e-06,1.8645740881753185e-08,1.8010291480497464e-09,1.2898814551282403e-10,2.0338486196077963e-06,5.046476403416487e-12,7.414314198846709e-13,4.1403471848576065e-14,1.2725127128396652e-19
3.0289958559740193e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426110204056635,0.08352519846214938,0.009087248061933699,1.8541254882272193e-05,0.00041594575174683365,0.053042874948808966,0.025883265538084718,4.5875902372025664e-05,1.710132503279651e-10,0.0019933656108826734,5.327583262580802e-11,0.0005252198063132897,2.820803842513741e-09,5.847832719334787e-06,2.4722976604849617e-09,1.4054237279311415e-10,1.2579395496360502e-05,1.7923547950676265e-05,0.005997248153196882,0.0010419698369332324,0.0005354958206847027,7.321419157162913e-08,4.50650718373935e-09,2.729998954892413e-09,6.504459311078665e-11,4.265012525105035e-06,0.0009885296871494141,6.519738697551446e-05,0.0010613300964412097,2.8364370097609594e-05,6.1743605077399144e-09,1.5075779637417605e-10,8.015111774421775e-08,6.5649426410958846e-06,1.866847716967407e-08,1.8050301628481065e-09,1.291116718042086e-10,2.037436396939596e-06,5.05526434295067e-12,7.424959396059024e-13,4.146292099287382e-14,1.2761226569542866e-19
3.0345716829913285e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44261074731164485,0.08348271729262104,0.009071734912608534,1.8561300691024564e-05,0.0004164529693527706,0.05313284384289318,0.02592116516500301,4.582855319110448e-05,1.7185730888210826e-10,0.001992345731735797,5.323732111143949e-11,0.0005253993204406079,2.8202362827345244e-09,5.837085777566911e-06,2.4767640014205934e-09,1.407115920153775e-10,1.2559226432035095e-05,1.795467848969628e-05,0.005994198037867671,0.001034496824482086,0.0005359189897014983,7.274659629971806e-08,4.496512213014078e-09,2.728297292263487e-09,6.569002921530851e-11,4.304812058159692e-06,0.0009969660615500005,6.529007988666614e-05,0.0010631310277179977,2.8413635597909408e-05,6.171197670521546e-09,1.498912378951398e-10,8.026843011600648e-08,6.555880460422597e-06,1.869111792224063e-08,1.8090259704339765e-09,1.2923456895107076e-10,2.041019780614896e-06,5.064041461697393e-12,7.435526704734382e-13,4.1521935178083924e-14,1.2797212001613008e-19
3.0401475100086377e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44261035633056345,0.08344026326389861,0.009056248147567302,1.8581146433974298e-05,0.00041695816227218927,0.05322275998731756,0.025958965871605077,4.578126545945755e-05,1.7270340341758095e-10,0.0019913267428066624,5.319887018800624e-11,0.0005255786271646727,2.8196703134894846e-09,5.82634465689998e-06,2.481222380199515e-09,1.4088012731561083e-10,1.2539084758691002e-05,1.7985775494806556e-05,0.005991148297534556,0.001027072610561885,0.0005363414484360193,7.228152832818577e-08,4.48654019122222e-09,2.726598655092105e-09,6.634170836797226e-11,4.3449699746281415e-06,0.0010054731115164595,6.538250678593528e-05,0.0010649306171565986,2.8462848029257147e-05,6.168035951777166e-09,1.4902810884553975e-10,8.03854146126581e-08,6.546826970658099e-06,1.8713663416622763e-08,1.8130165444082836e-09,1.2935683754215608e-10,2.044598770523262e-06,5.07280776039958e-12,7.446016391842557e-13,4.1580515895052766e-14,1.2833083257152797e-19
3.045723337025947e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426098471398464,0.08339783633553817,0.00904078773029628,1.8600792995774682e-05,0.0004174613373909927,0.05331262346147633,0.02599666754704401,4.5734039291010074e-05,1.7355153012669437e-10,0.001990308646877078,5.316048006196993e-11,0.000525757727197308,2.81910594201455e-09,5.81560951184766e-06,2.4856727755612998e-09,1.4104797809953958e-10,1.2518970567288086e-05,1.80168390074254e-05,0.005988098926522891,0.0010196973703170875,0.0005367631979050023,7.181901000550998e-08,4.476591076185423e-09,2.724903051486036e-09,6.699966070837046e-11,4.385487550452403e-06,0.001014050988686885,6.547466746257604e-05,0.0010667288641176176,2.8512007457197566e-05,6.16487535814493e-09,1.4816847669728163e-10,8.05020707394978e-08,6.53778218962424e-06,1.8736113934441883e-08,1.817001859250435e-09,1.2947847821569088e-10,2.0481733666504085e-06,5.081563240052539e-12,7.456428730632637e-13,4.1638664669693104e-14,1.2868840184400942e-19
3.051299164043256e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426092194379706,0.08335543646679705,0.009025353624322021,1.8620241274905147e-05,0.0004179625016746143,0.05340243434483391,0.02603427009109931,4.568687479728829e-05,1.7440168517915434e-10,0.0019892914466647506,5.312215093623172e-11,0.0005259366212426955,2.818543175422868e-09,5.804880495460285e-06,2.4901151672526667e-09,1.4121514381660394e-10,1.249888394709533e-05,1.804786906905465e-05,0.005985049919420278,0.0010123712680512324,0.0005371842391406072,7.135906292503986e-08,4.466664825630574e-09,2.723210489126306e-09,6.766391573353358e-11,4.426366016574087e-06,0.0010226998341793924,6.556656173666385e-05,0.0010685257680101813,2.8561113947407706e-05,6.161715896362202e-09,1.473124073969994e-10,8.061839803874403e-08,6.528746134960228e-06,1.87584697616832e-08,1.8209818903243059e-09,1.295994916594782e-10,2.05174356907964e-06,5.090307901906777e-12,7.466764000504034e-13,4.169638306226361e-14,1.2904482647124327e-19
3.0568749910605653e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44260847294457323,0.08331306361663912,0.009009945793209843,1.8639492183329668e-05,0.0004184616621658225,0.05349219271691416,0.026071773414233782,4.563977208738883e-05,1.752538647226016e-10,0.0019882751448224096,5.308388301009093e-11,0.0005261153099973476,2.8179820207031276e-09,5.79415775933077e-06,2.4945495360342627e-09,1.4138162396064765e-10,1.2478824985671396e-05,1.807886572127703e-05,0.005982001271078406,0.0010050944571760262,0.0005376045731906434,7.090170791843964e-08,4.456761397188574e-09,2.7215209752652084e-09,6.833450228843412e-11,4.467606558485992e-06,0.0010314197785300505,6.565818945905948e-05,0.001070321328292433,2.861016756569254e-05,6.158557573263622e-09,1.4645996534404683e-10,8.073439608973149e-08,6.519718824122158e-06,1.8780731188606905e-08,1.8249566138802944e-09,1.297198786109482e-10,2.055309377993207e-06,5.0990417474706035e-12,7.477022486875401e-13,4.17536726666373e-14,1.2940010524446036e-19
3.0624508180778745e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426076074005453,0.08327071774374012,0.008994564200562338,1.865854664615087e-05,0.00041895882598250525,0.053581898657289774,0.026109177437641337,4.559273126794776e-05,1.761080648831578e-10,0.001987259743936972,5.304567647920352e-11,0.0005262937941500855,2.8174224847178427e-09,5.783441453600396e-06,2.4989758636865907e-09,1.415474180705797e-10,1.2458793768845942e-05,1.8109829005753346e-05,0.005978952976614662,0.0009978670801694051,0.000538024201118785,7.044696504975056e-08,4.446880748392793e-09,2.719834516724369e-09,6.901144855710154e-11,4.5092103158225226e-06,0.0010402109416397147,6.574955051140942e-05,0.0010721155444719927,2.865916837798068e-05,6.155400395778995e-09,1.4561121337064161e-10,8.085006450911009e-08,6.5107002743825515e-06,1.8802898509656922e-08,1.828926007057528e-09,1.2983963985716557e-10,2.0588707936736124e-06,5.107764778512565e-12,7.4872044810518e-13,4.1810535109559324e-14,1.2975423710669122e-19
3.0680266450951837e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44260662256810673,0.08322839880649319,0.008979208810017889,1.867740560126003e-05,0.0004194540003154331,0.05367155224557148,0.02614648209328573,4.5545752443109954e-05,1.7696428176597536e-10,0.0019862452465287082,5.300753153554037e-11,0.000526472074382019,2.816864574201664e-09,5.7727317269644824e-06,2.5033941330150663e-09,1.4171252573100592e-10,1.2438790380701709e-05,1.81407589642198e-05,0.005975905031413535,0.0009906892685427196,0.0005384431240047635,6.999485361010969e-08,4.43702283667777e-09,2.7181511198931516e-09,6.969478205432045e-11,4.551178381989537e-06,0.0010490734327299207,6.584064480618338e-05,0.0010739084161063709,2.8708116450320053e-05,6.152244370930969e-09,1.4476621272243136e-10,8.096540295100974e-08,6.501690502829895e-06,1.8824972023368033e-08,1.832890047888583e-09,1.299587762347942e-10,2.062427816504824e-06,5.11647699706369e-12,7.497310280089794e-13,4.186697204989354e-14,1.3010722115094956e-19
3.073602472112493e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426055182308631,0.08318610676301479,0.008963879585249203,1.8696069998983394e-05,0.0004199471924260046,0.05376115356139736,0.02618368732393019,4.549883571449844e-05,1.7782251145579182e-10,0.001985231655050451,5.296944836734537e-11,0.0005266501513665331,2.816308295759736e-09,5.762028726677932e-06,2.5078043278542513e-09,1.4187694657283037e-10,1.2418814903557326e-05,1.8171655638485227e-05,0.005972857431127784,0.000983561142817146,0.0005388613429445368,6.954539211312281e-08,4.427187619378308e-09,2.7164707907276656e-09,7.038452961781649e-11,4.593511803832172e-06,0.0010580073503079414,6.593147228655187e-05,0.0010756999428033404,2.8757011848873566e-05,6.149089505832596e-09,1.4392502304051832e-10,8.108041110716725e-08,6.4926895263682205e-06,1.884695203227249e-08,1.8368487152991704e-09,1.300772886300147e-10,2.0659804469734274e-06,5.125178405419466e-12,7.507340186660772e-13,4.192298517785965e-14,1.3045905661834405e-19
3.079178299129802e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426042941938461,0.08314384157115064,0.008948576489961824,1.8714540801725027e-05,0.00042043840964397464,0.053850702684422325,0.02622079308315786,4.545198118118395e-05,1.78682750017487e-10,0.0019842189718868256,5.293142715909352e-11,0.0005268280257692779,2.8157536558660434e-09,5.7513325985606835e-06,2.512206433071246e-09,1.4204068027382497e-10,1.2398867417951053e-05,1.820251907042844e-05,0.005969810171679392,0.0009764828125092489,0.0005392788590504429,6.909859829087065e-08,4.417375053728098e-09,2.71479353474977e-09,7.108071740109447e-11,4.636211581343179e-06,0.0010670127821409499,6.602203292628882e-05,0.001077490124221267,2.880585463991481e-05,6.145935807684709e-09,1.4308770234620688e-10,8.119508870703031e-08,6.483697361716663e-06,1.8868838842804257e-08,1.840801989106947e-09,1.301951779783992e-10,2.0695286856696914e-06,5.133869006141658e-12,7.517294508912972e-13,4.197857621426244e-14,1.308097428961546e-19
3.0847541261471113e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44260295028353364,0.08310160318848187,0.00893329948789272,1.873281898360664e-05,0.0004209276593651688,0.05394019969430728,0.02625779933538305,4.5405188939654696e-05,1.7954499349664411e-10,0.0019832071993535053,5.289346809144919e-11,0.0005270056982481611,2.815200660861771e-09,5.7406434870030345e-06,2.516600434568169e-09,1.4220372655916758e-10,1.2378948002625264e-05,1.8233349301995436e-05,0.005966763249260286,0.000969454376125702,0.0005396956734513348,6.865448909058595e-08,4.4075850968586135e-09,2.7131193570463803e-09,7.178337086691756e-11,4.679278667412063e-06,0.0010760898052392994,6.611232672975785e-05,0.0010792789600693998,2.8854644889823822e-05,6.142783283773101e-09,1.4225430702539562e-10,8.130943551782772e-08,6.474714025409069e-06,1.889063276520163e-08,1.8447498500253998e-09,1.30312445264745e-10,2.073072533288567e-06,5.142548802059972e-12,7.527173560331793e-13,4.203374690971126e-14,1.3115927951586727e-19
3.0903299531644205e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44260148634785296,0.08305939157233153,0.00891804854280882,1.875090553010447e-05,0.00042141494904918446,0.05402964467070878,0.026294706055853316,4.535845908378639e-05,1.8040923792011274e-10,0.0019821963396964987,5.285557134122409e-11,0.0005271831694533486,2.8146493169537302e-09,5.7299615349709045e-06,2.520986319283814e-09,1.423660852019458e-10,1.2359056734511916e-05,1.8264146375196736e-05,0.005963716660332851,0.0009624759211672606,0.0005401117872926891,6.82130806720061e-08,4.397817705798537e-09,2.7114482622694886e-09,7.249251478125237e-11,4.722713967612503e-06,0.0010852384858490187,6.620235373170873e-05,0.0010810664501081113,2.8903382665082707e-05,6.139631941465564e-09,1.4142489181466147e-10,8.142345134459858e-08,6.465739533793616e-06,1.8912334113409918e-08,1.8486922796615048e-09,1.3042909152285927e-10,2.0766119906305904e-06,5.151217796273333e-12,7.536977659598547e-13,4.2088499043832185e-14,1.3150766615113336e-19
3.0959057801817297e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425999022561666,0.08301720667977125,0.0089028236185056,1.8768801437683803e-05,0.00042190028621708157,0.054119037693268396,0.02633151323064246,4.531179170481266e-05,1.8127547929657447e-10,0.001981186395091471,5.281773708133595e-11,0.000527360440027265,2.8140996302127933e-09,5.719286884010957e-06,2.5253640751944554e-09,1.42527756023628e-10,1.233919368871882e-05,1.8294910332104706e-05,0.005960670401630185,0.0009555475241419171,0.0005405272017366982,6.777438840536171e-08,4.388072837472636e-09,2.709780254636155e-09,7.320817320789049e-11,4.76651834003109e-06,0.0010944588794534768,6.629211399707209e-05,0.0010828525941490993,2.8952068032271423e-05,6.136481788208842e-09,1.4059950979116417e-10,8.153713603019982e-08,6.4567739030324274e-06,1.8933943204982004e-08,1.8526292605102495e-09,1.305451178353044e-10,2.08014705860272e-06,5.159875992151105e-12,7.546707130448511e-13,4.214283442447467e-14,1.3185490261570183e-19
3.101481607199039e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425981978992378,0.08297504846762795,0.008887624678805679,1.8786507713431257e-05,0.0004223836784490633,0.0542083788416023,0.02636822085663418,4.526518689129572e-05,1.821437136171104e-10,0.001980177367643084,5.2779965480767024e-11,0.0005275375106046029,2.8135516065723207e-09,5.708619674255677e-06,2.52973369131376e-09,1.4268873889449834e-10,1.2319358938516928e-05,1.8325641214850834e-05,0.005957624470156161,0.0009486692505871504,0.0005409419179623454,6.73384268700401e-08,4.378350448700766e-09,2.708115337928664e-09,7.393036950378436e-11,4.810692595138189e-06,0.001103751030784114,6.638160762090182e-05,0.0010846373920555454,2.9000701058063568e-05,6.133332831525306e-09,1.3977821236082165e-10,8.165048945528289e-08,6.447817149101254e-06,1.8955460360976978e-08,1.8565607759581366e-09,1.3066052533310085e-10,2.0836777382190817e-06,5.168523393334125e-12,7.556362301527569e-13,4.219675488691052e-14,1.3220098886132547e-19
3.107057434216348e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4425963731891812,0.08293291689249083,0.00887245168755745,1.880402537468518e-05,0.0004228651333821515,0.05429766819529085,0.026404828941496816,4.5218644729097536e-05,1.8301393685576962e-10,0.0019791692593843866,5.2742256704523105e-11,0.0005277143818123326,2.813005251826676e-09,5.6979600444283495e-06,2.534095157691841e-09,1.4284903373405787e-10,1.2299552555328538e-05,1.8356339065623033e-05,0.005954578863185245,0.000941841155101294,0.0005413559371654529,6.690520985393852e-08,4.368650496197743e-09,2.706453515495599e-09,7.465912631480448e-11,4.855237495696448e-06,0.0011131149738402993,6.647083472810378e-05,0.0010864208437422235,2.9049281809222096e-05,6.130185079009569e-09,1.389610492482077e-10,8.176351153822437e-08,6.438869287789131e-06,1.8976885905859715e-08,1.8604868102796612e-09,1.3077531519538482e-10,2.087204030601632e-06,5.177160003735306e-12,7.565943506247499e-13,4.225026229302697e-14,1.32545924975586e-19
