Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CO2X(24),COX(50),H2OX(23),CHOX(53)
2.3822663977349057e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419081103909198,0.08890243012065104,0.011233200916131747,1.5098330539020839e-05,0.0001159932888587509,0.04197479942238966,0.020690030280849,5.067860956679875e-05,8.63695224688532e-11,0.002095081775154701,5.562123657234655e-11,0.0005039463850249791,2.805649951772322e-09,1.4042748895829937e-07,1.8961870046432863e-09,1.1380453509454024e-10,3.224916687583974e-07,1.4014238455380153e-05,0.006372889561097142,0.0022874916525651304,0.00047972509059984215,1.442166301226737e-07,5.854977027536194e-09,2.920586972492975e-09,2.0393129874213663e-11,1.419769204628188e-06,0.0003667225672103057,5.2329704143172765e-05,0.0008383701482185616,2.2177739887387077e-05,2.658180306802906e-10,6.396774620358316e-08,5.224907819684827e-09,1.2999579492857282e-09
2.3893815403172616e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44191875501963684,0.08884436734229671,0.01120937103633887,1.5158568432862129e-05,0.00011642014121374088,0.042097522110687624,0.020750007334924887,5.0614972856835245e-05,8.711360641195851e-11,0.0020937594206523464,5.557546545445281e-11,0.0005042062528853381,2.8050865070316895e-09,1.4028564697999396e-07,1.9026646978270937e-09,1.1410860289080042e-10,3.21552204973307e-07,1.4059445297797964e-05,0.006368880051540935,0.0022744791997040092,0.0004803780569162847,1.4358795513295458e-07,5.838868750923799e-09,2.9182285798591572e-09,2.0603893250001475e-11,1.4336369780418957e-06,0.00036981043288588874,5.247905902990021e-05,0.0008408438473136305,2.224928174043023e-05,2.6505538099486125e-10,6.415472424561913e-08,5.244014883706589e-09,1.3054111876284453e-09
2.3964966828996175e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419293755763636,0.08878635080755184,0.011185590565002668,1.5218543144015035e-05,0.00011684508826962383,0.04222015084439541,0.020809899622392814,5.055138164885614e-05,8.786133640204274e-11,0.0020924374493667317,5.552969419323223e-11,0.0005044656155988041,2.804522728548001e-09,1.4013954255913943e-07,1.9091383676593976e-09,1.144118765767589e-10,3.206053927674507e-07,1.4104595168042324e-05,0.006364873348926465,0.0022614553571869036,0.00048102968316060253,1.4295596705817204e-07,5.822802939960711e-09,2.9158708187922556e-09,2.081734840189693e-11,1.4476718251390867e-06,0.00037293414903957913,5.262820013521674e-05,0.0008433157410770812,2.2320733432813963e-05,2.64281751738432e-10,6.43414456299578e-08,5.263036311196603e-09,1.3108653576043012e-09
2.4036118254819734e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44193997080438296,0.08872838050839935,0.011161859404784901,1.5278251883155286e-05,0.00011726811370921006,0.0423426856668879,0.02086970662346822,5.048783671685831e-05,8.861271325477571e-11,0.0020911158735484746,5.548392415146051e-11,0.00050472447560314,2.8039586528799483e-09,1.3998920000924373e-07,1.915607947237021e-09,1.1471435454425083e-10,3.196513142561652e-07,1.4149688084333238e-05,0.006360869436008196,0.0022484208627959125,0.0004816799736111083,1.4232071835687005e-07,5.8067795224767235e-09,2.9135137319930752e-09,2.1033537245700773e-11,1.4618762889435842e-06,0.00037609424863108983,5.277712587771132e-05,0.0008457858274397753,2.2392094993366443e-05,2.634972300071863e-10,6.452790851682106e-08,5.2819713632362105e-09,1.3163203833446036e-09
2.4107269680643292e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419505394327781,0.0886704564363568,0.011138177458657526,1.533769188763386e-05,0.00011768920140932962,0.04246512662291038,0.020929427811094362,5.042433882138328e-05,8.936773770998568e-11,0.0020897947053241522,5.543815666733689e-11,0.0005049828353255155,2.8033943160312672e-09,1.3983464384392405e-07,1.92207336900409e-09,1.1501603515898082e-10,3.186900524522891e-07,1.4194724065749335e-05,0.0063568682953541325,0.002235376460738493,0.0004823289324897028,1.4168226210377012e-07,5.790798425986707e-09,2.9111573621402636e-09,2.1252502393447015e-11,1.4762529528430574e-06,0.00037929127264600237,5.292583465333128e-05,0.0008482541043057264,2.2463366452274702e-05,2.6270190471656397e-10,6.471411103969756e-08,5.3008193093144856e-09,1.3217761883810716e-09
2.417842110646685e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44196108017628044,0.08861257858247516,0.01111454462990252,1.539686042195895e-05,0.00011810833544361139,0.04258747375857599,0.020989062650862658,5.036088870987041e-05,9.012641043130099e-11,0.0020884739567001345,5.5392393055130645e-11,0.0005052406971826545,2.8028297534660123e-09,1.3967589877769556e-07,1.928534564743082e-09,1.1531691676009555e-10,3.177216912777916e-07,1.423970313221532e-05,0.006352869909343962,0.002222322901723913,0.00048297656396208155,1.4104065199642704e-07,5.7748595777056655e-09,2.9088017518977052e-09,2.14742871625556e-11,1.490804441053655e-06,0.0003825257701734709,5.3074324835177366e-05,0.0008507205695514145,2.253454784106483e-05,2.618958666194504e-10,6.490005130505015e-08,5.31957942745192e-09,1.327232695636976e-09
2.424957253229041e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419715917351214,0.0885547469373371,0.01109096082211174,1.5455754778282477e-05,0.00011852550008528435,0.04270972712136293,0.021048610600935262,5.029748711700119e-05,9.088873200578542e-11,0.0020871536395663352,5.5346634605811445e-11,0.000505498063580979,2.802265000123449e-09,1.395129897268e-07,1.934991465566056e-09,1.1561699765976165e-10,3.167463155753597e-07,1.4284625304489788e-05,0.006348874260167276,0.0022092609430373732,0.0004836228721378687,1.4039594236159014e-07,5.758962904563407e-09,2.9064469439217427e-09,2.1698935584938207e-11,1.505533419079567e-06,0.0003857982984817959,5.32225947733058e-05,0.000853185221025106,2.2605639192582643e-05,2.610792083241962e-10,6.508572739203069e-08,5.338251004325071e-09,1.3326898274189975e-09
2.432072395811397e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44198207279489005,0.08849696149105561,0.011067425939186762,1.5514372276891186e-05,0.00011894067980999967,0.04283188676011229,0.0211080711119701,5.023413476503522e-05,9.165470294356649e-11,0.002085833765699871,5.530088258766421e-11,0.0005057549369167539,2.8017000904325986e-09,1.3934594181007278e-07,1.941444001906109e-09,1.1591627614274951e-10,3.1576401111993326e-07,1.4329490604153365e-05,0.006344881329821832,0.0021961913486116444,0.0004842678610708455,1.397481881616676e-07,5.743108333218803e-09,2.9040929808681803e-09,2.1926492416021593e-11,1.520442594162755e-06,0.00038910942309169254,5.337064279454165e-05,0.0008556480565461833,2.2676640540974924e-05,2.602520243124749e-10,6.527113735220335e-08,5.3568333353923405e-09,1.338147505408649e-09
2.4391875383937528e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4419925220263955,0.08843922223327216,0.011043939885338746,1.5572710266702145e-05,0.0001193538592986741,0.04295395272502585,0.02116744362704863,5.017083236413775e-05,9.242432367745739e-11,0.002084514346768638,5.52551382468885e-11,0.000506011319576228,2.801135058326426e-09,1.391747803498474e-07,1.947892103509063e-09,1.162147504660239e-10,3.1477486463016903e-07,1.4374299053597107e-05,0.006340891100111887,0.0021831148890959244,0.0004849115347590497,1.390974450007191e-07,5.727295790073678e-09,2.901739905399079e-09,2.2157003143696778e-11,1.5355347157268383e-06,0.0003924597178469615,5.351846720230358e-05,0.0008581090739044874,2.2747551921671097e-05,2.5941441095692956e-10,6.545627920927649e-08,5.375325725020635e-09,1.3436056506549196e-09
2.4463026809761087e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44200293808553476,0.08838152915315504,0.011020502565088281,1.56307661257627e-05,0.00011976502344035315,0.04307592506766414,0.021226727581606535,5.010758061269919e-05,9.31975945625723e-11,0.002083195394334799,5.52094028081832e-11,0.0005062672139357737,2.800569937255675e-09,1.3899953087289596e-07,1.9543356994254076e-09,1.1651241885834152e-10,3.13778963779823e-07,1.4419050676011253e-05,0.006336903552646579,0.0021700323419216964,0.00048555389714505053,1.3844376913071378e-07,5.711525201286285e-09,2.899387760189333e-09,2.2390513997142807e-11,1.5508125758069361e-06,0.00039584976498232855,5.366606627643739e-05,0.0008605682708596704,2.281837337136538e-05,2.585664665385878e-10,6.564115095884479e-08,5.3937274866131896e-09,1.3490641835658111e-09
2.4534178235584645e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420133196131665,0.08832388223939733,0.010997113883265248,1.5688537261754745e-05,0.00012017415733509457,0.0431978038409447,0.021285922403367546,5.004438019764679e-05,9.397451587593552e-11,0.0020818769198581886,5.5163677475316595e-11,0.0005065226223620251,2.8000047602023854e-09,1.3882021911140452e-07,1.9607747180025304e-09,1.1680927951985638e-10,3.127763972090259e-07,1.4463745495374248e-05,0.006332918668838409,0.0021569444913654783,0.0004861949521159802,1.3778721745701888e-07,5.695796492784439e-09,2.8970365879330366e-09,2.262707195557526e-11,1.5662790094751225e-06,0.0003992801551883486,5.381343827305881e-05,0.0008630256451405571,2.288910492799943e-05,2.577082912639979e-10,6.582575056814146e-08,5.412037942738088e-09,1.3545230239018815e-09
2.4605329661408204e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420236652349923,0.08826628148021495,0.010973773745008686,1.574602111250325e-05,0.00012058124629687043,0.043319589099140424,0.02134502751228043,4.9981231794748544e-05,9.475508781608412e-11,0.0020805589346996416,5.511796343168228e-11,0.0005067775472120122,2.79943955969306e-09,1.3863687100398273e-07,1.9672090868772126e-09,1.1710533062173444e-10,3.117672545354498e-07,1.4508383536442042e-05,0.006328936429901777,0.0021438521286082485,0.0004868347035039068,1.3712784754452004e-07,5.680109590278267e-09,2.8946864313496247e-09,2.2866724756822126e-11,1.5819368952463798e-06,0.0004027514876731454,5.396058142441262e-05,0.0008654811944445196,2.2959746630745417e-05,2.5683998728206527e-10,6.601007597580152e-08,5.430256425258148e-09,1.3599820907677544e-09
2.4676481087231763e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44203397356144386,0.08820872686334469,0.010950482055766665,1.5803215146488936e-05,0.00012098627585648816,0.04344128089787823,0.021404042320459785,4.991813606890963e-05,9.553931050266494e-11,0.002079241450124233,5.5072261840841284e-11,0.0005070319908332947,2.7988743678115255e-09,1.3844951269670482e-07,1.9736387329684763e-09,1.1740057030577637e-10,3.1075162636532263e-07,1.455296482473769e-05,0.006324956816851613,0.0021307560517911358,0.0004874731550857303,1.3646571762235897e-07,5.664464419272619e-09,2.8923373331897824e-09,2.310952090580695e-11,1.5977891554827329e-06,0.000406264370220575,5.410749393874621e-05,0.00086793491643687,2.3030298519989542e-05,2.5596165870050925e-10,6.619412509163746e-08,5.448382275461128e-09,1.3654413026074511e-09
2.474763251305532e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420442431875779,0.08815121837604184,0.010927238721296115,1.586011686336499e-05,0.00012138923176452878,0.04356287929413764,0.02146296623213069,4.985509367446148e-05,9.632718397602521e-11,0.002077924477304442,5.502657384705082e-11,0.000507285955564093,2.798309216211474e-09,1.3825817054418243e-07,1.9800635824707617e-09,1.1769499668405122e-10,3.0972960430430956e-07,1.4597489386541209e-05,0.006320979810502093,0.0021176570660671507,0.0004881103105837613,1.3580088659008108e-07,5.64886090507909e-09,2.8899893362411145e-09,2.3355509682771996e-11,1.6138387567669607e-06,0.00040981941924458616,5.4254174000193397e-05,0.0008703868087502631,2.3100760637316004e-05,2.550734116020039e-10,6.637789579642848e-08,5.466414844191659e-09,1.370900577194985e-09
2.481878393887888e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420544726929805,0.08809375600507793,0.010904043647662745,1.591672379447772e-05,0.00012179009999430224,0.04368438434624993,0.021521798643577315,4.979210525544373e-05,9.711870819679795e-11,0.002076608027323239,5.498090057577966e-11,0.0005075394437334142,2.797744136128696e-09,1.3806287111066564e-07,1.986483560847492e-09,1.1798860783854083e-10,3.087012809681831e-07,1.4641957248879717e-05,0.006317005391465453,0.002104555983648953,0.0004887461736653259,1.3513341402118712e-07,5.633298972827754e-09,2.8876424833335813e-09,2.3604741151477874e-11,1.630088710285769e-06,0.00041341725983974164,5.440061976866833e-05,0.0008728368689841196,2.3171133025491368e-05,2.5417535405980106e-10,6.656138594172255e-08,5.484353491982836e-09,1.3763598316323078e-09
2.488993536470244e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420646606416765,0.08803633973673819,0.010880896741240858,1.5973033503391045e-05,0.00012218886674481916,0.04380579611389674,0.021580538943095775,4.972917144587913e-05,9.791388304548141e-11,0.002075292111177088,5.4935243134210933e-11,0.0005077924576611822,2.7971791583930135e-09,1.378636411711727e-07,1.9928985928249522e-09,1.1828140182079556e-10,3.0766674999334673e-07,1.4686368439517801e-05,0.006313033540150896,0.0020914536238522794,0.0004893807479437875,1.344633601698271e-07,5.617778547478498e-09,2.8852968173446864e-09,2.385726616699283e-11,1.646542072162743e-06,0.0004170585258275763,5.454682937978624e-05,0.0008752850947040593,2.324141572844937e-05,2.532675961529972e-10,6.674459334965343e-08,5.502197589190381e-09,1.3818189823378218e-09
2.495397164794364e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44207379306508576,0.0879847045012471,0.01086010563129392,1.6023456129097145e-05,0.0001225459488332373,0.04391498699697568,0.021633325944920442,4.967257822451335e-05,9.863266153248076e-11,0.0020741082520957074,5.4894165871934035e-11,0.0005080197666298377,2.7966707911005833e-09,1.376809959433276e-07,1.9986678296211957e-09,1.1854421608738526e-10,3.0673044280594964e-07,1.472629008032254e-05,0.006309461053013997,0.0020796610907951834,0.0004899507658099548,1.3385815505677888e-07,5.603845590916401e-09,2.8831867682505727e-09,2.4087397339013632e-11,1.6615265743810663e-06,0.00042037332484588075,5.467821455472561e-05,0.0008774869273029274,2.3304593517490755e-05,2.5244241283336615e-10,6.690923645250578e-08,5.518175923547159e-09,1.3867320596544092e-09
2.5018007931184844e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44208288958285463,0.08793310658668851,0.010839353393382668,1.6073634328143082e-05,0.00012290130799306166,0.044024102414482215,0.021686037376829972,4.9616030191104825e-05,9.935439666515617e-11,0.002072924842160695,5.485310309649673e-11,0.0005082466950133818,2.796162553288828e-09,1.374952086833534e-07,2.0044329423365376e-09,1.188063653773406e-10,3.0578925383133555e-07,1.4766165861389243e-05,0.0063058906151285486,0.002067868799855412,0.0004905197451856446,1.332509533545724e-07,5.589946139112044e-09,2.881077746668456e-09,2.4320276327687313e-11,1.6766806414328118e-06,0.00042372429336226975,5.480940551879525e-05,0.00087968727012248,2.3367698731667468e-05,2.5160954612198847e-10,6.707364712062935e-08,5.534076725084191e-09,1.3916449227956465e-09
2.5082044214426046e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420919491155362,0.08788154598204372,0.010818639959894592,1.612356639341565e-05,0.0001232549346442234,0.044133142412727346,0.021738672776138744,4.9559527788095594e-05,1.0007908818819165e-10,0.002071741889220222,5.481205557896588e-11,0.0005084732444846374,2.7956544666348467e-09,1.3730629935279984e-07,2.0101938745435155e-09,1.190678482057298e-10,3.0484325349120633e-07,1.4805995804453875e-05,0.006302322211787417,0.0020560773632141687,0.0004910876885924934,1.3264180041634787e-07,5.5760801370507205e-09,2.8789697839738037e-09,2.4555941880667006e-11,1.6920065959173457e-06,0.00042711191171892446,5.494040086214438e-05,0.0008818861213157101,2.3430731405374126e-05,2.5076908049148517e-10,6.723782370462154e-08,5.549899555732248e-09,1.3965575093993021e-09
2.514608049766725e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44210097057331416,0.0878300226759682,0.010797965263419307,1.6173250640267973e-05,0.00012360681936222662,0.04424210703890653,0.021791231674833555,4.950307145200144e-05,1.0080673579261712e-10,0.0020705594010727506,5.4771024079591963e-11,0.0005086994167107697,2.795146552577443e-09,1.371142880544605e-07,2.0159505693187672e-09,1.1932866306687673e-10,3.0389251290164255e-07,1.4845779931713752e-05,0.006298755828148225,0.0020442873977901672,0.0004916545985168049,1.3203074205030475e-07,5.562247529632516e-09,2.876862911584611e-09,2.479443328302761e-11,1.7075067906872982e-06,0.0004305366660689562,5.507119915896413e-05,0.0008840834790121536,2.3493691573735473e-05,2.499211017636782e-10,6.740176453543036e-08,5.565643984202549e-09,1.4014697566507694e-09
2.521011678090845e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421099528559795,0.0877785366567898,0.010777329236748456,1.6222685406838654e-05,0.00012395695287993936,0.04435099634109944,0.021843713599560385,4.944666161355578e-05,1.0153733911554666e-10,0.002069377385468594,5.4730009348072135e-11,0.0005089252133533427,2.794638832323363e-09,1.3691919503310255e-07,2.021702969240737e-09,1.1958880843419763e-10,3.029371038785268e-07,1.4885518265822547e-05,0.006295191449233047,0.0020324995252508165,0.0004922204774096931,1.3141782452275993e-07,5.54844826167793e-09,2.8747571609636785e-09,2.503579036114145e-11,1.7231836089947958e-06,0.00043399904838964853,5.520179896726717e-05,0.0008862793413176219,2.3556579272598526e-05,2.49065697118867e-10,6.756546792429474e-08,5.581309586067741e-09,1.406381601267398e-09
2.5274153064149652e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44211889485290623,0.08772708791250701,0.010756731812875607,1.6271869054372693e-05,0.0001243053260893897,0.04445981036826966,0.02189611807161128,4.939029869785015e-05,1.0227089773991392e-10,0.002068195850111432,5.468901212380715e-11,0.0005091506360683805,2.794131326853363e-09,1.3672104067620653e-07,2.027451016387285e-09,1.198482827600483e-10,3.019770989428062e-07,1.4925210829885422e-05,0.00629162905992819,0.0020207143720230763,0.0004927853276873611,1.3080309455882436e-07,5.534682277933637e-09,2.8726525636208564e-09,2.528005348691866e-11,1.7390394646607179e-06,0.00043749955649538346,5.5332198828945575e-05,0.0008884737063139251,2.3619394538524835e-05,2.4820295510444366e-10,6.772893216268679e-08,5.596895943842117e-09,1.4112929795026455e-09
2.5338189347390854e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421277954430413,0.08767567643078676,0.01073617292499616,1.6320799967543427e-05,0.0001246519300435661,0.04456854917026459,0.02194844460691797,4.9333983124471376e-05,1.0300741119420659e-10,0.0020670148026598013,5.46480331361522e-11,0.0005093756865064286,2.7936240569281742e-09,1.3651984551471312e-07,2.0331946523341613e-09,1.201070844755795e-10,3.010125713255817e-07,1.4964857647454294e-05,0.006288068644984036,0.00200893256929722,0.0004933491517311568,1.3018659934351334e-07,5.520949523078033e-09,2.87054915111505e-09,2.5527263581337547e-11,1.7550768021900999e-06,0.0004410386940435709,5.546239727010342e-05,0.0008906665720586144,2.368213740878296e-05,2.4733296563460845e-10,6.789215552227835e-08,5.612402647063012e-09,1.4162038271616317e-09
2.5395822002307936e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44213576963641066,0.08762943794626775,0.01071770281912757,1.6364620385583605e-05,0.00012496235362549307,0.04466634981644615,0.021995471448378177,4.928333992857889e-05,1.0367279924886577e-10,0.002065952283407102,5.461116823447599e-11,0.0005095779149636612,2.7931677323724105e-09,1.3633618706646072e-07,2.038360104417798e-09,1.2033942962388575e-10,3.001406906790451e-07,1.5000500689835865e-05,0.0062848659468992835,0.001998332337036158,0.0004938557178808363,1.2963028373089758e-07,5.508618408633481e-09,2.868657119019695e-09,2.575230658980566e-11,1.769667618117845e-06,0.0004442573669892595,5.557940242162641e-05,0.0008926388677435683,2.373854412508535e-05,2.465438539622757e-10,6.80388491501156e-08,5.626290241795534e-09,1.420623082976258e-09
2.545345465722502e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421437085418585,0.0875832296247029,0.010699263825048858,1.6408233655709316e-05,0.00012527133070349244,0.04476408960891138,0.022042434404205356,4.923273571388489e-05,1.0434057986853961e-10,0.002064890171048313,5.457431920534421e-11,0.0005097798444047549,2.792711630087222e-09,1.361500974840602e-07,2.043521892398148e-09,1.205712274959478e-10,2.992652609526491e-07,1.50361067147816e-05,0.006281664824275808,0.001987735800642258,0.0004943614563690256,1.290726119078446e-07,5.49631412431203e-09,2.866766095325027e-09,2.5979800846689145e-11,1.7844092647819679e-06,0.0004475081178728263,5.5696242118538865e-05,0.0008946099459908832,2.3794892259800526e-05,2.4574901329252567e-10,6.818534496227043e-08,5.640112700453774e-09,1.4250418091793155e-09
2.5505324046650392e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44215082269237826,0.08754166791661833,0.010682695291050839,1.6447307555054988e-05,0.0001255481682021635,0.044852003423741904,0.02208464614144174,4.918722549344534e-05,1.0494362769161245e-10,0.0020639346223617957,5.454116907327323e-11,0.0005099613262282924,2.7923013402244477e-09,1.359805508573282e-07,2.0481643327116645e-09,1.207793766778155e-10,2.9847438508391113e-07,1.5068120502261795e-05,0.0062787851515142806,0.0019782024662657145,0.0004948159147336943,1.2856957692491058e-07,5.48526317474607e-09,2.8650650552862437e-09,2.618666709654236e-11,1.7978072325110905e-06,0.00045046153372216334,5.580125546684356e-05,0.0008963828742919089,2.384555551742307e-05,2.450288149276741e-10,6.831702098567687e-08,5.652496986820444e-09,1.4290181704705959e-09
2.5557193436075766e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44215790696397655,0.08750013062546641,0.010666151883386958,1.6486211940195057e-05,0.00012582382459526878,0.04493986800620675,0.022126805568699497,4.91417472994972e-05,1.0554861276287271e-10,0.0020629794116982297,5.450803258153268e-11,0.000510142567681072,2.791891252936029e-09,1.358090585748333e-07,2.0528037377163937e-09,1.2098708072754485e-10,2.9768071924483706e-07,1.5100104333634639e-05,0.006275906737272128,0.001968672851025965,0.0004952697052383703,1.28065498035581e-07,5.474233895304025e-09,2.8633648676505067e-09,2.6395566792554344e-11,1.8113302282357764e-06,0.0004534415190537578,5.590613308541272e-05,0.0008981548141991187,2.389617136829235e-05,2.4430408199287755e-10,6.844853476709001e-08,5.664828078681299e-09,1.432994029059583e-09
2.560906282550114e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44216496073590705,0.08745861774388393,0.010649633567038052,1.6524946011034204e-05,0.00012609829552612863,0.04502768338491683,0.022168912415878747,4.909630134267979e-05,1.061555346993224e-10,0.0020620245430285683,5.447491009520552e-11,0.0005103235696275077,2.7914813787645693e-09,1.356356318967858e-07,2.057440075153012e-09,1.211943387597056e-10,2.968843040877995e-07,1.5132058222458693e-05,0.006273029573119158,0.0019591473017626718,0.0004957228290659078,1.2756040142643266e-07,5.463226256455389e-09,2.8616655493176115e-09,2.6606523019184818e-11,1.8249796252779543e-06,0.00045644835553655195,5.601087415278221e-05,0.0008999257646206518,2.3946739833863668e-05,2.4357486559980363e-10,6.857988534046292e-08,5.677105775289463e-09,1.4369693497089553e-09
2.5660932214926515e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44217198338296665,0.08741712926436002,0.010633140307071548,1.6563508978322024e-05,0.00012637157671156933,0.04511544958886325,0.022210966410585547,4.905088783156088e-05,1.0676439309389468e-10,0.002061070020307501,5.44418019755961e-11,0.0005105043329297886,2.7910717281708737e-09,1.354602821469279e-07,2.06207331254488e-09,1.2140114987948366e-10,2.960851805810465e-07,1.5163982182474526e-05,0.006270153650566965,0.0019496261673474938,0.0004961752873845,1.2705431348330323e-07,5.452240228651894e-09,2.859967117211822e-09,2.6819559104644117e-11,1.8387568103563287e-06,0.0004594823273415419,5.6115477840554045e-05,0.0009016957244537638,2.3997260935880373e-05,2.4284121746522027e-10,6.871107173124005e-08,5.689329879111807e-09,1.4409440969737612e-09
2.571280160435189e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421789742755046,0.08737566517923526,0.010616672068641426,1.6601900063767e-05,0.0001266436639425543,0.045203166647417393,0.022252967278136058,4.900550697267776e-05,1.0737518751535811e-10,0.002060115847473886,5.4408708580305424e-11,0.0005106848584478924,2.7906623115357726e-09,1.3528302071280178e-07,2.0667034171979706e-09,1.2160751318265708e-10,2.952833900099181e-07,1.51958762276033e-05,0.006267278961069097,0.0019401097986784335,0.0004966270813477655,1.265472607925402e-07,5.441275782328833e-09,2.8582695882821443e-09,2.7034698619721305e-11,1.852663183562546e-06,0.0004625437211369765,5.621994331416581e-05,0.0009034646925847548,2.4047734696371627e-05,2.4210318989710216e-10,6.884209295637065e-08,5.701500195858409e-09,1.444918235233787e-09
2.5759484054834728e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421852384047,0.08733836835338328,0.010601872018737404,1.663630444735554e-05,0.00012688751820085306,0.04528207000538758,0.022290722406350372,4.896469228644315e-05,1.0792655742170632e-10,0.00205925739432044,5.4378937406467426e-11,0.0005108471288177191,2.7902940451154306e-09,1.3512186039546606e-07,2.0708678056978447e-09,1.2179285651738037e-10,2.945595325346055e-07,1.522455530264101e-05,0.0062646927876721815,0.0019315494332303562,0.0004970331288326367,1.260901106452209e-07,5.431426208356727e-09,2.8567425984894663e-09,2.7230142294312995e-11,1.8652905432783345e-06,0.000465322660290053,5.631384337196374e-05,0.0009050559150680026,2.4093120622245158e-05,2.4143526439598573e-10,6.895987002304788e-08,5.71240733503517e-09,1.4484944093564866e-09
2.5801498260269282e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44219085330579766,0.08730481809426233,0.010588569257520202,1.6667148368340666e-05,0.00012710615484728624,0.045353049030657955,0.0223246648686031,4.892798194596998e-05,1.0842413052961002e-10,0.002058485033869778,5.4352154003805536e-11,0.0005109930085828275,2.789962780665641e-09,1.3497550703877856e-07,2.0746135430295074e-09,1.219593541948306e-10,2.9390626778570943e-07,1.5250345770978323e-05,0.006262366074391943,0.0019238488629890783,0.0004973981129369792,1.2567804217362692e-07,5.422576499721421e-09,2.8553689551668786e-09,2.7407529309535784e-11,1.876746474178002e-06,0.0004678430724596328,5.639825661018338e-05,0.0009064873270370419,2.41339351982087e-05,2.4083116733971795e-10,6.906575370888912e-08,5.722186264478727e-09,1.4517124977743208e-09
2.5843512465703837e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44219644623874016,0.08727128382619631,0.010575282851259284,1.6697878170347543e-05,0.0001273240009027507,0.045423995865106585,0.022358571978277487,4.889129338940348e-05,1.0892297301827868e-10,0.002057712909933868,5.4325380885823805e-11,0.0005111387338596394,2.789631687919948e-09,1.3482791988403658e-07,2.078357166130726e-09,1.2212555642112754e-10,2.932513276279303e-07,1.5276116637495663e-05,0.006260040154733413,0.0019161520500499676,0.0004977626631613953,1.2526538865413965e-07,5.413740898082777e-09,2.853995934636109e-09,2.7586339098346435e-11,1.8882896987472845e-06,0.00047038199403924666,5.6482577659913385e-05,0.0009079180863340462,2.4174718753492023e-05,2.402242919357109e-10,6.917152725395225e-08,5.731929569547792e-09,1.454930122611758e-09
2.588552667113839e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44220201686045146,0.08723776554482544,0.010562012781602076,1.6728493461319786e-05,0.00012754105427559737,0.04549491052507302,0.0223924435850407,4.88546267227802e-05,1.0942308461169167e-10,0.002056941024577365,5.429861823577239e-11,0.0005112843051010057,2.789300772249013e-09,1.3467910510679102e-07,2.082098657211509e-09,1.2229146269758328e-10,2.9259473461582834e-07,1.530186790993219e-05,0.006257715024044054,0.001908459184740475,0.0004981267800911925,1.2485216459740596e-07,5.404919387704159e-09,2.8526235459529133e-09,2.7766584658776583e-11,1.8999209867786769e-06,0.0004729395821303056,5.6566806064829406e-05,0.0009093481923459621,2.421547130034183e-05,2.3961466714971106e-10,6.927719011961263e-08,5.741637153344204e-09,1.4581472645486068e-09
