Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49)
1.1166843010524004e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33752053871166943,0.11862510766693704,0.022820485265616808,0.0,7.5269896100839771e-28,9.998376300877254e-16,3.0859985192105138e-15,3.4204152951488282e-18,1.3505189411072377e-39,3.9391569401178817e-11,5.7020124270857209e-41,1.1344899786588319e-11,4.6021133831965794e-28,5.0998256627452809e-29,2.3469931066796569e-30,1.273144999917459e-31,5.821572621764769e-26,9.6530968468472646e-31,4.4857509647383494e-05,2.1648548718663361e-06,6.5801778445010638e-10,5.0293162683576446e-18,1.3098249084417264e-09,4.555583367528505e-14,3.2807062127236158e-14,1.5589014097666184e-10,3.0450927077191919e-18,3.4741651542148258e-19
1.1308772763800237e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751994328138102,0.11862453976829347,0.022820471510312523,0.0,7.8515526496419711e-28,1.0259994829837214e-15,3.2409143671384596e-15,3.5372828412087126e-18,1.4568484319847865e-39,4.019773231625291e-11,6.1781995430268279e-41,1.1488966778779444e-11,4.8237615210069574e-28,5.2900308254190043e-29,2.4999758514313862e-30,1.3543877872985783e-31,5.9754160936119461e-26,1.0252339200152057e-30,4.5425397348826015e-05,2.1923654802715707e-06,6.6447165733468679e-10,5.0999506886524417e-18,1.3316677684497595e-09,4.6002736952569807e-14,3.3252429428890549e-14,1.5957116431915893e-10,3.1566623314001254e-18,3.6088789940326904e-19
1.145070251707647e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375193479073752,0.11862397192592242,0.022820457755065065,0.0,8.1860936120019548e-28,1.0525195541604274e-15,3.4014667589111462e-15,3.6564356526236515e-18,1.5700632701048515e-39,4.1010332742014543e-11,6.6873125374932112e-41,1.1633030727898263e-11,5.0529209856609485e-28,5.4847689926058634e-29,2.6608304679230821e-30,1.4396814690214596e-31,6.1314122710082119e-26,1.0880244139982453e-30,4.5993228775367389e-05,2.2198759750289041e-06,6.7088567394119818e-10,5.1707879377958115e-18,1.353620494588507e-09,4.6446880373308948e-14,3.3700502960863994e-14,1.6328800201476617e-10,3.2707798615227378e-18,3.7470573273147806e-19
1.1592632270352703e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375187525896472,0.11862340413981828,0.022820443999874426,0.0,8.5308033530540067e-28,1.0793988167123423e-15,3.567783440814939e-15,3.7778815481548148e-18,1.690515250663958e-39,4.1829330867831545e-11,7.2311587888857962e-41,1.1777091637746426e-11,5.2897370902629208e-28,5.6840879019862055e-29,2.8298564462853683e-30,1.5291723779578671e-31,6.2895674356080901e-26,1.1537775830967562e-30,4.6561003932589243e-05,2.2473863561477394e-06,6.7726009539890269e-10,5.2418290825810239e-18,1.375682422651477e-09,4.6888281952778316e-14,3.4151356417294987e-14,1.6704043249159177e-10,3.3874675702483964e-18,3.8887459045214935e-19
1.1876491776905166e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375175621230046,0.11862226873638844,0.02282041648966357,0.0,9.2515010859608522e-28,1.1342388589907354e-15,3.9182262322609121e-15,4.0276822952107859e-18,1.9546061604372785e-39,4.3486362295216143e-11,8.4306588595729303e-41,1.2065204354725251e-11,5.7869228139623725e-28,6.0966581945600046e-29,3.193658612866726e-30,1.7213479836330368e-31,6.6123800172674091e-26,1.2945670136895479e-30,4.7696385461397961e-05,2.3024067775075164e-06,6.8989118873582164e-10,5.3845272826584851e-18,1.4201312497187039e-09,4.7762931447827399e-14,3.5061696839357358e-14,1.7465119282803719e-10,3.628641634702e-18,4.1828372673215568e-19
1.2160351283457632e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375163718814132,0.11862113355795932,0.022820388979679918,0.0,1.0015206178502623e-27,1.1905275941438775e-15,4.293286607013542e-15,4.2867414790807063e-18,2.2522076138697927e-39,4.5168513296774599e-11,9.7926656642911763e-41,1.2353304959688215e-11,6.3164902747583388e-28,6.5281208399352242e-29,3.5939294650347299e-30,1.9321516291727005e-31,6.9439047372703931e-26,1.4484106561650623e-30,4.8831541979893935e-05,2.357426744426092e-06,7.0236699236726297e-10,5.5280536477411131e-18,1.4650090224942393e-09,4.8626827773969389e-14,3.5984036135867086e-14,1.8240170156633782e-10,3.8803587777382926e-18,4.4915209681720225e-19
1.2444210790010097e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751518186483348,0.1186199986044863,0.022820361469923438,0.0,1.0823506015135073e-27,1.2482731662123499e-15,4.6940257566428575e-15,4.5551107099735061e-18,2.5866354836662015e-39,4.6875474688684886e-11,1.133441827131719e-40,1.2641393482257377e-11,6.879617754940456e-28,6.9788528301313285e-29,4.0333405885660492e-30,2.1628746041161411e-31,7.2841930054965798e-26,1.6161469885757777e-30,4.9966473532710021e-05,2.4124462569786225e-06,7.14689534295134e-10,5.6724163978949339e-18,1.5103105825340172e-09,4.9480111350880364e-14,3.6918957134076864e-14,1.9029023783373503e-10,4.1427902553435363e-18,4.815166446819068e-19
1.2728070296562563e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375139920732253,0.1186188638759247,0.022820333960394096,0.0,1.167801506518829e-27,1.307483877681496e-15,5.1215218524968451e-15,4.8328369957709266e-18,2.9614461982773201e-39,4.8606941339913697e-11,1.3074493230922915e-40,1.2929469951710077e-11,7.4774895849762908e-28,7.4492290848534593e-29,4.5146908500169068e-30,2.4148632837888434e-31,7.633296733295161e-26,1.7986446363131061e-30,5.110118016447018e-05,2.4674653152402335e-06,7.2686081592817391e-10,5.8176236168852398e-18,1.5560308390216102e-09,5.0322920770864683e-14,3.7867040200895594e-14,1.9831510328525248e-10,4.4161044428244132e-18,5.1541447366825402e-19
1.3011929803115028e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751280250654864,0.11861772937222993,0.022820306451091843,0.0,1.2580374858360051e-27,1.3681681879400219e-15,5.576869681184213e-15,5.1199629263973956e-18,3.3804476207976129e-39,5.036261210226378e-11,1.5032867212668162e-40,1.3217534396984864e-11,8.1112955146592532e-28,7.9396225194580167e-29,5.0409089562661213e-30,2.6895198326638098e-31,7.9912683231998467e-26,1.9968024181163735e-30,5.2235661919789491e-05,2.5224839192860221e-06,7.3888281254104543e-10,5.9636832540590231e-18,1.602164767601039e-09,5.1155392814796294e-14,3.882886297218058e-14,2.0647462171517287e-10,4.7004668433607508e-18,5.5088285010353276e-19
1.3295789309667494e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33751161316476364,0.11861659509335741,0.022820278942016652,0.0,1.3532254028734953e-27,1.4303347121415211e-15,6.0611803403491652e-15,5.4165268342423907e-18,3.8477102875228671e-39,5.2142189753712741e-11,1.7230981297074e-40,1.3505586846686349e-11,8.7822301511161988e-28,8.4504041047063274e-29,5.6150561858323149e-30,2.9883029843353776e-31,8.3581606603981064e-26,2.2115494416331467e-30,5.3369918843274216e-05,2.5775020691910501e-06,7.5075747364621235e-10,6.1106031268756507e-18,1.6487074094311475e-09,5.1977662478560305e-14,3.9805000276314979e-14,2.1476713874217717e-10,4.9960401460467382e-18,5.8795920708084429e-19
1.3863508322772423e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750923515570802,0.11861432720990067,0.022820223924547276,0.0,1.5591381212004889e-27,1.5591496371481355e-15,7.1212146233721149e-15,6.0381014369407753e-18,4.9446845385434445e-39,5.5771896201960587e-11,2.2439910974389063e-40,1.4081655872140508e-11,1.024028531213167e-27,9.5346062010508131e-29,6.9200631923651995e-30,3.6643719069779015e-31,9.1189214897431684e-26,2.6946798955047938e-30,5.5637758373120503e-05,2.6875370068789342e-06,7.7407246030981863e-10,6.4070542027375135e-18,1.7429993206349061e-09,5.3592125850500298e-14,4.1802503078576377e-14,2.3174465871338107e-10,5.6214564285950635e-18,6.6708645220035226e-19
1.4431227335877352e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750685804573738,0.1186120602251978,0.022820168907985668,0.0,1.7869291327700393e-27,1.6940006546651887e-15,8.3108296089043214e-15,6.6977877707703965e-18,6.2906396399896859e-39,5.9493759592408193e-11,2.8904663437257809e-40,1.4657677250386477e-11,1.1861289569622754e-27,1.0704766330639495e-28,8.4569635315686459e-30,4.4559030105070368e-31,9.9160116744463174e-26,3.2560791798403067e-30,5.7904699110681814e-05,2.7975701289038038e-06,7.9682086884830629e-10,6.7070368282822861e-18,1.8388681815003055e-09,5.5167356012458735e-14,4.3864086947834438e-14,2.4923485441561338e-10,6.293600300558461e-18,7.5309915858072406e-19
1.499894634898228e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750448183452952,0.11860979413889229,0.022820113892331521,0.0,2.038031862689181e-27,1.8349621982374459e-15,9.6394742163683641e-15,7.395753727830495e-18,7.9288295022293721e-39,6.3305538543219753e-11,3.6856442300218247e-40,1.5233651198658936e-11,1.3654923065216701e-27,1.196378777447403e-28,1.0255315382139697e-29,5.3766869835239553e-31,1.0749870916982474e-25,3.9042818914747649e-30,6.0170741412489218e-05,2.9076014358651011e-06,8.19017400396903e-10,7.0106090142709889e-18,1.9362765972572953e-09,5.6704370959892446e-14,4.5994238722893222e-14,2.6722524898537194e-10,7.0136766893459226e-18,8.4630319455412196e-19
1.556666536208721e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33750210652176194,0.11860752895062775,0.02282005887758453,0.0,2.3139239567739902e-27,1.9821110993766579e-15,1.1116833130824527e-14,8.1321123177425449e-18,9.9079029875109922e-39,6.7205049843727053e-11,4.6556544315193354e-40,1.5809577929244127e-11,1.563089709608502e-27,1.3314547702335825e-28,1.2347074483872047e-29,6.4414967654347951e-31,1.1620945939064957e-25,4.648315992646372e-30,6.2435885634932003e-05,3.0176309283618072e-06,8.4067637439903924e-10,7.3178268659909907e-18,2.0351881438103987e-09,5.8204162257465698e-14,4.8197391079825689e-14,2.8570368892605704e-10,7.7828498807678944e-18,9.4700746787241536e-19
1.6134384375192138e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749973210711104,0.11860526466004793,0.022820003863744397,0.0,2.6161275339178193e-27,2.13552655213214e-15,1.2752818730901966e-14,8.9069256456321393e-18,1.2282331414667432e-38,7.1190166931299356e-11,5.8298680732222374e-40,1.6385457649609258e-11,1.7798940619541295e-27,1.475989863664692e-28,1.4766684406163062e-29,7.6661110035784845e-31,1.2529690256331799e-25,5.4977038983574307e-30,6.4700132134257949e-05,3.1276586069924432e-06,8.6181173860277474e-10,7.6287446452284675e-18,2.1355673423199062e-09,5.9667695731354931e-14,5.0477919976563737e-14,3.0465833564460131e-10,8.6022448390232517e-18,1.0555240435254017e-18
1.6702103388297067e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749735859025271,0.1186030012667967,0.022819948850810817,0.0,2.9462094447475861e-27,2.2952900771629259e-15,1.4557563291121083e-14,9.7202086674013668e-18,1.5112852877175917e-38,7.5258818410845123e-11,7.241135213079441e-40,1.6961290562528286e-11,2.01687876895503e-27,1.630266982305979e-28,1.7551166954481504e-29,9.0673368906519689e-31,1.347656396082165e-25,6.4624629944183174e-30,6.6963481266573159e-05,3.237684472355085e-06,8.8243707877737952e-10,7.9434148345121099e-18,2.2373796344941916e-09,6.1095912142044027e-14,5.2840142661385248e-14,3.2407765722449249e-10,9.4729485725535667e-18,1.1721682598738574e-18
1.7269822401401995e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374949859708618,0.11860073877051812,0.022819893838783478,0.0,3.3057815396643373e-27,2.461485485698312e-15,1.6541411494879743e-14,1.057193271553009e-17,1.8466932753393663e-38,7.940898662526957e-11,8.9260268111306953e-40,1.7537076866203424e-11,2.2750165828294183e-27,1.7945668511297369e-28,2.0740212625169447e-29,1.066303240485753e-30,1.4462033512277584e-25,7.553105654406312e-30,6.9225933387842347e-05,3.3477085250473619e-06,9.0256562809545116e-10,8.2618881957666916e-18,2.3405913587325611e-09,6.2489727834017221e-14,5.5288315728548056e-14,3.4395042048197234e-10,1.0396011386106026e-17,1.2972588429445334e-18
1.7837541414506924e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33749261424861293,0.11859847717085636,0.02281983882766208,0.0,3.696500936319652e-27,2.6341988430410457e-15,1.8714913218389123e-14,1.1462028807691289e-17,2.2419239636009132e-38,8.3638706266613389e-11,1.0925080195722689e-39,1.8112816754383128e-11,2.5552785308484527e-27,1.9691681149179941e-28,2.4376270617044624e-29,1.2472127768147829e-30,1.5486571537090302e-25,8.7806386867126308e-30,7.14874888538887e-05,3.4577307656664701e-06,9.2221027624798026e-10,8.5842138290562795e-18,2.4451697269468796e-09,6.3850035366950768e-14,5.7826633548832151e-14,3.6426568324797851e-10,1.1372448129010221e-17,1.4311180182223977e-18
1.8405260427611853e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374902434231799,0.11859621646745575,0.022819783817446319,0.0,4.1200702807989459e-27,2.8135184314010709e-15,2.1088816542549113e-14,1.2390390759143996e-17,2.7052136617227699e-38,8.7946063018469702e-11,1.3283047539888963e-39,1.8688510416477469e-11,2.8586329276499464e-27,2.1543474497621285e-28,2.8504638241910333e-29,1.4514646064461415e-30,1.6550656633624841e-25,1.015656219837514e-29,7.3748148020393956e-05,3.5677511948091762e-06,9.4138357835406995e-10,8.9104392287670057e-18,2.5510828019052351e-09,6.5177704132681964e-14,6.0459226900900903e-14,3.8501278682373845e-10,1.2403239393529672e-17,1.5740716197218114e-18
1.8972979440716782e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748787349423565,0.11859395665996077,0.022819728808135896,0.0,4.5782380041699172e-27,2.999534712261413e-15,2.3674060985908539e-14,1.3356878113681066e-17,3.2456188217513735e-38,9.2329192229908381e-11,1.6049147147223653e-39,1.9264158037670771e-11,3.1860444643456896e-27,2.3503796673883357e-28,3.3173549916112022e-29,1.6811723114824962e-30,1.7654773183753965e-25,1.1692867951446163e-29,7.6007911242898581e-05,3.6777698130718257e-06,9.600977636638141e-10,9.2406103381492219e-18,2.6582994751014e-09,6.6473580957856487e-14,6.3190161831751269e-14,4.0618134861126317e-10,1.348933267547754e-17,1.7264491965642919e-18
1.954069845382171e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748550446145287,0.11859169774801599,0.022819673799730499,0.0,5.0727985777886481e-27,3.1923402885738863e-15,2.6481770968920219e-14,1.4361318900342856e-17,3.8730683041805564e-38,9.6786277624722573e-11,1.9277317230191395e-39,1.9839759799031349e-11,3.538473369631959e-27,2.5575378129104366e-28,3.843426588891185e-29,1.9385626706267247e-30,1.8799411170911747e-25,1.3402037293736243e-29,7.8266778876801623e-05,3.7877866210503447e-06,9.7836474402931065e-10,9.5747716020890444e-18,2.7667894452137712e-09,6.7738490690518707e-14,6.6023438721726525e-14,4.2776125493996637e-10,1.463164349839564e-17,1.8885841172592388e-18
2.010841746692664e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748313632450327,0.11858943973126615,0.022819618792229837,0.0,5.6055927674069055e-27,3.3920298669056821e-15,2.9523249508936313e-14,1.5403512222380693e-17,4.5984171990742129e-38,1.0131555004647108e-10,2.3026471687614725e-39,2.0415315877618105e-11,3.9168746395988104e-27,2.7760932564374969e-28,4.4341160681370599e-29,2.2259775192876869e-30,1.9985066004652324e-25,1.5297038700773108e-29,8.0524751277361018e-05,3.89780161934025e-06,9.9619612214069671e-10,9.9129660181561152e-18,2.8765231971616795e-09,6.8973236770430609e-14,6.8962991535390835e-14,4.4974265409205898e-10,1.5831056500672417e-17,2.060813671653881e-18
2.0676136480031568e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33748076908305841,0.11858718260935616,0.022819563785633597,0.0,6.1785078840674456e-27,3.5987002195276394e-15,3.2809972132624867e-14,1.6483230687821104e-17,5.4335021845835609e-38,1.0591528623661181e-10,2.7360757390097338e-39,2.0990826446584346e-11,4.3221973325714425e-27,3.0063157789527818e-28,5.0951811146296018e-29,2.5458755453322194e-30,2.1212238351323908e-25,1.7391324941451305e-29,8.2781828799693324e-05,4.0078148085366575e-06,1.0136031995449707e-09,1.0255235186013194e-17,2.9874719817139533e-09,7.0178601784349003e-14,7.2012687247822347e-14,4.7211594951169778e-10,1.708842648781146e-17,2.2434791704420856e-18
2.1243855493136496e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747840273678886,0.11858492638193104,0.022819508779941471,0.0,6.7934780306027529e-27,3.8124501464624793e-15,3.6353580992870758e-14,1.7600222691970936e-17,6.3911984167248657e-38,1.1058380764341524e-10,3.2349812590911748e-39,2.1566291675279027e-11,4.7553839246916636e-27,3.2484736529112575e-28,5.8327084124773136e-29,2.9008340213168382e-30,2.2481433970485191e-25,1.9698829889907777e-29,8.5038011798774083e-05,4.1178261892342756e-06,1.030596984462751e-09,1.06016193552532e-17,3.0996077956111823e-09,7.1355348007310232e-14,7.51763254346394e-14,4.948717931850549e-10,1.8404579451253544e-17,2.4369260422077028e-18
2.1811574506241425e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374760372853649,0.11858267104863597,0.022819453775153167,0.0,7.452484343987468e-27,4.0333804375817264e-15,4.0165879184063556e-14,1.8754214560653125e-17,7.4854779496517645e-38,1.1531947926114783e-10,3.8069026145039335e-39,2.2141711729345353e-11,5.2173697221292502e-27,3.5028337179860215e-28,6.6531223733873384e-29,3.293550476648294e-30,2.3793163556894553e-25,2.2233965020347137e-29,8.7293300629437623e-05,4.2278357620274264e-06,1.0471881994063389e-09,1.0952157471700824e-17,3.2129033621931371e-09,7.250421793015585e-14,7.8457638012344989e-14,5.180010791884828e-10,1.9780313554487998e-17,2.6415039280559692e-18
2.2379293519346354e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747367272845619,0.11858041660911624,0.02281939877126838,0.0,8.1575552340233607e-27,4.2615938348492376e-15,4.4258825252563527e-14,1.9944912561331911e-17,8.7314696821301659e-38,1.2012070849959309e-10,4.459979721201055e-39,2.2717086770816866e-11,5.7090823264388913e-27,3.769661452340035e-28,7.5631938312633722e-29,3.7268443129424177e-30,2.5147942587985187e-25,2.5011615620324506e-29,8.954769564637735e-05,4.3378435275100377e-06,1.0633872885986364e-09,1.1306887222210156e-17,3.3273321125325239e-09,7.3625934773267584e-14,8.1860289115791183e-14,5.4149493740517106e-10,2.1216400087148534e-17,2.8575667738804052e-18
2.2947012532451283e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33747130906573208,0.1185781630630173,0.022819343768286805,0.0,8.9107666182488027e-27,4.4971949947717383e-15,4.8644527897118497e-14,2.1172004788922793e-17,1.0145520821900302e-37,1.249859440833351e-10,5.2029795102151149e-39,2.3292416958210959e-11,6.2314411499619627e-27,4.0492210397555931e-28,8.5700487021002792e-29,4.2036583643999558e-30,2.654629117667815e-25,2.804713674842699e-29,9.1801197204145548e-05,4.4478494862756586e-06,1.0792044251966944e-09,1.1665845078006704e-17,3.4428681670654358e-09,7.4721202986773643e-14,8.5387875101747545e-14,5.6534472740709909e-10,2.2713584388112969e-17,3.0854729202750606e-18
2.351473154555621e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746894629686114,0.11857591040998475,0.022819288766208139,0.0,9.7142421526404853e-27,4.7402904510907898e-15,5.3335240851929099e-14,2.2435162933310864e-17,1.1745259859656794e-37,1.2991367497968708e-10,6.0453218942203115e-39,2.3867702446619966e-11,6.7853569782205817e-27,4.3417754329338584e-28,9.6811766077035577e-29,4.7270604044312303e-30,2.7988733929323888e-25,3.1356348957092751e-29,9.4053805657153623e-05,4.5578536389174559e-06,1.0946495183272359e-09,1.202906633662907e-17,3.5594863176998852e-09,7.5790708737734663e-14,8.9043924669160545e-14,5.8954203249609242e-10,2.4272586738789887e-17,3.3255851900926095e-18
2.408245055866114e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746658442151162,0.11857365864966431,0.022819233765032081,0.0,1.0570153457867594e-26,4.9909885777537625e-15,5.834335794542762e-14,2.3734043935463052e-17,1.3549661046348835e-37,1.3490242935427039e-10,6.9971056870946549e-39,2.444294338779995e-11,7.3717315762745885e-27,4.647586413262884e-28,1.0904439463026017e-28,5.3002446001708391e-30,2.9475799808575159e-25,3.4955533802206556e-29,9.6305521359672076e-05,4.6678559860282215e-06,1.1097322199406734e-09,1.2396585162517648e-17,3.6771620103857948e-09,7.6835120384760809e-14,9.2831899086820869e-14,6.1407865389845849e-10,2.5894103227594884e-17,3.5782709736663592e-18
2.465016957176607e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746422343935134,0.11857140778170185,0.022819178764758322,0.0,1.1480720341132418e-26,5.2493995522108029e-15,6.3681408329236235e-14,2.5068291538455981e-17,1.5579110368324371e-37,1.3995077355359488e-10,8.0691344501350395e-39,2.5018139930257097e-11,7.9914573361846006e-27,4.9669146473319685e-28,1.2248080027944949e-28,5.9265329169212813e-30,3.1008022001035075e-25,3.8861429162454691e-29,9.8556344665830513e-05,4.7778565282003778e-06,1.1244619314878905e-09,1.2768434626287511e-17,3.7958713281356511e-09,7.7855088940355719e-14,9.6755192519016837e-14,6.3894660510960383e-10,2.7578806586411337e-17,3.8439023117288744e-18
2.5217888584871e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33746186335004769,0.11856915780574341,0.02281912376538657,0.0,1.2448211013676495e-26,5.515635319082628e-15,6.936205187236082e-14,2.6437537739205017e-17,1.7855473014272249e-37,1.450573111140956e-10,9.2729422398273972e-39,2.5593292219331973e-11,8.645416962959942e-27,5.300019740445794e-28,1.3720730424126873e-28,6.6093764744628639e-30,3.2585937789541245e-25,4.3091224389983031e-29,0.00010080627592961784,4.8878552660259865e-06,1.1388478104233579e-09,1.3144646742722561e-17,3.9155909744866914e-09,7.8851248521234469e-14,1.008171324403171e-13,6.641381063856157e-10,2.9327346999820127e-17,4.1228559760597607e-18
2.578560759797593e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745950415326742,0.11856690872143512,0.022819068766916511,0.0,1.3474942303937001e-26,5.7898095542341125e-15,7.5398074715406676e-14,2.7841404146387579e-17,2.0402162327326167e-37,1.5022068179696947e-10,1.06208192331429e-38,2.6168400397281506e-11,9.3344831965467343e-27,5.6471602873707479e-28,1.5331420617062312e-28,7.3523568568650248e-30,3.421008842993861e-25,4.7662555311170403e-29,0.00010305531550488218,4.9978522000967382e-06,1.1528987765389061e-09,1.3525252507531587e-17,4.036298257393689e-09,7.9824216786915113e-14,1.0502098013159614e-13,6.8964557937816144e-10,3.1140352887968564e-17,4.4155135478900188e-18
2.6353326611080863e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3374571458486772,0.11856466052842328,0.022819013769347852,0.0,1.4563279866297928e-26,6.0720376292814988e-15,8.1802384979378478e-14,2.9279503249866175e-17,2.3244210235763991e-37,1.5543956064807498e-10,1.2125837207954579e-38,2.6743464603358873e-11,1.0059518567522827e-26,6.0085939205289018e-28,1.7089586863229927e-28,8.1591873772985979e-30,3.5881019032186646e-25,5.2593499094538438e-29,0.00010530346374533093,5.1078473310039771e-06,1.1666235181329769e-09,1.391028193290798e-17,4.1579710735400446e-09,8.0774595366917413e-14,1.0936993125010916e-13,7.1546164190862341e-10,3.3018431663961555e-17,4.7222614940902449e-18
2.6921045624185794e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745478843594295,0.11856241322635433,0.022818958772680295,0.0,1.5715638385431425e-26,6.3624365765595819e-15,8.8588008623852355e-14,3.0751439606668431e-17,2.6408339156092348e-37,1.6071265708220199e-10,1.3801874858074971e-38,2.7318484973891337e-11,1.082137518427257e-26,6.3845773558398232e-28,1.9005080122604991e-28,9.0337142993841745e-30,3.7599278445653559e-25,5.7902569002143713e-29,0.00010755072100453093,5.2178406593386857e-06,1.1800304980199197e-09,1.4299764081930786e-17,4.2805878930556117e-09,8.1702970276885246e-14,1.1386711646673407e-13,7.415791028776209e-10,3.4962170466583174e-17,5.0434912411741312e-18
2.7488764637290726e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745243191473046,0.11856016681487484,0.022818903776913528,0.0,1.6934481776284018e-26,6.6611250545746244e-15,9.5768085449687877e-14,3.2256810948272032e-17,2.992303536247081e-37,1.6603871399109379e-10,1.5663642924109465e-38,2.7893461642356004e-11,1.1620894549543732e-26,6.7753664363949312e-28,2.1088174436916304e-28,9.9799180166381886e-30,3.9365419148461191e-25,6.3608709040188146e-29,0.00010979708763590841,5.3278321856914984e-06,1.1931279593833751e-09,1.4693727101842305e-17,4.4041277446309397e-09,8.2609912323912174e-14,1.1851560216377291e-13,7.6799095730649177e-10,3.6972136869091534e-17,5.3795992471520598e-18
2.8056483650395657e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33745007628470514,0.11855792129363153,0.022818848782047253,0.0,1.8222323379777717e-26,6.9682233139660097e-15,1.0335586524166044e-13,3.3795209213654003e-17,3.3818623816381665e-37,1.7141650687463361e-10,1.7726709122720563e-38,2.8468394739453682e-11,1.2458907404422258e-26,7.1812161741344838e-28,2.3349575274025826e-28,1.1001914191517003e-29,4.1179997140750145e-25,6.9731288523512156e-29,0.00011204256399274905,5.4378219106527066e-06,1.2059239314776192e-09,1.5092198256236211e-17,4.5285702010181368e-09,8.3495977501339062e-14,1.2331839118715622e-13,7.9469038150747092e-10,3.9048879564814774e-17,5.7309870712702987e-18
2.862420266350059e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744772154553193,0.11855567666227125,0.022818793788081167,0.0,1.9581726154286901e-26,7.2838531639959091e-15,1.1136470404645384e-13,3.5366221512329905e-17,3.812734445041055e-37,1.7684484299459656e-10,2.0007522858219793e-38,2.9043284393180778e-11,1.3336233597877107e-26,7.6023807896836794e-28,2.5800427838715589e-28,1.2103954855467933e-29,4.3043571841736743e-25,7.6290096567402999e-29,0.00011428715042819807,5.5478098348122584e-06,1.2184262351807791e-09,1.5495203956190735e-17,4.6538953649083667e-09,8.4361707373293974e-14,1.2827842364740272e-13,8.2167072837925153e-10,4.1192929030282625e-17,6.0980614416710209e-18
2.919192167660552e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744536769687544,0.118553432920441,0.022818738795014969,0.0,2.1015302862952782e-26,7.60813793958314e-15,1.1980806058153104e-13,3.6969431021399872e-17,4.2883429900067565e-37,1.8232256055037088e-10,2.2523439701781906e-38,2.9618130728899332e-11,1.425368198012766e-26,8.0391137504922189e-28,2.8452325350160415e-28,1.3290429471337199e-29,4.4956705990434912e-25,8.3305336519148862e-29,0.00011653084729526026,5.6577959587597574e-06,1.230642488403865e-09,1.5902769790380766e-17,4.7800838551759957e-09,8.5207629449247893e-14,1.3339857776410066e-13,8.4892552282460474e-10,4.340479816661158e-17,6.4812343210090051e-18
2.975964068971045e-10,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33744301473839988,0.11855119006778791,0.022818683802848357,0.0,2.2525716256913357e-26,7.9412024688954686e-15,1.2869949277055685e-13,3.8604417820407086e-17,4.8123184677687733e-37,1.8784852787606855e-10,2.5292745624957758e-38,3.0192933869405276e-11,1.5212050318182464e-26,8.4916678074101766e-28,3.1317317286423269e-28,1.4565865959456385e-29,4.6919965549921283e-25,9.0797620340997693e-29,0.00011877365494680013,5.7677802830844795e-06,1.2425801113593958e-09,1.6314920554200913e-17,4.9071167934797477e-09,8.603425754884765e-14,1.3868167074898527e-13,8.7644845728685294e-10,4.568498291982831e-17,6.8809229700620773e-18
