Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),C2H6X(52),C2H4X(215),CHO2X(213),C2H4X(70),S(216),HOCO(73),CHO2(74)
2.8209653646636596e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429235606093257,0.10779040549709261,0.02096361830978148,5.321444562121023e-06,0.0007680525239451979,0.0022600352786774462,0.0012339029593096504,2.0329519898866543e-05,5.3290330491832355e-14,0.0018119137415467108,7.916035936215592e-12,0.00037358476173522426,9.799934218961893e-10,1.4262000240191752e-05,8.361618364529731e-11,3.5790955267974237e-12,0.00025249033429311843,2.330150801890221e-07,0.007746124981273392,0.0014226265064807397,0.00014192044456374833,2.0364338872689617e-06,9.449717964338238e-09,3.627679604122246e-09,1.886925119912526e-12,3.9672655321887263e-08,2.4102922595541065e-05,1.852080413543939e-06,3.579928422289063e-08,4.488585670656294e-05,5.616239386476315e-09,3.686183665184749e-07,9.970887925632866e-06,3.8235360820429456e-09,7.8118896274493e-10,1.2877629580808999e-09,1.9515870312172882e-11,1.5807350002150675e-10,5.5946818434695625e-12,5.573068618273751e-08,2.0445577962271718e-08,6.004304906827491e-13,6.576730043955166e-14,2.729019252051382e-23,1.5221243452565318e-13,8.464643201199635e-15
2.836650680375968e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429267190034437,0.10777295908715966,0.02095379489806188,5.39890528975553e-06,0.0007770910302786394,0.002277240819757744,0.0012457945117518902,2.0542454252622318e-05,5.4348717040257807e-14,0.0018177913579039407,8.066673055093351e-12,0.00037365711392319206,9.909876286035573e-10,1.4480737732558231e-05,8.444005313696381e-11,3.6291833165831864e-12,0.00025362382129318577,2.3727828716595405e-07,0.0077449190210189724,0.0014198002759002232,0.00014230999117011196,2.0379327863902464e-06,9.475930310300084e-09,3.638851178354297e-09,1.894421798095408e-12,3.998090377289183e-08,2.4224147008971945e-05,1.8675442422156227e-06,3.620753290663781e-08,4.523012525384057e-05,5.63449833284877e-09,3.7536351784238305e-07,9.989253159828582e-06,3.860413141294481e-09,7.847016468928825e-10,1.296095918289776e-09,1.973269112157138e-11,1.6049908591370546e-10,5.666923324834949e-12,5.631794784322945e-08,2.0855431449861017e-08,6.0588505985428e-13,6.697104661215771e-14,2.8194075382451336e-23,1.5445456034307697e-13,8.589519377578927e-15
2.852335996088276e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429299364681743,0.10775550896622044,0.020943975217812456,5.4768553368090204e-06,0.0007861603817937069,0.002294478963270107,0.0012577216982528356,2.0755723755998313e-05,5.5422119162795896e-14,0.0018236323879670634,8.218863431769322e-12,0.0003737294040934237,1.0020053622766347e-09,1.470083621715105e-05,8.526664816410953e-11,3.679613371365408e-12,0.0002547427254933621,2.415886262005712e-07,0.0077437138907439,0.0014169126811986574,0.00014269938833723282,2.039318914717525e-06,9.501924983774519e-09,3.649947791162855e-09,1.9019091413394212e-12,4.029187330260426e-08,2.434639021672387e-05,1.883043845661195e-06,3.6617040493911703e-08,4.5575055057392385e-05,5.652644885721862e-09,3.821832541961556e-07,1.0007359732650289e-05,3.89740167379424e-09,7.881693670502681e-10,1.3043571998589967e-09,1.9950758829203978e-11,1.6293981399197967e-10,5.739562084149675e-12,5.6906172888305675e-08,2.1270431550747065e-08,6.113246591690408e-13,6.818812202104953e-14,2.9120780504760335e-23,1.5671144462252815e-13,8.715220452166536e-15
2.868021311800584e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293321208983194,0.10773805526921423,0.020934159249565928,5.555290230227667e-06,0.0007952600237194421,0.0023117498384112064,0.0012696842673917397,2.0969314833058704e-05,5.651066843572483e-14,0.001829436994912785,8.37260203232816e-12,0.00037380165454505314,1.013045764471518e-09,1.492227873235185e-05,8.609595775502326e-11,3.730384758609294e-12,0.0002558470115364288,2.459461877966234e-07,0.007742509583235075,0.001413964624939099,0.00014308864246461746,2.0405929644362778e-06,9.527703110165313e-09,3.660969820806874e-09,1.909387623651722e-12,4.0605593523372684e-08,2.446966113096042e-05,1.8985789610075938e-06,3.702778273551317e-08,4.5920648727671104e-05,5.6706795439787045e-09,3.8907771892661754e-07,1.0025211067819062e-05,3.934500909481427e-09,7.915920125708862e-10,1.3125459056744358e-09,2.0170074058700333e-11,1.6539549721877624e-10,5.812595775476594e-12,5.749532387397645e-08,2.1690595390686094e-08,6.167486007838023e-13,6.941855284453836e-14,3.0070676686468717e-23,1.589829755554151e-13,8.841740223133591e-15
2.883706627512892e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293654495877893,0.10772059813087385,0.02092434697425124,5.634205443890972e-06,0.0008043894011788236,0.0023290535758465664,0.0012816819689672495,2.118321398554509e-05,5.76144969335112e-14,0.0018352053408816971,8.527883555730033e-12,0.00037387388667300855,1.024107978549223e-09,1.514504814075148e-05,8.692797098974749e-11,3.781496533717624e-12,0.00025693664645802603,2.503510587250679e-07,0.007741306091319154,0.0014109570057134102,0.00014347775972465112,2.04175563266497e-06,9.553265807754343e-09,3.6719176432327965e-09,1.9168577210778143e-12,4.0922094293878224e-08,2.4593968739216777e-05,1.9141493264738544e-06,3.743973540475326e-08,4.6266908904782906e-05,5.6886028031195856e-09,3.9604704947305524e-07,1.0042810537456207e-05,3.9717100818685676e-09,7.94969480152466e-10,1.320661157768344e-09,2.0390637410496563e-11,1.6786594659546554e-10,5.886022040661386e-12,5.8085363564617214e-08,2.2115939672795158e-08,6.221562016002057e-13,7.066236420914337e-14,3.104413391240979e-23,1.6126903986084882e-13,8.969072406184521e-15
2.8993919432252e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293993416946303,0.10770313768571278,0.020914538373192453,5.713596399785593e-06,0.0008135479592666664,0.002346390307622322,0.001293714553987574,2.139740779358282e-05,5.873373722869487e-14,0.0018409375869906637,8.6847024359404e-12,0.0003739461209998984,1.0351911498087285e-09,1.5369127133770713e-05,8.776267699852645e-11,3.832947740235335e-12,0.0002580115996569076,2.5480332203313584e-07,0.007740103407864746,0.0014078907180987146,0.00014386674606685655,2.0428076213556363e-06,9.578614187784288e-09,3.6827916320959523e-09,1.9243199117463253e-12,4.1241405722186384e-08,2.471932210510411e-05,1.9297546813612883e-06,3.785287430036411e-08,4.66138382566944e-05,5.706415155304497e-09,4.0309137738154706e-07,1.0060161462651956e-05,4.00902842800995e-09,7.98301673745923e-10,1.3287020973499088e-09,2.0612449461391877e-11,1.7035097121306263e-10,5.9598385096314375e-12,5.8676254934939076e-08,2.2546480677297613e-08,6.275467833790524e-13,7.191958019193193e-14,3.204152326539167e-23,1.6356952281260928e-13,9.097210636055625e-15
2.9150772589375084e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429433788204554,0.10768567406801276,0.020904733428107523,5.793458469180665e-06,0.00082273514312661,0.002363760167078524,0.0013057817746607342,2.1611882916358443e-05,5.986852239176116e-14,0.0018466338933452644,8.843052844119203e-12,0.0003740183772067484,1.0462944256181505e-09,1.5594498236267083e-05,8.86000649603037e-11,3.884737410051327e-12,0.0002590718428654395,2.5930305705396756e-07,0.00773890152578439,0.0014047666526146641,0.00014425560722206336,2.0437496371958234e-06,9.603749354541263e-09,3.6935921587821043e-09,1.931774675914029e-12,4.156355816879228e-08,2.4845730369009945e-05,1.9453947660438173e-06,3.8267175249369935e-08,4.6961439477471064e-05,5.724117089395858e-09,4.1021082832019185e-07,1.0077267114040312e-05,4.046455188470407e-09,8.015885044653861e-10,1.3366678848310687e-09,2.083551076411029e-11,1.728503783028042e-10,6.034042800691674e-12,5.926796117188071e-08,2.298223426134663e-08,6.329196728530564e-13,7.31902238230201e-14,3.306321683764924e-23,1.658843082662078e-13,9.226148468019088e-15
2.9307625746498165e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442946878014488,0.1076682074118113,0.020894932121106994,5.873786973804311e-06,0.0008319503980272122,0.0023811632887639203,0.0013178833843848904,2.1826626092769193e-05,6.10189859909995e-14,0.0018522944190522699,9.002928690868057e-12,0.0003740906741626378,1.0574169555440491e-09,1.5821143811126974e-05,8.944012410126312e-11,3.936864563597569e-12,0.0002601173501203446,2.6385033941680483e-07,0.007737700438036355,0.0014015856956815264,0.00014464434870648982,2.0445823915118256e-06,9.628672405437319e-09,3.7043195924291275e-09,1.939222496011101e-12,4.188858224965965e-08,2.4973202748794566e-05,1.9610693219584425e-06,3.868261410991912e-08,4.730971528554646e-05,5.741709091001269e-09,4.17405522095221e-07,1.0094130712379367e-05,4.083989607294409e-09,8.048298904989863e-10,1.3445576998476448e-09,2.105982184686696e-11,1.753639732865728e-10,6.1086325208172605e-12,5.986044567642408e-08,2.3423215858925726e-08,6.382742018380702e-13,7.447431708823005e-14,3.4109587641621555e-23,1.6821327868603951e-13,9.35587937939215e-15
2.9464478903621246e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429504308584899,0.10765073785088933,0.020885134434692514,5.954577187021094e-06,0.0008411931694371507,0.002398599808352213,0.001330019137738759,2.2041624142044984e-05,6.218526209234784e-14,0.0018579193222321504,9.16432362853396e-12,0.00037416302995327126,1.068557891478867e-09,1.604904606384206e-05,9.028284369341238e-11,3.989328210045534e-12,0.0002611480977336919,2.68445241057733e-07,0.007736500137626261,0.001398348729579062,0.00014503297582573938,2.0453066001731513e-06,9.653384431092744e-09,3.7149742999488014e-09,1.9466638566865895e-12,4.221650883925436e-08,2.510174854048331e-05,1.9767780915958717e-06,3.9099166774077336e-08,4.765866842202153e-05,5.759191642516324e-09,4.246755726679799e-07,1.011075542913643e-05,4.121630931975472e-09,8.080257570204122e-10,1.352370741275827e-09,2.128538321293985e-11,1.7789155982715602e-10,6.1836052659434404e-12,6.045367206533576e-08,2.3869440480825493e-08,6.436097073427596e-13,7.577188093190223e-14,3.518100952009737e-23,1.7055631517262033e-13,9.486396771051046e-15
2.962133206074433e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44295403646362347,0.10763326551875917,0.02087534035175527,6.035824335010086e-06,0.0008504629030995358,0.0024160698625597427,0.001342188790472109,2.2256863964343882e-05,6.336748525922194e-14,0.0018635087600316022,9.327231053568402e-12,0.000374235461908525,1.079716387766502e-09,1.6278187047069354e-05,9.112821305320937e-11,4.042127347499986e-12,0.00026216406426413097,2.7308783023096617e-07,0.0077353006176085455,0.0013950566324061927,0.0001454214936787136,2.045922983498123e-06,9.677886515418156e-09,3.725556646048699e-09,1.9540992448540992e-12,4.254736907357124e-08,2.5231377118954845e-05,1.992520818491274e-06,3.9516809170582295e-08,4.80083016489933e-05,5.776565223167463e-09,4.320210881727694e-07,1.0127144387077354e-05,4.159378413425911e-09,8.111760361012313e-10,1.360106227244085e-09,2.1512195340246152e-11,1.8043293987833554e-10,6.258958621252391e-12,6.104760417283599e-08,2.432092271469569e-08,6.489255316767444e-13,7.708293525986066e-14,3.62778570557729e-23,1.729132974899015e-13,9.617693968949376e-15
2.977818521786741e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44295769394531986,0.10761579054865246,0.02086554985557438,6.117523597943327e-06,0.0008597590451053438,0.0024335735890645875,0.001354392099496345,2.2472332541321544e-05,6.456579055232914e-14,0.0018690628886360782,9.491644108940417e-12,0.0003743079866290017,1.0908916013260063e-09,1.6508548665173968e-05,9.197622154022929e-11,4.095260963190193e-12,0.0002631652304883698,2.7777817152066583e-07,0.007734101871087778,0.0013917102780414503,0.00014580990716144636,2.046432266160605e-06,9.702179735696343e-09,3.736066993254129e-09,1.9615291497376722e-12,4.2881194353156055e-08,2.536209793862535e-05,2.008297247215192e-06,3.9935517267560234e-08,4.835861774791277e-05,5.7938303090547815e-09,4.394421709355318e-07,1.0143300660859513e-05,4.197231305946899e-09,8.142806666239675e-10,1.3677633951405392e-09,2.1740258680924347e-11,1.8298791373479393e-10,6.334690161457261e-12,6.164220605219664e-08,2.4777676725171983e-08,6.542210225571592e-13,7.84074989425287e-14,3.7400505480264005e-23,1.7528410409265554e-13,9.749764225640585e-15
2.993503837499049e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429614024233136,0.10759831307350813,0.020855762929815058,6.19967011116437e-06,0.000869081041965976,0.0024511111264270274,0.0013666288228751716,2.2688016936675353e-05,6.578031352946557e-14,0.0018745818632823214,9.657555686602294e-12,0.0003743806200116325,1.1020826917734138e-09,1.6740112678753845e-05,9.282685855586944e-11,4.148728033658556e-12,0.0002641515793728985,2.825163258532863e-07,0.007732903891219842,0.00138831053610419,0.0001461982209708605,2.0468351770977858e-06,9.726265162663682e-09,3.746505701930147e-09,1.968954062917861e-12,4.321801634612141e-08,2.5493920534128532e-05,2.0241071233645735e-06,4.035526707520503e-08,4.870961951797076e-05,5.810987373194821e-09,4.469389174933706e-07,1.015922727762782e-05,4.235188867198852e-09,8.173395941959433e-10,1.3753415016158593e-09,2.196957366092126e-11,1.8555628008183236e-10,6.410797451083401e-12,6.223744197727137e-08,2.5239716254076263e-08,6.594955332136793e-13,7.97455898181938e-14,3.854933058261795e-23,1.776686121539266e-13,9.882600721804101e-15
3.009189153211357e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296516102167743,0.10758083322596074,0.020845979558526757,6.282258966366638e-06,0.0008784283406849473,0.002468682614011371,0.001378898719815347,2.2903904296663963e-05,6.701119024529608e-14,0.0018800658382708882,9.824958430006478e-12,0.0003744533772743616,1.1132888215416991e-09,1.697286070914566e-05,9.368011354209075e-11,4.202527524946731e-12,0.00026512309604595307,2.873023505104371e-07,0.007731706671212999,0.0013848582719165638,0.0001465864396084498,2.047132449418955e-06,9.750143860591269e-09,3.7568731303035874e-09,1.976374478377979e-12,4.3557866991157035e-08,2.5626854520991397e-05,2.0399501935539613e-06,4.0776034648419806e-08,4.9061309774511865e-05,5.828036885563277e-09,4.5451141861488877e-07,1.0174927217613229e-05,4.273250358172156e-09,8.203527710638717e-10,1.3828398225817397e-09,2.2200140679584583e-11,1.8813783604489055e-10,6.487278044746868e-12,6.283327644395812e-08,2.5707054620689813e-08,6.64748422491951e-13,8.10972246964178e-14,3.9724708617367136e-23,1.8006669759253836e-13,1.0016196567774815e-14
3.024874468923665e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429689688688554,0.10756335113832874,0.020836199726141223,6.365285212771349e-06,0.0008878003888287124,0.0024862881919091,0.0013912015506575193,2.31199818506029e-05,6.825855725111638e-14,0.0018855149669786517,9.993844736672371e-12,0.0003745262729799451,1.1245091559988685e-09,1.7206774242911165e-05,9.453597598019503e-11,4.25665839277928e-12,0.0002660797677697239,2.921362991422544e-07,0.007730510204328837,0.0013813543464662442,0.00014697456738388919,2.0473248203152505e-06,9.773816887365628e-09,3.7671696344851285e-09,1.9837908925505343e-12,4.390077850053521e-08,2.5760909596305842e-05,2.0558262054068045e-06,4.119779608942165e-08,4.941369134747523e-05,5.844979313137628e-09,4.621597593213335e-07,1.0190403414733274e-05,4.311415043158202e-09,8.23320156029205e-10,1.390257653204993e-09,2.2431960109261267e-11,1.9073237723885997e-10,6.564129487430245e-12,6.342967417159714e-08,2.6179704722098293e-08,6.699790549554525e-13,8.246241936159181e-14,4.0927016212169756e-23,1.8247823510065354e-13,1.0150544805075472e-14
3.0405597846359734e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429728250976965,0.1075458669426029,0.020826423417470416,6.448743858304725e-06,0.0008971966345966346,0.002503928000863316,0.001403537076867147,2.3336236911336772e-05,6.952255159459633e-14,0.001890929401871277,1.0164206760801727e-11,0.0003745993210588957,1.135742863564179e-09,1.7441834636303367e-05,9.539443538963626e-11,4.311119582744853e-12,0.00026702158391280357,2.970182217812754e-07,0.007729314483883111,0.0013777996163698862,0.00014736260841857355,2.047413030970278e-06,9.797285294568912e-09,3.777395568491333e-09,1.9912038043638087e-12,4.424678336310965e-08,2.5896095539395857e-05,2.0717349075469115e-06,4.162052755030975e-08,4.976676707986227e-05,5.861815119939622e-09,4.698840189085349e-07,1.020565875719407e-05,4.349682189720755e-09,8.262417143642258e-10,1.3975943078973339e-09,2.266503229490083e-11,1.9333969781718522e-10,6.641349314755801e-12,6.402660010430538e-08,2.6657679033607852e-08,6.751868009857834e-13,8.384118857663262e-14,4.2156630275080425e-23,1.849030981713779e-13,1.0285638407951736e-14
3.0562451003482815e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429767288454867,0.10752838077043492,0.020816650617704352,6.532629870774225e-06,0.0009066165268901013,0.0025216021821944587,0.001415905061025512,2.3552656875688772e-05,7.080331081950406e-14,0.0018963092945156713,1.0336036415941205e-11,0.00037467253483160727,1.1469891158224912e-09,1.7678023119711582e-05,9.625548132686437e-11,4.365910030474984e-12,0.00026794853592287525,3.019481648568037e-07,0.007728119503246486,0.001374194933837321,0.00014775056664909002,2.047397826471609e-06,9.820550127558681e-09,3.7875512842666995e-09,1.998613715288604e-12,4.459591434730998e-08,2.6032422212480395e-05,2.0876760495900366e-06,4.2044205235597316e-08,5.0120539826230335e-05,5.878544767077649e-09,4.77684270969625e-07,1.0220696088093376e-05,4.3880510686676515e-09,8.291174177288874e-10,1.4048491203008873e-09,2.2899357553665184e-11,1.959595905207418e-10,6.7189350532561226e-12,6.462401941224948e-08,2.7140989609231344e-08,6.803710368813111e-13,8.523354608681893e-14,4.34139279014951e-23,1.8734115912640403e-13,1.042147028490948e-14
3.0719304160605896e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429806792539811,0.1075108927531259,0.020806881312408862,6.616938179043568e-06,0.0009160595153807933,0.002539310877727282,0.0014283052668208089,2.3769229224887988e-05,7.210097296540967e-14,0.0019016547955923806,1.0509325377690869e-11,0.00037474592702968555,1.1582470876367562e-09,1.7915320802084936e-05,9.711910338420057e-11,4.421028661820495e-12,0.00026886061729963995,3.069261712097612e-07,0.007726925255845205,0.0013705411466364743,0.00014813844583062374,2.0472799557230787e-06,9.843612425547092e-09,3.7976371317056695e-09,2.0060211293851395e-12,4.4948204504129955e-08,2.6169899561331698e-05,2.1036493821355946e-06,4.2468805404707494e-08,5.0475012451212255e-05,5.895168712788918e-09,4.855605834185251e-07,1.0235518206024269e-05,4.426520954022814e-09,8.319472440883893e-10,1.4120214432694856e-09,2.3134936174543663e-11,1.9859184672648608e-10,6.796884220642151e-12,6.522189749285845e-08,2.7629648082243882e-08,6.855311449542929e-13,8.663950462376487e-14,4.469928628081442e-23,1.8979228914368702e-13,1.0558033280254025e-14
3.087615731772898e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429846754694355,0.1074934030216154,0.020797115487523242,6.701663674206252e-06,0.0009255250505781102,0.0025570542297190546,0.0014407374590393283,2.3985941524975265e-05,7.341567656736842e-14,0.0019069660549079505,1.0684065086457215e-11,0.0003748195098165149,1.1695159572586394e-09,1.815370867533357e-05,9.798529118874254e-11,4.476474393025577e-12,0.00026975782356798066,3.119522801080159e-07,0.007725731735161668,0.0013668390980590007,0.00014852624954030021,2.0470601713578434e-06,9.866473221679596e-09,3.807653458674596e-09,2.0134265533500716e-12,4.530368717011032e-08,2.6308537615929127e-05,2.11965465675851e-06,4.2894304374433864e-08,5.083018782806078e-05,5.911687412481491e-09,4.935130185141867e-07,1.0250127865678954e-05,4.4650911229985996e-09,8.347311776314899e-10,1.419110648845805e-09,2.3371768417974094e-11,2.0123625649587e-10,6.875194326068771e-12,6.582019997197824e-08,2.812366566580677e-08,6.906665136262889e-13,8.805907590952886e-14,4.6013082602868573e-23,1.9225635828514527e-13,1.0695320175630829e-14
3.103301047485206e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429887166426366,0.10747591170646997,0.020787353129357866,6.786801210757358e-06,0.0009350125838957616,0.0025748323807889737,0.0014532014035567244,2.4202781427187903e-05,7.474756065558192e-14,0.0019122432214072273,1.0860246750249373e-11,0.0003748932948070916,1.1807949064372783e-09,1.8393167618706877e-05,9.885403440129855e-11,4.5322461308995616e-12,0.0002706401522513632,3.1702652726217965e-07,0.007724538934734928,0.0013630896268866232,0.00014891398118046592,2.046739229652171e-06,9.889133543112989e-09,3.8176006110336645e-09,2.0208304965636626e-12,4.5662395970316123e-08,2.644834649110831e-05,2.1356916260011927e-06,4.3320678521365605e-08,5.118606883721799e-05,5.9281013187760696e-09,5.015416328855765e-07,1.0264527778452349e-05,4.503760855968473e-09,8.374692086895477e-10,1.4261161282343838e-09,2.360985451547015e-11,2.038926086230117e-10,6.953862870397945e-12,6.641889270496915e-08,2.8623053153658988e-08,6.957765375220427e-13,8.949227066085544e-14,4.735569396414881e-23,1.947332355243827e-13,1.0833323691567499e-14
3.118986363197514e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442992801928933,0.10745841893787247,0.020777594224591675,6.872345607763368e-06,0.0009445215677175225,0.0025926454738487517,0.0014656968673293655,2.4419736668324097e-05,7.60967647550375e-14,0.0019174864431855993,1.103786134751728e-11,0.00037496729308714605,1.192083120526184e-09,1.8633678403148134e-05,9.972532271534967e-11,4.588342772986433e-12,0.0002715076028454705,3.2214894484186397e-07,0.007723346848161135,0.0013592935673581745,0.00014930164398190937,2.0463178904399037e-06,9.911594411092905e-09,3.827478932658724e-09,2.028233471137058e-12,4.602436482130816e-08,2.658933638720556e-05,2.1517600433656462e-06,4.374790428427774e-08,5.154265836490892e-05,5.944410881547588e-09,5.096464775573874e-07,1.0278720613045098e-05,4.5425294364399995e-09,8.401613336562852e-10,1.4330372917705974e-09,2.3849194669254282e-11,2.0656069068261662e-10,7.0328873464594424e-12,6.70179417777481e-08,2.9127820920875308e-08,7.008606175616852e-13,9.093909859354792e-14,4.872749727388843e-23,1.9722278877442386e-13,1.0972036489016602e-14
3.134671678909822e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44299693048826355,0.1074409248456109,0.020767838760269577,6.958291650029755e-06,0.0009540514554621645,0.002610493652034391,0.0014782236183857756,2.4636795071087332e-05,7.746342888512423e-14,0.0019226958675011769,1.1216899630030378e-11,0.0003750415152315827,1.2033797885882839e-09,1.8875221695625055e-05,1.0059914585603828e-10,4.644763207732094e-12,0.00027236017679207054,3.273195614923912e-07,0.0077221554690939075,0.0013554517491373315,0.00014968924100702328,2.0457969170275583e-06,9.933856841030619e-09,3.837288765463074e-09,2.0356359919596927e-12,4.6389627934108355e-08,2.673151759069741e-05,2.167859663305694e-06,4.41759581664867e-08,5.1899959301758905e-05,5.9606165479665566e-09,5.17827597976469e-07,1.0292708996065549e-05,4.5813961510281585e-09,8.428075549082732e-10,1.4398735688856096e-09,2.408978905189722e-11,2.0924028907764323e-10,7.112265239309228e-12,6.761731350777693e-08,2.9637978924690235e-08,7.059181610512951e-13,9.239956842696963e-14,5.012886916003664e-23,1.9972488491545646e-13,1.1111451170899e-14
3.15035699462213e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430011014851873,0.10742342955906783,0.02075808672379987,7.044634089266107e-06,0.0009636017016475621,0.0026283770586390818,0.0014907814258181614,2.485394454441147e-05,7.884769355922532e-14,0.0019278716407868978,1.139735212579562e-11,0.00037511597132226196,1.2146841034991118e-09,1.9117778063435583e-05,1.014754935791824e-10,4.701506314649444e-12,0.00027319787745311546,3.3253840235194755e-07,0.007720964791244645,0.0013515649972810383,0.00015007677515291185,2.0451770761100437e-06,9.955921842579236e-09,3.847030449419124e-09,2.043038576746797e-12,4.675821981715958e-08,2.6874900474835194e-05,2.1839902412193415e-06,4.460481673817173e-08,5.2257974541434575e-05,5.976718762540148e-09,5.260850340389586e-07,1.0306495512630459e-05,4.620360289428994e-09,8.454078807261264e-10,1.4466244080673896e-09,2.4331637805963594e-11,2.1193118908670496e-10,7.191994026485519e-12,6.821697444499825e-08,3.015353670538673e-08,7.109485817718538e-13,9.387368788867162e-14,5.1560185875170874e-23,2.0223938982257577e-13,1.1251560283647402e-14
3.1660423103344384e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44300531408891186,0.10740593320720954,0.020748338102951427,7.1313676452485486e-06,0.0009731717619539812,0.0026462958370472496,0.0015033700597740223,2.5071173083766894e-05,8.024969978428608e-14,0.00193301390866256,1.1579209142013403e-11,0.0003751906709651469,1.2259952620481446e-09,1.936132797848825e-05,1.0235435567031486e-10,4.758570964481289e-12,0.00027402071008506896,3.3780548906917355e-07,0.007719774808382794,0.001347634132208602,0.00015046424915444244,2.0444591376869225e-06,9.977790419709128e-09,3.856704322579989e-09,2.050441746087008e-12,4.713017527927849e-08,2.7019495500274583e-05,2.2001515334412567e-06,4.503445663866217e-08,5.261670697930767e-05,5.992717967153033e-09,5.34418820118104e-07,1.0320082706964024e-05,4.6594211443935815e-09,8.479623252164074e-10,1.4532892768178219e-09,2.457474104366369e-11,2.1463317491120357e-10,7.272071178262582e-12,6.881689137272025e-08,3.067450338724909e-08,7.159513000665064e-13,9.536146371914463e-14,5.302182320238747e-23,2.0476616839352464e-13,1.1392356318749718e-14
3.1817276260467465e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430095674733203,0.10738843591857548,0.02073859288585099,7.218487006979229e-06,0.000982761093286554,0.0026642501306696946,0.0015159892914478502,2.528846877144835e-05,8.166958906035701e-14,0.0019381228159467726,1.1762460768070212e-11,0.00037526562330684,1.2373124650382936e-09,1.960585182155689e-05,1.0323572194374589e-10,4.815956019361111e-12,0.00027482868181346253,3.4312083982118234e-07,0.00771858551433606,0.0013436599696714697,0.0001508516655872451,2.043643874979221e-06,9.99946357078274e-09,3.8663107211009434e-09,2.057846023490075e-12,4.750552943260289e-08,2.7165313215699828e-05,2.216343297235371e-06,4.5464854578690974e-08,5.2976159511141765e-05,6.008614601107891e-09,5.42828985092765e-07,1.0333473082994953e-05,4.698578011702302e-09,8.504709082342257e-10,1.459867661605956e-09,2.4819098846512157e-11,2.1734602972218873e-10,7.35249415790226e-12,6.941703130845169e-08,3.1200887679578864e-08,7.209257429261613e-13,9.68629016766931e-14,5.451415636121839e-23,2.073050845764232e-13,1.1533831714292e-14
3.1974129417590546e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430138608169994,0.10737093782126803,0.020728851060980227,7.305986833842631e-06,0.000992369153836945,0.00268224008287983,0.0015286388930729141,2.550581977684486e-05,8.310750338011082e-14,0.0019431985066688244,1.1947096878566604e-11,0.00037534083705053023,1.2486349173835525e-09,1.9851329886508752e-05,1.0411958224164881e-10,4.873660332971748e-12,0.0002756218016076769,3.484844693319979e-07,0.007717396902990562,0.0013396433207236683,0.00015123902687066024,2.0427320643467298e-06,1.0020942288628597e-08,3.875849979260786e-09,2.0652519354346546e-12,4.7884317695531515e-08,2.7312364258442713e-05,2.2325652907876086e-06,4.589598734261487e-08,5.3336335031801095e-05,6.0244091011656625e-09,5.513155523765775e-07,1.034666910495131e-05,4.737830190139453e-09,8.529336553065392e-10,1.4663590678174907e-09,2.5064711264992376e-11,2.2006953570693455e-10,7.433260421903346e-12,7.001736150468871e-08,3.1732697877772994e-08,7.258713440734567e-13,9.83780065424289e-14,5.603755991361226e-23,2.098560013974822e-13,1.1675978856500547e-14
