Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HOX(22),HX(19),H2X(49),H2OX(23),CH3OO(77),C2H6X(52)
1.837089355619331e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32852973753807824,0.11291618930056409,0.021175842175426739,0.0,6.7173036325305624e-08,3.5654453154828506e-06,0.0,2.2695101807771254e-09,0.0,1.9296720137181657e-05,1.9234187556274381e-20,1.7901789110463842e-08,2.7355112088894899e-16,7.9217838491342199e-11,0.0,0.0,3.0746852348937957e-10,6.3161755585539466e-16,0.0057344507173175893,0.0032913636726950427,2.150060896706357e-08,1.3476332203725412e-08,1.1923567706513409e-05,5.2717815973086683e-08,3.6178011497939291e-12,3.1614437403954981e-09,5.8269589990384913e-12
1.8467005541377548e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32851357979527418,0.11291627786594557,0.021167654959869848,0.0,6.8729470313707841e-08,3.6266171535306678e-06,0.0,2.3261681508526572e-09,0.0,1.9485603668201158e-05,2.0161268611626646e-20,1.801167449414727e-08,2.8258826979010032e-16,8.0992494203467407e-11,0.0,0.0,3.1223975407101071e-10,6.555615861527694e-16,0.0057341729986355649,0.0033077363436411168,2.1625244138381631e-08,1.3613936091222007e-08,1.1985181295233667e-05,5.3632301556575185e-08,3.6985295451980139e-12,3.1911953453042132e-09,5.9729887276196023e-12
1.8563117526561786e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32849743027646189,0.11291636556150682,0.021159471714262131,0.0,7.0310684452672875e-08,3.6883245130109528e-06,0.0,2.3839370609771667e-09,0.0,1.9675327252371784e-05,2.1128251536709703e-20,1.8121407324705198e-08,2.9187917696933891e-16,8.2795594393544686e-11,0.0,0.0,3.170499082624937e-10,6.8029473253217487e-16,0.0057338953072266687,0.0033241010492745956,2.1750002713683849e-08,1.3751876380805666e-08,1.2046500360886426e-05,5.4554893840096691e-08,3.780488163250987e-12,3.2210614992497622e-09,6.1218901956625658e-12
1.8659229511746025e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32848128897025386,0.11291645238416607,0.021151292435998201,0.0,7.1916872101010883e-08,3.7505655739049498e-06,0.0,2.4428326943616557e-09,0.0,1.9865889604393318e-05,2.2136648198801032e-20,1.8230983220040268e-08,3.0142969726286856e-16,8.4627403491716833e-11,0.0,0.0,3.2189892103941452e-10,7.0583909875258797e-16,0.0057336176474267666,0.0033404577946164428,2.1874884191632848e-08,1.3890150033129133e-08,1.2107526966109588e-05,5.5485564645392557e-08,3.863685978037186e-12,3.2510418485584506e-09,6.2737042436408219e-12
1.8755341496930263e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32846515586550651,0.11291653833112671,0.021143117122475259,0.0,7.3548226323928948e-08,3.8133384939405642e-06,0.0,2.5028709705815266e-09,0.0,2.0057289437388941e-05,2.3188019919786955e-20,1.8340397905825893e-08,3.1124579049104377e-16,8.6488186573878331e-11,0.0,0.0,3.2678672630890605e-10,7.3221729725197236e-16,0.0057333400232881656,0.0033568065846826078,2.1999888069563596e-08,1.4028754111558677e-08,1.2168263217863915e-05,5.6424285422883572e-08,3.9481319504696495e-12,3.2811360397646235e-09,6.4284720632726953e-12
1.8851453482114502e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32844903095130634,0.11291662339985882,0.021134945771093105,0.0,7.5204939906873967e-08,3.8766414100175814e-06,0.0,2.5640679459046916e-09,0.0,2.0249525462892987e-05,2.4283978844829244e-20,1.8449647214933657e-08,3.2133352277563283e-16,8.8378209365883443e-11,0.0,0.0,3.3171325696422749e-10,7.594524582835353e-16,0.005733062438597494,0.0033731474244840503,2.2125013843420387e-08,1.4167685779184125e-08,1.2228711264501368e-05,5.7371027274358362e-08,4.0338350294113979e-12,3.3113437196086223e-09,6.5862351983200879e-12
1.894756546729874e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32843291421695486,0.11291670758808277,0.021126778379254103,0.0,7.6887205369413668e-08,3.940472439601752e-06,0.0,2.6264398136164474e-09,0.0,2.0442596390838619e-05,2.5426189337205668e-20,1.8558727086814819e-08,3.3169906786429539e-16,9.0297738247750029e-11,0.0,0.0,3.3667844493814971e-10,7.875682391496407e-16,0.0057327848968926716,0.0033894803190267528,2.2250261007813744e-08,1.4306942295879183e-08,1.2288873292896622e-05,5.8325760975186966e-08,4.1208041517567393e-12,3.3416645350347303e-09,6.7470355453785691e-12
1.904367745248298e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32841680565195541,0.1129167908937522,0.021118614944363189,0.0,7.8595214979126219e-08,4.0048296821084508e-06,0.0,2.690002904343286e-09,0.0,2.0636500929545413e-05,2.6616369382120124e-20,1.8667633566866213e-08,3.423487084579075e-16,9.2247040257870702e-11,0.0,0.0,3.4168222125593631e-10,8.1658883346805217e-16,0.0057325074014795601,0.0034058052733117396,2.2375629056048278e-08,1.4446521017105423e-08,1.234875152559793e-05,5.9288456996378151e-08,4.2090482428325219e-12,3.3720981331890982e-09,6.9109153546645995e-12
1.9139789437667218e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32840070524600029,0.11291687331503912,0.021110455463827824,0.0,8.0329160765686182e-08,4.0697112202330321e-06,0.0,2.7547736863711629e-09,0.0,2.0831237785707036e-05,2.7856292035373987e-20,1.8776362805717312e-08,3.5328883755001746e-16,9.4226383097324074e-11,0.0,0.0,3.4672451608627847e-10,8.4653898060628115e-16,0.0057322299554470237,0.0034221222923350842,2.2501117479925425e-08,1.4586419392252438e-08,1.2408348218086141e-05,6.0259085525823589e-08,4.2985762191880427e-12,3.4026441614176785e-09,7.0779172307879356e-12
1.9235901422851457e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32838461298895993,0.11291695485032027,0.021102299935058019,0.0,8.2089234534955374e-08,4.1351151212298167e-06,0.0,2.8207687659583861e-09,0.0,2.1026805664378529e-05,2.9147786916146116e-20,1.8884911058443687e-08,3.6452595977821582e-16,9.6236035134142058e-11,0.0,0.0,3.5180525879025655e-10,8.774439752791754e-16,0.005731952561680579,0.0034384313810879299,2.2626725769919905e-08,1.4726634959598988e-08,1.2467665656141508e-05,6.1237616488755539e-08,4.3893969869204947e-12,3.4333022672641325e-09,7.2480841335096907e-12
1.9332013408035695e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32836852887087298,0.1129170354981642,0.021094148355466302,0.0,8.3875627882992487e-08,4.2010394381597303e-06,0.0,2.8880048876452224e-09,0.0,2.1223203268963995e-05,3.0492741728033679e-20,1.899327468374152e-08,3.7606669278267896e-16,9.8276265407507767e-11,0.0,0.0,3.5692437796911212e-10,9.0932967724830287e-16,0.0057316752228752958,0.0034547325445564918,2.275245341522049e-08,1.4867165346038297e-08,1.2526706153269861e-05,6.2224019567719404e-08,4.4815194425031645e-12,3.4640720984677743e-09,7.4214593784916443e-12
1.9428125393219934e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3283524528819351,0.11291711525731848,0.021086000722467715,0.0,8.568853221040713e-08,4.2674822111289033e-06,0.0,2.9564989345625858e-09,0.0,2.1420429301203749e-05,3.1893103788528466e-20,1.9101450143093125e-08,3.879177685671455e-16,1.0034734363226327e-10,0.0,0.0,3.6208180151169222e-10,9.4222252104960517e-16,0.0057313979415485796,0.003471025787722072,2.287829990343311e-08,1.5008008268107041e-08,1.2585472048144213e-05,6.321826422240991e-08,4.5749524770197192e-12,3.4949533029614472e-09,7.5980866380431225e-12
1.9524237378404173e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32833638501249063,0.11291719412669822,0.021077857033479797,0.0,8.7528138736262967e-08,4.3344414684734571e-06,0.0,3.0262679287350777e-09,0.0,2.1618482461162139e-05,3.335088160680054e-20,1.9209433999865884e-08,4.0008603487199734e-16,1.0244954020300147e-10,0.0,0.0,3.6727745663984212e-10,9.7614952589555433e-16,0.0057311207200517128,0.003487311115561068,2.3004264720771454e-08,1.5149161521809185e-08,1.2643965702169058e-05,6.4220319708679467e-08,4.6697049730512588e-12,3.5259455288695158e-09,7.7780099418527729e-12
1.9610738165069987e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32832193086429035,0.11291726434761278,0.021070531083387408,0.0,8.9206772896479865e-08,4.3951447560579123e-06,0.0,3.0901642842579263e-09,0.0,2.1797436423566826e-05,3.4713682739744499e-20,1.9306452891727272e-08,4.113144264566088e-16,1.0436834733466711e-10,0.0,0.0,3.7198617360663638e-10,1.007590848424936e-15,0.005730871273676847,0.0035019611471209821,2.3117733802274525e-08,1.5276463028235591e-08,1.2696379193025661e-05,6.5128822347456545e-08,4.7561176927869507e-12,3.5539331648235618e-09,7.9427957122169766e-12
1.9697238951735802e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32830748327832582,0.11291733384648235,0.021063208323974771,0.0,9.0907329760833101e-08,4.4562633387141282e-06,0.0,3.1551198529711679e-09,0.0,2.1977058355068621e-05,3.6126222165959846e-20,1.9403311519811955e-08,4.2281054179219959e-16,1.0631277798406163e-10,0.0,0.0,3.7672574479622346e-10,1.0399127500868079e-15,0.0057306218790439106,0.0035166047749141771,2.323129793683857e-08,1.5404012695083757e-08,1.2748575846742493e-05,6.6043604044264895e-08,4.8436128313199493e-12,3.5820101870057079e-09,8.1103198350982965e-12
1.9783739738401616e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32829304224783529,0.11291740262282364,0.021055888753364442,0.0,9.2629948406636033e-08,4.5177957590961812e-06,0.0,3.2211473336817119e-09,0.0,2.2157347304483083e-05,3.7590097755695788e-20,1.9500007586606045e-08,4.3457961887130691e-16,1.0828303069796218e-10,0.0,0.0,3.8149611593823952e-10,1.0731361829514132e-15,0.0057303725375623411,0.0035312420025582865,2.3344956746990102e-08,1.5531809081056518e-08,1.2800557422811168e-05,6.6964642034675891e-08,4.9321968520671447e-12,3.6101763392883913e-09,8.2806151534877383e-12
1.987024052506743e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32827860776613477,0.11291747067623888,0.021048572369680583,0.0,9.4374767826914484e-08,4.5797405548707921e-06,0.0,3.2882595170568458e-09,0.0,2.2338302319495235e-05,3.910695166836871e-20,1.9596538858956169e-08,4.466269750954268e-16,1.1027930447960405e-10,0.0,0.0,3.8629723242964087e-10,1.1072825081105575e-15,0.0057301232505570536,0.0035458728336677449,2.3458709854636016e-08,1.5659850794280782e-08,1.285232568998576e-05,6.7891913464523058e-08,5.0218762123098626e-12,3.6384313656646119e-09,8.4537147466152943e-12
1.9956741311733245e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32826417982661604,0.11291753800641073,0.021041259171048973,0.0,9.6141926938459087e-08,4.6420962593142095e-06,0.0,3.3564692857921943e-09,0.0,2.2519922446653109e-05,4.0678471383419683e-20,1.9692903167430152e-08,4.5895800810970224e-16,1.1230179879104455e-10,0.0,0.0,3.9112903935764766e-10,1.1423735018692984e-15,0.0057298740192733514,0.0035604972718537822,2.357255688058057e-08,1.5788136494946702e-08,1.2903882425045025e-05,6.8825395399537023e-08,5.1126573707863773e-12,3.6667750102468616e-09,8.6296519303527701e-12
2.004324209839906e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32824975842274168,0.11291760461309808,0.021033949155597,0.0,9.7931564589884531e-08,4.7048614018865281e-06,0.0,3.4257896147771816e-09,0.0,2.2702206731360577e-05,4.2306390754191001e-20,1.9789098405656507e-08,4.7157819664282176e-16,1.1435071355554956e-10,0.0,0.0,3.9599148152184789e-10,1.1784313620161919e-15,0.0057296248448814452,0.0035751153207244429,2.3686497444654536e-08,1.5916664886274156e-08,1.2955229411612097e-05,6.976506483462857e-08,5.2045467832027533e-12,3.6952070172659626e-09,8.8084602576100176e-12
2.0129742885064874e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32823534354804251,0.11291767049613137,0.021026642321453633,0.0,9.9743819569645064e-08,4.7680345087925231e-06,0.0,3.4962335712589644e-09,0.0,2.2885154217870027e-05,4.3992491077054015e-20,1.988512252965425e-08,4.8449310135017591e-16,1.1642624915996598e-10,0.0,0.0,4.0088450345579899e-10,1.2154787141435732e-15,0.00572937572848084,0.0035897269838845742,2.3800531166130059e-08,1.6045434716493558e-08,1.3006368438990697e-05,7.0710898702957968e-08,5.2975508990078569e-12,3.7237271310698706e-09,8.9901735187270696e-12
2.021624367173069e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32822093519611506,0.11291773565540859,0.02101933866674947,0.0,1.0157883061387219e-07,4.8316141035249449e-06,0.0,3.5678143150043231e-09,0.0,2.3068763949276065e-05,4.5738602180595702e-20,1.9980973557150529e-08,4.9770836566122642e-16,1.1852860645699463e-10,0.0,0.0,4.0580804944797892e-10,1.2535386180333131e-15,0.0057291266711044795,0.0036043322649358354,2.3914657663303645e-08,1.6174444782535318e-08,1.3057301301035881e-05,7.1662873884730877e-08,5.3916761693022912e-12,3.7523350961226583e-09,9.1748257418608848e-12
2.0302744458396503e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32820653336061772,0.11291780009089131,0.021012038189616684,0.0,1.0343673641433131e-07,4.8955987074012478e-06,0.0,3.6405450984608798e-09,0.0,2.3253034967509166e-05,4.7546603521062095e-20,2.0076649566891063e-08,5.1122971662861022e-16,1.2065798676752506e-10,0.0,0.0,4.1076206356249119e-10,1.2926345740639184e-15,0.0057288776737227827,0.0036189311674766976,2.4028876553030279e-08,1.6303693921500447e-08,1.3108029795049922e-05,7.2620967215893265e-08,5.4869290520874854e-12,3.7810306570034139e-09,9.3624511933702623e-12
2.0389245245062318e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32819213803526853,0.11291786380260094,0.021004740888189041,0.0,1.0531767562609084e-07,4.9599868400660242e-06,0.0,3.7144392669143823e-09,0.0,2.343796631332785e-05,4.9418425316191061e-20,2.0172148697925226e-08,5.2506296578534639e-16,1.22814591882805e-10,0.0,0.0,4.1574648965848852e-10,1.332790529744064e-15,0.0057286287372472211,0.0036335236951024518,2.414318745215246e-08,1.6433181009495743e-08,1.3158555720741668e-05,7.3585155496291559e-08,5.5833159883550109e-12,3.8098135584050922e-09,9.5530843781902947e-12
2.0475746031728132e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32817774921384318,0.11291792679061551,0.020997446760601907,0.0,1.0722178687501509e-07,5.0247770199730447e-06,0.0,3.7895102586435805e-09,0.0,2.362355702631334e-05,5.1356049703261067e-20,2.0267469148877994e-08,5.3921401000678894e-16,1.2499862406655512e-10,0.0,0.0,4.2076127140884319e-10,1.3740308863248741e-15,0.0057283798625336682,0.0036481098514051999,2.4257589976578516e-08,1.6562904968752531e-08,1.3208880879219354e-05,7.455541549751149e-08,5.6808434245304973e-12,3.8386835451335853e-09,9.7467600402004519e-12
2.0562246818393947e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32816336689017234,0.11291798905506639,0.020990155804992208,0.0,1.0914920876532485e-07,5.0899677648607396e-06,0.0,3.8657716050742548e-09,0.0,2.3809806144863895e-05,5.336151190634285e-20,2.0362609177218886e-08,5.5368883237443074e-16,1.2721028605712451e-10,0.0,0.0,4.2580635231857596e-10,1.4163805054404316e-15,0.0057281310503856792,0.0036626896399738649,2.4372083740643665e-08,1.6692864758356223e-08,1.3259007072013027e-05,7.553172397061146e-08,5.7795178199827695e-12,3.8676403621067128e-09,9.9435131625903728e-12
2.064874760505976e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32814899105813933,0.11291805059613516,0.02098286801949846,0.0,1.1110007988699386e-07,5.1555575922117376e-06,0.0,3.9432369309312886e-09,0.0,2.3996712706187797e-05,5.5436901423751654e-20,2.0457567098521705e-08,5.6849350304388011e-16,1.2944978106944344e-10,0.0,0.0,4.3088167574268999e-10,1.4598647158118074e-15,0.0057278823015575967,0.0036772630643941966,2.4486668358293864e-08,1.6823059370587357e-08,1.3308936100124626e-05,7.651405765360596e-08,5.8793456215998986e-12,3.8966837543531813e-09,1.0143378968220562e-11
2.0735248391725576e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32813462171167873,0.11291811141405059,0.020975583402260752,0.0,1.1307453882345071e-07,5.2215450197015896e-06,0.0,4.0219199543895097e-09,0.0,2.4184275746295762e-05,5.7584363227988245e-20,2.0552341285716836e-08,5.8363418011546914e-16,1.317173127974645e-10,0.0,0.0,4.3598718490361147e-10,1.5045093199916594e-15,0.0057276336167575393,0.0036918301282487537,2.4601343443606738e-08,1.6953487845334672e-08,1.3358669763080052e-05,7.7502393278780868e-08,5.9803332571942532e-12,3.9258134670115797e-09,1.0346392919979679e-11
2.081309909972481e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32812169484005466,0.11291816553210349,0.020969029954069764,0.0,1.1487183398729905e-07,5.2812724279037712e-06,0.0,4.0937872204438095e-09,0.0,2.4353642974048988e-05,5.9580519160679604e-20,2.0637479662372686e-08,5.9755323618676119e-16,1.3378223148508482e-10,0.0,0.0,4.4060790493270768e-10,1.5457033135319415e-15,0.0057274098557315248,0.0037049350503925529,2.4704628049288333e-08,1.7071072652876264e-08,1.3403264507985373e-05,7.8397007771989173e-08,6.0722191420210874e-12,3.9521038018011705e-09,1.0531826645278008e-11
2.0883164736924119e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32811006513941054,0.11291821373790856,0.020963134042467774,0.0,1.1650591485509655e-07,5.335300534874465e-06,0.0,4.1593290149091787e-09,0.0,2.4506526872760961e-05,6.142985621859591e-20,2.071397495303891e-08,6.1032122719301517e-16,1.3566033981588499e-10,0.0,0.0,4.4478738435351793e-10,1.5836158439858132e-15,0.0057272085159886738,0.0037167250799459645,2.4797646344696704e-08,1.7177059751976274e-08,1.3443266804072359e-05,7.920628733293842e-08,6.1557280466467121e-12,3.9758245544504524e-09,1.0700943616687656e-11
2.0953230374123428e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32809843968332336,0.11291826146980133,0.020957240206256725,0.0,1.1815571810761078e-07,5.3895868744001583e-06,0.0,4.2256944393202135e-09,0.0,2.465983976925139e-05,6.3330482047315162e-20,2.0790346986948411e-08,6.2332091420062079e-16,1.3755720678974729e-10,0.0,0.0,4.4898656733071411e-10,1.6223371757391934e-15,0.0057270072193751709,0.0037285109426916743,2.489072330536924e-08,1.7283198683275876e-08,1.3483144111566376e-05,8.0019463412840056e-08,6.240009395129873e-12,3.9996014891262821e-09,1.087218992980597e-11
2.1023296011322738e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32808681846865989,0.11291830872798309,0.020951348444451193,0.0,1.1982131741173815e-07,5.4441306608675091e-06,0.0,4.2928909642505286e-09,0.0,2.4813581148895162e-05,6.5283648696060769e-20,2.0866595006204226e-08,6.3655574272082525e-16,1.3947294158604996e-10,0.0,0.0,4.5320542350530544e-10,1.6618819621814891e-15,0.005726805966189681,0.003740292640527507,2.4983858724176686e-08,1.7389488998348062e-08,1.3522897380296933e-05,8.0836523664462872e-08,6.3250666301291381e-12,4.0234344705920486e-09,1.1045584893709531e-11
2.1093361648522048e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3280752014923054,0.11291835551267063,0.020945458756066421,0.0,1.2150278644507584e-07,5.4989311095127023e-06,0.0,4.3609261007808607e-09,0.0,2.4967750496541693e-05,6.7290634571762874e-20,2.0942718276093328e-08,6.5002919784320762e-16,1.4140765359391657e-10,0.0,0.0,4.5744392249119686e-10,1.7022650742405116e-15,0.0057266047567157176,0.0037520701753499218,2.5077052393475673e-08,1.7495930262502684e-08,1.3562527557871322e-05,8.1657455750662314e-08,6.4109031723874412e-12,4.0473233636567232e-09,1.1221147921458666e-11
2.1163427285721358e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3280635887511637,0.11291840182409565,0.020939571140118313,0.0,1.2320019889819318e-07,5.5539874365433414e-06,0.0,4.4298074005472209e-09,0.0,2.5122347296512479e-05,6.9352744905274766e-20,2.1018716084810514e-08,6.6374480454819967e-16,1.4336145241278602e-10,0.0,0.0,4.6170203387998508e-10,1.743501602881912e-15,0.0057264035912223425,0.0037638435490540117,2.5170304105823582e-08,1.7602522055931725e-08,1.3602035589419786e-05,8.2482247346385885e-08,6.4975224459064913e-12,4.0712680331745896e-09,1.1398898530210219e-11
2.1233492922920667e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32805198024215604,0.11291844766250406,0.020933685595623468,0.0,1.2491362847684715e-07,5.6092988592562741e-06,0.0,4.499542455788468e-09,0.0,2.5277371032600181e-05,7.1471312224018629e-20,2.1094587743181211e-08,6.777061280206999e-16,1.4533444785295317e-10,0.0,0.0,4.6597972724560428e-10,1.7856068616278484e-15,0.0057262024699648627,0.0037756127635335075,2.5263613653315403e-08,1.7709263969632444e-08,1.3641422417354287e-05,8.3310886140613723e-08,6.5849279021452617e-12,4.0952683440449489e-09,1.1578856341328836e-11
2.1303558560119977e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32804037596222152,0.11291849302815531,0.020927802121599112,0.0,1.2664314890424625e-07,5.6648645961524715e-06,0.0,4.5701388993934468e-09,0.0,2.5432821188067215e-05,7.3647696829759618e-20,2.1170332584383823e-08,6.919167739645249e-16,1.4732674993608897e-10,0.0,0.0,4.7027697214886106e-10,1.8285963890906935e-15,0.0057260013931854804,0.0037873778206807766,2.5356980827371215e-08,1.7816155606865859e-08,1.36806889811279e-05,8.4143359838251657e-08,6.6731229656785173e-12,4.1193241612118818e-09,1.1761041080497114e-11
2.1373624197319287e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32802877590831575,0.1129185379213218,0.020921920717063162,0.0,1.2838883392328008e-07,5.7206838670482988e-06,0.0,4.6416044049476054e-09,0.0,2.5588697245643349e-05,7.5883287282407611e-20,2.1245949963671367e-08,7.0638038891787717e-16,1.4933846889582473e-10,0.0,0.0,4.745937381418399e-10,1.8724859515244695e-15,0.0057258003611139249,0.0037991387223868201,2.545040541946977e-08,1.7923196585644642e-08,1.3719836217000245e-05,8.497965616196745e-08,6.7621110574729612e-12,4.1434353496640258e-09,1.1945472577824332e-11
2.1443689834518597e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32801718007741154,0.11291858234228822,0.020916041381034207,0.0,1.3015075729864971e-07,5.7767558931825113e-06,0.0,4.7139466867790015e-09,0.0,2.5744998687524239e-05,7.817950089082497e-20,2.1321439258092134e-08,7.2110066057001916e-16,1.5136971517829088e-10,0.0,0.0,4.7892999477214731e-10,1.9172915453969727e-15,0.0057255993739680627,0.0038108954705412773,2.5543887220915885e-08,1.8030386533355075e-08,1.3758865057819716e-05,8.5819762853959606e-08,6.8518956382785953e-12,4.1676017744342834e-09,1.213217076795359e-11
2.1513755471717906e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3280055884664973,0.11291862629135106,0.020910164112531476,0.0,1.3192899281899591e-07,5.8330798973188667e-06,0.0,4.7871735000036818e-09,0.0,2.5901724995370645e-05,8.0537784210988441e-20,2.1396799866209315e-08,7.3608131807919517e-16,1.5342059944254973e-10,0.0,0.0,4.8328571158699172e-10,1.9630293999835096e-15,0.0057253984319544596,0.0038226480670324301,2.5637426022357961e-08,1.8137725087804363e-08,1.3797776432808757e-05,8.666366767765616e-08,6.942480138244922e-12,4.1918233005995582e-09,1.232115569016726e-11
2.1583821108917216e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3279940010725777,0.11291866976881797,0.020904288910574869,0.0,1.3372361429902178e-07,5.8896551038447002e-06,0.0,4.8612926405704383e-09,0.0,2.6058875650306388e-05,8.2959613551210963e-20,2.1472031207820111e-08,7.5132613239171339e-16,1.5549123256112442e-10,0.0,0.0,4.8766085813711673e-10,2.0097159799811827e-15,0.0057251975352689208,0.0038343965137471897,2.5731021614255992e-08,1.8245211901608266e-08,1.3836571267353549e-05,8.7511358419349479e-08,7.0338679734339014e-12,4.2160997932805752e-09,1.2512447488490837e-11
2.1653886746116526e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32798241789267296,0.11291871277500728,0.020898415774184959,0.0,1.3553469558148138e-07,5.9464807388658286e-06,0.0,4.9363119453050292e-09,0.0,2.6216450132916629e-05,8.5446495484162939e-20,2.1547132723674444e-08,7.6683891656210685e-16,1.5758172562048146e-10,0.0,0.0,4.9205540398059611e-10,2.0573679881427506e-15,0.0057249966840970112,0.0038461408125711112,2.5824673787059524e-08,1.8352846635437661e-08,1.3875250482812599e-05,8.8362822889772428e-08,7.1260626155779426e-12,4.2404311176416849e-09,1.2706066411795296e-11
2.1723952383315836e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32797083892381867,0.11291875531024764,0.02089254470238297,0.0,1.3736231053914896e-07,6.0035560302978646e-06,0.0,5.0122392919538072e-09,0.0,2.6374447923247394e-05,8.7999967365727332e-20,2.1622103875193507e-08,7.8262352607437377e-16,1.5969218992135689e-10,0.0,0.0,4.9646931868649366e-10,2.1060023679300419e-15,0.0057247958786145461,0.0038578809653883909,2.5918382330761284e-08,1.8460628958143509e-08,1.3913814996326516e-05,8.9218048925617078e-08,7.2190675039028086e-12,4.2648171388905823e-09,1.2902032813897975e-11
2.1794018020515146e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32795926416306559,0.1129187973748773,0.020886675694190775,0.0,1.3920653307687346e-07,6.0608802079538571e-06,0.0,5.0890825992267805e-09,0.0,2.6532868500803955e-05,9.062159786091249e-20,2.169694414418814e-08,7.9868385916432463e-16,1.6182273697926112e-10,0.0,0.0,5.0090257183839006e-10,2.1556363061874506e-15,0.0057245951189880641,0.0038696169740818562,2.6012147034927412e-08,1.8568558553821012e-08,1.3952265720627486e-05,9.0077024390995055e-08,7.3128860469557157e-12,4.2892577222781351e-09,1.3100367153661868e-11
2.1864083657714455e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32794769360747861,0.11291883896924393,0.020880808748630925,0.0,1.4106743713345745e-07,6.1184525036282623e-06,0.0,5.1668498268400754e-09,0.0,2.669171134454906e-05,9.331298747700071e-20,2.1771653032577182e-08,8.1502385714305264e-16,1.6397347852494638e-10,0.0,0.0,5.0535513303777481e-10,2.2062872358359436e-15,0.0057243944053752662,0.0038813488405329832,2.6105967689095232e-08,1.8676635113619685e-08,1.3990603563871692e-05,9.0939737178839523e-08,7.4075217283201141e-12,4.3137527330982297e-09,1.33010899950934e-11
2.1934149294913765e-07,0.11640260799999998,0.8585084662769803,0.0,0.0,0.32793612725413773,0.11291888009370395,0.020874943864726613,0.0,1.4294509668342913e-07,6.17627215117735e-06,0.0,5.2455489755578184e-09,0.0,2.6850975932902355e-05,9.6075769103993712e-20,2.1846230062105805e-08,8.3164750472151915e-16,1.6614452650459028e-10,0.0,0.0,5.0982697190729437e-10,2.2579728385876031e-15,0.0057241937379254549,0.0038930765666218862,2.6199844082663983e-08,1.8784858334037144e-08,1.4028829429473941e-05,9.1806175212249656e-08,7.5029780008813917e-12,4.3383020366875587e-09,1.3504222007438625e-11
