Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),CH4OX(63),C2H6X(52),OH(D)X(68),CHO2X(213),HOCO(73),S(216),CHO2(74)
6.847414736153896e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679660093,0.11866996602660404,0.022821567693005425,4.0473859113129236e-73,1.994644702442479e-36,2.3365236560005154e-24,1.4809783190209597e-52,1.3167852815219865e-36,1.4956037233416867e-84,6.043386515088466e-14,2.3769078849642073e-71,6.043386514255007e-14,1.1009664278350087e-48,1.5594220552711253e-47,1.8127726959681928e-70,2.101905345049374e-71,8.411803959491381e-26,2.0251872283501913e-54,3.3004592818130996e-12,9.772073335332781e-14,3.9121075960792855e-16,7.083569569053717e-26,2.6229311631290105e-25,3.9120698946680744e-16,1.8580689310985823e-21,1.6657591419123233e-23,6.3260222952461036e-27,4.799153444767859e-46,1.618774995539354e-36,1.047500287321444e-34,2.359751082478969e-25,1.7247298809718874e-47,3.1924604585763675e-64,9.800952710817473e-67,7.347868817165444e-22,1.0500157093740736e-76,1.8426299553888915e-58,3.045732747850221e-66,2.1466810017707085e-65,1.583915950980971e-58,1.4266691149149084e-47,2.6470059852393396e-37,3.527592613774422e-76,1.7910591131545367e-84,9.386245783918561e-131,2.042238668336161e-92
1.3694835276938106e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276793202,0.11866996602324276,0.022821567692956565,1.8549744157986613e-70,1.5957199147142192e-35,9.350867588337817e-24,1.6965993232681977e-50,1.0534292536884317e-35,6.850066934066621e-82,1.20867781532883e-13,1.5212232812794203e-69,1.2086778149954467e-13,1.7615480832467055e-47,2.495068113768924e-46,4.152048054129292e-68,4.814288136269668e-69,3.364723730721931e-25,1.2761892182429209e-52,6.600921359634087e-12,1.9544154954323902e-13,7.824257081175744e-16,2.833420626321554e-25,1.0491724448499647e-24,7.824105619888906e-16,7.366692175502759e-21,1.321224251023132e-22,9.076625054733442e-26,2.7507365630789726e-44,1.295014152251201e-35,8.384001168526187e-34,9.439000350633949e-25,5.472719757136108e-46,7.312134253144001e-62,2.246273785961561e-64,1.4697426223953972e-21,4.81076301799455e-74,1.1694432727906662e-56,6.980643479970181e-64,2.705337864990346e-63,5.0685125067798507e-57,2.2826729661304808e-46,2.1176043949625406e-36,1.6135870365444383e-73,1.6383892727266469e-81,1.7464742164569758e-126,3.6953305331421194e-89
2.7389676358506526e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678640403,0.11866996601652018,0.022821567692858844,8.839834608866121e-68,1.2765811557572005e-34,3.7440690208246384e-23,2.021100654707368e-48,8.42743798300308e-35,3.263275774570663e-79,2.417356142988236e-13,9.735835592967165e-68,2.417356141654705e-13,2.8184782092223722e-46,3.9920792252850044e-45,9.890720154359746e-66,1.1468257398043747e-66,1.345889926288795e-24,8.004658816514486e-51,1.3201845509790604e-11,3.9088318191592474e-13,1.5648675581576698e-15,1.133361408834884e-24,4.19668561391638e-24,1.5648064614873013e-15,2.8954836935056783e-20,1.0391947526398348e-21,1.35295406787921e-24,1.638982274620145e-42,1.0360008186657705e-34,6.713441184497104e-33,3.7755933561512466e-24,1.7222559432497252e-44,1.7418426450273255e-59,5.3524991919993045e-62,2.940158812192376e-21,2.292145290861393e-71,7.361407447287426e-55,1.6634433362719886e-61,3.3936218642458596e-61,1.6219092850234493e-55,3.652278563927093e-45,1.6940810019378336e-35,7.680569358627794e-71,1.55965099994831e-78,3.0622259253527777e-122,6.996032461997518e-86
5.4779358521643366e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767728082,0.11866996600307503,0.022821567692663403,4.259255493257645e-65,1.0212727145556908e-33,1.5004638866781641e-22,2.434485188733882e-46,6.74195171119022e-34,1.5721821751385302e-76,4.834712798384801e-13,6.230936173870046e-66,4.83471279305068e-13,4.509565634172809e-45,6.387207764289496e-44,2.382632695102937e-63,2.762652328626037e-64,5.383560610073221e-24,4.950548654062257e-49,2.6403693788161818e-11,7.817664466327499e-13,3.129801576868632e-15,4.5333887436998996e-24,1.67867011273958e-23,3.1295532795948244e-15,1.119171900919213e-19,8.042020058269417e-21,2.037666536588594e-23,9.871972847399985e-41,8.287833896704439e-34,5.380278076777539e-32,1.510231195076087e-23,5.333904863531507e-43,4.1960102534103684e-57,1.289473594519356e-59,5.8830100255412135e-21,1.104340816853517e-68,4.5609003221918e-53,4.007537287489721e-59,4.197488914229104e-59,5.1899965228514396e-54,5.843646876161492e-44,1.3552600251755976e-34,5.742977411375098e-68,2.3314764864161017e-75,5.023766744670446e-117,2.0829720042899348e-82
1.0955872284791705e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674561644,0.11866996597618473,0.02282156769227252,2.02165135374223e-62,8.170304073956447e-33,6.022521282393505e-22,2.8889085890529494e-44,5.3935614883249226e-33,7.46330326054427e-74,9.669426109488902e-13,3.987798681815002e-64,9.669426088152478e-13,7.215303745758146e-44,1.021917483047453e-42,5.65511687238319e-61,6.557072113211024e-62,2.153424454545902e-23,2.9745859592897365e-47,5.2807390257136954e-11,1.5635329759522141e-12,6.2598887960971086e-15,1.8133095568724222e-23,6.71464578768781e-23,6.258867002603443e-15,4.1923356284842797e-19,6.036691961337145e-20,3.0213706228992e-22,5.8566039562234667e-39,6.629989053025863e-33,4.318146041064948e-31,6.040874161553371e-23,1.6031111478345505e-41,9.959049856962704e-55,3.0597513531284706e-57,1.1776787787240589e-20,5.241880189506265e-66,2.742926927907525e-51,9.510568737902264e-57,5.0439260987605886e-57,1.6607299086747874e-52,9.349835043044794e-43,1.0842000764470555e-33,2.725429716455581e-65,2.213693331458547e-72,7.499357683311591e-113,3.951718445611873e-79
2.191174515004644e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276691233,0.11866996592240414,0.022821567691490754,9.178937214785593e-60,6.536438093895557e-32,2.4228902251090457e-21,3.279465237071106e-42,4.3148485816566907e-32,3.3898997376313983e-71,1.9338852732940673e-12,2.552189834169008e-62,1.9338852647595485e-12,1.1544479639329845e-42,1.634953490871003e-41,1.2841785359279283e-58,1.488991642060088e-59,8.613698475460219e-23,1.69614289521376e-45,1.0561478284401805e-10,3.127066034134402e-12,1.252105575039795e-14,7.252869908787202e-23,2.685830264689321e-22,1.251677487858912e-14,1.4859041421039903e-18,4.292979851636484e-19,4.282311655142417e-21,3.3229034019824143e-37,5.303545672470291e-32,3.473335178660035e-30,2.416308882532531e-22,4.5684326978922546e-40,2.2614942345966974e-52,6.943516982540337e-55,2.3596644650503723e-20,2.380264943517545e-63,1.564754412373423e-49,2.1588426676365572e-54,5.751421689693153e-55,5.3138944348108136e-51,1.4959733228870384e-41,8.673472308918391e-33,1.2351040556326374e-62,2.006415345177251e-69,9.933796943218147e-109,7.156882600233867e-76
3.2867618015301175e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727663684955,0.11866996586862355,0.022821567690708987,7.6353992970822466e-59,1.8690447412202472e-31,5.1663480374114235e-21,2.0739584264850705e-41,1.2809705474352238e-31,2.8068952664345735e-70,2.900827935763603e-12,1.4490575380928908e-61,2.900827917627789e-12,4.367509947487361e-42,6.233097391727778e-41,9.369665624219028e-58,1.086401910809546e-58,1.8304109936848927e-22,9.163708536565332e-45,1.5842217507983e-10,4.690599091859849e-12,1.878330901183671e-14,1.5411807653302095e-22,5.707348023892847e-22,1.8773963267328554e-14,2.913859617815006e-18,1.1499353268576451e-18,1.4924312082139855e-20,1.7848617059912974e-36,1.5164094031635248e-31,9.958793457871723e-30,5.134596396791959e-22,2.047418250442981e-39,1.650032400930875e-51,5.0917346697146234e-54,3.544880285348874e-20,1.976430080129599e-62,8.454529877656364e-49,1.583413025658652e-53,3.654558666492658e-54,2.493932091332698e-50,5.659570349396242e-41,2.4800498774164673e-32,8.141007426449129e-62,1.5216661589383435e-68,4.585752773079659e-108,6.140145144659674e-75
5.477936374581065e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727652808267,0.11866996576106237,0.022821567689145453,1.0851709400686705e-56,8.589878819893136e-31,1.4379644345318912e-20,7.794177041639471e-40,6.0003334695095615e-31,3.278879653841079e-68,4.834713261199685e-12,3.895458483877743e-60,4.8347132110600506e-12,3.446879337943074e-41,5.1249469728604e-40,6.170993918451166e-56,7.155128949517007e-57,5.060548427473524e-22,1.905621048087669e-43,2.6403695814717726e-10,7.817665205483815e-12,3.131267713511749e-14,4.260525891546933e-22,1.5778844019804091e-21,3.1285462757943075e-14,6.7315171755111084e-18,4.4465622984483935e-18,9.705959835600779e-20,3.8777958060540125e-35,6.967837912289649e-31,4.6061114461790895e-29,1.4195221028368356e-21,2.4871715962902434e-38,1.0867036521989497e-49,4.082607424658376e-52,5.928232461720427e-20,2.841649381939334e-60,1.758463538486515e-47,1.2699534013669563e-51,1.3159952959291386e-52,3.47657837950969e-49,4.466588154289144e-40,1.1397094300243673e-31,1.6922177115616903e-59,5.506705189192745e-66,6.470651971575379e-104,3.927656526933808e-72
7.449993490326918e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764301925,0.1186699656642573,0.022821567687738274,6.79251452118899e-56,1.933628504986599e-30,2.569908924765859e-20,3.511233714191101e-39,1.384637514731022e-30,1.753223156932893e-67,6.575210054493476e-12,1.69145977911871e-59,6.575209965210285e-12,9.673063521914684e-41,1.4945938453361543e-39,3.0580584142946757e-55,3.5457325754928365e-56,9.011337830056785e-22,7.294893905543713e-43,3.5909026177347665e-10,1.0632024706269682e-11,4.2593303128719055e-14,7.586279286768811e-22,2.809709834580346e-21,4.254348862841255e-14,1.0703524103008233e-17,9.124471102766497e-18,2.4812877441423176e-19,1.5549803486506459e-34,1.5683263979345442e-30,1.039937508792937e-28,2.527697778310473e-21,8.235826934293622e-38,5.385154129248961e-49,2.3913396814769992e-51,8.083686063674368e-20,1.8616587367244857e-59,6.731857167197161e-47,7.437667610900511e-51,5.68253296453343e-52,1.1916237378714478e-48,1.2534701274443012e-39,2.565437816853593e-31,1.268740358463008e-58,4.366350749195626e-65,1.2734020432605695e-102,3.251945876199241e-71
9.42205060607277e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763323023,0.11866996556745224,0.022821567686331094,2.8762958973235308e-55,3.6547935503452e-30,4.0236961137174516e-20,1.1743412056544517e-38,2.6660351669161215e-30,7.757705139320751e-67,8.315706848212096e-12,5.121748961356112e-59,8.315706708840501e-12,2.2147046995836404e-40,3.419724612077128e-39,1.1830053053926568e-54,1.3716589861529799e-55,1.4066826171100088e-21,2.1413452114745598e-42,4.5414356419912875e-10,1.3446384205493548e-11,5.3878596681208844e-14,1.1841572519704219e-21,4.385941907019782e-21,5.379905551619569e-14,1.5051220630651318e-17,1.57677333682316e-17,5.177051302623569e-19,4.424436800475078e-34,2.9639872926002163e-30,1.97074151694736e-28,3.9456923489705455e-21,2.0484475876222577e-37,2.0832210933147144e-48,8.665991047668209e-51,1.0250186638759954e-19,7.452672445962979e-59,1.9761217683214993e-46,2.6963854312564404e-50,1.9371116128915043e-51,3.218477180802005e-48,2.869894357305637e-39,4.848771694332677e-31,4.6273826122362834e-58,1.8776976222356525e-64,4.320821291709218e-102,1.6160629669788198e-70
1.1394107721818622e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072762344121,0.11866996547064718,0.022821567684923914,9.641403144129097e-55,6.109019757436051e-30,5.782259163145131e-20,3.1557719494394406e-38,4.5329142920758665e-30,2.5389934138168064e-66,1.0056203642331599e-11,1.3296592693097355e-58,1.0056203442533467e-11,4.318807320461933e-40,6.762271745852589e-39,3.515515221977788e-54,4.076120569265041e-55,2.016581986440585e-21,5.1131036231790755e-42,5.491968654906423e-10,1.626074370324197e-11,6.516843485054087e-14,1.6974777139024365e-21,6.287492020965104e-21,6.505230010577133e-14,1.9648625122003123e-17,2.4340662539166385e-17,9.307411568210544e-19,1.0732939512429328e-33,4.953800316339324e-30,3.3010979388743228e-28,5.656328413020725e-21,4.349168905786821e-37,6.190615856761345e-48,2.684922875587037e-50,1.2427122250758085e-19,2.5601008398657135e-58,4.718679587346771e-46,8.354134477764611e-50,5.1687665312180915e-51,7.192730890056367e-48,5.596468119397356e-39,8.104424536835412e-31,1.6879056227254818e-57,7.142697019694893e-64,3.872747470796036e-101,6.507330094525765e-70
1.5338221953310328e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727603863163,0.11866996527703705,0.022821567682109554,6.719914361986967e-54,1.3042651911993725e-29,9.995911382700216e-20,1.3807144619316645e-37,1.002231664985414e-29,1.4159325738056783e-65,1.353719723148411e-11,5.881345919898048e-58,1.3537196887257722e-11,1.1466253155002664e-39,1.8912442989506135e-38,1.7372495226971998e-53,2.014256958832059e-54,3.474350239456355e-21,1.8332568823480863e-41,7.393034654872872e-10,2.1889462695374143e-11,8.775877141193762e-14,2.924285054940562e-21,1.0832443646866113e-20,8.755349468829686e-14,2.920656680838969e-17,4.599919824409797e-17,2.176823455960002e-18,4.164859842330678e-33,1.0574442209291706e-29,7.068436304957977e-28,9.744919930821892e-21,1.3468857688210217e-36,3.059133202403328e-47,1.7696446833778926e-49,1.6804790384676624e-19,1.945807030901526e-57,1.6918928254451792e-45,5.503491730025605e-49,2.1363859047096108e-50,2.345864452418641e-47,1.4858395753569468e-38,1.730162926806921e-30,1.6642572130220207e-56,7.200521440020525e-63,1.9512154285347737e-99,6.773018410366131e-69
1.9282336184802034e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758428512,0.11866996508342692,0.022821567679295194,2.7982237458914972e-53,2.3717661365275853e-29,1.5339831097768076e-19,4.308882139454947e-37,1.8776669675680488e-29,5.336150352936048e-65,1.7018190822117125e-11,1.7697349819106375e-57,1.7018190295249933e-11,2.4871843146788824e-39,4.234281949537122e-38,5.990990532752531e-53,6.946210723323389e-54,5.317840647692413e-21,4.979287746118853e-41,9.294100612916941e-10,2.751818168205257e-11,1.103666824923177e-13,4.475488346255041e-21,1.6579814379048362e-20,1.1004610908574785e-13,3.9175840556220203e-17,7.502624270617007e-17,4.22523417070384e-18,1.1526065662036886e-32,1.9226147717656365e-29,1.2883494270608804e-27,1.4915104629341937e-20,3.219004968899058e-36,1.054942438366612e-46,6.5606697689236775e-49,2.1221030662108978e-19,7.7632314187162e-57,4.595425718587188e-45,2.0404533586602596e-48,6.479699483756001e-50,5.973140403815666e-47,3.222986874072669e-38,3.1460460276460978e-30,7.20925379328494e-56,3.523145525122477e-62,1.3207903456521698e-98,3.6227734989820894e-68
2.3226450416293738e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727564707074,0.11866996488981679,0.022821567676480834,9.491839606269368e-53,3.9235347533365444e-29,2.189228784548354e-19,1.1403286273301105e-36,3.177772450987711e-29,1.695958085066744e-64,2.0499184414329797e-11,4.5811456707354474e-57,2.0499183664018736e-11,4.8067786668944374e-39,8.365082501579693e-38,1.7464304425231947e-52,2.0248701562109805e-53,7.573215948709444e-21,1.166359455909813e-40,1.1195166526195135e-09,3.314690066290745e-11,1.3299380203764192e-13,6.3729954262276915e-21,2.3611088634744716e-20,1.3252956458702787e-13,4.936021056935104e-17,1.119180924973894e-16,7.354759576680735e-18,2.739451060241615e-32,3.1799888603996326e-29,2.13547125807444e-27,2.1240138645232417e-20,6.689349231169631e-36,3.075212374591125e-46,2.0326731888044362e-48,2.5678459343215055e-19,2.6499919461735456e-56,1.0764598477231373e-44,6.321601046751427e-48,1.6854671389047219e-49,1.3292090519986648e-46,6.228806878815932e-38,5.204060861801521e-30,2.617981700276261e-55,1.3813845000244537e-61,9.96969726734904e-98,1.5369202561663255e-67
2.717056464778544e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072754512903,0.11866996469620669,0.022821567673666474,2.845506225953379e-52,6.063904183253002e-29,2.967318514212793e-19,2.6918041129043232e-36,4.995125411522309e-29,4.780195582499645e-64,2.3980178008145558e-11,1.0656166468034826e-56,2.3980176992948647e-11,8.53898999034965e-39,1.507986372832091e-37,4.52367766731248e-52,5.2448561256157655e-53,1.0246940303345772e-20,2.454829491245585e-40,1.30962323940049e-09,3.87756196378475e-11,1.5564081015450105e-13,8.62213252085573e-21,3.194633260263386e-20,1.5500372117635898e-13,5.963048377589153e-17,1.566734640654592e-16,1.1835926911610648e-17,5.837282315783876e-32,4.9138988647814253e-29,3.3060047632585526e-27,2.87380252312874e-20,1.2548385070327932e-35,7.965415818267283e-46,5.638778884367233e-48,3.0177722832795647e-19,8.098287487109616e-56,2.2656472199383564e-44,1.7534794002113703e-47,3.925198884952881e-49,2.6823406246027658e-46,1.106515309269335e-37,8.042445141866617e-30,8.443118033231356e-55,4.767231236531461e-61,6.164605743427992e-97,5.6740394208328034e-67
3.5058793110768853e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727505972923,0.11866996430898648,0.022821567668037755,3.135371354705505e-51,1.2668476469259815e-28,4.892775751936922e-19,1.4135856085816747e-35,1.0673580969667629e-28,4.702009536299515e-63,3.094216520058643e-11,5.273899728169634e-56,3.094216353109877e-11,2.3407016411664285e-38,4.169022894740395e-37,3.2287156803568736e-51,3.743315983265289e-52,1.6851468840334154e-20,9.548215746637025e-40,1.6898363992998302e-09,5.0033057569954934e-11,2.00996165353738e-13,1.4176381938260983e-20,5.2534586283981286e-20,1.9992411379278515e-13,8.020303530381476e-17,2.6862463367985554e-16,2.625287646586763e-17,2.2767253245489257e-31,1.0261727000911321e-28,6.92673180536938e-27,4.725736031034344e-20,3.6804894787678414e-35,5.684824643175736e-45,4.3638544577141624e-47,3.9301957446599094e-19,8.910945224910181e-55,8.812592362820238e-44,1.3579596636058041e-46,2.0326451402821816e-48,9.677007702514151e-46,3.033175136178111e-37,1.6799272785536964e-29,8.909093210758897e-54,7.56084941578042e-60,2.786398263650582e-95,1.3626964162822738e-65
4.294702157375226e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727466816817,0.11866996392176628,0.022821567662409035,1.5306432734616389e-50,2.288517046462191e-28,7.3102286236822455e-19,4.776753227527688e-35,1.9528245165928677e-28,2.2666597864788485e-62,3.790415239942769e-11,1.7157115931514068e-55,3.790414990975956e-11,5.18745696679752e-38,9.255501653749886e-37,1.309405336662886e-50,1.5180716006177072e-51,2.513081149480744e-20,2.667649565704402e-39,2.070049540996404e-09,6.12904954783844e-11,2.464344492692238e-13,2.1136933939369278e-20,7.834205491648763e-20,2.4480732752317483e-13,1.0079147353443845e-16,4.0926086806325996e-16,4.915640786996809e-17,6.35009137118679e-31,1.8530199428241057e-28,1.2538468082503912e-26,7.047051045698376e-20,8.436282414112822e-35,2.305382622990978e-44,1.7698124023297702e-46,4.859367295540843e-19,4.2746221430549715e-54,2.4621611623405455e-43,5.510211766231845e-46,6.84988670565366e-48,2.599361164816991e-45,6.722122048532235e-37,3.034265565169145e-29,4.23555862980905e-53,4.289930910952335e-59,2.2183628833659328e-94,9.100928686147733e-65
5.083525003673567e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727427660705,0.11866996353454609,0.022821567656780315,5.404742739139769e-50,3.748207192162226e-28,1.0219619702337242e-18,1.2775421377430925e-34,3.2233911446762486e-28,7.960331830837023e-62,4.486613960465781e-11,4.4925567869711764e-55,4.4866136128951294e-11,1.0017256294404801e-37,1.788817610432429e-36,4.029270289825445e-50,4.6712910529993204e-51,3.5084763857950106e-20,6.144784180207967e-39,2.4502626644924415e-09,7.254793336313962e-11,2.919573778083906e-13,2.950275541239186e-20,1.0936743882661264e-19,2.896533964116747e-13,1.2136239112951486e-16,5.768309759636581e-16,8.229708685951837e-17,1.4647173745264564e-30,3.0337795658352783e-28,2.056694630270309e-26,9.837594238160254e-20,1.6606631992951897e-34,7.093800039426419e-44,5.468901022482435e-46,5.805284883962912e-19,1.5091331064248066e-53,5.671514495202783e-43,1.7032319484553983e-45,1.827856073133734e-47,5.846038729089499e-45,1.2980789553829583e-36,4.96887637642731e-29,1.5058612256757692e-52,1.7191442248477254e-58,1.5140319945705518e-93,4.092513438443972e-64
5.8723478499719075e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727388504577,0.11866996314732595,0.022821567651151595,1.5819557373298838e-49,5.725025425792065e-28,1.3620910305664492e-18,2.94505877690802e-34,4.94852322638289e-28,2.3069523186099877e-61,5.1828126816265526e-11,1.0255882379621558e-54,5.1828122188681234e-11,1.7585076797769723e-37,3.143165025968955e-36,1.044791981952821e-49,1.2112464776270204e-50,4.671325830559784e-20,1.2461893055626136e-38,2.830475769788687e-09,8.380537122422243e-11,3.3756658982361743e-13,3.9272903501467065e-20,1.4560984536377354e-19,3.344623523035095e-13,1.419110170816925e-16,7.696101518666212e-16,1.2737265708197563e-16,2.9834690359404754e-30,4.632062235904088e-28,3.145047412885923e-26,1.3097247833526508e-19,2.947462312947452e-34,1.8393578577831076e-43,1.4383530962596032e-45,6.767947825583902e-19,4.458852601873959e-53,1.150218703496212e-42,4.480267536140384e-45,4.1981918564191194e-47,1.1677201397558764e-44,2.278751781522197e-36,7.588361297128707e-29,4.5159124311228195e-52,5.664771646611791e-58,8.43146483189016e-93,1.4783749770934218e-63
7.44999354256859e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072731019231,0.11866996237288568,0.022821567639894156,9.736330334701144e-49,1.1523045237487883e-27,2.1899089724265485e-18,1.1680408296349612e-33,1.0019615707772436e-27,1.3603431770833427e-60,6.575210125857269e-11,4.075679865919675e-54,6.575209382976242e-11,4.438023908129181e-37,7.956031714509573e-36,5.069532242876166e-49,5.876946354774516e-50,7.499383690187057e-20,3.9542277134543903e-38,3.5909019257822327e-09,1.063202468753747e-10,4.2904935155171793e-13,6.302287232630704e-20,2.3374308900653384e-19,4.2396903808674233e-13,1.829513460117929e-16,1.2249497215509323e-15,2.590515626083939e-16,9.607848962294658e-30,9.316293240299236e-28,6.340508905836851e-26,2.1023510339341666e-19,7.494461179195232e-34,8.92418244654027e-43,7.366623494575581e-45,8.743509372935464e-19,2.8305962988607273e-52,3.649766387512911e-42,2.2946162975361944e-44,1.6437668845198723e-46,3.652940999859724e-44,5.750998237913689e-36,1.5269053981928792e-28,2.971574063039696e-51,4.4321204930356784e-57,1.6536942625855774e-91,1.3607881095303576e-62
9.027639235165271e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727231880025,0.11866996159844549,0.022821567628636717,3.907902490216392e-48,2.0316537864032863e-27,3.21445585282638e-18,3.464307281569439e-33,1.7722311271940446e-27,5.30019717137807e-60,7.96760757262607e-11,1.2140436660657304e-53,7.967606483301812e-11,9.368740652223272e-37,1.6851536362465972e-35,1.7339248139580873e-48,2.010013291013158e-49,1.099724618700235e-19,9.905003716732276e-38,4.351328008978041e-09,1.2883512243184955e-10,5.208941005857057e-13,9.237968419922416e-20,3.427360616840487e-19,5.13327629293332e-13,2.2391953016583043e-16,1.763166383895878e-15,4.560549284306473e-16,2.4374482787634084e-29,1.641387761782902e-27,1.1191168965527223e-25,3.0825023786982087e-19,1.5783601037703908e-33,3.0521248639207684e-42,2.599286023071335e-44,1.0786051018675048e-18,1.1437354160001416e-51,9.142474243776614e-42,8.096565110078995e-44,4.8166720132477094e-46,9.122516240190452e-44,1.2140473078039607e-35,2.691358268503953e-28,1.2340829445388163e-50,2.060347119536366e-56,1.3692707517128752e-90,7.011638788416277e-62
1.0605284927761953e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727153567696,0.11866996082400537,0.022821567617379277,1.2566539176031566e-47,3.277328747716078e-27,4.435711533873135e-18,8.630382516449632e-33,2.864207430251535e-27,1.666190790015988e-59,9.360005021923667e-11,3.043672593034917e-53,9.360003519845917e-11,1.75950024727626e-36,3.1730961422464005e-35,4.8770408702359935e-48,5.653407566586363e-49,1.5164909872830322e-19,2.1375553295482097e-37,5.111754019376563e-09,1.51349997893655e-10,6.131113578503565e-13,1.2733586189374612e-19,4.725829123498411e-19,6.025383815851754e-13,2.648211302682023e-16,2.372961466157695e-15,7.294203111687584e-16,5.313973348649151e-29,2.645861692762235e-27,1.8066394125798451e-25,4.250094641163579e-19,2.9370558783460358e-33,8.584219428411527e-42,7.483246822968729e-44,1.2895572349869498e-18,3.70225917229623e-51,1.9730209536066927e-41,2.330756353972813e-43,1.1868243754998895e-45,1.9752465147787963e-43,2.2800507273371145e-35,4.340290795261124e-28,4.0937903390723956e-50,7.532069356402372e-56,8.113597315420496e-90,2.808471186781237e-61
