Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CO2X(24),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
1.7793223479925813e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44247136547131904,0.0933199297786234,0.01350209837885222,1.0836862273404384e-06,0.004571705511472994,0.027869685900757217,0.013951827729900753,6.0975028579549566e-05,3.021494716831859e-11,0.002289655662251972,7.101027445432306e-11,0.0004682142086998111,3.2541512727578794e-09,4.629671864545672e-05,1.1879777493208367e-09,7.836213014533332e-11,5.044485231734495e-05,1.4088426572628247e-05,0.006698719052155618,1.5994675739943655e-05,0.00039756482520533255,1.2950077037615262e-07,7.69116608230256e-09,6.098928498819748e-08,2.0512502993363646e-07,2.412114230044624e-08,0.00011922406643662725,0.002045083539301766,1.0720121073078521e-07,0.0005571628167084742,1.5895423838494765e-11,2.2295145809724598e-05,4.319008009504414e-08,4.010397831679873e-11,7.089868447196372e-09,1.585075775857618e-06,3.972329920388001e-12
1.784796795296781e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44246155782259994,0.09327410701590935,0.013480001264339651,1.0863412186852155e-06,0.004576688568284128,0.027963147570897493,0.013991639990902482,6.089985142083321e-05,3.049288816672327e-11,0.002288297069827876,7.093546878898279e-11,0.0004684562542828884,3.252956203044442e-09,4.605052755951378e-05,1.1919842736361384e-09,7.85814821457623e-11,5.0186446647931006e-05,1.4144707943729308e-05,0.006695281690343475,1.5892902886656698e-05,0.0003981503345578065,1.28865836290929e-07,7.674022780080939e-09,6.103575525214187e-08,2.05343919007411e-07,2.431289743319592e-08,0.00011999354964918004,0.0020552103005840546,1.0749546164212202e-07,0.000559021228361826,1.5875107062849626e-11,2.2384214233894555e-05,4.331236564386046e-08,4.027417484530693e-11,7.085504532800178e-09,1.591459141112897e-06,3.9881104446051696e-12
1.7902712426009808e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424517255476183,0.09322831056605214,0.013457941273878421,1.0889901779907777e-06,0.004581651046490516,0.028056565284605192,0.01403139479933786,6.082489103271638e-05,3.077232132928712e-11,0.0022869416910506284,7.08611315978376e-11,0.00046869779540944124,3.251776301942826e-09,4.580555704003918e-05,1.1959881143455567e-09,7.880032837462124e-11,4.992976223567008e-05,1.42010466564301e-05,0.006691845997472989,1.5791980710000183e-05,0.00039873463420471097,1.282350210934723e-07,7.656926296758938e-09,6.108292075237424e-08,2.0556186438212495e-07,2.45055890913181e-08,0.00012076571061822987,0.002065358684348162,1.077892633548313e-07,0.0005608786461717249,1.5854793854500058e-11,2.247337340536506e-05,4.3434465465377705e-08,4.04444141691988e-11,7.08115036133705e-09,1.5978482794939963e-06,4.00390620962494e-12
1.7957456899051805e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44244186864116936,0.0931825403851619,0.01343591834622821,1.0916331101386158e-06,0.004586593050705496,0.028149939053294395,0.014071092200589214,6.075014693960735e-05,3.105324803561553e-11,0.00228558951456111,7.078726194001867e-11,0.00046893883456371915,3.2506115525689292e-09,4.556180403251348e-05,1.1999892631660329e-09,7.901866958438013e-11,4.967478391833844e-05,1.4257443571073836e-05,0.006688411970623863,1.5691899933417408e-05,0.00039931772936247384,1.2760828844007824e-07,7.63987646907968e-09,6.113078332980435e-08,2.05778870763745e-07,2.4699219183897416e-08,0.00012154055195617073,0.0020755287001319425,1.0808261620461267e-07,0.0005627350701057438,1.5834484675666217e-11,2.256262468569527e-05,4.355637969086716e-08,4.061469523259389e-11,7.076805897590387e-09,1.6042432858849773e-06,4.0197174542331334e-12
1.8012201372093803e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424319870985372,0.09313679642972668,0.013413932420240476,1.0942700201047506e-06,0.004591514684779057,0.028243268888440413,0.01411073224033874,6.06756186491798e-05,3.133566964696457e-11,0.002284240528971619,7.071385884842261e-11,0.00046917937421264846,3.249461937897912e-09,4.531926542597274e-05,1.203987711906907e-09,7.923650652822285e-11,4.942149673687111e-05,1.4313899552350589e-05,0.006684979606911682,1.559265141297008e-05,0.0003998996252056595,1.2698560245174187e-07,7.622873134252137e-09,6.117934482394037e-08,2.0599494282426646e-07,2.4893789612299428e-08,0.0001223180762407896,0.0020857203568891113,1.0837552052937257e-07,0.0005645905001335341,1.58141799861284e-11,2.2651969443323388e-05,4.367810845262263e-08,4.078501698561392e-11,7.072471106262653e-09,1.6106442556462734e-06,4.0355444184184394e-12
1.80669458451358e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44242208091549384,0.09309107865660694,0.013391983434858338,1.0969009129591464e-06,0.004596416051807846,0.02833655480157308,0.014150314964563558,6.060130565311682e-05,3.1619587506307524e-11,0.0022828947228692715,7.064092133127163e-11,0.0004694194168059195,3.248327440790582e-09,4.5077938054738774e-05,1.2079834524688809e-09,7.945383996002192e-11,4.91698859311946e-05,1.437041546932411e-05,0.006681548903487434,1.5494226134893388e-05,0.00040048032686744136,1.2636692770563738e-07,7.605916129961142e-09,6.122860707290126e-08,2.062100852021127e-07,2.5089302270121415e-08,0.00012309828601524944,0.0020959336629936117,1.0866797666919172e-07,0.000566444936226697,1.579388024325079e-11,2.2741409053609488e-05,4.379965188393887e-08,4.095537838434037e-11,7.0681459519863206e-09,1.61705128461741e-06,4.051387343378792e-12
1.8121690318177798e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44241215008829626,0.09304538702302985,0.013370071329116507,1.099525793865106e-06,0.004601297254144952,0.02842979680427037,0.014189840419530869,6.052720742783019e-05,3.190500293840135e-11,0.002281552084819311,7.056844837362058e-11,0.00046965896477607643,3.247208044018869e-09,4.4837818700109454e-05,1.2119764768429662e-09,7.967067063431401e-11,4.891993693617051e-05,1.4426992195459269e-05,0.006678119857537023,1.539661521320731e-05,0.00040105983944006937,1.257522292266298e-07,7.589005294377123e-09,6.127857191342225e-08,2.0642430250257854e-07,2.5285759043139595e-08,0.00012388118378807466,0.002106168626243972,1.0895998496628355e-07,0.0005682983783586626,1.5773585901716183e-11,2.2830944898878993e-05,4.392101011909417e-08,4.112577839075862e-11,7.063830399334041e-09,1.6234644691197903e-06,4.067246471528586e-12
1.8176434791219796e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4424021946136854,0.09299972148658375,0.013348196042141214,1.1021446680786498e-06,0.004606158393409487,0.028522994908152178,0.014229308651793175,6.0453323435155623e-05,3.2191917249852944e-11,0.0022802126033682683,7.049643893881232e-11,0.00046989802053860777,3.2461037302906064e-09,4.4598904092010074e-05,1.2159667771094492e-09,7.988699930627588e-11,4.867163537764707e-05,1.4483630608650219e-05,0.00667469246628081,1.5299809887381108e-05,0.00040163816797532913,1.2514147247948893e-07,7.572140466166212e-09,6.132924118084665e-08,2.0663759929831235e-07,2.5483161809252375e-08,0.00012466677203313992,0.0021164252538676317,1.092515457649761e-07,0.0005701508265045706,1.5753297413516113e-11,2.292057836846667e-05,4.404218329334672e-08,4.1296215972732866e-11,7.059524412827981e-09,1.6298839059595463e-06,4.083122046507915e-12
1.8231179264261793e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423922144888842,0.09295408200521306,0.013326357513150098,1.1047575409478874e-06,0.004610999570495953,0.028616149124874275,0.014268719708183606,6.037965312302497e-05,3.2480331729185066e-11,0.002278876267047035,7.042489196988287e-11,0.00047013658649203713,3.245014482273362e-09,4.4361190910606975e-05,1.2199543454369087e-09,8.010282673170085e-11,4.842496706861486e-05,1.4540331591248559e-05,0.006671266726973152,1.5203801520050733e-05,0.00040221531748499515,1.2453462336097617e-07,7.555321484498679e-09,6.138061670913249e-08,2.068499801296761e-07,2.5681512438433996e-08,0.00012545505318966018,0.0021267035525252536,1.0954265941168328e-07,0.0005720022806411571,1.57330152280701e-11,2.3010310858761727e-05,4.4163171542913075e-08,4.146669010397115e-11,7.0552279569497275e-09,1.6363096924304396e-06,4.099014313189215e-12
1.828592373730379e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44238220971159503,0.0929084685372128,0.013304555681452132,1.107364417912365e-06,0.004615820885583416,0.02870925946612257,0.014308073635811326,6.0306195926115726e-05,3.277024764690238e-11,0.0022775430643738135,7.035380639091837e-11,0.000470374665018016,3.243940282617369e-09,4.412467578788399e-05,1.2239391740812089e-09,8.031815366697627e-11,4.817991800546406e-05,1.4597096030092154e-05,0.0066678426369019585,1.5108581594788558e-05,0.00040279129294127833,1.2393164819183194e-07,7.538548189057054e-09,6.143270033085426e-08,2.070614495051487e-07,2.5880812792685647e-08,0.00012624602966218457,0.0021370035283150017,1.0983332625485987e-07,0.0005738527407466449,1.5712739791882768e-11,2.3100143773253576e-05,4.428397500494839e-08,4.163719976395913e-11,7.050940996149547e-09,1.6427419263168316e-06,4.114923517684395e-12
1.8340668210345788e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423721802799986,0.09286288104122366,0.013282790486447541,1.1099653045024067e-06,0.004620622438144497,0.02880232594360745,0.014347370482057028,6.0232951266478954e-05,3.306166625555691e-11,0.0022762129838569656,7.02831811083649e-11,0.0004706122584814162,3.2428811139779067e-09,4.388935530918278e-05,1.22792125538451e-09,8.053298086906094e-11,4.793647436433993e-05,1.4653924816534678e-05,0.006664420193388232,1.5014141713921604e-05,0.0004033660992772659,1.2333251370958474e-07,7.521820420045126e-09,6.148549387718438e-08,2.0727201190180757e-07,2.608106472597885e-08,0.00012703970382059318,0.0021473251867768057,1.1012354664498716e-07,0.0005757022068006377,1.5692471548522222e-11,2.3190078522577803e-05,4.440459381754741e-08,4.180774393793985e-11,7.0466634948544804e-09,1.6491807058967028e-06,4.130849907355059e-12
1.8395412683387786e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44236212619275117,0.09281731947622698,0.0132610618676277,1.112560206338442e-06,0.00462540432695415,0.02889534856905835,0.014386610294568497,6.015991855414602e-05,3.335458878981368e-11,0.002274886013997755,7.021301501229307e-11,0.00047084936923042365,3.241836959036825e-09,4.3655226014707934e-05,1.2319005817743216e-09,8.074730909546354e-11,4.769462249759329e-05,1.471081884647512e-05,0.00666099939378566,1.4920473596398888e-05,0.0004039397413873547,1.2273718706121485e-07,7.50513801819502e-09,6.153899917789426e-08,2.0748167176565172e-07,2.6282270084211552e-08,0.00012783607800009324,0.002157668532896598,1.104133209345498e-07,0.0005775506787840158,1.5672210938882774e-11,2.3280116524563396e-05,4.452502811972396e-08,4.197832161689213e-11,7.042395417477317e-09,1.655626129944727e-06,4.146793730819471e-12
1.8450157156429783e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44235204744898327,0.09277178380153973,0.013239369764575038,1.1151491291303215e-06,0.004630166650098286,0.028988327354218548,0.014425793121256277,6.0087097187714944e-05,3.364901646651586e-11,0.0022735621432929966,7.014330697761854e-11,0.0004710859995966334,3.240807800523167e-09,4.34222844009977e-05,1.2358771457625541e-09,8.096113910422142e-11,4.745434893032373e-05,1.4767779020387695e-05,0.006657580235480168,1.4827569075707107e-05,0.00040451222412768044,1.2214563579555752e-07,7.488500824773697e-09,6.15932180613545e-08,2.0769043351195877e-07,2.6484430705163745e-08,0.00012863515450122094,0.002168033571110524,1.107026494779858e-07,0.0005793981566788392,1.565195840074124e-11,2.337025920428056e-05,4.464527805138669e-08,4.214893179744888e-11,7.038136728425084e-09,1.6620782977354013e-06,4.162755237959322e-12
1.850490162947178e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423419440482971,0.09272627397680994,0.013217714116962962,1.117732078676619e-06,0.004634909504982191,0.02908126231084009,0.014464919010289389,6.001448655491695e-05,3.394495048474997e-11,0.0022722413602376044,7.007405586527988e-11,0.0004713221518951436,3.239793621233362e-09,4.319052692236104e-05,1.2398509399445612e-09,8.11744716538798e-11,4.721564035701247e-05,1.4824806243352809e-05,0.00665416271588951,1.4735420097831193e-05,0.0004050835523165397,1.2155782785666243e-07,7.47190868159108e-09,6.164815235450612e-08,2.0789830152577554e-07,2.6687548418440905e-08,0.00012943693558984575,0.002178420305309132,1.1099153263167489e-07,0.0005812446404682526,1.563171436868334e-11,2.3460507994088535e-05,4.476534375334582e-08,4.231957348187855e-11,7.0338873921059755e-09,1.6685373090462231e-06,4.178734679931038e-12
