Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H7X(141),C4H5X(381),C4H5X(374),C2H6(343),C4H7X(140),C4H7X(142),C4H7X(143),H2(190),C4H6a(380),C4H5X(577),C2H5(67)
1.9341232900845156,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330958151303131,0.66997971035173587,5.9745573962004634e-14,0.0,1.4591175664297618e-16,2.769015948772737e-34,3.9480189303686473e-33,0.0,2.8670650099666922e-31,2.8852183886981732e-30,0.0,1.3242171323062831e-05,2.1393730656578718e-09,1.3329414250227813e-05,8.2882395264833855e-08,1.1358434496593248e-23,1.3987877022522765e-11,4.2074591448209097e-17,6.7923016856482312e-06,2.7624937348681539e-21,7.2360858392853713e-22,3.2858688938430855e-23,1.2717121455494678e-17,3.3360814863969413e-14,1.2566064538630235e-23,4.2309948406522965e-19
1.9457949744033183,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330955241969096,0.66997962420499291,5.9919274717751282e-14,0.0,1.4626170453685959e-16,2.775493661185308e-34,3.9727213826449761e-33,0.0,2.8926502666949373e-31,2.9109771229258891e-30,0.0,1.3271269355498903e-05,2.1346816364335084e-09,1.3379498195251954e-05,8.3060697957974111e-08,1.1333455356656813e-23,1.3987230578124954e-11,4.2072646987024063e-17,6.8280125705347541e-06,2.7644585412993808e-21,7.2412103981637187e-22,3.2881959293408842e-23,1.2773074179826377e-17,3.343260677477125e-14,1.2565492701581856e-23,4.2411427111660007e-19
1.955991173613748,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330952709076961,0.66997954908586077,6.0070738884270889e-14,0.0,1.4656633750733993e-16,2.7811327510720375e-34,3.9943049573250118e-33,0.0,2.9150660614053083e-31,2.9335449691907019e-30,0.0,1.3296602345044896e-05,2.1306139585777024e-09,1.3423161065357947e-05,8.3216027782126004e-08,1.1311797329900666e-23,1.3986686545532031e-11,4.2071010573646673e-17,6.8591622410992613e-06,2.7661731210562687e-21,7.2456824153457098e-22,3.2902266490528232e-23,1.2821887108159278e-17,3.34951488054858e-14,1.2565011662288864e-23,4.2499765307828722e-19
1.9661873728241779,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330950184190378,0.66997947409387049,6.0221946378607176e-14,0.0,1.4686997558983676e-16,2.78675359004227e-34,4.0158921388958298e-33,0.0,2.9375422800639024e-31,2.9561737088642239e-30,0.0,1.3321855250796085e-05,2.1265745363012743e-09,1.3466740922517134e-05,8.3370957565041917e-08,1.129028974668372e-23,1.3986161547480714e-11,4.2069431414887499e-17,6.890268554729314e-06,2.7678860267634615e-21,7.2501501527818885e-22,3.2922554253544774e-23,1.2870638387617326e-17,3.355752969968971e-14,1.2564547649910049e-23,4.2587815020712089e-19
1.9763835720346077,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330947667246669,0.66997939922817606,6.0372899866592887e-14,0.0,1.471726267818996e-16,2.7923563237793199e-34,4.0374828971920598e-33,0.0,2.9600788148264426e-31,2.9788632332903962e-30,0.0,1.3347028699833066e-05,2.1225630367782399e-09,1.3510238341847914e-05,8.3525490473814183e-08,1.1268930834916183e-23,1.39856553397253e-11,4.2067908776072395e-17,6.9213317760033197e-06,2.7695972466981476e-21,7.2546135778528601e-22,3.2942822434335536e-23,1.2919328352120065e-17,3.361975073355672e-14,1.2564100446093873e-23,4.2675578569296422e-19
1.9865797712450375,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330945158183956,0.66997932448794184,6.0523600968045863e-14,0.0,1.4747429898196881e-16,2.7979410961602035e-34,4.0590772024420528e-33,0.0,2.98267555889104e-31,3.0016134348631809e-30,0.0,1.3372123311449989e-05,2.1185791326743018e-09,1.3553653891710329e-05,8.3679629634800673e-08,1.1247718851747935e-23,1.3985167681951677e-11,4.2066441934352556e-17,6.9523521665965814e-06,2.7713067863010708e-21,7.2590727039756335e-22,3.2963071093826378e-23,1.2967957332409517e-17,3.368181316684192e-14,1.2563669836004293e-23,4.2763058243830193e-19
1.9967759704554673,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330942656941076,0.66997924987234114,6.0674051741603774e-14,0.0,1.477749999898811e-16,2.8035080492710481e-34,4.0806750252618819e-33,0.0,3.00533240636234e-31,3.0244242068897837e-30,0.0,1.3397139697294777e-05,2.114622502030287e-09,1.3596988133817486e-05,8.3833378134343371e-08,1.1226652082947969e-23,1.3984698337695678e-11,4.2065030178459134e-17,6.9833299853232544e-06,2.7730147011047885e-21,7.2635276761205999e-22,3.2983300890320328e-23,1.3016525656102559e-17,3.3743718243171066e-14,1.2563255608244954e-23,4.285025630597107e-19
2.006972169665897,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330940163457668,0.66997917538055718,6.0824254875381103e-14,0.0,1.4807473750191983e-16,2.8090573233486954e-34,4.1022763366484377e-33,0.0,3.0280492522114528e-31,3.0472954435503054e-30,0.0,1.342207846149768e-05,2.1106928281567213e-09,1.3640241623344455e-05,8.3986739019471358e-08,1.1205728842343281e-23,1.3984247074296399e-11,4.2063672808564512e-17,7.0142654881816192e-06,2.7747209570459254e-21,7.2679784028255662e-22,3.300351140849239e-23,1.3065033647733321e-17,3.3805467190321458e-14,1.2562857554808872e-23,4.2937174987350095e-19
2.0171683688763267,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330937677674083,0.66997910101178237,6.0974212126062425e-14,0.0,1.4837351912060448e-16,2.814589056919551e-34,4.1238811079727485e-33,0.0,3.0508259923299703e-31,3.0702270399520792e-30,0.0,1.3446940200797166e-05,2.1067897995144072e-09,1.3683414909034965e-05,8.4139715298590333e-08,1.1184947471182721e-23,1.3983813662783647e-11,4.2062369135941833e-17,7.0451589283984604e-06,2.7764255564334567e-21,7.2724248892048365e-22,3.302370267156629e-23,1.3113481628801265e-17,3.3867061220502208e-14,1.2562475470990056e-23,4.302381649241027e-19
2.0273645680867562,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330935199531409,0.6699790267652177,6.1123925286762276e-14,0.0,1.486713523577036e-16,2.8201033868472996e-34,4.1454893109729986e-33,0.0,3.0736625235419215e-31,3.093218892141751e-30,0.0,1.3471725504659159e-05,2.1029131096067539e-09,1.3726508533305806e-05,8.4292309942154e-08,1.1164306337563713e-23,1.3983397877808318e-11,4.2061118482755269e-17,7.0760105564744734e-06,2.7781285818371319e-21,7.2768673515305787e-22,3.304387566162263e-23,1.3161869917796569e-17,3.3928501530626567e-14,1.2562109155320871e-23,4.3110182999281054e-19
2.037560767297186,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330932728971447,0.6699789526400739,6.1273396872667362e-14,0.0,1.489682446237205e-16,2.825600448199518e-34,4.1671009177481401e-33,0.0,3.0965587435111517e-31,3.1162708970120358e-30,0.0,1.3496434955398417e-05,2.0990624568870007e-09,1.3769523032349075e-05,8.4444525883320868e-08,1.1143803835938701e-23,1.3982999497617989e-11,4.2059920181989294e-17,7.1068206202264451e-06,2.7798299704284082e-21,7.2813056227648705e-22,3.3064029620151058e-23,1.3210198830236963e-17,3.3989789302573017e-14,1.2561758409536217e-23,4.3196276656728674e-19
2.0477569665076154,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330930265936682,0.66997887863557037,6.1422628638502564e-14,0.0,1.4926420323941687e-16,2.8310803744093615e-34,4.1887159007517271e-33,0.0,3.1195145507561178e-31,3.1393829523165462e-30,0.0,1.3521069128298204e-05,2.0952375446449514e-09,1.3812458936232325e-05,8.4596366018598888e-08,1.1123438386511675e-23,1.3982618303939431e-11,4.2058773577093071e-17,7.1375893648281009e-06,2.781529710388956e-21,7.2857396709326687e-22,3.3084164401954471e-23,1.3258468678724034e-17,3.4050925703446052e-14,1.2561423038483165e-23,4.3282099587497316e-19
2.068149364928475,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330925362216241,0.66997873098540417,6.1720381188296152e-14,0.0,1.4985334837467327e-16,2.8419893472787147e-34,4.2319558869946866e-33,0.0,3.1656045257742153e-31,3.1857868099040579e-30,0.0,1.3570113907231848e-05,2.0876637783421382e-09,1.389809704874751e-05,8.4898930277989724e-08,1.1083112450663203e-23,1.39819066200353e-11,4.2056632879869161e-17,7.1990038643066103e-06,2.7849245572224568e-21,7.2945959159505323e-22,3.3124380149344578e-23,1.3354832419806811e-17,3.4172748988034985e-14,1.2560797655168573e-23,4.3452941635810467e-19
2.0865025235072485,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330920974041201,0.66997859850518759,6.1987557352972304e-14,0.0,1.5038045755516505e-16,2.8517501265736733e-34,4.2708831520140838e-33,0.0,3.207288291701571e-31,3.2277546466059612e-30,0.0,1.3614002389354198e-05,2.0809325401075706e-09,1.3974907750227683e-05,8.5169981184597171e-08,1.104727248741698e-23,1.3981322761782812e-11,4.2054876673591495e-17,7.2541380092460883e-06,2.7879744793828459e-21,7.3025526038100695e-22,3.3160511054527985e-23,1.3441360865441934e-17,3.428188366987537e-14,1.2560285495733305e-23,4.3605794367780198e-19
2.104855682086022,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330916609384553,0.66997846640409231,6.2253986220418656e-14,0.0,1.5090465155576054e-16,2.8614573904836454e-34,4.3098209431823145e-33,0.0,3.2491635814310584e-31,3.269915496138949e-30,0.0,1.3657655608642097e-05,2.0742802974930315e-09,1.4051471777229018e-05,8.5439857916518607e-08,1.1011853127262743e-23,1.3980791345844698e-11,4.2053278210262671e-17,7.309141976525278e-06,2.7910192365967534e-21,7.3104960559685177e-22,3.3196581857082159e-23,1.3527702675593315e-17,3.4390545411282322e-14,1.2559820251727656e-23,4.3757801796844185e-19
2.1232088406647955,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330912267934887,0.66997833467786716,6.251968103746247e-14,0.0,1.5142596998079975e-16,2.8711118610661057e-34,4.3487691118901734e-33,0.0,3.2912298333415198e-31,3.3122687926449666e-30,0.0,1.3701076680567696e-05,2.0677054825046671e-09,1.4127792012119224e-05,8.5708576120750476e-08,1.0976846021613332e-23,1.3980311216901891e-11,4.2051834014756908e-17,7.3640171056370719e-06,2.7940593121962741e-21,7.3184275361587593e-22,3.3232598295551965e-23,1.3613859572411324e-17,3.4498740516823981e-14,1.2559400890130155e-23,4.3908975406774704e-19
2.141561999243569,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733090794938734,0.66997820332234226,6.2784650778149771e-14,0.0,1.5194445154606721e-16,2.8807142444667457e-34,4.3877275127944925e-33,0.0,3.3334864945747328e-31,3.3548139790935678e-30,0.0,1.3744268655389584e-05,2.0612065706696391e-09,1.4203871280281847e-05,8.597615110624466e-08,1.0942243053605042e-23,1.397988125140961e-11,4.2050540707530691e-17,7.4187647113807672e-06,2.7970943726814501e-21,7.326346161710417e-22,3.3268556361777527e-23,1.3699833250187368e-17,3.4606475154808349e-14,1.2559026406273308e-23,4.4059326423694062e-19
2.1599151578223426,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330903653443367,0.66997807233342865,6.3048902980652848e-14,0.0,1.5246013415239658e-16,2.8902652320204104e-34,4.4266960037214904e-33,0.0,3.3759330198615811e-31,3.3975505060995037e-30,0.0,1.3787234520022119e-05,2.0547820794493855e-09,1.4279712351691833e-05,8.6242597853916196e-08,1.0908036329647457e-23,1.3979500356351647e-11,4.2049395000866143e-17,7.4733860845121367e-06,2.8001242900536597e-21,7.3342515916617587e-22,3.3304454507469608e-23,1.37856253760228e-17,3.4713755361323775e-14,1.255869582277424e-23,4.4208865837420332e-19
2.178268316401116,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330899379810569,0.66997794170711522,6.3312452577589551e-14,0.0,1.5297305494139002e-16,2.8997655011063535e-34,4.4656744455714566e-33,0.0,3.4185688720694162e-31,3.440477832474734e-30,0.0,1.3829977199801737e-05,2.048430566764629e-09,1.4355317942434784e-05,8.6507931026266185e-08,1.0874218171568819e-23,1.3979167468197116e-11,4.2048393695729322e-17,7.5278824923884442e-06,2.8031496937603698e-21,7.3421454731676984e-22,3.3340300212272231e-23,1.387123759041084e-17,3.4820587044132576e-14,1.2558408188615101e-23,4.4357604417630137e-19
2.1966214749798896,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330895128202559,0.669977811439466,6.3575310126558234e-14,0.0,1.534832502285681e-16,2.90921571435873e-34,4.5046627022286996e-33,0.0,3.4613935223405637e-31,3.4835954253674242e-30,0.0,1.3872499560217248e-05,2.0421506296298836e-09,1.4430690716173287e-05,8.6772164976670324e-08,1.0840781109349114e-23,1.3978881552119518e-11,4.2047533679435209e-17,7.5822551795782012e-06,2.8061703326526702e-21,7.3500271399365263e-22,3.3376090450589492e-23,1.395667150782216e-17,3.4926975986397713e-14,1.2558162578390623e-23,4.4505552694464046e-19
2.214974633558663,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330890898338711,0.66997768152661963,6.3837477540820168e-14,0.0,1.5399075557734334e-16,2.9186165207612953e-34,4.5436606404763373e-33,0.0,3.5044064487466318e-31,3.5269027589057885e-30,0.0,1.3914804408598708e-05,2.0359409027547226e-09,1.4505833285561267e-05,8.7035313758312131e-08,1.0807717873670652e-23,1.397864160086155e-11,4.2046811922222626e-17,7.6365053684393412e-06,2.8091859545136817e-21,7.3578959268123295e-22,3.3411822201984048e-23,1.4041928717359823e-17,3.5032927850284203e-14,1.255795809133918e-23,4.4652720979978537e-19
2.2333277921374366,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330886689944106,0.66997755196478603,6.4098970926589717e-14,0.0,1.5449560586924854e-16,2.9279685566847665e-34,4.5826681299096217e-33,0.0,3.5476071369031248e-31,3.5703993148187192e-30,0.0,1.3956894495679351e-05,2.0298000572534353e-09,1.4580748213609794e-05,8.7297391132764652e-08,1.0775021389045785e-23,1.3978446633841587e-11,4.2046225474564252e-17,7.6906342597119773e-06,2.8121971630499923e-21,7.3657534123092325e-22,3.3447502634405429e-23,1.4127010783244663e-17,3.5138448180440166e-14,1.255779385055184e-23,4.4799119388519965e-19
2.25168095071621,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330882502749299,0.66997742275024519,6.4359804909734881e-14,0.0,1.5499783521795721e-16,2.9372724448302122e-34,4.6216850428557419e-33,0.0,3.5909950804234991e-31,3.6140845828927214e-30,0.0,1.3998772517153021e-05,2.0237267994374616e-09,1.4655438015005815e-05,8.755841057829683e-08,1.0742684767391975e-23,1.3978295696435249e-11,4.2045771465017349e-17,7.7446430330661381e-06,2.815203812078526e-21,7.373599206117547e-22,3.3483129975476877e-23,1.4211919245319618e-17,3.5243542407327366e-14,1.2557669002286168e-23,4.494475781178028e-19
2.2700341092949836,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330878336490194,0.66997729387934524,6.4619974733745855e-14,0.0,1.5549747704254249e-16,2.9465287953052123e-34,4.6607112542993293e-33,0.0,3.6345697795687963e-31,3.6579580596097642e-30,0.0,1.4040441115220404e-05,2.0177198695873613e-09,1.4729905157386478e-05,8.7818385297887081e-08,1.0710701301490885e-23,1.3978187858962504e-11,4.2045447097167082e-17,7.7985328476103552e-06,2.8182056528959128e-21,7.3814326539729402e-22,3.3518701254220246e-23,1.4296655619758054e-17,3.5348215850443725e-14,1.2557582715101968e-23,4.5089645940039415e-19
2.288387267873757,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330874190907906,0.66997716534850071,6.4879495481287465e-14,0.0,1.5599456414858397e-16,2.955738206796155e-34,4.6997466418029569e-33,0.0,3.67833074140844e-31,3.7020192483119173e-30,0.0,1.4081902879966451e-05,2.0117780408235983e-09,1.480415206257073e-05,8.8077328226896119e-08,1.0679064458972937e-23,1.3978122215943497e-11,4.2045249647388819e-17,7.8523048424416715e-06,2.8212031134701059e-21,7.3892548721061697e-22,3.3554221539380383e-23,1.4381221399447299e-17,3.545247372144576e-14,1.2557534179192022e-23,4.5233793285700012e-19
2.3067404264525306,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330870065748625,0.66997703715419032,6.513838776560316e-14,0.0,1.5648912862714301e-16,2.9649012653003531e-34,4.738791085435329e-33,0.0,3.7222774801668405e-31,3.7462676595503294e-30,0.0,1.4123160350764591e-05,2.0059001180227265e-09,1.4878181107749203e-05,8.8335252040517005e-08,1.0647767876553105e-23,1.3978097885384903e-11,4.2045176462708159e-17,7.9059601371403135e-06,2.8241961271005409e-21,7.3970656801941609e-22,3.3589690012117462e-23,1.4465618054363402e-17,3.5556321127135533e-14,1.2557522605721275e-23,4.5377209153977058e-19
2.325093585031304,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330865960763451,0.6699769092929565,6.5396642575447792e-14,0.0,1.5698120192722803e-16,2.9740185451836342e-34,4.7778444677064575e-33,0.0,3.7664095170956789e-31,3.790702810953319e-30,0.0,1.4164216017700948e-05,2.0000849367530159e-09,1.4951994626634814e-05,8.8592169160986653e-08,1.0616805354360567e-23,1.3978114007931332e-11,4.2045224958241442e-17,7.9594998322148762e-06,2.8271846644384347e-21,7.4048649992856362e-22,3.3625106313921228e-23,1.4549847032413018e-17,3.5659763072348682e-14,1.2557547226095834e-23,4.5519902663905585e-19
2.3434467436100777,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330861875708284,0.66997678176140274,6.5654270817905077e-14,0.0,1.5747081494251322e-16,2.9830906104183826e-34,4.8169066734941423e-33,0.0,3.8107263798990882e-31,3.8353242266510451e-30,0.0,1.4205072322783359e-05,1.9943313622731564e-09,1.5025594910575449e-05,8.8848091764462219e-08,1.0586170850602943e-23,1.397816974621944e-11,4.2045392615255504e-17,8.0129250096168623e-06,2.8301688533928798e-21,7.4126531583439018e-22,3.3660471938596174e-23,1.4633909759705574e-17,3.5762804462763753e-14,1.2557607291374742e-23,4.5661882773511861e-19
2.361799902188851,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330857810343745,0.66997665455619226,6.5911296681755493e-14,0.0,1.579579979020485e-16,2.9921180131963492e-34,4.8559775899796545e-33,0.0,3.8552276016429965e-31,3.8801314361764852e-30,0.0,1.4245731661212727e-05,1.9886382885556822e-09,1.5098984209629974e-05,8.9103031787712762e-08,1.0555858476375664e-23,1.397826428416309e-11,4.2045676979019084e-17,8.0662367331872156e-06,2.8331485653013753e-21,7.420429816942586e-22,3.369578534028064e-23,1.4717807640710003e-17,3.586545010758879e-14,1.2557702071628731e-23,4.5803158248102646e-19
2.3801530607676247,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330853764434948,0.66997652767404681,6.6167713499882815e-14,0.0,1.5844278044256966e-16,3.0011012949768838e-34,4.8950571065914744e-33,0.0,3.899912723168798e-31,3.925123976893565e-30,0.0,1.4286196382700981e-05,1.9830046373734495e-09,1.5172164733609632e-05,8.9357000934620956e-08,1.0525862490793828e-23,1.3978396826284601e-11,4.2046075656788492e-17,8.1194360490448092e-06,2.836124193910383e-21,7.4281960032360991e-22,3.3731051187774301e-23,1.4801542059351578e-17,3.5967704722149009e-14,1.2557830855351702e-23,4.5943737681220319e-19
2.398506219346398,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330849737751478,0.66997640111174495,6.6423527407414673e-14,0.0,1.589251916930503e-16,3.0100409876879982e-34,4.9341451149369017e-33,0.0,3.9447812922849529e-31,3.9703013931866835e-30,0.0,1.4326468792529267e-05,1.9774293573931042e-09,1.5245138653085651e-05,8.9610010682375026e-08,1.049617729615866e-23,1.3978566597096686e-11,4.2046586315950293e-17,8.1725239860706473e-06,2.8390955900195348e-21,7.435951321010774e-22,3.3766267681890813e-23,1.4885114379176435e-17,3.6069572930425982e-14,1.2557992948901264e-23,4.6083629519197976e-19
2.4150240620672943,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330846129987052,0.66997628747652216,6.6653260707349604e-14,0.0,1.593573579366544e-16,3.018049873217452e-34,4.9693314950042568e-33,0.0,3.9853194814816764e-31,4.0111187629634521e-30,0.0,1.4362551405344051e-05,1.9724606648453346e-09,1.5310640296893164e-05,8.9836908477074125e-08,1.0469721832480705e-23,1.3978750595997424e-11,4.2047139772243984e-17,8.2202087372862594e-06,2.8417659637895309e-21,7.4429211214476645e-22,3.3797917182684589e-23,1.4960191982890235e-17,3.6160927690542859e-14,1.2558166753628398e-23,4.6208951114301269e-19
2.4315419047881903,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330842537450023,0.66997617409553734,6.6882523913268304e-14,0.0,1.5978764694167752e-16,3.026024246658761e-34,5.0045245912351518e-33,0.0,4.0260055773242015e-31,4.0520851908590036e-30,0.0,1.4398481698327464e-05,1.9675376922022065e-09,1.5375977847272902e-05,9.0063046336027207e-08,1.0443509799352349e-23,1.397896359919962e-11,4.2047780471521841e-17,8.2678048179571877e-06,2.8444331235533222e-21,7.4498826750425329e-22,3.3829529234998664e-23,1.5035140340402731e-17,3.6251976382091975e-14,1.2558366509822085e-23,4.6333728372569505e-19
2.4480597475090864,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330838959981207,0.66997606096655504,6.711131682753023e-14,0.0,1.6021607882778384e-16,3.033964475450135e-34,5.0397243289151188e-33,0.0,4.0668392628866244e-31,4.0932003575460031e-30,0.0,1.4434261264253739e-05,1.9626597255954557e-09,1.544115280885355e-05,9.0288432178649638e-08,1.0417537395864055e-23,1.3979205080516021e-11,4.2048506831048138e-17,8.3153129438866968e-06,2.8470972632387367e-21,7.4568364853115507e-22,3.3861106125274893e-23,1.5109960405218346e-17,3.6342722195616857e-14,1.2558591746803932e-23,4.6457967127965663e-19
2.4645775902299825,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330835397424014,0.66997594808737349,6.7339648737294879e-14,0.0,1.6064267330436623e-16,3.0418709199118159e-34,5.0749306346218117e-33,0.0,4.1078202226414416e-31,4.1344639451058214e-30,0.0,1.4469891669490746e-05,1.957826066743089e-09,1.5506166662844221e-05,9.051307378995248e-08,1.0391800904101934e-23,1.3979474525297201e-11,4.2049317302792058e-17,8.3627338205350553e-06,2.8497574980275856e-21,7.463780234858419e-22,3.3892637330333828e-23,1.5184653117483864e-17,3.6433168267531151e-14,1.2558842004208538e-23,4.6581673095499682e-19
2.4810954329508785,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330831849624465,0.66997583545582484,6.7567525009393674e-14,0.0,1.6106744972380107e-16,3.0497439339970503e-34,5.1101434361994817e-33,0.0,4.1489481445850039e-31,4.1758756391693849e-30,0.0,1.4505374454680033e-05,1.9530360325751026e-09,1.5571020867548792e-05,9.0736978823712516e-08,1.0366296687152609e-23,1.397977143028747e-11,4.2050210372994316e-17,8.4100681431968898e-06,2.8524143485102845e-21,7.4707152848471432e-22,3.3924129031152242e-23,1.5259219405426053e-17,3.6523317681343885e-14,1.2559116831858612e-23,4.6704851886630324e-19
2.4976132756717746,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330828316431105,0.66997572306977338,6.779495509483343e-14,0.0,1.6149042725842151e-16,3.0575838676945981e-34,5.1453626627214092e-33,0.0,4.190222722951653e-31,4.2174351316535827e-30,0.0,1.4540711135182609e-05,1.9482889547789034e-09,1.5635716858860096e-05,9.0960154805489811e-08,1.0341021186653514e-23,1.3980095303271877e-11,4.2051184561105627e-17,8.4573165972751589e-06,2.8550686837062101e-21,7.4776439049146539e-22,3.3955591534035007e-23,1.5333660186914587e-17,3.6613173468856505e-14,1.2559415789444283e-23,4.6827509060628695e-19
2.512479334120581,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330825148922144,0.66997562213048734,6.7999260412452612e-14,0.0,1.6186958445584999e-16,3.0646118072008318e-34,5.1770654022658375e-33,0.0,4.2274949857456132e-31,4.254964791673516e-30,0.0,1.4572390460651552e-05,1.9440527716535012e-09,1.5693809147673943e-05,9.1160395968526794e-08,1.0318465909317206e-23,1.3980409448393619e-11,4.2052129488461592e-17,8.4997673469775915e-06,2.8574545171497002e-21,7.4838717635166486e-22,3.3983871915597822e-23,1.5400550329407521e-17,3.6693795092264778e-14,1.2559705126149101e-23,4.6937459018229905e-19
2.527345392569387,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330821993016502,0.66997552138683791,6.8203199734968882e-14,0.0,1.6224731312978909e-16,3.071613474387351e-34,5.2087732395138355e-33,0.0,4.264885575512963e-31,4.2926137001595585e-30,0.0,1.460395371911317e-05,1.9398503862096905e-09,1.5751775445121271e-05,9.1360057905198766e-08,1.0296090584025183e-23,1.3980744703579013e-11,4.2053137913466402e-17,8.5421495765210745e-06,2.8598371060916205e-21,7.4900912532609932e-22,3.4012114294613185e-23,1.5467340194956804e-17,3.6774183433141203e-14,1.256001335147732e-23,4.7046994751141907e-19
2.5422114510181935,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330818848608773,0.6699754208373323,6.8406796965838547e-14,0.0,1.626236266982444e-16,3.0785891138226439e-34,5.2404861252060834e-33,0.0,4.3023942748788666e-31,4.3303816380896458e-30,0.0,1.4635401965016363e-05,1.9356813403393991e-09,1.5809616753293067e-05,9.1559145846770436e-08,1.0273892771610616e-23,1.3981100731831545e-11,4.2054208822457331e-17,8.584463765773864e-06,2.8622181454599679e-21,7.496306804073829e-22,3.4040338787147321e-23,1.5534030430408015e-17,3.6854340598930693e-14,1.2560340163962198e-23,4.7156120150083444e-19
2.5555909036221194,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330816028386656,0.66997533050755342,6.8589739346367433e-14,0.0,1.6296110967418461e-16,3.0848451314717644e-34,5.2690319986303812e-33,0.0,4.3362529133804745e-31,4.3644743764423836e-30,0.0,1.4663607909810651e-05,1.9319573327527358e-09,1.5861567882127027e-05,9.1737838489928454e-08,1.0254064535223145e-23,1.3981438644875212e-11,4.2055225242120766e-17,8.6224887534286353e-06,2.8643587458443842e-21,7.5018947917472756e-22,3.4065713548148211e-23,1.5593966982882074e-17,3.6926286110297964e-14,1.2560649942663314e-23,4.7253985270266198e-19
2.5689703562260453,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27330813217319005,0.66997524033277833,6.8772392263558736e-14,0.0,1.6329746630233515e-16,3.0910804307589436e-34,5.2975818871167434e-33,0.0,4.3702068956438313e-31,4.3986632011653197e-30,0.0,1.4691722283710266e-05,1.9282596443330361e-09,1.5913419281979051e-05,9.1916074078077715e-08,1.0234376432359112e-23,1.3981792879689822e-11,4.2056290756571259e-17,8.6604593536776829e-06,2.8664969722833114e-21,7.507476660655696e-22,3.4091060524155927e-23,1.5653823808505371e-17,3.6998047544862887e-14,1.2560974325710385e-23,4.7351523786628842e-19
