Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),H2OX(23),CHOX(53),acetyl(44),CO2X(24),C2H4X(215),C2H4X(70),HOCO(73)
4.538808932793048e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44037862114582427,0.07305964747078558,0.005709069837997518,6.96527927001247e-06,0.00046103423006498397,0.0750152875706923,0.03373004686016552,3.735695431973382e-05,4.671487127173899e-10,0.001805122537403118,5.3990367595039e-11,0.0005650495720810247,3.2434049289064677e-09,3.4373390896825674e-06,3.465982471124705e-09,1.704291152616481e-10,8.029958644060078e-06,3.5262692937675e-05,0.005219829272572929,3.7072037183175653e-06,0.000627248357953398,3.0889709222871765e-10,2.5638503673369505e-09,1.217866285715516e-07,1.241402780784594e-07,0.00038741474410025514,0.004192113938731434,2.53755528402126e-07,0.0014937536475663447,5.563084718684689e-09,5.580480781527951e-05,1.0392303763794259e-07,4.421439798852086e-06,2.0571478538515225e-08,1.5048492808817304e-10,1.523642778056241e-10,1.321995218096993e-11,3.9582669992625846e-06,9.895536708818784e-12,3.0010042376880996e-13
4.541571668007185e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403694179656734,0.07304173014214019,0.005704277861826932,6.9643963990272735e-06,0.00046110113111307065,0.07505271185681157,0.03373958964251344,3.734434309739913e-05,4.677686323666432e-10,0.0018048288097618677,5.4015480552543995e-11,0.0005651132251904956,3.2457108354246965e-09,3.4339676038133515e-06,3.4673531341628502e-09,1.7045173393563914e-10,8.023545932573705e-06,3.532600587521722e-05,0.005218440075652818,3.6961748880659587e-06,0.0006273843936093405,3.0805682542019445e-10,2.5612815310956674e-09,1.2200883359276874e-07,1.244610632971676e-07,0.00038832368229916366,0.004200950421826624,2.538208453019968e-07,0.0014944680267925878,5.562063258220992e-09,5.590500524910577e-05,1.0395026679644e-07,4.4181962892806244e-06,2.057403383223968e-08,1.5055945446366715e-10,1.5238258459718533e-10,1.321739759215612e-11,3.9652004047011924e-06,9.913096628038575e-12,3.0009616877234025e-13
4.544334403221323e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403602129302845,0.07302381759308527,0.005699490089506739,6.963513594060314e-06,0.00046116790662946146,0.07509012450013357,0.03374912408355171,3.733174536764764e-05,4.68388789726604e-10,0.001804535350165393,5.4040743209954825e-11,0.0005651768404237853,3.2480266223817796e-09,3.4305997189783276e-06,3.4687229279570786e-09,1.7047430199741296e-10,8.017138367251274e-06,3.5389526324423954e-05,0.005217051250685352,3.685194212721972e-06,0.0006275203372807186,3.072200698871392e-10,2.5587156625347644e-09,1.2223133411818613e-07,1.2478211740491276e-07,0.00038923307887790617,0.004209788219823064,2.538860964920165e-07,0.0014951821366493,5.561042638198644e-09,5.600553108440977e-05,1.039774685892459e-07,4.414954976288787e-06,2.0576583314289275e-08,1.506339403236461e-10,1.5240086233100194e-10,1.32148462218488e-11,3.972156543902525e-06,9.930713993007417e-12,3.000918879406985e-13
4.547097138435461e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403510060499317,0.07300590982281835,0.0056947065172465484,6.962630855430641e-06,0.00046123455671324444,0.0751275254994358,0.03375865019105711,3.731916111764165e-05,4.690091844508451e-10,0.0018042421584647994,5.406615595262638e-11,0.0005652404178010828,3.250352318072429e-09,3.4272354316458434e-06,3.4700918529449525e-09,1.7049681952060722e-10,8.010735944574097e-06,3.545325490625513e-05,0.005215662797730751,3.674261404532927e-06,0.0006276561890376352,3.063868050496314e-10,2.55615275786348e-09,1.22454129965809e-07,1.2510344006648516e-07,0.0003901429327847956,0.0042186273235720086,2.53951282038719e-07,0.0014958959771521941,5.560022858247783e-09,5.610638630389672e-05,1.0400464304397105e-07,4.411715858922096e-06,2.0579126989875656e-08,1.5070838567741972e-10,1.5241911106718135e-10,1.3212298052884434e-11,3.9791354852336486e-06,9.94838897432384e-12,3.0008758130703593e-13
4.549859873649599e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44034179733488354,0.07298800683053715,0.005689927141259225,6.961748183455306e-06,0.0004613010814634367,0.07516491485349089,0.03376816797279769,3.7306590334574096e-05,4.696298161929749e-10,0.0018039492345112667,5.409171916664271e-11,0.0005653039573425344,3.2526879508419272e-09,3.4238747382853938e-06,3.4714599095637207e-09,1.7051928657876252e-10,8.004338661023629e-06,3.551719224263344e-05,0.005214274716849045,3.663376177975627e-06,0.0006277919489501378,3.055570104545628e-10,2.553592813295806e-09,1.2267722094735996e-07,1.2542503093992298e-07,0.000391053242967765,0.004227467723928525,2.540164020078174e-07,0.0014966095483169432,5.559003917999521e-09,5.620757189179122e-05,1.0403179018823103e-07,4.408478936224961e-06,2.0581664864204003e-08,1.5078279053344262e-10,1.5243733086569646e-10,1.3209753068226991e-11,3.986137297166473e-06,9.966121742846291e-12,3.000832489042925e-13
4.5526226088637365e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403325867954035,0.07297010861543943,0.005685151957760871,6.9608655784494e-06,0.00046136748097898577,0.07520229256106653,0.03377767743653294,3.729403300566814e-05,4.702506846066378e-10,0.0018036565781560476,5.4117433238815535e-11,0.000565367459068243,3.25503354908626e-09,3.4205176353676337e-06,3.472827098250322e-09,1.7054170324532212e-10,7.997946513081449e-06,3.558133895644127e-05,0.005212887008100086,3.652538249734899e-06,0.000627927617088158,3.047306658264501e-10,2.5510358250510294e-09,1.2290060687151198e-07,1.2574688968683134e-07,0.0003919640083744906,0.004236309411751335,2.5408145646559447e-07,0.0014973228501591828,5.5579858170844896e-09,5.630908883383621e-05,1.0405891004960035e-07,4.405244207240688e-06,2.0584196942478467e-08,1.508571548997704e-10,1.5245552178644383e-10,1.320721125099363e-11,3.993162048277633e-06,9.983912469684482e-12,3.000788907653711e-13
4.555109070556461e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44032429575846077,0.07295400430568046,0.005680857874065656,6.960071291461774e-06,0.00046142713354908313,0.07523592253912224,0.03378622884840633,3.7282742902424846e-05,4.708096682468608e-10,0.0018033934161100229,5.414070520778008e-11,0.0005654245783055027,3.2571531314969878e-09,3.41749930965409e-06,3.474056826347153e-09,1.705618352210343e-10,7.992197967970712e-06,3.563925053215367e-05,0.005211638388448843,3.6428243219815893e-06,0.0006280496400029234,3.039898887621953e-10,2.548737060166175e-09,1.2310190622875013e-07,1.260367913131853e-07,0.0003927840855867864,0.0042442680240233266,2.5413994952028533e-07,0.001497964591559346,5.557070243585329e-09,5.6400738205416414e-05,1.0408329462071309e-07,4.402334825987744e-06,2.0586470861598884e-08,1.509240482188051e-10,1.5247186897405078e-10,1.3204926309768002e-11,3.999503994038002e-06,9.999973819824765e-12,3.000749464630503e-13
4.557595532249185e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44031600325951153,0.07293790386420575,0.0056765671804703,6.959277059199958e-06,0.0004614866848312436,0.07526954308162241,0.03379477353461813,3.7271463677454664e-05,4.713688430580639e-10,0.001803130470589857,5.4164099968765193e-11,0.0005654816669428567,3.2592808297554764e-09,3.414483886770067e-06,3.475285852090713e-09,1.7058192649236818e-10,7.986453577288168e-06,3.5697332664324805e-05,0.005210390070316832,3.633148274681454e-06,0.0006281715886877948,3.0325187530864925e-10,2.5464406840954153e-09,1.2330344420312078e-07,1.2632690939483105e-07,0.0003936045299099424,0.004252227665082951,2.541983896123845e-07,0.0014986061148322559,5.556155349377848e-09,5.64926574942845e-05,1.0410765713505555e-07,4.399427220167438e-06,2.0588740093916872e-08,1.5099090875526278e-10,1.524881928626034e-10,1.320264390843375e-11,4.005864626304169e-06,1.0016082380104193e-11,3.000709813648095e-13
4.560081993941909e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4403077093060269,0.07292180729043073,0.005672279874223084,6.9584828818895985e-06,0.0004615461348974546,0.07530315418765855,0.03380331150080711,3.7260195321504344e-05,4.719282087878289e-10,0.0018028677414872434,5.4187617805262966e-11,0.0005655387249948735,3.261416664667163e-09,3.411471364145126e-06,3.476514175798903e-09,1.7060197711266242e-10,7.980713338469213e-06,3.5755585809025934e-05,0.005209142053747308,3.6235099058017624e-06,0.0006282934631935508,3.025166110041946e-10,2.544146694093035e-09,1.2350522065416026e-07,1.266172436839099e-07,0.0003944253405760947,0.004260188328273954,2.542567767900582e-07,0.0014992474199892324,5.55524113419293e-09,5.658484742219623e-05,1.0413199761267572e-07,4.396521389080068e-06,2.0591004643219284e-08,1.5105773651505288e-10,1.5250449349554963e-10,1.3200364034952407e-11,4.012243995285495e-06,1.003223827579004e-11,3.000669954944098e-13
4.562568455634633e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4402994139054744,0.07290571458377088,0.005667995952574421,6.957688759755089e-06,0.0004616054838196572,0.07533675585631912,0.03381184275260651,3.724893782533952e-05,4.724877651837626e-10,0.0018026052286939129,5.421125900123941e-11,0.0005655957524760938,3.263560657070453e-09,3.4084617392096143e-06,3.477741797789432e-09,1.706219871351923e-10,7.974977248949356e-06,3.5814010422953394e-05,0.005207894338783413,3.6139090147065933e-06,0.0006284152635709189,3.0178408149983044e-10,2.5418550874166996e-09,1.2370723544648876e-07,1.2690779393492892e-07,0.0003952465168171375,0.00426815000694252,2.5431511110167314e-07,0.0014998885070415708,5.554327597761129e-09,5.667730871189987e-05,1.0415631607358864e-07,4.3936173320252275e-06,2.059326451329203e-08,1.5112453150503114e-10,1.5252077091627887e-10,1.3198086677362444e-11,4.018642151259686e-06,1.0048441632314042e-11,3.0006298887558287e-13
4.5650549173273574e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44029111706531765,0.07288962574364174,0.005663715412776844,6.956894693019571e-06,0.00046166473166974766,0.07537034808668938,0.033820367295643944,3.72376911797443e-05,4.730475119934949e-10,0.0018023429321016265,5.4235023841133664e-11,0.0005656527494010315,3.265712827836505e-09,3.405455009394674e-06,3.4789687183798126e-09,1.7064195661316943e-10,7.969245306164222e-06,3.5872606963430225e-05,0.005206646925468161,3.6043454021449833e-06,0.0006285369898706195,3.010542725055556e-10,2.539565861326953e-09,1.2390948844076765e-07,1.271985598943582e-07,0.00039606805786469634,0.00427611269443731,2.5437339259449806e-07,0.0015005293760005426,5.553414739814055e-09,5.677004208713343e-05,1.0418061253782434e-07,4.3907150483018085e-06,2.0595519707914777e-08,1.5119129373183304e-10,1.5253702516806822e-10,1.3195811823763961e-11,4.025059144572708e-06,1.0064692575280047e-11,3.000589615318625e-13
4.567541379020082e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4402828187930176,0.072873540769459,0.005659438252085006,6.956100681904944e-06,0.00046172387851957613,0.07540393087785147,0.03382888513554147,3.722645537552123e-05,4.736074489646817e-10,0.0018020808516021776,5.425891260985715e-11,0.000565709715784173,3.2678731978696803e-09,3.4024511721322468e-06,3.4801949378873607e-09,1.7066188559974198e-10,7.96351750754957e-06,3.593137588840526e-05,0.005205399813844455,3.5948188702389856e-06,0.0006286586421432195,3.0032716986722e-10,2.537279013088018e-09,1.2411197949530688e-07,1.274895413157721e-07,0.00039688996295025907,0.004284076384109305,2.54431621316935e-07,0.0015011700268773942,5.552502560082323e-09,5.686304827262398e-05,1.0420488702537078e-07,4.387814537207992e-06,2.0597770230869245e-08,1.5125802320124356e-10,1.5255325629417582e-10,1.3193539462377189e-11,4.031495025638709e-06,1.0080991230451442e-11,3.000549134868437e-13
4.569779194543534e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4402753491296282,0.07285906759759572,0.005655591694330445,6.955386119640046e-06,0.00046177702438854535,0.07543414731861321,0.03383654546490676,3.721635241350649e-05,4.741115546182499e-10,0.001801845163822639,5.428051869671654e-11,0.0005657609594277156,3.2698245585768794e-09,3.3997501896066125e-06,3.4812979362804375e-09,1.706797871113822e-10,7.958366029942894e-06,3.5984415688625814e-05,0.005204277671364752,3.5862765330351897e-06,0.0006287680659371618,2.9967507981032293e-10,2.535222880476939e-09,1.2429442487306575e-07,1.277516086118921e-07,0.00039762998814436157,0.004291244556182167,2.544839820884054e-07,0.0015017464262156246,5.55168217797513e-09,5.6946987692119525e-05,1.0422671529059218e-07,4.385205592241261e-06,2.0599791710375936e-08,1.5131805172178006e-10,1.5256784457091137e-10,1.3191496458288976e-11,4.037303509349068e-06,1.0095700918117987e-11,3.0005125256617127e-13
