Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
1.1044582747252145e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430132483943679,0.10967106737091856,0.02207199384283916,0.0,7.583362691143131e-08,0.0006593532524565223,0.00021181888560425736,2.3392814024426466e-06,1.9574078533701956e-15,0.000895034772715334,1.6925018768927302e-13,0.00035026918904680203,9.42227916496537e-11,1.0247782621860524e-10,1.3367418227690978e-11,2.5549475468237533e-13,1.2172550734787507e-08,7.839128355948542e-09,0.00787364637624677,0.001287209459780744,0.00010663521981449553,1.7999284937977216e-08,4.914531832640099e-09,2.2951461702081714e-08,2.1886397833535046e-11,2.098602988926958e-07,1.3434444207597232e-05,2.743330331522148e-09,1.284543069592134e-05,1.23926731851257e-08,6.564633081882591e-10,4.347752027443605e-12,2.749343367036426e-13,2.7747702419493385e-09,4.6276559851993347e-10,2.2129901172443322e-15
1.1076830493226838e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44301008883729986,0.1096676766981213,0.02206985897916531,0.0,7.647436352983587e-08,0.0006626960338610752,0.00021306117523034435,2.356976458305305e-06,1.979191267236653e-15,0.0008972352041422302,1.7145512623347268e-13,0.00035050607985232917,9.495443237149552e-11,1.0369658625722361e-10,1.3455407634330388e-11,2.57780396648455e-13,1.2247433543400226e-08,7.925247474126858e-09,0.007873557083085124,0.001290236072765604,0.00010678972082909984,1.8067866218149306e-08,4.92613847144698e-09,2.300700180410614e-08,2.1945811715100856e-11,2.1018130522848993e-07,1.3435428913245425e-05,2.7554631603044653e-09,1.2911708365374972e-05,1.2528858208746838e-08,6.603088759276026e-10,4.38144875364099e-12,2.765523625950377e-13,2.7815724344312593e-09,4.686177315766145e-10,2.237285657122381e-15
1.1109078239201532e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430069366312982,0.10966428946849519,0.02206772435240807,0.0,7.711847957623713e-08,0.0006660442638383429,0.00021430647147560876,2.3747422478366995e-06,2.001146385339825e-15,0.0008994327726155985,1.736809319333684e-13,0.00035074135691829836,9.568909877942182e-11,1.0492563056770259e-10,1.3543633806151372e-11,2.600783813170483e-13,1.2322509284145462e-08,8.012027395420653e-09,0.007873464070027451,0.0012932592016900416,0.00010694397652201929,1.813648032189186e-08,4.93772710798045e-09,2.3062469888704985e-08,2.200518367774034e-11,2.105016979303177e-07,1.3436402358729718e-05,2.7676148692744395e-09,1.2978096086376721e-05,1.2666088555147168e-08,6.641637187144008e-10,4.415307447939379e-12,2.7817519005852505e-13,2.7883657000652367e-09,4.745236713489514e-10,2.261767430538522e-15
1.1141325985176226e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4430037916985829,0.10966090561309458,0.022065589962467953,0.0,7.776598197493907e-08,0.0006693979283550358,0.0002155547703643085,2.3925787199498845e-06,2.0232740220003117e-15,0.0009016274784711194,1.7592771867747257e-13,0.0003509750322275359,9.64267888661387e-11,1.0616500763539093e-10,1.3632096246668332e-11,2.623887284579574e-13,1.2397777529363418e-08,8.099470798302916e-09,0.007873367409692023,0.0012962788507224743,0.00010709798812120894,1.820512701387331e-08,4.9492977490076066e-09,2.311786596705665e-08,2.206451372394355e-11,2.1082147938300048e-07,1.3437364596853971e-05,2.7797854289708112e-09,1.3044593569027442e-05,1.280436846338755e-08,6.680278241021396e-10,4.449328404075413e-12,2.7980281921376695e-13,2.7951500399286726e-09,4.804837097719086e-10,2.2864361904495916e-15
1.1205821477125613e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44299752334891923,0.10965414775601169,0.022061321892645046,0.0,7.907117346447114e-08,0.0006761215051884859,0.00021806036017354117,2.428463502750225e-06,2.068050115937264e-15,0.0009060083038232733,1.8048469079073439e-13,0.0003514376250697742,9.791123183639396e-11,1.0867495397717239e-10,1.3809727955527248e-11,2.6704658874846854e-13,1.2548889821679745e-08,8.276358752385657e-09,0.007873163430690906,0.001302307725772828,0.00010740528389973303,1.83425172270824e-08,4.972385072436541e-09,2.3228442153438195e-08,2.21830480788302e-11,2.114592179998776e-07,1.3439255661050108e-05,2.804182982921009e-09,1.3177916666298254e-05,1.3084093905299687e-08,6.757837729117779e-10,4.517858274104187e-12,2.8307248303242285e-13,2.808691947140747e-09,4.925672512188649e-10,2.336337678600511e-15
1.1270316969075e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429912831937792,0.10964740260221052,0.02205705476891602,0.0,8.038999314524318e-08,0.0006828666533489145,0.00022057791287066067,2.4646303788016336e-06,2.1135260942625004e-15,0.0009103776834880732,1.8512695338494317e-13,0.0003518939525015872,9.940774438649551e-11,1.1122681312729046e-10,1.3988298819819579e-11,2.7175413372967153e-13,1.270076699560407e-08,8.455932722261882e-09,0.007872945699545948,0.0013083227312151683,0.0001077116177880598,1.8480034998458273e-08,4.995400499149325e-09,2.333873046740813e-08,2.2301414807001204e-11,2.120945398392593e-07,1.3441102523546512e-05,2.82865558735966e-09,1.3311675364344803e-05,1.3368068380785238e-08,6.835766228557486e-10,4.587040702825425e-12,2.8636135482625594e-13,2.8221981666229296e-09,5.048706949509441e-10,2.386996133144698e-15
1.1328362911829448e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429856906862523,0.10964134240811078,0.022053215165834496,0.0,8.158862838126244e-08,0.0006889556392236266,0.0002228539123079353,2.4974213910847403e-06,2.1550583052932944e-15,0.0009143003422249184,1.8937866558579541e-13,0.0003522993669515028,1.0076491067552809e-10,1.1355964232181519e-10,1.414981233825481e-11,2.760335324763977e-13,1.2838107593351283e-08,8.619863486111525e-09,0.007872738423854097,0.001313724405087838,0.00010798650369906925,1.8603908533052517e-08,5.016052961026736e-09,2.3437743914482173e-08,2.24078015687188e-11,2.1266427845493203e-07,1.3442727249591712e-05,2.850744906042463e-09,1.343242875297845e-05,1.36273062621957e-08,6.906216560870209e-10,4.649864752689123e-12,2.893377627841979e-13,2.8343232610976606e-09,5.161337461153986e-10,2.433240909000563e-15
1.1386408854583896e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429801201480085,0.10963529174151138,0.0220493763279135,0.0,8.279838688577583e-08,0.0006950619292123872,0.0002251395528002303,2.530440206809539e-06,2.197167550191466e-15,0.0009182137360651256,1.9370086396860245e-13,0.0003526998482443474,1.0213182586157615e-10,1.159270176423255e-10,1.4312080562376565e-11,2.8035341277788984e-13,1.2976062469172507e-08,8.786002757822205e-09,0.007872520814401655,0.0013191148957365883,0.00010826062494460552,1.872788256898715e-08,5.036647280605833e-09,2.3536524370744863e-08,2.2514052607594886e-11,2.1323208780514096e-07,1.3444316806931582e-05,2.872894655865465e-09,1.3553531495528724e-05,1.3890037827327082e-08,6.976964262436082e-10,4.7132209559005836e-12,2.9232973007649564e-13,2.8464194681128537e-09,5.275785236750905e-10,2.480108057023805e-15
1.1444454797338344e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429745711883393,0.10962925026133492,0.022045538254607647,0.0,8.401930845220042e-08,0.0007011854444192084,0.0002274348112104037,2.5636864828581935e-06,2.2398586513947466e-15,0.000922117868377414,1.9809421158369918e-13,0.00035309546218419987,1.0350847627174736e-10,1.183292216629316e-10,1.4475100670916679e-11,2.847138852825585e-13,1.3114629121766051e-08,8.954366053368755e-09,0.007872293232326858,0.0013244942273532647,0.00010853398822170112,1.8851955788639116e-08,5.057183505000508e-09,2.3635071935788946e-08,2.2620167955477112e-11,2.1379798106054753e-07,1.3445871492480946e-05,2.895104667158056e-09,1.3674981963222352e-05,1.4156287632685533e-08,7.048008609238133e-10,4.777110999850242e-12,2.953372569716337e-13,2.8584867984726614e-09,5.392067379590951e-10,2.527601938244592e-15
1.1502500740092792e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429690434290653,0.1096232176386336,0.0220417009453785,0.0,8.525143274580933e-08,0.0007073261065744858,0.0002297396644141266,2.5971598664948356e-06,2.2831364474475e-15,0.0009260127428272254,2.0255937105566098e-13,0.0003534862737113526,1.0489484781578934e-10,1.2076653687545077e-10,1.4638869859113148e-11,2.8911505962274606e-13,1.3253805048681711e-08,9.124968863858094e-09,0.00787205602635064,0.0013298624241030628,0.00010880660013101812,1.8976126886048417e-08,5.0776616829280705e-09,2.3733386716435193e-08,2.2726147647940708e-11,2.1436197123894556e-07,1.3447391600817715e-05,2.9173747707233986e-09,1.3796778540450756e-05,1.4426080195482014e-08,7.11934887773032e-10,4.841536566343249e-12,2.983603436462074e-13,2.8705252639306787e-09,5.510201007106377e-10,2.5757269065433984e-15
1.156054668284724e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44296353650410736,0.10961719355616471,0.02203786439969437,0.0,8.64947993041537e-08,0.0007134838380278354,0.00023205408930057904,2.6308599954733118e-06,2.3270057930047194e-15,0.0009298983633721105,2.0709700452104276e-13,0.00035387234691351574,1.062909259912085e-10,1.2323924567514689e-10,1.4803385338773745e-11,2.935570444164783e-13,1.3393587746471296e-08,9.29782665487775e-09,0.007871809533204908,0.0013352195101242756,0.00010907846717875585,1.910039456678258e-08,5.098081864682546e-09,2.3831468826618047e-08,2.283199172425206e-11,2.1492407120827123e-07,1.3448877424208149e-05,2.939704797838793e-09,1.3918919624619417e-05,1.4699439992600715e-08,7.190984344859387e-10,4.9064993316176914e-12,3.0139899018560516e-13,2.88253487717478e-09,5.63020324983338e-10,2.62448730846857e-15
1.1618592625601687e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429580500590736,0.10961117770798273,0.02203402861703014,0.0,8.774944753748103e-08,0.0007196585617410554,0.00023437806277313382,2.664786498144225e-06,2.371471558835843e-15,0.0009337747342571821,2.1170777356669685e-13,0.0003542537450368361,1.0769669588834242e-10,1.25747630346641e-10,1.496864433833189e-11,2.98039947269276e-13,1.3533974710836138e-08,9.472954865855039e-09,0.00787155407804379,0.0013405655095280313,0.0001093495957785009,1.9224757547807756e-08,5.11844410210836e-09,2.392931838727286e-08,2.2937700227334204e-11,2.1548429368949718e-07,1.3450329252629697e-05,2.9620945802558207e-09,1.404140362599982e-05,1.4976391459584126e-08,7.262914288086171e-10,4.972000966363077e-12,3.0445319658475907e-13,2.894515651812146e-09,5.752091250384893e-10,2.6738874830568062e-15
1.1676638568356135e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44295258375085983,0.10960516979904594,0.022030193596866997,0.0,8.901541672915168e-08,0.0007258502012811772,0.0002367115617500302,2.6989389935615972e-06,2.416538631828372e-15,0.0009376418600106154,2.1639233916847897e-13,0.000354630530496776,1.0911214219540815e-10,1.2829197304994258e-10,1.5134644102894944e-11,3.0256387477602347e-13,1.3674963436772288e-08,9.650368909424238e-09,0.007871289974841073,0.001345900446398027,0.0001096199922530323,1.9349214557362753e-08,5.138748448574301e-09,2.402693552622423e-08,2.3043273203731646e-11,2.1604265125943367e-07,1.3451747373792267e-05,2.9845439502003863e-09,1.4164228967583238e-05,1.525695898963088e-08,7.335137985406506e-10,5.038043135739027e-12,3.07522962748996e-13,2.9064676023544384e-09,5.875882162430475e-10,2.723931761655777e-15
1.1734684511110583e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44294713724726426,0.10959916954483476,0.022026359338692306,0.0,9.029274603605337e-08,0.0007320586808135972,0.00023905456316503928,2.733317091589278e-06,2.4622119149912838e-15,0.0009414997454391908,2.2115136163025758e-13,0.00035500276488887103,1.1053724920353045e-10,1.3087255580658213e-10,1.5301381894286593e-11,3.0712893252289653e-13,1.3816551418713596e-08,9.830084170800769e-09,0.007871017526774974,0.0013512243447902576,0.00010988966283608687,1.947376433482725e-08,5.15899495894774e-09,2.4124320378075705e-08,2.3148710703567573e-11,2.1659915635343583e-07,1.3453132073158187e-05,3.007052740372593e-09,1.4287394084936208e-05,1.5541166932604682e-08,7.407654715372069e-10,5.104627499392964e-12,3.106082884946387e-13,2.9183907442031866e-09,6.001593149681782e-10,2.7746244677489445e-15
1.1792730453865031e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429417102266139,0.1095931766709834,0.022022525841999346,0.0,9.158147448901396e-08,0.0007382839250952923,0.00024140704396811996,2.7679203930070397e-06,2.5084963274582494e-15,0.0009453483956238829,2.259855005232765e-13,0.00035537050899936044,1.119720008117405e-10,1.3348966048585416e-10,1.5468854991084273e-11,3.1173522508934673e-13,1.395873615067264e-08,1.001211600716288e-08,0.007870737026600301,0.0013565372287327444,0.00011015861367408264,1.9598405630599593e-08,5.1791836895691535e-09,2.4221473084100436e-08,2.3254012780507256e-11,2.1715382126804363e-07,1.3454483633961028e-05,3.0296207839465075e-09,1.441089742605773e-05,1.5829039594055108e-08,7.48046375711072e-10,5.171755711478304e-12,3.13709173549703e-13,2.9302850936352773e-09,6.129241384884419e-10,2.825969916782468e-15
1.1850776396619479e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293630237740383,0.10958719091292415,0.022018693106287186,0.0,9.288164099321221e-08,0.000744525859468128,0.00024376898112606418,2.8027484896162168e-06,2.5553968044906347e-15,0.0009491878159154977,2.308954146259502e-13,0.0003557338228156758,1.1341638053194459e-10,1.361435687911882e-10,1.5637060688651008e-11,3.163828560501429e-13,1.4101515126379305e-08,1.0196479747041616e-08,0.007870448757007476,0.0013618391222252574,0.00011042685082779757,1.972313720597937e-08,5.199314698226919e-09,2.431839379213315e-08,2.335917949172304e-11,2.1770665816354227e-07,1.345580233722327e-05,3.0522479145698636e-09,1.4534737451238352e-05,1.612060123425143e-08,7.553564390346363e-10,5.239429420673392e-12,3.1682561755478346e-13,2.9421506677885844e-09,6.258844048817437e-10,2.877972415994189e-15
1.1908822339373927e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44293091339795004,0.10958121201554481,0.02201486113106047,0.0,9.4193284328586e-08,0.0007507844098522601,0.0002461403516231322,2.8378009643448558e-06,2.602918297480274e-15,0.0009530180119303633,2.3588176186411976e-13,0.00035609276553678573,1.1487037149386263e-10,1.3883456224665433e-10,1.5805996299161285e-11,3.210719279774654e-13,1.424488583941703e-08,1.0383190689719254e-08,0.007870152990968776,0.001367130049239036,0.00011069438027400435,1.9847957833039122e-08,5.219388044132398e-09,2.441508265646348e-08,2.34642108978466e-11,2.1825767906641352e-07,1.3457088461773009e-05,3.074933966363604e-09,1.4658912632921188e-05,1.641587606723005e-08,7.62695589541875e-10,5.307650270198635e-12,3.1995762006359313e-13,2.9539874846478563e-09,6.390418329300897e-10,2.9306362642453225e-15
1.1966868282128375e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44292554299605397,0.10957523973285771,0.022011029915829258,0.0,9.551644315023851e-08,0.0007570595027396283,0.0002485211324616767,2.8730773913523906e-06,2.6510657739520356e-15,0.0009568389895460705,2.409451992517527e-13,0.0003564473955834046,1.1633395644993427e-10,1.415629221835946e-10,1.5975659151621002e-11,3.2580254244305477e-13,1.4388845783356738e-08,1.0572264104635919e-08,0.007869849992072494,0.0013724100337165076,0.00011096120790706501,1.9972866294505805e-08,5.239403787895391e-09,2.451153983773062e-08,2.356910706292801e-11,2.18806895871729e-07,1.3458342284259874e-05,3.0976787739213267e-09,1.4783421455564784e-05,1.6714888259854675e-08,7.700637553302818e-10,5.3764198978340144e-12,3.2310518054356137e-13,2.9657955630307566e-09,6.523981420211166e-10,2.9839657518544746e-15
1.2024914224882823e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429201908886786,0.10956927382768032,0.022007199460108866,0.0,9.685115598884222e-08,0.0007633510651875296,0.0002509113006627576,2.908577336133897e-06,2.6998442175661315e-15,0.0009606507548972599,2.4608638283206385e-13,0.00035679777060807085,1.1780711778019276e-10,1.4432892972737722e-10,1.6146046591882033e-11,3.305748000204118e-13,1.4533392451888647e-08,1.076371523080397e-08,0.00786954001484572,0.0013776790995710059,0.00011122733954048724,2.009786138365115e-08,5.259361991499836e-09,2.460776550281902e-08,2.3673868054401527e-11,2.1935432034549126e-07,1.3459564079170357e-05,3.1204821723087297e-09,1.4908262415507737e-05,1.7017661930888853e-08,7.774608645627446e-10,5.445739935938344e-12,3.2626829837675777e-13,2.97757492257397e-09,6.659550520503491e-10,3.0379651604334546e-15
1.208296016763727e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429148568016357,0.10956331407132704,0.022003369763419683,0.0,9.819746125104073e-08,0.0007696590248122771,0.00025331083326674664,2.9443003556239177e-06,2.7492586281202015e-15,0.000964453314371458,2.513059676190619e-13,0.00035714394750509904,1.192898374971112e-10,1.4713286578426982e-10,1.6317155982651894e-11,3.353888002870497e-13,1.4678523338951957e-08,1.0957559276230045e-08,0.007869223305066163,0.001382937270686485,0.00011149278090844416,2.0222941904166934e-08,5.2792627182797335e-09,2.4703759824755498e-08,2.377849394303481e-11,2.1989996412687773e-07,1.3460754118842718e-05,3.1433439970629534e-09,1.5033434020835019e-05,1.732422115008072e-08,7.848868454694257e-10,5.515612011465936e-12,3.2944697286039616e-13,2.9893255837196147e-09,6.79714283324189e-10,3.092638762725647e-15
1.214100611039172e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429095404692832,0.10955736024331096,0.02199954082528706,0.0,9.955539721984891e-08,0.0007759833097829405,0.0002557197073339214,2.980245998299832e-06,2.7993140215511472e-15,0.0009682466746049588,2.5660460753953446e-13,0.00035748598242040316,1.2078209725041896e-10,1.4997501102843607e-10,1.6488984703498433e-11,3.402446418267958e-13,1.4824235938862376e-08,1.1153811417344895e-08,0.007868900100063268,0.0013881845709172373,0.00011175753766725713,2.034810667004993e-08,5.299106032895475e-09,2.4799522982607516e-08,2.3882984802884728e-11,2.2044383873043598e-07,1.3461912673481372e-05,3.166264084191795e-09,1.5158934791245991e-05,1.7634589937260035e-08,7.923416263495974e-10,5.5860377459831235e-12,3.3264120320732297e-13,3.0010475677017595e-09,6.936775564636509e-10,3.1479908224466694e-15
1.2199052053146167e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4429042416342338,0.10955141213105692,0.021995712645241094,0.0,1.009250020550507e-07,0.0007823238488151693,0.00025813789994505064,3.016413804284748e-06,2.850015429936717e-15,0.0009720308424787544,2.6198295537548854e-13,0.000357823930761194,1.2228387833188528e-10,1.5285564588905635e-10,1.666153015084958e-11,3.4514242223214277e-13,1.497052774643762e-08,1.1352486798441078e-08,0.007868570629008883,0.0013934210240876051,0.00011202161539684258,2.0473354505501254e-08,5.318892001310402e-09,2.489505516138244e-08,2.3987340711266923e-11,2.2098595554824524e-07,1.3463040011170942e-05,3.189242270173004e-09,1.5284763257924174e-05,1.7948792261447496e-08,7.998251355734119e-10,5.657018755688303e-12,3.358509885470134e-13,3.0127408965330147e-09,7.078465923088675e-10,3.2040255941266885e-15
1.2257097995900615e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428989600470733,0.10954546952962367,0.021991885222816553,0.0,1.02306313793595e-07,0.0007886805711650976,0.0002605653882019673,3.0528033054499272e-06,2.9013679014968293e-15,0.0009758058251145126,2.6744166270704887e-13,0.00035815784720554845,1.2379516168007067e-10,1.5577505053757259e-10,1.6834789737988257e-11,3.5008223810664755e-13,1.5117396257120748e-08,1.1553600531118303e-08,0.007868235113197876,0.0013986466539916958,0.00011228501960212433,2.0598684244804754e-08,5.338620690767555e-09,2.4990356551928285e-08,2.4091561748702554e-11,2.2152632585197542e-07,1.3464136397890018e-05,3.212278391953469e-09,1.5410917963408615e-05,1.8266852039976454e-08,8.073373015836789e-10,5.728556651428272e-12,3.390763279260649e-13,3.0244055929914217e-09,7.222231118243642e-10,3.2607473229553507e-15
1.2315143938655063e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44289369546608853,0.10953953224143648,0.02198805855755269,0.0,1.0369937034998925e-07,0.000795053406623328,0.0002630021492281347,3.089414025516709e-06,2.9533765005946454e-15,0.0009795716298706034,2.729813798558151e-13,0.0003584877857118577,1.2531592788504848e-10,1.5873350487505662e-10,1.7008760895042765e-11,3.5506418506737773e-13,1.5264838967101538e-08,1.1757167693736485e-08,0.007867893766319075,0.001403861484393098,0.00011254775571441224,2.0724094732213394e-08,5.358292169766879e-09,2.508542735083572e-08,2.4195647998868933e-11,2.2206496079490292e-07,1.3465202097524697e-05,3.2353722869482725e-09,1.553739746146703e-05,1.858879313762669e-08,8.148780528976121e-10,5.800653038713034e-12,3.4231722030853006e-13,3.036041680607497e-09,7.368088360051005e-10,3.3181602446291224e-15
1.237318988140951e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428884476570049,0.1095336000760285,0.021984232648993126,0.0,1.0510420951669137e-07,0.0008014422855089921,0.00026544816016919973,3.126245480157978e-06,3.006046307737364e-15,0.0009833282643381674,2.7860275582868085e-13,0.0003588137995281528,1.2684615719309467e-10,1.6173128851970007e-10,1.7183441068972654e-11,3.6008835774740294e-13,1.5412853373435796e-08,1.1963203330876414e-08,0.007867546794716922,0.0014090655390245936,0.00011280982909274893,2.0849584821858497e-08,5.377906508042636e-09,2.51802677603408e-08,2.429959954857526e-11,2.226018714139184e-07,1.3466237371881885e-05,3.258523793039867e-09,1.5664200316970423e-05,1.8914639365770064e-08,8.224473181084907e-10,5.873309517737116e-12,3.45573664577003e-13,3.047649183651262e-09,7.516054857832724e-10,3.3762685852000033e-15
1.2431235824163958e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428832163927332,0.10952767284979119,0.021980407496685717,0.0,1.0652086896449958e-07,0.0008078471386638915,0.00026790339819353836,3.1632971770991245e-06,3.0593824195767532e-15,0.000987075736337238,2.843064382621167e-13,0.0003591359412013108,1.2838582951134447e-10,1.6476868079442654e-10,1.7358827723550395e-11,3.6515484979833225e-13,1.5561436974162732e-08,1.2171722452807818e-08,0.007867194397644097,0.001414258841587873,0.00011307124502522495,2.0975153377631703e-08,5.397463776540969e-09,2.5274877988229306e-08,2.440341648770875e-11,2.2313706863142815e-07,1.3467242480702516e-05,3.281732748577172e-09,1.579132510576944e-05,1.924441448152823e-08,8.30045025887337e-10,5.946527683396047e-12,3.48845659533148e-13,3.059228127119628e-09,7.66614781935885e-10,3.4350765609268126e-15
1.2489281766918406e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287800145312356,0.10952175038573359,0.021976583100182436,0.0,1.0794938624294013e-07,0.0008142678974467104,0.0002703678404927908,3.2005686162185226e-06,3.1133899489094005e-15,0.0009908140539129004,2.900930733669276e-13,0.00035945426258614395,1.2993492441241843e-10,1.678459607146259e-10,1.7534918339338783e-11,3.702637538928947e-13,1.5710587268420405e-08,1.2382740034964957e-08,0.007866836767505492,0.0014194414157532528,0.00011333200873026307,2.1100799273070674e-08,5.416964047397928e-09,2.536925824774229e-08,2.450709890917745e-11,2.2367056325720983e-07,1.3468217681674663e-05,3.3049989923745037e-09,1.5918770414572177e-05,1.9578142186942114e-08,8.376711049845787e-10,6.0203091252983486e-12,3.5213320389782516e-13,3.07077853672393e-09,7.81838444993094e-10,3.4945883781290627e-15
1.2547327709672854e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44287280262473044,0.10951583251324978,0.021972759459039225,0.0,1.093897987806531e-07,0.0008207044937273053,0.00027284146428238794,3.238059289647496e-06,3.1680740246766876e-15,0.0009945432253315055,2.9596330587348477e-13,0.00035976881485436964,1.3149342113901663e-10,1.7096340697601117e-10,1.7711710413664395e-11,3.7541516172756297e-13,1.5860301756559195e-08,1.2596271017429729e-08,0.007866474090093716,0.001424613285159392,0.00011359212535787304,2.122652139127939e-08,5.436407393917745e-09,2.5463408757482313e-08,2.461064690889467e-11,2.2420236599028775e-07,1.3469163230446464e-05,3.328322363710675e-09,1.6046534840823626e-05,1.991584612815307e-08,8.453254842316075e-10,6.0946554277886585e-12,3.554362963122798e-13,3.0823004388774132e-09,7.972781951473265e-10,3.554808233041925e-15
1.2605373652427302e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428676197005839,0.10950991906789444,0.021968936572815918,0.0,1.1084214388577652e-07,0.0008271568598810678,0.00027532424680206644,3.2757686818697845e-06,3.2234397919644867e-15,0.0009982632590769208,3.019177789774394e-13,0.0003600796485034663,1.3306129860847984e-10,1.741212979425966e-10,1.7889201460587064e-11,3.806091640252191e-13,1.601057794025342e-08,1.2812330304422058e-08,0.007866106544816516,0.0014297744734130073,0.0001138515999908773,2.1352318624814443e-08,5.455793890551179e-09,2.5557329741321142e-08,2.4714060585726982e-11,2.2473248742069593e-07,1.347007938063908e-05,3.351702702328035e-09,1.6174616992586635e-05,2.0257549894595863e-08,8.53008092542358e-10,6.169568169965354e-12,3.5875493533877066e-13,3.0937938606830565e-09,8.129357521631746e-10,3.615740311673677e-15
1.266341959518175e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44286245247996847,0.10950400989116635,0.021965114441076086,0.0,1.1230645874632814e-07,0.0008336249287833609,0.0002778161653163767,3.313696269820498e-06,3.2794924120025577e-15,0.0010019741638468342,3.0795713428591844e-13,0.00036038681336541617,1.3463853541731875e-10,1.7731991163479714e-10,1.806738901086559e-11,3.8584585053786056e-13,1.616141332261107e-08,1.3030932763797561e-08,0.007865734304916371,0.0014349250040885965,0.00011411043764610878,2.147818987556701e-08,5.475123612874354e-09,2.565102142830888e-08,2.481734004142474e-11,2.2526093803118527e-07,1.3470966383859596e-05,3.3751398484313028e-09,1.630301548842438e-05,2.0603277018203213e-08,8.607188589148891e-10,6.24504892568799e-12,3.620891194604184e-13,3.1052588299216433e-09,8.288128352880682e-10,3.67738878966606e-15
1.2721465537936198e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428573007682116,0.10949810483029916,0.021961293063386962,0.0,1.1378278043058538e-07,0.000840108633804026,0.0002803171971151798,3.3518415229845495e-06,3.3362370621636598e-15,0.001005675948549095,3.1408201176420806e-13,0.00036069035861533463,1.362251098457112e-10,1.805595257176494e-10,1.8246270611919874e-11,3.91125310049347e-13,1.6312805408281732e-08,1.3252093226552622e-08,0.007865357537682522,0.001440064900728158,0.00011436864327558146,2.1604134054695405e-08,5.4943966375678775e-09,2.574448405258362e-08,2.4920485380617377e-11,2.257877281989844e-07,1.3471824489713802e-05,3.398633642686596e-09,1.64317289572843e-05,2.0953050972621677e-08,8.68457712432845e-10,6.3210992636026655e-12,3.6543884708249076e-13,3.1166953750396505e-09,8.449111631637246e-10,3.739757832155352e-15
1.2779511480690646e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44285216437647684,0.10949220373805986,0.02195747243931932,0.0,1.1527114588746401e-07,0.0008466079088019598,0.00028282731951413675,3.390203903494581e-06,3.3936789359623785e-15,0.0010093686222981053,3.2029304968292687e-13,0.0003609903327799891,1.378209998619669e-10,1.8384041748915272e-10,1.8425843827789433e-11,3.9644763037818545e-13,1.6464751703562668e-08,1.3475826486336571e-08,0.007864976404655678,0.0014451941868409107,0.00011462622176763432,2.1730150082517624e-08,5.5136130423959525e-09,2.583771785328235e-08,2.5023496710768186e-11,2.2631286819744422e-07,1.347265394581905e-05,3.4221839262204614e-09,1.656075603838357e-05,2.130689517243909e-08,8.762245822669345e-10,6.397720747162703e-12,3.6880411653323235e-13,3.128103525137514e-09,8.612324537383792e-10,3.802851593635761e-15
