Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(77),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),H2OX(23),CHOX(53)
1.6401327417055808e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44111859152816058,0.095236286940157566,0.014007288122378924,0.0,6.3962350685176138e-05,0.028545507347242791,0.014175173351301418,5.9033821629295764e-05,2.8364997489845026e-11,0.0022637156442928416,6.2601333615219079e-11,0.00047257626228921259,2.9374446185261586e-09,1.283582120081611e-07,1.2181819609686288e-09,7.9044426842537494e-11,3.6059700789267509e-07,9.3102536225828766e-06,0.0068148354172925312,0.0033885818688161773,0.00040254622215837703,1.7958941746647887e-07,7.888540338614458e-09,5.7369963563225117e-08,1.805750631559151e-10,7.5173600123095039e-07,1.2694273455457855e-05,1.0923944937858708e-07,0.00056888269092008226,1.4733112051644912e-05,4.3747282648226749e-08,2.8950009150211325e-09,4.1505453718242476e-11
1.6419116396605e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44112112720377206,0.095220614079722557,0.013999879738799931,0.0,6.4086469078680286e-05,0.028578533190288077,0.014192195817157955,5.9018967844271201e-05,2.8460761183759712e-11,0.0022634022637207157,6.2594613481260202e-11,0.00047265841129346119,2.9374381227733336e-09,1.2845456447913726e-07,1.21985716155702e-09,7.9141770815100711e-11,3.6061719667257513e-07,9.3236239930277506e-06,0.0068137521625464496,0.0033862517894168147,0.00040275400660965527,1.795575205380798e-07,7.8832766496852312e-09,5.7360387838004449e-08,1.8080890739190405e-10,7.5251279712394807e-07,1.2700910427419525e-05,1.0936734681857339e-07,0.00056954500615163982,1.475427131403296e-05,4.3800069193672754e-08,2.9005691788566893e-09,4.1575258344329811e-11
1.6436905376154193e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44112366768879491,0.095204944021578669,0.013992475188237548,0.0,6.4210604824502897e-05,0.028611553485456773,0.014209215467572827,5.9004095120514573e-05,2.8556725640577942e-11,0.0022630886590939729,6.258785373815249e-11,0.00047274050705150753,2.9374306706760999e-09,1.2855055034638172e-07,1.2215324906830057e-09,7.92390741816881e-11,3.6063652865478657e-07,9.3369916015140347e-06,0.0068126691702638598,0.0033839168437649926,0.00040296165547060647,1.7952517598104898e-07,7.8780154940085946e-09,5.735080401307748e-08,1.8104319583227482e-10,7.5329124719364599e-07,1.2707573029530655e-05,1.0949522535908727e-07,0.00057020722454768598,1.4775426205787841e-05,4.3852848132100777e-08,2.9061381878932418e-09,4.1645090679483309e-11
1.6454694355703386e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44112621297610466,0.095189276766407482,0.013985074468592981,0.0,6.4334757501554793e-05,0.028644568229312849,0.014226232300162633,5.8989203599543692e-05,2.8652890992491269e-11,0.002262774831883287,6.2581054643122438e-11,0.00047282254963025588,2.9374222682441974e-09,1.2864616952774131e-07,1.2232079476939893e-09,7.9336336924312566e-11,3.6065500423115247e-07,9.3503564430025436e-06,0.0068115864403485091,0.0033815770388622977,0.00040316916894867746,1.7949238399779218e-07,7.8727568758621061e-09,5.7341212131455694e-08,1.8127793015901844e-10,7.540713575534674e-07,1.2714261326096519e-05,1.0962308498628967e-07,0.00057086934604971547,1.4796576718933083e-05,4.390561945701444e-08,2.9117079234705644e-09,4.1714950676735476e-11
1.6472483335252578e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44112876305859011,0.095173612314888745,0.013977677577768972,0.0,6.4458926688631618e-05,0.028677577418439324,0.014243246312555699,5.8974293421989981e-05,2.8749257371438422e-11,0.0022624607835504676,6.2574216451820747e-11,0.00047290453909651858,2.9374129214501798e-09,1.287414219427618e-07,1.2248835319389943e-09,7.943355902513282e-11,3.6067262379358882e-07,9.3637185124864892e-06,0.006810503972704344,0.0033792323816956445,0.00040337654725078114,1.7945914479090456e-07,7.8675007994836302e-09,5.733161223585182e-08,1.8151311205732769e-10,7.5485313434222619e-07,1.2720975381769229e-05,1.0975092568641041e-07,0.00057153137059957318,1.4817722845543701e-05,4.3958383161951351e-08,2.9172783669274927e-09,4.1784838288992677e-11
1.648849341684685e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44113106222683718,0.095159516706205108,0.013971023647936788,0.0,6.457069272485457e-05,0.028707280936550547,0.014258556510490442,5.8960858426335465e-05,2.8836159099448587e-11,0.0022621779521926032,6.256802886236997e-11,0.00047297828426012584,2.9374037068126721e-09,1.288268354659281e-07,1.2263916660078555e-09,7.9521024152499377e-11,3.6068774983184964e-07,9.3757420008461526e-06,0.0068095299759872163,0.0033771180473229014,0.0004035630723178196,1.7942884729356601e-07,7.8627725074181616e-09,5.7322965513145426e-08,1.817251599126877e-10,7.5555816333095142e-07,1.272704010963987e-05,1.098659661225629e-07,0.00057212710975255391,1.4836750602497227e-05,4.4005863975997131e-08,2.922292355817073e-09,4.1847760714826333e-11
1.6504503498441123e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44113336526826502,0.0951454233695221,0.013964372816224967,0.0,6.4682471485711288e-05,0.028736979950114191,0.014273864420441615,5.8947408533330412e-05,2.8923223861849573e-11,0.0022618949439560526,6.2561809994916703e-11,0.00047305198650523947,2.9373937363521356e-09,1.289119517882893e-07,1.2278999021379989e-09,7.9608456332867467e-11,3.6070218310215087e-07,9.3877632362483198e-06,0.0068085561915623358,0.0033749997933368867,0.00040374948820959223,1.7939818785503891e-07,7.8580462806100657e-09,5.731431236453698e-08,1.8193757296870753e-10,7.5626455162155004e-07,1.2733125802673791e-05,1.0998099120675919e-07,0.00057272277028554673,1.4855774794274187e-05,4.4053338607987113e-08,2.9273068893314097e-09,4.1910705438769975e-11
1.6520513580035395e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44113567217771926,0.095131332305331537,0.013957725081107784,0.0,6.4794262663908327e-05,0.028766674456678576,0.014289170040704327,5.8933943843676169e-05,2.9010451754300285e-11,0.0022616117598883013,6.255556003259408e-11,0.00047312564588037373,2.9373830143464218e-09,1.2899677085469514e-07,1.2294082398582037e-09,7.9695855553529968e-11,3.6071592389035429e-07,9.3997822151097718e-06,0.006807582619360068,0.0033728776248008758,0.00040393579507583917,1.7936716662244588e-07,7.8533221220623489e-09,5.7305652820748276e-08,1.8215035248834782e-10,7.5697230373867808e-07,1.2739232508735794e-05,1.1009600092911033e-07,0.00057331835215687578,1.4874795415202805e-05,4.4100807053278062e-08,2.9323219538474204e-09,4.1973672427400124e-11
1.653492265347024e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44113775169913827,0.095118652290946501,0.013951744765830526,0.0,6.4894885087074885e-05,0.028793395657085722,0.014302943139854111,5.892181305462461e-05,2.9089096412627237e-11,0.0022613567447528271,6.2549908630935778e-11,0.00047319190270421084,2.9373727254866823e-09,1.2907285381592101e-07,1.23076583027727e-09,7.9774486661150656e-11,3.607276987638489e-07,9.4105973637980482e-06,0.0068067065857709032,0.0033709643303554051,0.0004041033781621213,1.7933893830025905e-07,7.8490721501911585e-09,5.7297853788782522e-08,1.8234216844657271e-10,7.5761045046632971e-07,1.2744746550080841e-05,1.1019949653671677e-07,0.00057385430855108599,1.4891910916302049e-05,4.4143523360591254e-08,2.9368359546487103e-09,4.2030361726529099e-11
1.6549331726905085e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44113983434574677,0.095105974118034509,0.01394576695644905,0.0,6.4995517095200951e-05,0.028820113203077539,0.014316714381749075,5.890967043400964e-05,2.916787335314665e-11,0.0022611015887936039,6.2544232322037114e-11,0.00047325812487789427,2.9373618344064101e-09,1.2914869591737807e-07,1.2321235022613972e-09,7.9853091052060184e-11,3.607389131668969e-07,9.4214106792199588e-06,0.006805830723975159,0.0033690478728958884,0.00040427087316741145,1.7931041715113023e-07,7.8448238581725719e-09,5.7290049623736081e-08,1.8253428320048616e-10,7.5824970889340356e-07,1.2750277686160478e-05,1.1030297968611034e-07,0.00057439020116570869,1.4909023516358246e-05,4.4186234649579361e-08,2.9413503645836248e-09,4.2087069008991875e-11
1.656374080033993e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44114192011380637,0.095093297786951622,0.013939791651853174,0.0,6.5096158464119229e-05,0.02884682709289214,0.014330483765161897,5.8897516054069725e-05,2.9246782645250476e-11,0.0022608462927625325,6.2538531237313436e-11,0.00047332431243666498,2.9373503441750414e-09,1.2922429712113271e-07,1.2334812554692313e-09,7.9931668717187908e-11,3.6074956730799655e-07,9.4322221588063561e-06,0.0068049550339223195,0.0033671282560939078,0.00040443828020015054,1.7928160328293679e-07,7.8405772481426493e-09,5.728224034766417e-08,1.8272669766284332e-10,7.588900823562723e-07,1.2755825952351122e-05,1.1040645037016904e-07,0.00057492602997082694,1.4926133211304845e-05,4.4228940916902418e-08,2.9458651737215043e-09,4.2143794249844206e-11
1.6578149873774776e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44114400899958445,0.095080623298053044,0.013933818850933383,0.0,6.5196808969615502e-05,0.028873537324775607,0.014344251288870126,5.8885349986676944e-05,2.9325824358222374e-11,0.0022605908574078555,6.2532805507527173e-11,0.00047339046541572475,2.93733825784667e-09,1.2929965738996367e-07,1.2348390895601013e-09,8.001021964752344e-11,3.6075966139567942e-07,9.4430318000015977e-06,0.006804079515561957,0.003365205483614925,0.00040460559936856378,1.7925249680184238e-07,7.8363323222165309e-09,5.7274425982637708e-08,1.8291941280308825e-10,7.5953157419395759e-07,1.2761391384192418e-05,1.1050990858181624e-07,0.0005754617949366704,1.4943239997096553e-05,4.4271642159232459e-08,2.9503803721078209e-09,4.2200537426207014e-11
1.659255894720962e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44114610099935458,0.095067950651693239,0.013927848552580797,0.0,6.529746838742922e-05,0.028900243896981932,0.01435801695165613,5.8873172303338966e-05,2.9404998561237806e-11,0.0022603352834741765,6.2527055262791108e-11,0.00047345658385023473,2.937325578460219e-09,1.2937477668735904e-07,1.2361970041940109e-09,8.0088743834116286e-11,3.6076919563851134e-07,9.4538396002635057e-06,0.0068032041688437092,0.0033632795591183057,0.00040477283078064466,1.7922309781524176e-07,7.8320890824933896e-09,5.7266606550639767e-08,1.8311242955435194e-10,7.6017418776329591e-07,1.2766974017372922e-05,1.1061335431399143e-07,0.00057599749603361259,1.4960343869709184e-05,4.431433837325621e-08,2.954895949797946e-09,4.2257298513821347e-11
1.6606968020644466e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44114819610939632,0.095055279848225954,0.013921880755687205,0.0,6.5398136493253806e-05,0.028926946807772993,0.014371780752307097,5.8860983075200918e-05,2.9484305323364038e-11,0.0022600795717024748,6.2521280632571468e-11,0.00047352266777531685,2.9373123090393606e-09,1.2944965497751424e-07,1.2375549990316381e-09,8.0167241268075662e-11,3.6077817024509212e-07,9.464645557063109e-06,0.0068023289937173045,0.0033613504862573377,0.00040493997454415609,1.7919340643193286e-07,7.8278475310601258e-09,5.7258782073406734e-08,1.8330574881157752e-10,7.6081792643878318e-07,1.277257388773073e-05,1.1071678755965044e-07,0.00057653313323217156,1.4977444825139765e-05,4.4357029555675879e-08,2.9594118968651695e-09,4.2314077486815328e-11
1.662137709407931e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44115029432599473,0.095042610888004045,0.013915915459145035,0.0,6.5498813062736999e-05,0.028953646055418527,0.014385542689615002,5.8848782373047176e-05,2.9563744713560268e-11,0.0022598237228301306,6.2515481745691254e-11,0.00047358871722605263,2.937298452592538e-09,1.2952429222532952e-07,1.2389130737343355e-09,8.0245711940570098e-11,3.6078658542405586e-07,9.4754496678846164e-06,0.0068014539901325392,0.0033594182686792636,0.00040510703076665933,1.7916342275717225e-07,7.8236076699814933e-09,5.7250952572693149e-08,1.8349937158537581e-10,7.6146279358799816e-07,1.2778191031278951e-05,1.1082020831181223e-07,0.00057706870650300857,1.4994542859406396e-05,4.4399715703204039e-08,2.9639282033406499e-09,4.2370874323507105e-11
1.6635786167514156e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44115239564544084,0.095029943771379646,0.013909952661847386,0.0,6.5599497871481326e-05,0.028980341638196076,0.01439930276237659,5.8836570267303374e-05,2.964331680067767e-11,0.0022595677375909415,6.2509658730333165e-11,0.00047365473223748424,2.9372840121133483e-09,1.2959868839640737e-07,1.2402712279641255e-09,8.0324155842827071e-11,3.6079444138407164e-07,9.4862519302256894e-06,0.0068005791580392928,0.0033574829100252962,0.00040527399955547262,1.7913314689930694e-07,7.8193695013070387e-09,5.7243118070216116e-08,1.8369329878890564e-10,7.6210879260679746e-07,1.2783825484171405e-05,1.109236165634923e-07,0.00057760421581692814,1.5011637968547789e-05,4.4442396812568946e-08,2.9684448592820162e-09,4.2427688998685713e-11
1.6648754333605517e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44115428948281654,0.095018544942983951,0.013904588280219217,0.0,6.569012105841865e-05,0.02900436452781641,0.014411685232684256,5.88255696799836e-05,2.9715045191769415e-11,0.0022593372348856311,6.2504397492091959e-11,0.00047371411633109745,2.9372705187965448e-09,1.2966543880190151e-07,1.2414936344878015e-09,8.0394732459102247e-11,3.6080103378837866e-07,9.4959723838241475e-06,0.0067997919557392502,0.003355738404621464,0.00040542419679812168,1.7910564890018388e-07,7.8155565981885319e-09,5.7236062759246145e-08,1.8386809432122221e-10,7.6269116228702001e-07,1.2788911321273312e-05,1.1101667329634449e-07,0.00057808611949227513,1.5027021062535851e-05,4.4480805500675054e-08,2.9725101402074572e-09,4.2478837437478603e-11
1.6661722499696878e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44115618582780408,0.095007147608442422,0.013899225921277009,0.0,6.578075057371025e-05,0.029028384446260068,0.014424066190868104,5.8814559963350397e-05,2.9786881173089764e-11,0.0022591066228445983,6.2499116905646045e-11,0.00047377347258271524,2.9372565569874428e-09,1.297319938838519e-07,1.242716104909755e-09,8.0465287378114269e-11,3.6080717354655709e-07,9.5056913363311351e-06,0.0067990048922703635,0.0033539913605366923,0.0004055743233841663,1.7907791439789268e-07,7.8117450690371297e-09,5.7229003429910408e-08,1.8404313791086421e-10,7.6327445402337222e-07,1.2794011234945333e-05,1.1110971989313825e-07,0.00057856797131790121,1.5042401781122384e-05,4.4519210102863116e-08,2.9765756888844941e-09,4.2530000288584886e-11
1.667469066578824e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44115808467771139,0.094995751768010089,0.013893865584215173,0.0,6.5871386253677717e-05,0.029052401392287496,0.014436445636060774,5.8803541168005827e-05,2.9858824794607074e-11,0.0022588759019954098,6.2493817063122678e-11,0.00047383280101780014,2.9372421288373578e-09,1.2979835361863276e-07,1.243938638984985e-09,8.0535820593589465e-11,3.6081286081080012e-07,9.5154087859495565e-06,0.0067982179675962527,0.0033522417804129965,0.00040572437939139064,1.7904994347004813e-07,7.8079349153109413e-09,5.7221940097884969e-08,1.8421843027467465e-10,7.6385867030815599e-07,1.2799125251880381e-05,1.1120275634885362e-07,0.00057904977127281676,1.5057780121462675e-05,4.4557610616774686e-08,2.9806414980454791e-09,4.2581177535331825e-11
1.66876588318796e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44115998602985113,0.094984357421941612,0.013888507268228543,0.0,6.5962027934613664e-05,0.029076415364664186,0.014448823567397986,5.8792513344321243e-05,2.993087610621893e-11,0.0022586450728633318,6.2488498056237213e-11,0.00047389210166178859,2.9372272364880268e-09,1.29864517983073e-07,1.2451612364689248e-09,8.0606332099292159e-11,3.6081809573332401e-07,9.5251247308908222e-06,0.0067974311816805816,0.0033504896668885044,0.0004058743648974229,1.7902173619631068e-07,7.8041261384612321e-09,5.7214872778684481e-08,1.8439397206875317e-10,7.6444381365133048e-07,1.2804253398866221e-05,1.1129578265846999e-07,0.00057953151933612444,1.5073156080725421e-05,4.4596007040062127e-08,2.9847075604458863e-09,4.2632369158681847e-11
1.6700626997970961e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44116188988153859,0.094972964570490967,0.013883150972512382,0.0,6.6052675452782326e-05,0.029100426362160668,0.01446119998401851,5.8781476542438159e-05,3.0003035157752287e-11,0.0022584141359713343,6.2483159976294337e-11,0.0004739513745400908,2.9372118820715201e-09,1.2993048695445538e-07,1.24638389711744e-09,8.0676821889024389e-11,3.6082287846636838e-07,9.5348391693746383e-06,0.0067966445344870676,0.0033487350225974541,0.00040602427997975488,1.7899329265547583e-07,7.8003187399297794e-09,5.7207801487679025e-08,1.8456976398188243e-10,7.6502988656514575e-07,1.2809395702801101e-05,1.1138879881699513e-07,0.00058001321548701819,1.5088529656092894e-05,4.4634399370386199e-08,2.9887738688347067e-09,4.2683575140617742e-11
1.6713595164062322e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44116379623009372,0.094961573213911715,0.013877796696262379,0.0,6.6143328644419479e-05,0.029124434383552462,0.014473574885064159,5.8770430812269629e-05,3.0075301998963514e-11,0.0022581830918401093,6.2477802914190382e-11,0.00047401061967809055,2.9371960677102547e-09,1.2999626051051431e-07,1.2476066206868267e-09,8.0747289956625807e-11,3.6082720916219693e-07,9.5445520996291795e-06,0.0067958580259794722,0.003346977850170226,0.00040617412471574807,1.7896461292370402e-07,7.7965127211417807e-09,5.7200726240366704e-08,1.8474580678525481e-10,7.6561689155700124e-07,1.2814552190701834e-05,1.1148180481947807e-07,0.00058049485970478347,1.5103900844760633e-05,4.4672787605413405e-08,2.9928404159257161e-09,4.2734795466258589e-11
1.6726563330153683e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44116570507283975,0.094950183352456877,0.013872444438674645,0.0,6.6233987345732707e-05,0.029148439427620094,0.014485948269679789,5.8759376203500912e-05,3.0147676679538311e-11,0.002257951940988072,6.2472426960414603e-11,0.00047406983710114592,2.9371797955171732e-09,1.300618386294353e-07,1.2488294069338143e-09,8.0817736295973634e-11,3.6083108797309719e-07,9.5542635198912553e-06,0.0067950716561216108,0.0033452181522333393,0.00040632389918260104,1.7893569708022251e-07,7.7927080835133907e-09,5.719364705222987e-08,1.8492210115271482e-10,7.6620483115864294e-07,1.2819722889674794e-05,1.1157480066095465e-07,0.00058097645196879667,1.5119269643937213e-05,4.4711171742821029e-08,2.9969071944598115e-09,4.2786030117204479e-11
1.6738234679635909e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44116742516163543,0.094939933755687614,0.01386762913213788,0.0,6.6315584752289021e-05,0.029170041420665208,0.014497083018582019,5.8749419505274956e-05,3.0212906135715732e-11,0.0022577438144014612,6.2467572524076187e-11,0.00047412310910655356,2.9371647608353382e-09,1.3012069182007016e-07,1.2499299679447516e-09,8.0881119418701535e-11,3.6083419266718016e-07,9.5630025056332535e-06,0.0067943640417651874,0.0033436322669468809,0.00040645863618634092,1.7890947101116137e-07,7.7892850917060264e-09,5.7187272426011835e-08,1.8508098173234507e-10,7.6673477798914787e-07,1.2824388691713743e-05,1.1165848822654087e-07,0.00058140984056898363,1.5133099517885771e-05,4.4745713961112079e-08,3.0005674870345723e-09,4.2832153535817471e-11
1.6749906029118135e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44116914726661532,0.0949296853703573,0.013862815459481379,0.0,6.6397186369539899e-05,0.029191641000212813,0.014508216537867064,5.8739455691309097e-05,3.0278223018075583e-11,0.0022575356021634543,6.2462702923781911e-11,0.00047417635870181915,2.9371493585388785e-09,1.3017938667412167e-07,1.2510305793511269e-09,8.0944484932209594e-11,3.6083693156889785e-07,9.5717402655872785e-06,0.0067936565396594694,0.0033420443400306466,0.00040659331639058568,1.7888305381246125e-07,7.7858632207986513e-09,5.7180894631117175e-08,1.8524006716290603e-10,7.6726548575910753e-07,1.2829066046686011e-05,1.1174216755413423e-07,0.00058184318705510911,1.514692745208238e-05,4.4780252856777891e-08,3.0042279559054267e-09,4.287828853081966e-11
1.676157737860036e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44117087138583544,0.0949194381966494,0.013858003420119945,0.0,6.6478792078026279e-05,0.029213238165383629,0.014519348826917423,5.8729484797381201e-05,3.034362736270036e-11,0.002257327304647558,6.2457818224706771e-11,0.00047422958590537739,2.9371335901496066e-09,1.3023792317656668e-07,1.2521312409764642e-09,8.1007832832107134e-11,3.6083930478931571e-07,9.580476798484197e-06,0.0067929491497781694,0.0033404543733918626,0.0004067279398513233,1.7885644554079273e-07,7.7824424718019558e-09,5.7174513678713261e-08,1.8539935797807155e-10,7.6779695632413013e-07,1.2833754974574862e-05,1.1182583864015638e-07,0.00058227649141231498,1.5160753444518019e-05,4.4814788428140777e-08,3.0078885957666427e-09,4.2924435090200879e-11
1.6773248728082586e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44117259751735483,0.094909192234747017,0.013853193013468691,0.0,6.656040175826816e-05,0.029234832915302142,0.014530479885117858,5.8719506859099212e-05,3.0409119205618919e-11,0.0022571189222255852,6.2452918491721618e-11,0.00047428279073564241,2.9371174571822024e-09,1.3029630131272067e-07,1.2532319526445912e-09,8.10711631140314e-11,3.6084131243951676e-07,9.5892121030611049e-06,0.0067922418720950369,0.0033388623689348564,0.00040686250662444272,1.7882964625379318e-07,7.7790228457221027e-09,5.7168129579819798e-08,1.8555885468354926e-10,7.683291915493947e-07,1.2838455495433987e-05,1.1190950148103916e-07,0.00058270975362581187,1.517457749319363e-05,4.4849320673531003e-08,3.0115494013258512e-09,4.2970593200771237e-11
1.6784920077564811e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44117432565923426,0.094898947484832824,0.013848384238943004,0.0,6.6642015290768763e-05,0.029256425249095865,0.014541609711854982,5.8709521911932552e-05,3.0474698582816451e-11,0.0022569104552679657,6.2448003789449459e-11,0.0004743359732110122,2.9371009611455143e-09,1.3035452106817526e-07,1.2543327141795987e-09,8.1134475773642472e-11,3.608429546306e-07,9.5979461780601534e-06,0.0067915347065838488,0.0033372683285616054,0.00040699701676574199,1.7880265600894712e-07,7.7756043435598431e-09,5.7161742345387382e-08,1.8571855779103579e-10,7.6886219330409185e-07,1.2843167629391396e-05,1.1199315607323279e-07,0.00058314297368086557,1.5188399596118291e-05,4.4883849591284241e-08,3.0152103672901424e-09,4.3016762849481339e-11
1.6796591427047037e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.441176055809537,0.094888703947089342,0.013843577095958497,0.0,6.6723632556016713e-05,0.029278015165894972,0.014552738306517005,5.8699529991230483e-05,3.0540365530240049e-11,0.0022567019041439319,6.2443074182298235e-11,0.00047438913334987056,2.9370841035434015e-09,1.3041258242876203e-07,1.2554335254058305e-09,8.1197770806620257e-11,3.6084423147367818e-07,9.6066790222279707e-06,0.0067908276532184109,0.0033356722541720437,0.00040713147033093471,1.7877547486290035e-07,7.7721869663067897e-09,5.7155351986439867e-08,1.8587846784093092e-10,7.6939596345869244e-07,1.2847891396642127e-05,1.120768024131946e-07,0.00058357615156278927,1.5202219751308057e-05,4.4918375179739077e-08,3.0188714883523159e-09,4.3062944024409542e-11
1.6808262776529262e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44117778796632967,0.094878461621698593,0.013838771583931153,0.0,6.680525343447666e-05,0.029299602664833974,0.014563865668494783,5.8689531132145169e-05,3.0606120083774042e-11,0.0022564932692207473,6.2438129734323028e-11,0.00047444227117057763,2.9370668858713791e-09,1.3047048538070702e-07,1.2565343861479581e-09,8.1261048208677089e-11,3.6084514307988565e-07,9.6154106343185053e-06,0.006790120711972567,0.0033340741476627304,0.00040726586737563483,1.7874810287258368e-07,7.7687707149463344e-09,5.7148958513955688e-08,1.8603858536376029e-10,7.6993050389125689e-07,1.2852626817464425e-05,1.1216044049740125e-07,0.00058400928725697637,1.5216037956790466e-05,4.4952897437242334e-08,3.0225327592073358e-09,4.3109136713241607e-11
1.6819934126011488e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4411795221276803,0.094868220508842277,0.013833967702277192,0.0,6.68868778065987e-05,0.029321187745050038,0.014574991797180767,5.8679525369708287e-05,3.0671962279264321e-11,0.0022562845508644755,6.2433170509363222e-11,0.00047449538669147893,2.9370493096199344e-09,1.3052822991047743e-07,1.2576352962309095e-09,8.1324307975545157e-11,3.6084568956037136e-07,9.624141013090095e-06,0.0067894138828201904,0.00333247401092818,0.00040740020795535729,1.787205400960488e-07,7.7653555904599386e-09,5.7142561938762665e-08,1.8619891085781937e-10,7.7046581648961676e-07,1.28573739122023e-05,1.1224407032233569e-07,0.00058444238074886756,1.522985421060014e-05,4.4987416362146883e-08,3.0261941745658985e-09,4.3155340902304394e-11
1.6831605475493713e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44118125829166044,0.094857980608701709,0.013829165450413185,0.0,6.6968505552810864e-05,0.029342770405684355,0.014586116691969877,5.8669512738769029e-05,3.0737892152498145e-11,0.0022560757494393571,6.2428196570931281e-11,0.0004745484799308985,2.9370313762718789e-09,1.3058581600490696e-07,1.2587362554799191e-09,8.1387550102986607e-11,3.6084587102630314e-07,9.6328701573077844e-06,0.0067887071657351892,0.0033308718458597585,0.000407534492125538,1.7869278659057661e-07,7.7619415938195495e-09,5.7136162271662202e-08,1.8635944484903346e-10,7.7100190314319e-07,1.2862132701271372e-05,1.123276918844935e-07,0.00058487543202397942,1.5243668510782409e-05,4.5021931952811539e-08,3.0298557291286826e-09,4.3201556578908604e-11
1.684327682497594e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44118299645634307,0.09484774192145802,0.013824364827755882,0.0,6.7050136553529921e-05,0.029364350645880253,0.014597240352258293,5.8659493274081123e-05,3.0803909739231979e-11,0.0022558668653086837,6.2423207982368613e-11,0.00047460155090714836,2.9370130873060852e-09,1.3064324365102134e-07,1.2598372637204492e-09,8.1450774586779484e-11,3.6084568758886242e-07,9.6415980657402249e-06,0.0067880005606914965,0.0033292676543472208,0.00040766871994152683,1.7866484241182049e-07,7.7585287259862401e-09,5.7129759523626274e-08,1.8652018791600402e-10,7.7153876573954018e-07,1.2866903205162668e-05,1.1241130518037994e-07,0.00058530844106786429,1.5257480855388112e-05,4.5056444207595989e-08,3.0335174175702398e-09,4.3247783732481337e-11
1.6854948174458165e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44118473661980406,0.094837504447291776,0.013819565833722392,0.0,6.7131770689150347e-05,0.029385928464785081,0.014608362777444654,5.8649467010215249e-05,3.087001507516306e-11,0.0022556578988339178,6.2418204806688544e-11,0.00047465459963851947,2.9369944441936727e-09,1.3070051283621475e-07,1.260938320778281e-09,8.1513981422731688e-11,3.608451393592487e-07,9.6503247371628794e-06,0.0067872940676630775,0.0033276614382771619,0.00040780289145857295,1.7863670761702471e-07,7.7551169879167672e-09,5.712335370550802e-08,1.8668114058370634e-10,7.7207640617890125e-07,1.2871685444432615e-05,1.1249491020651708e-07,0.00058574140786615098,1.5271291242478746e-05,4.5090953124869655e-08,3.0371792345845374e-09,4.3294022350385715e-11
