Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215)
1.6975844858711973e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441537859399096,0.09491524846596973,0.013711544256380593,0.0,0.003833800263767058,0.025464509846593028,0.014228629322025095,5.758550307903012e-05,2.659215777725992e-11,0.00223340687973495,6.045058927766766e-11,0.00046103993380588966,2.8584094849552007e-09,8.968766596893469e-06,1.1929879283776053e-09,7.87360894829085e-11,8.655176288361409e-06,9.305373029411913e-06,0.006838542279291651,0.00013940573493680442,0.00038342616115184504,1.269316859576285e-07,7.618595537929085e-09,3.812906253148349e-08,1.7266574804039689e-07,1.4341504738206026e-09,1.0485082076418511e-05,0.0002690184565875604,2.272055384098602e-07,0.000510945227631157,1.4725735840151295e-05,4.421442868761487e-08,5.682494330079451e-11,6.9419904282238885e-09,1.0503389858865532e-06
1.699486752258048e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444153315564409,0.09489927131416845,0.01370368251526938,0.0,0.0038345992390887316,0.02549772082423969,0.014244497540548236,5.756695211115854e-05,2.6684089933361226e-11,0.0022330351314998435,6.043641662913645e-11,0.000461129315380774,2.858182228424474e-09,8.949950494498122e-06,1.1945502837982705e-09,7.882647319690322e-11,8.61755213638927e-06,9.3185088202051e-06,0.006837385664353086,0.00013851887686124926,0.00038365018569929343,1.261986536465032e-07,7.612959909671643e-09,3.812350876980929e-08,1.7270140468437662e-07,1.4440061777156167e-09,1.0551870689527953e-05,0.0002705737130724292,2.2744979113058278e-07,0.0005116118924270758,1.4746523819644455e-05,4.426369137373059e-08,5.6919328824481233e-11,6.940827590955387e-09,1.0518536859399743e-06
1.7013890186448986e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415283166989533,0.09488329725508239,0.013695825298550415,0.0,0.003835391682499039,0.025530931897766406,0.01426035596755209,5.75483968114748e-05,2.6776217903271536e-11,0.002232663452996591,6.042223311848821e-11,0.00046121864859505695,2.8579549671570473e-09,8.93114183308988e-06,1.1961122075234645e-09,7.891677824274976e-11,8.580143538457956e-06,9.331640803741229e-06,0.006836229059758494,0.0001376390654917736,0.00038387404136007235,1.2547104436631906e-07,7.607328486241949e-09,3.8117971500739883e-08,1.7273676313999192e-07,1.4539142725434205e-09,1.0618972817411254e-05,0.000272135296724807,2.276938878287777e-07,0.000512278542860452,1.4767305774048755e-05,4.4312922180047755e-08,5.701372351678712e-11,6.939664761638822e-09,1.0533679102589481e-06
1.7032912850317492e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441523343200492,0.09486732628406762,0.013687972604088277,0.0,0.0038361776387873547,0.02556414302788755,0.01427620461576709,5.752983734688152e-05,2.6868541780173513e-11,0.0022322918457417028,6.04080390409319e-11,0.0004613079334432839,2.8577277071622135e-09,8.912340936542417e-06,1.197673699707847e-09,7.9007004631277e-11,8.54294976314438e-06,9.344768982084287e-06,0.006835072466228058,0.00013676624802048113,0.000384097728348182,1.2474882226849864e-07,7.601701269954552e-09,3.8112450779695464e-08,1.7277182543401866e-07,1.4638748135805306e-09,1.068638839644387e-05,0.0002737031966159513,2.279378287627674e-07,0.0005129451781497339,1.4788081706629635e-05,4.436212114808402e-08,5.710812732569552e-11,6.938501946087587e-09,1.0548816590276142e-06
1.7051935514185999e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415182357857375,0.09485135839650079,0.013680124429745689,0.0,0.003836957152488827,0.025597354175563608,0.014292043498074558,5.751127388287415e-05,2.696106165686635e-11,0.002231920311232576,6.03938346889822e-11,0.00046139716992069096,2.8575004543800204e-09,8.89354812627716e-06,1.1992347605219488e-09,7.909715237489769e-11,8.505970070655564e-06,9.357893357328948e-06,0.006833915884484859,0.00013590037175737363,0.0003843212468793033,1.2403195148320957e-07,7.596078263047325e-09,3.8106946661717366e-08,1.7280659358194964e-07,1.4738878550496511e-09,1.0754117355968312e-05,0.0002752774016740383,2.2818161419147066e-07,0.0005136117975187263,1.4808851620701115e-05,4.4411288319861735e-08,5.7202540199923776e-11,6.937339150055288e-09,1.0563949324356506e-06
1.7070958178054505e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441512995091824,0.09483539358777932,0.013672280773383543,0.0,0.0038377302678833836,0.025630565302001865,0.014307872627500719,5.74927065835471e-05,2.7053777625768107e-11,0.0022315488509475814,6.037962035247265e-11,0.0004614863580231957,2.857273214681743e-09,8.874763721259831e-06,1.200795390151669e-09,7.918722148759453e-11,8.469203712982158e-06,9.37101393160015e-06,0.006832759315254695,0.00013504138413715237,0.00038454459717074933,1.2332039612608067e-07,7.590459467682e-09,3.81014592014726e-08,1.7284106958794433e-07,1.4839534501453184e-09,1.0822159618501712e-05,0.00027685790068981373,2.2842524437431674e-07,0.0005142784001965883,1.4829615519625112e-05,4.446042373788822e-08,5.7296962088897265e-11,6.936176379235836e-09,1.0579077306781961e-06
1.7089980841923012e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415076217558536,0.09481943185332155,0.013664441632860878,0.0,0.0038384970289947876,0.025663776368657056,0.014323692017210768,5.747413561159987e-05,2.714668977891788e-11,0.002231177466346173,6.036539631856917e-11,0.0004615754977473884,2.8570459938703453e-09,8.855988037997334e-06,1.2023555887977695e-09,7.92772119849053e-11,8.432649934053313e-06,9.384130707052732e-06,0.006831602759265884,0.00013418923272591075,0.0003847677794414148,1.2261412030483728e-07,7.584844885944714e-09,3.809598845325832e-08,1.7287525544478046e-07,1.4940716510595111e-09,1.0890515099942665e-05,0.0002784446823222019,2.2866871957115996e-07,0.0005149449854178363,1.4850373406810882e-05,4.450952744513584e-08,5.739139294272318e-11,6.9350136392635596e-09,1.0594200539557665e-06
1.7109003505791518e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44415021164147883,0.09480347318856693,0.013656607006034922,0.0,0.003839257479589762,0.025696987337231872,0.01433950168050301,5.745556112834328e-05,2.7239798207978025e-11,0.0022308061588689728,6.035116287178342e-11,0.0004616645890905221,2.8568187976809587e-09,8.837221390534842e-06,1.2039153566753793e-09,7.936712388390826e-11,8.396307969892805e-06,9.39724368587102e-06,0.006830446217249091,0.00013334386522771599,0.0003849907939117272,1.2191308812585998e-07,7.57923451984653e-09,3.809053447100627e-08,1.7290915313380956e-07,1.50424250900722e-09,1.095918370977692e-05,0.00028003773510387216,2.2891204004219846e-07,0.0005156115524223391,1.4871125285714351e-05,4.455859948502266e-08,5.7485832712165276e-11,6.933850935713315e-09,1.0609319024741796e-06
1.7128026169660024e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441496479705326,0.09478751758897623,0.013648776890761069,0.0,0.0038400116631771767,0.02573019816967751,0.014355301630803018,5.7436983293705624e-05,2.7333103004236262e-11,0.002230434929937881,6.033692029398609e-11,0.00046175363205050446,2.856591631781356e-09,8.818464090453193e-06,1.2054746940134991e-09,7.945695720320662e-11,8.36017704877632e-06,9.41035287026846e-06,0.006829289689937142,0.00013250522949107693,0.0003852136408035974,1.2121726370065315e-07,7.573628371323995e-09,3.80850973082876e-08,1.7294276462491516e-07,1.5144660742520257e-09,1.1028165351282329e-05,0.00028163704744675627,2.2915520604789277e-07,0.0005162781004553172,1.4891871159837524e-05,4.460763990139304e-08,5.7580281348618866e-11,6.932688274100625e-09,1.0624432764444723e-06
1.714704883352853e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414907122637776,0.09477156505003174,0.013640951284892918,0.0,0.003840759623007294,0.0257634088281941,0.014371091881657853,5.741840226623879e-05,2.7426604258607824e-11,0.0022300637809561704,6.032266886442037e-11,0.00046184262662588797,2.856364501772424e-09,8.799716446866526e-06,1.2070336010545106e-09,7.95467119629131e-11,8.32425639138987e-06,9.423458262487215e-06,0.006828133178064837,0.0001316732735152954,0.00038543632034037116,1.2052661115223622e-07,7.568026442239689e-09,3.8079677018317214e-08,1.7297609187647294e-07,1.5247423961315563e-09,1.109745992173225e-05,0.0002832426076475184,2.2939821784888712e-07,0.0005169446287673375,1.491261103272788e-05,4.465664873849825e-08,5.76747388040857e-11,6.931525659881785e-09,1.0639541760828251e-06
1.7166071497397037e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441484814725959,0.09475561556723737,0.013633130186282254,0.0,0.003841501402071069,0.02579661927523109,0.01438687244673036,5.7399818203124465e-05,2.7520302061637527e-11,0.0022296927133085877,6.030840885971531e-11,0.0004619315728158601,2.8561374131886355e-09,8.780978766420216e-06,1.2085920780536835e-09,7.963638818463384e-11,8.288545210989207e-06,9.436559864797806e-06,0.006826976682368775,0.0001308479454566989,0.0003856588327467809,1.1984109462143675e-07,7.562428734382738e-09,3.807427365395854e-08,1.7300913683531454e-07,1.5350715230828805e-09,1.116706731259788e-05,0.00028485440389296917,2.2964107570593281e-07,0.0005176111366143109,1.493334490797778e-05,4.470562604097771e-08,5.77692050311503e-11,6.930363098453999e-09,1.0654646016104814e-06
1.7185094161265543e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414787877270717,0.0947396691361189,0.013625313592779072,0.0,0.003842237043099527,0.025829829473487605,0.014402643339793485,5.7381231260180193e-05,2.7614196503501812e-11,0.0022293217283614543,6.029414055389928e-11,0.0004620204706202356,2.8559103714985267e-09,8.76225135328902e-06,1.2101501252786983e-09,7.972598589145236e-11,8.253042713560155e-06,9.449657679498727e-06,0.006825820203587172,0.0001300291936347526,0.000385881178248898,1.1916067827310154e-07,7.556835249469387e-09,3.806888726772817e-08,1.7304190143669417e-07,1.5454535026678117e-09,1.1236987409748889e-05,0.00028647242426542587,2.298837798798134e-07,0.0005182776232574831,1.4954072789223851e-05,4.475457185383997e-08,5.786367998295558e-11,6.92920059515553e-09,1.066974553253673e-06
1.720411682513405e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441472631901589,0.09472372575222407,0.01361750150223159,0.0,0.003842966588563178,0.0258630393859127,0.014418404574724692,5.73626415918656e-05,2.7708287674010742e-11,0.0022289508274627706,6.027986421841342e-11,0.0004621093200394457,2.855683382105172e-09,8.743534509175553e-06,1.2117077430091627e-09,7.981550510791278e-11,8.217748097979852e-06,9.462751708916083e-06,0.0068246637424596935,0.00012921696653804782,0.0003861033570740837,1.1848532630220387e-07,7.55124598914354e-09,3.8063517911800485e-08,1.7307438760425685e-07,1.5558883815980802e-09,1.1307220093652771e-05,0.00028809665674801274,2.3012633063127072e-07,0.0005189440879634308,1.497479468014644e-05,4.4803486222444104e-08,5.795816361317947e-11,6.9280381552658175e-09,1.0684840312435376e-06
1.7223139489002556e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441466347883148,0.09470778541112286,0.013609693912486247,0.0,0.0038436900806715075,0.02589624897570561,0.014434156165500417,5.7344049351288435e-05,2.7802575662609996e-11,0.0022285800119423195,6.026558012212494e-11,0.0004621981210745302,2.8554564503466607e-09,8.72482853330901e-06,1.2132649315361388e-09,7.990494586000304e-11,8.182660556178692e-06,9.47584195540321e-06,0.006823507299727263,0.000128411212830166,0.0003863253694509432,1.1781500293986336e-07,7.54566095497731e-09,3.805816563801247e-08,1.7310659725001065e-07,1.5663762057603952e-09,1.1377765239572247e-05,0.0002897270892299008,2.303687282209347e-07,0.0005196105300040521,1.4995510584468993e-05,4.485236919248135e-08,5.8052655876012015e-11,6.926875784005652e-09,1.0699930358160472e-06
1.7242162152871063e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441459936304441,0.09469184810840744,0.013601890821387717,0.0,0.0038444075613725173,0.025929458206315936,0.01444989812619062,5.732545469021077e-05,2.789706055838278e-11,0.0022282092831117663,6.025128853134074e-11,0.0004622868737271273,2.8552295814965737e-09,8.706133722444113e-06,1.214821691161672e-09,7.999430817513779e-11,8.14777927330303e-06,9.488928421340336e-06,0.006822350876131905,0.00012761188135541622,0.0003865472156092787,1.1714967245926203e-07,7.540080148471552e-09,3.8052830497868366e-08,1.7313853227430116e-07,1.5769170202413117e-09,1.1448622717761063e-05,0.00029136370951148363,2.306109729092542e-07,0.000520276948656558,1.5016220505957513e-05,4.490122080995689e-08,5.814715672613277e-11,6.925713486537313e-09,1.0715015672119284e-06
1.726118481673957e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441453397797109,0.09467591383969254,0.013594092226778922,0.0,0.003845119072352324,0.025962667041443743,0.014465630470953353,5.730685775905507e-05,2.799174245005178e-11,0.0022278386422647694,6.023698970982084e-11,0.0004623755779994649,2.855002780764458e-09,8.687450370860385e-06,1.2163780221983286e-09,8.008359208214095e-11,8.113103427878448e-06,9.502011109134195e-06,0.006821194472416566,0.000126818921144444,0.0003867688957800427,1.1648929918146399e-07,7.53450357105644e-09,3.804751254254438e-08,1.7317019456578786e-07,1.5875108693519902e-09,1.151979239365774e-05,0.00029300650530948686,2.308530649564288e-07,0.0005209433432034634,1.5036924448419968e-05,4.49500411211719e-08,5.824166611868839e-11,6.924551267964738e-09,1.0730096256765869e-06
1.7280207480608075e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414467329916313,0.09465998260061549,0.013586298126501053,0.0,0.00384582465503481,0.02599587544503967,0.01448135321402948,5.7288258706910276e-05,2.8086621425980953e-11,0.0022274680906770794,6.02226839187918e-11,0.0004624642338943515,2.8547760532963035e-09,8.668778770361677e-06,1.2179339249687346e-09,8.0172797611228e-11,8.078632191973589e-06,9.515090021217695e-06,0.006820038089324945,0.00012603228141971063,0.000386990410195292,1.1583384748112928e-07,7.528931224092006e-09,3.804221182289346e-08,1.7320158600142415e-07,1.5981577966527288e-09,1.1591274128077486e-05,0.0002946554642620101,2.3109500462234436e-07,0.0005216097129325765,1.5057622415705762e-05,4.499883017270583e-08,5.833618400927108e-11,6.9233891333336765e-09,1.0745172114600326e-06
1.7299230144476582e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444143994251723,0.09464405438683632,0.013578508518393559,0.0,0.003846524350581342,0.026029083381304916,0.014497066369737388,5.7269657681538024e-05,2.818169757417744e-11,0.002227097629606651,6.02083714169603e-11,0.00046255284141516646,2.854549404175023e-09,8.650119210275915e-06,1.2194893998051224e-09,8.02619247939882e-11,8.04436473136442e-06,9.52816516004956e-06,0.006818881727601332,0.00012525191160084141,0.0003872117590881426,1.1518328179212727e-07,7.52336310886869e-09,3.8036928389450054e-08,1.732327084464395e-07,1.6088578449773373e-09,1.1663067777401902e-05,0.00029631057393349794,2.3133679216650896e-07,0.000522276057136986,1.5078314411705146e-05,4.504758801139887e-08,5.843071035389736e-11,6.922227087631874e-09,1.076024324816804e-06
1.7318252808345088e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441433027001764,0.09462812919403801,0.013570723400294178,0.0,0.0038472181998905324,0.02606229081469123,0.014512769952467822,5.725105482937868e-05,2.8276970982293308e-11,0.002226727260293745,6.019405246052655e-11,0.00046264140056585183,2.854322838420928e-09,8.631471977455175e-06,1.221044447048883e-09,8.035097366336632e-11,8.010300205698892e-06,9.541236528113977e-06,0.00681772538799044,0.00012447776130984216,0.0003874329426927241,1.1453756661304222e-07,7.5177992266079e-09,3.803166229243485e-08,1.7326356375432375e-07,1.6196110564572766e-09,1.1735173193766588e-05,0.00029797182181963856,2.3157842784799134e-07,0.0005229423751150494,1.5099000440348688e-05,4.509631468433471e-08,5.852524510898685e-11,6.921065135789227e-09,1.077530966005895e-06
1.7337275472213595e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414259870716316,0.09461220701792657,0.013562942770038942,0.0,0.003847906243598059,0.02609549770990086,0.014528463976678797,5.723245029555742e-05,2.837244173762734e-11,0.0022263569839610386,6.017972730319795e-11,0.0004627299113509024,2.8540963609922017e-09,8.61283735627598e-06,1.222599067050124e-09,8.043994425364434e-11,7.976437768661873e-06,9.55430412792027e-06,0.006816569071237245,0.00012370978037618184,0.00038765396124413633,1.1389666651257391e-07,7.51223957846256e-09,3.8026413581759515e-08,1.7329415376681481e-07,1.6304174725455993e-09,1.1807590225246397e-05,0.00029963919535218867,2.3181991192536167e-07,0.0005236086661703798,1.5119680505606738e-05,4.514501023882367e-08,5.861978823134234e-11,6.919903282677992e-09,1.079037135290679e-06
1.73562981360821e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44414188233516777,0.09459628785423106,0.013555166625462182,0.0,0.0038485885220765383,0.02612870403188637,0.014544148456890569,5.7213844223890396e-05,2.846810992712677e-11,0.002225986801813734,6.016539619620242e-11,0.0004628183737753574,2.853869976785383e-09,8.594215628639889e-06,1.2241532601672346e-09,8.052883660042291e-11,7.942776568140316e-06,9.567367962002539e-06,0.00681541277808682,0.0001229479188417416,0.00038787481497840455,1.1326054613482838e-07,7.506684165517677e-09,3.802118230703147e-08,1.7332448031388806e-07,1.6412771340406373e-09,1.1880318716038424e-05,0.00030131268190372194,2.320612446566333e-07,0.0005242749296118324,1.5140354611488877e-05,4.5193674722385924e-08,5.871433967812941e-11,6.918741533112958e-09,1.0805428329388376e-06
1.7375320799950607e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441411536465092,0.09458037169870391,0.01354739496439656,0.0,0.0038492650754354493,0.02616190974585057,0.01455982340768071,5.719523675689083e-05,2.8563975637388958e-11,0.0022256167150396665,6.015105938830218e-11,0.00046290678784479127,2.8536436906358386e-09,8.575607073974302e-06,1.225707026766455e-09,8.061765074060252e-11,7.909315746388555e-06,9.580428032919341e-06,0.006814256509284188,0.00012219212696562917,0.00038809550413243694,1.1262917020450114e-07,7.501132988790895e-09,3.8015968517558695e-08,1.7335454521374815e-07,1.6521900811094707e-09,1.1953358506642567e-05,0.0003029922687923008,2.3230242629920702e-07,0.0005249411647534898,1.516102276204339e-05,4.5242308182735025e-08,5.88088994068573e-11,6.917579891851644e-09,1.0820480592222853e-06
1.7394343463819114e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441404127033322,0.0945644585471209,0.013539627784673056,0.0,0.0038499359435211107,0.026195114817246182,0.014575488843679246,5.717662803577511e-05,2.866003895466307e-11,0.002225246724809415,6.01367171258072e-11,0.00046299515356530447,2.8534175073182392e-09,8.557011969233604e-06,1.227260367221453e-09,8.070638671236458e-11,7.876054440193688e-06,9.593484343253361e-06,0.006813100265574159,0.00012144235522885746,0.00038831602894398093,1.1200250353194758e-07,7.495586049233049e-09,3.8010772262354395e-08,1.7338435027282382e-07,1.6631563533111065e-09,1.2026709434039517e-05,0.00030467794328606785,2.32543457109817e-07,0.0005256073709146445,1.518168496135674e-05,4.529091066776175e-08,5.890346737535942e-11,6.916418363594492e-09,1.0835528144171009e-06
1.741336612768762e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413965956759816,0.09454854839528123,0.01353186508412101,0.0,0.0038506011659167113,0.026228319211775687,0.014591144779563898,5.715801820046883e-05,2.8756299964851712e-11,0.0022248768322764103,6.01223696525887e-11,0.0004630834709435151,2.8531914315470384e-09,8.538430588900483e-06,1.2288132819129097e-09,8.079504455515233e-11,7.842991781040918e-06,9.606536895611066e-06,0.00681194404770118,0.00012069855433888762,0.0003885363896515817,1.1138051101814307e-07,7.49004334772873e-09,3.8005593590141786e-08,1.7341389728576455e-07,1.6741759896194304e-09,1.2100371331866297e-05,0.00030636969260775757,2.3278433734447838e-07,0.0005262735474197836,1.5202341213553058e-05,4.533948222551828e-08,5.899804354177523e-11,6.9152569529850825e-09,1.0850570988034523e-06
1.7432388791556127e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413889430107595,0.09453264123900788,0.013524106860568113,0.0,0.003851260781942381,0.026261522895390927,0.014606791230055378,5.7139407389613055e-05,2.8852758753512494e-11,0.002224507038577049,6.010801721009286e-11,0.00046317173998655024,2.852965467976949e-09,8.519863204987577e-06,1.2303657712281067e-09,8.088362430965154e-11,7.810126895278827e-06,9.6195856926224e-06,0.00681078785640919,0.00011996067523403592,0.0003887565864945402,1.1076315765953246e-07,7.484504885096832e-09,3.800043254935882e-08,1.7344318803543977e-07,1.6852490284458384e-09,1.2174344030589038e-05,0.0003080675039391276,2.330250672584368e-07,0.0005269396935985725,1.5222991522793633e-05,4.53880229042025e-08,5.909262786453146e-11,6.914095664610327e-09,1.0865609126655286e-06
1.7451411455424633e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444138116965334,0.09451673707414734,0.013516353111840424,0.0,0.0038519148306553216,0.026294725834292838,0.014622428209912833,5.712079574057021e-05,2.894941540585964e-11,0.0022241373448308025,6.009366003735438e-11,0.00046325996070203636,2.8527396212034144e-09,8.501310087039325e-06,1.2319178355605263e-09,8.09721260177711e-11,7.777458904284502e-06,9.632630736940455e-06,0.006809631692441463,0.00011922866908774444,0.0003889766197128723,1.101504085527624e-07,7.478970662091136e-09,3.799528918816291e-08,1.7347222429294004e-07,1.6963755076616172e-09,1.2248627357673259e-05,0.0003097713644253048,2.332656471061206e-07,0.0005276058087858359,1.524363589327638e-05,4.5436532752142746e-08,5.918722030232515e-11,6.912934503000707e-09,1.0880642562914676e-06
1.747043411929314e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441373276217316,0.09450083589656999,0.013508603835762396,0.0,0.003852563350849977,0.026327927994931017,0.014638055733929302,5.7102183389430394e-05,2.9046270006765486e-11,0.0022237677521403315,6.007929837101002e-11,0.00046334813309809167,2.8525138957630855e-09,8.482771502134111e-06,1.2334694753094525e-09,8.106054972262349e-11,7.744986924628407e-06,9.645672031241155e-06,0.006808475556540475,0.000118502487312715,0.0003891964895472688,1.095422288993048e-07,7.473440679400835e-09,3.7990163554435594e-08,1.7350100781758107e-07,1.7075554646200145e-09,1.2323221137751166e-05,0.0003114812611790492,2.3350607714109297e-07,0.0005282718923215397,1.5264274329235365e-05,4.5485011817782756e-08,5.928182081410583e-11,6.9117734726304786e-09,1.089567129973287e-06
1.7489456783161646e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413652633141043,0.09448493770217012,0.013500859030156883,0.0,0.003853206381058253,0.026361129344003278,0.014653673816927303,5.708357047101734e-05,2.9143322640761995e-11,0.002223398261591597,6.006493244531233e-11,0.0004634362571833172,2.8522882961343e-09,8.46424771488666e-06,1.2350206908795851e-09,8.114889546850507e-11,7.712710068238955e-06,9.658709578222953e-06,0.006807319449447753,0.00011778208156490716,0.00038941619623905486,1.0893858400996212e-07,7.467914937651141e-09,3.7985055695787274e-08,1.735295403569088e-07,1.7187889361779864e-09,1.2398125192786402e-05,0.0003131971812849331,2.3374635761600715e-07,0.0005289379435507717,1.5284906834940315e-05,4.553346014966693e-08,5.937642935905879e-11,6.910612577917903e-09,1.0910695340068163e-06
1.7508479447030152e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444135713155287,0.09446904248686591,0.013493118692845146,0.0,0.003853843959549786,0.026394329848455203,0.014669282473754527,5.706495711889456e-05,2.924057339204221e-11,0.0022230288742539745,6.00505624921432e-11,0.00046352433296678814,2.8520628267375473e-09,8.445738987450649e-06,1.2365714826806562e-09,8.123716330087626e-11,7.680627442566739e-06,9.671743380606495e-06,0.00680616337190375,0.00011706740374739988,0.0003896357400301516,1.0833943930926093e-07,7.462393437403806e-09,3.797996565956189e-08,1.7355782364670814e-07,1.7300759587176815e-09,1.247333934223577e-05,0.00031491911180343347,2.339864887825637e-07,0.0005296039618237214,1.530553341469609e-05,4.558187779642587e-08,5.947104589658905e-11,6.909451823225479e-09,1.0925714686916272e-06
1.7527502110898658e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413488815404506,0.09445315024659964,0.013485382821646887,0.0,0.003854476124332256,0.026427529475479623,0.014684881719279579,5.704634346537151e-05,2.93380223444617e-11,0.0022226595911803673,6.003618874102753e-11,0.00046361236045804597,2.8518374919359473e-09,8.427245579521617e-06,1.2381218511270576e-09,8.132535326634174e-11,7.648738150748269e-06,9.684773441134348e-06,0.006805007324647689,0.00011635840601411732,0.0003898551211630374,1.0774476033972915e-07,7.456876179157703e-09,3.797489349284148e-08,1.7358585941101262e-07,1.7414165681675383e-09,1.254886340320821e-05,0.00031664703977494,2.342264708914685e-07,0.0005302699464956599,1.5326154072842248e-05,4.563026480676236e-08,5.956567038630507e-11,6.908291212860178e-09,1.094072934330965e-06
1.7546524774767165e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413405138812767,0.0944372609773378,0.013477651414380247,0.0,0.0038551029131517374,0.026460728192516072,0.014700471568387836,5.7027729641509654e-05,2.943566958153995e-11,0.002222290413407325,6.002181141914686e-11,0.0004637003396670893,2.8516122960357226e-09,8.408767748340095e-06,1.2396717966374714e-09,8.14134654126304e-11,7.617041291769263e-06,9.697799762570674e-06,0.006803851308417445,0.00011565504077341933,0.00039007433988070953,1.0715451276605942e-07,7.4513631633494e-09,3.796983924245095e-08,1.7361364936211646e-07,1.7528108000231196e-09,1.2624697190620753e-05,0.0003183809522236741,2.3446630419239236e-07,0.0005309358969269187,1.5346768813752517e-05,4.567862122943733e-08,5.966030278800331e-11,6.907130751073696e-09,1.0955739312316857e-06
1.7565547438635671e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441332029177306,0.09442137467507093,0.013469924468861822,0.0,0.0038557243634931015,0.02649392596725016,0.014716052035977392,5.7009115777128535e-05,2.9533515186461774e-11,0.002221921341955149,6.000743075135305e-11,0.00046378827060436685,2.8513872432866675e-09,8.39030574869499e-06,1.2412213196345122e-09,8.150149978857531e-11,7.585535960627292e-06,9.710822347700947e-06,0.006802695323949419,0.00011495726069155694,0.000390293396426648,1.0656866237915624e-07,7.445854390353691e-09,3.796480295496249e-08,1.73641195200589e-07,1.7642586893675607e-09,1.2700840517351617e-05,0.00032012083616152247,2.3470598893393405e-07,0.0005316018124828675,1.5367377641834383e-05,4.5726947113256494e-08,5.975494306165341e-11,6.9059704420626855e-09,1.0970744597041847e-06
1.7584570102504178e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441323428027947,0.09440549133581393,0.013462201982906695,0.0,0.0038563405125804574,0.02652712276761299,0.014731623136955108,5.699050200081203e-05,2.9631559242078627e-11,0.002221552377828019,5.999304696018193e-11,0.0004638761532807683,2.851162337882619e-09,8.371859832927218e-06,1.2427704205443755e-09,8.158945644409363e-11,7.5542212484938495e-06,9.72384119933164e-06,0.00680153937197839,0.00011426501869599352,0.0003905122910447785,1.0598717510007015e-07,7.440349860484188e-09,3.79597846767003e-08,1.7366849861529074e-07,1.775760270891725e-09,1.2777293194390256e-05,0.0003218666785917818,2.3494552536358282e-07,0.0005322676925338925,1.5387980561528547e-05,4.577524250705715e-08,5.984959116738362e-11,6.904810289969026e-09,1.098574520062335e-06
1.7603592766372684e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44413147110299905,0.094389610955606,0.013454483954328434,0.0,0.003856951397377632,0.026560318561780483,0.014747184886232712,5.697188843991434e-05,2.972980183090991e-11,0.0022211835220141024,5.9978660265867e-11,0.0004639639877076168,2.8509375839619297e-09,8.353430250933566e-06,1.2443190997964906e-09,8.16773354301664e-11,7.523096242875679e-06,9.736856320289955e-06,0.006800383453237412,0.00011357826797859263,0.0003907310239794362,1.0541001698381501e-07,7.43484957399387e-09,3.795478445374508e-08,1.736955612833911e-07,1.7873155789139612e-09,1.2854055030984421e-05,0.0003236184665128158,2.3518491372768307e-07,0.0005329335364553739,1.5408577577308547e-05,4.5823507459695003e-08,5.994424706546593e-11,6.9036502988800615e-09,1.100074112623421e-06
