Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CH2(T)(34),C2H4X(222),CH2O2(186),C2H4X(70),CH2OX(54),CHO2X(213),CH2OH(40)
1.8161266482613139e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423206716632426,0.09275566935099977,0.013189619873498854,0.0,0.004713775099033461,0.02894798531687263,0.014359157190839045,5.953162100257844e-05,6.487856345784246e-05,0.002263924903122443,7.598076337135888e-11,0.0004704059997742999,3.5010181500816748e-09,3.704339537726397e-05,1.6774380739338094e-09,9.446083434144434e-11,6.0459505158703196e-05,1.500973870556597e-05,0.006656146817947064,1.4083107922287898e-05,0.00040463385831811775,1.1626555360237515e-07,7.428738058971552e-09,8.984094635058029e-09,2.1142405573411913e-07,7.531300110654357e-10,2.231247110063418e-05,0.002304386533393843,4.141585701701289e-06,0.0005785393328255636,9.851271826927765e-06,7.007806339502397e-09,2.3753040211656112e-05,1.8680591255974833e-10,4.4435897732150364e-08,4.100305650699298e-10,2.5763176461203236e-10,1.6405167956635092e-07,8.134865395925703e-11,1.8014866018051082e-06,1.696027319460951e-06,6.888833725024054e-15,4.230659027197739e-12,1.1162098416722978e-07,3.274342822378861e-13,4.607441740009856e-09
1.8208717338827376e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423115773930489,0.09271558650797765,0.013170481411197631,0.0,0.004718170485842625,0.02902997268309466,0.01439349310630046,5.9465996534710546e-05,6.4896808594925e-05,0.002262719698952174,7.588877060252716e-11,0.0004706154238985407,3.4989173212318984e-09,3.687185150112441e-05,1.6796873587738378e-09,9.460610273590747e-11,6.024076008912269e-05,1.5047645518948285e-05,0.006653133937214643,1.4004675769772973e-05,0.0004051377577868332,1.1576238332755538e-07,7.4140098084231455e-09,8.97908441468561e-09,2.1161673943743634e-07,7.582559838170666e-10,2.2436842340022305e-05,0.002314301719317349,4.1511077287525405e-06,0.0005801679681551852,9.838070714721493e-06,7.003931712243928e-09,2.3813029643867433e-05,1.861262128161372e-10,4.4541238391153957e-08,4.0812336643001075e-10,2.585499820984838e-10,1.6386742193942234e-07,8.149976700938006e-11,1.7977788162552915e-06,1.7003620211542975e-06,6.864682929726718e-15,4.241256274455454e-12,1.1165019406997094e-07,3.2677349604838704e-13,4.589336815904728e-09
1.8256168195041613e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4423024632323967,0.09267552416056644,0.013151371396648324,0.0,0.00472255096898977,0.029111927036590633,0.014427784850851612,5.940053141995174e-05,6.49145266998984e-05,0.0022615167532826254,7.579719201857406e-11,0.00047082450768203086,3.496828068350884e-09,3.67012133991102e-05,1.6819375766782685e-09,9.475110119942024e-11,6.00232291546684e-05,1.508550194342645e-05,0.006650122351855428,1.3926810918384073e-05,0.0004056407711172027,1.1526205663294224e-07,7.399316429567834e-09,8.974085080757271e-09,2.118087376903072e-07,7.634038455910896e-10,2.2561596913277548e-05,0.0023242362075206104,4.160616761704482e-06,0.0005817958493163373,9.824900208956995e-06,7.000063914346218e-09,2.387293933203567e-05,1.8545028378106339e-10,4.464643598677707e-08,4.062262531346027e-10,2.594683445710463e-10,1.6368360367157546e-07,8.165050451790491e-11,1.7940948769121394e-06,1.7046905999884225e-06,6.8406789677646356e-15,4.251838689073278e-12,1.1167849014472513e-07,3.261132080252107e-13,4.5713244531159e-09
1.830361905125585e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44229332917554315,0.09263548227887462,0.013132289788062555,0.0,0.004726916614444033,0.029193848397433227,0.014462032457571399,5.933522516515148e-05,6.493172137902698e-05,0.0022603160561507365,7.570602513835201e-11,0.0004710332525815582,3.4947503197543012e-09,3.6531476988236594e-05,1.6841887293629591e-09,9.489583031360844e-11,5.9806902925638896e-05,1.5123308146415439e-05,0.006647112059861869,1.3849508060754192e-05,0.00040614290159296756,1.147645519624253e-07,7.384657808603015e-09,8.969096600251033e-09,2.120000534581769e-07,7.68573637834555e-10,2.2686735198808556e-05,0.0023341900071709044,4.1701128096637565e-06,0.0005834229765226637,9.811760055994453e-06,6.99620291495063e-09,2.3932769541111526e-05,1.847780961769165e-10,4.475149061493171e-08,4.0433917962224154e-10,2.60386847960775e-10,1.635002234032054e-07,8.180086729169335e-11,1.7904345686028288e-06,1.709013075453427e-06,6.816820511019134e-15,4.262406317619172e-12,1.1170587865118887e-07,3.2545342611753565e-13,4.5534042377561505e-09
1.8351069907470087e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422841752170251,0.09259546083321996,0.013113236543713618,0.0,0.004731267487751018,0.029275736785667316,0.014496235959688047,5.927007727025064e-05,6.494839621574525e-05,0.0022591175975988044,7.56152674868489e-11,0.0004712416600442875,3.4926840041064046e-09,3.636263818287785e-05,1.6864408183719797e-09,9.504029065246647e-11,5.9591772079686235e-05,1.5161064294353349e-05,0.006644103059246455,1.3772761954123538e-05,0.0004066441524754889,1.1426984799377136e-07,7.370033832112988e-09,8.964118940201074e-09,2.1219068968762323e-07,7.737654018798983e-10,2.2812257571695324e-05,0.002344163127096535,4.1795958817803735e-06,0.0005850493499877002,9.798650006344998e-06,6.992348683220362e-09,2.3992520534499717e-05,1.8410962105930893e-10,4.485640237204336e-08,4.0246210030361465e-10,2.6130548821880476e-10,1.633172797556017e-07,8.195085613333831e-11,1.7867976790832988e-06,1.7133294669257616e-06,6.79310624864253e-15,4.272959206387855e-12,1.1173236580955081e-07,3.247941582202755e-13,4.535575755604467e-09
1.8398520763684324e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44227500135165854,0.09255545979412667,0.013094211621936315,0.0,0.00473560365403744,0.029357592221307707,0.014530395390576975,5.920508722860201e-05,6.496455477080703e-05,0.0022579213676759925,7.552491659554048e-11,0.00047144973150782413,3.4906290504228747e-09,3.6194692895328325e-05,1.6886938450790244e-09,9.518448278244762e-11,5.9377827400011065e-05,1.5198770552706165e-05,0.0066410953480414625,1.3696567419327298e-05,0.0004071445270038945,1.1377792363543723e-07,7.355444387072715e-09,8.959152067702192e-09,2.123806493065627e-07,7.789791789401878e-10,2.2938164403685598e-05,0.002354155575789152,4.189065987248327e-06,0.0005866749699248302,9.785569814588138e-06,6.98850118834515e-09,2.405219257406657e-05,1.834448298114752e-10,4.496117135504427e-08,4.005949695677913e-10,2.622242613170465e-10,1.631347713318384e-07,8.210047184121788e-11,1.7831839989849571e-06,1.7176397936687563e-06,6.769534886751974e-15,4.283497401402195e-12,1.1175795780074952e-07,3.2413541220920466e-13,4.517838592164325e-09
1.8445971619898561e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44226580757453693,0.09251547913232279,0.013075214981126812,0.0,0.0047399251780156715,0.02943941472433689,0.014564510783758648,5.9140254527280294e-05,6.498020058243337e-05,0.002256727356439785,7.543497000272559e-11,0.0004716574684002773,3.4885853880737046e-09,3.6027637036347195e-05,1.6909478106887617e-09,9.532840726255381e-11,5.916505977360526e-05,1.5236427085972673e-05,0.006638088924298736,1.3620919339869631e-05,0.0004076440283953379,1.1328875801953422e-07,7.3408893608506886e-09,8.954195949916546e-09,2.1256993522445492e-07,7.842150101180851e-10,2.3064456063257476e-05,0.002364167361406001,4.198523135297817e-06,0.000588299836547244,9.772519239291143e-06,6.9846603995457325e-09,2.4111785920147612e-05,1.8278369413882493e-10,4.506579766136718e-08,3.98737741788257e-10,2.6314316324679557e-10,1.6295269671763418e-07,8.224971520955911e-11,1.7795933217626484e-06,1.7219440748331579e-06,6.746105148146064e-15,4.294020948414585e-12,1.1178266076672962e-07,3.2347719586543873e-13,4.500192332720587e-09
1.8493422476112798e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422565938810301,0.0924755188187375,0.013056246579742465,0.0,0.004744232123988178,0.029521204314702922,0.014598582172896604,5.907557864738277e-05,6.499533716645916e-05,0.0022555355539573964,7.53454252538475e-11,0.00047186487214032183,3.486552946785621e-09,3.586146651568886e-05,1.6932027162383162e-09,9.54720646444245e-11,5.8953460189532995e-05,1.527403405768925e-05,0.006635083786089438,1.354581266089104e-05,0.0004081426598451941,1.1280233050170959e-07,7.3263686412126955e-09,8.949250554078992e-09,2.1275855033250298e-07,7.894729364014025e-10,2.3191132915572627e-05,0.002374198491772183,4.207967335201411e-06,0.0005899239500678996,9.759498042930066e-06,6.980826286078168e-09,2.4171300831555338e-05,1.8212618606360246e-10,4.5170281388939385e-08,3.968903713288033e-10,2.6406219001892724e-10,1.6277105448218712e-07,8.23985870284847e-11,1.7760254436437087e-06,1.7262423294576729e-06,6.722815772002297e-15,4.30452989290835e-12,1.1180648081069552e-07,3.228195169065147e-13,4.482636562394611e-09
1.8540873332327035e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44224736026678296,0.09243557882449852,0.013037306376301674,0.0,0.0047485245558519535,0.029602961012317377,0.014632609591795312,5.901105906432094e-05,6.500996801647858e-05,0.0022543459503071264,7.525627990180092e-11,0.00047207194413726204,3.4845316566443236e-09,3.569617724261913e-05,1.6954585625988156e-09,9.561545547242482e-11,5.874301973725233e-05,1.5311591630434764e-05,0.006632079931503836,1.3471242388286488e-05,0.0004086404245272849,1.1231862065907262e-07,7.3118821163251076e-09,8.944315847498938e-09,2.1294649750384766e-07,7.947529986510566e-10,2.3318195322437236e-05,0.002384248974383069,4.217398596275141e-06,0.0005915473106994827,9.746505991812483e-06,6.976998817238033e-09,2.4230737565586982e-05,1.8147227791967712e-10,4.5274622636175826e-08,3.950528125492579e-10,2.649813376655311e-10,1.62589843178984e-07,8.2547088084062e-11,1.77248016357812e-06,1.7305345764695172e-06,6.699665513587687e-15,4.315024280099173e-12,1.118294239973626e-07,3.221623830684496e-13,4.465170866197834e-09
1.8588324188541272e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44223810672771424,0.09239565912092948,0.013018394329383735,0.0,0.004752802537102819,0.0296846848370533,0.014666593074398335,5.8946695248104294e-05,6.50240966039895e-05,0.002253158535579681,7.516753150722665e-11,0.00047227868579109174,3.482521448096886e-09,3.553176512641905e-05,1.6977153504768276e-09,9.575858028373308e-11,5.853372960496828e-05,1.534909996583561e-05,0.006629077358651071,1.3397203587635632e-05,0.00040913732559404913,1.1183760828098188e-07,7.297429674756928e-09,8.939391797568632e-09,2.1313377959376335e-07,8.000552376202371e-10,2.3445643642413154e-05,0.002394318816406297,4.22681692786888e-06,0.0005931699186543713,9.733542856001672e-06,6.973177962364501e-09,2.4290096378032226e-05,1.8082194234744256e-10,4.537882150197401e-08,3.932250198110646e-10,2.659006022370244e-10,1.624090613465883e-07,8.269521915837004e-11,1.7689572831896076e-06,1.7348208346849668e-06,6.676653143999899e-15,4.325504154936496e-12,1.1185149635320715e-07,3.215058019537152e-13,4.447794829084477e-09
1.863577504475551e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422288332600156,0.09235575967954761,0.012999510397628665,0.0,0.004757066130839632,0.029766375808743358,0.014700532654786325,5.8882486663614724e-05,6.503772637853682e-05,0.002251973299879433,7.50791776387921e-11,0.00047248509849255816,3.480522251953642e-09,3.5368226076874056e-05,1.6999730804158638e-09,9.590143960842771e-11,5.832558107802025e-05,1.5386559224570522e-05,0.006626076065658932,1.3323691383353798e-05,0.00040963336617681805,1.1135927337129854e-07,7.283011205483285e-09,8.934478371766835e-09,2.1332039943984624e-07,8.053796939411441e-10,2.3573478230721943e-05,0.002404408024684184,4.2362223393746715e-06,0.0005947917741445984,9.720608409242573e-06,6.9693636908441714e-09,2.434937752318113e-05,1.8017515228880232e-10,4.5482878085707696e-08,3.9140694748271507e-10,2.6681997980371033e-10,1.6222870750940152e-07,8.284298102953772e-11,1.7654566067278819e-06,1.7391011228099186e-06,6.6537774498750865e-15,4.335969562104949e-12,1.1187270386671456e-07,3.2084978113423467e-13,4.430508036002408e-09
1.8683225900969746e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44221953986014945,0.09231588047206109,0.012980654539737088,0.0,0.004761315399768483,0.02984803394717801,0.014734428367174961,5.8818432770872915e-05,6.505086076785433e-05,0.0022507902333256512,7.499121587345964e-11,0.00047269118362322347,3.478533999390012e-09,3.520555600475041e-05,1.7022317527979407e-09,9.604403396957338e-11,5.8118565537308385e-05,1.542396956637566e-05,0.0066230760506736505,1.3250700957891395e-05,0.0004101285493859402,1.1088359614382321e-07,7.268626597887739e-09,8.929575537661533e-09,2.135063598622e-07,8.107264081243054e-10,2.37016994392804e-05,0.00241451660573605,4.245614840223216e-06,0.0005964128773818209,9.70770242888923e-06,6.965555972114899e-09,2.4408581253832003e-05,1.7953188098229055e-10,4.5586792487220614e-08,3.895985499450345e-10,2.6773946645581936e-10,1.6204878017840242e-07,8.299037447179847e-11,1.7619779410218318e-06,1.7433754594404467e-06,6.631037233127831e-15,4.346420546025794e-12,1.1189305248862444e-07,3.2019432814522674e-13,4.41331007194272e-09
1.8730676757183984e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4422102265248483,0.09227602147036663,0.012961826714470045,0.0,0.004765550406206778,0.029929659272103684,0.014768280245913179,5.8754533025299083e-05,6.506350317800603e-05,0.0022496093260536915,7.490364379674593e-11,0.00047289694255552706,3.4765566219483214e-09,3.504375082226254e-05,1.704491367845122e-09,9.618636388330678e-11,5.791267445774826e-05,1.5461331150049605e-05,0.006620077311859677,1.3178227550726818e-05,0.00041062287831103737,1.1041055701723505e-07,7.254275741764423e-09,8.924683262916329e-09,2.136916636636207e-07,8.1609542056682e-10,2.383030761672901e-05,0.002424644565760306,4.254994439880948e-06,0.0005980332285772839,9.694824695833332e-06,6.961754775669451e-09,2.4467707821299282e-05,1.7889210195828006e-10,4.569056480682109e-08,3.8779978159636e-10,2.686590583019843e-10,1.6186927785187062e-07,8.313740025554502e-11,1.7585210954334504e-06,1.7476438630633733e-06,6.608431310694349e-15,4.356857150858354e-12,1.1191254813217483e-07,3.195394504148098e-13,4.396200521988468e-09
1.877812761339822e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44220089325111367,0.09223618264654734,0.012943026880648875,0.0,0.004769771212087258,0.030011251803221135,0.014802088325481322,5.869078687796314e-05,6.507565699352604e-05,0.002248430568216138,7.481645900296557e-11,0.0004731023766528472,3.4745900515393427e-09,3.4882806443523663e-05,1.7067519256210674e-09,9.632842985892158e-11,5.7707899406763315e-05,1.5498644133458313e-05,0.00661707984739947,1.310626645748204e-05,0.00041111635602117966,1.0994013661481186e-07,7.2399585273207125e-09,8.919801515293325e-09,2.1387631362977524e-07,8.214867715406081e-10,2.3959303108378643e-05,0.002434791910636727,4.264361147854659e-06,0.000599652827941791,9.681974994434785e-06,6.957960071058973e-09,2.4526757475421537e-05,1.782557890342974e-10,4.579419514527654e-08,3.8601059685754476e-10,2.6957875147092434e-10,1.616901990160812e-07,8.32840591473718e-11,1.7550858818130244e-06,1.7519063520568332e-06,6.5859585142651994e-15,4.367279420501455e-12,1.1193119667334444e-07,3.1888515536035195e-13,4.379178971361741e-09
1.8825578469612458e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44219154003621397,0.09219636397287008,0.012924254997155058,0.0,0.004773977878962,0.030092811560183792,0.01483585264048925,5.862719377582889e-05,6.508732557755744e-05,0.0022472539499839043,7.47296590954657e-11,0.0004733074872695618,3.4726342204436687e-09,3.4722718784986925e-05,1.7090134260325958e-09,9.647023239895272e-11,5.750423204280078e-05,1.5535908673540206e-05,0.006614083655493283,1.3034813029102688e-05,0.0004116089855650768,1.0947231576002936e-07,7.225674845179147e-09,8.914930262655896e-09,2.140603125293796e-07,8.269005011938783e-10,2.408868625623553e-05,0.0024449586459287073,4.273714973688359e-06,0.0006012716756856746,9.669153112453416e-06,6.954171827896421e-09,2.4585730464569436e-05,1.7762291631042031e-10,4.58976836038076e-08,3.842309501768481e-10,2.7049854211090465e-10,1.615115421459818e-07,8.343035191012553e-11,1.751672114455079e-06,1.756162944690847e-06,6.563617690038344e-15,4.377687398594879e-12,1.1194900395109307e-07,3.182314503595149e-13,4.3622450054695514e-09
1.8873029325826695e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421821668776838,0.09215656542178334,0.012905511022930062,0.0,0.004778170468006247,0.030174338562596187,0.014869573225674466,5.8563753161990106e-05,6.509851227199015e-05,0.0022460794615473036,7.464324168684837e-11,0.00047351227575110987,3.470689061313051e-09,3.456348376587326e-05,1.7112758688312626e-09,9.661177199926023e-11,5.730166411388611e-05,1.55731249263113e-05,0.0066110887343589775,1.2963862671106422e-05,0.0004121007699712742,1.0900707547195643e-07,7.211424586378871e-09,8.910069472976267e-09,2.1424366311437382e-07,8.323366495653887e-10,2.4218457399056064e-05,0.0024551447768854672,4.283055926959004e-06,0.000602889772018767,9.656358840982264e-06,6.950390015859841e-09,2.464462703565373e-05,1.7699345816479857e-10,4.6001030284082435e-08,3.824607960346764e-10,2.714184263873879e-10,1.613333057058479e-07,8.357627930296029e-11,1.7482796100553227e-06,1.7604136591278975e-06,6.54140769848512e-15,4.388081128520825e-12,1.1196597576759911e-07,3.175783426378789e-13,4.345398209948479e-09
1.8920480182040932e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44217277377332215,0.09211678696591498,0.012886794916975232,0.0,0.00478234904002226,0.0302558328300125,0.014903250115900398,5.850046447590025e-05,6.510922039759761e-05,0.0022449070931170726,7.455720439918328e-11,0.0004737167434340522,3.468754507171567e-09,3.4405097308589145e-05,1.7135392536149677e-09,9.675304914911259e-11,5.710018745620762e-05,1.5610293046870188e-05,0.006608095082231801,1.289341084268765e-05,0.00041259171224837185,1.0854439696653581e-07,7.197207642378178e-09,8.905219114335917e-09,2.1442636812008992e-07,8.377952565633965e-10,2.434861687226124e-05,0.0024653503084443025,4.29238401728421e-06,0.0006045071171503713,9.643591974382132e-06,6.946614604695467e-09,2.4703447434133347e-05,1.7636738924924988e-10,4.6104235288211635e-08,3.807000889482226e-10,2.7233840048629433e-10,1.611554881499201e-07,8.372184208137344e-11,1.7449081876683954e-06,1.7646585134235086e-06,6.5193274140901e-15,4.398460653405352e-12,1.1198211788849662e-07,3.16925839443875e-13,4.328638170708351e-09
1.8967931038255169e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421633607211916,0.09207702857806993,0.012868106638351591,0.0,0.004786513655443095,0.030337294381935075,0.014936883346154638,5.843732715359379e-05,6.511945325417262e-05,0.002243736834925363,7.447154486420845e-11,0.0004739208916461335,3.4668304914165853e-09,3.424755533913064e-05,1.7158035798295988e-09,9.689406433126895e-11,5.6899793992734514e-05,1.564741318940315e-05,0.006605102697364199,1.2823453055893234e-05,0.00041308181538515933,1.0808426165042042e-07,7.183023905055679e-09,8.900379154927945e-09,2.1460843026542257e-07,8.432763619719404e-10,2.447916500798544e-05,0.002475575245232723,4.301699254316145e-06,0.0006061237112892388,9.6308523102178e-06,6.942845564220824e-09,2.4762191904023418e-05,1.7574468448497899e-10,4.620729871874273e-08,3.789487834759434e-10,2.732584606124948e-10,1.6097808792301837e-07,8.386704099725873e-11,1.7415576686666608e-06,1.768897525526824e-06,6.4973757251272084e-15,4.408826016119851e-12,1.1199743604311007e-07,3.1627394796890585e-13,4.311964473974341e-09
1.9015381894469406e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44215392771961637,0.09203729023122822,0.012849446146179758,0.0,0.004790664374336253,0.03041872323781308,0.014970472951547239,5.8374340627902844e-05,6.51292141206621e-05,0.0022425686772266965,7.438626072352382e-11,0.00047412472170634256,3.464916947819703e-09,3.409085378747982e-05,1.7180688467706442e-09,9.703481802206171e-11,5.670047573185379e-05,1.568448550718933e-05,0.006602111578025614,1.275398487485544e-05,0.0004135710823508639,1.0762665111753507e-07,7.168873266711678e-09,8.89554956306516e-09,2.1478985225299482e-07,8.487800054631283e-10,2.461010213510566e-05,0.0024858195915706182,4.3110016477395254e-06,0.0006077395546435409,9.618139649195125e-06,6.93908286432764e-09,2.4820860687903367e-05,1.7512531905835016e-10,4.631022067865489e-08,3.772068342219533e-10,2.7417860298770203e-10,1.6080110346114264e-07,8.401187679895431e-11,1.7382278766996082e-06,1.773130713281191e-06,6.475551533431979e-15,4.419177259282517e-12,1.1201193592468739e-07,3.156226752532129e-13,4.295376706328317e-09
1.9062832750683643e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44214447476718116,0.09199757189854263,0.012830813399639764,0.0,0.004794801256407367,0.030500119417041175,0.015004018967308944,5.8311504328666324e-05,6.513850625530071e-05,0.0022414026102988895,7.430134962877363e-11,0.0004743282349249718,3.463013810527576e-09,3.393498858798897e-05,1.7203350535847706e-09,9.717531069147774e-11,5.650222476603678e-05,1.572151015260577e-05,0.006599121722502299,1.2685001915021325e-05,0.00041405951609527165,1.0717154715049749e-07,7.1547556200701165e-09,8.890730307179805e-09,2.149706367693173e-07,8.543062265765252e-10,2.474142857918205e-05,0.0024960833514725287,4.320291207278984e-06,0.000609354647420846,9.605453795099708e-06,6.9353264749846235e-09,2.487945402692498e-05,1.7450926841673896e-10,4.641300127135391e-08,3.7547419584028886e-10,2.7509882385426934e-10,1.6062453319205342e-07,8.415635023127928e-11,1.7349186376541837e-06,1.7773580944247474e-06,6.453853754160354e-15,4.429514425259778e-12,1.120256231906306e-07,3.14972028378879e-13,4.2788744547490775e-09
1.911028360689788e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44213500186272997,0.09195787355333664,0.012812208357970943,0.0,0.004798924361003777,0.03058148293895824,0.015037521428789502,5.8248817682932765e-05,6.514733289574391e-05,0.0022402386244439387,7.421680924182008e-11,0.00047453143260367894,3.4611210140625494e-09,3.377995567975432e-05,1.7226021992714672e-09,9.731554280323943e-11,5.630503327053798e-05,1.5758487277132558e-05,0.006596133129097116,1.2616499842414726e-05,0.0004145471195489687,1.0671893171477324e-07,7.14067085827937e-09,8.885921355823403e-09,2.1515078648495255e-07,8.598550647221584e-10,2.487314466248092e-05,0.002506366528649843,4.329567942692192e-06,0.0006109689898280971,9.592794554736801e-06,6.931576366240264e-09,2.493797216082061e-05,1.7389650826450203e-10,4.651564060066676e-08,3.737508230390505e-10,2.760191194734797e-10,1.6044837553583423e-07,8.430046203558428e-11,1.7316297796159554e-06,1.7815796865910052e-06,6.432281315578568e-15,4.43983755616782e-12,1.1203850346272625e-07,3.143220143857696e-13,4.26245730665137e-09
1.9157734463112117e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421255090053644,0.09191819516910243,0.012793630980471782,0.0,0.004803033747118017,0.030662813822846177,0.015070980371456068,5.818628011515649e-05,6.51556972591994e-05,0.002239076709988877,7.413263723490695e-11,0.0004747343160355448,3.459238493323194e-09,3.3625751006978886e-05,1.7248702826847314e-09,9.74555148148851e-11,5.610889350212124e-05,1.5795417031357977e-05,0.006593145796129362,1.2548474372855405e-05,0.000415033895623454,1.0626878695411352e-07,7.126618874913077e-09,8.881122677679447e-09,2.1533030405467272e-07,8.654265592056847e-10,2.5005250704052985e-05,0.00251666912651281,4.3388318637667375e-06,0.0006125825820715907,9.580161737872544e-06,6.927832508225439e-09,2.499641532791114e-05,1.7328701455902996e-10,4.6618138770836654e-08,3.7203667058442186e-10,2.769394861215649e-10,1.6027262890543584e-07,8.44442129498003e-11,1.7283611328310868e-06,1.7857955073094436e-06,6.410833158853689e-15,4.450146693874027e-12,1.1205058232737291e-07,3.136726400855508e-13,4.2461248499236964e-09
1.9205185319326354e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421159961944423,0.09187853671949887,0.012775081226499781,0.0,0.004807129473391288,0.030744112087928762,0.01510439583089152,5.812389104738816e-05,6.516360254255817e-05,0.002237916857286596,7.404883129081522e-11,0.00047493688650513603,3.4573661835848386e-09,3.347237051932599e-05,1.7271393025346994e-09,9.759522717784879e-11,5.591379779781191e-05,1.5832299564983696e-05,0.006590159721934572,1.2480921271255156e-05,0.0004155198472114256,1.0582109519389437e-07,7.112599563971982e-09,8.876334241560166e-09,2.155091921176082e-07,8.710207491963689e-10,2.513774701962092e-05,0.002526991148172874,4.348082980329908e-06,0.0006141954243569541,9.567555157176392e-06,6.924094871155825e-09,2.5054783765114236e-05,1.7268076350685854e-10,4.672049588651819e-08,3.703316933045933e-10,2.7785992009587785e-10,1.6009729170720451e-07,8.45876037084685e-11,1.7251125296690792e-06,1.7900055740060975e-06,6.389508237819104e-15,4.460441879998426e-12,1.1206186533580687e-07,3.13023912368796e-13,4.229876672965403e-09
1.925263617554059e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4421064634295768,0.09183889817834942,0.012756559055471324,0.0,0.004811211598116896,0.030825377753370572,0.015137767842792922,5.8061649899459856e-05,6.517105192252414e-05,0.002236759056716636,7.396538910301083e-11,0.00047513914528856234,3.455504020499868e-09,3.3319810172263353e-05,1.7294092573892945e-09,9.773468033753972e-11,5.5719738573669e-05,1.586913502682974e-05,0.006587174904864342,1.2413836350826469e-05,0.00041600497718680476,1.0537583893425174e-07,7.098612819884291e-09,8.871556016400684e-09,2.1568745329740504e-07,8.766376737243641e-10,2.5270633921628508e-05,0.002537332596444714,4.357321302241377e-06,0.0006158075168891278,9.554974628164673e-06,6.920363425334463e-09,2.511307770795253e-05,1.720777315598698e-10,4.682271205277258e-08,3.6863584609357923e-10,2.7878041771345565e-10,1.5992236234139563e-07,8.473063504279151e-11,1.7218838045862147e-06,1.7942099040041488e-06,6.368305518779614e-15,4.470723155915228e-12,1.1207235800432699e-07,3.123758381287383e-13,4.21371236472268e-09
1.930008703175483e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4420969107106342,0.09179927951964034,0.012738064426861543,0.0,0.0048152801792435695,0.03090661083827589,0.015171096442969887,5.799955608916339e-05,6.51780485557433e-05,0.002235603298685949,7.388230837578322e-11,0.00047534109365353534,3.453651940097963e-09,3.316806592739648e-05,1.7316801456758805e-09,9.787387473342096e-11,5.552670832358527e-05,1.590592356483986e-05,0.006584191343286152,1.2347215472442247e-05,0.0004164892884050206,1.0493300084669283e-07,7.0846585375061596e-09,8.8667879712817e-09,2.158650902023765e-07,8.822773717208868e-10,2.5403911719299805e-05,0.0025476934738483813,4.366546839390083e-06,0.0006174188598723464,9.542419969145476e-06,6.916638141154018e-09,2.5171297390561602e-05,1.714778954115715e-10,4.692478737506235e-08,3.6694908391490284e-10,2.7970097530506434e-10,1.5974783920266812e-07,8.487330768067846e-11,1.7186747940898516e-06,1.798408514524522e-06,6.347223980314815e-15,4.4809905627542455e-12,1.1208206581451778e-07,3.1172842399491247e-13,4.197631514723292e-09
