Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),H2OX(23),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70)
2.1586921381887125e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230716964350665,0.11866986006396507,0.02282156615269952,6.73320532537776e-38,2.75153497080963e-23,1.7871909991556474e-15,2.2808372328758133e-25,2.4095647777641772e-23,2.0866001640128002e-49,1.90521746017731e-09,2.1021340791693922e-45,1.9052110306217533e-09,2.976392935493306e-31,2.3471748070001025e-30,2.8591825795447318e-39,3.298398266998016e-40,6.270166050661054e-17,4.396265462199938e-31,1.0404844919062783e-07,3.0807089883107905e-09,1.5001841574831763e-11,7.182115751207705e-18,1.9317929612001122e-16,1.1409989246894686e-11,5.215028121037549e-15,9.380203445091714e-14,8.242162940377103e-13,2.944397317925513e-23,1.4738524978457926e-21,2.4727559468251227e-28,1.7252558962148262e-16,4.9799696764549074e-33,2.53443071352091e-35,8.586353115496591e-17,4.04804354566688e-24,4.347315586422551e-41,4.0662218623975837e-35,5.684983261492916e-35,4.1222005689488e-38
2.614248274112373e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071470294161,0.11866983770177396,0.022821565827633263,2.6515852593214417e-37,4.88787767763964e-23,2.6204309879979307e-15,6.089116795042707e-25,4.279371774334089e-23,8.42169655908742e-49,2.307282080550108e-09,6.660942537081151e-45,2.307272662463531e-09,6.401221979871979e-31,5.045208048748629e-30,9.357246966460826e-39,1.0783509614931367e-39,9.195823095633429e-17,9.470439362842508e-31,1.2600597275891513e-07,3.730841259381561e-09,1.8833700906815033e-11,8.818599758303078e-18,2.8260206116235595e-16,1.3596478123272067e-11,6.21752986809252e-15,1.1297934429617037e-13,1.2203096611852329e-12,6.435319900550718e-23,2.6172369158005946e-21,4.3556626391251755e-28,2.5200097641662416e-16,1.6258716141292497e-32,8.049114121147395e-35,1.2000798471846542e-16,6.033464192944648e-24,1.7178533258196855e-40,8.763416026190398e-35,1.8171155805232015e-34,1.0186745745346544e-37
3.016965581628957e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523071270381487,0.1186698179333685,0.02282156554027065,7.270234955656544e-37,7.513405408646146e-23,3.489159917490301e-15,1.2628236958822764e-24,6.576993901743686e-23,2.3519511036154612e-48,2.6627122485999225e-09,1.5735876760644988e-44,2.6626997186814533e-09,1.1353030389103373e-30,8.94504708168783e-30,2.2524546068981149e-38,2.5935637945634237e-39,1.2247211914181105e-16,1.673026213752247e-30,1.454166469815394e-07,4.305566235984004e-09,2.2400941985069984e-11,1.0265605359253328e-17,3.755376704920546e-16,1.5469707457175734e-11,7.076402587632554e-15,1.2940936966158885e-13,1.630681200363577e-12,1.150241969291164e-22,4.021985187980973e-21,6.6188094560678755e-28,3.344209446286546e-16,3.905876807765715e-32,1.8931373405576893e-34,1.5484280408722912e-16,8.099845389988802e-24,4.726441801653362e-40,1.5487429544903647e-34,4.294698033199936e-34,1.981441897047775e-37
3.419682889145541e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307107046765,0.11866979816501042,0.02282156525290804,1.7448567746065454e-36,1.0942468198071027e-22,4.4818025061091e-15,2.3818751609693148e-24,9.577481618752514e-23,5.741577878141279e-48,3.0181424413257925e-09,3.334218556615947e-44,3.018126359898851e-09,1.873825093844991e-30,1.4760308771669064e-29,4.83531155147391e-38,5.562948323790785e-39,1.5735039988302128e-16,2.741784398949089e-30,1.648272737699304e-07,4.8802911545452366e-09,2.613184580572699e-11,1.1712921284587854e-17,4.814118470229956e-16,1.7288649941450042e-11,7.910384856689617e-15,1.4536327252778888e-13,2.09585674780285e-12,1.9058878424066068e-22,5.856150839240683e-21,9.507430079344733e-28,4.281259314065462e-16,8.368100257305316e-32,3.978533838764563e-34,1.9404199657642384e-16,1.0450782285800917e-23,1.1383198901743153e-39,2.539120327248952e-34,9.064560854667505e-34,3.5159281110488143e-37
3.822400196662125e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230708705527,0.11866977839669969,0.02282156496554545,3.779397535831211e-36,1.528228898264562e-22,5.59827882944927e-15,4.175451848534105e-24,1.337458513136425e-22,1.2635068886071641e-47,3.373572657574828e-09,6.494133985574292e-44,3.373552586190468e-09,2.9247324460976436e-30,2.303440257953985e-29,9.503214005187768e-38,1.0924457067497037e-38,1.965930681030741e-16,4.2401676453089936e-30,1.8423785312419714e-07,5.455016015065164e-09,3.0021676504383125e-11,1.3160527046475724e-17,6.001376296229827e-16,1.905488057063424e-11,8.720198813300313e-15,1.608546601941835e-13,2.614248341462914e-12,2.978487451747492e-22,8.176882970095317e-21,1.3075981694701715e-27,5.329937920719235e-16,1.6414494441626412e-31,7.6680001268076035e-34,2.376055550938178e-16,1.307925593003252e-23,2.4760116171676514e-39,3.928317359373736e-34,1.7536007621479944e-33,5.813603072596579e-37
4.225117504178709e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307067063668,0.11866975862843636,0.02282156467818287,7.552626705307195e-36,2.0640072917998709e-22,6.838511272497427e-15,6.906247884697298e-24,1.806204137385747e-22,2.5632448525215794e-47,3.729002896231713e-09,1.1830035011893708e-43,3.7289783976289095e-09,4.365690365766831e-30,3.4378683889603737e-29,1.7419271605186795e-37,2.000851347915036e-38,2.402001187256282e-16,6.2617261081622184e-30,2.0364838504444895e-07,6.029740817543454e-09,3.4065835158306955e-11,1.4608447691409254e-17,7.316286414858172e-16,2.0769928683497295e-11,9.50654565415588e-15,1.7589708652320895e-13,3.1843137099714215e-12,4.443051879213628e-22,1.1041293073265195e-20,1.7373068537912984e-27,6.489037035584128e-16,3.002967123845316e-31,1.3799017000443243e-33,2.8553347254772435e-16,1.5978423134075756e-23,4.969862346804216e-39,5.803519907811316e-34,3.1662891986202795e-33,9.090182904462613e-37
4.627834811695293e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523070470719638,0.11866973886022038,0.022821564390820306,1.4139852754245206e-35,2.712300781354401e-22,8.20242446423514e-15,1.0895202431391132e-23,2.373357491660738e-22,4.868875231311107e-47,4.084433156217606e-09,2.0405648152095336e-43,4.084403794284695e-09,6.2829816437130255e-30,4.947245445416311e-29,3.017163065443722e-37,3.4629372410490923e-38,2.8817154667539263e-16,8.905963878967078e-30,2.2305886953079525e-07,6.604465561979729e-09,3.825985627209471e-11,1.605671865540348e-17,8.757990862943691e-16,2.2435279256267343e-11,1.0270106235814823e-14,1.9050368885230366e-13,3.804555342999512e-12,6.381246818665057e-22,1.4506456059696688e-20,2.2441846176233426e-27,7.757361504315477e-16,5.19145572235708e-31,2.3483411448198977e-33,3.3782574184750454e-16,1.9141615225981494e-23,9.345562526402518e-39,8.257576092058497e-34,5.4050211009606e-33,1.3583481444045587e-36
5.030552119211877e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523070270801613,0.11866971909205176,0.02282156410345775,2.5081277298576816e-35,3.483826457061156e-22,9.689945212005892e-15,1.6526350846698124e-23,3.048289885073602e-22,8.758982508278898e-47,4.439863436489036e-09,3.36357016774219e-43,4.439828776226323e-09,8.771502889800215e-30,6.906296276656033e-29,4.986403302499004e-37,5.71872415461097e-38,3.4050734687809556e-16,1.2277621774959765e-29,2.4246930658334576e-07,7.179190248373684e-09,4.2599404020655965e-11,1.7505354478499187e-17,1.0325637442849326e-15,2.4052374200236762e-11,1.101154167685348e-14,2.0468705445577634e-13,4.473519327714838e-12,8.881055661625766e-22,1.8629411288057092e-20,2.8320406441283954e-27,9.133729106101608e-16,8.56351350750821e-31,3.815335478404148e-33,3.944823559035365e-16,2.256233641628411e-23,1.6647886271189504e-38,1.1388342825729368e-33,8.806725120881779e-33,1.9551242064377108e-36
5.433269426728461e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307007088265,0.11866969932393051,0.02282156381609521,4.2490191861555004e-35,4.389299754660835e-22,1.1301002447654479e-14,2.4250724335701255e-23,3.840371548402596e-22,1.504296621800151e-46,4.795293736036994e-09,5.334562540960519e-43,4.795253343520319e-09,1.1934761473412585e-29,9.396540439379625e-29,7.919784025132726e-37,9.076053677847274e-38,3.972075142604095e-16,1.6486113033826189e-29,2.6187969620221024e-07,7.753914876725077e-09,4.708026886500215e-11,1.8954360741475672e-17,1.2018379689488282e-15,2.56226134266044e-11,1.1731493834183492e-14,2.1845941208487282e-13,5.189794092843738e-12,1.2036506433278012e-21,2.3467163409565053e-20,3.504208958783671e-27,1.0616970434459805e-15,1.3575623886927522e-30,5.960257990451379e-33,4.555033076271445e-16,2.623425893297761e-23,2.8319298669892796e-38,1.5298171092412338e-33,1.379462309232235e-32,2.7269382315472592e-36
5.835986734245045e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230698709627903,0.11866967955585665,0.02282156352873268,6.923731902472954e-35,5.439434509195869e-22,1.3035527148324375e-14,3.4591969361891145e-23,4.758971734202432e-22,2.4844898825103276e-46,5.150724053885603e-09,8.18676405569877e-43,5.15067749623131e-09,1.5884870989776846e-29,1.2506292248106458e-28,1.2160354505080508e-36,1.3925355597996357e-37,4.582720437498041e-16,2.1644726735322361e-29,2.8129003838749865e-07,8.328639447033675e-09,5.1698362763740006e-11,2.0403750250964368e-17,1.38353768208354e-15,2.7147356412292402e-11,1.2430586022824525e-14,2.318327257156417e-13,5.9520087497408815e-12,1.594727247524564e-21,2.907668361028734e-20,4.263593324449174e-27,1.2205928719047047e-15,2.0805478687222173e-30,9.004635026499395e-33,5.208885899304511e-16,3.0151215980071796e-23,4.6328301965272794e-38,2.0093178552652688e-33,2.0893212555433047e-32,3.702945751053774e-36
6.238704041761629e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230696710420715,0.11866965978783015,0.022821563241370163,1.0909507570091987e-34,6.644942989949392e-22,1.489345228496006e-14,4.8149893757877806e-23,5.813458778609485e-22,3.967225259781142e-46,5.506154389091261e-09,1.2211322230808293e-42,5.506101234422077e-09,2.0742548277207884e-29,1.6330660807743048e-28,1.8133668093430273e-36,2.075038066893204e-37,5.237009302745072e-16,2.7870140512020075e-29,3.007003331393213e-07,8.903363959299227e-09,5.644971621950422e-11,2.185354048855563e-17,1.5775793704817779e-15,2.8627923218054847e-11,1.3109423493572306e-14,2.4481859553397277e-13,6.758832173698274e-12,2.071841650583151e-21,3.5514910418892764e-20,5.112694650068531e-27,1.3899459707060603e-15,3.096738516891318e-30,1.3216302177806504e-32,5.90638195726338e-16,3.430719836719424e-23,7.327671546812269e-38,2.5882803810526046e-33,3.0738432269150847e-32,4.913705226662859e-36
6.641421349278213e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523069471120533,0.118669640019851,0.022821562954007654,1.6693426704625122e-34,8.016535941606812e-22,1.687471276176888e-14,6.560451979638261e-23,7.013200172449764e-22,6.151252677380305e-46,5.861584740741608e-09,1.7766636325083338e-42,5.861524558153599e-09,2.6637109871069637e-29,2.09715500467953e-28,2.6360156211776467e-36,3.014203067253328e-37,5.934941687634727e-16,3.5281879556592026e-29,3.201105804577885e-07,9.4780884135215e-09,6.133047472215217e-11,2.3303743128775256e-17,1.7838800819383674e-15,3.006559568534714e-11,1.3768593970250249e-14,2.574282262384642e-13,7.608971839270788e-12,2.646009141819641e-21,4.283875065623415e-20,6.0536421660281405e-27,1.5696431520863267e-15,4.4932017790197196e-30,1.891413936854698e-32,6.647521179284129e-16,3.8696351231017865e-23,1.125353228968209e-37,3.277931071308435e-33,4.408999819485371e-32,6.390993889172015e-36
7.044138656794797e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523069271198214,0.11866962025191923,0.022821562666645163,2.489006192760964e-34,9.564922616072753e-22,1.8979245369776986e-14,8.771909310158501e-23,8.367562611523192e-22,9.292446797028652e-46,6.217015107954761e-09,2.5286730476170555e-42,6.216947467485108e-09,3.3706469242114716e-29,2.6537658743483443e-28,3.7465631591835506e-36,4.281004844698633e-37,6.676517541464066e-16,4.4001927408296693e-29,3.395207803430107e-07,1.0052812809700278e-08,6.633689589269913e-11,2.4754366636345628e-17,2.0023574220958426e-15,3.14616183545661e-11,1.4408668063095306e-14,2.696725299871899e-13,8.501172799469963e-12,3.32873161988109e-21,5.1105080163872103e-20,7.088216130598847e-27,1.7595724546107284e-15,6.374300892544688e-30,2.6472274985156133e-32,7.432303494510359e-16,4.331297051420292e-23,1.6838056065834168e-37,4.089743097015269e-33,6.184129921268756e-32,8.167672716688915e-36
7.44685596431138e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523069071275148,0.11866960048403484,0.02282156237928268,3.626490638740659e-34,1.1300810813482287e-21,2.1206988727051992e-14,1.1534393250403917e-22,9.885912062627202e-22,1.3716067967079743e-45,6.572445489878304e-09,3.5292030197136585e-42,6.572369962474144e-09,4.20971332300524e-29,3.314448056119501e-28,5.219501311340205e-36,5.959830172272243e-37,7.461736813537418e-16,5.415422973725465e-29,3.589309327950987e-07,1.0627537147835338e-08,7.14653459238845e-11,2.6205423197168598e-17,2.2329295503630786e-15,3.28171996468361e-11,1.5030199837094895e-14,2.8156214245963463e-13,9.434216488369522e-12,4.1319686245766425e-21,6.037074474169504e-20,8.217877455648062e-27,1.959623128714144e-15,8.863859555943608e-30,3.6325176820331466e-32,8.260728832092966e-16,4.815149809484708e-23,2.461612059624883e-37,5.035390840152942e-33,8.503211615035608e-32,1.0277515685192174e-35
7.849573271827964e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230688713513717,0.1186695807161978,0.02282156209192021,5.175688302796111e-34,1.3234906917140473e-21,2.3557883227846063e-14,1.4941961468575512e-22,1.1577613815924282e-21,1.9829075580632403e-45,6.927875885688433e-09,4.8399763284604764e-42,6.927792043176588e-09,5.196419896371429e-29,4.091430407634941e-28,7.142495848851698e-36,8.149879646268644e-37,8.290599453166276e-16,6.586429362792758e-29,3.7834103781416324e-07,1.1202261427926473e-08,7.671229664113954e-11,2.7656925897678152e-17,2.4755151763562023e-15,3.413351286946759e-11,1.563372726480153e-14,2.93107347273102e-13,1.040691979164715e-11,5.068113214662691e-21,7.069256094564511e-20,9.44379056871643e-27,2.169685624149272e-15,1.2107135228299758e-29,4.8972295473978275e-32,9.132797121190005e-16,5.320651844637579e-23,3.5247419581298834e-37,6.126713019484168e-33,1.1485965749168908e-31,1.275507141750047e-35
8.252290579344548e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523068671426919,0.11866956094840814,0.022821561804557758,7.250542762179945e-34,1.5377915932596552e-21,2.6031870985845577e-14,1.90980453457811e-22,1.3452032543932821e-21,2.813522036888032e-45,7.283306294589011e-09,6.533598696147884e-42,7.283213709646732e-09,6.347135039298263e-29,4.997621280714954e-28,9.617866801669272e-36,1.0966809921907949e-36,9.163105409668847e-16,7.925875899257621e-29,3.9775109540031516e-07,1.1776985649973492e-08,8.207432210812584e-11,2.9108884107374295e-17,2.730033555859531e-15,3.541169733794569e-11,1.621977270160631e-14,3.043181065043706e-13,1.1418133894569171e-11,6.149964971160643e-21,8.212731697789935e-20,1.0766849374332279e-26,2.389651575785725e-15,1.6273123395978825e-29,6.49828743717204e-32,1.004850829096627e-15,5.847275503700071e-23,4.953596447910106e-37,7.375673194540548e-33,1.5269093341834089e-31,1.5635513483888695e-35
8.655007886861132e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523068471501824,0.11866954118066583,0.02282156151719531,9.987666271544619e-34,1.7740541520227914e-21,2.862889578720153e-14,2.4115724668597173e-22,1.5518532345952195e-21,3.925036631356676e-45,7.638736715810768e-09,8.694721398626351e-42,7.63863496193732e-09,7.679085535106051e-29,6.046608523821101e-28,1.2763952228292713e-35,1.4544240062423443e-36,1.0079254632369921e-15,9.446507430730245e-29,4.171611055536659e-07,1.2351709813976206e-08,8.754809576525818e-11,3.056130619324432e-17,2.9964044873560225e-15,3.665285930447275e-11,1.678884335637653e-14,3.152041380538655e-13,1.2466743276416146e-11,7.390708196401599e-21,9.473177342357464e-20,1.2187697525213095e-26,2.619413791492487e-15,2.1556655368235485e-29,8.500014607071541e-32,1.1007862270593149e-15,6.394506672273255e-23,6.845054479959735e-37,8.794329773045546e-33,2.000731635525365e-31,1.8954525399383195e-35
9.057725194377716e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523068271576118,0.11866952141297092,0.022821561229832883,1.3549332604920318e-33,2.0333486030201797e-21,3.13489030402632e-14,3.0118014729577603e-22,1.778647679591002e-21,5.392039467542547e-45,7.994167148610484e-09,1.1421333934327807e-41,7.994055800099578e-09,9.210356237795845e-29,7.252659484765291e-28,1.6716633171366285e-35,1.903543578880621e-36,1.10390470706006e-15,1.1161116596304425e-28,4.365710682743265e-07,1.2926433919934444e-08,9.313038747940161e-11,3.201420258981605e-17,3.2745483082506925e-15,3.7858072951696754e-11,1.7341431778354685e-14,3.2577488641875794e-13,1.3551664746353814e-11,8.803888595750051e-21,1.0856266403915153e-19,1.3706749726226677e-26,2.8588662389888773e-15,2.818073462720865e-29,1.0974568726373695e-31,1.2010858989248377e-15,6.961844386253937e-23,9.314674926589065e-37,1.0394805373521006e-32,2.5874499071531555e-31,2.2748182249784964e-35
9.863159809410885e-13,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523067871722998,0.11866948187772317,0.02282156065510806,2.39419997264176e-33,2.62531348515451e-21,3.715765438151301e-14,4.5619593785824225e-22,2.2964151534488316e-21,9.767512415194558e-45,8.70502804609658e-09,1.90376450867651e-41,8.704896234236767e-09,1.2947486311575294e-28,1.0196419460357936e-27,2.7681928874736306e-35,3.148021297902372e-36,1.3089561391006459e-15,1.522352011572005e-28,4.7539085141802303e-07,1.4075881957716804e-08,1.0460807114174685e-10,3.4921454254009555e-17,3.865838641771997e-15,4.016479689822884e-11,1.8399060784442837e-14,3.4600680966943503e-13,1.582626774687324e-11,1.2203431779050254e-20,1.4013055281001013e-19,1.7040078456579632e-26,3.366423427965475e-15,4.649686517654831e-29,1.7672376898254754e-31,1.4147780360386098e-15,8.154899593577796e-23,1.6558522324085957e-36,1.4189878791010115e-32,4.179281772006287e-31,3.1905125196532987e-35
1e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523067803789304,0.11866947516085803,0.02282156055746457,2.6244674139262494e-33,2.7360823461250615e-21,3.819337622912848e-14,4.878176198129709e-22,2.3933002792794355e-21,1.0751818198795872e-44,8.825800535927e-09,2.0677767495330196e-41,8.825665078924828e-09,1.3680687472903315e-28,1.0774017384682071e-27,3.0031269851139475e-35,3.414437144006329e-36,1.3455284822254355e-15,1.6003271836090392e-28,4.819861618728573e-07,1.4271168660128114e-08,1.0659823821870016e-10,3.541558218227133e-17,3.9708999608356994e-15,4.054340263348887e-11,1.857265085423092e-14,3.493274947423407e-13,1.6226147856630805e-11,1.2863284104271847e-20,1.460364817629097e-19,1.7645494155991526e-26,3.4564062966474646e-15,5.0412057995655205e-29,1.9082764444514589e-31,1.4528183802546902e-15,8.365122093570327e-23,1.8169309337319386e-36,1.4918759753000355e-32,4.5150166441037915e-31,3.3685041971388087e-35
1.0588050962940735e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230675118534064,0.11866944629616218,0.02282156013785577,3.837892623865713e-33,3.247584977010307e-21,4.280561453001193e-14,6.438450928474727e-22,2.8406925490077546e-21,1.6005986294517314e-44,9.344802886480885e-09,2.9130249329837836e-41,9.344651209125986e-09,1.7191563846010802e-28,1.3540003803095775e-27,4.208521458207065e-35,4.780436522935592e-36,1.5084283568298051e-15,1.9671450855667212e-28,5.103284940286685e-07,1.5110384993207158e-08,1.152785935218956e-10,3.7539694606165644e-17,4.437474957952491e-15,4.212805629932706e-11,1.9299211745775705e-14,3.632262107110444e-13,1.798736187244788e-11,1.5995326982886946e-20,1.733046863064404e-19,2.0376009081541114e-26,3.855325091265576e-15,7.046101826204195e-29,2.6216137353872655e-31,1.6220267051523735e-15,9.292646286827636e-23,2.6683144036475244e-36,1.8349310218303072e-32,6.215205068457558e-31,4.213617558469998e-35
1.1312942116470586e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230671519822974,0.11866941071475466,0.022821559620603518,5.9520892151128835e-33,3.961118439973507e-21,4.885125818684887e-14,8.873236436713463e-22,3.4647982496207965e-21,2.5367585382092037e-44,9.984577753929007e-09,4.3334429271952046e-41,9.984404842971813e-09,2.2401881936028882e-28,1.7645417535123984e-27,6.217969071875449e-35,7.054957608342339e-36,1.722040897617764e-15,2.49462028012262e-28,5.452659829591345e-07,1.6144887840630927e-08,1.2625460385950037e-10,4.015960279010801e-17,5.0460407794792115e-15,4.399017736857181e-11,2.0152990988354566e-14,3.79558516001295e-13,2.025064474792719e-11,2.0570952322439698e-20,2.113336384871654e-19,2.4027913563609032e-26,4.37402580733521e-15,1.0376966366496366e-28,3.7814757920737396e-31,1.8434155115960813e-15,1.0488315060209998e-22,4.159446903024426e-36,2.3286691162174017e-32,8.985417245606958e-31,5.447395662510511e-35
1.2037833270000436e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523066792109828,0.11866937513350062,0.02282155910335131,8.967956080193255e-33,4.772151157257294e-21,5.529431978343537e-14,1.1977040261557996e-21,4.174191682242519e-21,3.904683179019336e-44,1.0624352644949868e-08,6.289275733446892e-41,1.0624157136024024e-08,2.871489916956461e-28,2.2620437708140484e-27,8.959982488845892e-35,1.0154800910423902e-35,1.9497937319353265e-15,3.1120823620167313e-28,5.802033182100742e-07,1.7179390499987346e-08,1.3752040345707906e-10,4.278122230202544e-17,5.691090532725122e-15,4.5756380734846954e-11,2.0962791959922457e-14,3.95049573104063e-13,2.261085201772829e-11,2.601976258016936e-20,2.5454740224076914e-19,2.7992099032707636e-26,4.921947523924723e-15,1.4905323549743077e-28,5.322402473668454e-31,2.078944414087167e-15,1.1739418443385972e-22,6.298394155354982e-36,2.907197400847222e-32,1.2673482025247213e-30,6.913117864920552e-35
1.2762724423530286e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523066432236147,0.11866933955240005,0.02282155858609915,1.317213939361098e-32,5.686919274654264e-21,6.213454740775886e-14,1.5872678455448247e-21,4.974331987290986e-21,5.857487777250086e-44,1.1264127556269236e-08,8.931095775210906e-41,1.1263908088519719e-08,3.627605876303604e-28,2.8579974634155642e-27,1.262950563427163e-34,1.429811706693094e-35,2.1916868302587268e-15,3.826715346148391e-28,6.151404997821423e-07,1.8213892971275762e-08,1.4906110554880372e-10,4.5404591990408533e-17,6.372184020924237e-15,4.7431617048613464e-11,2.1730885210165326e-14,4.0974276398282884e-13,2.506299165972678e-11,3.243353029503588e-20,3.0327574171998074e-19,3.2263640224009887e-26,5.498523405865066e-15,2.0943138653678217e-28,7.331136842762845e-31,2.3286133713485273e-15,1.3043582785072206e-22,9.296487074932025e-36,3.577418077675534e-32,1.7490437729811206e-30,8.631845356706166e-35
1.3487615577060137e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523066072361394,0.11866930397145294,0.022821558068847028,1.891465118552717e-32,6.71165785268566e-21,6.937170207510506e-14,2.069536899744833e-21,5.870678068808429e-21,8.588268114665303e-44,1.1903902484817579e-08,1.2439237217907599e-40,1.1903657700683998e-08,4.523978317438573e-28,3.564607191460412e-27,1.745636338154602e-34,1.9741666438942688e-35,2.4477201630693046e-15,4.6455532659935825e-28,6.500775276759944e-07,1.9248395254495537e-08,1.608625918079514e-10,4.8029750295303143e-17,7.088886358053734e-15,4.902058140282326e-11,2.2459421490933123e-14,4.2367926679759496e-13,2.7602329311916216e-11,3.9906040800396506e-20,3.5784820378342785e-19,3.6836602928387744e-26,6.103197612751514e-15,2.885614942841806e-28,9.906170169268723e-31,2.5924223421081913e-15,1.439854285789667e-22,1.341357098339231e-35,4.3461124553600633e-32,2.367630601352936e-30,1.0624320977028131e-34
1.4212506730589987e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523065712485705,0.11866926839065929,0.022821557551594953,2.661700450198604e-32,7.852600916776538e-21,7.70055570287059e-14,2.6593012558089226e-21,6.868688640914176e-21,1.2336928139278968e-43,1.2543677427718387e-08,1.702739011011822e-40,1.2543405972730617e-08,5.576946879637931e-28,4.394790646667747e-27,2.370869366260568e-34,2.6784537624414717e-35,2.7178937008532057e-15,5.575454769112376e-28,6.850144018922874e-07,2.0282897349646053e-08,1.7291147084708817e-10,5.0656730518959693e-17,7.84076790360409e-15,5.052772714920197e-11,2.315044757267371e-14,4.368981118372802e-13,3.02243743963242e-11,4.8532802764953665e-20,4.1859412895770275e-19,4.170425532548285e-26,6.7354250808202686e-15,3.906873174407632e-28,1.3158246302511179e-30,2.870371285099024e-15,1.580213675006299e-22,1.8964652967525918e-35,5.219916565572982e-32,3.1501460005177737e-30,1.2910873709968423e-34
1.4937397884119837e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523065352609206,0.1186692328100191,0.022821557034342924,3.6780837481683314e-32,9.11598150214466e-21,8.503589712410637e-14,3.3726396202462002e-21,7.973822261442354e-21,1.7397859277539546e-43,1.3183452382277892e-08,2.29464577991551e-40,1.3183152904862539e-08,6.803748094227409e-28,5.362178854087054e-27,3.1696463341211714e-34,3.57719395508688e-35,3.002207414101181e-15,6.623088624912215e-28,7.199511224316791e-07,2.1317399256726736e-08,1.8519504147716781e-10,5.328556410096989e-17,8.627404200281504e-15,5.1957278093537086e-11,2.380588715076895e-14,4.494364070346854e-13,3.292486772784886e-11,5.841080521991265e-20,4.858426611133781e-19,4.6859214542561766e-26,7.394671317340269e-15,5.206879048767996e-28,1.721078683674189e-30,3.1624601590585333e-15,1.7252301231180543e-22,2.632716043981977e-35,6.205306675193177e-32,4.126775059122872e-30,1.55113603616037e-34
1.5662289037649688e-12,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230649927320177,0.11866919722953238,0.02282155651709094,4.999708731969902e-32,1.0508031694676601e-20,9.346251827177595e-14,4.226933464857105e-21,9.191537354893723e-21,2.4128637575280596e-43,1.382322734597585e-08,3.0488736068475903e-40,1.3822898497272486e-08,8.22251489910341e-28,6.481116173342844e-27,4.1775098746854045e-34,4.709910028437546e-35,3.3006612733084235e-15,7.794927079383096e-28,7.548876892948282e-07,2.2351900975737187e-08,1.9770125985556067e-10,5.59162797252306e-17,9.44837591339156e-15,5.3313239449821686e-11,2.44276107335333e-14,4.613292167463682e-13,3.569977062091979e-11,6.963831394040839e-20,5.599227561563813e-19,5.229354328223552e-26,8.080412203168165e-15,6.841270924606384e-28,2.2200294077763657e-30,3.4686889227287047e-15,1.8747067574613632e-22,3.5948746838576605e-35,7.308591910011215e-32,5.330947531461125e-30,1.8445134769952094e-34
