Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CHO2X(213),C2H4X(215),C2H4X(70)
1.8704277329369392e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44661961366740754,0.11310793348410057,0.02269006872880465,0.0,1.7649208867452674e-07,1.52734090490664e-05,1.8527232149131799e-06,1.499334763586323e-08,5.325096303855841e-19,0.00016475068054116478,3.041643245037689e-17,0.0001309099838090552,5.031897250734013e-13,2.5452006868370787e-10,3.9724127764802315e-14,2.9676819541440063e-16,1.083069513808591e-06,6.655235595425564e-12,0.005389447352678085,0.00025942188270518387,3.251145202148658e-05,8.47760600124139e-08,9.297056341770585e-10,1.0731215982952076e-09,5.168445860603664e-13,6.586786671334092e-09,5.940215855323584e-06,2.114011827009741e-09,1.1797032113037108e-11,2.4710688008704037e-07,5.148286787453368e-10,1.0462982159107862e-11,3.747359568345026e-07,5.783790686273719e-12,3.3769861734243643e-12,2.8418122058439328e-15,1.5020667365275462e-14,3.6047339210997395e-11,7.636977397675638e-16,8.398273521402512e-17,1.0371491849042923e-13,1.8940440511689104e-18
1.8766794249478307e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4466089663628111,0.11309767698305359,0.022689634078152273,0.0,1.7914676588349306e-07,1.5397536752152516e-05,1.874224780720803e-06,1.5142029973208322e-08,5.428288812922386e-19,0.00016529883398873094,3.093134597517348e-17,0.00013125791876957257,5.083607046771319e-13,2.585619767486175e-10,4.030766210778349e-14,3.0124275275291446e-16,1.093138774521599e-06,6.74598294031923e-12,0.0053991069186564685,0.0002602540840788621,3.2637254925971553e-05,8.537849629842774e-08,9.327820504592472e-10,1.0764297033998745e-09,5.186716305595082e-13,6.642322000672691e-09,5.967112213176745e-06,2.1313829889046983e-09,1.1962653642925517e-11,2.492638685560996e-07,5.165296262755499e-10,1.0605881001877635e-11,3.769801172134274e-07,5.850795073915832e-12,3.4083074408905327e-12,2.8868819660656826e-15,1.5203058398601955e-14,3.642136613827787e-11,7.751316875000743e-16,8.527657329037376e-17,1.0544076828058794e-13,1.919824615972026e-18
1.8829311169587222e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465983563588635,0.11308745701853495,0.02268919945150927,0.0,1.8183001791064434e-07,1.5522285162913158e-05,1.8958926770751036e-06,1.5291676880175872e-08,5.533063087819405e-19,0.00016584696264247855,3.145320077962375e-17,0.00013160536644905502,5.135672517922566e-13,2.62654846391851e-10,4.0897438860437835e-14,3.057684789606908e-16,1.1032666251140998e-06,6.837658326519542e-12,0.005408729822854384,0.00026108597752257323,3.276273197626998e-05,8.598209731895099e-08,9.358582092729775e-10,1.0797376238693352e-09,5.205005536165573e-13,6.698002752359292e-09,5.993990082113427e-06,2.148823005142802e-09,1.2129897603980099e-11,2.5143287808067643e-07,5.182304579190923e-10,1.075024359171566e-11,3.792294072097725e-07,5.918316327158382e-12,3.439810264441034e-12,2.932519035847359e-15,1.5386752121031892e-14,3.679793716266057e-11,7.866935249906112e-16,8.658422160411965e-17,1.0718929268630821e-13,1.9458682175216057e-18
1.8891828089696137e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465877835197355,0.11307727345215739,0.022688764848816045,0.0,1.8454200141280917e-07,1.5647654435714863e-05,1.9177274325536947e-06,1.544229126944037e-08,5.639436263823489e-19,0.00016639506642288554,3.1982066529129213e-17,0.00013195232752188983,5.188094899565645e-13,2.667991427862783e-10,4.149349675074866e-14,3.103457606625101e-16,1.113453132864775e-06,6.930268094520633e-12,0.0054183162037434495,0.00026191756242874325,3.28878816764039e-05,8.658684957055533e-08,9.389341101848237e-10,1.0830453590323305e-09,5.22331345905943e-13,6.7538268839055574e-09,6.020848924557223e-06,2.1663316880375365e-09,1.2298771183567812e-11,2.536139232970209e-07,5.199311737041411e-10,1.0896079945517855e-11,3.814838142764071e-07,5.9863560763780055e-12,3.471494848043065e-12,2.978728582118835e-15,1.5571748465506607e-14,3.717706037276919e-11,7.983841523399329e-16,8.790574650377682e-17,1.0896070990015988e-13,1.972176647300618e-18
1.895434500980505e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44657724771006796,0.11306712614605749,0.022688330270013272,0.0,1.872828725190902e-07,1.5773644704779616e-05,1.939729572732119e-06,1.5593876051580317e-08,5.747425567823169e-19,0.0001669431452503433,3.251801334679782e-17,0.00013229880265955865,5.240875426957184e-13,2.7099533346763494e-10,4.2095874501267333e-14,3.14974985627495e-16,1.1236983637507814e-06,7.023818606540981e-12,0.00542786619927167,0.0002627488381940272,3.3012702576582485e-05,8.719273962517908e-08,9.420097527608855e-10,1.0863529082184097e-09,5.241639979418413e-13,6.809792352120684e-09,6.047688205928495e-06,2.183908848273483e-09,1.246928153081008e-11,2.5580701842574766e-07,5.216317736570527e-10,1.104340011456089e-11,3.837433258874076e-07,6.0549159426024805e-12,3.5033613916387854e-12,3.0255157979584645e-15,1.5758047301914533e-14,3.755874385152986e-11,8.102044712149353e-16,8.924121391667641e-17,1.1075523943533403e-13,1.998751702905999e-18
1.9016861929913966e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465667487949711,0.1130570149628934,0.022687895715041866,0.0,1.9005278682527548e-07,1.590025608432406e-05,1.961899620169971e-06,1.57464341350771e-08,5.857048317966426e-19,0.00016749119904515622,3.306111181481018e-17,0.0001326447925306792,5.294015335229117e-13,2.752438883323605e-10,4.270461082749466e-14,3.1965654276174364e-16,1.134002382455632e-06,7.1183162465198615e-12,0.005437379946865425,0.0002635798042193217,3.313719327288229e-05,8.779975413132063e-08,9.450851365667835e-10,1.0896602707579407e-09,5.259985000810869e-13,6.86589711340663e-09,6.074507394657848e-06,2.2015542949266877e-09,1.264143575652959e-11,2.5801217727229645e-07,5.233322578023688e-10,1.1192214184496628e-11,3.8600792953798504e-07,6.123997537468538e-12,3.535410091170118e-12,3.0728859025686665e-15,1.5945648437660038e-14,3.794299567616986e-11,8.221553848215624e-16,9.059068934642335e-17,1.1257310212865635e-13,2.0255951880477477e-18
1.9141895770131795e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44654586111126315,0.11303690041860245,0.022687026676358062,0.0,1.956803647221595e-07,1.6155342532552957e-05,2.0067455119017557e-06,1.6054481829574365e-08,6.081263883433775e-19,0.00016858723121762753,3.416904833413049e-17,0.00013333531913367117,5.401378234297882e-13,2.838999819877285e-10,4.3941314024160724e-14,3.2917821480282297e-16,1.154787035635962e-06,7.310178554692442e-12,0.00545629924535873,0.0002652408046748028,3.3385178665515935e-05,8.901710348183619e-08,9.512351261281571e-10,1.0962744332229662e-09,5.29673015327793e-13,6.978516340507002e-09,6.128083383042824e-06,2.2370492758685273e-09,1.2990704094965423e-11,2.624587392682978e-07,5.267328787593441e-10,1.1494364541495257e-11,3.9055236304396017e-07,6.2637323124714325e-12,3.600054721958052e-12,3.169395785378744e-15,1.632475652781146e-14,3.871923664349424e-11,8.464526165863918e-16,9.333192413765383e-17,1.162797169732162e-13,2.0800946923399825e-18
1.925442622632784e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44652718703168126,0.1130189195019808,0.02268624462245831,0.0,2.0084606240363254e-07,1.6387045275100432e-05,2.047686237379724e-06,1.633508258017046e-08,6.288819869701013e-19,0.00016957357375990275,3.5191367373563776e-17,0.00013395514011514594,5.499246314240129e-13,2.918743140403426e-10,4.5076481422679806e-14,3.3793062018137883e-16,1.1736949005417072e-06,7.486158297936157e-12,0.005473204014117918,0.00026673463985100836,3.360722306493721e-05,9.011643118707518e-08,9.567692273718374e-10,1.1022265344095736e-09,5.329863065452753e-13,7.080329527738857e-09,6.17622778514432e-06,2.269226350701153e-09,1.3310738214267035e-11,2.6650203299640977e-07,5.297930417678959e-10,1.177151088671555e-11,3.9465964295684086e-07,6.391293896145336e-12,3.65885974764953e-12,3.2583010525200287e-15,1.66704044817064e-14,3.9426718171007596e-11,8.687758506720093e-16,9.584759123981308e-17,1.1969771237588613e-13,2.1300804951639797e-18
1.9366956682523886e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4465086304139516,0.11300105351136967,0.02268546264486472,0.0,2.0610825495097747e-07,1.662076129282575e-05,2.089178969966314e-06,1.6618881963895945e-08,6.501941686588275e-19,0.00017055983395295845,3.623797658041722e-17,0.00013457339910474806,5.598297990945648e-13,3.000257215344249e-10,4.62328522176126e-14,3.4685868123708844e-16,1.1927941856667668e-06,7.665307011163464e-12,0.005489993453191238,0.0002682274623474326,3.382817783137928e-05,9.12191980910758e-08,9.62302483422557e-10,1.1081780204854746e-09,5.363054352464238e-13,7.1825622543849e-09,6.224298959074007e-06,2.3016216329141715e-09,1.3636207333370903e-11,2.7058460896281734e-07,5.328528298591703e-10,1.2053655893415953e-11,3.98783227561921e-07,6.5205705112753985e-12,3.7182578257183404e-12,3.349177239628091e-15,1.7020266095837833e-14,4.01426464955907e-11,8.915363258247665e-16,9.840964341514424e-17,1.2319480247951932e-13,2.1809643402844973e-18
1.947948713871993e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44649019048813077,0.11298330166439802,0.02268468074324171,0.0,2.114678298447202e-07,1.685649054777458e-05,2.1312266464412774e-06,1.6905896867037032e-08,6.720733586005399e-19,0.00017154601132880577,3.730930436866157e-17,0.00013519009990362946,5.698540462744947e-13,3.0835702996194324e-10,4.7410651731292764e-14,3.559647062002649e-16,1.2120852225448848e-06,7.847662710408466e-12,0.005506668345446752,0.0002697192688248979,3.4048036391521405e-05,9.232532924128582e-08,9.6783489172938e-10,1.114128887575989e-09,5.396303398916379e-13,7.28520262513795e-09,6.272293915247916e-06,2.334233953568045e-09,1.3967151534378623e-11,2.747065327591899e-07,5.359122431114241e-10,1.2340859623302351e-11,4.029230446861689e-07,6.651571212088278e-12,3.778249957638826e-12,3.442055726274948e-15,1.737433806499013e-14,4.0867068517384016e-11,9.147393616189495e-16,1.0101844706315763e-16,1.2677232345894624e-13,2.232756967850183e-18
1.9592017594915976e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464718664890665,0.11296566318401588,0.022683898917256237,0.0,2.1692566858380778e-07,1.709423280396826e-05,2.1738321709057754e-06,1.7196144153774815e-08,6.945300748955987e-19,0.00017253210541850968,3.840578407975106e-17,0.00013580524628606296,5.799980926388038e-13,3.168710894068972e-10,4.861010508466389e-14,3.6525101463941127e-16,1.231568329792745e-06,8.033263639418155e-12,0.0055232294684323165,0.000271210055989555,3.4266792626191055e-05,9.343475057264509e-08,9.733664497361679e-10,1.120079131815628e-09,5.429609575260135e-13,7.38823876280142e-09,6.320209696669407e-06,2.367062128468307e-09,1.430361049650044e-11,2.788678656835578e-07,5.389712815843226e-10,1.2633182498461384e-11,4.070790223728948e-07,6.784304951135299e-12,3.838837104976989e-12,3.5369681641355322e-15,1.7732616475530992e-14,4.1600031076586445e-11,9.383902916234061e-16,1.03674363968929e-16,1.3043162562133877e-13,2.2854691821035264e-18
1.970454805111202e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464536576563683,0.11294813729845857,0.022683117166577827,0.0,2.2248264661026297e-07,1.7333987630436904e-05,2.216998414563352e-06,1.748964066616373e-08,7.175749278527938e-19,0.00017351811575218285,3.9527854008108604e-17,0.00013641884200016837,5.902626576980824e-13,3.2557077449640105e-10,4.983143716759183e-14,3.7471993731755143e-16,1.2512438132746962e-06,8.222148269575573e-12,0.005539677594411786,0.0002726998205930301,3.4484440863479204e-05,9.454738892457394e-08,9.788971548815484e-10,1.1260287493482174e-09,5.462972238359123e-13,7.491658813283611e-09,6.368043379141165e-06,2.400104958552748e-09,1.4645623496656545e-11,2.830686647622817e-07,5.420299453190474e-10,1.2930685301239736e-11,4.112510888805151e-07,6.918780578628578e-12,3.900020189907535e-12,3.633946476437935e-15,1.8095096817099276e-14,4.234158095342477e-11,9.624944628905228e-16,1.0637775127253847e-16,1.3417407346166648e-13,2.3391118513608615e-18
1.9817078507308066e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4464355632343788,0.1129307232412104,0.022682335490878537,0.0,2.2813963323980754e-07,1.7575754404320657e-05,2.2607282155096608e-06,1.7786403224109765e-08,7.412186192832786e-19,0.00017450404185898033,4.0675957426542527e-17,0.00013703089076862648,6.006484607921796e-13,3.3445898435029944e-10,5.1074872609382784e-14,3.843738160477622e-16,1.2711119662701503e-06,8.414355299820932e-12,0.005556013490400997,0.000274188559432557,3.4700975871713424e-05,9.566317205677134e-08,9.844270045988899e-10,1.1319777363270103e-09,5.496390732057735e-13,7.595450950455937e-09,6.41579207146859e-06,2.4333612302791712e-09,1.499322941039136e-11,2.873089827745179e-07,5.450882343384094e-10,1.3233429174120274e-11,4.154391726813447e-07,7.055006841804254e-12,3.961800095738981e-12,3.733022857397709e-15,1.8461773994522986e-14,4.30917648681222e-11,9.87057235444825e-16,1.0912896144273276e-16,1.3800104571785108e-13,2.3936959079918476e-18
1.992960896350411e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44641758247214347,0.11291342025096902,0.02268155388983295,0.0,2.3389749159824158e-07,1.781953231403281e-05,2.3050243785307514e-06,1.8086448625348736e-08,7.654719417901989e-19,0.00017548988326709466,4.185054261159608e-17,0.00013764139628938152,6.111562210838973e-13,3.435386425294117e-10,5.234063574951089e-14,3.9421500354795757e-16,1.2911730696434004e-06,8.609923656570919e-12,0.005572237918203482,0.0002756762693510909,3.491639285230221e-05,9.67820286641603e-08,9.89955996316274e-10,1.1379260889147984e-09,5.529864387748764e-13,7.699603380913393e-09,6.463452915654781e-06,2.4668297160128747e-09,1.5346466713068432e-11,2.9158886827905596e-07,5.481461486469664e-10,1.3541475619595144e-11,4.1964320246041644e-07,7.192992384312156e-12,4.024177667446199e-12,3.8342297716372445e-15,1.8832642339811003e-14,4.3850629480865814e-11,1.0120839817728773e-15,1.1192834225324693e-16,1.419139354256274e-13,2.4492323483983448e-18
2.0042139419700156e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44639971462338324,0.11289622757161001,0.022680772363118135,0.0,2.397570785636372e-07,1.80653203624822e-05,2.349889674910073e-06,1.838979364542437e-08,7.903457780544099e-19,0.00017647563950375246,4.3052062868827734e-17,0.00013825036223633183,6.217866575527178e-13,3.528126969824217e-10,5.3628950608566424e-14,4.042458632949386e-16,1.311427392015752e-06,8.80889249363593e-12,0.005588351634445941,0.00027716294723740864,3.513068743245581e-05,9.79038883906998e-08,9.95484127456482e-10,1.1438738032840146e-09,5.563392524939717e-13,7.804104348599553e-09,6.511023087086952e-06,2.5005091744138518e-09,1.5705373481344426e-11,2.9590836564351656e-07,5.512036882311376e-10,1.3854886500035747e-11,4.2386310711432677e-07,7.33274574563236e-12,4.087153712209939e-12,3.937599953590286e-15,1.9207695624221746e-14,4.461822139177302e-11,1.0375800863145592e-15,1.1477623676226322e-16,1.459141499731034e-13,2.5057322329927915e-18
2.01546698758962e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463819589464659,0.11287914445215172,0.022679990910413648,0.0,2.4571924471415885e-07,1.8313117370349177e-05,2.395326842244046e-06,1.8696455037666387e-08,8.158511001170404e-19,0.00017746131009521024,4.4280976558022923e-17,0.00013885779226000848,6.325404889885568e-13,3.6228411999149923e-10,5.4940040859429754e-14,4.1446876937776124e-16,1.3318751899397432e-06,9.011301192135462e-12,0.005604355390613482,0.00027864859002619174,3.5343855657796364e-05,9.902868184197301e-08,1.0010113954369738e-09,1.1498208756168184e-09,5.596974451818768e-13,7.908942139282378e-09,6.558499794714454e-06,2.5343983508242153e-09,1.6069987394905345e-11,3.002675150757924e-07,5.542608530593169e-10,1.4173724037559721e-11,4.280988157501085e-07,7.474275360518135e-12,4.150728999962515e-12,4.043166406892697e-15,1.9586927070544978e-14,4.539458714085698e-11,1.0635509449541093e-15,1.17672983295801e-16,1.500031111550252e-13,2.5632066861760858e-18
2.0267200332092247e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4463643147043781,0.11286217014672004,0.02267920953140152,0.0,2.5178483428140945e-07,1.8562921979410396e-05,2.4413385842661462e-06,1.900644953316846e-08,8.419989686595096e-19,0.00017844689456675224,4.553774711833702e-17,0.00013946368998824188,6.43418433985547e-13,3.719559081167131e-10,5.6274129798678403e-14,4.2488610635045803e-16,1.3525167080752547e-06,9.217189360411544e-12,0.005620249933084612,0.0002801331946980953,3.55558939848668e-05,1.0015634059700287e-07,1.0065377976698759e-09,1.155767302105187e-09,5.630609465819003e-13,8.014105084937394e-09,6.605880281218423e-06,2.56849597765515e-09,1.64403457384677e-11,3.0466635265765093e-07,5.573176430819951e-10,1.4498050813894843e-11,4.3235025768412803e-07,7.617589558465324e-12,4.21490426393937e-12,4.1509624037601555e-15,1.997032936541693e-14,4.617977320799115e-11,1.0900019645128218e-15,1.206189154337618e-16,1.5418225522674655e-13,2.6216668963148397e-18
2.0379730788288292e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44634678116469834,0.11284530391451393,0.022678428225766233,0.0,2.579546851091917e-07,1.881473265590776e-05,2.4879275706794663e-06,1.9319793840766145e-08,8.688005322815733e-19,0.00017943239244268822,4.68228430933691e-17,0.0001400680590268161,6.54421210935851e-13,3.8183108213929614e-10,5.763144031823336e-14,4.3550026908415224e-16,1.3733521793673348e-06,9.426596833940337e-12,0.005636036003165985,0.00028161675827980147,3.576679927354849e-05,1.0128679721904573e-07,1.0120633315619785e-09,1.1617130789509972e-09,5.664296854179612e-13,8.119581567996994e-09,6.653161823173084e-06,2.602800774773031e-09,1.6816485404042206e-11,3.0910491038041695e-07,5.603740582318821e-10,1.482792977023996e-11,4.3661736244100846e-07,7.762696563207745e-12,4.279680201235732e-12,4.261021484353242e-15,2.0357894671630146e-14,4.6973826012872693e-11,1.1169385622438853e-15,1.2361436199902538e-16,1.5845303295790461e-13,2.6811241157181473e-18
2.0492261244484337e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44632935759956965,0.11282854501977072,0.02267764699319469,0.0,2.6422962861759904e-07,1.9068547693957872e-05,2.535096436997738e-06,1.9636504647014643e-08,8.962670267779219e-19,0.0001804178032463521,4.813673815616609e-17,0.00014067090296011132,6.65549538023505e-13,3.919126870038111e-10,5.901219487725213e-14,4.463136626185948e-16,1.3943818252255742e-06,9.63956367524178e-12,0.0056517143371269275,0.0002830992778440593,3.5976568779396326e-05,1.0241998526511811e-07,1.017587994514723e-09,1.167658202366091e-09,5.69803589450325e-13,8.225360025435048e-09,6.700341731198827e-06,2.6373114498855e-09,1.7198442893393776e-11,3.1358321618266705e-07,5.634300984240202e-10,1.5163424207122938e-11,4.409000597525773e-07,7.909604492238691e-12,4.345057473367736e-12,4.373377456130651e-15,2.0749614640655733e-14,4.7776791914985264e-11,1.1443661653270426e-15,1.2665964704981962e-16,1.628169096858017e-13,2.741589660613917e-18
