Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),CH4OX(63),C2H4X(70),C2H6X(52),CO2X(24),OH(D)X(68),CHO2X(213),HOCO(73)
1.1989052805563323e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441123967187107,0.09893602895710751,0.015826351039664177,1.1474427665247873e-05,0.003877590610547063,0.016748109332208473,0.00980538062972062,6.412175438034635e-05,8.681964422593552e-12,0.0023664978929617262,6.86785899843544e-11,0.00043246939329904887,3.0894191428373823e-09,3.499586130783046e-05,7.710990240105195e-10,5.4157913409976245e-11,5.292914738885884e-05,6.318063586080548e-06,0.0071277636261122814,0.00018502604665916503,0.00031978291696124316,2.89427787157076e-07,9.31767663389169e-09,1.3658992520380856e-08,9.830624910430724e-11,2.4238943158624274e-06,0.00022129517691536242,1.3974211478401037e-06,1.7466093782778406e-07,0.0003357928907197025,7.354985353942796e-09,9.998159691554264e-06,3.0466613646562467e-08,9.821594418981227e-11,9.649670314658023e-06,5.806705796813097e-11,7.04227889355881e-07,3.889350775594905e-10,1.7880288227386913e-12,1.773950269271038e-07,1.6468552084588955e-10,1.6420192311281285e-10,9.228017484934827e-14,3.7867963907056027e-13
1.2016998228405255e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411256471441957,0.09891097149479094,0.015812769643284943,1.1488339873985524e-05,0.0038813663123881486,0.01679782484597639,0.009830812815544786,6.410188224860252e-05,8.748703652223263e-12,0.0023659073417809416,6.867140512813349e-11,0.000432631832646604,3.089162997913633e-09,3.4938298975267425e-05,7.733903370769616e-10,5.431333046106952e-11,5.2673254548556375e-05,6.340056771758754e-06,0.007125962902421209,0.00018327032503324308,0.0003201910242299674,2.8704772749035603e-07,9.30735747950758e-09,1.3655051718659066e-08,9.935395426240866e-11,2.448408257396837e-06,0.00022324852270167472,1.4008814387075328e-06,1.7483039290183273e-07,0.00033679156938022425,7.353152733093988e-09,1.0032964856677568e-05,3.0545646844664995e-08,9.858476270779541e-11,9.644619846174704e-06,5.8203138456146e-11,7.067644189922927e-07,3.8829549823316745e-10,1.7942536323980306e-12,1.7734037510355153e-07,1.638238853764273e-10,1.6340812556633017e-10,9.174791507813764e-14,3.7927886979778316e-13
1.2044943651247187e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441126999721885,0.09888592393592446,0.01579919979057942,1.1502154628462525e-05,0.003885114711513256,0.01684755054417367,0.009856226118946543,6.408174986020542e-05,8.815776605351104e-12,0.0023653151314008566,6.866374658401885e-11,0.0004327941144771822,3.0888983059875103e-09,3.488039817633362e-05,7.756813826156266e-10,5.446857383977921e-11,5.241948009222806e-05,6.362040975261352e-06,0.007124162352408704,0.0001815360937852892,0.0003205985276304255,2.846938451654423e-07,9.29704258676633e-09,1.3651104942932887e-08,1.004104922295174e-10,2.473096385536683e-06,0.0002252131678344887,1.404339072956349e-06,1.749986155997827e-07,0.00033779043176547133,7.3513144120459766e-09,1.0067755808414515e-05,3.062461917442112e-08,9.895383540905117e-11,9.63956952611035e-06,5.833899108803088e-11,7.092999432317594e-07,3.876521281124761e-10,1.8004757720622218e-12,1.7728498640640105e-07,1.6297063912129342e-10,1.626208872930737e-10,9.122011936835394e-14,3.7987510566275356e-13
1.2072889074089119e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411280279428417,0.09886088623571065,0.015785641474001008,1.151587286588648e-05,0.00388883607377432,0.016897286169652803,0.009881620559139541,6.406136120848925e-05,8.883183896695658e-12,0.002364721302392614,6.865562164981423e-11,0.0004329562387483371,3.0886252276914832e-09,3.4822165958347745e-05,7.779721581934748e-10,5.4623643425730194e-11,5.216781337919443e-05,6.384016130960354e-06,0.007122361978086049,0.00017982308490128418,0.0003210054289877422,2.8236586404433517e-07,9.286732122266896e-09,1.3647152384250364e-08,1.0147588414978133e-10,2.497958710328013e-06,0.00022718907966356623,1.4077940547370105e-06,1.7516561780355224e-07,0.00033878947268430504,7.349470522299283e-09,1.010253244288328e-05,3.070353069890755e-08,9.932316107439867e-11,9.634519374899257e-06,5.847461674812245e-11,7.118344530144435e-07,3.870050459226654e-10,1.806695223009787e-12,1.772288720519321e-07,1.6212571635329424e-10,1.6184017557393682e-10,9.069676534239265e-14,3.804683733920514e-13
1.210083449693105e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441128734812896,0.09883585834969448,0.015772094685982996,1.1529495515997135e-05,0.0038925306627710763,0.016947031467996594,0.009906996156017435,6.404072024723859e-05,8.950926138651813e-12,0.002364125894742753,6.864703754941761e-11,0.00043311820542542826,3.088343921490491e-09,3.476360930548443e-05,7.802626614504855e-10,5.47785391103787e-11,5.191824354814263e-05,6.405982174476912e-06,0.0071205617814647385,0.00017813103227852476,0.0003214117301369174,2.8006350845266404e-07,9.276426249731313e-09,1.3643194230714026e-08,1.0255015089727764e-10,2.5229952360075673e-06,0.00022917622524954448,1.4112463882195677e-06,1.7533141129656284e-07,0.000339788687001808,7.347621193506952e-09,1.0137294658179087e-05,3.0782381483438195e-08,9.96927384977289e-11,9.62946941231254e-06,5.861001632094925e-11,7.143679394482622e-07,3.8635432968570096e-10,1.8129119668839097e-12,1.77172043146391e-07,1.6128905062103844e-10,1.6106595699966743e-10,9.017782980300906e-14,3.8105869952271956e-13
1.2128779919772983e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411291233202727,0.09881084023376586,0.01575855941893888,1.1543023500993172e-05,0.0038961987398387406,0.016996786187517585,0.009932352930113271,6.401983089084239e-05,9.019003941301212e-12,0.0023635289478579993,6.86380014330056e-11,0.00043328001448137175,3.0880545437025562e-09,3.4704735138521257e-05,7.825528900962664e-10,5.493326079679768e-11,5.167075952444868e-05,6.427939042664395e-06,0.007118761764555296,0.00017645967177104223,0.000321817432922111,2.777865032784061e-07,9.266125130034935e-09,1.3639230667512387e-08,1.0363331308901486e-10,2.5482059613718165e-06,0.00023117457139825432,1.414696077588946e-06,1.754960077631132e-07,0.0003407880696392128,7.345766553488083e-09,1.0172042354347553e-05,3.086117159543036e-08,1.0006256648549676e-10,9.624419657466695e-06,5.874519069089864e-11,7.16900393806616e-07,3.857000567173129e-10,1.81912598568724e-12,1.77114510686371e-07,1.604605747999048e-10,1.6029819749364114e-10,8.966328876850236e-14,3.8164611039921284e-13
1.2156725342614915e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411291964348193,0.09878583184416188,0.015745035665262582,1.1556457735464725e-05,0.0038998405640369585,0.017046550079256383,0.009957690902559541,6.399869701445058e-05,9.087417912422548e-12,0.002362930500570101,6.862852037723119e-11,0.0004334416658963919,3.0877572485194928e-09,3.464555031460759e-05,7.848428419067141e-10,5.5087808399460196e-11,5.142535002748151e-05,6.449886673591682e-06,0.007116961929366114,0.00017480874123307108,0.00032222253919593854,2.7553457406794104e-07,9.255828921236322e-09,1.3635261876951145e-08,1.0472539109789441e-10,2.573590880142295e-06,0.00023318408469444817,1.418143127040344e-06,1.7565941878781537e-07,0.0003417876155738084,7.343906728241479e-09,1.0206775433358199e-05,3.093990110427343e-08,1.0043264385622322e-10,9.619370128832223e-06,5.888014074189255e-11,7.194318075261373e-07,3.8504230362429393e-10,1.825337261776704e-12,1.7705628555920074e-07,1.596402211432906e-10,1.5953686233457515e-10,8.915311750747026e-14,3.822306321705257e-13
1.2184670765456847e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441128957107283,0.09876083313746888,0.015731523417328735,1.1569799126331369e-05,0.003903456392139982,0.017096322896978912,0.009983010095048865,6.397732245413337e-05,9.156168657501706e-12,0.0023623305911406756,6.861860138543356e-11,0.00043360315965778,3.0874521880276823e-09,3.4586061627054646e-05,7.871325147207198e-10,5.524218184402086e-11,5.1182003577883424e-05,6.471825006526627e-06,0.0071151622779023005,0.00017317798056058282,0.00032262705081877635,2.7330744711970143e-07,9.245537778607095e-09,1.3631288038484185e-08,1.0582640506570416e-10,2.599149981327818e-06,0.00023520473153490202,1.4215875407750233e-06,1.758216558550909e-07,0.0003427873198388254,7.34204184195945e-09,1.0241493799078217e-05,3.101857008119987e-08,1.0080296944002588e-10,9.614320844242264e-06,5.90148673570723e-11,7.219621722044535e-07,3.843811463020412e-10,1.831545777858367e-12,1.7699737854334165e-07,1.5882792133327693e-10,1.587819161791699e-10,8.86472905734481e-14,3.8281229078749184e-13
1.221261618829878e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441128408268605,0.09873584407062456,0.015718022667492913,1.1583048572785472e-05,0.003907046478628067,0.017146104397172693,0.010008310529795485,6.395571100704287e-05,9.225256779741808e-12,0.002361729257266069,6.860825138786058e-11,0.0004337644957596531,3.087139512228792e-09,3.452627580514663e-05,7.894219064369196e-10,5.539638106709581e-11,5.094070850482238e-05,6.493753981919642e-06,0.007113362812164583,0.00017156713173088105,0.00032303096965807977,2.711048495750455e-07,9.235251854662046e-09,1.3627309328744683e-08,1.0693637491595535e-10,2.6248832495809182e-06,0.00023723647816086173,1.4250293229961071e-06,1.759827303487126e-07,0.000343787177523302,7.340172017041682e-09,1.027619735724657e-05,3.109717859915791e-08,1.0117354207814086e-10,9.609271820901248e-06,5.914937141848684e-11,7.244914795979713e-07,3.8371665993233084e-10,1.8377515169824073e-12,1.7693780030879405e-07,1.580236065286563e-10,1.5803332308467053e-10,8.814578183896612e-14,3.8339111200026904e-13
1.2240561611140712e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411275528292404,0.09871086460091986,0.01570453340809192,1.1596206966240846e-05,0.003910611075680042,0.017195894339042013,0.010033592229497425,6.393386643157739e-05,9.29468288007305e-12,0.002361126536082252,6.859747724190323e-11,0.00043392567420271974,3.0868193690605836e-09,3.446619951397244e-05,7.917110150104986e-10,5.555040601604124e-11,5.07014529532116e-05,6.5156735413874555e-06,0.007111563534148211,0.00016997593884025816,0.00032343429758771407,2.689265095063208e-07,9.224971299188965e-09,1.3623325921575883e-08,1.0805532036659426e-10,2.6507906655490345e-06,0.0002392792906897979,1.4284684779044434e-06,1.7614265355140408e-07,0.0003447871837719309,7.338297374109214e-09,1.031088601544829e-05,3.117572673268737e-08,1.0154436062244868e-10,9.604223075393594e-06,5.928365380679048e-11,7.270197216196796e-07,3.8304891898132866e-10,1.8439544625380743e-12,1.7687756141751093e-07,1.5722720741324915e-10,1.5729104653132357e-10,8.764856452901244e-14,3.8396712135599236e-13
1.2268507033982644e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441126393678502,0.09868589468600063,0.015691055631444052,1.1609275190286505e-05,0.00391415043316705,0.01724569248450222,0.010058855217299519,6.391179244754815e-05,9.364447557162437e-12,0.0023605224641697247,6.858628573234133e-11,0.0004340866949940476,3.08649190441775e-09,3.440583935427804e-05,7.939998384500526e-10,5.5704256648730664e-11,5.0464224890892e-05,6.537583627697101e-06,0.0071097644458419105,0.00016840414813970372,0.000323837036487295,2.667721560024964e-07,9.214696259278278e-09,1.3619337988061638e-08,1.0918326094273723e-10,2.6768722062217146e-06,0.00024133313514643353,1.4319050096949406e-06,1.7630143664449957e-07,0.00034578733378488495,7.336418032018609e-09,1.0345559683089049e-05,3.125421455779817e-08,1.019154239350409e-10,9.599174623692434e-06,5.941771540095117e-11,7.29546890336967e-07,3.8237799719784023e-10,1.8501545982486934e-12,1.768166723238203e-07,1.5643865424405906e-10,1.5655504944471756e-10,8.715561125440185e-14,3.8454034419658533e-13
1.2296452456824576e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411249336839415,0.09866093428386924,0.015677589329849334,1.1622254120645547e-05,0.003917664798647416,0.017295498598172986,0.010084099516757195,6.388949273634848e-05,9.434551407423354e-12,0.002359917077558439,6.857468357160101e-11,0.00043424755814683666,3.0861572621726898e-09,3.4345201862339063e-05,7.962883748145077e-10,5.5857932933331166e-11,5.022901211577329e-05,6.559484184749983e-06,0.00710796554922685,0.00016685150806866606,0.0003242391882415451,2.6464151925191556e-07,9.204426879353055e-09,1.3615345696557146e-08,1.1032021598918297e-10,2.7031278452705856e-06,0.00024339797749302165,1.4353389225529103e-06,1.7645909070764318e-07,0.0003467876228176259,7.334534107876115e-09,1.0380218271369993e-05,3.133264215185045e-08,1.0228673088777839e-10,9.594126481168331e-06,5.955155707796178e-11,7.32072977969463e-07,3.817039676117828e-10,1.856351908166799e-12,1.767551433748558e-07,1.5565787689609796e-10,1.558252942180036e-10,8.666689404448922e-14,3.851108056567516e-13
1.2324397879666508e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.444112317569074,0.09863598335288601,0.015664134495589833,1.1635144625138962e-05,0.0039211544173626345,0.017345312447370677,0.01010932515180115,6.386697094112527e-05,9.504995025024943e-12,0.002359310411732748,6.856267740002326e-11,0.0004344082636801967,3.0858155841963097e-09,3.428429350985332e-05,7.985766222100975e-10,5.60114348480788e-11,4.999580226292918e-05,6.581375157566138e-06,0.0071061668462756465,0.0001653177692868731,0.00032464075473966325,2.625343306220454e-07,9.19416330119872e-09,1.3611349212719309e-08,1.1146620468269297e-10,2.729557553382481e-06,0.0002454737836588456,1.4387702206503642e-06,1.7661562671854188e-07,0.0003477880461806952,7.33264571705197e-09,1.0414861693262909e-05,3.141100959343855e-08,1.0265828036183868e-10,9.589078662598073e-06,5.968517971256071e-11,7.34597976886897e-07,3.8102690253288434e-10,1.862546376669274e-12,1.7669298481099543e-07,1.5488480490739712e-10,1.5510174273397165e-10,8.61823843790627e-14,3.856785306621285e-13
1.235234330250844e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411211225211483,0.09861104185177065,0.015650691120929896,1.1647947563654256e-05,0.003924619532234449,0.01739513380209976,0.010134532146702856,6.384423066695313e-05,9.575779001901404e-12,0.002358702501636363,6.85502737861431e-11,0.0004345688116189282,3.0854670103788692e-09,3.4223120703853245e-05,8.008645787874103e-10,5.616476238105329e-11,4.976458281164283e-05,6.603256492268703e-06,0.0071043683389513945,0.00016380268470422236,0.0003250417378747057,2.604503227368269e-07,9.18390566399247e-09,1.3607348699536777e-08,1.1262124604431477e-10,2.7561612985881208e-06,0.00024756051956891856,1.442198908142894e-06,1.7677105555278088e-07,0.0003487885992394866,7.330752973194907e-09,1.0449489863485482e-05,3.1489316962277894e-08,1.0303007124732137e-10,9.584031182173427e-06,5.981858417696554e-11,7.371218796069749e-07,3.8034687354961864e-10,1.86873798845247e-12,1.766302067663082e-07,1.5411936752452896e-10,1.543843563869668e-10,8.570205322019701e-14,3.8624354392758373e-13
1.2380288725350372e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441118776973934,0.09858610973960324,0.015637259198116447,1.1660663788118804e-05,0.0039280603838629715,0.017444962435043423,0.010159720526040979,6.382127548101068e-05,9.646903927761047e-12,0.00235809338167733,6.853747922697941e-11,0.00043472920199330936,3.085111678650734e-09,3.4161689786637626e-05,8.031522427384955e-10,5.631791552995222e-11,4.9535341092397815e-05,6.6251281360685e-06,0.007102570029206739,0.00016230600950875175,0.00032544213954298335,2.583892295511328e-07,9.173654104333108e-09,1.3603344317360293e-08,1.1378535895143979e-10,2.782939046582444e-06,0.00024965815117186435,1.4456249891665649e-06,1.7692538798367064e-07,0.0003497892774140021,7.328855988246621e-09,1.0484102698476986e-05,3.156756433909332e-08,1.0340210244285013e-10,9.578984053509997e-06,5.995177134060824e-11,7.396446787932773e-07,3.796639515283481e-10,1.8749267285275227e-12,1.7656681926900943e-07,1.533614937440457e-10,1.5367309610464926e-10,8.52258710434453e-14,3.8680586995568383e-13
1.2408234148192304e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441116141823868,0.09856118697582544,0.015623838719379227,1.1673294142477793e-05,0.003931477210525854,0.017494798121553228,0.010184890314668666,6.379810891275914e-05,9.718370390095272e-12,0.002357483085733021,6.852430014833499e-11,0.00043488943483888624,3.0847497250031e-09,3.410000703572252e-05,8.054396122940412e-10,5.6470894301865e-11,4.930806429381115e-05,6.646990037248767e-06,0.007100771918982964,0.00016082750119270506,0.000325841961643473,2.563507864220433e-07,9.163408756270652e-09,1.3599336223932657e-08,1.1495856214949094e-10,2.8098907610365328e-06,0.0002517666444669617,1.4490484678346169e-06,1.7707863468214177e-07,0.0003507900761785925,7.326954872456336e-09,1.0518700116374194e-05,3.1645751805511645e-08,1.0377437285513744e-10,9.57393728965601e-06,6.008474206987947e-11,7.421663672531778e-07,3.7897820661268294e-10,1.881112582215665e-12,1.7650283224192267e-07,1.5261111235384582e-10,1.5296792236957056e-10,8.475380786792902e-14,3.873655330353204e-13
1.2436179571034236e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441113219821231,0.09853627352024136,0.015610429676931093,1.1685839462676627e-05,0.00393487024817845,0.017544640639638044,0.010210041537681803,6.377473445412357e-05,9.790178974187318e-12,0.0023568716471551415,6.851074290510649e-11,0.00043504951019626893,3.084381283508762e-09,3.403807866381105e-05,8.077266857206199e-10,5.662369871304659e-11,4.908273946950424e-05,6.6688421451501335e-06,0.007098974010209123,0.0001593669195767066,0.00032624120607724203,2.543347301778025e-07,9.153169751335446e-09,1.3595324574418205e-08,1.1614087426370319e-10,2.837016403904983e-06,0.0002538859655303303,1.4524693482348607e-06,1.7723080621670644e-07,0.0003517909910616809,7.325049734395633e-09,1.055328203698743e-05,3.1723879443957865e-08,1.0414688139862797e-10,9.568890903101214e-06,6.021749722788862e-11,7.446869379357798e-07,3.7828970822307123e-10,1.8872955351434724e-12,1.7643825550295065e-07,1.5186815197602834e-10,1.5226879524054998e-10,8.428583328646742e-14,3.879225572404588e-13
1.2464124993876168e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441110013691354,0.09851136933301824,0.015597032062968294,1.1698300576647675e-05,0.0039382397304549635,0.01759448976995209,0.010235174220388164,6.375115555967588e-05,9.862330263120903e-12,0.0023562590987747435,6.849681378160404e-11,0.00043520942811093227,3.0840064863427932e-09,3.397591081878175e-05,8.10013461318008e-10,5.677632878869136e-11,4.8859353544907726e-05,6.6906844101557034e-06,0.007097176304801202,0.00015792402683206428,0.00032663987474688787,2.523407991839565e-07,9.142937218567825e-09,1.3591309521432783e-08,1.1733231381063057e-10,2.864315935724111e-06,0.0002560160805402511,1.4558876344271445e-06,1.7738191305344298e-07,0.0003527920176454728,7.3231406809731905e-09,1.0587848381777033e-05,3.180194733755208e-08,1.0451962699515575e-10,9.563844905785717e-06,6.035003767422383e-11,7.47206383929875e-07,3.7759852505658506e-10,1.8934755732383513e-12,1.7637309876555354e-07,1.511325411048607e-10,1.5157567437385956e-10,8.382191649513739e-14,3.884769664290544e-13
1.24920704167181e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411065261341814,0.0984864743746873,0.015583645869670735,1.1710678304301266e-05,0.003941585888670533,0.017644345295782297,0.010260288388277524,6.372737564682047e-05,9.934824837788693e-12,0.0023556454729072585,6.848251899188021e-11,0.0004353691886330213,3.083625463803114e-09,3.391350958369515e-05,8.122999374165756e-10,5.692878456270716e-11,4.8637893323997094e-05,6.712516783676242e-06,0.0070953788046613136,0.0001564985875012233,0.0003270379695559956,2.503687334061026e-07,9.132711284547572e-09,1.3587291215073297e-08,1.1853289920909493e-10,2.8917893159001384e-06,0.0002581569558016097,1.4593033304404118e-06,1.775319655560205e-07,0.0003537931515656502,7.3212278174495906e-09,1.0622399073830039e-05,3.187995557001112e-08,1.0489260857351943e-10,9.558799309108912e-06,6.048236426472004e-11,7.497246984619216e-07,3.7690472508690744e-10,1.899652682724038e-12,1.763073716392345e-07,1.5040420814416206e-10,1.5088851904419245e-10,8.336202632136183e-14,3.8902878424211883e-13
1.2520015839560033e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44411027598238606,0.09846158860614401,0.015570271089202257,1.1722973457520778e-05,0.003944908951824256,0.01769420700303483,0.01028538406699271,6.3703398095982e-05,1.0007663276900588e-11,0.00235503080135754,6.846786468006804e-11,0.0004355287918171619,3.083238344331124e-09,3.385088097681823e-05,8.145861123747481e-10,5.7081066077489756e-11,4.8418345495954914e-05,6.734339218135682e-06,0.007093581511676923,0.00015509036851639503,0.0003274354924086059,2.4841827447044933e-07,9.1224920734227e-09,1.3583269802946649e-08,1.1974264879130542e-10,2.919436502993085e-06,0.0002603085577694489,1.4627164402705706e-06,1.7768097398579605e-07,0.00035479438851105283,7.319311247452431e-09,1.0656934037837034e-05,3.1957904225554474e-08,1.0526582506915847e-10,9.553754123938355e-06,6.06144778512461e-11,7.522418748940433e-07,3.7620837556454786e-10,1.9058268501159704e-12,1.7624108363003312e-07,1.496830814475229e-10,1.5020728816539122e-10,8.290613125211969e-14,3.8957803410289127e-13
1.2547961262401965e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410987174083594,0.09843671198864873,0.015556907713710903,1.1735186840161666e-05,0.003948209146603085,0.017744074680221003,0.010310461282301639,6.36792262507952e-05,1.0080846156991889e-11,0.002354415115424911,6.8452856920728e-11,0.0004356882377222764,3.0828452545322327e-09,3.3788030951666546e-05,8.168719845765477e-10,5.7233173383697856e-11,4.820069664175661e-05,6.756151666956681e-06,0.007091784427720109,0.00015369913921638376,0.00032783244520869995,2.464891657217436e-07,9.11227970693885e-09,1.3579245430199283e-08,1.2096158081376325e-10,2.947257454991128e-06,0.00026247085307162777,1.4661269678785548e-06,1.7782894850192715e-07,0.000355795724223346,7.317391072991333e-09,1.0691453200069334e-05,3.203579338881023e-08,1.0563927542388083e-10,9.548709360618716e-06,6.074637928149047e-11,7.547579067220489e-07,3.755095430172396e-10,1.9119980622169334e-12,1.7617424414102615e-07,1.4896908935282907e-10,1.4953194031095496e-10,8.245419946183595e-14,3.9012473921616467e-13
1.2575906685243897e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410944015091164,0.09841184448382678,0.015543555735329227,1.1747319248054399e-05,0.003951486697386602,0.017793948118442413,0.010335520060070295,6.365486341829695e-05,1.015437405243128e-11,0.002353798445908221,6.843750171920323e-11,0.00043584752641140454,3.082446319196232e-09,3.3724965397063564e-05,8.191575524292086e-10,5.738510654002887e-11,4.798493324067639e-05,6.777954084546284e-06,0.0070899875546468595,0.0001523246713616453,0.00032822882985970365,2.44581152277568e-07,9.10207430446866e-09,1.3575218239546345e-08,1.2218971346734275e-10,2.97525212957318e-06,0.0002646438085305856,1.4695349171876928e-06,1.7797589916151305e-07,0.0003567971544966757,7.31546739447292e-09,1.0725956488356502e-05,3.2113623144725784e-08,1.0601295858544211e-10,9.543665028980701e-06,6.087806939875185e-11,7.572727875734725e-07,3.7480829325052265e-10,1.9181663061127795e-12,1.7610686247283574e-07,1.4826216021532048e-10,1.4886243373430024e-10,8.200619883831724e-14,3.9066892256776303e-13
1.260385210808583e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44410898147207006,0.0983869860536687,0.01553021514617453,1.1759371469011071e-05,0.003954741826252627,0.017843827111375454,0.010360560426236686,6.363031286912045e-05,1.0228247535428667e-11,0.002353180823110918,6.842180501198335e-11,0.0004360066579515299,3.082041661317699e-09,3.366169013721695e-05,8.214428143608676e-10,5.75368656129956e-11,4.777104167671018e-05,6.799746426281906e-06,0.007088190894296398,0.0001509667391476021,0.000328624648264001,2.4269398108060265e-07,9.091875983040107e-09,1.3571188371300027e-08,1.234270648876386e-10,3.0034204843677433e-06,0.0002668273911841988,1.4729402920819822e-06,1.781218359198167e-07,0.0003577986751773115,7.313540310716182e-09,1.0760443832063922e-05,3.219139357848399e-08,1.0638687350724056e-10,9.538621138349999e-06,6.10095490417543e-11,7.59786511205636e-07,3.7410469134854887e-10,1.9243315691678886e-12,1.7603894782414437e-07,1.4756222244527087e-10,1.4819872638874456e-10,8.156209700884729e-14,3.912106069241011e-13
1.2631797530927761e-06,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4441084959610519,0.09836213666053026,0.015516885938349169,1.1771344282835644e-05,0.0039579747529836255,0.01789371145525524,0.010385582406785774,6.360557783769144e-05,1.0302467176042869e-11,0.0023525622768461145,6.840577266707575e-11,0.00043616563241341045,3.0816314021163448e-09,3.359821093181146e-05,8.23727768818331e-10,5.768845067670384e-11,4.7559008244912555e-05,6.821528648497415e-06,0.007086394448490543,0.00014962511921624822,0.0003290199023224646,2.4082740094857707e-07,9.081684857365593e-09,1.3567155963398666e-08,1.2467365316526578e-10,3.031762477202407e-06,0.00026902156830573747,1.4763430964047824e-06,1.7826676863049633e-07,0.00035880028216327787,7.311609918967741e-09,1.079491516207075e-05,3.2269104775418266e-08,1.0676101914813863e-10,9.533577697556247e-06,6.114081904445882e-11,7.6229907150373e-07,3.7339880167506173e-10,1.9304938390209884e-12,1.7597050929221734e-07,1.468692045392277e-10,1.4754077594724244e-10,8.11218613664487e-14,3.9174981483188436e-13
