Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),H2(190),C4H7X(141),C4H7X(140),C2H6(343),C4H6(54),C4H7(69),C4H7(68),C4H7X(145),C4H5X(398),C4H7X(142),C4H7X(143),C4H6a(397),C6H10(402),C4H7X(146)
0.12918028380281338,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580786749,0.66999999994494941,1.2577984966535402e-11,7.9585339910634196e-15,2.7782066596127008e-16,1.9401075386351078e-26,3.6533741885666296e-27,6.4688946091839173e-30,5.6064720516589853e-32,1.435498266421638e-26,2.4722797310487968e-32,1.1445243067997578e-12,2.870170803969238e-11,1.2823058999443857e-11,1.1453394346762851e-16,1.311855883854741e-16,1.0293992313920933e-12,7.3871087336367026e-14,1.9195609500321983e-21,1.0999487700368613e-21,1.9911779119414792e-17,1.672512264890877e-19,2.2510125066914221e-21,9.2803538423377437e-23,2.9442845266941856e-20,1.0886730586953423e-18,4.5280805350393581e-23
0.13089210089104458,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580773809,0.669999999944349,1.2804499793718836e-11,8.1487474638509351e-15,2.7782066564272765e-16,1.931046540104941e-26,3.7231197241564628e-27,6.6546663542423192e-30,5.81024175733721e-32,1.4697794642845366e-26,2.5572904098169614e-32,1.1391789673796562e-12,2.8836380356485503e-11,1.2885758381833145e-11,1.1516930700520115e-16,1.3253172171356483e-16,1.0383972220815732e-12,7.5558444872092582e-14,1.9302094887899772e-21,1.1112390185682215e-21,2.0210654290333844e-17,1.7187422609791235e-19,2.3006884609019423e-21,9.4918088747129051e-23,3.0119322895098966e-20,1.1282750066097237e-18,4.6221303387623042e-23
0.1326039179792758,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580760986,0.6699999999437477,1.3032069253736906e-11,8.3409013421869741e-15,2.7782066532367453e-16,1.922148321802963e-26,3.7932494403891573e-27,6.8432074344640833e-30,6.0186235018770579e-32,1.5044100008179594e-26,2.6440532830309301e-32,1.1339296566211383e-12,2.8969873018464405e-11,1.2947877422210868e-11,1.1579926867054049e-16,1.3387305111846815e-16,1.0473534731302503e-12,7.7261566388959884e-14,1.940767493471853e-21,1.122489027033614e-21,2.0509939583062013e-17,1.7656198646012735e-19,2.3507998414837354e-21,9.7052270178993488e-23,3.0802158147978219e-20,1.1687755244938423e-18,4.7165655509551893e-23
0.134315735067507,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580748274,0.6699999999431453,1.3260684155726693e-11,8.5349888937694492e-15,2.778206650056674e-16,1.9134073069532209e-26,3.8637600902622275e-27,7.0345208275465871e-30,6.2316597248844376e-32,1.5393886242823096e-26,2.7325783996720498e-32,1.128773084624119e-12,2.9102210222218402e-11,1.3009429056096037e-11,1.1642393559142384e-16,1.3520951512420336e-16,1.0562687272724895e-12,7.898038697992847e-14,1.9512367595162407e-21,1.1336982731807866e-21,2.0809404506632633e-17,1.8131438003169462e-19,2.4013442404025904e-21,9.920590813987588e-23,3.1491324715716647e-20,1.210182950360882e-18,4.8117393962118581e-23
0.1360275521557382,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580735656,0.66999999994254211,1.3490335511109603e-11,8.7310030962655391e-15,2.7782066469178398e-16,1.9048205296192039e-26,3.9346484975415344e-27,7.2286090269344559e-30,6.4493927194520404e-32,1.5747140915845616e-26,2.8228808777175453e-32,1.1237075017020572e-12,2.9233417003228499e-11,1.3070425888725152e-11,1.1704342288673063e-16,1.3654121286792167e-16,1.0651437081321624e-12,8.071484275191397e-14,1.9616192162850794e-21,1.14486759258988e-21,2.1109156997962609e-17,1.8613163435030755e-19,2.452320699148938e-21,1.0137901128308284e-22,3.2186796704284959e-20,1.2525055869298085e-18,4.9079859533326877e-23
0.1377393692439694,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258072315,0.66999999994193782,1.3721014503226049e-11,8.9289368472930507e-15,2.7782066437929197e-16,1.896379092277987e-26,4.0059115432936862e-27,7.4254753809654633e-30,6.6718644087868953e-32,1.6103851682045657e-26,2.914974546719678e-32,1.1187276589484624e-12,2.9363513407252579e-11,1.313087981116133e-11,1.1765781272761704e-16,1.3786822054578053e-16,1.0739791092501028e-12,8.2464870772244166e-14,1.9719162409529399e-21,1.1559976305274108e-21,2.1409432159972427e-17,1.9101336376452391e-19,2.5037209851645166e-21,1.0357133242679814e-22,3.2888548608778201e-20,1.2957517037029848e-18,5.0046969440151997e-23
0.1394511863322006,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580710732,0.66999999994133275,1.3952712494533171e-11,9.1287837433618863e-15,2.7782066406389153e-16,1.8880843644733228e-26,4.0775461720279982e-27,7.6251232314144831e-30,6.8991167572892809e-32,1.6464006568964641e-26,3.0088685580125164e-32,1.113834364308465e-12,2.9492525152076241e-11,1.3190802536056016e-11,1.1826723010409392e-16,1.3919075024434946e-16,1.0827756108763869e-12,8.4230408972699298e-14,1.9821299283100577e-21,1.1670901555365086e-21,2.1709973487262589e-17,1.9596023506325299e-19,2.5555547111545533e-21,1.0578308832065373e-22,3.3596555286455503e-20,1.3399295379063856e-18,5.1016300267152964e-23
0.1409918217116087,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580699646,0.66999999994078718,1.4162104935816755e-11,9.310276383380901e-15,2.7782066378233805e-16,1.8807389681948562e-26,4.1423325666610793e-27,7.8071865589311344e-30,7.1077659767341173e-32,1.6791080933928728e-26,3.0949215234621353e-32,1.1095011071876259e-12,2.9607725313756948e-11,1.3244288345226277e-11,1.1881152694118491e-16,1.4037704379326411e-16,1.0906597546909849e-12,8.5832603962972116e-14,1.9912522112320261e-21,1.1770400557103788e-21,2.1980566824633269e-17,2.0046778660974302e-19,2.6025691271433534e-21,1.0779003353379165e-22,3.4239088630899619e-20,1.3804929892763728e-18,5.1897300748507384e-23
0.1425324570910168,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580688638,0.66999999994024095,1.4372309856756969e-11,9.4933084615610736e-15,2.7782066350656273e-16,1.8735037043039914e-26,4.2074153747314234e-27,7.9915065513209819e-30,7.3203517734614007e-32,1.7120926805686664e-26,3.1824549264762029e-32,1.1052328202780435e-12,2.9722078668777418e-11,1.3297361232244798e-11,1.1935193467453811e-16,1.4155963800623785e-16,1.0985133991410132e-12,8.744726867356248e-14,2.000309313714192e-21,1.1869589681136398e-21,2.2251444544244921e-17,2.0502782324806143e-19,2.6499238710152965e-21,1.0981243525598924e-22,3.4886650440462728e-20,1.4218237375622989e-18,5.2788860238576659e-23
0.1440730924704249,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580677708,0.66999999993969395,1.4583321300892309e-11,9.6778751067246388e-15,2.7782066322913765e-16,1.8663739386882706e-26,4.2727924847339436e-27,8.178085546078879e-30,7.5369041912940585e-32,1.7453535654074423e-26,3.2714767095673385e-32,1.1010267697943276e-12,2.983559849196562e-11,1.3350028709459587e-11,1.1988850950641124e-16,1.4273872149995803e-16,1.1063369929775353e-12,8.9074359705564284e-14,2.0093021776853931e-21,1.1968484776745811e-21,2.2522732731697444e-17,2.0964025527536856e-19,2.6976185305693203e-21,1.1185022661732709e-22,3.5539223133472259e-20,1.4639277210762804e-18,5.367987669827996e-23
0.145613727849833,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580666856,0.66999999993914616,1.4795133427974226e-11,9.8639720213025479e-15,2.7782066294311256e-16,1.859351668079733e-26,4.3384618281094034e-27,8.3669259195766533e-30,7.757453522665529e-32,1.7788899374970281e-26,3.3619875382878409e-32,1.0968841336537021e-12,2.9948302280519751e-11,1.3402298444696266e-11,1.2042133820317409e-16,1.4391445056429614e-16,1.114130985168708e-12,9.0713834189372387e-14,2.0182322573387258e-21,1.2067098866755865e-21,2.279422075779806e-17,2.1430561392989456e-19,2.7456642023339781e-21,1.1390358982768071e-22,3.6196789354646721e-20,1.5068108574866273e-18,5.4565162639262285e-23
0.1471543632292411,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258065607,0.6699999999385976,1.5007740493061647e-11,1.0051594741691935e-14,2.7782066266738842e-16,1.8524295665088632e-26,4.4044213675422152e-27,8.5580289785069436e-30,7.9820296269513392e-32,1.8127009479422778e-26,3.453999346026217e-32,1.0928005900508233e-12,3.0060201153309251e-11,1.3454177684089933e-11,1.2095046282371559e-16,1.4508621558115528e-16,1.1218958072024634e-12,9.236564981882276e-14,2.0271002575798784e-21,1.2165380777077344e-21,2.3065650696811893e-17,2.1902301379916565e-19,2.7940414289735645e-21,1.1597196166635397e-22,3.6859331963793968e-20,1.5504790440998397e-18,5.5471965365548215e-23
0.1485409350707084,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580646428,0.66999999993810322,1.5199761846131221e-11,1.0221755531859374e-14,2.7782066242643761e-16,1.8462851495112175e-26,4.4640314105964244e-27,8.7319571278350532e-30,8.1876154725658258e-32,1.8433649653834064e-26,3.538107684966135e-32,1.0891758245952551e-12,3.0160233954905708e-11,1.3500540807392477e-11,1.2142356503579585e-16,1.4613783488830665e-16,1.1288595502892538e-12,9.386280101405264e-14,2.035029335836382e-21,1.2253585780812662e-21,2.3310173839185353e-17,2.2331370242977307e-19,2.8378658668906086e-21,1.1784657959807156e-22,3.7459861127920503e-20,1.5904564879476205e-18,5.6297977174847243e-23
0.14992750691217568,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580636846,0.66999999993760817,1.5392418462282866e-11,1.0393144713010272e-14,2.7782066217531336e-16,1.8402195793215274e-26,4.5238734478253046e-27,8.9077209402337477e-30,8.3965088104174232e-32,1.8742501854497335e-26,3.6234454279332276e-32,1.0855975731051961e-12,3.0259635996166558e-11,1.3546598214860807e-11,1.2189376462400792e-16,1.4718715289541293e-16,1.1358003027270425e-12,9.5369884521678397e-14,2.0429097668153917e-21,1.2341598124542191e-21,2.3555183915678659e-17,2.2764730652729523e-19,2.8819696776886254e-21,1.1973375933373765e-22,3.8064395246706892e-20,1.6310788541674697e-18,5.7106639797164202e-23
0.15131407875364297,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580627326,0.66999999993711246,1.5585706357510072e-11,1.0565759513843656e-14,2.7782066191307223e-16,1.8342327654618562e-26,4.5839460666933319e-27,9.0853224495031664e-30,8.6087315503152822e-32,1.9053560569841237e-26,3.7100082631768182e-32,1.0820657821848638e-12,3.035841813943298e-11,1.3592355033074729e-11,1.2236111371663015e-16,1.4823378086215469e-16,1.1427183656880933e-12,9.6886870537119285e-14,2.0507424241923758e-21,1.2429385130926146e-21,2.3800385941154159e-17,2.320236419109724e-19,2.9263578377878155e-21,1.2163329506934277e-22,3.8672922251169567e-20,1.6723504007046763e-18,5.7908300699314341e-23
0.15270065059511026,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258061785,0.6699999999366163,1.5779621595155323e-11,1.0739596898707519e-14,2.7782066167130722e-16,1.82831962319407e-26,4.6442478676270677e-27,9.2647617026998716e-30,8.8243047778445493e-32,1.9366819197036472e-26,3.7978185748497881e-32,1.0785774522212055e-12,3.045658717780103e-11,1.3637815846341051e-11,1.2282563696343613e-16,1.4927648164273014e-16,1.1496140208231039e-12,9.8413729585265749e-14,2.0585277210761209e-21,1.251684290965133e-21,2.4045143698481719e-17,2.3644153148461163e-19,2.9710025725277626e-21,1.2354438846498387e-22,3.9285430197619124e-20,1.7142753727860433e-18,5.8758773621536443e-23
0.15408722243657755,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580608436,0.66999999993611936,1.5974160320259862e-11,1.0914653060294775e-14,2.7782066146152198e-16,1.822483072920966e-26,4.7047774848390004e-27,9.4460383793319386e-30,9.0432501496548401e-32,1.9682271534149142e-26,3.8869140395166641e-32,1.0751343060669757e-12,3.0554155704063788e-11,1.3682985765680665e-11,1.2328739864622626e-16,1.5031615327852527e-16,1.156487563577798e-12,9.9950432495923281e-14,2.0662667347911725e-21,1.2604046835599322e-21,2.4289815840878349e-17,2.4090235820104139e-19,3.0158954675052889e-21,1.2546774138538238e-22,3.9901907276264876e-20,1.7568580030233564e-18,5.9652793041078022e-23
0.15547379427804484,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580599077,0.66999999993562176,1.6169318711241984e-11,1.1090924064284191e-14,2.7782066120429431e-16,1.8167160975596976e-26,4.7655335605899812e-27,9.6291547073545277e-30,9.2655893980315233e-32,1.9999912838607161e-26,3.9772734441101141e-32,1.0717322040956131e-12,3.065112890847152e-11,1.3727869159366694e-11,1.2374641299217783e-16,1.5135545756157248e-16,1.1633392638157058e-12,1.0149695047577014e-13,2.0739597038286307e-21,1.2691220408355513e-21,2.4535698054825666e-17,2.454070411234736e-19,3.0610894216080574e-21,1.2740427677371249e-22,4.0522341818728043e-20,1.8001025115797717e-18,6.0444427231575068e-23
0.15686036611951212,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580589773,0.66999999993512349,1.6365093001313196e-11,1.1268408130441222e-14,2.7782066093728536e-16,1.8110205524449963e-26,4.8265147527289289e-27,9.8141146378464354e-30,9.4913438961389776e-32,2.0319738205581684e-26,4.0688666093771461e-32,1.0683722408591111e-12,3.0747516555212207e-11,1.3772470074459365e-11,1.2420272973075413e-16,1.5239150051031247e-16,1.1701693789238305e-12,1.0305325504941725e-13,2.0816074616076012e-21,1.2778120799330541e-21,2.478184034568581e-17,2.4995383414308556e-19,3.1065646494226651e-21,1.2935260559121248e-22,4.114672229918467e-20,1.8440131047593317e-18,6.1249370596608849e-23
0.1582469379609794,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580580525,0.66999999993462456,1.6561479487690913e-11,1.1447102154205383e-14,2.7782066070161992e-16,1.8053945601898632e-26,4.8877197445566659e-27,1.0000917818431022e-29,9.720534279751124e-32,2.0641740438913063e-26,4.1617407065087607e-32,1.0650533088231233e-12,3.0843326913946955e-11,1.3816792904165249e-11,1.2465638533645615e-16,1.534229368228591e-16,1.1769781748988318e-12,1.0461931792251722e-13,2.0892106194418798e-21,1.2864634960951318e-21,2.5027345702494787e-17,2.5454191523515694e-19,3.1522828719482873e-21,1.3131204873613591e-22,4.1775037278161905e-20,1.8885939780263168e-18,6.2139234626856252e-23
0.1596335098024467,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580571332,0.66999999993412496,1.6758474513192145e-11,1.1627002421119583e-14,2.7782066048448329e-16,1.7998376806146042e-26,4.9491472373872924e-27,1.0189562972913284e-29,9.9531817899013087e-32,2.096591359980926e-26,4.255926889363458e-32,1.0617751483047803e-12,3.0938569070485469e-11,1.3860842030955644e-11,1.2510742256554736e-16,1.5445221524112603e-16,1.1837659154801223e-12,1.0619511110018144e-13,2.0967698939235669e-21,1.2950968224144628e-21,2.5272626959342978e-17,2.591733269739902e-19,3.1982502352067409e-21,1.3328392370267292e-22,4.240727542046616e-20,1.9338493159902704e-18,6.3034728921226772e-23
0.161020081643914,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580562184,0.66999999993362491,1.6956074465814736e-11,1.1808105922062299e-14,2.7782066023754685e-16,1.7943456100913739e-26,5.0107959469922027e-27,1.0380052863616159e-29,1.0189308540188193e-31,2.1292254441467644e-26,4.351373673923299e-32,1.0585352204796443e-12,3.1033249129999934e-11,1.390462149999933e-11,1.2555586404324094e-16,1.5548147492532556e-16,1.1905328514837009e-12,1.0778060688119702e-13,2.1042856642395568e-21,1.3037300264042704e-21,2.5518885998836672e-17,2.6384905530786343e-19,3.2445087304795876e-21,1.3526906431731416e-22,4.3043425507514217e-20,1.9797832908794429e-18,6.3832165113332731e-23
0.16240665348538127,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580553091,0.66999999993312409,1.7154275793549568e-11,1.1990410049573859e-14,2.7782065997409438e-16,1.7889199946419786e-26,5.0726646087061833e-27,1.0572391043396666e-29,1.042893569179909e-31,2.162075765332914e-26,4.4480738335486278e-32,1.0553344963895441e-12,3.1127376838127053e-11,1.3948135418426678e-11,1.2600175893909388e-16,1.5650707597479962e-16,1.1972792336648925e-12,1.0937577782289563e-13,2.1117587544529067e-21,1.3123325962997155e-21,2.5765774680184724e-17,2.6856653247704673e-19,3.2910585696660906e-21,1.3726558843445155e-22,4.3683476431857132e-20,2.0264000637470126e-18,6.4655433271399555e-23
0.16379322532684856,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580544048,0.6699999999326226,1.7353075000315871e-11,1.2173911556936135e-14,2.7782065972864795e-16,1.7835572167514859e-26,5.1347519768809142e-27,1.0766578080538476e-29,1.0672083151019478e-31,2.1951415452719295e-26,4.5460859341813867e-32,1.05217084194862e-12,3.1220958363856046e-11,1.3991387668363395e-11,1.2644513109185733e-16,1.5752771570692149e-16,1.2040053031621977e-12,1.1098059682979432e-13,2.1191895641062796e-21,1.3208935778094274e-21,2.6012211401262614e-17,2.7332470991596642e-19,3.3378541125055565e-21,1.3927273797240813e-22,4.432741722520739e-20,2.0737037813834284e-18,6.5568134005159055e-23
0.16517979716831585,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580535056,0.66999999993212045,1.7552468635392897e-11,1.2358607557918551e-14,2.7782065950949016e-16,1.7782596122340693e-26,5.1970568257455943e-27,1.0962611982793106e-29,1.0918772112207848e-31,2.2284222369996048e-26,4.6454377154545897e-32,1.0490456351244031e-12,3.1314003781128654e-11,1.4034382327026099e-11,1.2688603240420347e-16,1.585468268381891e-16,1.2107113055514986e-12,1.1259503703292464e-13,2.1265789630709598e-21,1.3294417288897018e-21,2.6258042141623851e-17,2.7812697130173692e-19,3.3848815792016961e-21,1.4129258619734628e-22,4.4975237012686528e-20,2.1216985806275302e-18,6.6476983118352966e-23
0.16656636900978314,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580526113,0.66999999993161763,1.7752453281361192e-11,1.2544494923674989e-14,2.7782065926738796e-16,1.7730207765761643e-26,5.2595779386521989e-27,1.1160495021624792e-29,1.1169024597553786e-31,2.2619175694526608e-26,4.74607196770689e-32,1.0459550977100037e-12,3.1406517105661683e-11,1.4077123036665469e-11,1.2732447210065462e-16,1.5956643947846049e-16,1.2173974707913573e-12,1.1421907184482541e-13,2.1339271059516485e-21,1.337994118292103e-21,2.6504886990404003e-17,2.8297384173787296e-19,3.4321995586207286e-21,1.4332576557292697e-22,4.562692502783251e-20,2.170388587438153e-18,6.7275366618058284e-23
0.16795294085125043,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.2733228258051722,0.66999999993111414,1.7953024839800995e-11,1.2731570887718109e-14,2.7782065902087415e-16,1.7678421418921217e-26,5.3223138528386901e-27,1.1360230758989995e-29,1.142286603590087e-31,2.2956269234973577e-26,4.8479834838901492e-32,1.0429000745582926e-12,3.1498508452659054e-11,1.4119614123307449e-11,1.277605008359533e-16,1.605816261977084e-16,1.2240640732298693e-12,1.1585266924213536e-13,2.1412348417016358e-21,1.3465094337833651e-21,2.6752066983983286e-17,2.878617431250414e-19,3.4797889227777914e-21,1.4536969732620194e-22,4.6282468296550468e-20,2.2197788248562565e-18,6.8136766558233202e-23
0.16919608315076284,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580509287,0.66999999993066217,1.8133345729246242e-11,1.2900303820987756e-14,2.7782065880727498e-16,1.7632500317651605e-26,5.3787420994699348e-27,1.1540880240260687e-29,1.1653514065430132e-31,2.326030812030699e-26,4.9404748111871013e-32,1.0401910588390511e-12,3.1580545176125791e-11,1.415750001921633e-11,1.2814939914095301e-16,1.6148913477258636e-16,1.2300245859765507e-12,1.1732539728213718e-13,2.1477526828808923e-21,1.3541215672831909e-21,2.6973450123657098e-17,2.9228000601394781e-19,3.5226674971602079e-21,1.4721198782320406e-22,4.6873471768286484e-20,2.264658065545195e-18,6.8936202249861692e-23
0.17043922545027526,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580501394,0.66999999993020964,1.8314133861659685e-11,1.30699877130971e-14,2.7782065859701894e-16,1.7587035558664747e-26,5.4353413937552625e-27,1.1723018423334959e-29,1.1887074982129614e-31,2.3566058788729867e-26,5.0340377480987532e-32,1.0375089640404198e-12,3.1662171120266545e-11,1.4195190134600945e-11,1.2853639717370994e-16,1.6239484766421239e-16,1.2359696786804624e-12,1.1880577611971415e-13,2.1542386759585889e-21,1.3617186530365108e-21,2.7194800206757623e-17,2.9673262566072993e-19,3.5657503614923706e-21,1.4906380980489685e-22,4.7467559713312923e-20,2.3101058127792334e-18,6.9733814447859282e-23
0.17168236774978768,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580493539,0.66999999992975678,1.8495386990791192e-11,1.3240620638055415e-14,2.7782065838544965e-16,1.754204561627963e-26,5.4921109359319252e-27,1.1906646352811741e-29,1.2123563562816831e-31,2.3873518274635477e-26,5.1286644164233335e-32,1.0348548800189399e-12,3.1743392738889168e-11,1.4232686979745188e-11,1.2892152883914927e-16,1.632991244409343e-16,1.2418995056306712e-12,1.2029378801360399e-13,2.1606933891687426e-21,1.3693037137863202e-21,2.7416393392852919e-17,3.0122019992966754e-19,3.6090501611895589e-21,1.5092544673623554e-22,4.8064724929024146e-20,2.3561249075706005e-18,7.0519273937342155e-23
0.1729255100493001,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580485723,0.66999999992930326,1.8677102825332023e-11,1.341220064596951e-14,2.7782065817219511e-16,1.749748099305464e-26,5.5490499074686726e-27,1.2091765245266013e-29,1.2362994455978158e-31,2.4182683019806515e-26,5.2243536167799227e-32,1.0322258867739513e-12,3.1824211913713076e-11,1.4269992790640389e-11,1.2930479534375886e-16,1.6420141920076641e-16,1.2478142132716441e-12,1.2178941482530082e-13,2.1671168427386297e-21,1.3768721742388738e-21,2.7638200066158286e-17,3.0574171576455984e-19,3.6525585865386493e-21,1.5279634094804561e-22,4.8664960076309109e-20,2.4027182610099709e-18,7.1305278206586675e-23
0.1741686523488125,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580477935,0.66999999992884918,1.885927910527412e-11,1.3584725781589198e-14,2.7782065795974432e-16,1.7453397575099381e-26,5.6061575041120189e-27,1.2278376068472687e-29,1.2605382645426227e-31,2.4493549342134452e-26,5.3211161989687044e-32,1.0296252811949909e-12,3.1904637601477231e-11,1.4307110220087026e-11,1.2968624832130661e-16,1.6510167527204845e-16,1.2537139605764553e-12,1.2329263844854706e-13,2.1735099020275375e-21,1.3844235561960755e-21,2.7860127233505456e-17,3.1029799782619869e-19,3.6962804953136567e-21,1.5467677832334375e-22,4.926825783678574e-20,2.4498887910613719e-18,7.2104348514308696e-23
0.17541179464832493,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580470191,0.66999999992839454,1.9041914033347779e-11,1.3758194502572295e-14,2.7782065775007643e-16,1.7409717348789863e-26,5.6634330838880848e-27,1.2466478889333293e-29,1.2850739741061243e-31,2.4806114109665083e-26,5.4189608835215505e-32,1.0270484610228663e-12,3.1984669006572664e-11,1.4344041041633479e-11,1.3006587174809133e-16,1.6599971761382603e-16,1.2595988628298225e-12,1.2480344458586379e-13,2.1798722984970567e-21,1.3919563858764588e-21,2.8081975540020163e-17,3.1488796197822709e-19,3.7401986609941899e-21,1.5656626273188135e-22,4.9874612413444465e-20,2.4976388241387777e-18,7.2913354118971324e-23
0.1765306227178861,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580463252,0.66999999992798509,1.9206675662351867e-11,1.3915121173531252e-14,2.7782065756166533e-16,1.7370775454839874e-26,5.7151240340891385e-27,1.2637047260387893e-29,1.3074112178510013e-31,2.5088871344643397e-26,5.5079492735745069e-32,1.0247511684942026e-12,3.2056365583522852e-11,1.4377121052065898e-11,1.3040599844361539e-16,1.6680655060412975e-16,1.2648827037609733e-12,1.2616963756799282e-13,2.1855727393309526e-21,1.3987241615578277e-21,2.8281720694378935e-17,3.1904852256495632e-19,3.7799043306893887e-21,1.5827494586311278e-22,5.042293881959298e-20,2.5411118598285127e-18,7.3637125406567083e-23
0.1776494507874473,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580456341,0.66999999992757509,1.9371805068205725e-11,1.4072808675053526e-14,2.778206573720668e-16,1.7332175820004318e-26,5.7669497193292471e-27,1.2808825116787224e-29,1.3299914149731607e-31,2.5372998501620718e-26,5.5978144818150996e-32,1.0224740668007748e-12,3.2127751658709833e-11,1.4410053612611477e-11,1.3074468800148349e-16,1.6761209605898356e-16,1.270154759362952e-12,1.2754194239015868e-13,2.1912490940836995e-21,1.4054811547499252e-21,2.8481639239432211e-17,3.2323707443696979e-19,3.8197826270443311e-21,1.5999132420772279e-22,5.0973729140263158e-20,2.5850591720947133e-18,7.4354848095630558e-23
0.17876827885700847,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580449457,0.66999999992716464,1.9537300634166809e-11,1.4231255580440236e-14,2.7782065718231036e-16,1.7293919102339095e-26,5.8189095628249773e-27,1.2981813187459084e-29,1.3528156596595077e-31,2.5658492962626029e-26,5.6885609951391441e-32,1.0202171947532062e-12,3.2198830956619152e-11,1.4442840445370594e-11,1.3108195851601007e-16,1.6841601416981537e-16,1.2754151371509886e-12,1.2892034600433358e-13,2.1969016660206867e-21,1.4122245171040624e-21,2.8681701547405849e-17,3.2745342478970698e-19,3.8598297898316055e-21,1.6171521406552221e-22,5.1526978087761404e-20,2.6294829080897393e-18,7.5080211793011164e-23
0.1810059349961308,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580435774,0.66999999992634252,1.9869383865557826e-11,1.4550422000795347e-14,2.7782065680823247e-16,1.721839035523296e-26,5.9232294447742821e-27,1.3331421048668494e-29,1.3992006203600336e-31,2.6233572884918685e-26,5.8727230456969477e-32,1.0157615402076943e-12,3.2340080154958687e-11,1.4507983235380952e-11,1.3175228768685216e-16,1.7001887790637847e-16,1.2859012662276427e-12,1.3169539777953329e-13,2.2081362201649942e-21,1.4256695746206151e-21,2.9081790778978537e-17,3.3596922915613324e-19,3.9404087445017426e-21,1.6518529073170446e-22,5.2640830876182291e-20,2.7197682538015246e-18,7.6556644788037912e-23
0.1830198255213409,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.27332282580423561,0.66999999992560122,2.0169495269578196e-11,1.4840254583721866e-14,2.7782065647198775e-16,1.7151509439384747e-26,6.0175705259706905e-27,1.36502106398134e-29,1.44179251550479e-31,2.6755794763336814e-26,6.0415272974506076e-32,1.0118160457011484e-12,3.2466184383943177e-11,1.4566129079428586e-11,1.3235085779278909e-16,1.7145663541151661e-16,1.2952998541813205e-12,1.3421367409438838e-13,2.2181681098010151e-21,1.4377297485160694e-21,2.9442129931528225e-17,3.4372870932634745e-19,4.0135012112697628e-21,1.6833410778426017e-22,5.3651655011126873e-20,2.8026757746455616e-18,7.7884300892654671e-23
