Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),CH3X(21),HX(19),CH2X(27),CHX(28),CX(26),HOX(22),OCX(25),H2X(49)
6.349184977503971e-21,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999731,0.11866996602996277,0.022821567693054226,0.0,1.3791388302099096e-63,4.2657496285677035e-36,1.5895649681696574e-74,5.231637787152852e-51,1.5044453266193405e-118,6.4562102078672878e-22,2.9746003224326925e-104,6.4562102078622275e-22,7.9790161891152453e-71,5.3728712799799464e-67,1.5248648517024597e-99,9.2139388532031726e-101,1.9322829968105076e-51,2.3445872757031278e-83,2.5604408426187943e-15,1.2310827106795958e-16,4.7452579044715246e-20,4.7452579515358646e-20,2.3531638871883198e-28,1.4449767912581264e-32,9.7151358410013488e-38,3.3228038446584829e-32,1.2458918260190441e-62,1.482477871487861e-49
1.2703886188698215e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319999465,0.1186699660299602,0.022821567693054164,0.0,2.2061016519500922e-62,1.7445448602284114e-35,1.0635026216460439e-72,4.1895532358738485e-50,4.0253181013336205e-116,1.2918029633995627e-21,1.9066865870610278e-102,1.2918029633975375e-21,1.2780292535544084e-69,8.5945979982933074e-66,2.0401269265459083e-97,1.2327390675209095e-98,1.5449209544178874e-50,7.511100108711328e-82,5.1231062211549425e-15,2.4632349979974568e-16,9.4946384880842685e-20,9.4946386764700834e-20,9.4182096004491177e-28,1.1567933755675104e-31,8.1288945168262278e-37,1.3280712775983225e-31,4.1690877965800985e-61,1.2110106364440872e-48
2.5413288611086704e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319998926,0.11866996602995508,0.022821567693054039,0.0,3.521992441525755e-61,7.2775640446462974e-35,7.3857177767983612e-71,3.353340574019244e-49,1.117726942252829e-113,2.5841668486279955e-21,1.2212218104251644e-100,2.5841668486198915e-21,2.0459567413958788e-68,1.3721082954474613e-64,2.8328399393198606e-95,1.711732941584658e-96,1.2330894336109478e-49,2.4049001584261283e-80,1.0248436978222694e-14,4.9275395726330854e-16,1.8993399513946238e-19,1.8993400267781303e-19,3.7680477713672174e-27,9.2567958650576546e-31,7.0671112903507011e-36,5.2987420566708425e-31,1.4484593499401727e-59,1.0077878868162027e-47
5.083209345586368e-20,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319997849,0.11866996602994483,0.022821567693053792,0.0,5.6056520837664754e-60,3.1491462465750805e-34,5.4643376085738002e-69,2.6833517446825337e-48,3.3056124508213078e-111,5.1688946190959216e-21,7.818836400412085e-99,5.168894619063499e-21,3.2744188997991982e-67,2.1838576441397636e-63,4.1899047989976868e-93,2.5317343090205618e-94,9.8139204303990539e-49,7.6978379597031858e-79,2.0499098492339999e-14,9.8561487219039652e-16,3.7990921000216087e-19,3.7990924016418574e-19,1.5070942581849378e-26,7.4051363737150726e-30,6.5530730494774939e-35,2.1077193676588753e-30,5.3630289753719219e-58,8.6815272422495483e-47
1.0166970314541763e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319995701,0.11866996602992433,0.0228215676930533,0.0,8.8721483292000542e-59,1.4497631992650424e-33,4.439238749354373e-67,2.1469530238176251e-47,1.0732185749742409e-108,1.0338350160076014e-20,5.0050206271430184e-97,1.033835015994631e-20,5.2397805499864141e-66,3.4563890535055892e-62,6.8036449487588943e-91,4.1110770216754152e-92,7.7688974293139507e-48,2.4636532618558688e-77,4.1000421520501837e-14,1.9713367020444234e-15,7.5985961710939661e-19,7.5985973779700377e-19,6.0259077757377606e-26,5.9219423602332811e-29,6.6794279133220757e-34,8.3361136624962601e-30,2.1811332342244708e-56,7.9336263777045628e-46
2.0334492252452552e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319991404,0.11866996602988332,0.022821567693052314,0.0,1.3891835729902542e-57,7.3172802242272676e-33,4.0447566580986566e-65,1.7176708860457449e-46,3.9074680376060937e-106,2.0677261242213161e-20,3.2035218002672431e-95,2.0677261241694322e-20,8.3842162670547469e-65,5.4118338536771528e-61,1.2389796237541595e-88,7.4864880506102932e-90,6.0866272972258758e-47,7.8842418292606634e-76,8.2003067576534412e-14,3.9427803617518775e-15,1.519760340851233e-18,1.5197608238584742e-18,2.4080964346105658e-25,4.7334176082641604e-28,7.6391884703866686e-33,3.2605922849719295e-29,9.9499802340096528e-55,7.9255688717038556e-45
4.066953612827413e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319982811,0.11866996602980132,0.022821567693050344,0.0,2.1310285630645542e-56,4.1380592378264872e-32,4.1245606974777742e-63,1.3741797915635419e-45,1.5924205210410542e-103,4.1355083407195307e-20,2.0503522718921348e-93,4.1355083405119889e-20,1.3415197067834481e-63,8.3014949129902652e-60,2.5253640220475115e-86,1.5259417675343187e-87,4.6752911893996378e-46,2.5230450773093832e-74,1.6400835968743523e-13,7.885667681164394e-15,3.0395614264444501e-18,3.0395633604045879e-18,9.613715140652695e-25,3.779864419235436e-27,9.7744123068096034e-32,1.2486132324296238e-28,5.0791430701166436e-53,8.8593497353353749e-44
8.133962387991729e-19,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631996562,0.11866996602963731,0.022821567693046402,0.0,3.148265573019705e-55,2.618824861079187e-31,4.5938860382492372e-61,1.099360577972274e-44,7.0900402101210683e-101,8.2710727739990999e-20,1.3122563572196309e-91,8.2710727731689254e-20,2.1464666914463871e-62,1.2263217227169832e-58,5.6230945074197209e-84,3.3977338287718222e-85,3.463139417852598e-45,8.0738811393608341e-73,3.2801894390457937e-13,1.5771442319979885e-14,6.0791621500697532e-18,6.0791699010370897e-18,3.8305142528657255e-24,3.012850908018497e-26,1.3649192942925594e-30,4.5988446513536165e-28,2.8309098396921104e-51,1.1096285499208413e-42
1.6267979938320361e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319931241,0.11866996602930928,0.022821567693038516,0.0,4.3613570444946817e-54,1.8100375002324962e-30,5.4116542955475126e-59,8.7949437850491963e-44,3.3396262612501947e-98,1.6542201641690796e-19,8.3985324099957393e-90,1.6542201638370081e-19,3.4343718804957828e-61,1.6986064638869388e-57,1.324488183919445e-81,8.0031703151841505e-83,2.4109356584661829e-44,2.5836616801115626e-71,6.5604011232023793e-13,3.1542991597572834e-14,1.2158357807081367e-17,1.2158388930135172e-17,1.5203350629561829e-23,2.3927587015645102e-25,2.0148259520852125e-29,1.5847978665027793e-27,1.6682469054863175e-49,1.5223682232321743e-41
3.2536015038977627e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631986248,0.11866996602865322,0.022821567693022744,0.0,5.4820274638096612e-53,1.320953364755896e-29,6.5527267550772273e-57,7.0359661836553048e-43,1.6172389093312782e-95,3.3084459381604408e-19,5.3750809193465585e-88,3.308445936832152e-19,5.4950056937017736e-60,2.1345596201258453e-56,3.2071527339722166e-79,1.9379100410758847e-80,1.5280305428655857e-43,8.2677349219365939e-70,1.3120824490770351e-12,6.3086090152607309e-14,2.4316725960192626e-17,2.4316851384061213e-17,5.9883634574485525e-23,1.8867360984184658e-24,3.0577060090672568e-28,4.9392448786410368e-27,1.0102367995026292e-47,2.2123053777802455e-40
6.5072085240292155e-18,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756319724956,0.11866996602734112,0.0228215676929912,0.0,6.097059707868247e-52,9.8600983066671041e-29,7.9666520115715672e-55,5.6287573949051217e-42,7.8646015333233647e-93,6.6168974879552496e-19,3.4400465012445964e-86,6.6168974826420962e-19,8.7919874035270996e-59,2.3732015822197369e-55,7.7982285671807833e-77,4.7120504198759323e-78,8.6015395991204705e-43,2.6456690227467467e-68,2.6241671222925511e-12,1.2617228726207315e-13,4.8633369623121479e-17,4.8633878456220969e-17,2.3240578026522687e-22,1.4672036183379337e-23,4.6655921538275911e-27,1.3574000492071996e-26,6.1413184616494816e-46,3.2966575733533775e-39
1.301442256429212e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.3375675631944991,0.1186699660247169,0.022821567692928115,0.0,6.0064216010803482e-51,7.314855374608592e-28,9.5051933329564435e-53,4.5029676726168202e-41,3.7538124272088075e-90,1.3233800594793176e-18,2.20161303702102e-84,1.3233800573540597e-18,1.4067065667634483e-57,2.3369235099404769e-54,1.8609938886595469e-74,1.1244985824225614e-75,4.2984454959548942e-42,8.4660736884755536e-67,5.2483364675312697e-12,2.5234468147859779e-13,9.7266286378628446e-17,9.7268374283148276e-17,8.7711183181201262e-22,1.111443265515411e-22,7.0094861955908654e-26,3.2990170225300488e-26,3.6630963126091266e-44,4.8927650759038673e-38
2.602885064481793e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756318899822,0.11866996601946846,0.022821567692801942,0.0,5.3932124222258585e-50,5.2338967324966733e-27,1.0817534730368563e-50,3.6023076058984604e-40,1.7093540401211906e-87,2.6467606837461043e-18,1.4090077516746529e-82,2.6467606752452067e-18,2.2506903931250219e-56,2.097469580807081e-53,4.2367269221052621e-72,2.5600263258108193e-73,1.9559249907605731e-41,2.7090961335748549e-65,1.0496675153239452e-11,5.0468946990202645e-13,1.9453063763081982e-16,1.9453934947992537e-16,3.1489012386742591e-21,8.0335916441058961e-22,1.0114405510820953e-24,7.3212573718295649e-26,2.0835698620002815e-42,7.0192184647099072e-37
5.205770680586955e-17,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756317799647,0.11866996600897158,0.022821567692549598,0.0,4.5768455754245935e-49,3.4895998707645261e-26,1.1304515620560949e-48,2.8817374996746849e-39,7.1494190335722788e-85,5.2935219438764436e-18,9.0173246496818399e-81,5.2935219098732907e-18,3.600973408103102e-55,1.7793680286852804e-52,8.8583816259902427e-70,5.3526436584295147e-71,8.3823348739551021e-41,8.6687968604290568e-64,2.0993352505578806e-11,1.0093790467104056e-12,3.8905341128061969e-16,3.8909044241753854e-16,1.0420701567220198e-20,5.3785269042864703e-21,1.3586014836186676e-23,1.5414708686118191e-25,1.0878244155881648e-40,9.40934791009671e-36
1.041154191279728e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756315599296,0.11866996598797783,0.022821567692044908,0.0,3.7703492649129929e-48,2.0964769300321352e-25,1.0374396272854572e-46,2.3052154237472266e-38,2.6270872859973194e-82,1.0587044510520918e-17,5.7706686191597173e-79,1.0587044374512702e-17,5.7611352924819667e-54,1.465400718543216e-51,1.6269875433201927e-67,9.8310102296810831e-69,3.4741298694723683e-40,2.7738149822344351e-62,4.1986707133949455e-11,2.0187582001732547e-12,7.7807524460770606e-16,7.7823438900622382e-16,3.0766699793048407e-20,3.2317840925756372e-20,1.6451914998592655e-22,3.1610635165003425e-25,4.9849093612445851e-39,1.1403405112551686e-34
2.082308437721793e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756311198594,0.11866996594599033,0.022821567691035528,0.0,3.0606080805052914e-47,1.1158466273231021e-24,8.0404790913862688e-45,1.8438927195401882e-37,8.1565810371152156e-80,2.1174089829321676e-17,3.6926904222716813e-77,2.1174089285324891e-17,9.2164639332778241e-53,1.1891676286719962e-50,2.5244708148307486e-65,1.5254016884511377e-66,1.4150089260058096e-39,8.8749262347885057e-61,8.3973416085458578e-11,4.0375165064833123e-12,1.5560240669364796e-15,1.5567049039022619e-15,7.9860700567444805e-20,1.7135380996784374e-19,1.7641158814925012e-21,6.4003341488645083e-25,1.9278116904867981e-37,1.227760764512574e-33
4.164616930605923e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756302397189,0.11866996586201534,0.022821567689016772,0.0,2.4668359137713777e-46,5.3226051128625946e-24,5.145862910921939e-43,1.4746667909229728e-36,2.0923454478230828e-77,4.2348181208783745e-17,2.3626337596345706e-75,4.2348179033086485e-17,1.4742014080365011e-51,9.5797880736669135e-50,3.2357154049491597e-63,1.955168006531143e-64,5.7132168224400615e-39,2.8391560665316995e-59,1.67946832767548e-10,8.0750331166408722e-12,3.1115424267868887e-15,3.1144091495373538e-15,1.8546032557729694e-19,8.0944111341578373e-19,1.687212937897224e-20,1.2878880459174231e-24,6.151931017917542e-36,1.1852746179620498e-32
6.246925423490053e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756293595785,0.11866996577804034,0.022821567686998015,0.0,7.3350093192336785e-46,1.1960320148291331e-23,2.8099353064231214e-42,4.3771621687331354e-36,1.5468605622950062e-76,6.3522273329917348e-17,1.341301958903944e-74,6.3522268706985294e-17,5.5764155930333244e-51,2.8494854138688135e-49,2.0766722158154488e-62,1.2548207315760565e-63,1.21758094742763e-38,1.3243033926385039e-58,2.5192024822870865e-10,1.2112549724335874e-11,4.6666815943058924e-15,4.6728889252725217e-15,2.9267850798232532e-19,1.8065452420285704e-18,5.0588097754426214e-20,1.9357428129955807e-24,2.7876706278188758e-35,3.5727938540476531e-32
8.329233916374182e-16,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756284794381,0.11866996569406535,0.022821567684979258,0.0,1.5994997784742388e-45,2.1036622306434038e-23,1.0040076884095453e-41,9.5358613757970668e-36,6.9192158754827085e-76,8.4696366192538264e-17,5.1578302317611694e-74,8.4696358307028905e-17,1.4513289327950546e-50,6.2151390616726243e-49,8.3406130469327887e-62,5.0397807912828798e-63,2.0804159899312076e-38,4.0320371867507914e-58,3.3589366246894045e-10,1.6150066329568321e-11,6.2214416619391283e-15,6.2321519182769398e-15,4.0023417402092618e-19,3.1572566537579897e-18,1.0951018723505623e-19,2.5835977118562588e-24,8.7809100887665741e-35,7.7721244331238018e-32
1.249385090214244e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756267191573,0.11866996552611536,0.022821567680941741,0.0,4.6456695110367216e-45,4.4915085977189802e-23,6.3106639372023765e-41,2.7669191079532578e-35,5.9736830565026772e-75,1.2704455365743043e-16,3.9243995813380635e-73,1.2704453733380026e-16,5.3245812666419205e-50,1.8057708822863476e-48,6.1716300384560786e-61,3.7291795908137372e-62,4.314802321209544e-38,1.8365578769995181e-57,5.0384048808395915e-10,2.4225099534253745e-11,9.3300723596720604e-15,9.3525361887289765e-15,6.1543889921035343e-19,6.6689797604739242e-18,3.0651791668874506e-19,3.8793079046558238e-24,4.6327670423081658e-34,2.1933767697171372e-31
1.66584678879107e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756249588765,0.11866996535816537,0.022821567676904225,0.0,1.016284992200021e-44,7.7764404654804077e-23,2.2250291383309798e-40,6.0490049280377327e-35,2.6452775279536578e-74,1.6939274384748679e-16,1.4816106277896191e-72,1.6939271608901213e-16,1.3803642360966787e-49,3.9508637643818988e-48,2.4613254243134734e-60,1.487244374078415e-61,7.3467561560086076e-38,5.5153294953508958e-57,6.7178730920918744e-10,3.2300132729883467e-11,1.2437309739575912e-14,1.2475853475161299e-14,8.3060289749112225e-19,1.1428456361682319e-17,6.493182619064823e-19,5.1750186264304519e-24,1.4018229192709068e-33,4.6803591266332193e-31
2.498770185944722e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756214383149,0.11866996502226546,0.022821567668829191,0.0,3.383798552988868e-44,1.7289678864300484e-22,2.1324835666121085e-39,2.0104912597536373e-34,7.0033026826922772e-73,2.5408913316837311e-16,1.9164659628100889e-71,2.5408907270789726e-16,6.8166513913715291e-49,1.3146856537473235e-47,3.8732529727176751e-59,2.3403917712986674e-60,1.6035278830559302e-37,4.1133442711975332e-56,1.0076809367167425e-09,4.8450199091407164e-11,1.8647213152915219e-14,1.8732360861991877e-14,1.2606207799459334e-18,2.479166603986881e-17,2.0629349273870757e-18,7.7664416569298191e-24,8.3761306629172773e-33,1.518504693483076e-30
3.331693583098374e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756179177533,0.11866996468636554,0.022821567660754157,0.0,7.8785578605576919e-44,3.0680412598382963e-22,8.7487980955815409e-39,4.6738009267753984e-34,4.2980590141649009e-72,3.387855342672094e-16,9.08289268257736e-71,3.3878542815172282e-16,2.0309332611281012e-48,3.0584428498012353e-47,1.963785756404345e-58,1.1866059769466449e-59,2.8189325212444548e-37,1.5404874332902261e-55,1.3435745447901621e-09,6.4600265413733104e-11,2.4851094470699716e-14,2.5002111653125515e-14,1.6902102823553899e-18,4.298179623138456e-17,4.6729668651542096e-18,1.0357866809909597e-23,2.7233288017035105e-32,3.5018398791161013e-30
4.997540377405678e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.337567561087663,0.11866996401456575,0.02282156764460409,0.0,2.6878937434849135e-43,6.9128535794668122e-22,7.8383770690837267e-38,1.5887607322389803e-33,1.0428771178366046e-70,5.0817837190051029e-16,1.1911655799073118e-69,5.0817813549932435e-16,1.0603039307347812e-47,1.0409143802569459e-46,2.8691991941334665e-57,1.7336926987376849e-58,6.2986810982066098e-37,1.258600575965805e-54,2.0153617023660067e-09,9.6900397940249998e-11,3.724073781084716e-14,3.758315614369686e-14,2.54812793791124e-18,9.2189149686556688e-17,1.5188941270726633e-17,1.5540723511776558e-23,1.5209822384200957e-31,1.1872801979668243e-29
6.663387171712982e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756756038355068,0.11866996334276605,0.022821567628454022,0.0,6.2991795203350234e-43,1.2311204751968029e-21,3.1096711734089576e-37,3.7116084699954338e-33,6.222511408089299e-70,6.7757125671798478e-16,5.6990367177901193e-69,6.7757083812834934e-16,3.2012227919342159e-47,2.4339335208483553e-46,1.4107432827678613e-56,8.5243027809419977e-58,1.1181680517458968e-36,4.8121167823402351e-54,2.6871487818471987e-09,1.292005303092535e-10,4.9606253471288945e-14,5.0221073545371264e-14,3.4043744283650876e-18,1.5692276503624793e-16,3.4311267163888237e-17,2.072358879015652e-23,4.767733483043126e-31,2.7770107907905814e-29
8.329233966020287e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755967943836,0.11866996267096644,0.022821567612303955,0.0,1.216666768397807e-42,1.9260791320362079e-21,8.9260390389714899e-37,7.1468228621846022e-33,2.4285506085884004e-69,8.4696418864659128e-16,1.9221054985245945e-68,8.4696353603917733e-16,7.4870755727905483e-47,4.6904135482595843e-46,4.7554564144859859e-56,2.8734422070307108e-57,1.7475175373642301e-36,1.3446532709701033e-53,3.3589357832039027e-09,1.6150066252068356e-10,6.1947677356606755e-14,6.2917834981788562e-14,4.2589529643668695e-18,2.3510380431003718e-16,6.4082876059456871e-17,2.590646270680493e-23,1.147938102650097e-30,5.3574987099138243e-29
9.995080760327591e-15,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755897532614,0.11866996199916691,0.022821567596153888,0.0,2.0853946239815471e-42,2.7758837405309593e-21,2.1187652918402512e-36,1.2212014301849329e-32,7.4692332191796269e-69,1.0163571675988564e-15,5.2945668827652493e-68,1.016356229233516e-15,1.5019652585480428e-46,8.0208822227487941e-46,1.2920485850867879e-55,7.8070758558920358e-57,2.5186230414414429e-36,3.1269767978213334e-53,4.0307227064261817e-09,1.9380079457451995e-10,7.4265052712905934e-14,7.5675186517164242e-14,5.1118662925221439e-18,3.2485646157736659e-16,1.0633632554277904e-16,3.1089345326239321e-23,2.3506748843998438e-30,9.1729726583310366e-29
1.3326774348942198e-14,0.11640260799999998,0.8585084662769803,0.0,0.0,0.33756755756710166,0.11866996065556805,0.022821567563853756,0.0,4.8795592320492407e-42,4.9389448860306992e-21,8.3260635657428637e-36,2.8396608201367848e-32,4.6214870947767636e-68,1.3551432662328685e-15,2.7575125267555277e-67,1.3551416014812332e-15,4.5130410779607117e-46,1.8678974253715511e-45,6.4148049794489307e-55,3.8760664005844401e-56,4.4886533298641633e-36,1.1978935763527458e-52,5.374296318461763e-09,2.584010582094006e-10,9.8827826986938609e-14,1.0137680743824574e-13,6.8127089163907853e-18,5.3342161007129607e-16,2.3377460678748782e-16,4.1455136936270744e-23,7.1835733960904968e-30,2.1409780059346875e-28
