Time (s),Volume (m^3),Ne,N2,X(1),He(2),CH4(3),H2(4),C2H6(5),CH3(6),C3H8(7),H(8),C2H5(9),C4H8(10),C2H4(11),C2H4X(64),C2H4(48),HeX(49),C4H8a(86),HX(12),C2H3X(58),C4H6(99),C2H2X(98)
5.300312853900917e-12,0.004023131612903226,0.0,0.0,0.010942276645568679,0.49999976937251966,8.6113029953376871e-76,4.3560794305836705e-27,1.6507328209172508e-45,1.4578247135774038e-53,9.9710380435642639e-79,2.6490547124614543e-21,2.963282392794325e-23,0.0,0.4999518402794112,1.4078179055699847e-07,4.7905122138816974e-05,2.3062748030963995e-07,7.6866098451752442e-09,1.7627521434997447e-07,1.5825267774759176e-08,2.3931981824976191e-09,7.7831775105111372e-08
5.329405134567511e-12,0.004023131612903226,0.0,0.0,0.010942275092797615,0.49999976937143459,9.1166406732445606e-76,4.4334542401002076e-27,1.7083549273132958e-45,1.5171564552294414e-53,1.0615362555225197e-78,2.6798060286567458e-21,3.0145504824481029e-23,0.0,0.49995158173833271,1.4078169771903466e-07,4.8162955019487907e-05,2.3062856540800037e-07,7.7706089781400764e-09,1.7732084896134982e-07,1.5826069766290353e-08,2.4102722893725226e-09,7.833711730815855e-08
5.358497415234105e-12,0.004023131612903226,0.0,0.0,0.010942273540060936,0.49999976937040475,9.6485736206187634e-76,4.5117469948773493e-27,1.7676498151355765e-45,1.5785533641313184e-53,1.1297402132709445e-78,2.7107363123137367e-21,3.0664118603313966e-23,0.0,0.49995132325139385,1.4078160489690862e-07,4.8420732861367899e-05,2.3062959529032449e-07,7.8550579077432163e-09,1.783665082130648e-07,1.5826842853686149e-08,2.4273480954323249e-09,7.8842484584258334e-08
5.3875896959006996e-12,0.004023131612903226,0.0,0.0,0.01094227198735671,0.4999997693694273,1.0208341676376813e-75,4.5909631293226366e-27,1.8286562502785399e-45,1.6420752207966826e-53,1.2019136694508726e-78,2.7418455332358054e-21,3.1188699664801634e-23,0.0,0.49995106481858298,1.4078151209058549e-07,4.8678455676216727e-05,2.3063057268408766e-07,7.93995652661757e-09,1.7941219119874058e-07,1.582758806579598e-08,2.4444255395036854e-09,7.9347876026969983e-08
5.416681976567294e-12,0.004023131612903226,0.0,0.0,0.010942270434683094,0.49999976936849988,1.0797235076904063e-75,4.6711080774255319e-27,1.8914136702321077e-45,1.7077831871403812e-53,1.2782638230979471e-78,2.7731336610750433e-21,3.1719282403187971e-23,0.0,0.49995080643988871,1.407814193000325e-07,4.8936123475791603e-05,2.306315001820375e-07,8.0253047274194411e-09,1.8045789704426354e-07,1.5828306394860207e-08,2.4615045625850551e-09,7.9853290762118e-08
5.445774257233888e-12,0.004023131612903226,0.0,0.0,0.010942268882038354,0.49999976936761975,1.1416596205434919e-75,4.7521872727673908e-27,1.9559621917747187e-45,1.7757398303410281e-53,1.3590074537642418e-78,2.8046006653378862e-21,3.2255901206572808e-23,0.0,0.49995054811529943,1.407813265252182e-07,4.9193736271847257e-05,2.306323802488488e-07,8.1111024028285277e-09,1.8150362490663693e-07,1.5828998797812007e-08,2.4785851077697914e-09,8.0358727946644062e-08
5.474866537900482e-12,0.004023131612903226,0.0,0.0,0.010942267329420845,0.49999976936678475,1.2067821391817008e-75,4.834206148531237e-27,2.0223426187088019e-45,1.8460091469761071e-53,1.4443713077748721e-78,2.8362465153905505e-21,3.2798590456884382e-23,0.0,0.4999502898448035,1.4078123376611281e-07,4.9451294076135898e-05,2.3063321522745014e-07,8.1973494455479107e-09,1.8254937397287381e-07,1.5829666197532993e-08,2.4956671201719902e-09,8.0864186767499824e-08
5.5039588185670766e-12,0.004023131612903226,0.0,0.0,0.010942265776829024,0.49999976936599261,1.2752362763813422e-75,4.9171701375113348e-27,2.0905964496386504e-45,1.918656587431114e-53,1.5345924977825971e-78,2.8680711804642652e-21,3.3347384529852995e-23,0.0,0.49995003162838952,1.4078114102268805e-07,4.9708796900407221e-05,2.3063400734503736e-07,8.2840457483040651e-09,1.8359514345892905e-07,1.5830309484064205e-08,2.5127505468549243e-09,8.1369666440578906e-08
5.533051099233671e-12,0.004023131612903226,0.0,0.0,0.010942264224261429,0.49999976936524121,1.3471730151116813e-75,5.0010846721225634e-27,2.1607658857906628e-45,1.9937490805842272e-53,1.6299189160002806e-78,2.9000746296603288e-21,3.3902317794985537e-23,0.0,0.49994977346604591,1.4078104829491692e-07,4.9966244756408408e-05,2.3063475871879083e-07,8.3711912038468356e-09,1.8464093260866947e-07,1.5830929515774156e-08,2.5298353367620014e-09,8.1875166209687126e-08
5.562143379900265e-12,0.004023131612903226,0.0,0.0,0.010942262671716673,0.49999976936452856,1.4227493043268798e-75,5.0859551844096116e-27,2.2328938388759282e-45,2.0713550587680103e-53,1.7306096614996557e-78,2.9322568319549793e-21,3.4463424615541067e-23,0.0,0.49994951535776122,1.4078095558277375e-07,5.0223637655884166e-05,2.3063547136130952e-07,8.4587857049494412e-09,1.8568674069288065e-07,1.5831527120485296e-08,2.5469214406501635e-09,8.2380685345548981e-08
5.591235660566859e-12,0.004023131612903226,0.0,0.0,0.010942261119193452,0.49999976936385276,1.5021282602698471e-75,5.1717871060559741e-27,2.3070239389951236e-45,2.1515444830096404e-53,1.8369354819736516e-78,2.9646177562040931e-21,3.5030739348507236e-23,0.0,0.49994925730352391,1.4078086288623416e-07,5.0480975610576631e-05,2.3063614718577704e-07,8.5468291444084755e-09,1.8673256700830884e-07,1.5832103096560504e-08,2.5640088110256196e-09,8.2886223144850039e-08
5.620327941233454e-12,0.004023131612903226,0.0,0.0,0.010942259566690539,0.49999976936321189,1.585479373411387e-75,5.2585858683927594e-27,2.3832005425856896e-45,2.2343888685511536e-53,1.949179230368442e-78,2.997157371147718e-21,3.5604296344577662e-23,0.0,0.49994899930332232,1.4078077020527492e-07,5.0738258632225473e-05,2.3063678801087246e-07,8.6353214150438932e-09,1.8777841087673724e-07,1.5832658213950928e-08,2.5810974020818607e-09,8.3391778929312787e-08
5.649420221900048e-12,0.004023131612903226,0.0,0.0,0.010942258014206768,0.49999976936260432,1.6729787211500919e-75,5.3463569024073167e-27,2.4614687404112647e-45,2.3199613106512028e-53,2.0676363368004468e-78,3.02987564541444e-21,3.6184129948130139e-23,0.0,0.49994874135714495,1.407806775398738e-07,5.0995486732567827e-05,2.3063739556543846e-07,8.7242624096990006e-09,1.8882427164409476e-07,1.5833193215206659e-08,2.598187169639849e-09,8.389735204480572e-08
5.707604783233236e-12,0.004023131612903226,0.0,0.0,0.010942254909292314,0.49999976936148249,1.8611606971875276e-75,5.5248375077503769e-27,2.6244640017915263e-45,2.4995908031555371e-53,2.3244382120239694e-78,3.0958480458989872e-21,3.7362764323490102e-23,0.0,0.49994822562681712,1.4078049225566274e-07,5.1509778216269161e-05,2.3063851735503066e-07,8.9034901425582931e-09,1.9091604137499414e-07,1.5834205708235972e-08,2.6323700653432438e-09,8.4908547768037391e-08
5.759970888433106e-12,0.004023131612903226,0.0,0.0,0.010942252114924387,0.499999769360571,2.0466205760966533e-75,5.6888496986183378e-27,2.7787806596998019e-45,2.6713538701741634e-53,2.5800484597240569e-78,3.1558339043656926e-21,3.8445345671663681e-23,0.0,0.49994776165416943,1.4078032555288033e-07,5.1972452838427953e-05,2.3063942883696209e-07,9.0663286637611599e-09,1.9279868583016439e-07,1.5835055076723222e-08,2.6631382832346643e-09,8.5818677093487492e-08
5.812336993632976e-12,0.004023131612903226,0.0,0.0,0.010942249320603167,0.49999976935974416,2.2485839235432835e-75,5.8560964975987466e-27,2.9406097511030317e-45,2.8531676225078208e-53,2.8610127020599722e-78,3.2163981264865431e-21,3.9548797061039583e-23,0.0,0.49994729785638137,1.4078015890020683e-07,5.2434949697975276e-05,2.3064025574974156e-07,9.2306193853540604e-09,1.9468137588170717e-07,1.5835849664111992e-08,2.6939096944176593e-09,8.6728853414381519e-08
5.864703098832845e-12,0.004023131612903226,0.0,0.0,0.010942246526323919,0.49999976935899443,2.4683460508063632e-75,6.026609566850212e-27,3.1102418658611661e-45,3.045518987623344e-53,3.1695768285726535e-78,3.2775405257950326e-21,4.0673318557073605e-23,0.0,0.49994683423338582,1.4077999229754604e-07,5.2897268863271577e-05,2.3064100546404901e-07,9.3963616832431039e-09,1.96564108481764e-07,1.5836592930862449e-08,2.7246840929403545e-09,8.7639073682512065e-08
5.917069204032715e-12,0.004023131612903226,0.0,0.0,0.010942243732082383,0.49999976935831519,2.7072905389394944e-75,6.2004205655482208e-27,3.2879759545824333e-45,3.2489136375472182e-53,3.508162227442025e-78,3.339260914953194e-21,4.1819110157447303e-23,0.0,0.49994637078511556,1.4077982574480959e-07,5.3359410402650925e-05,2.3064168470793137e-07,9.5635549335792026e-09,1.9844688077506267e-07,1.583728811886068e-08,2.7554612858439349e-09,8.8549335042258717e-08
5.969435309232585e-12,0.004023131612903226,0.0,0.0,0.010942240937874737,0.4999997693577003,2.9668943483269994e-75,6.3775611500185026e-27,3.4741194867220972e-45,3.4638765253746001e-53,3.8793776792662809e-78,3.4015591058113302e-21,4.2986371791777523e-23,0.0,0.49994590751150353,1.4077965924191581e-07,5.3821374384421195e-05,2.3064229962294404e-07,9.732198512757975e-09,2.0032969008673565e-07,1.5837938265239053e-08,2.786241092343182e-09,8.9459634818406798e-08
6.021801414432454e-12,0.004023131612903226,0.0,0.0,0.010942238143697538,0.49999976935714413,3.2487331760523944e-75,6.5580629738648587e-27,3.6689886101295979e-45,3.6909524320307146e-53,4.2860319458139621e-78,3.4644349094639179e-21,4.4175303321346185e-23,0.0,0.49994544441248284,1.4077949278878956e-07,5.4283160876863916e-05,2.3064285581534421e-07,9.9022917974196418e-09,2.0221253391091783e-07,1.5838546215313533e-08,2.8170233430590982e-09,9.0369970504744754e-08
6.074167519632324e-12,0.004023131612903226,0.0,0.0,0.010942235349547694,0.49999976935664159,3.5544870656897041e-75,6.7419576880916505e-27,3.8729083120096928e-45,3.9307065231445119e-53,4.7311470740325082e-78,3.5278881363020146e-21,4.5386104538848712e-23,0.0,0.49994498148798644,1.4077932638536128e-07,5.4744769948234411e-05,2.3064335840284613e-07,1.0073834164448932e-08,2.040954099000593e-07,1.5839114634710018e-08,2.8478078792994243e-09,9.1280339753376971e-08
6.126533624832194e-12,0.004023131612903226,0.0,0.0,0.010942232555422442,0.4999997693561879,3.8859462831783252e-75,6.9292769412210081e-27,4.0862125813276779e-45,4.1837249163403488e-53,5.2179724600326639e-78,3.5919185960622565e-21,4.6618975168160423e-23,0.0,0.49994451873794721,1.407791600315665e-07,5.5206201666761706e-05,2.3064381205717688e-07,1.0246824990974999e-08,2.0597831585492949e-07,1.5839646020706678e-08,2.8785945523854697e-09,9.2190740364727707e-08
6.178899730032063e-12,0.004023131612903226,0.0,0.0,0.010942229761319295,0.49999976935577894,4.2450174658632724e-75,7.1200523794050689e-27,4.3092445726361965e-45,4.4506152589001387e-53,5.7499997011318068e-78,3.6565260978727646e-21,4.787411486411946e-23,0.0,0.49994405616229837,1.4077899372734544e-07,5.5667456100648624e-05,2.306442210429105e-07,1.042126365437131e-08,2.0786124971525359e-07,1.5840142712859008e-08,2.9093832230213339e-09,9.3101170278177759e-08
6.231265835231933e-12,0.004023131612903226,0.0,0.0,0.010942226967236032,0.49999976935541063,4.6337300547974091e-75,7.3143156465333816e-27,4.5423567713212842e-45,4.7320073158863492e-53,6.3309782726300869e-78,3.7217104502961596e-21,4.9151723212325071e-23,0.0,0.49994359376097297,1.4077882747264269e-07,5.6128533318071714e-05,2.3064458925293569e-07,1.0597149532255557e-08,2.0974420955093891e-07,1.5840606902956335e-08,2.9401737607026668e-09,9.4011627563290494e-08
6.283631940431803e-12,0.004023131612903226,0.0,0.0,0.010942224173170654,0.49999976935507973,5.0542430201582979e-75,7.512098384335685e-27,4.7859111602620229e-45,5.0285535687894699e-53,6.964932065931364e-78,3.7874714613698612e-21,5.0451999728950165e-23,0.0,0.49994313153390396,1.407786612674063e-07,5.6589433387181336e-05,2.306449202408631e-07,1.0774482002489563e-08,2.1162719355385063e-07,1.5841040644354588e-08,2.9709660431623527e-09,9.4922110411587573e-08
6.335998045631672e-12,0.004023131612903226,0.0,0.0,0.010942221379121391,0.49999976935478263,5.5088518909526435e-75,7.7134322324801589e-27,5.0402793879065431e-45,5.3409298248191985e-53,7.6561768286927356e-78,3.8538089386438767e-21,5.1775143860567369e-23,0.0,0.49994266948102456,1.4077849511158795e-07,5.70501563761016e-05,2.3064521725060984e-07,1.0953260443179181e-08,2.1351020003010704e-07,1.5841445860720089e-08,3.0017599558510482e-09,9.5832617128844348e-08
6.388364150831542e-12,0.004023131612903226,0.0,0.0,0.010942218585086649,0.49999976935451673,5.9999961000341924e-75,7.9183488286673268e-27,5.3058429377639013e-45,5.6698358369369794e-53,8.4093385479505297e-78,3.9207226892161457e-21,5.312135498398793e-23,0.0,0.49994220760226787,1.4077832900514241e-07,5.7510702352930477e-05,2.3064548324339268e-07,1.1133484232674203e-08,2.153932273928627e-07,1.5841824354219786e-08,3.0325553914505097e-09,9.6743146127872946e-08
6.4407302560314116e-12,0.004023131612903226,0.0,0.0,0.010942215791065012,0.49999976935427903,6.530266655617952e-75,8.1268798087197542e-27,5.5829932993101606e-45,6.0159959347205884e-53,9.2293728182911172e-78,3.9882125197656905e-21,5.4490832406112401e-23,0.0,0.49994174589756707,1.4077816294802725e-07,5.7971071385739684e-05,2.3064572092235903e-07,1.1315152749568257e-08,2.1727627415554887e-07,1.5842177813192949e-08,3.0633522494176384e-09,9.765369592176235e-08
6.493096361231281e-12,0.004023131612903226,0.0,0.0,0.010942212997055216,0.49999976935406715,7.1024141505910965e-75,8.3390568066677048e-27,5.8721321403054684e-45,6.3801596661414695e-53,1.0121585238175862e-77,4.0562782365836388e-21,5.5883775363792415e-23,0.0,0.49994128436685548,1.4077799694020247e-07,5.8431263542574764e-05,2.3064593275507238e-07,1.1498265372698725e-08,2.1915933892554027e-07,1.5842507819338821e-08,3.0941504355572282e-09,9.8564265117545532e-08
6.545462466431151e-12,0.004023131612903226,0.0,0.0,0.010942210203056137,0.49999976935387896,7.7193571213350286e-75,8.5549114548309285e-27,6.1736714805198744e-45,6.7631024503411412e-53,1.1091652879362841e-77,4.1249196456023047e-21,5.7300383023702901e-23,0.0,0.49994082301006615,1.4077783098163052e-07,5.8891278891455126e-05,2.3064612099404353e-07,1.1682821481146634e-08,2.2104242039822144e-07,1.5842815854451092e-08,3.1249498616215671e-09,9.947485241026569e-08
6.5978285716310205e-12,0.004023131612903226,0.0,0.0,0.010942207409066771,0.49999976935371221,8.3841907681615658e-75,8.7744753838967262e-27,6.4880338668663061e-45,7.1656262414974605e-53,1.2145646876151059e-77,4.1941365524224327e-21,5.8740854482224153e-23,0.0,0.49994036182713236,1.407776650722756e-07,5.9351117500373961e-05,2.3064628769547575e-07,1.1868820454236574e-08,2.229255173514275e-07,1.584310330672781e-08,3.1557504449352311e-09,1.0038545657741672e-07
6.65019467683089e-12,0.004023131612903226,0.0,0.0,0.010942204615086236,0.49999976935356522,9.1001960498048224e-75,8.9977802229943969e-27,6.8156525499394787e-45,7.5885602038732544e-53,1.3290056182852522e-77,4.2639287623387052e-21,6.020538876533277e-23,0.0,0.4999399008179875,1.4077749921210409e-07,5.981077943729838e-05,2.3064643473637458e-07,1.2056261671536581e-08,2.2480862864023566e-07,1.5843371476682602e-08,3.186552108043533e-09,1.0129607647373517e-07
6.70256078203076e-12,0.004023131612903226,0.0,0.0,0.010942201821113743,0.49999976935343604,9.870849164680855e-75,9.2248575997662733e-27,7.1569716619591228e-45,8.0327613981375953e-53,1.453181254943156e-77,4.3342960803636552e-21,6.1694184828501469e-23,0.0,0.49993943998256474,1.4077733340108377e-07,6.0270264770169281e-05,2.3064656383016467e-07,1.2245144512858062e-08,2.2669175319208678e-07,1.5843621582682499e-08,3.2173547783831267e-09,1.0220671102632124e-07
6.7549268872306295e-12,0.004023131612903226,0.0,0.0,0.010942199027148596,0.4999997693533233,1.0699831431912605e-74,9.4557391404354009e-27,7.512446396115656e-45,8.4991154790482006e-53,1.5878316766853937e-77,4.405238311250052e-21,6.3207441556606691e-23,0.0,0.49993897932079739,1.4077716763918402e-07,6.0729573566901474e-05,2.3064667654094489e-07,1.2435468358255704e-08,2.2857489000221424e-07,1.5843854766135877e-08,3.2481583879733841e-09,1.0311735923006805e-07
6.807292992430499e-12,0.004023131612903226,0.0,0.0,0.010942196233190182,0.49999976935322565,1.1591039585438054e-74,9.6904564698701037e-27,7.8825431873163966e-45,8.9885374045829791e-53,1.7337466235411882e-77,4.4767552595118768e-21,6.4745357763843824e-23,0.0,0.49993851883261897,1.4077700192637566e-07,6.1188705895383647e-05,2.3064677429650157e-07,1.2627232588027342e-08,2.3045803812936196e-07,1.5844072096353038e-08,3.2789628731272156e-09,1.0402802014337952e-07
6.859659097630369e-12,0.004023131612903226,0.0,0.0,0.010942193439237961,0.49999976935314144,1.2548596494864991e-74,9.9290412116454454e-27,8.2677398943305108e-45,9.5019721566095346e-53,1.8917683911106593e-77,4.5488467294439725e-21,6.6308132193649455e-23,0.0,0.49993805851796275,1.4077683626263048e-07,6.1647661823478332e-05,2.3064685840018858e-07,1.2820436582713912e-08,2.3234119669177276e-07,1.5844274575099836e-08,3.3097681741801082e-09,1.0493869288415863e-07
6.9120252028302385e-12,0.004023131612903226,0.0,0.0,0.010942190645291451,0.49999976935306989,1.3576862327080018e-74,1.0171524988101832e-26,8.6685259833310923e-45,1.0040395473181969e-52,2.0627948687012116e-77,4.6215125251404493e-21,6.7895963518630124e-23,0.0,0.49993759837676216,1.4077667064792159e-07,6.2106441419021986e-05,2.306469300417723e-07,1.3015079723099328e-08,2.3422436486342962e-07,1.5844463140863903e-08,3.3405742352362578e-09,1.0584937662604893e-07
6.964391308030108e-12,0.004023131612903226,0.0,0.0,0.010942187851350246,0.49999976935300955,1.4680446162956849e-74,1.0417939420400769e-26,9.0854027128325932e-45,1.0604814592554064e-52,2.2477827268398913e-77,4.6947524505119231e-21,6.9509050340497438e-23,0.0,0.49993713840895049,1.4077650508222294e-07,6.2565044749825002e-05,2.3064699030733074e-07,1.3211161390210382e-08,2.3610754187053519e-07,1.5844638672851369e-08,3.371381003930696e-09,1.0676007059491355e-07
7.016757413229978e-12,0.004023131612903226,0.0,0.0,0.010942185057413968,0.49999976935295964,1.5864218083846413e-74,1.0668316128578001e-26,9.5188833200219471e-45,1.1196269008997576e-52,2.4477507602282192e-77,4.7685663093016775e-21,7.1147591190008708e-23,0.0,0.49993667861446139,1.4077633956550935e-07,6.302347188367166e-05,2.3064704018828989e-07,1.3408680965316675e-08,2.3799072698821276e-07,1.5844801994731144e-08,3.4021884312064339e-09,1.0767077406553679e-07
7.0691235184298475e-12,0.004023131612903226,0.0,0.0,0.010942182263482309,0.49999976935291923,1.7133321742877785e-74,1.0922686731594042e-26,9.9694932084816035e-45,1.1815831240514018e-52,2.6637833924001568e-77,4.8429539051007751e-21,7.2811784526913319e-23,0.0,0.49993621899322815,1.4077617409775651e-07,6.3481722888320192e-05,2.3064708058967275e-07,1.3607637829930484e-08,2.3987391953741654e-07,1.5844953878142766e-08,3.4329964711056471e-09,1.0858148635853368e-07
7.121489623629717e-12,0.004023131612903226,0.0,0.0,0.01094217946955499,0.49999976935288754,1.849318743645492e-74,1.1181082847382295e-26,1.0437770137302688e-44,1.2464607608528302e-52,2.8970343485437905e-77,4.9179150413622461e-21,7.4501828739903814e-23,0.0,0.49993575954518449,1.4077600867894076e-07,6.3939797831502712e-05,2.3064711233762913e-07,1.3808031365806706e-08,2.417571188820361e-07,1.584509504598274e-08,3.4638050805740442e-09,1.094922068374551e-07
7.173855728829587e-12,0.004023131612903226,0.0,0.0,0.010942176675631769,0.49999976935286361,1.9949545691697232e-74,1.1443536092894812e-26,1.0924264411586582e-44,1.3143739029652604e-52,3.148730503152217e-77,4.9934495214143471e-21,7.6217922146572073e-23,0.0,0.49993530027026373,1.4077584330903907e-07,6.4397696780925344e-05,2.3064713618630982e-07,1.4009860954942742e-08,2.436403244261844e-07,1.5845226175483349e-08,3.4946142192775636e-09,1.1040293490607548e-07
7.2262218340294564e-12,0.004023131612903226,0.0,0.0,0.010942173881712439,0.4999997693528469,2.1508441385938176e-74,1.1710078084145834e-26,1.1429539074333236e-44,1.3854401819608706e-52,3.4201759093783019e-77,5.0695571484730136e-21,7.7960262993369757e-23,0.0,0.49993484116839965,1.4077567798802898e-07,6.4855419804268173e-05,2.3064715282414123e-07,1.4213125979578398e-08,2.4552353561165721e-07,1.5845347901096988e-08,3.5254238494306437e-09,1.1131367000585204e-07
7.278587939229327e-12,0.004023131612903226,0.0,0.0,0.010942171087796828,0.49999976935283691,2.3176248414766705e-74,1.1980740436253183e-26,1.1954170099714407e-44,1.4597808509397087e-52,3.7127560171816503e-77,5.1462377256534898e-21,7.9729049455572928e-23,0.0,0.49993438223952563,1.4077551271588844e-07,6.5312966969185171e-05,2.3064716287955313e-07,1.4417825822195808e-08,2.4740675191555223e-07,1.5845460817198344e-08,3.5562339356353228e-09,1.1222441161354426e-07
7.330954044429197e-12,0.004023131612903226,0.0,0.0,0.010942168293884785,0.49999976935283291,2.4959684925472085e-74,1.2255554763477617e-26,1.2498746587730183e-44,1.5375208673800622e-52,4.0279420875746263e-77,5.2234910559812502e-21,8.1524479637250574e-23,0.0,0.49993392348357529,1.4077534749259601e-07,6.5770338343304385e-05,2.306471669262079e-07,1.4623959865519317e-08,2.4928997284803957e-07,1.5845565480615933e-08,3.5870444447304904e-09,1.1313515923898397e-07
7.383320149629068e-12,0.004023131612903226,0.0,0.0,0.010942165499976179,0.4999997693528343,2.6865829133134537e-74,1.2534552679260263e-26,1.3063870960246968e-44,1.6187889772310912e-52,4.3672958104980033e-77,5.3013169424022123e-21,8.3346751571236914e-23,0.0,0.4999334649004824,1.4077518231813055e-07,6.6227533994227798e-05,2.3064716548777298e-07,1.4831527492515403e-08,2.5117319795027202e-07,1.5845662413003726e-08,3.6178553456506611e-09,1.1404591242298615e-07
7.435686254828938e-12,0.004023131612903226,0.0,0.0,0.010942162706070903,0.49999976935284079,2.8902135736992646e-74,1.281776579625814e-26,1.3650159158415311e-44,1.7037178002564923e-52,4.7324741340856372e-77,5.3797151877923141e-21,8.5196063219106983e-23,0.0,0.49993300649018046,1.4077501719247132e-07,6.6684553989531441e-05,2.3064715904227812e-07,1.5040528086392583e-08,2.5305642679242836e-07,1.5845752103062991e-08,3.6486666092936473e-09,1.1495667073539172e-07
7.488052360028809e-12,0.004023131612903226,0.0,0.0,0.010942159912168873,0.49999976935285173,3.1076452955111751e-74,1.3105225726377969e-26,1.4258240841465725e-44,1.7924439166379704e-52,5.1252343133116009e-77,5.4586855949664708e-21,8.7072612471155529e-23,0.0,0.4999325482526033,1.4077485211559774e-07,6.7141398396765244e-05,2.3064714802609292e-07,1.5250961030601301e-08,2.5493965897187958e-07,1.5845835008623787e-08,3.6794782083965897e-09,1.1586743377323403e-07
7.54041846522868e-12,0.004023131612903226,0.0,0.0,0.010942157118270016,0.49999976935286689,3.3397040195776773e-74,1.3396964080808246e-26,1.4888759586880907e-44,1.885107954847275e-52,5.5474391862522577e-77,5.5382279666869851e-21,8.8976597146378785e-23,0.0,0.49993209018768459,1.4077468708748979e-07,6.7598067283453276e-05,2.3064713283755723e-07,1.5462825708833849e-08,2.5682289411147108e-07,1.5845911558595038e-08,3.7102901174198145e-09,1.1677820115902098e-07
7.59278457042855e-12,0.004023131612903226,0.0,0.0,0.01094215432437427,0.49999976935288598,3.5872586384437573e-74,1.3693012470049742e-26,1.5542373091942525e-44,1.9818546807955451e-52,6.0010626864401258e-77,5.6183421056713985e-21,9.0908214992459245e-23,0.0,0.49993163229535797,1.4077452210812741e-07,6.8054560717093575e-05,2.306471138402957e-07,1.5676121505024277e-08,2.5870613185791379e-07,1.5845982154791399e-08,3.7411023124380201e-09,1.1768897253912598e-07
7.64515067562842e-12,0.004023131612903226,0.0,0.0,0.010942151530481588,0.49999976935290841,3.8512228965445101e-74,1.3993402503944445e-26,1.6219753376650916e-44,2.082833088268704e-52,6.488195600036092e-77,5.6990278145998683e-21,9.2867663685752921e-23,0.0,0.49993117457555725,1.4077435717749108e-07,6.8510878765158236e-05,2.306470913662431e-07,1.5890847803348259e-08,2.6058937188027584e-07,1.5846047173644712e-08,3.7719147710383214e-09,1.1859974758228013e-07
7.69751678082829e-12,0.004023131612903226,0.0,0.0,0.010942148736591941,0.49999976935293411,4.1325573598232872e-74,1.4298165791703033e-26,1.6921586988015989e-44,2.1881964906576241e-52,7.0110515768016455e-77,5.7802848961220627e-21,9.4855140831279186e-23,0.0,0.49993071702821618,1.4077419229556118e-07,6.8967021495093376e-05,2.3064706571840616e-07,1.610700398822306e-08,2.6247261386857114e-07,1.5846106967807434e-08,3.8027274722247567e-09,1.1951052597816007e-07
7.749882886028161e-12,0.004023131612903226,0.0,0.0,0.010942145942705296,0.49999976935296264,4.4322714568020615e-74,1.4607333941930974e-26,1.7648575205717521e-44,2.2981026139917773e-52,7.5719734041134988e-77,5.8621131528636232e-21,9.6870843962712725e-23,0.0,0.4999302596532687,1.4077402746231829e-07,6.9422988974319227e-05,2.3064703717338454e-07,1.6324589444307404e-08,2.6435585753243562e-07,1.5846161867654679e-08,3.8335403963287885e-09,1.2042130743606465e-07
7.802248991228032e-12,0.004023131612903226,0.0,0.0,0.01094214314882164,0.49999976935299373,4.7514255931544007e-74,1.4920938562653291e-26,1.8401434249133229e-44,2.4127136912850755e-52,8.1734395535291752e-77,5.9445123874322207e-21,9.8914970542378017e-23,0.0,0.4999298024506485,1.4077386267774337e-07,6.9878781270230013e-05,2.3064700598367244e-07,1.6543603556501366e-08,2.6623910259988764e-07,1.584621218269152e-08,3.8643535249254848e-09,1.2133209168367561e-07
7.854615096427902e-12,0.004023131612903226,0.0,0.0,0.010942140354940963,0.49999976935302737,5.0911333418749276e-74,1.5239011261338072e-26,1.9180895485732914e-44,2.5321965582025927e-52,8.818071009683988e-77,6.0274824024232181e-21,1.0098771796124549e-22,0.0,0.49992934542028955,1.4077369794181731e-07,7.0334398450194098e-05,2.3064697237975906e-07,1.6764045709946304e-08,2.6812234881616711e-07,1.5846258202871258e-08,3.8951668407549726e-09,1.2224287846589602e-07
7.959347306827641e-12,0.004023131612903226,0.0,0.0,0.010942134767188525,0.49999976935310098,5.8369436907304347e-74,1.5888687319812682e-26,2.0822627012173683e-44,2.7864686035199295e-52,1.0248070123860654e-76,6.1951339840230141e-21,1.0521986452369372e-22,0.0,0.49992843187609082,1.4077336861583615e-07,7.1245107731625907e-05,2.3064689875218642e-07,1.7209211682360398e-08,2.7188884375598693e-07,1.5846338427852095e-08,3.9567939704728674e-09,1.2406445869359771e-07
8.053606296187407e-12,0.004023131612903226,0.0,0.0,0.010942129738221517,0.49999976935317364,6.5908083086269965e-74,1.6488993674552202e-26,2.239881956105998e-44,3.0337463568839083e-52,1.1712164992021732e-76,6.3479704960725652e-21,1.0912865846522768e-22,0.0,0.49992761027478233,1.4077307238864332e-07,7.2064147863685617e-05,2.306468261567616e-07,1.7614738795286197e-08,2.7527869089068513e-07,1.5846398492399353e-08,4.0122588757572888e-09,1.257038873233888e-07
8.147865285547172e-12,0.004023131612903226,0.0,0.0,0.010942124709264225,0.49999976935325124,7.4312635700557647e-74,1.7104268138018138e-26,2.4073292121667055e-44,3.2996241052949882e-52,1.3364177157886864e-76,6.5026532666180171e-21,1.1313325048886194e-22,0.0,0.49992678923057265,1.4077277631878108e-07,7.28826216666067e-05,2.3064674850405041e-07,1.8024883210601276e-08,2.7866853846470444e-07,1.5846448379906495e-08,4.0677241651979591e-09,1.2734332087720429e-07
