Time (s),Volume (m^3),n-heptane,Ar,He,Ne,N2,X(1),C2H4(2),C4H8-1(3),C4H8-2(4),C2H5X(5),H(6),C6H12-1(7),C6H12-2(8),C6H12-3(9),C6H12(10),C6H12(11),HX(80),C2H3X(137),C2H2(37),C4H6(54),C4H5X(374),C4H5X(381),C6H8(56),C4H4(439),C6H7X(455),C8H10(458),C6H7X(498),C6H7X(497),C4H3X(623),C4H2(1102),C6H6(755),C4H3X(622),C6H8(474),C6H6(1605),C8H9X(771),S(774),C8H10(478),C8H8(1121)
5.535373474671384e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.023509388980672601,0.46107408381674664,6.5909597483248513e-16,0.0,2.0186127536667752e-15,6.830682773325178e-38,0.0,0.0,0.0,0.0,0.0,0.24066849754865219,0.0034763978103777371,0.010254390424262457,0.079061734198493494,8.1909795758130347e-05,0.0051572747480157586,0.0047534360520183894,0.0044745769627119311,1.7301080697862918e-05,0.00029692851833104861,0.00018418962944624287,0.00017856313355164781,9.7771975217864311e-07,0.00012255505218598768,0.0001155991174981638,4.7253999131944663e-05,5.0087737894005613e-05,2.3035688850053725e-05,1.0713916084423378e-06,1.537685154485757e-05,1.2421167414357522e-05,4.3392773497524448e-06
5.549902357165892e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.023450116783794977,0.46103066090849804,6.5992739247451815e-16,0.0,2.0189802653144438e-15,6.8498286783637706e-38,0.0,0.0,0.0,0.0,0.0,0.24073496508063166,0.0034667303331191958,0.010264031675097733,0.079074518234817037,8.1563813989903277e-05,0.0051598657017646581,0.0047543323354988813,0.0044785756792885562,1.724234219555448e-05,0.00029708591705645843,0.00018433452913336172,0.00017868513856571534,9.737464724660963e-07,0.00012270608027381146,0.00011577089772940402,4.728004141815979e-05,5.0179198429360117e-05,2.308758667685439e-05,1.0683265790557288e-06,1.5389266930998072e-05,1.2439479867618503e-05,4.3482934436299253e-06
5.564431239660399e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.023391122576385936,0.46098746135427177,6.6075665051795604e-16,0.0,2.0193459048309995e-15,6.8689808434043398e-38,0.0,0.0,0.0,0.0,0.0,0.24080112048467636,0.0034571090501333188,0.010273646141517071,0.079087225897444768,8.1219870922014122e-05,0.0051624437746131072,0.0047552212210935415,0.004482557506395415,1.7183859523903642e-05,0.00029724228347680336,0.00018447879020302592,0.00017880648936721504,9.6979508831123271e-07,0.00012285649506462064,0.00011594207202099539,4.7305876509930204e-05,5.0270450573502457e-05,2.3139368726865684e-05,1.0652702416249425e-06,1.5401604860727497e-05,1.2457724171139456e-05,4.3572828764885008e-06
5.578960122154907e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.023332404428196965,0.46094448351342987,6.615837591561059e-16,0.0,2.019709507079373e-15,6.8881392651833128e-38,0.0,0.0,0.0,0.0,0.0,0.24086696593515666,0.003447533634020923,0.010283233951356423,0.079099857786636543,8.0877951196879283e-05,0.0051650090562708707,0.0047561027788874345,0.0044865225436667069,1.7125631477343898e-05,0.00029739762587512936,0.00018462241698464482,0.00017892719036912376,9.6586545239682601e-07,0.00012300629993604214,0.00011611264320071135,4.7331505936441821e-05,5.0361495059426356e-05,2.3191035305332468e-05,1.0622226024606824e-06,1.5413865913530464e-05,1.2475900657782187e-05,4.3662457333212597e-06
5.593489004649415e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.023273960426752331,0.46090172576109134,6.6240872747704452e-16,0.0,2.0200718479928481e-15,6.907303940445332e-38,0.0,0.0,0.0,0.0,0.0,0.24093250358633106,0.0034380037604741778,0.010292795231546765,0.079112414496615616,8.0538039596350321e-05,0.0051675616356402733,0.0047569770781863635,0.0044904708899841852,1.70676568539966e-05,0.0002975519524555914,0.00018476541377024692,0.0001790472459464742,9.619574185015898e-07,0.00012315549824298575,0.0001162826140808798,4.7356931214137375e-05,5.0452332616799552e-05,2.3242586717282355e-05,1.0591836671651021e-06,1.5426050663936125e-05,1.249400965854539e-05,4.375182099023548e-06
5.608017887143923e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.023215788677145389,0.46085918648794433,6.6323156427918313e-16,0.0,2.0204324060152848e-15,6.9264748659432096e-38,0.0,0.0,0.0,0.0,0.0,0.24099773557257753,0.0034285191082401626,0.010302330108122678,0.079124896615643578,8.0200121040257025e-05,0.0051701016008250918,0.0047578441875269139,0.0044944026434840349,1.7009934455723527e-05,0.00029770527134431908,0.00018490778481486663,0.00017916666043674687,9.580708414926011e-07,0.00012330409331781314,0.00011645198745846499,4.7382153846836225e-05,5.0542963971978465e-05,2.3294023267511149e-05,1.0561534406462076e-06,1.5438159681563935e-05,1.2512051502574164e-05,4.3840920583890226e-06
5.62254676963843e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.023157887301837626,0.46081686410006223,6.6405227981442244e-16,0.0,2.0207907841637689e-15,6.9456520384378931e-38,0.0,0.0,0.0,0.0,0.0,0.2410626640086222,0.0034190793590849274,0.010311838706230727,0.079137304726093705,7.9864180584967234e-05,0.0051726290391393608,0.0047587041746863616,0.0044983179015636457,1.695246308817742e-05,0.00029785759059027005,0.00018504953433692739,0.00017928543814025769,9.5420557731773954e-07,0.00012345208847050568,0.00011662076611514903,4.7407175325853108e-05,5.0633389848022761e-05,2.3345345260568685e-05,1.0531319271320023e-06,1.54501935311691e-05,1.2530026517169532e-05,4.392975696105797e-06
5.637075652132938e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.023100254440460443,0.46077475701872139,6.6487088306275644e-16,0.0,2.0211480509981868e-15,6.9648354546984108e-38,0.0,0.0,0.0,0.0,0.0,0.24112729098976485,0.0034096841977580682,0.010321321150137851,0.07914963940452352,7.9530203421963294e-05,0.0051751440371160433,0.0047595571066924277,0.0045022167608883513,1.6895241560850526e-05,0.00029800891816607409,0.00018519066651861979,0.00017940358332054079,9.5036148299814127e-07,0.00012359948698883127,0.00011678895281741357,4.7431997130115422e-05,5.0723610964710168e-05,2.3396553000744993e-05,1.0501191301843868e-06,1.5462152772687498e-05,1.2547935027797981e-05,4.4018330967526817e-06
5.651604534627446e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.023042888249619697,0.46073286368022187,6.6568738227697921e-16,0.0,2.0215036796357994e-15,6.9840251115018418e-38,0.0,0.0,0.0,0.0,0.0,0.24119161859210139,0.0034003333119578013,0.010330777563239558,0.079161901221746142,7.9198174876434835e-05,0.005177646680515598,0.004760403049832892,0.0045060993173980605,1.6838268687121265e-05,0.00029815926196886619,0.00018533118550627511,0.00017952110020472695,9.465384166206676e-07,0.00012374629213850977,0.00011695655031662096,4.7456620726279582e-05,5.0813628038550991e-05,2.3447646792056682e-05,1.0471150527128018e-06,1.5474037961280327e-05,1.2565777358100976e-05,4.4106643447955158e-06
5.666133417121954e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022985786902702834,0.46069118253571045,6.6650178780559422e-16,0.0,2.0218569189366552e-15,7.0032210056332626e-38,0.0,0.0,0.0,0.0,0.0,0.24125564887274292,0.0033910263922965218,0.010340208068068088,0.07917409074290066,7.8868080405887722e-05,0.0051801370543344332,0.0047612420696650747,0.0045099656663138412,1.6781543284298971e-05,0.00029830862982110982,0.00018547109541073467,0.0001796379929839176,9.4273623733039965e-07,0.0001238925071633775,0.00011712356134909573,4.7481047568845992e-05,5.0903441782802896e-05,2.349862693823375e-05,1.044119696987634e-06,1.5485849647378233e-05,1.2583553829904473e-05,4.4194695245835733e-06
5.680662299616461e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022928948589688695,0.46064971205100647,6.6731410863513568e-16,0.0,2.0222091914646405e-15,7.0224231338857083e-38,0.0,0.0,0.0,0.0,0.0,0.24131938387003193,0.0033817631322668475,0.010349612786300451,0.079186208527521465,7.8539905598768827e-05,0.0051826152428132519,0.004762074231025158,0.004513815902144433,1.6725064173666872e-05,0.0002984570294714109,0.00018561040030771477,0.00017975426581355402,9.3895480532314549e-07,0.00012403813528555019,0.00011728998863620545,4.7505279100272916e-05,5.0993052907485533e-05,2.354949374270664e-05,1.0411330646533872e-06,1.5497588376725079e-05,1.2601264763228462e-05,4.4282487203460688e-06
5.695191182110969e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022872371516959894,0.46060845070642947,6.6812435232740542e-16,0.0,2.0225600543849404e-15,7.0416314930601282e-38,0.0,0.0,0.0,0.0,0.0,0.24138282560375615,0.0033725432282081368,0.010358991838766386,0.079198255129606543,7.8213636173106902e-05,0.0051850813294452873,0.0047628995980374018,0.00451765011869269,1.666883018052323e-05,0.00029860446859531961,0.00018574910423816693,0.00017986992281378267,9.3519398183797302e-07,0.00012418317970558544,0.00011745583488444182,4.7529316751089196e-05,5.108246211939523e-05,2.3600247508593564e-05,1.0381551567416074e-06,1.5509254690421297e-05,1.2618910476296451e-05,4.4370020161887449e-06
5.709720064605477e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.0228160539071177,0.46056739699663024,6.6893252934419601e-16,0.0,2.0229082393229332e-15,7.0608460799653528e-38,0.0,0.0,0.0,0.0,0.0,0.24144597607535845,0.0033633663792734742,0.010368345345456213,0.079210231097684894,7.7889257975168733e-05,0.0051875353969844358,0.0047637182341231984,0.0045214684090619491,1.6612840134220764e-05,0.00029875095479612527,0.00018588721120863462,0.00017998496806981591,9.3145362914976308e-07,0.00012432764360264314,0.00011762110278550124,4.7553161940005842e-05,5.1171670122119642e-05,2.3650888538688219e-05,1.0351859736835917e-06,1.552084912496687e-05,1.2636491285544995e-05,4.4457294960905308e-06
5.724248947099985e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022759993998799459,0.46052654943042315,6.6973864885540361e-16,0.0,2.023255573981938e-15,7.0800668914180337e-38,0.0,0.0,0.0,0.0,0.0,0.24150883726814468,0.0033542322873971095,0.010377673425528609,0.079222136974882659,7.7566756978130768e-05,0.0051899775274532843,0.0047645302020100002,0.0045252708656623409,1.6557092868204437e-05,0.00029889649560563937,0.00018602472519160511,0.00018009940563228853,9.2773361056178738e-07,0.00012447153013464576,0.00011778579501636547,4.7576816074026341e-05,5.1260677616052442e-05,2.3701417135447676e-05,1.0322255153228586e-06,1.5532372212303862e-05,1.2654007505633186e-05,4.4544312439002961e-06
5.738777829594493e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022704190046498474,0.46048590653062138,6.7054271755090761e-16,0.0,2.0236018489403228e-15,7.0992939242426186e-38,0.0,0.0,0.0,0.0,0.0,0.2415714111474887,0.0033451406572623556,0.010386976197318277,0.079233973298988902,7.7246119280766131e-05,0.0051924078021510327,0.0047653355637401473,0.0045290575802170345,1.6501587220047504e-05,0.00029904109848497077,0.00018616165012585737,0.00018021323951761015,9.2403379039830955e-07,0.00012461484243843644,0.00011794991423938201,4.7600280548556044e-05,5.1349485298408006e-05,2.3751833600980625e-05,1.0292737809274058e-06,1.5543824479858606e-05,1.2671459449452136e-05,4.4631073433336824e-06
5.753306712089e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022648640320386233,0.46044546683387455,6.7134474598053607e-16,0.0,2.0239450689994421e-15,7.1185271752712976e-38,0.0,0.0,0.0,0.0,0.0,0.24163369966103376,0.0033360911962699233,0.010396253778343554,0.07924574060251971,7.6927331106146479e-05,0.005194826301661311,0.0047661343806795096,0.0045328286437684058,1.6446322031486074e-05,0.00029918477082528975,0.00018629798991680601,0.00018032647370831337,9.2035403399721234e-07,0.0001247575836299367,0.00011811346310234408,4.7623556747510292e-05,5.1438093863235988e-05,2.380213823703588e-05,1.0263307692017429e-06,1.5555206450583452e-05,1.268884742813446e-05,4.4717578779700015e-06
5.767835594583508e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022593343106137129,0.46040522889050839,6.7214474375907175e-16,0.0,2.0242874904698448e-15,7.137766641343968e-38,0.0,0.0,0.0,0.0,0.0,0.24169570473889246,0.0033270836145067022,0.010405506285313894,0.079257439412781905,7.6610378800358702e-05,0.0051972331058599093,0.0047669267135260684,0.0045365841466841585,1.6391296148452e-05,0.00029932751994858419,0.00018643374843684108,0.00018043911215339788,9.1669420770265195e-07,0.00012489975680430299,0.00011827644423857091,4.7646646043421475e-05,5.1526504001435992e-05,2.3852331344991115e-05,1.0233964782987146e-06,1.5566518642998208e-05,1.2706171751063738e-05,4.4803829312492229e-06
5.782364477078016e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022538296704755469,0.46036519126436637,6.7294271649118599e-16,0.0,2.0246293708854759e-15,7.1570123193081864e-38,0.0,0.0,0.0,0.0,0.0,0.24175742829384289,0.0033181176247149588,0.010414733834137298,0.079269070251935622,7.6295248831236595e-05,0.005199628293922399,0.0047677126223183335,0.0045403241786633724,1.6336508421104331e-05,0.00029946935310840646,0.00018656892952566384,0.00018055115876867072,9.1305417885773817e-07,0.00012504136503608128,0.00011843886026698703,4.766954979754509e-05,5.1614716400772246e-05,2.3902413225841954e-05,1.0204709058311081e-06,1.5577761571231056e-05,1.2723432725883973e-05,4.4889825864690257e-06
5.796893359572524e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022483499432404751,0.46032535253265422,6.7373867471671021e-16,0.0,2.0249677296503826e-15,7.1762642060191329e-38,0.0,0.0,0.0,0.0,0.0,0.24181887222152298,0.0033091929422619701,0.010423936539927653,0.079280633637056092,7.5981927787106531e-05,0.0052020119443316548,0.0047684921664436324,0.0045440488287424819,1.6281957703859253e-05,0.00029961027749061047,0.00018670353699061883,0.00018066261743708212,9.0943381579724422e-07,0.00012518241137936161,0.00011860071379220219,4.7692269359964485e-05,5.1702731745888106e-05,2.3952384180191207e-05,1.01755404888306e-06,1.5588935745059255e-05,1.2740630658509017e-05,4.4975569267819365e-06
5.811422242067031e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022428949620239291,0.46028571128578538,6.7453262886803751e-16,0.0,2.0253052203041034e-15,7.1955222983395675e-38,0.0,0.0,0.0,0.0,0.0,0.24188003840062139,0.003300309285110067,0.010433114517011961,0.079292130080194367,7.5670402375547987e-05,0.0052043841348852924,0.0047692654046463294,0.0045477581853012091,1.6227642855418575e-05,0.00029975030021408037,0.00018683757460702142,0.00018077349200905783,9.0583298784034508e-07,0.00012532289886793107,0.00011876200740459048,4.7714806069694849e-05,5.1790550718320784e-05,2.4002244508238473e-05,1.0146459040212538e-06,1.5600041669949317e-05,1.2757765853132009e-05,4.5061060351925305e-06
5.825951124561539e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022374645614238076,0.46024626612723041,6.753245832308224e-16,0.0,2.0256429148345098e-15,7.2147865931397818e-38,0.0,0.0,0.0,0.0,0.0,0.24194092869306685,0.0032914663737870879,0.010442267878937508,0.079303560088437419,7.5360659422167773e-05,0.005206744942703,0.0047700323950358699,0.0045514523360684197,1.6173562738796838e-05,0.00029988942833145089,0.00018697104611848243,0.00018088378630282755,9.0225156528338512e-07,0.000125462830515425,0.00011892274368036936,4.7737161254785872e-05,5.1878173996515818e-05,2.4051994509769899e-05,1.0117464673059215e-06,1.5611079847096894e-05,1.2774838612234744e-05,4.5146299945547034e-06
5.855008889550555e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.02226676847779132,0.46016795855333525,6.7690254450565928e-16,0.0,2.0263099362873555e-15,7.2533337776979986e-38,0.0,0.0,0.0,0.0,0.0,0.24206188898302147,0.0032739016833933368,0.010460501207645211,0.079326222804116928,7.4746468775285359e-05,0.0052114327152628934,0.0047715478616860204,0.0045587953679240983,1.6066102174781804e-05,0.00030016502863141936,0.0001872363056444083,0.00018110264916962036,8.951464223974456e-07,0.00012574103824187241,0.00011924255445665789,4.7781332309028109e-05,5.2052836168604201e-05,2.4151164730303864e-05,1.0059737000874941e-06,1.5632954941828475e-05,1.2808798025306379e-05,4.5316027967802812e-06
5.881160878040669e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022170503416708547,0.46009813861095789,6.783159639279244e-16,0.0,2.0269057819744021e-15,7.2880474250364658e-38,0.0,0.0,0.0,0.0,0.0,0.24216982805387305,0.0032582300606147988,0.010476828143030293,0.079346397028417823,7.4199663408556509e-05,0.0052156135416486027,0.0047728909843833779,0.0045653529597612062,1.5970179132931966e-05,0.00030041007876909165,0.00018747314005685401,0.00018129767885494055,8.888168788339647e-07,0.00012598955404470586,0.000119528503621661,4.7820478545636616e-05,5.2209369592571514e-05,2.4240043610743782e-05,1.0008079419365223e-06,1.565241577174684e-05,1.2839150967382343e-05,4.5467931370505571e-06
5.907312866530784e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.022075009704726971,0.46002893285704494,6.7972304233412442e-16,0.0,2.0275013833977001e-15,7.3227811200755864e-38,0.0,0.0,0.0,0.0,0.0,0.24227690146208297,0.0032426862221899412,0.010493077056291955,0.07936636366914912,7.3658433586045043e-05,0.0052197586571064549,0.0047742147396940418,0.0045718626200525608,1.5874999139473916e-05,0.00030065233711187064,0.0001877081970943154,0.00018149088638233984,8.8254823551937358e-07,0.0001262363148852998,0.00011981268644265579,4.7859056805704465e-05,5.2365279378625585e-05,2.4328569675624102e-05,9.9567031488300405e-07,1.5671664702507035e-05,1.2869306245343258e-05,4.5619032757873633e-06
5.933464855020899e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.021980278210519004,0.45996033359989125,6.8112381764626301e-16,0.0,2.028082833150992e-15,7.3575348448299832e-38,0.0,0.0,0.0,0.0,0.0,0.2423831194843834,0.0032272686272518431,0.010509248582360216,0.079386125511748326,7.3122706585867557e-05,0.0052238684878194701,0.0047755194445771162,0.0045783248376499806,1.5780555722539531e-05,0.00030089184248699978,0.00018794149748450328,0.00018168229289746807,8.763397704132077e-07,0.00012648133763013922,0.00012009511744259296,4.7897074451092121e-05,5.2520569373585313e-05,2.4416744657092219e-05,9.905607790175228e-07,1.5690704507772731e-05,1.2899265562616832e-05,4.5769336904119445e-06
5.959616843511013e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.021886299945864055,0.45989233327345042,6.825183410138253e-16,0.0,2.0286618842243215e-15,7.392308581390219e-38,0.0,0.0,0.0,0.0,0.0,0.24248849223578237,0.0032119757596434841,0.010525343348524207,0.079405685294041281,7.2592410832103348e-05,0.0052279434534081293,0.0047768054099316289,0.0045847400950200382,1.5686842457247364e-05,0.00030112863308075937,0.00018817306164688703,0.00018187191923289126,8.7019077116712439e-07,0.00012672463894589499,0.00012037581100203298,4.7934538736392322e-05,5.267524339296959e-05,2.4504570282224002e-05,9.8547928992606903e-07,1.570953791942596e-05,1.2929030605409235e-05,4.5918848565695714e-06
5.985768832001128e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.021793066062859405,0.45982492443479983,6.8390666213415019e-16,0.0,2.0292462828645017e-15,7.4271023119220059e-38,0.0,0.0,0.0,0.0,0.0,0.24259302967273122,0.0031968061274235239,0.010541361974554507,0.079425045707240349,7.2067475873891494e-05,0.0052319839670541615,0.00477807294073065,0.0045911088683450356,1.5593852966006533e-05,0.00030136274645067547,0.00018840290969821173,0.00018205978591368026,8.6410053499388924e-07,0.00012696623530210655,0.00012065478136059564,4.7971456810702396e-05,5.2829305221268472e-05,2.459204827286961e-05,9.8042579886693267e-07,1.5728167628258905e-05,1.2958603042879084e-05,4.606757248088994e-06
6.011920820491242e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.02170056785119703,0.45975809976166526,6.8528883068869603e-16,0.0,2.0298145548124579e-15,7.4619160186652809e-38,0.0,0.0,0.0,0.0,0.0,0.24269674159621657,0.0031817582623840704,0.010557305072823013,0.079444209396917806,7.1547832364958572e-05,0.0052359904356215538,0.0047793223361519786,0.0045974316276221061,1.5501580918784023e-05,0.00030159421953746403,0.00018863106145789883,0.00018224591316288221,8.5806836853766233e-07,0.00012720614297382764,0.00012093204261839975,4.8007835719363385e-05,5.2982758612213062e-05,2.4679180345506526e-05,9.7540025294186112e-07,1.5746596284653819e-05,1.2987984527310522e-05,4.6215513369438586e-06
6.038072808981357e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.021608796735502887,0.45969185205000573,6.8666489276138798e-16,0.0,2.0303779356071441e-15,7.4967496839334765e-38,0.0,0.0,0.0,0.0,0.0,0.24279963765478127,0.0031668307195798365,0.010573173248420416,0.079463178963954939,7.1033412043558381e-05,0.0052399632597748772,0.0047805538897055929,0.0046037088367604949,1.5410020033337792e-05,0.00030182308867672227,0.00018885753645333741,0.00018243032090688044,8.5209358774544404e-07,0.00012744437804423697,0.00012120760873749317,4.8043682405668208e-05,5.3135607289044321e-05,2.4765968211099261e-05,9.7040259526177876e-07,1.5764826499251332e-05,1.3017176694285325e-05,4.6362675932160642e-06
6.064224797471472e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.021517744272738816,0.45962617421165647,6.8803489010698016e-16,0.0,2.0309513333614299e-15,7.5316032901128113e-38,0.0,0.0,0.0,0.0,0.0,0.24290172734747284,0.0031520220768686794,0.010588967099271358,0.079481956965467448,7.0524147712824697e-05,0.0052439028340949745,0.0047817678893578158,0.0046099409536770608,1.5319164075416377e-05,0.00030204938961036717,0.00018908235392506398,0.00018261302878064246,8.4617551773981061e-07,0.00012768095640721162,0.00012148149354327229,4.8079003712538162e-05,5.3287854944780559e-05,2.4852413574965631e-05,9.6543276510709869e-07,1.5782860843607205e-05,1.3046181162854063e-05,4.6509064850609698e-06
6.090376785961586e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.021427402149664161,0.45956105927202789,6.8939886699099246e-16,0.0,2.0315063599051375e-15,7.5664768196615943e-38,0.0,0.0,0.0,0.0,0.0,0.24300302002672533,0.0031373309344630011,0.010604687216247268,0.079500545915708071,7.0019973221521433e-05,0.0052478095471920833,0.0047829646176524073,0.0046161284303900115,1.522900685892733e-05,0.00030227315749783122,0.00018930553283183678,0.00018279405613286028,8.4031349269294775e-07,0.00012791589376986618,0.00012175371072589121,4.8113806384168896e-05,5.3439505242483716e-05,2.4938518136649424e-05,9.6049069808288946e-07,1.5800701850837828e-05,1.3074999535706204e-05,4.6654684786744236e-06
6.116528774451701e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.021337762180355505,0.4594965003678585,6.9075687080302902e-16,0.0,2.0320529384535812e-15,7.6013702551094358e-38,0.0,0.0,0.0,0.0,0.0,0.24310352490117354,0.0031227559144916951,0.010620334183277015,0.079518948286947264,6.9520823445181262e-05,0.0052516837818164719,0.004784144351828638,0.0046222717131109616,1.513954224607612e-05,0.00030249442692702064,0.00018952709185560547,0.0001829734220309865,8.3450685570202101e-07,0.00012814920565505655,0.00012202427384166058,4.8148097067646835e-05,5.3590561815524163e-05,2.5024283589799057e-05,9.5557632626907706e-07,1.5818352016254596e-05,1.3103633399339151e-05,4.6799540382614837e-06
6.142680762941815e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.02124881630378278,0.45943249074502107,6.9210894258300149e-16,0.0,2.0326162970268935e-15,7.6362835790565164e-38,0.0,0.0,0.0,0.0,0.0,0.24320325103840365,0.0031082956605723209,0.010635908577455409,0.079537166510332297,6.9026634267622418e-05,0.0052555259149666758,0.0047853073639364356,0.004628371242335302,1.5050764147476967e-05,0.0003027132319250423,0.0001897470494063808,0.00018315114526616744,8.2875495866587229e-07,0.00012838090740384896,0.00012229319631443526,4.8181882314536257e-05,5.3741028267844201e-05,2.5109711622052134e-05,9.506895783658411e-07,1.583581379798748e-05,1.3132084324226206e-05,4.6943636260068104e-06
6.16883275143193e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.021160556581440462,0.45936902375637945,6.9345512527131966e-16,0.0,2.033159643040745e-15,7.6712167741728196e-38,0.0,0.0,0.0,0.0,0.0,0.24330220736764094,0.0030939488373932663,0.010651410969149558,0.079555202976725539,6.853734256283793e-05,0.0052593363179953652,0.0047864539209486962,0.004634427452930961,1.4962666522236927e-05,0.00030292960596870589,0.00018996542362700444,0.00018332724435807677,8.2305716216305071e-07,0.00012861101417795589,0.0001225604914369916,4.8215168582437837e-05,5.3890908174220072e-05,2.5194803914925653e-05,9.4583037983434407e-07,1.5853089617597833e-05,1.316035386498342e-05,4.7086977020466739e-06
6.194984739922045e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.02107297519503247,0.45930609285969676,6.9479546663562745e-16,0.0,2.0336884618239446e-15,7.7061698231974223e-38,0.0,0.0,0.0,0.0,0.0,0.243400402682376,0.0030797141303056455,0.010666841922103187,0.079573060037522583,6.8052886177249087e-05,0.005263115356712921,0.0047875842848708172,0.0046404407742255431,1.487524337801443e-05,0.00030314358199480296,0.00019018223239782245,0.00018350173755965043,8.1741283533118615e-07,0.00012883954096213672,0.00012282617237239322,4.824796223651892e-05,5.4040205080522447e-05,2.5279562143711679e-05,9.4099865303292211e-07,1.5870181860680621e-05,1.3188443560535244e-05,4.7229567244425032e-06
6.221136728412159e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.020986064444209411,0.45924369161559064,6.9613000400872195e-16,0.0,2.0342425515512816e-15,7.7411427089377957e-38,0.0,0.0,0.0,0.0,0.0,0.24349784564293134,0.0030655902449246725,0.010682201993538944,0.079590740005450383,6.7573203912315633e-05,0.005266863391488733,0.0047886987128475346,0.0046464116300918984,1.4788488771053566e-05,0.00030335519241016993,0.00019039749334126335,0.00018367464286172638,8.1182135574772942e-07,0.00012906650256656635,0.00012309025215534642,4.8280269551016109e-05,5.4188922503975339e-05,2.5363987977378366e-05,9.3619431734888415e-07,1.5887092877456294e-05,1.3216354934279054e-05,4.7371411491559515e-06
6.247288716902274e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.020899816744356675,0.45918181368553768,6.9745877703995705e-16,0.0,2.0347761776063067e-15,7.7761354142690831e-38,0.0,0.0,0.0,0.0,0.0,0.24359454477897041,0.0030515759067402237,0.010697491734258699,0.079608245155346591,6.7098235507493891e-05,0.0052705807773503555,0.0047897974572671384,0.0046523404390321583,1.4702396806195403e-05,0.00030356446910154101,0.00019061122382632437,0.00018384597799759025,8.0628210931206485e-07,0.00012929191362916965,0.00012335274369354286,4.8312096710711048e-05,5.4337063933413541e-05,2.5448083078476008e-05,9.3141728932606271e-07,1.5903824983352367e-05,1.3244089494248423e-05,4.7512514300254016e-06
6.273440705392389e-07,0.0010048633302857143,0.33000000000000002,0.0,0.0,0.0,0.0,0.020814224624432061,0.45912045282992248,6.9878183629044889e-16,0.0,2.0352857880812615e-15,7.8111479221333807e-38,0.0,0.0,0.0,0.0,0.0,0.24369050849194965,0.0030376698607363622,0.010712711688741947,0.07962557772491978,6.662792162353603e-05,0.0052742678640804834,0.0047908807658631567,0.0046582276142602729,1.4616961636867504e-05,0.00030377144344519342,0.00019082344097296681,0.00018401576044743001,8.0079449012900094e-07,0.00012951578861792424,0.00012361365976899289,4.834344981237924e-05,5.4484632829538326e-05,2.55318491030481e-05,9.2666748278825156e-07,1.5920380459575042e-05,1.3271648733275209e-05,4.7652880187438782e-06
