Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),CH3X(55),COX(50),CHOX(53),O(29),acetyl(44),C2H4X(215),C2H4X(70),C2H6X(52),CO2X(24),HOCO(73),CHO2(74)
6.5619792086459545e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679674265,0.11866996602674416,0.022821567693007465,2.7506991074800602e-74,1.755456869771207e-36,2.144715241772599e-24,9.652795789453527e-53,1.171692830627068e-36,8.946017757589889e-85,5.791467026730717e-14,1.8613832943802356e-71,5.7914670258233e-14,9.38817340727947e-49,8.195978064165787e-48,1.1317508694715512e-70,1.3122622758515322e-71,7.725126068772734e-26,1.372024370934644e-53,3.1628791333669043e-12,9.36472296811212e-14,3.749018484402297e-16,6.505164895675032e-26,2.408814399329131e-25,3.7490068153170855e-16,5.783931343338033e-22,1.6735303361083088e-24,5.333225822149951e-28,3.7086376564941307e-47,1.4246283338761392e-36,9.214594518193983e-35,1.2349116008435174e-46,2.167118436616216e-25,1.9931180802789348e-64,2.0614274616960715e-67,7.041538181946179e-22,6.2836867930457594e-77,1.2642765873295274e-57,1.3935433385058132e-64,1.2165509042258613e-47,2.160498496566273e-67,3.2047123330620463e-93,2.9245177631595472e-95
1.3123963979955323e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679348537,0.11866996602352299,0.02282156769296064,1.3492466568487326e-71,1.4043690377842143e-35,8.579029596500894e-24,1.183612432984657e-50,9.3735515811035e-36,4.386855095488962e-82,1.1582938963296528e-13,1.1912870336148423e-69,1.1582938959666861e-13,1.5021092472063248e-47,1.3113469851442435e-46,2.775078864829925e-68,3.217696261796924e-69,3.0900523925854713e-25,8.747859870149006e-52,6.325760946262723e-12,1.8729453874586537e-13,7.498051929883123e-16,2.601997709554989e-25,9.635257673327497e-25,7.498005186910666e-16,2.3069106682079602e-21,1.334833487841476e-23,8.18143978953001e-27,2.2743895844649644e-45,1.1396724357332408e-35,7.371811968485286e-34,3.9401215039069875e-45,8.668470474277755e-25,4.887166642980249e-62,5.055960329140059e-65,1.408462735826395e-21,3.0817562213620578e-74,8.067814460148231e-56,1.7769582958366667e-62,1.9464834351903044e-46,5.299110764506295e-65,3.1432148968445557e-90,2.888087521068559e-92
2.624793352257406e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767869708,0.11866996601708064,0.022821567692866994,6.728637041028208e-69,1.123499647039415e-34,3.431742422142994e-23,1.4756054409942434e-48,7.49884443814403e-35,2.1874098989949367e-79,2.316588283745828e-13,7.62424185845329e-68,2.3165882822939987e-13,2.4033757820032725e-46,2.0981211892478563e-45,6.918896736331926e-66,8.022438243279281e-67,1.2360213503338225e-24,5.563782820233434e-50,1.2651524567016699e-11,3.745891568687994e-13,1.499615456554253e-15,1.0407434964221064e-24,3.854099454584604e-24,1.4995967064872653e-15,9.174766432272306e-21,1.0615304574268961e-22,1.2754950194572824e-25,1.417928514313006e-43,9.116885675721417e-35,5.897659553271034e-33,1.2534731885905297e-43,3.4673822652155895e-24,1.2184786363438599e-59,1.2606575205761246e-62,2.817544078840322e-21,1.5367406055952946e-71,5.133474320064968e-54,2.2602346364981638e-60,3.114374909115642e-45,1.3213665698431396e-62,3.1351089639469565e-87,2.918754280918927e-89
5.2495872607811537e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727677394167,0.11866996600419596,0.0228215676926797,3.3707637885707217e-66,8.988062835090365e-34,1.3727991350699648e-22,1.848023682765226e-46,5.9990761779490155e-34,1.0957611398343575e-76,4.633177058990455e-13,4.879515472254774e-66,4.633177053183027e-13,3.8454013518752266e-45,3.356882302555077e-44,1.73299163588495e-63,2.0093964728675724e-64,4.944086190207871e-24,3.519177416830365e-48,2.5303051788373996e-11,7.491783930884517e-13,2.999250553614214e-15,4.1625273685441334e-24,1.5416361549373742e-23,2.9991751361197136e-15,3.628275644707881e-20,8.392432808038503e-22,1.9969995766509964e-24,8.879276317408249e-42,7.292714503129781e-34,4.7184558702927386e-32,3.964696858444028e-42,1.386947505168502e-23,3.051940350808208e-57,3.1573197930269106e-60,5.6375607958677375e-21,7.698145422712764e-69,3.2477022912089905e-52,2.858989169933902e-58,4.983000415456511e-44,3.309775046334982e-60,3.142073702953824e-84,3.0009613353217996e-86
1.0499175077828648e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727674788346,0.11866996597842659,0.02282156769230511,1.678795803663342e-63,7.190553289649981e-33,5.491987151755714e-22,2.3010319807206824e-44,4.799260166370528e-33,5.457667566686849e-74,9.266354611128452e-13,3.1228890114389216e-64,9.266354587898698e-13,6.152640040347357e-44,5.370646991752093e-43,4.315711254247013e-61,5.004040544964951e-62,1.977634635675224e-23,2.2012761081084318e-46,5.0606106150485984e-11,1.4983568654228965e-12,5.998581127892587e-15,1.6646533643772078e-23,6.166514134569583e-23,5.998276212583633e-15,1.4190422952608675e-19,6.559113119204918e-21,3.107779480729363e-23,5.5276729222495076e-40,5.832899892797842e-33,3.775273015714725e-31,1.2398862063940387e-40,5.547745491134444e-23,7.600268999020246e-55,7.86056444754218e-58,1.1285010353905062e-20,3.8339875756251975e-66,2.031687641136872e-50,3.5759591315266666e-56,7.972799291468529e-43,8.242006606974132e-58,3.9749428106986956e-81,3.1418708848490864e-83
2.0998350711923639e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276695767,0.11866996592688785,0.02282156769155593,8.20737874918279e-61,5.752606562510324e-32,2.197389184254417e-21,2.8124631475475617e-42,3.8394061796527877e-32,2.6685921309468617e-71,1.8532709721999197e-12,1.9986472619604517e-62,1.85327096290805e-12,9.84421531645683e-43,8.591875124353486e-42,1.0550685780886437e-58,1.2233413944742193e-59,7.910538876407884e-23,1.3475520545825367e-44,1.0121221455229949e-10,2.9967138096723633e-12,1.1997499482810795e-14,6.655753721067514e-23,2.4665809719870933e-22,1.1996255242624512e-14,5.433495649277055e-19,5.0140897588229695e-20,4.746171043258035e-22,3.3776195713052393e-38,4.6642857231195237e-32,3.0209841260141876e-30,3.793964852088224e-39,2.2190623090974366e-22,1.8580238792685304e-52,1.9204688506193436e-55,2.2609573965784432e-20,1.8743903525554218e-63,1.2438057354149087e-48,4.3764881330701595e-54,1.2756471937761105e-41,2.0146202250006153e-55,3.8917412468346357e-78,3.370315466684113e-80
4.199670198011362e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072765915341,0.11866996582381036,0.022821567690057575,3.862961755562697e-58,4.6023468878367866e-31,8.793780711107912e-21,3.309632365110645e-40,3.071521533767956e-31,1.2564412468179937e-68,3.706541997011758e-12,1.279131884159047e-60,3.706541959844593e-12,1.5750714949423877e-41,1.3743291768749647e-40,2.483563748001651e-56,2.8796478612096747e-57,3.1642156288950415e-22,7.925427527801695e-43,2.0242443006628467e-10,5.993427696493757e-12,2.3996475106793022e-14,2.66001629185457e-22,9.866125850707736e-22,2.3991320877682317e-14,2.0008955888223107e-18,3.6788846474493135e-19,6.97531224785031e-21,1.9867130688394257e-36,3.728177427566501e-31,2.417880016752275e-29,1.114960725588012e-37,8.875961621520082e-22,4.373548574785674e-50,4.514872118372749e-53,4.537735917175944e-20,8.822364037871628e-61,7.315496320770748e-47,5.1438843398883934e-52,2.0410330903517044e-40,4.740724038144519e-53,3.671624342907752e-75,3.733429581949816e-77
6.29950532483036e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072764873012,0.11866996572073289,0.022821567688559218,3.235265999129814e-57,1.316026488201574e-30,1.8692419256587466e-20,2.1116992221626555e-39,9.118573719521955e-31,1.0475905127906174e-67,5.559813024461286e-12,7.262527516365726e-60,5.559812945481323e-12,5.958810047587534e-41,5.238998818062041e-40,1.826256954002388e-55,2.1175084291963383e-56,6.723958273328823e-22,4.322371060560533e-42,3.036366442906281e-10,8.99014158163761e-12,3.5996686476305e-14,5.649181667879383e-22,2.0965226406768743e-21,3.598549415423882e-14,4.021746289628384e-18,1.0019201963846768e-18,2.4673862899675342e-20,1.0781054763539273e-35,1.0654921983093578e-30,6.91527155468355e-29,5.051745619268845e-37,1.8860995878010706e-21,3.2160093045750995e-49,3.335840619282394e-52,6.826380235893909e-20,7.375727488766481e-60,3.9897529544660795e-46,3.294797287235396e-51,7.721638313954424e-40,3.503771811726842e-52,2.9874734020051317e-74,3.609133905905222e-76
8.399340451649357e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072763830683,0.11866996561765542,0.02282156768706086,1.750908211518578e-56,2.7759630688780973e-30,3.189522915634417e-20,8.645747141555372e-39,1.9868878636874197e-30,5.2308803973277315e-67,7.413084054548075e-12,2.793018857767199e-59,7.413083919818243e-12,1.5510735168755835e-40,1.409402877623406e-39,8.286542258422428e-55,9.608050427134549e-56,1.1470281830990886e-21,1.533836091036457e-41,4.0484885722532975e-10,1.1986855465104222e-11,4.799821888649382e-14,9.63157735961946e-22,3.576375256046001e-21,4.797877513880443e-14,6.5272901153988675e-18,2.023932103433132e-18,6.041953691914253e-20,3.9558884117518155e-35,2.246411555462765e-30,1.4589255621384787e-28,1.5765731535016046e-36,3.2173976240918425e-21,1.459235415875561e-48,1.6711007530660288e-51,9.126890352632187e-20,4.07251904059271e-59,1.4158111113238867e-45,1.3158072053975322e-50,2.009936893477206e-39,1.7554483778489003e-51,2.0035970033408235e-73,2.228358382065818e-75
1.2599010705287352e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072761746024,0.11866996541150045,0.022821567684064147,2.7418027849764996e-55,7.582388990001793e-30,6.606048433423791e-20,6.894992825269733e-38,5.767314358716998e-30,5.525064970834117e-66,1.1119626120910174e-11,2.125703290406512e-58,1.1119625841972141e-11,5.692211401257774e-40,5.69890167043518e-39,7.630585096076322e-54,8.847361832423352e-55,2.374776173279135e-21,9.389905327592092e-41,6.072732800680227e-10,1.7980283228101743e-11,7.200461099756702e-14,1.992279388153361e-21,7.40427267549589e-21,7.196324315956803e-14,1.2473774216773474e-17,5.155240357134195e-18,1.9949074095426823e-19,2.709078044037481e-34,6.131010843833653e-30,3.986007559203684e-28,8.079958651041693e-36,6.660983698530382e-21,1.3436945558576861e-47,2.4169762406297325e-50,1.3755758887272233e-19,6.821551072596135e-58,8.667450144729992e-45,9.510334707260308e-50,7.376175957854781e-39,2.538923138435499e-50,5.258357304263626e-72,4.818124314610252e-74
1.6798680958925347e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727596613657,0.1186699652053455,0.022821567681067433,1.5307536696051567e-54,1.5865585480654435e-29,1.1238873521285862e-19,2.8048598019022966e-37,1.2612450894849032e-29,2.7503474056864567e-65,1.4826168196968655e-11,8.026641202165532e-58,1.482616772257264e-11,1.47603099727994e-39,1.5433608825676328e-38,3.460626750614878e-53,4.012431934077594e-54,4.038872293769469e-21,3.3229643196224414e-40,8.096976981682431e-10,2.3973710984932697e-11,9.60164365207847e-14,3.3854094041646184e-21,1.2592472777872476e-20,9.59444304569062e-14,1.9696813300606855e-17,1.014780445308048e-17,4.75697364851338e-19,9.648989024815585e-34,1.281952919620939e-29,8.342170188052361e-28,2.484556735865826e-35,1.1328217395864109e-20,6.093852229003637e-47,1.1867269570575872e-49,1.8428262192413615e-19,3.6384662540534243e-57,3.067311678475552e-44,3.782988202842261e-49,1.912695758699897e-38,1.2469613095272866e-49,3.3079293725070677e-71,3.1856141389733266e-73
2.0998351212563343e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072757576707,0.11866996499919055,0.02282156767807072,6.47584694619419e-54,2.8883971024100007e-29,1.7175657530230138e-19,9.005621077709842e-37,2.366264522643826e-29,1.0744609795371078e-64,1.85327102834147e-11,2.4551843101461378e-57,1.853270955865167e-11,3.227302962961989e-39,3.466372996016665e-38,1.2320999895052718e-52,1.4285503106389427e-53,6.170484274818788e-21,9.425891105728615e-40,1.0121221111872431e-09,2.99671387351576e-11,1.200344665118295e-13,5.167554707914588e-21,1.9238053103405207e-20,1.1992210313791095e-13,2.7968439626756304e-17,1.7388573164764194e-17,9.635402623757848e-19,2.7713621308195532e-33,2.3321561128510782e-29,1.5190190428411631e-27,6.204375997535253e-35,1.7306375919610792e-20,2.1695867304085492e-46,4.582141315005359e-49,2.3147517036704793e-19,1.569619076955863e-56,8.7007449945482695e-44,1.2007030833716193e-48,4.1820606672102907e-38,4.815575129962104e-49,1.6947107918898282e-70,1.6479034775540433e-72
2.9397691719839333e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307275340739,0.11866996458688067,0.02282156767207729,2.118888860186893e-52,7.627139555424345e-29,3.3046367334283873e-19,9.861803987433396e-36,6.474510644879926e-29,3.0049292685985935e-63,2.59457944881122e-11,2.17269349991255e-56,2.5945793094448926e-11,1.241358907485499e-38,1.3433240670352198e-37,2.1269323899705188e-51,2.4659548642961764e-52,1.1865622492678109e-20,6.750027943356618e-39,1.416970921662409e-09,4.195399421538108e-11,1.6809139352836261e-13,9.916625368922018e-21,3.699230947223337e-20,1.6786668689466513e-13,4.634968181857851e-17,3.9630173786586896e-17,3.08383634257582e-18,1.9715813226207677e-32,6.146145769394119e-29,4.0127437147190224e-27,2.965054026153857e-34,3.3276957035372145e-20,3.744960680189264e-45,8.905851674012608e-48,3.272921799816503e-19,5.101227486611019e-55,6.230830502569146e-43,1.3100495554314188e-47,1.6086018390998709e-37,9.37809171291712e-48,8.944563796200463e-69,1.5513000162222393e-70
3.779703222711532e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072749238073,0.1186699641745708,0.022821567666083863,1.3996548212737725e-51,1.5814688386086216e-28,5.421926643510994e-19,4.500422817579404e-35,1.364901820223437e-28,1.980780025182291e-62,3.335887873497761e-11,8.979609900527232e-56,3.335887644942132e-11,3.2973563003741935e-38,3.5725844447204568e-37,1.1763152941091815e-50,1.363791311714756e-51,1.945959051646978e-20,2.513024405255063e-38,1.8218197115000465e-09,5.394084966878886e-11,2.161771453162257e-13,1.6230801257208284e-20,6.06644471947738e-20,2.1579700263911708e-13,6.648460185128212e-17,7.236796013572609e-17,7.19717226484987e-18,7.300391402259835e-32,1.2721124241288745e-28,8.322687905299168e-27,8.82589582343022e-34,5.456999412603867e-20,2.0710966403400024e-44,4.897435930786507e-47,4.25008017296262e-19,3.3208467768315394e-54,2.3197485416393102e-42,5.993119906272716e-47,4.272849217670259e-37,5.162068537845048e-47,6.864727107246193e-68,1.3207985729567622e-69
4.619637273439131e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072745068756,0.11866996376226095,0.022821567660090435,6.072554298359752e-51,2.8376632237810626e-28,8.069573272133913e-19,1.4642456037185014e-34,2.471229368601279e-28,8.485672091224384e-62,4.077196302399349e-11,2.745408113988737e-55,4.077195962358816e-11,7.150770440729858e-38,7.762735837949537e-37,4.4154869538863765e-50,5.11912268217589e-51,2.895218828405702e-20,6.983175899886107e-38,2.2266684807023317e-09,6.592770509539263e-11,2.642932155427297e-13,2.410094393078123e-20,9.025304664736814e-20,2.6371305594280004e-13,8.757838246676091e-17,1.1568120616017556e-16,1.4013537415319898e-17,2.0366453402781103e-31,2.278674694782955e-28,1.4936765188225992e-26,2.070370083398496e-33,8.118377111228361e-20,7.773909408188063e-44,1.870060096365139e-46,5.246224821278425e-19,1.45369323372855e-53,6.446151487224001e-42,1.9448515591168514e-46,9.266270769482707e-37,1.9724963050127344e-46,3.5079571914550367e-67,7.191705354290295e-69
5.4595713241667304e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727408994387,0.11866996334995114,0.022821567654097007,2.096206095728415e-50,4.626725504856951e-28,1.1247673623992439e-18,3.913137163818435e-34,4.051182329888052e-28,2.855218064399937e-61,4.818504735514501e-11,7.032403585881743e-55,4.818504261695614e-11,1.3628793302363973e-37,1.4832425989469638e-36,1.3293528924716718e-49,1.541165077216246e-50,4.034334914896363e-20,1.6269294189874641e-37,2.6315172292699907e-09,7.791456049520257e-11,3.124407937108356e-13,3.35178026311315e-20,1.2575707995723863e-19,3.1161485149706316e-13,1.0915472691807247e-16,1.6931896105293751e-16,2.425550429285982e-17,4.792310769085676e-31,3.7090581932031107e-28,2.4357951363255418e-26,4.184310533888725e-33,1.1311691106995133e-19,2.3403726572795005e-43,5.8258580976861245e-46,6.261355077057666e-19,5.104509869857644e-53,1.5018251705319138e-41,5.160739711793895e-46,1.7660785054697794e-36,6.1485175514505415e-46,1.425406179452733e-66,3.085570933293083e-68
7.13943942562193e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727325608033,0.11866996252533156,0.02282156764211015,1.7056687850664859e-49,1.015705646010814e-27,1.9195397344178747e-18,1.939179979505493e-33,8.94578241627574e-28,2.1296069577588598e-60,6.301121614380441e-11,3.302744438394158e-54,6.301120806130026e-11,3.836659494722434e-37,4.201304077436704e-36,8.121300865488226e-49,9.414845970988555e-50,6.882132200198664e-20,6.291055692501276e-37,3.441214664501851e-09,1.0188827121447511e-10,4.0883369506558906e-13,5.695787089180997e-20,2.1450829281869606e-19,4.0737568515486507e-13,1.5303491201248327e-16,3.057399771746823e-16,5.754871883065345e-17,1.905633690585793e-30,8.115607148294291e-28,5.348469257966378e-26,1.274143381980889e-32,1.9293676745073694e-19,1.4296578629618095e-42,3.9355744665516566e-45,8.348572024752504e-19,4.326089341315631e-52,5.807383654980913e-41,2.495647755071088e-45,4.971721008331776e-36,4.158128820079425e-45,1.6060321139861835e-65,4.023745817868516e-67
8.819307527077127e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727242221674,0.11866996170071206,0.022821567630123295,7.960768765293543e-49,1.893755115047647e-27,2.9265356248335557e-18,6.59420210511873e-33,1.6727523481821388e-27,9.477279667901255e-60,7.783738510084661e-11,1.0831872075403753e-53,7.783737278246472e-11,8.682379862491289e-37,9.561364080168088e-36,3.1826560737343893e-48,3.689449130190475e-49,1.0489342032053466e-19,1.7892218575418463e-36,4.2509120171966056e-09,1.2586198182668047e-10,5.053622470064711e-13,8.647818133716648e-20,3.2691124173539527e-19,5.030795378244421e-13,1.9693431493913772e-16,4.775128201984783e-16,1.123517590072886e-16,5.522571429415586e-30,1.5082591738475888e-27,9.973302159249837e-26,3.0209947651655487e-32,2.9401978636650634e-19,5.602317483667662e-42,1.6123367234313124e-44,1.0511730118652543e-18,2.025135103397797e-51,1.651682603534717e-40,8.329364236654404e-45,1.125105132383347e-35,1.7051192051900076e-44,8.870232217010707e-65,2.405453296543217e-66
1.0499175628532325e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072715883531,0.11866996087609265,0.02282156761813644,2.865232958057581e-48,3.177416830256726e-27,4.145758842262034e-18,1.8167178543006263e-32,2.8110951873717547e-27,3.3020785993606955e-59,9.266355422615776e-11,2.906542178257878e-53,9.266353678045608e-11,1.7127530486050652e-36,1.8935234683620163e-35,9.919574573919423e-48,1.1498718973623138e-48,1.485596047465106e-19,4.236424983646394e-36,5.060609287354694e-09,1.4983569233189502e-10,6.020315998952166e-13,1.2200294601326723e-19,4.629588926912268e-19,5.987264450932977e-13,2.4061605792999287e-16,6.79854573279509e-16,1.9364896225367378e-16,1.3256719645159688e-29,2.5224639386045956e-27,1.6734559051287153e-25,6.119160414103714e-32,4.163558319489683e-19,1.745995433727962e-41,5.179223518144118e-44,1.2750828954908765e-18,7.34064067354535e-51,3.910814655805608e-40,2.260469017489295e-44,2.2194731228626225e-35,5.482100719097731e-44,3.7391049753392775e-64,1.0924153616460577e-65
1.2179043729987523e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072707544894,0.11866996005147332,0.022821567606149583,8.856747656800393e-48,4.9466723770637906e-27,5.577203123884486e-18,4.371797666569063e-32,4.380447645031974e-27,9.938502820205526e-59,1.0748972351962637e-10,6.858473932184501e-53,1.0748970005527609e-10,3.07110053701112e-36,3.402537669428035e-35,2.6831790451559246e-47,3.1102081110103297e-48,1.9981988725268565e-19,8.867402939908189e-36,5.870306474976002e-09,1.7380940273019262e-10,6.988456360355763e-13,1.6345813459749607e-19,6.226444332045311e-19,6.943164418359786e-13,2.843132429252348e-16,9.083125789576062e-16,3.0562513798233513e-16,2.8035332695359205e-29,3.914167420528257e-27,2.6052887922117785e-25,1.1105520169924567e-31,5.599350035115624e-19,4.722475219958786e-41,1.4370887733327074e-43,1.506586864319133e-18,2.2952576672123745e-50,8.18596260932367e-40,5.369650009336021e-44,3.9796970604705663e-35,1.5225269821733962e-43,1.3456155316152359e-63,4.266234284697156e-65
1.3858911831442722e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726992062564,0.11866995922685407,0.022821567594162727,2.444995794372564e-47,7.279499209929263e-27,7.220865615081148e-18,9.50482206500081e-32,6.449806339629758e-27,2.683212871478337e-58,1.2231589298114416e-10,1.4693566057767555e-52,1.2231586260692516e-10,5.125903357857221e-36,5.683999968166941e-35,6.529894268362656e-47,7.568817823673711e-48,2.5867429437955796e-19,1.6919296080610888e-35,6.680003580060253e-09,1.9778311302164395e-10,7.958075378834698e-13,2.1077272376337442e-19,8.059612766988045e-19,7.898495618830633e-13,3.281374586251484e-16,1.1593801676064295e-15,4.516416613501341e-16,5.388469767245595e-29,5.740854841447123e-27,3.833799121497495e-25,1.8570568775556887e-31,7.247477050247588e-19,1.149195234034339e-40,3.5630484769580714e-43,1.7456849439232524e-18,6.402191809560352e-50,1.5619300368591616e-39,1.1545790520559223e-43,6.642434241831363e-35,3.778852287400151e-43,4.269325993105374e-63,1.481311944841818e-64
1.553877993289792e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726908676183,0.1186699584022349,0.02282156758217587,6.266404384986717e-47,1.0252509884552245e-26,9.076748337643946e-18,1.9122484754446698e-31,9.086893451970447e-27,6.75774823318939e-58,1.3714206261060474e-10,2.9240246825236828e-52,1.3714202443540514e-10,8.088770356483302e-36,8.97021768224772e-35,1.473765118220586e-46,1.7081643881888286e-47,3.251228372610053e-19,3.0030931345355303e-35,7.489700602607341e-09,2.2175682320631759e-10,8.929200877475224e-13,2.638780228747013e-19,1.01290291388226e-18,8.853258385285847e-13,3.719843716993128e-16,1.4303842385990444e-15,6.344427948968598e-16,9.60832721316659e-29,8.058034332249593e-27,5.399200507626767e-25,2.9150843765008366e-31,9.107844809738007e-19,2.5934532019782026e-40,8.122106468125841e-43,1.9923771444996483e-18,1.6581264119938905e-49,2.7723918556426026e-39,2.301179360299642e-43,1.0481906112415712e-34,8.625818559478489e-43,1.2567297714051227e-62,4.950623572350159e-64
1.8898516135808317e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307267419034,0.11866995675299682,0.02282156755820216,3.256873930601337e-46,1.8431359347790918e-26,1.3425173646818115e-17,6.309621066702896e-31,1.6340136326545823e-26,3.480766483139112e-57,1.6679440237291894e-10,9.55447433686481e-52,1.6679434592287088e-10,1.768032889540802e-35,1.9589183104806938e-34,6.052711034721572e-46,7.014671513864879e-47,4.808023185333917e-19,7.937451699862332e-35,9.109094400090197e-09,2.697042432556091e-10,1.0876075177925599e-12,3.8718330783692793e-19,1.4976338793273199e-18,1.0761079976171505e-12,4.596262614916604e-16,2.0216493845140346e-15,1.1209358619353931e-15,2.556385426451188e-28,1.438784120990412e-26,9.704499554017958e-25,6.225311877437328e-31,1.346491589220391e-18,1.0649138325252811e-39,3.3099848603983603e-42,2.5085438930241626e-18,8.574646054640262e-49,7.327919802277005e-39,7.481422753836351e-43,2.2911311741838314e-34,3.527865411962363e-42,8.309297802187929e-62,4.235021195509429e-63
2.1922278718427674e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072659180787,0.11866995526868282,0.022821567536625818,1.0878703561643086e-45,2.8761930513062245e-26,1.8064549116881777e-17,1.5407504489994637e-30,2.5498467312831107e-26,1.166484932323433e-56,1.9348150873228028e-10,2.3359131872632287e-51,1.934814327883863e-10,3.200416820422295e-35,3.5412560535967603e-34,1.73437724469795e-45,2.0098627862025678e-46,6.468857536702162e-19,1.6417741294001816e-34,1.0566548535548252e-08,3.128569209354776e-10,1.263364191970795e-12,5.172769695660309e-19,2.0146218825771673e-18,1.2476178758358837e-12,5.38203227820434e-16,2.5989425535909547e-15,1.7076513560377451e-15,5.310357538951394e-28,2.231480586044615e-26,1.5140449183606176e-24,1.0946914247571269e-30,1.8111177846390627e-18,3.050975519771944e-39,9.365053067293192e-42,2.999065808752986e-18,2.8548741885080505e-48,1.5157429304144764e-38,1.808381659473846e-42,4.1473227881980086e-34,1.0011129315865771e-41,3.2393460669848034e-61,1.8994289590123272e-62
2.494604130104703e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726441712316,0.1186699537843691,0.022821567515049476,3.053586489221897e-45,4.237772859375097e-26,2.3391508523656756e-17,3.3198967699922384e-30,3.756466897085291e-26,3.297299355906144e-56,2.201686156340935e-10,5.074905529430362e-51,2.2016851731088642e-10,5.365193946668603e-35,5.927646184607088e-34,4.286497618500478e-45,4.966981610212496e-46,8.375741375490328e-19,3.0664214170065195e-34,1.2024002403586643e-08,3.560095982704385e-10,1.4396398944557994e-12,6.650808640909243e-19,2.6080508847267092e-18,1.4189441076370976e-12,6.166445214738637e-16,3.2087478196389864e-15,2.445316036188041e-15,9.955109539700304e-28,3.267815694874328e-26,2.2302393681755813e-24,1.7756275958717586e-30,2.3443603339943514e-18,7.539288315533852e-39,2.2854178144942e-41,3.514192610911214e-18,7.995693869705307e-48,2.831108698836614e-38,3.8621649896642185e-42,6.9526184349200224e-34,2.4500546594656097e-41,1.0395785984152364e-60,6.796506889748556e-62
2.7969803883666386e-14,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230726291616724,0.11866995230005564,0.022821567493473135,7.526581651951189e-45,5.973477925177747e-26,2.940604336483199e-17,6.505623919892136e-30,5.294008957876488e-26,8.187671168316923e-56,2.4685572307772826e-10,1.0074912620755147e-50,2.4685559949038944e-10,8.477501498200558e-35,9.351381077043454e-34,9.470025161098792e-45,1.0972590673455658e-45,1.0528674746452421e-18,5.29908612755824e-34,1.3481456004205394e-08,3.9916227526087167e-10,1.6164413462640762e-12,8.302152636528085e-19,3.2778821769234624e-18,1.5900868901345349e-12,6.950987673348746e-16,3.843458129325531e-15,3.341191942144015e-15,1.7262269508332052e-27,4.578258737932563e-26,3.1428680030865447e-24,2.7085311058824856e-30,2.9461631697437498e-18,1.6653784322997864e-38,4.99329436627258e-41,4.053924298734832e-18,1.9715723957489668e-47,4.892583821608069e-38,7.506541128627303e-42,1.0985820957994987e-33,5.367635268205374e-41,2.8935046847010793e-60,2.0784718334079093e-61
