Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),C2H4(47),COX(50),CHOX(53),CHO2X(213)
3.9530174850395606e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394343785894813,0.10625415429034414,0.020446216569915188,0.0,0.0016958025188297426,0.00354553633634795,0.0021886370677988566,4.0739212573259265e-05,1.706047930073832e-13,0.0022964738475188813,2.9156144030957554e-11,0.00038320955738483287,2.168038792335483e-09,6.558679142444333e-05,1.5227754930447284e-10,8.037108891833854e-12,0.00045635571892001453,8.39708863974236e-07,0.007654315277610256,0.000336652680637588,0.0001759499195359008,1.2145930540023782e-06,1.1681332040340754e-08,3.125136980482983e-09,2.25314193284493e-12,1.6751847156419562e-07,0.00011844433120278683,6.345653104050444e-06,7.68405993981723e-08,7.066214244539609e-05,1.3285759119249388e-06,6.797690501894091e-09,5.755158495313833e-11,1.7593182891643676e-12
3.963805147284305e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394477343768085,0.10624165328829971,0.020439711614854948,0.0,0.0017016996735842677,0.003561605696450916,0.002198186222138567,4.090198482200482e-05,1.723486935971027e-13,0.0022988976993014473,2.936286265565113e-11,0.0003832998196591534,2.1761046373271176e-09,6.586294843824157e-05,1.529790494813208e-10,8.08704507204422e-12,0.0004554804892270653,8.463760541412572e-07,0.007653435377505141,0.0003347950574031153,0.00017626246870990298,1.2100359347769498e-06,1.1689941517535003e-08,3.1283049523068222e-09,2.2626924008027324e-12,1.6887139768219064e-07,0.00011919013531846976,6.3701968662283e-06,7.710291900238506e-08,7.098409869136561e-05,1.3391259042871683e-06,6.8273702748170564e-09,5.787663732106559e-11,1.7594912563575976e-12
3.9745928095290497e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439460940503035,0.10622915991193833,0.020433207217976174,0.0,0.001707583720213398,0.0035777028458629312,0.0022077424470388412,4.106442603712801e-05,1.7410573788473015e-13,0.0023013046780297865,2.956976719310218e-11,0.00038339011017139805,2.184142654760335e-09,6.613818571861691e-05,1.5368136995938958e-10,8.137096741014326e-12,0.00045459979795718674,8.530675644239996e-07,0.007652555721890614,0.00033294871282302853,0.00017657449728670366,1.2054922608176231e-06,1.1698457693890451e-08,3.1314507108010955e-09,2.2722931957474172e-12,1.7023234294727793e-07,0.00011993930891377931,6.3947517741800325e-06,7.736466851987259e-08,7.130661697941952e-05,1.3497143880424786e-06,6.857071957115598e-09,5.820241036610468e-11,1.759635912761005e-12
3.985380471773794e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394739973245645,0.10621667417960202,0.020426703397092485,0.0,0.0017134546264612012,0.003593827649418176,0.00221730567175115,4.12265327146931e-05,1.7587598655217962e-13,0.002303694851320899,2.977684860761375e-11,0.0003834804275332126,2.192152713785451e-09,6.641249562204265e-05,1.543845057286401e-10,8.187263286820439e-12,0.0004537137531405332,8.597833052157543e-07,0.007651676313201062,0.0003311136138702389,0.00017688600532212923,1.200962187672693e-06,1.1706881006146048e-08,3.1345743453964905e-09,2.2819445711774543e-12,1.7160131998747135e-07,0.00012069184958248051,6.419317690851966e-06,7.76258464926305e-08,7.162969458286306e-05,1.3603412214026418e-06,6.886795326785667e-09,5.852890143995564e-11,1.7597526402529283e-12
3.996168134018539e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439486905207149,0.10620419610904994,0.020420200169831218,0.0,0.0017193123613423137,0.003609979971697414,0.002226875825982338,4.138830138806321e-05,1.7765950031652208e-13,0.002306068286905093,2.998409788662208e-11,0.00038357077036712487,2.2001346869984175e-09,6.668587063172736e-05,1.550884518010389e-10,8.237544097099001e-12,0.0004528224621048934,8.665231865165086e-07,0.007650797153846479,0.0003292897267428555,0.00017719699290661182,1.1964458667588674e-06,1.1715211891100065e-08,3.1376759456411645e-09,2.2916467790705554e-12,1.729783411279409e-07,0.00012144775475671397,6.443894480308077e-06,7.788645151583914e-08,7.195332876949337e-05,1.3710062619565397e-06,6.916540163254719e-09,5.885610790566917e-11,1.759841819186889e-12
4.0069557962632833e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439499664525692,0.10619172571746328,0.0204136975536344,0.0,0.0017251568951276823,0.0036261596770436524,0.002236452839894212,4.154972862790502e-05,1.7945633992897246e-13,0.002308425052621215,3.019150604173729e-11,0.00038366113730680344,2.20808845041502e-09,6.695830335725809e-05,1.5579320321074862e-10,8.28793855908524e-12,0.00045192603146941123,8.732871179436772e-07,0.007649918246212373,0.00032747701688356785,0.00017750746016473513,1.1919434454011287e-06,1.172345078558431e-08,3.1407556011952525e-09,2.3014000698701788e-12,1.7436341839088428e-07,0.00012220702170781354,6.4684820077241865e-06,7.814648223731452e-08,7.227751680191939e-05,1.381709366687147e-06,6.946306247380562e-09,5.918402713778592e-11,1.7599038283269493e-12
4.017743458508028e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395122756640454,0.10617926302144995,0.02040719556575967,0.0,0.0017309881993303102,0.0036423666295776354,0.002246036644103082,4.171081104218956e-05,1.812665661738844e-13,0.0023107652164119047,3.0399064109769215e-11,0.000383751526997304,2.2160138834447635e-09,6.722978653422587e-05,1.5649875501431272e-10,8.338446059651548e-12,0.0004510245671385191,8.800750087427497e-07,0.007649039592659663,0.0003256754489988284,0.000177817407254778,1.1874550668729218e-06,1.1731598126438547e-08,3.143813401825393e-09,2.311204692472453e-12,1.7575656349546343e-07,0.0001229696475471585,6.493080139382097e-06,7.840593735695843e-08,7.260225593787931e-05,1.3924503919883847e-06,6.976093361450026e-09,5.951265652246942e-11,1.7599390447848796e-12
4.0285311207527724e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395247390148196,0.10616680803704938,0.02040069422328132,0.0,0.0017368062466910218,0.003658600693213226,0.0022556271696792525,4.1871545276189055e-05,1.8309023986775204e-13,0.002313088846318871,3.060676315373836e-11,0.00038384193809530386,2.2239108688644506e-09,6.750031302383389e-05,1.572051022908345e-10,8.389065985345644e-12,0.00045011817429608386,8.868867677978546e-07,0.007648161195524577,0.0003238849870778358,0.00017812683436825753,1.1829808704366705e-06,1.1739654350485093e-08,3.146849437399274e-09,2.3210608942134983e-12,1.77157787857811e-07,0.00012373562922706014,6.517688742663616e-06,7.8664815626209e-08,7.292754343055517e-05,1.4032291936818455e-06,7.005901289177496e-09,5.984199345763449e-11,1.7599478439588663e-12
4.039318782997517e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439537054979181,0.10615436077973738,0.02039419354309126,0.0,0.0017426110111642373,0.00367486173167262,0.0022652243481464545,4.203192801246983e-05,1.8492742185821923e-13,0.002315396010478177,3.081459426387192e-11,0.0003839323692693241,2.2317792927914623e-09,6.776987581248904e-05,1.5791224014215096e-10,8.439797722428537e-12,0.0004492069573997627,8.937223036422418e-07,0.007647283057118572,0.00032210559441131725,0.00017843574172946955,1.1785209913845994e-06,1.1747619894503555e-08,3.1498637978801823e-09,2.3309689208571514e-12,1.7856710259110034e-07,0.00012450496354168128,6.542307686044497e-06,7.892311584749043e-08,7.325337652888455e-05,1.4140456270333817e-06,7.035729815703225e-09,6.01720353530693e-11,1.759930599473995e-12
4.0501064452422616e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395492239666684,0.10614192126443098,0.020387693541900093,0.0,0.0017484024679037674,0.003691149608501427,0.0022748281114812296,4.219195597088124e-05,1.8677817302309667e-13,0.002317686777115558,3.1022548558584745e-11,0.00038402281919994066,2.2396190446567547e-09,6.803846801137659e-05,1.5862016369300066e-10,8.49064065691225e-12,0.0004482910201755673,9.005815244686777e-07,0.007646405179728242,0.0003203372336101098,0.00017874412959502907,1.1740755610798363e-06,1.1755495195205798e-08,3.152856573321576e-09,2.3409290165830762e-12,1.799845185056835e-07,0.0001252776471279894,6.56693683908831e-06,7.918083687366321e-08,7.357975247786957e-05,1.4248995467695628e-06,7.065578727591526e-09,6.050277963055289e-11,1.7598876831242529e-12
4.060894107487006e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439561246394989,0.10612948950549318,0.02038119423623812,0.0,0.0017541805932486324,0.0037074641870836053,0.0022844383921122673,4.235162590854102e-05,1.8864255426938575e-13,0.0023199612145417526,3.123061718544524e-11,0.0003841132865799837,2.247430017177592e-09,6.830608285601897e-05,1.5932886809118666e-10,8.541594174597332e-12,0.00044737046561263725,9.074643381397574e-07,0.007645527565615244,0.0003185798666235406,0.00017905199825340925,1.1696447069977967e-06,1.1763280689211053e-08,3.1558278538616885e-09,2.3509414239753297e-12,1.8141004610929442e-07,0.00012605367646674215,6.59157607244023e-06,7.943797760747417e-08,7.390666851888263e-05,1.4357908070939975e-06,7.095447812828795e-09,6.083422372396672e-11,1.7598194648162826e-12
4.0716817697317507e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395731226898394,0.10611706551673804,0.020374695642456444,0.0,0.0017599453647089032,0.003723805330656247,0.002294055122919687,4.2510934619816576e-05,1.9052062653231082e-13,0.0023222193911478528,3.14387913221261e-11,0.000384203770114726,2.2552121063300215e-09,6.857271370581837e-05,1.6003834850773318e-10,8.592657661110119e-12,0.00044644539595821724,9.143706521981279e-07,0.007644650217016228,0.00031683345475760314,0.00017935934802447944,1.165228552767809e-06,1.1770976813021223e-08,3.1587777297181226e-09,2.3610063840112597e-12,1.8284369560731622e-07,0.00012683304788350437,6.616225257820748e-06,7.969453700100696e-08,7.423412188996948e-05,1.4467192617035159e-06,7.125336860821359e-09,6.116636507940154e-11,1.7597263125147335e-12
4.082469431976495e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395848532847093,0.10610464931143522,0.02036819777672806,0.0,0.0017656967609515697,0.0037401729023242036,0.0023036782372342704,4.26698789363026e-05,1.9241245077435797e-13,0.002324461375400682,3.164706217733976e-11,0.00038429426852206074,2.2629652113210985e-09,6.883835404358376e-05,1.6074860013703755e-10,8.643830501939787e-12,0.00044551591271284005,9.213003738766259e-07,0.007643773136142756,0.00031509795869293235,0.00017966617925904298,1.1608272182149876e-06,1.1778584002996391e-08,3.1617062911824853e-09,2.3711241360508863e-12,1.8428547690311573e-07,0.00012761575754969773,6.640884268019306e-06,7.995051405513264e-08,7.456210982614932e-05,1.457684763804217e-06,7.15524566239315e-09,6.149920115525865e-11,1.7596085921891861e-12
4.09325709422124e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439596438620701,0.10609224090231519,0.02036170065504895,0.0,0.00177143476178644,0.003756566765074575,0.002313307668836648,4.2828455726794935e-05,1.9431808798432216e-13,0.0023266872358381967,3.185542099175877e-11,0.0003843847805326685,2.2706892345608835e-09,6.910299747504305e-05,1.6145961819701612e-10,8.69511208247515e-12,0.0004445821166257125,9.282534101083286e-07,0.007642896325181261,0.00031337333850257545,0.000179972492338374,1.1564408194023218e-06,1.1786102695330506e-08,3.164613628615046e-09,2.381294917826633e-12,1.8573539959843852e-07,0.00012840180148367974,6.6655529768878784e-06,8.020590781896097e-08,7.489062955971147e-05,1.4686871661273794e-06,7.185174009783271e-09,6.183272942234618e-11,1.7594666677628456e-12
4.1040447564659843e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439607879146342,0.10607984030157395,0.0203552042932392,0.0,0.0017771593481520755,0.003772986781791035,0.002322943351956439,4.298666189726086e-05,1.962375991763616e-13,0.0023288970410649014,3.206385903892066e-11,0.00038447530489017404,2.278384081634219e-09,6.936663772833982e-05,1.6217139792924456e-10,8.74650178804122e-12,0.00044364410769030105,9.352296675365123e-07,0.007642019786292958,0.00031165955366955946,0.00018027828767375474,1.1520694686729704e-06,1.1793533326027248e-08,3.1674998324393915e-09,2.391518965433486e-12,1.8719347299387174e-07,0.00012919117555185446,6.690231259334483e-06,8.046071738929207e-08,7.521967832050958e-05,1.4797263209452237e-06,7.215121696643362e-09,6.216694736397073e-11,1.7593009010626527e-12
4.114832418710729e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396191753174014,0.10606744752087811,0.020348708706944132,0.0,0.0017828705021017551,0.0037894328152679978,0.002332585221271335,4.3144494390805515e-05,1.981710453890597e-13,0.002331090859747299,3.227236762611756e-11,0.00038456584035129356,2.286049661272297e-09,6.962926865351585e-05,1.6288393459909346e-10,8.797999003935515e-12,0.0004427019851401184,9.42229052524526e-07,0.007641143521613828,0.0003099565631042541,0.0001805835657060116,1.147713274692749e-06,1.180087633087611e-08,3.1703649931371365e-09,2.401796513319579e-12,1.886597060893656e-07,0.00012998387546981174,6.714918991316611e-06,8.07149419100687e-08,7.554925333625209e-05,1.490802080086542e-06,7.2450885180348284e-09,6.250185247602322e-11,1.7591116517711893e-12
4.1256200809554734e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396303275967075,0.10605506257136958,0.02034221391163552,0.0,0.001788568206789487,0.0038059047282246387,0.002342233211906148,4.330195018763486e-05,2.0011848768449437e-13,0.0023332687606093592,3.2480938095270513e-11,0.00038465638568597105,2.2936858853240273e-09,6.989088422197905e-05,1.6359722349585747e-10,8.849603115464134e-12,0.0004417558474447075,9.492514711655731e-07,0.007640267533254537,0.00030826432516153034,0.000180888326905052,1.1433723424927747e-06,1.1808132145428676e-08,3.1732092012426252e-09,2.412127794277121e-12,1.9013410758482118e-07,0.00013077989680349646,6.739616049834624e-06,8.096858057182969e-08,7.587935183279002e-05,1.501914294952181e-06,7.275074270425933e-09,6.283744226706049e-11,1.7588992773800364e-12
4.136407743200218e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396413364539705,0.1060426854636708,0.02033571992261264,0.0,0.001794252446456051,0.003822402383318748,0.0023518872594318007,4.345902630501497e-05,2.0207998714731549e-13,0.002335430812428013,3.2689561823788246e-11,0.0003847469396775064,2.301292668727223e-09,7.015147852595786e-05,1.6431125993287965e-10,8.901313507977569e-12,0.00044080579230582105,9.562968292924018e-07,0.007639391823300415,0.0003065827976577151,0.00018119257176940124,1.1390467735122893e-06,1.1815301204975058e-08,3.1760325473376785e-09,2.422513039433837e-12,1.9161668588073793e-07,0.0001315792349704061,6.7643223129250805e-06,8.122163261116364e-08,7.620997103440141e-05,1.5130628165303853e-06,7.305078751688693e-09,6.317371425838188e-11,1.7586641331447675e-12
4.1471954054449625e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396522023656054,0.10603031620788939,0.020329226755003562,0.0,0.001799923206415095,0.003838925643160429,0.0023615472998642847,4.361571979722789e-05,2.0405560488382926e-13,0.002337577084028675,3.289823022541061e-11,0.0003848375011226731,2.3088699294796124e-09,7.041104577794162e-05,1.6502603924767015e-10,8.953129566906235e-12,0.0004398519166537959,9.633650324869069e-07,0.007638516393811412,0.0003049119378873393,0.00018149630082573947,1.1347366656416034e-06,1.1822383944520596e-08,3.178835122046358e-09,2.4329524782446796e-12,1.9310744907892174e-07,0.00013238188524081562,6.789037659654018e-06,8.147409731016421e-08,7.654110816407257e-05,1.52424749541199e-06,7.33510176109569e-09,6.351066598410084e-11,1.7584065720415851e-12
4.157983067689707e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44396629258145526,0.1060179548136233,0.020322734423766264,0.0,0.001805580473039268,0.0038554743703256324,0.002371213269663559,4.377202775552383e-05,2.0604540202109078e-13,0.0023397076442807905,3.31069347510366e-11,0.00038492806883182743,2.3164175886096893e-09,7.066958031010788e-05,1.657415568020196e-10,9.005050677795794e-12,0.00043889431664411924,9.704559860896382e-07,0.00763764124682206,0.000303251702639682,0.00018179951462843902,1.1304421132651764e-06,1.1829380798762713e-08,3.1816170160297522e-09,2.443446338484067e-12,1.9460640498325511e-07,0.00013318784273903003,6.813761970110171e-06,8.172597399588601e-08,7.68727604437761e-05,1.5354681818054786e-06,7.365143099316704e-09,6.384829499121213e-11,1.7581269447253226e-12
4.1687707299344516e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439673507290104,0.10600560128996576,0.020316242943689885,0.0,0.0018112242337464098,0.003872048427369534,0.0023808851057324156,4.392794730807003e-05,2.0804943970600366e-13,0.0023418225620934065,3.331566688953692e-11,0.0003850186416290092,2.3239355701474057e-09,7.09270765737367e-05,1.66457807982107e-10,9.057076226342159e-12,0.0004379330876541866,9.77569595209217e-07,0.007636766384341447,0.00030160204821510887,0.00018210221375910274,1.1261632073048024e-06,1.1836292202067996e-08,3.184378319980798e-09,2.4539948462384427e-12,1.9611356110052555e-07,0.0001339971024446638,6.838495125398154e-06,8.197726203980196e-08,7.720492509474574e-05,1.546724725551885e-06,7.395202568415192e-09,6.41865988396541e-11,1.7578255994892508e-12
4.179558392179196e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439683947287732,0.10599325564551014,0.02030975232939592,0.0,0.0018168544769857856,0.0038886476768397404,0.002390562745415299,4.4083475619896086e-05,2.1006777910442767e-13,0.0023439219064107794,3.3524418168550976e-11,0.0003851092183520327,2.3314238010947336e-09,7.118352913861232e-05,1.6717478819860252e-10,9.109205598426273e-12,0.00043696832428024673,9.84705764731662e-07,0.007635891808353201,0.0002999629304412045,0.0001824043988261028,1.1219000352628922e-06,1.1843118588449482e-08,3.187119124619116e-09,2.464598225899271e-12,1.9762892464131428e-07,0.0001348096591939457,6.8632370076316035e-06,8.222796085726184e-08,7.753759933774779e-05,1.558016976139558e-06,7.425279971844665e-09,6.452557510236666e-11,1.7575028822262024e-12
4.190346054423941e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443969424630892,0.10598091788835497,0.02030326259533943,0.0,0.0018224711922243766,0.0039052719812893424,0.0024002461264970775,4.423860989283605e-05,2.1210048140029386e-13,0.002346005746207997,3.373318015526868e-11,0.00038519979785257033,2.3388822113960925e-09,7.143893269241241e-05,1.6789249288676434e-10,9.161438180148588e-12,0.00043600012033453517,9.918643993296202e-07,0.0076350175208154585,0.0002983343046886998,0.0001827060704641202,1.1176526812658285e-06,1.1849860391544135e-08,3.1898395206858805e-09,2.475256700156426e-12,1.9915250252094096e-07,0.00013562550768104906,6.887987499926271e-06,8.247806990695213e-08,7.787078039334945e-05,1.5693447827187714e-06,7.45537511444489e-09,6.486522136534469e-11,1.7571591363913074e-12
4.2011337166686853e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397044048609896,0.10596858802610894,0.0202967737558103,0.0,0.0018280743699332258,0.003921921203289793,0.002409935187201783,4.4393347365466964e-05,2.1414760779472704e-13,0.0023480741504866417,3.3941944457196495e-11,0.0003852903789962278,2.3463107339086576e-09,7.169328204008532e-05,1.686109175065313e-10,9.213773357863286e-12,0.00043502856884259175,9.990454034715055e-07,0.007634143523660862,0.00029671612588719394,0.00018300722933368562,1.1134212261073937e-06,1.1856518044590554e-08,3.1925395989387278e-09,2.4859704899919677e-12,2.0068430136046808e-07,0.00013644464245944675,6.91274648639307e-06,8.27275886903574e-08,7.820446548218353e-05,1.5807079941161949e-06,7.48548780243799e-09,6.520553522768654e-11,1.7567947029662783e-12
4.21192137891343e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397144234569347,0.10595626606589585,0.02029028582493448,0.0,0.0018336640015738392,0.003938595205443624,0.0024196298661912996,4.454768531304426e-05,2.1620921950517606e-13,0.0023501271882704743,3.41507027229083e-11,0.00038538096066261044,2.353709304372558e-09,7.194657210321577e-05,1.6933005754260908e-10,9.266210518212209e-12,0.0004340537620407605,1.0062486814305448e-06,0.007633269818796541,0.0002951083485406702,0.0001833078761207211,1.1092057472922443e-06,1.1863091980406918e-08,3.1952194501466685e-09,2.496739814674347e-12,2.022243274877601e-07,0.00013726705794329008,6.937513852131115e-06,8.297651675122326e-08,7.853865182521034e-05,1.5921064588492074e-06,7.515617843424383e-09,6.554651430163967e-11,1.7564099204250681e-12
4.2227090411581744e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439724302615259,0.10594395201435959,0.020283798816675202,0.0,0.0018392400795846505,0.003955293850396998,0.0024293301025640167,4.470162104743379e-05,2.1828537776455191e-13,0.002352164928601153,3.435944664278073e-11,0.00038547154174538377,2.361077861380986e-09,7.219879791937894e-05,1.70049908504552e-10,9.318749048158539e-12,0.00043307579137387235,1.013474137293727e-06,0.007632396408104104,0.00029351092674280655,0.0001836080115360833,1.1050063190794163e-06,1.186958263136905e-08,3.1978791650850536e-09,2.5075648917529365e-12,2.0377258693859902e-07,0.0001380927484088107,6.962289483220696e-06,8.322485367502089e-08,7.887333664397554e-05,1.6035400251400702e-06,7.545765046378612e-09,6.588815621263955e-11,1.7560051247011464e-12
4.233496703402919e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397340428598076,0.10593164587766916,0.020277312744834304,0.0,0.0018448025973675458,0.003972017000852084,0.002439035835853446,4.485515191704072e-05,2.2037614382037264e-13,0.0023541874405339754,3.4568167949713066e-11,0.00038556212115232406,2.368416346350208e-09,7.244995464148367e-05,1.7077046592683954e-10,9.371388335020143e-12,0.0004320947474931046,1.0207216749706632e-06,0.007631523293439657,0.000291923814192081,0.00018390763631510794,1.1008230125258573e-06,1.1875990429388812e-08,3.2005188345305584e-09,2.518445937053045e-12,2.053290854578547e-07,0.00013892170799574533,6.987073266716252e-06,8.34725990884134e-08,7.920851716086519e-05,1.6150085409299463e-06,7.57592922164504e-09,6.623045859934723e-11,1.7555806491560795e-12
4.2442843656476635e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397436447196087,0.10591934766152344,0.020270827623053423,0.0,0.001850351549274449,0.003988764519579281,0.00244874700602679,4.5008275306735085e-05,2.2248157893391663e-13,0.002356194793133663,3.477685841983184e-11,0.00038565269780536357,2.375724703489503e-09,7.270003753710476e-05,1.7149172536894727e-10,9.424127766502692e-12,0.0004311107202540184,1.0279911982023464e-06,0.007630650476633783,0.0002903469642066709,0.00018420675121715594,1.0966558955299606e-06,1.1882315805892648e-08,3.2031385492562022e-09,2.529383164671236e-12,2.068938285007088e-07,0.00013975393070878204,7.011865090639292e-06,8.371975265872389e-08,7.954419059935715e-05,1.6265118538927724e-06,7.606110180933425e-09,6.657341911368041e-11,1.7551368245497435e-12
4.255072027892408e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44397531087287107,0.10590705737115655,0.02026434346481532,0.0,0.0018558869305939796,0.004005536269429258,0.002458463553483486,4.516098863777436e-05,2.2460174437938299e-13,0.0023581870554701583,3.498550987318004e-11,0.00038574327064062766,2.3830028797710357e-09,7.294904198780499e-05,1.722136824154132e-10,9.476966730732443e-12,0.0004301237987147713,1.0352826105698208e-06,0.007629777959491557,0.00028878032973914927,0.00018450535702516075,1.0925050328750993e-06,1.1888559191800344e-08,3.2057384000263863e-09,2.5403767869710833e-12,2.084668212339324e-07,0.00014058941041902805,7.036664843971318e-06,8.396631409340547e-08,7.988035418426915e-05,1.6380498114489802e-06,7.636307737314357e-09,6.691703542084199e-11,1.7546739790117419e-12
4.2658596901371526e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439762435426027,0.1058947750113424,0.02025786028344514,0.0,0.0018614087375381718,0.004022332113344825,0.0024681854190536975,4.5313289367722835e-05,2.267367014430594e-13,0.0023601642966144722,3.5194114174391076e-11,0.0003858338386084651,2.390250824899667e-09,7.319696348844671e-05,1.7293633267589895e-10,9.529904616288761e-12,0.00042913407113450184,1.042595815502756e-06,0.007628905743792571,0.00028722386339097327,0.0001848034545451781,1.0883704862731301e-06,1.1894721017504065e-08,3.2083184775919935e-09,2.551427014579291e-12,2.100480685372137e-07,0.0001414281408654973,7.061472416646702e-06,8.421228313951311e-08,8.021700514200335e-05,1.6496222607790678e-06,7.666521705214591e-09,6.72613051993439e-11,1.754192438014487e-12
4.276647352381897e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439771625355178,0.10588250058640003,0.020251378092111676,0.0,0.0018669169672292656,0.0040391519143726535,0.0024779125439967848,4.546517499036789e-05,2.288865114224981e-13,0.002362126585634552,3.5402663233347296e-11,0.0003859244006734712,2.3974684912827186e-09,7.344379764649395e-05,1.7365967178524583e-10,9.582940812236314e-12,0.0004281416249718851,1.0499307162879234e-06,0.007628033831290927,0.00028567751742677067,0.0001851010446059372,1.0842523144078662e-06,1.1900801712847526e-08,3.2108788726854862e-09,2.5625340563821915e-12,2.1163757500454028e-07,0.00014227011565661862,7.086287699545567e-06,8.44576595831781e-08,8.055414070078769e-05,1.6612290488370231e-06,7.69675190041228e-09,6.760622614102719e-11,1.753692524347393e-12
4.2874350146266417e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439780679064336,0.10587023410019823,0.020244896903828708,0.0,0.0018724116176865723,0.004055995535674797,0.0024876448699997305,4.561664303563334e-05,2.310512356256981e-13,0.002364073991591184,3.561114900582345e-11,0.00038601495581450573,2.4046558339996996e-09,7.36895401813046e-05,1.743836954035256e-10,9.636074708157011e-12,0.00042714654688385634,1.0572872160775817e-06,0.007627162223715278,0.0002841412437884214,0.00018539812805839413,1.080150572978513e-06,1.1906801707105473e-08,3.213419676016063e-09,2.5736981195226486e-12,2.1323534494562758e-07,0.00014311532827176188,7.111110584486635e-06,8.470244324908378e-08,8.08917580909135e-05,1.6728700223635919e-06,7.726998140032049e-09,6.795179595107893e-11,1.7531745580927432e-12
4.2982226768713863e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439789597106077,0.10585797555616083,0.020238416731456228,0.0,0.001877892687813407,0.004072862840540068,0.00249738233917553,4.576769106948967e-05,2.332309353702967e-13,0.0023660065835339294,3.581956349411489e-11,0.0003861055030247031,2.411812810771998e-09,7.393418692341377e-05,1.7510839921608746e-10,9.68930569418161e-12,0.0004261489227245016,1.064665217897763e-06,0.007626290922768837,0.00028261499410893486,0.00018569470577528715,1.0760653147430287e-06,1.19127214289633e-08,3.2159409782648354e-09,2.5849194093972576e-12,2.148413823873993e-07,0.00014396377206278332,7.135940964220073e-06,8.494663399994438e-08,8.122985454496992e-05,1.6845450278994006e-06,7.757260242539993e-09,6.8298012348044e-11,1.7526388566026674e-12
4.309010339116131e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439798380037218,0.1058457249572714,0.0202319375877018,0.0,0.0018833601773841015,0.00408975369239523,0.0025071248940615573,4.591831669386149e-05,2.354256719827664e-13,0.0023679244304970915,3.6027898747650666e-11,0.00038619604131147643,2.4189393819325595e-09,7.417773381380778e-05,1.7583377893359908e-10,9.742633161021049e-12,0.0004251488375441124,1.0720646246564665e-06,0.007625419930129411,0.000281098719726124,0.00018599077865069416,1.0719965895614163e-06,1.1918561306496984e-08,3.2184428700800393e-09,2.596198129654046e-12,2.1645569107551516e-07,0.00014481544025558767,7.160778732420322e-06,8.519023173598535e-08,8.156842729807486e-05,1.6962539117979245e-06,7.787538027738552e-09,6.864487306383509e-11,1.752085734477561e-12
