Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),O(29),CH3X(55),C2H4(47),OH(D)X(68),COX(50),CO2X(24),CHOX(53),CH4OX(63),acetyl(44),CHO2X(213),C2H4X(222),C2H6X(52),C2H4X(70),CH2(T)(34),CH2O2(186),CH2OX(54),CH2OH(40),S(223),HOCO(73),CHO2(74)
7.121418818155676e-18,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679646493,0.11866996602646954,0.02282156769300347,6.796409763022195e-72,2.243806470954925e-36,2.560984431806264e-24,3.0818344626969196e-52,1.4794137219435341e-36,4.591689265627729e-41,6.285218652167865e-14,3.0323070042103355e-71,6.285218651322742e-14,1.298538946232831e-48,2.2776175261535164e-47,1.6014577677998146e-55,4.5601561698042786e-71,9.098484519393227e-26,3.1749752209739627e-55,3.4325294645438278e-12,1.0163109673372969e-13,4.06869545375479e-16,7.661838544425178e-26,2.837049083137525e-25,4.068573420678281e-16,5.856234324854115e-21,1.6226184471837211e-22,8.687487263435043e-26,7.15438356688141e-45,1.8209880896907542e-36,1.193037462656263e-34,7.641934014116947e-22,2.5523844482442975e-25,2.3421013027540573e-48,2.9776573428037793e-37,6.926152306452959e-64,4.915466100524177e-65,8.094973145029466e-54,2.4059642324483486e-58,2.3662799965946912e-76,8.556023276810539e-75,2.602678813477617e-59,1.6670085723781108e-47,3.5030168531532035e-66,1.2315782018313143e-28,8.51708061152893e-39,5.011034202420575e-52,2.6599220760761935e-56,2.134389779211828e-131,1.522510783898493e-83,3.7802174114187085e-86
1.4242843673218003e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727679293,0.11866996602297375,0.022821567692952655,2.7025318895837655e-69,1.7950500103082052e-35,1.0377178075622807e-23,2.744810074230593e-50,1.1835321427500394e-35,7.30874751429547e-40,1.257044263234349e-13,1.9406793485471464e-69,1.2570442628962992e-13,2.0776644513190635e-47,3.644161078996388e-46,5.098608686119038e-54,8.110608434901429e-69,3.639396159960426e-25,1.8742986510314892e-53,6.865061836903653e-12,2.0326227961870753e-13,8.137524247505872e-16,3.0647349896603163e-25,1.1348195814248912e-24,8.137029942222885e-16,2.280723806179287e-20,1.2657214305769857e-21,1.0827978089331456e-24,3.5589945403306304e-43,1.456787029867747e-35,9.660557457146843e-34,1.5285694203233047e-21,1.0209533056802437e-24,7.310669287750417e-47,2.382125361622508e-36,1.2318716499080279e-61,9.775608816486174e-63,2.5771265941847845e-52,7.699022842347854e-57,8.42363363254192e-74,3.3913877904120633e-72,1.6251265224360284e-57,2.6672165201583528e-46,4.13446480767632e-64,4.926315939972148e-28,6.777291802079052e-38,1.5953778511094536e-50,8.46852290917819e-55,2.715304697566452e-127,1.2068003054319632e-80,4.814661181018267e-84
2.8485693383342653e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727678586,0.11866996601598216,0.022821567692851024,1.1509351857206312e-66,1.4360461424319555e-34,4.2499313348788834e-23,2.8097734039199114e-48,9.468261739030891e-35,1.157435969041467e-38,2.5140890592566847e-13,1.242035641619195e-67,2.514089057904487e-13,3.324264674329855e-46,5.830531772481363e-45,1.6151267321983711e-52,1.6592879686393454e-66,1.4557589574272125e-24,1.110664807138954e-51,1.3730126575690055e-11,4.065246453809439e-13,1.6275605116817283e-15,1.2258924850381882e-24,4.539273582071412e-24,1.6273581959141086e-15,8.663613081295584e-20,9.64319030324916e-21,1.4437196037511888e-23,1.8955499877682647e-41,1.1654228209020247e-34,7.901732887842716e-33,3.057867367431333e-21,4.083805539172549e-24,2.2295727064063276e-45,1.905697348791462e-35,2.5201894348024817e-59,2.0819315059288244e-60,8.163172472402864e-51,2.4636306702931944e-55,3.447902345750588e-71,2.229738815784839e-69,9.916227342266651e-56,4.267548623104362e-45,4.899427822807831e-62,1.970527002866003e-27,5.364524302006722e-37,5.0538050205913376e-49,2.682672909174864e-53,3.532192009157347e-122,1.5860689226654123e-77,6.109552896581762e-82
5.697139280359195e-17,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767717201,0.118669966001999,0.022821567692647763,5.000554757625276e-64,1.1488460847898212e-33,1.7689394579098757e-22,3.0151323864954836e-46,7.574611128049155e-34,1.814746776129111e-37,5.028178651250195e-13,7.949030104669986e-66,5.028178645841411e-13,5.31882421620586e-45,9.328484505173175e-44,5.066352670776213e-51,3.56030800282821e-64,5.8230370006123664e-24,6.403323793048302e-50,2.7460256029529854e-11,8.130493768745399e-13,3.255365509623786e-15,4.903555525997565e-24,1.815704772144848e-23,3.2545242016466697e-15,3.14565727416026e-19,7.039371643481988e-20,1.9612031667562702e-22,1.0296114099959335e-39,9.323268552589714e-34,6.563816148346485e-32,6.118646898784119e-21,1.6335152899470105e-23,6.519322429153656e-44,1.5245523261252293e-34,5.407515493417422e-57,4.522973101374852e-58,2.5602617576507893e-49,7.883284067499093e-54,1.4797637527919912e-68,9.69245377848058e-67,5.80317997360748e-54,6.828079381236201e-44,5.649805041307076e-60,7.882109267999233e-27,4.2026820232986347e-36,1.5852848014424347e-47,8.415245348133203e-52,4.51138314672941e-118,1.37941981044563e-74,7.788220357911076e-80
1.1394279164409055e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072767434403,0.11866996597403266,0.022821567692241237,2.1033140762371514e-61,9.190912739908047e-33,7.504465885493186e-22,3.1597002492108623e-44,6.05968943403155e-33,2.791489905641535e-36,1.0056357835032528e-12,5.087378947686464e-64,1.0056357813397464e-12,8.51011772141747e-44,1.492440129412558e-42,1.5596135125202033e-49,7.462857349944552e-62,2.3292151816380052e-23,3.4684281406053894e-48,5.492051484227744e-11,1.6260988397382248e-12,6.511844014256845e-15,1.961410223872148e-23,7.262780071811378e-23,6.508278725024622e-15,1.0594426595000454e-18,4.784478422735562e-19,2.5756570745959736e-21,5.412155945586347e-38,7.458430392317488e-33,5.555147923230941e-31,1.224894051001659e-20,6.53400419686463e-23,1.77677959122842e-42,1.219632637099419e-33,1.1334774663094418e-54,9.51145444072698e-56,7.879144751756565e-48,2.522437107417104e-52,6.202962203602053e-66,4.0726823855350014e-64,3.1671838120711923e-52,1.0924927738549785e-42,6.122116053071534e-58,3.152843960731406e-26,3.2280881562206887e-35,4.880101657066774e-46,2.5906506474813827e-50,5.185582824537616e-114,1.1592627398275523e-71,1.1594340891038384e-77
2.2788558932508773e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727668688064,0.1186699659181,0.022821567691428186,8.161885354189131e-59,7.352959435299516e-32,3.2254386171888375e-21,3.062838494204652e-42,4.847751498982147e-32,4.1457015703665283e-35,2.011271620177811e-12,3.2559211972173623e-62,2.0112716115238424e-12,1.3616182369163438e-42,2.387528226585458e-41,4.6379088901630594e-48,1.4473766687031966e-59,9.316862667012874e-23,1.702498729045212e-46,1.0984103208804458e-10,3.2521977649715637e-12,1.3028794121596418e-14,7.845544183809441e-23,2.905080469473476e-22,1.301347863927797e-14,3.200111723444521e-18,2.929339729612786e-18,3.11640199053226e-20,2.6236524312713306e-36,5.966448462139427e-32,4.76651919881208e-30,2.4544465926428962e-20,2.6135557979687185e-22,4.3684144491719835e-41,9.756912162303e-33,2.198287079800659e-52,1.8450852111615066e-53,2.3416957969591436e-46,8.070429418301515e-51,2.4054014468714905e-63,1.5770519830834946e-61,1.5605125123207857e-50,1.7479883240719033e-41,6.012259554877674e-56,1.261137636778681e-25,2.3910919094927984e-34,1.4512228087864494e-44,7.704688653971792e-49,4.954209656079091e-110,8.978498741305341e-69,4.457568506485269e-75
3.4182838700608494e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276630321,0.11866996586216734,0.022821567690615135,6.594158003766432e-58,2.102524444441128e-31,7.089561223826697e-21,1.863955386687684e-41,1.4391761928703385e-31,1.4735390320033288e-34,3.0169074567704604e-12,1.8487028693742325e-61,3.0169074383808254e-12,5.151649002771698e-42,9.101984432813696e-41,2.0568443629002894e-47,1.0210277836425562e-58,1.979833570498266e-22,8.810339468502077e-46,1.6476154895408369e-10,4.878296689710873e-12,1.9550038441701887e-14,1.667163959968227e-22,6.173249548146182e-22,1.951637024057571e-14,5.7070709772684004e-18,7.280560690005091e-18,1.0184172910933278e-19,1.3484035010446213e-35,1.705982773262501e-31,1.402236820545348e-29,3.687492953662664e-20,5.553738596974319e-22,1.863177187906977e-40,2.7898425670581624e-32,1.5507401555245433e-51,1.3095491402028362e-52,1.0382545415182757e-45,3.7875527754863326e-50,1.9392688802741443e-62,1.0163132117726907e-60,8.081187457766391e-50,6.612994584844791e-41,3.680165627375506e-55,2.6799175136735834e-25,6.548706780474286e-34,6.435959681647606e-44,3.417181983241911e-48,2.3068033055194093e-109,6.676398333567563e-68,3.5264088230347333e-74
4.557711846870821e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727657376135,0.11866996580623468,0.022821567689802084,3.4400584216088747e-57,4.43490489714058e-31,1.2377244480716406e-20,7.294903513669663e-41,3.135889072871308e-31,3.623770488968431e-34,4.022543293281135e-12,7.110886031556167e-61,4.022543261910706e-12,1.341394738913612e-41,2.4487171519445392e-40,5.974528090792241e-47,4.450536823273111e-58,3.377363532590704e-22,2.970957094355142e-45,2.196820654403948e-10,6.504395613956154e-12,2.6075755215439414e-14,2.843963339875468e-22,1.0530764457614025e-21,2.60169543481906e-14,8.419951346656857e-18,1.3672086822744546e-17,2.3418253263290786e-19,4.7017347619566084e-35,3.5983188226677467e-31,3.018160568458892e-29,4.9240331340450164e-20,9.47391864145442e-22,5.482196984839887e-40,5.88453905263992e-32,6.759470807932321e-51,6.302193484750829e-52,3.015152891740133e-45,1.180600528054272e-49,1.0333498535468697e-61,6.609542843915267e-60,2.726756689767616e-49,1.721358648056702e-40,1.4060732379775902e-54,4.57162402902798e-25,1.3297119165861926e-33,1.8694570528449826e-43,9.926935799706896e-48,5.815887648688945e-108,4.425683512569449e-67,2.2256658995424145e-73
6.836567800490766e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727646064206,0.11866996569436936,0.022821567688175986,4.933760465676591e-56,1.2113427758779838e-30,2.6346609865085157e-20,5.322165004992175e-40,9.102517871602892e-31,1.205050631438812e-33,6.033814966109933e-12,5.417117568342463e-60,6.033814901161989e-12,4.927606528658205e-41,9.90190266279156e-40,2.5048784912189147e-46,3.7795918086008614e-57,6.992403484612127e-22,1.6468599055372403e-44,3.2952309752181855e-10,9.756593461287264e-12,3.913799122699752e-14,5.887988229498691e-22,2.1802357770542377e-21,3.901270955728695e-14,1.408090291281968e-17,3.1426208377099366e-17,7.06538973912181e-19,2.918568647636122e-34,9.8277022066566e-31,8.45569626118805e-29,7.405313274896528e-20,1.9614178664300615e-21,2.5139218827630706e-39,1.607228773713247e-31,5.740414836857144e-50,8.290499863613284e-51,1.2636462919020895e-44,5.815757799798354e-49,1.5918014586130432e-60,1.6562533486901474e-58,1.5130354652027818e-48,6.317142700629564e-40,9.3049725549769e-54,9.46496693487853e-25,3.416421406493986e-33,7.837878924127076e-43,4.1630700860675885e-47,1.3044946208946008e-105,1.189533492964376e-65,5.755021308914344e-72
9.115423754110709e-16,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727634752277,0.11866996558250403,0.022821567686549887,2.6484154519575405e-55,2.5345949540105994e-30,4.566510329632127e-20,2.0659632725937574e-39,1.990617855207627e-30,2.8907712398632615e-33,8.045086638636994e-12,2.0463757220494272e-59,8.045086528178382e-12,1.278373768710488e-40,2.6817076759648698e-39,7.062882065641644e-46,1.6405653336217225e-56,1.1892248936792083e-21,5.498646680970423e-44,4.39364128206847e-10,1.3008791306801661e-11,5.221736550711268e-14,1.0013801993781515e-21,3.7079691563883005e-21,5.199998609062159e-14,1.9963149245634637e-17,5.70430767392704e-17,1.5749850558234324e-18,9.891986824282081e-34,2.0562056542001224e-30,1.8004382243713807e-28,9.899441435505273e-20,3.3357987426025143e-21,7.25670007290885e-39,3.362820582601792e-31,2.4916696863804264e-49,3.9095815142416765e-50,3.561960640537181e-44,1.8245710865689953e-48,8.180811150486446e-60,9.346358461129382e-58,5.054211361439973e-48,1.638082251213212e-39,3.511565042012718e-53,1.6097429786418503e-24,6.77863807981982e-33,2.2100079847432284e-42,1.1740762434292362e-46,1.3912525912034808e-104,7.6220137263168e-65,4.003133226620938e-71
1.1394279707730652e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727623440337,0.11866996547063871,0.02282156768492379,1.0801714623333178e-54,4.6142455798262e-30,7.074965478166933e-20,6.35283362191484e-39,3.734669729108165e-30,5.891162644292535e-33,1.0056358310840538e-11,6.261260997491634e-59,1.0056358142086001e-11,2.7959892525029585e-40,6.023321857771935e-39,1.6600956405098098e-45,5.614958901034792e-56,1.8168672399222393e-21,1.481136536922139e-43,5.492051573957375e-10,1.626098915036958e-11,6.531539543734958e-14,1.5298633144113501e-21,5.664875123238534e-21,6.497818379807725e-14,2.5915534441910948e-17,9.110854715419834e-17,3.0050757754457132e-18,2.704200940615643e-33,3.7430987190876456e-30,3.3232541211846577e-28,1.24073353314607e-19,5.09625395897341e-21,1.7084446745433355e-38,6.121812988199925e-31,8.52789697468181e-49,1.4507413192292712e-49,8.369615991824047e-44,4.68978792560517e-48,3.3968331058312874e-59,4.210363655170485e-57,1.3618471544910421e-47,3.581628472270263e-39,1.0635544082394277e-52,2.459323545257899e-24,1.1711186660527936e-32,5.1945149285301346e-42,2.7601211149771624e-46,1.4716054179458356e-103,3.69518375067806e-64,2.0803369352249265e-70
1.3673135661350595e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.452307276121284,0.11866996535877339,0.02282156768329769,3.790073459016424e-54,7.65356493392917e-30,1.0171830279438887e-19,1.6899186357426647e-38,6.32212243754703e-30,1.0765782483631306e-32,1.2067629982714399e-11,1.6694369704443263e-58,1.206762974264603e-11,5.4517198534824734e-40,1.1940590484387746e-38,3.461538918463246e-45,1.654985116145677e-55,2.5846758806288867e-21,3.4679464245140467e-43,6.590461850612274e-10,1.9513186991955562e-11,7.843263485771524e-14,2.176355188547901e-21,8.058757782767339e-21,7.794714366457567e-14,3.187281854922737e-17,1.336764330166875e-16,5.167281496970587e-18,6.423750049210835e-33,6.208201447416707e-30,5.574511487868384e-28,1.4929245803077353e-19,7.24979491167379e-21,3.51092317698422e-38,1.0153755262023175e-30,2.5135513453120246e-48,4.689656079186517e-49,1.7446112373378727e-43,1.0574613164956795e-47,1.2243809808812857e-58,1.6308065405502326e-56,3.1893593174836847e-47,6.982222334568115e-39,2.7916033298447116e-52,3.498633794805586e-24,1.8429466215624803e-32,1.0831313094099862e-41,5.756268186043432e-46,1.2109721750952392e-102,1.5362980290190175e-63,9.208404713287809e-70
1.823084756859048e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072758950452,0.11866996513504276,0.022821567680045493,6.555047515089939e-53,1.7723445305569124e-29,1.8129815479569323e-19,1.1546069440110243e-37,1.5005260890459666e-29,2.9723660714545174e-32,1.6090173325472147e-11,1.0897635370867666e-57,1.6090172903748862e-11,1.7404847576655177e-39,3.8259542949723064e-38,1.2949140323549394e-44,1.6626852001065643e-54,4.540527358794806e-21,1.6460562989710167e-42,8.787282358248874e-10,2.601758266918548e-11,1.0472558798289184e-13,3.823112865732821e-21,1.4156530624510892e-20,1.0385740504056809e-13,4.375790740891891e-17,2.4339647075366417e-16,1.260002728234539e-17,3.039830350520438e-32,1.437398202138993e-29,1.3144418437044514e-27,2.0015089956454672e-19,1.2735251195535459e-20,1.1849753322508233e-37,2.351088642274768e-30,2.5251902211982146e-47,5.149265232588736e-48,6.519105082290327e-43,4.689786574328381e-47,2.089414099589332e-57,2.567277680891494e-55,1.5143019924129433e-46,2.2289981658401525e-38,1.890601134042483e-51,6.146084428795862e-24,3.787618616759908e-32,4.05184509235869e-41,2.1542794329253497e-45,1.0801180232492669e-100,4.094315330435692e-62,4.168639937676892e-68
2.2788559475830367e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727566880635,0.11866996491131213,0.022821567676793296,3.617349793823278e-52,3.4077820463562695e-29,2.843556386256311e-19,4.34358859405439e-37,2.921104969697256e-29,6.434097632648632e-32,2.011271666691055e-11,3.9836370191780195e-57,2.0112716011575258e-11,4.194997114141419e-39,9.214075235843677e-38,3.466085603068035e-44,7.607147724454271e-54,7.055855374437303e-21,5.048825710756397e-42,1.0984102805078748e-09,3.252197833850452e-11,1.3109707250436307e-13,5.940839861637811e-21,2.199829010668166e-20,1.297308764257131e-13,5.562042065448925e-17,3.850329013658548e-16,2.4935290729576753e-17,9.288186169826618e-32,2.7633296908751427e-29,2.5567541496503356e-27,2.515688144256649e-19,1.9789407451702704e-20,2.9278903011335133e-37,4.520156756100576e-30,1.1553144125601721e-46,2.3423587940486936e-47,1.743367119888547e-42,1.3945687583731427e-46,1.132590813033312e-56,1.381379210564525e-54,4.645268344203548e-46,5.372464529061558e-38,7.116620119227083e-51,9.550843451841637e-24,6.562354862509203e-32,1.0845540109123182e-40,5.768123554948915e-45,9.638863226216783e-100,2.634877727753003e-61,3.153816121563524e-67
2.7346271383070254e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727544256744,0.1186699646875815,0.0228215676735411,1.3765559409704325e-51,5.819205705906019e-29,4.1086617284545736e-19,1.2396850086901521e-36,5.0234738382253343e-29,1.1987790426975718e-31,2.4135260007028276e-11,1.1226937790406242e-56,2.413525906615496e-11,8.549107115679179e-39,1.8777924324690225e-37,7.64582887888632e-44,2.513011884356004e-53,1.013035238256298e-20,1.2321731770818843e-41,1.31809231911354e-09,3.902637399991708e-11,1.5754808212998497e-13,8.529238142271735e-21,3.158294835525051e-20,1.555676279882339e-13,6.746445101403698e-17,5.573733364093291e-16,4.331119820834593e-17,2.2698300423151248e-31,4.718012130405951e-29,4.401285703696688e-27,3.035458944303662e-19,2.8411214913232773e-20,6.052564999985333e-37,7.718051500686302e-30,3.816522764752924e-46,7.7860518520474e-47,3.8424080217595515e-42,3.3426253161570362e-46,4.324242234262618e-56,5.347681915934783e-54,1.1337598662070904e-45,1.0948658146674573e-37,2.0292417572775398e-50,1.3712493730704532e-23,1.0203162513054434e-31,2.3924147871412033e-40,1.2727297487300142e-44,7.578788651599895e-99,1.1483188333432727e-60,1.5393550514089134e-66
3.190398329031014e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727521632846,0.11866996446385089,0.0228215676702889,4.261000428713444e-51,9.158882922369405e-29,5.608140267777939e-19,2.992987568898623e-36,7.94129868712801e-29,2.0191617032748517e-31,2.8157803345823452e-11,2.704514874615431e-56,2.8157802067498168e-11,1.5590396848952968e-38,3.4272862401373586e-37,1.4860216744022417e-43,6.8493114243844415e-53,1.376391630764226e-20,2.6037458478831355e-41,1.5377743516429996e-09,4.5530769653424644e-11,1.8407963212226175e-13,1.158818146037427e-20,4.2910054086119215e-20,1.8136771782838151e-13,7.929157821538643e-17,7.592250763117283e-16,6.886077058667951e-17,4.8215480911797775e-31,7.424604702565228e-29,6.968599154218691e-27,3.560820368438718e-19,3.8600195310966184e-20,1.1133435838804418e-36,1.214644939535054e-29,1.040196699812079e-45,2.1640403982340025e-46,7.461776306943138e-42,6.98432032234562e-46,1.355804070172974e-55,1.7153031249105812e-53,2.395887251165603e-45,1.996601055534451e-37,4.882621985180673e-50,1.8630896230657304e-23,1.4731766719107815e-31,4.6498297487691435e-40,2.474266038036299e-44,4.7212640019687535e-98,4.0433947358486006e-60,5.933761632500929e-66
4.101940710478992e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727476385024,0.11866996401638967,0.022821567663784507,2.865583357761799e-50,1.9187323019616224e-28,9.309781664437369e-19,1.267829793640928e-35,1.6718587507813892e-28,4.666502252100839e-31,3.620289001943846e-11,1.1607853193385945e-55,3.6202887910482277e-11,4.138408156364192e-38,9.130166930983485e-37,4.346127829617362e-43,3.569380224204264e-52,2.270818819501007e-20,8.748648461181084e-41,1.9771383984739423e-09,5.853956093672577e-11,2.373879356406888e-13,1.9117506208161105e-20,7.079093846111141e-20,2.3285810596106774e-13,1.0289560572493219e-16,1.2472983180868398e-15,1.4545096889773597e-16,1.6481449604600245e-30,1.5549580887541307e-28,1.4717940278478562e-26,4.628314497411768e-19,6.367880489450625e-20,2.9779246569411974e-36,2.5441834396703564e-29,5.420653117969129e-45,1.2074048343718673e-45,2.1786884760886637e-41,2.3221623635576538e-45,9.449279328447979e-55,1.2568911531798475e-52,8.050629386781759e-45,5.299630455494514e-37,2.0400790550134545e-49,3.073787792337922e-23,2.6485369390592574e-31,1.3599232865291507e-39,7.240000264804732e-44,1.1011193510033505e-96,3.5337202867927836e-59,6.10613883826426e-65
5.013483091926969e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.45230727431137174,0.1186699635689285,0.022821567657280113,1.2070125480769845e-49,3.4713984341251575e-28,1.3947536701865221e-18,3.9154964754488396e-35,3.03242937682849e-28,9.044686601300965e-31,4.424797668773897e-11,3.616122660535441e-55,4.424797354054404e-11,9.021602306604109e-38,1.998362613788376e-36,1.0154519582375248e-42,1.2725943633697655e-51,3.388853882850973e-20,2.275260424379109e-40,2.4165024210021993e-09,7.154835218841013e-11,2.9102951323557985e-13,2.8528379973329555e-20,1.0563946529532384e-19,2.8420245989041293e-13,1.264331543886478e-16,1.8404641720990192e-15,2.6307464035028915e-16,4.3453164647721405e-30,2.812452481349617e-28,2.6770016000298555e-26,5.718169156265377e-19,9.502332764384425e-20,6.497003504867324e-36,4.602220301799186e-29,1.9325968948025853e-44,4.4667449036495e-45,5.082552422783211e-41,6.024156376368839e-45,4.004515246438433e-54,5.518315037947924e-52,2.093775587987345e-44,1.155238934962559e-36,6.2230144602260346e-49,4.5871602645422034e-23,4.187761844036094e-31,3.177395690028144e-39,1.692358352762456e-43,9.86167917641064e-96,1.7361521323025306e-58,3.3248677812008534e-64
5.9250254733749465e-15,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4523072738588928,0.11866996312146733,0.02282156765077572,4.0224576935568324e-49,5.702459612221745e-28,1.9520451404842905e-18,1.0050742890797314e-34,4.988622158650925e-28,1.5641798127200123e-30,5.229306335070736e-11,9.356650131630338e-55,5.229305895769293e-11,1.733230012253458e-37,3.850923287949945e-36,2.0580826916855247e-42,3.6915391730175026e-51,4.7304912317357246e-20,5.051876233325505e-40,2.8558664192284383e-09,8.455714340847889e-11,3.4501168694479003e-13,3.982041596720837e-20,1.4745433863984498e-19,3.354012141482937e-13,1.4990387510970205e-16,2.5300979421202008e-15,4.299223181792973e-16,9.749847825987156e-30,4.618696162140748e-28,4.41400323943489e-26,6.8303837304865355e-19,1.3263198845159172e-19,1.2426853877876846e-35,7.558821353831505e-29,5.605979411067258e-44,1.3314285428519589e-44,1.0285447541218608e-40,1.3401347881060438e-44,1.343608881077595e-53,1.909818882000063e-51,4.648959595396142e-44,2.219347166549775e-36,1.5803349695310536e-48,6.403198745212755e-23,6.09191421541587e-31,6.439835094691464e-39,3.4315402753080295e-43,6.233139685633436e-95,6.622170787290282e-58,1.390282829811637e-63
