Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),CO2X(24),C2H4X(215),CHO2X(213),C2H4X(70)
6.508959803339372e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394104482242136,0.1038006583258194,0.01874779053256476,6.555672643485454e-06,0.0028306488750446707,0.007366485061288053,0.004611624619693681,6.101835354556545e-05,1.0560267056659418e-12,0.0024628965942798996,5.928471967842047e-11,0.0003972654611558995,2.997107400213266e-09,6.560031886144595e-05,3.329577637159986e-10,2.2187019455612265e-11,0.00021235499589172748,2.388043267174024e-06,0.007475932507608753,0.00040084242190900133,0.0002291940649606909,9.239086163337365e-07,1.1487258203120483e-08,9.938507046737785e-09,1.5884110535972956e-11,5.980307329401038e-07,0.00010941833659983164,1.418061261818976e-06,1.2773822460890702e-07,0.00014732215829184482,7.65162941040549e-09,3.7787556465177154e-06,1.0862294994214986e-05,1.4323311482588108e-08,6.585356382884133e-10,7.287793057509332e-10,4.97247223505912e-11,1.6856931248007813e-07,2.842227836649339e-11,3.104222383856127e-10,2.525021610836413e-07,4.297921701680642e-13,6.755612430916737e-13
6.516759987240076e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439421929178508,0.10379272406960541,0.018743316534804676,6.56442481261685e-06,0.0028337262143051088,0.0073794584914888385,0.004619225592000524,6.106468924784033e-05,1.060557365585612e-12,0.002463209897863073,5.936868104356262e-11,0.0003973234738485332,2.9990593090618264e-09,6.56516480234476e-05,3.3355581384171316e-10,2.2234452194967897e-11,0.00021196376419186123,2.3943241891802855e-06,0.00747537988681063,0.0003994361654759296,0.00022936014049843262,9.213316739225711e-07,1.1485977903678324e-08,9.939532105706295e-09,1.5940466219292656e-11,6.005460724587225e-07,0.00010979937024633149,1.4202181276330127e-06,1.2787553697803036e-07,0.0001475827376509252,7.652622600580335e-09,3.788695191412478e-06,1.0860896169329998e-05,1.434695681414002e-08,6.573240952602368e-10,7.293514482406205e-10,4.983631039976937e-11,1.6869848908690332e-07,2.847274618165104e-11,3.098814277591754e-10,2.5320901503728454e-07,4.2924418359865327e-13,6.773398254578786e-13
6.524560171140779e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439433346295097,0.10378479221706743,0.018738843517905224,6.573159831874644e-06,0.002836796909883295,0.007392438624929837,0.004626826287142511,6.111084381495232e-05,1.0651017974609017e-12,0.0024635205475035406,5.945238431811679e-11,0.00039738147856300317,3.0010021362318986e-09,6.570264814907502e-05,3.3415399805289243e-10,2.2281894312167615e-11,0.00021157271280842203,2.4006087804498016e-06,0.0074748273289640095,0.0003980350493534065,0.00022952610116697838,9.187614645752427e-07,1.148468513511468e-08,9.940547202727467e-09,1.5997050875275e-11,6.030703904888803e-07,0.00011018154917043125,1.4223747836394822e-06,1.2801255679278665e-07,0.00014784345192787133,7.653607440375919e-09,3.798640544357525e-06,1.0859492976526156e-05,1.4370601200466993e-08,6.561130956027764e-10,7.299199277367405e-10,4.9947975830312196e-11,1.6882716228385155e-07,2.8523193478814273e-11,3.0934110900211435e-10,2.539163669553813e-07,4.28695637891651e-13,6.791194452648935e-13
6.532360355041482e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439444699662168,0.10377686276566168,0.018734371482165852,6.581877717893078e-06,0.00283986097188785,0.007405425437946521,0.004634426696550801,6.11568174800564e-05,1.0696600236692673e-12,0.0024638285530475166,5.953582938115181e-11,0.0003974394751482605,3.0029359060168174e-09,6.575331962220737e-05,3.3475231555830553e-10,2.2329345680840024e-11,0.00021118184795699407,2.406897021140471e-06,0.007474274834052545,0.00039663906472530455,0.00022969194693199326,9.161979981940163e-07,1.1483379952592583e-08,9.94155237589306e-09,1.6053865067389743e-11,6.05603700218705e-07,0.00011056487388260622,1.4245312280992363e-06,1.2814928447985135e-07,0.00014810430064046378,7.654583960429398e-09,3.8085916739484935e-06,1.0858085451815757e-05,1.4394244614214321e-08,6.549026586614465e-10,7.304847484655772e-10,5.005971844721622e-11,1.6895533270421745e-07,2.8573620167258725e-11,3.0880129295058806e-10,2.546242143606409e-07,4.281465520700831e-13,6.809000968443175e-13
6.539380520552115e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439454863260475,0.10376972831024493,0.01873034748913757,6.589709180399186e-06,0.002842612964403612,0.007417119261136063,0.004641266813676499,6.119803930138671e-05,1.0737742398956734e-12,0.0024641035054577885,5.961070907213508e-11,0.00039749166500069165,3.0046685748671053e-09,6.579864327166193e-05,3.352909146287749e-10,2.2372059718517517e-11,0.00021083023418084845,2.4125595416611885e-06,0.007473777642428551,0.0003953870586280923,0.00022984110985115058,9.138966516253514e-07,1.1482194719872305e-08,9.942448578261213e-09,1.6105194560316887e-11,6.078913776745229e-07,0.00011091084617608044,1.4264718458164276e-06,1.28272089985418e-07,0.00014833917902564909,7.655455740376422e-09,3.817552603725807e-06,1.0856815005440591e-05,1.4415522832559384e-08,6.538137624267511e-10,7.309899624161256e-10,5.016035263641322e-11,1.6907025673555914e-07,2.8618986492104684e-11,3.0831589716602805e-10,2.552616986239967e-07,4.2765192819914864e-13,6.825035607587212e-13
6.546400686062748e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394649753598603,0.10376259579578317,0.01872632429130371,6.597526791297937e-06,0.0028453595994529604,0.007428818458351809,0.004648106686288014,6.123911495435219e-05,1.0778996639407989e-12,0.002464376331262715,5.96853794395583e-11,0.00039754384803879716,3.0063939447039377e-09,6.584370131503943e-05,3.3582962045807937e-10,2.241478105625408e-11,0.00021047878097354582,2.4182249877959396e-06,0.007473280501757618,0.00039413919527262316,0.00022999017964982663,9.116007814409403e-07,1.1480999516443593e-08,9.943336800744544e-09,1.615671084165572e-11,6.101863584135653e-07,0.00011125774729338591,1.4284122895392607e-06,1.2839465953258807e-07,0.00014857416556138576,7.656320828363738e-09,3.8265181644447354e-06,1.0855541105314044e-05,1.443680022139273e-08,6.527253514927044e-10,7.314922194001886e-10,5.0261049048086427e-11,1.6918477450232356e-07,2.866433598614598e-11,3.0783092498924913e-10,2.5589958043202245e-07,4.2715689550598857e-13,6.841078517193863e-13
6.55342085157338e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439475036026909,0.10375546522037793,0.01872230188887688,6.605330563382672e-06,0.0028481008845641703,0.007440523012333477,0.0046549463082487235,6.128004461212577e-05,1.0820363120896419e-12,0.0024646470376021904,5.97598404082234e-11,0.0003975960241550812,3.008112033311647e-09,6.588849404304938e-05,3.363684324771105e-10,2.2457509602723782e-11,0.00021012749278394573,2.4238933451921982e-06,0.007472783412028508,0.0003928954680451383,0.00023013915630690408,9.093103942575889e-07,1.1479794382241048e-08,9.944217070938426e-09,1.620841431572131e-11,6.124886517766786e-07,0.00011160557755965052,1.4303525580313347e-06,1.2851699343877282e-07,0.00014880925989597905,7.657179246613993e-09,3.83548833338931e-06,1.085426377738015e-05,1.4458076761125731e-08,6.5163743970732e-10,7.319915226206193e-10,5.0361807541373216e-11,1.6929888647533133e-07,2.8709668585004556e-11,3.073463841292678e-10,2.565378579906137e-07,4.266614679471193e-13,6.857129656261857e-13
6.560441017084013e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394850453289275,0.10374833658211707,0.018718280282067908,6.61312050965372e-06,0.0028508368273147066,0.007452232905818829,0.004661785673456749,6.13208284488778e-05,1.086184200618227e-12,0.0024649156316040484,5.98340919069869e-11,0.0003976481932428712,3.0098228584967413e-09,6.593302174978247e-05,3.3690735011920165e-10,2.2500245266854087e-11,0.00020977637403490123,2.4295645995330014e-06,0.007472286373230201,0.0003916558702740286,0.00023028803980251633,9.070254964824914e-07,1.1478579357111115e-08,9.94508941638379e-09,1.626030539118972e-11,6.147982670204686e-07,0.0001119543372850931,1.432292650067839e-06,1.286390920255996e-07,0.00014904446167770204,7.658031017314392e-09,3.8444630878998436e-06,1.0852983047485446e-05,1.4479352432280902e-08,6.505500408381048e-10,7.324878753182045e-10,5.0462627976572446e-11,1.6941259312825314e-07,2.875498422485645e-11,3.0686228219091155e-10,2.5717652950942784e-07,4.261656584162876e-13,6.873188983891664e-13
6.567461182594646e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44394950033339325,0.10374120987907484,0.01871425947108581,6.620896643316595e-06,0.0028535674353307185,0.00746394812154408,0.004668624775844945,6.136146663976963e-05,1.0903433457935625e-12,0.002465182120384036,5.990813386874188e-11,0.000397700355196315,3.011526438087264e-09,6.597728473268736e-05,3.374463728201323e-10,2.254298795782638e-11,0.00020942542912325227,2.4352387365369934e-06,0.007471789385351879,0.00039042039523034465,0.0002304368301180234,9.047460943416766e-07,1.1477354480811793e-08,9.945953864566941e-09,1.6312384471965007e-11,6.171152133123516e-07,0.00011230402676499971,1.4342325644335967e-06,1.287609556159654e-07,0.0001492797705548035,7.658876162616449e-09,3.853442405373001e-06,1.085169894137903e-05,1.4500627215492175e-08,6.494631685720198e-10,7.329812807714195e-10,5.056351021403168e-11,1.695258949375913e-07,2.880028284243048e-11,3.0637862670301253e-10,2.578155932018947e-07,4.2566948022098065e-13,6.889256459285529e-13
6.573779331554216e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439503921736277,0.10373479749934632,0.018710641421805254,6.627883364911475e-06,0.002856020427688973,0.007474496351942464,0.004674779738296854,6.139791662992577e-05,1.0940962143217223e-12,0.0024654201661927283,5.997459242795324e-11,0.0003977472947677221,3.013053479487101e-09,6.601689532695746e-05,3.3793158261192375e-10,2.258146231279479e-11,0.0002091097309467631,2.440347912742797e-06,0.0074713421397892095,0.0003893119870156898,0.00023057066171854038,9.026993361965736e-07,1.1476243702181232e-08,9.94672513844466e-09,1.6359416716195044e-11,6.192067405252889e-07,0.00011261954246898426,1.4359783344561182e-06,1.2887043219167132e-07,0.00014949163982000798,7.659631146952119e-09,3.861527673795671e-06,1.085054038042537e-05,1.4519773745274299e-08,6.484854450255527e-10,7.33422828525223e-10,5.0654356953003865e-11,1.6962752082082775e-07,2.8841036992349867e-11,3.059437247167067e-10,2.583910843600364e-07,4.252226166056583e-13,6.903724119841208e-13
6.580097480513786e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395127986942795,0.10372838668415137,0.01870702401746224,6.634858919067254e-06,0.002858469110755525,0.007485048866783888,0.004680934478604393,6.14342489186876e-05,1.0978582257485568e-12,0.002465656517695943,6.004088116781308e-11,0.0003977942283992196,3.0145746794386484e-09,6.60562919600837e-05,3.384168766384795e-10,2.261994222030026e-11,0.00020879418028757122,2.4454594020058827e-06,0.007470894935455545,0.0003882069077286821,0.00023070441781716659,9.006570386850212e-07,1.1475125005094872e-08,9.94749005771877e-09,1.640660186216199e-11,6.213042198016377e-07,0.0001129358116953233,1.4377239587162465e-06,1.289797189211434e-07,0.00014970359529109346,7.66038079872704e-09,3.8696166035566975e-06,1.0849379124151975e-05,1.4538919526264716e-08,6.475081689130815e-10,7.338619941395508e-10,5.0745253537968685e-11,1.6972881952032745e-07,2.8881777258072638e-11,3.0550919586750587e-10,2.589668904377065e-07,4.247754749502611e-13,6.918198317524536e-13
6.585783814577398e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395207525637476,0.10372261828696903,0.01870376890509805,6.641127377947495e-06,0.002860669245747249,0.007494549782936856,0.004686473551351309,6.146684745108561e-05,1.1012518629967652e-12,0.0024658677896843392,6.0100395804525e-11,0.0003978364635265596,3.0159387757331122e-09,6.609156617798277e-05,3.3885371294733164e-10,2.265457883018877e-11,0.00020851031342643337,2.45006171146263e-06,0.007470492486799887,0.000387215178453236,0.00023082473374265778,8.988227881965615e-07,1.1474111431241687e-08,9.948173068346923e-09,1.644919946525482e-11,6.23197045538459e-07,0.00011322109841303356,1.4392948952084139e-06,1.2907791485728633e-07,0.00014989442870914712,7.661050939270727e-09,3.876899757263166e-06,1.0848331704355965e-05,1.4556150077460407e-08,6.466290110772928e-10,7.342552085019012e-10,5.082710299951186e-11,1.6981970889964713e-07,2.8918431589051148e-11,3.051184433599739e-10,2.594853840938256e-07,4.2437281763923795e-13,6.9312306602762e-13
6.59090151523465e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439527882410342,0.10371742781116376,0.018700839750813717,6.646761270011606e-06,0.002862646390184997,0.0075031035583645695,0.0046914585573552894,6.149610478449286e-05,1.1043124837646488e-12,0.0024660567677635995,6.015384131800981e-11,0.0003978744709300377,3.017162433796227e-09,6.612316508621529e-05,3.3924692343689127e-10,2.2685755539533595e-11,0.0002082549394862178,2.4542053785072634e-06,0.007470130311553361,0.0003863249210298932,0.00023093296577286998,8.971750572863716e-07,1.1473193768113089e-08,9.948783402813154e-09,1.64876435730921e-11,6.249047191882118e-07,0.00011347837854394847,1.4407086359856816e-06,1.2916616003162996e-07,0.0001500662381551671,7.66165039349914e-09,3.883457110091169e-06,1.084738718390874e-05,1.457165703701692e-08,6.458380915716207e-10,7.346074548858279e-10,5.0900801904976054e-11,1.699012832083217e-07,2.895141081337541e-11,3.0476703146608833e-10,2.5995224480671734e-07,4.240102465228396e-13,6.942964257834599e-13
6.596019215891902e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395349851567373,0.10371223835929048,0.018697911019935568,6.652387853176511e-06,0.002864620717403706,0.007511660122435408,0.004696443409908599,6.152528512561994e-05,1.1073791242307957e-12,0.002466244643375491,6.020717534471936e-11,0.0003979124743029585,3.0183822824873494e-09,6.615462401554547e-05,3.3964018847304046e-10,2.2716935775374228e-11,0.00020799966790944704,2.4583505448045074e-06,0.0074697681633441385,0.00038543683873157325,0.00023104114824781702,8.955302601930226e-07,1.1472270960805356e-08,9.949389603393691e-09,1.6526188515592116e-11,6.266163094574499e-07,0.0001137361533734727,1.4421222795990937e-06,1.292542810757448e-07,0.0001502381037049072,7.662246377579154e-09,3.89001683608944e-06,1.0846440927982263e-05,1.4587163480710101e-08,6.450474829911314e-10,7.349581427710534e-10,5.0974533335684826e-11,1.699826434824258e-07,2.898438084884146e-11,3.0441587388712666e-10,2.604193098403545e-07,4.2364751006254925e-13,6.954702091999035e-13
6.601136916549153e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439542060830687,0.10370704993057636,0.018694982712541015,6.658007132961058e-06,0.00286659223045296,0.007520219468460364,0.004701428106730637,6.155438854428405e-05,1.1104517906789672e-12,0.002466431419252258,6.026039786667745e-11,0.00039795047360595604,3.0195983287529115e-09,6.618594308783529e-05,3.4003350784214716e-10,2.274811950304083e-11,0.00020774450034708025,2.4624972048934675e-06,0.0074694060421684385,0.000384550928839065,0.00023114928116272382,8.938883989473552e-07,1.1471343024543123e-08,9.949991680626926e-09,1.6564834446901966e-11,6.283318197202204e-07,0.00011399442298574819,1.4435358255982732e-06,1.293422781192757e-07,0.00015041002522209337,7.66283890002031e-09,3.8965789266149104e-06,1.0845492946356057e-05,1.4602669401261383e-08,6.442571904759586e-10,7.353072735020825e-10,5.104829723871732e-11,1.700637899121586e-07,2.9017341672044414e-11,3.0406497340042994e-10,2.608865785102525e-07,4.2328461312536023e-13,6.966444147169662e-13
6.605742847140679e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439548405813394,0.10370238121889305,0.018692347598027983,6.66305824498252e-06,0.0028683641886132877,0.007527925252925317,0.00470591419884321,6.15805159102962e-05,1.1132223478883785e-12,0.002466598579523229,6.030820278591299e-11,0.0003979846694665175,3.0206895250633257e-09,6.621401077657771e-05,3.4038754155301754e-10,2.277618781485586e-11,0.0002075149398318582,2.4662304716601752e-06,0.007469080156220897,0.00038375546508301263,0.00023124655840861785,8.924132356306481e-07,1.1470503509213915e-08,9.950530033370855e-09,1.659970225262419e-11,6.29879133317057e-07,0.00011422728874216363,1.4448079331659384e-06,1.2942136954364903e-07,0.0001505648023271024,7.663369217540978e-09,3.902486822627996e-06,1.0844638295479854e-05,1.4616624276481026e-08,6.435462016781046e-10,7.356201609126405e-10,5.111471247091946e-11,1.7013663901979913e-07,2.9046998517221886e-11,3.0374938509478555e-10,2.613072938573106e-07,4.2295787356907395e-13,6.977015592913643e-13
6.610348777732205e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395547289105575,0.10369771333477125,0.018689712826654707,6.668103449881032e-06,0.0028701338720182276,0.007535633280479298,0.0047104001613253255,6.160658107715687e-05,1.1159977958081443e-12,0.00246676485320599,6.035591736109099e-11,0.0003980188619703638,3.0217776521106204e-09,6.624196537067557e-05,3.4074161894635335e-10,2.280425890185418e-11,0.0002072854660928163,2.4699649400163058e-06,0.007468754292164825,0.00038296175675695156,0.00023134379550427664,8.909404533705743e-07,1.1469659862806668e-08,9.951065062386385e-09,1.6634652093507083e-11,6.314296272442636e-07,0.00011446055539265489,1.4460799609779296e-06,1.2950036072730897e-07,0.00015071962455603352,7.663896744207627e-09,3.9083966206419575e-06,1.0843782261776644e-05,1.4630578716823845e-08,6.428354767532864e-10,7.359317891201007e-10,5.118115392419165e-11,1.7020931520791672e-07,2.9076647864787938e-11,3.034340093163168e-10,2.6172817309872263e-07,4.2263101188063924e-13,6.987590433728815e-13
6.614494115264578e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395604010029116,0.10369351294615482,0.018687341825849066,6.6726390871178285e-06,0.0028717246440260686,0.0075425724190892746,0.004714437415367752,6.162998658957848e-05,1.118499884274912e-12,0.002466913743127878,6.039878322563323e-11,0.0003980496323305036,3.022754346426911e-09,6.626702788440702e-05,3.4106032582133664e-10,2.2829525232169003e-11,0.0002070790149035201,2.4733269856227323e-06,0.00746846103322939,0.0003822489184918897,0.00023143127455961564,8.896169862796758e-07,1.146889705809885e-08,9.951543753035164e-09,1.6666177181082992e-11,6.328277929503329e-07,0.000114670838185971,1.4472247175507077e-06,1.2957136716534371e-07,0.0001508590030609318,7.66436913713712e-09,3.913717059884948e-06,1.0843010654972255e-05,1.4643137336980744e-08,6.421960529906201e-10,7.362111787155529e-10,5.12409736192962e-11,1.702745760469313e-07,2.9103325853300057e-11,3.03150354476325e-10,2.621071041350995e-07,4.223367350922627e-13,6.997110683898526e-13
6.618639452796951e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395660553998073,0.10368931322698294,0.018684971103071695,6.6771699459754905e-06,0.002873313576950049,0.007549513367097956,0.004718474561886473,6.16533417999901e-05,1.1210059412574744e-12,0.0024670619179660708,6.044157589534298e-11,0.00039808039992836905,3.023728562451217e-09,6.629199893148715e-05,3.4137906784198314e-10,2.2854793771750068e-11,0.00020687263582840342,2.476689998426724e-06,0.007468167792022015,0.00038153749901911075,0.0002315187210891339,8.882954499435625e-07,1.1468130924207486e-08,9.952019763229636e-09,1.6697768885869767e-11,6.342285384158936e-07,0.00011488144578236431,1.448369409025413e-06,1.2964229255486224e-07,0.00015099841796334924,7.664839278984601e-09,3.91903903011008e-06,1.0842237938949948e-05,1.4655695596835822e-08,6.415568486490064e-10,7.364895499018861e-10,5.130081449420621e-11,1.7033969703730467e-07,2.912999774304907e-11,3.0286687485682703e-10,2.6248616716191266e-07,4.220423652402909e-13,7.006633666679575e-13
6.622784790329324e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395716921164513,0.10368511417683622,0.018682600658362546,6.681696029517283e-06,0.002874900672441371,0.007556456120951438,0.004722511599692951,6.167664674613406e-05,1.123515970088986e-12,0.0024672093791642652,6.048429536331023e-11,0.00039811116474358584,3.0247003038866436e-09,6.63168785788382e-05,3.4169784489643847e-10,2.2880064502347036e-11,0.0002066663297272118,2.480053975550431e-06,0.007467874568540831,0.00038082749685730067,0.00023160613509110804,8.869758453136674e-07,1.1467361469163448e-08,9.952493098533085e-09,1.6729427290096195e-11,6.356318653738662e-07,0.00011509237821631996,1.4495140351693323e-06,1.2971313696649488e-07,0.0001511378691908878,7.665307174247776e-09,3.924362526762519e-06,1.0841464118841136e-05,1.4668253492596203e-08,6.409178664054792e-10,7.367669034178734e-10,5.136067652129625e-11,1.704046782819432e-07,2.915666352196587e-11,3.0258357190289926e-10,2.6286536181800526e-07,4.2174790463957507e-13,7.016159373851137e-13
6.626930127861697e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44395773111681275,0.10368091579529372,0.018680230491761367,6.686217340829461e-06,0.0028764859321566,0.00756340067709606,0.004726548527602851,6.16999014658656e-05,1.1260299741014662e-12,0.002467356128164659,6.052694162309474e-11,0.0003981419267558772,3.02566957443821e-09,6.634166689376433e-05,3.4201665687314994e-10,2.2905337405740997e-11,0.000206460097456526,2.4834189141203693e-06,0.007467581362783988,0.0003801189105187637,0.00023169351656395222,8.856581733284038e-07,1.1466588700986776e-08,9.952963764501412e-09,1.676115247252529e-11,6.37037775544558e-07,0.0001153036355204853,1.4506585957506838e-06,1.2978390047006602e-07,0.00015127735667115554,7.665772827419887e-09,3.929687545294336e-06,1.0840689199765415e-05,1.4680811020482589e-08,6.402791089272639e-10,7.370432400065825e-10,5.1420559672573384e-11,1.704695198840764e-07,2.9183323178047094e-11,3.0230044704640575e-10,2.6324468774269053e-07,4.2145335615717847e-13,7.025687797204897e-13
6.63107546539407e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4439582912570206,0.103676718081933,0.0186778606033077,6.690733883021107e-06,0.002878069357757623,0.007570347031978454,0.004730585344436041,6.172310599715259e-05,1.1285479566257931e-12,0.002467502166407944,6.056951466872473e-11,0.00039817268594506417,3.026636377812818e-09,6.636636394394996e-05,3.423355036608672e-10,2.2930612463744525e-11,0.00020625393986976228,2.486784811267423e-06,0.007467288174749665,0.00037941173850946855,0.0002317808655062237,8.843424349053123e-07,1.1465812627686693e-08,9.95343176668379e-09,1.6792944511818528e-11,6.384462706372961e-07,0.00011551521772566724,1.4518030905385486e-06,1.2985458313556187e-07,0.00015141688033176745,7.666236242989705e-09,3.9350140811645134e-06,1.0839913186830592e-05,1.469336817672918e-08,6.396405788717826e-10,7.373185604153534e-10,5.1480463920101406e-11,1.7053422194725594e-07,2.920997669935523e-11,3.0201750171946394e-10,2.6362414457575204e-07,4.2115872263850943e-13,7.035218928545046e-13
