Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),C2H4(47),COX(50),CHOX(53),CH3X(55),C2H4X(215),C2H4X(70)
7.357999639791597e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435200458715897,0.11011322529286625,0.022318892422224904,0.0,2.2869570729956185e-05,0.0002888264664461068,9.077672528902833e-05,7.896533745917586e-07,3.8135414102274566e-16,0.0006267518377318063,2.6537800261814697e-14,0.0003069908407113461,3.1218727929419e-11,1.0235636766141277e-07,4.985835523037087e-12,6.988566185258159e-14,2.667960664756272e-05,1.6490148594368069e-09,0.0078233184087786,0.0008642190907172816,7.925261906485298e-05,6.916740774292919e-07,3.4798133624288354e-09,1.133216026026922e-08,1.191282461645111e-09,8.361714336837014e-12,1.1354008907720876e-07,1.4069707475583148e-05,3.0800671277337476e-09,5.547973851738713e-06,2.6053016957632332e-09,2.8163806036460587e-10,1.594527060928527e-13,1.945231382433611e-09,7.545481854546965e-11,4.660508678337842e-16
7.3907080129727e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351537920907835,0.11010817275022415,0.022316713100887318,0.0,2.3171798979499693e-05,0.00029110960562695246,9.166342486678834e-05,7.994176596053392e-07,3.8813818550454603e-16,0.0006293406287792006,2.7104519175391474e-14,0.000307511376786494,3.162243941315201e-11,1.0429159332415433e-07,5.043588158228849e-12,7.09317827739291e-14,2.6935807716885152e-05,1.6780599607992367e-09,0.007824863561962877,0.00086712691963449,7.940718703360076e-05,6.953570368298697e-07,3.4938468259455954e-09,1.1377681571592304e-08,1.2065016447068246e-09,8.39722356496232e-12,1.1384271816426976e-07,1.4079595062940307e-05,3.1006488520524755e-09,5.593119441390928e-06,2.651210557307497e-09,2.843863265217371e-10,1.608329655337744e-13,1.953246042359062e-09,7.700847306817542e-11,4.742547261617065e-16
7.423416386153803e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351075647157223,0.11010315458270664,0.022314534142388372,0.0,2.3476428206722183e-05,0.00029339801501748183,9.255372355579001e-05,8.09253937955793e-07,3.950060336300829e-16,0.0006319270457448699,2.7680506641438067e-14,0.00030802799968011706,3.2029362138183744e-11,1.0625306437687634e-07,5.101645418233852e-12,7.198763009420576e-14,2.7192999144317737e-05,1.7074774947893625e-09,0.007826372956440834,0.0008700270077725492,7.95612360618662e-05,6.990382636719232e-07,3.50786436007965e-09,1.1423158145723457e-08,1.2218358991588555e-09,8.432708975549446e-12,1.1414480291176746e-07,1.4089469546395101e-05,3.121277895854921e-09,5.638373686874181e-06,2.697708359345755e-09,2.87145731256873e-10,1.622187954338027e-13,1.9612533590507934e-09,7.858634760861764e-11,4.825637159433203e-16
7.456124759334905e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350617694994343,0.11009817009708789,0.02231235554632069,0.0,2.3783464237952953e-05,0.0002956916655168481,9.344761679608059e-05,8.191623301887731e-07,4.0195826612897197e-16,0.0006345110842181933,2.826586550926157e-14,0.0003085407385766275,3.2439503691886173e-11,1.0824098873816861e-07,5.160006656171367e-12,7.305323646816779e-14,2.7451176796218753e-05,1.737270385231342e-09,0.007827847292901619,0.0008729193586442431,7.971477067630027e-05,7.027177190965709e-07,3.521865944838433e-09,1.1468589906795102e-08,1.2372854566178392e-09,8.468170822803875e-12,1.1444635606935077e-07,1.4099331955928122e-05,3.1419542710264067e-09,5.683735983162063e-06,2.7447997278673213e-09,2.899162604267951e-10,1.636101990324729e-13,1.9692533182839327e-09,8.018869323015057e-11,4.909786618926363e-16
7.488833132516008e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443501639948882,0.1100932186137957,0.022310177312281406,0.0,2.4092912860219597e-05,0.0002979905282176154,9.43451000706572e-05,8.29142955248958e-07,4.0899546471911253e-16,0.0006370927398513988,2.8860699154587445e-14,0.00030904962244433467,3.28528715951703e-11,1.1025557456300865e-07,5.218671225918446e-12,7.412863444801077e-14,2.7710336532454184e-05,1.767441562532564e-09,0.007829287258327088,0.0008758039757556718,7.986779534479904e-05,7.063953645137785e-07,3.5358515605861917e-09,1.1513976780060872e-08,1.2528505467304481e-09,8.50360935319789e-12,1.1474738999136029e-07,1.4109183272740005e-05,3.162677985979813e-09,5.729205729261443e-06,2.7924892992890283e-09,2.926979000201828e-10,1.6500717942100735e-13,1.9772459060352242e-09,8.181576213146806e-11,4.995003905739592e-16
7.52154150569711e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349714478662133,0.11008829946664343,0.022307999439872026,0.0,2.4404779821306476e-05,0.00030029457440424866,9.524616890331397e-05,8.391959304850039e-07,4.1611821210477026e-16,0.00063967200835919,2.946511147715623e-14,0.0003095546800370992,3.326947330264761e-11,1.1229703023506327e-07,5.277638482079303e-12,7.521385648375514e-14,2.797047420655906e-05,1.7979939636228215e-09,0.007830693526260098,0.0008786808626084513,8.002031447764297e-05,7.100711616018248e-07,3.549821188041747e-09,1.155931869188959e-08,1.268531397179148e-09,8.539024805770752e-12,1.1504791665193143e-07,1.4119024431479898e-05,3.1834490457876335e-09,5.774782328180566e-06,2.840781720358948e-09,2.954906361509828e-10,1.6640973954719328e-13,1.9852311084819854e-09,8.346780764138591e-11,5.081297303847289e-16
7.554249878878213e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44349269079467035,0.11008341200256729,0.02230582192869833,0.0,2.4719070829814122e-05,0.0003026037755516227,9.615081885657592e-05,8.493213716545267e-07,4.2332709197466483e-16,0.0006422488855183727,3.007920689829684e-14,0.00031005593989597144,3.3689316202793125e-11,1.1436556435901288e-07,5.336907779956803e-12,7.630893492360552e-14,2.823158566589782e-05,1.8289305318936537e-09,0.007832066757067546,0.0008815500227018248,8.01723324286053e-05,7.137450723067144e-07,3.56377480827624e-09,1.160461556975916e-08,1.2843282336879945e-09,8.574417412421052e-12,1.1534794765960974e-07,1.4128856322387439e-05,3.204267452310817e-09,5.8204651868976425e-06,2.889681648060374e-09,2.9829445505204833e-10,1.678178822201926e-13,1.993208912001053e-09,8.514508421360048e-11,5.168675115384122e-16
7.586958252059316e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348827731755047,0.11007855558136867,0.022303644778370216,0.0,2.503579155521961e-05,0.0003049181033235527,9.705904552971717e-05,8.595193929291079e-07,4.306226890000611e-16,0.0006448233671674801,3.070309035847679e-14,0.00031055343035081724,3.411240761810963e-11,1.1646138575289788e-07,5.396478475526002e-12,7.741390201428477e-14,2.8493666751823986e-05,1.8602542171378536e-09,0.007833407598198242,0.0008844114595346793,8.03238534960307e-05,7.174170588415281e-07,3.5777124027108797e-09,1.1649867342250462e-08,1.3002412800284188e-09,8.609787398191143e-12,1.1564749427148656e-07,1.4138679793350549e-05,3.2251332043243507e-09,5.866253716329881e-06,2.9391937495160704e-09,3.011093430690397e-10,1.69231610115276e-13,2.0011793031677275e-09,8.684784742142442e-11,5.257145660474454e-16
7.619666625240418e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44348390371253754,0.11007372957546176,0.0223014679885016,0.0,2.5354947627937784e-05,0.0003072375295713436,9.797084455686064e-05,8.697901068993287e-07,4.380055888328677e-16,0.000647395449206398,3.133686731482967e-14,0.00031104717952192955,3.4538754805293455e-11,1.1858470344048845e-07,5.4563499254097454e-12,7.852878990134442e-14,2.8756713299838832e-05,1.8919679754891477e-09,0.007834716684435738,0.0008872651766074801,8.047488192388482e-05,7.21087083685738e-07,3.5916339531146803e-09,1.1695073939041122e-08,1.3162707580250452e-09,8.645134981543836e-12,1.1594656740686455e-07,1.4148495651881508e-05,3.2460462976395686e-09,5.91214733130297e-06,2.989322701892789e-09,3.0393528665457683e-10,1.706509257784761e-13,2.0091422687546973e-09,8.857635395250014e-11,5.346717277062237e-16
7.652374998421521e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434795693494093,0.11006893336962571,0.022299291558710282,0.0,2.5676544639383434e-05,0.0003095620263323575,9.888621160515755e-05,8.801336245798279e-07,4.454763781037436e-16,0.000649965127595987,3.198064373866026e-14,0.0003115372153216263,3.496836495540134e-11,1.2073572664367687e-07,5.51652148685628e-12,7.965363062945216e-14,2.9020721139749224e-05,1.9240747693620468e-09,0.007835994638146226,0.000890111177424116,8.062542190277645e-05,7.247551095844578e-07,3.6055394416022012e-09,1.1740235290899295e-08,1.3324168875615241e-09,8.68046037463113e-12,1.1624517766046045e-07,1.4158304667013678e-05,3.2670067252231717e-09,5.9581454505210024e-06,3.0400731923060565e-09,3.0677227236263845e-10,1.7207583163115813e-13,2.0170977957309574e-09,9.033086160349148e-11,5.437398320741435e-16
7.685083371602623e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434752736101981,0.11006416636076213,0.022297115488617836,0.0,2.600058814203428e-05,0.00031189156582860105,9.980514237304354e-05,8.905500554143876e-07,4.530356444202136e-16,0.0006525323983577081,3.26345261129274e-14,0.0003120235654558346,3.540124519401884e-11,1.2291466477489386e-07,5.576992517718838e-12,8.078845614265763e-14,2.9285686095824446e-05,1.956577567391861e-09,0.007837242069521546,0.0008929494654936662,8.077547757095275e-05,7.284210995476603e-07,3.619428850631294e-09,1.1785351329677386e-08,1.3486798865863477e-09,8.715763783555204e-12,1.1654333531515679e-07,1.4168107571121282e-05,3.28801447731297e-09,6.004247496536803e-06,3.0914499177252336e-09,3.096202868432005e-10,1.7350632997450323e-13,2.0250458712607256e-09,9.211162927475418e-11,5.529197164586936e-16
7.717791744783726e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44347101588894794,0.11005942795765694,0.02229493977784951,0.0,2.632708364949479e-05,0.00031422612046532947,0.00010072763258856954,9.010395072810409e-07,4.606839763647963e-16,0.0006550972575732435,3.3298621429705217e-14,0.0003125062574256617,3.583740258142973e-11,1.2512172742954824e-07,5.637762376437177e-12,8.193329828463753e-14,2.9551603986952228e-05,1.9894793443749016e-09,0.007838459576817449,0.0008957800443320849,8.092505301526876e-05,7.320850168493463e-07,3.6333021630008247e-09,1.1830421988305714e-08,1.365059971118734e-09,8.751045408621744e-12,1.1684105035431003e-07,1.4177905061664536e-05,3.3090695415303255e-09,6.050452895722664e-06,3.1434575848788434e-09,3.124793168371031e-10,1.749424229939019e-13,2.0329864827023387e-09,9.391891696498586e-11,5.622122198985972e-16
7.750500117964829e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346679559147667,0.11005471758074713,0.022292764426034086,0.0,2.6656036636560793e-05,0.00031656566282966934,0.00010165367800780503,9.116020864972049e-07,4.684219634931415e-16,0.0006576597013841209,3.39730371876228e-14,0.0003129853185289533,3.627684411278669e-11,1.2735712437849116e-07,5.6988304220210065e-12,8.308818879892122e-14,2.9818470626793682e-05,2.022783081208838e-09,0.007839647746587228,0.0008986029174638098,8.107415227213174e-05,7.357468250266733e-07,3.6471593618484204e-09,1.1875447200786166e-08,1.3815573552544472e-09,8.786305444585382e-12,1.171383324736256e-07,1.4187697802862515e-05,3.3301719029893303e-09,6.096761078241485e-06,3.1961009101601764e-09,3.1534934917114455e-10,1.7638411276325367e-13,2.0409196176071567e-09,9.575298576585568e-11,5.716181831470037e-16
7.783208491145931e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44346261213514304,0.11005003466189205,0.022290589432803803,0.0,2.6987452539284926e-05,0.0003189101656892568,0.00010258327441331102,9.222378978248368e-07,4.76250196332185e-16,0.000660219725991334,3.4657881389282754e-14,0.0003134607758618374,3.671957671828323e-11,1.2962106556050416e-07,5.760196014035294e-12,8.425315932909724e-14,3.0086281823937308e-05,2.056491764833244e-09,0.007840807153910702,0.0009014180884232965,8.122277932842184e-05,7.39406487879042e-07,3.6610004306482e-09,1.1920426902185779e-08,1.3981722511716952e-09,8.82154408088773e-12,1.1743519109261034e-07,1.419748642729605e-05,3.351321544402726e-09,6.143171478018281e-06,3.249384619533172e-09,3.1823037075338865e-10,1.7783140124917365e-13,2.0488452637184424e-09,9.761409785661482e-11,5.811384486547343e-16
7.815916864327034e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345846494861824,0.11004537864414904,0.022288414797794216,0.0,2.7321336755042713e-05,0.00032125960199089394,0.00010351641761268092,9.329470444756138e-07,4.841692663783138e-16,0.0006627773276549641,3.53532625386589e-14,0.0003139326563202565,3.716560726332656e-11,1.3191376107481205e-07,5.8218585125873745e-12,8.542824141900272e-14,3.0355033382052043e-05,2.0906083881703085e-09,0.007841938362618785,0.0009042255607564792,8.137093812238918e-05,7.430639694671538e-07,3.674825353208501e-09,1.196536102863032e-08,1.4149048691369892e-09,8.856761501887795e-12,1.1773163536561219e-07,1.420727153744295e-05,3.3725184461846044e-09,6.189683532712071e-06,3.3033134484385697e-09,3.211223685686834e-10,1.792842903151016e-13,2.0567634089702436e-09,9.95025164986876e-11,5.907738605535741e-16
7.848625237508136e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443454353471662,0.11004074898155372,0.0222862405206441,0.0,2.7657694642599494e-05,0.0003236139448592209,0.00010445310343714651,9.437296281161333e-07,4.921797660955507e-16,0.0006653325026938019,3.605928963847346e-14,0.00031440098660148627,3.7614942548711665e-11,1.3423542117362087e-07,5.883817278315826e-12,8.661346651289515e-14,3.062472110003924e-05,2.1251359500657293e-09,0.00784304192551362,0.0009070253380221639,8.151863254452867e-05,7.467192341120249e-07,3.6886341136696116e-09,1.2010249517297806e-08,1.4317554175110372e-09,8.891957887084924e-12,1.1802767419245605e-07,1.421705370714768e-05,3.393762586549881e-09,6.236296683688125e-06,3.357892141700346e-09,3.240253296743821e-10,1.8074278172531243e-13,2.0646740414862714e-09,1.0141850603024454e-10,6.005252646396209e-16
7.881333610689239e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44345027715490326,0.11003614513890438,0.022284066600995394,0.0,2.799653152217799e-05,0.00032597316759540334,0.00010539332774024748,9.545857488731367e-07,5.00282288913753e-16,0.0006678852474849693,3.6776072187554106e-14,0.0003148657932056414,3.806758931079647e-11,1.3658625625468074e-07,5.946071672381062e-12,8.780886595560903e-14,3.08953407721837e-05,2.1600774552297752e-09,0.007844118384584414,0.0009098174237933514,8.166586643843304e-05,7.503722463939741e-07,3.7024266965015217e-09,1.2055092306412057e-08,1.4487241027546212e-09,8.927133411334537e-12,1.1832331622868892e-07,1.422683348302791e-05,3.415053941610634e-09,6.283010375990566e-06,3.413125453432424e-09,3.2693924119625794e-10,1.8220687714882846e-13,2.0725771495787664e-09,1.0336233186075728e-10,6.103935083566809e-16
7.914041983870341e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434462354596253,0.1100315665915506,0.02228189303849304,0.0,2.833785267552658e-05,0.00032833724367583634,0.00010633708639656156,9.655155053387542e-07,5.084774292268314e-16,0.0006704355584635386,3.7503720178170935e-14,0.0003153271024371695,3.8523554221677835e-11,1.389664768538741e-07,6.00862105645761e-12,8.901447099269675e-14,3.116688818830358e-05,2.1954359141785345e-09,0.007845168271219036,0.0009126018216584971,8.18126436016248e-05,7.540229711515732e-07,3.7162030865016344e-09,1.2099889335236101e-08,1.4658111294345104e-09,8.962288245056575e-12,1.1861856989544101e-07,1.423661138581988e-05,3.436392485469286e-09,6.329824058315298e-06,3.4690181469456694e-09,3.298640903246097e-10,1.8367657816323231e-13,2.0804727217473625e-09,1.0533426046553611e-10,6.203794407797199e-16
7.946750357051444e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44344222785755427,0.11002701282518625,0.022279719832784903,0.0,2.8681663345988204e-05,0.0003307061467508625,0.00010728437530049371,9.765189945757702e-07,5.167657823909842e-16,0.0006729834321221548,3.824234409335404e-14,0.0003157849404063313,3.898284388936869e-11,1.413762936378301e-07,6.071464792727975e-12,9.023031277055576e-14,3.143935913389939e-05,2.231214343175332e-09,0.00784619210641149,0.0009153785352227068,8.195896778636806e-05,7.576713734805746e-07,3.7299632687925096e-09,1.2144640544065695e-08,1.4830167002293365e-09,8.997422554436782e-12,1.1891344338891675e-07,1.424638791166489e-05,3.457778190308721e-09,6.376737182983288e-06,3.525574994655156e-09,3.3279986431054733e-10,1.851518862583757e-13,2.0883607466779408e-09,1.0733455938025085e-10,6.304839125983624e-16
7.979458730232547e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443438253830654,0.11002248333564621,0.0222775469835217,0.0,2.902796873856997e-05,0.00033307985064350536,0.00010823519036512213,9.875963121229073e-07,5.251479447229563e-16,0.0006755288650106564,3.899205490419167e-14,0.00031623933303067016,3.944546485797604e-11,1.438159173965641e-07,6.134602243878098e-12,9.145642233654175e-14,3.1712749390301784e-05,2.2674157641723277e-09,0.007847190400965315,0.0009181475681088732,8.210484270046059e-05,7.613174187328068e-07,3.7437072288196e-09,1.2189345874222735e-08,1.5003410159355294e-09,9.032536501621276e-12,1.19207944689523e-07,1.4256163533338852e-05,3.479211026479352e-09,6.423749205914162e-06,3.582800777987728e-09,3.35746550462455e-10,1.8663280283999368e-13,2.0962412132414867e-09,1.0936349719543511e-10,6.407077761004473e-16
8.012167103413649e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434343128709218,0.11001797762870728,0.02227537449035689,0.0,2.937677402001332e-05,0.00033545832934821744,0.00010918952752109864,9.987475520001355e-07,5.336245134983128e-16,0.0006780718537356946,3.97529640671095e-14,0.0003166903060364675,3.991142360787997e-11,1.4628555903614417e-07,6.198032773094302e-12,9.269283063906935e-14,3.198705473481842e-05,2.3040432047522982e-09,0.007848163655692993,0.0009209089239587526,8.225027200800672e-05,7.64961072515045e-07,3.757434952348984e-09,1.2234005268048642e-08,1.5177842754731897e-09,9.067630244903934e-12,1.1950208157064703e-07,1.426593870142709e-05,3.500690962583208e-09,6.470859586600108e-06,3.6407002872898295e-09,3.3870413614262066e-10,1.8811932923321106e-13,2.104114110492934e-09,1.1142134355097484e-10,6.510518851556314e-16
8.044875476594752e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434304044801921,0.11001349521989313,0.022273202352946563,0.0,2.9728084318864818e-05,0.0003378415570296421,0.00011014738271560205,1.0099728067139904e-06,5.421960869497375e-16,0.0006806123949603568,4.05251835211311e-14,0.00031713788496018797,4.038072655591334e-11,1.4878542957138332e-07,6.261755744061698e-12,9.393956852770111e-14,3.2262270940879626e-05,2.341099698070594e-09,0.007849112361611468,0.0009236626064339849,8.239525933017204e-05,7.686023006878564e-07,3.77114642546511e-09,1.2278618668897831e-08,1.5353466758920281e-09,9.102703938907391e-12,1.1979586160709291e-07,1.4275713845446292e-05,3.5222179655550868e-09,6.51806778808011e-06,3.6992783217356342e-09,3.416726087640313e-10,1.8961146668595395e-13,2.11197942767001e-09,1.1350836913058159e-10,6.615170951990491e-16
8.077583849775854e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342652816994005,0.11000903563428263,0.022271030570949393,0.0,3.008190472554754e-05,0.0003402295080213891,0.0001111087519113421,1.0212721672629224e-06,5.508632642653525e-16,0.0006831504854037852,4.13088256851202e-14,0.00031758209514991086,4.0853380055542496e-11,1.5131574011855884e-07,6.3257705209639995e-12,9.519666675322451e-14,3.253839377818315e-05,2.3785882827972696e-09,0.00785003700013384,0.0009264086192170607,8.253980824592013e-05,7.722410693644251e-07,3.7848416345685276e-09,1.2323186021131002e-08,1.5530284123772576e-09,9.137757734757307e-12,1.2008929218318783e-07,1.4285489374915613e-05,3.543792000740813e-09,6.565373276914446e-06,3.758539689235443e-09,3.4465195578732226e-10,1.9110921637225785e-13,2.1198371541920764e-09,1.1562484565625079e-10,6.721042632150211e-16
8.110292222956957e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44342268346109237,0.11000459840632233,0.022268859144026515,0.0,3.0438240292433008e-05,0.0003426221568248242,0.00011207363108561208,1.0326457231426546e-06,5.596266455870597e-16,0.0006856861218407997,4.2104003455004725e-14,0.0003180229617667508,4.1329390397048695e-11,1.5387670188815835e-07,6.3900764684846874e-12,9.646415596771924e-14,3.281541901283759e-05,2.4165120030594137e-09,0.007850938043257271,0.0009291469660122365,8.268392229273201e-05,7.758773449093548e-07,3.798520566373636e-09,1.2367707270108561e-08,1.5708296782555154e-09,9.172791780250271e-12,1.2038238050056717e-07,1.4295265680378811e-05,3.5654130319727104e-09,6.612775523159521e-06,3.818489206344383e-09,3.47642164717879e-10,1.9261257939547737e-13,2.127687279658961e-09,1.1777104588270568e-10,6.828142477208192e-16
8.14300059613806e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341886988384,0.1100001830796427,0.02226668807184146,0.0,3.079709603391366e-05,0.0003450194781078714,0.00011304201622938838,1.0440935623515623e-06,5.68486832008905e-16,0.000688219301101519,4.2910830200983153e-14,0.00031846050978626687,4.1808763807710467e-11,1.5646852617765243e-07,6.4546729518094395e-12,9.774206672461373e-14,3.309334240750496e-05,2.454873908383635e-09,0.007851815953747258,0.0009318776505463967,8.282760496730874e-05,7.795110939374476e-07,3.812183207906432e-09,1.2412182362183977e-08,1.5887506650007747e-09,9.207806220015457e-12,1.2067513358564932e-07,1.4305043134379311e-05,3.5870810216422645e-09,6.660274000342952e-06,3.879131698171377e-09,3.506432231030827e-10,1.9412155679139855e-13,2.1355297938497967e-09,1.199472435918276e-10,6.936479087504797e-16
8.175708969319162e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44341508697745496,0.10999578920687744,0.022264517354060064,0.0,3.115847692647589e-05,0.0003474214467038292,0.00011401390334647531,1.0556157713960697e-06,5.774444255754678e-16,0.0006907500200709813,4.372941976471334e-14,0.00031889476399985856,4.229150645198643e-11,1.5909142436429578e-07,6.5195593366298296e-12,9.903042947873301e-14,3.337215972154209e-05,2.4936770536387513e-09,0.007852671185318268,0.0009346006765698708,8.297085972625788e-05,7.831422833124685e-07,3.8258295465022495e-09,1.245661124469707e-08,1.606791562240252e-09,9.242801195670143e-12,1.2096755829680957e-07,1.4314822092390014e-05,3.608795930770137e-09,6.707868185438949e-06,3.940471998288413e-09,3.536551185296951e-10,1.9563614953124738e-13,2.1433646867218447e-09,1.221537135870725e-10,7.046061078386743e-16
8.208417342500265e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434113342901111,0.10999141634948692,0.022262346990350377,0.0,3.152238790877352e-05,0.000349828037610198,0.00011498928845269285,1.0672124352960624e-06,5.865000292802723e-16,0.000693278275688768,4.455988645648418e-14,0.0003193257490161521,4.2777624431699085e-11,1.617456078979544e-07,6.584734989148192e-12,1.0032927458633747e-13,3.365186671114073e-05,2.532924498978647e-09,0.007853504182810856,0.0009373160478572018,8.311368998676419e-05,7.867708801458927e-07,3.839459569803517e-09,1.2500993865967416e-08,1.6249525577603345e-09,9.277776845969309e-12,1.212596613312633e-07,1.4324602893699574e-05,3.630557719073497e-09,6.755557558843964e-06,4.002514948640095e-09,3.56677838621378e-10,1.9715635852461512e-13,2.1511919484093247e-09,1.2439073168787457e-10,7.156897080046291e-16
8.241125715681367e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434076113787081,0.10998706407758467,0.02226017698038262,0.0,3.18888338817019e-05,0.0003522392259875219,0.00011596816757510627,1.0788836375903155e-06,5.956542470642252e-16,0.000695804064948625,4.540234505237037e-14,0.0003197534892623741,4.32671237862192e-11,1.6443128829396137e-07,6.650199276083622e-12,1.0163863230515353e-13,3.393245912946686e-05,2.5726193097853187e-09,0.007854315382365288,0.0009400237682078709,8.325609912724495e-05,7.90396851795633e-07,3.853073265757509e-09,1.2545330175287624e-08,1.643233837512474e-09,9.312733306949371e-12,1.2155144923166744e-07,1.4334385862256904e-05,3.6523663450308183e-09,6.8033416043526015e-06,4.065265399453482e-09,3.597113710363393e-10,1.9868218462226818e-13,2.15901156922224e-09,1.2665857472403796e-10,7.268995737361008e-16
8.27383408886247e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4434039178086997,0.10998273196976752,0.022258007323829047,0.0,3.225781970847234e-05,0.0003546549871582406,0.0001169505367512954,1.090629460341941e-06,6.049076838140778e-16,0.0006983273848980867,4.6256910791370585e-14,0.0003201780089857144,4.376001049265092e-11,1.671486771260006e-07,6.715951564679048e-12,1.02958532794397e-13,3.4213932726798676e-05,2.6127645566121036e-09,0.007855105211591797,0.0009427238414469798,8.339809048799044e-05,7.940201658647547e-07,3.866670622614111e-09,1.2589620122916685e-08,1.6616355856191076e-09,9.34767071206628e-12,1.2184292839244986e-07,1.4344171307475604e-05,3.674221765944147e-09,6.8512198091338065e-06,4.128728209148223e-09,3.6275570346510464e-10,2.0021362861888684e-13,2.166823539645202e-09,1.2895752053011547e-10,7.382365709734045e-16
8.306542462043572e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44340025315392384,0.10997841961294902,0.02225583802036395,0.0,3.2629350214687114e-05,0.00035707529660555543,0.0001179363920286622,1.1024499841438432e-06,6.142609453609121e-16,0.0007008482326380975,4.712369937252933e-14,0.00032059933225467757,4.425629046601734e-11,1.6989798601901807e-07,6.7819912227093274e-12,1.0428900611478904e-13,3.449628325066346e-05,2.653363315127086e-09,0.00785587408973747,0.0009454162714258897,8.353966737179012e-05,7.976407902001768e-07,3.880251628923571e-09,1.2633863660073264e-08,1.6801579843795692e-09,9.382589192328229e-12,1.221341050658766e-07,1.4353959524999853e-05,3.6961239379989236e-09,6.899191663707279e-06,4.192908244246966e-09,3.658108236284028e-10,2.017506912556902e-13,2.1746278503362445e-09,1.3128784793977693e-10,7.497015670934928e-16
8.339250835224675e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44339661699643795,0.10997412660219603,0.022253669069663487,0.0,3.300343018841483e-05,0.0003595001299723052,0.00011892572946377494,1.1143452881241973e-06,6.23714638478655e-16,0.0007033666053226374,4.800282695204272e-14,0.00032101748296042365,4.475596955944683e-11,1.7267942664216193e-07,6.848317618490308e-12,1.056300822285658e-13,3.4779506445973456e-05,2.694418666056692e-09,0.00785662242784991,0.0009481010620228242,8.368083304454468e-05,8.012586928913594e-07,3.893816273534267e-09,1.2678060738929041e-08,1.6988012142759797e-09,9.417488876422764e-12,1.224249853678651e-07,1.4363750797433447e-05,3.7180728163214525e-09,6.947256661920166e-06,4.257810379286074e-09,3.6887671927516933e-10,2.032933732229866e-13,2.1824244921256473e-09,1.3364983678016517e-10,7.612954308940917e-16
8.371959208405778e-08,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44339300892635597,0.1099698525405686,0.02225150047140571,0.0,3.338006438026632e-05,0.0003619294630598551,0.00011991854512174763,1.126315449951937e-06,6.332693708826151e-16,0.0007058825001583461,4.8894410140348643e-14,0.0003214324848180974,4.525905356435993e-11,1.754932107017508e-07,6.914930120888833e-12,1.0698179099948205e-13,3.506359805516051e-05,2.735933695129468e-09,0.007857350628937658,0.000950778217143432,8.382159073586472e-05,8.048738422689822e-07,3.90736454559049e-09,1.2722211312602013e-08,1.7175654539791681e-09,9.452369890839072e-12,1.2271557528355343e-07,1.4373545395033422e-05,3.740068355034034e-09,6.995414300923981e-06,4.323439496726623e-09,3.71953378180654e-10,2.0484167516262616e-13,2.1902134560147544e-09,1.3604376786624242e-10,7.730190325778853e-16
