Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),H2OX(23),CH2X(27),CHX(28),CX(26),OCX(25),H2X(49),CH3X(55),C2H4(47),O(29),COX(50),OH(D)X(68),CH4OX(63),CHOX(53),C2H6X(52),acetyl(44),C2H4X(215),C2H4X(70)
4.725472983358157e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435029109615689,0.1056798267079826,0.0197960367724858,0.0,0.001949735587143184,0.004597195185969546,0.0028826074003367613,4.5813307899397205e-05,3.3316608591571426e-13,0.0023106038274432372,3.483063598163404e-11,0.0003838884612075673,2.294650748707864e-09,4.556308475394225e-05,2.0100669715165823e-10,1.1860311312997541e-11,0.00029124932071089967,1.1015130619467632e-06,0.007603913760272616,0.0008691157866023563,0.00018799670684663172,1.6449292886016694e-06,1.1379480782274299e-08,3.976670932119309e-08,8.857055894692721e-08,7.994218681408431e-11,9.303843317729902e-07,4.860907643002679e-05,5.0709633507406896e-08,9.172208902721605e-05,7.17139271208378e-09,1.7428665498072611e-06,1.0973104835238773e-05,8.944244720690681e-09,9.022986919874112e-10,5.05673470711813e-10,6.227537931305848e-12,1.2625060067722191e-07,1.66674523636434e-11,1.1019803741493363e-07,3.1130319085198446e-13
4.734460102661131e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44350582215139267,0.1056700455585696,0.01979064028620928,0.0,0.0019550760097961054,0.004609701280142575,0.0028910571961231995,4.5917623326808606e-05,3.354388291175389e-13,0.0023120175433523136,3.497664228951204e-11,0.00038394933396765655,2.2998349086822604e-09,4.570512896030012e-05,2.0162863306606178e-10,1.1907952610081089e-11,0.0002910234529809563,1.1071374239504985e-06,0.0076032588064927804,0.0008662046051183664,0.00018821218171545073,1.6412862660926826e-06,1.138333945083443e-08,3.978867434557561e-08,8.880770222472863e-08,8.033022174728249e-11,9.350128759770023e-07,4.879532063511309e-05,5.084432769394053e-08,9.19730090611377e-05,7.175827648826474e-09,1.7517666003940938e-06,1.0974099506049117e-05,8.970522258347279e-09,9.016049052221601e-10,5.072532867394431e-10,6.251195133966597e-12,1.2654025117251568e-07,1.6726537541984035e-11,1.1080338322008543e-07,3.1289476954214986e-13
4.7524343412670785e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44351162965201235,0.1056504915322969,0.019779850662540358,0.0,0.0019657362555009824,0.004634755293364257,0.0029079686020372576,4.612557784389902e-05,3.4001805811278084e-13,0.0023148238466269982,3.526854673999781e-11,0.0003840713152262099,2.3101598273639616e-09,4.598838115458202e-05,2.028740193070188e-10,1.2003418717189023e-11,0.0002905634934885196,1.1184231065924664e-06,0.007601949229341537,0.0008603934761476066,0.0001886429119885076,1.633982033235914e-06,1.1390943355103994e-08,3.9832251497264045e-08,8.92810717893034e-08,8.111306844765959e-11,9.443437386479871e-07,4.917043951424853e-05,5.111384392801012e-08,9.24756956391656e-05,7.184631875496125e-09,1.7696251962333193e-06,1.0976021792227854e-05,9.023114724349073e-09,9.001917945200233e-10,5.104036831973156e-10,6.2986310006774754e-12,1.271176970123726e-07,1.6844801942768672e-11,1.1201864934982483e-07,3.1608842416898516e-13
4.770408579873026e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443517416926206,0.10563094860293168,0.019769065511715016,0.0,0.0019763687427789022,0.004659865032968239,0.0029248955664003414,4.633262607994056e-05,3.4464250563932525e-13,0.002317602109128544,3.55602877975762e-11,0.0003841936069675921,2.3204266519083456e-09,4.627050201956354e-05,2.0412141245193114e-10,1.2099127679781326e-11,0.00029009268562333614,1.1297578193960228e-06,0.007600640090708307,0.0008545976945188818,0.00018907334542683104,1.6266544202479095e-06,1.1398396859229857e-08,3.9875360527105546e-08,8.975320650175289e-08,8.190503913344012e-11,9.537737723570238e-07,4.9549090182771294e-05,5.138352787763488e-08,9.297951006029445e-05,7.193348968369467e-09,1.7875613924944182e-06,1.0977855471645679e-05,9.075756430393716e-09,8.987449950094463e-10,5.135415826113084e-10,6.346228329484831e-12,1.276926564887922e-07,1.696318886193446e-11,1.1323998894348744e-07,3.1929600484856856e-13
4.788382818478974e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435231835157715,0.10561141684938824,0.019758284842968054,0.0,0.001986973126585194,0.004685030447225571,0.0029418378573834465,4.653876274343418e-05,3.493124461585482e-13,0.0023203524873234337,3.5851842591535915e-11,0.0003843162045861124,2.3306351204840573e-09,4.6551472149586737e-05,2.0537079772937436e-10,1.2195077304995233e-11,0.0002896111699392132,1.1411412636575759e-06,0.007599331388200434,0.0008488176955137777,0.00018950347697895356,1.6193044653740503e-06,1.1405700972655254e-08,3.99180043154269e-08,9.022409196092334e-08,8.270624039703588e-11,9.633039487011604e-07,4.99313021345758e-05,5.1653376238515326e-08,9.348445124711956e-05,7.201979401067658e-09,1.8055747165046553e-06,1.0979601496580197e-05,9.12844664237382e-09,8.97264940104298e-10,5.166667681381624e-10,6.393986532307922e-12,1.282651144986857e-07,1.7081694866447018e-11,1.1446737072230509e-07,3.225174269301267e-13
4.806357057084922e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435289289705443,0.1055918963491093,0.019747508665573062,0.0,0.001997549068387215,0.004710251480319697,0.0029587952442749767,4.674398266268117e-05,3.5402815454736943e-13,0.002323075137365426,3.614318841027261e-11,0.00038443910347309027,2.3407849815998377e-09,4.683127241441597e-05,2.0662216037209966e-10,1.2291265401516216e-11,0.00028911908713933634,1.1525731394830964e-06,0.007598023119469508,0.0008430539062982813,0.00018993330160265538,1.6119331997474058e-06,1.1412856701469291e-08,3.9960185732583316e-08,9.06937140346533e-08,8.351677967982391e-11,9.72935245131522e-07,5.0317104971123285e-05,5.192338572314039e-08,9.399051803923213e-05,7.210523646385911e-09,1.8236646937059267e-06,1.0981260809996565e-05,9.181184629547827e-09,8.957520637357077e-10,5.197790259803931e-10,6.441905016148437e-12,1.2883505627084296e-07,1.7200316541143186e-11,1.1570076317964028e-07,3.2575260541081567e-13
4.82433129569087e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435346528483597,0.10557238717806906,0.019736736988838318,0.0,0.002008096236152991,0.004735528072360159,0.0029757674974804802,4.6948280785065695e-05,3.587899060896137e-13,0.002325770215097506,3.6434302704858674e-11,0.0003845622990181788,2.350875994028868e-09,4.710988396042002e-05,2.0787548561754653e-10,1.2387689779695792e-11,0.0002886165780531857,1.1640531458394043e-06,0.007596715282210691,0.0008373067459642731,0.0001903628142664778,1.604541647283475e-06,1.141986504841965e-08,4.000190763902485e-08,9.116205885925003e-08,8.433676527003243e-11,9.826686448870293e-07,5.0706528397712025e-05,5.2193553060853484e-08,9.449770919349495e-05,7.218982176300303e-09,1.841830847735923e-06,1.0982834345754698e-05,9.23396966454324e-09,8.942068002804913e-10,5.228781454000784e-10,6.489983183181071e-12,1.2940246736405027e-07,1.7319050488936245e-11,1.169401345873009e-07,3.2900145495035875e-13
4.842305534296817e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.443540354715014,0.10555288941077574,0.01972596982210287,0.0,0.002018614304338776,0.004760860159397283,0.0029927543885225364,4.7151652176334363e-05,3.635979764673149e-13,0.0023284378760537036,3.67251630925308e-11,0.0003846857866106562,2.3609079267316687e-09,4.738728821168176e-05,2.0913075870838235e-10,1.2484348251668643e-11,0.0002881037836136328,1.17558098060506e-06,0.007595407874162072,0.000831576625571692,0.00019079200995121274,1.5971308245765666e-06,1.1426727012924584e-08,4.004317288536107e-08,9.162911283892805e-08,8.516630630031785e-11,9.925051369247017e-07,5.109960221962883e-05,5.246387499792365e-08,9.500602338433842e-05,7.227355461974103e-09,1.8600727005086812e-06,1.0984323028810102e-05,9.286801023360322e-09,8.926295844901137e-10,5.259639187318406e-10,6.5382204308458666e-12,1.2996733366519803e-07,1.743789333101821e-11,1.1818545300182674e-07,3.322638898855761e-13
4.860279772902765e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435460341442235,0.1055334031202751,0.019715207174732633,0.0,0.0020291029538755693,0.0047862476734378085,0.0030097556900407843,4.735409201987281e-05,3.6845264175196676e-13,0.0023310782754607717,3.7015747360096684e-11,0.000384809561640683,2.3708805587775962e-09,4.766346687103744e-05,2.1038796489306038e-10,1.2581238631469011e-11,0.0002875808448342186,1.1871563406208646e-06,0.007594100893104026,0.0008258639481913444,0.00019122088365136394,1.5897017407977485e-06,1.1433443591084276e-08,4.0083984312423767e-08,9.20948626452109e-08,8.600551274503854e-11,1.002445715846645e-06,5.149635633818217e-05,5.273434829761662e-08,9.551545920407617e-05,7.235643973763605e-09,1.8783897722945132e-06,1.0985727775408727e-05,9.339677985376161e-09,8.910208514201864e-10,5.290361413950446e-10,6.5866161519414024e-12,1.3052964138737817e-07,1.7556841707059345e-11,1.194366862707472e-07,3.3553982424480813e-13
4.878254011508713e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435516907175849,0.10551392837815333,0.019704449056116628,0.0,0.002039561872154554,0.00481169054246148,0.003026771175792105,4.7555595615979194e-05,3.7335417839572273e-13,0.002333691568239719,3.730603346725933e-11,0.0003849336195005285,2.380793679264971e-09,4.793840192104455e-05,2.1164708942639675e-10,1.2678358735146448e-11,0.00028704790278661355,1.198778921739955e-06,0.007592794336858562,0.000820169108948362,0.00019164943037658003,1.5822553975944335e-06,1.1440015775691437e-08,4.0124344751327674e-08,9.255929521629541e-08,8.685449541720713e-11,1.012491381823513e-06,5.189682074661346e-05,5.300496974026989e-08,9.602601516324027e-05,7.243848181223482e-09,1.8967815817992942e-06,1.0987049493275704e-05,9.39259983334925e-09,8.893810363605099e-10,5.320946119051985e-10,6.635169734719228e-12,1.310893770679734e-07,1.7675892275404787e-11,1.2069380203880902e-07,3.388291717622301e-13
4.896228250114661e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44355732402453457,0.10549446525454094,0.019693695475663194,0.0,0.0020499907530114776,0.004837188690438597,0.0030438006206509522,4.7756158381135106e-05,3.783028632225426e-13,0.0023362779090072036,3.7595999549857315e-11,0.0003850579555857656,2.390647087239875e-09,4.8212075624877595e-05,2.1290811757016927e-10,1.2775706380880827e-11,0.0002865050985782648,1.2104484188774808e-06,0.0075914882032887,0.0008144924950663047,0.0001920776451530603,1.5747927889916478e-06,1.1446444556241264e-08,4.016425702352937e-08,9.302239775637825e-08,8.771336596511282e-11,1.0226431405144082e-06,5.230102552588343e-05,5.3275736123369596e-08,9.653768969093528e-05,7.251968553111687e-09,1.915247646243091e-06,1.0988289081798054e-05,9.44556585342449e-09,8.877105747656709e-10,5.351391318845532e-10,6.683880562979554e-12,1.316465275667361e-07,1.7795041713268303e-11,1.2195676775417205e-07,3.4213184589205143e-13
4.914202488720609e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435629336623067,0.1054750138181162,0.019682946442796424,0.0,0.0020603892967099744,0.004862742037348502,0.0030608438006098403,4.795577584727334e-05,3.832989734192912e-13,0.0023388374520767956,3.788562392302137e-11,0.00038518256529643366,2.4004405916136656e-09,4.8484470527152674e-05,2.141710345937384e-10,1.287327938909673e-11,0.0002859525733302315,1.2221645260598604e-06,0.007590182490297829,0.0008088344859118945,0.00019250552302493433,1.5673149012950018e-06,1.145273091894074e-08,4.0203723940884285e-08,9.34841577349453e-08,8.858223686861479e-11,1.0329020029831816e-06,5.27090008403329e-05,5.354664426162959e-08,9.705048113521194e-05,7.2600055573938435e-09,1.9337874814381217e-06,1.0989447432201515e-05,9.49857533513865e-09,8.860099021862007e-10,5.381695060719038e-10,6.7327480161678675e-12,1.3220108006385888e-07,1.7914286716923255e-11,1.232255506745727e-07,3.454477598226013e-13
4.932176727326557e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44356851923589213,0.10545557413610906,0.01967220196695254,0.0,0.0020707572099238625,0.004888350499198996,0.003077900492779981,4.815444366104304e-05,3.8834278652678973e-13,0.002341370351460095,3.817488508424797e-11,0.00038530744403817324,2.4101740110792114e-09,4.875556945468199e-05,2.154358257746872e-10,1.2971075582577171e-11,0.0002853904681552049,1.233926936473607e-06,0.007588877195829087,0.0008031954530403617,0.0001929330590556165,1.559822712995406e-06,1.1458875846717275e-08,4.024274830570172e-08,9.39445628860248e-08,8.946122143509459e-11,1.043268985611097e-06,5.312077693321816e-05,5.3817690987073003e-08,9.756438776345954e-05,7.267959661247212e-09,1.9524006018660384e-06,1.099052542772163e-05,9.551627571426309e-09,8.842794542002875e-10,5.411855423316139e-10,6.781771469472895e-12,1.3275302205803496e-07,1.8033624001890695e-11,1.2450011787345364e-07,3.4877682649029657e-13
4.950150965932505e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435740803579955,0.10543614627430531,0.01966146205757644,0.0,0.0020810942057184157,0.004914013988046647,0.0030949704753920654,4.835215758307236e-05,3.9343458043082254e-13,0.002343876760867725,3.846376171639033e-11,0.00038543258722333084,2.4198471740259365e-09,4.902535551715924e-05,2.167024763994816e-10,1.3069092786576711e-11,0.0002848189241357159,1.2457353425137279e-06,0.007587572317864734,0.0007975757602413878,0.00019336024832913225,1.5523171946754976e-06,1.14648803192267e-08,4.028133291079821e-08,9.440360120740393e-08,9.035043379506294e-11,1.0537451100057991e-06,5.353638412212028e-05,5.408887314911595e-08,9.80794077628167e-05,7.2758313310641766e-09,1.9710865207545305e-06,1.0991523943769322e-05,9.60472185862618e-09,8.825196663460445e-10,5.441870516618635e-10,6.830950293925436e-12,1.3330234136451087e-07,1.815305030312463e-11,1.2578043624605883e-07,3.521189585934926e-13
4.968125204538453e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435796166489926,0.10541673029705063,0.019650726724118307,0.0,0.002091400003530637,0.004939732412018005,0.0031120535277972105,4.8548913487228334e-05,3.9857463335310063e-13,0.002346356833710194,3.875223269056634e-11,0.00038555799027203665,2.4294599184536715e-09,4.9293812107775996e-05,2.179709717641513e-10,1.316732882893395e-11,0.0002842380823025306,1.2575894358316823e-06,0.00758626785442554,0.0007919757635856332,0.00019378708595141854,1.544799308917836e-06,1.1470745312860687e-08,4.031948053954912e-08,9.486126095981024e-08,9.124998889741489e-11,1.0643314029065464e-06,5.395585279422673e-05,5.436018761465383e-08,9.85955392406003e-05,7.283621032455323e-09,1.9898447501532337e-06,1.0992443848090967e-05,9.657857496487957e-09,8.807309740543425e-10,5.471738482021287e-10,6.880283856498353e-12,1.3384902611313016e-07,1.827256237519449e-11,1.2706647251549356e-07,3.554740686062138e-13
4.986099443144401e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4435851277368874,0.1053973262672552,0.01963999597603023,0.0,0.002101674329148525,0.004965505675331686,0.00312914943046804,4.8744707359874484e-05,4.037632238421843e-13,0.0023488107230986285,3.904027706898356e-11,0.0003856836486132547,2.43901209188536e-09,4.956092290376975e-05,2.1924129717499117e-10,1.3265781540183433e-11,0.00028364808361323396,1.2694889073828963e-06,0.007584963803570169,0.0007863958114718412,0.00019421356705159813,1.5372700102148812e-06,1.1476471800753516e-08,4.0357193965938315e-08,9.531753066605725e-08,9.216000250432505e-11,1.0750288960856383e-06,5.437921340148403e-05,5.4631631268149615e-08,9.91127802247526e-05,7.2913292302520394e-09,2.0086748010089365e-06,1.0993286000923109e-05,9.711033788179568e-09,8.78913812582206e-10,5.501457492398989e-10,6.929771520207591e-12,1.3439306474636906e-07,1.8392156992464742e-11,1.2835819323874738e-07,3.5884206879176247e-13
5.004073681750349e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44359061325726856,0.10537793424639817,0.019629269822762967,0.0,0.0021119169146893665,0.004991333678321333,0.003146257964999935,4.893953529912569e-05,4.0900063076436706e-13,0.002351238581845379,3.9327874107681276e-11,0.00038580955768580523,2.448503551278661e-09,4.9826671866904085e-05,2.2051343794928197e-10,1.3364448753666965e-11,0.00028304906893100387,1.2814334474738283e-06,0.0075836601633945885,0.0007808362446745017,0.00019463968678322838,1.529730244880781e-06,1.1482060752788275e-08,4.0394475954606264e-08,9.577239911015514e-08,9.30805911857765e-11,1.0858386262460052e-06,5.480649645562082e-05,5.490320101172449e-08,9.963112866430573e-05,7.298956388508709e-09,2.027576183240074e-06,1.0994051255141995e-05,9.764250040294903e-09,8.770686169467791e-10,5.531025752166326e-10,6.979412644214131e-12,1.349344460173637e-07,1.851183094927173e-11,1.2965556481268003e-07,3.6222287121620505e-13
5.022047920356296e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44359607285326486,0.10535855429453253,0.019618548273762804,0.0,0.0021221274985770513,0.00501721631745943,0.003163378914112419,4.913339351410109e-05,4.142871332945219e-13,0.002353640562464509,3.961500325918989e-11,0.000385935712939363,2.457934162936488e-09,5.009104324388177e-05,2.217873794160308e-10,1.3463328305644357e-11,0.00028244117900357707,1.2934227458085791e-06,0.007582356932031448,0.0007752973963920625,0.00019506544032552362,1.522180950964985e-06,1.1487513135602507e-08,4.043132926089645e-08,9.622585533638673e-08,9.401187231371874e-11,1.0967616349149129e-06,5.523773252304101e-05,5.517489376525063e-08,0.00010015058242986399,7.306502970504491e-09,2.0465484058105038e-06,1.0994740456407933e-05,9.81750556286195e-09,8.751958218598649e-10,5.560441497329644e-10,7.029206583926965e-12,1.354731589879294e-07,1.8631581060097676e-11,1.3095855347996836e-07,3.65616387761731e-13
5.040022158962244e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436015061755013,0.10533918647028989,0.019607831338468402,0.0,0.0021323058255184276,0.005043153485381951,0.003180512061650708,4.932627832417436e-05,4.196230109069134e-13,0.002356016817172153,3.9901644175107995e-11,0.0003860621098354284,2.467303802416503e-09,5.0354021566691466e-05,2.2306310691673119e-10,1.3562418035403653e-11,0.0002818245544424042,1.3054564915350407e-06,0.0075810541076495,0.0007697795922956753,0.00019549082288455212,1.51462305816769e-06,1.1492829912593227e-08,4.0467756630899895e-08,9.667788864834899e-08,9.495396405584535e-11,1.1077989683337355e-06,5.5672952219586165e-05,5.544670646644623e-08,0.00010067113931410284,7.313969438744654e-09,2.0655909768025528e-06,1.0995354443304726e-05,9.870799669351432e-09,8.732958616630371e-10,5.589702995531709e-10,7.0791526911069975e-12,1.3600919302657224e-07,1.8751404159741872e-11,1.3226712533501456e-07,3.6902253013988795e-13
5.057996397568192e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44360691288205406,0.10531983083088575,0.01959711902630781,0.0,0.0021424516464787196,0.005069145070913834,0.003197657192587403,4.951818615822194e-05,4.250085433659772e-13,0.002358367497886764,4.0187776708597054e-11,0.00038618874384827473,2.4766123544396253e-09,5.061559165288847e-05,2.2434060580614293e-10,1.366171578537076e-11,0.00028119933570199934,1.3175343732905865e-06,0.007579751688453006,0.0007642831505784596,0.00019591582969440762,1.5070574877571477e-06,1.1498012043921453e-08,4.050376080149838e-08,9.712848860796117e-08,9.590698536898919e-11,1.1189516773437702e-06,5.61121862051666e-05,5.571863607097265e-08,0.00010119279703228524,7.321356254961534e-09,2.08470340348933e-06,1.0995894047474209e-05,9.924131676685846e-09,8.713691702633313e-10,5.618808546088954e-10,7.129250313971879e-12,1.3654253780649305e-07,1.8871297103489136e-11,1.3358124632981404e-07,3.724412099046872e-13
5.07597063617414e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44361229263840535,0.10530048743212472,0.019586411346695465,0.0,0.002152564718656008,0.0050951909590952705,0.003214814093024335,4.9709113553869156e-05,4.304440107170682e-13,0.002360692756229234,4.0473380916794145e-11,0.00038631561046587157,2.485859712797578e-09,5.0875738605810394e-05,2.2561986145309065e-10,1.3761219401218624e-11,0.0002805656630594825,1.3296560792472821e-06,0.007578449672681155,0.0007588083820052765,0.00019634045601835495,1.499485152488855e-06,1.1503060486516144e-08,4.053934450040572e-08,9.75776450344388e-08,9.687105599212357e-11,1.1302208172680186e-06,5.655546517826027e-05,5.5990679552533675e-08,0.00010171555322279408,7.328663880115058e-09,2.103885192406298e-06,1.0996360093746035e-05,9.97750090524897e-09,8.694161810695208e-10,5.647756480021469e-10,7.179498797301683e-12,1.3707318330358415e-07,1.8991256767275364e-11,1.349008822797816e-07,3.758723384655807e-13
5.093944874780088e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436176451173981,0.10528115632840596,0.019575708309029383,0.0,0.002162644805454787,0.005121291031208791,0.0032319825501945635,4.989905715673409e-05,4.3592969327718077e-13,0.002362992743522914,4.075843706314267e-11,0.0003864427051907834,2.4950457802595087e-09,5.1134447814728234e-05,2.26900859241281e-10,1.3860926731975836e-11,0.0002799236765943168,1.3418212971566324e-06,0.0075771480586074875,0.000753355589962998,0.0001967646971499512,1.4919069565266246e-06,1.1507976194077683e-08,4.057451044620771e-08,9.802534800323474e-08,9.784629643896833e-11,1.1416074477889392e-06,5.70028198702797e-05,5.626283390297691e-08,0.00010223940544768124,7.335892774392928e-09,2.123135849422089e-06,1.0996753400262838e-05,1.0030906678895808e-08,8.674373269289762e-10,5.676545160075744e-10,7.229897482545505e-12,1.3760111979441851e-07,1.911128004785042e-11,1.3622599886953666e-07,3.7931582710030594e-13
5.111919113386036e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44362296999918976,0.10526183757272882,0.01956500992268827,0.0,0.0021726916764586253,0.00514744516480713,0.003249162352464521,5.008801371966967e-05,4.4146587162564304e-13,0.0023652676107935072,4.1042925619641737e-11,0.00038657002354104664,2.5041704684777274e-09,5.1391704954933434e-05,2.2818358457013993e-10,1.3960835630134775e-11,0.0002792735161682409,1.354029714393844e-06,0.007575846844539324,0.0007479250705112545,0.00019718854841414184,1.484323795365579e-06,1.1512760117080757e-08,4.060926134840039e-08,9.847158784494793e-08,9.883282799019348e-11,1.1531126328221055e-06,5.74542810398063e-05,5.6535096132397074e-08,0.00010276435119323257,7.343043397210354e-09,2.1424548798085736e-06,1.0997074778600856e-05,1.0084348324962974e-08,8.654330400651151e-10,5.705172980740248e-10,7.280445707928859e-12,1.3812633785423215e-07,1.9231363862938127e-11,1.3755656165864524e-07,3.827715869676004e-13
5.129893351991984e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436282669712062,0.10524253121669855,0.01955431619702886,0.0,0.0021827051074019216,0.00517365323374187,0.0032663532893363076,5.027598010200354e-05,4.4705282659478586e-13,0.0023675175087688573,4.13268272690142e-11,0.0003866975610510223,2.5132336978925894e-09,5.164749598776193e-05,2.2946802285566692e-10,1.4060943951759245e-11,0.0002786153214053989,1.3662810180016055e-06,0.007574546028817203,0.0007425171124336528,0.0001976120051683311,1.4767365557570585e-06,1.1517413202776806e-08,4.064359990742668e-08,9.891635514419884e-08,9.983077268521061e-11,1.1647374403857449e-06,5.7909879466691886e-05,5.6807463269241346e-08,0.00010329038787054843,7.35011620720944e-09,2.1618417883101536e-06,1.0997325033886125e-05,1.01378251742795e-08,8.634037520154453e-10,5.733638368253922e-10,7.331142808561857e-12,1.3864882835489934e-07,1.9351505151393542e-11,1.3889253608731817e-07,3.8623952911978037e-13
5.147867590597932e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44363353572809533,0.10522323731053225,0.0195436271413832,0.0,0.0021926848801407904,0.005199915108192821,0.0032835551514501372,5.0462953268776245e-05,4.5269083926059137e-13,0.0023697425878786292,4.161012290679382e-11,0.0003868253132722284,2.522235397636569e-09,5.1901807160555465e-05,2.3075415953130814e-10,1.4161249556591646e-11,0.0002779492316726678,1.3785748947333865e-06,0.0075732456098143155,0.0007371319972894492,0.00019803506280342844,1.4691461156354616e-06,1.1521936395195958e-08,4.067752881471177e-08,9.935964073847383e-08,1.0084025331355415e-10,1.1764829424661301e-06,5.8369645946027566e-05,5.7079932360416804e-08,0.00010381751281614004,7.357111662258212e-09,2.181296079212298e-06,1.0997504964906408e-05,1.0191336561178109e-08,8.613498935702083e-10,5.761939780607676e-10,7.381988116548223e-12,1.391685824629016e-07,1.947170087335744e-11,1.4023388748206535e-07,3.8971956451518755e-13
5.16584182920388e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44363877597168,0.10520395590306511,0.0195329427650561,0.0,0.002202630782623072,0.005226230654698169,0.0033007677305869265,5.064893028997754e-05,4.583801909333204e-13,0.0023719429982538833,4.1892793643331844e-11,0.0003869532757741491,2.5311755054375493e-09,5.215462500656117e-05,2.320419800488478e-10,1.426175030815968e-11,0.00027727538606018404,1.390911031096238e-06,0.007571945585935964,0.0007317699994656625,0.0001984577167448704,1.4615533440470485e-06,1.1526330635148499e-08,4.0711050752696806e-08,9.980143571693729e-08,1.0186139340583957e-10,1.1883502148787918e-06,5.883361128197965e-05,5.735250047139948e-08,0.00010434572329254056,7.364030219449252e-09,2.2008172564092906e-06,1.0997615364218896e-05,1.0244881823506903e-08,8.592718947116216e-10,5.790075707538929e-10,7.432980961094979e-12,1.396855916372896e-07,1.9591948010408033e-11,1.4158058106130493e-07,3.932116040304968e-13
5.183816067809828e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44364398741091127,0.10518468704175643,0.019522263077322573,0.0,0.002212542608857495,0.005252599736185319,0.003317990819671036,5.083390833978088e-05,4.641211631481239e-13,0.0023741188897265365,4.21748208057235e-11,0.00038708144414502366,2.540053967521368e-09,5.240593634476983e-05,2.333314698793172e-10,1.436244407388262e-11,0.0002765939233620691,1.4032891133931067e-06,0.007570645955619007,0.0007264313862296191,0.0001988799624536183,1.4539591010806976e-06,1.1530596860225832e-08,4.074416839487112e-08,1.0024173141921307e-07,1.0289431722429785e-10,1.2003403371255232e-06,5.930180628149303e-05,5.762516468634556e-08,0.00010487501648893136,7.370872335097987e-09,2.220404823471211e-06,1.0997657018253832e-05,1.0298460302641486e-08,8.571701845537256e-10,5.818044670519297e-10,7.484120668622922e-12,1.4019984762763903e-07,1.9712243565709814e-11,1.4293258194092614e-07,3.967155584728907e-13
5.201790306415776e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4436491697618207,0.1051654307726961,0.019511588087425438,0.0,0.002222420158881999,0.005279022212002482,0.003335224212773152,5.101788469577626e-05,4.699140376556375e-13,0.0023762704118287397,4.2456185939654463e-11,0.0003872098139926145,2.548870738513659e-09,5.265572827969378e-05,2.3462261451392073e-10,1.44633287251771e-11,0.000275904982057358,1.4157088277646471e-06,0.00756934671733133,0.0007211164177819101,0.00019930179542713102,1.446364237800644e-06,1.153473600480109e-08,4.07768844058033e-08,1.0068051943413471e-07,1.0393914975287897e-10,1.2124543922471591e-06,5.977426174786219e-05,5.7897922108204087e-08,0.00010540538952178267,7.377638464740645e-09,2.240058283710111e-06,1.099763070741415e-05,1.0352071343497496e-08,8.550451912828427e-10,5.84584522273548e-10,7.535406562877718e-12,1.407113424720004e-07,1.9832584564159838e-11,1.4428985513980634e-07,4.002313385920916e-13
