Time (s),Volume (m^3),Ar,Ne,N2,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH4X(48),OX(20),HX(19),HOX(22),CH3OO(82),CH3X(21),CH2X(27),CHX(28),CX(26),OCX(25),H2OX(23),H2X(49),CH3X(55),C2H4(47),COX(50),O(29),CHOX(53),acetyl(44),C2H4X(215),CO2X(24),C2H4X(70),C2H6X(52),CH4OX(63),HOCO(73),S(216),CHO2(74)
7.723075998152817e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44262326009325215,0.10305348426034809,0.018042361337852846,2.15033446054239e-05,0.0019457413490878985,0.010191680275869903,0.005683223001974378,5.793719444045894e-05,2.1104039579309457e-12,0.002339776245315742,5.2779078100993514e-11,0.00041022232129600214,2.6690716636224986e-09,1.5405138474169115e-05,4.2379991087656437e-10,2.8493595777330037e-11,6.082971838627225e-05,2.740580246391171e-06,0.007399048555304182,0.0017969382569218055,0.00025633965027387415,1.0973447664445346e-06,1.0502384136622648e-08,9.635039233703649e-09,7.627829725484833e-12,1.5131808877481323e-07,2.4665987768484965e-05,1.7180801218354728e-06,8.776384035580285e-08,0.000203479357273161,7.2475467196066025e-09,4.336704328275441e-06,1.759924354605125e-08,1.0323103901849419e-05,6.75809010041379e-11,3.327575689538936e-11,2.9455123705144845e-07,1.4661954616942555e-09,7.729908042811796e-13,1.596465115146008e-07,1.7063332272520395e-10,6.725773248152399e-13,1.2973761661738242e-21,3.7558109499703176e-14
7.753513584852763e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426323308619842,0.10302415059625647,0.01802562630542085,2.166830699755408e-05,0.001957729150279522,0.010239310762051331,0.005713063761918114,5.8033322840985734e-05,2.1386226112645423e-12,0.0023405504171810517,5.296818475170519e-11,0.00041039318631123315,2.674249552482976e-09,1.547361761456025e-05,4.2620425368292055e-10,2.8677155130179566e-11,6.077143720109589e-05,2.762212375277913e-06,0.007397090435942724,0.0017882381204511022,0.0002568356225882565,1.0941196393521112e-06,1.0496114646467655e-08,9.636898516537747e-09,7.657280324912318e-12,1.5237115561009392e-07,2.4790322540171253e-05,1.7265770008784447e-06,8.83014456423108e-08,0.0002044368600965085,7.250093387921507e-09,4.3709373279575914e-06,1.7692014799467043e-08,1.0318726541842705e-05,6.804513639254859e-11,3.346154528237602e-11,2.9699749187131334e-07,1.466790806202061e-09,7.791081935788216e-13,1.599159890200893e-07,1.7139534817871036e-10,6.78019115135364e-13,1.3176487264148579e-21,3.786199917860628e-14
7.783951171552708e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44264141373139987,0.1029948299186854,0.01800890598083472,2.1833274565021742e-05,0.001969698906611117,0.010286962731046345,0.0057429096122201435,5.8128088259004776e-05,2.1670945147205805e-12,0.002341307184208289,5.315541459281623e-11,0.00041056404786779115,2.6793661058728322e-09,1.55416039843954e-05,4.286108289002989e-10,2.8860792739113742e-11,6.071152416902637e-05,2.783880697022593e-06,0.007395133436042448,0.0017795236824970596,0.000257331001339457,1.090862809729691e-06,1.0489769295936443e-08,9.638686819364876e-09,7.686991063553717e-12,1.5343429136292285e-07,2.491587969609831e-05,1.7350748864250194e-06,8.883824796030947e-08,0.00020539483603849136,7.2525864376737724e-09,4.405227613040303e-06,1.7784806091869555e-08,1.0314335529845061e-05,6.851052588456168e-11,3.364722898771987e-11,2.9944851393055786e-07,1.4673084497618854e-09,7.852360631732583e-13,1.6018171432105592e-07,1.721519510914427e-10,6.834653580270641e-13,1.3380961347036799e-21,3.8166137602016484e-14
7.811344999582659e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44264959802878684,0.10296845242635995,0.017993870253179934,2.198174224513181e-05,0.001980455843489709,0.010329868001150636,0.005769775045513792,5.821222111913728e-05,2.1929366772606586e-12,0.0023419735566803735,5.332232156923409e-11,0.000410717819969245,2.683918967868081e-09,1.560236823023272e-05,4.3077864150411294e-10,2.9026130938265493e-11,6.0656220801794807e-05,2.8034126954939093e-06,0.007393373083154801,0.0017716690848914678,0.00025777633852388626,1.0879049488759017e-06,1.0483994530946876e-08,9.64023634025311e-09,7.71395649391879e-12,1.5439981974950548e-07,2.502993663832442e-05,1.742723797805617e-06,8.932066514938146e-08,0.0002062574213043454,7.254784831467725e-09,4.436137158599559e-06,1.7868334799386363e-08,1.0310372155092804e-05,6.893036065572069e-11,3.381425289834863e-11,3.016584566234819e-07,1.4677081829011071e-09,7.907599832875402e-13,1.6041768431920203e-07,1.728282329493529e-10,6.883705464661503e-13,1.3566479520233466e-21,3.844006161837405e-14
7.83873882761261e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44265779095755203,0.10294208547886825,0.017978846418941152,2.2130200080562737e-05,0.001991197393659029,0.0103727909146123,0.005796644260735155,5.8295267312770176e-05,2.2189856861073113e-12,0.0023426261335977474,5.3487717397151334e-11,0.00041087158863175444,2.6884229028098616e-09,1.5662729344832284e-05,4.329482367663068e-10,2.919152778840305e-11,6.059962092537221e-05,2.822973201400145e-06,0.007391613618265962,0.001763804060376817,0.0002582212019473299,1.084922136740497e-06,1.0478160005471554e-08,9.641729730785584e-09,7.741138900345306e-12,1.5537368619008332e-07,2.5145003127017123e-05,1.7503734388670365e-06,8.980239788890819e-08,0.00020712039426330596,7.256940706909483e-09,4.467091825301116e-06,1.7951878647032912e-08,1.0306398105492949e-05,6.935112554574335e-11,3.3981188465489275e-11,3.0387216215422515e-07,1.4680455202440692e-09,7.962921639194826e-13,1.6065066217458555e-07,1.7350007749733429e-10,6.932789006205664e-13,1.3753407388700651e-21,3.871416249800591e-14
7.86613265564256e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442665991970689,0.10291572908792138,0.017963834468745964,2.227864146892515e-05,0.0020019231968601823,0.010415731585915794,0.005823517098776983,5.83772350127305e-05,2.245242352350214e-12,0.002343265055801902,5.3651606575001193e-11,0.0004110253535532473,2.6928782668526694e-09,1.5722685511097014e-05,4.3511960271612645e-10,2.935698108349422e-11,6.054173648849637e-05,2.8425618360146674e-06,0.0073898550325917816,0.0017559291496739256,0.0002586655948528171,1.0819147163996234e-06,1.0472266503968267e-08,9.643167626179025e-09,7.768541295466219e-12,1.5635597856068202e-07,2.5261088528935133e-05,1.7580237696175657e-06,9.028343025388767e-08,0.0002079837570234523,7.259054489082897e-09,4.498091013742941e-06,1.8035437125267986e-08,1.0302413555620015e-05,6.977281833256197e-11,3.41480340444544e-11,3.0608958429516407e-07,1.468320725922246e-09,8.018324980156699e-13,1.60880670097111e-07,1.7416746418167274e-10,6.981902126097206e-13,1.3941741631820874e-21,3.898842863203622e-14
7.893526483672511e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44267420052582607,0.10288938326492099,0.01794883439326759,2.2427059838268337e-05,0.002012632895817284,0.010458690129320306,0.005850393402129056,5.845813236199136e-05,2.271707486653841e-12,0.002343890462637563,5.3813993726443725e-11,0.0004111791144315096,2.697285415252206e-09,1.578223495727202e-05,4.372927274787034e-10,2.952248864119131e-11,6.048257942057226e-05,2.862178223398113e-06,0.007388097317414464,0.0017480448887503917,0.0002591095204302408,1.0788830298154002e-06,1.0466314801906228e-08,9.644550654964051e-09,7.79616672178657e-12,1.5734678575179982e-07,2.5378202321451083e-05,1.7656747504121192e-06,9.076374644846448e-08,0.00020884751168692592,7.261126598531434e-09,4.529134128936498e-06,1.8119009729246472e-08,1.0298418675760861e-05,7.019543679994387e-11,3.4314788014034884e-11,3.08310677131277e-07,1.4685340686916323e-09,8.07380879283441e-13,1.6110773021688243e-07,1.748303729474935e-10,7.031042751827354e-13,1.413147879747347e-21,3.9262848446743044e-14
7.918059695144008e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426815578588712,0.10286579759925485,0.01793541078128895,2.255995463394772e-05,0.002022210268351954,0.010497177965127306,0.005874465945359873,5.852968007645517e-05,2.2955865982011895e-12,0.002344439201945006,5.3958152448668005e-11,0.0004113168150601913,2.7011917087887733e-09,1.5835219272336392e-05,4.3924040566502656e-10,2.96707572647605e-11,6.042852939473208e-05,2.8797694091852968e-06,0.007386523884475848,0.001740976445120473,0.00025950669471581006,1.0761476106208015e-06,1.0460935836593084e-08,9.645743198275289e-09,7.821099175757848e-12,1.5824142846576334e-07,2.548396720368039e-05,1.7725272926081272e-06,9.119328460948634e-08,0.00020962140263308185,7.262947295302929e-09,4.556972350316024e-06,1.81938667952607e-08,1.0294832331516967e-05,7.057470700514362e-11,3.4464049533587835e-11,3.103029094150119e-07,1.4686728467327457e-09,8.123566116579487e-13,1.6130859537980808e-07,1.7542024012233302e-10,7.075073493456259e-13,1.4302590436580992e-21,3.950873280449439e-14
7.942592906615505e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426889204265024,0.10284222042630858,0.01792199667938723,2.2692821043389542e-05,0.0020317741877778073,0.01053568030844523,0.005898541031921516,5.8600381625497785e-05,2.3196341438587727e-12,0.002344977309834158,5.410111375945058e-11,0.0004114545119860968,2.705059868847623e-09,1.588787478087562e-05,4.4118947666540077e-10,2.981906614310182e-11,6.0373476743933555e-05,2.897382288697346e-06,0.007384951136612575,0.0017339013066158728,0.0002599034989146505,1.0733932460827664e-06,1.0455511350892096e-08,9.646892676813108e-09,7.846215205451927e-12,1.5914303792559752e-07,2.5590571565205495e-05,1.779380296641192e-06,9.162222463158368e-08,0.00021039561108791347,7.264735197912919e-09,4.584844908328255e-06,1.8268734433424457e-08,1.0291237951909731e-05,7.095471629569712e-11,3.4613235163574647e-11,3.122980166683934e-07,1.4687624259296689e-09,8.173386383508851e-13,1.6150712971335017e-07,1.7600648635978019e-10,7.119123159575977e-13,1.4474821762865057e-21,3.9754722905966874e-14
7.967126118087002e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4426962878485364,0.1028186517536453,0.017908592080954275,2.2825654409974058e-05,0.0020413244035777972,0.010574197240759088,0.005922618551858024,5.867024279485095e-05,2.343850705058726e-12,0.002345504883411638,5.4242881222689823e-11,0.0004115922049917099,2.70889014863715e-09,1.5940200301799466e-05,4.431399321407808e-10,2.99674137561455e-11,6.031742999572537e-05,2.9150165975610518e-06,0.007383379067697098,0.0017268198485731498,0.0002602999352121549,1.070620179542225e-06,1.0450041883869494e-08,9.64799952869935e-09,7.871517059393727e-12,1.6005168010773654e-07,2.5698022445139928e-05,1.7862337347223454e-06,9.205055543337483e-08,0.00021117013854680895,7.266490599383198e-09,4.612751384556946e-06,1.834361229045901e-08,1.0287635650944829e-05,7.133546308882606e-11,3.4762343786563195e-11,3.142959665473171e-07,1.4688030084869178e-09,8.223268845580224e-13,1.6170334894404172e-07,1.7658909826217217e-10,7.163190275034411e-13,1.4648170032965307e-21,4.000081051330147e-14
7.989206008411349e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427029223670298,0.1027974472220834,0.017896536062391426,2.2945172356251634e-05,0.002049907675702047,0.010608875020600594,0.005944290310246633,5.8732404087894886e-05,2.3657905987612745e-12,0.002345970772313639,5.43694542039555e-11,0.00041171612516498847,2.712305221561196e-09,1.598701017802787e-05,4.448965189496514e-10,3.0100958481563293e-11,6.026614500613132e-05,2.9309055805592786e-06,0.007381964781142951,0.0017204414409112778,0.00026065641510425783,1.0681086299689926e-06,1.0445081345602556e-08,9.648959608402345e-09,7.894449482697641e-12,1.6087552613323642e-07,2.579545788832809e-05,1.792402177308601e-06,9.243552318028547e-08,0.00021186748723993427,7.268042912170585e-09,4.637895869679282e-06,1.8411010809255938e-08,1.0284386899539096e-05,7.167876446148763e-11,3.489647479442444e-11,3.1609652531186787e-07,1.4687978100366992e-09,8.268215623935583e-13,1.6187797979213856e-07,1.771103307977047e-10,7.202864382511575e-13,1.480513612983337e-21,4.022236593888646e-14
8.011285898735696e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44270956023900654,0.10277624958695658,0.01788448773153058,2.30646564174085e-05,0.002058479466631497,0.010643564742426906,0.005965963872610867,5.879389353158439e-05,2.3878682892720953e-12,0.0023464282758402016,5.449506581318419e-11,0.0004118400418276566,2.715689999674993e-09,1.6033551009750516e-05,4.466542144787091e-10,3.023453227523084e-11,6.021406789122768e-05,2.9468115183951667e-06,0.007380551035199297,0.0017140584853711663,0.0002610126002876106,1.065582304640267e-06,1.0440085189867812e-08,9.649885825688918e-09,7.917535929938983e-12,1.61705171732657e-07,2.5893590010916098e-05,1.7985709291725695e-06,9.281998059021996e-08,0.00021256509661569855,7.269569343838505e-09,4.663067190837873e-06,1.8478417067996717e-08,1.028113190181726e-05,7.202266078091583e-11,3.5030541739049135e-11,3.1789933726880854e-07,1.4687532416752127e-09,8.313211639854145e-13,1.620507594867685e-07,1.7762859959833268e-10,7.242550363651227e-13,1.4963002548402873e-21,4.0443987721750657e-14
8.033365789060044e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427162011934049,0.10275505885337331,0.017872447083612335,2.318410324229763e-05,0.0020670395977576868,0.010678266465142774,0.005987639160804944,5.885471530020351e-05,2.4100841998886733e-12,0.002346877462894243,5.461971879557263e-11,0.0004119639548207303,2.7190446661585e-09,1.6079821994892417e-05,4.4841301276883337e-10,3.036813405931429e-11,6.016120483887564e-05,2.962734222016894e-06,0.007379137825486104,0.0017076712493153622,0.0002613684922884383,1.0630413794059809e-06,1.0435053798291739e-08,9.650778491484227e-09,7.940778083511396e-12,1.6254066644740003e-07,2.599242410126897e-05,1.8047399704898915e-06,9.320391975889291e-08,0.00021326296775251366,7.2710701022761945e-09,4.688265048824894e-06,1.85458308150521e-08,1.027787073584365e-05,7.236715089853131e-11,3.516454383572342e-11,3.1970437925392257e-07,1.4686694565339982e-09,8.358256358049866e-13,1.6222169937604097e-07,1.7814389554625224e-10,7.282247152505335e-13,1.512176712009588e-21,4.066566990918986e-14
8.055445679384391e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44272284496107434,0.10273387502631516,0.017860414113895266,2.3303509493829125e-05,0.0020755878917440994,0.010712980247474389,0.006009316097304775,5.891487355392712e-05,2.4324387537296344e-12,0.002347318401794962,5.474341594054191e-11,0.00041208786398507055,2.7223694037250125e-09,1.6125822349796148e-05,4.501729078979002e-10,3.050176276539301e-11,6.010756202754121e-05,2.9786735035272014e-06,0.0073777251476506,0.0017012799981415284,0.0002617240926122868,1.060486029618738e-06,1.0429987548993233e-08,9.651637914091665e-09,7.964177639818464e-12,1.6338206028562968e-07,2.6091965498368126e-05,1.8109092815701885e-06,9.358733283710996e-08,0.00021396110172467725,7.272545393603899e-09,4.713489146259623e-06,1.8613251800619846e-08,1.0274603478161815e-05,7.271223366726992e-11,3.52984803089899e-11,3.2151162823348553e-07,1.4685466094996104e-09,8.403349246390073e-13,1.623908107702595e-07,1.786562097265627e-10,7.321953686217092e-13,1.5281427623814113e-21,4.088740656575945e-14
8.077525569708738e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427294912747705,0.10271269811063742,0.017848388817655773,2.342287184911606e-05,0.002084124172527467,0.010747706147959345,0.00603099460520149,5.8974372438652274e-05,2.454932373734748e-12,0.0023477511602836947,5.486616008068735e-11,0.0004122117691613724,2.7256643946112083e-09,1.617155130912816e-05,4.5193389398035053e-10,3.063541733438625e-11,6.005314562614114e-05,2.9946291761802567e-06,0.007376312997367179,0.001694884995287871,0.0002620794027442393,1.0579164301282323e-06,1.0424886816620577e-08,9.652464399217095e-09,7.987736309455188e-12,1.6422940372753752e-07,2.619221959233964e-05,1.8170788428556666e-06,9.397021203082427e-08,0.00021465949960218007,7.273995422191162e-09,4.738739187583558e-06,1.8680679776706337e-08,1.0271330203828262e-05,7.305790794159281e-11,3.543235039255835e-11,3.233210613040407e-07,1.4683848571884458e-09,8.448489775887571e-13,1.6255810494146081e-07,1.791655334262708e-10,7.361668905072759e-13,1.5441981786289745e-21,4.1109191773563606e-14
8.099605460033085e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427361398691485,0.10269152811106944,0.017836371190187893,2.354218699961779e-05,0.0020926482653189703,0.010782444224936816,0.006052674608195014,5.9033216085836794e-05,2.4775654826648976e-12,0.00234817580552968,5.4987954090744076e-11,0.0004123356701901547,2.7289298205674455e-09,1.6217008125784748e-05,4.5369596516676185e-10,3.076909671648013e-11,5.999796179389001e-05,3.0106010543784546e-06,0.007374901370337303,0.0016884865022386139,0.0002624344241491284,1.0553327552768345e-06,1.0419751972387046e-08,9.653258249992816e-09,8.011455817396659e-12,1.6508274773062244e-07,2.6293191824989277e-05,1.8232486349196738e-06,9.435254960119196e-08,0.0002153581624505175,7.275420390674614e-09,4.764014879055396e-06,1.8748114497107914e-08,1.0268050986445323e-05,7.340417257743377e-11,3.556615332922032e-11,3.251326556921637e-07,1.4681843579217196e-09,8.493677420692377e-13,1.627235931229731e-07,1.7967185813328957e-10,7.4013917525533e-13,1.5603427282461858e-21,4.133101963254391e-14
8.121685350357432e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44274279048075743,0.10267036503221522,0.017824361226803125,2.3661451651280753e-05,0.002101159996605349,0.010817194536537952,0.0060743560305877,5.909140861234442e-05,2.50033850310203e-12,0.0023485924041357575,5.510880088656773e-11,0.0004124595669117489,2.7321658628483975e-09,1.6262192070797602e-05,4.5545911564342346e-10,3.0902799871055195e-11,5.994201668014848e-05,3.0265889536691764e-06,0.007373490262289401,0.00168208477852951,0.0002627891582717447,1.0527351788952611e-06,1.0414583384105942e-08,9.654019767001292e-09,8.035337903183157e-12,1.6594214373502852e-07,2.6394887690343604e-05,1.8294186384652655e-06,9.473433786462119e-08,0.00021605709133050414,7.276820499975602e-09,4.7893159287458856e-06,1.8815555717392475e-08,1.0264765898193144e-05,7.375102643214493e-11,3.5699888370764655e-11,3.2694638875421606e-07,1.4679452717007757e-09,8.538911658083388e-13,1.6288728650899197e-07,1.8017517553543347e-10,7.441121175385315e-13,1.576576173585542e-21,4.15528842607636e-14
8.165845131006128e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427560967112958,0.1026280596544406,0.01780036427361557,2.389981635513605e-05,0.002118145686993369,0.010886732095039302,0.00611772283375439,5.9205856696933845e-05,2.546305967929871e-12,0.002349401725041052,5.53476646985454e-11,0.0004127073467937059,2.738550518870968e-09,1.635173852012587e-05,4.589886313886941e-10,3.117027338071056e-11,5.982786715546586e-05,3.0586120834226437e-06,0.007370669586187495,0.0016692726675658033,0.0002634977703503533,1.047499014280675e-06,1.0404146429861533e-08,9.655446989436738e-09,8.083596840424001e-12,1.676792999540979e-07,2.660047255967017e-05,1.841759203453504e-06,9.549623601283082e-08,0.0002174557514041993,7.279546936242699e-09,4.839992944094444e-06,1.895045668863073e-08,1.025817839087622e-05,7.44464972343711e-11,3.596715182013685e-11,3.305801809729342e-07,1.4673519866537935e-09,8.629517835332266e-13,1.6320933347326392e-07,1.811727561697913e-10,7.520595550538311e-13,1.6093087753639621e-21,4.1996700389457996e-14
8.205588933589953e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.44276807661332834,0.10259000852692376,0.017778793180228774,2.411413913810358e-05,0.002133388817460941,0.010949358318683926,0.006156757063662854,5.930667413674269e-05,2.5881594193043896e-12,0.0023501032511077636,5.5559432715108924e-11,0.000412930332350912,2.7441980250034984e-09,1.643139015844249e-05,4.621688291252691e-10,3.141107058749405e-11,5.972259048387652e-05,3.087485865233534e-06,0.007368132710310472,0.0016577332828075055,0.00026413455280681857,1.0427406561386704e-06,1.0394641387907921e-08,9.656623872204104e-09,8.127603656215496e-12,1.6926396451724872e-07,2.678802997063276e-05,1.852866244228587e-06,9.617998976755657e-08,0.00021871546583865448,7.281917691612738e-09,4.885686091295907e-06,1.907188737583024e-08,1.0252230252003713e-05,7.507442464907838e-11,3.6207449398468874e-11,3.3385768372177563e-07,1.4666877013878603e-09,8.711217561320157e-13,1.6349314902530927e-07,1.8206021442728823e-10,7.592134477659836e-13,1.6390696523520457e-21,4.2396202029398136e-14
8.245332736173779e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427800590399122,0.10255197988844636,0.01775724684633888,2.4328247752295213e-05,0.002148589256574258,0.011012025076070284,0.006195794742046362,5.9405445288711074e-05,2.6304727477680197e-12,0.002350779716568844,5.576817887926274e-11,0.00041315330146007964,2.7497531233091387e-09,1.6510147174553763e-05,4.6535243493533995e-10,3.165192904603473e-11,5.9614942428894556e-05,3.1164087387548326e-06,0.007365597450725928,0.0016461873785452066,0.0002647704260438084,1.0379399366242235e-06,1.038503258370109e-08,9.657700554132375e-09,8.172164963563736e-12,1.7086906019854585e-07,2.6978019839901645e-05,1.8639736758768392e-06,9.686184680258127e-08,0.00021997605848057792,7.284210951379033e-09,4.931456941302249e-06,1.9193335400294066e-08,1.0246264152300116e-05,7.570424342181886e-11,3.6447515762846215e-11,3.3714176952453984e-07,1.4659009569163317e-09,8.793060260019627e-13,1.6377132170169588e-07,1.8293780877540784e-10,7.663678482020467e-13,1.6691146246936766e-21,4.279573218345927e-14
8.285076538757604e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4427920425222733,0.1025139737613944,0.017735725245214464,2.4542123528415344e-05,0.002163746038643596,0.01107473269748264,0.006234835448397449,5.9502193616147346e-05,2.6732484113345292e-12,0.0023514314900986476,5.5973921553340865e-11,0.0004133762531819879,2.7552168517996557e-09,1.658800596030378e-05,4.685394161496555e-10,3.189284301045034e-11,5.95049584776412e-05,3.1453796692128833e-06,0.007363063783484351,0.001634636398676563,0.0002654053977895222,1.0330978504701759e-06,1.0375322043869989e-08,9.65867869905032e-09,8.217291459626459e-12,1.7249490517483462e-07,2.7170476170419866e-05,1.875081390363035e-06,9.754176431052289e-08,0.00022123753532408443,7.2864278275380384e-09,4.977303856396128e-06,1.93147993981729e-08,1.0240280465272046e-05,7.633594693313882e-11,3.6687346864104725e-11,3.4043231098108216e-07,1.46499274388092e-09,8.87504299490086e-13,1.640439153212472e-07,1.8380549783178334e-10,7.735221544792387e-13,1.6994421256740653e-21,4.3195257239772086e-14
8.324820341341429e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.442804025611026,0.10247599016687953,0.017714228350295375,2.4755747959752297e-05,0.002178858211430748,0.011137481510305369,0.006273878768041239,5.9596942418573325e-05,2.716488866127969e-12,0.0023520589348575943,5.617667945438165e-11,0.00041359918657471435,2.7605902426227247e-09,1.6664963090277154e-05,4.717297404409312e-10,3.213380682570401e-11,5.939267400202912e-05,3.1743976335769754e-06,0.007360531684911521,0.0016230817670964243,0.00026603947557776915,1.028215386714867e-06,1.0365511762013333e-08,9.659559945822226e-09,8.262994010148473e-12,1.741418231371583e-07,2.7365433558663875e-05,1.886189280902602e-06,9.82197000669319e-08,0.0002224999023004146,7.288569415413718e-09,5.023225217444661e-06,1.9436278022792696e-08,1.023427955182137e-05,7.696952857437844e-11,3.6926938740990123e-11,3.437291820313521e-07,1.4639640686147536e-09,8.95716286156338e-13,1.6431099326300616e-07,1.8466324223111458e-10,7.806757685083027e-13,1.730050537768355e-21,4.3594743798280496e-14
8.364564143925255e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428160068760534,0.10243802912474916,0.017692756135189818,2.496910270448323e-05,0.00219392483615684,0.011200271838866254,0.0063129242920230005,5.968971482964168e-05,2.7601965663780343e-12,0.0023526624085890616,5.637647163699045e-11,0.00041382210069348236,2.7658743219261615e-09,1.6741015319967362e-05,4.749233758162928e-10,3.237481492629008e-11,5.9278124256064e-05,3.2034616204897557e-06,0.007358001131606612,0.0016115248878066826,0.00026667266675158317,1.0232935286310324e-06,1.0355603699296598e-08,9.660345908753577e-09,8.309283653362502e-12,1.7581014340242093e-07,2.7562927205951068e-05,1.8972972419361138e-06,9.889561243070925e-08,0.00022376316527493274,7.29063679395649e-09,5.06921942378936e-06,1.9557769944329608e-08,1.0228261760741615e-05,7.760498174672812e-11,3.7166287518656805e-11,3.470322579494603e-07,1.4628159526905076e-09,9.03941698755519e-13,1.6457261846052521e-07,1.8551100460560982e-10,7.878280960799344e-13,1.7609381934201737e-21,4.3994158675569056e-14
8.40430794650908e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428279849063864,0.10240009065359651,0.01767130857367159,2.5182169587907835e-05,0.0022089449875076,0.011263104004284657,0.006351971616997179,5.9780533815208366e-05,2.804373964414638e-12,0.00235324226371426,5.6573317476622594e-11,0.0004140449945905185,2.771070109729881e-09,1.681615958393741e-05,4.781202906098052e-10,3.26158618349319e-11,5.916134437318139e-05,3.232570630196231e-06,0.007355472100440304,0.0015999671450272616,0.0002673049784667624,1.0183332536572324e-06,1.0345599785035363e-08,9.661038177988668e-09,8.356171603983758e-12,1.7750020102768057e-07,2.7762992929994058e-05,1.9084051691037952e-06,9.956946034442265e-08,0.0002250273300442204,7.292631026035724e-09,5.115284893133842e-06,1.9679273849489295e-08,1.0222227429194677e-05,7.824229986027926e-11,3.740538940719721e-11,3.503414153375162e-07,1.4615494324726214e-09,9.121802532188061e-13,1.6482885339657537e-07,1.8634874956532985e-10,7.949785469492874e-13,1.792103375835795e-21,4.439346890958279e-14
8.444051749092905e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428399583100808,0.10236217477077114,0.017649885639677256,2.539493060461311e-05,0.0022239177536361983,0.011325978324324398,0.006391020345117829,5.9869422171551595e-05,2.8490235106616774e-12,0.0023537988474251425,5.6767236653273484e-11,0.00041426786731491656,2.776178619804849e-09,1.689039299397347e-05,4.81320453475081e-10,3.28569421612911e-11,5.904236936361836e-05,3.2617236744715176e-06,0.0073529445685528855,0.001588409903308212,0.0002679364176953449,1.013335533330834e-06,1.033550191726728e-08,9.661638319900741e-09,8.403669257265536e-12,1.7921233692658973e-07,2.796566717670191e-05,1.9195129592207754e-06,1.0024120333451974e-07,0.0002262924023332614,7.2945531587261714e-09,5.161420061429408e-06,1.9800788441190393e-08,1.0216176883168965e-05,7.888147633309823e-11,3.764424070018017e-11,3.536565321192542e-07,1.4601655586732364e-09,9.204316686349333e-13,1.6507976009825502e-07,1.8717644367845123e-10,8.021265349184956e-13,1.8235443197841707e-21,4.4792641764235024e-14
8.483795551676731e-07,0.16628943999999996,0.8585084662769803,0.0,0.0,0.4428519257140929,0.10232428149238916,0.017628487307303427,2.5607367920567782e-05,0.00223884223616362,0.011388895113251307,0.006430070083930468,5.995640252373612e-05,2.8941476536299836e-12,0.002354332501775377,5.6958249135581126e-11,0.00041449071791251204,2.781200859559262e-09,1.696371283723183e-05,4.845238333779806e-10,3.3098050600688977e-11,5.892123411182088e-05,3.290919776547252e-06,0.0073504185133523425,0.0015768545076429025,0.0002685669912290283,1.0083013332230653e-06,1.0325311963312447e-08,9.6621478774743e-09,8.451788193136914e-12,1.809468979882592e-07,2.8170987032219662e-05,1.930620510252548e-06,1.0091080151144157e-07,0.00022755838779271883,7.296404223588255e-09,5.207623382758637e-06,1.992231243825209e-08,1.0210110437919086e-05,7.952250459031715e-11,3.788283777320344e-11,3.5697748753344933e-07,1.4586653959114727e-09,9.286956672309937e-13,1.6532540013249557e-07,1.8799405545144182e-10,8.092714779172051e-13,1.85525921240565e-21,4.5191644733905625e-14
