Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35),OCX(21),CXHO(27),COX(37),HOOH(147),HOOHX(163),CH4O3(153),SX(168),SX(167),SX(137),OCO(154),SX(194),SX(193),SX(164),CH4O4(184)
0.00052266565291392,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21928370435231626,0.0,0.09350071880264109,4.744262809926384e-19,0.03642582856054723,0.025767211222749047,0.04227845718073602,0.0,0.011011610679562007,0.0,0.0,3.712295887498591e-07,0.0,0.06430952136569121,9.760378747490533e-07,0.0,1.2062480320670857e-05,0.0,1.7419512640419132e-05,3.3425935489174783e-09,0.0017822529202798252,1.4016011688817128e-11,5.569454777308738e-06,2.993620027280793e-12,3.209164781631648e-06,5.144526927232874e-05,2.9827136360932136e-06,0.06444174700477837,6.979559940714927e-06,1.538515710993743e-08,9.866656207723248e-06,5.152412665753716e-13,5.6171214090853615e-12,1.1451956264871026e-05,0.00024809716881490294,6.720202010152275e-08,1.2985409842787776e-06,3.5173554549966173e-10,1.243257178549894e-06,1.8866066964585242e-07,1.0094930702982328e-06,2.734412104836469e-10,1.3610396959164762e-06,6.719689075228547e-07,8.83252106347016e-08
0.0005250493763143877,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21908661955247055,0.0,0.0932231936112424,4.779029361495004e-19,0.03658497955805501,0.025819125311377533,0.04244448035443847,0.0,0.010990232775764977,0.0,0.0,3.722623487916416e-07,0.0,0.06416488843540964,9.76637212783538e-07,0.0,1.205908275459006e-05,0.0,1.736471506961069e-05,3.334616778775346e-09,0.0017824408019281662,1.3962770345654912e-11,5.566579573285761e-06,2.983063250355723e-12,3.203896290681361e-06,5.133891975172833e-05,2.9742474477353894e-06,0.0646386105252862,6.987336271027429e-06,1.5356687425469367e-08,9.900858853454482e-06,5.167992557108579e-13,5.601857973207069e-12,1.1486593892972706e-05,0.0002492545151086591,6.745482965631965e-08,1.3007817630778742e-06,3.520258317743382e-10,1.2507125463012616e-06,1.8855056429503233e-07,1.0105663053022912e-06,2.734858967830143e-10,1.3693502985018256e-06,6.761412664338179e-07,8.9013579601346e-08
0.0005274330997148554,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21889018841606656,0.0,0.09294648030775711,4.813817414007455e-19,0.036743791032344736,0.025870673185644413,0.04260997359930856,0.0,0.010968881434235295,0.0,0.0,3.7328884705334685e-07,0.0,0.06402075880388458,9.772301237370267e-07,0.0,1.2055621574263135e-05,0.0,1.7310175696396436e-05,3.3266660889733624e-09,0.001782616395611615,1.3909892681879654e-11,5.563732345995873e-06,2.972575718720363e-12,3.1986238585266585e-06,5.123278971194945e-05,2.9658077068772473e-06,0.06483483282801229,6.995009195308231e-06,1.5328211587076542e-08,9.934921875964534e-06,5.183487112980597e-13,5.5866414905293525e-12,1.1521041805908277e-05,0.0002504108702231658,6.770700989525204e-08,1.3030033096969714e-06,3.5231087905398087e-10,1.2581641337117867e-06,1.8843914900560878e-07,1.0116231207466242e-06,2.7352643777521037e-10,1.3776582545046643e-06,6.803123848640434e-07,8.970185671776291e-08
0.0005298168231153231,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21869440838811313,0.0,0.09267057651559835,4.848626170166979e-19,0.03690226299468425,0.025921857688523807,0.04277493862538768,0.0,0.010947557356154785,0.0,0.0,3.7430911461092896e-07,0.0,0.06387713006000877,9.778167246686352e-07,0.0,1.2052097692959898e-05,0.0,1.7255892952345573e-05,3.3187413658534335e-09,0.0017827798756607216,1.3857375095252661e-11,5.5609129153110685e-06,2.962156678951507e-12,3.193347715653228e-06,5.112687953825743e-05,2.9573944973319303e-06,0.06503041629260525,7.002579791194438e-06,1.5299731128448637e-08,9.968845793669497e-06,5.198896834308475e-13,5.5714721349373415e-12,1.155530111725581e-05,0.0002515662243341737,6.795856089297566e-08,1.3052057739014195e-06,3.525907430580934e-10,1.2656118612384406e-06,1.8832645172825408e-07,1.0126636934044705e-06,2.73562892530254e-10,1.3859634566907246e-06,6.844822068716916e-07,9.039001773753934e-08
0.0005322005465157908,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21849927692365226,0.0,0.092395479856723,4.883454841352924e-19,0.03706039547415518,0.025972681639648085,0.04293937714882231,0.0,0.010926261220088409,0.0,0.0,3.7532318250377793e-07,0.0,0.06373399980918709,9.783971306622944e-07,0.0,1.2048512011721667e-05,0.0,1.720186528084342e-05,3.3108424961783235e-09,0.001782931413950039,1.3805214033476812e-11,5.5581211043142176e-06,2.951805389570901e-12,3.1880680888748905e-06,5.102118959742227e-05,2.9490078966648674e-06,0.06522536329114123,7.010049125188205e-06,1.527124755156511e-08,1.000263112660111e-05,5.214222220180042e-13,5.556350068586854e-12,1.1589372936481613e-05,0.0002527205677619059,6.820948275636896e-08,1.3073893040103894e-06,3.5286547886691483e-10,1.2730556507607141e-06,1.882124999175442e-07,1.0136881982130905e-06,2.735953193722849e-10,1.3942657996583937e-06,6.886506773556325e-07,9.107803872798736e-08
0.0005345842699162585,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21830479148775322,0.0,0.09212118795185747,4.918302647540052e-19,0.03721818851727058,0.02602314783545224,0.043103290891450166,0.0,0.010904993682575055,0.0,0.0,3.7633108172946624e-07,0.0,0.0635913656731597,9.789714548669967e-07,0.0,1.2044865419524131e-05,0.0,1.7148091136979486e-05,3.302969367132964e-09,0.001783071179936579,1.3753405993286715e-11,5.55535673920568e-06,2.9415211207963938e-12,3.1827852013868372e-06,5.0915720238011514e-05,2.940647976384461e-06,0.06541967618809096,7.017418252761167e-06,1.524276232728123e-08,1.0036278396301463e-05,5.229463767796685e-13,5.541275442260358e-12,1.1623258368860822e-05,0.00025387389096921735,6.845977562388124e-08,1.3095540469166666e-06,3.531351409304482e-10,1.280495425558359e-06,1.8809732054148846e-07,1.0146968082898162e-06,2.7362377588810696e-10,1.4025651798122696e-06,6.928177420438935e-07,9.176589606741555e-08
0.0005369679933167261,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21811094955550764,0.0,0.0918476984207186,4.953168817218355e-19,0.03737564218759967,0.02607325904932004,0.04326668158039831,0.0,0.010883755378703045,0.0,0.0,3.7733284324104694e-07,0.0,0.06344922528982821,9.795398085294366e-07,0.0,1.2041158793451128e-05,0.0,1.709456898743758e-05,3.2951218663250743e-09,0.0017831993406967417,1.3701947519579053e-11,5.552619649242725e-06,2.9313031543047247e-12,3.1774992728162873e-06,5.081047179063315e-05,2.9323148021260135e-06,0.06561335734028818,7.024688218458376e-06,1.521427689590016e-08,1.0069788125722356e-05,5.244621972439786e-13,5.526248395706989e-12,1.1656958515403228e-05,0.00025502618455977897,6.870943966490473e-08,1.3117001481061214e-06,3.5339978307730895e-10,1.2879311102895167e-06,1.8798094009085168e-07,1.015689694948096e-06,2.7364831893559923e-10,1.4108614953370858e-06,6.969833474822856e-07,9.245356644239655e-08
0.0005393517167171938,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21791774861202312,0.0,0.09157500888222948,4.988052587313277e-19,0.03753275656539976,0.02612301803173133,0.04342955094769332,0.0,0.010862546922670687,0.0,0.0,3.783284979437703e-07,0.0,0.0633075763130852,9.801023010223673e-07,0.0,1.203739299886158e-05,0.0,1.7041297310386463e-05,3.2872998817871947e-09,0.0017833160609630313,1.3650835204552818e-11,5.5499096667064536e-06,2.9211507829951045e-12,3.1722105192741516e-06,5.070544456817619e-05,2.924008433830748e-06,0.06580640909689903,7.031860056001393e-06,1.5185792667748304e-08,1.0103160839126775e-05,5.259697327438769e-13,5.511269057971444e-12,1.1690474472781973e-05,0.0002561774392762804,6.89584750791467e-08,1.3138277516768498e-06,3.5365945852340994e-10,1.2953626309692235e-06,1.8786338458827329e-07,1.0166670277135356e-06,2.736690046521261e-10,1.4191546461719804e-06,7.011474410232018e-07,9.314102684503279e-08
0.0005417354401176615,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21772518615241587,0.0,0.09130311695473083,5.022953203106438e-19,0.0376895317472553,0.02617242751041011,0.0435919007298828,0.0,0.010841368908332458,0.0,0.0,3.7931807668907077e-07,0.0,0.06316641641264631,9.80659039886638e-07,0.0,1.2033568889538004e-05,0.0,1.6988274595372184e-05,3.279503301978383e-09,0.0017834215031607718,1.3600065686857017e-11,5.547226626803917e-06,2.9110633107585875e-12,3.166919153407212e-06,5.060063886612256e-05,2.91572892592144e-06,0.06599883379939296,7.038934788391582e-06,1.5157311023727472e-08,1.013639706199082e-05,5.274690324140275e-13,5.496337547724205e-12,1.1723807333264468e-05,0.0002573276459986578,6.920688209600526e-08,1.3159370003579923e-06,3.539142198805573e-10,1.3027899149482946e-06,1.8774467959719004e-07,1.0176289743399254e-06,2.7368588846291645e-10,1.4274445339851253e-06,7.053099708145867e-07,9.38282545702213e-08
0.0005441191635181292,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2175332596818036,0.0,0.09103202025618728,5.057869918156826e-19,0.037845967845723534,0.02622149019047424,0.04375373266766801,0.0,0.010820221909731082,0.0,0.0,3.8030161027180546e-07,0.0,0.06302574327388573,9.81210130867005e-07,0.0,1.202968730784765e-05,0.0,1.693549934321272e-05,3.271732015783588e-09,0.0017835158274430891,1.3549635650772495e-11,5.5445703675782796e-06,2.9010400522591126e-12,3.161625384446453e-06,5.0496054962813034e-05,2.9074763274713293e-06,0.06619063378151484,7.045913428012806e-06,1.512883331584775e-08,1.0169497320910624e-05,5.28960145187927e-13,5.48145397357578e-12,1.1756958184648742e-05,0.00025847679574234175,6.945466097397487e-08,1.3180280355282304e-06,3.541641191648706e-10,1.3102128908925653e-06,1.8762485023056618e-07,1.0185757008252458e-06,2.73699025089273e-10,1.4357310621486904e-06,7.094708857890724e-07,9.451522721291756e-08
0.0005465028869185969,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2173419667152975,0.0,0.09076171640438968,5.092801994222466e-19,0.038002064988987054,0.02627020875458602,0.043915048505547435,0.0,0.010799106481615773,0.0,0.0,3.8127912942928133e-07,0.0,0.06288555459767414,9.817556779275997e-07,0.0,1.2025749084913877e-05,0.0,1.6882970065892748e-05,3.263985912515269e-09,0.0017835991917256283,1.3499541825411188e-11,5.541940729921602e-06,2.891080332712552e-12,3.1563294182547036e-06,5.0391693119630314e-05,2.899250682368202e-06,0.06638181136925811,7.05279697673304e-06,1.5100360867777785e-08,1.0202462143511729e-05,5.304431197951699e-13,5.46661843437302e-12,1.1789928110202538e-05,0.0002596248796565268,6.970181200005044e-08,1.3201009972339778e-06,3.544092078050273e-10,1.3176314887625007e-06,1.8750392115943554e-07,1.0195073714276512e-06,2.7370846855678406e-10,1.4440141357141589e-06,7.136301356532812e-07,9.520192266540006e-08
0.0005488866103190645,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21715130477799302,0.0,0.09049220301715233,5.127748701182579e-19,0.03815782332051287,0.02631858586310315,0.04407584999147105,0.0,0.010778023159947192,0.0,0.0,3.822506648347389e-07,0.0,0.06274584810021973,9.822957832919324e-07,0.0,1.2021755040756985e-05,0.0,1.6830685286459973e-05,3.2562648819168483e-09,0.0017836717517216798,1.3449780983926093e-11,5.53933755750876e-06,2.8811834876730213e-12,3.1510314573778293e-06,5.0287553581299366e-05,2.891052029476277e-06,0.06657236888083923,7.059586426006283e-06,1.507189497537082e-08,1.0235292058357543e-05,5.319180047587972e-13,5.451831019505345e-12,1.1822718188603492e-05,0.000260771889022462,6.994833548912849e-08,1.3221560242072695e-06,3.5464953665045017e-10,1.3250456397931463e-06,1.8738191662126152e-07,1.0204241486814208e-06,2.737142722035355e-10,1.4522936613879752e-06,7.177876708772882e-07,9.58883191145388e-08
0.0005512703337195322,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2169612714049608,0.0,0.09022347771250594,5.162709316960267e-19,0.03831324299871802,0.026366624154231078,0.04423613887650463,0.0,0.010756972462389526,0.0,0.0,3.832162470927217e-07,0.0,0.06260662151291167,9.82830547496972e-07,0.0,1.2017705984432281e-05,0.0,1.6778643538924154e-05,3.2485688141605096e-09,0.0017837336609753463,1.3400349942732298e-11,5.536760696622878e-06,2.8713488628317576e-12,3.145731701092835e-06,5.0183636576237954e-05,2.8828804027914407e-06,0.06676230862667341,7.0662827569739245e-06,1.5043436907155175e-08,1.0267987594863256e-05,5.333848483928257e-13,5.437091809200883e-12,1.1855329493884966e-05,0.0002619178152517639,7.019423178344428e-08,1.3241932538833424e-06,3.5488515597932635e-10,1.332455276474431e-06,1.872588604281184e-07,1.0213261934128762e-06,2.7371648868810906e-10,1.4605695475075313e-06,7.219434426842438e-07,9.657439503906408e-08
0.0005531714195516071,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21681016340173317,0.0,0.09000972509154018,5.190600874291103e-19,0.03843695189481383,0.026404694918720915,0.04436360747400708,0.0,0.010740207663838723,0.0,0.0,3.839820791109911e-07,0.0,0.06249592691773534,9.832532744903917e-07,0.0,1.201443785098957e-05,0.0,1.6737312024836347e-05,3.2424488056395356e-09,0.0017837755022663902,1.3361161606387965e-11,5.534724337021917e-06,2.8635496432168302e-12,3.14150384200385e-06,5.0100919521014e-05,2.8763826946368216e-06,0.06691334959794938,7.071557170628297e-06,1.5020747243970203e-08,1.0293967229661111e-05,5.345489652839694e-13,5.425371478773379e-12,1.1881210490793658e-05,0.00026283094131018396,7.038989160910826e-08,1.3258053354547458e-06,3.55069726477297e-10,1.3383613880129627e-06,1.871599815214827e-07,1.0220351455309766e-06,2.737157199282559e-10,1.4671671282462036e-06,7.252564903670878e-07,9.712131575558226e-08
0.0005550725053836819,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21665945239478782,0.0,0.08979647100841519,5.218500465328489e-19,0.038560445594327024,0.026442553159787576,0.044490752037669196,0.0,0.010723464179763796,0.0,0.0,3.847441595097868e-07,0.0,0.062385534999678374,9.836727165145407e-07,0.0,1.2011135635038874e-05,0.0,1.6696133432380966e-05,3.2363445498625038e-09,0.0017838107413329868,1.3322179466775842e-11,5.532704541362573e-06,2.855789266327356e-12,3.137275063702445e-06,5.001834424387893e-05,2.869902207991992e-06,0.06706400026806358,7.076773461980871e-06,1.4998063965554787e-08,1.0319861999494098e-05,5.357080223853919e-13,5.413681886665358e-12,1.1906978999459458e-05,0.0002637433688222303,7.058515294047033e-08,1.3274062521602794e-06,3.55251358080884e-10,1.3442645529555306e-06,1.8706046027739073e-07,1.0227349082265849e-06,2.7371272869916976e-10,1.4737622917745257e-06,7.285683618295342e-07,9.766800845227498e-08
0.0005569735912157568,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2165091371473621,0.0,0.08958371425559675,5.246407734595985e-19,0.038683724197251926,0.026480200185793674,0.044617573459210524,0.0,0.010706742248917843,0.0,0.0,3.855025037131979e-07,0.0,0.06227544462832898,9.84088922319105e-07,0.0,1.2007799732379214e-05,0.0,1.665510703264989e-05,3.23025599171041e-09,0.0017838394531789772,1.3283401966289997e-11,5.5307012352293034e-06,2.848067413615239e-12,3.1330454629201627e-06,4.9935910838913965e-05,2.8634389538175843e-06,0.06721426179828915,7.081932114879286e-06,1.4975387679295394e-08,1.0345672173872411e-05,5.368620439136531e-13,5.402023061733771e-12,1.1932635558225279e-05,0.0002646550936054503,7.078001598711088e-08,1.3289960719856748e-06,3.5543007553285637e-10,1.3501647387247443e-06,1.8696030821294817e-07,1.0234255607854238e-06,2.7370754080350896e-10,1.480354993766815e-06,7.318790333332636e-07,9.821446260445423e-08
0.0005586845684646242,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21637419078012463,0.0,0.08939265739772982,5.271530550555643e-19,0.03879449111944633,0.02651390299464177,0.044731437189740084,0.0,0.01069171113107405,0.0,0.0,3.8618183177581575e-07,0.0,0.062176620187037554,9.844607803281434e-07,0.0,1.2004768941581766e-05,0.0,1.661831279868627e-05,3.224789665421462e-09,0.0017838597743874392,1.3248675908168836e-11,5.528912297536449e-06,2.841150424137277e-12,3.1292381979294086e-06,4.9861842147876515e-05,2.85763676646367e-06,0.06734916541811094,7.086526018263499e-06,1.495498549362485e-08,1.0368829224633824e-05,5.378963778183698e-13,5.391556446392333e-12,1.1955631187321171e-05,0.0002654750416609897,7.095505237714505e-08,1.3304174777832192e-06,3.555884499126267e-10,1.3554723321855798e-06,1.8686964139286428e-07,1.0240394239127337e-06,2.737010146610646e-10,1.486286284815912e-06,7.348575923359947e-07,9.870605877917675e-08
0.0005602244479886048,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21625301153858162,0.0,0.08922104908859531,5.294145947892017e-19,0.03889403252401561,0.026544090923955283,0.04483369191141328,0.0,0.01067819834857953,0.0,0.0,3.8679065945297595e-07,0.0,0.06208788557297817,9.847932732063325e-07,0.0,1.2002018404982118e-05,0.0,1.6585302453094983e-05,3.2198807720845156e-09,0.0017838736386577316,1.3217562191633907e-11,5.5273135789180324e-06,2.8349514079782375e-12,3.125811212790915e-06,4.979527868981326e-05,2.8524267431702084e-06,0.067470310675171,7.090621233007858e-06,1.49366291365796e-08,1.038961233317635e-05,5.38823822146562e-13,5.382157831675566e-12,1.1976250416196751e-05,0.00026621250291210063,7.111230958633021e-08,1.3316891449840394e-06,3.5572900029824045e-10,1.3602470617656893e-06,1.8678761900055897e-07,1.0245856929540849e-06,2.7369365276350014e-10,1.491622685768409e-06,7.375374341972899e-07,9.914831671210025e-08
0.0005617643275125854,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2161320897690349,0.0,0.0890497649321054,5.316765761131463e-19,0.03899343299963265,0.026574142572811127,0.044935736207513434,0.0,0.010664700109864029,0.0,0.0,3.8739706313876467e-07,0.0,0.061999346813144424,9.851237273396266e-07,0.0,1.199924645654065e-05,0.0,1.6552390679141876e-05,3.2149820805222684e-09,0.0017838833510722715,1.3186580022824923e-11,5.525725550054813e-06,2.8287771135372166e-12,3.1223838559166404e-06,4.972880846091104e-05,2.847228039905448e-06,0.0675912026718645,7.094679478309705e-06,1.491827841343139e-08,1.0410340418535395e-05,5.3974800540421e-13,5.372779443865111e-12,1.1996797145516788e-05,0.0002669494958304938,7.126930588687095e-08,1.3329536507723388e-06,3.5586768198560295e-10,1.3650197803503549e-06,1.8670520268196366e-07,1.0251261236258525e-06,2.736848946517428e-10,1.4969573949342096e-06,7.40216447503797e-07,9.95903997953952e-08
0.000563304207036566,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2160114248219317,0.0,0.0888788042873454,5.339389807338165e-19,0.039092692609918905,0.026604058619863268,0.04503757055325154,0.0,0.010651216529233246,0.0,0.0,3.8800105096948567e-07,0.0,0.06191100331805222,9.854521674051265e-07,0.0,1.1996453298613155e-05,0.0,1.651957709762078e-05,3.210093561776713e-09,0.0017838889499206688,1.31557286049782e-11,5.524148173293008e-06,2.8226273787037902e-12,3.1189561763357075e-06,4.966243149934029e-05,2.8420406592271017e-06,0.06771184201920034,7.0987010036478166e-06,1.4899933627495364e-08,1.0431013624312132e-05,5.406689402909519e-13,5.363421292123283e-12,1.2017271657600463e-05,0.00026768601828890717,7.14260414094203e-08,1.3342110303308818e-06,3.560045077075122e-10,1.3697904715344901e-06,1.8662239825480316e-07,1.0256607567930193e-06,2.7367475353861214e-10,1.5022903899414134e-06,7.428946201895606e-07,1.0003230265287905e-07
0.0005648440865605466,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21589101604944386,0.0,0.0887081665136366,5.362017904893007e-19,0.03919181142075143,0.026633839740079865,0.04513919542404598,0.0,0.010637747718305827,0.0,0.0,3.8860263106683883e-07,0.0,0.06182285450069718,9.85778617813889e-07,0.0,1.1993639131810363e-05,0.0,1.6486861331125914e-05,3.2052151869657155e-09,0.0017838904731501523,1.3125007148075323e-11,5.52258141140285e-06,2.8165020429206445e-12,3.1155282225570857e-06,4.9596147840667115e-05,2.8368646030019722e-06,0.06783222932680631,7.102686056815393e-06,1.4881595077867139e-08,1.0451632094167815e-05,5.415866394677722e-13,5.354083384307013e-12,1.2037674233907954e-05,0.00026842206818098444,7.158251628878766e-08,1.3354613186350323e-06,3.5613949010569256e-10,1.3745591191109113e-06,1.8653921147116398e-07,1.0261896330406781e-06,2.7366324252732295e-10,1.5076216486766897e-06,7.455719403088215e-07,1.0047401995617328e-07
0.0005663839660845272,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21577086280546606,0.0,0.08853785097055411,5.384649873485283e-19,0.03929078950023021,0.026663486604760738,0.045240611295492436,0.0,0.010624293786058947,0.0,0.0,3.892018115369804e-07,0.0,0.0617348997765391,9.86103102717926e-07,0.0,1.1990804155010012e-05,0.0,1.6454243004041296e-05,3.2003469272826924e-09,0.0017838879583688928,1.3094414868763732e-11,5.521025227556507e-06,2.8104009471641966e-12,3.1121000425752317e-06,4.952995751790651e-05,2.8316998724201354e-06,0.06795236520292705,7.106634883930945e-06,1.486326305947114e-08,1.0472195971815721e-05,5.425011155568233e-13,5.344765726994706e-12,1.205800515503649e-05,0.0002691576434211006,7.173873066388114e-08,1.3367045504545001e-06,3.562726417315923e-10,1.3793257070683916e-06,1.8645564801827921e-07,1.02671279267577e-06,2.736503746123352e-10,1.5129511492828403e-06,7.482483960349723e-07,1.0091554642440142e-07
0.0005679238456085078,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21565096444561418,0.0,0.08836785701794521,5.407285534104485e-19,0.039389626918646024,0.02669299988155493,0.04534181864333459,0.0,0.01061085483887305,0.0,0.0,3.8979860047080713e-07,0.0,0.06164713856348666,9.864256460086536e-07,0.0,1.1987948565371489e-05,0.0,1.6421721742530477e-05,3.1954887539967027e-09,0.0017838814428493266,1.3063950990282971e-11,5.519479585320681e-06,2.804323933925599e-12,3.1086716838754554e-06,4.9463860561565554e-05,2.8265464680088913e-06,0.06807225025442261,7.1105477294491585e-06,1.4844937863110362e-08,1.0492705401013277e-05,5.434123811412571e-13,5.3354683255111685e-12,1.2078264700716566e-05,0.0002698927419441915,7.189468467765143e-08,1.3379407603550635e-06,3.564039750471728e-10,1.3840902195897304e-06,1.8637171351930233e-07,1.0272302757288294e-06,2.7363616268020255e-10,1.51827887015639e-06,7.50923975659525e-07,1.0135687682388741e-07
0.0005694637251324884,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21553132032722416,0.0,0.08819818401594691,5.429924709032087e-19,0.03948832374844842,0.02672238023447824,0.04544281794343494,0.0,0.010597430980576224,0.0,0.0,3.903930059436651e-07,0.0,0.06155957028188207,9.867462713214414e-07,0.0,1.198507255835288e-05,0.0,1.6389297174526163e-05,3.1906406384525895e-09,0.0017838709635314449,1.3033614742394839e-11,5.51794444866055e-06,2.7982708471916197e-12,3.105243193438208e-06,4.939785699965268e-05,2.8214043896465605e-06,0.06819188508676653,7.1144248361717096e-06,1.4826619775516646e-08,1.0513160525554228e-05,5.443204487650567e-13,5.326191183953673e-12,1.2098453149808242e-05,0.0002706273617055824,7.205037847703544e-08,1.3391699827002832e-06,3.565335024256919e-10,1.3888526410498417e-06,1.862874135340761e-07,1.0277421219557174e-06,2.736206195104145e-10,1.5236047899451844e-06,7.535986675910835e-07,1.0179800596785484e-07
0.000571003604656469,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21541192980934976,0.0,0.08802883132500375,5.452567221833385e-19,0.039586880064214056,0.02675162832393074,0.04554360967174619,0.0,0.01058402231248795,0.0,0.0,3.9098503601487366e-07,0.0,0.06147219435448596,9.870650020396663e-07,0.0,1.198217632772508e-05,0.0,1.6356968929719977e-05,3.185802552070889e-09,0.001783856557026038,1.300340536131101e-11,5.51641978192992e-06,2.7922415324258507e-12,3.1018146177435332e-06,4.9331946857703496e-05,2.8162736365760477e-06,0.06831127030404435,7.1182664452580065e-06,1.4808309079398662e-08,1.053356148926091e-05,5.452253309328766e-13,5.316934305217355e-12,1.2118570780297546e-05,0.00027136150068081855,7.220581221290055e-08,1.3403922516532e-06,3.5666123615247834e-10,1.393612956013853e-06,1.8620275355989203e-07,1.0282483708393547e-06,2.736037577762333e-10,1.5289288875460103e-06,7.562724603543263e-07,1.0223892871612664e-07
0.0005725434841804497,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21529279225276132,0.0,0.08785979830588493,5.475212897349366e-19,0.039685295942615516,0.02678074480671434,0.04564419430428339,0.0,0.010570628933462053,0.0,0.0,3.9157469872755953e-07,0.0,0.061385010206462386,9.873818612958057e-07,0.0,1.1979260065585535e-05,0.0,1.63247366395523e-05,3.18097446634792e-09,0.0017838382596179116,1.2973322089622158e-11,5.51490554986399e-06,2.786235836550408e-12,3.098386002775928e-06,4.9266130158814484e-05,2.8111542074181623e-06,0.06843040650895194,7.122072796235934e-06,1.4790006053489797e-08,1.0553908435976715e-05,5.461270401098917e-13,5.307697691019603e-12,1.2138617869293133e-05,0.0002720951568654977,7.236098603999014e-08,1.3416076011780139e-06,3.567871884257008e-10,1.3983711492352338e-06,1.8611773903223903e-07,1.028749061591448e-06,2.7358559004552707e-10,1.534251142102236e-06,7.589453425889962e-07,1.0267963997482562e-07
0.0005740833637044303,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21517390701994402,0.0,0.08769108431970142,5.497861561688618e-19,0.03978357146239052,0.02680973033605035,0.04574457231709648,0.0,0.010557250939928818,0.0,0.0,3.9216200210843747e-07,0.0,0.06129801726536407,9.876968719750834e-07,0.0,1.1976323962373616e-05,0.0,1.6292599937202204e-05,3.176156352855828e-09,0.001783816107269066,1.2943364176229574e-11,5.513401717578478e-06,2.780253607927873e-12,3.0949573940290548e-06,4.9200406923667115e-05,2.8060461001846513e-06,0.06854929430279418,7.1258441270125015e-06,1.4771710972595879e-08,1.0574201509558654e-05,5.470255887216516e-13,5.298481341924473e-12,1.2158594693023026e-05,0.0002728283282751036,7.251590011686886e-08,1.3428160650417395e-06,3.569113713571243e-10,1.403127205653941e-06,1.8603237532554008e-07,1.0292442331542058e-06,2.7356612878159573e-10,1.5395715330014794e-06,7.616173030489057e-07,1.0312013469607584e-07
0.0005756232432284109,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.21505527347509595,0.0,0.08752268872792264,5.520513042219298e-19,0.039881706704311466,0.026838585561596982,0.045844744186243604,0.0,0.010543888425936386,0.0,0.0,3.927469541675015e-07,0.0,0.06121121496111768,9.880100567188222e-07,0.0,1.1973368206885121e-05,0.0,1.6260558457577447e-05,3.171348183242566e-09,0.001783790135621839,1.2913530876276518e-11,5.511908250563188e-06,2.7742946963434176e-12,3.091528836510196e-06,4.913477717055379e-05,2.8009493122909913e-06,0.06866793428548343,7.129580673884472e-06,1.4753424107642e-08,1.059444085387007e-05,5.479209891539446e-13,5.289285257366588e-12,1.2178501526831603e-05,0.00027356101294484015,7.267055460586927e-08,1.3440176768158468e-06,3.570337969728614e-10,1.4078811103945918e-06,1.8594666775387907e-07,1.0297339242020587e-06,2.7354538634399444e-10,1.5448900398732952e-06,7.642883306009478e-07,1.0356040787770471e-07
