Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57)
3.004239222976435e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285552776198152,0.0,0.17647058700551166,0.0,0.0,6.6113514495488375e-18,3.4832960308891466e-32,0.0,2.2941305284446924e-20,0.0,0.0,1.7868583094502505e-17,0.0,0.11763988609189222,1.0085851874034443e-34,0.0,0.0,0.0,7.166939417467006e-06,5.988976556798725e-09,6.968690355267466e-09,8.537081105015255e-11,6.883319575262728e-09
3.082906850834054e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555260600582416,0.0,0.17647058700551346,0.0,0.0,7.144415314635313e-18,3.8676060648224893e-32,0.0,2.4814579799102042e-20,0.0,0.0,1.8816536211835317e-17,0.0,0.11763971589956075,1.149548796333727e-34,0.0,0.0,0.0,7.33694928052488e-06,5.988972985489105e-09,7.151158763218802e-09,8.537072652907226e-11,7.065788069745476e-09
3.161574478691673e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855524366558924,0.0,0.1764705870055152,0.0,0.0,7.70538802911208e-18,4.282872229097805e-32,0.0,2.678714800921107e-20,0.0,0.0,1.9788983796101584e-17,0.0,0.11763954654962534,1.305850619809981e-34,0.0,0.0,0.0,7.506116748032011e-06,5.9889694326076046e-09,7.3336266680533035e-09,8.537064312644623e-11,7.2482560600730535e-09
3.2402421065492924e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555226814418255,0.0,0.176470587005517,0.0,0.0,8.294981600338668e-18,4.7307138196409184e-32,0.0,2.886157380971396e-20,0.0,0.0,2.0785925478979432e-17,0.0,0.11763937803791193,1.4787096206964857e-34,0.0,0.0,0.0,7.674445994040127e-06,5.988965897928632e-09,7.5160940721477e-09,8.53705608349983e-11,7.430723548630877e-09
3.3189097344069116e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855521004665414,0.0,0.17647058700551876,0.0,0.0,8.913908028592343e-18,5.212791411646316e-32,0.0,3.104042107573424e-20,0.0,0.0,2.1807360892470474e-17,0.0,0.11763921036026716,1.669407695040306e-34,0.0,0.0,0.0,7.84194117191855e-06,5.988962379839517e-09,7.698560977866927e-09,8.53704796490969e-11,7.613190537790934e-09
3.397577362264531e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555193361883613,0.0,0.17647058700552049,0.0,0.0,9.56287930710319e-18,5.730806859257586e-32,0.0,3.3326253662644196e-20,0.0,0.0,2.285328966889822e-17,0.0,0.1176390435125582,1.8792912559158584e-34,0.0,0.0,0.0,8.008606414456683e-06,5.988958879461265e-09,7.881027387564182e-09,8.537039956433132e-11,7.795657029912258e-09
3.47624499012215e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855517675969542,0.0,0.17647058700552223,0.0,0.0,1.0242607422089011e-17,6.286503295246489e-32,0.0,3.5721635406216524e-20,0.0,0.0,2.39237114409065e-17,0.0,0.11763887749067277,2.1097728172533528e-34,0.0,0.0,0.0,8.174445833966035e-06,5.9889553967588025e-09,8.063493303580993e-09,8.537032057540337e-11,7.978123027343087e-09
3.554912617979769e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555160239680394,0.0,0.17647058700552398,0.0,0.0,1.095380435279e-17,6.881665130697088e-32,0.0,3.8229130122790425e-20,0.0,0.0,2.5018625841457875e-17,0.0,0.11763871229051892,2.362332577644163e-34,0.0,0.0,0.0,8.339463522381725e-06,5.98895193086248e-09,8.245958728247278e-09,8.53702426762484e-11,8.160588532420814e-09
3.6335802458373885e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555143801431354,0.0,0.17647058700552568,0.0,0.0,1.1697182071503154e-17,7.518118054695259e-32,0.0,4.085130160940166e-20,0.0,0.0,2.613803250383208e-17,0.0,0.11763854790802498,2.638520004120002e-34,0.0,0.0,0.0,8.503663551363432e-06,5.988948482210235e-09,8.428423663881372e-09,8.537016586132859e-11,8.343053547470748e-09
3.712247873695008e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855512744454315,0.0,0.1764705870055274,0.0,0.0,1.24734525436165e-17,8.197729034020306e-32,0.0,4.359071364388971e-20,0.0,0.0,2.7281931061624475e-17,0.0,0.1176383843391395,2.9399554159087457e-34,0.0,0.0,0.0,8.66704997239585e-06,5.988945050824968e-09,8.610888112790137e-09,8.537009012564422e-11,8.525518074806155e-09
3.790915501552627e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855511116861265,0.0,0.17647058700552912,0.0,0.0,1.328332772764307e-17,8.9224063128369e-32,0.0,4.6449929985010814e-20,0.0,0.0,2.845032114874448e-17,0.0,0.11763822157983106,3.268331568169821e-34,0.0,0.0,0.0,8.82962681688863e-06,5.988941636228643e-09,8.793352077268962e-09,8.53700154639501e-11,8.707982116729101e-09
3.869583129410246e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855509497323872,0.0,0.17647058700553084,0.0,0.0,1.4127519575254727e-17,9.694099412388057e-32,0.0,4.943151437256302e-20,0.0,0.0,2.964320239941402e-17,0.0,0.11763805962608818,3.625415235708869e-34,0.0,0.0,0.0,8.991398096275877e-06,5.988938238550401e-09,8.975815559601877e-09,8.536994187069934e-11,8.890445675530563e-09
3.948250757267865e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855507885802217,0.0,0.1764705870055325,0.0,0.0,1.5006740031315717e-17,1.0514799130690485e-31,0.0,5.2538030527512784e-20,0.0,0.0,3.0860574448166047e-17,0.0,0.11763789847391933,4.013048796670381e-34,0.0,0.0,0.0,9.152367802115124e-06,5.988934857794382e-09,9.158278562061551e-09,8.536986934051627e-11,9.072908753490023e-09
4.0269183851254845e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855506282256586,0.0,0.1764705870055342,0.0,0.0,1.5921701033916044e-17,1.1386537542232573e-31,0.0,5.577204215211697e-20,0.0,0.0,3.210243692984293e-17,0.0,0.11763773811935273,4.433151816208203e-34,0.0,0.0,0.0,9.312539906185833e-06,5.9889314936852325e-09,9.3407410869094e-09,8.536979786826034e-11,9.255371352875443e-09
4.105586012983104e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855504686647455,0.0,0.1764705870055359,0.0,0.0,1.6873114514404637e-17,1.2311387997674415e-31,0.0,5.91361129300412e-20,0.0,0.0,3.336878947959501e-17,0.0,0.11763757855843628,4.8877226301347325e-34,0.0,0.0,0.0,9.471918360587368e-06,5.988928146222692e-09,9.523203136395607e-09,8.53697274487424e-11,9.437833475943617e-09
4.184253640840723e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855503098935501,0.0,0.17647058700553753,0.0,0.0,1.7861692397422262e-17,1.3291465123549528e-31,0.0,6.263280652647724e-20,0.0,0.0,3.465963173287903e-17,0.0,0.11763741978723745,5.378839928549333e-34,0.0,0.0,0.0,9.630507097836532e-06,5.988924815382448e-09,9.705664712759198e-09,8.536965807666746e-11,9.620295124940289e-09
4.262921268698342e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855501519081593,0.0,0.1764705870055392,0.0,0.0,1.8888146600934312e-17,1.4328924821968192e-31,0.0,6.626468658826083e-20,0.0,0.0,3.59749633254567e-17,0.0,0.11763726180184321,5.908664339446011e-34,0.0,0.0,0.0,9.788310030964583e-06,5.988921500990933e-09,9.888125818228089e-09,8.536958974680373e-11,9.802756302100018e-09
4.42025652441358e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285549838279236,0.0,0.17647058700554247,0.0,0.0,2.1057531608120696e-17,1.6584821921000284e-31,0.0,7.394426060414178e-20,0.0,0.0,3.8679093073055294e-17,0.0,0.11763694817291322,7.093496201582062e-34,0.0,0.0,0.0,1.0101574040132296e-05,5.98891492136124e-09,1.0253046625338209e-08,8.536945619310319e-11,1.0167677249791383e-08
4.561858254557294e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855495586617967,0.0,0.17647058700554544,0.0,0.0,2.3146656956179142e-17,1.8833850800492754e-31,0.0,8.134393306330947e-20,0.0,0.0,4.119655973842974e-17,0.0,0.11763666855546795,8.315632246728165e-34,0.0,0.0,0.0,1.0380863058267174e-05,5.988909055240602e-09,1.0581473763402386e-08,8.536933950787585e-11,1.0496104511221703e-08
4.703459984701008e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554928153038917,0.0,0.17647058700554835,0.0,0.0,2.536957302915217e-17,2.130421429870043e-31,0.0,8.922147867921077e-20,0.0,0.0,4.379336621226036e-17,0.0,0.11763639142405449,9.7006938839573e-34,0.0,0.0,0.0,1.0657666046070988e-05,5.988903241195349e-09,1.0909899409914341e-08,8.536922612002874e-11,1.0824530278148386e-08
4.845061714844722e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855490068628845,0.0,0.17647058700555124,0.0,0.0,2.7730431495482885e-17,2.400997805715648e-31,0.0,9.759184799181963e-20,0.0,0.0,4.6469510381139215e-17,0.0,0.117636116756544,1.126445335596208e-33,0.0,0.0,0.0,1.0932005132390542e-05,5.988897479002449e-09,1.1238323577472806e-08,8.536911599997812e-11,1.115295456320803e-08
4.986663444988436e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855487346373509,0.0,0.1764705870055541,0.0,0.0,3.023338395608009e-17,2.696564098888714e-31,0.0,1.0646999135760513e-19,0.0,0.0,4.922499013474178e-17,0.0,0.11763584453100456,1.302366939260932e-33,0.0,0.0,0.0,1.1203902249097048e-05,5.9888917680379415e-09,1.1566746278564232e-08,8.53690091187411e-11,1.1481377378924315e-08
5.12826517513215e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855484648320516,0.0,0.17647058700555693,0.0,0.0,3.288258194490302e-17,3.018613527312282e-31,0.0,1.1587085895164178e-19,0.0,0.0,5.2059803365799884e-17,0.0,0.11763557472569959,1.4996117130898688e-33,0.0,0.0,0.0,1.1473379132839798e-05,5.9888861076658814e-09,1.1895167525563764e-08,8.536890544759823e-11,1.1809798737709399e-08
5.269866905275864e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554819742544363,0.0,0.17647058700555973,0.0,0.0,3.5682176929539166e-17,3.3686826350070993e-31,0.0,1.2580940076969717e-19,0.0,0.0,5.497394797007468e-17,0.0,0.11763530731908581,1.7200618034263194e-33,0.0,0.0,0.0,1.1740457326783965e-05,5.9888804977564e-09,1.2223587330736273e-08,8.536880495784379e-11,1.213821865186512e-08
5.4114686354195783e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554793239617543,0.0,0.1764705870055625,0.0,0.0,3.863632031177574e-17,3.748351291574899e-31,0.0,1.3630056663029631e-19,0.0,0.0,5.796742184632999e-17,0.0,0.11763504228981189,1.9657069811237206e-33,0.0,0.0,0.0,1.2005158182333083e-05,5.98887493779046e-09,1.2552005706237295e-08,8.536870762108954e-11,1.2466637133583677e-08
5.5530703655632924e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554766972308554,0.0,0.17647058700556525,0.0,0.0,4.1749163428164506e-17,4.159242691687729e-31,0.0,1.473593061767613e-19,0.0,0.0,6.104022289630577e-17,0.0,0.11763477961671642,2.2386476333486043e-33,0.0,0.0,0.0,1.2267502860835921e-05,5.988869427032616e-09,1.2880422664114039e-08,8.536861340935486e-11,1.2795054194948528e-08
5.6946720957070065e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855474093852012,0.0,0.17647058700556797,0.0,0.0,4.5024857550580223e-17,4.603023354583151e-31,0.0,1.5900056887922874e-19,0.0,0.0,6.419234902469196e-17,0.0,0.11763451927882641,2.5410977553218183e-33,0.0,0.0,0.0,1.2527512335278174e-05,5.988863965382701e-09,1.3208838216306341e-08,8.53685222948191e-11,1.3123469847935595e-08
5.836273825850721e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554715136173586,0.0,0.17647058700557067,0.0,0.0,4.846755388677271e-17,5.081403123565244e-31,0.0,1.712393040366436e-19,0.0,0.0,6.74237981391025e-17,0.0,0.11763426125535555,2.8753879419990467e-33,0.0,0.0,0.0,1.2785207391959097e-05,5.988858552437805e-09,1.353725237464761e-08,8.536843424982268e-11,1.3451884104414226e-08
5.977875555994435e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554689563208835,0.0,0.1764705870055734,0.0,0.0,5.208140358091268e-17,5.596135165511341e-31,0.0,1.8409046077873093e-19,0.0,0.0,7.073456815004945e-17,0.0,0.11763400552570256,3.24396837969178e-33,0.0,0.0,0.0,1.30406086321533e-05,5.988853187351046e-09,1.3865665150865798e-08,8.536834924704129e-11,1.3780296976147961e-08
6.119477286138149e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855466421758407,0.0,0.17647058700557605,0.0,0.0,5.587055771413152e-17,6.149015970384433e-31,0.0,1.9756898806794492e-19,0.0,0.0,7.412465697091758e-17,0.0,0.11763375206944955,3.649411837629458e-33,0.0,0.0,0.0,1.3293736473757702e-05,5.988847870017909e-09,1.4194076556584318e-08,8.536826725943202e-11,1.4108708474795531e-08
6.261079016281863e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554639097275686,0.0,0.1764705870055787,0.0,0.0,5.983916730505469e-17,6.741885350751205e-31,0.0,2.1168983470139595e-19,0.0,0.0,7.759406251793904e-17,0.0,0.11763350086636032,4.094416659463659e-33,0.0,0.0,0.0,1.354461115292384e-05,5.988842600200327e-09,1.4522486603322989e-08,8.53681882601181e-11,1.4437118611911897e-08
6.402680746425577e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855461420027807,0.0,0.1764705870055813,0.0,0.0,6.399138331032918e-17,7.376626441305634e-31,0.0,2.2646794931275623e-19,0.0,0.0,8.114278271016823e-17,0.0,0.11763325189637887,4.5818097547152565e-33,0.0,0.0,0.0,1.3793252725675643e-05,5.9888373769485e-09,1.4850895302498955e-08,8.536811222245587e-11,1.4765527398949125e-08
6.544282476569291e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855458952460348,0.0,0.17647058700558388,0.0,0.0,6.833135662514512e-17,8.05516569839808e-31,0.0,2.4191828037414317e-19,0.0,0.0,8.477081546945702e-17,0.0,0.11763300513962766,5.114549590165513e-33,0.0,0.0,0.0,1.4039681069512777e-05,5.988832200096378e-09,1.5179302665427604e-08,8.53680391200949e-11,1.5093934847257214e-08
6.685884206713006e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855456506828185,0.0,0.17647058700558643,0.0,0.0,7.286323808375098e-17,8.779472899569784e-31,0.0,2.580557761979807e-19,0.0,0.0,8.84781587204301e-17,0.0,0.1176327605764061,5.6957291811920766e-33,0.0,0.0,0.0,1.4283915884999734e-05,5.988827069610197e-09,1.5507708703323467e-08,8.536796892690838e-11,1.542234096808509e-08
6.82748593685672e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855454082936065,0.0,0.17647058700558896,0.0,0.0,7.75911784599636e-17,9.551561143092755e-31,0.0,2.748953849388418e-19,0.0,0.0,9.226481039046053e-17,0.0,0.11763251818718905,6.328579083050744e-33,0.0,0.0,0.0,1.4525976697340801e-05,5.988821984465007e-09,1.583611342730112e-08,8.536790161696514e-11,1.5750745772581535e-08
6.969087667000434e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855451680590476,0.0,0.1764705870055915,0.0,0.0,8.251932846767178e-17,1.037348684751493e-30,0.0,2.9245205459526724e-19,0.0,0.0,9.613076840964554e-17,0.0,0.11763227795262503,7.016470382103825e-33,0.0,0.0,0.0,1.476588285794098e-05,5.988816944362556e-09,1.616451684837608e-08,8.53678371645835e-11,1.6079149271796027e-08
7.110689397144148e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554492995996256,0.0,0.176470587005594,0.0,0.0,8.765183876133448e-17,1.1247349751210628e-30,0.0,3.107407330115653e-19,0.0,0.0,1.0007603071078267e-16,0.0,0.11763203985353488,7.762917686995965e-33,0.0,0.0,0.0,1.5003653545953028e-05,5.9888119495027035e-09,1.6492918977465676e-08,8.536777554433234e-11,1.640755147667958e-08
7.252291127287862e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855446939773429,0.0,0.17647058700559648,0.0,0.0,9.299285993647317e-17,1.2175292911936117e-30,0.0,3.2977636787959043e-19,0.0,0.0,1.0410059522934587e-16,0.0,0.11763180387091016,8.571582119778287e-33,0.0,0.0,0.0,1.523930776981072e-05,5.988806998839041e-09,1.6821319825389947e-08,8.536771673098756e-11,1.673595239808573e-08
7.393892857431576e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855444600923492,0.0,0.17647058700559892,0.0,0.0,9.854654253015873e-17,1.315950270639039e-30,0.0,3.4957390674050213e-19,0.0,0.0,1.0820445990346202e-16,0.0,0.11763156998591162,9.446274306981713e-33,0.0,0.0,0.0,1.547286436874847e-05,5.988802091860272e-09,1.714971940287246e-08,8.536766069953963e-11,1.7064352046771323e-08
7.53549458757529e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855442282863103,0.0,0.17647058700560134,0.0,0.0,1.0431703702149269e-16,1.4202208829780944e-30,0.0,3.70148296986503e-19,0.0,0.0,1.123876226738876e-16,0.0,0.1176313381798677,1.039095737064025e-32,0.0,0.0,0.0,1.5704342014307416e-05,5.988797229008849e-09,1.7478117720541243e-08,8.536760742521883e-11,1.7392750433397426e-08
7.677096317719004e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554399854072054,0.0,0.17647058700560378,0.0,0.0,1.1030849383208286e-16,1.5305684295394598e-30,0.0,3.9151448586255755e-19,0.0,0.0,1.166500814839854e-16,0.0,0.11763110843427312,1.140974991926507e-32,0.0,0.0,0.0,1.5933759211828125e-05,5.988792409299661e-09,1.780651478892956e-08,8.536755688347878e-11,1.772114756853013e-08
7.818698047862718e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855437708372395,0.0,0.17647058700560617,0.0,0.0,1.1652506332651375e-16,1.6472245434173248e-30,0.0,4.136874204680913e-19,0.0,0.0,1.2099183427970204e-16,0.0,0.11763088073078716,1.2506929038770198e-32,0.0,0.0,0.0,1.616113430192995e-05,5.988787631925092e-09,1.8134910618476827e-08,8.536750904997865e-11,1.804954346264144e-08
7.960299778006432e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554354515768954,0.0,0.17647058700560853,0.0,0.0,1.2297089581281145e-16,1.7704251894294542e-30,0.0,4.366820477586701e-19,0.0,0.0,1.2541287900954453e-16,0.0,0.1176306550512325,1.3686933283350564e-32,0.0,0.0,0.0,1.6386485461977294e-05,5.988782897548372e-09,1.846330521952938e-08,8.536746390059625e-11,1.8377938126110098e-08
8.101901508150146e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855433214840554,0.0,0.17647058700561086,0.0,0.0,1.2965014154290346e-16,1.9004106640757373e-30,0.0,4.605133145476608e-19,0.0,0.0,1.2991321362455846e-16,0.0,0.11763043137759355,1.4954365666313194e-32,0.0,0.0,0.0,1.6609830707532808e-05,5.988778205358138e-09,1.879169860234135e-08,8.536742141143342e-11,1.870633156922239e-08
8.24350323829386e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855430997984816,0.0,0.17647058700561322,0.0,0.0,1.3656695071307252e-16,2.0374255954972126e-30,0.0,4.85196167507872e-19,0.0,0.0,1.3449283607830536e-16,0.0,0.11763020969201508,1.6313996650862356e-32,0.0,0.0,0.0,1.683118789379754e-05,5.988773554176121e-09,1.912009077707547e-08,8.536738155880078e-11,1.9034723802173023e-08
8.385104968437574e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554288008327205,0.0,0.17647058700561552,0.0,0.0,1.4372547346440634e-16,2.181718943435576e-30,0.0,5.107455531731782e-19,0.0,0.0,1.391517443268405e-16,0.0,0.11762998997680083,1.7770767140839318e-32,0.0,0.0,0.0,1.7050574717038494e-05,5.9887689448231405e-09,1.944848175380389e-08,8.536734431921491e-11,1.9363114835065883e-08
8.526706698581288e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855426623208878,0.0,0.1764705870056178,0.0,0.0,1.5112985988324127e-16,2.333543999193144e-30,0.0,5.371764179401222e-19,0.0,0.0,1.4388993632869116e-16,0.0,0.11762977221441208,1.932979147141759e-32,0.0,0.0,0.0,1.7268008716003235e-05,5.988764376800042e-09,1.977687154250899e-08,8.53673096694057e-11,1.9691504677914898e-08
8.668308428725002e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855424464939466,0.0,0.17647058700562004,0.0,0.0,1.5878426000160127e-16,2.493158385593286e-30,0.0,5.645037080695015e-19,0.0,0.0,1.4870741004483474e-16,0.0,0.11762955638746611,2.0996360399754193e-32,0.0,0.0,0.0,1.748350727332205e-05,5.988759848507717e-09,2.010526015308416e-08,8.536727758631316e-11,2.0019893340644784e-08
8.809910158868716e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554223258522005,0.0,0.17647058700562232,0.0,0.0,1.6669282379763188e-16,2.660824056941314e-30,0.0,5.927423696879358e-19,0.0,0.0,1.5360416343867748e-16,0.0,0.11762934247873508,2.277594409559792e-32,0.0,0.0,0.0,1.7697087616897624e-05,5.988755360810873e-09,2.0433647595334625e-08,8.536724804707876e-11,2.0348280833091888e-08
8.95151188901243e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554202057763384,0.0,0.17647058700562454,0.0,0.0,1.7485970119602895e-16,2.8368072989858202e-30,0.0,6.219073487894166e-19,0.0,0.0,1.5858019447603286e-16,0.0,0.1176291304711444,2.467419513185503e-32,0.0,0.0,0.0,1.7908766821282265e-05,5.988750913677845e-09,2.07620338789782e-08,8.53672210290468e-11,2.067666716500495e-08
9.093113619156145e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554181045426535,0.0,0.17647058700562673,0.0,0.0,1.8328904206846266e-16,3.0213787288804632e-30,0.0,6.520135912368386e-19,0.0,0.0,1.6363550112510052e-16,0.0,0.11762892034777148,2.669695147511329e-32,0.0,0.0,0.0,1.8118561809042957e-05,5.9887465050809786e-09,2.109041901364609e-08,8.536719650976648e-11,2.10050523460459e-08
9.234715349299859e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855416021983426,0.0,0.1764705870056289,0.0,0.0,1.9198499623399675e-16,3.214813295146196e-30,0.0,6.830760427635146e-19,0.0,0.0,1.6877008135644545e-16,0.0,0.11762871209184439,2.885023947612492e-32,0.0,0.0,0.0,1.8326489352114176e-05,5.988742135759076e-09,2.141880300888364e-08,8.53671744669867e-11,2.1333436385790592e-08
9.376317079443573e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855413957932432,0.0,0.1764705870056311,0.0,0.0,2.0095171345950262e-16,3.41739027763393e-30,0.0,7.15109648974671e-19,0.0,0.0,1.7398393314297706e-16,0.0,0.11762850568674048,3.114027686024918e-32,0.0,0.0,0.0,1.8532566073138777e-05,5.9887378063041484e-09,2.1747185874151126e-08,8.536715487865258e-11,2.1661819293729636e-08
9.517918809587287e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285541191222492,0.0,0.17647058700563323,0.0,0.0,2.101933434600688e-16,3.62939328748763e-30,0.0,7.481293553489286e-19,0.0,0.0,1.7927705445992853e-16,0.0,0.11762830111598506,3.3573475717855256e-32,0.0,0.0,0.0,1.873680844679683e-05,5.988733514315035e-09,2.2075567618824503e-08,8.536713772290637e-11,2.1990201079269087e-08
9.659520539731001e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855409884697613,0.0,0.17647058700563534,0.0,0.0,2.1971403589940602e-16,3.8511102671078305e-30,0.0,7.821501072397646e-19,0.0,0.0,1.846494432848368e-16,0.0,0.11762809836325007,3.6156445494686005e-32,0.0,0.0,0.0,1.8939232801122688e-05,5.988729260179022e-09,2.240394825219613e-08,8.536712297808628e-11,2.231858175173127e-08
9.801122269874715e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554078751886824,0.0,0.17647058700563747,0.0,0.0,2.2951794039024693e-16,4.082833490115591e-30,0.0,8.171868498769583e-19,0.0,0.0,1.9010109759752182e-16,0.0,0.1176278974123528,3.88959959821834e-32,0.0,0.0,0.0,1.9139855318810347e-05,5.988725045245722e-09,2.2732327783475562e-08,8.536711062272275e-11,2.2646961320355453e-08
9.942724000018429e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855405883537743,0.0,0.17647058700563956,0.0,0.0,2.39609206494742e-16,4.3248595613168395e-30,0.0,8.532545283680205e-19,0.0,0.0,1.9563201538006684e-16,0.0,0.11762769824725465,4.179914030777618e-32,0.0,0.0,0.0,1.9338692038507127e-05,5.988720866878135e-09,2.3060706221790246e-08,8.536710063553678e-11,2.297533979429864e-08
9.999999999999999e-11,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855405082977949,0.0,0.17647058700564042,0.0,0.0,2.43773557421568e-16,4.4257507284251496e-30,0.0,8.681396580838793e-19,0.0,0.0,1.9789171158541016e-16,0.0,0.11762761819127354,4.30215282785912e-32,0.0,0.0,0.0,1.9418615195232463e-05,5.988719186888273e-09,2.3193530585863323e-08,8.536709726372256e-11,2.3108164172302162e-08
1.0084325730162143e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855403909585835,0.0,0.17647058700564164,0.0,0.0,2.4999198372485016e-16,4.577489416667154e-30,0.0,8.903680876996056e-19,0.0,0.0,2.012421946167986e-16,0.0,0.11762750085205968,4.4873097925130264e-32,0.0,0.0,0.0,1.9535758856095893e-05,5.988716724839516e-09,2.338908357618629e-08,8.536709299543964e-11,2.3303717182636292e-08
1.0225927460305857e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855401953175415,0.0,0.1764705870056437,0.0,0.0,2.6067042154272545e-16,4.841028323236938e-30,0.0,9.285424727389084e-19,0.0,0.0,2.0693163329426736e-16,0.0,0.11762730521101351,4.8125297604362693e-32,0.0,0.0,0.0,1.973107152596583e-05,5.988712621318456e-09,2.371745985562915e-08,8.536708768153074e-11,2.363209349436303e-08
1.0367529190449571e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28554000141503405,0.0,0.17647058700564572,0.0,0.0,2.7164866936109907e-16,5.115785879177e-30,0.0,9.67792628235043e-19,0.0,0.0,2.1270032940122758e-16,0.0,0.11762711130850195,5.156338042221966e-32,0.0,0.0,0.0,1.9924645662271936e-05,5.988708553678765e-09,2.404583506900438e-08,8.536708467309506e-11,2.396046873839338e-08
1.0509130920593285e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285539809235586,0.0,0.17647058700564772,0.0,0.0,2.829308765436565e-16,5.402076013684529e-30,0.0,1.0081334988204105e-18,0.0,0.0,2.185482809286187e-16,0.0,0.11762691912904986,5.519520275221919e-32,0.0,0.0,0.0,2.0116496740183263e-05,5.988704520760216e-09,2.4374209225118306e-08,8.536708394960212e-11,2.4288842923562492e-08
1.0650732650736999e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28553961876385997,0.0,0.17647058700564974,0.0,0.0,2.945211924054111e-16,5.700216986969474e-30,0.0,1.0495800290120432e-18,0.0,0.0,2.244754858695457e-16,0.0,0.11762672865731977,5.902883925475912e-32,0.0,0.0,0.0,2.0306640097120085e-05,5.98870052558325e-09,2.4702582332698788e-08,8.536708549070479e-11,2.4617216058626814e-08
