Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20)
2.7121325291458005e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598792449908,0.0,0.17647058701756344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764698902925763,0.0,0.0,0.0,0.0,7.097074236157085e-08,5.964873488124662e-09
2.7451557725410644e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598783798313,0.0,0.17647058701668336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764698816585828,0.0,0.0,0.0,0.0,7.183414170623653e-08,5.966633681141532e-09
2.7781790159363284e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555987751481726,0.0,0.17647058701586701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764698730247695,0.0,0.0,0.0,0.0,7.269752304765304e-08,5.968266341309829e-09
2.8112022593315924e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598766499396,0.0,0.17647058701510984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764698643911362,0.0,0.0,0.0,0.0,7.356088638619617e-08,5.969780677592501e-09
2.8442255027268563e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598757851897,0.0,0.17647058701440757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764698557576828,0.0,0.0,0.0,0.0,7.442423172224166e-08,5.971185238352848e-09
2.8772487461221203e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598749205597,0.0,0.17647058701375623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764698471244094,0.0,0.0,0.0,0.0,7.528755905616519e-08,5.9724879581307426e-09
2.9102719895173843e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598740560421,0.0,0.17647058701315207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176469838491316,0.0,0.0,0.0,0.0,7.615086838834244e-08,5.973696201192235e-09
2.943295232912648e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598731916301,0.0,0.17647058701259175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764698298584028,0.0,0.0,0.0,0.0,7.701415971914906e-08,5.974816802063231e-09
2.976318476307912e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555987232731755,0.0,0.17647058701207213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764698212256695,0.0,0.0,0.0,0.0,7.787743304896066e-08,5.975856103245973e-09
3.009341719703176e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555987146309836,0.0,0.1764705870115902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764698125931163,0.0,0.0,0.0,0.0,7.874068837815283e-08,5.976819990305147e-09
3.04236496309844e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598705989671,0.0,0.1764705870111432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176469803960743,0.0,0.0,0.0,0.0,7.96039257071011e-08,5.977713924499116e-09
3.075388206493704e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598697349187,0.0,0.17647058701072868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697953285497,0.0,0.0,0.0,0.0,8.046714503618102e-08,5.978542973121282e-09
3.108411449888968e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598688709485,0.0,0.17647058701034424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697866965364,0.0,0.0,0.0,0.0,8.133034636576814e-08,5.979311837706589e-09
3.141434693284232e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986800705213,0.0,0.1764705870099877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697780647031,0.0,0.0,0.0,0.0,8.219352969623791e-08,5.980024880248476e-09
3.174457936679496e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598671432255,0.0,0.1764705870096571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697694330498,0.0,0.0,0.0,0.0,8.305669502796584e-08,5.980686147562471e-09
3.20748118007476e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986627946495,0.0,0.1764705870093505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697608015764,0.0,0.0,0.0,0.0,8.391984236132738e-08,5.981299393923758e-09
3.240504423470024e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598654157669,0.0,0.17647058700906612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697521702831,0.0,0.0,0.0,0.0,8.478297169669791e-08,5.981868102097864e-09
3.273527666865288e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598645521282,0.0,0.17647058700880242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697435391698,0.0,0.0,0.0,0.0,8.564608303445293e-08,5.982395502875833e-09
3.306550910260552e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598636885458,0.0,0.1764705870085579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697349082365,0.0,0.0,0.0,0.0,8.650917637496779e-08,5.982884593217918e-09
3.339574153655816e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986282501683,0.0,0.17647058700833107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697262774829,0.0,0.0,0.0,0.0,8.737225171861785e-08,5.983338153102956e-09
3.37259739705108e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598619615389,0.0,0.17647058700812077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697176469094,0.0,0.0,0.0,0.0,8.823530906577852e-08,5.983758761174035e-09
3.405620640446344e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986109810955,0.0,0.17647058700792578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697090165159,0.0,0.0,0.0,0.0,8.909834841682514e-08,5.98414880926498e-09
3.4386438838416077e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555986023472646,0.0,0.17647058700774493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764697003863024,0.0,0.0,0.0,0.0,8.996136977213305e-08,5.984510515886451e-09
3.4716671272368717e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598593713876,0.0,0.1764705870075772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764696917562689,0.0,0.0,0.0,0.0,9.082437313207757e-08,5.984845938745083e-09
3.5046903706321357e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555985850809124,0.0,0.1764705870074217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764696831264151,0.0,0.0,0.0,0.0,9.1687358497034e-08,5.985156986364077e-09
3.5377136140273996e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598576448354,0.0,0.1764705870072775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764696744967415,0.0,0.0,0.0,0.0,9.255032586737764e-08,5.985445428868914e-09
3.5707368574226636e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598567816185,0.0,0.17647058700714371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764696658672479,0.0,0.0,0.0,0.0,9.341327524348375e-08,5.9857129079974974e-09
3.6037601008179276e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555985591843913,0.0,0.17647058700701973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764696572379339,0.0,0.0,0.0,0.0,9.427620662572767e-08,5.9859609463899065e-09
3.6367833442131915e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555985505529574,0.0,0.17647058700690474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764696486088001,0.0,0.0,0.0,0.0,9.513912001448457e-08,5.9861909562090885e-09
3.6698065876084555e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598541921871,0.0,0.17647058700679813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176469639979846,0.0,0.0,0.0,0.0,9.600201541012976e-08,5.986404247140218e-09
3.7028298310037195e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598533291118,0.0,0.1764705870066992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764696313510721,0.0,0.0,0.0,0.0,9.686489281303841e-08,5.986602033813174e-09
3.7358530743989834e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598524660691,0.0,0.1764705870066075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764696227224779,0.0,0.0,0.0,0.0,9.772775222358582e-08,5.986785442689372e-09
3.7688763177942474e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555985160305764,0.0,0.1764705870065225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764696140940636,0.0,0.0,0.0,0.0,9.859059364214714e-08,5.986955518451353e-09
3.8018995611895114e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598507400764,0.0,0.17647058700644358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764696054658293,0.0,0.0,0.0,0.0,9.94534170690976e-08,5.9871132299307684e-09
3.8349228045847754e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598498771248,0.0,0.1764705870063705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176469596837775,0.0,0.0,0.0,0.0,1.0031622250481237e-07,5.987259475607946e-09
3.8679460479800393e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598490142018,0.0,0.17647058700630266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764695882099005,0.0,0.0,0.0,0.0,1.0117900994966667e-07,5.98739508871376e-09
3.9009692913753033e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984815130653,0.0,0.1764705870062398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764695795822061,0.0,0.0,0.0,0.0,1.0204177940403563e-07,5.9875208419624695e-09
3.933992534770567e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598472884385,0.0,0.1764705870061815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764695709546914,0.0,0.0,0.0,0.0,1.0290453086829441e-07,5.9876374519420545e-09
3.967015778165831e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598464255969,0.0,0.17647058700612742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764695623273566,0.0,0.0,0.0,0.0,1.0376726434281816e-07,5.987745583186741e-09
4.000039021561095e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598455627811,0.0,0.1764705870060773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764695537002019,0.0,0.0,0.0,0.0,1.0462997982798205e-07,5.987845851954596e-09
4.033062264956359e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984469999063,0.0,0.17647058700603083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176469545073227,0.0,0.0,0.0,0.0,1.0549267732416116e-07,5.987938829731515e-09
4.066085508351623e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555984383722494,0.0,0.1764705870059877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764695364464318,0.0,0.0,0.0,0.0,1.0635535683173066e-07,5.988025046481303e-09
4.099108751746887e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598429744834,0.0,0.17647058700594773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764695278198166,0.0,0.0,0.0,0.0,1.0721801835106564e-07,5.988104993660204e-09
4.132131995142151e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598421117657,0.0,0.17647058700591067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764695191933812,0.0,0.0,0.0,0.0,1.0808066188254119e-07,5.988179127012909e-09
4.1981784819326785e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598403864001,0.0,0.17647058700584442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764695019410502,0.0,0.0,0.0,0.0,1.098058949834144e-07,5.98831161156497e-09
4.2576203200441533e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598388336486,0.0,0.1764705870057928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764694864145676,0.0,0.0,0.0,0.0,1.1135854325948388e-07,5.98841489286227e-09
4.317062158155628e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598372809684,0.0,0.17647058700574764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764694708886676,0.0,0.0,0.0,0.0,1.1291113326072203e-07,5.988505047881362e-09
4.376503996267103e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983572835797,0.0,0.1764705870057083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764694553633503,0.0,0.0,0.0,0.0,1.1446366498931608e-07,5.988583744507696e-09
4.435945834378578e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598341758158,0.0,0.17647058700567395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764694398386158,0.0,0.0,0.0,0.0,1.1601613844745321e-07,5.988652438533859e-09
4.4953876724900527e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598326233407,0.0,0.17647058700564403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176469424314464,0.0,0.0,0.0,0.0,1.1756855363732054e-07,5.988712400706759e-09
4.554829510601527e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555983107093147,0.0,0.17647058700561785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764694087908946,0.0,0.0,0.0,0.0,1.1912091056110504e-07,5.9887647403134646e-09
4.614271348713001e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982951858716,0.0,0.176470587005595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764693932679081,0.0,0.0,0.0,0.0,1.2067320922099365e-07,5.988810425777811e-09
4.673713186824476e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982796630686,0.0,0.1764705870055751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764693777455039,0.0,0.0,0.0,0.0,1.2222544961917318e-07,5.988850302527446e-09
4.73315502493595e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982641408995,0.0,0.1764705870055577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764693622236827,0.0,0.0,0.0,0.0,1.2377763175783037e-07,5.988885108579486e-09
4.792596863047424e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982486193565,0.0,0.1764705870055425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176469346702444,0.0,0.0,0.0,0.0,1.2532975563915188e-07,5.988915488168585e-09
4.852038701158899e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555982330984353,0.0,0.17647058700552926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764693311817875,0.0,0.0,0.0,0.0,1.2688182126532423e-07,5.9889420036751465e-09
4.911480539270373e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559821757813,0.0,0.17647058700551765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764693156617138,0.0,0.0,0.0,0.0,1.2843382863853397e-07,5.988965146038907e-09
4.970922377381847e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598202058437,0.0,0.17647058700550755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764693001422227,0.0,0.0,0.0,0.0,1.2998577776096749e-07,5.988985343836385e-09
5.030364215493322e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981865393515,0.0,0.17647058700549872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764692846233138,0.0,0.0,0.0,0.0,1.315376686348111e-07,5.989002971195791e-09
5.089806053604796e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598171020872,0.0,0.176470587005491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764692691049874,0.0,0.0,0.0,0.0,1.3308950126225098e-07,5.989018354708618e-09
5.14924789171627e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981555029947,0.0,0.17647058700548432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764692535872438,0.0,0.0,0.0,0.0,1.3464127564547334e-07,5.9890317794692714e-09
5.208689729827745e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598139985716,0.0,0.17647058700547846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764692380700822,0.0,0.0,0.0,0.0,1.3619299178666422e-07,5.989043494350166e-09
5.268131567939219e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598124469034,0.0,0.17647058700547338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764692225535033,0.0,0.0,0.0,0.0,1.377446496880096e-07,5.989053716605143e-09
5.327573406050693e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555981089529486,0.0,0.17647058700546892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764692070375067,0.0,0.0,0.0,0.0,1.3929624935169537e-07,5.989062635885832e-09
5.387015244162168e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598093437457,0.0,0.17647058700546497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764691915220922,0.0,0.0,0.0,0.0,1.4084779077990736e-07,5.989070417747228e-09
5.446457082273642e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980779225565,0.0,0.1764705870054616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764691760072604,0.0,0.0,0.0,0.0,1.423992739748313e-07,5.989077206708806e-09
5.505898920385116e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598062408247,0.0,0.17647058700545865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764691604930108,0.0,0.0,0.0,0.0,1.4395069893865285e-07,5.989083128927577e-09
5.565340758496591e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598046894529,0.0,0.17647058700545606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764691449793435,0.0,0.0,0.0,0.0,1.455020656735575e-07,5.989088294531553e-09
5.624782596608065e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980313813983,0.0,0.17647058700545382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764691294662585,0.0,0.0,0.0,0.0,1.4705337418173086e-07,5.989092799656341e-09
5.684224434719539e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855598015868856,0.0,0.17647058700545185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764691139537556,0.0,0.0,0.0,0.0,1.4860462446535822e-07,5.989096728222742e-09
5.743666272831014e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555980003569004,0.0,0.1764705870054501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764690984418351,0.0,0.0,0.0,0.0,1.5015581652662493e-07,5.9891001534885635e-09
5.862549949053963e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597969334751,0.0,0.17647058700544735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764690674197402,0.0,0.0,0.0,0.0,1.5325802599081734e-07,5.989105741367003e-09
5.969545257654618e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597941416818,0.0,0.17647058700544538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764690395018461,0.0,0.0,0.0,0.0,1.5604981541003858e-07,5.989109610073967e-09
6.071912354035949e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597914708282,0.0,0.17647058700544394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764690127933397,0.0,0.0,0.0,0.0,1.587206660365988e-07,5.989112511260507e-09
6.17427945041728e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555978880014793,0.0,0.1764705870054428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764689860865599,0.0,0.0,0.0,0.0,1.6139134403175428e-07,5.989114795718359e-09
6.276646546798611e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597861296408,0.0,0.1764705870054419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176468959381506,0.0,0.0,0.0,0.0,1.6406184940666318e-07,5.9891165919579464e-09
6.379013643179942e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597834593066,0.0,0.17647058700544124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764689326781785,0.0,0.0,0.0,0.0,1.667321821724828e-07,5.989118001679095e-09
6.481380739561273e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597807891453,0.0,0.17647058700544066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764689059765769,0.0,0.0,0.0,0.0,1.694023423403698e-07,5.989119105544995e-09
6.583747835942603e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597781191569,0.0,0.17647058700544024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764688792767011,0.0,0.0,0.0,0.0,1.720723299214802e-07,5.989119967459871e-09
6.686114932323934e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597754493412,0.0,0.17647058700543986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176468852578551,0.0,0.0,0.0,0.0,1.7474214492696907e-07,5.989120637925783e-09
6.788482028705265e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597727796982,0.0,0.1764705870054396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764688258821265,0.0,0.0,0.0,0.0,1.7741178736799102e-07,5.989121156843181e-09
6.890849125086596e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555977011022793,0.0,0.17647058700543944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764687991874279,0.0,0.0,0.0,0.0,1.800812572556998e-07,5.989121555799563e-09
6.993216221467927e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555976744093026,0.0,0.17647058700543927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764687724944545,0.0,0.0,0.0,0.0,1.8275055460124846e-07,5.989121859832178e-09
7.095583317849258e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555976477180517,0.0,0.17647058700543922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764687458032064,0.0,0.0,0.0,0.0,1.8541967941578926e-07,5.989122088764815e-09
7.197950414230588e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597621028527,0.0,0.1764705870054391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764687191136834,0.0,0.0,0.0,0.0,1.880886317104739e-07,5.9891222582683295e-09
7.300317510611919e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597594340729,0.0,0.17647058700543905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764686924258855,0.0,0.0,0.0,0.0,1.9075741149645316e-07,5.989122380732121e-09
7.505051703374582e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555975409703055,0.0,0.176470587005439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764686390554648,0.0,0.0,0.0,0.0,1.9609445358689572e-07,5.98912252137773e-09
7.709785896137245e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555974876067836,0.0,0.17647058700543894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176468585691943,0.0,0.0,0.0,0.0,2.0143080577630962e-07,5.989122567195924e-09
7.914520088899907e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555974342501594,0.0,0.17647058700543894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764685323353191,0.0,0.0,0.0,0.0,2.06766468153876e-07,5.989122554016103e-09
8.11925428166257e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597380900434,0.0,0.17647058700543894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764684789855924,0.0,0.0,0.0,0.0,2.121014408087644e-07,5.989122504254097e-09
8.323988474425233e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855597327557604,0.0,0.17647058700543902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764684256427622,0.0,0.0,0.0,0.0,2.17435723830133e-07,5.989122431577415e-09
8.528722667187895e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559727422167,0.0,0.17647058700543902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764683723068275,0.0,0.0,0.0,0.0,2.2276931730712826e-07,5.989122344345949e-09
8.733456859950558e-13,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555972208926306,0.0,0.1764705870054391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11764683189777872,0.0,0.0,0.0,0.0,2.2810222132888534e-07,5.989122247900088e-09
