Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44)
1.5951278770609896e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855595339865062,0.0,0.17647058700544113,0.0,0.0,1.2122710220793104e-21,1.158877086605686e-37,0.0,1.7168312275691226e-24,0.0,0.0,5.576157143885766e-20,0.0,0.1176466439187667,1.3724686804923962e-41,0.0,0.0,0.0,4.156717099804583e-07,5.989118328227466e-09,4.095233248413744e-10,8.425518871823726e-11,2.8577457033459727e-10,3.949356584672253e-11
1.6232681881605855e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555952668298173,0.0,0.17647058700544122,0.0,0.0,1.2775679074584879e-21,1.2610420956173536e-37,0.0,1.831879623131645e-24,0.0,0.0,5.774634064714324e-20,0.0,0.11764663661602115,1.527736379051244e-41,0.0,0.0,0.0,4.2296723097247725e-07,5.989118175006342e-09,4.1674786985923496e-10,8.43375900936345e-11,2.9221999469567005e-10,4.01902851302282e-11
1.6514084992601813e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855595193807594,0.0,0.1764705870054413,0.0,0.0,1.345168406704217e-21,1.3699819512933768e-37,0.0,1.952119331635692e-24,0.0,0.0,5.976581727442046e-20,0.0,0.11764662931457182,1.6969937803640768e-41,0.0,0.0,0.0,4.3026145576843165e-07,5.989118021812475e-09,4.2397241398498915e-10,8.441392546449397e-11,2.9867148428868336e-10,4.088700429426409e-11
1.6795488103597772e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855595120798388,0.0,0.17647058700544138,0.0,0.0,1.4151124537947254e-21,1.4859990734401698e-37,0.0,2.077669766286551e-24,0.0,0.0,6.18200013011489e-20,0.0,0.11764662201441846,1.8811839611980832e-41,0.0,0.0,0.0,4.375543845986171e-07,5.98911786864575e-09,4.311969572181494e-10,8.448464135663913e-11,3.051285925880158e-10,4.158372333814059e-11
1.707689121459373e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555950478021913,0.0,0.17647058700544146,0.0,0.0,1.4874399826900862e-21,1.6094027576446736e-37,0.0,2.208650286629242e-24,0.0,0.0,6.390889270778587e-20,0.0,0.11764661471556082,2.081292310148813e-41,0.0,0.0,0.0,4.448460176932877e-07,5.9891177155063155e-09,4.384214995582249e-10,8.455015142659966e-11,3.1159090593733667e-10,4.22804422611681e-11
1.7358294325589689e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855594974818998,0.0,0.17647058700544155,0.0,0.0,1.5621909273322103e-21,1.7405091720967828e-37,0.0,2.345180195644892e-24,0.0,0.0,6.60324914747863e-20,0.0,0.11764660741799868,2.2983474653506117e-41,0.0,0.0,0.0,4.5213635528265715e-07,5.989117562394279e-09,4.4564604100472164e-10,8.461083888116725e-11,3.1805804113004963e-10,4.2977161062656985e-11
1.7639697436585647e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555949018488014,0.0,0.17647058700544163,0.0,0.0,1.6394052216448287e-21,1.8796413542650094e-37,0.0,2.4873787375439905e-24,0.0,0.0,6.819079758260269e-20,0.0,0.11764660012173184,2.5334222511807754e-41,0.0,0.0,0.0,4.5942539759689815e-07,5.989117409309562e-09,4.528705815571425e-10,8.466705871883912e-11,3.2452964316785045e-10,4.367387974191763e-11
1.7921100547581605e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855594828891596,0.0,0.17647058700544171,0.0,0.0,1.7191227995334858e-21,2.0271292074630583e-37,0.0,2.635365096172617e-24,0.0,0.0,7.038381101168527e-20,0.0,0.11764659282676002,2.787634614022652e-41,0.0,0.0,0.0,4.667131448661422e-07,5.989117256252066e-09,4.6009512121498767e-10,8.471913980625942e-11,3.310053831842847e-10,4.437059829826043e-11
1.8483906769573524e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555946830161416,0.0,0.17647058700544188,0.0,0.0,1.8862275415700725e-21,2.3485258482425676e-37,0.0,2.9491776930279784e-24,0.0,0.0,7.487395975543755e-20,0.0,0.11764657824070064,3.358175073148637e-41,0.0,0.0,0.0,4.81284755189962e-07,5.98911695021863e-09,4.745441978449368e-10,8.481208157278174e-11,3.439680813113617e-10,4.576403503943391e-11
1.899043236936625e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855594551772613,0.0,0.17647058700544202,0.0,0.0,2.0455836558006303e-21,2.669809259257055e-37,0.0,3.2525977536179306e-24,0.0,0.0,7.903379246737162e-20,0.0,0.11764656511767392,3.9492841249536745e-41,0.0,0.0,0.0,4.943947777353548e-07,5.989116674881751e-09,4.875483637473699e-10,8.488440373717694e-11,3.556458324141189e-10,4.7018127679192586e-11
1.949695796915898e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555944205711015,0.0,0.17647058700544216,0.0,0.0,2.213671460083951e-21,3.0236091344653705e-37,0.0,3.576621064624843e-24,0.0,0.0,8.330607659605865e-20,0.0,0.11764655199883958,4.621946326519608e-41,0.0,0.0,0.0,5.075006079120973e-07,5.989116399633259e-09,5.005525267434785e-10,8.494742545855845e-11,3.673328814626743e-10,4.827221990997219e-11
2.0003483568951707e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555942894115816,0.0,0.1764705870054423,0.0,0.0,2.390723848297886e-21,3.4120972607050724e-37,0.0,3.921940478686003e-24,0.0,0.0,8.769081202739598e-20,0.0,0.11764653888419627,5.384436128036262e-41,0.0,0.0,0.0,5.206022470608396e-07,5.989116124472908e-09,5.135566868302538e-10,8.500234286540491e-11,3.790280323295627e-10,4.952631172775069e-11
2.0510009168744435e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855594158294028,0.0,0.17647058700544244,0.0,0.0,2.5769737141283738e-21,3.837517217970925e-37,0.0,4.289248228150067e-24,0.0,0.0,9.218799864725508e-20,0.0,0.11764652577374264,6.245576049556724e-41,0.0,0.0,0.0,5.336996965218027e-07,5.989115849400482e-09,5.265608440046633e-10,8.505019809073009e-11,3.907302428827606e-10,5.0780403128506086e-11
2.1016534768537162e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555940272184205,0.0,0.17647058700544258,0.0,0.0,2.7726539510692102e-21,4.302184316348704e-37,0.0,4.679235949234954e-24,0.0,0.0,9.679763634148113e-20,0.0,0.11764651266747739,7.214754255654559e-41,0.0,0.0,0.0,5.4679295763478e-07,5.989115574415991e-09,5.39564998263654e-10,8.509189916687219e-11,4.02438605090899e-10,5.203449410821626e-11
2.152306036832989e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555938961847366,0.0,0.17647058700544271,0.0,0.0,2.9779974524218124e-21,4.8084855357735726e-37,0.0,5.092594709820468e-24,0.0,0.0,1.0151972499589293e-19,0.0,0.11764649956539912,8.301942114082826e-41,0.0,0.0,0.0,5.598820317391352e-07,5.989115299519513e-09,5.52569149604152e-10,8.512823734133469e-11,4.1415232770742375e-10,5.3288584662859136e-11
2.2029585968122617e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555937651929564,0.0,0.17647058700544285,0.0,0.0,3.193237111294991e-21,5.358879468734423e-37,0.0,5.530015039777026e-24,0.0,0.0,1.0635426449628277e-19,0.0,0.11764648646750654,9.51771174551764e-41,0.0,0.0,0.0,5.729669201738043e-07,5.9891150247110135e-09,5.655732980230668e-10,8.51599021656442e-11,4.2587072118173964e-10,5.454267478841257e-11
2.2536111567915345e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555936342430593,0.0,0.176470587005443,0.0,0.0,3.418605820604705e-21,5.955896266122772e-37,0.0,5.992186962903769e-24,0.0,0.0,1.1130125472841614e-19,0.0,0.11764647337379829,1.0873253563112416e-40,0.0,0.0,0.0,5.860476242772951e-07,5.989114749990385e-09,5.785774435172899e-10,8.518749455166131e-11,4.375931846029007e-10,5.579676448085439e-11
2.3042637167708073e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855593503335029,0.0,0.17647058700544313,0.0,0.0,3.654336473073839e-21,6.602137586411345e-37,0.0,6.47980002967119e-24,0.0,0.0,1.1636069557803189e-19,0.0,0.11764646028427306,1.2380393805755015e-40,0.0,0.0,0.0,5.991241453876873e-07,5.9891144753575575e-09,5.915815860836988e-10,8.521153813889014e-11,4.4931919433230264e-10,5.705085373616241e-11
2.35491627675008e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855593372468844,0.0,0.17647058700544327,0.0,0.0,3.900661961231959e-21,7.300276548259394e-37,0.0,6.993543349841162e-24,0.0,0.0,1.215325869308416e-19,0.0,0.11764644719892946,1.4051612065596686e-40,0.0,0.0,0.0,6.121964848426322e-07,5.9891142008125245e-09,6.045857257191563e-10,8.523248921839898e-11,4.6104829407976284e-10,5.830494255031441e-11
2.4055688367293528e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855593241644492,0.0,0.1764705870054434,0.0,0.0,4.15781517741508e-21,8.053057686509637e-37,0.0,7.534105624472738e-24,0.0,0.0,1.2681692867253015e-19,0.0,0.11764643411776617,1.5900058811926088e-40,0.0,0.0,0.0,6.252646439793539e-07,5.989113926355277e-09,6.175898624205129e-10,8.52507454054902e-11,4.727800862308521e-10,5.955903091928816e-11
2.4562213967086255e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555931108619514,0.0,0.17647058700544355,0.0,0.0,4.426029013765437e-21,8.863296911454924e-37,0.0,8.102175176906686e-24,0.0,0.0,1.3221372068875498e-19,0.0,0.11764642104078188,1.7939572912082722e-40,0.0,0.0,0.0,6.383286241346491e-07,5.989113651985767e-09,6.305939961846079e-10,8.526665319705601e-11,4.845142242895401e-10,6.081311883906139e-11
2.5068739566878983e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555929801212077,0.0,0.17647058700544369,0.0,0.0,4.705536362231237e-21,9.733881471239022e-37,0.0,8.698439982522372e-24,0.0,0.0,1.3772296286514628e-19,0.0,0.11764640796797525,2.0184699150388245e-40,0.0,0.0,0.0,6.513884266448861e-07,5.9891133777039385e-09,6.435981270082697e-10,8.528051454590441e-11,4.9625040630387e-10,6.206720630561178e-11
2.557526516667171e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555928494222454,0.0,0.17647058700544382,0.0,0.0,4.996570114566432e-21,1.0667769917256056e-36,0.0,9.323587697067626e-24,0.0,0.0,1.4334465508730695e-19,0.0,0.1176463948993449,2.2650705745655934e-40,0.0,0.0,0.0,6.644440528460063e-07,5.989113103509758e-09,6.566022548883173e-10,8.529259258202199e-11,5.079883691446973e-10,6.332129331491704e-11
2.608179076646444e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555927187650487,0.0,0.17647058700544396,0.0,0.0,5.299363162330484e-21,1.1667992072409793e-36,0.0,9.978305683446287e-24,0.0,0.0,1.4907879724081238e-19,0.0,0.11764638183488955,2.5353601867986125e-40,0.0,0.0,0.0,6.774955040735243e-07,5.989112829403204e-09,6.696063798215609e-10,8.530311659993785e-11,5.197278835183259e-10,6.457537986295482e-11
2.6588316366257166e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555925881496025,0.0,0.1764705870054441,0.0,0.0,5.6141483968881244e-21,1.2737649002073596e-36,0.0,1.0663281036886915e-23,0.0,0.0,1.5492538921121064e-19,0.0,0.11764636877460785,2.831015515541967e-40,0.0,0.0,0.0,6.905427816625269e-07,5.9891125553842495e-09,6.82610501804804e-10,8.531228640970066e-11,5.314687496155328e-10,6.582946594570277e-11
2.7094841966049893e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285559245757589,0.0,0.17647058700544424,0.0,0.0,5.941158709409116e-21,1.3879912987578791e-36,0.0,1.1379200608471041e-23,0.0,0.0,1.6088443088402187e-19,0.0,0.11764635571849844,3.1537909230911033e-40,0.0,0.0,0.0,7.035858869476742e-07,5.9891122814528555e-09,6.956146208348415e-10,8.532027613051443e-11,5.432107933179325e-10,6.708355155913849e-11
2.760136756584262e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855592327043898,0.0,0.17647058700544438,0.0,0.0,6.2806269908680325e-21,1.5098027502055525e-36,0.0,1.2126751027024614e-23,0.0,0.0,1.6695592214473891e-19,0.0,0.11764634266656,3.5055201219886436e-40,0.0,0.0,0.0,7.166248212632001e-07,5.989112007608984e-09,7.086187369084631e-10,8.532723749525129e-11,5.54953862893465e-10,6.833763669923957e-11
2.810789316563535e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555921965536113,0.0,0.17647058700544452,0.0,0.0,6.632786132044005e-21,1.639530718845671e-36,0.0,1.2906618719403267e-23,0.0,0.0,1.7313986287882678e-19,0.0,0.1176463296187912,3.888117926855927e-40,0.0,0.0,0.0,7.296595859429107e-07,5.989111733852607e-09,7.216228500224522e-10,8.533330272820263e-11,5.666978261186454e-10,6.959172136198356e-11
2.8614418765428076e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555920661050155,0.0,0.17647058700544466,0.0,0.0,6.99786902352049e-21,1.7775137839602815e-36,0.0,1.3719489929222515e-23,0.0,0.0,1.794362529717228e-19,0.0,0.11764631657519072,4.303582006315025e-40,0.0,0.0,0.0,7.426901823201864e-07,5.989111460183698e-09,7.346269601735869e-10,8.533858705239984e-11,5.784425677712435e-10,7.084580554334802e-11
2.9120944365220804e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555919356980963,0.0,0.1764705870054448,0.0,0.0,7.376108555685044e-21,1.9240976380091546e-36,0.0,1.4566050734101125e-23,0.0,0.0,1.8584509230883644e-19,0.0,0.1176463035357572,4.753994635015867e-40,0.0,0.0,0.0,7.557166117279807e-07,5.989111186602226e-09,7.476310673586411e-10,8.53431908752922e-11,5.901879874446067e-10,7.209988923931044e-11
2.962746996501353e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555918053328394,0.0,0.17647058700544493,0.0,0.0,7.767737618729083e-21,2.0796350849922133e-36,0.0,1.5446987061493373e-23,0.0,0.0,1.923663807755494e-19,0.0,0.11764629050048932,5.2415244457792785e-40,0.0,0.0,0.0,7.687388754988215e-07,5.989110913108159e-09,7.606351715743842e-10,8.534720169405537e-11,6.019339976423512e-10,7.335397244584838e-11
3.013399556480626e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555916750092303,0.0,0.17647058700544507,0.0,0.0,8.172989102647635e-21,2.24448603896914e-36,0.0,1.636298470318814e-23,0.0,0.0,1.9900011825721562e-19,0.0,0.11764627746938575,5.7684281818601605e-40,0.0,0.0,0.0,7.817569749648099e-07,5.989110639701465e-09,7.736392728175813e-10,8.535069575592604e-11,6.136805221180294e-10,7.460805515893925e-11
3.0640521164598986e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855591544727257,0.0,0.1764705870054452,0.0,0.0,8.592095897239128e-21,2.4190175227226866e-36,0.0,1.7314729328553845e-23,0.0,0.0,2.0574630463916106e-19,0.0,0.11764626444244515,6.337052449329933e-40,0.0,0.0,0.0,7.947709114576214e-07,5.98911036638212e-09,7.86643371084995e-10,8.535373950471285e-11,6.254274944286174e-10,7.586213737456052e-11
3.1147046764391714e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855591414486902,0.0,0.17647058700544535,0.0,0.0,9.025290892105129e-21,2.6036036665531146e-36,0.0,1.8302906496610848e-23,0.0,0.0,2.1260493980668374e-19,0.0,0.1176462514196662,6.949835469575587e-40,0.0,0.0,0.0,8.077806863085054e-07,5.989110093150089e-09,7.996474663733839e-10,8.53563908411134e-11,6.371748566741997e-10,7.711621908868962e-11
3.165357236418444e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855591284288155,0.0,0.1764705870054455,0.0,0.0,9.472806976650131e-21,2.798625707192078e-36,0.0,1.9328201667014748e-23,0.0,0.0,2.195760236450538e-19,0.0,0.11764623840104756,7.609308831912747e-40,0.0,0.0,0.0,8.20786300848286e-07,5.989109820005348e-09,8.126515586795041e-10,8.535870022104052e-11,6.489225583996426e-10,7.837030029730398e-11
3.2666623563769897e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855591024015424,0.0,0.17647058700544577,0.0,0.0,1.0411733971408263e-20,3.221537952464707e-36,0.0,2.1492887414172294e-23,0.0,0.0,2.338555368752772e-19,0.0,0.11764621237628592,9.078930296854551e-40,0.0,0.0,0.0,8.467850543157036e-07,5.989109273977613e-09,8.386597343319507e-10,8.53624630281093e-11,6.724188103765796e-10,8.087846118189793e-11
3.3578369643396804e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855590789912125,0.0,0.17647058700544602,0.0,0.0,1.1308082735855111e-20,3.6418197746785045e-36,0.0,2.3574922986282456e-23,0.0,0.0,2.4709167208523376e-19,0.0,0.11764618896821538,1.0588641121277489e-39,0.0,0.0,0.0,8.701697175145186e-07,5.989108782850886e-09,8.620670821872028e-10,8.536506508159415e-11,6.935662131664525e-10,8.31358042088169e-11
3.445976921275433e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855590563728656,0.0,0.17647058700544627,0.0,0.0,1.2222135668622167e-20,4.086174872407256e-36,0.0,2.5712073338256437e-23,0.0,0.0,2.602336005574716e-19,0.0,0.1176461663520522,1.2233380305678186e-39,0.0,0.0,0.0,8.927632524419875e-07,5.989108308339218e-09,8.846953318303446e-10,8.53670333469233e-11,7.140102864393519e-10,8.531801232869605e-11
3.534116878211186e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855590337670899,0.0,0.17647058700544652,0.0,0.0,1.3184163409297358e-20,4.570212473219941e-36,0.0,2.797518208213488e-23,0.0,0.0,2.7371601113744455e-19,0.0,0.11764614374845976,1.4077023840622823e-39,0.0,0.0,0.0,9.153442166466304e-07,5.989107834091286e-09,9.073235723790482e-10,8.53685796207206e-11,7.344547742200942e-10,8.750021883826212e-11
3.6222568351469387e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855590111738782,0.0,0.17647058700544677,0.0,0.0,1.4195393004635322e-20,5.0962372798612454e-36,0.0,3.036785815086334e-23,0.0,0.0,2.875389032194926e-19,0.0,0.11764612115743106,1.6137129372634976e-39,0.0,0.0,0.0,9.379126171226164e-07,5.989107360106938e-09,9.299518038161449e-10,8.536979366570701e-11,7.54899586749987e-10,8.968242371631983e-11
3.7103967920826914e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855589885932236,0.0,0.17647058700544702,0.0,0.0,1.525705149956379e-20,5.666619093191689e-36,0.0,3.289371014548854e-23,0.0,0.0,3.017022761976983e-19,0.0,0.11764609857895911,1.84322597267635e-39,0.0,0.0,0.0,9.604684608602239e-07,5.989106886386023e-09,9.525800261244549e-10,8.537074611985024e-11,7.753446533950815e-10,9.186462694167372e-11
3.798536749018445e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555896602511893,0.0,0.17647058700544727,0.0,0.0,1.6370365937179835e-20,6.283792806649109e-36,0.0,3.55563463947599e-23,0.0,0.0,3.162061294658866e-19,0.0,0.11764607601303691,2.098201088069717e-39,0.0,0.0,0.0,9.830117548458406e-07,5.989106412928396e-09,9.752082392867898e-10,8.537149270023652e-11,7.957899184423011e-10,9.404682849312813e-11
3.886676705954198e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855589434695572,0.0,0.17647058700544752,0.0,0.0,1.753656335874614e-20,6.950258401836637e-36,0.0,3.835937500252157e-23,0.0,0.0,3.310504624176247e-19,0.0,0.11764605345965749,2.380703994024511e-39,0.0,0.0,0.0,1.0055425060619685e-06,5.989105939733908e-09,9.978364432859537e-10,8.537207731116237e-11,8.162353379913511e-10,9.622902834948723e-11
3.974816662889951e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555892092653135,0.0,0.17647058700544777,0.0,0.0,1.875687080368724e-20,7.668580944909104e-36,0.0,4.1306403887005575e-23,0.0,0.0,3.46235274446222e-19,0.0,0.11764603091881387,2.6929093116088138e-39,0.0,0.0,0.0,1.0280607214872238e-06,5.9891054668024135e-09,1.0204646381047429e-09,8.537253446312822e-11,8.366808775357259e-10,9.841122648955496e-11
4.062956619825704e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555889839603454,0.0,0.17647058700544802,0.0,0.0,2.0032515309585782e-20,8.441390583533936e-36,0.0,4.440104081421524e-23,0.0,0.0,3.6176056494472984e-19,0.0,0.11764600839049907,3.037103370124376e-39,0.0,0.0,0.0,1.0505664080963405e-06,5.989104994133765e-09,1.0430928237259485e-09,8.537289127247972e-11,8.571265099630704e-10,1.0059342289213507e-10
4.151096576761457e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855588758780596,0.0,0.17647058700544827,0.0,0.0,2.1364723912178787e-20,9.27138254436218e-36,0.0,4.764689342573282e-23,0.0,0.0,3.7762633330594183e-19,0.0,0.11764598587470612,3.415687004913921e-39,0.0,0.0,0.0,1.073059572860171e-06,5.9891045217278155e-09,1.0657210001323562e-09,8.53731690875748e-11,8.775722139290105e-10,1.0277561753603112e-10
4.2392365336972104e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855588533725996,0.0,0.17647058700544851,0.0,0.0,2.2754723645353882e-20,1.016131713097831e-35,0.0,5.104756926123251e-23,0.0,0.0,3.9383257892239305e-19,0.0,0.11764596337142809,3.831178355248689e-39,0.0,0.0,0.0,1.0955402227456905e-06,5.989104049584417e-09,1.0883491673067466e-09,8.537338473802002e-11,8.980179726079198e-10,1.0495781040004652e-10
4.327376490632964e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555883087964756,0.0,0.17647058700544876,0.0,0.0,2.4203741541145587e-20,1.1114019722246878e-35,0.0,5.460667577659391e-23,0.0,0.0,4.10379301186361e-19,0.0,0.11764594088065797,4.286215662274733e-39,0.0,0.0,0.0,1.1180083647159965e-06,5.989103577703424e-09,1.1109773252318962e-09,8.537355147754009e-11,9.18463772750049e-10,1.0714000146298443e-10
4.415516447568717e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855588083991966,0.0,0.17647058700544901,0.0,0.0,2.571300462973154e-20,1.213238077095347e-35,0.0,5.83278203586625e-23,0.0,0.0,4.272664994898642e-19,0.0,0.11764591840238878,4.783560066969222e-39,0.0,0.0,0.0,1.1404640057303132e-06,5.989103106084691e-09,1.1336054738905775e-09,8.537367972638925e-11,9.38909603939116e-10,1.0932219070364783e-10
4.50365640450447e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855587859312396,0.0,0.1764705870054492,0.0,0.0,2.7283739939428784e-20,1.3219355802670563e-35,0.0,6.221461033742325e-23,0.0,0.0,4.444941732246635e-19,0.0,0.11764589593661363,5.326098408095628e-39,0.0,0.0,0.0,1.1629071527439925e-06,5.989102634728073e-09,1.15623361326556e-09,8.53737776774372e-11,9.593554579862202e-10,1.1150437810083954e-10
4.6799363183759755e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555874103278006,0.0,0.17647058700544968,0.0,0.0,3.061453532609969e-20,1.5611295276320171e-35,0.0,7.049955557597718e-23,0.0,0.0,4.799709445539014e-19,0.0,0.11764585104251755,6.558949531800683e-39,0.0,0.0,0.0,1.2077559925715007e-06,5.989101692800596e-09,1.2014898640954853e-09,8.537390686861268e-11,1.0002472104879132e-09,1.1586874728001822e-10
4.856216232247481e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855586961842132,0.0,0.17647058700545015,0.0,0.0,3.4205943890339995e-20,1.8314783771810172e-35,0.0,7.949036933520271e-23,0.0,0.0,5.168096103029916e-19,0.0,0.11764580619831415,8.010484023529507e-39,0.0,0.0,0.0,1.2525549397639771e-06,5.989100751919813e-09,1.2467460775837585e-09,8.537397594573727e-11,1.0411389933921447e-09,1.2023310883093903e-10
5.0324961461189865e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855586513854835,0.0,0.17647058700545062,0.0,0.0,3.806778179132173e-20,2.135580803668834e-35,0.0,8.92159090246387e-23,0.0,0.0,5.550101655967166e-19,0.0,0.11764576140394792,9.708607109935329e-39,0.0,0.0,0.0,1.2973040498250662e-06,5.989099812084565e-09,1.292002253592419e-09,8.537400808093251e-11,1.0820307835584357e-09,1.2459746258401772e-10
5.208776059990492e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555860663653554,0.0,0.1764705870054511,0.0,0.0,4.220986515808754e-20,2.476139592478939e-35,0.0,9.970503174655622e-23,0.0,0.0,5.945726055557208e-19,0.0,0.11764571665936338,1.1683503791977928e-38,0.0,0.0,0.0,1.3420033781966647e-06,5.989098873293698e-09,1.3372583919834621e-09,8.537401761088945e-11,1.1229225666816988e-09,1.289618083696669e-10
5.3850559738619976e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555856193731394,0.0,0.17647058700545157,0.0,0.0,4.6642010089430566e-20,2.8559616387155393e-35,0.0,1.1098659437617092e-22,0.0,0.0,6.354969252965109e-19,0.0,0.11764567196450522,1.396772838098504e-38,0.0,0.0,0.0,1.3866529802589927e-06,5.989097935546045e-09,1.3825144926188418e-09,8.537401315320112e-11,1.1638143341759036e-09,1.3332614601829634e-10
5.561335887733503e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855585172877635,0.0,0.17647058700545204,0.0,0.0,5.137403265377458e-20,3.277957946485646e-35,0.0,1.2308945362220895e-22,0.0,0.0,6.777831199314542e-19,0.0,0.11764562731931809,1.6596294034711304e-38,0.0,0.0,0.0,1.4312529113306623e-06,5.9890969988404435e-09,1.4277705553604708e-09,8.537399990595669e-11,1.2047060808744862e-09,1.376904753603128e-10
5.737615801605009e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555847268782875,0.0,0.1764705870054525,0.0,0.0,5.641574888905389e-20,3.7451436283379265e-35,0.0,1.3604246606709825e-22,0.0,0.0,7.214311845687763e-19,0.0,0.11764558272374674,1.9606762292921632e-38,0.0,0.0,0.0,1.4758032266687458e-06,5.989096063175731e-09,1.473026580070223e-09,8.537398116537984e-11,1.245597803512714e-09,1.420547962261201e-10
5.913895715476514e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555842813745463,0.0,0.17647058700545298,0.0,0.0,6.177697480259337e-20,4.2606379048430583e-35,0.0,1.4987448818997816e-22,0.0,0.0,7.664411143125622e-19,0.0,0.11764553817773594,2.303933261286361e-38,0.0,0.0,0.0,1.520303981468843e-06,5.989095128550757e-09,1.518282566609933e-09,8.537395907804582e-11,1.2864894999754632e-09,1.4641910844611926e-10
6.09017562934802e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555838363658587,0.0,0.17647058700545346,0.0,0.0,6.746752637098822e-20,4.827664104263204e-35,0.0,1.6461437638027092e-22,0.0,0.0,8.128129042627535e-19,0.0,0.11764549368123062,2.6936931904596203e-38,0.0,0.0,0.0,1.5647552308651525e-06,5.989094194964361e-09,1.563538514841397e-09,8.537393497401204e-11,1.3273811689640951e-09,1.5078341185070825e-10
6.266455543219525e-12,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28555833918516754,0.0,0.17647058700545393,0.0,0.0,7.3497219539984e-20,5.449549662255751e-35,0.0,1.8029098694670585e-22,0.0,0.0,8.6054654951514695e-19,0.0,0.11764544923417564,3.134530406543115e-38,0.0,0.0,0.0,1.6091570299305367e-06,5.989093262415385e-09,1.6087944246263728e-09,8.53739096246236e-11,1.3682728097386469e-09,1.5514770627028233e-10
