Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23)
1.1649721127877087e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518199836493,0.0,0.17647058379751704,0.0,1.6848471945535758e-14,4.708686154982268e-13,6.65346261703052e-19,0.0,3.1992010401998183e-09,0.0,0.0,2.9537144897886275e-14,0.0,0.11760530996453272,3.111011711207985e-17,0.0,8.60655214378605e-12,0.0,4.145124395880616e-05,5.988250269306958e-09,2.9877654305892325e-07,8.552424471309995e-11,2.667858337286239e-07,2.4347616832743265e-10,2.8476602475632237e-08,3.1999351809684958e-09,8.709334605869785e-13,2.731553903386611e-12,1.5020085591179657e-16,2.7590429488886194e-12
1.1693246299523124e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181980031261,0.0,0.17647058377359837,0.0,1.7059734485357977e-14,4.761628247640784e-13,6.743573542291445e-19,0.0,3.223060150669356e-09,0.0,0.0,2.9757538538957355e-14,0.0,0.11760530813110646,3.145809953328381e-17,0.0,8.679501234166605e-12,0.0,4.1451961650771004e-05,5.988250227418861e-09,2.998921715222887e-07,8.552499685065146e-11,2.677708091118602e-07,2.4347191209406435e-10,2.858349847118769e-08,3.223780619931547e-09,8.782525301476411e-13,2.7622122722439884e-12,1.5194534275451782e-16,2.7710331890599616e-12
1.173677147116916e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181961892339,0.0,0.17647058374959163,0.0,1.727278391783318e-14,4.814965484020942e-13,6.834584078232352e-19,0.0,3.247007179642984e-09,0.0,0.0,2.9978746020515957e-14,0.0,0.11760530631715473,3.180865151932454e-17,0.0,8.75276532010415e-12,0.0,4.14526598719226e-05,5.9882501855696e-09,3.0100779586183714e-07,8.55257489393106e-11,2.687556958001808e-07,2.43467656128756e-10,2.8690391486528763e-08,3.247713780165682e-09,8.856026904693917e-13,2.7930986736074264e-12,1.537032935156338e-16,2.7830237904486805e-12
1.1780296642815198e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551819439428866,0.0,0.17647058372549676,0.0,1.7487627941817205e-14,4.868699330155469e-13,6.926500069013114e-19,0.0,3.2710421192072167e-09,0.0,0.0,3.0200767283632686e-14,0.0,0.1176053045221497,3.216178229178384e-17,0.0,8.826344399203121e-12,0.0,4.1453339150091126e-05,5.9882501443269116e-09,3.021234160777117e-07,8.552650097838495e-11,2.697404938017967e-07,2.434634004293666e-10,2.8797281521804248e-08,3.2717346529167018e-09,8.929839391859014e-13,2.8242139447680863e-12,1.5547475991093015e-16,2.795014746525994e-12
1.1823821814461235e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551819261777667,0.0,0.1764705837013138,0.0,1.7704274256105817e-14,4.922831252042698e-13,7.019327376851032e-19,0.0,3.2951649614493133e-09,0.0,0.0,3.0423602269382336e-14,0.0,0.11760530274557787,3.251750106974597e-17,0.0,8.900238468897411e-12,0.0,4.1453999998797986e-05,5.9882501037092995e-09,3.032390321700455e-07,8.552725296720003e-11,2.7072520312491047e-07,2.4345914499381307e-10,2.8904168577162013e-08,3.2958432294312254e-09,9.003962739189366e-13,2.8555589229335435e-12,1.5725979365497912e-16,2.807006050953035e-12
1.1867346986107271e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181908591984,0.0,0.17647058367704274,0.0,1.7922730559430652e-14,4.977362715646564e-13,7.113071882015908e-19,0.0,3.3193756984572735e-09,0.0,0.0,3.0647250918843767e-14,0.0,0.11760530098693962,3.2875817069798303e-17,0.0,8.974447526454854e-12,0.0,4.14546429176436e-05,5.988250062988195e-09,3.043546441389638e-07,8.552800490509947e-11,2.717098237777157e-07,2.434548898200683e-10,2.9011052652749018e-08,3.320039500956685e-09,9.078396922786993e-13,2.8871344452277957e-12,1.590584464611392e-16,2.818997697532413e-12
1.1910872157753308e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551818911806776,0.0,0.17647058365268364,0.0,1.814300455045521e-14,5.032295186896601e-13,7.207739482825163e-19,0.0,3.3436743223198414e-09,0.0,0.0,3.087171317310003e-14,0.0,0.1176052992457489,3.3236739506031985e-17,0.0,9.04897156898159e-12,0.0,4.145526839268483e-05,5.988250022798384e-09,3.0547025198458295e-07,8.552875679144626e-11,2.7269435576839765e-07,2.434506349061599e-10,2.9117933748711333e-08,3.3443234587413272e-09,9.153141918641593e-13,2.918941348691272e-12,1.6087077004155537e-16,2.830989680230994e-12
1.1954397329399345e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181873939119,0.0,0.17647058362823645,0.0,1.8365103927770936e-14,5.087630131687944e-13,7.303336095638917e-19,0.0,3.368060825126502e-09,0.0,0.0,3.1096988973238286e-14,0.0,0.11760529752153284,3.3600277590042555e-17,0.0,9.123810593426306e-12,0.0,4.145587689680212e-05,5.988249983375746e-09,3.0658585570701104e-07,8.55295086256201e-11,2.736787991051332e-07,2.4344638025016865e-10,2.922481186519419e-08,3.3686950940342136e-09,9.228197702633752e-13,2.9509804702808404e-12,1.6269681610715866e-16,2.8429819932029184e-12
1.1997922501045382e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551818568627074,0.0,0.1764705836037012,0.0,1.8589036389893486e-14,5.143369015881325e-13,7.399867654855107e-19,0.0,3.392535198967477e-09,0.0,0.0,3.1323078260349816e-14,0.0,0.11760529581383133,3.3966440530930667e-17,0.0,9.198964596584404e-12,0.0,4.1456468890056743e-05,5.988249943708611e-09,3.0770145530634817e-07,8.553026040701689e-11,2.7466315379609143e-07,2.434421258502271e-10,2.9331687002341967e-08,3.3931543980852173e-09,9.303564250538062e-13,2.983252646869814e-12,1.6453663636766644e-16,2.854974630726501e-12
1.2041447672691419e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181839946968,0.0,0.1764705835790779,0.0,1.8814809635259002e-14,5.199513305303065e-13,7.497340112904585e-19,0.0,3.4170974359337293e-09,0.0,0.0,3.1549980975530013e-14,0.0,0.11760529412219684,3.433523753530268e-17,0.0,9.27443357510203e-12,0.0,4.145704482003819e-05,5.988249904443154e-09,3.0881705078268637e-07,8.55310121350505e-11,2.7564741984943335e-07,2.4343787170451806e-10,2.9438559160298244e-08,3.4177013621450242e-09,9.379241538026188e-13,3.0157587152479624e-12,1.663902825315823e-16,2.866967587223367e-12
1.2084972844337456e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551818231875453,0.0,0.17647058355436657,0.0,1.9042431362220518e-14,5.256064465745089e-13,7.595759440246209e-19,0.0,3.4417475281169593e-09,0.0,0.0,3.177769705987837e-14,0.0,0.11760529244619389,3.470667780727139e-17,0.0,9.350217525479982e-12,0.0,4.145760512220242e-05,5.988249866144671e-09,3.0993264213611033e-07,8.553176380915064e-11,2.766315972733123e-07,2.4343361781127333e-10,2.9545428339205794e-08,3.4423359774651317e-09,9.455229540669798e-13,3.048499512121516e-12,1.6825780630619584e-16,2.8789608573037574e-12
1.2128498015983493e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551818065802015,0.0,0.17647058352956718,0.0,1.9271909269044492e-14,5.313023962964902e-13,7.695131625361967e-19,0.0,3.466485467609604e-09,0.0,0.0,3.2006226454498505e-14,0.0,0.1176052907853988,3.508077054845662e-17,0.0,9.42631644407756e-12,0.0,4.145815022020066e-05,5.9882498274784765e-09,3.110482293666969e-07,8.553251542876126e-11,2.7761568607587434e-07,2.434293641687723e-10,2.9652294539206637e-08,3.4670582352978482e-09,9.53152823394345e-13,3.081475874113176e-12,1.7013925939758275e-16,2.890954435687629e-12
1.217855137418879e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551817876646435,0.0,0.17647058350093942,0.0,1.9538110408898576e-14,5.37903331350058e-13,7.810594039728432e-19,0.0,3.4950423521666837e-09,0.0,0.0,3.227003752498926e-14,0.0,0.11760528889377292,3.551426313331346e-17,0.0,9.514218537851354e-12,0.0,4.145875881416843e-05,5.988249783615263e-09,3.1233113448381545e-07,8.553337971307819e-11,2.787472653319358e-07,2.434244728452819e-10,2.977518554016725e-08,3.495596831892397e-09,9.619654750765023e-13,3.1196905419797137e-12,1.7232019190531703e-16,2.9047472629413757e-12
1.222860473239409e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551817689386727,0.0,0.17647058347219524,0.0,1.980678817682311e-14,5.44558684413021e-13,7.927333687146687e-19,0.0,3.523715389575227e-09,0.0,0.0,3.253492400555157e-14,0.0,0.11760528702110569,3.595128967775337e-17,0.0,9.602537156322607e-12,0.0,4.145934845438206e-05,5.988249740204624e-09,3.13614034148797e-07,8.553424392382514e-11,2.798787274121937e-07,2.4341958184870686e-10,2.989807260201694e-08,3.5242513081126145e-09,9.708192076117851e-13,3.1582191157649224e-12,1.7451969251070174e-16,2.918540483524512e-12
1.2278658090599388e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181750396396,0.0,0.17647058344333466,0.0,2.0077954280046177e-14,5.512686783840241e-13,8.045359763373184e-19,0.0,3.552504567812848e-09,0.0,0.0,3.2800885806634605e-14,0.0,0.11760528516680747,3.6391864163575615e-17,0.0,9.691272293298256e-12,0.0,4.1459919730509794e-05,5.988249697147924e-09,3.1489692836172454e-07,8.55351080602303e-11,2.8101007232900194e-07,2.4341469117665123e-10,3.002095572496811e-08,3.5530216506587963e-09,9.797140172255291e-13,3.197062867412825e-12,1.767378398434833e-16,2.9323340900769518e-12
1.2328711448804686e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551817320320955,0.0,0.17647058341435776,0.0,2.0351620425619916e-14,5.580335361556938e-13,8.164681495648644e-19,0.0,3.5814098748584432e-09,0.0,0.0,3.306792283869468e-14,0.0,0.11760528333030693,3.6836000568224476e-17,0.0,9.780423942364567e-12,0.0,4.146047321387463e-05,5.988249654472537e-09,3.1617981712266926e-07,8.553597212154615e-11,2.821413000947024e-07,2.4340980082679244e-10,3.0143834909232e-08,3.5819078462326487e-09,9.886499001280892e-13,3.236223068721416e-12,1.7897471253128464e-16,2.946128075464733e-12
1.2378764807009985e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181713840239,0.0,0.17647058338526445,0.0,2.0627798320414428e-14,5.648534806146365e-13,8.285308142688247e-19,0.0,3.610431298692186e-09,0.0,0.0,3.3336035012195216e-14,0.0,0.11760528151105054,3.728371286479047e-17,0.0,9.869992096893988e-12,0.0,4.1461009458024846e-05,5.988249612156945e-09,3.1746270043169144e-07,8.553683610704909e-11,2.83272410721626e-07,2.4340491079687996e-10,3.026671015501865e-08,3.6109098815372905e-09,9.97626852515335e-13,3.2757009913426793e-12,1.812303891996051e-16,2.95992243276535e-12
1.2428818165215283e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181695815463,0.0,0.17647058335605476,0.0,2.090649967111189e-14,5.717287346414392e-13,8.407248994671786e-19,0.0,3.639568827295532e-09,0.0,0.0,3.360522223760675e-14,0.0,0.11760527970850196,3.773501502201174e-17,0.0,9.959976750051555e-12,0.0,4.146152899928731e-05,5.988249570188388e-09,3.1874557828884037e-07,8.553770001603823e-11,2.844034042220924e-07,2.434000210847328e-10,3.038958146253702e-08,3.6400277432772513e-09,1.0066448705691311e-12,3.3154979067826045e-12,1.8350494847182042e-16,2.973717155260862e-12
1.2478871523420581e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181677952569,0.0,0.17647058332672877,0.0,2.1187736184200813e-14,5.786595211106684e-13,8.530513373233855e-19,0.0,3.6688224486512122e-09,0.0,0.0,3.387548442540693e-14,0.0,0.11760527792214151,3.818992100427535e-17,0.0,1.0050377894800949e-11,0.0,4.146203235730341e-05,5.988249528558117e-09,3.2002845069415454e-07,8.553856384783459e-11,2.855342806084102e-07,2.4339513168823704e-10,3.0512448831994935e-08,3.66926141815847e-09,1.0157039504578015e-12,3.3556150864012e-12,1.8579846896918235e-16,2.9875122364358008e-12
1.252892488162588e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551816602465246,0.0,0.1764705832972864,0.0,2.1471519565970478e-14,5.856460628908702e-13,8.655110631454018e-19,0.0,3.6981921507432324e-09,0.0,0.0,3.4146821486080505e-14,0.0,0.11760527615146578,3.864844477161862e-17,0.0,1.0141195523910556e-11,0.0,4.1462520035548183e-05,5.9882494872548794e-09,3.2131131764766285e-07,8.553942760178086e-11,2.8666503989287793e-07,2.43390242605344e-10,3.06353122635992e-08,3.698610892888296e-09,1.0248040883365809e-12,3.3960538014125135e-12,1.8811102931081897e-16,3.001307669972901e-12
1.2578978239831178e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181642692451,0.0,0.17647058326772777,0.0,2.175786152250558e-14,5.926885828445701e-13,8.781050153846992e-19,0.0,3.727677921556874e-09,0.0,0.0,3.441923333011929e-14,0.0,0.11760527439598692,3.911060027973041e-17,0.0,1.023242962995946e-11,0.0,4.146299252183305e-05,5.988249446268448e-09,3.2259417914938395e-07,8.554029127724049e-11,2.877956820877838e-07,2.4338535383406857e-10,3.0758171757555604e-08,3.7280761541754835e-09,1.0339452803480463e-12,3.4368153228846427e-12,1.9044270811373418e-16,3.015103449745934e-12
1.2629031598036477e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551816252856205,0.0,0.1764705832380528,0.0,2.2046773759680967e-14,5.997873038282725e-13,8.90834135635283e-19,0.0,3.757279749078688e-09,0.0,0.0,3.469271986802218e-14,0.0,0.1176052726552323,3.9576401479952487e-17,0.0,1.032408020534324e-11,0.0,4.146345028879315e-05,5.988249405588997e-09,3.238770351993269e-07,8.554115487359691e-11,2.889262072054059e-07,2.433804653724862e-10,3.0881027314068894e-08,3.757657188730194e-09,1.0431275226225414e-12,3.4779009217397533e-12,1.9279358399280795e-16,3.028899569812534e-12
1.2679084956241775e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551816080214554,0.0,0.17647058320826156,0.0,2.233826798315661e-14,6.069424486924603e-13,9.03699368632711e-19,0.0,3.7869976212965e-09,0.0,0.0,3.496728101029513e-14,0.0,0.11760527092874398,4.004586231928078e-17,0.0,1.0416147242279453e-11,0.0,4.1463893794359535e-05,5.988249365206881e-09,3.251598857974917e-07,8.554201839025316e-11,2.900566152580131e-07,2.4337557721873195e-10,3.10038789333429e-08,3.7873539832639944e-09,1.052350811278583e-12,3.519311868754098e-12,1.9516373556079598e-16,3.0426960244086596e-12
1.2729138314447073e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551815908955186,0.0,0.176470583178354,0.0,2.263235589837264e-14,6.141542402815945e-13,9.167016622531114e-19,0.0,3.816831526199403e-09,0.0,0.0,3.5242916667451194e-14,0.0,0.1176052692160783,4.051899674036672e-17,0.0,1.0508630732813003e-11,0.0,4.14643234822166e-05,5.988249325112796e-09,3.2644273094386925e-07,8.554288182663116e-11,2.911869062578643e-07,2.433706893709985e-10,3.112672661558052e-08,3.817166524489859e-09,1.0616151424232551e-12,3.561049434558026e-12,1.9755324142832963e-16,3.056492807943936e-12
1.2779191672652372e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518157390351,0.0,0.17647058314833017,0.0,2.292904921054465e-14,6.214229014341145e-13,9.298419675122044e-19,0.0,3.846781451777757e-09,0.0,0.0,3.5519626750010434e-14,0.0,0.11760526751680535,4.099581868151859e-17,0.0,1.0601530668821323e-11,0.0,4.146473978224541e-05,5.9882492852977245e-09,3.277255706384419e-07,8.554374518217109e-11,2.923170802172098e-07,2.433658018275342e-10,3.124957036098371e-08,3.847094799122162e-09,1.0709205121525907e-12,3.6031148896360037e-12,1.9996218020391603e-16,3.0702899149967205e-12
1.282924503085767e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181557041266,0.0,0.1764705831181901,0.0,2.3228359624659033e-14,6.287486549824373e-13,9.431212385643191e-19,0.0,3.876847386023193e-09,0.0,0.0,3.579741116849995e-14,0.0,0.11760526583050865,4.1476342076702825e-17,0.0,1.0694847042019475e-11,0.0,4.146514311095303e-05,5.988249245752929e-09,3.290084048811835e-07,8.554460845633084e-11,2.934471371482908e-07,2.4336091458664096e-10,3.137241016975362e-08,3.877138793876678e-09,1.0802669165519424e-12,3.6455095043266296e-12,2.0239063049393782e-16,3.084087340308758e-12
1.2879298389062969e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518154030475,0.0,0.17647058308793376,0.0,2.3530298845468493e-14,6.361317237529573e-13,9.565404327014145e-19,0.0,3.9070293169286045e-09,0.0,0.0,3.607626983345394e-14,0.0,0.11760526415678463,4.1960580855545286e-17,0.0,1.0788579843965076e-11,0.0,4.1465533871888595e-05,5.988249206469943e-09,3.3029123367205955e-07,8.55454716485856e-11,2.9457707706333977e-07,2.4335602764667335e-10,3.149524604209048e-08,3.907298495470592e-09,1.0896543516963396e-12,3.688234548822649e-12,2.0483867090265294e-16,3.097885078780005e-12
1.2929351747268267e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181523690053,0.0,0.17647058305756122,0.0,2.383487857748774e-14,6.435723305660454e-13,9.701005103521e-19,0.0,3.937327232488149e-09,0.0,0.0,3.6356202655413545e-14,0.0,0.11760526249524231,4.244854894333258e-17,0.0,1.0882729066063037e-11,0.0,4.146591245604649e-05,5.9882491674405685e-09,3.31574057011028e-07,8.554633475842716e-11,2.9570689997458104e-07,2.4335114100603625e-10,3.161807797819372e-08,3.937573890622479e-09,1.0990828136508338e-12,3.7312912931709684e-12,2.0730638003219481e-16,3.1116831254638707e-12
1.2979405105473565e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551815071933856,0.0,0.17647058302707241,0.0,2.4142110524989255e-14,6.510706982360503e-13,9.838024350806553e-19,0.0,3.967741120697254e-09,0.0,0.0,3.663720954492699e-14,0.0,0.11760526084550285,4.294026026101344e-17,0.0,1.0977294699570176e-11,0.0,4.146627924225694e-05,5.9882491286568505e-09,3.328568748980389e-07,8.554719778536335e-11,2.9683660589423023e-07,2.433462546631838e-10,3.174090597826201e-08,3.967964966052323e-09,1.1085522984708345e-12,3.774681007272677e-12,2.0979383648257215e-16,3.1254814755627253e-12
1.3029458463678864e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181490811079,0.0,0.17647058299646745,0.0,2.445200639199919e-14,6.586270495712969e-13,9.976471735860503e-19,0.0,3.998270969552597e-09,0.0,0.0,3.691929041254948e-14,0.0,0.11760525920719919,4.3435728725199965e-17,0.0,1.1072276735599691e-11,0.0,4.146663459756444e-05,5.988249090111097e-09,3.341396873330349e-07,8.554806072891773e-11,2.979661948344956e-07,2.4334136861661773e-10,3.18637300424932e-08,3.998471708481502e-09,1.1180628022024332e-12,3.818404960883053e-12,2.1230111885166868e-16,3.139280124423447e-12
1.3079511821884162e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181474539575,0.0,0.17647058296574625,0.0,2.4764577882293433e-14,6.662416073740863e-13,1.011635695700968e-18,0.0,4.028916767052129e-09,0.0,0.0,3.720244516884324e-14,0.0,0.11760525757997574,4.3934968248168993e-17,0.0,1.1167675165125504e-11,0.0,4.146697887759435e-05,5.988249051795841e-09,3.3542249431595156e-07,8.554892358862893e-11,2.990956668075774e-07,2.433364828648856e-10,3.198655017108442e-08,4.0290941046327915e-09,1.1276143208827177e-12,3.862464423611592e-12,2.1482830573524335e-16,3.1530790675330204e-12
1.312956518008946e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518145837543,0.0,0.17647058293490883,0.0,2.5079836699393745e-14,6.739145944406956e-13,1.0257689743908247e-18,0.0,4.059678501195054e-09,0.0,0.0,3.748667372437749e-14,0.0,0.11760525596348792,4.4437992737863335e-17,0.0,1.1263489978986482e-11,0.0,4.1467312426908313e-05,5.988249013703858e-09,3.3670529584671736e-07,8.554978636405035e-11,3.002250218256682e-07,2.433315974065798e-10,3.210936636423206e-08,4.059832141230368e-09,1.1372068505400742e-12,3.9068606649220084e-12,2.1737547572692997e-16,3.166878300514258e-12
1.3229671896500057e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181426355963,0.0,0.1764705828728856,0.0,2.571846312680714e-14,6.894367475203618e-13,1.0544737090148173e-18,0.0,4.121549731414193e-09,0.0,0.0,3.805835187547935e-14,0.0,0.11760525276139418,4.545545222753727e-17,0.0,1.1456368722418124e-11,0.0,4.146794865834226e-05,5.988248938161911e-09,3.392708825514774e-07,8.555151166030768e-11,3.024833810456107e-07,2.433218273648308e-10,3.235498694497866e-08,4.121655082668063e-09,1.1565149268577789e-12,3.996668560414569e-12,2.2253007939854935e-16,3.194477619238147e-12
1.3319767941269595e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551813978731844,0.0,0.17647058281666742,0.0,2.6302534973554224e-14,7.036087483432324e-13,1.0808128625580023e-18,0.0,4.177630221565614e-09,0.0,0.0,3.857653370784702e-14,0.0,0.11760524991298361,4.638424979023759e-17,0.0,1.1631383531404671e-11,0.0,4.1468487809633565e-05,5.988248870869729e-09,3.4157989193855363e-07,8.555306413447167e-11,3.045155044796585e-07,2.4331303531751724e-10,3.257603201038969e-08,4.177691087133793e-09,1.1740324130741253e-12,4.078660181383824e-12,2.2723835334057367e-16,3.2193179561781063e-12
1.3409863986039133e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181369689365,0.0,0.176470582760073,0.0,2.6895495760326936e-14,7.179735246332263e-13,1.1076363020421793e-18,0.0,4.234086159862752e-09,0.0,0.0,3.909819325924574e-14,0.0,0.11760524709446829,4.732552674350625e-17,0.0,1.1807747277408807e-11,0.0,4.1468997081613756e-05,5.988248804198406e-09,3.438888836592541e-07,8.555461632921397e-11,3.0654724916883026e-07,2.433042442009086e-10,3.279706432798694e-08,4.234101560243646e-09,1.1916827127220857e-12,4.161762700997063e-12,2.3201259474394115e-16,3.2441591700171606e-12
1.3499960030808671e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181341787979,0.0,0.17647058270310234,0.0,2.7497413732410197e-14,7.325323755203811e-13,1.134949814947395e-18,0.0,4.2909174763623995e-09,0.0,0.0,3.9623330008367485e-14,0.0,0.11760524430419578,4.827936404192874e-17,0.0,1.1985459902629488e-11,0.0,4.1469478126666364e-05,5.988248738113271e-09,3.4619785771293707e-07,8.555616824240287e-11,3.0857861518398485e-07,2.4329545400823464e-10,3.3018083898892316e-08,4.2908864246234376e-09,1.2094658023612306e-12,4.245983517497787e-12,2.3685326188987663e-16,3.2690012396275964e-12
1.359005607557821e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181314153415,0.0,0.1764705826457556,0.0,2.810835713215267e-14,7.472866000714774e-13,1.1627592215618983e-18,0.0,4.348124101134498e-09,0.0,0.0,4.0151943433977295e-14,0.0,0.11760524154060512,4.9245842594698686e-17,0.0,1.216452134814237e-11,0.0,4.1469932505782667e-05,5.988248672581565e-09,3.485068140989034e-07,8.55577198720282e-11,3.106096025959159e-07,2.432866647330936e-10,3.3239090724221706e-08,4.3480456029136e-09,1.227381658480863e-12,4.331330027600474e-12,2.417608130372904e-16,3.2938441450122576e-12
1.3680152120347747e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181286770929,0.0,0.17647058258803283,0.0,2.8728394198911624e-14,7.622374972900341e-13,1.1910703749636983e-18,0.0,4.405705964262127e-09,0.0,0.0,4.0684033014913115e-14,0.0,0.11760523880222164,5.0225043265642464e-17,0.0,1.2344931553960322e-11,0.0,4.147036169362288e-05,5.988248607572375e-09,3.508157528163999e-07,8.555927121619434e-11,3.1264021147535473e-07,2.4327787636943163e-10,3.346008480508526e-08,4.405579017769155e-09,1.2454302575043e-12,4.417809626490862e-12,2.467357064227772e-16,3.3186878672437268e-12
1.3770248165117285e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551812596265885,0.0,0.17647058252993403,0.0,2.9357593169000756e-14,7.773863661163035e-13,1.2198891610021315e-18,0.0,4.463662995841479e-09,0.0,0.0,4.1219598230085706e-14,0.0,0.11760523608765222,5.1217046873243994e-17,0.0,1.2526690459090647e-11,0.0,4.147076708329384e-05,5.988248543056468e-09,3.5312467386462205e-07,8.556082227311351e-11,3.14670441892973e-07,2.4326908891152405e-10,3.3681066142587796e-08,4.463486591859724e-09,1.2636115757929142e-12,4.5054297078262506e-12,2.517784002606141e-16,3.3435323884068858e-12
1.3860344209886823e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181232707233,0.0,0.17647058247145936,0.0,2.999602227564085e-14,7.927345054272678e-13,1.2492214982794371e-18,0.0,4.521995125981847e-09,0.0,0.0,4.175863855847857e-14,0.0,0.11760523339558085,5.222193419066938e-17,0.0,1.2709798001589223e-11,0.0,4.147114999086403e-05,5.98824847900622e-09,3.554335772427164e-07,8.556237304110003e-11,3.167002939193857e-07,2.4326030235395645e-10,3.390203473782904e-08,4.521768247869507e-09,1.2819255896499378e-12,4.5941976637357875e-12,2.568893527427599e-16,3.368377691544561e-12
1.3950440254656361e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518120600043,0.0,0.1764705824126088,0.0,3.064374974891317e-14,8.08283214036635e-13,1.279073338132345e-18,0.0,4.580702284805627e-09,0.0,0.0,4.2301153479147886e-14,0.0,0.11760523072476414,5.323978594579162e-17,0.0,1.2894254118611698e-11,0.0,4.1471511659622924e-05,5.988248415395569e-09,3.577424629497842e-07,8.556392351856525e-11,3.18729767625153e-07,2.4325151669160786e-10,3.4122990591903835e-08,4.580423908497259e-09,1.30037227532405e-12,4.684120884820775e-12,2.6206902203885313e-16,3.3932237606061657e-12
1.40405362994259e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551811794944315,0.0,0.1764705823533825,0.0,3.1300843815715336e-14,8.240337906948344e-13,1.3094506646136744e-18,0.0,4.639784402448281e-09,0.0,0.0,4.2847142471222394e-14,0.0,0.11760522807402761,5.427068282121516e-17,0.0,1.3080058746461932e-11,0.0,4.147185326410417e-05,5.9882483521998754e-09,3.6005133098488317e-07,8.556547370401104e-11,3.2075886308078304e-07,2.4324273191963395e-10,3.434393370590255e-08,4.639453496456299e-09,1.318951609012755e-12,4.775206760154941e-12,2.673178662962103e-16,3.4180705803990742e-12
1.4130632344195437e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855181153178145,0.0,0.17647058229378051,0.0,3.196737269971959e-14,8.399875340890128e-13,1.3403594944739384e-18,0.0,4.699241409058335e-09,0.0,0.0,4.3396605013903335e-14,0.0,0.1176052254422617,5.531470545430064e-17,0.0,1.3267211820637828e-11,0.0,4.1472175913887154e-05,5.988248289395834e-09,3.6236018134703024e-07,8.556702359602556e-11,3.2278758035673396e-07,2.432339480334526e-10,3.456486408091117e-08,4.698856934474496e-09,1.3376635668655699e-12,4.867462677284759e-12,2.7263634363982507e-16,3.4429181365425988e-12
