Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136)
7.990072780147326e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855185342490593,0.0,0.1764705854953379,0.0,0.0,1.520609387875287e-13,1.7353391146250563e-19,0.0,1.5083850194782188e-09,0.0,0.0,1.3923482244860655e-14,0.0,0.1176056443851577,1.0090129154876852e-17,0.0,0.0,0.0,4.121064901648184e-05,5.9882581675104615e-09,2.0496372693161095e-07,8.546097486201894e-11,1.836497981825346e-07,2.438354127462521e-10,1.9477979365702714e-08,1.509649625460529e-09,3.6693917288299407e-13,8.832816811490334e-13
8.035304499007693e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551852556817403,0.0,0.17647058547823827,0.0,0.0,1.5465686657055832e-13,1.7701723502589765e-19,0.0,1.5254697781514595e-09,0.0,0.0,1.408120679919497e-14,0.0,0.11760563570427303,1.0261809619599799e-17,0.0,0.0,0.0,4.121817009190873e-05,5.9882579851101864e-09,2.0612352076907148e-07,8.546175405370258e-11,1.8468117320859214e-07,2.438309453318133e-10,1.9589327640137473e-08,1.5267342765543074e-09,3.7182310255029547e-13,8.983415510432943e-13
8.08053621786806e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855185170990766,0.0,0.17647058546104294,0.0,0.0,1.5728216102734454e-13,1.8055169244321868e-19,0.0,1.542650206104648e-09,0.0,0.0,1.4239815676505784e-14,0.0,0.11760562723517648,1.0435418307860636e-17,0.0,0.0,0.0,4.1225479383364174e-05,5.988257807151398e-09,2.0728331039246668e-07,8.546253344488448e-11,1.857124516173858e-07,2.438264789762409e-10,1.970067267295956e-08,1.5439144604286203e-09,3.767406984672816e-13,9.135713682539474e-13
8.125767936728427e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855185088358041,0.0,0.1764705854437519,0.0,0.0,1.5993698709754202e-13,1.8413776732169861e-19,0.0,1.5599262943748383e-09,0.0,0.0,1.4399308810457032e-14,0.0,0.11760561897190494,1.0610965805149523e-17,0.0,0.0,0.0,4.123258285395931e-05,5.988257633509001e-09,2.0844309580533757e-07,8.546331302766565e-11,1.8674363342126513e-07,2.4382201365542647e-10,1.9812014464681792e-08,1.5611901671738632e-09,3.8169196276800953e-13,9.28972080385574e-13
8.170999655588794e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551850077256125,0.0,0.17647058542636518,0.0,0.0,1.6262150971697343e-13,1.8777594542275191e-19,0.0,1.577298034000379e-09,0.0,0.0,1.455968613472008e-14,0.0,0.11760561090866319,1.0788462693951758e-17,0.0,0.0,0.0,4.123948629890453e-05,5.988257464061415e-09,2.0960287701111898e-07,8.54640927943698e-11,1.8777471863248247e-07,2.4381754934594047e-10,1.9923353015806124e-08,1.578561386881669e-09,3.866768974326441e-13,9.445446349444334e-13
8.21623137444916e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518492903716,0.0,0.17647058540888283,0.0,0.0,1.6533589381762894e-13,1.9146671466136448e-19,0.0,1.5947654160208989e-09,0.0,0.0,1.4720947582973623e-14,0.0,0.11760560303981922,1.0967919553748484e-17,0.0,0.0,0.0,4.124619535023694e-05,5.98825729869049e-09,2.1076265401314337e-07,8.546487273753684e-11,1.8880570726319614e-07,2.4381308602501326e-10,2.0034688326823934e-08,1.5960281096449017e-09,3.9169550429194103e-13,9.60289979338473e-13
8.261463093309527e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551848522379486,0.0,0.17647058539130478,0.0,0.0,1.680803043276657e-13,1.9521056510548154e-19,0.0,1.612328431477297e-09,0.0,0.0,1.4883093088903627e-14,0.0,0.11760559535989952,1.1149346961017389e-17,0.0,0.0,0.0,4.1252715481414794e-05,5.9882571372813905e-09,2.1192242681464296e-07,8.54656528499169e-11,1.8983659932547276e-07,2.4380862367051674e-10,2.014602039821634e-08,1.6135903255576447e-09,3.967477850316016e-13,9.762090608773396e-13
8.306694812169894e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184777274786,0.0,0.17647058537363106,0.0,0.0,1.7085490617140707e-13,1.9900798897539518e-19,0.0,1.629987071411726e-09,0.0,0.0,1.504612258620325e-14,0.0,0.11760558786358476,1.1332755489233418e-17,0.0,0.0,0.0,4.125905201178245e-05,5.988256979722529e-09,2.130821954187531e-07,8.546643312446471e-11,1.908673948312898e-07,2.438041622609458e-10,2.0257349230454457e-08,1.631248024715196e-09,4.0183374119649946e-13,9.923028267723915e-13
8.351926531030261e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551847040959755,0.0,0.17647058535586166,0.0,0.0,1.736598642693418e-13,2.0285948064313189e-19,0.0,1.6477413268675833e-09,0.0,0.0,1.521003600857276e-14,0.0,0.11760558054570538,1.151815570886947e-17,0.0,0.0,0.0,4.1265210110909864e-05,5.988256825905446e-09,2.142419598285146e-07,8.54672135543333e-11,1.918980937925383e-07,2.437997017754013e-10,2.0368674823999713e-08,1.6490011972140575e-09,4.069533741947841e-13,1.008572224136708e-12
8.397158249890628e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551846326512764,0.0,0.17647058533799667,0.0,0.0,1.764953435381238e-13,2.0676553663184072e-19,0.0,1.6655911888894972e-09,0.0,0.0,1.537483328971946e-14,0.0,0.11760557340123737,1.1705558187397115e-17,0.0,0.0,0.0,4.127119480280951e-05,5.988256675724749e-09,2.1540172004687668e-07,8.546799413286874e-11,1.9292869622102494e-07,2.437952421935724e-10,2.04799971793041e-08,1.6668498331519283e-09,4.1210668530186704e-13,1.0250181999851024e-12
8.442389968750995e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184562891864,0.0,0.176470585320036,0.0,0.0,1.79361508890571e-13,2.1072665561518116e-19,0.0,1.6835366485233159e-09,0.0,0.0,1.5540514363357646e-14,0.0,0.11760556642529817,1.189497348928727e-17,0.0,0.0,0.0,4.1277010970034923e-05,5.9882565290779995e-09,2.1656147607669942e-07,8.54687748536048e-11,1.9395920212847482e-07,2.4379078349572054e-10,2.0591316296810437e-08,1.6847939226276964e-09,4.1729367566428993e-13,1.041641701234132e-12
8.487621687611362e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551844947702876,0.0,0.17647058530197976,0.0,0.0,1.8225852523566535e-13,2.1474333841671136e-19,0.0,1.701577696816096e-09,0.0,0.0,1.5707079163208492e-14,0.0,0.11760555961314266,1.2086412176010928e-17,0.0,0.0,0.0,4.1282663357663656e-05,5.988256385865657e-09,2.1772122792075634e-07,8.546955571025743e-11,1.949896115265334e-07,2.437863256626628e-10,2.0702632176952643e-08,1.7028334557414311e-09,4.225143463034814e-13,1.0584436747021095e-12
8.532853406471729e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551844282404315,0.0,0.17647058528382792,0.0,0.0,1.851865574785515e-13,2.1881608800927636e-19,0.0,1.719714324816093e-09,0.0,0.0,1.5874527623000018e-14,0.0,0.11760555296015941,1.2279884806039831e-17,0.0,0.0,0.0,4.128815657716814e-05,5.988256245990973e-09,2.1888097558173662e-07,8.547033669671973e-11,1.9601992442676878e-07,2.4378186867575696e-10,2.0813944820155992e-08,1.7209684225943772e-09,4.2776869811940413e-13,1.0754250671091148e-12
8.578085125332095e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551843632574797,0.0,0.17647058526558043,0.0,0.0,1.8814577052053667e-13,2.229454095143965e-19,0.0,1.7379465235727477e-09,0.0,0.0,1.6042859676467017e-14,0.0,0.11760554646186677,1.247540193484719e-17,0.0,0.0,0.0,4.1293495110177526e-05,5.9882561093599285e-09,2.200407190622478e-07,8.547111780705693e-11,1.9705014084067389e-07,2.4377741251688535e-10,2.0925254226837338e-08,1.739198813288946e-09,4.330567318940964e-13,1.092586825077004e-12
8.623316844192462e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184299777879,0.0,0.17647058524723733,0.0,0.0,1.9113632925908982e-13,2.2713181020165606e-19,0.0,1.7562742841366796e-09,0.0,0.0,1.6212075257351002e-14,0.0,0.1176055401139093,1.267297411490835e-17,0.0,0.0,0.0,4.129868331213363e-05,5.988255975881152e-09,2.2120045836481793e-07,8.547189903550163e-11,1.9808026077966868e-07,2.4377295716844075e-10,2.103656039740536e-08,1.7575246179287088e-09,4.3837844829511014e-13,1.1099298951294223e-12
8.668548563052829e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551842377593,0.0,0.1764705852287987,0.0,0.0,1.9415839858784115e-13,2.313757994880917e-19,0.0,1.7746975975596736e-09,0.0,0.0,1.6382174299400105e-14,0.0,0.11760553391205417,1.287261189570151e-17,0.0,0.0,0.0,4.130372541584397e-05,5.988255845465841e-09,2.223601934918976e-07,8.547268037644903e-11,1.99110284255102e-07,2.4376850261331183e-10,2.1147863332260785e-08,1.7759458266183917e-09,4.437338478788489e-13,1.1274552236918149e-12
8.713780281913196e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184177160606,0.0,0.17647058521026443,0.0,0.0,1.9721214339658128e-13,2.356778889375819e-19,0.0,1.7932164548946722e-09,0.0,0.0,1.6553156736369084e-14,0.0,0.1176055278521878,1.3074325823708415e-17,0.0,0.0,0.0,4.130862553493472e-05,5.988255718027694e-09,2.2351992444586252e-07,8.547346182445224e-11,2.0014021127825367e-07,2.4376404883486874e-10,2.1259163031796645e-08,1.794462429463867e-09,4.491229310938098e-13,1.1451637570914366e-12
8.759012000773563e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551841179418214,0.0,0.17647058519163458,0.0,0.0,2.0029772857126093e-13,2.400385922602351e-19,0.0,1.8118308471957657e-09,0.0,0.0,1.6725022502019192e-14,0.0,0.11760552193031233,1.3278126442415023e-17,0.0,0.0,0.0,4.131338766720638e-05,5.988255593482847e-09,2.2467965122901532e-07,8.547424337421806e-11,2.0117004186033635e-07,2.4375959581695046e-10,2.1370459496398434e-08,1.813074416572149e-09,4.5454569828372994e-13,1.1630564415573648e-12
8.80424371963393e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184060064091,0.0,0.17647058517290923,0.0,0.0,2.0341531899399e-13,2.444584253117792e-19,0.0,1.8305407655181825e-09,0.0,0.0,1.6897771530118198e-14,0.0,0.11760551614254255,1.3484024292312233e-17,0.0,0.0,0.0,4.131801569789514e-05,5.988255471749786e-09,2.258393738435879e-07,8.54750250206025e-11,2.0219977601249742e-07,2.437551435438507e-10,2.1481752726444374e-08,1.8317817780513853e-09,4.600021496906419e-13,1.1811342232205068e-12
8.849475438494297e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855184003489657,0.0,0.17647058515408828,0.0,0.0,2.0656507954303736e-13,2.489379060929509e-19,0.0,1.8493462009182801e-09,0.0,0.0,1.7071403754440253e-14,0.0,0.11760551048510262,1.3692029910896534e-17,0.0,0.0,0.0,4.132251340284221e-05,5.988255352749297e-09,2.2699909229174292e-07,8.547580675860652e-11,2.0322941374582084e-07,2.4375069200030536e-10,2.1593042722305606e-08,1.8505845040108538e-09,4.654922854578402e-13,1.1993980481136146e-12
8.894707157354664e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551839481818253,0.0,0.17647058513517183,0.0,0.0,2.097471750928298e-13,2.5347755474888474e-19,0.0,1.8682471444535372e-09,0.0,0.0,1.7245919108765906e-14,0.0,0.11760550495432301,1.390215383267073e-17,0.0,0.0,0.0,4.132688445157406e-05,5.988255236404402e-09,2.2815880657557634e-07,8.547658858337233e-11,2.0425895507132878e-07,2.437462411714804e-10,2.170432948434637e-08,1.8694825845609547e-09,4.710161056327621e-13,1.2178488621712941e-12
8.93993887621503e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855183894104933,0.0,0.17647058511615982,0.0,0.0,2.1296177051395185e-13,2.5807789356850286e-19,0.0,1.887243587182545e-09,0.0,0.0,1.7421317526882e-14,0.0,0.11760549954663752,1.411440658914459e-17,0.0,0.0,0.0,4.133113241029588e-05,5.9882551226402815e-09,2.29318516697119e-07,8.547737049017876e-11,2.052883999999836e-07,2.4374179104295925e-10,2.181561301292421e-08,1.888476009813205e-09,4.765736101697839e-13,1.2364876112300152e-12
8.985170595075397e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551838412243213,0.0,0.17647058509705227,0.0,0.0,2.1620903067314499e-13,2.6273944698390417e-19,0.0,1.9063355201649983e-09,0.0,0.0,1.7597598942581657e-14,0.0,0.1176054942585803,1.4328798708835575e-17,0.0,0.0,0.0,4.133526074480071e-05,5.988255011384225e-09,2.3047822265833827e-07,8.547815247443795e-11,2.0631774854268916e-07,2.4373734160073135e-10,2.1926893308390188e-08,1.9075647698802358e-09,4.821647989329366e-13,1.2553152410281226e-12
9.030402313935764e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518378950631,0.0,0.17647058507784924,0.0,0.0,2.19489120433307e-13,2.6746274156975465e-19,0.0,1.9255229344616888e-09,0.0,0.0,1.7774763289664222e-14,0.0,0.11760548908678319,1.454534071726949e-17,0.0,0.0,0.0,4.133927282329674e-05,5.988254902565578e-09,2.316379244611403e-07,8.547893453169151e-11,2.073470007102928e-07,2.4373289283118064e-10,2.2038170371089022e-08,1.9267488548757804e-09,4.877896716985408e-13,1.274332697205849e-12
9.075634032796131e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855183738918164,0.0,0.17647058505855068,0.0,0.0,2.228022046534917e-13,2.7224830604267703e-19,0.0,1.9448058211344948e-09,0.0,0.0,1.79528105019352e-14,0.0,0.11760548402797283,1.476404313698117e-17,0.0,0.0,0.0,4.1343171919155e-05,5.98825479611566e-09,2.327976221073713e-07,8.547971665760672e-11,2.0837615651358662e-07,2.437284447210744e-10,2.2149444201359284e-08,1.9460282549146775e-09,4.934482281577684e-13,1.2935409253053224e-12
9.120865751656498e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551836894280713,0.0,0.1764705850391566,0.0,0.0,2.2614844818890803e-13,2.770966712606406e-19,0.0,1.9641841712463774e-09,0.0,0.0,1.8131740513206226e-14,0.0,0.117605479078968,1.4984916487515198e-17,0.0,0.0,0.0,4.1346961213579516e-05,5.988254691967736e-09,2.339573155988196e-07,8.5480498847973e-11,2.0940521596330913e-07,2.437239972575522e-10,2.2260714799533598e-08,1.965402960112861e-09,4.991404679191263e-13,1.312940870770578e-12
9.166097470516865e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551836410051157,0.0,0.1764705850196671,0.0,0.0,2.2952801589091983e-13,2.820083702223514e-19,0.0,1.9836579758613704e-09,0.0,0.0,1.8311553257295013e-14,0.0,0.11760547423667703,1.5207971285426538e-17,0.0,0.0,0.0,4.13506437982026e-05,5.988254590056947e-09,2.3511700493721698e-07,8.548128109869851e-11,2.104341790701469e-07,2.43719550428116e-10,2.2371982165938768e-08,1.9848729605873565e-09,5.048663905108701e-13,1.3325334789475706e-12
9.211329189377232e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551835936192527,0.0,0.17647058500008206,0.0,0.0,2.3294107260704477e-13,2.869839380666429e-19,0.0,2.0032272260445747e-09,0.0,0.0,1.8492248668025323e-14,0.0,0.11760546949809536,1.543321804428125e-17,0.0,0.0,0.0,4.135422267760673e-05,5.98825449032026e-09,2.362766901242403e-07,8.548206340580714e-11,2.1146304584473553e-07,2.437151042206194e-10,2.2483246300895957e-08,2.0044382464562727e-09,5.106259953833465e-13,1.3523196950841828e-12
9.256560908237598e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551835472412807,0.0,0.17647058498040155,0.0,0.0,2.363877831809546e-13,2.9202391207186575e-19,0.0,2.02289191286215e-09,0.0,0.0,1.867382667922689e-14,0.0,0.11760546486030302,1.5660667274657145e-17,0.0,0.0,0.0,4.1357700771775654e-05,5.988254392696414e-09,2.374363711615134e-07,8.548284576543451e-11,2.124918162976617e-07,2.4371065862325814e-10,2.2594507204720855e-08,2.0240988078388057e-09,5.164192819112679e-13,1.3723004643302366e-12
9.301792627097965e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551835018428223,0.0,0.17647058496062562,0.0,0.0,2.3986831245247387e-13,2.971288316552789e-19,0.0,2.0426520273813082e-09,0.0,0.0,1.8856287224735425e-14,0.0,0.11760546032046222,1.5890329484144502e-17,0.0,0.0,0.0,4.136108091847639e-05,5.988254297125879e-09,2.38596048050608e-07,8.548362817382548e-11,2.135204904394639e-07,2.437062136245599e-10,2.2705764877723822e-08,2.043854634855225e-09,5.222462493959213e-13,1.3924767317375045e-12
9.347024345958332e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551834573962986,0.0,0.1764705849407542,0.0,0.0,2.4338282525757965e-13,3.022992383724401e-19,0.0,2.0625075606703104e-09,0.0,0.0,1.9039630238392542e-14,0.0,0.1176054558758151,1.6122215177346697e-17,0.0,0.0,0.0,4.136436587557414e-05,5.988254203550792e-09,2.397557207930459e-07,8.548441062733083e-11,2.145490682806343e-07,2.437017692133755e-10,2.2817019320210044e-08,2.0637057176268755e-09,5.281068970673124e-13,1.4128494422597193e-12
9.3922560648187e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855183413874909,0.0,0.17647058492078735,0.0,0.0,2.4693148642840114e-13,3.0753567591659624e-19,0.0,2.0824585037984525e-09,0.0,0.0,1.9223855654045728e-14,0.0,0.11760545152368149,1.6356334855880927e-17,0.0,0.0,0.0,4.136755832328206e-05,5.988254111914932e-09,2.409153893902994e-07,8.548519312240441e-11,2.1557754983161963e-07,2.436973253788696e-10,2.2928270532479667e-08,2.0836520462761687e-09,5.340012240862473e-13,1.4334195407525851e-12
9.437487783679066e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551833712526037,0.0,0.17647058490072504,0.0,0.0,2.505144607932191e-13,3.128386901180752e-19,0.0,2.10250484783607e-09,0.0,0.0,1.9408963405548327e-14,0.0,0.11760544726145652,1.659269901837884e-17,0.0,0.0,0.0,4.1370660866347735e-05,5.988254022163649e-09,2.420750538437939e-07,8.548597565559989e-11,2.1660593510282252e-07,2.436928821105117e-10,2.303951851482797e-08,2.1036936109265837e-09,5.399292295463541e-13,1.4541879719737871e-12
9.482719502539433e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551833295040707,0.0,0.17647058488056735,0.0,0.0,2.541319131764652e-13,3.1820882894367586e-19,0.0,2.122646583854521e-09,0.0,0.0,1.959495342675945e-14,0.0,0.11760544308660889,1.683131816048726e-17,0.0,0.0,0.0,4.137367603617794e-05,5.988253934243841e-09,2.4323471415490797e-07,8.54867582235683e-11,2.1763422410460303e-07,2.4368843939806795e-10,2.3150763267545452e-08,2.1238304017026572e-09,5.458909124760461e-13,1.4751556805830035e-12
9.5279512213998e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551832886047085,0.0,0.17647058486031422,0.0,0.0,2.577840083987213e-13,3.2364664249606043e-19,0.0,2.142883702926191e-09,0.0,0.0,1.9781825651544003e-14,0.0,0.11760543899667847,1.7072202774868824e-17,0.0,0.0,0.0,4.137660629290369e-05,5.988253848103891e-09,2.443943703249759e-07,8.548754082305535e-11,2.186624168472794e-07,2.436839972315922e-10,2.326200479091802e-08,2.144062408729984e-09,5.518862718404256e-13,1.496323611141914e-12
9.573182940260167e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855183248530606,0.0,0.17647058483996567,0.0,0.0,2.614709112767199e-13,3.2915268301314486e-19,0.0,2.163216196124475e-09,0.0,0.0,1.9969580013772614e-14,0.0,0.11760543498927431,1.7315363351202672e-17,0.0,0.0,0.0,4.13794540273872e-05,5.988253763693642e-09,2.4555402235528787e-07,8.54883234508982e-11,2.1969051334112953e-07,2.436795556014184e-10,2.337324308522706e-08,2.164389622135213e-09,5.579153065431362e-13,1.5176927081142118e-12
9.618414659120533e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551832092585305,0.0,0.17647058481952177,0.0,0.0,2.6519278662334233e-13,3.3472750486749057e-19,0.0,2.1836440545237856e-09,0.0,0.0,2.0158216447321606e-14,0.0,0.11760543106207294,1.756081037618512e-17,0.0,0.0,0.0,4.138222156317214e-05,5.988253680964354e-09,2.467136702470919e-07,8.548910610402364e-11,2.2071851359639178e-07,2.436751144981525e-10,2.3484478150749644e-08,2.184812032046039e-09,5.639780154281573e-13,1.5392639158656144e-12
9.6636463779809e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551831707659003,0.0,0.1764705847989824,0.0,0.0,2.689497992476192e-13,3.403716645656966e-19,0.0,2.204167269199536e-09,0.0,0.0,2.034773488607297e-14,0.0,0.11760542721281622,1.780855433353032e-17,0.0,0.0,0.0,4.13849111583792e-05,5.98825359986865e-09,2.4787331400159466e-07,8.54898887794451e-11,2.217464176232664e-07,2.436706739126648e-10,2.3595709987758553e-08,2.205329628591205e-09,5.700743972815499e-13,1.5610381786638717e-12
9.708878096841267e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551831330307686,0.0,0.1764705847783477,0.0,0.0,2.7274211395472965e-13,3.460857207477902e-19,0.0,2.2247858312281423e-09,0.0,0.0,2.0538135263914323e-14,0.0,0.11760542343930962,1.8058605703970957e-17,0.0,0.0,0.0,4.138752500754805e-05,5.988253520360487e-09,2.4903295361996307e-07,8.549067147426014e-11,2.227742254319163e-07,2.436662338360823e-10,2.3706938596522485e-08,2.2259424019004956e-09,5.762044508331481e-13,1.583016440678779e-12
9.754109815701634e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551830960318086,0.0,0.17647058475761762,0.0,0.0,2.7656989554600055e-13,3.5187023418661983e-19,0.0,2.2454997316870146e-09,0.0,0.0,2.072941751473889e-14,0.0,0.11760541973942035,1.8310974965258898e-17,0.0,0.0,0.0,4.139006524342773e-05,5.988253442395127e-09,2.5019258910332443e-07,8.549145418564838e-11,2.238019370324682e-07,2.43661794259782e-10,2.381816397730612e-08,2.2466503421047356e-09,5.823681747582044e-13,1.6051996459821857e-12
9.799341534562e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855183059748293,0.0,0.17647058473679217,0.0,0.0,2.804333088189066e-13,3.577257677872467e-19,0.0,2.2663089616545537e-09,0.0,0.0,2.0921581572445474e-14,0.0,0.11760541611107572,1.856567259216586e-17,0.0,0.0,0.0,4.1392533938716326e-05,5.988253365929084e-09,2.5135222045276917e-07,8.549223691086913e-11,2.248295524350137e-07,2.436573551753835e-10,2.392938613037025e-08,2.26745343933578e-09,5.885655676789862e-13,1.627588738548007e-12
9.844573253422368e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285518302416008,0.0,0.17647058471587135,0.0,0.0,2.8433251856706954e-13,3.6365288658633655e-19,0.0,2.287213512210146e-09,0.0,0.0,2.1114627370938403e-14,0.0,0.11760541255226145,1.882270905648411e-17,0.0,0.0,0.0,4.1394933107751836e-05,5.988253290920104e-09,2.5251184766935016e-07,8.549301964725912e-11,2.258570716496101e-07,2.436529165747417e-10,2.4040605055971884e-08,2.288351683726521e-09,5.947966281663247e-13,1.6501846622522326e-12
9.889804972282735e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551829892475916,0.0,0.17647058469485521,0.0,0.0,2.8826768958025763e-13,3.696521577515528e-19,0.0,2.3082133744341577e-09,0.0,0.0,2.1308554844127552e-14,0.0,0.11760540906101982,1.9082094827027085e-17,0.0,0.0,0.0,4.1397264708155444e-05,5.988253217327114e-09,2.5367147075408506e-07,8.549380239223003e-11,2.2688449468628147e-07,2.4364847844994137e-10,2.4151820754364352e-08,2.3093450654108775e-09,6.010613547411205e-13,1.6729883608729377e-12
9.935036691143102e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855182954991803,0.0,0.1764705846737437,0.0,0.0,2.9223898664438535e-13,3.757241505809478e-19,0.0,2.3293085394079345e-09,0.0,0.0,2.1503363925928236e-14,0.0,0.1176054056354484,1.9343840369630126e-17,0.0,0.0,0.0,4.1399530642428376e-05,5.988253145110201e-09,2.5483108970795643e-07,8.549458514326674e-11,2.2791182155501937e-07,2.436440407932894e-10,2.4263033225797415e-08,2.330433574523796e-09,6.073597458758041e-13,1.6960007780902943e-12
9.980268410003468e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855182921374226,0.0,0.17647058465253693,0.0,0.0,2.962465745415129e-13,3.8186943650235626e-19,0.0,2.3504989982137897e-09,0.0,0.0,2.169905455026126e-14,0.0,0.11760540227369823,1.9607956147151065e-17,0.0,0.0,0.0,4.1401732759503986e-05,5.988253074230579e-09,2.559907045319133e-07,8.549536789792533e-11,2.2893905226578392e-07,2.436396035973095e-10,2.437424247051737e-08,2.351617201201243e-09,6.136917999957553e-13,1.7192228574865803e-12
9.999999999999999e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551829069044543,0.0,0.17647058464325593,0.0,0.0,2.980062291685871e-13,3.845733220577168e-19,0.0,2.3597728358440778e-09,0.0,0.0,2.1784697492751422e-14,0.0,0.11760540082672438,1.9723917467563577e-17,0.0,0.0,0.0,4.14026738638474e-05,5.988253043719816e-09,2.564965660452082e-07,8.54957093622398e-11,2.293871345700391e-07,2.4363766808633545e-10,2.442275465527485e-08,2.3608880029689343e-09,6.164645990591511e-13,1.7294190261014804e-12
1.0025500128863835e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551828883768904,0.0,0.1764705846312348,0.0,0.0,3.002906180498457e-13,3.880885890727876e-19,0.0,2.3717847419350073e-09,0.0,0.0,2.1895626651052874e-14,0.0,0.11760539897397244,1.987445261947097e-17,0.0,0.0,0.0,4.140387285625596e-05,5.988253004650551e-09,2.571503152268718e-07,8.549615065383073e-11,2.2996618682850476e-07,2.4363516685473515e-10,2.4485448488767125e-08,2.3728959355802086e-09,6.200575154806797e-13,1.7426555425461895e-12
1.0070731847724202e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551828559823345,0.0,0.17647058460983736,0.0,0.0,3.0437128194373405e-13,3.943821839778188e-19,0.0,2.3931657616558345e-09,0.0,0.0,2.209308016223471e-14,0.0,0.11760539573452476,2.0143340243494767e-17,0.0,0.0,0.0,4.1405952678964214e-05,5.988252936333476e-09,2.5830992179371637e-07,8.549693340867487e-11,2.3099322525308156e-07,2.4363073055850476e-10,2.4596651280786316e-08,2.394269767798697e-09,6.264568906659459e-13,1.7662997766556435e-12
1.011596356658457e-09,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855182824173587,0.0,0.1764705845883446,0.0,0.0,3.084887309936726e-13,4.00750799030987e-19,0.0,2.4146420484614776e-09,0.0,0.0,2.229141501774379e-14,0.0,0.11760539255365804,2.0414629473151907e-17,0.0,0.0,0.0,4.1407973924739384e-05,5.988252869243758e-09,2.594695242333003e-07,8.54977161602151e-11,2.3202016754938505e-07,2.4362629470175517e-10,2.4707850846811406e-08,2.4157386879957293e-09,6.328899238438847e-13,1.7901565031035997e-12
