Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52)
4.4339080760711677e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552088131181985,0.0,0.17647058653941,0.0,0.0,2.6002305518079387e-14,2.2757947500640798e-20,0.0,4.6544748428405687e-10,0.0,0.0,4.296491816443417e-15,0.0,0.11760799144807131,1.7323804643603451e-18,0.0,0.0,0.0,3.895478515525135e-05,5.988307423891638e-09,1.1376572840209835e-07,8.540166588999727e-11,1.0225828952153619e-07,2.441940115107312e-10,1.0713440793738332e-08,4.664362633303422e-10
4.4574625086811016e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855208434605691,0.0,0.1764705865344507,0.0,0.0,2.6418778505843006e-14,2.316931149519687e-20,0.0,4.704019573977158e-10,0.0,0.0,4.342201456890053e-15,0.0,0.11760795359681157,1.7600940339562432e-18,0.0,0.0,0.0,3.899203225763208e-05,5.98830662972279e-09,1.1436987965230618e-07,8.540203081341368e-11,1.0279937495489547e-07,2.441915419554686e-10,1.0771560370828403e-08,4.71395986596542e-10
4.4810169412910355e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552080615919834,0.0,0.17647058652946518,0.0,0.0,2.6839673855770173e-14,2.3586034438257602e-20,0.0,4.753825769285761e-10,0.0,0.0,4.388152341928761e-15,0.0,0.11760791629543187,1.788100907801838e-18,0.0,0.0,0.0,3.902872948137602e-05,5.988305847082355e-09,1.1497402945407799e-07,8.540239644368794e-11,1.0334043371316329e-07,2.44189074680497e-10,1.0829679034220136e-08,4.763818562453645e-10
4.5045713739009694e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552076939959004,0.0,0.17647058652445355,0.0,0.0,2.7265014903123118e-14,2.4008160222121008e-20,0.0,4.803893415883631e-10,0.0,0.0,4.434344462016377e-15,0.0,0.11760787953581446,1.8164026152932136e-18,0.0,0.0,0.0,3.906488494427107e-05,5.988305075833853e-09,1.1557817781249895e-07,8.540276277005813e-11,1.0388146580225875e-07,2.4418660965293834e-10,1.0887796784457861e-08,4.813938709883866e-10
4.5281258065109033e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285520733173746,0.0,0.17647058651941577,0.0,0.0,2.769482498287759e-14,2.443573290117625e-20,0.0,4.854222500890864e-10,0.0,0.0,4.480777807612118e-15,0.0,0.1176078433099614,1.845000685600768e-18,0.0,0.0,0.0,3.910050664426323e-05,5.988304315766629e-09,1.161823247325786e-07,8.540312978192124e-11,1.0442247122803246e-07,2.4418414684040033e-10,1.0945913622078122e-08,4.864320295374678e-10
4.551680239120837e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855206974737864,0.0,0.17647058651435185,0.0,0.0,2.8129127429723063e-14,2.486879669187972e-20,0.0,4.904813011430368e-10,0.0,0.0,4.527452369177556e-15,0.0,0.1176078076099928,1.8738966476692516e-18,0.0,0.0,0.0,3.9135602461225876e-05,5.98830356671514e-09,1.1678647021925212e-07,8.540349746883038e-11,1.0496344999626723e-07,2.441816862109694e-10,1.10040295476098e-08,4.914963306047499e-10
4.575234671730771e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552066229194767,0.0,0.17647058650926178,0.0,0.0,2.856794557806294e-14,2.5307395972731194e-20,0.0,4.955664934627827e-10,0.0,0.0,4.574368137176582e-15,0.0,0.11760777242814506,1.9030920302178057e-18,0.0,0.0,0.0,3.917018015870281e-05,5.988302828566775e-09,1.1739061427738133e-07,8.540386582049309e-11,1.0550440211267926e-07,2.441792277332037e-10,1.1062144561574221e-08,4.965867729026509e-10
4.598789104340705e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855206276205809,0.0,0.17647058650414557,0.0,0.0,2.90113027620148e-14,2.5751575284249962e-20,0.0,5.006778257611673e-10,0.0,0.0,4.6215251020753795e-15,0.0,0.1176077377567693,1.9325883617400036e-18,0.0,0.0,0.0,3.920424738562563e-05,5.988302101115297e-09,1.1799475691175585e-07,8.540423482676914e-11,1.0604532758291902e-07,2.441767713761257e-10,1.1120258664485288e-08,5.017033551438638e-10
4.622343536950639e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552059345215014,0.0,0.1764705864990032,0.0,0.0,2.9459222315410574e-14,2.6201379328950957e-20,0.0,5.05815296751305e-10,0.0,0.0,4.6689232543423964e-15,0.0,0.11760770358832953,1.962387170503884e-18,0.0,0.0,0.0,3.923781167800575e-05,5.98830138418585e-09,1.1859889812709412e-07,8.540460447766786e-11,1.0658622641257233e-07,2.441743171092159e-10,1.1178371856849558e-08,5.068460760413521e-10
4.6458979695605727e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855205597792305,0.0,0.1764705864938347,0.0,0.0,2.991172757179676e-14,2.6656852971320894e-20,0.0,5.109789051465784e-10,0.0,0.0,4.7165625844483154e-15,0.0,0.11760766991540095,1.992489984551991e-18,0.0,0.0,0.0,3.9270880460601394e-05,5.988300677691456e-09,1.1920303792804445e-07,8.540497476334577e-11,1.071270986071611e-07,2.4417186490240595e-10,1.1236484139166376e-08,5.120149343083481e-10
4.669452402170507e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855205265945069,0.0,0.17647058648864006,0.0,0.0,3.0368841864434614e-14,2.711804123779441e-20,0.0,5.161686496606358e-10,0.0,0.0,4.764443082866026e-15,0.0,0.11760763673066837,2.022898331701417e-18,0.0,0.0,0.0,3.930346104856004e-05,5.988299981435207e-09,1.19807176319186e-07,8.540534567410511e-11,1.0766794417214459e-07,2.4416941472607146e-10,1.1294595511927977e-08,5.172099286583484e-10
4.69300683478044e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855204938907722,0.0,0.17647058648341926,0.0,0.0,3.0830588526300305e-14,2.7584989316730206e-20,0.0,5.213845290073875e-10,0.0,0.0,4.8125647400705985e-15,0.0,0.1176076040269247,2.0536137395438307e-18,0.0,0.0,0.0,3.9335560649036564e-05,5.988299295225386e-09,1.2041131330503004e-07,8.540571720039145e-11,1.0820876311292e-07,2.441669665510261e-10,1.1352705975619574e-08,5.224310578051116e-10
4.716561267390373e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552046166092554,0.0,0.17647058647817232,0.0,0.0,3.129699089008519e-14,2.80577425583872e-20,0.0,5.266265419010032e-10,0.0,0.0,4.860927546539254e-15,0.0,0.11760757179706911,2.0846377354455226e-18,0.0,0.0,0.0,3.936718636278755e-05,5.9882986190008594e-09,1.2101544889002065e-07,8.540608933279092e-11,1.0874955543482368e-07,2.4416452034851475e-10,1.141081553071949e-08,5.276783204626557e-10
4.740115700000307e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855204298979712,0.0,0.1764705864728993,0.0,0.0,3.176807228819591e-14,2.853634647490068e-20,0.0,5.318946870559087e-10,0.0,0.0,4.909531492751336e-15,0.0,0.11760754003410576,2.1159718465474363e-18,0.0,0.0,0.0,3.9398345185742035e-05,5.988297952581717e-09,1.2161958307853583e-07,8.540646206202896e-11,1.0929032114313178e-07,2.441620760902071e-10,1.1468924177699234e-08,5.329517153452545e-10
4.76367013261024e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855203985950164,0.0,0.17647058646760008,0.0,0.0,3.224385605275457e-14,2.9020846740258417e-20,0.0,5.371889631867837e-10,0.0,0.0,4.9583765691882934e-15,0.0,0.1176075087311419,2.147617599765215e-18,0.0,0.0,0.0,3.942904401054903e-05,5.988297295751162e-09,1.2222371587488855e-07,8.540683537896802e-11,1.0983106024306135e-07,2.4415963374819184e-10,1.1527031917023618e-08,5.382512411674347e-10
4.787224565220173e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855203677452701,0.0,0.17647058646227473,0.0,0.0,3.272436551559892e-14,2.951128919027685e-20,0.0,5.42509369008558e-10,0.0,0.0,5.0074627663336465e-15,0.0,0.11760747788138665,2.1795765217892244e-18,0.0,0.0,0.0,3.9459289628102246e-05,5.98829664847155e-09,1.228278472833276e-07,8.540720927460521e-11,1.1037177273977104e-07,2.4415719329496955e-10,1.1585138749150854e-08,5.435768966439738e-10
4.810778997830107e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552033734204185,0.0,0.1764705864569233,0.0,0.0,3.320962400828256e-14,3.0007719822577273e-20,0.0,5.478559032364097e-10,0.0,0.0,5.056790074672957e-15,0.0,0.11760744747814943,2.2118501390846042e-18,0.0,0.0,0.0,3.9489088729042316e-05,5.988296010590794e-09,1.2343197730803866e-07,8.540758374007065e-11,1.1091245863836207e-07,2.441547547034479e-10,1.1643244674532637e-08,5.489286804898968e-10
4.83433343044004e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855203073787397,0.0,0.17647058645154567,0.0,0.0,3.369965486207501e-14,3.051018479656188e-20,0.0,5.53228564585762e-10,0.0,0.0,5.106358484693816e-15,0.0,0.11760741751483832,2.2444399778912933e-18,0.0,0.0,0.0,3.9518447905236816e-05,5.988295381858956e-09,1.2403610595314505e-07,8.540795876662564e-11,1.11453117943879e-07,2.441523179469342e-10,1.1701349693614267e-08,5.543065914204731e-10
4.857887863049974e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552027784886896,0.0,0.176470586446142,0.0,0.0,3.419448140796194e-14,3.101873043339008e-20,0.0,5.586273517722798e-10,0.0,0.0,5.1561679868858066e-15,0.0,0.11760738798495873,2.2773475642240723e-18,0.0,0.0,0.0,3.954737365123836e-05,5.988294762255736e-09,1.2464023322270882e-07,8.54083343456603e-11,1.1199375066131067e-07,2.441498829991307e-10,1.1759453806834714e-08,5.597106281512152e-10
4.881442295659907e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855202487460313,0.0,0.17647058644071212,0.0,0.0,3.4694126976645297e-14,3.153340321595454e-20,0.0,5.640522635118687e-10,0.0,0.0,5.206218571740488e-15,0.0,0.11760735888211207,2.310574423872597e-18,0.0,0.0,0.0,3.957587236572141e-05,5.988294151671051e-09,1.252443591207317e-07,8.540871046869179e-11,1.1253435679559089e-07,2.4414744983412795e-10,1.1817557014626738e-08,5.651407893978735e-10
4.90499672826984e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855202200639223,0.0,0.17647058643525615,0.0,0.0,3.51986148985434e-14,3.2054249788857394e-20,0.0,5.695032985206704e-10,0.0,0.0,5.256510229751366e-15,0.0,0.11760733019999407,2.344122082401438e-18,0.0,0.0,0.0,3.960395035289751e-05,5.988293549815137e-09,1.2584848365115558e-07,8.540908712736287e-11,1.1307493635159937e-07,2.441450184263996e-10,1.1875659317416963e-08,5.705970738764366e-10
4.928551160879774e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552019179633076,0.0,0.176470586429774,0.0,0.0,3.5707968503791174e-14,3.258131695838642e-20,0.0,5.74980455515062e-10,0.0,0.0,5.30704295141387e-15,0.0,0.11760730193239356,2.3779920651501113e-18,0.0,0.0,0.0,3.963161382391003e-05,5.98829295667376e-09,1.2645260681786402e-07,8.54094643134394e-11,1.1361548933416244e-07,2.4414258875079655e-10,1.1933760715625982e-08,5.760794803031264e-10
4.952105593489707e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855201639371373,0.0,0.17647058642426577,0.0,0.0,3.6222211122240196e-14,3.311465169249119e-20,0.0,5.804837332116512e-10,0.0,0.0,5.357816727225336e-15,0.0,0.11760727407319113,2.4121858972331205e-18,0.0,0.0,0.0,3.9658868898207954e-05,5.988292372196125e-09,1.2705672862468263e-07,8.540984201880873e-11,1.1415601574805389e-07,2.441401607825409e-10,1.1991861209668422e-08,5.815880073943969e-10
4.97566002609964e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552013648031277,0.0,0.17647058641873142,0.0,0.0,3.6741366083458893e-14,3.3654301120759285e-20,0.0,5.860131303272764e-10,0.0,0.0,5.40883154768497e-15,0.0,0.11760724661635764,2.4467051035399857e-18,0.0,0.0,0.0,3.9685721604899685e-05,5.988291796049156e-09,1.2766084907538006e-07,8.541022023547826e-11,1.1469651559799565e-07,2.441377344972214e-10,1.2049960799953067e-08,5.871226538669308e-10
4.999214458709574e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552010941991707,0.0,0.17647058641317095,0.0,0.0,3.726545671673262e-14,3.4200312534392374e-20,0.0,5.915686455790023e-10,0.0,0.0,5.460087403293839e-15,0.0,0.117607219555953,2.4815512087352857e-18,0.0,0.0,0.0,3.971217788408661e-05,5.98829122820688e-09,1.2826496817366897e-07,8.541059895557338e-11,1.1523698888865872e-07,2.441353098707874e-10,1.210805948688291e-08,5.926834184376381e-10
5.022768891319507e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855200827500979,0.0,0.17647058640758437,0.0,0.0,3.779450635106377e-14,3.4752733386182523e-20,0.0,5.971502776841181e-10,0.0,0.0,5.511584284554838e-15,0.0,0.1176071928861248,2.5167257372586865e-18,0.0,0.0,0.0,3.973824358817721e-05,5.9882906686973776e-09,1.288690859232067e-07,8.541097817133555e-11,1.1577743562466375e-07,2.4413288687954336e-10,1.2166157270855266e-08,5.982702998236524e-10
5.046323323929441e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28552005646508904,0.0,0.1764705864019716,0.0,0.0,3.8328538315172e-14,3.53116112904883e-20,0.0,6.027580253601349e-10,0.0,0.0,5.563322181972681e-15,0.0,0.11760716660110702,2.5522302133249818e-18,0.0,0.0,0.0,3.976392448318157e-05,5.988290117146328e-09,1.2947320232759606e-07,8.541135787512096e-11,1.1631785581058192e-07,2.4413046550014433e-10,1.2224254152261838e-08,6.038832967423295e-10
5.069877756539374e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855200305592097,0.0,0.17647058639633276,0.0,0.0,3.88675759374942e-14,3.587699402321093e-20,0.0,6.083918873247838e-10,0.0,0.0,5.615301086053864e-15,0.0,0.1176071406952188,2.5880661609241266e-18,0.0,0.0,0.0,3.978922624998694e-05,5.988289573490466e-09,1.3007731739038641e-07,8.541173805939857e-11,1.1685824945093554e-07,2.441280457095898e-10,1.2282350131488807e-08,6.095224079112442e-10
5.093432189149307e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855200050268629,0.0,0.1764705863906678,0.0,0.0,3.94116425461847e-14,3.644892952177057e-20,0.0,6.140518622960126e-10,0.0,0.0,5.66752098730665e-15,0.0,0.11760711516286304,2.6242351038212716e-18,0.0,0.0,0.0,3.981415448561435e-05,5.988289037856979e-09,1.3068143111507404e-07,8.541211871674859e-11,1.173986165501989e-07,2.4412562748521965e-10,1.2340445208916912e-08,6.151876320481888e-10
5.116986621759241e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551997986253425,0.0,0.1764705863849767,0.0,0.0,3.996076146911536e-14,3.702746588508241e-20,0.0,6.197379489919852e-10,0.0,0.0,5.719981876241054e-15,0.0,0.1176070899985254,2.6607385655567977e-18,0.0,0.0,0.0,3.98387147044567e-05,5.988288509840837e-09,1.312855435051033e-07,8.541249983986074e-11,1.1793895711279886e-07,2.4412321080470835e-10,1.2398539384921536e-08,6.208789678711702e-10
5.140541054369174e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551995506079075,0.0,0.17647058637925955,0.0,0.0,4.0514956033875644e-14,3.761265137353295e-20,0.0,6.254501461310769e-10,0.0,0.0,5.7726837433688114e-15,0.0,0.11760706519677291,2.6975780694463496e-18,0.0,0.0,0.0,3.9862912339498646e-05,5.988287989307495e-09,1.3188965456386715e-07,8.54128814215328e-11,1.1847927114311565e-07,2.441207956460604e-10,1.2456632659872774e-08,6.265964140984078e-10
5.164095486979107e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551993061627956,0.0,0.17647058637351626,0.0,0.0,4.107424956777278e-14,3.82045344089561e-20,0.0,6.311884524318745e-10,0.0,0.0,5.825626579203366e-15,0.0,0.11760704075225271,2.734755138580874e-18,0.0,0.0,0.0,3.9886752743518366e-05,5.988287476501324e-09,1.324937642947081e-07,8.541326345466871e-11,1.190195586454835e-07,2.441183819876052e-10,1.2514725034135517e-08,6.323399694483312e-10
5.187649919589041e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551990652372694,0.0,0.17647058636774685,0.0,0.0,4.1638665397831743e-14,3.8803163574609466e-20,0.0,6.369528666131727e-10,0.0,0.0,5.878810374259844e-15,0.0,0.11760701665969112,2.7722712958266503e-18,0.0,0.0,0.0,3.991024119027167e-05,5.9882869710090046e-09,1.3309787270091874e-07,8.541364593227719e-11,1.195598196241913e-07,2.441159698079922e-10,1.2572816508069538e-08,6.381096326395785e-10
5.211204352198974e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285519882777937,0.0,0.17647058636195131,0.0,0.0,4.2208226850795493e-14,3.940858761515046e-20,0.0,6.427433873939721e-10,0.0,0.0,5.932235119055038e-15,0.0,0.11760699291389225,2.810128063825325e-18,0.0,0.0,0.0,3.993338287565857e-05,5.988286472582331e-09,1.3370197978574272e-07,8.541402884747039e-11,1.201000540834834e-07,2.441135590861869e-10,1.2630907082029542e-08,6.439054023909928e-10
5.234758784808908e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551985937379054,0.0,0.17647058635612967,0.0,0.0,4.278295725312498e-14,4.00208554366126e-20,0.0,6.485600134934778e-10,0.0,0.0,5.985900804107387e-15,0.0,0.1176069695097368,2.84832696499395e-18,0.0,0.0,0.0,3.995618291887271e-05,5.988285981594819e-09,1.343060855523752e-07,8.541441219346207e-11,1.2064026202755994e-07,2.4411114980146513e-10,1.268899675636528e-08,6.49727277421622e-10
5.258313217418841e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551983630624395,0.0,0.17647058635028195,0.0,0.0,4.336287993099921e-14,4.064001610638165e-20,0.0,6.544027436310964e-10,0.0,0.0,6.0398074199369506e-15,0.0,0.11760694644218121,2.8868695215250107e-18,0.0,0.0,0.0,3.997864636353368e-05,5.988285497662694e-09,1.3491019000396394e-07,8.541479596356598e-11,1.21180443460578e-07,2.44108741933409e-10,1.2747085531421578e-08,6.555752564507151e-10
5.281867650028774e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285519813570328,0.0,0.1764705863444081,0.0,0.0,4.39480182103154e-14,4.1266118853171834e-20,0.0,6.602715765264347e-10,0.0,0.0,6.093954957065402e-15,0.0,0.11760692370625635,2.9257572553864635e-18,0.0,0.0,0.0,4.0000778178802805e-05,5.9882850203748004e-09,1.355142931436095e-07,8.541518015119494e-11,1.217205983866518e-07,2.441063354619025e-10,1.280517340753845e-08,6.614493381977209e-10
5.305422082638708e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551979116114695,0.0,0.17647058633850812,0.0,0.0,4.4538395416689025e-14,4.189921306700204e-20,0.0,6.661665108992962e-10,0.0,0.0,6.1483434060159994e-15,0.0,0.11760690129706636,2.9649916883217698e-18,0.0,0.0,0.0,4.0022583260482295e-05,5.988284550234092e-09,1.3611839497436638e-07,8.541556474985884e-11,1.2226072680985355e-07,2.4410393036712684e-10,1.2863260385051142e-08,6.673495213822855e-10
5.328976515248641e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855197690738774,0.0,0.17647058633258209,0.0,0.0,4.513403487545386e-14,4.253934829917207e-20,0.0,6.720875454696817e-10,0.0,0.0,6.20297275731357e-15,0.0,0.11760687920978773,3.0045743418499245e-18,0.0,0.0,0.0,4.0044066432098265e-05,5.988284086942961e-09,1.3672249549924346e-07,8.541594975316341e-11,1.2280082873421404e-07,2.441015266295561e-10,1.2921346464290208e-08,6.732758047242505e-10
5.352530947858574e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855197473037667,0.0,0.17647058632662993,0.0,0.0,4.573495991166212e-14,4.318657426223883e-20,0.0,6.780346789577845e-10,0.0,0.0,6.257843001484496e-15,0.0,0.11760685743966813,3.0445067372654974e-18,0.0,0.0,0.0,4.006523244596773e-05,5.9882836298744375e-09,1.3732659472120483e-07,8.541633515480874e-11,1.233409041637231e-07,2.4409912422995275e-10,1.2979431645581593e-08,6.792281869436514e-10
5.376085380468508e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285519725846133,0.0,0.17647058632065168,0.0,0.0,4.6341193850084477e-14,4.3840940829992523e-20,0.0,6.840079100839902e-10,0.0,0.0,6.3129541290566874e-15,0.0,0.1176068359820254,3.0847903956386603e-18,0.0,0.0,0.0,4.008608598424986e-05,5.988283179642592e-09,1.379306926431703e-07,8.541672094858809e-11,1.2388095310233046e-07,2.4409672314936355e-10,1.303751592924668e-08,6.852066667607152e-10
5.399639813078441e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855197046963631,0.0,0.17647058631464735,0.0,0.0,4.695276001521018e-14,4.450249803743293e-20,0.0,6.90007237568874e-10,0.0,0.0,6.368306130559574e-15,0.0,0.11760681483224653,3.125426837815223e-18,0.0,0.0,0.0,4.0106631659981704e-05,5.988282736113854e-09,1.3853478926801612e-07,8.541710712838632e-11,1.2442097555394617e-07,2.4409432336911547e-10,1.3095599315602373e-08,6.912112428958582e-10
5.423194245688374e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855196838499121,0.0,0.17647058630861687,0.0,0.0,4.756968173124705e-14,4.517129608074557e-20,0.0,6.960326601331992e-10,0.0,0.0,6.423898996524086e-15,0.0,0.11760679398578652,3.1664175844166636e-18,0.0,0.0,0.0,4.012687401809865e-05,5.988282298394889e-09,1.3913888459857554e-07,8.54174936881784e-11,1.2496097152244114e-07,2.4409192487081127e-10,1.3153681804961166e-08,6.972419140696849e-10
5.446748678298308e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855196633023022,0.0,0.17647058630256032,0.0,0.0,4.8191982322121636e-14,4.584738531727795e-20,0.0,7.020841764979152e-10,0.0,0.0,6.479732717482626e-15,0.0,0.1176067734381676,3.207764155840167e-18,0.0,0.0,0.0,4.014681753643977e-05,5.9882818671656456e-09,1.3974297863763977e-07,8.541788062202852e-11,1.2550094101164803e-07,2.4408952763632546e-10,1.3211763397631183e-08,7.032986790029853e-10
5.470303110908241e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551964304912153,0.0,0.1764705862964777,0.0,0.0,4.881968511147918e-14,4.653081626551581e-20,0.0,7.081617853841556e-10,0.0,0.0,6.535807283969073e-15,0.0,0.11760675318497801,3.249468072258652e-18,0.0,0.0,0.0,4.016646662673837e-05,5.988281442556444e-09,1.4034707138795808e-07,8.541826792408846e-11,1.2604088402536126e-07,2.4408713164780077e-10,1.3269844093916274e-08,7.093815364167338e-10
5.493857543518175e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855196230860236,0.0,0.17647058629036896,0.0,0.0,4.945281342268375e-14,4.722163960505934e-20,0.0,7.142654855132362e-10,0.0,0.0,6.592122686518745e-15,0.0,0.1176067332218711,3.2915308536208055e-18,0.0,0.0,0.0,4.018582563559792e-05,5.9882810233683575e-09,1.4095116285223885e-07,8.541865558859609e-11,1.265808005673382e-07,2.440847368876434e-10,1.3327923894116065e-08,7.154904850320869e-10
5.517411976128108e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285519603408726,0.0,0.1764705862842341,0.0,0.0,5.0091390578818264e-14,4.7919906176599394e-20,0.0,7.203952756066537e-10,0.0,0.0,6.648678915668392e-15,0.0,0.11760671354456449,3.333954019651119e-18,0.0,0.0,0.0,4.020489884545352e-05,5.9882806102659604e-09,1.4155525303315003e-07,8.541904360987477e-11,1.2712069064129926e-07,2.440823433385197e-10,1.3386002798526005e-08,7.216255235703813e-10
5.540966408738041e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855195840130094,0.0,0.17647058627807316,0.0,0.0,5.073543990268453e-14,4.862566698189376e-20,0.0,7.265511543860838e-10,0.0,0.0,6.705475961956185e-15,0.0,0.11760669414883894,3.3767390898499152e-18,0.0,0.0,0.0,4.0223690475519253e-05,5.9882802037631296e-09,1.4215934193331968e-07,8.54194319823315e-11,1.2766055425092858e-07,2.4407995098335204e-10,1.3444080807437463e-08,7.277866507531331e-10
5.564520841347975e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285519564894717,0.0,0.17647058627188614,0.0,0.0,5.138498471680334e-14,4.933897318374338e-20,0.0,7.327331205733788e-10,0.0,0.0,6.7625138159216866e-15,0.0,0.11760667503053752,3.4198875834933842e-18,0.0,0.0,0.0,4.024220468272145e-05,5.988279802340023e-09,1.4276342955533662e-07,8.541982070045568e-11,1.2820039139987458e-07,2.440775598053153e-10,1.3502157921137748e-08,7.339738653020341e-10
5.588075273957908e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855195460497532,0.0,0.17647058626567302,0.0,0.0,5.204004834341447e-14,5.005987610596859e-20,0.0,7.389411728905666e-10,0.0,0.0,6.8197924681058486e-15,0.0,0.11760665618556465,3.463401019633616e-18,0.0,0.0,0.0,4.02604455626183e-05,5.988279406519596e-09,1.4336751590175094e-07,8.542020975881826e-11,1.287402020917506e-07,2.4407516978783287e-10,1.3560234139910206e-08,7.401871659389526e-10
5.611629706567841e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551952747408277,0.0,0.17647058625943382,0.0,0.0,5.270065410447678e-14,5.078842723338533e-20,0.0,7.451753100598489e-10,0.0,0.0,6.877311909050986e-15,0.0,0.11760663760988527,3.5072809170986304e-18,0.0,0.0,0.0,4.0278417150305804e-05,5.988279017332252e-09,1.4397160097507475e-07,8.542059915207045e-11,1.2927998633013517e-07,2.440727809145728e-10,1.3618309464034249e-08,7.4642655138593e-10
5.635184139177775e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551950916373037,0.0,0.17647058625316853,0.0,0.0,5.336682532166817e-14,5.1524678211781513e-20,0.0,7.514355308035996e-10,0.0,0.0,6.93507212930077e-15,0.0,0.11760661929952385,3.551528794492411e-18,0.0,0.0,0.0,4.029612342131032e-05,5.988278632962305e-09,1.445756847777825e-07,8.54209888749423e-11,1.2981974411857273e-07,2.4407039316944524e-10,1.3676383893785433e-08,7.526920203651792e-10
5.658738571787708e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2855194911147791,0.0,0.1764705862468772,0.0,0.0,5.403858531638576e-14,5.226868084789308e-20,0.0,7.577218338443627e-10,0.0,0.0,6.993073119400212e-15,0.0,0.11760660125056348,3.596146170194935e-18,0.0,0.0,0.0,4.0313568292468014e-05,5.988278253612336e-09,1.4517976731231164e-07,8.542137892224165e-11,1.3035947546057394e-07,2.440680065365972e-10,1.3734457429435494e-08,7.589835715990837e-10
5.682293004397642e-10,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28551947332336985,0.0,0.17647058624055975,0.0,0.0,5.471595740974579e-14,5.3020487109380457e-20,0.0,7.64034217904851e-10,0.0,0.0,7.051314869895638e-15,0.0,0.11760658345914524,3.641134562362207e-18,0.0,0.0,0.0,4.033075562279135e-05,5.988277880963202e-09,1.457838485810634e-07,8.5421769288853e-11,1.308991803596164e-07,2.440656210004106e-10,1.3792530071252442e-08,7.653012038101959e-10
