Time (s),Volume (m^3),N2,Ar,He,Ne,X(1),CH4(2),O2(3),CO2(4),H2O(5),H2(6),CO(7),C2H6(8),CH2O(9),CH3(10),C3H8(11),H(12),C2H5(13),CH3OH(14),HCO(15),CH3CHO(16),OH(17),C2H4(18),CH3OHX(46),OX(20),HX(19),CH3OX(45),CH2OH(57),CH3OX(44),CH3O(58),HO2(52),CH2OX(40),HO2X(136),H2X(36),HOX(23),H2OX(35)
1.7263657336640145e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28508465998390087,0.0,0.1760961238449134,0.0,1.0050794304204569e-05,9.966882675348492e-05,8.197886678433125e-08,0.0,0.00036833580075062934,0.0,0.0,1.876129321049032e-09,0.0,0.11722306988008345,2.7637061869075563e-09,0.0,1.7503778210000706e-06,0.0,4.128016266321598e-05,5.972350688524357e-09,0.0001615960389652255,8.41743199399797e-11,1.0443493077537826e-05,6.56267043118912e-11,3.7160730059552525e-06,9.631657377963237e-05,1.296980452232761e-07,0.0002722429406494295,3.5097394088698855e-08,2.597862863961123e-09,3.5389754452146964e-09
1.7305014610564216e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850835928301224,0.0,0.1760952163751145,0.0,1.0091909771174408e-05,9.997001528710685e-05,8.249538130736577e-08,0.0,0.0003692203500958466,0.0,0.0,1.8789719456204686e-09,0.0,0.11722218894141587,2.7738709168026798e-09,0.0,1.752700403178651e-06,0.0,4.1279697916322996e-05,5.9723123853654825e-09,0.00016179095321618164,8.416237474758189e-11,1.0442584042668702e-05,6.554894171718906e-11,3.71299851169854e-06,9.63300459540778e-05,1.3000905406807132e-07,0.0002731152104258559,3.5203325873303583e-08,2.601083123795526e-09,3.5534404096365026e-09
1.7346371884488287e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850825257925362,0.0,0.17609430895996628,0.0,1.0133080700436638e-05,0.0001002712301417979,8.301378997373651e-08,0.0,0.00037010481476118377,0.0,0.0,1.8818128129065167e-09,0.0,0.11722130807808534,2.784046613700182e-09,0.0,1.7550195700813075e-06,0.0,4.127923321512926e-05,5.972274086445021e-09,0.00016198563355727133,8.415044556801851e-11,1.0441676230486845e-05,6.547143221771499e-11,3.709930218584099e-06,9.634331976647862e-05,1.3032003081263202e-07,0.000273987597882526,3.5309266147799375e-08,2.6042991439563988e-09,3.567924798826724e-09
1.7387729158412357e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28508145887216313,0.0,0.17609340159939155,0.0,1.0174307014418155e-05,0.00010057247107338845,8.353409480690182e-08,0.0,0.0003709891948518008,0.0,0.0,1.884651930755166e-09,0.0,0.11722042728995641,2.7942332610283433e-09,0.0,1.757335335947066e-06,0.0,4.127876855968019e-05,5.972235791613714e-09,0.0001621800807557626,8.413853234864315e-11,1.0440769637634888e-05,6.539417471137414e-11,3.7068681582373377e-06,9.635639711407707e-05,1.306309754953559e-07,0.0002748601012310869,3.5415214826464584e-08,2.607510940168074e-09,3.582428585277653e-09
1.7429086432336428e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850803920700115,0.0,0.17609249429331325,0.0,1.0215588635872724e-05,0.00010087373783918044,8.405629782720401e-08,0.0,0.0003718734904725895,0.0,0.0,1.887489306961486e-09,0.0,0.11721954657689437,2.8044308422446874e-09,0.0,1.7596477148950535e-06,0.0,4.127830395009535e-05,5.9721975007857535e-09,0.00016237429557446262,8.412663503710872e-11,1.0439864260764037e-05,6.531716810137377e-11,3.7038123615655633e-06,9.636927987671241e-05,1.309418881542811e-07,0.00027573271870031193,3.5521171824321535e-08,2.610718527549615e-09,3.596951741594304e-09
1.7470443706260499e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850793253870773,0.0,0.1760915870416545,0.0,1.0256925487878213e-05,0.00010117503019793513,8.458040105187487e-08,0.0,0.0003727577017281727,0.0,0.0,1.890324949268146e-09,0.0,0.11721866593876562,2.814639340836195e-09,0.0,1.761956720926013e-06,0.0,4.1277839386513006e-05,5.9721592142851634e-09,0.00016256827877175715,8.41147535813938e-11,1.043896009653411e-05,6.524041129618344e-11,3.7007628587668693e-06,9.63819699169782e-05,1.3125276882730586e-07,0.00027660544853594317,3.562713705611093e-08,2.6139219210728974e-09,3.611494240497416e-09
1.751180098018457e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850782588243439,0.0,0.17609067984433868,0.0,1.0298317493833824e-05,0.00010147634790985891,8.510640649504113e-08,0.0,0.00037364182872290537,0.0,0.0,1.893158865365911e-09,0.0,0.11721778537543762,2.8248587403194537e-09,0.0,1.764262367923127e-06,0.0,4.127737486896885e-05,5.972120931954103e-09,0.00016276203110164944,8.410288792971988e-11,1.0438057141613612e-05,6.516390320964607e-11,3.6977196793389187e-06,9.639446908037881e-05,1.315636175525622e-07,0.0002774782890005363,3.573311043757139e-08,2.617121136188048e-09,3.6260560548237937e-09
1.755315825410864e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850771923827824,0.0,0.17608977270128917,0.0,1.033976457745745e-05,0.00010177769073659054,8.563431616773021e-08,0.0,0.0003745258715608749,0.0,0.0,1.89599106289414e-09,0.0,0.11721690488677858,2.835089024240803e-09,0.0,1.7665646696541718e-06,0.0,4.1276910397560455e-05,5.9720826536057725e-09,0.00016295555331379978,8.409103803059392e-11,1.043715539267981e-05,6.508764276081984e-11,3.6946828520876412e-06,9.640677919548408e-05,1.3187443436785274e-07,0.0002783512383733059,3.583909188543596e-08,2.6203161877563045e-09,3.640637157519675e-09
1.759451552803271e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28507612606335153,0.0,0.1760888656124297,0.0,1.038126666278297e-05,0.00010207905844118994,8.616413207787574e-08,0.0,0.00037540983034590217,0.0,0.0,1.89882154944127e-09,0.0,0.1172160244726577,2.8453301761765323e-09,0.0,1.7688636397733123e-06,0.0,4.127644597244249e-05,5.9720443796717616e-09,0.00016314884615356248,8.407920383285764e-11,1.043625484641877e-05,6.501162887394467e-11,3.6916524051358385e-06,9.641890207408291e-05,1.3218521931071473e-07,0.0002792242949499726,3.5945081315893345e-08,2.6235070903360072e-09,3.655237521643304e-09
1.7635872801956781e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28507505986699827,0.0,0.17608795857768403,0.0,1.042282367415763e-05,0.00010238045078812435,8.669585623032332e-08,0.0,0.0003762937051815402,0.0,0.0,1.901650332545303e-09,0.0,0.1172151441329453,2.855582179733036e-09,0.0,1.7711592918216464e-06,0.0,4.1275981593648324e-05,5.972006110009866e-09,0.00016334191036202405,8.406738528558066e-11,1.0435355499525428e-05,6.493586047854381e-11,3.6886283659316867e-06,9.64308395113352e-05,1.3249597241899353e-07,0.0002800974570426113,3.605107864603748e-08,2.626693859097301e-09,3.6698571203673666e-09
1.7677230075880852e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28507399379465737,0.0,0.17608705159697624,0.0,1.046443553623947e-05,0.00010268186754325565,8.722949062683613e-08,0.0,0.00037717749617107663,0.0,0.0,1.904477419694276e-09,0.0,0.11721426386751244,2.865845018546922e-09,0.0,1.7734516392290456e-06,0.0,4.127551726124645e-05,5.971967844283633e-09,0.00016353474667604086,8.405558233809996e-11,1.043445734870365e-05,6.486033650927119e-11,3.6856107612571608e-06,9.644259328592261e-05,1.328066937302829e-07,0.00028097072297950164,3.615708379431626e-08,2.6298765086667805e-09,3.684495926971119e-09
1.7718587349804923e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850729278472519,0.0,0.17608614467023043,0.0,1.0506102173994745e-05,0.00010298330847383041,8.776503726610056e-08,0.0,0.00037806120341753337,0.0,0.0,1.9073028183267253e-09,0.0,0.11721338367623112,2.8761186762852006e-09,0.0,1.7757406953163142e-06,0.0,4.1275052975406214e-05,5.971929583050487e-09,0.00016372735582827506,8.404379494010092e-11,1.0433560390666281e-05,6.478505590588907e-11,3.6825996172363695e-06,9.645416516019792e-05,1.3311738328176358e-07,0.00028184409110497817,3.626309667836135e-08,2.633055053203966e-09,3.6991539148417733e-09
1.7759944623728993e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.285071862025693,0.0,0.17608523779737095,0.0,1.0547823512695398e-05,0.00010328477334846641,8.830249814373219e-08,0.0,0.0003789448270236662,0.0,0.0,1.9101265358321564e-09,0.0,0.1172125035589743,2.8864031366454553e-09,0.0,1.7780264732955806e-06,0.0,4.127458873616828e-05,5.971891326225684e-09,0.00016391973854723075,8.403202304148296e-11,1.0432664622135185e-05,6.471001761334975e-11,3.679594959343791e-06,9.646555688033292e-05,1.3342804111096464e-07,0.0002827175597792837,3.636911721649735e-08,2.6362295075987644e-09,3.713831057479504e-09
1.7801301897653064e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850707963308804,0.0,0.1760843309783224,0.0,1.0589599477916567e-05,0.00010358626193713976,8.884187525228136e-08,0.0,0.00037982836709196704,0.0,0.0,1.9129485795514915e-09,0.0,0.11721162351561588,2.896698383355909e-09,0.0,1.7803089862716328e-06,0.0,4.127412454356629e-05,5.971853073259572e-09,0.00016411189555729102,8.4020266592389e-11,1.043177003984133e-05,6.463522058165494e-11,3.6765968124124267e-06,9.647677017646529e-05,1.3373866725529524e-07,0.00028359112737842256,3.647514532888837e-08,2.6393998862531613e-09,3.728527328488759e-09
1.7842659171577134e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28506973076370185,0.0,0.1760834242130094,0.0,1.0631429995534134e-05,0.00010388777401117619,8.938317058123905e-08,0.0,0.0003807118237246628,0.0,0.0,1.915768956777524e-09,0.0,0.1172107435460305,2.9070044001756003e-09,0.0,1.7825882472444661e-06,0.0,4.1273660397778674e-05,5.97181482484669e-09,0.0001643038275787521,8.40085255433288e-11,1.0430876640524788e-05,6.456066376584605e-11,3.673605200641872e-06,9.648780676284366e-05,1.3404926175159547e-07,0.00028446479229401637,3.6581180934635536e-08,2.642566202943143e-09,3.743242701577553e-09
1.7884016445501205e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28506866532503417,0.0,0.1760825175013569,0.0,1.0673314991722268e-05,0.0001041893093432383,8.99263861170427e-08,0.0,0.00038159519702371704,0.0,0.0,1.918587674755355e-09,0.0,0.11720986365009384,2.9173211708945686e-09,0.0,1.7848642691097328e-06,0.0,4.1273196298864936e-05,5.97177658102672e-09,0.00016449553532785785,8.399679984501522e-11,1.0429984420934824e-05,6.448634612605957e-11,3.6706201476062947e-06,9.649866833797193e-05,1.3435982463704174e-07,0.0002853385529331599,3.668722395314784e-08,2.645728472294093e-09,3.7579771505653455e-09
1.7925373719425276e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850676000157427,0.0,0.17608161084328985,0.0,1.0715254392951049e-05,0.000104490867707312,9.047152384308196e-08,0.0,0.00038247848709082916,0.0,0.0,1.9214047406828335e-09,0.0,0.11720898382768244,2.9276486793338986e-09,0.0,1.787137064659382e-06,0.0,4.127273224682056e-05,5.971738340957102e-09,0.00016468701951683604,8.398508944837325e-11,1.0429093377829924e-05,6.441226662740409e-11,3.6676416762623323e-06,9.650935658475195e-05,1.3467035594887605e-07,0.0002862124077182796,3.6793274306295067e-08,2.648886708478669e-09,3.7727306493743175e-09
1.7966730993349346e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28506653483668154,0.0,0.17608070423873354,0.0,1.0757248125984086e-05,0.00010479244887869914,9.101858573970468e-08,0.0,0.00038336169402743646,0.0,0.0,1.9242201617109868e-09,0.0,0.11720810407867364,2.9379869093458484e-09,0.0,1.7894066465845145e-06,0.0,4.127226824182353e-05,5.971700105465817e-09,0.00016487828085393148,8.397339430471819e-11,1.0428203507977831e-05,6.433842423996179e-11,3.664669808956899e-06,9.651987317062482e-05,1.3498085572362804e-07,0.000287086355086992,3.689933191471631e-08,2.6520409248932922e-09,3.787503172025515e-09
1.8008088267273417e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850654697886937,0.0,0.17607979768761334,0.0,1.079929611787617e-05,0.00010509405263400557,9.156757378422278e-08,0.0,0.0003842448179347138,0.0,0.0,1.9270339449444468e-09,0.0,0.11720722440294559,2.9483358448140773e-09,0.0,1.7916730274762045e-06,0.0,4.12718042839643e-05,5.971661874818522e-09,0.00016506932004343785,8.39617143655616e-11,1.0427314808155593e-05,6.426481793881409e-11,3.6617045674349177e-06,9.653021974771139e-05,1.3529132399808065e-07,0.0002879603934919644,3.7005396698738045e-08,2.655191135943047e-09,3.802294692649647e-09
1.8049445541197488e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.28506440487261114,0.0,0.1760788911898548,0.0,1.0841398295970973e-05,0.00010539567875112685,9.21184899509181e-08,0.0,0.0003851278589135737,0.0,0.0,1.929846097441867e-09,0.0,0.11720634480037755,2.958695469653668e-09,0.0,1.793936219825265e-06,0.0,4.1271340373200855e-05,5.971623647784339e-09,0.0001652601377857346,8.395004958258668e-11,1.0426427275149601e-05,6.419144670394256e-11,3.6587459728469615e-06,9.654039795295089e-05,1.3560176080931402e-07,0.0002888345214007763,3.711146858189914e-08,2.6583373555560275e-09,3.817105185479461e-09
1.8090802815121558e-06,0.09846895040710585,0.70588235,0.0,0.0,0.0,0.2850633400892551,0.0,0.1760779847453837,0.0,1.0883554587898761e-05,0.00010569732700924186,9.267133621104841e-08,0.0,0.00038601081706466777,0.0,0.0,1.9326566262163356e-09,0.0,0.11720546527084927,2.969065767811193e-09,0.0,1.796196236025226e-06,0.0,4.127087650969697e-05,5.971585425293985e-09,0.00016545073477731764,8.393839990789493e-11,1.0425540905755649e-05,6.41183095202351e-11,3.6557940457568177e-06,9.65504094082388e-05,1.359121661935929e-07,0.00028970873729578287,3.721754748649914e-08,2.661479596721943e-09,3.8319346248417035e-09
